категория	kategooria	категория	kategooria	N;INDF;FEM;SG	N;NOM;SG
участие	osalemine	участие	osalemine	N;INDF;NEUT;SG	N;NOM;SG
войната	sõda	война	sõda	N;DEF;FEM;SG	N;NOM;SG
море	rannik	море	rannik	N;INDF;NEUT;SG	N;NOM;SG
море	meri	море	meri	N;INDF;NEUT;SG	N;NOM;SG
море	mere	море	meri	N;INDF;NEUT;SG	N;NOM;SG
отбора	tiim	отбор	tiim	N;DEF;MASC;SG	N;NOM;SG
отбора	meeskond	отбор	meeskond	N;DEF;MASC;SG	N;NOM;SG
продължава	jätkub	продължавам	jätkuma	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
продължава	jätkab	продължавам	jätkama	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
списък	nimekiri	списък	nime_kiri	N;INDF;MASC;SG	N;NOM;SG
списък	loetelu	списък	loetelu	N;INDF;MASC;SG	N;NOM;SG
списък	loend	списък	loend	N;INDF;MASC;SG	N;NOM;SG
дава	annab	давам-(се)	andma	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
историята	ajalugu	история	aja_lugu	N;DEF;FEM;SG	N;NOM;SG
историята	ajaloo	история	aja_lugu	N;DEF;FEM;SG	N;GEN;SG
брой	krahv	брой	krahv	N;INDF;MASC;SG	N;NOM;SG
брой	number	брой	number	N;INDF;MASC;SG	N;NOM;SG
брой	arv	брой	arv	N;INDF;MASC;SG	N;NOM;SG
култура	kultuuri	култура	kultuur	N;INDF;FEM;SG	N;PRT;SG
култура	kultuur	култура	kultuur	N;INDF;FEM;SG	N;NOM;SG
известни	tuntud	известен	tuntud	ADJ;INDF;PL	ADJ;PST;V.PTCP;PASS
известни	kuulsad	известен	kuulma	ADJ;INDF;PL	ADJ;NOM;PL
степен	hinne	степен	hinn	N;INDF;FEM;SG	N;NOM;SG
степен	kraadi	степен	kraad	N;INDF;FEM;SG	N;PRT;SG
степен	kraad	степен	kraad	N;INDF;FEM;SG	N;NOM;SG
статия	artikkel	статия	artikkel	N;INDF;FEM;SG	N;NOM;SG
територията	territoorium	територия	territoorium	N;DEF;FEM;SG	N;NOM;SG
територията	territooriumi	територия	territoorium	N;DEF;FEM;SG	N;PRT;SG
регион	regioon	регион	regioon	N;INDF;MASC;SG	N;NOM;SG
регион	piirkond	регион	piirkond	N;INDF;MASC;SG	N;NOM;SG
редактор	redaktor	редактор	redaktor	N;INDF;MASC;SG	N;NOM;SG
редактор	toimetaja	редактор	toimetaja	N;INDF;MASC;SG	N;NOM;SG
малки	väikesed	малък	väike	ADJ;INDF;PL	ADJ;NOM;PL
футболист	jalgpallur	футболист	jalg_pallur	N;INDF;MASC;SG	N;NOM;SG
вероятно	arvatavasti	вероятно	arvatavasti	ADV	ADV
вероятно	ilmselt	вероятно	ilmselt	ADV	ADV
вероятно	tõenäoliselt	вероятно	tõe_näoliselt	ADV	ADV
организация	organisatsioon	организация	organisatsioon	N;INDF;FEM;SG	N;NOM;SG
организация	organisatsioon	организация	organisatsioon	N;INDF;FEM;SG	N;NOM;SG
договор	leping	договор	leping	N;INDF;MASC;SG	N;NOM;SG
договор	leping	договор	leping	N;INDF;MASC;SG	N;NOM;SG
договор	asutamisleping	договор	asutamis_leping	N;INDF;MASC;SG	N;NOM;SG
север	põhi	север	põhi	N;INDF;MASC;SG	N;NOM;SG
север	põhja	север	põhi	N;INDF;MASC;SG	N;IN+ALL;LGSPEC1;SG
север	põhjas	север	põhi	N;INDF;MASC;SG	N;IN+ESS;SG
изток	idas	изток	ida	N;INDF;MASC;SG	N;IN+ESS;SG
изток	itta	изток	ida	N;INDF;MASC;SG	N;IN+ALL;LGSPEC1;SG
изток	ida	изток	ida	N;INDF;MASC;SG	N;NOM;SG
изток	ida	изток	ida	N;INDF;MASC;SG	N;NOM;SG
особено	eriti	особено	eriti	ADV	ADV
особено	eriti	особено	eriti	ADV	ADV
човек	inimene	човек	inimene	N;INDF;MASC;SG	N;NOM;SG
човек	isik	човек	isik	N;INDF;MASC;SG	N;NOM;SG
човек	inimene	човек	inimene	N;INDF;MASC;SG	N;NOM;SG
човек	mehel	човек	mees	N;INDF;MASC;SG	N;AT+ESS
;SG
човек	mees	човек	mees	N;INDF;MASC;SG	N;NOM;SG
човек	man	човек	man	N;INDF;MASC;SG	N;NOM;SG
състав	koosseis	състав	koos_seis	N;INDF;MASC;SG	N;NOM;SG
състав	koostis	състав	koostis	N;INDF;MASC;SG	N;NOM;SG
общо	kokku	общо	kokku	ADV	ADV
треньор	treener	треньор	treener	N;INDF;MASC;SG	N;NOM;SG
треньор	treeneri	треньор	treener	N;INDF;MASC;SG	N;GEN;SG
треньор	koolitaja	треньор	koolitaja	N;INDF;MASC;SG	N;NOM;SG
треньор	treener	треньор	treener	N;INDF;MASC;SG	N;NOM;SG
отбори	meeskonnad	отбор	meeskond	N;INDF;MASC;PL	N;NOM;PL
отбори	rühmad	отбор	rühm	N;INDF;MASC;PL	N;NOM;PL
статии	artiklid	статия	artikkel	N;INDF;FEM;PL	N;NOM;PL
управление	haldus	управление	haldus	N;INDF;NEUT;SG	N;NOM;SG
управление	juhtkond	управление	juhtkond	N;INDF;NEUT;SG	N;NOM;SG
управление	juhtimine	управление	juhtimine	N;INDF;NEUT;SG	N;NOM;SG
управление	haldamine	управление	haldamine	N;INDF;NEUT;SG	N;NOM;SG
управление	valitsemine	управление	valitsemine	N;INDF;NEUT;SG	N;NOM;SG
управление	juhtimine	управление	juhtimine	N;INDF;NEUT;SG	N;NOM;SG
литература	kirjandus	литература	kirjandus	N;INDF;FEM;SG	N;NOM;SG
дейност	tegevus	дейност	tegevus	N;INDF;FEM;SG	N;NOM;SG
дейност	aktiivsus	дейност	aktiivsus	N;INDF;FEM;SG	N;NOM;SG
цар	king	цар	king	N;INDF;MASC;SG	N;NOM;SG
цар	kuningas	цар	kuningas	N;INDF;MASC;SG	N;NOM;SG
цар	kunn	цар	kunn	N;INDF;MASC;SG	N;NOM;SG
цар	tsaar	цар	tsaar	N;INDF;MASC;SG	N;NOM;SG
цар	tsaari	цар	tsaar	N;INDF;MASC;SG	N;NOM;SG
видове	liigid	вид	liik	N;INDF;MASC;PL	N;NOM;PL
видове	tüübid	вид	tüüp	N;INDF;MASC;PL	N;NOM;PL
власт	power	власт	power	N;INDF;FEM;SG	N;NOM;SG
власт	võimu	власт	võim	N;INDF;FEM;SG	N;PRT;SG
власт	võim	власт	võim	N;INDF;FEM;SG	N;NOM;SG
власт	võimsus	власт	võimsus	N;INDF;FEM;SG	N;NOM;SG
власт	jõud	власт	jõud	N;INDF;FEM;SG	N;NOM;SG
живота	life	живот	life	N;DEF;MASC;SG	N;NOM;SG
живота	elu	живот	elu	N;DEF;MASC;SG	N;NOM;SG
тип	tüüp	тип	tüüp	N;INDF;MASC;SG	N;NOM;SG
военни	sõjalised	военен	sõjaline	ADJ;INDF;PL	ADJ;NOM;PL
изчезване	väljasuremise	изчезване	välja_suremine	N;INDF;NEUT;SG	N;GEN;SG
изчезване	kadumine	изчезване	kadumine	N;INDF;NEUT;SG	N;NOM;SG
изчезване	kadumine	изчезване	kadumine	N;INDF;NEUT;SG	N;NOM;SG
вида	vida	вид	vida	N;DEF;MASC;SG	N;NOM;SG
шампион	tšempion	шампион	tšempion	N;INDF;MASC;SG	N;NOM;SG
шампион	tšempion	шампион	tšempion	N;INDF;MASC;SG	N;NOM;SG
съвет	nõuanne	съвет	nõu_anne	N;INDF;MASC;SG	N;NOM;SG
съвет	nõu	съвет	nõu	N;INDF;MASC;SG	N;PRT;SG
съвет	tip	съвет	tip	N;INDF;MASC;SG	N;NOM;SG
съвет	nõukogu	съвет	nõu_kogu	N;INDF;MASC;SG	N;NOM;SG
свързани	seotud	свържа	siduma	V;PFV;INDF;PL;V.PTCP;PASS	V;PST;V.PTCP;PASS
свързани	seostatud	свържа	seosta=tud	V;PFV;INDF;PL;V.PTCP;PASS	V;PST;V.PTCP;PASS
свързани	seotud	свържа	siduma	V;PFV;INDF;PL;V.PTCP;PASS	V;PST;V.PTCP;PASS
свързани	ühendatud	свържа	ühendama	V;PFV;INDF;PL;V.PTCP;PASS	V;PST;V.PTCP;PASS
свързани	seotud	свържа	siduma	V;PFV;INDF;PL;V.PTCP;PASS	V;PST;V.PTCP;PASS
исторически	ajalooline	исторически	aja_looline	ADJ;INDF;MASC;SG	ADJ;NOM;SG
исторически	ajalooline	исторически	aja_looline	ADJ;INDF;MASC;SG	ADJ;NOM;SG
кръг	ring	кръг	ring	N;INDF;MASC;SG	N;NOM;SG
кръг	circle	кръг	circle	N;INDF;MASC;SG	N;NOM;SG
кръг	voor	кръг	voor	N;INDF;MASC;SG	N;NOM;SG
майка	ema	майка	ema	N;INDF;FEM;SG	N;NOM;SG
карта	kaart	карта	kaart	N;INDF;FEM;SG	N;NOM;SG
карта	kaardiga	карта	kaart	N;INDF;FEM;SG	N;COM;SG
карта	kaart	карта	kaart	N;INDF;FEM;SG	N;NOM;SG
карта	kaardi	карта	kaart	N;INDF;FEM;SG	N;GEN;SG
нов	uus	нов	uus	ADJ;INDF;MASC;SG	ADJ;NOM;SG
песни	laulud	песен	laul	N;INDF;FEM;PL	N;NOM;PL
песни	laule	песен	laul	N;INDF;FEM;PL	N;PRT;PL
политика	poliitika	политика	poliitika	N;INDF;FEM;SG	N;NOM;SG
политика	poliitikast	политика	poliitika	N;INDF;FEM;SG	N;IN+ABL;SG
политика	poliitika	политика	poliitika	N;INDF;FEM;SG	N;NOM;SG
преминава	möödub	преминавам	mööduma	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
преминава	läbib	преминавам	läbima	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
стара	vana	стар	vana	ADJ;INDF;FEM;SG	ADJ;NOM;SG
стара	vanaks	стар	vana	ADJ;INDF;FEM;SG	ADJ;TRANS;SG
форма	kujund	форма	kujund	N;INDF;FEM;SG	N;NOM;SG
форма	kuju	форма	kuju	N;INDF;FEM;SG	N;NOM;SG
форма	kujuga	форма	kuju	N;INDF;FEM;SG	N;COM;SG
форма	vormi	форма	vorm	N;INDF;FEM;SG	N;PRT;SG
форма	vorm	форма	vorm	N;INDF;FEM;SG	N;NOM;SG
семейството	pere	семейство	pere	N;DEF;NEUT;SG	N;NOM;SG
семейството	perekond	семейство	perekond	N;DEF;NEUT;SG	N;NOM;SG
съпруга	abikaasa	съпруга	abi_kaasa	N;INDF;FEM;SG	N;NOM;SG
съпруга	naise	съпруга	naine	N;INDF;FEM;SG	N;GEN;SG
съпруга	naine	съпруга	naine	N;INDF;FEM;SG	N;NOM;SG
район	regioon	район	regioon	N;INDF;MASC;SG	N;NOM;SG
район	piirkond	район	piirkond	N;INDF;MASC;SG	N;NOM;SG
район	ringkond	район	ringkond	N;INDF;MASC;SG	N;NOM;SG
район	rajoon	район	rajoon	N;INDF;MASC;SG	N;NOM;SG
район	pindala	район	pind_ala	N;INDF;MASC;SG	N;NOM;SG
район	valdkond	район	valdkond	N;INDF;MASC;SG	N;NOM;SG
район	piirkond	район	piirkond	N;INDF;MASC;SG	N;NOM;SG
район	ala	район	ala	N;INDF;MASC;SG	N;NOM;SG
музика	muusika	музика	muusika	N;INDF;FEM;SG	N;NOM;SG
близо	lähedal	близо	lähedal	ADV	ADV
близо	lähedal	близо	lähedal	ADV	ADV
представлява	esindab	представлявам	esindama	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
отнася	viitab	отнасям-(се)	viitama	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
манастир	kloostri	манастир	klooster	N;INDF;MASC;SG	N;NOM;SG
манастир	klooster	манастир	klooster	N;INDF;MASC;SG	N;NOM;SG
манастир	klooster	манастир	klooster	N;INDF;MASC;SG	N;NOM;SG
файл	fail	файл	fail	N;INDF;MASC;SG	N;NOM;SG
файл	faili	файл	fail	N;INDF;MASC;SG	N;PRT;SG
средата	mid	среда	mid	N;DEF;FEM;SG	N;NOM;SG
награди	auhinnad	награда	au_hind	N;INDF;FEM;PL	N;NOM;PL
награди	auhinnad	награда	au_hind	N;INDF;FEM;PL	N;NOM;PL
немски	saksa	немски	saksa	ADJ;INDF;MASC;SG	ADJ
помощ	abi	помощ	abi	N;INDF;FEM;SG	N;PRT;SG
помощ	abi	помощ	abi	N;INDF;FEM;SG	N;PRT;SG
помощ	appi	помощ	abi	N;INDF;FEM;SG	N;IN+ALL;LGSPEC1;SG
вода	vett	вода	vesi	N;INDF;FEM;SG	N;PRT;SG
вода	vesi	вода	vesi	N;INDF;FEM;SG	N;NOM;SG
първоначално	esialgu	първоначално	esi_algu	ADV	ADV
първоначално	algselt	първоначално	algselt	ADV	ADV
първоначално	algselt	първоначално	algselt	ADV	ADV
първоначално	esialgu	първоначално	esi_algu	ADV	ADV
свят	maailma	свят	maa_ilm	N;INDF;MASC;SG	N;PRT;SG
свят	maailm	свят	maa_ilm	N;INDF;MASC;SG	N;NOM;SG
скоро	varsti	скоро	varsti	ADV	ADV
войски	väed	войска	vägi	N;INDF;FEM;PL	N;NOM;PL
стил	stiil	стил	stiil	N;INDF;MASC;SG	N;NOM;SG
живее	elab	живея	elama	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
достига	jõuab	достигам	jõudma	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
африка	aafrika	африка	aafrika	N;INDF;FEM;SG	N;NOM;SG
запад	west	запад	west	N;INDF;MASC;SG	N;NOM;SG
запад	lääs	запад	lääs	N;INDF;MASC;SG	N;NOM;SG
запад	lääne	запад	lääs	N;INDF;MASC;SG	N;NOM;SG
уебсайт	koduleht	уебсайт	kodu_leht	N;INDF;MASC;SG	N;NOM;SG
уебсайт	veebileht	уебсайт	veebi_leht	N;INDF;MASC;SG	N;NOM;SG
уебсайт	veebisait	уебсайт	veebi_sait	N;INDF;MASC;SG	N;NOM;SG
уебсайт	kodulehekülg	уебсайт	kodu_lehe_külg	N;INDF;MASC;SG	N;NOM;SG
земята	maa	земя	maa	N;DEF;FEM;SG	N;NOM;SG
връзка	ühendus	връзка	ühendus	N;INDF;FEM;SG	N;NOM;SG
връзка	ühenduse	връзка	ühendus	N;INDF;FEM;SG	N;GEN;SG
връзка	lingi	връзка	ling	N;INDF;FEM;SG	N;GEN;SG
връзка	link	връзка	link	N;INDF;FEM;SG	N;NOM;SG
връзка	seos	връзка	seos	N;INDF;FEM;SG	N;NOM;SG
връзка	ühendus	връзка	ühendus	N;INDF;FEM;SG	N;NOM;SG
връзка	suhe	връзка	suhe	N;INDF;FEM;SG	N;NOM;SG
връзка	seos	връзка	seos	N;INDF;FEM;SG	N;NOM;SG
роля	rollis	роля	roll	N;INDF;FEM;SG	N;IN+ESS;SG
роля	roll	роля	roll	N;INDF;FEM;SG	N;NOM;SG
роля	rolli	роля	roll	N;INDF;FEM;SG	N;PRT;SG
италиански	itaalia	италиански	itaalia	ADJ;INDF;MASC;SG	ADJ
създава	loob	създавам	looma	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
как	kuidas	как	kuidas	ADV	ADV
линия	liin	линия	liin	N;INDF;FEM;SG	N;NOM;SG
линия	joone	линия	joon	N;INDF;FEM;SG	N;GEN;SG
линия	joon	линия	joon	N;INDF;FEM;SG	N;NOM;SG
линия	rida	линия	rida	N;INDF;FEM;SG	N;NOM;SG
свети	pühak	свет	pühak	N;INDF;MASC;SG	N;NOM;SG
свети	saint	свет	saint	N;INDF;MASC;SG	N;NOM;SG
свети	pühal	свет	püha	N;INDF;MASC;SG	N;AT+ESS
;SG
кариера	karjäär	кариера	karjäär	N;INDF;FEM;SG	N;NOM;SG
кариера	karjääri	кариера	karjäär	N;INDF;FEM;SG	N;PRT;SG
кариера	karjäär	кариера	karjäär	N;INDF;FEM;SG	N;NOM;SG
кариера	karjääri	кариера	karjäär	N;INDF;FEM;SG	N;PRT;SG
развитие	arendamine	развитие	arendamine	N;INDF;NEUT;SG	N;NOM;SG
развитие	arendus	развитие	arendus	N;INDF;NEUT;SG	N;NOM;SG
развитие	areng	развитие	areng	N;INDF;NEUT;SG	N;NOM;SG
лига	league	лига	league	N;INDF;FEM;SG	N;NOM;SG
лига	liigasse	лига	liiga	N;INDF;FEM;SG	N;IN+ALL;SG
роман	roman	роман	roman	N;INDF;MASC;SG	N;NOM;SG
роман	romaan	роман	romaan	N;INDF;MASC;SG	N;NOM;SG
роман	romaani	роман	romaan	N;INDF;MASC;SG	N;PRT;SG
провежда	teostab	провеждам	teostama	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
източници	allikad	източник	allikas	N;INDF;MASC;PL	N;NOM;PL
политически	poliitiliselt	политически	poliitiliselt	ADV	ADV
консул	konsul	консул	konsul	N;INDF;MASC;SG	N;NOM;SG
книги	raamatud	книга	raamat	N;INDF;FEM;PL	N;NOM;PL
стадион	staadion	стадион	staadion	N;INDF;MASC;SG	N;NOM;SG
служба	teenindus	служба	teenindus	N;INDF;FEM;SG	N;NOM;SG
служба	teenus	служба	teenus	N;INDF;FEM;SG	N;NOM;SG
произход	päritolu	произход	pärit_olu	N;INDF;MASC;SG	N;NOM;SG
произход	päritolu	произход	pärit_olu	N;INDF;MASC;SG	N;NOM;SG
точка	kirje	точка	kirje	N;INDF;FEM;SG	N;NOM;SG
точка	element	точка	element	N;INDF;FEM;SG	N;NOM;SG
точка	punkt	точка	punkt	N;INDF;FEM;SG	N;NOM;SG
точка	punkti	точка	punkt	N;INDF;FEM;SG	N;PRT;SG
точка	point	точка	point	N;INDF;FEM;SG	N;NOM;SG
академия	akadeemia	академия	akadeemia	N;INDF;FEM;SG	N;NOM;SG
първо	kõigepealt	първо	kõige_pealt	ADV	ADV
първо	esmalt	първо	esmalt	ADV	ADV
предимно	peamiselt	предимно	peamiselt	ADV	ADV
предимно	põhiliselt	предимно	põhiliselt	ADV	ADV
предимно	peamiselt	предимно	peamiselt	ADV	ADV
предимно	enamjaolt	предимно	enam_jaolt	ADV	ADV
предимно	enamasti	предимно	enamasti	ADV	ADV
предимно	valdavalt	предимно	valdavalt	ADV	ADV
силно	valjult	силно	valjult	ADV	ADV
писатели	kirjanikud	писател	kirjanik	N;INDF;MASC;PL	N;NOM;PL
годината	aasta	година	aasta	N;DEF;FEM;SG	N;NOM;SG
членове	liikmed	член	liige	N;INDF;MASC;PL	N;NOM;PL
членове	parlamendiliikmed	член	parlamendi_liige	N;INDF;MASC;PL	N;NOM;PL
всичко	kõik	всеки	kõik	PRO;NOM;NEUT;SG	PRO;NOM;SG
всичко	kõik	всеки	kõik	PRO;NOM;NEUT;SG	PRO;NOM;SG
включително	sealhulgas	включително	seal_hulgas	ADV	ADV
птица	lind	птица	lind	N;INDF;FEM;SG	N;NOM;SG
птица	linnuke	птица	linnuke	N;INDF;FEM;SG	N;NOM;SG
птица	bird	птица	bird	N;INDF;FEM;SG	N;NOM;SG
автор	autor	автор	autor	N;INDF;MASC;SG	N;NOM;SG
орден	orden	орден	orden	N;INDF;MASC;SG	N;NOM;SG
възраст	age	възраст	age	N;INDF;FEM;SG	N;NOM;SG
възраст	vanust	възраст	vanu	N;INDF;FEM;SG	N;PRT;SG
възраст	vanus	възраст	vanus	N;INDF;FEM;SG	N;NOM;SG
комитет	komitee	комитет	komitee	N;INDF;MASC;SG	N;NOM;SG
добър	tubli	добър	tubli	ADJ;INDF;MASC;SG	ADJ;NOM;SG
добър	hea	добър	hea	ADJ;INDF;MASC;SG	ADJ;NOM;SG
езици	keeli	език	keel	N;INDF;MASC;PL	N;PRT;PL
езици	keeled	език	keel	N;INDF;MASC;PL	N;NOM;PL
държави	riigid	държава	riik	N;INDF;FEM;PL	N;NOM;PL
държави	riigid	държава	riik	N;INDF;FEM;PL	N;NOM;PL
бързо	ruttu	бързо	ruttu	ADV	ADV
бързо	kiiresti	бързо	kiiresti	ADV	ADV
сега	nüüd	сега	nüüd	ADV	ADV
връх	mount	връх	moun	N;INDF;MASC;SG	N;NOM;SG
връх	ühendamine	връх	ühendamine	N;INDF;MASC;SG	N;NOM;SG
връх	tipp	връх	tipp	N;INDF;MASC;SG	N;NOM;SG
битката	lahing	битка	lahing	N;DEF;FEM;SG	N;NOM;SG
ред	tellimus	ред	tellimus	N;INDF;MASC;SG	N;NOM;SG
ред	järjekord	ред	järje_kord	N;INDF;MASC;SG	N;NOM;SG
ред	korraldus	ред	korraldus	N;INDF;MASC;SG	N;NOM;SG
ред	ordu	ред	ordu	N;INDF;MASC;SG	N;NOM;SG
ред	rea	ред	rida	N;INDF;MASC;SG	N;GEN;SG
ред	rida	ред	rida	N;INDF;MASC;SG	N;NOM;SG
мач	mängu	мач	mäng	N;INDF;MASC;SG	N;PRT;SG
мач	mäng	мач	mäng	N;INDF;MASC;SG	N;NOM;SG
мач	sobivus	мач	sobivus	N;INDF;MASC;SG	N;NOM;SG
мач	match	мач	match	N;INDF;MASC;SG	N;NOM;SG
дивизия	diviis	дивизия	diviis	N;INDF;FEM;SG	N;NOM;SG
дивизия	rajoon	дивизия	rajoon	N;INDF;FEM;SG	N;NOM;SG
дивизия	osakond	дивизия	osakond	N;INDF;FEM;SG	N;NOM;SG
събития	üritused	събитие	üritus	N;INDF;NEUT;PL	N;NOM;PL
събития	sündmused	събитие	sündmus	N;INDF;NEUT;PL	N;NOM;PL
серия	seeria	серия	seeria	N;INDF;FEM;SG	N;NOM;SG
градът	linn	град	linn	N;DEF;MASC;SG	N;NOM;SG
градът	linna	град	linn	N;DEF;MASC;SG	N;IN+ALL;LGSPEC1;SG
градът	linn	град	linn	N;DEF;MASC;SG	N;NOM;SG
градът	linna	град	linn	N;DEF;MASC;SG	N;IN+ALL;LGSPEC1;SG
градът	city	град	city	N;DEF;MASC;SG	N;NOM;SG
планина	mäe	планина	mägi	N;INDF;FEM;SG	N;NOM;SG
планина	mägi	планина	mägi	N;INDF;FEM;SG	N;NOM;SG
планина	mount	планина	moun	N;INDF;FEM;SG	N;NOM;SG
планина	ühendamine	планина	ühendamine	N;INDF;FEM;SG	N;NOM;SG
ляво	vasakule	ляв	vasakule	ADV	ADV
ляво	vasakul	ляв	vasak	ADV	ADV
причина	põhjus	причина	põhjus	N;INDF;FEM;SG	N;NOM;SG
начало	algus	начало	algus	N;INDF;NEUT;SG	N;NOM;SG
начало	start	начало	start	N;INDF;NEUT;SG	N;NOM;SG
начало	algus	начало	algus	N;INDF;NEUT;SG	N;NOM;SG
биография	bio	биография	bio	N;INDF;FEM;SG	N;NOM;SG
биография	bios	биография	bios	N;INDF;FEM;SG	N;NOM;SG
биография	elulugu	биография	elu_lugu	N;INDF;FEM;SG	N;NOM;SG
движение	liikumine	движение	liikumine	N;INDF;NEUT;SG	N;NOM;SG
движение	liikumine	движение	liikumine	N;INDF;NEUT;SG	N;NOM;SG
актьор	näitleja	актьор	näitleja	N;INDF;MASC;SG	N;NOM;SG
централна	keskne	централен	keskne	ADJ;INDF;FEM;SG	ADJ;NOM;SG
музей	muuseumi	музей	muuseum	N;INDF;MASC;SG	N;PRT;SG
музей	muuseum	музей	muuseum	N;INDF;MASC;SG	N;NOM;SG
книга	raamatu	книга	raamat	N;INDF;FEM;SG	N;GEN;SG
книга	raamat	книга	raamat	N;INDF;FEM;SG	N;NOM;SG
едва	vaevalt	едва	vaevalt	ADV	ADV
едва	vaevu	едва	vaevu	ADV	ADV
главно	peamiselt	главно	peamiselt	ADV	ADV
главно	põhiliselt	главно	põhiliselt	ADV	ADV
главно	peamiselt	главно	peamiselt	ADV	ADV
главно	enamjaolt	главно	enam_jaolt	ADV	ADV
главно	enamasti	главно	enamasti	ADV	ADV
япония	jaapan	япония	jaapan	N;INDF;FEM;SG	N;NOM;SG
филип	philippe	филип	phili_pe	N;INDF;MASC;SG	N;NOM;SG
филип	philip	филип	philip	N;INDF;MASC;SG	N;NOM;SG
филип	filip	филип	filip	N;INDF;MASC;SG	N;NOM;SG
филип	phillip	филип	phillip	N;INDF;MASC;SG	N;NOM;SG
командир	komandör	командир	komandör	N;INDF;MASC;SG	N;NOM;SG
