kao	som	kao	som	CONJ	CONJ
top	topp	top	topp	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
prvo	först	prvo	först	ADV	ADV
vlasti	myndigheter	vlast	myndighet	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
vlasti	myndigheterna	vlast	myndighet	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
najviše	mest	mnogo	mycket	ADV;RL	ADV;RL
imala	had	imati	had	V;FEM;SG;PST;V.PTCP;ACT	V;IMP;FIN;ACT
imala	hadde	imati	ha	V;FEM;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
imala	hade	imati	ha	V;FEM;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
imala	haft	imati	ha	V;FEM;SG;PST;V.PTCP;ACT	V;V.CVB;ACT
stanovništvo	demografi	stanovništvo	demografi	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
stanovništvo	populationen	stanovništvo	population	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
stanovništvo	befolkning	stanovništvo	befolkning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
stanovništvo	befolkningen	stanovništvo	befolkning	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
stanovništvo	folkmängd	stanovništvo	folkmängd	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
stanovništvo	population	stanovništvo	population	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
tijela	kroppar	tijelo	kroppa	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
obično	vanligtvis	obično	vanligtvis	ADV	ADV
obično	vanligen	obično	vanligen	ADV	ADV
posebno	speciellt	posebno	speciell	ADV	ADV
posebno	särskilt	posebno	särskilt	ADV	ADV
posebno	speciellt	posebno	speciell	ADV	ADV
posebno	speciellt	posebno	speciell	ADV	ADV
poznat	känd	poznat	känd	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
poznat	känt	poznat	känd	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
poznat	berömt	poznat	beröma	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
poznat	berömd	poznat	berömd	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
poznat	känd	poznat	känd	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
visina	höjden	visina	höjd	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
visina	längd	visina	längd	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
kraj	slutet	kraj	slut	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
kraj	end	kraj	end	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
kraj	slut	kraj	slut	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
pjesma	låten	pjesma	låt	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
pjesma	sång	pjesma	sång	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
sin	sonen	sin	son	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
sin	son	sin	son	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
osoba	person	osoba	person	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
osoba	personen	osoba	person	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
malo	litet	malo	litet	ADV	ADV
sela	byar	selo	byar	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
sela	byarna	selo	byare	N;NOM;NEUT;PL	N;NOM;DEF;MASC+FEM;PL
rođen	född	roditi	född	ADJ;NOM;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
unutar	inom	unutar	inom	ADP;GEN	ADP
napisao	skrev	napisati	skriva	V;MASC;SG;PST;V.PTCP;ACT	V;IMP;PST;FIN;ACT
dobro	gott	dobro	god	ADV	ADV
dobro	bra	dobro	bra	ADV	ADV
igra	spel	igra	spel	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
igra	spelet	igra	spel	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
igra	game	igra	game	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
igra	match	igra	match	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
igra	vilt	igra	vilja	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
primjer	exempel	primjer	exempel	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
http	http	http	http	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
sada	nu	sada	nu	ADV	ADV
prvenstvo	mästerskap	prvenstvo	mästerskap	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
prvenstvo	championship	prvenstvo	championship	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
prvenstvo	mästerskapet	prvenstvo	mästerskap	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
dalje	vidare	daleko	vidare	ADV;CMPR	ADV;CMPR
dalje	ytterligare	daleko	ytterlig	ADV;CMPR	ADV;CMPR
gitara	gitarr	gitar	gita	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
grupa	gruppen	grupa	grupp	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
grupa	grupp	grupa	grupp	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
pravo	höger	pravo	höger	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
pravo	rätt	pravo	rätt	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
plemena	stammar	pleme	stam	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
ukupno	totalt	ukupno	total	ADV	ADV
ukupno	sammanlagt	ukupno	sammanlagd	ADV	ADV
ukupno	totalt	ukupno	total	ADV	ADV
ukupno	generellt	ukupno	generellt	ADV	ADV
ukupno	överlag	ukupno	överlag	ADV	ADV
kup	kopp	kup	kopp	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
kup	cup	kup	cup	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
pomoć	hjälp	pomoć	hjälp	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
otac	far	otac	far	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
otac	fader	otac	far	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
otac	fadern	otac	far	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
otac	pappa	otac	pappa	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
županija	county	županija	county	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
županija	länet	županija	län	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
županija	län	županija	län	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
grupe	grupper	grupa	grupp	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
grupe	grupperna	grupa	grupp	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
igrao	lekte	igrati	leka	V;MASC;SG;PST;V.PTCP;ACT	V;IMP;FIN;ACT
igrao	spelat	igrati	spela	V;MASC;SG;PST;V.PTCP;ACT	V;V.CVB;ACT
igrao	spelade	igrati	spela	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
imali	had	imati	had	V;MASC;PL;PST;V.PTCP;ACT	V;IMP;FIN;ACT
imali	hadde	imati	ha	V;MASC;PL;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
imali	hade	imati	ha	V;MASC;PL;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
imali	haft	imati	ha	V;MASC;PL;PST;V.PTCP;ACT	V;V.CVB;ACT
momčad	truppen	momčad	trupp	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
momčad	trupp	momčad	trupp	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
momčad	squad	momčad	squad	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
momčad	laget	momčad	lag	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
momčad	lag	momčad	lag	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
momčad	team	momčad	team	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
počinje	börjar	počinjati	börja	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
počinje	startar	počinjati	starta	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
počinje	börjar	počinjati	börja	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
počinje	startar	počinjati	starta	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
počinje	börjar	počinjati	börja	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
predstavlja	företräder	predstavljati	företräda	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
predstavlja	representerar	predstavljati	representera	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
predstavlja	representerar	predstavljati	representera	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
poznati	kända	poznat	känd	ADJ;NOM;DEF;MASC;PL	ADJ;NOM;PL;PST;V.PTCP
poznati	kända	poznat	känd	ADJ;NOM;DEF;MASC;PL	ADJ;NOM;PL;PST;V.PTCP
poznati	berömda	poznat	berömma	ADJ;NOM;DEF;MASC;PL	ADJ;NOM;PL;PST;V.PTCP
igrač	spelaren	igrač	spelare	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
luka	luka	luka	luka	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
luka	hamn	luka	hamn	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
luka	hamnen	luka	hamn	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
luka	portvin	luka	portvin	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
luka	port	luka	port	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
luka	babord	luka	babord	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
razvoj	utvecklingen	razvoj	utveckling	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
razvoj	utveckling	razvoj	utveckling	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
postala	blev	postati	bli	V;FEM;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
otok	ön	otok	ön	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
žena	kvinnan	žena	kvinna	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
žena	woman	žena	woman	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
žena	kvinna	žena	kvinna	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
žena	fru	žena	fru	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
žena	hustru	žena	hustru	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
žena	maka	žena	maka	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
žena	frun	žena	fru	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
snaga	hållfasthet	snaga	hållfasthet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
snaga	styrka	snaga	styrka	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
snaga	kraft	snaga	kraft	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
snaga	makt	snaga	makt	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
snaga	power	snaga	power	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
hrvati	kroater	hrvat	kroat	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
vjerojatno	troligtvis	vjerojatno	troligtvis	ADV	ADV
vjerojatno	förmodligen	vjerojatno	förmodligen	ADV	ADV
vjerojatno	troligen	vjerojatno	troligen	ADV	ADV
vjerojatno	antagligen	vjerojatno	antagligen	ADV	ADV
svaki	varenda	svaki	varenda	DET;NOM;MASC;SG	DET;INDF;SG
svaki	varje	svaki	varje	DET;NOM;MASC;SG	DET;INDF;SG
svaki	varje	svaki	varje	DET;NOM;MASC;SG	DET;INDF;SG
društva	samhällen	društvo	samhälle	N;NOM;NEUT;PL	N;NOM;INDF;NEUT;PL
žene	kvinnor	žena	kvinna	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
osobe	personer	osoba	person	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
potpuno	helt	potpuno	helt	ADV	ADV
potpuno	fullständigt	potpuno	fullständig	ADV	ADV
potpuno	helt	potpuno	helt	ADV	ADV
riječ	ord	riječ	ord	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
riječ	word	riječ	word	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
veći	större	velik	stor	ADJ;NOM;DEF;CMPR;MASC;SG	ADJ;NOM;CMPR
veći	större	velik	stor	ADJ;NOM;DEF;CMPR;MASC;SG	ADJ;NOM;CMPR
društvo	sällskapet	društvo	sällskap	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
društvo	samhälle	društvo	samhälle	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
društvo	samhället	društvo	samhälle	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
društvo	sällskap	društvo	sällskap	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
društvo	bolag	društvo	bolag	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
društvo	företaget	društvo	företag	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
igre	lekar	igra	leka	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
igre	matcher	igra	matcher	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
vojske	arméer	vojska	arm	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
sadrži	innehåller	sadržati	innehålla	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
lat	lat	lat	lat	N;SG	N;NOM;INDF;MASC+FEM;SG
puno	mycket	puno	mycket	ADV	ADV
oblik	form	oblik	form	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
oblik	blankett	oblik	blankett	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
oblik	formulär	oblik	formulär	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
oblik	form	oblik	form	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
oblik	formatet	oblik	formate	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
oblik	format	oblik	format	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
stadion	stadion	stadion	stadion	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
stadion	stadium	stadion	stadium	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
onda	sedan	onda	sedan	ADV	ADV
onda	sen	onda	sen	ADV	ADV
onda	då	onda	då	ADV	ADV
izvor	källa	izvor	källa	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
tijelo	body	tijelo	body	N;NOM;NEUT;SG	N
tijelo	kropp	tijelo	kropp	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
tijelo	kroppen	tijelo	kropp	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
tijelo	kropps	tijelo	kropp	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
utakmice	lekar	utakmica	leka	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
utakmice	matcher	utakmica	matcher	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
carstva	imperier	carstvo	imperie	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
regija	region	regija	region	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
regija	regionen	regija	region	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
šest	sex	šest	sex	NUM	NUM;NOM
republika	republik	republika	republik	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
republika	republiken	republika	republik	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
središte	centrumet	središte	centrum	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
središte	centrum	središte	centrum	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
središte	centre	središte	cena	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
kuća	house	kuća	house	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
kuća	huset	kuća	hus	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
kuća	hus	kuća	hus	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
nastupi	föreställningar	nastup	föreställning	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
nastupi	uppträdanden	nastup	uppträdande	N;NOM;MASC;PL	N;NOM;INDF;NEUT;PL
nastupi	framträdanden	nastup	framträdande	N;NOM;MASC;PL	N;NOM;INDF;NEUT;PL
izdanje	utgåvan	izdanje	utgåva	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
izdanje	upplagan	izdanje	upplaga	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
izdanje	upplaga	izdanje	upplaga	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
izdanje	utgåva	izdanje	utgåva	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
izdanje	edition	izdanje	edition	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
ovdje	här	ovdje	här	ADV	ADV
nagrade	belöningar	nagrada	belöning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
nagrade	utmärkelser	nagrada	utmärkelse	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
nagrade	priser	nagrada	pris	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
klubovi	klöver	klub	klöver	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
klubovi	klubbar	klub	klubb	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
klubovi	klubbor	klub	klubba	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
klubovi	klubbarna	klub	klubb	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;PL
strijelci	bågskyttar	strijelac	bågskytta	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
strijelci	skyttar	strijelac	skytta	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
dao	gav	dati	ge	V;MASC;SG;PST;V.PTCP;ACT	V;IMP;PST;FIN;ACT
spominje	nämner	spominjati	namn	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
završio	avslutade	završiti	avsluta	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
škola	skola	škola	skola	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
škola	skolan	škola	skola	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
ispod	under	ispod	under	ADP;GEN	ADP
karijera	karriären	karijera	karriär	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
karijera	karriär	karijera	karriär	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
trener	tränare	trener	tränare	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
trener	tränaren	trener	tränare	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
trener	coach	trener	coach	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
trener	tränare	trener	tränare	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vodi	leder	voditi	leda	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
bolesti	sjukdomar	bolest	sjukdom	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
bolesti	sjukdomar	bolest	sjukdom	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
naslov	bildtext	naslov	bildtext	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
naslov	avd	naslov	avd	N;NOM;MASC;SG	N
naslov	avdelning	naslov	avdelning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
naslov	titel	naslov	titel	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
naslov	rubrik	naslov	rubrik	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
glumac	aktör	glumac	aktör	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
glumac	skådespelare	glumac	skådespelare	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
kulture	kulturer	kultura	kultur	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
kulture	kulturerna	kultura	kultur	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
kuće	husen	kuća	hus	N;NOM;FEM;PL	N;NOM;DEF;NEUT;PL
škole	skolor	škola	skola	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
škole	skolorna	škola	skola	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
singl	single	singl	singel	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
singl	singel	singl	singel	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
centar	centrum	centar	centrum	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
centar	center	centar	cent	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
centar	mitten	centar	mitt	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
centar	centrumet	centar	centrum	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
centar	centrum	centar	centrum	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
centar	centre	centar	cena	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
možda	kanske	možda	kanske	ADV	ADV
možda	kanske	možda	kanske	ADV	ADV
stranke	fester	stranka	fest	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
stranke	parter	stranka	part	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
stranke	partier	stranka	parti	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
stranke	parterna	stranka	part	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
mali	lilla	mali	liten	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;DEF;SG
sezona	årstid	sezona	årstid	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
sezona	säsong	sezona	säsong	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
sezona	säsongen	sezona	säsong	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
članovi	medlemmarna	član	medlem	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;PL
članovi	medlemmar	član	medlem	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
članovi	ledamöter	član	ledamot	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
boje	färgämnen	boja	färgämne	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
boje	färger	boja	färg	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
boje	färger	boja	färg	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
stoga	därav	stoga	därav	ADV	ADV
stoga	alltså	stoga	alltså	ADV	ADV
stoga	därför	stoga	därför	ADV	ADV
pokrajina	provins	pokrajina	provins	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
pokrajina	län	pokrajina	län	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
pokrajina	provinsen	pokrajina	provins	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
ivana	ivana	ivan	ivana	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
status	status	status	status	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
status	ställning	status	ställning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
rezultat	score	rezultat	score	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
rezultat	poäng	rezultat	poäng	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
rezultat	resultat	rezultat	resultat	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
rezultat	resultatet	rezultat	resultat	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
natjecanja	tävlingar	natjecanje	tävling	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
natjecanja	tävlingar	natjecanje	tävling	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
zapravo	egentligen	zapravo	egentligen	ADV	ADV
zapravo	faktiskt	zapravo	faktisk	ADV	ADV
knjige	böcker	knjiga	bok	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
izabran	utvald	izabrati	utvälja	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
izabran	vald	izabrati	välja	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
izabran	utvalt	izabrati	utvälta	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
izabran	valt	izabrati	välja	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
izabran	vald	izabrati	välja	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
strani	utrikes	strana	utrikes	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
ponekad	ibland	ponekad	ibland	ADV	ADV
serije	serier	serija	serie	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
položaj	ställning	položaj	ställning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
položaj	position	položaj	position	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
položaj	ståndpunkt	položaj	ståndpunkt	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
položaj	befattning	položaj	befattning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
web	webb	web	webb	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
web	web	web	web	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
web	webben	web	Bebben	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
objavio	tillkännagav	objaviti	tillkännagav	V;MASC;SG;PST;V.PTCP;ACT	V;IMP;FIN;ACT
objavio	meddelade	objaviti	meddela	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;V.PTCP;ACT
park	parken	park	park	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
park	park	park	park	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
park	stadsparken	park	stadspark	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
vlada	regering	vlada	regering	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
vlada	regeringen	vlada	regering	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
europe	europe	europa	europe	N;NOM;FEM;SG	N;NOM
brod	fartyg	brod	fartyg	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
brod	skepp	brod	skepp	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
