dans	اندر	dans	اندر	ADP	ADP;NOM;MASC;SG;3
dernier	سابقہ	dernier	سابقہ	ADJ;MASC;SG	ADJ
dernier	واحد	dernier	واحد	ADJ;MASC;SG	ADJ
dernier	سابقہ	dernier	سابقہ	ADJ;MASC;SG	ADJ
dernier	واحد	dernier	واحد	ADJ;MASC;SG	ADJ
point	سرا	point	سرا	N;MASC;SG	N;NOM;MASC;SG;3
point	تفصیل	point	تفصیل	N;MASC;SG	N;NOM;MASC;SG;3
point	نکتہ	point	نکتہ	N;MASC;SG	N;NOM;MASC;SG;3
point	فائدہ	point	فائدہ	N;MASC;SG	N;NOM;MASC;SG;3
point	خصوصیت	point	خصوصیت	N;MASC;SG	N;NOM;MASC;SG;3
point	امتیاز	point	امتیاز	N;MASC;SG	N;NOM;MASC;SG;3
point	مصلحت	point	مصلحت	N;MASC;SG	N;NOM;MASC;SG;3
point	محل	point	محل	N;MASC;SG	N;NOM;MASC;SG;3
point	درجہ	point	درجہ	N;MASC;SG	N;NOM;MASC;SG;3
point	معاملہ	point	معاملہ	N;MASC;SG	N;NOM;MASC;SG;3
point	سرا	point	سرا	N;MASC;SG	N;NOM;MASC;SG;3
point	تفصیل	point	تفصیل	N;MASC;SG	N;NOM;MASC;SG;3
point	نکتہ	point	نکتہ	N;MASC;SG	N;NOM;MASC;SG;3
point	فائدہ	point	فائدہ	N;MASC;SG	N;NOM;MASC;SG;3
point	خصوصیت	point	خصوصیت	N;MASC;SG	N;NOM;MASC;SG;3
point	امتیاز	point	امتیاز	N;MASC;SG	N;NOM;MASC;SG;3
point	مصلحت	point	مصلحت	N;MASC;SG	N;NOM;MASC;SG;3
point	محل	point	محل	N;MASC;SG	N;NOM;MASC;SG;3
point	درجہ	point	درجہ	N;MASC;SG	N;NOM;MASC;SG;3
point	معاملہ	point	معاملہ	N;MASC;SG	N;NOM;MASC;SG;3
compte	بیان	compte	بیان	N;MASC;SG	N;NOM;MASC;SG;3
armée	فوجی	armée	فوجی	N;FEM;SG	N;NOM;MASC;SG;3
armée	فوجی	armée	فوجی	N;FEM;SG	N;NOM;MASC;SG;3
armée	تنظیم	armée	تنظیم	N;FEM;SG	N;NOM;FEM;SG;3
eau	سینچنا.	eau	سینچنا.	N;FEM;SG	N;NOM;MASC;SG;3
eau	جھیل	eau	جھیل	N;FEM;SG	N;NOM;MASC;SG;3
eau	آب	eau	آب	N;FEM;SG	N;NOM;MASC;SG;3
eau	سینچنا.	eau	سینچنا.	N;FEM;SG	N;NOM;MASC;SG;3
eau	جھیل	eau	جھیل	N;FEM;SG	N;NOM;MASC;SG;3
chez	پر	chez	پر	ADP	ADP
projet	فلم	projet	فلم	N;MASC;SG	N;NOM;FEM;SG;3
province	صوبہ	province	صوبہ	N;FEM;SG	N;NOM;MASC;SG;3
international	واقع	international	واقع	ADJ;MASC;SG	ADJ
international	مستعمل	international	مستعمل	ADJ;MASC;SG	ADJ
conseil	اطلاع	conseil	اطلاع	N;MASC;SG	N;NOM;FEM;SG;3
conseil	صلاح-	conseil	صلاح-	N;MASC;SG	N;NOM;MASC;SG;3
conseil	اطلاع	conseil	اطلاع	N;MASC;SG	N;NOM;FEM;SG;3
conseil	صلاح-	conseil	صلاح-	N;MASC;SG	N;NOM;MASC;SG;3
conseil	مشورہ	conseil	مشورہ	N;MASC;SG	N;NOM;MASC;SG;3
conseil	کونسل	conseil	کونسل	N;MASC;SG	N;NOM;FEM;SG;3
maison	پالتو	maison	پالتو	N;FEM;SG	N;NOM;MASC;SG;3
maison	سوراخ	maison	سوراخ	N;FEM;SG	N;NOM;MASC;SG;3
maison	دارالاصلاح.	maison	دارالاصلاح.	N;FEM;SG	N;NOM;MASC;SG;3
maison	بل	maison	بل	N;FEM;SG	N;NOM;MASC;SG;3
maison	پالتو	maison	پالتو	N;FEM;SG	N;NOM;MASC;SG;3
maison	گھر	maison	گھر	N;FEM;SG	N;NOM;MASC;SG;3
maison	سوراخ	maison	سوراخ	N;FEM;SG	N;NOM;MASC;SG;3
maison	دارالاصلاح.	maison	دارالاصلاح.	N;FEM;SG	N;NOM;MASC;SG;3
maison	بل	maison	بل	N;FEM;SG	N;NOM;MASC;SG;3
maison	جگہ	maison	جگہ	N;FEM;SG	N;NOM;MASC;SG;3
demande	التجا	demande	التجا	N;FEM;SG	N;NOM;MASC;SG;3
demande	درخواست	demande	درخواست	N;FEM;SG	N;NOM;FEM;SG;3
demande	التجا	demande	التجا	N;FEM;SG	N;NOM;MASC;SG;3
demande	درخواست	demande	درخواست	N;FEM;SG	N;NOM;FEM;SG;3
demande	طلب	demande	طلب	N;FEM;SG	N;NOM;MASC;SG;3
toujours	ہمیشہ	toujours	ہمیشہ	ADV	ADV
membre	ٹکڑا	membre	ٹکڑا	N;MASC;SG	N;NOM;MASC;SG;3
rôle	ڈرامے	rôle	ڈرامہ	N;MASC;SG	N;NOM;MASC;SG;3
meilleur	پسندیدہ	meilleur	پسندیدہ	ADJ;MASC;SG	ADJ
meilleur	پسندیدہ	meilleur	پسندیدہ	ADJ;MASC;SG	ADJ
meilleur	چیدہ	meilleur	چیدہ	ADJ;MASC;SG	ADJ
droit	استحقاق	droit	استحقاق	N;MASC;SG	N;NOM;MASC;SG;3
droit	استحقاق	droit	استحقاق	N;MASC;SG	N;NOM;MASC;SG;3
droit	لحاظ	droit	لحاظ	N;MASC;SG	N;NOM;MASC;SG;3
droit	معمول	droit	معمول	N;MASC;SG	N;NOM;MASC;SG;3
droit	قاعدہ	droit	قاعدہ	N;MASC;SG	N;NOM;MASC;SG;3
droit	لحاظ	droit	لحاظ	N;MASC;SG	N;NOM;MASC;SG;3
droit	معمول	droit	معمول	N;MASC;SG	N;NOM;MASC;SG;3
service	بجلی	service	بجلی	N;MASC;SG	N;NOM;FEM;SG;3
service	دعا	service	دعا	N;MASC;SG	N;NOM;FEM;SG;3
service	گیس	service	گیس	N;MASC;SG	N;NOM;MASC;SG;3
service	خدمت	service	خدمت	N;MASC;SG	N;NOM;FEM;SG;3
score	نمبر	score	نمبر	N;MASC;SG	N;NOM;MASC;SG;3
score	لکیر	score	لکیر	N;MASC;SG	N;NOM;MASC;SG;3
score	سلسلہ	score	سلسلہ	N;MASC;SG	N;NOM;MASC;SG;3
score	سطر	score	سطر	N;MASC;SG	N;NOM;MASC;SG;3
score	برتر	score	برتر	N;MASC;SG	N;NOM;MASC;SG;3
score	نشان	score	نشان	N;MASC;SG	N;NOM;MASC;SG;3
score	معاملہ	score	معاملہ	N;MASC;SG	N;NOM;MASC;SG;3
langue	زبان	langue	زبان	N;FEM;SG	N;NOM;MASC;SG;3
langue	زبان	langue	زبان	N;FEM;SG	N;NOM;MASC;SG;3
gouvernement	حکومت	gouvernement	حکومت	N;MASC;SG	N;NOM;FEM;SG;3
gouvernement	حکمرانی.	gouvernement	حکمرانی.	N;MASC;SG	N;NOM;MASC;SG;3
petit	چھوٹا	petit	چھوٹا	ADJ;MASC;SG	ADJ;NOM;MASC;SG
petit	معمولی	petit	معمولی	ADJ;MASC;SG	ADJ
petit	گھٹیا	petit	گھٹیا	ADJ;MASC;SG	ADJ
petit	چھوٹے	petit	چھوٹا	ADJ;MASC;SG	ADJ;ACC;MASC;SG
petit	معصومانہ.	petit	معصومانہ.	ADJ;MASC;SG	ADJ
petit	طفلانہ	petit	طفلانہ	ADJ;MASC;SG	ADJ
petit	چھوٹا	petit	چھوٹا	ADJ;MASC;SG	ADJ;NOM;MASC;SG
petit	معمولی	petit	معمولی	ADJ;MASC;SG	ADJ
petit	گھٹیا	petit	گھٹیا	ADJ;MASC;SG	ADJ
petit	چھوٹے	petit	چھوٹا	ADJ;MASC;SG	ADJ;ACC;MASC;SG
petit	معصومانہ.	petit	معصومانہ.	ADJ;MASC;SG	ADJ
petit	طفلانہ	petit	طفلانہ	ADJ;MASC;SG	ADJ
argent	املاک	argent	ملک	N;MASC;SG	N;NOM;MASC;SG;3
argent	سیم	argent	سیم	N;MASC;SG	N;NOM;MASC;SG;3
argent	سیم	argent	سیم	N;MASC;SG	N;NOM;MASC;SG;3
argent	چاندی	argent	چاندی	N;MASC;SG	N;NOM;FEM;SG;3
souvent	عموماً	souvent	عموماً	ADV	ADV
souvent	عموماً	souvent	عموماً	ADV	ADV
style	باریک	style	باریک	N;MASC;SG	N;NOM;MASC;SG;3
style	انداز	style	انداز	N;MASC;SG	N;NOM;MASC;SG;3
style	وضع	style	وضع	N;MASC;SG	N;NOM;MASC;SG;3
style	باریک	style	باریک	N;MASC;SG	N;NOM;MASC;SG;3
face	چہرہ	face	چہرہ	N;FEM;SG	N;NOM;MASC;SG;3
face	شناخت	face	شناخت	N;FEM;SG	N;NOM;MASC;SG;3
face	چہرہ	face	چہرہ	N;FEM;SG	N;NOM;MASC;SG;3
face	رُخ	face	رُخ	N;FEM;SG	N;NOM;MASC;SG;3
face	شناخت	face	شناخت	N;FEM;SG	N;NOM;MASC;SG;3
face	شکل	face	شکل	N;FEM;SG	N;NOM;MASC;SG;3
quand	حالانکہ	quand	حالانکہ	CONJ	CONJ
quand	حالانکہ	quand	حالانکہ	CONJ	CONJ
top	چھت	top	چھت	N;MASC;SG	N;NOM;MASC;SG;3
ministre	وزیر	ministre	وزیر	N;MASC;SG	N;NOM;MASC;SG;3
mondiale	متوسط	mondial	متوسط	ADJ;FEM;SG	ADJ
scène	فساد	scène	فساد	N;FEM;SG	N;NOM;MASC;SG;3
scène	حلقہ	scène	حلقہ	N;FEM;SG	N;NOM;MASC;SG;3
scène	فساد	scène	فساد	N;FEM;SG	N;NOM;MASC;SG;3
scène	نظارہ	scène	نظارہ	N;FEM;SG	N;NOM;MASC;SG;3
scène	منظر	scène	منظر	N;FEM;SG	N;NOM;MASC;SG;3
scène	حلقہ	scène	حلقہ	N;FEM;SG	N;NOM;MASC;SG;3
toute	بہت	tout	بہت	DET;FEM;SG	DET
toute	بہت	tout	بہت	DET;FEM;SG	DET
troisième	تیسرا	troisième	تیسرا	ADJ;MASC;SG	ADJ;NOM;MASC;SG
nombreux	متعدد	nombreux	متعدد	ADJ;MASC;PL	ADJ
nombreux	متعدد	nombreux	متعدد	ADJ;MASC;PL	ADJ
auteur	کائنات	auteur	کائنات	N;MASC;SG	N;NOM;MASC;SG;3
auteur	موجد	auteur	موجد	N;MASC;SG	N;NOM;MASC;SG;3
auteur	کلرک	auteur	کلرک	N;MASC;SG	N;NOM;MASC;SG;3
auteur	کاتب	auteur	کاتب	N;MASC;SG	N;NOM;MASC;SG;3
auteur	مصنف	auteur	مصنف	N;MASC;SG	N;ACC;MASC;SG;3
auteur	ادیب	auteur	ادیب	N;MASC;SG	N;NOM;MASC;SG;3
auteur	کلرک	auteur	کلرک	N;MASC;SG	N;NOM;MASC;SG;3
auteur	کاتب	auteur	کاتب	N;MASC;SG	N;NOM;MASC;SG;3
auteur	مصنف	auteur	مصنف	N;MASC;SG	N;ACC;MASC;SG;3
système	تنظیم	système	تنظیم	N;MASC;SG	N;NOM;FEM;SG;3
système	ترتیب	système	ترتیب	N;MASC;SG	N;NOM;FEM;SG;3
création	ایجاد	création	ایجاد	N;FEM;SG	N;NOM;MASC;SG;3
création	ایجاد	création	ایجاد	N;FEM;SG	N;NOM;MASC;SG;3
création	تخلیق	création	تخلیق	N;FEM;SG	N;NOM;MASC;SG;3
reste	روک	rester	روک	V;IND;SG;3;PRS;FIN	V;ACT
seconde	مماثل	second	مماثل	ADJ;FEM;SG	ADJ
seconde	اضافی	second	اضافی	ADJ;FEM;SG	ADJ
seconde	دوسرا	second	دوسرا	ADJ;FEM;SG	ADJ;NOM;MASC;SG
seconde	مزید	second	مزید	ADJ;FEM;SG	ADJ
seconde	مماثل	second	مماثل	ADJ;FEM;SG	ADJ
seconde	اضافی	second	اضافی	ADJ;FEM;SG	ADJ
seconde	ثانوی	second	ثانوی	ADJ;FEM;SG	ADJ
seconde	دوسرا	second	دوسرا	ADJ;FEM;SG	ADJ;NOM;MASC;SG
seconde	مزید	second	مزید	ADJ;FEM;SG	ADJ
édition	فلم	édition	فلم	N;FEM;SG	N;NOM;FEM;SG;3
historique	تاریخی	historique	تاریخی	ADJ;MASC;SG	ADJ
âge	عمر	âge	عمر	N;MASC;SG	N;NOM;MASC;SG;3
effet	فلم	effet	فلم	N;MASC;SG	N;NOM;FEM;SG;3
niveau	مزاج	niveau	مزاج	N;MASC;SG	N;NOM;MASC;SG;3
niveau	مزاج	niveau	مزاج	N;MASC;SG	N;NOM;MASC;SG;3
espèce	طبقہ	espèce	طبقہ	N;FEM;SG	N;NOM;MASC;SG;3
espèce	نوع	espèce	نوع	N;FEM;SG	N;NOM;MASC;SG;3
raison	ہوش	raison	ہوش	N;FEM;SG	N;NOM;MASC;SG;3
raison	وجدان	raison	وجدان	N;FEM;SG	N;NOM;MASC;SG;3
raison	مقصد	raison	مقصد	N;FEM;SG	N;NOM;MASC;SG;3
raison	منطق	raison	منطق	N;FEM;SG	N;NOM;MASC;SG;3
raison	دلیل	raison	دلیل	N;FEM;SG	N;NOM;MASC;SG;3
raison	فہم	raison	فہم	N;FEM;SG	N;NOM;MASC;SG;3
raison	ہوش	raison	ہوش	N;FEM;SG	N;NOM;MASC;SG;3
raison	عقل	raison	عقل	N;FEM;SG	N;NOM;MASC;SG;3
raison	وجدان	raison	وجدان	N;FEM;SG	N;NOM;MASC;SG;3
raison	مقصد	raison	مقصد	N;FEM;SG	N;NOM;MASC;SG;3
raison	منطق	raison	منطق	N;FEM;SG	N;NOM;MASC;SG;3
raison	دلیل	raison	دلیل	N;FEM;SG	N;NOM;MASC;SG;3
raison	فہم	raison	فہم	N;FEM;SG	N;NOM;MASC;SG;3
modèle	وضع	modèle	وضع	N;MASC;SG	N;NOM;MASC;SG;3
modèle	نقشہ	modèle	نقشہ	N;MASC;SG	N;NOM;MASC;SG;3
modèle	مٹی	modèle	مٹی	N;MASC;SG	N;NOM;MASC;SG;3
travail	روزگار	travail	روزگار	N;MASC;SG	N;NOM;MASC;SG;3
travail	شغل	travail	شغل	N;MASC;SG	N;NOM;MASC;SG;3
travail	کام	travail	کام	N;MASC;SG	N;NOM;MASC;SG;3
travail	دھندا	travail	دھندا	N;MASC;SG	N;NOM;MASC;SG;3
travail	روزگار	travail	روزگار	N;MASC;SG	N;NOM;MASC;SG;3
femme	ملازمہ	femme	ملازمہ	N;FEM;SG	N;NOM;MASC;SG;3
femme	عورت	femme	عورت	N;FEM;SG	N;NOM;MASC;SG;3
femme	ملازمہ	femme	ملازمہ	N;FEM;SG	N;NOM;MASC;SG;3
femme	عورت	femme	عورت	N;FEM;SG	N;NOM;MASC;SG;3
femme	زن	femme	زن	N;FEM;SG	N;NOM;MASC;SG;3
femme	پرزہ	femme	پرزہ	N;FEM;SG	N;NOM;MASC;SG;3
femme	عورت	femme	عورت	N;FEM;SG	N;NOM;MASC;SG;3
femme	پرزہ	femme	پرزہ	N;FEM;SG	N;NOM;MASC;SG;3
femme	عورت	femme	عورت	N;FEM;SG	N;NOM;MASC;SG;3
femme	زوجہ	femme	زوجہ	N;FEM;SG	N;NOM;FEM;SG;3
femme	بیوی	femme	بیوی	N;FEM;SG	N;NOM;FEM;SG;3
femme	زوجہ	femme	زوجہ	N;FEM;SG	N;NOM;FEM;SG;3
femme	بیوی	femme	بیوی	N;FEM;SG	N;NOM;FEM;SG;3
bas	پست	bas	پست	ADJ;MASC;SG	ADJ
bas	ناموافق	bas	ناموافق	ADJ;MASC;SG	ADJ
bas	افسردہ	bas	افسردہ	ADJ;MASC;SG	ADJ
bas	مبتذل	bas	مبتذل	ADJ;MASC;SG	ADJ
bas	تھوڑے	bas	تھوڑا	ADJ;MASC;SG	ADJ;ACC;MASC;SG
bas	پست	bas	پست	ADJ;MASC;SG	ADJ
bas	ناموافق	bas	ناموافق	ADJ;MASC;SG	ADJ
bas	افسردہ	bas	افسردہ	ADJ;MASC;SG	ADJ
bas	مبتذل	bas	مبتذل	ADJ;MASC;SG	ADJ
bas	گھٹیا	bas	گھٹیا	ADJ;MASC;SG	ADJ
bas	تھوڑے	bas	تھوڑا	ADJ;MASC;SG	ADJ;ACC;MASC;SG
texte	موضوع	texte	موضوع	N;MASC;SG	N;NOM;MASC;SG;3
terre	دنیا	terre	دنیا	N;FEM;SG	N;NOM;FEM;SG;3
terre	قوم	terre	قوم	N;FEM;SG	N;NOM;MASC;SG;3
terre	پانی	terre	پانی	N;FEM;SG	N;NOM;MASC;SG;3
terre	قوم	terre	قوم	N;FEM;SG	N;NOM;MASC;SG;3
terre	پانی	terre	پانی	N;FEM;SG	N;NOM;MASC;SG;3
terre	زمین	terre	زمین	N;FEM;SG	N;NOM;FEM;SG;3
terre	داغ	terre	داغ	N;FEM;SG	N;NOM;MASC;SG;3
terre	فضلہ	terre	فضلہ	N;FEM;SG	N;NOM;MASC;SG;3
terre	گندگی	terre	گندگی	N;FEM;SG	N;NOM;MASC;SG;3
compétition	آزمائش	compétition	آزمائش	N;FEM;SG	N;NOM;MASC;SG;3
britannique	برطانوی	britannique	برطانوی	ADJ;MASC;SG	ADJ
porte	منہ	porte	منہ	N;FEM;SG	N;NOM;MASC;SG;3
porte	برطرفی.	porte	برطرفی.	N;FEM;SG	N;NOM;MASC;SG;3
porte	بازار	porte	بازار	N;FEM;SG	N;NOM;MASC;SG;3
porte	منہ	porte	منہ	N;FEM;SG	N;NOM;MASC;SG;3
porte	برطرفی.	porte	برطرفی.	N;FEM;SG	N;NOM;MASC;SG;3
porte	بازار	porte	بازار	N;FEM;SG	N;NOM;MASC;SG;3
bataille	مقابلہ	bataille	مقابلہ	N;FEM;SG	N;NOM;MASC;SG;3
corps	مقدار	corps	مقدار	N;MASC;SG	N;NOM;MASC;SG;3
corps	جسم	corps	جسم	N;MASC;SG	N;NOM;MASC;SG;3
corps	فرد	corps	فرد	N;MASC;SG	N;NOM;MASC;SG;3
corps	آدمی	corps	آدمی	N;MASC;SG	N;NOM;MASC;SG;3
siège	چوتڑ	siège	چوتڑ	N;MASC;SG	N;NOM;MASC;SG;3
siège	گاڑی	siège	گاڑی	N;MASC;SG	N;NOM;FEM;SG;3
siège	نشست	siège	نشست	N;MASC;SG	N;NOM;MASC;SG;3
siège	چوتڑ	siège	چوتڑ	N;MASC;SG	N;NOM;MASC;SG;3
siège	گاڑی	siège	گاڑی	N;MASC;SG	N;NOM;FEM;SG;3
siège	نشست	siège	نشست	N;MASC;SG	N;NOM;MASC;SG;3
finale	نتیجہ	finale	نتیجہ	N;FEM;SG	N;NOM;MASC;SG;3
finale	حتمی	finale	حتمی	N;FEM;SG	N;NOM;MASC;SG;3
match	تفریح	match	تفریح	N;MASC;SG	N;NOM;MASC;SG;3
match	تدبیر	match	تدبیر	N;MASC;SG	N;NOM;MASC;SG;3
match	توانا	match	توانا	N;MASC;SG	N;NOM;MASC;SG;3
match	کھیل	match	کھیل	N;MASC;SG	N;NOM;MASC;SG;3
match	ہدف	match	ہدف	N;MASC;SG	N;NOM;MASC;SG;3
match	اپاہج	match	اپاہج	N;MASC;SG	N;NOM;MASC;SG;3
match	تفریح	match	تفریح	N;MASC;SG	N;NOM;MASC;SG;3
match	تدبیر	match	تدبیر	N;MASC;SG	N;NOM;MASC;SG;3
match	توانا	match	توانا	N;MASC;SG	N;NOM;MASC;SG;3
match	کھیل	match	کھیل	N;MASC;SG	N;NOM;MASC;SG;3
match	ہدف	match	ہدف	N;MASC;SG	N;NOM;MASC;SG;3
match	اپاہج	match	اپاہج	N;MASC;SG	N;NOM;MASC;SG;3
match	بازی	match	بازی	N;MASC;SG	N;NOM;MASC;SG;3
match	بیاہ	match	بیاہ	N;MASC;SG	N;NOM;MASC;SG;3
match	شادی	match	شادی	N;MASC;SG	N;NOM;FEM;SG;3
match	بیاہ	match	بیاہ	N;MASC;SG	N;NOM;MASC;SG;3
match	شادی	match	شادی	N;MASC;SG	N;NOM;FEM;SG;3
royaume	دائرہ	royaume	دائرہ	N;MASC;SG	N;NOM;MASC;SG;3
latitude	رواداری	latitude	رواداری	N;FEM;SG	N;NOM;MASC;SG;3
base	نیچ	base	نیچ	N;FEM;SG	N;NOM;MASC;SG;3
base	مادّہ	base	مادّہ	N;FEM;SG	N;NOM;MASC;SG;3
base	نیچ	base	نیچ	N;FEM;SG	N;NOM;MASC;SG;3
base	مادّہ	base	مادّہ	N;FEM;SG	N;NOM;MASC;SG;3
communauté	وحدت	communauté	وحدت	N;FEM;SG	N;NOM;MASC;SG;3
communauté	گروہ	communauté	گروہ	N;FEM;SG	N;NOM;MASC;SG;3
communauté	جماعت	communauté	جماعت	N;FEM;SG	N;NOM;FEM;SG;3
communauté	اتحاد	communauté	اتحاد	N;FEM;SG	N;NOM;MASC;SG;3
association	تنظیم.	association	تنظیم.	N;FEM;SG	N;NOM;MASC;SG;3
association	جمعیت	association	جمعیت	N;FEM;SG	N;NOM;MASC;SG;3
association	تنظیم.	association	تنظیم.	N;FEM;SG	N;NOM;MASC;SG;3
association	جمعیت	association	جمعیت	N;FEM;SG	N;NOM;MASC;SG;3
association	رفاقت	association	رفاقت	N;FEM;SG	N;NOM;FEM;SG;3
militaire	عسکری	militaire	عسکری	ADJ;MASC;SG	ADJ
section	گروہ	section	گروہ	N;FEM;SG	N;NOM;MASC;SG;3
section	طبقہ	section	طبقہ	N;FEM;SG	N;NOM;MASC;SG;3
livre	رسالہ	livre	رسالہ	N;MASC;SG	N;NOM;MASC;SG;3
livre	جریدہ	livre	جریدہ	N;MASC;SG	N;NOM;MASC;SG;3
livre	لیبل	livre	لیبل	N;MASC;SG	N;NOM;MASC;SG;3
livre	حصار.	livre	حصار.	N;MASC;SG	N;NOM;MASC;SG;3
haut	اونچا	haut	اونچا	ADJ;MASC;SG	ADJ;MASC;SG
haut	شدید	haut	شدید	ADJ;MASC;SG	ADJ
haut	خراب	haut	خراب	ADJ;MASC;SG	ADJ
haut	اعلیٰ	haut	اعلیٰ	ADJ;MASC;SG	ADJ
haut	اونچا	haut	اونچا	ADJ;MASC;SG	ADJ;MASC;SG
haut	شدید	haut	شدید	ADJ;MASC;SG	ADJ
haut	خراب	haut	خراب	ADJ;MASC;SG	ADJ
haut	اعلیٰ	haut	اعلیٰ	ADJ;MASC;SG	ADJ
dire	بتانا	dire	بتا	V;NFIN	V;MASC;SG;NFIN;ACT
dire	بولنا	dire	بول	V;NFIN	V;MASC;SG;NFIN;ACT
seul	واحد	seul	واحد	ADJ;MASC;SG	ADJ
seul	واحد	seul	واحد	ADJ;MASC;SG	ADJ
fille	لڑکی	fille	لڑکی	N;FEM;SG	N;NOM;FEM;SG;3
fille	دختر	fille	دختر	N;FEM;SG	N;NOM;MASC;SG;3
fille	بیٹی	fille	بیٹی	N;FEM;SG	N;NOM;FEM;SG;3
fille	دختر	fille	دختر	N;FEM;SG	N;NOM;MASC;SG;3
direction	ہدایت	direction	ہدایت	N;FEM;SG	N;NOM;FEM;SG;3
direction	نظامت	direction	نظامت	N;FEM;SG	N;NOM;MASC;SG;3
position	مرتبہ	position	مرتبہ	N;FEM;SG	N;NOM;MASC;SG;3
position	موقف	position	موقف	N;FEM;SG	N;NOM;MASC;SG;3
position	ترتیب	position	ترتیب	N;FEM;SG	N;NOM;FEM;SG;3
position	روزگار	position	روزگار	N;FEM;SG	N;NOM;MASC;SG;3
position	کیفیت	position	کیفیت	N;FEM;SG	N;NOM;FEM;SG;3
but	مقصد	but	مقصد	N;MASC;SG	N;NOM;MASC;SG;3
but	ہدف	but	ہدف	N;MASC;SG	N;NOM;MASC;SG;3
but	نشانہ	but	نشانہ	N;MASC;SG	N;NOM;MASC;SG;3
but	مقصد	but	مقصد	N;MASC;SG	N;NOM;MASC;SG;3
tête	فرد	tête	فرد	N;FEM;SG	N;NOM;MASC;SG;3
tête	اسم	tête	اسم	N;FEM;SG	N;NOM;MASC;SG;3
tête	سربراہ	tête	سربراہ	N;FEM;SG	N;NOM;MASC;SG;3
tête	فرد	tête	فرد	N;FEM;SG	N;NOM;MASC;SG;3
tête	اسم	tête	اسم	N;FEM;SG	N;NOM;MASC;SG;3
territoire	ریاست	territoire	ریاست	N;MASC;SG	N;NOM;FEM;SG;3
union	اتفاق	union	اتفاق	N;FEM;SG	N;NOM;MASC;SG;3
union	اتحاد	union	اتحاد	N;FEM;SG	N;NOM;MASC;SG;3
union	ملاپ	union	ملاپ	N;FEM;SG	N;NOM;MASC;SG;3
union	شادی	union	شادی	N;FEM;SG	N;NOM;FEM;SG;3
construction	تشکیل	construction	تشکیل	N;FEM;SG	N;NOM;MASC;SG;3
construction	تعمیر	construction	تعمیر	N;FEM;SG	N;NOM;FEM;SG;3
construction	تشکیل	construction	تشکیل	N;FEM;SG	N;NOM;MASC;SG;3
ancienne	قدیم	ancien	قدیم	ADJ;FEM;SG	ADJ
ancienne	پچھلا	ancien	پچھلا	ADJ;FEM;SG	ADJ;NOM;MASC;SG
ancienne	سابقہ	ancien	سابقہ	ADJ;FEM;SG	ADJ
ancienne	سابق	ancien	سابق	ADJ;FEM;SG	ADJ
ancienne	گزشتہ	ancien	گزشتہ	ADJ;FEM;SG	ADJ
premiers	بنیادی	premier	بنیادی	ADJ;MASC;PL	ADJ
premiers	سابق	premier	سابق	ADJ;MASC;PL	ADJ
prend	پانا	prendre	پانا	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
prend	کھانا	prendre	کھا	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
prend	سمجھنا	prendre	سمجھ	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
prend	پکڑنا	prendre	پکڑ	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
prend	چُننا	prendre	چُن	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
prend	آزمانا	prendre	آزما	V;IND;SG;3;PRS;FIN	V;SG;ACT
prend	ڈالنا	prendre	ڈال	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
prend	کمانا	prendre	کمانا	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
prend	چاہنا	prendre	چاہ	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
externe	خارجی	externe	خارجی	ADJ;MASC;SG	ADJ
externe	خارجی	externe	خارجی	ADJ;MASC;SG	ADJ
externe	بیرونی	externe	بیرونی	ADJ;MASC;SG	ADJ
simple	معمولی	simple	معمولی	ADJ;MASC;SG	ADJ
simple	پیچیدہ	simple	پیچیدہ	ADJ;MASC;SG	ADJ
simple	سہل	simple	سہل	ADJ;MASC;SG	ADJ
simple	معمولی	simple	معمولی	ADJ;MASC;SG	ADJ
simple	پیچیدہ	simple	پیچیدہ	ADJ;MASC;SG	ADJ
simple	سادہ	simple	سادہ	ADJ;MASC;SG	ADJ
dernière	سابقہ	dernier	سابقہ	ADJ;FEM;SG	ADJ
dernière	واحد	dernier	واحد	ADJ;FEM;SG	ADJ
dernière	سابقہ	dernier	سابقہ	ADJ;FEM;SG	ADJ
dernière	واحد	dernier	واحد	ADJ;FEM;SG	ADJ
chanson	گیت	chanson	گیت	N;FEM;SG	N;NOM;MASC;SG;3
chanson	شاعری	chanson	شاعری	N;FEM;SG	N;NOM;MASC;SG;3
poste	عہدہ	poste	عہدہ	N;MASC;SG	N;NOM;MASC;SG;3
grâce	انداز	grâce	انداز	N;FEM;SG	N;NOM;MASC;SG;3
grâce	رعایت	grâce	رعایت	N;FEM;SG	N;NOM;FEM;SG;3
grâce	استعداد	grâce	استعداد	N;FEM;SG	N;NOM;MASC;SG;3
développement	تکمیل	développement	تکمیل	N;MASC;SG	N;NOM;MASC;SG;3
loi	لحاظ	loi	لحاظ	N;FEM;SG	N;NOM;MASC;SG;3
