על	om	על	om	ADP	ADP
קשר	tilknytning	קשר	tilknytning	N;MASC;SG	N;INDF;MASC+FEM;SG
קשר	kontakt	קשר	kontakt	N;MASC;SG	N;INDF;MASC+FEM;SG
קשר	henvendelse	קשר	henvendelse	N;MASC;SG	N;INDF;MASC+FEM;SG
קשר	knob	קשר	knob	N;MASC;SG	N;INDF;MASC+FEM;SG
קשר	knuden	קשר	knude	N;MASC;SG	N;DEF;MASC+FEM;SG
קשר	knude	קשר	knude	N;MASC;SG	N;INDF;MASC+FEM;SG
אחרת	ellers	אחרת	ellers	ADV	ADV
קודם	først	קודם	først	ADV	ADV
עיר	town	עיר	town	N;FEM;SG	N;INDF;MASC+FEM;SG
עיר	byen	עיר	by	N;FEM;SG	N;DEF;MASC+FEM;SG
עיר	by	עיר	by	N;FEM;SG	N;INDF;MASC+FEM;SG
עיר	byen	עיר	by	N;FEM;SG	N;DEF;MASC+FEM;SG
עיר	storby	עיר	storby	N;FEM;SG	N;INDF;MASC+FEM;SG
עיר	by	עיר	by	N;FEM;SG	N;INDF;MASC+FEM;SG
הופעות	visninger	הופעה	visning	N;FEM;PL	N;INDF;MASC+FEM;PL
הופעות	koncerter	הופעה	koncert	N;FEM;PL	N;INDF;MASC+FEM;PL
תקופה	tidsrum	תקופה	tidsrum	N;FEM;SG	N;INDF;NEUT;SG
תקופה	periode	תקופה	periode	N;FEM;SG	N;INDF;MASC+FEM;SG
תקופה	perioden	תקופה	periode	N;FEM;SG	N;DEF;MASC+FEM;SG
ספרים	bøger	ספר	bog	N;MASC;PL	N;INDF;MASC+FEM;PL
קטן	lille	קטן	lille	ADJ;MASC;SG	ADJ;SG
קטן	lille	קטן	lille	ADJ;MASC;SG	ADJ;SG
למד	lærte	למד	lære	V;MASC;SG;3;PST	V;IND;PST;FIN;ACT
למד	lært	למד	lære	V;MASC;SG;3;PST	V;INDF;SG;PST;V.PTCP
למד	studeret	למד	studere	V;MASC;SG;3;PST	V;INDF;SG;PST;V.PTCP
למד	undersøgt	למד	undersøge	V;MASC;SG;3;PST	V;INDF;SG;PST;V.PTCP
למד	studerede	למד	studere	V;MASC;SG;3;PST	V;IND;PST;FIN;ACT
למד	lær	למד	lær	V;MASC;SG;3;PST	V;IMP
ברית	forbund	ברית	forbund	N;FEM;SG	N;INDF;NEUT;SG
ברית	alliance	ברית	alliance	N;FEM;SG	N;INDF;MASC+FEM;SG
ברית	alliancen	ברית	alliance	N;FEM;SG	N;DEF;MASC+FEM;SG
תשע	ni	תשע	ni	NUM;FEM;SG	NUM
פחות	mindre	פחות	mindre	ADV	ADV;CMPR
משרד	kontor	משרד	kontor	N;MASC;SG	N;INDF;NEUT;SG
משרד	kontoret	משרד	kontor	N;MASC;SG	N;DEF;NEUT;SG
משרד	embede	משרד	embed	N;MASC;SG	N;INDF;NEUT;SG
איך	hvordan	איך	hvordan	ADV	ADV
גרסאות	varianter	גרסה	variant	N;FEM;PL	N;INDF;MASC+FEM;PL
גרסאות	versioner	גרסה	version	N;FEM;PL	N;INDF;MASC+FEM;PL
גרסאות	udgaver	גרסה	udgave	N;FEM;PL	N;INDF;MASC+FEM;PL
זהב	gylden	זהב	gyld	N;MASC;SG	N;DEF;MASC+FEM;SG
זהב	golden	זהב	gold	N;MASC;SG	N;DEF;MASC+FEM;SG
זהב	guld	זהב	guld	N;MASC;SG	N;INDF;NEUT;SG
עולם	verden	עולם	verden	N;MASC;SG	N;INDF;MASC+FEM;SG
יד	hånd	יד	hånd	N;FEM;SG	N;INDF;MASC+FEM;SG
מדינה	landet	מדינה	land	N;FEM;SG	N;DEF;NEUT;SG
מדינה	land	מדינה	land	N;FEM;SG	N;INDF;NEUT;SG
מדינה	stat	מדינה	stat	N;FEM;SG	N;INDF;MASC+FEM;SG
מדינה	delstat	מדינה	delstat	N;FEM;SG	N;INDF;MASC+FEM;SG
מדינה	tilstand	מדינה	tilstand	N;FEM;SG	N;INDF;MASC+FEM;SG
ארגון	organisation	ארגון	organisation	N;MASC;SG	N;INDF;MASC+FEM;SG
ארגון	organisering	ארגון	organisering	N;MASC;SG	N;INDF;MASC+FEM;SG
ארגון	tilrettelæggelse	ארגון	tilrettelæggelse	N;MASC;SG	N;INDF;MASC+FEM;SG
ארגון	organisationen	ארגון	organisation	N;MASC;SG	N;DEF;MASC+FEM;SG
ארגון	organisation	ארגון	organisation	N;MASC;SG	N;INDF;MASC+FEM;SG
ארגון	tilrettelæggelse	ארגון	tilrettelæggelse	N;MASC;SG	N;INDF;MASC+FEM;SG
ארגון	organisering	ארגון	organisering	N;MASC;SG	N;INDF;MASC+FEM;SG
ארגון	organisationen	ארגון	organisation	N;MASC;SG	N;DEF;MASC+FEM;SG
לכתוב	skrive	כתב	skrive	V;NFIN;ACT	V;NFIN;ACT
לכתוב	skriv	כתב	skrive	V;NFIN;ACT	V;IMP
לכתוב	skriver	כתב	skrive	V;NFIN;ACT	V;IND;PRS;FIN;ACT
גדולה	stor	גדול	stor	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
גדולה	stort	גדול	stor	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
גדולה	stor	גדול	stor	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
גדולה	stort	גדול	stor	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
אוכלוסייה	befolkningen	אוכלוסייה	befolkning	N;FEM;SG	N;DEF;MASC+FEM;SG
אוכלוסייה	indbyggertal	אוכלוסייה	indbyggertal	N;FEM;SG	N;INDF;NEUT;SG
אוכלוסייה	befolkning	אוכלוסייה	befolkning	N;FEM;SG	N;INDF;MASC+FEM;SG
הקהילה	fællesskabet	הקהיל	fællesskab	N;FEM;SG	N;DEF;NEUT;SG
הקהילה	fællesskab	הקהיל	fællesskab	N;FEM;SG	N;INDF;NEUT;SG
מחוז	county	מחוז	county	N;MASC;SG	N;INDF;MASC+FEM;SG
מחוז	amtet	מחוז	amt	N;MASC;SG	N;DEF;NEUT;SG
מחוז	amt	מחוז	amt	N;MASC;SG	N;INDF;NEUT;SG
מחוז	amtskommune	מחוז	amtskommun	N;MASC;SG	N;INDF;MASC+FEM;SG
מחוז	provins	מחוז	provins	N;MASC;SG	N;INDF;MASC+FEM;SG
מחוז	provinsen	מחוז	provins	N;MASC;SG	N;DEF;MASC+FEM;SG
מחוז	distriktet	מחוז	distrikte	N;MASC;SG	N;DEF;NEUT;SG
מחוז	district	מחוז	district	N;MASC;SG	N;INDF;NEUT;SG
מחוז	distrikt	מחוז	distrikt	N;MASC;SG	N;INDF;NEUT;SG
תואר	grad	תואר	grad	N;MASC;SG	N;INDF;MASC+FEM;SG
סדרת	serie	סדרה	serie	N;FEM;SG	N;INDF;MASC+FEM;SG
סדרת	serien	סדרה	serie	N;FEM;SG	N;DEF;MASC+FEM;SG
למצוא	finde	מצא	finde	V;NFIN;ACT	V;NFIN;ACT
למצוא	find	מצא	find	V;NFIN;ACT	V;IMP
למצוא	finder	מצא	finde	V;NFIN;ACT	V;IND;PRS;FIN;ACT
נקרא	kaldt	נקרא	kalde	V;MASC;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
נקרא	ringet	נקרא	ringe	V;MASC;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
נקרא	kaldet	נקרא	kalde	V;MASC;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
עבודה	jobbet	עבודה	job	N;FEM;SG	N;DEF;NEUT;SG
עבודה	job	עבודה	job	N;FEM;SG	N;INDF;NEUT;SG
עבודה	arbejde	עבודה	arbejde	N;FEM;SG	N;INDF;NEUT;SG
עבודה	arbejdet	עבודה	arbejde	N;FEM;SG	N;DEF;NEUT;SG
חשוב	vigtig	חשוב	vigtig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
חשוב	vigtigt	חשוב	vigtig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
תבנית	mønsteret	תבנית	mønstere	N;FEM;SG	N;DEF;NEUT;SG
תבנית	mønster	תבנית	mønster	N;FEM;SG	N;INDF;NEUT;SG
תבנית	skabelonen	תבנית	skabelon	N;FEM;SG	N;DEF;MASC+FEM;SG
תבנית	skabelon	תבנית	skabelon	N;FEM;SG	N;INDF;MASC+FEM;SG
תבנית	format	תבנית	format	N;FEM;SG	N;INDF;NEUT;SG
אמריקאים	amerikanerne	אמריקני	amerikaner	N;MASC;PL	N;DEF;MASC+FEM;PL
אמריקאים	amerikanere	אמריקני	amerikaner	N;MASC;PL	N;INDF;MASC+FEM;PL
נחשב	overvejet	נחשב	overveje	V;MASC;SG;V.PTCP;MID	V;INDF;SG;PST;V.PTCP
דרום	syd	דרום	syd	N;MASC;SG	N;INDF
זכויות	rettigheder	זכות	rettighed	N;FEM;PL	N;INDF;MASC+FEM;PL
אולי	måske	אולי	måske	ADV	ADV
אולי	måske	אולי	måske	ADV	ADV
לקבל	acceptere	קיבל	acceptere	V;NFIN;ACT	V;NFIN;ACT
לקבל	accepterer	קיבל	acceptere	V;NFIN;ACT	V;IND;PRS;FIN;ACT
לקבל	få	קיבל	få	V;NFIN;ACT	V;NFIN;ACT
מבנה	strukturen	מבנה	struktur	N;MASC;SG	N;DEF;MASC+FEM;SG
מבנה	struktur	מבנה	struktur	N;MASC;SG	N;INDF;MASC+FEM;SG
מבנה	opbygning	מבנה	opbygning	N;MASC;SG	N;INDF;MASC+FEM;SG
להשתמש	anvend	השתמש	anvende	V;NFIN	V;IMP
בסיס	base	בסיס	base	N;MASC;SG	N;INDF;MASC+FEM;SG
בסיס	basen	בסיס	base	N;MASC;SG	N;DEF;MASC+FEM;SG
בסיס	grundlaget	בסיס	grundlag	N;MASC;SG	N;DEF;NEUT;SG
בסיס	grundlag	בסיס	grundlag	N;MASC;SG	N;INDF;NEUT;SG
לשעבר	tidligere	לשעבר	tidligere	ADV	ADV;CMPR
נקודות	prikker	נקודה	prikke	N;FEM;PL	N;INDF;MASC+FEM;PL
נקודות	punkterne	נקודה	punkt	N;FEM;PL	N;DEF;NEUT;PL
נקודות	pointer	נקודה	pointer	N;FEM;PL	N;INDF;MASC+FEM;PL
נקודות	punkter	נקודה	punkt	N;FEM;PL	N;INDF;NEUT;PL
נקודות	pletter	נקודה	plet	N;FEM;PL	N;INDF;MASC+FEM;PL
קבוצה	gruppe	קבוצה	gruppe	N;FEM;SG	N;INDF;MASC+FEM;SG
קבוצה	group	קבוצה	group	N;FEM;SG	N;INDF;MASC+FEM;SG
קבוצה	gruppen	קבוצה	gruppe	N;FEM;SG	N;DEF;MASC+FEM;SG
קבוצה	holdet	קבוצה	hold	N;FEM;SG	N;DEF;NEUT;SG
קבוצה	teamet	קבוצה	team	N;FEM;SG	N;DEF;NEUT;SG
קבוצה	team	קבוצה	team	N;FEM;SG	N;INDF;NEUT;SG
הקרב	slag	הקרב	slag	N;MASC;SG	N;INDF;NEUT;SG
הקרב	kamp	הקרב	kamp	N;MASC;SG	N;INDF;MASC+FEM;SG
הקרב	slaget	הקרב	slag	N;MASC;SG	N;DEF;NEUT;SG
שירים	digte	שיר	digte	N;MASC;PL	N;INDF;MASC+FEM;PL
שירים	sange	שיר	sang	N;MASC;PL	N;INDF;MASC+FEM;PL
עת	tid	עת	tid	N;FEM;SG	N;INDF;MASC+FEM;SG
עת	tidspunkt	עת	tidspunkt	N;FEM;SG	N;INDF;NEUT;SG
עת	gang	עת	gang	N;FEM;SG	N;INDF;MASC+FEM;SG
עת	klokkeslæt	עת	klokkeslæt	N;FEM;SG	N;INDF;NEUT;SG
עת	tiden	עת	tid	N;FEM;SG	N;DEF;MASC+FEM;SG
תפקיד	rolle	תפקיד	rolle	N;MASC;SG	N;INDF;MASC+FEM;SG
למה	hvorfor	למה	hvorfor	ADV	ADV
נולדה	født	נולד	føde	V;FEM;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
שמות	navne	שם	navn	N;MASC;PL	N;INDF;NEUT;PL
שמות	betegnelser	שם	betegnelse	N;MASC;PL	N;INDF;MASC+FEM;PL
יחסית	relativt	יחסית	relativt	ADV	ADV
שערים	porte	שער	porte	N;MASC;PL	N;INDF;MASC+FEM;PL
שערים	portene	שער	port	N;MASC;PL	N;DEF;MASC+FEM;PL
שערים	portaler	שער	portale	N;MASC;PL	N;INDF;NEUT;PL
שערים	målsætninger	שער	målsætning	N;MASC;PL	N;INDF;MASC+FEM;PL
מערכות	systemerne	מערכת	system	N;FEM;PL	N;DEF;NEUT;PL
מערכות	systemer	מערכת	system	N;FEM;PL	N;INDF;NEUT;PL
ליצור	opretter	יצר	oprette	V;NFIN;ACT	V;IND;PRS;FIN;ACT
ליצור	oprette	יצר	oprette	V;NFIN;ACT	V;NFIN;ACT
ליצור	opret	יצר	opre	V;NFIN;ACT	V;IMP
מטרים	målere	מטר	måler	N;MASC;PL	N;INDF;MASC+FEM;PL
מטרים	meter	מטר	meter	N;MASC;PL	N;INDF;MASC+FEM;PL
מטרים	meter	מטר	meter	N;MASC;PL	N;INDF;MASC+FEM;PL
שר	cher	שר	cher	N;MASC;SG	N;INDF;MASC+FEM;SG
שר	sang	שר	sang	N;MASC;SG	N;INDF;MASC+FEM;SG
שר	ministeren	שר	minister	N;MASC;SG	N;DEF;MASC+FEM;SG
שר	minister	שר	minist	N;MASC;SG	N;INDF;MASC+FEM;SG
קו	streg	קו	strige	N;MASC;SG	N;INDF;MASC+FEM;SG
קו	linje	קו	linje	N;MASC;SG	N;INDF;MASC+FEM;SG
קו	linie	קו	linie	N;MASC;SG	N;INDF;MASC+FEM;SG
כסף	sølv	כסף	sølv	N;MASC;SG	N;INDF;NEUT;SG
תמונות	billeder	תמונה	billede	N;FEM;PL	N;INDF;NEUT;PL
תמונות	fotos	תמונה	fotos	N;FEM;PL	N;INDF;NEUT;PL
תמונות	fotografier	תמונה	fotografi	N;FEM;PL	N;INDF;NEUT;PL
תמונות	billeder	תמונה	billede	N;FEM;PL	N;INDF;NEUT;PL
תמונות	billeder	תמונה	billede	N;FEM;PL	N;INDF;NEUT;PL
נשיא	præsidenten	נשיא	præsident	N;MASC;SG	N;DEF;MASC+FEM;SG
נשיא	formand	נשיא	formand	N;MASC;SG	N;INDF;MASC+FEM;SG
נשיא	præsident	נשיא	præsident	N;MASC;SG	N;INDF;MASC+FEM;SG
מוזיקה	musik	הוזיק	musik	N;FEM;SG	N;INDF;MASC+FEM;SG
מוזיקה	musikken	הוזיק	musik	N;FEM;SG	N;DEF;MASC+FEM;SG
חדשים	nye	חדש	ny	ADJ;MASC;PL	ADJ;PL
בהתאם	følgelig	בהתאם	følgelig	ADV	ADV
מצב	status	מצב	status	N;MASC;SG	N;INDF;MASC+FEM;SG
מצב	statussen	מצב	statusse	N;MASC;SG	N;DEF;MASC+FEM;SG
מצב	tilstand	מצב	tilstand	N;MASC;SG	N;INDF;MASC+FEM;SG
מצב	mode	מצב	mode	N;MASC;SG	N;INDF;MASC+FEM;SG
מצב	situation	מצב	situation	N;MASC;SG	N;INDF;MASC+FEM;SG
מצב	situationen	מצב	situation	N;MASC;SG	N;DEF;MASC+FEM;SG
מצב	tilstand	מצב	tilstand	N;MASC;SG	N;INDF;MASC+FEM;SG
מצב	betingelse	מצב	betingelse	N;MASC;SG	N;INDF;MASC+FEM;SG
מצב	stand	מצב	stand	N;MASC;SG	N;INDF;MASC+FEM;SG
היסטוריה	historik	היסטוריה	historik	N;FEM;SG	N;INDF;MASC+FEM;SG
היסטוריה	historie	היסטוריה	historie	N;FEM;SG	N;INDF;MASC+FEM;SG
שינוי	skift	שינוי	skift	N;MASC;SG	N;INDF;NEUT;SG
שינוי	ændring	שינוי	ændring	N;MASC;SG	N;INDF;MASC+FEM;SG
שינוי	forandring	שינוי	forandring	N;MASC;SG	N;INDF;MASC+FEM;SG
כדורגל	fodbold	כדורגל	fodbold	N;MASC;SG	N;INDF;MASC+FEM;SG
כדורגל	fodbold	כדורגל	fodbold	N;MASC;SG	N;INDF;MASC+FEM;SG
כדורגל	football	כדורגל	football	N;MASC;SG	N;INDF;MASC+FEM;SG
ביקורת	kritik	ביקורת	kritik	N;FEM;SG	N;INDF;MASC+FEM;SG
ביקורת	gennemgang	ביקורת	gennemgang	N;FEM;SG	N;INDF;MASC+FEM;SG
ביקורת	anmeldelse	ביקורת	anmeldelse	N;FEM;SG	N;INDF;MASC+FEM;SG
חודשים	måneder	חודש	måned	N;MASC;PL	N;INDF;MASC+FEM;PL
שחקן	spilleren	שחקן	spiller	N;MASC;SG	N;DEF;MASC+FEM;SG
שחקן	afspiller	שחקן	afspille	N;MASC;SG	N;INDF;MASC+FEM;SG
שחקן	skuespilleren	שחקן	skuespiller	N;MASC;SG	N;DEF;MASC+FEM;SG
שחקן	skuespiller	שחקן	skuespiller	N;MASC;SG	N;INDF;MASC+FEM;SG
שחקן	aktør	שחקן	aktør	N;MASC;SG	N;INDF;MASC+FEM;SG
משפט	prøveperiode	משפט	prøveperiode	N;MASC;SG	N;INDF;MASC+FEM;SG
משפט	retssag	משפט	retssag	N;MASC;SG	N;INDF;MASC+FEM;SG
משפט	domstolen	משפט	domstol	N;MASC;SG	N;DEF;MASC+FEM;SG
משפט	retten	משפט	ret	N;MASC;SG	N;DEF;MASC+FEM;SG
משפט	domstol	משפט	domstol	N;MASC;SG	N;INDF;MASC+FEM;SG
משפט	punktum	משפט	punktum	N;MASC;SG	N;INDF;NEUT;SG
משפט	sætning	משפט	sætning	N;MASC;SG	N;INDF;MASC+FEM;SG
משפט	straf	משפט	straf	N;MASC;SG	N;INDF;MASC+FEM;SG
אמריקאי	amerikansk	אמריקני	amerikansk	ADJ;MASC;SG	ADJ;INDF;SG
סרטים	film	סרט	film	N;MASC;PL	N;INDF;MASC+FEM;PL
סרטים	film	סרט	film	N;MASC;PL	N;INDF;MASC+FEM;PL
משפחה	familien	משפחה	familie	N;FEM;SG	N;DEF;MASC+FEM;SG
משפחה	familie	משפחה	familie	N;FEM;SG	N;INDF;MASC+FEM;SG
במקביל	samtidig	במקביל	samtidig	ADV	ADV
במקביל	samtidigt	במקביל	samtidigt	ADV	ADV
במקביל	parallelt	במקביל	parallelt	ADV	ADV
מזרח	east	מזרח	east	N;MASC;SG	N;INDF;MASC+FEM;SG
מזרח	øst	מזרח	øst	N;MASC;SG	N;INDF
מזרח	øst	מזרח	øst	N;MASC;SG	N;INDF
ערים	byer	עיר	by	N;FEM;PL	N;INDF;MASC+FEM;PL
ערים	byerne	עיר	by	N;FEM;PL	N;DEF;MASC+FEM;PL
ערים	storbyer	עיר	storby	N;FEM;PL	N;INDF;MASC+FEM;PL
ערים	byer	עיר	by	N;FEM;PL	N;INDF;MASC+FEM;PL
הצליח	lykkedes	הצליח	lykkes	V;MASC;SG;3;PST;ACT	V;IND;PST;FIN;ACT
שבע	syv	שבע	syv	NUM;FEM;SG	NUM
תהליך	process	תהליך	process	N;MASC;SG	N;INDF;MASC+FEM;SG
תהליך	proces	תהליך	proces	N;MASC;SG	N;INDF;MASC+FEM;SG
שיר	digt	שיר	digt	N;MASC;SG	N;INDF;NEUT;SG
שיר	digtet	שיר	digte	N;MASC;SG	N;DEF;NEUT;SG
שיר	sang	שיר	sang	N;MASC;SG	N;INDF;MASC+FEM;SG
טלוויזיה	tv	טלוויזיה	tv	N;FEM;SG	N;INDF;NEUT;SG
טלוויזיה	fjernsynet	טלוויזיה	fjernsyn	N;FEM;SG	N;DEF;NEUT;SG
טלוויזיה	fjernsyn	טלוויזיה	fjernsyn	N;FEM;SG	N;INDF;NEUT;SG
השתתף	deltog	השתתף	deltage	V;MASC;SG;3;PST	V;IND;PST;FIN;ACT
השתתף	deltaget	השתתף	deltage	V;MASC;SG;3;PST	V;INDF;SG;PST;V.PTCP
השתתף	deltage	השתתף	deltage	V;MASC;SG;3;PST	V;NFIN;ACT
השתתף	deltag	השתתף	deltage	V;MASC;SG;3;PST	V;IMP
השתתף	deltog	השתתף	deltage	V;MASC;SG;3;PST	V;IND;PST;FIN;ACT
השתתף	deltaget	השתתף	deltage	V;MASC;SG;3;PST	V;INDF;SG;PST;V.PTCP
חזר	returneret	חזר	returnere	V;MASC;SG;3;PST	V;INDF;SG;PST;V.PTCP
חזר	returnerede	חזר	returnere	V;MASC;SG;3;PST	V;IND;PST;FIN;ACT
אישים	personligheder	אישים	personlighed	N;MASC;PL	N;INDF;MASC+FEM;PL
גבוהה	høj	גבוה	høj	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
גבוהה	højt	גבוה	høj	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
גבוהה	høj	גבוה	høj	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
רוצה	ønsker	רצה	ønske	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
רוצה	vil	רצה	ville	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
מעט	lidt	מעט	lidt	ADV	ADV
חברות	venskaber	חברה	venskab	N;FEM;PL	N;INDF;NEUT;PL
חברות	selskaber	חברה	selskab	N;FEM;PL	N;INDF;NEUT;PL
חברות	virksomheder	חברה	virksomhed	N;FEM;PL	N;INDF;MASC+FEM;PL
חברות	firmaer	חברה	firma	N;FEM;PL	N;INDF;NEUT;PL
חברות	kærester	חברה	kærester	N;FEM;PL	N;INDF;MASC+FEM;PL
חברות	veninder	חברה	veninde	N;FEM;PL	N;INDF;MASC+FEM;PL
סיים	afsluttet	סיים	afslutte	V;MASC;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
סיים	afsluttede	סיים	afslutte	V;MASC;SG;3;PST;ACT	V;IND;PST;FIN;ACT
סיים	afslut	סיים	afslut	V;MASC;SG;3;PST;ACT	V;IMP
סיים	udfærdiget	סיים	udfærdige	V;MASC;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
סיים	udført	סיים	udføre	V;MASC;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
סיים	gjort	סיים	gøre	V;MASC;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
מבצע	betjening	מבצע	betjening	N;MASC;SG	N;INDF;MASC+FEM;SG
מבצע	operation	מבצע	operation	N;MASC;SG	N;INDF;MASC+FEM;SG
מבצע	drift	מבצע	drift	N;MASC;SG	N;INDF;MASC+FEM;SG
מבצע	operationen	מבצע	operation	N;MASC;SG	N;DEF;MASC+FEM;SG
ברור	klar	ברור	klar	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
רשת	net	רשת	ne	N;FEM;SG	N;INDF;NEUT;SG
רשת	gitter	רשת	gitter	N;FEM;SG	N;INDF;NEUT;SG
רשת	nettet	רשת	net	N;FEM;SG	N;DEF;NEUT;SG
רשת	net	רשת	ne	N;FEM;SG	N;INDF;NEUT;SG
רשת	netværket	רשת	netværk	N;FEM;SG	N;DEF;NEUT;SG
רשת	netværk	רשת	netværk	N;FEM;SG	N;INDF;NEUT;SG
הערכים	værdier	הערך	værdi	N;MASC;PL	N;INDF;MASC+FEM;PL
רקע	baggrund	רקע	baggrund	N;MASC;SG	N;INDF;MASC+FEM;SG
רקע	baggrunden	רקע	baggrund	N;MASC;SG	N;DEF;MASC+FEM;SG
הגיעו	ankom	הגיע	ankomme	V;PL;3;PST;ACT	V;IND;PST;FIN;ACT
תיאטרון	teatret	תיאטרון	teater	N;MASC;SG	N;DEF;NEUT;SG
תיאטרון	teater	תיאטרון	teater	N;MASC;SG	N;INDF;NEUT;SG
תיאטרון	biograf	תיאטרון	biograf	N;MASC;SG	N;INDF;MASC+FEM;SG
תיאטרון	teatret	תיאטרון	teater	N;MASC;SG	N;DEF;NEUT;SG
תיאטרון	teater	תיאטרון	teater	N;MASC;SG	N;INDF;NEUT;SG
צורך	nødvendighed	צורך	nødvendighed	N;MASC;SG	N;INDF;MASC+FEM;SG
צורך	behov	צורך	behov	N;MASC;SG	N;INDF;NEUT;SG
חדשה	ny	חדש	ny	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
חדשה	nyt	חדש	ny	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
אלבום	album	אלבום	album	N;MASC;SG	N;INDF;NEUT;SG
אלבום	plade	אלבום	plade	N;MASC;SG	N;INDF;MASC+FEM;SG
אלבום	albummet	אלבום	album	N;MASC;SG	N;DEF;NEUT;SG
גן	gene	גן	gene	N;MASC;SG	N;INDF;MASC+FEM;SG
גן	gen	גן	gen	N;MASC;SG	N;INDF;NEUT;SG
גן	haven	גן	have	N;MASC;SG	N;DEF;MASC+FEM;SG
גן	garden	גן	gard	N;MASC;SG	N;DEF;MASC+FEM;SG
עשרה	ti	עשרה	ti	NUM;MASC;SG	NUM
תמיד	altid	תמיד	altid	ADV	ADV
מחקר	undersøgelse	מחקר	undersøgelse	N;MASC;SG	N;INDF;MASC+FEM;SG
מחקר	studie	מחקר	studie	N;MASC;SG	N;INDF;NEUT;SG
מחקר	forskning	מחקר	forskning	N;MASC;SG	N;INDF;MASC+FEM;SG
תרבות	kulturen	תרבות	kultur	N;FEM;SG	N;DEF;MASC+FEM;SG
תרבות	kultur	תרבות	kultur	N;FEM;SG	N;INDF;MASC+FEM;SG
למעלה	ovenpå	למעלה	ovenpå	ADV	ADV
עונה	årstid	עונה	årstid	N;FEM;SG	N;INDF;MASC+FEM;SG
עונה	sæsonen	עונה	sæson	N;FEM;SG	N;DEF;MASC+FEM;SG
עונה	sæson	עונה	sæson	N;FEM;SG	N;INDF;MASC+FEM;SG
ארבע	fire	ארבע	fire	NUM;FEM;SG	NUM
חשיבות	vigtighed	חשיבות	vigtighed	N;FEM;SG	N;INDF;MASC+FEM;SG
חשיבות	betydning	חשיבות	betydning	N;FEM;SG	N;INDF;MASC+FEM;SG
חשיבות	betydning	חשיבות	betydning	N;FEM;SG	N;INDF;MASC+FEM;SG
סיום	udfyldelse	סיום	udfyldelse	N;MASC;SG	N;INDF;MASC+FEM;SG
סיום	afslutning	סיום	afslutning	N;MASC;SG	N;INDF;MASC+FEM;SG
סיום	færdiggørelse	סיום	færdiggørelse	N;MASC;SG	N;INDF;MASC+FEM;SG
סיום	fuldførelse	סיום	fuldførelse	N;MASC;SG	N;INDF;MASC+FEM;SG
סיום	slutning	סיום	slutning	N;MASC;SG	N;INDF;MASC+FEM;SG
סיום	afslutning	סיום	afslutning	N;MASC;SG	N;INDF;MASC+FEM;SG
סיום	slut	סיום	slut	N;MASC;SG	N
סיום	ende	סיום	ende	N;MASC;SG	N;INDF;MASC+FEM;SG
סיום	ophør	סיום	ophør	N;MASC;SG	N;INDF;NEUT;SG
סיום	eksamen	סיום	eksamen	N;MASC;SG	N;INDF;MASC+FEM;SG
סיום	graduering	סיום	graduering	N;MASC;SG	N;INDF;MASC+FEM;SG
ארבעה	fire	ארבעה	fire	NUM;MASC;SG	NUM
הכוחות	kræfter	הכוחה	kraft	N;FEM;PL	N;INDF;MASC+FEM;PL
הכוחות	beføjelser	הכוחה	beføjelse	N;FEM;PL	N;INDF;MASC+FEM;PL
הכוחות	styrkerne	הכוחה	styrke	N;FEM;PL	N;DEF;MASC+FEM;PL
הכוחות	styrker	הכוחה	styrke	N;FEM;PL	N;INDF;MASC+FEM;PL
הכוחות	kræfter	הכוחה	kraft	N;FEM;PL	N;INDF;MASC+FEM;PL
כדור	sfære	כדור	sfære	N;MASC;SG	N;INDF;MASC+FEM;SG
כדור	bal	כדור	bal	N;MASC;SG	N;INDF;MASC+FEM;SG
כדור	bold	כדור	bold	N;MASC;SG	N;INDF;MASC+FEM;SG
כדור	kugle	כדור	kugle	N;MASC;SG	N;INDF;MASC+FEM;SG
כדור	patron	כדור	patron	N;MASC;SG	N;INDF;MASC+FEM;SG
כדור	kugle	כדור	kugle	N;MASC;SG	N;INDF;MASC+FEM;SG
עשר	ti	עשר	ti	NUM;FEM;SG	NUM
