par	za	par	za		
īpaši	špeciálne	īpaši	špeciálne	ADV	ADV
partija	oslava	partija	oslava	N;NOM;FEM;SG	N;NOM;FEM;SG
partija	strana	partija	strana	N;NOM;FEM;SG	N;NOM;FEM;SG
partija	večierok	partija	večierko	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
partija	séria	partija	séria	N;NOM;FEM;SG	N;NOM;FEM;SG
informācija	informovanie	informācija	informovanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
informācija	informácia	informācija	informácia	N;NOM;FEM;SG	N;NOM;FEM;SG
kluba	klub	klubs	klub	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
teritorijas	územia	teritorija	územie	N;NOM;FEM;PL	N;NOM;NEUT;PL
teritorijas	plochy	teritorija	plocha	N;NOM;FEM;PL	N;NOM;FEM;PL
teritorijas	oblasti	teritorija	oblasť	N;NOM;FEM;PL	N;NOM;FEM;PL
rajons	delenie	rajons	delenie	N;NOM;MASC;SG	N;NOM;NEUT;SG
rajons	divízia	rajons	divízium	N;NOM;MASC;SG	N;NOM;FEM;SG
rajons	rozdelenie	rajons	rozdelenie	N;NOM;MASC;SG	N;NOM;NEUT;SG
rajons	obvod	rajons	obvod	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
rajons	okrsok	rajons	okrsok	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
medaļu	medailu	medaļa	medaila	N;ACC;FEM;SG	N;ACC;FEM;SG
lielā	veľké	liels	veľký	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
lielā	veľká	liels	veľký	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
lielā	veľký	liels	veľký	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
lielā	veľký	liels	veľký	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
lielā	veľké	liels	veľký	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
lielā	veľká	liels	veľký	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
ielas	ulice	iela	ulica	N;NOM;FEM;PL	N;NOM;FEM;PL
sistēmas	systémy	sistēma	systém	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
sistēmas	systémy	sistēma	systém	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
līga	league	līga	leaga	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
līga	liga	līga	liga	N;NOM;FEM;SG	N;NOM;FEM;SG
divi	dve	divi	dva	NUM;NOM;MASC;PL	NUM;NOM;FEM;PL
divi	dvaja	divi	dva	NUM;NOM;MASC;PL	NUM;ANIM;NOM;MASC;PL
divi	dva	divi	dva	NUM;NOM;MASC;PL	NUM;INAN;NOM;MASC;PL
nāves	smrt	nāve	smrt	N;NOM;FEM;SG	N;NOM;FEM;SG
nāves	smrť	nāve	smrť	N;NOM;FEM;SG	N;NOM;FEM;SG
nāves	úmrtie	nāve	úmrtie	N;NOM;FEM;SG	N;NOM;NEUT;SG
pieder	vlastní	piederēt	vlastný	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
pieder	vlastní	piederēt	vlastný	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
padomes	rady	padome	rada	N;NOM;FEM;PL	N;NOM;FEM;PL
augusts	auguste	augusts	augusta	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
augusts	august	augusts	august	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
augusts	augustus	augusts	augustus	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
galvenais	hlavné	galvenais	hlavný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
galvenais	hlavná	galvenais	hlavný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
galvenais	hlavný	galvenais	hlavný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
galvenais	kľúčová	galvenais	kľúčový	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
galvenais	kľúčové	galvenais	kľúčový	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
tādēļ	preto	tādēļ	preto	ADV	ADV
universitāte	univerzita	universitāte	univerzita	N;NOM;FEM;SG	N;NOM;FEM;SG
universitāte	univerzite	universitāte	univerzite	N;NOM;FEM;SG	N;NOM;FEM;SG
uzvarēja	vyhrali	uzvarēt	vyhrať	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
uzvarēja	vyhrala	uzvarēt	vyhrať	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
uzvarēja	zvíťazil	uzvarēt	zvíťaziť	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
uzvarēja	vyhral	uzvarēt	vyhrať	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
nodaļa	kapitola	nodaļa	kapitola	N;NOM;FEM;SG	N;NOM;FEM;SG
liela	veľké	liela	veľký	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
liela	veľká	liela	veľký	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
liela	veľký	liela	veľký	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
liela	veľký	liela	veľký	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
liela	veľké	liela	veľký	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
liela	veľká	liela	veľký	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
liela	skvelé	liela	skvelý	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
ieņēma	zobrala	ieņemt	zobrať	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
ieņēma	vzal	ieņemt	vziať	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
ieņēma	bral	ieņemt	brať	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
savienības	únie	savienība	únia	N;NOM;FEM;PL	N;NOM;FEM;PL
stacija	stanica	stacija	stanica	N;NOM;FEM;SG	N;NOM;FEM;SG
rakstnieks	spisovateľ	rakstnieks	spisovateľ	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
rakstnieks	spisovateľka	rakstnieks	spisovateľka	N;NOM;MASC;SG	N;NOM;FEM;SG
virs	nad	virs	nad	ADP	ADP;INS
dziesmas	pesničky	dziesma	pesnička	N;NOM;FEM;PL	N;NOM;FEM;PL
dziesmas	piesne	dziesma	piesne	N;NOM;FEM;PL	N;NOM;FEM;PL
dziesmas	skladby	dziesma	skladba	N;NOM;FEM;PL	N;NOM;FEM;PL
sieviešu	žien	sieviete	žena	N;GEN;FEM;PL	N;GEN;FEM;PL
zem	pod	zem	pod	ADP	ADP;INS
zem	pod	zem	pod	ADP	ADP;INS
zem	podľa	zem	podľa	ADP	ADP;GEN
sākotnēji	pôvodne	sākotnēji	pôvodne	ADV	ADV
sākotnēji	spočiatku	sākotnēji	spočiatku	ADV	ADV
sākotnēji	pôvodne	sākotnēji	pôvodne	ADV	ADV
piedalījies	zúčastnila	piedalīties	zúčastniť	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
tieši	presne	tieši	presne	PART	PART
filma	film	filma	film	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
filma	film	filma	film	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
filmas	filmy	filma	film	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
filmas	filmy	filma	film	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
atkal	znovu	atkal	znovu	ADV	ADV
atkal	znova	atkal	znova	ADV	ADV
atkal	opäť	atkal	opäť	ADV	ADV
devās	išiel	doties	ísť	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
devās	išla	doties	ísť	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
devās	šiel	doties	ísť	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
autors	autor	autors	autor	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
autors	autorka	autors	autorka	N;NOM;MASC;SG	N;NOM;FEM;SG
dzīvoja	žili	dzīvot	žiť	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
dzīvoja	žilo	dzīvot	žiť	V;FH;IND;3;POS;PST;FIN;ACT	V;IPFV;NEUT;SG;POS;PST;V.PTCP
dzīvoja	žila	dzīvot	žiť	V;FH;IND;3;POS;PST;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
dzīvoja	žil	dzīvot	žiť	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
zeme	zem	zeme	zem	N;NOM;FEM;SG	N;NOM;FEM;SG
zeme	pozemok	zeme	pozemok	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
zeme	pôda	zeme	pôda	N;NOM;FEM;SG	N;NOM;FEM;SG
zeme	zem	zeme	zem	N;NOM;FEM;SG	N;NOM;FEM;SG
labi	dobre	labi	dobre	ADV	ADV
labi	dobre	labi	dobre	ADV	ADV
#aaa	#aaa	saīt	#aaa	N;NOM;MASC;SG	N;NOM;FEM;SG
sasniedza	dosiahol	sasniegt	dosiahnuť	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
sasniedza	dosiahli	sasniegt	dosiahnuť	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
vēlēšanās	zvolenie	vēlēšanās	zvolenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
stadions	štadión	stadions	štadión	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
karš	vojna	karš	vojna	N;NOM;MASC;SG	N;NOM;FEM;SG
iedzīvotāji	obyvatelia	iedzīvotājs	obyvateľ	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
iedzīvotāji	obyvatelia	iedzīvotājs	obyvateľ	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
iedzīvotāji	občania	iedzīvotājs	občanie	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
iedzīvotāji	obyvateľstva	iedzīvotājs	obyvateľstvo	N;NOM;MASC;PL	N;NOM;NEUT;PL
iedzīvotāji	populácie	iedzīvotājs	populácia	N;NOM;MASC;PL	N;NOM;FEM;PL
saules	slnka	saule	slnko	N;NOM;FEM;PL	N;NOM;NEUT;PL
laiks	čas	laiks	čas	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
laiks	doba	laiks	doba	N;NOM;MASC;SG	N;NOM;FEM;SG
saņēma	dostala	saņemt	dostať	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
saņēma	získala	saņemt	získať	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
valstis	stavy	valsts	stav	N;NOM;FEM;PL	N;NOM;FEM;PL
valstis	štáty	valsts	štát	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
valstis	štáty	valsts	štát	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
valstis	krajiny	valsts	krajina	N;NOM;FEM;PL	N;NOM;FEM;PL
skolas	školy	skola	škola	N;NOM;FEM;PL	N;NOM;FEM;PL
skolas	školy	skola	škola	N;NOM;FEM;PL	N;NOM;FEM;PL
vasaras	letá	vasara	leto	N;NOM;FEM;PL	N;NOM;NEUT;PL
diena	deň	diena	deň	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
temperatūra	teplota	temperatūra	teplota	N;NOM;FEM;SG	N;NOM;FEM;SG
spēlēja	hralo	spēlēt	hrať	V;FH;IND;3;POS;PST;FIN;ACT	V;IPFV;NEUT;SG;POS;PST;V.PTCP
spēlēja	hrala	spēlēt	hrať	V;FH;IND;3;POS;PST;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
spēlēja	hral	spēlēt	hrať	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
spēlēja	hrali	spēlēt	hrať	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
aktieris	herec	aktieris	herec	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
darbi	diela	darbs	dielo	N;NOM;MASC;PL	N;NOM;NEUT;PL
vēstures	histórie	vēsture	história	N;NOM;FEM;PL	N;NOM;FEM;PL
vēstures	dejiny	vēsture	dejiny	N;NOM;FEM;PL	N;NOM;FEM;PL
uzskata	považuje	uzskatīt	považovať	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
jūlijs	julius	jūlijs	julius	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
jūlijs	júl	jūlijs	júl	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
jūlijs	júla	jūlijs	júla	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
datums	dátum	datums	dátum	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
izveidota	vytvoril	izveidot	vytvoriť	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
bgcolor	bgcolor	bgcolor	bgcolor	N	N;NOM;MASC;SG
strādāja	fungovalo	strādāt	fungovať	V;FH;IND;3;POS;PST;FIN;ACT	V;IPFV;NEUT;SG;POS;PST;V.PTCP
strādāja	pracoval	strādāt	pracovať	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
strādāja	pracovala	strādāt	pracovať	V;FH;IND;3;POS;PST;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
strādāja	pracovali	strādāt	pracovať	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
ēka	budovanie	ēka	budovanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
ēka	stavanie	ēka	stavanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
ēka	budova	ēka	budova	N;NOM;FEM;SG	N;NOM;FEM;SG
sistēma	systém	sistēma	systém	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
sistēma	sústava	sistēma	sústava	N;NOM;FEM;SG	N;NOM;FEM;SG
vadītājs	vedúci	vadītājs	vedúci	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
vadītājs	manažér	vadītājs	manažér	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
vadītājs	správca	vadītājs	správca	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
vadītājs	vodič	vadītājs	vodič	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
vadītājs	ovládač	vadītājs	ovládač	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
vadītājs	šofér	vadītājs	šofér	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
vadītājs	vodca	vadītājs	vodca	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
vadītājs	líder	vadītājs	líder	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
vadītājs	hlavička	vadītājs	hlavička	N;NOM;MASC;SG	N;NOM;FEM;SG
vadītājs	hlava	vadītājs	hlava	N;NOM;MASC;SG	N;NOM;FEM;SG
caur	prostredníctvom	caur	prostredníctvom	ADP	ADP;GEN
caur	cez	caur	cez	ADP	ADP;ACC
caur	prostredníctvom	caur	prostredníctvom	ADP	ADP;GEN
caur	cez	caur	cez	ADP	ADP;ACC
colspan	colspan	colspan	colspan	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
kārtas	kolá	kārta	kolo	N;NOM;FEM;PL	N;NOM;NEUT;PL
ietilpst	kryje	ietilpt	kryť	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
ietilpst	zahrňuje	ietilpt	zahrňovať	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
ietilpst	zahŕňa	ietilpt	zahŕňať	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
ietilpst	zahrnuje	ietilpt	zahrnúť	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
ēkas	budovy	ēka	budova	N;NOM;FEM;PL	N;NOM;FEM;PL
ēkas	budovy	ēka	budova	N;NOM;FEM;PL	N;NOM;FEM;PL
janvāris	január	janvāris	január	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
karjeru	kariéru	karjera	kariéra	N;ACC;FEM;SG	N;ACC;FEM;SG
grupu	skupinu	grupa	skupina	N;ACC;FEM;SG	N;ACC;FEM;SG
darbojās	fungoval	darboties	fungovať	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
darbojās	fungovala	darboties	fungovať	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
darbojās	fungovali	darboties	fungovať	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;IPFV;MASC;PL;POS;PST;V.PTCP
darbojās	konalo	darboties	konať	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;IPFV;NEUT;SG;POS;PST;V.PTCP
darbojās	konal	darboties	konať	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
darbojās	konali	darboties	konať	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;IPFV;MASC;PL;POS;PST;V.PTCP
darbojās	konala	darboties	konať	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
uzņēmums	firma	uzņēmums	firm	N;NOM;MASC;SG	N;NOM;FEM;SG
uzņēmums	spoločnosť	uzņēmums	spoločnosť	N;NOM;MASC;SG	N;NOM;FEM;SG
uzņēmums	založenie	uzņēmums	založenie	N;NOM;MASC;SG	N;NOM;NEUT;SG
uzņēmums	zriadenie	uzņēmums	zriadenie	N;NOM;MASC;SG	N;NOM;NEUT;SG
uzņēmums	ustanovenie	uzņēmums	ustanovenie	N;NOM;MASC;SG	N;NOM;NEUT;SG
uzņēmums	podnik	uzņēmums	podnik	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
uzņēmums	podnikanie	uzņēmums	podnikanie	N;NOM;MASC;SG	N;NOM;NEUT;SG
uzņēmums	enterprise	uzņēmums	enterprisa	N;NOM;MASC;SG	N;NOM;FEM;SG
tēvs	otec	tēvs	otec	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
dēls	syn	dēls	syn	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
dēls	synček	dēls	synček	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
sudraba	striebro	sudrabs	striebro	N;NOM;FEM;SG	N;NOM;NEUT;SG
sudraba	silver	sudrabs	silver	N;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
vārds	názov	vārds	názov	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
vārds	meno	vārds	meno	N;NOM;MASC;SG	N;NOM;NEUT;SG
teritorija	územie	teritorija	územie	N;NOM;FEM;SG	N;NOM;NEUT;SG
teritorija	teritórium	teritorija	teritórium	N;NOM;FEM;SG	N;NOM;NEUT;SG
teritorija	oblasť	teritorija	oblasť	N;NOM;FEM;SG	N;NOM;FEM;SG
teritorija	plocha	teritorija	plocha	N;NOM;FEM;SG	N;NOM;FEM;SG
futbolists	futbalista	futbolists	futbalista	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
sākas	začína	sākties	začínať	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
sākas	začne	sākties	začať	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
sākas	štartuje	sākties	štartovať	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
sākas	začne	sākties	začať	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
sākas	začína	sākties	začínať	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
sākas	začína	sākties	začínať	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
netālu	blízko	netālu	blízko	ADV	ADV
netālu	neďaleko	netālu	neďaleko	ADV	ADV
svars	váh	svars	vy	N;NOM;MASC;SG	N;NOM;FEM;SG
svars	hmotnosť	svars	hmotnosť	N;NOM;MASC;SG	N;NOM;FEM;SG
svars	váha	svars	váha	N;NOM;MASC;SG	N;NOM;FEM;SG
režisors	riaditeľka	režisors	riaditeľka	N;NOM;MASC;SG	N;NOM;FEM;SG
režisors	réžia	režisors	réžia	N;NOM;MASC;SG	N;NOM;FEM;SG
režisors	riaditeľ	režisors	riaditeľ	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
radio	vysielačka	radio	vysielačka	N	N;NOM;FEM;SG
radio	rádia	radio	rádio	N	N;NOM;NEUT;PL
radio	rádio	radio	rádio	N	N;NOM;NEUT;SG
radio	radio	radio	radio	N	N;NOM;NEUT;SG
administratīvais	administratívny	administratīvs	administratívny	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
administratīvais	administratívne	administratīvs	administratívne	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
administratīvais	administratívna	administratīvs	administratívny	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
darbojas	prevádzkuje	darboties	prevádzkovať	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
visvairāk	najviac	visvairāk	veľa	ADV;RL	ADV;RL
otrais	druhá	otrais	druhý	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
otrais	druhé	otrais	druhý	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
otrais	druhe	otrais	druh	ADJ;NOM;DEF;MASC;SG	ADJ;INAN;NOM;MASC;SG
otrais	druhý	otrais	druhý	ADJ;NOM;DEF;MASC;SG	ADJ;INAN;NOM;MASC;SG
dziesma	pesnička	dziesma	pesnička	N;NOM;FEM;SG	N;NOM;FEM;SG
dziesma	pieseň	dziesma	pieseň	N;NOM;FEM;SG	N;NOM;FEM;SG
dziesma	skladba	dziesma	skladba	N;NOM;FEM;SG	N;NOM;FEM;SG
galvenā	hlavné	galvenā	hlavný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
galvenā	hlavná	galvenā	hlavný	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
galvenā	hlavný	galvenā	hlavný	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
vojevodiste	vojvodstvo	vojevodiste	vojvodstvo	N;NOM;FEM;SG	N;NOM;NEUT;SG
karjeras	kariéry	karjera	kariéra	N;NOM;FEM;PL	N;NOM;FEM;PL
karjeras	kariéry	karjera	kariéra	N;NOM;FEM;PL	N;NOM;FEM;PL
pavadonis	satelit	pavadonis	satelit	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
pavadonis	mesiaci	pavadonis	mesiac	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
pavadonis	mesiac	pavadonis	mesiac	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
jūnijs	júni	jūnijs	jún	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
www	www	www	www	N	N;INAN;NOM;MASC;SG
tiesnesis	rozhodca	tiesnesis	rozhodca	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
tiesnesis	sudca	tiesnesis	sudca	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
sala	ostrove	sals	ostrov	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
sala	ostrov	sals	ostrov	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
marts	marec	marts	marec	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
marts	pochod	marts	pochod	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
studijas	štúdiá	studija	štúdium	N;NOM;FEM;PL	N;NOM;NEUT;PL
studijas	štúdia	studija	štúdium	N;NOM;FEM;PL	N;NOM;NEUT;PL
valdības	vlády	valdība	vláda	N;NOM;FEM;PL	N;NOM;FEM;PL
valdības	vlády	valdība	vláda	N;NOM;FEM;PL	N;NOM;FEM;PL
veids	druh	veids	druh	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
veids	typ	veids	typ	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
veids	type	veids	typ	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
saraksts	zoznam	saraksts	zoznam	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
uzskatīts	zvážil	uzskatīt	zvážiť	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
starptautiskā	medzinárodný	starptautiska	medzinárodný	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
starptautiskā	medzinárodná	starptautiska	medzinárodný	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
starptautiskā	medzinárodné	starptautiska	medzinárodný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
agrāk	predtým	agrāk	predtým	ADV	ADV
agrāk	skôr	agrāk	skôr	ADV	ADV
agrāk	skoršie	agrāk	skorý	ADV	ADV;CMPR
nedaudz	mierne	nedaudz	mierne	ADV	ADV
nedaudz	nepatrne	nedaudz	nepatrne	ADV	ADV
izmaiņas	zmeny	izmaiņa	zmena	N;NOM;FEM;PL	N;NOM;FEM;PL
albuma	albumu	albums	album	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
atklāja	odhalila	atklāt	odhaliť	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
atklāja	ukázalo	atklāt	ukázať	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;NEUT;SG;POS;PST;V.PTCP
guva	skóroval	gūt	skórovať	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
sezonu	sezónu	sezona	sezón	N;ACC;FEM;SG	N;ACC;FEM;SG
robežas	hranice	robeža	hranica	N;NOM;FEM;PL	N;NOM;FEM;PL
robežas	okraje	robeža	okraj	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
robežas	hranice	robeža	hranica	N;NOM;FEM;PL	N;NOM;FEM;PL
robežas	hranice	robeža	hranica	N;NOM;FEM;PL	N;NOM;FEM;PL
robežas	medze	robeža	medza	N;NOM;FEM;PL	N;NOM;FEM;PL
robežas	limity	robeža	limita	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
robežas	obmedzenia	robeža	obmedzenie	N;NOM;FEM;PL	N;NOM;NEUT;PL
