lovlige	قانونی	lovlig	قانونی	ADJ;PL	ADJ
aggression	جارحیت	aggression	جارحیت	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
kulminationen	انجام	kulmination	انجام	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG;3
hengivenhed	جذبہ	hengivenhed	جذبہ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
hengivenhed	مرض	hengivenhed	مرض	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
hengivenhed	جذبہ	hengivenhed	جذبہ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
hengivenhed	رغبت	hengivenhed	رغبت	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG;3
hengivenhed	مرض	hengivenhed	مرض	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
velvilje	اعتبار.	velvilje	اعتبار.	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
velvilje	ساکھ	velvilje	ساکھ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
velvilje	اعتبار.	velvilje	اعتبار.	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
avl	تولید	avl	تولید	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
avl	رویہ	avl	رویہ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
maleriske	خوبصورت	malerisk	خوبصورت	ADJ;PL	ADJ
vitale	مہلک	vital	مہلک	ADJ;PL	ADJ
konventionel	روایتی	konventionel	روایتی	ADJ;INDF;MASC+FEM;SG	ADJ
konventionel	پُرخلوص	konventionel	پُرخلوص	ADJ;INDF;MASC+FEM;SG	ADJ
konventionel	رسمی	konventionel	رسمی	ADJ;INDF;MASC+FEM;SG	ADJ
begær	درخواست	begær	درخواست	N;INDF;NEUT;SG	N;NOM;FEM;SG;3
begær	خواہش	begær	خواہش	N;INDF;NEUT;SG	N;NOM;FEM;SG;3
begær	شہوت	begær	شہوت	N;INDF;NEUT;SG	N;NOM;FEM;SG;3
frygtelig	برا	frygtelig	برا	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
frygtelig	ناگوار	frygtelig	ناگوار	ADJ;INDF;MASC+FEM;SG	ADJ
frygtelig	شرمندہ.	frygtelig	شرمندہ.	ADJ;INDF;MASC+FEM;SG	ADJ
uddybning	ارتکاز	uddybning	ارتکاز	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
venligt	موافق.	venligt	موافق.	ADJ;INDF;NEUT;SG	ADJ
venligt	موافق.	venligt	موافق.	ADJ;INDF;NEUT;SG	ADJ
venligt	دوستانہ	venligt	دوستانہ	ADJ;INDF;NEUT;SG	ADJ
venligt	مقامی	venligt	مقامی	ADJ;INDF;NEUT;SG	ADJ
venligt	خوشگوار	venligt	خوشگوار	ADJ;INDF;NEUT;SG	ADJ
åndeligt	مذہبی	åndelig	مذہبی	ADJ;INDF;NEUT;SG	ADJ
spontan	فطرتی	spontan	فطرتی	ADJ;INDF;MASC+FEM;SG	ADJ
controller	قبضہ	control	قبضہ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
controller	قابو	control	قابو	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
controller	گرفت	control	گرفت	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
tolk	ترجمان	tolk	ترجمان	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
fyldig	قریبی	fyldig	قریبی	ADJ;INDF;MASC+FEM;SG	ADJ
fyldig	گہرے	fyldig	گہرے	ADJ;INDF;MASC+FEM;SG	ADJ;ACC;MASC;SG
fyldig	قریبی	fyldig	قریبی	ADJ;INDF;MASC+FEM;SG	ADJ
fyldig	گہرے	fyldig	گہرے	ADJ;INDF;MASC+FEM;SG	ADJ;ACC;MASC;SG
pirat	تصنیف	pirat	تصنیف	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
søg	پرکھ	søg	پرکھ	V;IMP	V;ACT
søg	پرکھ	søg	پرکھ	V;IMP	V;ACT
søg	چاہنا	søg	چاہ	V;IMP	V;MASC;SG;NFIN;ACT
reservoir	منبع	reservoir	منبع	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
kaotiske	منتشر	kaotisk	منتشر	ADJ;PL	ADJ
arrestere	روکنا	arrestere	روک	V;NFIN;ACT	V;NFIN
anklagemyndigheden	کارروائی	anklagemyndighed	کارروائی	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG;3
indviklet	مربوط	indviklet	مربوط	ADJ;INDF;SG	ADJ
indviklet	مربوط	indviklet	مربوط	ADJ;INDF;SG	ADJ
indviklet	پیچیدہ	indviklet	پیچیدہ	ADJ;INDF;SG	ADJ
farmaci	دواخانہ	farmaci	دواخانہ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
diagrammet	نقشہ	diagrammet	نقشہ	N;DEF;NEUT;SG	N;NOM;MASC;SG;3
entre	کلب	entre	کلب	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
entre	دروازہ	entre	دروازہ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
entre	کلب	entre	کلب	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
faldskærm	پیراشوٹ	faldskærm	پیراشوٹ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
sindet	خیال	sinde	خیال	N;DEF;NEUT;SG	N;NOM;MASC;SG;3
sindet	تعلق	sinde	تعلق	N;DEF;NEUT;SG	N;NOM;MASC;SG;3
sindet	شخص	sinde	شخص	N;DEF;NEUT;SG	N;NOM;MASC;SG;3
sindet	ذہن	sinde	ذہن	N;DEF;NEUT;SG	N;NOM;MASC;SG;3
sindet	یادداشت	sinde	یادداشت	N;DEF;NEUT;SG	N;NOM;FEM;SG;3
sindet	عقل	sinde	عقل	N;DEF;NEUT;SG	N;NOM;MASC;SG;3
sindet	چوکسی	sinde	چوکسی	N;DEF;NEUT;SG	N;NOM;MASC;SG;3
sindet	مقصد	sinde	مقصد	N;DEF;NEUT;SG	N;NOM;MASC;SG;3
sindet	نگہداشت	sinde	نگہداشت	N;DEF;NEUT;SG	N;NOM;MASC;SG;3
returnere	رکھی	returnere	رکھ	V;NFIN;ACT	V;PFV;FEM;SG;V.PTCP;ACT
kur	گوشت	kur	گوشت	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
kur	پھل	kur	پھل	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
kur	اصلاح	kur	اصلاح	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
kur	گوشت	kur	گوشت	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
kur	دوا	kur	دوا	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG;3
kur	پھل	kur	پھل	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
kur	اصلاح	kur	اصلاح	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
varige	پائیدار	varig	پائیدار	ADJ;PL	ADJ
varige	دیرپا	varig	دیرپا	ADJ;PL	ADJ
varige	پائیدار	varig	پائیدار	ADJ;PL	ADJ
varige	مستقل	varig	مستقل	ADJ;PL	ADJ
varige	رواں	varig	رواں	ADJ;PL	ADJ
spøgelse	روح	spøgelse	روح	N;INDF;NEUT;SG	N;NOM;MASC;SG;3
døve	وزن	døve	وزن	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
bølgen	حرارت	bølg	حرارت	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG;3
bølgen	لہر	bølg	لہر	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG;3
bølgen	حرارت	bølg	حرارت	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG;3
hensyntagen	معاوضہ	hensyntagen	معاوضہ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
hensyntagen	اہمیت	hensyntagen	اہمیت	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
hensyntagen	صلہ	hensyntagen	صلہ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
hensyntagen	رواداری	hensyntagen	رواداری	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
uformelt	معمولی	uformelt	معمولی	ADJ;INDF;NEUT;SG	ADJ
ubetydelige	معمولی	ubetydelig	معمولی	ADJ;PL	ADJ
ubetydelige	لایعنی	ubetydelig	لایعنی	ADJ;PL	ADJ
ubetydelige	غیراہم	ubetydelig	غیراہم	ADJ;PL	ADJ
dykker	ڈبکی	dykke	ڈبکی	V;IND;PRS;FIN;ACT	V;PFV;FEM;SG;V.PTCP;ACT
dykker	ڈبکی	dykke	ڈبکی	V;IND;PRS;FIN;ACT	V;PFV;FEM;SG;V.PTCP;ACT
ban	امتناع	ban	امتناع	N;INDF;NEUT;SG	N;NOM;MASC;SG;3
ban	امتناع	ban	امتناع	N;INDF;NEUT;SG	N;NOM;MASC;SG;3
skæbnen	مقدر	skæbne	مقدر	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG;3
skæbnen	تقدیر	skæbne	تقدیر	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG;3
skæbnen	مقدر	skæbne	مقدر	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG;3
skæbnen	تباہی	skæbne	تباہی	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG;3
skæbnen	موت	skæbne	موت	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG;3
stue	اوطاق	stue	اوطاق	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
stue	اوطاق	stue	اوطاق	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
stue	سمائی	stue	سمائی	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
kontra	بالمقابل	kontra	بالمقابل	N;INDF;MASC+FEM;SG	N
repræsentative	نمونہ	repræsentativ	نمونہ	ADJ;PL	ADJ
pulver	سفوف	pulve	سفوف	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
attraktive	دلفریب	attraktiv	دلفریب	ADJ;PL	ADJ
attraktive	دلچسپ	attraktiv	دلچسپ	ADJ;PL	ADJ
attraktive	پُرکشش	attraktiv	پُرکشش	ADJ;PL	ADJ
attraktive	دلفریب	attraktiv	دلفریب	ADJ;PL	ADJ
attraktive	دلچسپ	attraktiv	دلچسپ	ADJ;PL	ADJ
attraktive	پُرکشش	attraktiv	پُرکشش	ADJ;PL	ADJ
aflange	مستطیل	aflange	مستطیل	ADJ;PL	ADJ
stejl	غیرمعمولی	stejl	غیرمعمولی	ADJ;INDF;MASC+FEM;SG	ADJ
tryg	معتبر	tryg	معتبر	ADJ;INDF;MASC+FEM;SG	ADJ
tryg	یقینی	tryg	یقینی	ADJ;INDF;MASC+FEM;SG	ADJ
værdifuldt	قیمتی	værdifuld	قیمتی	ADJ;INDF;NEUT;SG	ADJ;NOM
trøst	تسلی	trøst	تسلی	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG;3
trøst	تسلی	trøst	تسلی	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG;3
trøst	تشفی	trøst	تشفی	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
trøst	دلاسا؛تسکین	trøst	دلاسا؛تسکین	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
trøst	دلجوئی	trøst	دلجوئی	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
dyster	افسردہ	dyster	افسردہ	ADJ;INDF;MASC+FEM;SG	ADJ
dyster	پژمردہ	dyster	پژمردہ	ADJ;INDF;MASC+FEM;SG	ADJ
dyster	پریشان	dyster	پریشان	ADJ;INDF;MASC+FEM;SG	ADJ
dyster	افسردہ	dyster	افسردہ	ADJ;INDF;MASC+FEM;SG	ADJ
dyster	سیاہ	dyster	سیاہ	ADJ;INDF;MASC+FEM;SG	ADJ
dej	انڈے	dej	انڈے	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
dej	دودھ	dej	دودھ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
attraktiv	دلفریب	attraktiv	دلفریب	ADJ;INDF;MASC+FEM;SG	ADJ
attraktiv	دلچسپ	attraktiv	دلچسپ	ADJ;INDF;MASC+FEM;SG	ADJ
attraktiv	پُرکشش	attraktiv	پُرکشش	ADJ;INDF;MASC+FEM;SG	ADJ
attraktiv	دلفریب	attraktiv	دلفریب	ADJ;INDF;MASC+FEM;SG	ADJ
attraktiv	دلچسپ	attraktiv	دلچسپ	ADJ;INDF;MASC+FEM;SG	ADJ
attraktiv	پُرکشش	attraktiv	پُرکشش	ADJ;INDF;MASC+FEM;SG	ADJ
socialismen	اشتراکیت	socialisme	اشتراکیت	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG;3
værst	بدترین	slem	بدترین	ADJ;DEF;RL	ADJ
tilgivelse	معافی	tilgivelse	معافی	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
afrejse	آزمائش	afrejse	آزمائش	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
afrejse	روانگی	afrejse	روانگی	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG;3
afrejse	آزمائش	afrejse	آزمائش	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
skomager	شکر	skomager	شکر	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
skomager	شکر	skomager	شکر	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
slid	رگڑجانا.	slid	رگڑجاناؤ	N;INDF;NEUT;SG	N;NOM;MASC;SG;3
slid	رگڑجانا.	slid	رگڑجاناؤ	N;INDF;NEUT;SG	N;NOM;MASC;SG;3
foragt	مذمت	foragt	مذمت	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
foragt	حقارت	foragt	حقارت	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
foragt	رسوائی.	foragt	رسوائی.	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
foragt	حقارت	foragt	حقارت	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
foragt	تحقیر	foragt	تحقیر	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
gælden	قرض	gælde	قرض	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG;3
gælden	دین	gælde	دین	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG;3
grotte	غار	grotte	غار	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
grotte	غار	grotte	غار	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
autorisation	منظوری	autorisation	منظوری	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
autorisation	اجازت	autorisation	اجازت	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG;3
tilfredshed	تسلی	tilfredshed	تسلی	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG;3
tilfredshed	تسلی	tilfredshed	تسلی	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG;3
tilfredshed	تسکین	tilfredshed	تسکین	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
tilfredshed	طمانیت	tilfredshed	طمانیت	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
tungen	زبان	tung	زبان	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG;3
opretholdelse	استقرار.	opretholdelse	استقرار.	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
opretholdelse	پرورش	opretholdelse	پرورش	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG;3
råbe	ّچلانا	råbe	لچلا	V;NFIN;ACT	V;MASC;SG;NFIN;ACT
råbe	چیخنا	råbe	چیخنا	V;NFIN;ACT	V;MASC;SG;V.PTCP;ACT
råbe	چیخ	råbe	چیخ	V;NFIN;ACT	V;ACT
evakueringen	اخراج	evakuering	اخراج	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG;3
fyrstelige	پُرتکلف	fyrstelig	پُرتکلف	ADJ;PL	ADJ
fyrstelige	پُرتکلف	fyrstelig	پُرتکلف	ADJ;PL	ADJ
jalousi	رقابت	jalousi	رقابت	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
jalousi	حسد	jalousi	حسد	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
jalousi	رقابت	jalousi	رقابت	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
trist	شرمناک	trist	شرمناک	ADJ;INDF;SG	ADJ
trist	رنجیدہ	trist	رنجیدہ	ADJ;INDF;SG	ADJ
trist	شرمناک	trist	شرمناک	ADJ;INDF;SG	ADJ
bygningsværk	عمارت	bygningsværk	عمارت	N;INDF;NEUT;SG	N;NOM;FEM;SG;3
dystre	افسردہ	dyster	افسردہ	ADJ;PL	ADJ
dystre	پژمردہ	dyster	پژمردہ	ADJ;PL	ADJ
dystre	پریشان	dyster	پریشان	ADJ;PL	ADJ
dystre	افسردہ	dyster	افسردہ	ADJ;PL	ADJ
dystre	سیاہ	dyster	سیاہ	ADJ;PL	ADJ
dystre	مفسدانہ.	dyster	مفسدانہ.	ADJ;PL	ADJ
dystre	مجرمانہ	dyster	مجرمانہ	ADJ;PL	ADJ
tilnærmelse	مشابہت	tilnærmelse	مشابہت	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
tilnærmelse	قربت	tilnærmelse	قربت	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
tilnærmelse	مصالحت	tilnærmelse	مصالحت	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
ideel	ذہنی	ideel	ذہنی	ADJ;INDF;MASC+FEM;SG	ADJ
fornøjelse	تفریح	fornøjelse	تفریح	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
fornøjelse	اطمینان	fornøjelse	اطمینان	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
fornøjelse	ارادہ	fornøjelse	ارادہ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
fornøjelse	تفریح	fornøjelse	تفریح	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
fornøjelse	اطمینان	fornøjelse	اطمینان	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
fornøjelse	مرضی	fornøjelse	مرضی	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
fornøjelse	ارادہ	fornøjelse	ارادہ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
sfære	کرہ	sfære	کرہ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
sfære	حلقہ	sfære	حلقہ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
sfære	گولہ	sfære	گولہ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
efterligning	نقلی.	efterligning	نقلی.	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
efterligning	نقلی.	efterligning	نقلی.	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
efterligning	نقل	efterligning	نقل	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
hindring	رکاوٹ	hindring	رکاوٹ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
hindring	مزاحمت	hindring	مزاحمت	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
hindring	رکاوٹ	hindring	رکاوٹ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
hindring	مزاحمت	hindring	مزاحمت	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
hindring	رکاوٹ.	hindring	رکاوٹ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
formodning	گستاخی	formodning	گستاخی	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
gåde	واقعہ	gåde	واقعہ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
slemt	زخمی	slemme	زخمی	ADJ;INDF;NEUT;SG	ADJ
slemt	شدید	slemme	شدید	ADJ;INDF;NEUT;SG	ADJ
slemt	ناکارہ	slemme	ناکارہ	ADJ;INDF;NEUT;SG	ADJ
slemt	نامساعد	slemme	نامساعد	ADJ;INDF;NEUT;SG	ADJ
slemt	گھٹیا	slemme	گھٹیا	ADJ;INDF;NEUT;SG	ADJ
slemt	ناکافی	slemme	ناکافی	ADJ;INDF;NEUT;SG	ADJ
slemt	ناسازگار	slemme	ناسازگار	ADJ;INDF;NEUT;SG	ADJ
slemt	نادم	slemme	نادم	ADJ;INDF;NEUT;SG	ADJ
slemt	بدتمیز	slemme	بدتمیز	ADJ;INDF;NEUT;SG	ADJ
slemt	عمدہ	slemme	عمدہ	ADJ;INDF;NEUT;SG	ADJ
slemt	شرمندہ	slemme	شرمندہ	ADJ;INDF;NEUT;SG	ADJ
slemt	بیمار	slemme	بیمار	ADJ;INDF;NEUT;SG	ADJ
sammenhold	اتفاق	sammenhold	اتفاق	N;INDF;NEUT;SG	N;NOM;MASC;SG;3
sammenhold	اتحاد	sammenhold	اتحاد	N;INDF;NEUT;SG	N;NOM;MASC;SG;3
sammenhold	اتفاق	sammenhold	اتفاق	N;INDF;NEUT;SG	N;NOM;MASC;SG;3
sammenhold	اتحاد	sammenhold	اتحاد	N;INDF;NEUT;SG	N;NOM;MASC;SG;3
sammenhold	وحدت	sammenhold	وحدت	N;INDF;NEUT;SG	N;NOM;MASC;SG;3
låse	لگانا	låse	لگا	V;NFIN;ACT	V;MASC;SG;NFIN;ACT
låse	لگانا	låse	لگا	V;NFIN;ACT	V;MASC;SG;NFIN;ACT
fleksibel	لچکدار	fleksibel	لچکدار	ADJ;INDF;MASC+FEM;SG	ADJ
fagområde	سمندر	fagområde	سمندر	N;INDF;NEUT;SG	N;NOM;MASC;SG;3
fagområde	برف	fagområde	برف	N;INDF;NEUT;SG	N;NOM;MASC;SG;3
fagområde	سکّے	fagområde	سک	N;INDF;NEUT;SG	N;NOM;MASC;SG;3
fagområde	شعبہ	fagområde	شعبہ	N;INDF;NEUT;SG	N;NOM;MASC;SG;3
fagområde	لڑائی	fagområde	لڑائی	N;INDF;NEUT;SG	N;NOM;FEM;SG;3
sparsomme	کمیاب	sparsom	کمیاب	ADJ;PL	ADJ
svækkelse	تخریب	svækkelse	تخریب	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
slank	چھوٹا	slank	چھوٹا	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
slank	تیز	slank	تیز	ADJ;INDF;MASC+FEM;SG	ADJ
slank	مختصر	slank	مختصر	ADJ;INDF;MASC+FEM;SG	ADJ
betragtelig	بڑا	betragtelig	بڑا	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
betragtelig	معقول	betragtelig	معقول	ADJ;INDF;MASC+FEM;SG	ADJ
betragtelig	کافی	betragtelig	کافی	ADJ;INDF;MASC+FEM;SG	ADJ
betragtelig	نمایاں	betragtelig	نمایاں	ADJ;INDF;MASC+FEM;SG	ADJ
betragtelig	بڑا	betragtelig	بڑا	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
betragtelig	معقول	betragtelig	معقول	ADJ;INDF;MASC+FEM;SG	ADJ
betragtelig	خاصا	betragtelig	خاصا	ADJ;INDF;MASC+FEM;SG	ADJ
betragtelig	کافی	betragtelig	کافی	ADJ;INDF;MASC+FEM;SG	ADJ
betragtelig	نمایاں	betragtelig	نمایاں	ADJ;INDF;MASC+FEM;SG	ADJ
heldigt	مناسب	heldigt	مناسب	ADJ;INDF;NEUT;SG	ADJ
heldigt	درست	heldigt	درست	ADJ;INDF;NEUT;SG	ADJ
heldigt	موافق.	heldigt	موافق.	ADJ;INDF;NEUT;SG	ADJ
heldigt	مناسب	heldigt	مناسب	ADJ;INDF;NEUT;SG	ADJ
heldigt	درست	heldigt	درست	ADJ;INDF;NEUT;SG	ADJ
heldigt	موافق.	heldigt	موافق.	ADJ;INDF;NEUT;SG	ADJ
glide	کھسکنے	glide	کھسک	V;NFIN;ACT	V;ACC;NFIN
glide	کھسکنا	glide	کھسک	V;NFIN;ACT	V;NFIN;ACT
glide	چکنا	glide	چکنا	V;NFIN;ACT	V;PFV;MASC;SG;V.PTCP;ACT
glide	کھسکنے	glide	کھسک	V;NFIN;ACT	V;ACC;NFIN
glide	نکلنے	glide	نکل	V;NFIN;ACT	V;ACC;NFIN
natklub	گروہ	natklub	گروہ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
natklub	گروہ	natklub	گروہ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
grim	بیہودہ	grim	بیہودہ	ADJ;INDF;MASC+FEM;SG	ADJ
grim	خطرناک	grim	خطرناک	ADJ;INDF;MASC+FEM;SG	ADJ
grim	خوفناک	grim	خوفناک	ADJ;INDF;MASC+FEM;SG	ADJ
grim	بھیانک	grim	بھیانک	ADJ;INDF;MASC+FEM;SG	ADJ
grim	بیہودہ	grim	بیہودہ	ADJ;INDF;MASC+FEM;SG	ADJ
grim	خطرناک	grim	خطرناک	ADJ;INDF;MASC+FEM;SG	ADJ
grim	خوفناک	grim	خوفناک	ADJ;INDF;MASC+FEM;SG	ADJ
grim	بھیانک	grim	بھیانک	ADJ;INDF;MASC+FEM;SG	ADJ
grim	ناخوشگوار	grim	ناخوشگوار	ADJ;INDF;MASC+FEM;SG	ADJ
grim	ناگوار	grim	ناگوار	ADJ;INDF;MASC+FEM;SG	ADJ
grim	مرطوب	grim	مرطوب	ADJ;INDF;MASC+FEM;SG	ADJ
grim	قبیح	grim	قبیح	ADJ;INDF;MASC+FEM;SG	ADJ
attraktivt	دلفریب	attraktiv	دلفریب	ADJ;INDF;NEUT;SG	ADJ
attraktivt	دلچسپ	attraktiv	دلچسپ	ADJ;INDF;NEUT;SG	ADJ
attraktivt	پُرکشش	attraktiv	پُرکشش	ADJ;INDF;NEUT;SG	ADJ
attraktivt	دلفریب	attraktiv	دلفریب	ADJ;INDF;NEUT;SG	ADJ
attraktivt	دلچسپ	attraktiv	دلچسپ	ADJ;INDF;NEUT;SG	ADJ
attraktivt	پُرکشش	attraktiv	پُرکشش	ADJ;INDF;NEUT;SG	ADJ
autentiske	اصلی	autentisk	اصلی	ADJ;PL	ADJ
apoteket	دواخانہ	apotek	دواخانہ	N;DEF;NEUT;SG	N;NOM;MASC;SG;3
fleksibilitet	لچکداری	fleksibilitet	لچکداری	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
indlemmelse	شمولیت	indlemmelse	شمولیت	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG;3
eftersyn	معائنہ	eftersyn	معائنہ	N;INDF;NEUT;SG	N;NOM;MASC;SG;3
eftersyn	جانچ	eftersyn	جانچ	N;INDF;NEUT;SG	N;NOM;MASC;SG;3
eftersyn	جائزہ	eftersyn	جائزہ	N;INDF;NEUT;SG	N;NOM;MASC;SG;3
hængning	معلق	hængning	معلق	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
skævt	ناہموار	skævt	ناہموار	ADJ;INDF;NEUT;SG	ADJ
skævt	ناہموار	skævt	ناہموار	ADJ;INDF;NEUT;SG	ADJ
stivelse	نشاستہ	stivelse	نشاستہ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
dug	تازگی	dug	تازگی	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
dug	تازگی	dug	تازگی	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
rensning	تزکیہ	rensning	تزکیہ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
kompleksitet	الجھن	kompleksitet	الجھن	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
kompleksitet	الجھن	kompleksitet	الجھن	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
