pentru	pre	pentru	pre	ADP;ACC	ADP;ACC
fotbal	futbal	fotbal	futbať	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
anterior	predtým	anterior	predtým	ADV	ADV
palomar	palomar	palomar	palomar	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
orașe	mestá	oraș	mesto	N;INDF;FEM;PL	N;NOM;NEUT;PL
lansat	prepustená	lansat	prepustený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
lansat	uvoľnená	lansat	uvoľnený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
lansat	uvoľnené	lansat	uvoľnený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
lansat	prepustený	lansat	prepustený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
lansat	spustený	lansat	spustený	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
lansat	spustené	lansat	spustený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
lansat	spustená	lansat	spustený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
trecut	minulé	trecut	minulý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
informații	informácie	informație	informácia	N;INDF;FEM;PL	N;NOM;FEM;PL
titlu	titulok	titlu	titulok	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
titlu	titulku	titlu	titulka	N;INDF;MASC;SG	N;ACC;FEM;SG
titlu	nadpis	titlu	nadpis	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
titlu	názov	titlu	názov	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
titlu	hlava	titlu	hlava	N;INDF;MASC;SG	N;NOM;FEM;SG
titlu	titul	titlu	tituť	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
titlu	titulok	titlu	titulok	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
goluri	ciele	gol	cieľ	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
goluri	gólov	gol	gól	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
goluri	góly	gol	góla	N;INDF;FEM;PL	N;NOM;FEM;PL
album	album	album	album	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
album	albumu	album	album	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
color	farebné	color	farebný	ADJ	ADJ;NOM;NEUT;SG
color	farebný	color	farebný	ADJ	ADJ;ANIM;NOM;MASC;SG
color	farebné	color	farebný	ADJ	ADJ;NOM;NEUT;SG
color	farebná	color	farebný	ADJ	ADJ;NOM;FEM;SG
color	farebný	color	farebný	ADJ	ADJ;ANIM;NOM;MASC;SG
german	nemecká	german	nemecko	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
german	nemecké	german	nemecký	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
german	nemecký	german	nemecký	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
des	častokrát	des	častokrát	ADV	ADV
des	často	des	často	ADV	ADV
începând	začína	începe	začínať	V;V.MSDR	V;IPFV;IND;SG;3;POS;PRS;FIN
începând	začíname	începe	začínať	V;V.MSDR	V;IPFV;IND;PL;1;POS;PRS;FIN
principal	hlavny	principal	hlavny	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
principal	riaditeľka	principal	riaditeľka	N;INDF;MASC;SG	N;NOM;FEM;SG
principal	riaditeľ	principal	riaditeľ	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
astăzi	dnes	astăzi	dnes	ADV	ADV
apărut	objavila	apărea	objaviť	V;MASC;SG;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
european	európske	european	európsky	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
european	európsky	european	európsky	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
european	európskej	european	európsky	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
european	európska	european	európsky	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
mic	malá	mic	malý	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
mic	malý	mic	malý	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
mic	malé	mic	malý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
mic	malá	mic	malý	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
mic	malé	mic	malý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
mic	malý	mic	malý	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
gen	pohlavie	gen	pohlavie	N;INDF;MASC;SG	N;NOM;NEUT;SG
gen	žáner	gen	žáner	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
importante	dôležití	important	dôležitý	ADJ;INDF;FEM;PL	ADJ;ANIM;NOM;MASC;PL
aur	zlato	aur	zlato	N;INDF;MASC;SG	N;NOM;NEUT;SG
luat	prevzaté	lua	prevziať	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
luat	prijaté	lua	prijatý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
murit	umrel	muri	umrieť	V;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
murit	zomrel	muri	zomrieť	V;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
murit	zomrela	muri	zomrieť	V;MASC;SG;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
pol	pól	pol	pól	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
local	lokálne	local	lokálny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
local	lokálny	local	lokálny	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
local	miestna	local	miestny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
local	lokálna	local	lokálny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
local	miestny	local	miestny	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
local	lokálne	local	lokálny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
fapt	skutočnosť	fapt	skutočnosť	N;INDF;MASC;SG	N;NOM;FEM;SG
fapt	fakt	fapt	fakt	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
devine	stáva	deveni	stávať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
profesor	profesor	profesor	profesor	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
profesor	profesorka	profesor	profesorka	N;INDF;MASC;SG	N;NOM;FEM;SG
profesor	profesora	profesor	profesor	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
profesor	učiteľ	profesor	učiteľ	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
profesor	učiteľka	profesor	učiteľka	N;INDF;MASC;SG	N;NOM;FEM;SG
profesor	učiteľa	profesor	učiteľ	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
cinci	piati	cinci	piati	NUM;PL	NUM;ANIM;NOM;MASC;PL
acolo	tam	acolo	tam	ADV	ADV
situat	umiestnený	situa	umiestnený	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
situat	umiestnená	situa	umiestnený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
situat	umiestnené	situa	umiestnený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
centru	centrum	centru	centrum	N;INDF;MASC;SG	N;NOM;NEUT;SG
centru	centre	centru	centrum	N;INDF;MASC;SG	N;NOM;NEUT;SG
centru	center	centru	center	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
centru	stred	centru	stred	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
centru	centrum	centru	centrum	N;INDF;MASC;SG	N;NOM;NEUT;SG
centru	centre	centru	centrum	N;INDF;MASC;SG	N;NOM;NEUT;SG
centru	stredisko	centru	stredisko	N;INDF;MASC;SG	N;NOM;NEUT;SG
centru	stred	centru	stred	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
conține	obsahuje	conține	obsahovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
sultan	sultán	sultan	sultán	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
inițial	pôvodne	inițial	pôvodne	ADV	ADV
inițial	spočiatku	inițial	spočiatku	ADV	ADV
inițial	pôvodne	inițial	pôvodne	ADV	ADV
descoperitor	discoverer	descoperitor	discoverer	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
numeroase	početných	numeros	početný	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
body	tele	body	telo	N;INDF;MASC;SG	N;NOM;NEUT;SG
body	orgán	body	orgán	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
body	telo	body	telo	N;INDF;MASC;SG	N;NOM;NEUT;SG
imagini	zobrazenia	imagine	zobrazenie	N;INDF;FEM;PL	N;NOM;NEUT;PL
imagini	obrázkov	imagine	obrázok	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
imagini	obrázky	imagine	obrázok	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
imagini	obrazy	imagine	obraz	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
imagini	obrazy	imagine	obraz	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
imagini	fotky	imagine	fotka	N;INDF;FEM;PL	N;NOM;FEM;PL
imagini	obrázkov	imagine	obrázok	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
imagini	obrázky	imagine	obrázok	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
spune	povedať	spune	povedať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
succes	úspešnosť	succes	úspešnosť	N;INDF;MASC;SG	N;NOM;FEM;SG
succes	úspech	succes	úspech	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
studii	štúdia	studiu	štúdium	N;INDF;FEM;PL	N;NOM;NEUT;PL
studii	štúdie	studiu	štúdia	N;INDF;FEM;PL	N;NOM;NEUT;PL
studii	štúdie	studiu	štúdia	N;INDF;FEM;PL	N;NOM;NEUT;PL
inclusiv	vrátane	inclusiv	vrátane	ADV	ADV
inclusiv	včítane	inclusiv	včítane	ADV	ADV
primar	starostom	primar	starosť	N;INDF;MASC;SG	N;ANIM;INS;MASC;SG
primar	starosta	primar	starosta	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
primar	primátor	primar	primátor	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
primar	starostu	primar	starost	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
francez	francúzske	francez	francúzsky	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
scriitor	spisovateľ	scriitor	spisovateľ	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
scriitor	spisovateľka	scriitor	spisovateľka	N;INDF;MASC;SG	N;NOM;FEM;SG
începe	začať	începe	začať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
începe	spustiť	începe	spustiť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
urmat	sledované	urma	sledovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
internațional	medzinárodný	internațional	medzinárodný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
internațional	medzinárodná	internațional	medzinárodný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
internațional	medzinárodné	internațional	medzinárodný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
ministru	minister	ministru	minister	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
ministru	ministerka	ministru	ministerka	N;INDF;MASC;SG	N;NOM;FEM;SG
politic	politická	politic	politický	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
politic	politické	politic	politický	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
politic	politického	politic	politický	ADJ;INDF;MASC;SG	ADJ;GEN;NEUT;SG
politic	politický	politic	politický	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
țări	krajinách	țară	krajina	N;INDF;FEM;PL	N;GEN;FEM;PL
țări	krajín	țară	krajina	N;INDF;FEM;PL	N;GEN;FEM;PL
țări	štáty	țară	štát	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
țări	krajiny	țară	krajina	N;INDF;FEM;PL	N;NOM;FEM;PL
lucrări	diela	lucrare	dielo	N;INDF;FEM;PL	N;NOM;NEUT;PL
publicat	publikované	publica	publikovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
publicat	zverejnená	publica	zverejnený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
publicat	zverejnené	publica	zverejnený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
publicat	uverejnené	publica	uverejnený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
curs	kurz	curs	kurz	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
probabil	pravdepodobne	probabil	pravdepodobne	ADV	ADV
considerat	posudzované	considerat	posudzovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
sistem	systém	sistem	systém	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
sistem	systému	sistem	systém	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
sistem	sústava	sistem	sústava	N;INDF;MASC;SG	N;NOM;FEM;SG
autor	autor	autor	autor	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
autor	autora	autor	autor	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
autor	autorka	autor	autorka	N;INDF;MASC;SG	N;NOM;FEM;SG
autor	autorom	autor	autor	N;INDF;MASC;SG	N;ANIM;INS;MASC;SG
mediu	priemerný	mediu	priemerný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
mediu	priemerná	mediu	priemerný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
mediu	priemerné	mediu	priemerný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
mediu	stredný	mediu	stredný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
mediu	stredná	mediu	stredný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
mediu	stredné	mediu	stredný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
prea	príliš	prea	príliš	ADV	ADV
nivel	level	nivel	levieť	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
nivel	úroveň	nivel	úroveň	N;INDF;MASC;SG	N;NOM;FEM;SG
nivel	hladina	nivel	hladina	N;INDF;MASC;SG	N;NOM;FEM;SG
nivel	úrovni	nivel	úroveň	N;INDF;MASC;SG	N;DAT;FEM;SG
top	vrchol	top	vrchol	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
top	vrch	top	vrch	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
realizat	dosiahnutý	realiza	dosiahnutý	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
realizat	dosiahnutá	realiza	dosiahnutý	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
realizat	dosiahnuté	realiza	dosiahnutý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
realizat	splnená	realiza	splnený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
realizat	dosiahnuté	realiza	dosiahnutý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
realizat	splnený	realiza	splnený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
realizat	realizovaná	realiza	realizovaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
realizat	realizovaný	realiza	realizovaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
realizat	realizované	realiza	realizovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
filme	filmy	film	film	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
filme	filmov	film	film	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
filme	filmy	film	film	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
căsătorit	vydatá	căsători	vyda	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
căsătorit	ženatý	căsători	ženatý	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
city	mesto	city	mesto	N;INDF;MASC;SG	N;NOM;NEUT;SG
city	mesta	city	mesto	N;INDF;MASC;SG	N;NOM;NEUT;SG
construit	postavená	construi	postavený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
construit	postavené	construi	postavený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
construit	postavený	construi	postavený	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
odată	raz	odată	raz	ADV	ADV
odată	jedenkrát	odată	jedenkrát	ADV	ADV
odată	kedysi	odată	kedysi	ADV	ADV
unit	zjednotená	unit	zjednotený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
unit	spojené	unit	spojený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
luni	mesiace	lună	mesiac	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
luni	mesiacov	lună	mesiac	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
zone	zón	zonă	zón	N;INDF;FEM;PL	N;GEN;FEM;PL
zone	zóny	zonă	zóna	N;INDF;FEM;PL	N;NOM;FEM;PL
zone	plochy	zonă	plocha	N;INDF;FEM;PL	N;NOM;FEM;PL
zone	oblasti	zonă	oblasť	N;INDF;FEM;PL	N;NOM;FEM;PL
radio	vysielačka	radio	vysielačka	N;INDF;MASC;SG	N;NOM;FEM;SG
radio	rádio	radio	rádio	N;INDF;MASC;SG	N;NOM;NEUT;SG
radio	radio	radio	radio	N;INDF;MASC;SG	N;NOM;NEUT;SG
monument	pamätník	monument	pamätník	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
monument	pamätníku	monument	pamätník	N;INDF;MASC;SG	N;INAN;DAT;MASC;SG
monument	pamiatka	monument	pamiatka	N;INDF;MASC;SG	N;NOM;FEM;SG
fac	robiť	face	robiť	V;IND;PL;3;PRS;FIN	V;IPFV;POS;NFIN
moment	okamih	moment	okamih	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
moment	moment	moment	moment	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
moment	chvíľka	moment	chvíľka	N;INDF;MASC;SG	N;NOM;FEM;SG
moment	chvíľa	moment	chvíľa	N;INDF;MASC;SG	N;NOM;FEM;SG
recensământ	sčítanie	recensământ	sčítanie	N;INDF;MASC;SG	N;NOM;NEUT;SG
actor	herec	actor	herec	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
actor	herca	actor	herec	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
les	les	les	les	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
total	spolu	total	spolu	ADV	ADV
total	celkom	total	celkom	ADV	ADV
total	celkovo	total	celkovo	ADV	ADV
total	úplne	total	úplne	ADV	ADV
total	totálne	total	totálne	ADV	ADV
conte	gróf	conte	gróf	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
specii	druhov	specie	druh	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
specii	druhy	specie	druh	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
membri	poslanci	membru	poslanec	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
membri	členovia	membru	člen	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
membri	členov	membru	člen	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
scrie	písať	scrie	písať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
scrie	napísať	scrie	napísať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
euro	eurá	euro	euro	N;INDF;MASC	N;NOM;FEM;PL
creat	vytvorené	crea	vytvorený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
creat	vytvorený	crea	vytvorený	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
creat	vytvorená	crea	vytvorený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
locuri	reštaurácie	loc	reštaurácia	N;INDF;FEM;PL	N;NOM;FEM;PL
locuri	miest	loc	mesto	N;INDF;FEM;PL	N;GEN;NEUT;PL
locuri	miesta	loc	miesto	N;INDF;FEM;PL	N;NOM;NEUT;PL
locuri	sedačky	loc	sedačka	N;INDF;FEM;PL	N;NOM;FEM;PL
locuri	sedadiel	loc	sedadiel	N;INDF;FEM;PL	N;GEN;NEUT;PL
locuri	kreslá	loc	kreslo	N;INDF;FEM;PL	N;NOM;NEUT;PL
locuri	sedadlá	loc	sedadlo	N;INDF;FEM;PL	N;NOM;NEUT;PL
uri	uri	uri	uri		
produs	produkt	produs	produkt	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
produs	produktom	produs	produkt	N;INDF;MASC;SG	N;INAN;INS;MASC;SG
produs	výrobok	produs	výrobok	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
condus	poháňaný	conduce	poháňaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
declarat	deklarovaný	declara	deklarovaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
declarat	vyhlásená	declara	vyhlásený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
declarat	deklarované	declara	deklarovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
declarat	nahlásené	declara	nahlásený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
declarat	deklarovaná	declara	deklarovaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
surse	zdroje	sursă	zdroj	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
obicei	zvyku	obicei	zvyk	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
obicei	zvyk	obicei	zvyk	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
etnic	etnický	etnic	etnický	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
etnic	etnické	etnic	etnický	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
etnic	etnického	etnic	etnický	ADJ;INDF;MASC;SG	ADJ;GEN;NEUT;SG
etnic	etnickej	etnic	etnický	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
echipe	tímov	echipă	tím	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
echipe	tímy	echipă	tím	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
central	centrálna	central	centrálny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
central	stredná	central	stredný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
central	centrálny	central	centrálny	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
rol	úlohu	rol	úloha	N;INDF;MASC;SG	N;ACC;FEM;SG
rol	rola	rol	rol	N;INDF;MASC;SG	N;NOM;FEM;SG
rol	úloha	rol	úloha	N;INDF;MASC;SG	N;NOM;FEM;SG
obținut	získané	obține	získaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
obținut	získaná	obține	získaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
obținut	získaný	obține	získaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
obținut	dosiahnutý	obține	dosiahnutý	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
obținut	dosiahnutá	obține	dosiahnutý	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
obținut	dosiahnuté	obține	dosiahnutý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
cărți	kartičky	carte	kartička	N;INDF;FEM;PL	N;NOM;FEM;PL
cărți	karty	carte	karta	N;INDF;FEM;PL	N;NOM;FEM;PL
cărți	vizitky	carte	vizitok	N;INDF;FEM;PL	N;NOM;FEM;PL
cărți	kariet	carte	kariet	N;INDF;FEM;PL	N;GEN;FEM;PL
cărți	knihy	carte	kniha	N;INDF;FEM;PL	N;NOM;FEM;PL
cărți	knižky	carte	knižka	N;INDF;FEM;PL	N;NOM;FEM;PL
cărți	kníh	carte	kniha	N;INDF;FEM;PL	N;GEN;FEM;PL
rock	skala	rock	skala	N;INDF;MASC;SG	N;NOM;FEM;SG
rock	kameň	rock	kameň	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
rock	rock	rock	rock	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
stil	štýl	stil	štýl	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
teatru	divadlo	teatru	divadlo	N;INDF;MASC;SG	N;NOM;NEUT;SG
teatru	divadlo	teatru	divadlo	N;INDF;MASC;SG	N;NOM;NEUT;SG
www	www	www	www	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
post	príspevok	post	príspevok	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
post	pošta	post	pošta	N;INDF;MASC;SG	N;NOM;FEM;SG
post	príspevku	post	príspevok	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
post	post	post	post	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
românesc	rumunský	românesc	rumunský	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
românesc	rumunská	românesc	rumunský	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
românesc	rumunskom	românesc	rumunský	ADJ;INDF;MASC;SG	ADJ;INS;NEUT;SG
românesc	rumunské	românesc	rumunský	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
românesc	rumunského	românesc	rumunský	ADJ;INDF;MASC;SG	ADJ;GEN;NEUT;SG
diverse	rôznych	divers	rôzny	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
intrat	vstúpil	intra	vstúpiť	V;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
șase	šiestich	șase	šesť	NUM;PL	NUM;GEN;MASC;PL
șase	šiesti	șase	šiesť	NUM;PL	NUM;ANIM;NOM;MASC;PL
director	riaditeľka	director	riaditeľka	N;INDF;MASC;SG	N;NOM;FEM;SG
director	réžia	director	réžia	N;INDF;MASC;SG	N;NOM;FEM;SG
