den	la	den	él	PRO;DEF;MASC+FEM;SG	PRO;ACC;FEM;SG;3
någon	alguien	någon	alguien	PRO;INDF;MASC+FEM;SG	PRO;SG
någon	cualquiera	någon	cualquiera	PRO;INDF;MASC+FEM;SG	PRO;SG
saint	saint	saint	saint	N;NOM;INDF;MASC+FEM;SG	N;MASC
saint	san	saint	san	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
något	algo	någon	algo	PRO;INDF;NEUT;SG	PRO;SG
gjorde	hizo	göra	hacer	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
stor	grande	stor	grande	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;SG
stor	grande	stor	grande	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;SG
stor	gran	stor	gran	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;SG
desa	desa	den	desa	N;NOM;INDF;MASC+FEM;SG	N;MASC
staden	pueblo	stad	pueblo	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
staden	ciudad	stad	ciudad	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
staden	ciudad	stad	ciudad	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
varit	sido	vara	ser	V;V.CVB;ACT	V;MASC;SG;PST;V.PTCP
naturlig	natural	naturlig	natural	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;SG
mest	principalmente	mycket	principalmente	ADV;RL	ADV
mest	mayormente	mycket	mayormente	ADV;RL	ADV
webbplats	website	pebbplats	website	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
webbplats	web	pebbplats	web	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
webbplats	sitio	pebbplats	sitio	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
webbplats	sitio	pebbplats	sitio	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
webbplats	site	pebbplats	sitir	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
ger	dandole	ge	dandole	V;IND;PRS;FIN;ACT	V;V.MSDR
ger	regalando	ge	regalar	V;IND;PRS;FIN;ACT	V;V.MSDR
ger	dando	ge	dar	V;IND;PRS;FIN;ACT	V;V.MSDR
ger	da	ge	dar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
team	equipo	team	equipo	N;NOM;INDF;NEUT;SG	N;MASC;SG
team	team	team	team	N;NOM;INDF;NEUT;SG	N
började	comenzó	börja	comenzar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
började	comenzado	börja	comenzar	V;IND;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
började	empezó	börja	empezar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
började	comenzó	börja	comenzar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
hela	entera	hel	entero	ADJ;NOM;DEF;SG	ADJ;FEM;SG
hela	entero	hel	entero	ADJ;NOM;DEF;SG	ADJ;MASC;SG
gör	haciendo	göra	hacer	V;IMP;FIN;ACT	V;V.MSDR
gör	hacer	göra	hacer	V;IMP;FIN;ACT	V;NFIN
honom	él	han	él	PRO;ACC;DEF;MASC+FEM;SG	PRO;MASC;SG;3
gick	caminó	gå	caminar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
kyrka	iglesia	kyrka	iglesia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
vad	qué	vad	qué	PRO;INDF;NEUT;SG	PRO;SG
svg	svg	svg	svg	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
distrikt	distrito	distrikt	distrito	N;NOM;INDF;NEUT;SG	N;MASC;SG
fuktigt	húmedo	fuktig	húmedo	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
fuktigt	húmeda	fuktig	húmedo	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;SG
fuktigt	húmedo	fuktig	húmedo	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
fuktigt	húmeda	fuktig	húmedo	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;SG
fyra	cuatro	fyra	cuatro	NUM;NOM	NUM;PL
eftersom	porque	eftersom	porque	CONJ	CONJ
början	comienzo	början	comienzo	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
vann	ganó	vann	ganar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
vann	gané	vann	ganar	V;IND;PST;FIN;ACT	V;IND;SG;1;PST;FIN
bay	bahía	bay	bahía	N;NOM;INDF;NEUT;SG	N;FEM;SG
barn	ninos	barn	nino	N;NOM;INDF;NEUT;PL	N;MASC;PL
barn	niños	barn	niño	N;NOM;INDF;NEUT;PL	N;MASC;PL
barn	kids	barn	kids	N;NOM;INDF;NEUT;PL	N
barn	ninos	barn	nino	N;NOM;INDF;NEUT;PL	N;MASC;PL
barn	niños	barn	niño	N;NOM;INDF;NEUT;PL	N;MASC;PL
ekonomiska	económicas	ekonomisk	económico	ADJ;NOM;PL	ADJ;FEM;PL
ekonomiska	económicos	ekonomisk	económico	ADJ;NOM;PL	ADJ;MASC;PL
dem	ellas	de	él	PRO;ACC;DEF;PL	PRO;FEM;PL;3
dem	ellos	de	él	PRO;ACC;DEF;PL	PRO;MASC;PL;3
artikel	articulo	artikel	articulo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
artikel	artículo	artikel	artículo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
gunung	gunung	gunung	gunung	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
hennes	ella	hon	él	PRO;DEF	PRO;FEM;SG;3
mountain	montaña	mountai	montaña	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
halvöar	penínsulas	halvöa	península	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
förekommer	ocurre	förekomma	ocurrir	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
distriktet	distrito	distrikt	distrito	N;NOM;DEF;NEUT;SG	N;MASC;SG
dam	dam	dam	dam	N;NOM;INDF;MASC+FEM;SG	N;MASC
dam	presa	dam	presa	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
dam	embalse	dam	embalse	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
dam	represa	dam	represar	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
dam	dique	dam	dique	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
dam	señora	dam	señora	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
dam	dama	dam	dama	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
dam	senora	dam	senoro	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
idag	hoy	idag	hoy	ADV	ADV
skådespelare	actor	skådespelare	actor	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
personer	personas	person	persona	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
personer	personas	person	persona	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
fanns	existió	finnas	existir	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
fanns	existieron	finnas	existir	V;IND;PST;FIN	V;IND;PL;3;PST;FIN
spelade	jugaron	spela	jugar	V;IND;PST;FIN;ACT	V;IND;PL;3;PST;FIN
spelade	jugó	spela	jugar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
endast	únicamente	endast	únicamente	ADV	ADV
endast	solo	endast	solo	ADV	ADV
endast	sólo	endast	sólo	ADV	ADV
endast	solamente	endast	solamente	ADV	ADV
öar	islas	öar	isla	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
son	hijo	son	hijo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
river	rio	riva	rio	N;NOM;INDF;NEUT;SG	N;MASC;SG
river	río	riva	río	N;NOM;INDF;NEUT;SG	N;MASC;SG
helt	totalmente	helt	totalmente	ADV	ADV
helt	completamente	helt	completamente	ADV	ADV
helt	totalmente	helt	totalmente	ADV	ADV
artiklar	articulos	artikel	articulo	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
artiklar	artículos	artikel	artículo	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
därefter	posteriormente	därefter	posteriormente	ADV	ADV
redan	ya	redan	ya	ADV	ADV
cirka	aproximadamente	cirka	aproximadamente	ADV	ADV
känd	conocida	känd	conocido	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
känd	conocido	känd	conocido	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
känd	famosa	känd	famoso	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;FEM;SG
känd	famoso	känd	famoso	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG
engelska	inglés	engelsk	inglés	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
engelska	espanol	engelsk	espanol	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
departement	ministerios	departement	ministerio	N;NOM;INDF;NEUT;PL	N;MASC;PL
departement	departamentos	departement	departamento	N;NOM;INDF;NEUT;PL	N;MASC;PL
departement	ministerios	departement	ministerio	N;NOM;INDF;NEUT;PL	N;MASC;PL
antal	conde	antal	conde	N;NOM;INDF;NEUT;SG	N;MASC;SG
antal	recuento	antal	recuento	N;NOM;INDF;NEUT;SG	N;MASC;SG
antal	número	antal	número	N;NOM;INDF;NEUT;SG	N;MASC;SG
antal	numero	antal	numero	N;NOM;INDF;NEUT;SG	N;MASC;SG
vill	quiere	vilja	querer	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
vill	quieres	vilja	querer	V;IND;PRS;FIN;ACT	V;IND;SG;2;PRS;FIN
vill	quiero	vilja	querer	V;IND;PRS;FIN;ACT	V;IND;SG;1;PRS;FIN
vill	querer	vilja	querer	V;IND;PRS;FIN;ACT	V;NFIN
vill	quieren	vilja	querer	V;IND;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
författare	autores	författare	autor	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
författare	guionistas	författare	guionista	N;NOM;INDF;MASC+FEM;PL	N;PL
författare	escritores	författare	escritor	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
författare	redactores	författare	redactor	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
wikipedia	wikipedia	pikipedi	wikipedia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
vissa	ciertos	vissa	cierto	PRO;INDF;PL	PRO;MASC;PL
vissa	ciertas	vissa	cierto	PRO;INDF;PL	PRO;FEM;PL
vissa	algunas	vissa	alguno	PRO;INDF;PL	PRO;FEM;PL
vissa	algunos	vissa	alguno	PRO;INDF;PL	PRO;MASC;PL
cst	cct	cst	cct	N;NOM;INDF;MASC+FEM;SG	N
cst	eca	cst	eca	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
äldre	mayores	gammal	mayor	ADJ;NOM;CMPR	ADJ;PL
gamla	viejos	gammal	viejo	ADJ;NOM;PL	ADJ;MASC;PL
lag	equipo	lag	equipo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
lag	team	lag	team	N;NOM;INDF;MASC+FEM;SG	N
lag	derecho	lag	derecho	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
lag	legislación	lag	legislación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
lag	ley	lag	ley	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
lag	lag	lag	lag	N;NOM;INDF;MASC+FEM;SG	N;MASC
brt	trb	brt	trb	N;NOM;INDF;NEUT;SG	N;SG
innebär	significa	innebära	significar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
diskussion	debate	diskussion	debate	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
diskussion	discusión	diskussion	discusión	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
medan	mientras	medan	mientras	CONJ	CONJ
kommuner	comunas	kommun	comuna	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
kommuner	ayuntamientos	kommun	ayuntamiento	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
kommuner	municipios	kommun	municipio	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
kommuner	municipalidades	kommun	municipalidad	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
kyrkan	iglesia	kyrka	iglesia	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
punta	punta	punta	punta	N;NOM;INDF;NEUT;SG	N;FEM;SG
iucn	uicn	iucn	uicn	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
kullar	camadas	kulla	camada	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
kullar	colinas	kulla	colina	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
kullar	cerros	kulla	cerros	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
black	black	black	black	N;NOM;INDF;MASC+FEM;SG	N
bild	foto	bild	foto	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
bild	imagen	bild	imagen	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
bild	imágen	bild	imágen	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
france	france	fra	france	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
vik	pliegue	vik	pliegue	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
vik	vik	vik	vik	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
politiker	políticos	politik	político	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
politiker	politicas	politik	politico	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
politiker	políticas	politik	política	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
politiker	políticos	politik	político	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
politiker	politicos	politik	politico	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
göra	hacer	göra	hacer	V;IMP;FIN;ACT	V;NFIN
left	izquierda	lefa	izquierda	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
band	band	band	band	N;NOM;INDF;NEUT;SG	N;SG
band	banda	band	banda	N;NOM;INDF;NEUT;SG	N;FEM;SG
band	cinta	band	cinta	N;NOM;INDF;NEUT;SG	N;FEM;SG
band	listón	band	listón	N;NOM;INDF;NEUT;SG	N;MASC;SG
band	cinta	band	cinta	N;NOM;INDF;NEUT;SG	N;FEM;SG
rio	rio	rio	rio	N;NOM;INDF;NEUT;SG	N;MASC;SG
rio	río	rio	río	N;NOM;INDF;NEUT;SG	N;MASC;SG
rock	piedra	rock	piedra	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
rock	roca	rock	roca	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
rock	rock	rock	rock	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
sista	último	sista	último	ADJ;NOM;DEF;RL	ADJ;MASC;SG
sista	últimos	sista	último	ADJ;NOM;DEF;RL	ADJ;MASC;PL
sista	última	sista	último	ADJ;NOM;DEF;RL	ADJ;FEM;SG
sista	definitivo	sista	definitivo	ADJ;NOM;DEF;RL	ADJ;MASC;SG
delar	repuestos	del	repuesto	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
delar	piezas	del	pieza	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
delar	partes	del	parte	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
delar	acciones	del	acción	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
auto	auto	auto	auto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
hett	caliente	hett	caliente	ADJ;NOM;INDF;NEUT;SG	ADJ;SG
åren	años	år	año	N;NOM;DEF;NEUT;PL	N;MASC;PL
åren	anos	år	ano	N;NOM;DEF;NEUT;PL	N;MASC;PL
säsongen	temporada	säsong	temporada	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
poäng	puntuación	poäng	puntuación	N;NOM;INDF;NEUT;SG	N;FEM;SG
poäng	partitura	poäng	partitura	N;NOM;INDF;NEUT;SG	N;FEM;SG
poäng	puntuación	poäng	puntuación	N;NOM;INDF;NEUT;SG	N;FEM;SG
poäng	punta	poäng	punta	N;NOM;INDF;NEUT;SG	N;FEM;SG
poäng	point	poäng	point	N;NOM;INDF;NEUT;SG	N
poäng	punto	poäng	punto	N;NOM;INDF;NEUT;SG	N;MASC;SG
arroyo	arroyo	arroyo	arroyo	N;NOM;INDF;NEUT;SG	N;MASC;SG
tyska	alemán	tysk	alemán	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tyska	aleman	tysk	alemar	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
sätt	manera	sätt	manera	N;NOM;INDF;NEUT;SG	N;FEM;SG
sätt	camino	sätt	camino	N;NOM;INDF;NEUT;SG	N;MASC;SG
sätt	way	sätt	way	N;NOM;INDF;NEUT;SG	N
wadi	wadi	wadi	wadi	N;NOM;SG	N;MASC;SG
stad	pueblo	stad	pueblo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
stad	ciudad	stad	ciudad	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
stad	ciudad	stad	ciudad	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
area	superficie	are	superficie	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
area	zona	are	zona	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
area	area	are	area	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
area	área	are	área	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
loma	loma	loma	loma	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
peter	pedro	peter	pedro	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
peter	peter	peter	peter	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
franska	francés	fransk	francés	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
vilken	cuál	vilken	cuál	PRO;INDF;MASC+FEM;SG	PRO;SG
kallas	llamé	kalla	llamar	V;NFIN;PASS	V;IND;SG;1;PST;FIN
omkring	alrededor	omkring	alrededor	ADV	ADV
fall	case	fall	case	N;NOM;INDF;NEUT;SG	N
fall	caso	fall	caso	N;NOM;INDF;NEUT;SG	N;MASC;SG
fall	estuche	fall	estuche	N;NOM;INDF;NEUT;SG	N;MASC;SG
fall	cases	fall	case	N;NOM;INDF;NEUT;SG	N
fall	otoño	fall	otoño	N;NOM;INDF;NEUT;SG	N;MASC;SG
fall	caída	fall	caída	N;NOM;INDF;NEUT;SG	N;FEM;SG
tiden	hora	tid	hora	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
tiden	tiempo	tid	tiempo	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
tiden	time	tid	time	N;NOM;DEF;MASC+FEM;SG	N
bästa	mejores	bra	mejor	ADJ;NOM;DEF;RL	ADJ;PL
style	style	style	style	N;NOM;INDF;MASC+FEM;SG	N
style	estilo	style	estilo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
artikeln	articulo	artikel	articulo	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
artikeln	artículo	artikel	artículo	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
fil	fichero	fil	fichero	N	N;MASC;SG
fil	expediente	fil	expediente	N	N;MASC;SG
fil	archivo	fil	archivo	N	N;MASC;SG
brasília	brasilia	braslli	brasilia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
främst	principalmente	främst	principalmente	ADV;RL	ADV
främst	principalmente	främst	principalmente	ADV;RL	ADV
främst	primordialmente	främst	primordialmente	ADV;RL	ADV
källa	procedencia	källa	procedencia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
källa	fuente	källa	fuente	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
källa	origen	källa	origen	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
källa	source	källa	source	N;NOM;INDF;MASC+FEM;SG	N
kabul	kabul	kabul	kabul	N;NOM;DEF;MASC+FEM;SG	N;SG
slutet	end	slut	end	N;NOM;DEF;NEUT;SG	N
slutet	fin	slut	fin	N;NOM;DEF;NEUT;SG	N;MASC;SG
slutet	final	slut	final	N;NOM;DEF;NEUT;SG	N;MASC;SG
olympiska	olímpicos	olympisk	olímpico	ADJ;NOM;PL	ADJ;MASC;PL
olympiska	olimpiadas	olympisk	olimpiado	ADJ;NOM;PL	ADJ;FEM;PL;V.PTCP
isbn	isbn	isbn	isbn	N	N
mätare	contadores	mäta	contador	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
mätare	metros	mäta	metro	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
mätare	medidores	mäta	medidor	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
mätare	indicadores	mäta	indicador	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
mätare	medidores	mäta	medidor	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
mätare	metros	mäta	metro	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
film	pelicula	film	pelicula	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
film	cine	film	cine	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
film	movie	film	movie	N;NOM;INDF;MASC+FEM;SG	N;SG
film	película	film	película	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
film	pelicula	film	pelicula	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
film	cine	film	cine	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
film	película	film	película	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
film	film	film	film	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
robert	roberto	robert	roberto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
serien	serie	serien	serie	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
bra	bien	bra	bien	ADV	ADV
fem	cinco	fem	cinco	NUM;NOM	NUM;PL
deltog	asistió	delta	asistir	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
deltog	asistieron	delta	asistir	V;IND;PST;FIN;ACT	V;IND;PL;3;PST;FIN
deltog	participaron	delta	participar	V;IND;PST;FIN;ACT	V;IND;PL;3;PST;FIN
deltog	participó	delta	participar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
tysk	alemana	tysk	alemán	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
vilka	quiénes	vilken	quién	PRO;INDF;PL	PRO;PL
vilka	cuáles	vilken	cuál	PRO;INDF;PL	PRO;PL
språk	lengua	språk	lengua	N;NOM;INDF;NEUT;SG	N;FEM;SG
språk	idioma	språk	idioma	N;NOM;INDF;NEUT;SG	N;MASC;SG
språk	lenguaje	språk	lenguaje	N;NOM;INDF;NEUT;SG	N;MASC;SG
kinesiska	chino	kinesisk	chino	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
nuvarande	actual	nuvarande	actual	ADJ;NOM;PRS;V.PTCP	ADJ;SG
nuvarande	presente	nuvarande	presente	ADJ;NOM;PRS;V.PTCP	ADJ;SG
officiell	oficial	officiell	oficial	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;SG
källor	fuentes	källa	fuente	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
stort	grande	stor	grande	ADJ;NOM;INDF;NEUT;SG	ADJ;SG
stort	grande	stor	grande	ADJ;NOM;INDF;NEUT;SG	ADJ;SG
stort	gran	stor	gran	ADJ;NOM;INDF;NEUT;SG	ADJ;SG
sång	canto	sång	canto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
sång	canto	sång	canto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
sång	cancion	sång	cancionar	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
sång	canción	sång	canción	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
samband	conexion	samband	conexion	N;NOM;INDF;NEUT;SG	N;FEM;SG
samband	conexión	samband	conexión	N;NOM;INDF;NEUT;SG	N;FEM;SG
samband	correlación	samband	correlación	N;NOM;INDF;NEUT;SG	N;FEM;SG
globalt	mundial	global	mundial	ADJ;NOM;INDF;NEUT;SG	ADJ;SG
globalt	global	global	global	ADJ;NOM;INDF;NEUT;SG	ADJ;SG
kroatien	croacia	kroatien	croacia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
egen	propio	egen	propio	ADJ;NOM;MASC+FEM;SG	ADJ;MASC;SG
egen	propia	egen	propio	ADJ;NOM;MASC+FEM;SG	ADJ;FEM;SG
egen	personalizado	egen	personalizado	ADJ;NOM;MASC+FEM;SG	ADJ;MASC;SG;V.PTCP
egen	personalizada	egen	personalizado	ADJ;NOM;MASC+FEM;SG	ADJ;FEM;SG;V.PTCP
pst	pst	pst	pst	N;NOM;INDF;NEUT;SG	N;MASC
kvinnor	hembras	kvinna	hembra	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
kvinnor	mujeres	kvinna	mujer	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
tredje	tercera	tre	tercero	ADJ;NOM	ADJ;FEM;SG
tredje	tercer	tre	tercero	ADJ;NOM	ADJ;MASC;SG
tredje	tercero	tre	tercero	ADJ;NOM	ADJ;MASC;SG
blivit	convertirse	bli	convertir	V;V.CVB;ACT	V;SBJV;SG;3;PRS;FIN
art	arte	art	arte	N;NOM;INDF;MASC+FEM;SG	N;SG
art	especie	art	especie	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
riket	reich	rike	reich	N;NOM;DEF;NEUT;SG	N;MASC;SG
sidan	pagina	sida	pagina	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
sidan	página	sida	página	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
sidan	page	sida	pager	N;NOM;DEF;MASC+FEM;SG	N
sidan	lateral	sida	lateral	N;NOM;DEF;MASC+FEM;SG	N;SG
sidan	lado	sida	lado	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
resultat	rendimiento	resultat	rendimiento	N;NOM;INDF;NEUT;SG	N;MASC;SG
resultat	desempeño	resultat	desempeño	N;NOM;INDF;NEUT;SG	N;MASC;SG
resultat	actuación	resultat	actuación	N;NOM;INDF;NEUT;SG	N;FEM;SG
resultat	performance	resultat	performance	N;NOM;INDF;NEUT;SG	N;FEM;SG
resultat	resultado	resultat	resultado	N;NOM;INDF;NEUT;SG	N;MASC;SG
når	alcanza	nå	alcanzar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
ibland	ocasionalmente	ibland	ocasionalmente	ADV	ADV
dessutom	adicionalmente	dessutom	adicionalmente	ADV	ADV
enda	sencillo	enda	sencillo	ADJ;NOM	ADJ;MASC;SG
jabal	jabal	jabal	jabal	N;NOM;INDF;NEUT;SG	N;MASC;SG
kända	conocidas	känd	conocido	ADJ;NOM;PL;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
kända	conocidos	känd	conocido	ADJ;NOM;PL;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
kända	famosas	känd	famoso	ADJ;NOM;PL;PST;V.PTCP	ADJ;FEM;PL
kända	famosos	känd	famoso	ADJ;NOM;PL;PST;V.PTCP	ADJ;MASC;PL
universitet	universitario	universitet	universitario	N;NOM;INDF;NEUT;SG	N;MASC;SG
universitet	universidad	universitet	universidad	N;NOM;INDF;NEUT;SG	N;FEM;SG
rgb	rgb	rgb	rgb	N	N;MASC;SG
utgör	plantea	utgöra	plantear	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
utgör	posa	utgöra	posa	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
border	frontera	bord	frontera	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
border	borde	bord	borde	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
musik	music	musik	music	N;NOM;INDF;MASC+FEM;SG	N
