この	ovo	この	ovaj	DET	DET;NOM;NEUT;SG
テーマ	teme	テーマ	tema	N	N;NOM;FEM;PL
テーマ	tema	テーマ	tema	N	N;NOM;FEM;SG
面積	područje	面積	područje	N	N;NOM;NEUT;SG
面積	oblast	面積	oblast	N	N;NOM;FEM;SG
エンジン	motora	エンジン	motor	N	N;GEN;MASC;SG
エンジン	motor	エンジン	motor	N	N;NOM;MASC;SG
エンジン	motori	エンジン	motor	N	N;NOM;MASC;PL
主演	uloge	主演	uloga	N	N;NOM;FEM;PL
日本語	japanci	日本語	japanac	N	N;NOM;MASC;PL
日本語	japanac	日本語	japanac	N	N;NOM;MASC;SG
ライブ	live	ライブ	live	N	N;NOM;MASC;SG
含む	sadrži	含む	sadržati	V	V;IND;SG;3;PRS;FIN
含む	uključuje	含む	uključivati	V	V;IND;SG;3;PRS;FIN
専門	stručnost	専門	stručnost	N	N;NOM;FEM;SG
専門	stručnosti	専門	stručnost	N	N;NOM;FEM;PL
機能	funkcija	機能	funkcija	N	N;NOM;FEM;SG
機能	funkcije	機能	funkcija	N	N;NOM;FEM;PL
機能	funkciju	機能	funkcija	N	N;ACC;FEM;SG
機能	značajke	機能	značajka	N	N;ACC;FEM;PL
機能	karakteristike	機能	karakteristika	N	N;NOM;FEM;PL
機能	funkcija	機能	funkcija	N	N;NOM;FEM;SG
機能	značajka	機能	značajka	N	N;NOM;FEM;SG
機能	funkcionalnost	機能	funkcionalnost	N	N;NOM;FEM;SG
身長	visine	身長	visina	N	N;NOM;FEM;PL
身長	visina	身長	visina	N	N;NOM;FEM;SG
所在	lokacije	所在	lokacija	N	N;NOM;FEM;PL
所在	lokacija	所在	lokacija	N	N;NOM;FEM;SG
所在	lokaciju	所在	lokacija	N	N;ACC;FEM;SG
写真	fotografiju	写真	fotografija	N	N;ACC;FEM;SG
写真	fotografija	写真	fotografija	N	N;NOM;FEM;SG
写真	slika	写真	slika	N	N;NOM;FEM;SG
写真	fotografija	写真	fotografija	N	N;NOM;FEM;SG
写真	sliku	写真	slika	N	N;ACC;FEM;SG
写真	slika	写真	slika	N	N;NOM;FEM;SG
書店	knjižari	書店	knjižar	N	N;DAT;FEM;SG
書店	knjižara	書店	knjižar	N	N;NOM;FEM;SG
高い	visok	高い	visok	ADJ	ADJ;NOM;INDF;MASC;SG
高い	visoka	高い	visok	ADJ	ADJ;NOM;DEF;FEM;SG
高い	visoki	高い	visok	ADJ	ADJ;NOM;DEF;MASC;SG
高い	visok	高い	visok	ADJ	ADJ;NOM;INDF;MASC;SG
高い	visoka	高い	visok	ADJ	ADJ;NOM;DEF;FEM;SG
高い	skupi	高い	skup	ADJ	ADJ;NOM;DEF;MASC;SG
宇宙	univerzum	宇宙	univerzum	N	N;NOM;MASC;SG
宇宙	svemir	宇宙	svemir	N	N;NOM;MASC;SG
管理	upravljati	管理	upravljati	V	V;NFIN
バー	rešetaka	バー	rešetka	N	N;NOM;FEM;SG
バー	rešetke	バー	rešetka	N	N;NOM;FEM;PL
バー	barovi	バー	bar	N	N;NOM;MASC;PL
バー	šank	バー	šank	N	N;NOM;MASC;SG
部隊	trupa	部隊	trup	N	N;NOM;MASC;SG
公園	parka	公園	park	N	N;GEN;MASC;SG
公園	park	公園	park	N	N;NOM;MASC;SG
公園	parkova	公園	park	N	N;GEN;MASC;PL
公園	parkovima	公園	park	N	N;DAT;MASC;PL
公園	parkove	公園	park	N	N;ACC;MASC;PL
公園	parkovi	公園	park	N	N;NOM;MASC;PL
スポーツ	sport	スポーツ	sport	N	N;NOM;MASC;SG
スポーツ	sportovi	スポーツ	sport	N	N;NOM;MASC;PL
スポーツ	sport	スポーツ	sport	N	N;NOM;MASC;SG
脚本	scenarij	脚本	scenarij	N	N;NOM;MASC;SG
脚本	scenario	脚本	scenariti	N	N;NOM;MASC;SG
脚本	skripte	脚本	skripta	N	N;ACC;MASC;PL
脚本	scenarij	脚本	scenarij	N	N;NOM;MASC;SG
目的	svrha	目的	svrha	N	N;NOM;FEM;SG
目的	namjena	目的	namjena	N	N;NOM;FEM;SG
目的	svrhu	目的	svrha	N	N;ACC;FEM;SG
目的	cilj	目的	cilj	N	N;NOM;MASC;SG
カード	kartice	カード	kartica	N	N;NOM;FEM;PL
カード	karte	カード	karta	N	N;NOM;FEM;PL
カード	karticu	カード	kartica	N	N;ACC;FEM;SG
カード	kartica	カード	kartica	N	N;NOM;FEM;SG
基本	osnove	基本	osnova	N	N;NOM;FEM;PL
基本	osnove	基本	osnova	N	N;NOM;FEM;PL
基本	osnove	基本	osnova	N	N;NOM;FEM;PL
女優	glumice	女優	glumica	N	N;NOM;FEM;PL
女優	glumica	女優	glumica	N	N;NOM;FEM;SG
不明	nepoznata	不明	nepoznat	ADJ	ADJ;NOM;DEF;FEM;SG
不明	nepoznati	不明	nepoznat	ADJ	ADJ;NOM;DEF;MASC;SG
不明	nepoznat	不明	nepoznat	ADJ	ADJ;NOM;INDF;MASC;SG
タイトル	naslovi	タイトル	naslov	N	N;NOM;MASC;PL
タイトル	titule	タイトル	titul	N	N;NOM;FEM;PL
タイトル	naslova	タイトル	naslov	N	N;GEN;MASC;SG
タイトル	naslov	タイトル	naslov	N	N;NOM;MASC;SG
タイトル	naziv	タイトル	naziv	N	N;NOM;MASC;SG
政治	politika	政治	politika	N	N;NOM;FEM;SG
政治	politike	政治	politika	N	N;NOM;FEM;PL
電気	struja	電気	struja	N	N;NOM;FEM;SG
警察	policija	警察	policija	N	N;NOM;FEM;SG
作成	stvori	作成	stvor	V	V;IND;SG;3;PRS;FIN
作成	stvoriti	作成	stvoriti	V	V;NFIN
作成	stvorio	作成	stvoriti	V	V;MASC;SG;PST;V.PTCP;ACT
ガン	pištolj	ガン	pištolj	N	N;NOM;MASC;SG
ガン	puška	ガン	puška	N	N;NOM;FEM;SG
スター	zvjezdica	スター	zvjezdica	N	N;NOM;MASC;SG
スター	star	スター	star	N	N;NOM;MASC;SG
スター	zvijezda	スター	zvijezda	N	N;NOM;FEM;SG
スター	zvezda	スター	zvezda	N	N;NOM;FEM;SG
自由	slobodna	自由	slobodan	ADJ	ADJ;NOM;DEF;FEM;SG
自由	slobodni	自由	slobodan	ADJ	ADJ;NOM;DEF;MASC;SG
自由	slobodan	自由	slobodan	ADJ	ADJ;NOM;INDF;MASC;SG
過去	prošlosti	過去	prošlost	N	N;GEN;FEM;SG
過去	prošlost	過去	prošlost	N	N;NOM;FEM;SG
陸軍	vojska	陸軍	vojska	N	N;NOM;FEM;SG
陸軍	armija	陸軍	armija	N	N;NOM;FEM;SG
表示	prikaži	表示	prikaž	V	V;IMP;SG;3;PRS;FIN
社長	predsjednik	社長	predsjednik	N	N;NOM;MASC;SG
社長	predsjednica	社長	predsjednica	N	N;NOM;FEM;SG
社長	predsjednici	社長	predsjednik	N	N;NOM;MASC;PL
団体	organizacije	団体	organizacija	N	N;NOM;FEM;PL
団体	organizacije	団体	organizacija	N	N;NOM;FEM;PL
団体	organizacija	団体	organizacija	N	N;NOM;FEM;SG
通り	ulica	通り	ulica	N	N;NOM;FEM;SG
通り	ulicu	通り	ulica	N	N;ACC;FEM;SG
通信	dopisivanje	通信	dopisivanje	N	N;NOM;NEUT;SG
通信	komunikacije	通信	komunikacija	N	N;NOM;FEM;PL
通信	komunikacija	通信	komunikacija	N	N;NOM;FEM;SG
通信	komunikacije	通信	komunikacija	N	N;NOM;FEM;PL
通信	komunikacija	通信	komunikacija	N	N;NOM;FEM;SG
俳優	glumce	俳優	glumac	N	N;ACC;MASC;PL
俳優	glumci	俳優	glumac	N	N;NOM;MASC;PL
俳優	glumica	俳優	glumica	N	N;NOM;FEM;SG
俳優	glumac	俳優	glumac	N	N;NOM;MASC;SG
俳優	glumca	俳優	glumac	N	N;ANIM;ACC;MASC;SG
少年	dečko	少年	dečko	N	N;NOM;MASC;SG
少年	momak	少年	momak	N	N;NOM;MASC;SG
少年	dječak	少年	dječak	N	N;NOM;MASC;SG
病院	bolnica	病院	bolnica	N	N;NOM;FEM;SG
病院	bolnice	病院	bolnica	N	N;NOM;FEM;PL
病院	bolnicama	病院	bolnica	N	N;INS;FEM;PL
個人	pojedinci	個人	pojedinac	N	N;NOM;MASC;PL
区間	interval	区間	interval	N	N;NOM;MASC;SG
銀行	banka	銀行	banka	N	N;NOM;FEM;SG
銀行	banke	銀行	banka	N	N;NOM;FEM;PL
研究所	zavod	研究所	zavod	N	N;NOM;MASC;SG
研究所	institut	研究所	institut	N	N;NOM;MASC;SG
主に	uglavnom	主に	uglavnom	ADV	ADV
主に	primarno	主に	primarno	ADV	ADV
主に	prvenstveno	主に	prvenstveno	ADV	ADV
彼女	ona	彼女	on	PRO	PRO;NOM;FEM;SG;3
ニュース	novosti	ニュース	novost	N	N;NOM;FEM;PL
ニュース	vesti	ニュース	vesta	N	N;NOM;MASC;PL
ニュース	vijesti	ニュース	vijest	N	N;NOM;FEM;PL
ソフト	mekani	ソフト	mekan	ADJ	ADJ;NOM;DEF;MASC;SG
ソフト	mekana	ソフト	mekan	ADJ	ADJ;NOM;DEF;FEM;SG
ソフト	meko	ソフト	meko	ADJ	ADJ;NOM;NEUT;SG
ソフト	mekano	ソフト	mekan	ADJ	ADJ;NOM;DEF;NEUT;SG
文学	književnosti	文学	književnost	N	N;NOM;FEM;PL
文学	literature	文学	literatura	N	N;NOM;FEM;PL
文学	književnost	文学	književnost	N	N;NOM;FEM;SG
能力	sposobnosti	能力	sposobnost	N	N;NOM;FEM;PL
能力	sposobnost	能力	sposobnost	N	N;NOM;FEM;SG
学者	učenjak	学者	učenjak	N	N;NOM;MASC;SG
学者	učenjaci	学者	učenjak	N	N;NOM;MASC;PL
空港	aerodrom	空港	aerodar	N	N;NOM;MASC;SG
空港	aerodromima	空港	aerodrom	N	N;DAT;MASC;PL
高速	brzi	高速	brz	ADJ	ADJ;NOM;DEF;MASC;SG
言語	jezike	言語	jezik	N	N;ACC;MASC;PL
言語	jezicima	言語	jezik	N	N;INS;MASC;PL
言語	jezici	言語	jezik	N	N;NOM;MASC;PL
言語	jezik	言語	jezik	N	N;NOM;MASC;SG
ベスト	prsluk	ベスト	prsluk	N	N;NOM;MASC;SG
会議	konferencije	会議	konferencija	N	N;NOM;FEM;PL
会議	konferencija	会議	konferencija	N	N;NOM;FEM;SG
会議	konferenciji	会議	konferencija	N	N;DAT;FEM;SG
会議	sastanke	会議	sastanak	N	N;ACC;MASC;PL
会議	susreti	会議	susret	N	N;NOM;MASC;PL
会議	sastanci	会議	sastanak	N	N;NOM;MASC;PL
会議	susret	会議	susret	N	N;NOM;MASC;SG
会議	sastanak	会議	sastanak	N	N;NOM;MASC;SG
会議	upoznavanje	会議	upoznavanje	N	N;NOM;NEUT;SG
バンド	band	バンド	band	N	N;NOM;MASC;SG
バンド	sastav	バンド	sastav	N	N;NOM;MASC;SG
バンド	bend	バンド	bend	N	N;NOM;MASC;SG
バンド	bendovi	バンド	bend	N	N;NOM;MASC;PL
バンド	bendova	バンド	bend	N	N;GEN;MASC;PL
追加	dodajte	追加	dodati	V	V;IMP;PL;2;FIN
追加	dodaje	追加	dodavati	V	V;IND;SG;3;PRS;FIN
移動	premjesti	移動	premjesti	V	V;IND;SG;3;PRS;FIN
移動	kreće	移動	kretati	V	V;IND;SG;3;PRS;FIN
オリンピック	olimpijada	オリンピック	olimpijad	N	N;NOM;FEM;SG
オリンピック	olimpijadu	オリンピック	olimpijada	N	N;ACC;FEM;SG
国民	nacija	国民	nacija	N	N;NOM;FEM;SG
国民	nacije	国民	nacija	N	N;NOM;FEM;PL
ファン	ljubitelji	ファン	ljubitelj	N	N;NOM;MASC;PL
ファン	navijači	ファン	navijač	N	N;NOM;MASC;PL
ファン	obožavatelji	ファン	obožavatelj	N	N;NOM;MASC;PL
ファン	fanovi	ファン	fan	N	N;NOM;MASC;PL
ファン	ventilator	ファン	ventilator	N	N;NOM;MASC;SG
ファン	obožavatelj	ファン	obožavatelj	N	N;NOM;MASC;SG
ファン	navijač	ファン	navijač	N	N;NOM;MASC;SG
ファン	fan	ファン	fan	N	N;NOM;MASC;SG
環境	okruženju	環境	okruženje	N	N;DAT;NEUT;SG
環境	okoliš	環境	okoliš	N	N;NOM;MASC;SG
環境	okolina	環境	okolina	N	N;NOM;FEM;SG
環境	okruženje	環境	okruženje	N	N;NOM;NEUT;SG
環境	okruženja	環境	okruženje	N	N;NOM;NEUT;PL
大きな	velika	大きな	velik	ADJ	ADJ;NOM;DEF;FEM;SG
大きな	veliki	大きな	velik	ADJ	ADJ;NOM;DEF;MASC;SG
大きな	velike	大きな	velik	ADJ	ADJ;NOM;DEF;FEM;PL
大きな	veliko	大きな	velik	ADJ	ADJ;NOM;NEUT;SG
競技	konkurencija	競技	konkurencija	N	N;NOM;FEM;SG
競技	natjecanje	競技	natjecanje	N	N;NOM;NEUT;SG
競技	nadmetanje	競技	nadmetanje	N	N;NOM;NEUT;SG
形式	oblik	形式	oblik	N	N;NOM;MASC;SG
形式	forma	形式	forma	N	N;NOM;FEM;SG
形式	obrazac	形式	obrazac	N	N;NOM;MASC;SG
工場	fabrike	工場	fabrika	N	N;NOM;FEM;PL
工場	tvornice	工場	tvornica	N	N;NOM;FEM;PL
工場	tvornica	工場	tvornica	N	N;NOM;FEM;SG
工場	fabrike	工場	fabrika	N	N;NOM;FEM;PL
工場	tvornici	工場	tvornica	N	N;DAT;FEM;SG
工場	tvornice	工場	tvornica	N	N;NOM;FEM;PL
相手	protivnik	相手	protivnik	N	N;NOM;MASC;SG
相手	protivnika	相手	protivnik	N	N;ANIM;ACC;MASC;SG
労働	rada	労働	rad	N	N;GEN;MASC;SG
事務所	kancelarija	事務所	kancelarija	N	N;NOM;FEM;SG
事務所	ured	事務所	ured	N	N;NOM;MASC;SG
データ	podaci	データ	podatak	N	N;NOM;MASC;PL
作戦	operacija	作戦	operacija	N	N;NOM;FEM;SG
オリジナル	izvorna	オリジナル	izvoran	ADJ	ADJ;NOM;DEF;FEM;SG
オリジナル	izvorni	オリジナル	izvoran	ADJ	ADJ;NOM;DEF;MASC;SG
可能性	mogućnosti	可能性	mogućnost	N	N;NOM;FEM;PL
可能性	moguce	可能性	moguc	N	N;NOM;MASC;SG
可能性	mogucnost	可能性	mogucnost	N	N;NOM;FEM;SG
可能性	mogućnost	可能性	mogućnost	N	N;NOM;FEM;SG
種類	vrsta	種類	vrsta	N	N;NOM;FEM;SG
種類	tip	種類	tip	N	N;NOM;MASC;SG
種類	vrste	種類	vrsta	N	N;NOM;FEM;PL
種類	tipovi	種類	tip	N	N;NOM;MASC;PL
文字	lik	文字	lik	N	N;NOM;MASC;SG
文字	karakter	文字	karakter	N	N;NOM;MASC;SG
文字	znakova	文字	znak	N	N;GEN;MASC;PL
文字	likovi	文字	lik	N	N;NOM;MASC;PL
文字	znakovi	文字	znak	N	N;NOM;MASC;PL
大統領	predsjednik	大統領	predsjednik	N	N;NOM;MASC;SG
大統領	predsjednica	大統領	predsjednica	N	N;NOM;FEM;SG
連邦	federacija	連邦	federacija	N	N;NOM;FEM;SG
連邦	federacije	連邦	federacija	N	N;NOM;FEM;PL
ネット	neto	ネット	neto	N	N;NOM;MASC;SG
ネット	net	ネット	net	N	N;NOM;MASC;SG
ネット	mreža	ネット	mreža	N	N;NOM;FEM;SG
ネット	mreže	ネット	mreža	N	N;NOM;FEM;PL
共和国	republike	共和国	republika	N	N;NOM;FEM;PL
共和国	republika	共和国	republika	N	N;NOM;FEM;SG
部門	odjel	部門	odjel	N	N;NOM;MASC;SG
産業	industrija	産業	industrija	N	N;NOM;FEM;SG
プロデューサー	producenti	プロデューサー	producent	N	N;NOM;MASC;PL
プロデューサー	producent	プロデューサー	producent	N	N;NOM;MASC;SG
レース	utrka	レース	utrka	N	N;NOM;FEM;SG
レース	trka	レース	trka	N	N;NOM;FEM;SG
レース	rasa	レース	ras	N	N;NOM;FEM;SG
レース	utrka	レース	utrka	N	N;NOM;FEM;SG
レース	trke	レース	trka	N	N;NOM;FEM;PL
レース	utrke	レース	utrka	N	N;NOM;FEM;PL
レース	lace	レース	lac	N	N;NOM;MASC;SG
郵便	mail	郵便	mail	N	N;NOM;MASC;SG
郵便	pošta	郵便	pošta	N	N;NOM;FEM;SG
カップ	šalice	カップ	šalica	N	N;NOM;FEM;PL
カップ	kupa	カップ	kup	N	N;GEN;MASC;SG
カップ	pehar	カップ	pehar	N	N;NOM;MASC;SG
カップ	šalica	カップ	šalica	N	N;NOM;FEM;SG
カップ	kup	カップ	kup	N	N;NOM;MASC;SG
移転	prebaci	移転	prebac	V	V;IND;SG;3;PRS;FIN
ほぼ	skoro	ほぼ	skoro	ADV	ADV
ほぼ	gotovo	ほぼ	gotovo	ADV	ADV
交差点	križanje	交差点	križanje	N	N;NOM;NEUT;SG
交差点	raskrižje	交差点	raskrižje	N	N;NOM;NEUT;SG
交差点	raskrižju	交差点	raskrižje	N	N;DAT;NEUT;SG
イベント	događaji	イベント	događaj	N	N;NOM;MASC;PL
イベント	događaja	イベント	događaj	N	N;GEN;MASC;PL
イベント	događaje	イベント	događaj	N	N;ACC;MASC;PL
イベント	događaja	イベント	događaj	N	N;GEN;MASC;PL
イベント	događaju	イベント	događaj	N	N;DAT;MASC;SG
イベント	događaj	イベント	događaj	N	N;NOM;MASC;SG
出典	izvori	出典	izvor	N	N;NOM;MASC;PL
出典	izvore	出典	izvor	N	N;ACC;MASC;PL
出典	izvor	出典	izvor	N	N;NOM;MASC;SG
ほとんど	skoro	ほとんど	skoro	ADV	ADV
ほとんど	gotovo	ほとんど	gotovo	ADV	ADV
重要	važno	重要	važan	ADJ	ADJ;NOM;DEF;NEUT;SG
プロジェクト	projekt	プロジェクト	projekt	N	N;NOM;MASC;SG
プロジェクト	projekat	プロジェクト	projekat	N	N;NOM;MASC;SG
プロジェクト	projekte	プロジェクト	projekt	N	N;ACC;MASC;PL
プロジェクト	projektima	プロジェクト	projekt	N	N;DAT;MASC;PL
プロジェクト	projekti	プロジェクト	projekt	N	N;NOM;MASC;PL
電車	vlakom	電車	vlak	N	N;INS;MASC;SG
電車	voz	電車	voz	N	N;NOM;MASC;SG
電車	vlak	電車	vlak	N	N;NOM;MASC;SG
電車	vlakovi	電車	vlak	N	N;NOM;MASC;PL
電車	vlakove	電車	vlak	N	N;ACC;MASC;PL
電車	vlakova	電車	vlak	N	N;GEN;MASC;PL
建築	arhitektura	建築	arhitektura	N	N;NOM;FEM;SG
建築	arhitekture	建築	arhitektura	N	N;NOM;FEM;PL
クラス	predavanja	クラス	predavanje	N	N;NOM;NEUT;PL
クラス	nastava	クラス	nastava	N	N;NOM;FEM;SG
クラス	razred	クラス	razred	N	N;NOM;MASC;SG
クラス	klase	クラス	klasa	N	N;NOM;FEM;PL
クラス	klasa	クラス	klasa	N	N;NOM;FEM;SG
アジア	azija	アジア	azija	N	N;NOM;FEM;SG
アジア	azije	アジア	azija	N	N;NOM;FEM;PL
普通	obična	普通	običan	ADJ	ADJ;NOM;DEF;FEM;SG
普通	obični	普通	običan	ADJ	ADJ;NOM;DEF;MASC;SG
普通	običan	普通	običan	ADJ	ADJ;NOM;INDF;MASC;SG
普通	normalan	普通	normalan	ADJ	ADJ;NOM;INDF;MASC;SG
普通	normalna	普通	normalan	ADJ	ADJ;NOM;DEF;FEM;SG
普通	normalni	普通	normalan	ADJ	ADJ;NOM;DEF;MASC;SG
舞台	faze	舞台	faza	N	N;NOM;FEM;PL
舞台	pozornica	舞台	pozornica	N	N;NOM;FEM;SG
舞台	faza	舞台	faza	N	N;NOM;FEM;SG
舞台	pozornici	舞台	pozornica	N	N;DAT;FEM;SG
意見	mišljenje	意見	mišljenje	N	N;NOM;NEUT;SG
意見	misljenje	意見	misljenje	N	N;NOM;NEUT;SG
意見	mišljenja	意見	mišljenje	N	N;NOM;NEUT;PL
再び	ponovo	再び	ponovo	ADV	ADV
再び	opet	再び	opet	ADV	ADV
発見	otkrivamo	発見	otkrivati	V	V;IND;PL;1;PRS;FIN
ローマ	roman	ローマ	roman	N	N;NOM;MASC;SG
ローマ	romane	ローマ	roman	N	N;ACC;MASC;PL
ローマ	romi	ローマ	rom	N	N;NOM;MASC;PL
ローマ	roma	ローマ	rom	N	N;GEN;MASC;SG
保護	štiti	保護	štititi	V	V;IND;SG;3;PRS;FIN
保護	štiti	保護	štititi	V	V;IND;SG;3;PRS;FIN
少女	djevojka	少女	djevojka	N	N;NOM;FEM;SG
少女	devojka	少女	devojka	N	N;NOM;FEM;SG
少女	cura	少女	cur	N	N;NOM;FEM;SG
試験	ispit	試験	ispit	N	N;NOM;MASC;SG
試験	ispiti	試験	ispit	N	N;NOM;MASC;PL
試験	ispite	試験	ispiti	N	N;ACC;MASC;PL
作家	autori	作家	autor	N	N;NOM;MASC;PL
作家	autora	作家	autor	N	N;ACC;MASC;SG
作家	spisateljica	作家	spisateljica	N	N;NOM;FEM;SG
作家	pisac	作家	pisac	N	N;NOM;MASC;SG
作家	pisce	作家	pisac	N	N;ACC;MASC;PL
作家	pisci	作家	pisac	N	N;NOM;MASC;PL
作家	autor	作家	autor	N	N;NOM;MASC;SG
地球	zemlja	地球	zemlja	N	N;NOM;FEM;SG
方法	metoda	方法	metoda	N	N;NOM;FEM;SG
方法	metod	方法	metod	N	N;NOM;MASC;SG
特徴	karakteristike	特徴	karakteristika	N	N;NOM;FEM;PL
特徴	značajke	特徴	značajka	N	N;ACC;FEM;PL
特徴	karakteristike	特徴	karakteristika	N	N;NOM;FEM;PL
特徴	funkcija	特徴	funkcija	N	N;NOM;FEM;SG
特徴	značajka	特徴	značajka	N	N;NOM;FEM;SG
特徴	karakteristika	特徴	karakteristika	N	N;NOM;FEM;SG
ベース	baza	ベース	baza	N	N;NOM;FEM;SG
ベース	bass	ベース	bass	N	N;NOM;MASC;SG
男性	mužjak	男性	mužjak	N	N;NOM;MASC;SG
男性	muškarac	男性	muškarac	N	N;NOM;MASC;SG
男性	ljudi	男性	čovjek	N	N;NOM;MASC;PL
男性	muškarci	男性	muškarac	N	N;NOM;MASC;PL
男性	covjek	男性	covjek	N	N;NOM;MASC;SG
男性	čovjek	男性	čovjek	N	N;NOM;MASC;SG
男性	čovek	男性	čovek	N	N;NOM;MASC;SG
ケース	case	ケース	casa	N	N;NOM;FEM;SG
ケース	slučaj	ケース	slučaj	N	N;NOM;MASC;SG
ケース	slucaj	ケース	slucaj	N	N;NOM;MASC;SG
ケース	slučajevi	ケース	slučaj	N	N;NOM;MASC;PL
ケース	slučajeva	ケース	slučaj	N	N;GEN;MASC;PL
子供	deca	子供	deca	N	N;NOM;MASC;PL
子供	djeca	子供	dijete	N	N;NOM;NEUT;PL
子供	deca	子供	deca	N	N;NOM;MASC;PL
子供	djeca	子供	dijete	N	N;NOM;NEUT;PL
子供	djete	子供	dijete	N	N;NOM;NEUT;SG
子供	dete	子供	deti	N	N;NOM;NEUT;SG
子供	dijete	子供	dijete	N	N;NOM;NEUT;SG
大臣	ministar	大臣	ministar	N	N;NOM;MASC;SG
大臣	ministre	大臣	ministar	N	N;ACC;MASC;PL
大臣	ministrica	大臣	ministrica	N	N;NOM;FEM;SG
大臣	ministre	大臣	ministar	N	N;ACC;MASC;PL
大臣	ministri	大臣	ministar	N	N;NOM;MASC;PL
コーナー	ugao	コーナー	ugati	N	N;NOM;MASC;SG
コーナー	kut	コーナー	kut	N	N;NOM;MASC;SG
コーナー	kutak	コーナー	kutak	N	N;NOM;MASC;SG
コーナー	uglu	コーナー	ugla	N	N;DAT;MASC;SG
取締役	direktor	取締役	direktor	N	N;NOM;MASC;SG
取締役	redatelj	取締役	redatelj	N	N;NOM;MASC;SG
取締役	direktore	取締役	direktor	N	N;ACC;MASC;PL
取締役	direktori	取締役	direktor	N	N;NOM;MASC;PL
人気	popularnosti	人気	popularnost	N	N;NOM;FEM;PL
人気	popularnost	人気	popularnost	N	N;NOM;FEM;SG
説明	objasni	説明	objasan	V	V;IND;SG;3;PRS;FIN
ドル	dolar	ドル	dolar	N	N;NOM;MASC;SG
雑誌	magazin	雑誌	magazin	N	N;NOM;MASC;SG
雑誌	časopis	雑誌	časopis	N	N;NOM;MASC;SG
雑誌	časopise	雑誌	časopis	N	N;ACC;MASC;PL
雑誌	časopisi	雑誌	časopis	N	N;NOM;MASC;PL
学科	odjel	学科	odjel	N	N;NOM;MASC;SG
学科	odjela	学科	odjel	N	N;ACC;MASC;SG
登録	registrirati	登録	registrirati	V	V;NFIN
ステージ	faze	ステージ	faza	N	N;NOM;FEM;PL
ステージ	pozornica	ステージ	pozornica	N	N;NOM;FEM;SG
ステージ	faza	ステージ	faza	N	N;NOM;FEM;SG
ステージ	pozornici	ステージ	pozornica	N	N;DAT;FEM;SG
学生	studenti	学生	student	N	N;NOM;MASC;PL
学生	učenici	学生	učenik	N	N;NOM;MASC;PL
学生	studentima	学生	student	N	N;DAT;MASC;PL
学生	učenik	学生	učenik	N	N;NOM;MASC;SG
学生	studentica	学生	studentica	N	N;NOM;FEM;SG
学生	student	学生	student	N	N;NOM;MASC;SG
周辺	okruženju	周辺	okruženje	N	N;DAT;NEUT;SG
周辺	okruženje	周辺	okruženje	N	N;NOM;NEUT;SG
周辺	periferiji	周辺	periferija	N	N;DAT;FEM;SG
言葉	riječ	言葉	riječ	N	N;NOM;FEM;SG
言葉	rijec	言葉	rijec	N	N;NOM;FEM;SG
言葉	riječi	言葉	riječ	N	N;NOM;FEM;PL
言葉	reči	言葉	reči	N	N;NOM;FEM;PL
言葉	rijeci	言葉	rijeka	N	N;DAT;FEM;SG
教会	crkve	教会	crkva	N	N;NOM;FEM;PL
教会	crkva	教会	crkva	N	N;NOM;FEM;SG
内閣	ormar	内閣	ormar	N	N;NOM;MASC;SG
内閣	kabinet	内閣	kabinet	N	N;NOM;MASC;SG
主張	tvrde	主張	tvrditi	V	V;IND;PL;3;PRS;FIN
ロック	zaključavanje	ロック	zaključavanje	N	N;NOM;NEUT;SG
ロック	kamena	ロック	kamen	N	N;NOM;FEM;SG
ロック	kamen	ロック	kamen	N	N;NOM;MASC;SG
ロック	stijena	ロック	stijena	N	N;NOM;FEM;SG
事故	nezgoda	事故	nezgoda	N	N;NOM;FEM;SG
事故	nesreća	事故	nesreća	N	N;NOM;FEM;SG
事故	nesreće	事故	nesreća	N	N;NOM;FEM;PL
事故	nezgode	事故	nezgoda	N	N;NOM;FEM;PL
状況	okolnosti	状況	okolnost	N	N;NOM;FEM;PL
状況	okolnost	状況	okolnost	N	N;NOM;FEM;SG
状況	situacije	状況	situacija	N	N;NOM;FEM;PL
状況	situacija	状況	situacija	N	N;NOM;FEM;SG
状況	situacije	状況	situacija	N	N;NOM;FEM;PL
状況	okolnosti	状況	okolnost	N	N;NOM;FEM;PL
家族	obitelji	家族	obitelj	N	N;NOM;FEM;PL
家族	porodica	家族	porodica	N	N;NOM;FEM;SG
家族	obitelj	家族	obitelj	N	N;NOM;FEM;SG
家族	familija	家族	familija	N	N;NOM;FEM;SG
距離	daljina	距離	daljina	N	N;NOM;FEM;SG
距離	udaljenost	距離	udaljenost	N	N;NOM;FEM;SG
新しい	novo	新しい	nov	ADJ	ADJ;NOM;NEUT;SG
新しい	nova	新しい	nov	ADJ	ADJ;NOM;DEF;FEM;SG
新しい	novi	新しい	nov	ADJ	ADJ;NOM;DEF;MASC;SG
ホール	rupu	ホール	rupa	N	N;ACC;FEM;SG
ホール	rupa	ホール	rupa	N	N;NOM;FEM;SG
ホール	dvorana	ホール	dvorana	N	N;NOM;FEM;SG
ホール	hodnik	ホール	hodnik	N	N;NOM;MASC;SG
体重	težina	体重	težina	N	N;NOM;FEM;SG
体重	težinu	体重	težina	N	N;ACC;FEM;SG
血液	krvi	血液	krv	N	N;DAT;FEM;SG
