conquistando	conquérir	conquistare	conquérir	V;V.MSDR	V;NFIN
avviato	démarré	avviare	démarrer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
avviato	commencée	avviare	commencer	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
avviato	démarré	avviare	démarrer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
avviato	botté	avviare	botter	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
avviato	initiée	avviare	initier	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
avviato	initié	avviare	initier	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
spettro	ghost	spettro	ghost	N;MASC;SG	N;MASC;SG
spettro	fantôme	spettro	fantôme	N;MASC;SG	N;MASC;SG
spettro	spectre	spettro	spectre	N;MASC;SG	N;MASC;SG
spettro	spectre	spettro	spectre	N;MASC;SG	N;MASC;SG
spettro	specter	spettro	specter	N;MASC;SG	N;MASC;SG
spettro	spectre	spettro	spectre	N;MASC;SG	N;MASC;SG
pannelli	panneaux	pannello	panneau	N;MASC;PL	N;MASC;PL
genera	génère	generare	générer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
genera	générer	generare	générer	V;IND;SG;3;PRS;FIN	V;NFIN
genera	génère	generare	générer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
illuminazione	éclairage	illuminazione	éclairage	N;FEM;SG	N;MASC;SG
illuminazione	illumination	illuminazione	illumination	N;FEM;SG	N;FEM;SG
illuminazione	eclairage	illuminazione	eclairage	N;FEM;SG	N;MASC;SG
illuminazione	éclairage	illuminazione	éclairage	N;FEM;SG	N;MASC;SG
illuminazione	eclairage	illuminazione	eclairage	N;FEM;SG	N;MASC;SG
doge	doge	doge	doge	N;MASC;SG	N;MASC;SG
incrociatori	croiseurs	incrociatore	croiseur	N;MASC;PL	N;MASC;PL
fisher	pêcheur	fisher	pêcheur	N;MASC	N;MASC;SG
minacce	menaces	minaccia	menace	N;FEM;PL	N;FEM;PL
minacce	menaces	minaccia	menace	N;FEM;PL	N;FEM;PL
mezzogiorno	mezzogiorno	mezzogiorno	mezzogiorno	N;MASC;SG	N;MASC;SG
mezzogiorno	midi	mezzogiorno	midi	N;MASC;SG	N;MASC;SG
mezzogiorno	midi	mezzogiorno	midi	N;MASC;SG	N;MASC;SG
mangiare	manger	mangiare	manger	V;NFIN	V;NFIN
mangiare	manger	mangiare	manger	V;NFIN	V;NFIN
mangiare	mangez	mangiare	manger	V;NFIN	V;IMP;PL;2;PRS;FIN
mangiare	mange	mangiare	manger	V;NFIN	V;IND;SG;3;PRS;FIN
aurora	aurore	aurora	aurore	N;FEM;SG	N;FEM;SG
trappola	piège	trappola	piège	N;FEM;SG	N;MASC;SG
cortina	cortina	cortina	cortina	N;FEM;SG	N;FEM;SG
esposta	exposé	esporre	exposer	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
meccanismi	mécanismes	meccanismo	mécanisme	N;MASC;PL	N;MASC;PL
bang	bang	bang	bang	N	N;MASC;SG
intraprese	entrepris	intraprendere	entreprendre	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
allestimento	parage	allestimento	parage	N;MASC;SG	N;MASC;SG
marinai	marins	marinaio	marin	N;MASC;PL	N;MASC;PL
marinai	matelots	marinaio	matelot	N;MASC;PL	N;MASC;PL
marinai	marins	marinaio	marin	N;MASC;PL	N;MASC;PL
camp	camp	camp	camp	N	N;MASC;SG
camp	campement	camp	campement	N	N;MASC;SG
camp	camps	camp	camp	N	N;MASC;PL
barriera	barrière	barriera	barrière	N;FEM;SG	N;FEM;SG
petrolio	huile	petrolio	huile	N;MASC;SG	N;FEM;SG
petrolio	pétrole	petrolio	pétrole	N;MASC;SG	N;MASC;SG
petrolio	pétrole	petrolio	pétrole	N;MASC;SG	N;MASC;SG
mas	mas	mas	mas	N;SG	N;MASC;SG
protestante	protestante	protestante	protestant	ADJ;SG	ADJ;FEM;SG
jaime	jaime	jaima	jaime	N;SG	N;FEM;SG
primario	primaire	primario	primaire	ADJ;MASC;SG	ADJ;MASC;SG
bin	poubelle	bine	poubelle	N	N;FEM;SG
amata	adoré	amato	adorer	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
amata	aimée	amato	aimer	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
amata	aimé	amato	aimer	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
amata	aimée	amato	aimer	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
amata	adoré	amato	adorer	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
longobardi	lombards	longobardo	lombard	N;MASC;PL	N;MASC;PL
arancione	orange	arancione	orange	N;MASC;SG	N;FEM;SG
orazio	horatio	orazio	horatio	N;MASC;SG	N;MASC;SG
orazio	horace	orazio	horace	N;MASC;SG	N;MASC;SG
elite	élite	elite	élite	N	N;FEM;SG
elite	élites	elite	élite	N	N;FEM;PL
elite	elite	elite	elite	N	N;MASC;SG
incisione	gravure	incisione	gravure	N;FEM;SG	N;FEM;SG
incisione	gravure	incisione	gravure	N;FEM;SG	N;FEM;SG
incisione	incision	incisione	incision	N;FEM;SG	N;FEM;SG
stand	stands	stand	stand	N;MASC	N;MASC;PL
stand	gradins	stand	gradin	N;MASC	N;MASC;PL
stand	stand	stand	stand	N;MASC	N;MASC;SG
stand	banquette	stand	banquette	N;MASC	N;FEM;SG
stand	kiosque	stand	kiosque	N;MASC	N;MASC;SG
stand	cabine	stand	cabine	N;MASC	N;FEM;SG
assassinato	assassiné	assassinare	assassiner	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
assassinato	tué	assassinare	tuer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
assassinato	assassinée	assassinare	assassiner	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
assassinato	assassiné	assassinare	assassiner	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
rom	rom	rom	rom	N	N;FEM;SG
rom	rom	rom	rom	N	N;FEM;SG
rom	rom	rom	rom	N	N;FEM;SG
rom	roms	rom	rom	N	N;MASC;PL
sacramento	sacrement	sacramento	sacrement	N;MASC;SG	N;MASC;SG
disposizioni	dispositions	disposizione	disposition	N;FEM;PL	N;FEM;PL
disposizioni	provisions	disposizione	provision	N;FEM;PL	N;FEM;PL
complete	complets	completo	complet	ADJ;FEM;PL	ADJ;MASC;PL
complete	complètes	completo	complet	ADJ;FEM;PL	ADJ;FEM;PL
protetto	protégée	protetto	protéger	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
protetto	protégé	protetto	protéger	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
carburante	carburant	carburante	carburant	N;MASC;SG	N;MASC;SG
xbox	xbox	xbox	xbox	N;MASC	N;MASC;SG
rabbia	colère	rabbia	colère	N;FEM;SG	N;FEM;SG
rabbia	rage	rabbia	rage	N;FEM;SG	N;FEM;SG
rabbia	fureur	rabbia	fureur	N;FEM;SG	N;FEM;SG
rabbia	colère	rabbia	colère	N;FEM;SG	N;FEM;SG
rabbia	rage	rabbia	rage	N;FEM;SG	N;FEM;SG
spinto	poussé	spingere	pousser	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
seven	seven	seven	seven	N	N;MASC;SG
giovedì	jeudi	giovedì	jeudi	N;MASC	N;MASC;SG
pesantemente	fortement	pesantemente	fortement	ADV	ADV
pesantemente	lourdement	pesantemente	lourdement	ADV	ADV
colpita	impressionné	colpire	impressionner	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
colpita	impressionnée	colpire	impressionner	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
finanziario	financière	finanziario	financier	ADJ;MASC;SG	ADJ;FEM;SG
finanziario	financier	finanziario	financier	ADJ;MASC;SG	ADJ;MASC;SG
imparare	apprendre	imparare	apprendre	V;NFIN	V;NFIN
imparare	apprenez	imparare	apprendre	V;NFIN	V;IMP;PL;2;PRS;FIN
imparare	apprendre	imparare	apprendre	V;NFIN	V;NFIN
imparare	apprends	imparare	apprendre	V;NFIN	V;IND;SG;1;PRS;FIN
dignità	dignité	dignità	dignité	N;FEM	N;FEM;SG
ridotte	réduites	ridurre	réduire	V;FEM;PL;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
rari	rares	raro	rare	ADJ;MASC;PL	ADJ;MASC;PL
cacciatori	chasseurs	cacciatore	chasseur	N;MASC;PL	N;MASC;PL
romanico	romane	romanico	roman	ADJ;MASC;SG	ADJ;FEM;SG
cavità	cavité	cavità	cavité	N;FEM	N;FEM;SG
cavità	carie	cavità	carie	N;FEM	N;FEM;SG
cavità	cavités	cavità	cavité	N;FEM	N;FEM;PL
cavità	caries	cavità	carie	N;FEM	N;FEM;PL
cavità	cavités	cavità	cavité	N;FEM	N;FEM;PL
cavità	carie	cavità	carie	N;FEM	N;FEM;SG
espressioni	expressions	espressione	expression	N;FEM;PL	N;FEM;PL
violenta	violent	violento	violent	ADJ;FEM;SG	ADJ;MASC;SG
violenta	violente	violento	violent	ADJ;FEM;SG	ADJ;FEM;SG
debito	endettement	debito	endettement	N;MASC;SG	N;MASC;SG
debito	dette	debito	dette	N;MASC;SG	N;FEM;SG
debito	débit	debito	débit	N;MASC;SG	N;MASC;SG
assumendo	supposer	assumere	supposer	V;V.MSDR	V;NFIN
assumendo	supposant	assumere	supposer	V;V.MSDR	V;PRS;V.PTCP
decimale	décimal	decimale	décimal	N;MASC;SG	N;MASC;SG
adventures	aventures	adventures	aventure	N	N;FEM;PL
falco	falcon	falco	falcon	N;MASC;SG	N;MASC;SG
falco	faucon	falco	faucon	N;MASC;SG	N;MASC;SG
falco	faucon	falco	faucon	N;MASC;SG	N;MASC;SG
falco	buse	falco	buse	N;MASC;SG	N;FEM;SG
continue	continus	continuo	continu	ADJ;FEM;PL	ADJ;MASC;PL
ristampa	réédition	ristampare	réédition	N;FEM;SG	N;FEM;SG
ristampa	réimpression	ristampare	réimpression	N;FEM;SG	N;FEM;SG
madame	madame	madame	Monsieur	N;FEM;SG	N;FEM;SG
iscrizioni	inscriptions	iscrizione	inscription	N;FEM;PL	N;FEM;PL
iscrizioni	enregistrements	iscrizione	enregistrement	N;FEM;PL	N;MASC;PL
iscrizioni	inscriptions	iscrizione	inscription	N;FEM;PL	N;FEM;PL
storm	orage	storm	orage	N	N;MASC;SG
storm	tempête	storm	tempête	N	N;FEM;SG
fretta	ruée	fretta	ruée	N;FEM;SG	N;FEM;SG
fretta	rush	fretta	rush	N;FEM;SG	N;MASC;SG
fretta	hâte	fretta	hâte	N;FEM;SG	N;FEM;SG
portaerei	transporteur	portare	transporteur	N;FEM;SG	N;MASC;SG
polemica	controverse	polemica	controverse	N;FEM;SG	N;FEM;SG
battesimo	baptême	battesimo	baptême	N;MASC;SG	N;MASC;SG
battesimo	baptême	battesimo	baptême	N;MASC;SG	N;MASC;SG
interazione	interaction	interazione	interaction	N;FEM;SG	N;FEM;SG
islamica	islamiste	islamico	islamiste	ADJ;FEM;SG	ADJ;MASC;SG
islamica	musulman	islamico	musulman	ADJ;FEM;SG	ADJ;MASC;SG
islamica	islamique	islamico	islamique	ADJ;FEM;SG	ADJ;MASC;SG
diagnosi	diagnostic	diagnosi	diagnostic	N;FEM	N;MASC;SG
diagnosi	diagnostics	diagnosi	diagnostic	N;FEM	N;MASC;PL
diagnosi	diagnostic	diagnosi	diagnostic	N;FEM	N;MASC;SG
africana	africain	africano	africain	ADJ;FEM;SG	ADJ;MASC;SG
africana	africaine	africano	africain	ADJ;FEM;SG	ADJ;FEM;SG
prestazione	performance	prestazione	performance	N;FEM;SG	N;FEM;SG
prestazione	rendement	prestazione	rendement	N;FEM;SG	N;MASC;SG
adulto	adulte	adulto	adulte	ADJ;MASC;SG	ADJ;MASC;SG
medioevale	médiévale	medioevale	médiéval	ADJ;SG	ADJ;FEM;SG
medioevale	médiéval	medioevale	médiéval	ADJ;SG	ADJ;MASC;SG
carla	carla	carla	carla	N;FEM;SG	N;FEM;SG
ferita	blessure	ferito	blessure	N;FEM;SG	N;FEM;SG
ferita	plaie	ferito	plaie	N;FEM;SG	N;FEM;SG
conservate	conservés	conservare	conserver	V;FEM;PL;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
conservate	préservés	conservare	préserver	V;FEM;PL;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
conservate	conservées	conservare	conserver	V;FEM;PL;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
conservate	préservées	conservare	préserver	V;FEM;PL;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
controlla	cocher	controllare	cocher	V;IND;SG;3;PRS;FIN	V
controlla	vérifier	controllare	vérifier	V;IND;SG;3;PRS;FIN	V;NFIN
installato	installé	installare	installer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
installato	installée	installare	installer	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
reliquie	reliques	reliquia	relique	N;FEM;PL	N;FEM;PL
reliquie	vestiges	reliquia	vestige	N;FEM;PL	N;MASC;PL
dolci	sucreries	dolce	sucrerie	N;PL	N;FEM;PL
dolci	bonbons	dolce	bonbon	N;PL	N;MASC;PL
dolci	friandises	dolce	friandise	N;PL	N;FEM;PL
dolci	confiseries	dolce	confiserie	N;PL	N;FEM;PL
dolci	douceurs	dolce	douceur	N;PL	N;FEM;PL
dolci	gâteaux	dolce	gâteau	N;PL	N;MASC;PL
dolci	desserts	dolce	dessert	N;PL	N;MASC;PL
pole	pôle	pole	pôle	N;FEM;SG	N;MASC;SG
pole	poteau	pole	poteau	N;FEM;SG	N;MASC;SG
pole	pole	pole	pole	N;FEM;SG	N;MASC;SG
espressa	expresse	espresso	expresser	ADJ;FEM;SG	ADJ;FEM;SG
quotidiani	journaux	quotidiano	journal	N;MASC;PL	N;MASC;PL
false	fausses	falso	faux	ADJ;FEM;PL	ADJ;FEM;PL
improvviso	soudaine	improvviso	soudaine	ADJ;MASC;SG	ADJ;FEM;SG
censura	censure	censurare	censure	N;FEM;SG	N;FEM;SG
censura	censure	censurare	censure	N;FEM;SG	N;FEM;SG
censura	censure	censurare	censure	N;FEM;SG	N;FEM;SG
censura	censure	censurare	censure	N;FEM;SG	N;FEM;SG
browser	navigateurs	browser	navigateur	N;MASC	N;MASC;PL
browser	navigateur	browser	navigateur	N;MASC	N;MASC;SG
ombre	ombres	ombra	ombre	N;FEM;PL	N;FEM;PL
ombre	ombres	ombra	ombre	N;FEM;PL	N;FEM;PL
nasa	nasa	nasa	nasa	N;FEM;SG	N;FEM;SG
ducale	ducal	ducale	ducal	ADJ;SG	ADJ;MASC;SG
ducale	ducale	ducale	ducal	ADJ;SG	ADJ;FEM;SG
margini	marges	margine	marge	N;MASC;PL	N;FEM;PL
margini	marges	margine	marge	N;MASC;PL	N;FEM;PL
incrocio	croisement	incrocio	croisement	N;MASC;SG	N;MASC;SG
incrocio	intersection	incrocio	intersection	N;MASC;SG	N;FEM;SG
incrocio	carrefour	incrocio	carrefour	N;MASC;SG	N;MASC;SG
catturati	capturées	catturare	capturer	V;MASC;PL;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
catturati	capturés	catturare	capturer	V;MASC;PL;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
pakistan	pakistan	pakistan	pakistan	N;SG	N;MASC;SG
rod	baguette	rod	baguette	N;MASC	N;FEM;SG
rod	canne	rod	canne	N;MASC	N;FEM;SG
rod	tige	rod	tige	N;MASC	N;FEM;SG
invisibile	invisible	invisibile	invisible	ADJ;SG	ADJ;MASC;SG
invisibile	invisible	invisibile	invisible	ADJ;SG	ADJ;MASC;SG
unesco	unesco	unesco	unesco	N;MASC;SG	N;MASC;SG
mammiferi	mammifères	mammifero	mammifère	N;MASC;PL	N;MASC;PL
superstiti	survivants	superstite	survivant	N;MASC;PL	N;MASC;PL
biologia	biologie	biologia	biologie	N;FEM;SG	N;FEM;SG
propulsione	propulsion	propulsione	propulsion	N;FEM;SG	N;FEM;SG
sonata	sonate	sonato	sonate	N;FEM;SG	N;FEM;SG
crema	crème	crema	crème	N;FEM;SG	N;FEM;SG
crema	cream	crema	cream	N;FEM;SG	N;MASC;SG
esclusiva	exclusive	esclusivo	exclusif	ADJ;FEM;SG	ADJ;FEM;SG
esclusiva	exclusif	esclusivo	exclusif	ADJ;FEM;SG	ADJ;MASC;SG
profeta	prophète	profeto	prophète	N;MASC;SG	N;MASC;SG
cartone	carton	cartone	carton	N;MASC;SG	N;MASC;SG
cartone	carton	cartone	carton	N;MASC;SG	N;MASC;SG
attivamente	activement	attivamente	activement	ADV	ADV
bando	remarque	bando	remarque	N;MASC;SG	N;FEM;SG
bando	préavis	bando	préavis	N;MASC;SG	N;MASC;SG
bando	avis	bando	avis	N;MASC;SG	N;MASC;SG
provenza	provence	provenza	provence	N;FEM;SG	N;FEM;SG
brigate	brigades	brigato	brigade	N;FEM;PL	N;FEM;PL
incredibile	incroyable	incredibile	incroyable	ADJ;SG	ADJ;MASC;SG
incredibile	extraordinaire	incredibile	extraordinaire	ADJ;SG	ADJ;MASC;SG
incredibile	étonnant	incredibile	étonner	ADJ;SG	ADJ;MASC;SG
incredibile	incroyable	incredibile	incroyable	ADJ;SG	ADJ;MASC;SG
incredibile	incroyable	incredibile	incroyable	ADJ;SG	ADJ;MASC;SG
comunicare	communiquer	comunicare	communiquer	V;NFIN	V;NFIN
comunicare	communiquer	comunicare	communiquer	V;NFIN	V;NFIN
discreto	discret	discreto	discret	ADJ;MASC;SG	ADJ;MASC;SG
discreto	discrète	discreto	discret	ADJ;MASC;SG	ADJ;FEM;SG
discreto	discret	discreto	discret	ADJ;MASC;SG	ADJ;MASC;SG
discreto	discrète	discreto	discret	ADJ;MASC;SG	ADJ;FEM;SG
assegnazione	allocation	assegnazione	allocation	N;FEM;SG	N;FEM;SG
assegnazione	affectation	assegnazione	affectation	N;FEM;SG	N;FEM;SG
assegnazione	dotation	assegnazione	dotation	N;FEM;SG	N;FEM;SG
assegnazione	attribution	assegnazione	attribution	N;FEM;SG	N;FEM;SG
assegnazione	affectation	assegnazione	affectation	N;FEM;SG	N;FEM;SG
assegnazione	cession	assegnazione	cession	N;FEM;SG	N;FEM;SG
assegnazione	assignation	assegnazione	assignation	N;FEM;SG	N;FEM;SG
sfruttamento	exploitation	sfruttamento	exploitation	N;MASC;SG	N;FEM;SG
bond	cautionnement	bond	cautionnement	N	N;MASC;SG
bond	caution	bond	caution	N	N;FEM;SG
bond	bond	bond	bond	N	N;MASC;SG
basilea	bâle	basilea	bâle	N;FEM;SG	N;MASC;SG
basilea	bâle	basilea	bâle	N;FEM;SG	N;MASC;SG
sviluppati	développées	sviluppato	développer	V;MASC;PL;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
sviluppati	développés	sviluppato	développer	V;MASC;PL;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
rap	rappeur	rap	rappeur	N;MASC	N;MASC;SG
rap	rappeurs	rap	rappeur	N;MASC	N;MASC;PL
rap	rap	rap	rap	N;MASC	N;MASC;SG
baroni	barons	barono	baron	N;MASC;PL	N;MASC;PL
cileno	chilienne	cileno	chilien	ADJ;MASC;SG	ADJ;FEM;SG
cileno	chilien	cileno	chilien	ADJ;MASC;SG	ADJ;MASC;SG
veronica	véronique	veronico	véronique	ADJ;FEM;SG	ADJ;MASC;SG
generare	générer	generare	générer	V;NFIN	V;NFIN
generare	génère	generare	générer	V;NFIN	V;IND;SG;3;PRS;FIN
generare	générer	generare	générer	V;NFIN	V;NFIN
valvole	soupapes	valvola	soupape	N;FEM;PL	N;FEM;PL
valvole	vannes	valvola	vanne	N;FEM;PL	N;MASC;PL
valvole	soupapes	valvola	soupape	N;FEM;PL	N;FEM;PL
valvole	robinets	valvola	robinet	N;FEM;PL	N;MASC;PL
valvole	valves	valvola	valve	N;FEM;PL	N;FEM;PL
tolosa	toulouse	toloso	toulouse	N;FEM;SG	N;FEM;SG
raggiungibile	joignable	raggiungibile	joignable	ADJ;SG	ADJ;MASC;SG
acquistare	acheter	acquistare	acheter	V;NFIN	V;NFIN
acquistare	achetez	acquistare	acheter	V;NFIN	V;IMP;PL;2;PRS;FIN
acquistare	acheter	acquistare	acheter	V;NFIN	V;NFIN
acquistare	achetez	acquistare	acheter	V;NFIN	V;IMP;PL;2;PRS;FIN
decima	dixième	decimare	dixième	ADJ;FEM;SG	ADJ;MASC;SG
trascorso	dépensé	trascorrere	dépenser	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
parodia	parodie	parodia	parodie	N;FEM;SG	N;FEM;SG
wells	puits	wells	puits	N;MASC;SG	N;MASC;SG
risposto	répondu	rispondere	répondre	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
risposto	répondit	rispondere	répondre	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
risposto	répondu	rispondere	répondre	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
pasqua	pâque	pasqua	pâque	N;FEM;SG	N;FEM;SG
ordina	commander	ordinare	commander	V;IND;SG;3;PRS;FIN	V;NFIN
marketing	marketing	marketing	marketing	N;MASC	N;MASC;SG
marketing	commercialisation	marketing	commercialisation	N;MASC	N;FEM;SG
etica	déontologie	etica	déontologie	N;FEM;SG	N;FEM;SG
convoglio	convoi	convoglio	convoi	N;MASC;SG	N;MASC;SG
collaborazioni	collaborations	collaborazione	collaboration	N;FEM;PL	N;FEM;PL
ribelle	rebelle	ribelle	rebelle	ADJ;SG	ADJ;MASC;SG
dinamica	dynamique	dinamica	dynamique	ADJ;FEM;SG	ADJ;MASC;SG
dinamica	dynamique	dinamica	dynamique	ADJ;FEM;SG	ADJ;MASC;SG
apparsa	apparu	apparire	apparaître	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
apparsa	apparut	apparire	apparaître	V;FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
apparsa	paru	apparire	paraître	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
apparsa	parut	apparire	paraître	V;FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
trampolino	tremplin	trampolino	tremplin	N;MASC;SG	N;MASC;SG
trampolino	trampoline	trampolino	trampoline	N;MASC;SG	N;MASC;SG
emi	ime	eme	ime	N;FEM;SG	N;MASC;SG
montato	montée	montare	monter	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
montato	monté	montare	monter	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
edilizia	construction	edilizia	construction	N;FEM;SG	N;FEM;SG
vantaggi	avantages	vantaggio	avantage	N;MASC;PL	N;MASC;PL
vantaggi	bénéfices	vantaggio	bénéfice	N;MASC;PL	N;MASC;PL
vantaggi	prestations	vantaggio	prestation	N;MASC;PL	N;FEM;PL
vantaggi	avantages	vantaggio	avantage	N;MASC;PL	N;MASC;PL
vantaggi	atouts	vantaggio	atout	N;MASC;PL	N;MASC;PL
risolto	résolu	risolvere	résoudre	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
risolto	résolue	risolvere	résoudre	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
risolto	résolu	risolvere	résoudre	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
risolto	résolue	risolvere	résoudre	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
risolto	corrigé	risolvere	corrigé	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
risolto	fixé	risolvere	fixer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
risolto	réparé	risolvere	réparer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
gun	fusil	gun	fusil	N	N;MASC;SG
gun	pistolet	gun	pistolet	N	N;MASC;SG
gun	arme	gun	arme	N	N;FEM;SG
gun	revolver	gun	revolver	N	N;MASC;SG
adottare	adopter	adottare	adopter	V;NFIN	V;NFIN
adottare	adoptez	adottare	adopter	V;NFIN	V;IMP;PL;2;PRS;FIN
adottare	adoptent	adottare	adopter	V;NFIN	V;IND;PL;3;PRS;FIN
narrazione	narration	narrazione	narration	N;FEM;SG	N;FEM;SG
narrazione	narration	narrazione	narration	N;FEM;SG	N;FEM;SG
narrazione	récit	narrazione	récit	N;FEM;SG	N;MASC;SG
distribuiti	distribués	distribuire	distribuer	V;MASC;PL;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
distribuiti	distribuées	distribuire	distribuer	V;MASC;PL;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
osservatore	observateur	osservatore	observateur	N;MASC;SG	N;MASC;SG
osservatore	observatrice	osservatore	observateur	N;MASC;SG	N;FEM;SG
osservatore	observatrice	osservatore	observateur	N;MASC;SG	N;FEM;SG
osservatore	observateur	osservatore	observateur	N;MASC;SG	N;MASC;SG
fair	foire	fair	foire	N;MASC	N;FEM;SG
diamante	losange	diamante	losange	N;MASC;SG	N;MASC;SG
diamante	diamant	diamante	diamant	N;MASC;SG	N;MASC;SG
coinvolgimento	implication	coinvolgimento	implication	N;MASC;SG	N;FEM;SG
quote	quotas	quota	quota	N;FEM;PL	N;MASC;PL
quote	contingents	quota	contingent	N;FEM;PL	N;MASC;PL
divino	divine	divino	divin	ADJ;MASC;SG	ADJ;FEM;SG
divino	divin	divino	divin	ADJ;MASC;SG	ADJ;MASC;SG
caos	anarchie	caos	anarchie	N;MASC	N;FEM;SG
caos	chaos	caos	chaos	N;MASC	N;MASC;SG
ripeto	répéter	ripetere	répéter	V;IND;SG;1;PRS;FIN	V;NFIN
divorzio	divorce	divorzio	divorce	N;MASC;SG	N;MASC;SG
planet	planete	planet	planete	N;MASC	N;FEM;SG
planet	planète	planet	planète	N;MASC	N;FEM;SG
imperatori	empereurs	imperatore	empereur	N;MASC;PL	N;MASC;PL
imperatori	empereurs	imperatore	empereur	N;MASC;PL	N;MASC;PL
globe	globe	globa	globe	N;MASC	N;MASC;SG
volontario	bénévolat	volontario	bénévolat	N;MASC;SG	N;MASC;SG
linux	linux	linux	linux	N;MASC	N;MASC;SG
riservata	réservée	riservare	réserver	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
riservata	réservé	riservare	réserver	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
funzionale	fonctionnelle	funzionale	fonctionnel	ADJ;SG	ADJ;FEM;SG
funzionale	fonctionnel	funzionale	fonctionnel	ADJ;SG	ADJ;MASC;SG
misteriosa	mystérieux	misterioso	mystérieux	ADJ;FEM;SG	ADJ;MASC;SG
misteriosa	mystérieuse	misterioso	mystérieux	ADJ;FEM;SG	ADJ;FEM;SG
tradurre	traduire	tradurre	traduire	V;NFIN	V;NFIN
tradurre	traduire	tradurre	traduire	V;NFIN	V;NFIN
tradurre	traduit	tradurre	traduire	V;NFIN	V;MASC;SG;PST;V.PTCP
attribuzione	attribution	attribuzione	attribution	N;FEM;SG	N;FEM;SG
attribuzione	paternité	attribuzione	paternité	N;FEM;SG	N;FEM;SG
attendere	attendre	attendere	attendre	V;NFIN	V;NFIN
attendere	attendant	attendere	attendre	V;NFIN	V;PRS;V.PTCP
attendere	attendre	attendere	attendre	V;NFIN	V;NFIN
attendere	attends	attendere	attendre	V;NFIN	V;IMP;PL;1;PRS;FIN
