על	om	על	om	ADP	ADP
משרד	office	משרד	office	N;MASC;SG	N;INDF;MASC;SG
איך	korleis	איך	korleis	ADV	ADV
גרסאות	varianter	גרסה	varianter	N;FEM;PL	N;INDF;FEM;PL
זהב	golden	זהב	gold	N;MASC;SG	N;DEF;MASC;SG
זהב	gyllen	זהב	gyll	N;MASC;SG	N;INDF;MASC;SG
זהב	gyllent	זהב	gyllent	N;MASC;SG	N;INDF;NEUT;SG
זהב	gull	זהב	gull	N;MASC;SG	N;INDF;NEUT;SG
עולם	verdens	עולם	verd	N;MASC;SG	N;GEN;DEF;MASC;SG
עולם	world	עולם	world	N;MASC;SG	N
יד	yad	יד	yad	N;FEM;SG	N;INDF;NEUT;SG
יד	hånd	יד	hånd	N;FEM;SG	N;INDF;SG
יד	hand	יד	hand	N;FEM;SG	N;INDF;FEM;SG
מדינה	fedreland	מדינה	fedreland	N;FEM;SG	N;INDF;NEUT;SG
מדינה	landet	מדינה	land	N;FEM;SG	N;DEF;NEUT;SG
מדינה	land	מדינה	land	N;FEM;SG	N;INDF;NEUT;SG
מדינה	country	מדינה	country	N;FEM;SG	N;INDF
מדינה	stat	מדינה	stat	N;FEM;SG	N;INDF;MASC;SG
מדינה	staten	מדינה	stat	N;FEM;SG	N;DEF;MASC;SG
מדינה	tilstand	מדינה	tilstand	N;FEM;SG	N;INDF;MASC;SG
מדינה	delstat	מדינה	delstat	N;FEM;SG	N;INDF;MASC;SG
ארגון	organisasjon	ארגון	organisasjon	N;MASC;SG	N;INDF;MASC;SG
ארגון	organisasjonen	ארגון	organisasjon	N;MASC;SG	N;DEF;MASC;SG
ארגון	organisasjon	ארגון	organisasjon	N;MASC;SG	N;INDF;MASC;SG
ארגון	organisasjonen	ארגון	organisasjon	N;MASC;SG	N;DEF;MASC;SG
לכתוב	skriv	כתב	skrive	V;NFIN;ACT	V;IMP;FIN
גדולה	stor	גדול	stor	ADJ;FEM;SG	ADJ;INDF;SG
גדולה	stort	גדול	stor	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
גדולה	stor	גדול	stor	ADJ;FEM;SG	ADJ;INDF;SG
גדולה	stort	גדול	stor	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
אוכלוסייה	befolkningen	אוכלוסייה	befolkning	N;FEM;SG	N;DEF;MASC;SG
אוכלוסייה	befolkning	אוכלוסייה	befolkning	N;FEM;SG	N;INDF;FEM;SG
הקהילה	fellesskap	הקהיל	fellesskap	N;FEM;SG	N;INDF;NEUT;SG
הקהילה	samfunnet	הקהיל	samfunn	N;FEM;SG	N;DEF;NEUT;SG
הקהילה	samfunn	הקהיל	samfunn	N;FEM;SG	N;INDF;NEUT;SG
הקהילה	fellesskapet	הקהיל	fellesskap	N;FEM;SG	N;DEF;NEUT;SG
כנגד	mot	כנגד	mot	ADP	ADP
קיים	eksistert	קיים	eksistere	ADJ;MASC;SG	ADJ;INDF;NEUT;SG;V.PTCP
מחוז	county	מחוז	county	N;MASC;SG	N;INDF;SG
מחוז	fylke	מחוז	fylke	N;MASC;SG	N;INDF;NEUT;SG
מחוז	provins	מחוז	provins	N;MASC;SG	N;INDF;MASC;SG
מחוז	provinser	מחוז	provinser	N;MASC;SG	N;INDF;MASC;SG
מחוז	provinsen	מחוז	provins	N;MASC;SG	N;DEF;MASC;SG
מחוז	distriktet	מחוז	distrikt	N;MASC;SG	N;DEF;NEUT;SG
מחוז	distrikt	מחוז	distrikt	N;MASC;SG	N;INDF;NEUT;SG
תואר	grad	תואר	grad	N;MASC;SG	N;INDF;FEM;SG
סדרת	serie	סדרה	serie	N;FEM;SG	N;INDF;MASC;SG
סדרת	rekke	סדרה	rekke	N;FEM;SG	N;INDF;FEM;SG
למצוא	finn	מצא	finne	V;NFIN;ACT	V;IND;PRS;FIN
למצוא	finne	מצא	finne	V;NFIN;ACT	V;IMP;NFIN
נקרא	ringte	נקרא	ringje	V;MASC;SG;3;PST;MID	V;IND;PST;FIN
עבודה	jobben	עבודה	jobb	N;FEM;SG	N;DEF;MASC;SG
עבודה	job	עבודה	job	N;FEM;SG	N;INDF;SG
עבודה	jobb	עבודה	jobb	N;FEM;SG	N;INDF;MASC;SG
עבודה	arbeid	עבודה	arbeid	N;FEM;SG	N;INDF;NEUT;SG
עבודה	jobb	עבודה	jobb	N;FEM;SG	N;INDF;MASC;SG
חשוב	viktig	חשוב	viktig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
תבנית	mønster	תבנית	mønster	N;FEM;SG	N;INDF;NEUT;SG
תבנית	mal	תבנית	mal	N;FEM;SG	N;INDF;MASC;SG
תבנית	formatet	תבנית	format	N;FEM;SG	N;DEF;NEUT;SG
תבנית	format	תבנית	format	N;FEM;SG	N;INDF;NEUT;SG
אמריקאים	amerikaner	אמריקני	amerikan	N;MASC;PL	N;INDF;MASC;PL
אמריקאים	american	אמריקני	american	N;MASC;PL	N
דרום	southern	דרום	southern	N;MASC;SG	N;INDF;NEUT;SG
דרום	syd	דרום	syd	N;MASC;SG	N;INDF;MASC;SG
דרום	syden	דרום	syde	N;MASC;SG	N;DEF;MASC;SG
זכויות	rettigheter	זכות	rettigheter	N;FEM;PL	N;INDF;FEM;PL
זכויות	rettighetene	זכות	rettigheten	N;FEM;PL	N;DEF;FEM;PL
אולי	kanskje	אולי	kanskje	ADV	ADV
אולי	kanskje	אולי	kanskje	ADV	ADV
לקבל	godtar	קיבל	godt	V;NFIN;ACT	V;IND;PRS;FIN
לקבל	godta	קיבל	godta	V;NFIN;ACT	V;NFIN
לקבל	akseptere	קיבל	akseptere	V;NFIN;ACT	V;NFIN
לקבל	aksepterer	קיבל	akseptere	V;NFIN;ACT	V;IND;PRS;FIN
מבנה	struktur	מבנה	struktur	N;MASC;SG	N;INDF;MASC;SG
להשתמש	bruke	השתמש	bruke	V;NFIN	V;NFIN
בסיס	base	בסיס	base	N;MASC;SG	N;INDF;MASC;SG
בסיס	basen	בסיס	base	N;MASC;SG	N;DEF;MASC;SG
בסיס	grunnlag	בסיס	grunnlag	N;MASC;SG	N;INDF;NEUT;SG
בסיס	basis	בסיס	basis	N;MASC;SG	N;INDF;MASC;SG
משנה	materie	משנה	materie	N;MASC;SG	N;INDF;MASC;SG
נקודות	prikker	נקודה	prikke	N;FEM;PL	N;INDF;FEM;PL
נקודות	punkter	נקודה	punkter	N;FEM;PL	N;INDF;FEM;PL
נקודות	flekker	נקודה	flekke	N;FEM;PL	N;INDF;FEM;PL
קבוצה	gruppe	קבוצה	gruppe	N;FEM;SG	N;INDF;FEM;SG
קבוצה	gruppen	קבוצה	grupp	N;FEM;SG	N;DEF;MASC;SG
קבוצה	lag	קבוצה	lag	N;FEM;SG	N;INDF;NEUT;SG
קבוצה	laget	קבוצה	lag	N;FEM;SG	N;DEF;NEUT;SG
קבוצה	team	קבוצה	team	N;FEM;SG	N;INDF;NEUT;SG
הקרב	kamp	הקרב	kamp	N;MASC;SG	N;INDF;MASC;SG
הקרב	slaget	הקרב	slag	N;MASC;SG	N;DEF;NEUT;SG
שירים	dikt	שיר	dikt	N;MASC;PL	N;INDF;NEUT;PL
עת	tid	עת	tid	N;FEM;SG	N;INDF;FEM;SG
עת	klokkeslett	עת	klokkeslett	N;FEM;SG	N;INDF;FEM;SG
עת	gang	עת	gang	N;FEM;SG	N;INDF;MASC;SG
תפקיד	rolle	תפקיד	rolle	N;MASC;SG	N;INDF;FEM;SG
למה	kvifor	למה	kvifor	ADV	ADV
שמות	names	שם	names	N;MASC;PL	N
שערים	målene	שער	mål	N;MASC;PL	N;DEF;FEM;PL
מערכות	systemene	מערכת	system	N;FEM;PL	N;DEF;MASC;PL
מערכות	systemer	מערכת	system	N;FEM;PL	N;INDF;MASC;PL
ליצור	opprette	יצר	opprette	V;NFIN;ACT	V;NFIN
ליצור	skape	יצר	skape	V;NFIN;ACT	V;IMP;NFIN
מטרים	meter	מטר	meter	N;MASC;PL	N;INDF;MASC;PL
מטרים	meter	מטר	meter	N;MASC;PL	N;INDF;MASC;PL
שר	røye	שר	røye	N;MASC;SG	N;INDF;NEUT;SG
שר	sher	שר	she	N;MASC;SG	N;INDF;SG
שר	syngende	שר	syngende	N;MASC;SG	N;INDF;MASC;SG
שר	synger	שר	synger	N;MASC;SG	N;INDF;MASC;SG
שר	synging	שר	synging	N;MASC;SG	N;INDF;FEM;SG
שר	sang	שר	sang	N;MASC;SG	N;INDF;MASC;SG
שר	minister	שר	minister	N;MASC;SG	N;INDF;MASC;SG
קו	strek	קו	strek	N;MASC;SG	N;INDF;MASC;SG
קו	linje	קו	linje	N;MASC;SG	N;INDF;FEM;SG
קו	line	קו	line	N;MASC;SG	N;INDF;FEM;SG
כסף	money	כסף	money	N;MASC;SG	N;INDF;NEUT;SG
כסף	penger	כסף	penge	N;MASC;SG	N;INDF;MASC;SG
כסף	silver	כסף	silver	N;MASC;SG	N;INDF;SG
כסף	sølv	כסף	sølv	N;MASC;SG	N;INDF;NEUT;SG
תמונות	bilder	תמונה	bilder	N;FEM;PL	N;INDF;FEM;PL
תמונות	fotografier	תמונה	fotografi	N;FEM;PL	N;INDF;FEM;PL
תמונות	bilder	תמונה	bilder	N;FEM;PL	N;INDF;FEM;PL
תמונות	bilder	תמונה	bilder	N;FEM;PL	N;INDF;FEM;PL
נשיא	president	נשיא	president	N;MASC;SG	N;INDF;MASC;SG
נשיא	presidenten	נשיא	president	N;MASC;SG	N;DEF;MASC;SG
נשיא	presidenter	נשיא	president	N;MASC;SG	N;INDF;NEUT;SG
מוזיקה	music	הוזיק	music	N;FEM;SG	N;INDF;MASC;SG
מוזיקה	musikk	הוזיק	musikk	N;FEM;SG	N;INDF;MASC;SG
חדשים	nye	חדש	ny	ADJ;MASC;PL	ADJ;PL
בהתאם	deretter	בהתאם	deretter	ADV	ADV
מצב	status	מצב	status	N;MASC;SG	N;INDF;MASC;SG
מצב	modus	מצב	modus	N;MASC;SG	N;INDF;NEUT;SG
מצב	mode	מצב	mode	N;MASC;SG	N;INDF;MASC;SG
מצב	situasjon	מצב	situasjon	N;MASC;SG	N;INDF;MASC;SG
מצב	betingelsen	מצב	betingelse	N;MASC;SG	N;DEF;MASC;SG
מצב	betingelse	מצב	betingelse	N;MASC;SG	N;INDF;MASC;SG
מצב	tilstand	מצב	tilstand	N;MASC;SG	N;INDF;MASC;SG
מצב	stand	מצב	stand	N;MASC;SG	N;INDF;MASC;SG
היסטוריה	historikk	היסטוריה	historikk	N;FEM;SG	N;INDF;MASC;SG
היסטוריה	history	היסטוריה	history	N;FEM;SG	N;INDF;NEUT;SG
היסטוריה	historie	היסטוריה	historie	N;FEM;SG	N;INDF;FEM;SG
שינוי	forandring	שינוי	forandring	N;MASC;SG	N;INDF;FEM;SG
שינוי	endring	שינוי	endring	N;MASC;SG	N;INDF;FEM;SG
כדורגל	fotball	כדורגל	fotball	N;MASC;SG	N;INDF;MASC;SG
ביקורת	kritikk	ביקורת	kritikk	N;FEM;SG	N;INDF;MASC;SG
ביקורת	review	ביקורת	review	N;FEM;SG	N
ביקורת	omtale	ביקורת	omtale	N;FEM;SG	N;INDF;FEM;SG
ביקורת	anmeldelse	ביקורת	anmeldelse	N;FEM;SG	N;INDF;MASC;SG
ביקורת	gjennomgang	ביקורת	gjennomgang	N;FEM;SG	N;INDF;MASC;SG
ביקורת	gjennomgå	ביקורת	gjennomgå	N;FEM;SG	N;INDF;NEUT;SG
חודשים	måneder	חודש	måned	N;MASC;PL	N;INDF;MASC;PL
שחקן	aktør	שחקן	aktør	N;MASC;SG	N;INDF;MASC;SG
שחקן	skuespiller	שחקן	skuespille	N;MASC;SG	N;INDF;MASC;SG
משפט	rettssak	משפט	rettssak	N;MASC;SG	N;INDF;FEM;SG
משפט	prøving	משפט	prøving	N;MASC;SG	N;INDF;FEM;SG
משפט	rettergang	משפט	rettergang	N;MASC;SG	N;INDF;MASC;SG
משפט	court	משפט	cour	N;MASC;SG	N
משפט	hoff	משפט	hoff	N;MASC;SG	N;INDF;NEUT;SG
משפט	retten	משפט	rett	N;MASC;SG	N;DEF;MASC;SG
משפט	domstol	משפט	domstol	N;MASC;SG	N;INDF;MASC;SG
משפט	sentence	משפט	sentence	N;MASC;SG	N
משפט	setning	משפט	setning	N;MASC;SG	N;INDF;FEM;SG
אמריקאי	amerikansk	אמריקני	amerikansk	ADJ;MASC;SG	ADJ;INDF;SG
חצי	half	חץ	half	N;PSSD;MASC;PL	N
סרטים	filmer	סרט	film	N;MASC;PL	N;INDF;FEM;PL
סרטים	filmer	סרט	film	N;MASC;PL	N;INDF;FEM;PL
משפחה	familien	משפחה	familie	N;FEM;SG	N;DEF;MASC;SG
משפחה	familie	משפחה	familie	N;FEM;SG	N;INDF;MASC;SG
משפחה	slekt	משפחה	slekkje	N;FEM;SG	N;INDF;FEM;SG
מזרח	øst	מזרח	øs	N;MASC;SG	N;INDF;NEUT;SG
מזרח	østlig	מזרח	østlig	N;MASC;SG	N;INDF;MASC;SG
מזרח	øst	מזרח	øs	N;MASC;SG	N;INDF;NEUT;SG
ערים	byer	עיר	by	N;FEM;PL	N;INDF;FEM;PL
תהליך	prosess	תהליך	prosess	N;MASC;SG	N;INDF;MASC;SG
תהליך	prosessen	תהליך	prosess	N;MASC;SG	N;DEF;MASC;SG
שיר	shir	שיר	shi	N;MASC;SG	N;INDF;MASC;SG
שיר	diktet	שיר	dikt	N;MASC;SG	N;DEF;NEUT;SG
שיר	sang	שיר	sang	N;MASC;SG	N;INDF;MASC;SG
שיר	låt	שיר	låt	N;MASC;SG	N;INDF;MASC;SG
שיר	sangen	שיר	sang	N;MASC;SG	N;DEF;MASC;SG
שיר	song	שיר	song	N;MASC;SG	N;INDF;MASC;SG
טלוויזיה	tv	טלוויזיה	tv	N;FEM;SG	N;INDF;MASC;SG
טלוויזיה	fjernsyn	טלוויזיה	fjernsyn	N;FEM;SG	N;INDF;NEUT;SG
השתתף	deltok	השתתף	delta	V;MASC;SG;3;PST	V;IND;PST;FIN
השתתף	delta	השתתף	delta	V;MASC;SG;3;PST	V;NFIN
השתתף	deltok	השתתף	delta	V;MASC;SG;3;PST	V;IND;PST;FIN
חזר	returnerte	חזר	returnere	V;MASC;SG;3;PST	V;IND;PST;FIN
אישים	personligheter	אישים	personligheter	N;MASC;PL	N;INDF;FEM;PL
גבוהה	høgt	גבוה	høg	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
רוצה	ønsker	רצה	ønske	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
רוצה	vil	רצה	vilje	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
חברות	bedrifter	חברה	bedrift	N;FEM;PL	N;INDF;FEM;PL
חברות	selskaper	חברה	selskap	N;FEM;PL	N;INDF;MASC;PL
חברות	venninnene	חברה	venninne	N;FEM;PL	N;DEF;FEM;PL
חברות	venninner	חברה	venninner	N;FEM;PL	N;INDF;FEM;PL
חברות	kjærester	חברה	kjærester	N;FEM;PL	N;INDF;FEM;PL
סיים	fullførte	סיים	fullføre	V;MASC;SG;3;PST;ACT	V;IND;PST;FIN
מבצע	operasjon	מבצע	operasjon	N;MASC;SG	N;INDF;MASC;SG
מבצע	operation	מבצע	operation	N;MASC;SG	N;INDF;MASC;SG
רמת	ramat	רמה	ramat	N;FEM;SG	N;INDF;MASC;SG
ברור	klart	ברור	klar	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
רשת	net	רשת	net	N;FEM;SG	N;INDF;MASC;SG
רשת	netto	רשת	netto	N;FEM;SG	N;INDF;FEM;SG
רשת	rutenett	רשת	rutenett	N;FEM;SG	N;INDF;NEUT;SG
רשת	nettverk	רשת	nettverk	N;FEM;SG	N;INDF;NEUT;SG
רשת	nettverket	רשת	nettverk	N;FEM;SG	N;DEF;NEUT;SG
רשת	network	רשת	network	N;FEM;SG	N;INDF;MASC;SG
הערכים	verdier	הערך	verdi	N;MASC;PL	N;INDF;FEM;PL
רקע	bakgrunnen	רקע	bakgrunn	N;MASC;SG	N;DEF;MASC;SG
רקע	bakgrunn	רקע	bakgrunn	N;MASC;SG	N;INDF;MASC;SG
תיאטרון	theater	תיאטרון	theater	N;MASC;SG	N;INDF;NEUT;SG
תיאטרון	teater	תיאטרון	teater	N;MASC;SG	N;INDF;NEUT;SG
תיאטרון	teater	תיאטרון	teater	N;MASC;SG	N;INDF;NEUT;SG
תיאטרון	theatre	תיאטרון	theatre	N;MASC;SG	N;INDF;NEUT;SG
צורך	nød	צורך	nød	N;MASC;SG	N;INDF;MASC;SG
צורך	nødvendighet	צורך	nødvendighet	N;MASC;SG	N;INDF;FEM;SG
צורך	need	צורך	need	N;MASC;SG	N
צורך	behov	צורך	behov	N;MASC;SG	N;INDF;NEUT;SG
חדשה	ny	חדש	ny	ADJ;FEM;SG	ADJ;INDF;SG
חדשה	nytt	חדש	ny	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
אלבום	album	אלבום	album	N;MASC;SG	N;INDF;NEUT;SG
אלבום	albumet	אלבום	album	N;MASC;SG	N;DEF;NEUT;SG
גן	gene	גן	gene	N;MASC;SG	N
גן	gen	גן	gen	N;MASC;SG	N;INDF;NEUT;SG
גן	hage	גן	hage	N;MASC;SG	N;INDF;MASC;SG
תמיד	alltid	תמיד	alltid	ADV	ADV
משתמשים	brukere	השתמש	brukere	V;MASC;PL;V.PTCP	V;NFIN
מחקר	studie	מחקר	studium	N;MASC;SG	N;INDF;MASC;SG
מחקר	forskning	מחקר	forsking	N;MASC;SG	N;INDF;FEM;SG
מחקר	research	מחקר	research	N;MASC;SG	N;INDF;MASC;SG
תרבות	kulturen	תרבות	kultur	N;FEM;SG	N;DEF;MASC;SG
תרבות	kultur	תרבות	kultur	N;FEM;SG	N;INDF;MASC;SG
עונה	sesong	עונה	sesong	N;FEM;SG	N;INDF;MASC;SG
עונה	sesongen	עונה	sesong	N;FEM;SG	N;DEF;MASC;SG
עונה	årstid	עונה	årstid	N;FEM;SG	N;INDF;FEM;SG
חשיבות	viktighet	חשיבות	viktighet	N;FEM;SG	N;INDF;FEM;SG
חשיבות	betydning	חשיבות	betydning	N;FEM;SG	N;INDF;FEM;SG
חשיבות	betydning	חשיבות	betydning	N;FEM;SG	N;INDF;FEM;SG
סיום	fullføring	סיום	fullføring	N;MASC;SG	N;INDF;FEM;SG
סיום	avslutt	סיום	avslutt	N;MASC;SG	N;INDF;MASC;SG
סיום	ende	סיום	ende	N;MASC;SG	N;INDF;MASC;SG
סיום	slutt	סיום	slutt	N;MASC;SG	N;INDF;MASC;SG
סיום	avslutningen	סיום	avslutning	N;MASC;SG	N;DEF;MASC;SG
סיום	eksamen	סיום	eksamen	N;MASC;SG	N;INDF;MASC;SG
הכוחות	krefter	הכוחה	kraft	N;FEM;PL	N;INDF;FEM;PL
הכוחות	powers	הכוחה	powers	N;FEM;PL	N;INDF
הכוחות	styrker	הכוחה	styrke	N;FEM;PL	N;INDF;MASC;PL
הכוחות	forces	הכוחה	force	N;FEM;PL	N
כדור	sfære	כדור	sfære	N;MASC;SG	N;INDF;MASC;SG
כדור	ball	כדור	ball	N;MASC;SG	N;INDF;MASC;SG
כדור	kule	כדור	kul	N;MASC;SG	N;INDF;MASC;SG
עבד	virka	עבד	virke	V;MASC;SG;3;PST	V;IND;PST;FIN
עבד	fungerte	עבד	fungere	V;MASC;SG;3;PST	V;IND;PST;FIN
שער	gate	שער	gate	N;MASC;SG	N;INDF;FEM;SG
שער	port	שער	port	N;MASC;SG	N;INDF;FEM;SG
שער	gateway	שער	gateway	N;MASC;SG	N;INDF;MASC;SG
גבוה	høgt	גבוה	høg	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
יודע	vet	ידע	vet	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
יודע	kjenner	ידע	kjenne	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
פה	her	פה	her	ADV	ADV
בלי	utan	בלי	utan	ADP	ADP
הוקם	etablerte	הוקם	etablere	V;MASC;SG;3;PST;PASS	V;IND;PST;FIN
סמל	symbol	סמל	symbol	N;MASC;SG	N;INDF;NEUT;SG
סמל	sersjant	סמל	sersjant	N;MASC;SG	N;INDF;MASC;SG
סמל	ikonet	סמל	ikon	N;MASC;SG	N;DEF;NEUT;SG
סמל	ikon	סמל	ikon	N;MASC;SG	N;INDF;NEUT;SG
ראה	sjå	ראה	sjå	V;MASC;SG;3;PST;ACT	V;IMP;FIN
ראה	såg	ראה	sjå	V;MASC;SG;3;PST;ACT	V;IND;PST;FIN
גביע	trophy	גביע	trophy	N;MASC;SG	N
גביע	trofeet	גביע	troff	N;MASC;SG	N;DEF;NEUT;SG
גביע	trofé	גביע	trofé	N;MASC;SG	N;INDF;NEUT;SG
גביע	cupen	גביע	cup	N;MASC;SG	N;DEF;MASC;SG
גביע	kopp	גביע	kopp	N;MASC;SG	N;INDF;MASC;SG
גביע	beger	גביע	bege	N;MASC;SG	N;INDF;NEUT;SG
גביע	cup	גביע	cup	N;MASC;SG	N;INDF;NEUT;SG
משהו	something	משהו	something	N;MASC;SG	N;INDF;FEM;SG
מדליות	medaljer	מדלית	medaljer	N;FEM;PL	N;INDF;MASC;PL
מדליות	medaljene	מדלית	medalje	N;FEM;PL	N;DEF;FEM;PL
חיילים	soldatene	חייל	soldat	N;MASC;PL	N;DEF;FEM;PL
חיילים	tropper	חייל	troppe	N;MASC;PL	N;INDF;FEM;PL
חיילים	troppene	חייל	troppe	N;MASC;PL	N;DEF;FEM;PL
דגל	flagg	דגל	flagg	N;MASC;SG	N;INDF;NEUT;SG
דגל	flagg	דגל	flagg	N;MASC;SG	N;INDF;NEUT;SG
מלחמה	krigen	מלחמה	krig	N;FEM;SG	N;DEF;MASC;SG
מלחמה	krig	מלחמה	krig	N;FEM;SG	N;INDF;MASC;SG
צפון	northern	צפון	northern	N;MASC;SG	N;INDF;NEUT;SG
כנראה	antageligvis	כנראה	antageligvis	ADV	ADV
כנראה	sannsynligvis	כנראה	sannsynligvis	ADV	ADV
כנראה	tydligvis	כנראה	tydligvis	ADV	ADV
כנראה	tydeligvis	כנראה	tydeligvis	ADV	ADV
בעלות	eierskapet	בעלות	eierskap	N;FEM;SG	N;DEF;NEUT;SG
בעלות	eierskap	בעלות	eierskap	N;FEM;SG	N;INDF;MASC;SG
פרק	kapittel	פרק	kapittel	N;MASC;SG	N;INDF;NEUT;SG
פרק	episode	פרק	episode	N;MASC;SG	N;INDF;MASC;SG
חברה	kjæresten	חברה	kjæreste	N;FEM;SG	N;DEF;MASC;SG
חברה	kjæreste	חברה	kjæreste	N;FEM;SG	N;INDF;MASC;SG
חברה	venninne	חברה	venninne	N;FEM;SG	N;INDF;FEM;SG
חברה	firma	חברה	firme	N;FEM;SG	N;INDF;NEUT;SG
חברה	selskap	חברה	selskap	N;FEM;SG	N;INDF;NEUT;SG
חברה	kompani	חברה	kompani	N;FEM;SG	N;INDF;NEUT;SG
חברה	bedrift	חברה	bedrift	N;FEM;SG	N;INDF;FEM;SG
חברה	folkens	חברה	folkens	N;FEM;SG	N;INDF;MASC;SG
חברה	guys	חברה	guys	N;FEM;SG	N;INDF;SG
חברה	vennen	חברה	venn	N;FEM;SG	N;DEF;MASC;SG
חברה	venninne	חברה	venninne	N;FEM;SG	N;INDF;FEM;SG
חברה	ven	חברה	ven	N;FEM;SG	N;INDF;MASC;SG
חברה	venn	חברה	vinne	N;FEM;SG	N;INDF;MASC;SG
דירוג	vurdering	דירוג	vurdering	N;MASC;SG	N;INDF;FEM;SG
דירוג	rating	דירוג	rating	N;MASC;SG	N;INDF;MASC;SG
דירוג	rangering	דירוג	rangering	N;MASC;SG	N;INDF;FEM;SG
דירוג	ranking	דירוג	ranking	N;MASC;SG	N;INDF;FEM;SG
הוקמה	etablerte	הוקם	etablere	V;FEM;SG;3;PST;PASS	V;IND;PST;FIN
שדה	field	שדה	field	N;MASC;SG	N;INDF;NEUT;SG
שדה	feltet	שדה	felt	N;MASC;SG	N;DEF;NEUT;SG
שדה	felt	שדה	felt	N;MASC;SG	N;INDF;NEUT;SG
שדה	jorde	שדה	jorde	N;MASC;SG	N;INDF;NEUT;SG
פעיל	active	פעיל	activ	N;MASC;SG	N;INDF;MASC;SG
מתחת	under	מתחת	under	ADP	ADP
מתחת	under	מתחת	under	ADP	ADP
מתחת	under	מתחת	under	ADP	ADP
אליפות	mesterskap	אליפות	mesterskap	N;FEM;SG	N;INDF;NEUT;SG
אליפות	championship	אליפות	championship	N;FEM;SG	N;INDF;MASC;SG
משחקים	kamper	משחק	kamp	N;MASC;PL	N;INDF;FEM;PL
הכל	everything	הכיל	everything	N	N;INDF;FEM;SG
הכל	allting	הכיל	allting	N	N;INDF;FEM;SG
מדיניות	policy	מדיניות	policy	N;FEM;SG	N;INDF;NEUT;SG
מדיניות	politikk	מדיניות	politikk	N;FEM;SG	N;INDF;MASC;SG
שירות	servise	שירות	servise	N;MASC;SG	N;INDF;NEUT;SG
שירות	tjeneste	שירות	tjeneste	N;MASC;SG	N;INDF;FEM;SG
שירות	service	שירות	service	N;MASC;SG	N;INDF;MASC;SG
גדולים	store	גדול	stor	ADJ;MASC;PL	ADJ;PL
למנוע	forhindre	מנע	forhindre	V;NFIN;ACT	V;NFIN
למנוע	hindre	מנע	hindre	V;NFIN;ACT	V;NFIN
ספורט	sport	ספורט	sport	N;MASC;SG	N;INDF;MASC;SG
ספורט	idrett	ספורט	idrett	N;MASC;SG	N;INDF;MASC;SG
ספורט	sport	ספורט	sport	N;MASC;SG	N;INDF;MASC;SG
ספורט	idrett	ספורט	idrett	N;MASC;SG	N;INDF;MASC;SG
שיא	rekord	שיא	rekord	N;MASC;SG	N;INDF;MASC;SG
שיא	record	שיא	record	N;MASC;SG	N;INDF
שיא	klimaks	שיא	klimaks	N;MASC;SG	N;INDF;NEUT;SG
שיא	peak	שיא	peak	N;MASC;SG	N;INDF;NEUT;SG
מס	moms	מס	moms	N;MASC;SG	N;INDF;MASC;SG
מס	skatt	מס	skatt	N;MASC;SG	N;INDF;MASC;SG
צוות	stav	צוות	stav	N;FEM;SG	N;INDF;MASC;SG
צוות	personale	צוות	personale	N;FEM;SG	N;INDF;NEUT;SG
צוות	stab	צוות	stab	N;FEM;SG	N;INDF;MASC;SG
צוות	staff	צוות	staff	N;FEM;SG	N
צוות	crew	צוות	crew	N;FEM;SG	N
צוות	besetning	צוות	besetning	N;FEM;SG	N;INDF;FEM;SG
צוות	mannskap	צוות	mannskap	N;FEM;SG	N;INDF;NEUT;SG
צוות	lag	צוות	lag	N;FEM;SG	N;INDF;NEUT;SG
צוות	laget	צוות	lag	N;FEM;SG	N;DEF;NEUT;SG
צוות	team	צוות	team	N;FEM;SG	N;INDF;NEUT;SG
נושא	emne	נושא	emne	N;MASC;SG	N;INDF;NEUT;SG
נושא	tema	נושא	tema	N;MASC;SG	N;INDF;NEUT;SG
נושא	tema	נושא	tema	N;MASC;SG	N;INDF;NEUT;SG
נושא	emne	נושא	emne	N;MASC;SG	N;INDF;NEUT;SG
נושא	subjekt	נושא	subjekt	N;MASC;SG	N;INDF;NEUT;SG
גיל	gill	גיל	gill	N;MASC;SG	N;INDF;MASC;SG
גיל	åge	גיל	åge	N;MASC;SG	N;INDF;MASC;SG
גיל	age	גיל	age	N;MASC;SG	N;INDF;MASC;SG
גיל	alder	גיל	alder	N;MASC;SG	N;INDF;MASC;SG
גיל	alderen	גיל	alder	N;MASC;SG	N;DEF;MASC;SG
גיל	gil	גיל	gil	N;MASC;SG	N;INDF;MASC;SG
עורך	redaktør	עורך	redaktør	N;MASC;SG	N;INDF;MASC;SG
עורך	editor	עורך	editor	N;MASC;SG	N;INDF;MASC;SG
הרכבת	tog	הרכבה	ta	N;FEM;SG	N;INDF;NEUT;SG
