esporre	کھلا	esporre	کھل	V;NFIN	V;PFV;MASC;SG;V.PTCP;ACT
bizzarro	عجیب	bizzarro	عجیب	ADJ;MASC;SG	ADJ
tie	تعلق	tia	تعلق	N;MASC	N;NOM;MASC;SG;3
gross	جملہ	gross	جملہ	N;MASC	N;NOM;MASC;SG;3
gross	کل	gross	کل	N;MASC	N;NOM;MASC;SG;3
gross	جملہ	gross	جملہ	N;MASC	N;NOM;MASC;SG;3
gross	کل	gross	کل	N;MASC	N;NOM;MASC;SG;3
impugnatura	قبضہ	impugnatura	قبضہ	N;FEM;SG	N;NOM;MASC;SG;3
impugnatura	نوکری	impugnatura	نوکری	N;FEM;SG	N;NOM;FEM;SG;3
impugnatura	قبضہ	impugnatura	قبضہ	N;FEM;SG	N;NOM;MASC;SG;3
impugnatura	نوکری	impugnatura	نوکری	N;FEM;SG	N;NOM;FEM;SG;3
impugnatura	قبضہ	impugnatura	قبضہ	N;FEM;SG	N;NOM;MASC;SG;3
impugnatura	دستہ	impugnatura	دستہ	N;FEM;SG	N;NOM;MASC;SG;3
spessa	قریبی	spesso	قریبی	ADJ;FEM;SG	ADJ
spessa	گہرے	spesso	گہرے	ADJ;FEM;SG	ADJ;ACC;MASC;SG
spessa	قریبی	spesso	قریبی	ADJ;FEM;SG	ADJ
spessa	گہرے	spesso	گہرے	ADJ;FEM;SG	ADJ;ACC;MASC;SG
umida	مایوسی	umido	مایوسی	ADJ;FEM;SG	ADJ
umida	مایوسی	umido	مایوسی	ADJ;FEM;SG	ADJ
anomalia	شے	anomalia	شے	N;FEM;SG	N;NOM;FEM;SG;3
vieni	آنا	venire	آ	V;IND;SG;2;PRS;FIN	V;MASC;SG;NFIN;ACT
interactive	متعامل	interactiva	متعامل	ADJ;FEM;PL	ADJ
casta	پاکباز	casta	پاکباز	N;FEM;SG	N;NOM;MASC;SG;3
casta	پاکباز	casta	پاکباز	N;FEM;SG	N;NOM;MASC;SG;3
memorabile	معروف	memorabile	معروف	ADJ;SG	ADJ
tristezza	افسردگی	tristezza	افسردگی	N;FEM;SG	N;NOM;FEM;SG;3
tristezza	حقیر	tristezza	حقیر	N;FEM;SG	N;NOM;MASC;SG;3
tristezza	حقیر	tristezza	حقیر	N;FEM;SG	N;NOM;MASC;SG;3
progress	ترقی	progress	ترقی	N;MASC	N;NOM;FEM;SG;3
francobollo	قسم	francobollo	قسم	N;MASC;SG	N;NOM;MASC;SG;3
costruttivo	مفید	costruttivo	مفید	ADJ;MASC;SG	ADJ
costruttivo	مثبت	costruttivo	مثبت	ADJ;MASC;SG	ADJ
costruttivo	ماخوذ	costruttivo	ماخوذ	ADJ;MASC;SG	ADJ
costruttivo	معاون	costruttivo	معاون	ADJ;MASC;SG	ADJ
inusuale	انوکھا	inusuale	انوکھا	ADJ;SG	ADJ;NOM;MASC;SG
inusuale	غیرمعمولی	inusuale	غیرمعمولی	ADJ;SG	ADJ
vomito	استفراغ	vomire	استفراغ	N;MASC;SG	N;NOM;MASC;SG;3
vomito	قے	vomire	قے	N;MASC;SG	N;NOM;MASC;SG;3
vomito	استفراغ	vomire	استفراغ	N;MASC;SG	N;NOM;MASC;SG;3
vomito	قے	vomire	قے	N;MASC;SG	N;NOM;MASC;SG;3
gadget	تدبیر	gadget	تدبیر	N;MASC	N;NOM;MASC;SG;3
gadget	ترکیب	gadget	ترکیب	N;MASC	N;NOM;FEM;SG;3
mascotte	شخص	mascottere	شخص	N;FEM;SG	N;NOM;MASC;SG;3
negazione	انکار	negazione	انکار	N;FEM;SG	N;NOM;MASC;SG;3
negazione	نفی	negazione	نفی	N;FEM;SG	N;NOM;MASC;SG;3
follow	رفتار	follow	رفتار	N	N;NOM;MASC;SG;3
investire	اوڑھنا	investire	اوڑھنا	V;NFIN	V;MASC;SG;NFIN;ACT
investire	پہننا.	investire	پہننا.	V;NFIN	V;MASC;SG;NFIN;ACT
chain	سلسلہ	chain	سلسلہ	N	N;NOM;MASC;SG;3
chain	ترتیب	chain	ترتیب	N	N;NOM;FEM;SG;3
chain	دکانوں	chain	دکان	N	N;NOM;MASC;PL;3
chain	ہوٹلوں	chain	ہوٹل	N	N;ACC;MASC;PL;3
chain	چینل	chain	چینل	N	N;NOM;MASC;SG;3
chain	قطار	chain	قطار	N	N;NOM;MASC;SG;3
onestà	ایمانداری	onestà	ایمانداری	N;FEM	N;NOM;MASC;SG;3
onestà	گول	onestà	گول	N;FEM	N;NOM;MASC;SG;3
onestà	سچائی	onestà	سچا	N;FEM	N;NOM;FEM;SG;3
tutor	ہدایت	tutor	ہدایت	N;MASC	N;NOM;FEM;SG;3
scorretto	غلط	scorretto	غلط	ADJ;MASC;SG	ADJ
complementare	امدادی	complementare	امدادی	ADJ;SG	ADJ
complementare	تکمیلی	complementare	تکمیلی	ADJ;SG	ADJ
complementare	متلازم.	complementare	متلازم.	ADJ;SG	ADJ
combina	جوڑنا	combinare	جوڑ	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
combina	جڑنا	combinare	جڑ	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
raja	تعلقدار	raja	تعلقدار	N;MASC	N;NOM;MASC;SG;3
raja	رئیس	raja	رئیس	N;MASC	N;NOM;MASC;SG;3
malvagi	واہیات	malvage	واہیات	N;MASC;PL	N;NOM;MASC;PL;3
malvagi	واہیات	malvage	واہیات	N;MASC;PL	N;NOM;MASC;PL;3
timbro	قسم	timbro	قسم	N;MASC;SG	N;NOM;MASC;SG;3
furgone	معاملت	furgone	معاملت	N;MASC;SG	N;NOM;MASC;SG;3
shake	اطمینان	shake	اطمینان	N;MASC	N;NOM;MASC;SG;3
shake	جھٹکا	shake	جھٹکا	N;MASC	N;NOM;MASC;SG;3
shake	اطمینان	shake	اطمینان	N;MASC	N;NOM;MASC;SG;3
shake	جھٹکا	shake	جھٹکا	N;MASC	N;NOM;MASC;SG;3
clicca	کھٹکا	cliccare	کھٹکا	V;IMP;SG;2;PRS;FIN	V;PFV;MASC;SG;V.PTCP;ACT
malata	بیمار	malato	بیمار	ADJ;FEM;SG	ADJ
consideri	جانچنا	considerio	جانچ	V;IND;SG;2;PRS;FIN	V;MASC;SG;NFIN;ACT
zucca	گول	zucca	گول	N;FEM;SG	N;NOM;MASC;SG;3
competitiva	مسابقتی	competitivo	مسابقتی	ADJ;FEM;SG	ADJ
rilevamento	تفتیش	rilevamento	تفتیش	N;MASC;SG	N;NOM;FEM;SG;3
rilevamento	سراغ	rilevamento	سراغ	N;MASC;SG	N;NOM;MASC;SG;3
aderenza	قبضہ	aderenza	قبضہ	N;FEM;SG	N;NOM;MASC;SG;3
aderenza	نوکری	aderenza	نوکری	N;FEM;SG	N;NOM;FEM;SG;3
aderenza	قبضہ	aderenza	قبضہ	N;FEM;SG	N;NOM;MASC;SG;3
aderenza	نوکری	aderenza	نوکری	N;FEM;SG	N;NOM;FEM;SG;3
aderenza	ملحق	aderenza	ملحق	N;FEM;SG	N;NOM;MASC;SG;3
sarto	درزی	sarto	درزی	N;MASC;SG	N;NOM;MASC;SG;3
mascherato	مخفی	mascherare	مخفی	ADJ;MASC;SG	ADJ
idoneo	موزوں	idoneo	موزوں	ADJ;MASC;SG	ADJ
prudenza	احتیاط	prudenza	احتیاط	N;FEM;SG	N;NOM;MASC;SG;3
lavaggio	دھلائی	lavaggio	دھلائی	N;MASC;SG	N;NOM;FEM;SG;3
lavaggio	دھلائی	lavaggio	دھلائی	N;MASC;SG	N;NOM;FEM;SG;3
emendamento	ترمیم	emendamento	ترمیم	N;MASC;SG	N;NOM;FEM;SG;3
morbido	ہلکی	morbido	ہلکی	ADJ;MASC;SG	ADJ;FEM
morbido	آسان	morbido	آسان	ADJ;MASC;SG	ADJ
morbido	کمزور	morbido	کمزور	ADJ;MASC;SG	ADJ
morbido	خوشگوار	morbido	خوشگوار	ADJ;MASC;SG	ADJ
morbido	احمقانہ	morbido	احمقانہ	ADJ;MASC;SG	ADJ
morbido	معتدل	morbido	معتدل	ADJ;MASC;SG	ADJ
morbido	ہلکی	morbido	ہلکی	ADJ;MASC;SG	ADJ;FEM
morbido	آسان	morbido	آسان	ADJ;MASC;SG	ADJ
morbido	کمزور	morbido	کمزور	ADJ;MASC;SG	ADJ
morbido	ہلکا	morbido	ہلکا	ADJ;MASC;SG	ADJ;NOM;MASC;SG
morbido	خوشگوار	morbido	خوشگوار	ADJ;MASC;SG	ADJ
morbido	نرم	morbido	نرم	ADJ;MASC;SG	ADJ
morbido	احمقانہ	morbido	احمقانہ	ADJ;MASC;SG	ADJ
morbido	معتدل	morbido	معتدل	ADJ;MASC;SG	ADJ
guru	استاد	guru	استاد	N;MASC	N;NOM;MASC;SG;3
fratellanza	رفاقت.	fratellanza	رفاقت.	N;FEM;SG	N;NOM;MASC;SG;3
intensi	پُرزور	intenso	پُرزور	ADJ;MASC;PL	ADJ
intensi	قوی	intenso	قوی	ADJ;MASC;PL	ADJ
intensi	پُرزور	intenso	پُرزور	ADJ;MASC;PL	ADJ
intensi	قوی	intenso	قوی	ADJ;MASC;PL	ADJ
intensi	شدید	intenso	شدید	ADJ;MASC;PL	ADJ
osservanza	لچک	osservanza	لچک	N;FEM;SG	N;NOM;MASC;SG;3
osservanza	لچک	osservanza	لچک	N;FEM;SG	N;NOM;MASC;SG;3
osservanza	تعمیل	osservanza	تعمیل	N;FEM;SG	N;NOM;MASC;SG;3
osservanza	تعمیل	osservanza	تعمیل	N;FEM;SG	N;NOM;MASC;SG;3
osservanza	قانون	osservanza	قانون	N;FEM;SG	N;NOM;MASC;SG;3
osservanza	فرض	osservanza	فرض	N;FEM;SG	N;NOM;MASC;SG;3
osservanza	حکم	osservanza	حکم	N;FEM;SG	N;NOM;MASC;SG;3
flessibilità	لچکداری	flessibilità	لچکداری	N;FEM	N;NOM;MASC;SG;3
aldilà	حدود	aldilà	حد	N;FEM	N;NOM;MASC;SG;3
trascurabile	معمولی	trascurabile	معمولی	ADJ;SG	ADJ
tier	قطار	tier	قطار	N	N;NOM;MASC;SG;3
cute	کھال	cuta	کھال	N;FEM;SG	N;NOM;MASC;SG;3
rinomata	معروف	rinomare	معروف	ADJ;FEM;SG	ADJ
rinomata	ممتاز	rinomare	ممتاز	ADJ;FEM;SG	ADJ
rinomata	مشہور	rinomare	مشہور	ADJ;FEM;SG	ADJ
pedale	سائیکل	pedale	سائیکل	N;MASC;SG	N;NOM;MASC;SG;3
garland	امتیاز	garland	امتیاز	N;FEM;SG	N;NOM;MASC;SG;3
spezzato	ٹوٹی	spezzare	ٹوٹی	V;MASC;SG;PST;V.PTCP	V;PFV;FEM;SG;V.PTCP;ACT
decomposizione	دولت	decomposizione	دولت	N;FEM;SG	N;NOM;FEM;SG;3
decomposizione	زور	decomposizione	زور	N;FEM;SG	N;NOM;MASC;SG;3
decomposizione	توانائی	decomposizione	توانائی	N;FEM;SG	N;NOM;FEM;SG;3
sani	ہمدردانہ.	sano	ہمدردانہ.	ADJ;MASC;PL	ADJ
sani	مددگار	sano	مددگار	ADJ;MASC;PL	ADJ
pedonale	سادہ	pedonale	سادہ	ADJ;SG	ADJ
pedonale	عامیانہ	pedonale	عامیانہ	ADJ;SG	ADJ
obiezione	گرفت	obiezione	گرفت	N;FEM;SG	N;NOM;MASC;SG;3
obiezione	اعتراض	obiezione	اعتراض	N;FEM;SG	N;NOM;MASC;SG;3
predatore	ظالم	predatore	ظالم	N;MASC;SG	N;NOM;MASC;SG;3
raffinata	مہذب	raffinato	مہذب	ADJ;FEM;SG	ADJ
raffinata	مہذب	raffinato	مہذب	ADJ;FEM;SG	ADJ
cilindrico	اسطوانی	cilindrico	اسطوانی	ADJ;MASC;SG	ADJ;NOM
plebiscito	طبقے	plebiscito	طبقہ	N;MASC;SG	N;NOM;MASC;SG;3
stratagemma	دھوکا	stratagemma	دھوکا	N;MASC;SG	N;NOM;MASC;SG;3
stratagemma	ترکیب	stratagemma	ترکیب	N;MASC;SG	N;NOM;FEM;SG;3
smash	شکست	smash	شکست	N	N;NOM;FEM;SG;3
smash	تصادم	smash	تصادم	N	N;NOM;MASC;SG;3
molecolari	سالمی	molecolare	سالمی	ADJ;PL	ADJ
multiplo	مرکب	multiplo	مرکب	N;MASC;SG	N;NOM;MASC;SG;3
crepuscolo	انحطاط	crepuscolo	انحطاط	N;MASC;SG	N;NOM;MASC;SG;3
crepuscolo	زوال	crepuscolo	زوال	N;MASC;SG	N;NOM;MASC;SG;3
possente	طاقتور	possente	طاقتور	ADJ;SG	ADJ
possente	قوی	possente	قوی	ADJ;SG	ADJ
possente	زبردست	possente	زبردست	ADJ;SG	ADJ
grida	چیخ	gridare	چیخ	V;IND;SG;3;PRS;FIN	V;ACT
grida	پکار	gridare	پکار	V;IND;SG;3;PRS;FIN	V;SG;ACT
grida	چلّانا	gridare	چلّانا	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
grida	چیخنا	gridare	چیخنا	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
rappresentativo	نمونہ	rappresentativo	نمونہ	ADJ;MASC;SG	ADJ
fresh	خالص	fresh	خالص	N	N;NOM;MASC;SG;3
flotte	لاریوں	flotta	لاری	N;FEM;PL	N;NOM;MASC;PL;3
flotte	بسوں	flotta	بس	N;FEM;PL	N;ACC;MASC;PL;3
colorata	روشن	colorato	روشن	ADJ;FEM;SG	ADJ
colorata	دلچسپ	colorato	دلچسپ	ADJ;FEM;SG	ADJ
colorata	روشن	colorato	روشن	ADJ;FEM;SG	ADJ
colorata	دلچسپ	colorato	دلچسپ	ADJ;FEM;SG	ADJ
tacita	متصوّر	tacito	متصوّر	ADJ;FEM;SG	ADJ
discutibile	مشتبہ	discutibile	مشتبہ	ADJ;SG	ADJ
fanciullo	اولاد	fanciullo	اولاد	N;MASC;SG	N;NOM;MASC;SG;3
interrogatorio	سوال	interrogatorio	سوال	N;MASC;SG	N;NOM;MASC;SG;3
interrogatorio	استفسار.	interrogatorio	استفسار.	N;MASC;SG	N;NOM;MASC;SG;3
nirvana	نروان	nirvana	نروان	N;SG	N;NOM;MASC;SG;3
partizione	تقسیم	partizione	تقسیم	N;FEM;SG	N;NOM;FEM;SG;3
