この	این	この	این	DET	DET
ニュース	خبر	ニュース	خبر	N	N;SG
ニュース	خبری	ニュース	None	N	N;SG
ニュース	اخباری	ニュース	اخباری	N	N;PL
文学	ادبیات	文学	ادبیات	N	N;SG
文学	literature	文学	literature	N	N;SG
能力	توانایی	能力	توانایی	N	N;SG
能力	قابلیت	能力	قابلیت	N	N;SG
なし	بى	なす	بى		
学者	ادیب	学者	ادیب	N	N;SG
学者	پژوهشگر	学者	پژوهشگر	N	N;SG
学者	عالمان	学者	عالم	N	N;PL
学者	دانشمندان	学者	دانشمند	N	N;PL
学者	علمای	学者	عالم	N	N;PL
学者	محققان	学者	محقق	N	N;PL
国内	اهلی	国内	اهلی	N	N;SG
空港	فرودگاه	空港	فرودگاه	N	N;SG
空港	فرودگاههای	空港	فرودگاه	N	N;PL
空港	فرودگاهها	空港	فرودگاه	N	N;PL
高速	تند	高速	None	ADJ	ADJ
言語	زبانهای	言語	زبان	N	N;PL
言語	زبانها	言語	زبان	N	N;PL
言語	زبان	言語	زبان	N	N;SG
言語	زبان	言語	زبان	N	N;SG
リリース	نشر	リリース	نشر	N	N;SG
ベスト	جلیقه	ベスト	جلیقه	N	N;SG
ベスト	best	ベスト	best	N	N;SG
現代	معاصر	現代	معاصر	N	N;SG
会議	کنفرانس	会議	کنفرانس	N	N;SG
会議	همایش	会議	همایش	N	N;SG
会議	جلسات	会議	None	N	N;PL
会議	ملاقات	会議	ملاقات	N	N;SG
会議	جلسه	会議	جلسه	N	N;SG
会議	دیدار	会議	دیدار	N	N;SG
バンド	بند	バンド	بند	N	N;SG
バンド	گروه	バンド	گروه	N	N;SG
オリンピック	المپیک	オリンピック	المپیک	N	N;SG
国民	نشنال	国民	نشنال	N	N;SG
国民	ملت	国民	ملت	N	N;SG
国民	ملتی	国民	ملت	N	N;SG
ファン	هواداران	ファン	هوادار	N	N;PL
ファン	هوادارن	ファン	هوادارن	N	N;PL
ファン	طرفداران	ファン	طرفدار	N	N;PL
ファン	بادبزن	ファン	بادبزن	N	N;SG
ファン	طرفدار	ファン	طرفدار	N	N;SG
ファン	پنکه	ファン	پنکه	N	N;SG
ファン	فن	ファン	فن	N	N;SG
環境	محیطهای	環境	محیط	N	N;PL
大きな	بزرگ	大きな	بزرگ	ADJ	ADJ
競技	مسابقه	競技	مسابقه	N	N;SG
競技	رقابت	競技	رقابت	N	N;SG
競技	رقابتهای	競技	رقابت	N	N;PL
競技	رقابتها	競技	رقابت	N	N;PL
会長	جوبالند	会長	جوبالند	N	N;SG
形式	فرم	形式	None	N	N;SG
形式	شکل	形式	شکل	N	N;SG
工場	کارخانجات	工場	کارخانج	N	N;PL
工場	کارخانه	工場	کارخانه	N	N;SG
相手	حریفی	相手	حریف	N	N;SG
相手	رقیب	相手	رقیب	N	N;SG
相手	حریف	相手	حریف	N	N;SG
労働	کارگری	労働	کارگر	N	N;SG
労働	کارگر	労働	کارگر	N	N;SG
労働	کارگری	労働	کارگر	N	N;SG
労働	کارگر	労働	کارگر	N	N;SG
労働	زایمان	労働	زایمان	N	N;SG
事務所	اداره	事務所	اداره	N	N;SG
事務所	دفتر	事務所	دفتر	N	N;SG
作戦	عملیات	作戦	عملیات	N	N;PL
作戦	عمل	作戦	عمل	N	N;SG
オリジナル	اصلی	オリジナル	اصلی	ADJ	ADJ
可能性	امکانات	可能性	امکان	N	N;PL
可能性	امکان	可能性	امکان	N	N;SG
可能性	احتمال	可能性	احتمال	N	N;SG
可能性	امکان	可能性	امکان	N	N;SG
種類	تیپ	種類	None	N	N;SG
種類	نوع	種類	نوع	N	N;SG
種類	تایپ	種類	تایپ	N	N;SG
種類	انواع	種類	نوع	N	N;PL
文字	شخصیت	文字	شخصیت	N	N;SG
文字	نویسه	文字	نویسه	N	N;SG
文字	نویسه	文字	نویسه	N	N;SG
連邦	فدراسیون	連邦	فدراسیون	N	N;SG
ネット	تور	ネット	تور	N	N;SG
ネット	net	ネット	net	N	N;SG
ネット	تورها	ネット	تور	N	N;PL
共和国	جمهوری	共和国	جمهوری	N	N;SG
部門	وزارت	部門	وزارت	N	N;SG
部門	اداره	部門	اداره	N	N;SG
部門	بخش	部門	بخش	N	N;SG
産業	صنعت	産業	صنعت	N	N;SG
産業	صنایع	産業	صنعت	N	N;PL
決勝	نهائی	決勝	نهائی	N	N;SG
決勝	پایانی	決勝	پایان	N	N;SG
決勝	فاینال	決勝	فاینال	N	N;SG
系統	نسب	系統	None	N	N;SG
レース	نژاد	レース	نژاد	N	N;SG
レース	مسابقه	レース	مسابقه	N	N;SG
レース	مسابقه	レース	مسابقه	N	N;SG
郵便	نامۀ	郵便	نامۀ	N	N;SG
郵便	نامه	郵便	نامه	N	N;SG
カップ	جامی	カップ	جام	N	N;SG
カップ	قدح	カップ	قدح	N	N;SG
カップ	فنجان	カップ	None	N	N;SG
カップ	جامی	カップ	جام	N	N;SG
カップ	کاپ	カップ	کاپ	N	N;SG
カップ	جام	カップ	جام	N	N;SG
ラン	اجرا	ラン	اجرا	N	N;SG
レイ	پرتو	レイ	None	N	N;SG
ほぼ	تقریباً	ほぼ	تقریباً	ADV	ADV
ほぼ	تقریبا	ほぼ	None	ADV	ADV
交差点	چهارراه	交差点	چهارراه	N	N;SG
交差点	تقاطع	交差点	تقاطع	N	N;SG
イベント	رویدادهای	イベント	رویداد	N	N;PL
イベント	رویدادها	イベント	رویداد	N	N;PL
イベント	حوادث	イベント	حوادث	N	N;PL
イベント	اتفاقات	イベント	اتفاق	N	N;PL
イベント	رویداد	イベント	رویداد	N	N;SG
イベント	واقعه	イベント	واقعه	N	N;SG
イベント	رخداد	イベント	رخداد	N	N;SG
カー	کر	カー	کر	N	N;SG
出典	منابع	出典	منبع	N	N;PL
出典	مبدأ	出典	None	N	N;SG
出典	متن	出典	متن	N	N;SG
出典	منبع	出典	منبع	N	N;SG
ほとんど	تقریباً	ほとんど	تقریباً	ADV	ADV
ほとんど	تقریبا	ほとんど	None	ADV	ADV
重要	مهم	重要	مهم	ADJ	ADJ
プロジェクト	پروژه	プロジェクト	پروژه	N	N;SG
プロジェクト	پروژههای	プロジェクト	پروژه	N	N;PL
電車	قطار	電車	قطار	N	N;SG
電車	قطارها	電車	قطار	N	N;PL
電車	متقاضیان	電車	متقاضی	N	N;PL
電車	قطاری	電車	قطاری	N	N;SG
電車	قطار	電車	قطار	N	N;SG
建築	architecture	建築	architecture	N	N;SG
建築	معماری	建築	معماری	N	N;SG
クラス	کلاس	クラス	کلاس	N	N;SG
クラス	کلاسهای	クラス	کلاس	N	N;PL
クラス	کلاسها	クラス	کلاس	N	N;PL
クラス	رده	クラス	رده	N	N;SG
クラス	ردۀ	クラス	ردۀ	N	N;SG
クラス	کلاس	クラス	کلاس	N	N;SG
クラス	طبقاتی	クラス	None	N	N;PL
クラス	class	クラス	class	N	N;SG
クラス	کلاسی	クラス	کلاسی	N	N;SG
普通	معمولی	普通	معمولی	ADJ	ADJ
普通	نرمال	普通	نرمال	ADJ	ADJ
普通	عادی	普通	عادی	ADJ	ADJ
普通	معمولی	普通	معمولی	ADJ	ADJ
普通	طبیعی	普通	طبیعی	ADJ	ADJ
舞台	مراحل	舞台	مرحله	N	N;PL
舞台	مرحله	舞台	مرحله	N	N;SG
舞台	صحنه	舞台	صحنه	N	N;SG
舞台	استیج	舞台	استیج	N	N;SG
意見	نظر	意見	نظر	N	N;SG
意見	پندار	意見	پندار	N	N;SG
意見	گمان	意見	گمان	N	N;SG
意見	نظرات	意見	نظر	N	N;PL
意見	عقاید	意見	عقیده	N	N;PL
意見	عقیده	意見	عقیده	N	N;SG
再び	دوباره	再び	دوباره	ADV	ADV
ローマ	رومان	ローマ	رومان	N	N;SG
ローマ	رومی	ローマ	رومی	N	N;SG
ローマ	رومن	ローマ	رومن	N	N;SG
ローマ	رُم	ローマ	رُم	N	N;SG
ローマ	رم	ローマ	رم	N	N;SG
ローマ	roma	ローマ	roma	N	N;SG
ローマ	روما	ローマ	روما	N	N;SG
少女	دختری	少女	None	N	N;SG
少女	دختر	少女	دختر	N	N;SG
試験	کنکور	試験	کنکور	N	N;SG
試験	معاینه	試験	معاینه	N	N;SG
試験	امتحان	試験	None	N	N;SG
試験	معاینه	試験	معاینه	N	N;SG
試験	آزمون	試験	آزمون	N	N;SG
試験	امتحانات	試験	None	N	N;PL
多数	بیشماری	多数	بیشماری	N	N;SG
作家	نویسندگان	作家	نویسنده	N	N;PL
作家	نویسنده	作家	نویسنده	N	N;SG
作家	مؤلف	作家	مؤلف	N	N;SG
作家	نویسندۀ	作家	نویسندۀ	N	N;SG
作家	نویسنده	作家	نویسنده	N	N;SG
地球	زمین	地球	زمین	N	N;SG
方法	متد	方法	متد	N	N;SG
方法	روش	方法	روش	N	N;SG
特徴	مشخصات	特徴	مشخصه	N	N;PL
特徴	ویژگیها	特徴	ویژگی	N	N;PL
特徴	ویژگیهای	特徴	ویژگی	N	N;PL
特徴	ویژگی	特徴	ویژگی	N	N;SG
ベース	پایه	ベース	پایه	N	N;SG
ベース	مبنا	ベース	مبنا	N	N;SG
ベース	پایگاه	ベース	None	N	N;SG
ベース	بیس	ベース	بیس	N	N;SG
ベース	باس	ベース	باس	N	N;SG
男性	مذکر	男性	None	N	N;SG
男性	نر	男性	نر	N	N;SG
男性	مردانی	男性	مردانی	N	N;PL
男性	مردها	男性	مرد	N	N;PL
男性	مردان	男性	مرد	N	N;PL
男性	انسان	男性	انسان	N	N;SG
男性	مَرد	男性	مَرد	N	N;SG
男性	مرد	男性	مرد	N	N;SG
ケース	پرونده	ケース	پرونده	N	N;SG
ケース	کیس	ケース	کیس	N	N;SG
ケース	مورد	ケース	مورد	N	N;SG
ケース	موارد	ケース	مورد	N	N;PL
子供	کودکان	子供	کودک	N	N;PL
子供	فرزندان	子供	فرزند	N	N;PL
子供	اطفال	子供	None	N	N;PL
子供	کودک	子供	کودک	N	N;SG
子供	کودکان	子供	کودک	N	N;PL
子供	فرزند	子供	فرزند	N	N;SG
子供	بچه	子供	بچه	N	N;SG
大臣	وزیر	大臣	وزیر	N	N;SG
大臣	وزیری	大臣	وزیری	N	N;SG
大臣	وزرا	大臣	وزیر	N	N;PL
大臣	وزیران	大臣	وزیر	N	N;PL
大臣	وزرای	大臣	وزیر	N	N;PL
コーナー	گوشه	コーナー	گوشه	N	N;SG
取締役	director	取締役	director	N	N;SG
取締役	کارگردان	取締役	کارگردان	N	N;SG
人気	عامه	人気	عامه	N	N;SG
人気	محبوبه	人気	محبوبه	N	N;SG
人気	محبوب	人気	محبوب	N	N;SG
人気	محبوبیت	人気	محبوبیت	N	N;SG
ドル	دلار	ドル	دلار	N	N;SG
ドル	دالر	ドル	دالر	N	N;SG
雑誌	مجله	雑誌	مجله	N	N;SG
学科	وزارت	学科	وزارت	N	N;SG
学科	اداره	学科	اداره	N	N;SG
学科	بخش	学科	بخش	N	N;SG
パー	پر	パー	پر	N	N;SG
パー	par	パー	par	N	N;SG
専用	وقف	専用	وقف	N	N;SG
ステージ	مراحل	ステージ	مرحله	N	N;PL
ステージ	مرحله	ステージ	مرحله	N	N;SG
ステージ	صحنه	ステージ	صحنه	N	N;SG
ステージ	استیج	ステージ	استیج	N	N;SG
学生	دانشجویان	学生	دانشجو	N	N;PL
学生	محصل	学生	محصل	N	N;SG
学生	شاگرد	学生	شاگرد	N	N;SG
学生	دانشجو	学生	دانشجو	N	N;SG
言葉	سخن	言葉	سخن	N	N;SG
言葉	کلمه	言葉	کلمه	N	N;SG
言葉	واژه	言葉	واژه	N	N;SG
言葉	کلام	言葉	کلام	N	N;SG
言葉	کلمات	言葉	None	N	N;PL
言葉	واژه	言葉	واژه	N	N;SG
教会	کلیساها	教会	کلیسا	N	N;PL
教会	کلیساهای	教会	کلیسا	N	N;PL
教会	کلیسا	教会	None	N	N;SG
教会	چرچ	教会	چرچ	N	N;SG
教会	کلیسای	教会	None	N	N;SG
内閣	کابینه	内閣	کابینه	N	N;SG
内閣	کابینت	内閣	کابینت	N	N;SG
ロック	قفل	ロック	None	N	N;SG
ロック	سنگی	ロック	سنگی	N	N;SG
ロック	صخره	ロック	None	N	N;SG
ロック	راک	ロック	راک	N	N;SG
事故	حادثه	事故	حادثه	N	N;SG
事故	تصادفی	事故	None	N	N;SG
事故	تصادف	事故	None	N	N;SG
事故	تصادفات	事故	تصادف	N	N;PL
事故	حوادث	事故	حوادث	N	N;PL
状況	شرایط	状況	شرایط	N	N;PL
状況	وضعیتهای	状況	وضعیت	N	N;PL
状況	وضعیت	状況	وضعیت	N	N;SG
状況	موقعیت	状況	موقعیت	N	N;SG
状況	شرایطی	状況	شرایط	N	N;PL
状況	شرایط	状況	شرایط	N	N;PL
家族	فامیل	家族	فامیل	N	N;SG
家族	خانوادگی	家族	خانوادگی	N	N;SG
家族	خانواده	家族	خانواده	N	N;SG
距離	مسافت	距離	مسافت	N	N;SG
距離	فاصله	距離	فاصله	N	N;SG
距離	فواصل	距離	فاصله	N	N;PL
新しい	نو	新しい	نو	ADJ	ADJ
新しい	جدید	新しい	جدید	ADJ	ADJ
ホール	سوراخ	ホール	سوراخ	N	N;SG
ホール	حفره	ホール	حفره	N	N;SG
ホール	گودال	ホール	گودال	N	N;SG
ホール	هال	ホール	هال	N	N;SG
ホール	تالار	ホール	تالار	N	N;SG
体重	وزنش	体重	وزنش	N	N;SG
体重	وزنه	体重	None	N	N;SG
体重	وزن	体重	وزن	N	N;SG
血液	خونی	血液	None	N	N;SG
血液	خون	血液	خون	N	N;SG
これら	اینها	これら	این	PRO	PRO;PL
由来	خاستگاه	由来	None	N	N;SG
由来	مبدأ	由来	None	N	N;SG
由来	منشأ	由来	منشأ	N	N;SG
由来	مبدا	由来	مبدا	N	N;SG
平均	میانگین	平均	میانگین	N	N;SG
平均	بدجنس	平均	بدجنس	N	N;SG
平均	میانگین	平均	میانگین	N	N;SG
店舗	فروشگاه	店舗	فروشگاه	N	N;SG
店舗	ذخیره	店舗	ذخیره	N	N;SG
カテゴリ	مقوله	カテゴリ	مقوله	N	N;SG
カテゴリ	دسته	カテゴリ	دسته	N	N;SG
メートル	متری	メートル	متری	N	N;SG
メートル	متر	メートル	متر	N	N;SG
メートル	متر	メートル	متر	N	N;SG
メートル	متر	メートル	متر	N	N;SG
芸術	arts	芸術	arts	N	N;SG
芸術	هنر	芸術	هنر	N	N;SG
芸術	هنرهای	芸術	هنر	N	N;PL
芸術	art	芸術	art	N	N;SG
芸術	هنر	芸術	هنر	N	N;SG
芸術	آرت	芸術	آرت	N	N;SG
複数	جمع	複数	جمع	N	N;SG
観光	گردشگری	観光	گردشگری	N	N;SG
観光	توریست	観光	توریست	N	N;SG
観光	گردشگری	観光	گردشگری	N	N;SG
観光	جهانگرد	観光	جهانگرد	N	N;SG
観光	توریستی	観光	توریستی	N	N;SG
観光	گردشگر	観光	گردشگر	N	N;SG
観光	گردشگری	観光	گردشگری	N	N;SG
観光	سیاحت	観光	سیاحت	N	N;SG
王国	فرمانروایی	王国	فرمانروایی	N	N;SG
王国	پادشاهی	王国	پادشاه	N	N;SG
電話	تلفن	電話	تلفن	N	N;SG
刑事	کارگاه	刑事	کارگاه	N	N;SG
刑事	کارآگاه	刑事	کارآگاه	N	N;SG
刑事	کاراگاه	刑事	کاراگاه	N	N;SG
レコード	ضبط	レコード	None	N	N;SG
レコード	رکوردز	レコード	رکوردز	N	N;SG
上記	فراز	上記	فراز	N	N;SG
トップ	top	トップ	top	N	N;SG
トップ	تاپ	トップ	تاپ	N	N;SG
トップ	اوج	トップ	اوج	N	N;SG
トップ	فاعل	トップ	None	N	N;SG
付近	نزدیکی	付近	نزدیک	N	N;SG
飛行	پروازی	飛行	پروازی	N	N;SG
飛行	پرواز	飛行	پرواز	N	N;SG
メイン	main	メイン	main	N	N;SG
メイン	ماین	メイン	ماین	N	N;SG
メイン	مین	メイン	مین	N	N;SG
メイン	ماین	メイン	ماین	N	N;SG
メイン	ابتدایی	メイン	ابتدایی	N	N;SG
ロード	بارگذاری	ロード	بارگذاری	N	N;SG
ロード	بار	ロード	بار	N	N;SG
ワールド	جهان	ワールド	جهان	N	N;SG
ワールド	دنیا	ワールド	دنیا	N	N;SG
ワールド	جهانی	ワールド	جهانی	N	N;SG
美術	art	美術	art	N	N;SG
美術	هنر	美術	هنر	N	N;SG
美術	آرت	美術	آرت	N	N;SG
息子	پسران	息子	پسر	N	N;PL
息子	فرزندان	息子	فرزند	N	N;PL
息子	پسر	息子	پسر	N	N;SG
制度	موسسه	制度	None	N	N;SG
制度	مؤسسه	制度	مؤسسه	N	N;SG
ツアー	تور	ツアー	تور	N	N;SG
ツアー	tour	ツアー	tour	N	N;SG
ツアー	تور	ツアー	تور	N	N;SG
ツアー	تورهای	ツアー	تور	N	N;PL
スタジオ	studio	スタジオ	studio	N	N;SG
スタジオ	استودیو	スタジオ	استودیو	N	N;SG
スタジオ	استدیو	スタジオ	استدیو	N	N;SG
市民	شهروندان	市民	شهروند	N	N;PL
市民	تابعیت	市民	None	N	N;SG
市民	شهروندی	市民	شهروندی	N	N;SG
市民	همشهری	市民	None	N	N;SG
市民	شهروند	市民	شهروند	N	N;SG
市民	شهروندی	市民	شهروندی	N	N;SG
同じく	همچنین	同じく	همچنین	CONJ	CONJ
自然	طبیعی	自然	طبیعی	ADJ	ADJ
マイル	مایل	マイル	مایل	N	N;SG
マイル	مایلز	マイル	مایلز	N	N;SG
マイル	مایل	マイル	مایل	N	N;SG
組合	انجمنهای	組合	None	N	N;PL
生徒	دانشجویان	生徒	دانشجو	N	N;PL
生徒	مردمک	生徒	مردمک	N	N;SG
生徒	محصل	生徒	محصل	N	N;SG
生徒	شاگرد	生徒	شاگرد	N	N;SG
生徒	دانشجو	生徒	دانشجو	N	N;SG
ギター	گیتار	ギター	گیتار	N	N;SG
コース	دوره	コース	دوره	N	N;SG
防衛	دفاعی	防衛	دفاعی	N	N;SG
防衛	دفاع	防衛	دفاع	N	N;SG
アナウンサー	منادی	アナウンサー	None	N	N;SG
アナウンサー	بانگ	アナウンサー	None	N	N;SG
タイプ	تیپ	タイプ	None	N	N;SG
タイプ	نوع	タイプ	نوع	N	N;SG
タイプ	تایپ	タイプ	تایپ	N	N;SG
議会	مجلس	議会	مجلس	N	N;SG
議会	پارلمان	議会	پارلمان	N	N;SG
南部	جنوب	南部	جنوب	N	N;SG
南部	جنوبی	南部	جنوبی	N	N;SG
ランド	رند	ランド	رند	N	N;SG
ランド	خشکی	ランド	خشکی	N	N;SG
ランド	land	ランド	land	N	N;SG
ランド	سرزمین	ランド	سرزمین	N	N;SG
条件	شرطی	条件	شرط	N	N;SG
条件	معیار	条件	معیار	N	N;SG
条件	معیارهای	条件	معیار	N	N;PL
条件	وضعیتهای	条件	وضعیت	N	N;PL
条件	شرایط	条件	شرایط	N	N;PL
条件	شرط	条件	شرط	N	N;SG
条件	شرایط	条件	شرایط	N	N;PL
伝説	افسانه	伝説	افسانه	N	N;SG
伝説	اسطوره	伝説	اسطوره	N	N;SG
競走	نژاد	競走	نژاد	N	N;SG
競走	مسابقه	競走	مسابقه	N	N;SG
競走	مسابقه	競走	مسابقه	N	N;SG
ポジション	موضع	ポジション	موضع	N	N;SG
ポジション	موقعیت	ポジション	موقعیت	N	N;SG
ポジション	مواضع	ポジション	موضع	N	N;PL
ポジション	موقعیتهای	ポジション	موقعیت	N	N;PL
名誉	شرافتی	名誉	شرافتی	N	N;SG
名誉	عزت	名誉	None	N	N;SG
名誉	عزت	名誉	None	N	N;SG
名誉	شرافت	名誉	شرافت	N	N;SG
名誉	شرف	名誉	None	N	N;SG
名誉	افتخار	名誉	افتخار	N	N;SG
ソング	نغمه	ソング	نغمه	N	N;SG
ソング	ترانه	ソング	ترانه	N	N;SG
ソング	اهنگ	ソング	اهنگ	N	N;SG
ソング	آهنگ	ソング	آهنگ	N	N;SG
ソング	آواز	ソング	آواز	N	N;SG
ライン	خط	ライン	خط	N	N;SG
履歴	تاریخچه	履歴	تاریخچه	N	N;SG
履歴	تاریخ	履歴	تاریخ	N	N;SG
方向	مسیرها	方向	مسیر	N	N;PL
方向	قبله	方向	قبله	N	N;SG
法律	حقوق	法律	حق	N	N;PL
