que	että	que	että	CONJ	CONJ
banda	yhtye	banda	yhtye	N;FEM;SG	N;NOM;SG
banda	bändiä	banda	bändi	N;FEM;SG	N;PRT;SG
banda	banda	banda	banda	N;FEM;SG	N;NOM;SG
banda	jengi	banda	jengi	N;FEM;SG	N;NOM;SG
banda	gangin	banda	gang	N;FEM;SG	N;GEN;SG
zona	vyöhyke	zona	vyöhyke	N;FEM;SG	N;NOM;SG
zona	alue	zona	alue	N;FEM;SG	N;NOM;SG
zona	alue	zona	alue	N;FEM;SG	N;NOM;SG
televisión	tv	televisión	tv	N;FEM;SG	N;NOM;SG
televisión	televisio	televisión	televisio	N;FEM;SG	N;NOM;SG
principal	pääasiallinen	principal	pää#asiallinen	ADJ;SG	ADJ;NOM;SG
principal	tärkein	principal	tärkeä	ADJ;SG	ADJ;NOM;RL;SG
tuvo	oli	tener	olla	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
carlos	karl	carlo	karl	N;MASC;SG	N;NOM;SG
carlos	charles	carlo	charles	N;MASC;SG	N;NOM;SG
carlos	carl	carlo	carl	N;MASC;SG	N;NOM;SG
carlos	charlie	carlo	charlie	N;MASC;SG	N;NOM;SG
rey	kuningas	rey	kuningas	N;MASC;SG	N;NOM;SG
rey	kunkku	rey	kunkku	N;MASC;SG	N;NOM;SG
premio	palkintoa	premio	palkinto	N;MASC;SG	N;PRT;SG
premio	palkinto	premio	palkinto	N;MASC;SG	N;NOM;SG
premio	palkinnon	premio	palkinto	N;MASC;SG	N;GEN;SG
premio	palkintoa	premio	palkinto	N;MASC;SG	N;PRT;SG
premio	palkinto	premio	palkinto	N;MASC;SG	N;NOM;SG
hace	tekee	hacer	tehdä	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
hace	tekee	hacer	tehdä	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
edición	edit	edición	edit	N;FEM;SG	N;NOM;SG
edición	muokkaa	edición	muokka	N;FEM;SG	N;NOM;SG
edición	painos	edición	painos	N;FEM;SG	N;NOM;SG
edición	muokkaaminen	edición	muokkaaminen	N;FEM;SG	N;NOM;SG
edición	muokkaus	edición	muokkaus	N;FEM;SG	N;NOM;SG
premios	palkkiot	premio	palkkio	N;MASC;PL	N;NOM;PL
premios	palkinnot	premio	palkinto	N;MASC;PL	N;NOM;PL
premios	palkintoja	premio	palkinta	N;MASC;PL	N;PRT;PL
premios	palkinnot	premio	palkinto	N;MASC;PL	N;NOM;PL
premios	palkintoja	premio	palkinta	N;MASC;PL	N;PRT;PL
premios	palkinnot	premio	palkinto	N;MASC;PL	N;NOM;PL
sitio	sivuston	sitio	sivusto	N;MASC;SG	N;GEN;SG
sitio	sivusto	sitio	sivusto	N;MASC;SG	N;NOM;SG
sitio	verkkosivusto	sitio	verkko#sivusto	N;MASC;SG	N;NOM;SG
sitio	piiritys	sitio	piiritys	N;MASC;SG	N;NOM;SG
sitio	sivuston	sitio	sivusto	N;MASC;SG	N;GEN;SG
sitio	sivusto	sitio	sivusto	N;MASC;SG	N;NOM;SG
segundo	toisena	segundo	toinen	ADJ;MASC;SG	ADJ;FRML;SG
segundo	toiseksi	segundo	toinen	ADJ;MASC;SG	ADJ;TRANS;SG
mar	meri	mar	meri	N;SG	N;NOM;SG
mar	meri	mar	meri	N;SG	N;NOM;SG
mar	valtameri	mar	valta#meri	N;SG	N;NOM;SG
poco	vähä	poco	vähän	ADV	ADV
orden	tilaus	orden	tilaus	N;MASC;SG	N;NOM;SG
orden	järjestys	orden	järjestys	N;MASC;SG	N;NOM;SG
orden	tilaa	orden	tila	N;MASC;SG	N;PRT;SG
estadounidense	amerikkalainen	estadounidense	amerikkalainen	ADJ;SG	ADJ;NOM;SG
agua	vettä	agua	vesi	N;FEM;SG	N;PRT;SG
agua	vesi	agua	vesi	N;FEM;SG	N;NOM;SG
tierra	maa	tierra	maa	N;FEM;SG	N;NOM;SG
tierra	maapallo	tierra	maa#pallo	N;FEM;SG	N;NOM;SG
tierra	maan	tierra	maa	N;FEM;SG	N;GEN;SG
tierra	maa	tierra	maa	N;FEM;SG	N;NOM;SG
tierra	maata	tierra	maa	N;FEM;SG	N;PRT;SG
tierra	maaperän	tierra	maa#perä	N;FEM;SG	N;GEN;SG
tierra	maaperä	tierra	maaperä	N;FEM;SG	N;NOM;SG
título	otsikko	título	otsikko	N;MASC;SG	N;NOM;SG
título	osasto	título	osasto	N;MASC;SG	N;NOM;SG
título	nimike	título	nimike	N;MASC;SG	N;NOM;SG
ellos	he	él	hän	PRO;MASC;PL;3	PRO;NOM;PL;3
earth	maa	earth	maa	N	N;NOM;SG
earth	maapallo	earth	maa#pallo	N	N;NOM;SG
earth	maan	earth	maa	N	N;GEN;SG
división	divisioona	división	divi#sioo	N;FEM;SG	N;NOM;SG
división	jakoon	división	jako	N;FEM;SG	N;IN+ALL;SG
división	jaosto	división	jaosto	N;FEM;SG	N;NOM;SG
canción	biisi	canción	biisi	N;FEM;SG	N;NOM;SG
canción	laulua	canción	laulu	N;FEM;SG	N;PRT;SG
canción	laulu	canción	laulu	N;FEM;SG	N;NOM;SG
canción	kappale	canción	kappale	N;FEM;SG	N;NOM;SG
fecha	päivämäärä	fecha	päivä#määrä	N;FEM;SG	N;NOM;SG
fecha	päiväys	fecha	päiväys	N;FEM;SG	N;NOM;SG
república	tasavalta	república	tasa#valta	N;FEM;SG	N;NOM;SG
trabajo	työpaikka	trabajo	työ#paikka	N;MASC;SG	N;NOM;SG
trabajo	työ	trabajo	työ	N;MASC;SG	N;NOM;SG
trabajo	työtä	trabajo	työ	N;MASC;SG	N;PRT;SG
trabajo	työn	trabajo	työ	N;MASC;SG	N;GEN;SG
trabajo	työn	trabajo	työ	N;MASC;SG	N;GEN;SG
trabajo	työ	trabajo	työ	N;MASC;SG	N;NOM;SG
trabajo	työtä	trabajo	työ	N;MASC;SG	N;PRT;SG
especie	laji	especie	laji	N;FEM;SG	N;NOM;SG
luis	ludwig	luis	ludwig	N;MASC;SG	N;NOM;SG
caso	case	caso	case	N;MASC;SG	N;NOM;SG
caso	tapauksessa	caso	tapaus	N;MASC;SG	N;IN+ESS;SG
caso	tapaus	caso	tapaus	N;MASC;SG	N;NOM;SG
caso	salkku	caso	salkku	N;MASC;SG	N;NOM;SG
dentro	sisältä	dentro	sisältä	ADV	ADV
dentro	sisään	dentro	sisään	ADV	ADV
dentro	sisällä	dentro	sisällä	ADV	ADV
obras	teokset	obra	teos	N;FEM;PL	N;NOM;PL
color	väriä	color	väri	N;MASC;SG	N;PRT;SG
color	väri	color	väri	N;MASC;SG	N;NOM;SG
color	väriä	color	väri	N;MASC;SG	N;PRT;SG
color	väri	color	väri	N;MASC;SG	N;NOM;SG
distrito	piiri	distrito	piiri	N;MASC;SG	N;NOM;SG
distrito	piirikunta	distrito	piiri#kunta	N;MASC;SG	N;NOM;SG
superficie	pintaan	superficie	pinta	N;FEM;SG	N;IN+ALL;SG
superficie	pinnalle	superficie	pinta	N;FEM;SG	N;AT+ALL;SG
superficie	pinta	superficie	pinta	N;FEM;SG	N;NOM;SG
superficie	pintaa	superficie	pinta	N;FEM;SG	N;PRT;SG
superficie	alue	superficie	alue	N;FEM;SG	N;NOM;SG
copa	kuppi	copa	kuppi	N;FEM;SG	N;NOM;SG
copa	kuppia	copa	kuppi	N;FEM;SG	N;PRT;SG
copa	muki	copa	muki	N;FEM;SG	N;NOM;SG
copa	cupin	copa	cup	N;FEM;SG	N;GEN;SG
copa	cup	copa	cup	N;FEM;SG	N;NOM;SG
muchos	monet	mucho	moni	PRO;MASC;PL	PRO;NOM;PL
muchos	monia	mucho	moni	PRO;MASC;PL	PRO;PRT;PL
línea	jono	línea	jono	N;FEM;SG	N;NOM;SG
línea	rivi	línea	rivi	N;FEM;SG	N;NOM;SG
línea	viiva	línea	viiva	N;FEM;SG	N;NOM;SG
línea	linja	línea	linja	N;FEM;SG	N;NOM;SG
siguiente	seuraava	siguiente	seuraava	ADJ;SG	ADJ;NOM;SG
área	alue	área	alue	N;FEM;SG	N;NOM;SG
grandes	suuret	grande	suuri	ADJ;PL	ADJ;NOM;PL
grandes	suuria	grande	suuri	ADJ;PL	ADJ;PRT;PL
grandes	isot	grande	iso	ADJ;PL	ADJ;NOM;PL
censo	väestönlaskenta	censo	väestö#lasken	N;MASC;SG	N;NOM;SG
liga	league	liga	league	N;FEM;SG	N;NOM;SG
liga	liiga	liga	liiga	N;FEM;SG	N;NOM;SG
liga	liga	liga	liga	N;FEM;SG	N;NOM;SG
estas	nämä	este	tämä	PRO;FEM;PL	PRO;NOM;PL
estas	näitä	este	tämä	PRO;FEM;PL	PRO;PRT;PL
muerte	kuolemaa	muerte	kuolema	N;FEM;SG	N;PRT;SG
muerte	kuoleman	muerte	kuolema	N;FEM;SG	N;GEN;SG
muerte	kuolema	muerte	kuolema	N;FEM;SG	N;NOM;SG
medio	puoli	medio	puoli	NUM;MASC;SG	NUM;NOM;SG
política	politiikan	política	politiikka	N;FEM;SG	N;GEN;SG
política	politiikka	política	politiikka	N;FEM;SG	N;NOM;SG
política	käytäntö	política	käytäntö	N;FEM;SG	N;NOM;SG
política	politiikan	política	politiikka	N;FEM;SG	N;GEN;SG
política	politiikka	política	politiikka	N;FEM;SG	N;NOM;SG
política	politiikkaa	política	politiikka	N;FEM;SG	N;PRT;SG
menos	vähemmän	menos	vähemmän	ADV	ADV
largo	pitkä	largo	pitkä	ADJ;MASC;SG	ADJ;NOM;SG
hijo	poika	hijo	poika	N;MASC;SG	N;NOM;SG
algunas	joitakin	alguno	jokin	PRO;FEM;PL	PRO;PRT;PL
algunas	jotkut	alguno	joku	PRO;FEM;PL	PRO;NOM;PL
carrera	uran	carrera	ura	N;FEM;SG	N;GEN;SG
carrera	ura	carrera	ura	N;FEM;SG	N;NOM;SG
carrera	kisa	carrera	kisa	N;FEM;SG	N;NOM;SG
carrera	rotu	carrera	rotu	N;FEM;SG	N;NOM;SG
carrera	kisaa	carrera	kisa	N;FEM;SG	N;PRT;SG
pueblo	kaupunki	pueblo	kaupunki	N;MASC;SG	N;NOM;SG
pueblo	kylän	pueblo	kylä	N;MASC;SG	N;GEN;SG
pueblo	kylä	pueblo	kylä	N;MASC;SG	N;NOM;SG
pueblo	kylässä	pueblo	kylä	N;MASC;SG	N;IN+ESS;SG
departamento	osasto	departamento	osasto	N;MASC;SG	N;NOM;SG
departamento	kämppä	departamento	kämppä	N;MASC;SG	N;NOM;SG
departamento	asunnon	departamento	asunto	N;MASC;SG	N;GEN;SG
departamento	asunto	departamento	asunto	N;MASC;SG	N;NOM;SG
departamento	huoneisto	departamento	huoneisto	N;MASC;SG	N;NOM;SG
localidades	paikat	localidad	paikka	N;FEM;PL	N;NOM;PL
localidades	paikkoja	localidad	paikka	N;FEM;PL	N;PRT;PL
localidades	sijainnit	localidad	sijainti	N;FEM;PL	N;NOM;PL
localidades	paikkakunnat	localidad	paikka#kunta	N;FEM;PL	N;NOM;PL
hizo	teki	hacer	tehdä	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
veces	aikoja	vez	aika	N;FEM;PL	N;PRT;PL
veces	ajat	vez	aika	N;FEM;PL	N;NOM;PL
reino	kuningaskunta	reino	kuningas#kunta	N;MASC;SG	N;NOM;SG
reino	valtakunta	reino	valta#kunta	N;MASC;SG	N;NOM;SG
todas	kaikille	todo	kaikki	PRO;FEM;PL	PRO;AT+ALL;PL
ejemplo	näytettä	ejemplo	näyte	N;MASC;SG	N;PRT;SG
ejemplo	otos	ejemplo	otos	N;MASC;SG	N;NOM;SG
ejemplo	näytteen	ejemplo	näyte	N;MASC;SG	N;GEN;SG
ejemplo	otanta	ejemplo	ottaa	N;MASC;SG	N;NOM;SG
ejemplo	näyte	ejemplo	näyte	N;MASC;SG	N;NOM;SG
ejemplo	esimerkki	ejemplo	esi#merkki	N;MASC;SG	N;NOM;SG
género	sukupuoli	género	suku#puoli	N;MASC;SG	N;NOM;SG
género	suku	género	suku	N;MASC;SG	N;NOM;SG
género	sukuun	género	suku	N;MASC;SG	N;IN+ALL;SG
padre	isä	padre	isä	N;MASC;SG	N;NOM;SG
isbn	isbn	isbn	isbn	N	N;NOM;SG
campo	maaseudun	campo	maa#seutu	N;MASC;SG	N;GEN;SG
campo	maaseutu	campo	maa#seutu	N;MASC;SG	N;NOM;SG
campo	maaseutua	campo	maaseutua	N;MASC;SG	N;PRT;SG
campo	kenttä	campo	kenttä	N;MASC;SG	N;NOM;SG
campo	kenttää	campo	kenttä	N;MASC;SG	N;PRT;SG
campo	kentän	campo	kenttä	N;MASC;SG	N;GEN;SG
campo	leiri	campo	leiri	N;MASC;SG	N;NOM;SG
campo	leirin	campo	leiri	N;MASC;SG	N;GEN;SG
campo	camp	campo	camp	N;MASC;SG	N;NOM;SG
campo	leirillä	campo	leiri	N;MASC;SG	N;AT+ESS
;SG
isla	island	isla	island	N;FEM;SG	N;NOM;SG
isla	saarelle	isla	saari	N;FEM;SG	N;AT+ALL;SG
isla	saari	isla	saari	N;FEM;SG	N;NOM;SG
hacer	tee	hacer	tehdä	V;NFIN	V;IMP;SG;2;FIN;ACT
hacer	tehdä	hacer	tehdä	V;NFIN	V;SG;NFIN;ACT
conocido	tunnettu	conocido	tunnettu	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
http	http	http	http	N	N;NOM;SG
países	maissa	país	maa	N;MASC;PL	N;IN+ESS;PL
países	maat	país	maa	N;MASC;PL	N;NOM;PL
países	valtiot	país	valtio	N;MASC;PL	N;NOM;PL
países	maiden	país	maa	N;MASC;PL	N;GEN;PL
frente	rintama	frente	rintama	N	N;NOM;SG
frente	etu	frente	etu	N	N;NOM;SG
frente	otsa	frente	otsa	N	N;NOM;SG
frente	otsa	frente	otsa	N	N;NOM;SG
antonio	antonius	antonio	antonius	N;MASC;SG	N;NOM;SG
antonio	antonio	antonio	antonio	N;MASC;SG	N;NOM;SG
director	johtaja	director	johtaja	N;MASC;SG	N;NOM;SG
director	ohjaaja	director	ohjaaja	N;MASC;SG	N;NOM;SG
días	päivien	día	päivä	N;MASC;PL	N;GEN;PL
días	päiviä	día	päivä	N;MASC;PL	N;PRT;PL
días	päivät	día	päivä	N;MASC;PL	N;NOM;PL
española	espanjalainen	español	espanjalainen	ADJ;FEM;SG	ADJ;NOM;SG
versión	versio	versión	versio	N;FEM;SG	N;NOM;SG
versión	version	versión	versio	N;FEM;SG	N;GEN;SG
versión	versiota	versión	versio	N;FEM;SG	N;PRT;SG
actual	tämänhetkinen	actual	tämänhetkinen	ADJ;SG	ADJ;NOM;SG
actual	nykyinen	actual	nykyinen	ADJ;SG	ADJ;NOM;SG
momento	ajoitus	momento	ajoitus	N;MASC;SG	N;NOM;SG
momento	ajankohta	momento	ajan#kohta	N;MASC;SG	N;NOM;SG
momento	hetki	momento	hetki	N;MASC;SG	N;NOM;SG
lista	lista	lista	lista	N;FEM;SG	N;NOM;SG
lista	luettelo	lista	luettelo	N;FEM;SG	N;NOM;SG
lista	listan	lista	lista	N;FEM;SG	N;GEN;SG
lista	listaa	lista	lista	N;FEM;SG	N;PRT;SG
lista	luetteloon	lista	luettelo	N;FEM;SG	N;IN+ALL;SG
densidad	tiheys	densidad	tiheys	N;FEM;SG	N;NOM;SG
campeonato	mestaruutta	campeonato	mestaruus	N;MASC;SG	N;PRT;SG
campeonato	mestaruuden	campeonato	mestaruus	N;MASC;SG	N;GEN;SG
campeonato	mestaruus	campeonato	mestaruus	N;MASC;SG	N;NOM;SG
tarde	myöhässä	tarde	myöhässä	ADV	ADV
tarde	myöhään	tarde	myöhään	ADV	ADV
ejército	armeija	ejército	armeija	N;MASC;SG	N;NOM;SG
ejército	sotilas	ejército	sotilas	N;MASC;SG	N;NOM;SG
ejército	armeijan	ejército	armeija	N;MASC;SG	N;GEN;SG
ejército	armeija	ejército	armeija	N;MASC;SG	N;NOM;SG
ejército	armeijan	ejército	armeija	N;MASC;SG	N;GEN;SG
porque	koska	porque	koska	CONJ	CONJ
estación	metroasema	estación	metro#asema	N;FEM;SG	N;NOM;SG
estación	rautatieasema	estación	rauta#tie#asema	N;FEM;SG	N;NOM;SG
estación	asema	estación	asema	N;FEM;SG	N;NOM;SG
desarrollo	kehittäminen	desarrollo	kehittäminen	N;MASC;SG	N;NOM;SG
desarrollo	kehitystä	desarrollo	kehitys	N;MASC;SG	N;PRT;SG
desarrollo	kehitys	desarrollo	kehitys	N;MASC;SG	N;NOM;SG
escuela	koulussa	escuela	koulu	N;FEM;SG	N;IN+ESS;SG
escuela	koulun	escuela	koulu	N;FEM;SG	N;GEN;SG
escuela	koulu	escuela	koulu	N;FEM;SG	N;NOM;SG
escuela	koulua	escuela	koulu	N;FEM;SG	N;PRT;SG
escuela	school	escuela	school	N;FEM;SG	N;NOM;SG
programa	ohjelmaa	programa	ohjelma	N;MASC;SG	N;PRT;SG
programa	ohjelmalla	programa	ohjelma	N;MASC;SG	N;AT+ESS
;SG
programa	ohjelman	programa	ohjelma	N;MASC;SG	N;GEN;SG
programa	ohjelma	programa	ohjelma	N;MASC;SG	N;NOM;SG
programa	ohjelman	programa	ohjelma	N;MASC;SG	N;GEN;SG
programa	ohjelma	programa	ohjelma	N;MASC;SG	N;NOM;SG
información	tiedotus	información	tiedotus	N;FEM;SG	N;NOM;SG
información	tietoa	información	tieto	N;FEM;SG	N;PRT;SG
información	tiedottaminen	información	tiedottaminen	N;FEM;SG	N;NOM;SG
importante	tärkeä	importante	tärkeä	ADJ;SG	ADJ;NOM;SG
importante	tärkeää	importante	tärkeä	ADJ;SG	ADJ;PRT;SG
último	viimeisenä	último	viimeinen	ADJ;MASC;SG	ADJ;FRML;SG
último	viimeisin	último	viimeinen	ADJ;MASC;SG	ADJ;NOM;RL;SG
último	viimeinen	último	viimeinen	ADJ;MASC;SG	ADJ;NOM;SG
último	viime	último	viime	ADJ;MASC;SG	ADJ
último	uusin	último	uusi	ADJ;MASC;SG	ADJ;NOM;RL;SG
último	viimeisin	último	viimeinen	ADJ;MASC;SG	ADJ;NOM;RL;SG
canciones	kappaleet	canción	kappale	N;FEM;PL	N;NOM;PL
canciones	laulut	canción	laulu	N;FEM;PL	N;NOM;PL
canciones	kappaleita	canción	kappale	N;FEM;PL	N;PRT;PL
canciones	lauluja	canción	laulu	N;FEM;PL	N;PRT;PL
uso	käyttö	uso	käyttö	N;MASC;SG	N;NOM;SG
uso	käyttö	uso	käyttö	N;MASC;SG	N;NOM;SG
juegos	pelejä	juego	peli	N;MASC;PL	N;PRT;PL
juegos	pelit	juego	peli	N;MASC;PL	N;NOM;PL
juegos	pelien	juego	peli	N;MASC;PL	N;GEN;PL
juegos	kisat	juego	kisa	N;MASC;PL	N;NOM;PL
localidad	paikkakunnalla	localidad	paikka#kunta	N;FEM;SG	N;AT+ESS
;SG
base	tukikohta	base	tuki#kohta	N;SG	N;NOM;SG
base	pohja	base	pohja	N;SG	N;NOM;SG
base	perusta	base	perusta	N;SG	N;NOM;SG
punto	piste	punto	piste	N;MASC;SG	N;NOM;SG
punto	dot	punto	dot	N;MASC;SG	N;NOM;SG
punto	pisteen	punto	piste	N;MASC;SG	N;GEN;SG
punto	kohta	punto	kohta	N;MASC;SG	N;NOM;SG
punto	pistettä	punto	piste	N;MASC;SG	N;PRT;SG
punto	piste	punto	piste	N;MASC;SG	N;NOM;SG
punto	point	punto	pointa	N;MASC;SG	N;NOM;SG
posición	asema	posición	asema	N;FEM;SG	N;NOM;SG
posición	kannan	posición	kanta	N;FEM;SG	N;GEN;SG
posición	asento	posición	asento	N;FEM;SG	N;NOM;SG
posición	kanta	posición	kanta	N;FEM;SG	N;NOM;SG
posición	sijainti	posición	sijainti	N;FEM;SG	N;NOM;SG
alemania	saksan	alemania	saksa	N;FEM;SG	N;GEN;SG
alemania	wehrmachtin	alemania	wehrmacht	N;FEM;SG	N;GEN;SG
ubicación	sijoittelu	ubicación	sijoittelu	N;FEM;SG	N;NOM;SG
ubicación	sijainti	ubicación	sijainti	N;FEM;SG	N;NOM;SG
partidos	ottelut	partido	ottelu	N;MASC;PL	N;NOM;PL
partidos	tulitikkuja	partido	tuli#tikku	N;MASC;PL	N;PRT;PL
grupos	ryhmien	grupo	ryhmä	N;MASC;PL	N;GEN;PL
grupos	ryhmät	grupo	ryhmä	N;MASC;PL	N;NOM;PL
grupos	ryhmiä	grupo	ryhmä	N;MASC;PL	N;PRT;PL
miembros	jäsenyyksiä	miembro	jäsenyys	N;MASC;PL	N;PRT;PL
miembros	jäseniä	miembro	jäsen	N;MASC;PL	N;PRT;PL
miembros	jäsenet	miembro	jäsen	N;MASC;PL	N;NOM;PL
pedro	petteri	pedro	petteri	N;MASC;SG	N;NOM;SG
pedro	pietari	pedro	pietari	N;MASC;SG	N;NOM;SG
capital	pääkaupunki	capital	pää#kaupunki	N;FEM;SG	N;NOM;SG
capital	pääoman	capital	pää#oma	N;FEM;SG	N;GEN;SG
capital	pääoma	capital	pääoma	N;FEM;SG	N;NOM;SG
teatro	teatteri	teatro	teatteri	N;MASC;SG	N;NOM;SG
teatro	teatteri	teatro	teatteri	N;MASC;SG	N;NOM;SG
teatro	teatteria	teatro	teatteri	N;MASC;SG	N;PRT;SG
datos	tiedot	dato	tieto	N;MASC;PL	N;NOM;PL
datos	tietoja	dato	tieto	N;MASC;PL	N;PRT;PL
manera	tapa	manera	tapa	N;FEM;SG	N;NOM;SG
manera	keino	manera	keino	N;FEM;SG	N;NOM;SG
laboratorio	laboratorion	laboratorio	laboratorio	N;MASC;SG	N;GEN;SG
laboratorio	laboratorio	laboratorio	laboratorio	N;MASC;SG	N;NOM;SG
laboratorio	laboratorio	laboratorio	laboratorio	N;MASC;SG	N;NOM;SG
socorro	helpotusta	socorro	helpotus	N;MASC;SG	N;PRT;SG
socorro	helpotus	socorro	helpotus	N;MASC;SG	N;NOM;SG
libro	kirja	libro	kirja	N;MASC;SG	N;NOM;SG
libro	kirjaa	libro	kirja	N;MASC;SG	N;PRT;SG
libro	varaa	libro	vara	N;MASC;SG	N;PRT;SG
estudios	opinnot	estudio	opinto	N;MASC;PL	N;NOM;PL
estudios	selvitykset	estudio	selvitys	N;MASC;PL	N;NOM;PL
estudios	tutkimuksia	estudio	tutkimus	N;MASC;PL	N;PRT;PL
estudios	tutkimukset	estudio	tutkimus	N;MASC;PL	N;NOM;PL
diferentes	erilaiset	diferente	erilainen	ADJ;PL	ADJ;NOM;PL
diferentes	eri	diferente	eri	ADJ;PL	ADJ
barcelona	barcelonan	barcelona	barcelona	N;FEM;SG	N;GEN;SG
barcelona	barcelonassa	barcelona	barcelona	N;FEM;SG	N;IN+ESS;SG
barcelona	barcelona	barcelona	barcelo	N;FEM;SG	N;NOM;SG
nivel	tason	nivel	taso	N;MASC;SG	N;GEN;SG
nivel	tasolla	nivel	taso	N;MASC;SG	N;AT+ESS
;SG
nivel	taso	nivel	taso	N;MASC;SG	N;NOM;SG
mayoría	enemmistö	mayoría	enemmistö	N;FEM;SG	N;NOM;SG
unión	unioni	unión	unioni	N;FEM;SG	N;NOM;SG
unión	unionin	unión	unioni	N;FEM;SG	N;GEN;SG
edad	iän	edad	ikä	N;FEM;SG	N;GEN;SG
edad	ikää	edad	ikä	N;FEM;SG	N;PRT;SG
edad	ikä	edad	ikä	N;FEM;SG	N;NOM;SG
artículos	artikkelit	artículo	artikkeli	N;MASC;PL	N;NOM;PL
artículos	artikkeleita	artículo	artikkeli	N;MASC;PL	N;PRT;PL
artículos	artiklat	artículo	artikla	N;MASC;PL	N;NOM;PL
artículos	erät	artículo	erä	N;MASC;PL	N;NOM;PL
artículos	kohdat	artículo	kohta	N;MASC;PL	N;NOM;PL
artículos	kohteita	artículo	kohde	N;MASC;PL	N;PRT;PL
artículos	kohteet	artículo	kohde	N;MASC;PL	N;NOM;PL
juego	pelaaminen	juego	pelaaminen	N;MASC;SG	N;NOM;SG
juego	pelaamista	juego	pelaaminen	N;MASC;SG	N;PRT;SG
juego	pelaamisen	juego	pelaaminen	N;MASC;SG	N;GEN;SG
juego	peliä	juego	peli	N;MASC;SG	N;PRT;SG
juego	pelin	juego	peli	N;MASC;SG	N;GEN;SG
juego	peli	juego	peli	N;MASC;SG	N;NOM;SG
juego	vedonlyönti	juego	vedonlyönti	N;MASC;SG	N;NOM;SG
juego	uhkapeli	juego	uhka#peli	N;MASC;SG	N;NOM;SG
juego	pelaaminen	juego	pelaaminen	N;MASC;SG	N;NOM;SG
juego	uhkapeliä	juego	uhka#peli	N;MASC;SG	N;PRT;SG
arte	taide	arte	taide	N;SG	N;NOM;SG
arte	taide	arte	taide	N;SG	N;NOM;SG
arte	taidetta	arte	taide	N;SG	N;PRT;SG
arte	taidetta	arte	taide	N;SG	N;PRT;SG
arte	taideteos	arte	taide#teos	N;SG	N;NOM;SG
especies	lajit	especie	laji	N;FEM;PL	N;NOM;PL
especies	lajien	especie	laji	N;FEM;PL	N;GEN;PL
europa	europa	europa	europa	N;FEM;SG	N;NOM;SG
estilo	style	estilo	style	N;MASC;SG	N;NOM;SG
estilo	tyyliä	estilo	tyyli	N;MASC;SG	N;PRT;SG
estilo	tyyli	estilo	tyyli	N;MASC;SG	N;NOM;SG
cine	elokuva	cine	elo#kuva	N;MASC;SG	N;NOM;SG
cine	elokuvan	cine	elo#kuva	N;MASC;SG	N;GEN;SG
cine	elokuva	cine	elo#kuva	N;MASC;SG	N;NOM;SG
cine	leffa	cine	leffa	N;MASC;SG	N;NOM;SG
cine	elokuva	cine	elo#kuva	N;MASC;SG	N;NOM;SG
cine	kalvo	cine	kalvo	N;MASC;SG	N;NOM;SG
cine	filmi	cine	filmi	N;MASC;SG	N;NOM;SG
proyecto	projektia	proyecto	projekti	N;MASC;SG	N;PRT;SG
proyecto	projekti	proyecto	projekti	N;MASC;SG	N;NOM;SG
proyecto	projektin	proyecto	projekti	N;MASC;SG	N;GEN;SG
proyecto	hanke	proyecto	hanke	N;MASC;SG	N;NOM;SG
proyecto	hankkeen	proyecto	hanke	N;MASC;SG	N;GEN;SG
center	keskus	center	keskus	N;MASC;SG	N;NOM;SG
center	keskusta	center	keskusta	N;MASC;SG	N;NOM;SG
center	center	center	center	N;MASC;SG	N;NOM;SG
selección	valikoima	selección	valikoima	N;FEM;SG	N;NOM;SG
selección	valinta	selección	valinta	N;FEM;SG	N;NOM;SG
costa	rannikko	costa	rannikko	N;FEM;SG	N;NOM;SG
costa	rannikkoa	costa	rannikko	N;FEM;SG	N;PRT;SG
costa	rannikolla	costa	rannikko	N;FEM;SG	N;AT+ESS
;SG
costa	rannikko	costa	rannikko	N;FEM;SG	N;NOM;SG
equipos	varusteet	equipo	varuste	N;MASC;PL	N;NOM;PL
equipos	välineet	equipo	väline	N;MASC;PL	N;NOM;PL
equipos	laitteet	equipo	laite	N;MASC;PL	N;NOM;PL
equipos	ryhmät	equipo	ryhmä	N;MASC;PL	N;NOM;PL
equipos	joukkueet	equipo	joukkue	N;MASC;PL	N;NOM;PL
origen	alkuperä	origen	alku#perä	N;MASC;SG	N;NOM;SG
origen	alkuperää	origen	alku#perä	N;MASC;SG	N;PRT;SG
origen	lähde	origen	lähde	N;MASC;SG	N;NOM;SG
origen	alkuperä	origen	alku#perä	N;MASC;SG	N;NOM;SG
código	koodi	código	koodi	N;MASC;SG	N;NOM;SG
museo	museossa	museo	museo	N;MASC;SG	N;IN+ESS;SG
museo	museum	museo	museum	N;MASC;SG	N;NOM;SG
museo	museon	museo	museo	N;MASC;SG	N;GEN;SG
museo	museo	museo	museo	N;MASC;SG	N;NOM;SG
puntos	pisteet	punto	piste	N;MASC;PL	N;NOM;PL
puntos	pisteitä	punto	piste	N;MASC;PL	N;PRT;PL
