bedeuten	antyde	bedeuten	antyde	V;NFIN	V;NFIN;ACT
empfohlen	foreslog	empfehlen	foreslå	V;V.PTCP	V;IND;PST;FIN;ACT
empfohlen	foreslået	empfehlen	foreslå	V;V.PTCP	V;INDF;SG;PST;V.PTCP
empfohlen	anbefales	empfehlen	anbefale	V;V.PTCP	V;NFIN;PASS
empfohlen	anbefalede	empfehlen	anbefale	V;V.PTCP	V;IND;PST;FIN;ACT
empfohlen	anbefalet	empfehlen	anbefale	V;V.PTCP	V;INDF;SG;PST;V.PTCP
empfohlen	underrettede	empfehlen	underrettet	V;V.PTCP	V;PL;PST;V.PTCP
empfohlen	rådgivet	empfehlen	rådgive	V;V.PTCP	V;INDF;SG;PST;V.PTCP
vernichtet	udslettet	vernichten	udslette	V;V.PTCP	V;INDF;SG;PST;V.PTCP
vernichtet	ødelagt	vernichten	ødelægge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
vernichtet	tilintetgjort	vernichten	tilintetgjort	V;V.PTCP	V;INDF;SG;PST;V.PTCP
vernichtet	destrueret	vernichten	destruere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
vernichtet	ødelæg	vernichten	ødelæg	V;V.PTCP	V;IMP
vernichtet	ødelægge	vernichten	ødelægge	V;V.PTCP	V;NFIN;ACT
vernichtet	tilintetgør	vernichten	tilintetgør	V;V.PTCP	V;IND;PRS;FIN;ACT
vernichtet	ødelægger	vernichten	ødelægge	V;V.PTCP	V;IND;PRS;FIN;ACT
vernichtet	udryddet	vernichten	udrydde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
vernichtet	udryddede	vernichten	udrydde	V;V.PTCP	V;PL;PST;V.PTCP
romanischen	romansk	romanisch	romansk	ADJ	ADJ;INDF;SG
akzeptieren	accepterer	akzeptieren	acceptere	V;NFIN	V;IND;PRS;FIN;ACT
akzeptieren	acceptere	akzeptieren	acceptere	V;NFIN	V;NFIN;ACT
akzeptieren	accepterer	akzeptieren	acceptere	V;NFIN	V;IND;PRS;FIN;ACT
renovierung	renovering	renovierung	renovering	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
renovierung	istandsættelse	renovierung	istandsættelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
renovierung	renovering	renovierung	renovering	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
renovierung	renovation	renovierung	renovation	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
übersehen	savnet	übersehen	savne	V;V.PTCP	V;INDF;SG;PST;V.PTCP
übersehen	overset	übersehen	overset	V;V.PTCP	V;INDF;SG;PST;V.PTCP
übersehen	missede	übersehen	misse	V;V.PTCP	V;IND;PST;FIN;ACT
übersehen	savnede	übersehen	savne	V;V.PTCP	V;PL;PST;V.PTCP
übersehen	overset	übersehen	overset	V;V.PTCP	V;INDF;SG;PST;V.PTCP
übersehen	overse	übersehen	overse	V;V.PTCP	V;NFIN;ACT
massiven	massive	massiv	massive	ADJ;PL	ADJ;PL
gleichung	ligning	gleichung	ligning	N;SG	N;INDF;MASC+FEM;SG
erlaubte	tilladt	erlauben	tillade	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
erlaubte	tilladte	erlauben	tillade	V;IND;SG;3;PST;FIN	V;DEF;SG;PST;V.PTCP
erlaubte	tilladt	erlauben	tillade	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
erlaubte	tilladte	erlauben	tillade	V;IND;SG;3;PST;FIN	V;DEF;SG;PST;V.PTCP
vergeblich	forfængelig	vergeblich	forfængelig	ADJ	ADJ;INDF;MASC+FEM;SG
behauptete	hævdede	behaupten	hævde	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
behauptete	påstod	behaupten	påstå	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
behauptete	påstået	behaupten	påstå	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
behauptete	hævdet	behaupten	hævde	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
behauptete	påstået	behaupten	påstå	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
verfolgen	sporer	verfolgen	spore	V;NFIN	V;IND;PRS;FIN;ACT
verfolgen	hjemsøger	verfolgen	hjemsøge	V;NFIN	V;IND;PRS;FIN;ACT
verfolgen	hjemsøge	verfolgen	hjemsøge	V;NFIN	V;NFIN;ACT
blättern	efterlader	blättern	efterlade	V;NFIN	V;IND;PRS;FIN;ACT
blättern	rulle	blättern	rulle	V;NFIN	V;NFIN;ACT
blättern	scrolle	blättern	scrolle	V;NFIN	V;NFIN;ACT
blättern	rulle	blättern	rulle	V;NFIN	V;NFIN;ACT
blättern	rul	blättern	rul	V;NFIN	V;IMP
angetrieben	kørt	antreiben	køre	V;V.PTCP	V;INDF;SG;PST;V.PTCP
angetrieben	drevet	antreiben	drive	V;V.PTCP	V;INDF;SG;PST;V.PTCP
angetrieben	drevet	antreiben	drive	V;V.PTCP	V;INDF;SG;PST;V.PTCP
wiederholen	gentaget	wiederholen	gentage	V;NFIN	V;INDF;SG;PST;V.PTCP
wiederholen	gentages	wiederholen	gentage	V;NFIN	V;IND;PRS;NFIN;PASS
wiederholen	gentag	wiederholen	gentag	V;NFIN	V;IMP
wiederholen	gentager	wiederholen	gentage	V;NFIN	V;IND;PRS;FIN;ACT
stadtzentrum	centreret	stadtzentrum	centerere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
wachsenden	stigende	wachsend	stige	V;PL;FIN	V;PRS;V.PTCP
wachsenden	vokser	wachsend	vokse	V;PL;FIN	V;IND;PRS;FIN;ACT
wachsenden	voksende	wachsend	vokse	V;PL;FIN	V;PRS;V.PTCP
dominiert	dominerer	dominieren	dominere	V;V.PTCP	V;IND;PRS;FIN;ACT
dominiert	domineret	dominieren	dominere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
dominiert	domineres	dominieren	dominer	V;V.PTCP	V;IND;PRS;FIN;PASS
dominiert	dominerede	dominieren	dominere	V;V.PTCP	V;PST;V.PTCP
dominiert	dominerer	dominieren	dominere	V;V.PTCP	V;IND;PRS;FIN;ACT
dominiert	dominere	dominieren	domin	V;V.PTCP	V;NFIN;ACT
dominiert	dominerer	dominieren	dominere	V;V.PTCP	V;IND;PRS;FIN;ACT
geschafft	styret	schaffen	styre	V;V.PTCP	V;INDF;SG;PST;V.PTCP
geschafft	administreret	schaffen	administrere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
geschafft	forvaltede	schaffen	forvalte	V;V.PTCP	V;PL;PST;V.PTCP
geschafft	forvaltet	schaffen	forvalte	V;V.PTCP	V;INDF;SG;PST;V.PTCP
geschafft	lykkedes	schaffen	lykkes	V;V.PTCP	V;IND;PST;FIN;ACT
geschafft	håndteret	schaffen	håndtere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
geschafft	fuldført	schaffen	fuldføre	V;V.PTCP	V;INDF;SG;PST;V.PTCP
geschafft	lavet	schaffen	lave	V;V.PTCP	V;INDF;SG;PST;V.PTCP
geschafft	foretaget	schaffen	foretage	V;V.PTCP	V;INDF;SG;PST;V.PTCP
geschafft	udfærdiget	schaffen	udfærdige	V;V.PTCP	V;INDF;SG;PST;V.PTCP
geschafft	udført	schaffen	udføre	V;V.PTCP	V;INDF;SG;PST;V.PTCP
geschafft	gjort	schaffen	gøre	V;V.PTCP	V;INDF;SG;PST;V.PTCP
geschafft	lykkedes	schaffen	lykkes	V;V.PTCP	V;IND;PST;FIN;ACT
jubiläum	jubilæet	jubiläum	jubilæum	N;NOM;NEUT;SG	N;DEF;NEUT;SG
jubiläum	jubilæums	jubiläum	jubilæum	N;NOM;NEUT;SG	N;INDF;NEUT;SG
jubiläum	bryllupsdag	jubiläum	bryllupsdag	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
jubiläum	årsdag	jubiläum	årsdag	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
jubiläum	jubilæum	jubiläum	jubilæum	N;NOM;NEUT;SG	N;INDF;NEUT;SG
jubiläum	årsdagen	jubiläum	årsdag	N;NOM;NEUT;SG	N;DEF;MASC+FEM;SG
jubiläum	bryllupsdagen	jubiläum	bryllupsdag	N;NOM;NEUT;SG	N;DEF;MASC+FEM;SG
schriftlich	skriftlig	schriftlich	skriftlig	ADJ	ADJ;INDF;MASC+FEM;SG
verfolgte	sporede	verfolgen	spore	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
verfolgte	forfulgt	verfolgen	forfølge	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
verfolgte	hjemsøgt	verfolgen	hjemsøgt	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
verfolgte	forfulgt	verfolgen	forfølge	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
angewandt	anvendte	anwenden	anvende	V;V.PTCP	V;PL;PST;V.PTCP
angewandt	anvendt	anwenden	anvende	V;V.PTCP	V;INDF;SG;PST;V.PTCP
angewandt	ansøgt	anwenden	ansøge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
angewandt	ansøgte	anwenden	ansøge	V;V.PTCP	V;IND;PST;FIN;ACT
zehnten	tiende	zehnt	tiende	ADJ	ADJ
still	tys	still	tys	ADJ	ADJ;INDF;MASC+FEM;SG
eingeleitet	igangsat	einleiten	igangsætte	V;V.PTCP	V;INDF;SG;PST;V.PTCP
eingeleitet	påbegyndt	einleiten	påbegynde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
eingeleitet	indledt	einleiten	indlede	V;V.PTCP	V;INDF;SG;PST;V.PTCP
indirekt	indirekte	indirekt	indirekte	ADJ	ADJ
indirekt	indirekte	indirekt	indirekte	ADJ	ADJ
bestätigung	bekræftelse	Bestätigung	bekræftelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
bestätigung	anerkendelse	Bestätigung	anerkendelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
bestätigung	kvittering	Bestätigung	kvittering	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
bestätigung	validering	Bestätigung	validering	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
wiederherstellen	genoprette	wiederherstellen	genoprette	V;NFIN	V;NFIN;ACT
wiederherstellen	inddrive	wiederherstellen	inddrive	V;NFIN	V;NFIN;ACT
wiederherstellen	genoprette	wiederherstellen	genoprette	V;NFIN	V;NFIN;ACT
beseitigt	løste	beseitigen	løse	V;V.PTCP	V;PL;PST;V.PTCP
beseitigt	løst	beseitigen	løse	V;V.PTCP	V;INDF;SG;PST;V.PTCP
beseitigt	opklaret	beseitigen	opklar	V;V.PTCP	V;INDF;SG;PST;V.PTCP
beseitigt	elimineret	beseitigen	elimineret	V;V.PTCP	V;INDF;SG;PST;V.PTCP
beseitigt	afskaffet	beseitigen	afskaffe	V;V.PTCP	V;INDF;SG;PST;V.PTCP
beseitigt	afskaffes	beseitigen	afskaffe	V;V.PTCP	V;NFIN;PASS
aufschwung	genoplivning	aufschwang	genoplivning	N	N;INDF;MASC+FEM;SG
verteidigte	forsvares	verteidigen	forsvare	V;IND;SG;3;PST;FIN	V;NFIN;PASS
verteidigte	forsvarede	verteidigen	forsvare	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
empfehlung	henstilling	empfehlung	henstilling	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
empfehlung	anbefaling	empfehlung	anbefaling	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
bedrohung	trussel	bedrohung	trussel	N;FEM;SG	N;INDF;MASC+FEM;SG
bedrohung	trussel	bedrohung	trussel	N;FEM;SG	N;INDF;MASC+FEM;SG
eindeutige	utvetydige	eindeutig	utvetydig	ADJ;NOM;FEM;PL	ADJ;PL
eindeutige	utvetydige	eindeutig	utvetydig	ADJ;NOM;FEM;PL	ADJ;PL
einweihung	indsættelse	einweihung	indsættelse	N	N;INDF;MASC+FEM;SG
einweihung	indvielse	einweihung	indvielse	N	N;INDF;MASC+FEM;SG
vollendet	fuldfører	vollenden	fuldføre	V;V.PTCP	V;IND;PRS;FIN;ACT
vollendet	fuldender	vollenden	fuldende	V;V.PTCP	V;IND;PRS;FIN;ACT
landung	touchdown	landung	touchdown	N;NOM;FEM;SG	N;INDF;NEUT;SG
landung	landing	landung	landing	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
saniert	rehabiliteret	sanieren	rehabiliteret	V;V.PTCP	V;INDF;SG;PST;V.PTCP
sozialer	socialt	sozial	socialt	ADJ	ADJ;INDF;NEUT;SG
betreute	forestod	betreuen	forestå	V;IND;SG;3;FIN	V;IND;PST;FIN;ACT
fein	fine	fein	fin	ADJ	ADJ;PL
fein	fint	fein	fin	ADJ	ADJ;INDF;NEUT;SG
besiegt	erobret	besiegen	erobre	V;V.PTCP	V;INDF;SG;PST;V.PTCP
besiegt	besejret	besiegen	besejre	V;V.PTCP	V;INDF;SG;PST;V.PTCP
besiegt	erobrede	besiegen	erobre	V;V.PTCP	V;IND;PST;FIN;ACT
besiegt	slået	besiegen	slå	V;V.PTCP	V;INDF;SG;PST;V.PTCP
besiegt	besejrede	besiegen	besejre	V;V.PTCP	V;IND;PST;FIN;ACT
besiegt	besejret	besiegen	besejre	V;V.PTCP	V;INDF;SG;PST;V.PTCP
besiegt	slået	besiegen	slå	V;V.PTCP	V;INDF;SG;PST;V.PTCP
besiegt	besejrede	besiegen	besejre	V;V.PTCP	V;IND;PST;FIN;ACT
bindung	bindemiddel	bindung	bindemiddel	N;NOM;FEM;SG	N;INDF;NEUT;SG
bindung	binding	bindung	binding	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
bindung	hygge	bindung	hygge	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
bindung	obligation	bindung	obligation	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
entwürfe	skitser	entwürfen	skitse	N;NOM;MASC;PL	N;INDF;MASC+FEM;PL
entwürfe	designs	entwürfen	designs	N;NOM;MASC;PL	N;INDF;NEUT;PL
entwürfe	mønstre	entwürfen	mønster	N;NOM;MASC;PL	N;INDF;NEUT;PL
entwürfe	kladder	entwürfen	kladde	N;NOM;MASC;PL	N;INDF;MASC+FEM;PL
schwimmen	svømme	schwimmen	svømme	V;NFIN	V;NFIN;ACT
schwimmen	svømmer	schwimmen	svømme	V;NFIN	V;IND;PRS;FIN;ACT
schwimmen	svømme	schwimmen	svømme	V;NFIN	V;NFIN;ACT
protest	protest	protest	protest	N	N;INDF;MASC+FEM;SG
protest	protester	protest	protest	N	N;INDF;MASC+FEM;PL
protest	protesterne	protest	protest	N	N;DEF;MASC+FEM;PL
protest	protest	protest	protest	N	N;INDF;MASC+FEM;SG
protest	protester	protest	protest	N	N;INDF;MASC+FEM;PL
protest	demonstrationer	protest	demonstration	N	N;INDF;MASC+FEM;PL
organisierten	organiserede	organisieren	organisere	V;IND;PL;3;PST;FIN	V;PL;PST;V.PTCP
organisierten	organiserede	organisieren	organisere	V;IND;PL;3;PST;FIN	V;PL;PST;V.PTCP
färbung	farvning	färbung	farvning	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
färbung	farvestof	färbung	farvestof	N;NOM;FEM;SG	N;INDF;NEUT;SG
färbung	farvning	färbung	farvning	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
ausstrahlung	udsendelse	ausstrahlung	udsendelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
ausstrahlung	udsendelsen	ausstrahlung	udsendelse	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
ausstrahlung	karisma	ausstrahlung	karisma	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
ausstrahlung	udstråling	ausstrahlung	udstråling	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
indischer	indiske	indisch	indisk	ADJ	ADJ;PL
indischer	inder	indisch	inder	ADJ	ADJ;INDF;MASC+FEM;SG
genehmigt	godkendt	hehmigen	godkende	V;V.PTCP	V;INDF;SG;PST;V.PTCP
genehmigt	tilladt	hehmigen	tillade	V;V.PTCP	V;INDF;SG;PST;V.PTCP
genehmigt	bemyndiget	hehmigen	bemyndige	V;V.PTCP	V;INDF;SG;PST;V.PTCP
genehmigt	autoriseret	hehmigen	autorisere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
genehmigt	godkender	hehmigen	godkende	V;V.PTCP	V;IND;PRS;FIN;ACT
genehmigt	godkende	hehmigen	godke	V;V.PTCP	V;NFIN;ACT
genehmigt	godkendt	hehmigen	godkende	V;V.PTCP	V;INDF;SG;PST;V.PTCP
genehmigt	godkendte	hehmigen	godkende	V;V.PTCP	V;PL;PST;V.PTCP
genehmigt	godkendt	hehmigen	godkende	V;V.PTCP	V;INDF;SG;PST;V.PTCP
genehmigt	autoriseret	hehmigen	autorisere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
genehmigt	bemyndiget	hehmigen	bemyndige	V;V.PTCP	V;INDF;SG;PST;V.PTCP
genehmigt	tilladt	hehmigen	tillade	V;V.PTCP	V;INDF;SG;PST;V.PTCP
kommerzielle	kommercielle	kommerziell	kommerciel	ADJ;NOM;FEM;PL	ADJ;PL
korrigieren	ordne	korrigieren	ordne	V;NFIN	V;NFIN;ACT
korrigieren	fixe	korrigieren	fixe	V;NFIN	V;NFIN;ACT
korrigieren	korrigere	korrigieren	korrigere	V;NFIN	V;NFIN;ACT
mechanische	mekaniske	mechanisch	mekanisk	ADJ;NOM;FEM;PL	ADJ;PL
erfüllung	overholdelse	Erfüllung	overholdelse	N;SG	N;INDF;MASC+FEM;SG
erfüllung	overensstemmelse	Erfüllung	overensstemmelse	N;SG	N;INDF;MASC+FEM;SG
erfüllung	opfyldelse	Erfüllung	opfyldelse	N;SG	N;INDF;MASC+FEM;SG
erfüllung	opfyldelsen	Erfüllung	opfyldelse	N;SG	N;DEF;MASC+FEM;SG
erfüllung	opfyldelse	Erfüllung	opfyldelse	N;SG	N;INDF;MASC+FEM;SG
einheitlich	ensartet	einheitlich	ensartet	ADJ	ADJ;INDF;SG
einbau	iblanding	einbau	iblanding	N;SG	N;INDF;MASC+FEM;SG
einbau	montering	einbau	montering	N;SG	N;INDF;MASC+FEM;SG
einbau	montering	einbau	montering	N;SG	N;INDF;MASC+FEM;SG
einbau	montering	einbau	montering	N;SG	N;INDF;MASC+FEM;SG
einbau	installering	einbau	installering	N;SG	N;INDF;MASC+FEM;SG
einbau	installation	einbau	installation	N;SG	N;INDF;MASC+FEM;SG
einbau	anlæg	einbau	anlæg	N;SG	N;INDF;NEUT;SG
breitengrad	sideløbende	breitengrad	sideløbende	ADJ	ADJ
breitengrad	parallelle	breitengrad	parallel	ADJ	ADJ;PL
verpflichtete	forpligtet	verpflichten	forpligte	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
sitzung	session	sitzung	session	N;SG	N;INDF;MASC+FEM;SG
sitzung	sessionen	sitzung	session	N;SG	N;DEF;MASC+FEM;SG
sitzung	møde	sitzung	møde	N;SG	N;INDF;NEUT;SG
sitzung	mødet	sitzung	møde	N;SG	N;DEF;NEUT;SG
wohin	hvor	wohin	hvor	ADV	ADV
relevanter	relevant	relevant	relevant	ADJ	ADJ;INDF;SG
relevanter	relevante	relevant	relevante	ADJ	ADJ;PL
teilnahmen	deltog	teilnehmen	deltage	V;IND;PL;3;PST;FIN	V;IND;PST;FIN;ACT
teilnahmen	deltog	teilnehmen	deltage	V;IND;PL;3;PST;FIN	V;IND;PST;FIN;ACT
verträge	kontrakter	verträgen	kontrakt	N;NOM;PL	N;INDF;MASC+FEM;PL
verträge	aftaler	verträgen	aftale	N;NOM;PL	N;INDF;MASC+FEM;PL
verträge	traktater	verträgen	traktat	N;NOM;PL	N;INDF;MASC+FEM;PL
verträge	traktaterne	verträgen	traktat	N;NOM;PL	N;DEF;MASC+FEM;PL
perfekt	perfekt	perfekt	perfekt	ADJ	ADJ;INDF;SG
perfekt	perfekte	perfekt	perfekt	ADJ	ADJ;PL
kommunisten	kommunisterne	kommunist	kommunist	N;PL	N;DEF;MASC+FEM;PL
kommunisten	kommunister	kommunist	kommunist	N;PL	N;INDF;MASC+FEM;PL
kommunisten	kommunister	kommunist	kommunist	N;PL	N;INDF;MASC+FEM;PL
eingegangen	modtages	eingehen	modtage	V;V.PTCP	V;NFIN;PASS
eingegangen	modtagne	eingehen	modtagne	V;V.PTCP	V;PL;PST;V.PTCP
eingegangen	modtog	eingehen	modtage	V;V.PTCP	V;IND;PST;FIN;ACT
eingegangen	modtaget	eingehen	modtage	V;V.PTCP	V;INDF;SG;PST;V.PTCP
definieren	definerer	definieren	definere	V;NFIN	V;IND;PRS;FIN;ACT
definieren	definere	definieren	definere	V;NFIN	V;NFIN;ACT
definieren	definerer	definieren	definere	V;NFIN	V;IND;PRS;FIN;ACT
definieren	definere	definieren	definere	V;NFIN	V;NFIN;ACT
definieren	definer	definieren	defin	V;NFIN	V;IND;PRS;FIN;ACT
definieren	definerer	definieren	definere	V;NFIN	V;IND;PRS;FIN;ACT
gotischen	gotisk	gotisch	gotisk	ADJ	ADJ;INDF;SG
konto	kontoen	konto	konto	N;NOM;SG	N;DEF;MASC+FEM;SG
konto	konto	konto	konto	N;NOM;SG	N;INDF;MASC+FEM;SG
inhaftiert	indespærret	inhaftieren	indespærre	V;V.PTCP	V;INDF;SG;PST;V.PTCP
inhaftiert	arresterede	inhaftieren	arrestere	V;V.PTCP	V;PL;PST;V.PTCP
inhaftiert	anholdte	inhaftieren	anholde	V;V.PTCP	V;PL;PST;V.PTCP
inhaftiert	anholdt	inhaftieren	anholde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
inhaftiert	arresteret	inhaftieren	arrestere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
inhaftiert	tilbageholdte	inhaftieren	tilbageholde	V;V.PTCP	V;PL;PST;V.PTCP
inhaftiert	tilbageholdt	inhaftieren	tilbageholde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
inhaftiert	fængslede	inhaftieren	fængsel	V;V.PTCP	V;PL;PST;V.PTCP
inhaftiert	indespærret	inhaftieren	indespærre	V;V.PTCP	V;INDF;SG;PST;V.PTCP
erlernte	lærte	erlernen	lære	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
erlernte	lært	erlernen	lære	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
erlernte	lærte	erlernen	lære	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
erlernte	lært	erlernen	lære	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
präsentierte	fremlagt	präsentieren	fremlægge	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
präsentierte	præsenteret	präsentieren	præsentere	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
präsentierte	præsenteres	präsentieren	præsentere	V;IND;SG;3;PST;FIN	V;NFIN;PASS
grammatik	grammatiske	grammatik	grammatisk	ADJ	ADJ;PL
lustig	sjov	lustig	sjov	ADJ	ADJ;INDF;MASC+FEM;SG
lustig	sjovt	lustig	sjov	ADJ	ADJ;INDF;NEUT;SG
lustig	sjov	lustig	sjov	ADJ	ADJ;INDF;MASC+FEM;SG
lustig	morsomt	lustig	morsom	ADJ	ADJ;INDF;NEUT;SG
lustig	sjovt	lustig	sjov	ADJ	ADJ;INDF;NEUT;SG
filter	filtre	filter	filter	ADJ	ADJ;PL
charakteristisch	karakteristisk	charakteristisch	karakteristisk	ADJ	ADJ;INDF;SG
befreien	befriende	befreien	befri	V;NFIN	V;PRS;V.PTCP
befreien	befri	befreien	befri	V;NFIN	V;NFIN;ACT
befreien	befriende	befreien	befri	V;NFIN	V;PRS;V.PTCP
ausgeschieden	udskilt	ausgescheiden	udskille	V;V.PTCP	V;INDF;SG;PST;V.PTCP
ausgeschieden	udskilles	ausgescheiden	udskille	V;V.PTCP	V;IND;PRS;FIN;PASS
mathematischen	matematiske	mathematisch	matematisk	ADJ;NOM;PL	ADJ;PL
belgische	belgiske	belgisch	belgisk	ADJ;NOM;FEM;PL	ADJ;PL
bakterien	bakterier	bakterien	bakterie	N;NOM;PL	N;INDF;MASC+FEM;PL
übersetzen	oversætter	übersetzen	oversætte	V;NFIN	V;IND;PRS;FIN;ACT
übersetzen	oversat	übersetzen	oversat	V;NFIN	V;INDF;SG;PST;V.PTCP
übersetzen	oversætte	übersetzen	oversætte	V;NFIN	V;NFIN;ACT
trainiert	trænet	trainieren	træne	V;V.PTCP	V;INDF;SG;PST;V.PTCP
trainiert	trænet	trainieren	træne	V;V.PTCP	V;INDF;SG;PST;V.PTCP
trainiert	uddannet	trainieren	uddanne	V;V.PTCP	V;INDF;SG;PST;V.PTCP
trainiert	oplært	trainieren	oplære	V;V.PTCP	V;INDF;SG;PST;V.PTCP
angefangen	startet	anfangen	starte	V;V.PTCP	V;INDF;SG;PST;V.PTCP
angefangen	påbegyndt	anfangen	påbegynde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
angefangen	begyndte	anfangen	begynde	V;V.PTCP	V;IND;PST;FIN;ACT
angefangen	begyndt	anfangen	begynde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
angefangen	startede	anfangen	starte	V;V.PTCP	V;IND;PST;FIN;ACT
angefangen	begynder	anfangen	begynde	V;V.PTCP	V;IND;PRS;FIN;ACT
angefangen	startende	anfangen	starte	V;V.PTCP	V;PRS;V.PTCP
angefangen	starter	anfangen	starte	V;V.PTCP	V;IND;PRS;FIN;ACT
angefangen	begyndt	anfangen	begynde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
angefangen	påbegyndt	anfangen	påbegynde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
exzellent	glimrende	exzellent	glimrende	ADJ	ADJ
exzellent	fremragende	exzellent	fremragende	ADJ	ADJ
juristen	advokater	juristen	advokat	N;NOM;PL	N;INDF;MASC+FEM;PL
juristen	jurister	juristen	jurist	N;NOM;PL	N;INDF;MASC+FEM;PL
juristen	advokater	juristen	advokat	N;NOM;PL	N;INDF;MASC+FEM;PL
juristen	advokaterne	juristen	advokat	N;NOM;PL	N;DEF;MASC+FEM;PL
juristen	jurister	juristen	jurist	N;NOM;PL	N;INDF;MASC+FEM;PL
fuhren	kørte	fahren	køre	V;IND;PL;3;PST;FIN	V;IND;PST;FIN;ACT
fuhren	drev	fahren	drive	V;IND;PL;3;PST;FIN	V;IND;PST;FIN;ACT
benötigen	kræver	benötigen	kræve	V;NFIN	V;IND;PRS;FIN;ACT
gespeichert	lagret	speichern	lagre	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gespeichert	opbevaret	speichern	opbevar	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gespeichert	gemte	speichern	gemme	V;V.PTCP	V;PL;PST;V.PTCP
gespeichert	sparet	speichern	spar	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gespeichert	reddede	speichern	redde	V;V.PTCP	V;IND;PST;FIN;ACT
gespeichert	reddet	speichern	redde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gespeichert	gemt	speichern	gemme	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gültige	gyldige	gültig	gyldig	ADJ;NOM;FEM;PL	ADJ;PL
mathematische	matematiske	mathematisch	matematisk	ADJ;NOM;FEM;PL	ADJ;PL
mathematische	matematiske	mathematisch	matematisk	ADJ;NOM;FEM;PL	ADJ;PL
gefasst	fanget	fassen	fange	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gefasst	fangede	fassen	fange	V;V.PTCP	V;IND;PST;FIN;ACT
rechtfertigen	retfærdiggøre	rechtfertigen	retfærdiggøre	V;NFIN	V;NFIN;ACT
