رده	classe	رده	classe	N;SG	N;FEM;SG
چاپ	stampa	چاپ	stampa	N;SG	N;FEM;SG
علمی	scienza	علمی	scienza	N;SG	N;FEM;SG
نوامبر	novembre	نوامبر	novembre	N;SG	N;MASC;SG
نوامبر	nov	نوامبر	nov	N;SG	N;MASC
آسیا	asian	آسیا	asian	N;SG	N
شمال	north	شمال	north	N;SG	N;MASC
شمال	nord	شمال	nord	N;SG	N;MASC;SG
شمال	northern	شمال	northern	N;SG	N
پایان	end	پایان	end	N;SG	N;MASC
پایان	fine	پایان	fine	N;SG	N;FEM;SG
علوم	scienze	علم	scienza	N;PL	N;FEM;PL
علوم	scienze	علم	scienza	N;PL	N;FEM;PL
جان	gianni	جان	gianno	N;SG	N;MASC;SG
جان	giovanni	جان	giovanne	N;SG	N;MASC;SG
جان	john	جان	john	N;SG	N;SG
سید	sid	سید	sid	N;SG	N;MASC
کالیفرنیا	california	None	california	N;SG	N;FEM;SG
قرن	secolo	قرن	secolo	N;SG	N;MASC;SG
بازیگر	attrice	بازیگر	attore	N;SG	N;FEM;SG
بازیگر	attore	بازیگر	attore	N;SG	N;MASC;SG
صنایع	industrie	صنعت	industria	N;PL	N;FEM;PL
گونه	guancia	گونه	guanciare	N;SG	N;FEM;SG
گونه	chiappa	گونه	chiappa	N;SG	N;FEM;SG
گونه	specie	گونه	specie	N;SG	N;FEM
کانادا	canada	کانادا	canada	N;SG	N;FEM;SG
کانادا	canadese	کانادا	canadese	N;SG	N;SG
کانادا	canadian	کانادا	canadian	N;SG	N;FEM;SG
اسپانیا	spagna	اسپانیا	spagnare	N;SG	N;FEM;SG
زمین	earth	زمین	earth	N;SG	N
زمین	terra	زمین	terra	N;SG	N;FEM;SG
رئیس	capo	رئیس	capo	N;SG	N;MASC;SG
رئیس	boss	رئیس	boss	N;SG	N;MASC
برزیل	brasile	برزیل	brasile	N;SG	N;MASC;SG
سبک	light	سبک	light	N;SG	N
سبک	luce	سبک	luce	N;SG	N;FEM;SG
سبک	stile	سبک	stile	N;SG	N;MASC;SG
سبک	style	سبک	style	N;SG	N
جدید	nuovi	جدید	nuovo	ADJ	ADJ;MASC;PL
جدید	nuovo	جدید	nuovo	ADJ	ADJ;MASC;SG
جدید	nuove	جدید	nuovo	ADJ	ADJ;FEM;PL
جدید	nuova	جدید	nuovo	ADJ	ADJ;FEM;SG
تصویر	immagine	تصویر	immagine	N;SG	N;FEM;SG
حضور	partecipazione	حضور	partecipazione	N;SG	N;FEM;SG
حضور	presenza	حضور	presenza	N;SG	N;FEM;SG
عضو	membro	عضو	membro	N;SG	N;MASC;SG
عضو	donazione	عضو	donazione	N;SG	N;FEM;SG
میراث	lascito	میراث	lascito	N;SG	N;MASC;SG
میراث	legacy	میراث	legacy	N;SG	N
میراث	eredità	میراث	eredità	N;SG	N;FEM
میراث	eredità	میراث	eredità	N;SG	N;FEM
میراث	heritage	میراث	heritage	N;SG	N;MASC
زنان	donne	زن	donna	N;PL	N;FEM;PL
نظامی	esercito	نظام	esercito	N;SG	N;MASC;SG
آذربایجان	azerbaigian	آذربایجان	azerbaigiano	N;SG	N;FEM;SG
جای	posto	جا	posto	N;SG	N;MASC;SG
جای	luogo	جا	luogo	N;SG	N;MASC;SG
جای	place	جا	place	N;SG	N;MASC
چین	chin	چین	chin	N;SG	N;SG
چین	mento	چین	mento	N;SG	N;MASC;SG
چین	cina	چین	cina	N;SG	N;FEM;SG
سیستم	sistema	سیستم	sistema	N;SG	N;MASC;SG
ظاهر	aspetto	ظاهر	aspetto	N;SG	N;MASC;SG
ظاهر	apparizione	ظاهر	apparizione	N;SG	N;FEM;SG
ظاهر	apparenza	ظاهر	apparenza	N;SG	N;FEM;SG
ظاهر	zahir	ظاهر	zahir	N;SG	N;MASC
درجه	rango	درجه	rango	N;SG	N;MASC;SG
درجه	laurea	درجه	laurea	N;SG	N;FEM;SG
انتخاب	scelta	انتخاب	scelta	N;SG	N;FEM;SG
موجود	disponibile	موجود	disponibile	ADJ	ADJ;SG
موجود	disponibili	موجود	disponibile	ADJ	ADJ;PL
دستی	palmare	دست	palmare	N;SG	N;MASC;SG
فقط	solo	فقط	solo	ADV	ADV
اعلام	dichiarazione	اعلام	dichiarazione	N;SG	N;FEM;SG
اعضای	membri	عضو	membro	N;PL	N;MASC;PL
خراسان	khorasan	خراسان	khorasan	N;SG	N;FEM;SG
مسابقات	tornei	مسابقه	torneo	N;PL	N;MASC;PL
تلفن	telefono	تلفن	telefono	N;SG	N;MASC;SG
تلفن	telefono	تلفن	telefono	N;SG	N;MASC;SG
داستان	storia	داستان	storia	N;SG	N;FEM;SG
سوم	iii	سوم	iii	ADJ	ADJ;SG
سوم	terzo	سوم	terzo	ADJ	ADJ;MASC;SG
سوم	terza	سوم	terzo	ADJ	ADJ;FEM;SG
خط	riga	خط	riga	N;SG	N;FEM;SG
خط	linea	خط	linea	N;SG	N;FEM;SG
قانون	legge	قانون	legge	N;SG	N;FEM;SG
قانون	diritto	قانون	diritto	N;SG	N;MASC;SG
قانون	regola	قانون	regola	N;SG	N;FEM;SG
علت	ragione	علت	ragione	N;SG	N;FEM;SG
علت	motivo	علت	motivo	N;SG	N;MASC;SG
مهم	importante	مهم	importante	ADJ	ADJ;SG
مهم	importanti	مهم	importante	ADJ	ADJ;PL
منبع	fonte	منبع	fonte	N;SG	N;FEM;SG
منبع	sorgente	منبع	sorgente	N;SG	N;FEM;SG
منبع	risorsa	منبع	risorsa	N;SG	N;FEM;SG
کمک	aiuto	کمک	aiuto	N;SG	N;MASC;SG
هوایی	aerea	هوایی	aereo	ADJ	ADJ;FEM;SG
حتی	perfino	حتی	perfino	ADV	ADV
حتی	persino	حتی	persino	ADV	ADV
حتی	anche	حتی	anche	ADV	ADV
نمایش	spettacolo	نمایش	spettacolo	N;SG	N;MASC;SG
نمایش	show	نمایش	show	N;SG	N
ناحیه	regione	ناحیه	regione	N;SG	N;FEM;SG
ناحیه	distretto	ناحیه	distretto	N;SG	N;MASC;SG
ناحیه	zona	ناحیه	zona	N;SG	N;FEM;SG
ناحیه	area	ناحیه	area	N;SG	N;FEM;SG
طراحی	progettazione	طراحی	progettazione	N;SG	N;FEM;SG
طراحی	design	طراحی	design	N;SG	N;MASC
آموزش	didattica	آموزش	didattico	N;SG	N;FEM;SG
آموزش	insegnamento	آموزش	insegnamento	N;SG	N;MASC;SG
آموزش	formazione	آموزش	formazione	N;SG	N;FEM;SG
آموزش	addestramento	آموزش	addestramento	N;SG	N;MASC;SG
آموزش	istruzione	آموزش	istruzione	N;SG	N;FEM;SG
آموزش	educazione	آموزش	educazione	N;SG	N;FEM;SG
قلعه	fortezza	قلعه	fortezza	N;SG	N;FEM;SG
قلعه	roccaforte	قلعه	roccaforte	N;SG	N;FEM;SG
قلعه	castello	قلعه	castello	N;SG	N;MASC;SG
قلعه	fortezza	قلعه	fortezza	N;SG	N;FEM;SG
ویرایش	edit	ویرایش	edit	N;SG	N;MASC
ویرایش	modifica	ویرایش	modifica	N;SG	N;FEM;SG
ویرایش	montaggio	ویرایش	montaggio	N;SG	N;MASC;SG
حکومت	governo	حکومت	governo	N;SG	N;MASC;SG
نمایندگان	rappresentanti	نماینده	rappresentante	N;PL	N;PL
نمایندگان	delegati	نماینده	delegato	N;PL	N;MASC;PL
بازدید	revisione	None	revisione	N;SG	N;FEM;SG
بازدید	rassegna	None	rassegna	N;SG	N;FEM;SG
بازدید	recensione	None	recensione	N;SG	N;FEM;SG
بازدید	visita	None	visita	N;SG	N;FEM;SG
شیمیایی	chemical	شیمیایی	chemical	N;SG	N;FEM;SG
شیمیایی	chimica	شیمیایی	chimica	N;SG	N;FEM;SG
مساحت	zona	مساحت	zona	N;SG	N;FEM;SG
مساحت	area	مساحت	area	N;SG	N;FEM;SG
ادبیات	letteratura	ادبیات	letteratura	N;SG	N;FEM;SG
موضوع	argomento	موضوع	argomento	N;SG	N;MASC;SG
موضوع	oggetto	موضوع	oggetto	N;SG	N;MASC;SG
شبکه	griglia	شبکه	griglia	N;SG	N;FEM;SG
شبکه	networking	شبکه	networking	N;SG	N;MASC
شبکه	network	شبکه	network	N;SG	N;MASC
شبکه	rete	شبکه	rete	N;SG	N;FEM;SG
برنامه	app	برنامه	app	N;SG	N;FEM
برنامه	applicazione	برنامه	applicazione	N;SG	N;FEM;SG
برنامه	programma	برنامه	programma	N;SG	N;MASC;SG
برنامه	programma	برنامه	programma	N;SG	N;MASC;SG
کاربران	utenti	کاربر	utente	N;PL	N;PL
کاربران	utilizzatori	کاربر	utilizzatore	N;PL	N;MASC;PL
تولد	compleanno	تولد	compleanno	N;SG	N;MASC;SG
تولد	nascita	تولد	nascita	N;SG	N;FEM;SG
تولد	parto	تولد	parto	N;SG	N;MASC;SG
تبدیل	converti	تبدیل	converto	N;SG	N;MASC;SG
تبدیل	riconversione	تبدیل	riconversione	N;SG	N;FEM;SG
تبدیل	conversione	تبدیل	conversione	N;SG	N;FEM;SG
تبدیل	trasformazione	تبدیل	trasformazione	N;SG	N;FEM;SG
تبدیل	trasformazione	تبدیل	trasformazione	N;SG	N;FEM;SG
دریایی	marino	دریا	marino	N;SG	N;MASC;SG
سن	sen	سن	sen	N;SG	N;MASC;SG
سن	età	سن	età	N;SG	N;FEM
سن	age	سن	age	N;SG	N
سن	seine	سن	seine	N;SG	N;MASC;SG
سن	senna	سن	senno	N;SG	N;FEM;SG
سن	santa	سن	santo	N;SG	N;FEM;SG
روش	roche	روش	rocare	N;SG	N;FEM;SG
روش	metodo	روش	metodo	N;SG	N;MASC;SG
بازیکن	player	بازیکن	player	N;SG	N;MASC
بازیکن	riproduttore	بازیکن	riproduttore	N;SG	N;MASC;SG
بازیکن	giocatore	بازیکن	giocatore	N;SG	N;MASC;SG
رفته	andato	رفت#رو	andare	V;SG;3;V.PTCP	V;MASC;SG;PST;V.PTCP
نتیجه	esito	نتیجه	esito	N;SG	N;MASC;SG
نتیجه	risultato	نتیجه	risultato	N;SG	N;MASC;SG
نتیجه	conclusione	نتیجه	conclusione	N;SG	N;FEM;SG
انقلاب	rivoluzione	انقلاب	rivoluzione	N;SG	N;FEM;SG
انقلاب	revolution	انقلاب	revolution	N;SG	N
تگزاس	texas	تگزاس	texas	N;SG	N;MASC;SG
عراق	irak	عراق	irak	N;SG	N;MASC
عراق	iraq	عراق	iraq	N;SG	N;FEM;SG
شروع	start	شروع	start	N;SG	N;MASC
شروع	inizio	شروع	inizio	N;SG	N;MASC;SG
هنر	arte	هنر	arte	N;SG	N;FEM;SG
زمینه	sfondo	زمینه	sfondo	N;SG	N;MASC;SG
قسمت	part	قسمت	part	N;SG	N;SG
قسمت	parte	قسمت	parte	N;SG	N;FEM;SG
قسمت	episodio	قسمت	episodio	N;SG	N;MASC;SG
قسمت	episode	قسمت	episode	N;SG	N
مدیر	gestore	مدیر	gestore	N;SG	N;MASC;SG
مدیر	manager	مدیر	manager	N;SG	N
مدیر	amministratore	مدیر	amministratore	N;SG	N;MASC;SG
مدیر	preside	مدیر	preside	N;SG	N;MASC;SG
باز	aperto	باز	aperto	ADJ	ADJ;MASC;SG
باز	aperti	باز	aprire	ADJ	ADJ;MASC;PL
باز	sbloccato	باز	sbloccare	ADJ	ADJ;MASC;SG
ترکیه	tacchino	ترکیه	tacchino	N;SG	N;MASC;SG
ترکیه	turchia	ترکیه	turchia	N;SG	N;FEM;SG
مدال	medaglia	مدال	medaglia	N;SG	N;FEM;SG
حقوق	stipendi	حق	stipendio	N;PL	N;MASC;PL
حقوق	diritti	حق	diritto	N;PL	N;MASC;PL
دی	dey	None	diy	N;SG	N;MASC
عمومی	generica	عمومی	generico	ADJ	ADJ;FEM;SG
عمومی	generiche	عمومی	generico	ADJ	ADJ;FEM;PL
عمومی	generici	عمومی	generico	ADJ	ADJ;MASC;PL
عمومی	pubblica	عمومی	pubblico	ADJ	ADJ;FEM;SG
عمومی	pubblici	عمومی	pubblico	ADJ	ADJ;MASC;PL
عمومی	pubblico	عمومی	pubblico	ADJ	ADJ;MASC;SG
عمومی	generale	عمومی	generale	ADJ	ADJ;SG
حسین	hossein	حسین	hossein	N;SG	N;MASC
حسین	hussein	حسین	hussein	N;SG	N;MASC
حسین	hussain	حسین	hussain	N;SG	N;MASC
ترجمه	traduzione	ترجمه	traduzione	N;SG	N;FEM;SG
دقیقه	minuto	دقیقه	minuto	N;SG	N;MASC;SG
رنگ	colore	رنگ	colore	N;SG	N;MASC;SG
رنگ	colore	رنگ	colore	N;SG	N;MASC;SG
افزایش	aumento	افزایش	aumento	N;SG	N;MASC;SG
طبیعی	naturali	طبیعی	naturale	ADJ	ADJ;PL
طبیعی	naturale	طبیعی	naturale	ADJ	ADJ;SG
طبیعی	normale	طبیعی	normale	ADJ	ADJ;SG
طبیعی	normali	طبیعی	normale	ADJ	ADJ;PL
معروف	famosi	معروف	famoso	ADJ	ADJ;MASC;PL
معروف	famosa	معروف	famoso	ADJ	ADJ;FEM;SG
معروف	celebre	معروف	celebre	ADJ	ADJ;SG
معروف	famose	معروف	famoso	ADJ	ADJ;FEM;PL
معروف	famoso	معروف	famoso	ADJ	ADJ;MASC;SG
مدیریت	management	مدیریت	management	N;SG	N
مدیریت	gestione	مدیریت	gestione	N;SG	N;FEM;SG
گل	gol	گل	gol	N;SG	N;MASC
گل	fiore	گل	fiore	N;SG	N;MASC;SG
گل	gol	گل	gol	N;SG	N;MASC
گل	goal	گل	goal	N;SG	N;MASC
گل	obiettivo	گل	obiettivo	N;SG	N;MASC;SG
انتشار	diffusione	انتشار	diffusione	N;SG	N;FEM;SG
انتشار	pubblicazione	انتشار	pubblicazione	N;SG	N;FEM;SG
انتشار	editoria	انتشار	editoria	N;SG	N;FEM;SG
انتشار	propagazione	انتشار	propagazione	N;SG	N;FEM;SG
ایشان	loro	ایشان	loro	PRO;PL;3	PRO;PL;3
نیاز	bisogno	نیاز	bisogno	N;SG	N;MASC;SG
نیاز	necessità	نیاز	necessità	N;SG	N;FEM
توضیح	comment	توضیح	comment	N;SG	N
توضیح	commento	توضیح	commento	N;SG	N;MASC;SG
ترکیب	sfumatura	ترکیب	sfumatura	N;SG	N;FEM;SG
ترکیب	miscela	ترکیب	miscela	N;SG	N;FEM;SG
ترکیب	composizione	ترکیب	composizione	N;SG	N;FEM;SG
ترکیب	combinazione	ترکیب	combinazione	N;SG	N;FEM;SG
دریافت	ricezione	دریافت	ricezione	N;SG	N;FEM;SG
دریافت	ricezione	دریافت	ricezione	N;SG	N;FEM;SG
دریافت	accoglienza	دریافت	accoglienza	N;SG	N;FEM;SG
دریافت	reception	دریافت	reception	N;SG	N;FEM
دریافت	ricevimento	دریافت	ricevimento	N;SG	N;MASC;SG
رشته	spago	رشته	spago	N;SG	N;MASC;SG
رشته	string	رشته	string	N;SG	N
رشته	stringa	رشته	stringa	N;SG	N;FEM;SG
رشته	filo	رشته	filo	N;SG	N;MASC;SG
رشته	thread	رشته	thread	N;SG	N;MASC
کننده	esecutore	کرد#کن	esecutore	N;SG	N;MASC;SG
هنری	enrico	هنری	enrico	N;SG	N;MASC;SG
مواد	droghe	ماده	droga	N;PL	N;FEM;PL
مواد	materiali	ماده	materiale	N;PL	N;MASC;PL
مواد	materiali	ماده	materiale	N;PL	N;MASC;PL
کارگردانی	regia	کارگردانی	regia	N;SG	N;FEM;SG
استرالیا	australian	استرالیا	australiano	N;SG	N;FEM
اجتماعی	sociale	اجتماعی	sociale	ADJ	ADJ;SG
بانی	bonnie	بانی	bonnia	N;SG	N;FEM;SG
جریان	flusso	جریان	flusso	N;SG	N;MASC;SG
جریان	flow	جریان	flow	N;SG	N
جریان	flusso	جریان	flusso	N;SG	N;MASC;SG
جریان	stream	جریان	stream	N;SG	N;MASC
نویسنده	scrittore	نویسنده	scrittore	N;SG	N;MASC;SG
نویسنده	scrittrice	نویسنده	scrittore	N;SG	N;FEM;SG
نویسنده	sceneggiatore	نویسنده	sceneggiatore	N;SG	N;MASC;SG
نویسنده	autrice	نویسنده	autore	N;SG	N;FEM;SG
نویسنده	autore	نویسنده	autore	N;SG	N;MASC;SG
ژانویه	gennaio	ژانویه	gennaio	N;SG	N;MASC;SG
انرژی	energia	انرژی	energia	N;SG	N;FEM;SG
انتخابات	elezioni	انتخابات	elezione	N;PL	N;FEM;PL
انتخابات	elezioni	انتخابات	elezione	N;PL	N;FEM;PL
حسن	hasan	حسن	hasan	N;SG	N
حسن	hassan	حسن	hassano	N;SG	N;MASC
ملیت	nazionalità	ملیت	nazionalità	N;SG	N;FEM
ملیت	cittadinanza	ملیت	cittadinanza	N;SG	N;FEM;SG
مه	may	مه	may	N;SG	N
مه	maggio	مه	maggio	N;SG	N;MASC;SG
مه	nebbia	مه	nebbia	N;SG	N;FEM;SG
مه	nebbia	مه	nebbia	N;SG	N;FEM;SG
مه	foschia	مه	foschia	N;SG	N;FEM;SG
کل	totale	کل	totale	ADJ	ADJ;SG
کل	intero	کل	intero	ADJ	ADJ;MASC;SG
کل	interi	کل	intero	ADJ	ADJ;MASC;PL
کل	intera	کل	intero	ADJ	ADJ;FEM;SG
اصفهان	isfahan	اصفهان	isfahano	N;SG	N;MASC
خان	khan	خان	khan	N;SG	N
دکتر	dottore	دکتر	dottore	N;SG	N;MASC;SG
دکتر	medico	دکتر	medico	N;SG	N;MASC;SG
دکتر	doctor	دکتر	doctor	N;SG	N;MASC
انجمن	concilio	انجمن	concilio	N;SG	N;MASC;SG
انجمن	consiglio	انجمن	consiglio	N;SG	N;MASC;SG
انجمن	società	انجمن	società	N;SG	N;FEM
انجمن	society	انجمن	society	N;SG	N;MASC
انجمن	confraternita	انجمن	confraternitare	N;SG	N;FEM;SG
انجمن	fraternità	انجمن	fraternità	N;SG	N;FEM
انجمن	comunità	انجمن	comunità	N;SG	N;FEM
انجمن	associazione	انجمن	associazione	N;SG	N;FEM;SG
غرب	west	غرب	west	N;SG	N;MASC
غرب	ovest	غرب	ovest	N;SG	N;MASC;SG
غرب	occidente	غرب	occidente	N;SG	N;SG
توسعه	sviluppo	توسعه	sviluppo	N;SG	N;MASC;SG
فصل	capitolo	فصل	capitolo	N;SG	N;MASC;SG
فصل	stagione	فصل	stagione	N;SG	N;FEM;SG
معمولاً	normalmente	معمولاً	normalmente	ADV	ADV
رسید	ricevuta	رسید#رس	ricevuta	N;SG	N;FEM;SG
رسید	scontrino	رسید#رس	scontrino	N;SG	N;MASC;SG
رسید	ricezione	رسید#رس	ricezione	N;SG	N;FEM;SG
ژوئیه	luglio	ژوئیه	luglio	N;SG	N;MASC;SG
فارس	fars	فارس	fars	N;SG	N;FEM;SG
شوروی	soviet	شوروی	soviet	N;SG	N
شوروی	soviet	شوروی	soviet	N;SG	N
افغانستان	afghanistan	افغانستان	afghanistan	N;SG	N;SG
ورزش	palestra	ورزش	palestra	N;SG	N;FEM;SG
ورزش	sport	ورزش	sport	N;SG	N;MASC
ورزش	esercizio	ورزش	esercizio	N;SG	N;MASC;SG
ورزش	sport	ورزش	sport	N;SG	N;MASC
معماری	architettura	معماری	architettura	N;SG	N;FEM;SG
باند	bond	باند	bond	N;SG	N
باند	obbligazione	باند	obbligazione	N;SG	N;FEM;SG
باند	legame	باند	legame	N;SG	N;MASC;SG
آنجا	lì	آنجا	lì	ADV;ESS	ADV
آنجا	là	آنجا	là	ADV;ESS	ADV
پرندگان	uccelli	پرنده	uccello	N;PL	N;MASC;PL
آخرین	ultima	آخرین	ultimo	ADJ;RL	ADJ;FEM;SG
آخرین	ultimo	آخرین	ultimo	ADJ;RL	ADJ;MASC;SG
آخرین	ultimi	آخرین	ultimo	ADJ;RL	ADJ;MASC;PL
آخرین	ultime	آخرین	ultimo	ADJ;RL	ADJ;FEM;PL
آخرین	finale	آخرین	finale	ADJ;RL	ADJ;SG
آخرین	finali	آخرین	finale	ADJ;RL	ADJ;PL
آخرین	ultimi	آخرین	ultimo	ADJ;RL	ADJ;MASC;PL
آخرین	ultime	آخرین	ultimo	ADJ;RL	ADJ;FEM;PL
پزشکی	medicina	پزشکی	medicina	N;SG	N;FEM;SG
پزشکی	medico	پزشکی	medico	N;SG	N;MASC;SG
فرهنگی	cultura	فرهنگی	cultura	N;SG	N;FEM;SG
تلویزیون	televisore	تلویزیون	televisore	N;SG	N;MASC;SG
تلویزیون	televisione	تلویزیون	televisione	N;SG	N;FEM;SG
دنیا	mondo	دنیا	mondo	N;SG	N;MASC;SG
دنیا	world	دنیا	world	N;SG	N;MASC
دنیا	dunia	دنیا	dunia	N;SG	N;MASC;SG
خوانندگان	cantanti	خواننده	cantante	N;PL	N;PL
خوانندگان	lettori	خواننده	lettore	N;PL	N;MASC;PL
خوانندگان	lettori	خواننده	lettore	N;PL	N;MASC;PL
جغرافیای	geografia	جغرافی	geografia	N;SG	N;FEM;SG
حالت	modalità	حالت	modalità	N;SG	N;FEM
حالت	mode	حالت	mode	N;SG	N
حالت	umore	حالت	umore	N;SG	N;MASC;SG
حالت	mood	حالت	mood	N;SG	N;MASC
کوه	montagna	کوه	montagna	N;SG	N;FEM;SG
کوه	monte	کوه	monte	N;SG	N;MASC;SG
کوه	kuh	کوه	kuh	N;SG	N;MASC
مقالات	articoli	مقاله	articolo	N;PL	N;MASC;PL
مقالات	saggi	مقاله	saggio	N;PL	N;MASC;PL
مدیران	dirigenti	مدیر	dirigente	N;PL	N;PL
عمل	action	عمل	action	N;SG	N;MASC
عمل	azione	عمل	azione	N;SG	N;FEM;SG
عمل	operazione	عمل	operazione	N;SG	N;FEM;SG
عمل	funzionamento	عمل	funzionamento	N;SG	N;MASC;SG
عمل	atto	عمل	atto	N;SG	N;MASC;SG
عمل	act	عمل	act	N;SG	N;MASC
کره	burro	کره	burro	N;SG	N;MASC;SG
انتقال	trasmissione	انتقال	trasmissione	N;SG	N;FEM;SG
انتقال	trasferimento	انتقال	trasferimento	N;SG	N;MASC;SG
انتقال	transfer	انتقال	transfer	N;SG	N;MASC
انتقال	transizione	انتقال	transizione	N;SG	N;FEM;SG
انتقال	transfert	انتقال	transfert	N;SG	N;MASC
انتقال	trasporto	انتقال	trasporto	N;SG	N;MASC;SG
فوریه	urgenza	فوریه	urgenza	N;SG	N;FEM;SG
فوریه	febbraio	فوریه	febbraio	N;SG	N;MASC;SG
فوریه	fourier	فوریه	fourier	N;SG	N;FEM;SG
فوریه	febbraio	فوریه	febbraio	N;SG	N;MASC;SG
ارائه	presentazione	ارائه	presentazione	N;SG	N;FEM;SG
سیاست	politica	سیاست	politica	N;SG	N;FEM;SG
سیاست	diplomazia	سیاست	diplomazia	N;SG	N;FEM;SG
وطن	home	وطن	home	N;SG	N
وطن	casa	وطن	casa	N;SG	N;FEM;SG
وطن	migrazione	وطن	migrazione	N;SG	N;FEM;SG
برتر	superiori	برتر	superiore	ADJ;CMPR	ADJ;CMPR;PL
برتر	superiore	برتر	superiore	ADJ;CMPR	ADJ;CMPR;SG
دلار	dollaro	دلار	dollaro	N;SG	N;MASC;SG
داخلی	interiore	داخلی	interiore	ADJ	ADJ;SG
داخلی	interni	داخلی	interno	ADJ	ADJ;MASC;PL
داخلی	interno	داخلی	interno	ADJ	ADJ;MASC;SG
داخلی	interni	داخلی	interno	ADJ	ADJ;MASC;PL
داخلی	interno	داخلی	interno	ADJ	ADJ;MASC;SG
کاهش	riduzione	کاهش	riduzione	N;SG	N;FEM;SG
کاهش	diminuzione	کاهش	diminuzione	N;SG	N;FEM;SG
کاهش	decremento	کاهش	decremento	N;SG	N;MASC;SG
احمد	ahmed	احمد	ahmed	N;SG	N;MASC
احمد	ahmad	احمد	ahmad	N;SG	N
ده	dieci	ده	dieci	NUM	NUM
ارتش	esercito	ارتش	esercito	N;SG	N;MASC;SG
ارتش	armata	ارتش	armata	N;SG	N;FEM;SG
ارتش	esercito	ارتش	esercito	N;SG	N;MASC;SG
سایر	sawyer	سایر	sawyer	N;SG	N;MASC
مشخص	specifica	مشخص	specifico	ADJ	ADJ;FEM;SG
مشخص	specifici	مشخص	specifico	ADJ	ADJ;MASC;PL
مشخص	specifico	مشخص	specifico	ADJ	ADJ;MASC;SG
گفت	detto	گفت#گو	dire	V;SG;3;PST	V;MASC;SG;PST;V.PTCP
حاضر	presenti	حاضر	presente	ADJ	ADJ;PL
حاضر	presente	حاضر	presente	ADJ	ADJ;SG
اسرائیل	israele	اسرائیل	israele	N;SG	N;MASC;SG
انسان	human	انسان	human	N;SG	N
انسان	uomo	انسان	uomo	N;SG	N;MASC;SG
انسان	man	انسان	mano	N;SG	N
مسجد	masjid	مسجد	masjid	N;SG	N;MASC
مسجد	moschea	مسجد	moschea	N;SG	N;FEM;SG
مثل	come	مثل	come	ADV	ADV
شهرها	città	شهر	città	N;PL	N;FEM
سیاه	nera	سیاه	nero	ADJ	ADJ;FEM;SG
سیاه	nero	سیاه	nero	ADJ	ADJ;MASC;SG
قدرت	forza	قدرت	forza	N;SG	N;FEM;SG
قدرت	potere	قدرت	potere	N;SG	N;MASC;SG
قدرت	potenza	قدرت	potenza	N;SG	N;FEM;SG
قدرت	power	قدرت	power	N;SG	N
نسخه	versione	نسخه	versione	N;SG	N;FEM;SG
نسخه	ricetta	نسخه	ricetta	N;SG	N;FEM;SG
نسخه	prescrizione	نسخه	prescrizione	N;SG	N;FEM;SG
کم	piccolo	کم	piccolo	ADJ	ADJ;MASC;SG
کم	piccola	کم	piccolo	ADJ	ADJ;FEM;SG
کم	basso	کم	basso	ADJ	ADJ;MASC;SG
کم	bassi	کم	basso	ADJ	ADJ;MASC;PL
کم	bassa	کم	basso	ADJ	ADJ;FEM;SG
خانواده	family	خانواده	family	N;SG	N
خانواده	famiglia	خانواده	famiglia	N;SG	N;FEM;SG
میدان	square	میدان	square	N;SG	N;MASC
میدان	piazza	میدان	piazza	N;SG	N;FEM;SG
ویژه	speciali	ویژه	speciale	ADJ	ADJ;PL
ویژه	speciale	ویژه	speciale	ADJ	ADJ;SG
نیروهای	forze	نیرو	forza	N;PL	N;FEM;PL
حوزه	field	حوزه	field	N;SG	N
حوزه	campo	حوزه	campo	N;SG	N;MASC;SG
حمله	attacco	حمله	attacco	N;SG	N;MASC;SG
حمله	assalto	حمله	assalto	N;SG	N;MASC;SG
حمله	aggressione	حمله	aggressione	N;SG	N;FEM;SG
ناسا	nasa	ناسا	nasa	N;SG	N;FEM;SG
جزیره	isola	جزیره	isola	N;SG	N;FEM;SG
وزارت	reparto	وزارت	reparto	N;SG	N;MASC;SG
وزارت	dipartimento	وزارت	dipartimento	N;SG	N;MASC;SG
وزارت	ministero	وزارت	ministero	N;SG	N;MASC;SG
ساختمان	edificio	ساختمان	edificio	N;SG	N;MASC;SG
ساختمان	edilizia	ساختمان	edilizia	N;SG	N;FEM;SG
ساختمان	costruzione	ساختمان	costruzione	N;SG	N;FEM;SG
درام	drama	درام	drama	N;SG	N;MASC
درام	dramma	درام	dramma	N;SG	N;MASC;SG
درام	drum	درام	drum	N;SG	N
درام	tamburo	درام	tamburo	N;SG	N;MASC;SG
درصد	percentuale	درصد	percentuale	N;SG	N;FEM;SG
درصد	percentuale	درصد	percentuale	N;SG	N;FEM;SG
مهندسی	ingegneria	مهندسی	ingegneria	N;SG	N;FEM;SG
برنده	vinci	برنده	vincere	N;SG	N;MASC
برنده	win	برنده	win	N;SG	N
برنده	vittoria	برنده	vittoria	N;SG	N;FEM;SG
برنده	vincitore	برنده	vincitore	N;SG	N;MASC;SG
علم	scienza	علم	scienza	N;SG	N;FEM;SG
