per	pre	per	pre	ADP	ADP;ACC
forma	tvar	forma	tvar	N;FEM;SG	N;INAN;NOM;MASC;SG
forma	tvare	forma	tvar	N;FEM;SG	N;INAN;NOM;MASC;SG
forma	formulár	forma	formulár	N;FEM;SG	N;INAN;NOM;MASC;SG
forma	formulára	forma	formulár	N;FEM;SG	N;INAN;GEN;MASC;SG
forma	forma	forma	forma	N;FEM;SG	N;NOM;FEM;SG
forma	forme	forma	forma	N;FEM;SG	N;DAT;FEM;SG
codice	codex	codice	codex	N;MASC;SG	N;INAN;NOM;MASC;SG
codice	kódex	codice	kódex	N;MASC;SG	N;INAN;NOM;MASC;SG
codice	kód	codice	kód	N;MASC;SG	N;INAN;NOM;MASC;SG
codice	kod	codice	kod	N;MASC;SG	N;INAN;NOM;MASC;SG
oggi	dnes	oggi	dnes	ADV	ADV
base	základ	base	základ	N;FEM;SG	N;INAN;NOM;MASC;SG
base	základňa	base	základňa	N;FEM;SG	N;NOM;FEM;SG
base	základ	base	základ	N;FEM;SG	N;INAN;NOM;MASC;SG
trova	nájsť	trovare	nájsť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
trova	nájde	trovare	nájsť	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN
punto	punto	punto	punto	N;MASC;SG	N;INAN;NOM;MASC;SG
punto	bod	punto	bod	N;MASC;SG	N;INAN;NOM;MASC;SG
figlio	syna	figlio	syn	N;MASC;SG	N;ANIM;ACC;MASC;SG
figlio	syn	figlio	syn	N;MASC;SG	N;ANIM;NOM;MASC;SG
figlio	synček	figlio	synček	N;MASC;SG	N;ANIM;NOM;MASC;SG
corso	kurz	corso	kurz	N;MASC;SG	N;INAN;NOM;MASC;SG
corso	corso	corso	corso	N;MASC;SG	N;ANIM;NOM;MASC;SG
allenatore	trénera	allenatore	tréner	N;MASC;SG	N;ANIM;ACC;MASC;SG
allenatore	tréner	allenatore	tréner	N;MASC;SG	N;ANIM;NOM;MASC;SG
allenatore	trener	allenatore	trener	N;MASC;SG	N;ANIM;NOM;MASC;SG
allenatore	tréner	allenatore	tréner	N;MASC;SG	N;ANIM;NOM;MASC;SG
sistema	systém	sistema	systém	N;MASC;SG	N;INAN;NOM;MASC;SG
sistema	systému	sistema	systém	N;MASC;SG	N;INAN;GEN;MASC;SG
sistema	sústava	sistema	sústava	N;MASC;SG	N;NOM;FEM;SG
società	spolok	società	spolok	N;FEM	N;INAN;NOM;MASC;SG
società	spoločnosť	società	spoločnosť	N;FEM	N;NOM;FEM;SG
società	firma	società	firm	N;FEM	N;NOM;FEM;SG
società	spoločnosti	società	spoločnosť	N;FEM	N;NOM;FEM;PL
società	spoločnosť	società	spoločnosť	N;FEM	N;NOM;FEM;SG
club	klub	club	klub	N;MASC	N;INAN;NOM;MASC;SG
club	klubu	club	klub	N;MASC	N;INAN;GEN;MASC;SG
regione	kraj	regione	kraj	N;FEM;SG	N;INAN;NOM;MASC;SG
regione	regiónu	regione	región	N;FEM;SG	N;INAN;GEN;MASC;SG
regione	oblasť	regione	oblasť	N;FEM;SG	N;NOM;FEM;SG
regione	región	regione	región	N;FEM;SG	N;INAN;NOM;MASC;SG
sud	sud	sud	sud	N;MASC;SG	N;INAN;NOM;MASC;SG
sud	juhu	sud	juh	N;MASC;SG	N;INAN;NOM;MASC;SG
sud	juhu	sud	juh	N;MASC;SG	N;INAN;NOM;MASC;SG
sud	juh	sud	juh	N;MASC;SG	N;INAN;NOM;MASC;SG
discussione	diskusia	discussione	diskusi	N;FEM;SG	N;NOM;FEM;SG
discussione	diskusiu	discussione	diskusia	N;FEM;SG	N;ACC;FEM;SG
discussione	diskusia	discussione	diskusi	N;FEM;SG	N;NOM;FEM;SG
discussione	rozprava	discussione	rozprava	N;FEM;SG	N;NOM;FEM;SG
discussione	debata	discussione	debata	N;FEM;SG	N;NOM;FEM;SG
padre	otče	padre	otče	N;MASC;SG	N;ANIM;VOC;MASC;SG
padre	otec	padre	otec	N;MASC;SG	N;ANIM;NOM;MASC;SG
padre	otca	padre	otec	N;MASC;SG	N;ANIM;ACC;MASC;SG
linea	riadok	linea	riadok	N;FEM;SG	N;INAN;NOM;MASC;SG
linea	linka	linea	linko	N;FEM;SG	N;NOM;FEM;SG
linea	line	linea	lina	N;FEM;SG	N;NOM;FEM;SG
linea	čiara	linea	čiara	N;FEM;SG	N;NOM;FEM;SG
linea	linea	linea	linea	N;FEM;SG	N;NOM;FEM;SG
santa	svätec	santo	svätec	N;FEM;SG	N;ANIM;NOM;MASC;SG
pubblicato	uverejnil	pubblicare	uverejniť	V;MASC;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
pubblicato	pridal	pubblicare	pridať	V;MASC;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
carlo	karla	carlo	karnúť	N;MASC;SG	N;NOM;FEM;SG
progetto	projekt	progetto	projekt	N;MASC;SG	N;INAN;NOM;MASC;SG
progetto	projektu	progetto	projekt	N;MASC;SG	N;INAN;GEN;MASC;SG
mai	nikdy	mai	nikdy	ADV	ADV
sito	stránka	sito	stránka	N;MASC;SG	N;NOM;FEM;SG
sito	lokalita	sito	lokalita	N;MASC;SG	N;NOM;FEM;SG
sito	mieste	sito	miesto	N;MASC;SG	N;NOM;NEUT;SG
sito	miesto	sito	miesto	N;MASC;SG	N;NOM;NEUT;SG
lungo	dlhý	lungo	dlhý	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
lungo	dlhé	lungo	dlhý	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
lungo	dlhá	lungo	dlhý	ADJ;MASC;SG	ADJ;NOM;FEM;SG
uso	využívanie	uso	využívanie	N;MASC;SG	N;NOM;NEUT;SG
uso	využitie	uso	využitie	N;MASC;SG	N;NOM;NEUT;SG
uso	používanie	uso	používanie	N;MASC;SG	N;NOM;NEUT;SG
uso	použitie	uso	použitie	N;MASC;SG	N;NOM;NEUT;SG
uso	používanie	uso	používanie	N;MASC;SG	N;NOM;NEUT;SG
uso	použitie	uso	použitie	N;MASC;SG	N;NOM;NEUT;SG
tedesco	nemecká	tedesco	nemecko	ADJ;MASC;SG	ADJ;NOM;FEM;SG
tedesco	nemecké	tedesco	nemecký	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
tedesco	nemecký	tedesco	nemecký	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
lavoro	prácu	lavoro	práca	N;MASC;SG	N;ACC;FEM;SG
lavoro	zamestnanie	lavoro	zamestnanie	N;MASC;SG	N;NOM;NEUT;SG
lavoro	praca	lavoro	praca	N;MASC;SG	N;NOM;FEM;SG
lavoro	práca	lavoro	práca	N;MASC;SG	N;NOM;FEM;SG
lavoro	dielo	lavoro	dielo	N;MASC;SG	N;NOM;NEUT;SG
lavoro	praca	lavoro	praca	N;MASC;SG	N;NOM;FEM;SG
lavoro	práca	lavoro	práca	N;MASC;SG	N;NOM;FEM;SG
giorno	deň	giorno	deň	N;MASC;SG	N;INAN;NOM;MASC;SG
giorno	dňa	giorno	deň	N;MASC;SG	N;INAN;GEN;MASC;SG
principale	hlavné	principale	hlavný	ADJ;SG	ADJ;NOM;NEUT;SG
principale	hlavná	principale	hlavný	ADJ;SG	ADJ;NOM;FEM;SG
principale	hlavný	principale	hlavný	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
termine	pojem	termine	pojem	N;MASC;SG	N;INAN;NOM;MASC;SG
termine	termín	termine	termina	N;MASC;SG	N;INAN;NOM;MASC;SG
termine	pomenovanie	termine	pomenovanie	N;MASC;SG	N;NOM;NEUT;SG
spesso	často	spesso	často	ADV	ADV
spesso	častokrát	spesso	častokrát	ADV	ADV
spesso	často	spesso	často	ADV	ADV
regno	kráľovstvo	regno	kráľovstvo	N;MASC;SG	N;NOM;NEUT;SG
specie	druhov	specie	druh	N;FEM	N;INAN;GEN;MASC;PL
specie	druh	specie	druh	N;FEM	N;INAN;NOM;MASC;SG
specie	druhy	specie	druh	N;FEM	N;INAN;NOM;MASC;PL
persone	osobám	persona	osobať	N;FEM;PL	N;DAT;FEM;PL
persone	osoby	persona	osoba	N;FEM;PL	N;NOM;FEM;PL
persone	osôb	persona	osoba	N;FEM;PL	N;GEN;FEM;PL
persone	ludia	persona	ludia	N;FEM;PL	N;ANIM;NOM;MASC;PL
persone	ľudia	persona	človek	N;FEM;PL	N;ANIM;NOM;MASC;PL
persone	ľudí	persona	človek	N;FEM;PL	N;ANIM;ACC;MASC;PL
pagine	strán	pagina	strana	N;FEM;PL	N;GEN;FEM;PL
pagine	strany	pagina	strana	N;FEM;PL	N;NOM;FEM;PL
pagine	stránky	pagina	stránka	N;FEM;PL	N;NOM;FEM;PL
pagine	stránkach	pagina	stránka	N;FEM;PL	N;GEN;FEM;PL
pagine	stránok	pagina	stránka	N;FEM;PL	N;GEN;FEM;PL
volte	krát	volta	krát	N;FEM;PL	N;NOM;MASC;PL
volte	časy	volta	čas	N;FEM;PL	N;INAN;NOM;MASC;PL
set	set	set	set	N;MASC	N;INAN;NOM;MASC;SG
inizio	začiatok	inizio	začiatok	N;MASC;SG	N;INAN;NOM;MASC;SG
inizio	zaciatok	inizio	zaciatok	N;MASC;SG	N;INAN;NOM;MASC;SG
inizio	štart	inizio	štart	N;MASC;SG	N;INAN;NOM;MASC;SG
inizio	začiatok	inizio	začiatok	N;MASC;SG	N;INAN;NOM;MASC;SG
episodio	epizóda	episodio	epizóda	N;MASC;SG	N;NOM;FEM;SG
posizione	poloha	posizione	poloha	N;FEM;SG	N;NOM;FEM;SG
posizione	postavenie	posizione	postavenie	N;FEM;SG	N;NOM;NEUT;SG
posizione	pozícia	posizione	pozícia	N;FEM;SG	N;NOM;FEM;SG
genere	žáner	genere	žáner	N;MASC;SG	N;INAN;NOM;MASC;SG
genere	pohlavie	genere	pohlavie	N;MASC;SG	N;NOM;NEUT;SG
queste	tieto	questo	tento	DET;FEM;PL	DET;NOM;MASC;PL
queste	týchto	questo	táto	DET;FEM;PL	DET;ANIM;ACC;MASC;PL
queste	títo	questo	tento	DET;FEM;PL	DET;ANIM;NOM;MASC;PL
presidente	prezidentka	presidente	prezidentka	N;MASC;SG	N;NOM;FEM;SG
presidente	prezident	presidente	prezident	N;MASC;SG	N;ANIM;NOM;MASC;SG
presidente	predseda	presidente	predseda	N;MASC;SG	N;ANIM;NOM;MASC;SG
presidente	prezidenta	presidente	prezident	N;MASC;SG	N;ANIM;ACC;MASC;SG
presidente	predsedu	presidente	predsedu	N;MASC;SG	N;ANIM;ACC;MASC;SG
presidente	predseda	presidente	predseda	N;MASC;SG	N;ANIM;NOM;MASC;SG
militare	vojenský	militare	vojenský	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
militare	vojenské	militare	vojenský	ADJ;SG	ADJ;NOM;NEUT;SG
uomo	muž	uomo	muž	N;MASC;SG	N;ANIM;NOM;MASC;SG
uomo	človek	uomo	človek	N;MASC;SG	N;ANIM;NOM;MASC;SG
comunque	kazdopadne	comunque	kazdopadne	ADV	ADV
comunque	každopádne	comunque	každopádne	ADV	ADV
meno	menej	meno	málo	ADV	ADV;CMPR
meno	menej	meno	málo	ADV	ADV;CMPR
campo	pole	campo	pole	N;MASC;SG	N;NOM;NEUT;SG
giorni	dní	giorno	deň	N;MASC;PL	N;INAN;GEN;MASC;PL
giorni	dňoch	giorno	deň	N;MASC;PL	N;INAN;GEN;MASC;PL
giorni	dni	giorno	deň	N;MASC;PL	N;INAN;NOM;MASC;PL
carriera	kariéru	carriera	kariéra	N;FEM;SG	N;ACC;FEM;SG
carriera	kariéra	carriera	kariéra	N;FEM;SG	N;NOM;FEM;SG
carriera	kariéra	carriera	kariéra	N;FEM;SG	N;NOM;FEM;SG
scritto	napísal	scrivere	napísať	V;MASC;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
scritto	napísala	scrivere	napísať	V;MASC;SG;PST;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
scritto	napísal	scrivere	napísať	V;MASC;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
scritto	písala	scrivere	písať	V;MASC;SG;PST;V.PTCP	V;IPFV;FEM;SG;POS;PST;V.PTCP
ora	teraz	ora	teraz	ADV	ADV
territorio	územie	territorio	územie	N;MASC;SG	N;NOM;NEUT;SG
territorio	teritórium	territorio	teritórium	N;MASC;SG	N;NOM;NEUT;SG
antonio	antonius	antonio	antonius	N;MASC;SG	N;ANIM;NOM;MASC;SG
antonio	antonia	antonio	antonie	N;MASC;SG	N;ANIM;ACC;MASC;SG
diversi	niekoľkých	diverso	niekoľko	DET;MASC;PL	DET;GEN;NEUT;PL
terra	zemi	terra	zem	N;FEM;SG	N;DAT;FEM;SG
terra	zem	terra	zem	N;FEM;SG	N;NOM;FEM;SG
terra	pozemok	terra	pozemok	N;FEM;SG	N;INAN;NOM;MASC;SG
terra	pôda	terra	pôda	N;FEM;SG	N;NOM;FEM;SG
terra	terra	terra	tere	N;FEM;SG	N;NOM;FEM;SG
presente	prítomná	presente	prítomný	ADJ;SG	ADJ;NOM;FEM;SG
presente	prítomný	presente	prítomný	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
soprattutto	hlavne	soprattutto	hlavne	ADV	ADV
soprattutto	prevažne	soprattutto	prevažne	ADV	ADV
soprattutto	hlavne	soprattutto	hlavne	ADV	ADV
soprattutto	zvlášť	soprattutto	zvlášť	ADV	ADV
soprattutto	najčastejšie	soprattutto	často	ADV	ADV;RL
soprattutto	väčšinou	soprattutto	väčšinou	ADV	ADV
soprattutto	hlavne	soprattutto	hlavne	ADV	ADV
soprattutto	prevažne	soprattutto	prevažne	ADV	ADV
soprattutto	zväčša	soprattutto	zväčša	ADV	ADV
allora	potom	allora	potom	ADV	ADV
allora	vtedy	allora	vtedy	ADV	ADV
successo	úspešnosť	successo	úspešnosť	N;MASC;SG	N;NOM;FEM;SG
successo	úspech	successo	úspech	N;MASC;SG	N;INAN;NOM;MASC;SG
opere	diela	opera	dielo	N;FEM;PL	N;NOM;NEUT;PL
ordine	poradie	ordine	poradie	N;MASC;SG	N;NOM;NEUT;SG
ordine	objednávka	ordine	objednávka	N;MASC;SG	N;NOM;FEM;SG
ordine	poriadok	ordine	poriadok	N;MASC;SG	N;INAN;NOM;MASC;SG
categoria	kategóriu	categoria	kategória	N;FEM;SG	N;ACC;FEM;SG
categoria	kategória	categoria	kategória	N;FEM;SG	N;NOM;FEM;SG
produzione	produkciu	produzione	produkcia	N;FEM;SG	N;ACC;FEM;SG
produzione	výroba	produzione	výroba	N;FEM;SG	N;NOM;FEM;SG
produzione	produkcia	produzione	produkcia	N;FEM;SG	N;NOM;FEM;SG
strada	ulici	strada	ulica	N;FEM;SG	N;DAT;FEM;SG
strada	ulicu	strada	ulica	N;FEM;SG	N;ACC;FEM;SG
strada	ulica	strada	ulica	N;FEM;SG	N;NOM;FEM;SG
strada	cesta	strada	cesta	N;FEM;SG	N;NOM;FEM;SG
corpo	tele	corpo	telo	N;MASC;SG	N;NOM;NEUT;SG
corpo	orgán	corpo	orgán	N;MASC;SG	N;INAN;NOM;MASC;SG
corpo	telo	corpo	telo	N;MASC;SG	N;NOM;NEUT;SG
scrittore	spisovateľ	scrittore	spisovateľ	N;MASC;SG	N;ANIM;NOM;MASC;SG
scrittore	spisovateľka	scrittore	spisovateľka	N;MASC;SG	N;NOM;FEM;SG
file	súborov	fila	súbor	N;MASC	N;INAN;GEN;MASC;PL
file	súbory	fila	súbor	N;MASC	N;INAN;NOM;MASC;PL
file	súboru	fila	súbor	N;MASC	N;INAN;GEN;MASC;SG
file	súbor	fila	súbor	N;MASC	N;INAN;NOM;MASC;SG
ultima	posledným	ultimo	posledný	ADJ;FEM;SG	ADJ;INS;NEUT;SG
ultima	posledný	ultimo	posledný	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG
ultima	posledné	ultimo	posledný	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
cura	liek	cura	liek	N;FEM;SG	N;INAN;NOM;MASC;SG
cura	care	cura	cara	N;FEM;SG	N;VOC;FEM;SG
cura	starostlivosť	cura	starostlivosť	N;FEM;SG	N;NOM;FEM;SG
francia	francúzska	francia	francúzsky	N;FEM;SG	N;NOM;FEM;SG
lingua	lingua	lingua	lingua	N;FEM;SG	N;INAN;NOM;MASC;SG
lingua	jazyk	lingua	jazyk	N;FEM;SG	N;INAN;NOM;MASC;SG
lingua	jazyka	lingua	jazyk	N;FEM;SG	N;INAN;GEN;MASC;SG
lingua	jazyku	lingua	jazyk	N;FEM;SG	N;INAN;DAT;MASC;SG
zona	zóna	zona	zóna	N;FEM;SG	N;NOM;FEM;SG
zona	oblasť	zona	oblasť	N;FEM;SG	N;NOM;FEM;SG
zona	plocha	zona	plocha	N;FEM;SG	N;NOM;FEM;SG
livello	vrstvu	livello	vrstva	N;MASC;SG	N;ACC;FEM;SG
livello	vrstva	livello	vrstvo	N;MASC;SG	N;NOM;FEM;SG
livello	level	livello	levieť	N;MASC;SG	N;INAN;NOM;MASC;SG
livello	úroveň	livello	úroveň	N;MASC;SG	N;NOM;FEM;SG
livello	hladina	livello	hladina	N;MASC;SG	N;NOM;FEM;SG
livello	úrovni	livello	úroveň	N;MASC;SG	N;DAT;FEM;SG
battaglia	bitka	battaglia	bitka	N;FEM;SG	N;NOM;FEM;SG
battaglia	súboj	battaglia	súboj	N;FEM;SG	N;INAN;NOM;MASC;SG
premio	prémia	premio	prémia	N;MASC;SG	N;NOM;FEM;SG
premio	príplatok	premio	príplatok	N;MASC;SG	N;INAN;NOM;MASC;SG
premio	ocenenie	premio	ocenenie	N;MASC;SG	N;NOM;NEUT;SG
premio	zadanie	premio	zadanie	N;MASC;SG	N;NOM;NEUT;SG
attrice	herečka	attore	herečka	N;FEM;SG	N;NOM;FEM;SG
momento	okamih	momento	okamih	N;MASC;SG	N;INAN;NOM;MASC;SG
momento	moment	momento	moment	N;MASC;SG	N;INAN;NOM;MASC;SG
momento	chvíľka	momento	chvíľka	N;MASC;SG	N;NOM;FEM;SG
momento	chvíľa	momento	chvíľa	N;MASC;SG	N;NOM;FEM;SG
studio	štúdium	studio	štúdium	N;MASC;SG	N;NOM;NEUT;SG
studio	štúdio	studio	štúdio	N;MASC;SG	N;NOM;NEUT;SG
oro	zlato	oro	zlato	N;MASC;SG	N;NOM;NEUT;SG
singolo	slobodná	singolo	slobodný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
singolo	jednotného	singolo	jednotný	ADJ;MASC;SG	ADJ;GEN;NEUT;SG
singolo	jednotné	singolo	jednotný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
singolo	slobodný	singolo	slobodný	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
singolo	jednotný	singolo	jednotný	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
paese	krajine	paese	krajina	N;MASC;SG	N;DAT;FEM;SG
paese	štát	paese	štát	N;MASC;SG	N;INAN;NOM;MASC;SG
paese	krajina	paese	krajina	N;MASC;SG	N;NOM;FEM;SG
successivamente	následne	successivamente	následne	ADV	ADV
cantante	speváka	cantante	spevák	N;SG	N;ANIM;ACC;MASC;SG
cantante	spevák	cantante	spevák	N;SG	N;ANIM;NOM;MASC;SG
cantante	speváčka	cantante	speváčka	N;SG	N;NOM;FEM;SG
arte	umenie	arte	umenie	N;FEM;SG	N;NOM;NEUT;SG
età	veku	età	vek	N;FEM	N;INAN;GEN;MASC;SG
età	vek	età	vek	N;FEM	N;INAN;NOM;MASC;SG
storico	historický	storico	historický	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
storico	historické	storico	historický	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
storico	historická	storico	historický	ADJ;MASC;SG	ADJ;NOM;FEM;SG
storico	historický	storico	historický	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
storico	historické	storico	historický	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
storico	historická	storico	historický	ADJ;MASC;SG	ADJ;NOM;FEM;SG
vescovo	biskup	vescovo	biskup	N;MASC;SG	N;ANIM;NOM;MASC;SG
squadre	tímov	squadra	tím	N;FEM;PL	N;INAN;GEN;MASC;PL
squadre	tímy	squadra	tím	N;FEM;PL	N;INAN;NOM;MASC;PL
precedente	predošlý	precedente	predošlý	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
precedente	predchádzajúci	precedente	predchádzajúci	ADJ;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT
precedente	predošlé	precedente	predošlý	ADJ;SG	ADJ;NOM;NEUT;SG
precedente	predchádzajúca	precedente	predchádzajúci	ADJ;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;ACT
precedente	predchádzajúce	precedente	predchádzajúci	ADJ;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
area	oblasť	area	oblasť	N;FEM;SG	N;NOM;FEM;SG
area	plocha	area	plocha	N;FEM;SG	N;NOM;FEM;SG
episodi	epizódy	episodio	epizóda	N;MASC;PL	N;NOM;FEM;PL
attraverso	prostredníctvom	attraverso	prostredníctvom	ADP	ADP;GEN
attraverso	cez	attraverso	cez	ADP	ADP;ACC
possibile	možná	possibile	možný	ADJ;SG	ADJ;NOM;FEM;SG
possibile	možné	possibile	možný	ADJ;SG	ADJ;NOM;NEUT;SG
possibile	možný	possibile	možný	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
nov	november	nov	november	N;MASC	N;INAN;NOM;MASC;SG
avere	maj	avere	mať	V;NFIN	V;IPFV;IMP;SG;2;POS;FIN
avere	mať	avere	mať	V;NFIN	V;IPFV;POS;NFIN
avere	majú	avere	mať	V;NFIN	V;IPFV;IND;PL;3;POS;PRS;FIN
servizio	obsluha	servizio	obsluha	N;MASC;SG	N;NOM;FEM;SG
servizio	služba	servizio	služba	N;MASC;SG	N;NOM;FEM;SG
servizio	servis	servizio	servis	N;MASC;SG	N;INAN;NOM;MASC;SG
servizio	doručovanie	servizio	doručovanie	N;MASC;SG	N;NOM;NEUT;SG
regista	riaditeľka	regista	riaditeľka	N;SG	N;NOM;FEM;SG
regista	réžia	regista	réžia	N;SG	N;NOM;FEM;SG
regista	riaditeľ	regista	riaditeľ	N;SG	N;ANIM;NOM;MASC;SG
regista	filmár	regista	filmár	N;SG	N;ANIM;NOM;MASC;SG
punti	bodky	punto	bodka	N;MASC;PL	N;NOM;FEM;PL
punti	body	punto	boda	N;MASC;PL	N;NOM;FEM;PL
punti	bodov	punto	bod	N;MASC;PL	N;INAN;GEN;MASC;PL
repubblica	republike	repubblica	republika	N;FEM;SG	N;DAT;FEM;SG
repubblica	republika	repubblica	republika	N;FEM;SG	N;NOM;FEM;SG
governo	vláda	governo	vláda	N;MASC;SG	N;NOM;FEM;SG
dato	dal	dare	dať	V;MASC;SG;PST;V.PTCP	V;ANIM;MASC;SG;POS;PST;V.PTCP
dato	dala	dare	dať	V;MASC;SG;PST;V.PTCP	V;FEM;SG;POS;PST;V.PTCP
originale	originálny	originale	originálny	ADJ;SG	ADJ;INAN;NOM;MASC;SG
originale	pôvodný	originale	pôvodný	ADJ;SG	ADJ;INAN;NOM;MASC;SG
originale	originálne	originale	originálne	ADJ;SG	ADJ;NOM;NEUT;SG
originale	pôvodné	originale	pôvodný	ADJ;SG	ADJ;NOM;NEUT;SG
apr	apríl	apr	aprila	N;MASC	N;INAN;NOM;MASC;SG
grandi	veľkých	grande	veľký	ADJ;PL	ADJ;ANIM;GEN;MASC;PL
grandi	veľkí	grande	veľký	ADJ;PL	ADJ;ANIM;NOM;MASC;PL
palazzo	palazzo	palazzo	palazzo	N;MASC;SG	N;INAN;NOM;MASC;SG
palazzo	paláca	palazzo	palác	N;MASC;SG	N;INAN;GEN;MASC;SG
palazzo	palace	palazzo	palac	N;MASC;SG	N;INAN;NOM;MASC;SG
palazzo	paláci	palazzo	palác	N;MASC;SG	N;INAN;ESS;MASC;SG
palazzo	palác	palazzo	palác	N;MASC;SG	N;INAN;NOM;MASC;SG
giocatore	player	giocatore	player	N;MASC;SG	N;INAN;NOM;MASC;SG
giocatore	hráča	giocatore	hráča	N;MASC;SG	N;ANIM;ACC;MASC;SG
giocatore	hráč	giocatore	hráč	N;MASC;SG	N;ANIM;NOM;MASC;SG
giocatore	prehrávač	giocatore	prehrávač	N;MASC;SG	N;INAN;NOM;MASC;SG
università	univerzity	università	univerzita	N;FEM	N;NOM;FEM;PL
università	univerzít	università	univerzit	N;FEM	N;GEN;FEM;PL
università	univerzita	università	univerzita	N;FEM	N;NOM;FEM;SG
università	university	università	universita	N;FEM	N;NOM;FEM;PL
università	univerzite	università	univerzite	N;FEM	N;NOM;FEM;SG
università	univerzity	università	univerzita	N;FEM	N;NOM;FEM;PL
isola	ostrove	isola	ostrov	N;FEM;SG	N;INAN;NOM;MASC;SG
isola	ostrov	isola	ostrov	N;FEM;SG	N;INAN;NOM;MASC;SG
capo	cape	capo	cape	N;MASC;SG	N;NOM;MASC;SG
capo	mys	capo	mys	N;MASC;SG	N;INAN;NOM;MASC;SG
capo	plášť	capo	plášť	N;MASC;SG	N;INAN;NOM;MASC;SG
capo	veliteľ	capo	veliteľ	N;MASC;SG	N;ANIM;NOM;MASC;SG
capo	náčelník	capo	náčelník	N;MASC;SG	N;ANIM;NOM;MASC;SG
capo	šéf	capo	šéf	N;MASC;SG	N;ANIM;NOM;MASC;SG
capo	šéfka	capo	šéfky	N;MASC;SG	N;NOM;FEM;SG
musica	music	musica	musica	N;FEM;SG	N;NOM;MASC;SG
musica	hudba	musica	hudba	N;FEM;SG	N;NOM;FEM;SG
musica	hudbu	musica	hudba	N;FEM;SG	N;ACC;FEM;SG
divisione	delenie	divisione	delenie	N;FEM;SG	N;NOM;NEUT;SG
divisione	divízia	divisione	divízium	N;FEM;SG	N;NOM;FEM;SG
divisione	rozdelenie	divisione	rozdelenie	N;FEM;SG	N;NOM;NEUT;SG
luogo	miesto	luogo	miesto	N;MASC;SG	N;NOM;NEUT;SG
luogo	place	luogo	placať	N;MASC;SG	N;NOM;MASC;SG
ago	ihla	ago	ihla	N	N;NOM;FEM;SG
ago	ihly	ago	ihla	N	N;NOM;FEM;PL
ago	ihlu	ago	ihla	N	N;ACC;FEM;SG
dic	december	dire	december	N	N;INAN;NOM;MASC;SG
dic	zos	dire	zos	N	N;NOM;FEM;SG
parigi	paríža	parigo	paríž	N;MASC;SG	N;INAN;GEN;MASC;SG
parigi	paríži	parigo	paríž	N;MASC;SG	N;INAN;NOM;MASC;SG
sembra	vyzerá	sembrare	vyzerať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
gioco	zápas	gioco	zápas	N;MASC;SG	N;INAN;NOM;MASC;SG
gioco	hra	gioco	hra	N;MASC;SG	N;NOM;FEM;SG
terzo	tretia	terzo	tretí	ADJ;MASC;SG	ADJ;NOM;FEM;SG
terzo	tretí	terzo	tretí	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
terzo	tretie	terzo	tretí	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
ufficiale	úradný	ufficiale	úradný	ADJ;SG	ADJ;INAN;NOM;MASC;SG
ufficiale	oficiálna	ufficiale	oficiálny	ADJ;SG	ADJ;NOM;FEM;SG
ufficiale	oficiálny	ufficiale	oficiálny	ADJ;SG	ADJ;INAN;NOM;MASC;SG
luigi	louisom	luigi	louis	N;MASC;SG	N;ANIM;INS;MASC;SG
vittoria	výhra	vittoria	výhra	N;FEM;SG	N;NOM;FEM;SG
vittoria	vittoria	vittoria	vittoriť	N;FEM;SG	N;NOM;FEM;SG
