uma	unu	um	unu	NUM	NUM;MASC;SG
seguinte	următoarea	seguinte	următor	ADJ;MASC;SG	ADJ;DEF;FEM;SG
muitos	mulți	muito	mult	PRO;MASC;PL	PRO;MASC;PL;3
muitos	multe	muito	mult	PRO;MASC;PL	PRO;FEM;PL;3
wikipédia	wikipedia	wikipédia	wikipedia	N;FEM;SG	N;DEF;FEM;SG
time	timp	time	timp	N;MASC;SG	N;INDF;MASC;SG
time	ora	time	oră	N;MASC;SG	N;DEF;FEM;SG
time	timpul	time	timp	N;MASC;SG	N;DEF;MASC;SG
time	echipă	time	echipă	N;MASC;SG	N;INDF;FEM;SG
time	echipa	time	echipă	N;MASC;SG	N;DEF;FEM;SG
time	team	time	team	N;MASC;SG	N;INDF;MASC;SG
geral	generalul	geral	general	N;MASC;SG	N;DEF;MASC;SG
aqui	aici	aqui	aici	ADV	ADV
style	stil	style	stil	N;MASC;SG	N;INDF;MASC;SG
style	stilul	style	stil	N;MASC;SG	N;DEF;MASC;SG
versão	versiunea	versão	versiune	N;FEM;SG	N;DEF;FEM;SG
versão	versiune	versão	versiune	N;FEM;SG	N;INDF;FEM;SG
fim	sfârșit	fim	sfârșit	N;MASC;SG	N;INDF;MASC;SG
fim	final	fim	final	N;MASC;SG	N;INDF;MASC;SG
programa	program	programa	program	N;MASC;SG	N;INDF;MASC;SG
programa	programul	programa	program	N;MASC;SG	N;DEF;MASC;SG
programa	program	programa	program	N;MASC;SG	N;INDF;MASC;SG
programa	programul	programa	program	N;MASC;SG	N;DEF;MASC;SG
porto	portul	porto	port	N;MASC;SG	N;DEF;MASC;SG
porto	port	porto	port	N;MASC;SG	N;INDF;MASC;SG
fontes	sursele	fonte	sursă	N;FEM;PL	N;DEF;FEM;PL
fontes	surse	fonte	sursă	N;FEM;PL	N;INDF;FEM;PL
fontes	fonturi	fonte	font	N;FEM;PL	N;INDF;FEM;PL
fontes	fântâni	fonte	fântână	N;FEM;PL	N;INDF;FEM;PL
deve	trebuie	dever	trebui	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
sempre	mereu	sempre	mereu	ADV	ADV
sempre	întotdeauna	sempre	întotdeauna	ADV	ADV
site	situl	site	sit	N;MASC;SG	N;DEF;MASC;SG
site	sit	site	sit	N;MASC;SG	N;INDF;MASC;SG
livro	cartii	livro	carte	N;MASC;SG	N;DEF;FEM;SG
livro	cartea	livro	carte	N;MASC;SG	N;DEF;FEM;SG
livro	carte	livro	carte	N;MASC;SG	N;INDF;FEM;SG
atualmente	momentan	atualmente	momentan	ADV	ADV
equipe	echipă	equipe	echipă	N;FEM;SG	N;INDF;FEM;SG
equipe	echipa	equipe	echipă	N;FEM;SG	N;DEF;FEM;SG
equipe	team	equipe	team	N;FEM;SG	N;INDF;MASC;SG
escola	scoala	escola	scoală	N;FEM;SG	N;DEF;FEM;SG
escola	școala	escola	școală	N;FEM;SG	N;DEF;FEM;SG
escola	şcoala	escola	pcoală	N;FEM;SG	N;DEF;FEM;SG
escola	școală	escola	școală	N;FEM;SG	N;INDF;FEM;SG
escola	şcoală	escola	şcoală	N;FEM;SG	N;INDF;FEM;SG
outra	altul	outro	altul	PRO;FEM;SG	PRO;MASC;SG;3
dados	date	dado	dată	N;MASC;PL	N;INDF;FEM;PL
dados	datele	dado	dată	N;MASC;PL	N;DEF;FEM;PL
copa	copa	copa	copa	N;FEM;SG	N;SG
copa	cupa	copa	cupă	N;FEM;SG	N;DEF;FEM;SG
copa	cupă	copa	cupă	N;FEM;SG	N;INDF;FEM;SG
copa	ceașcă	copa	ceașcă	N;FEM;SG	N;INDF;FEM;SG
posição	pozitie	posição	pozitie	N;FEM;SG	N;INDF;FEM;SG
posição	poziția	posição	poziție	N;FEM;SG	N;DEF;FEM;SG
posição	poziţia	posição	pozigie	N;FEM;SG	N;DEF;FEM;SG
posição	poziţie	posição	poziţie	N;FEM;SG	N;INDF;FEM;SG
posição	poziție	posição	poziție	N;FEM;SG	N;INDF;FEM;SG
internacional	internacional	internacional	internacional	ADJ;MASC;SG	ADJ;INDF;MASC;SG
internacional	internațional	internacional	internațional	ADJ;MASC;SG	ADJ;INDF;MASC;SG
internacional	international	internacional	international	ADJ;MASC;SG	ADJ;INDF;MASC;SG
internacional	internaţională	internacional	internahional	ADJ;MASC;SG	ADJ;INDF;FEM;SG
internacional	internațională	internacional	internațional	ADJ;MASC;SG	ADJ;INDF;FEM;SG
internacional	internaţional	internacional	internaţional	ADJ;MASC;SG	ADJ;INDF;MASC;SG
hoje	azi	hoje	azi	ADV	ADV
hoje	astăzi	hoje	astăzi	ADV	ADV
província	provincie	província	provincie	N;FEM;SG	N;INDF;FEM;SG
província	provincia	província	provincie	N;FEM;SG	N;DEF;FEM;SG
team	echipă	team	echipă	N;MASC;SG	N;INDF;FEM;SG
team	echipa	team	echipă	N;MASC;SG	N;DEF;FEM;SG
team	team	team	team	N;MASC;SG	N;INDF;MASC;SG
países	țări	país	țară	N;MASC;PL	N;INDF;FEM;PL
países	ţările	país	gară	N;MASC;PL	N;DEF;FEM;PL
países	țările	país	țară	N;MASC;PL	N;DEF;FEM;PL
países	ţări	país	gară	N;MASC;PL	N;INDF;FEM;PL
embora	deși	embora	deși	CONJ	CONJ;POS
embora	deși	embora	deși	CONJ	CONJ;POS
inglês	engleza	inglês	engleza	N;MASC;SG	N;DEF;FEM;SG
inglês	engleză	inglês	englez	N;MASC;SG	N;INDF;FEM;SG
inglês	romanian	inglês	romanian	N;MASC;SG	N;INDF;MASC;SG
pouco	puțin	pouco	puțin	ADV	ADV
porque	deoarece	porque	deoarece	CONJ	CONJ;POS
projeto	project	projeto	project	N;MASC;SG	N;INDF;MASC;SG
projeto	proiectului	projeto	proiect	N;MASC;SG	N;DEF;MASC;SG
projeto	proiectul	projeto	proiect	N;MASC;SG	N;DEF;MASC;SG
projeto	proiect	projeto	proiect	N;MASC;SG	N;INDF;MASC;SG
atual	actual	atual	actual	ADJ;MASC;SG	ADJ;INDF;MASC;SG
atual	actuală	atual	actual	ADJ;MASC;SG	ADJ;INDF;FEM;SG
ordem	comanda	ordem	comandă	N;FEM;SG	N;DEF;FEM;SG
ordem	ordinea	ordem	ordine	N;FEM;SG	N;DEF;FEM;SG
ordem	comandă	ordem	comandă	N;FEM;SG	N;INDF;FEM;SG
ordem	ordine	ordem	ordine	N;FEM;SG	N;INDF;FEM;SG
ordem	ordin	ordem	ordin	N;FEM;SG	N;INDF;MASC;SG
pai	tata	pai	tată	N;MASC;SG	N;DEF;MASC;SG
pai	tata	pai	tată	N;MASC;SG	N;DEF;MASC;SG
estádio	stadion	estádio	stadion	N;MASC;SG	N;INDF;MASC;SG
estádio	stadionul	estádio	stadion	N;MASC;SG	N;DEF;MASC;SG
partido	partido	partido	partido	N;MASC;SG	N;INDF;MASC;SG
partido	party	partido	party	N;MASC;SG	N;INDF;MASC;SG
partido	petrecere	partido	petrecere	N;MASC;SG	N;INDF;FEM;SG
partido	partid	partido	partid	N;MASC;SG	N;INDF;MASC;SG
ilha	insulă	ilha	insulă	N;FEM;SG	N;INDF;FEM;SG
ilha	insula	ilha	insulă	N;FEM;SG	N;DEF;FEM;SG
carreira	cariera	carreira	carieră	N;FEM;SG	N;DEF;FEM;SG
carreira	carieră	carreira	carieră	N;FEM;SG	N;INDF;FEM;SG
campo	câmp	campo	câmp	N;MASC;SG	N;INDF;MASC;SG
campo	câmpul	campo	câmp	N;MASC;SG	N;DEF;MASC;SG
campo	field	campo	field	N;MASC;SG	N;INDF;MASC;SG
campo	teren	campo	teren	N;MASC;SG	N;INDF;MASC;SG
campo	tabără	campo	tabără	N;MASC;SG	N;INDF;FEM;SG
campo	camp	campo	camp	N;MASC;SG	N;INDF;MASC;SG
campo	tabăra	campo	tabără	N;MASC;SG	N;DEF;FEM;SG
campo	lagăr	campo	lagăr	N;MASC;SG	N;INDF;MASC;SG
campo	tabara	campo	tabară	N;MASC;SG	N;DEF;FEM;SG
placar	scorul	placar	scor	N;MASC;SG	N;DEF;MASC;SG
placar	punctaj	placar	punctaj	N;MASC;SG	N;INDF;MASC;SG
placar	scor	placar	scor	N;MASC;SG	N;INDF;MASC;SG
placar	tabela	placar	tabel	N;MASC;SG	N;DEF;FEM;SG
uso	utilizare	uso	utilizare	N;MASC;SG	N;INDF;FEM;SG
uso	folosire	uso	folosire	N;MASC;SG	N;INDF;FEM;SG
uso	utilizarea	uso	utilizare	N;MASC;SG	N;DEF;FEM;SG
uso	utilizare	uso	utilizare	N;MASC;SG	N;INDF;FEM;SG
linha	linia	linha	linie	N;FEM;SG	N;DEF;FEM;SG
linha	linie	linha	linie	N;FEM;SG	N;INDF;FEM;SG
poder	putere	poder	putere	N;MASC;SG	N;INDF;FEM;SG
poder	puterea	poder	putere	N;MASC;SG	N;DEF;FEM;SG
poder	power	poder	power	N;MASC;SG	N
reino	regat	reino	regat	N;MASC;SG	N;INDF;MASC;SG
reino	kingdom	reino	kingdom	N;MASC;SG	N;INDF;MASC;SG
reino	regatul	reino	regat	N;MASC;SG	N;DEF;MASC;SG
reino	tărâm	reino	tărâm	N;MASC;SG	N;INDF;MASC;SG
muitas	mulți	muito	mult	PRO;FEM;PL	PRO;MASC;PL;3
muitas	multe	muito	mult	PRO;FEM;PL	PRO;FEM;PL;3
principais	principale	principal	principal	ADJ;MASC;PL	ADJ;INDF;FEM;PL
conta	cont	conta	cont	N;FEM;SG	N;INDF;MASC;SG
conta	contul	conta	cont	N;FEM;SG	N;DEF;MASC;SG
tarde	târziu	tarde	târziu	ADV	ADV
volta	volta	volta	volta	N;FEM;SG	N;DEF;FEM;SG
volta	spate	volta	spate	N;FEM;SG	N;INDF;MASC;SG
vila	oraș	vila	oraș	N;FEM;SG	N;INDF;MASC;SG
vila	oras	vila	oras	N;FEM;SG	N;INDF;MASC;SG
vila	oraşul	vila	orac	N;FEM;SG	N;DEF;MASC;SG
vila	oraş	vila	oraş	N;FEM;SG	N;INDF;MASC;SG
vila	vila	vila	vilă	N;FEM;SG	N;DEF;FEM;SG
vila	satul	vila	sat	N;FEM;SG	N;DEF;MASC;SG
vila	satului	vila	sat	N;FEM;SG	N;DEF;MASC;SG
vila	sat	vila	sat	N;FEM;SG	N;INDF;MASC;SG
política	politica	política	politică	N;FEM;SG	N;DEF;FEM;SG
política	politica	política	politică	N;FEM;SG	N;DEF;FEM;SG
base	baza	base	bază	N;FEM;SG	N;DEF;FEM;SG
base	bază	base	bază	N;FEM;SG	N;INDF;FEM;SG
frança	france	frança	francă	N;FEM;SG	N;INDF;MASC;SG
direito	dreapta	direito	dreaptă	N;MASC;SG	N;DEF;FEM;SG
direito	law	direito	law	N;MASC;SG	N;INDF;MASC;SG
direito	lege	direito	lege	N;MASC;SG	N;INDF;FEM;SG
direito	legea	direito	lege	N;MASC;SG	N;DEF;FEM;SG
real	royal	real	royal	N;MASC;SG	N;INDF;MASC;SG
rede	plasa	rede	plasa	N;FEM;SG	N;DEF;FEM;SG
rede	net	rede	net	N;FEM;SG	N;INDF;MASC;SG
rede	plasă	rede	plasă	N;FEM;SG	N;INDF;FEM;SG
rede	fileu	rede	fileu	N;FEM;SG	N;INDF;MASC;SG
rede	reţeaua	rede	regea	N;FEM;SG	N;DEF;FEM;SG
rede	retea	rede	retea	N;FEM;SG	N;DEF;FEM;SG
rede	rețea	rede	rețea	N;FEM;SG	N;INDF;FEM;SG
rede	network	rede	network	N;FEM;SG	N;INDF;MASC;SG
jpg	jpg	jpg	jpg	N;MASC;SG	N
público	audiență	público	audiență	N;MASC;SG	N;INDF;FEM;SG
público	audiența	público	audiență	N;MASC;SG	N;DEF;FEM;SG
fase	faza	fase	fază	N;FEM;SG	N;DEF;FEM;SG
fase	fază	fase	fază	N;FEM;SG	N;INDF;FEM;SG
lisboa	lisbon	lisboa	lisbon	N;FEM;SG	N;INDF;MASC;SG
capital	capitala	capital	capitală	N;MASC;SG	N;DEF;FEM;SG
capital	capitală	capital	capitală	N;MASC;SG	N;INDF;FEM;SG
capital	capital	capital	capital	N;MASC;SG	N;INDF;MASC;SG
ponto	punct	ponto	punct	N;MASC;SG	N;INDF;MASC;SG
ponto	punctul	ponto	punct	N;MASC;SG	N;DEF;MASC;SG
ponto	punct	ponto	punct	N;MASC;SG	N;INDF;MASC;SG
empresa	companie	empresa	companie	N;FEM;SG	N;INDF;FEM;SG
empresa	compania	empresa	companie	N;FEM;SG	N;DEF;FEM;SG
empresa	întreprindere	empresa	întreprindere	N;FEM;SG	N;INDF;FEM;SG
empresa	întreprinderea	empresa	întreprindere	N;FEM;SG	N;DEF;FEM;SG
single	single	single	single	N;MASC;SG	N;INDF;MASC;SG
corpo	body	corpo	body	N;MASC;SG	N;INDF;MASC;SG
corpo	organism	corpo	organism	N;MASC;SG	N;INDF;MASC;SG
corpo	corp	corpo	corp	N;MASC;SG	N;INDF;MASC;SG
corpo	corpul	corpo	corp	N;MASC;SG	N;DEF;MASC;SG
corpo	trup	corpo	trup	N;MASC;SG	N;INDF;MASC;SG
década	decadă	década	decădea	N;FEM;SG	N;INDF;FEM;SG
década	deceniu	década	deceniu	N;FEM;SG	N;INDF;MASC;SG
divisão	divizia	divisão	divizie	N;FEM;SG	N;DEF;FEM;SG
divisão	divizare	divisão	divizare	N;FEM;SG	N;INDF;FEM;SG
divisão	diviziunea	divisão	diviziune	N;FEM;SG	N;DEF;FEM;SG
divisão	diviziune	divisão	diviziune	N;FEM;SG	N;INDF;FEM;SG
divisão	divizie	divisão	divizie	N;FEM;SG	N;INDF;FEM;SG
relação	relația	relação	relație	N;FEM;SG	N;DEF;FEM;SG
relação	relatie	relação	relatie	N;FEM;SG	N;INDF;FEM;SG
relação	relație	relação	relație	N;FEM;SG	N;INDF;FEM;SG
república	republica	república	republică	N;FEM;SG	N;DEF;FEM;SG
república	republică	república	republică	N;FEM;SG	N;INDF;FEM;SG
votação	vot	votação	vot	N;FEM;SG	N;INDF;MASC;SG
votação	votare	votação	votare	N;FEM;SG	N;INDF;FEM;SG
votação	votul	votação	vot	N;FEM;SG	N;DEF;MASC;SG
votação	votarea	votação	votare	N;FEM;SG	N;DEF;FEM;SG
américa	america	américo	americă	N;FEM;SG	N;DEF;FEM;SG
data	data	data	dată	N;FEM;SG	N;DEF;FEM;SG
data	dată	data	dată	N;FEM;SG	N;INDF;FEM;SG
data	data	data	dată	N;FEM;SG	N;DEF;FEM;SG
agora	acum	agora	acum	ADV	ADV
condado	judetul	condar	judet	N;MASC;SG	N;DEF;MASC;SG
condado	comitatul	condar	comitat	N;MASC;SG	N;DEF;MASC;SG
condado	județul	condar	județ	N;MASC;SG	N;DEF;MASC;SG
condado	comitat	condar	comita	N;MASC;SG	N;INDF;MASC;SG
desenvolvimento	dezvoltarea	desenvolvimento	dezvoltare	N;MASC;SG	N;DEF;FEM;SG
desenvolvimento	elaborare	desenvolvimento	elaborare	N;MASC;SG	N;INDF;FEM;SG
desenvolvimento	dezvoltare	desenvolvimento	dezvoltare	N;MASC;SG	N;INDF;FEM;SG
mil	mii	mil	mie	NUM	NUM;INDF;FEM;PL
logo	curând	logo	curând	ADV	ADV
diretor	director	diretor	director	N;MASC;SG	N;INDF;MASC;SG
diretor	regizor	diretor	regizor	N;MASC;SG	N;INDF;MASC;SG
categoria	categoria	categoria	categorie	N;FEM;SG	N;DEF;FEM;SG
categoria	categorie	categoria	categorie	N;FEM;SG	N;INDF;FEM;SG
cintura	talie	cintura	talie	N;FEM;SG	N;INDF;FEM;SG
mar	marea	mar	mare	N;MASC;SG	N;DEF;FEM;SG
militar	armată	militar	armată	N;MASC;SG	N;INDF;FEM;SG
campeão	champ	campeão	champ	N;MASC;SG	N;INDF;MASC;SG
campeão	campion	campeão	campion	N;MASC;SG	N;INDF;MASC;SG
campeão	campioană	campeão	campioană	N;MASC;SG	N;INDF;FEM;SG
campeão	campioana	campeão	campioană	N;MASC;SG	N;DEF;FEM;SG
campeão	campionul	campeão	campion	N;MASC;SG	N;DEF;MASC;SG
diz	spune	dizer	spune	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
diz	zice	dizer	zice	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
sucesso	succes	sucesso	succes	N;MASC;SG	N;INDF;MASC;SG
sucesso	succesul	sucesso	succes	N;MASC;SG	N;DEF;MASC;SG
original	originala	original	original	ADJ;MASC;SG	ADJ;DEF;FEM;SG
original	original	original	original	ADJ;MASC;SG	ADJ;INDF;MASC;SG
original	originală	original	original	ADJ;MASC;SG	ADJ;INDF;FEM;SG
fora	afara	fora	afara	ADV	ADV
fora	afară	fora	afară	ADV	ADV
fora	afara	fora	afara	ADV	ADV
fora	afară	fora	afară	ADV	ADV
comunidade	comunitate	comunidade	comunitate	N;FEM;SG	N;INDF;FEM;SG
comunidade	comunitatea	comunidade	comunitate	N;FEM;SG	N;DEF;FEM;SG
idade	varsta	idade	varsta	N;FEM;SG	N;DEF;FEM;SG
idade	vârstă	idade	vârstă	N;FEM;SG	N;INDF;FEM;SG
idade	vârsta	idade	vârstă	N;FEM;SG	N;DEF;FEM;SG
portuguesa	portugheza	portuguesa	portugheza	N;FEM;SG	N;DEF;FEM;SG
portuguesa	portugheză	portuguesa	portugheză	N;FEM;SG	N;INDF;FEM;SG
portuguesa	portuguesa	portuguesa	portuguesă	N;FEM;SG	N;DEF;FEM;SG
cinco	cinci	cinco	cinci	NUM	NUM;PL
maioria	majoritate	maioria	majoritate	N;FEM;SG	N;INDF;FEM;SG
maioria	majoritatea	maioria	majoritate	N;FEM;SG	N;DEF;FEM;SG
tudo	totul	tudo	tot	PRO;MASC;SG	PRO;MASC;SG;3
tudo	tot	tudo	tot	PRO;MASC;SG	PRO;MASC;SG;3
recebeu	primit	receber	primi	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP
média	medie	média	medie	N;FEM;SG	N;INDF;FEM;SG
média	medium	média	medium	N;FEM;SG	N;INDF;MASC;SG
média	medie	média	medie	N;FEM;SG	N;INDF;FEM;SG
média	medie	média	medie	N;FEM;SG	N;INDF;FEM;SG
departamento	departamentul	departamento	departament	N;MASC;SG	N;DEF;MASC;SG
departamento	departament	departamento	departament	N;MASC;SG	N;INDF;MASC;SG
quase	aproape	quase	aproape	ADV	ADV
boa	buna	bom	bun	ADJ;FEM;SG	ADJ;DEF;FEM;SG
boa	bun	bom	bun	ADJ;FEM;SG	ADJ;INDF;MASC;SG
boa	frumos	bom	frumos	ADJ;FEM;SG	ADJ;INDF;MASC;SG
processo	procedeu	processo	procedeu	N;MASC;SG	N;INDF;MASC;SG
processo	proces	processo	proces	N;MASC;SG	N;INDF;MASC;SG
processo	procesului	processo	proces	N;MASC;SG	N;DEF;MASC;SG
processo	procesul	processo	proces	N;MASC;SG	N;DEF;MASC;SG
bom	buna	bom	bun	ADJ;MASC;SG	ADJ;DEF;FEM;SG
bom	bun	bom	bun	ADJ;MASC;SG	ADJ;INDF;MASC;SG
bom	frumos	bom	frumos	ADJ;MASC;SG	ADJ;INDF;MASC;SG
rock	piatră	rock	piatră	N;MASC;SG	N;INDF;FEM;SG
rock	piatra	rock	piatră	N;MASC;SG	N;DEF;FEM;SG
rock	stânca	rock	stâncă	N;MASC;SG	N;DEF;FEM;SG
rock	stâncă	rock	stâncă	N;MASC;SG	N;INDF;FEM;SG
rock	rock	rock	rock	N;MASC;SG	N;INDF;MASC;SG
arte	arta	arte	artă	N;FEM;SG	N;DEF;FEM;SG
arte	artă	arte	artă	N;FEM;SG	N;INDF;FEM;SG
arte	art	arte	art	N;FEM;SG	N;INDF;MASC;SG
total	totalul	total	total	N;MASC;SG	N;DEF;MASC;SG
lei	law	lei	law	N;FEM;SG	N;INDF;MASC;SG
lei	lege	lei	lege	N;FEM;SG	N;INDF;FEM;SG
lei	legea	lei	lege	N;FEM;SG	N;DEF;FEM;SG
importante	importanta	importante	important	ADJ;MASC;SG	ADJ;DEF;FEM;SG
importante	importantă	importante	important	ADJ;MASC;SG	ADJ;INDF;FEM;SG
obras	lucrări	obra	lucrare	N;FEM;PL	N;INDF;FEM;PL
obras	lucrari	obra	lucrar	N;FEM;PL	N;INDF;FEM;PL
presente	prezentă	presente	prezent	ADJ;MASC;SG	ADJ;INDF;FEM;SG
censo	recensământului	censo	recensământ	N;MASC;SG	N;DEF;MASC;SG
censo	recensământul	censo	recensământ	N;MASC;SG	N;DEF;MASC;SG
censo	recensământ	censo	recensământ	N;MASC;SG	N;INDF;MASC;SG
feito	făcut	fazer	face	V;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
língua	limba	língua	limbă	N;FEM;SG	N;DEF;FEM;SG
língua	limbă	língua	limbă	N;FEM;SG	N;INDF;FEM;SG
língua	limba	língua	limbă	N;FEM;SG	N;DEF;FEM;SG
língua	limbă	língua	limbă	N;FEM;SG	N;INDF;FEM;SG
língua	limbaj	língua	limbaj	N;FEM;SG	N;INDF;MASC;SG
língua	limbajul	língua	limbaj	N;FEM;SG	N;DEF;MASC;SG
sede	setea	sede	sete	N;FEM;SG	N;DEF;FEM;SG
sede	sediu	sede	sediu	N;FEM;SG	N;INDF;MASC;SG
pontos	puncte	ponto	punct	N;MASC;PL	N;INDF;FEM;PL
pontos	puncte	ponto	punct	N;MASC;PL	N;INDF;FEM;PL
pontos	cusături	ponto	cusătură	N;MASC;PL	N;INDF;FEM;PL
costa	coasta	costa	coastă	N;FEM;SG	N;DEF;FEM;SG
costa	coastă	costa	coastă	N;FEM;SG	N;INDF;FEM;SG
costa	coast	costa	coast	N;FEM;SG	N;INDF;MASC;SG
origem	origine	origem	origine	N;FEM;SG	N;INDF;FEM;SG
origem	originea	origem	origine	N;FEM;SG	N;DEF;FEM;SG
origem	sursă	origem	sursă	N;FEM;SG	N;INDF;FEM;SG
origem	sursa	origem	sursă	N;FEM;SG	N;DEF;FEM;SG
exército	armata	exército	armată	N;MASC;SG	N;DEF;FEM;SG
exército	armată	exército	armată	N;MASC;SG	N;INDF;FEM;SG
exército	army	exército	army	N;MASC;SG	N;INDF;MASC;SG
santo	santo	santo	santo	N;MASC;SG	N;INDF;MASC;SG
santo	sfânt	santo	sfânt	N;MASC;SG	N;INDF;MASC;SG
santo	sfantul	santo	sfant	N;MASC;SG	N;DEF;MASC;SG
santo	sfântul	santo	sfânt	N;MASC;SG	N;DEF;MASC;SG
santo	saint	santo	saint	N;MASC;SG	N;INDF;MASC;SG
santo	sfânt	santo	sfânt	N;MASC;SG	N;INDF;MASC;SG
incluindo	incluzând	incluir	include	V;V.MSDR	V;V.MSDR
ouro	golden	ouro	golden	N;MASC;SG	N;INDF;MASC;SG
ouro	aur	ouro	aur	N;MASC;SG	N;INDF;MASC;SG
ouro	aurul	ouro	aur	N;MASC;SG	N;DEF;MASC;SG
federal	federal	federal	federal	ADJ;MASC;SG	ADJ;INDF;MASC;SG
federal	federală	federal	federal	ADJ;MASC;SG	ADJ;INDF;FEM;SG
texto	text	texto	text	N;MASC;SG	N;INDF;MASC;SG
texto	textul	texto	text	N;MASC;SG	N;DEF;MASC;SG
membros	membre	membro	membră	N;MASC;PL	N;INDF;FEM;PL
membros	membrele	membro	membră	N;MASC;PL	N;DEF;FEM;PL
membros	membrelor	membro	membră	N;MASC;PL	N;DEF;FEM;PL
membros	membrii	membro	membru	N;MASC;PL	N;DEF;MASC;PL
membros	membri	membro	membru	N;MASC;PL	N;INDF;MASC;PL
altura	înălţime	altura	înălţime	N;FEM;SG	N;INDF;FEM;SG
altura	înălțimea	altura	înălțime	N;FEM;SG	N;DEF;FEM;SG
altura	înălțime	altura	înălțime	N;FEM;SG	N;INDF;FEM;SG
cor	culoare	cor	culoare	N;FEM;SG	N;INDF;FEM;SG
cor	culoarea	cor	culoare	N;FEM;SG	N;DEF;FEM;SG
cor	culoare	cor	culoare	N;FEM;SG	N;INDF;FEM;SG
cor	culoarea	cor	culoare	N;FEM;SG	N;DEF;FEM;SG
cor	cor	cor	cor	N;FEM;SG	N;INDF;MASC;SG
direção	direcţia	direção	direchi	N;FEM;SG	N;DEF;FEM;SG
direção	direcție	direção	direcție	N;FEM;SG	N;INDF;FEM;SG
direção	directie	direção	directie	N;FEM;SG	N;INDF;FEM;SG
direção	direcția	direção	direcție	N;FEM;SG	N;DEF;FEM;SG
direção	direcție	direção	direcție	N;FEM;SG	N;INDF;FEM;SG
direção	poziția	direção	poziție	N;FEM;SG	N;DEF;FEM;SG
isto	asta	isto	acesta	PRO;MASC;SG	PRO;FEM;SG;3
isto	aceasta	isto	acesta	PRO;MASC;SG	PRO;FEM;SG;3
próprio	proprie	próprio	propriu	ADJ;MASC;SG	ADJ;INDF;FEM;SG
nível	nivelul	nível	nivel	N;MASC;SG	N;DEF;MASC;SG
nível	nivel	nível	nivel	N;MASC;SG	N;INDF;MASC;SG
imagem	poza	imagem	poză	N;FEM;SG	N;DEF;FEM;SG
imagem	poză	imagem	poză	N;FEM;SG	N;INDF;FEM;SG
imagem	imagine	imagem	imagine	N;FEM;SG	N;INDF;FEM;SG
imagem	imaginea	imagem	imagine	N;FEM;SG	N;DEF;FEM;SG
imagem	imagine	imagem	imagine	N;FEM;SG	N;INDF;FEM;SG
usuário	utilizatorul	usuário	utilizator	N;MASC;SG	N;DEF;MASC;SG
usuário	utilizator	usuário	utilizator	N;MASC;SG	N;INDF;MASC;SG
diferentes	diferite	diferente	diferit	ADJ;MASC;PL	ADJ;INDF;FEM;PL
homem	bărbat	homem	bărbat	N;MASC;SG	N;INDF;MASC;SG
homem	om	homem	om	N;MASC;SG	N;INDF;MASC;SG
homem	omul	homem	om	N;MASC;SG	N;DEF;MASC;SG
homem	barbat	homem	barbat	N;MASC;SG	N;INDF;MASC;SG
conhecida	cunoscut	conhecido	cunoscut	ADJ;FEM;SG	ADJ;INDF;MASC;SG
conhecida	cunoscută	conhecido	cunoscut	ADJ;FEM;SG	ADJ;INDF;FEM;SG
criação	crearea	criação	creare	N;FEM;SG	N;DEF;FEM;SG
criação	creatie	criação	creatie	N;FEM;SG	N;INDF;FEM;SG
criação	creare	criação	creare	N;FEM;SG	N;INDF;FEM;SG
criação	crearea	criação	creare	N;FEM;SG	N;DEF;FEM;SG
criação	creare	criação	creare	N;FEM;SG	N;INDF;FEM;SG
construção	clădire	construção	clădire	N;FEM;SG	N;INDF;FEM;SG
construção	cladire	construção	cladire	N;FEM;SG	N;INDF;FEM;SG
construção	clădirea	construção	clădire	N;FEM;SG	N;DEF;FEM;SG
construção	constructie	construção	constructie	N;FEM;SG	N;INDF;FEM;SG
construção	construcție	construção	construcție	N;FEM;SG	N;INDF;FEM;SG
jogador	player	jogador	player	N;MASC;SG	N;INDF;MASC;SG
jogador	jucator	jogador	jucator	N;MASC;SG	N;INDF;MASC;SG
jogador	jucătorul	jogador	jucător	N;MASC;SG	N;DEF;MASC;SG
jogador	jucător	jogador	jucător	N;MASC;SG	N;INDF;MASC;SG
televisão	televizor	televisão	televizor	N;FEM;SG	N;INDF;MASC;SG
televisão	televiziune	televisão	televiziune	N;FEM;SG	N;INDF;FEM;SG
televisão	televiziunea	televisão	televiziune	N;FEM;SG	N;DEF;FEM;SG
social	socială	social	social	ADJ;MASC;SG	ADJ;INDF;FEM;SG
revista	revista	revista	revistă	N;FEM;SG	N;DEF;FEM;SG
revista	revistă	revista	revistă	N;FEM;SG	N;INDF;FEM;SG
vitória	victorie	vitória	victorie	N;FEM;SG	N;INDF;FEM;SG
vitória	vitória	vitória	vitvrie	N;FEM;SG	N;DEF;FEM;SG
vitória	victorie	vitória	victorie	N;FEM;SG	N;INDF;FEM;SG
vitória	victoria	vitória	victorie	N;FEM;SG	N;DEF;FEM;SG
união	uniunea	união	uniune	N;FEM;SG	N;DEF;FEM;SG
