uma	unu	um	unu	NUM	NUM;MASC;SG
style	stilul	style	stil	N;MASC;SG	N;DEF;MASC;SG
versão	versiunea	versão	versiune	N;FEM;SG	N;DEF;FEM;SG
versão	versiune	versão	versiune	N;FEM;SG	N;INDF;FEM;SG
fim	final	fim	final	N;MASC;SG	N;INDF;MASC;SG
programa	program	programa	program	N;MASC;SG	N;INDF;MASC;SG
programa	programul	programa	program	N;MASC;SG	N;DEF;MASC;SG
programa	program	programa	program	N;MASC;SG	N;INDF;MASC;SG
programa	programul	programa	program	N;MASC;SG	N;DEF;MASC;SG
porto	portul	porto	port	N;MASC;SG	N;DEF;MASC;SG
porto	port	porto	port	N;MASC;SG	N;INDF;MASC;SG
fontes	sursele	fonte	sursă	N;FEM;PL	N;DEF;FEM;PL
fontes	surse	fonte	sursă	N;FEM;PL	N;INDF;FEM;PL
fontes	fonturi	fonte	font	N;FEM;PL	N;INDF;FEM;PL
fontes	fantani	fonte	fantan	N;FEM;PL	N;INDF;FEM;PL
deve	trebuie	dever	trebui	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
sempre	mereu	sempre	mereu	ADV	ADV
site	situl	site	sit	N;MASC;SG	N;DEF;MASC;SG
site	sit	site	sit	N;MASC;SG	N;INDF;MASC;SG
livro	cartii	livro	carte	N;MASC;SG	N;DEF;FEM;SG
livro	cartea	livro	carte	N;MASC;SG	N;DEF;FEM;SG
livro	carte	livro	carte	N;MASC;SG	N;INDF;FEM;SG
atualmente	momentan	atualmente	momentan	ADV	ADV
equipe	echipa	equipe	echipă	N;FEM;SG	N;DEF;FEM;SG
equipe	echipa	equipe	echipă	N;FEM;SG	N;DEF;FEM;SG
equipe	team	equipe	team	N;FEM;SG	N;INDF;MASC;SG
escola	scoala	escola	scoală	N;FEM;SG	N;DEF;FEM;SG
escola	scoala	escola	scoală	N;FEM;SG	N;DEF;FEM;SG
escola	scoala	escola	scoală	N;FEM;SG	N;DEF;FEM;SG
escola	scoala	escola	scoală	N;FEM;SG	N;DEF;FEM;SG
escola	scoala	escola	scoală	N;FEM;SG	N;DEF;FEM;SG
outra	altul	outro	altul	PRO;FEM;SG	PRO;MASC;SG;3
dados	date	dado	dată	N;MASC;PL	N;INDF;FEM;PL
dados	datele	dado	dată	N;MASC;PL	N;DEF;FEM;PL
copa	copa	copa	copa	N;FEM;SG	N;SG
copa	cupa	copa	cupă	N;FEM;SG	N;DEF;FEM;SG
copa	cupa	copa	cupă	N;FEM;SG	N;DEF;FEM;SG
copa	ceasca	copa	cească	N;FEM;SG	N;DEF;FEM;SG
posição	pozitie	posição	pozitie	N;FEM;SG	N;INDF;FEM;SG
posição	pozitia	posição	pozitie	N;FEM;SG	N;DEF;FEM;SG
posição	pozitia	posição	pozitie	N;FEM;SG	N;DEF;FEM;SG
posição	pozitie	posição	pozitie	N;FEM;SG	N;INDF;FEM;SG
posição	pozitie	posição	pozitie	N;FEM;SG	N;INDF;FEM;SG
internacional	internacional	internacional	internacional	ADJ;MASC;SG	ADJ;INDF;MASC;SG
internacional	international	internacional	international	ADJ;MASC;SG	ADJ;INDF;MASC;SG
internacional	international	internacional	international	ADJ;MASC;SG	ADJ;INDF;MASC;SG
internacional	internationala	internacional	international	ADJ;MASC;SG	ADJ;DEF;FEM;SG
internacional	internationala	internacional	international	ADJ;MASC;SG	ADJ;DEF;FEM;SG
internacional	international	internacional	international	ADJ;MASC;SG	ADJ;INDF;MASC;SG
hoje	azi	hoje	azi	ADV	ADV
província	provincie	província	provincie	N;FEM;SG	N;INDF;FEM;SG
província	provincia	província	provincie	N;FEM;SG	N;DEF;FEM;SG
team	echipa	team	echipă	N;MASC;SG	N;DEF;FEM;SG
team	echipa	team	echipă	N;MASC;SG	N;DEF;FEM;SG
team	team	team	team	N;MASC;SG	N;INDF;MASC;SG
países	tarile	país	tare	N;MASC;PL	N;DEF;FEM;PL
países	tarile	país	tare	N;MASC;PL	N;DEF;FEM;PL
inglês	engleza	inglês	engleza	N;MASC;SG	N;DEF;FEM;SG
inglês	engleza	inglês	engleza	N;MASC;SG	N;DEF;FEM;SG
inglês	romanian	inglês	romanian	N;MASC;SG	N;INDF;MASC;SG
porque	deoarece	porque	deoarece	CONJ	CONJ;POS
projeto	project	projeto	project	N;MASC;SG	N;INDF;MASC;SG
projeto	proiectului	projeto	proiect	N;MASC;SG	N;DEF;MASC;SG
projeto	proiectul	projeto	proiect	N;MASC;SG	N;DEF;MASC;SG
projeto	proiect	projeto	proiect	N;MASC;SG	N;INDF;MASC;SG
atual	actual	atual	actual	ADJ;MASC;SG	ADJ;INDF;MASC;SG
atual	actuala	atual	actual	ADJ;MASC;SG	ADJ;DEF;FEM;SG
ordem	comanda	ordem	comandă	N;FEM;SG	N;DEF;FEM;SG
ordem	ordinea	ordem	ordine	N;FEM;SG	N;DEF;FEM;SG
ordem	comanda	ordem	comandă	N;FEM;SG	N;DEF;FEM;SG
ordem	ordine	ordem	ordine	N;FEM;SG	N;INDF;FEM;SG
ordem	ordin	ordem	ordin	N;FEM;SG	N;INDF;MASC;SG
pai	tata	pai	tată	N;MASC;SG	N;DEF;MASC;SG
pai	tata	pai	tată	N;MASC;SG	N;DEF;MASC;SG
pai	tata	pai	tată	N;MASC;SG	N;DEF;MASC;SG
pai	tata	pai	tată	N;MASC;SG	N;DEF;MASC;SG
estádio	stadion	estádio	stadion	N;MASC;SG	N;INDF;MASC;SG
estádio	stadionul	estádio	stadion	N;MASC;SG	N;DEF;MASC;SG
partido	partido	partido	partido	N;MASC;SG	N;INDF;MASC;SG
partido	party	partido	party	N;MASC;SG	N;INDF;MASC;SG
partido	petrecere	partido	petrecere	N;MASC;SG	N;INDF;FEM;SG
partido	partid	partido	partid	N;MASC;SG	N;INDF;MASC;SG
ilha	insula	ilha	insulă	N;FEM;SG	N;DEF;FEM;SG
ilha	insula	ilha	insulă	N;FEM;SG	N;DEF;FEM;SG
carreira	cariera	carreira	carieră	N;FEM;SG	N;DEF;FEM;SG
carreira	cariera	carreira	carieră	N;FEM;SG	N;DEF;FEM;SG
campo	camp	campo	camp	N;MASC;SG	N;INDF;MASC;SG
campo	campul	campo	camp	N;MASC;SG	N;DEF;MASC;SG
campo	field	campo	field	N;MASC;SG	N;INDF;MASC;SG
campo	teren	campo	teren	N;MASC;SG	N;INDF;MASC;SG
campo	tabara	campo	tabară	N;MASC;SG	N;DEF;FEM;SG
campo	camp	campo	camp	N;MASC;SG	N;INDF;MASC;SG
campo	tabara	campo	tabară	N;MASC;SG	N;DEF;FEM;SG
campo	lagar	campo	lagar	N;MASC;SG	N;INDF;MASC;SG
campo	tabara	campo	tabară	N;MASC;SG	N;DEF;FEM;SG
placar	scorul	placar	scor	N;MASC;SG	N;DEF;MASC;SG
placar	punctaj	placar	punctaj	N;MASC;SG	N;INDF;MASC;SG
placar	scor	placar	scor	N;MASC;SG	N;INDF;MASC;SG
placar	tabela	placar	tabel	N;MASC;SG	N;DEF;FEM;SG
uso	utilizare	uso	utilizare	N;MASC;SG	N;INDF;FEM;SG
uso	folosire	uso	folosire	N;MASC;SG	N;INDF;FEM;SG
uso	utilizarea	uso	utilizare	N;MASC;SG	N;DEF;FEM;SG
uso	utilizare	uso	utilizare	N;MASC;SG	N;INDF;FEM;SG
linha	linia	linha	linie	N;FEM;SG	N;DEF;FEM;SG
linha	linie	linha	linie	N;FEM;SG	N;INDF;FEM;SG
poder	putere	poder	putere	N;MASC;SG	N;INDF;FEM;SG
poder	puterea	poder	putere	N;MASC;SG	N;DEF;FEM;SG
poder	power	poder	power	N;MASC;SG	N
reino	regat	reino	regat	N;MASC;SG	N;INDF;MASC;SG
reino	kingdom	reino	kingdom	N;MASC;SG	N;INDF;MASC;SG
reino	regatul	reino	regat	N;MASC;SG	N;DEF;MASC;SG
reino	taram	reino	taram	N;MASC;SG	N;INDF;MASC;SG
muitas	multe	muito	mult	PRO;FEM;PL	PRO;FEM;PL;3
principais	principale	principal	principal	ADJ;MASC;PL	ADJ;INDF;FEM;PL
conta	cont	conta	cont	N;FEM;SG	N;INDF;MASC;SG
conta	contul	conta	cont	N;FEM;SG	N;DEF;MASC;SG
volta	volta	volta	volta	N;FEM;SG	N;DEF;FEM;SG
volta	spate	volta	spate	N;FEM;SG	N;INDF;MASC;SG
vila	oras	vila	oras	N;FEM;SG	N;INDF;MASC;SG
vila	oras	vila	oras	N;FEM;SG	N;INDF;MASC;SG
vila	orasul	vila	oras	N;FEM;SG	N;DEF;MASC;SG
vila	oras	vila	oras	N;FEM;SG	N;INDF;MASC;SG
vila	vila	vila	vilă	N;FEM;SG	N;DEF;FEM;SG
vila	satul	vila	sat	N;FEM;SG	N;DEF;MASC;SG
vila	satului	vila	sat	N;FEM;SG	N;DEF;MASC;SG
vila	sat	vila	sat	N;FEM;SG	N;INDF;MASC;SG
política	politica	política	politică	N;FEM;SG	N;DEF;FEM;SG
política	politica	política	politică	N;FEM;SG	N;DEF;FEM;SG
política	politica	política	politică	N;FEM;SG	N;DEF;FEM;SG
política	politica	política	politică	N;FEM;SG	N;DEF;FEM;SG
base	baza	base	bază	N;FEM;SG	N;DEF;FEM;SG
base	baza	base	bază	N;FEM;SG	N;DEF;FEM;SG
frança	france	frança	francă	N;FEM;SG	N;INDF;MASC;SG
direito	dreapta	direito	dreaptă	N;MASC;SG	N;DEF;FEM;SG
direito	law	direito	law	N;MASC;SG	N;INDF;MASC;SG
direito	lege	direito	lege	N;MASC;SG	N;INDF;FEM;SG
direito	legea	direito	lege	N;MASC;SG	N;DEF;FEM;SG
real	royal	real	royal	N;MASC;SG	N;INDF;MASC;SG
rede	plasa	rede	plasa	N;FEM;SG	N;DEF;FEM;SG
rede	net	rede	net	N;FEM;SG	N;INDF;MASC;SG
rede	plasa	rede	plasa	N;FEM;SG	N;DEF;FEM;SG
rede	fileu	rede	fileu	N;FEM;SG	N;INDF;MASC;SG
rede	reteaua	rede	retea	N;FEM;SG	N;DEF;FEM;SG
rede	retea	rede	retea	N;FEM;SG	N;DEF;FEM;SG
rede	retea	rede	retea	N;FEM;SG	N;DEF;FEM;SG
rede	network	rede	network	N;FEM;SG	N;INDF;MASC;SG
jpg	jpg	jpg	jpg	N;MASC;SG	N
público	audienta	público	audient	N;MASC;SG	N;DEF;FEM;SG
público	audienta	público	audient	N;MASC;SG	N;DEF;FEM;SG
fase	faza	fase	fază	N;FEM;SG	N;DEF;FEM;SG
fase	faza	fase	fază	N;FEM;SG	N;DEF;FEM;SG
lisboa	lisbon	lisboa	lisbon	N;FEM;SG	N;INDF;MASC;SG
capital	capitala	capital	capitală	N;MASC;SG	N;DEF;FEM;SG
capital	capitala	capital	capitală	N;MASC;SG	N;DEF;FEM;SG
capital	capital	capital	capital	N;MASC;SG	N;INDF;MASC;SG
ponto	punct	ponto	punct	N;MASC;SG	N;INDF;MASC;SG
ponto	punctul	ponto	punct	N;MASC;SG	N;DEF;MASC;SG
ponto	punct	ponto	punct	N;MASC;SG	N;INDF;MASC;SG
empresa	companie	empresa	companie	N;FEM;SG	N;INDF;FEM;SG
empresa	compania	empresa	companie	N;FEM;SG	N;DEF;FEM;SG
empresa	intreprindere	empresa	intreprindere	N;FEM;SG	N;INDF;FEM;SG
empresa	intreprinderea	empresa	intreprindere	N;FEM;SG	N;DEF;FEM;SG
single	single	single	single	N;MASC;SG	N;INDF;MASC;SG
corpo	body	corpo	body	N;MASC;SG	N;INDF;MASC;SG
corpo	organism	corpo	organism	N;MASC;SG	N;INDF;MASC;SG
corpo	corp	corpo	corp	N;MASC;SG	N;INDF;MASC;SG
corpo	corpul	corpo	corp	N;MASC;SG	N;DEF;MASC;SG
corpo	trup	corpo	trup	N;MASC;SG	N;INDF;MASC;SG
década	decada	década	decada	N;FEM;SG	N;DEF;FEM;SG
década	deceniu	década	deceniu	N;FEM;SG	N;INDF;MASC;SG
divisão	divizia	divisão	divizie	N;FEM;SG	N;DEF;FEM;SG
divisão	divizare	divisão	divizare	N;FEM;SG	N;INDF;FEM;SG
divisão	diviziunea	divisão	diviziune	N;FEM;SG	N;DEF;FEM;SG
divisão	diviziune	divisão	diviziune	N;FEM;SG	N;INDF;FEM;SG
divisão	divizie	divisão	divizie	N;FEM;SG	N;INDF;FEM;SG
relação	relatia	relação	relatie	N;FEM;SG	N;DEF;FEM;SG
relação	relatie	relação	relatie	N;FEM;SG	N;INDF;FEM;SG
relação	relatie	relação	relatie	N;FEM;SG	N;INDF;FEM;SG
república	republica	república	republică	N;FEM;SG	N;DEF;FEM;SG
república	republica	república	republică	N;FEM;SG	N;DEF;FEM;SG
votação	vot	votação	vot	N;FEM;SG	N;INDF;MASC;SG
votação	votare	votação	votare	N;FEM;SG	N;INDF;FEM;SG
votação	votul	votação	vot	N;FEM;SG	N;DEF;MASC;SG
votação	votarea	votação	votare	N;FEM;SG	N;DEF;FEM;SG
américa	america	américo	americă	N;FEM;SG	N;DEF;FEM;SG
data	data	data	dată	N;FEM;SG	N;DEF;FEM;SG
data	data	data	dată	N;FEM;SG	N;DEF;FEM;SG
data	data	data	dată	N;FEM;SG	N;DEF;FEM;SG
agora	acum	agora	acum	ADV	ADV
condado	judetul	condar	judet	N;MASC;SG	N;DEF;MASC;SG
condado	comitatul	condar	comitat	N;MASC;SG	N;DEF;MASC;SG
condado	judetul	condar	judet	N;MASC;SG	N;DEF;MASC;SG
condado	comitat	condar	comita	N;MASC;SG	N;INDF;MASC;SG
desenvolvimento	dezvoltarea	desenvolvimento	dezvoltare	N;MASC;SG	N;DEF;FEM;SG
desenvolvimento	elaborare	desenvolvimento	elaborare	N;MASC;SG	N;INDF;FEM;SG
desenvolvimento	dezvoltare	desenvolvimento	dezvoltare	N;MASC;SG	N;INDF;FEM;SG
mil	mii	mil	mie	NUM	NUM;INDF;FEM;PL
diretor	director	diretor	director	N;MASC;SG	N;INDF;MASC;SG
diretor	regizor	diretor	regizor	N;MASC;SG	N;INDF;MASC;SG
categoria	categoria	categoria	categorie	N;FEM;SG	N;DEF;FEM;SG
categoria	categorie	categoria	categorie	N;FEM;SG	N;INDF;FEM;SG
cintura	talie	cintura	talie	N;FEM;SG	N;INDF;FEM;SG
mar	marea	mar	mare	N;MASC;SG	N;DEF;FEM;SG
militar	armata	militar	armată	N;MASC;SG	N;DEF;FEM;SG
militar	militara	militar	militară	N;MASC;SG	N;DEF;FEM;SG
campeão	champ	campeão	champ	N;MASC;SG	N;INDF;MASC;SG
campeão	campion	campeão	campion	N;MASC;SG	N;INDF;MASC;SG
campeão	campioana	campeão	campioană	N;MASC;SG	N;DEF;FEM;SG
campeão	campioana	campeão	campioană	N;MASC;SG	N;DEF;FEM;SG
campeão	campionul	campeão	campion	N;MASC;SG	N;DEF;MASC;SG
diz	spune	dizer	spune	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
diz	zice	dizer	zice	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
sucesso	succes	sucesso	succes	N;MASC;SG	N;INDF;MASC;SG
sucesso	succesul	sucesso	succes	N;MASC;SG	N;DEF;MASC;SG
original	originala	original	original	ADJ;MASC;SG	ADJ;DEF;FEM;SG
original	original	original	original	ADJ;MASC;SG	ADJ;INDF;MASC;SG
original	originala	original	original	ADJ;MASC;SG	ADJ;DEF;FEM;SG
fora	afara	fora	afara	ADV	ADV
fora	afara	fora	afara	ADV	ADV
fora	afara	fora	afara	ADV	ADV
fora	afara	fora	afara	ADV	ADV
comunidade	comunitate	comunidade	comunitate	N;FEM;SG	N;INDF;FEM;SG
comunidade	comunitatea	comunidade	comunitate	N;FEM;SG	N;DEF;FEM;SG
idade	varsta	idade	varsta	N;FEM;SG	N;DEF;FEM;SG
idade	varsta	idade	varsta	N;FEM;SG	N;DEF;FEM;SG
idade	varsta	idade	varsta	N;FEM;SG	N;DEF;FEM;SG
portuguesa	portugheza	portuguesa	portugheza	N;FEM;SG	N;DEF;FEM;SG
portuguesa	portugheza	portuguesa	portugheza	N;FEM;SG	N;DEF;FEM;SG
portuguesa	portuguesa	portuguesa	portuguesă	N;FEM;SG	N;DEF;FEM;SG
cinco	cinci	cinco	cinci	NUM	NUM;PL
maioria	majoritate	maioria	majoritate	N;FEM;SG	N;INDF;FEM;SG
maioria	majoritatea	maioria	majoritate	N;FEM;SG	N;DEF;FEM;SG
tudo	totul	tudo	tot	PRO;MASC;SG	PRO;MASC;SG;3
tudo	tot	tudo	tot	PRO;MASC;SG	PRO;MASC;SG;3
recebeu	primit	receber	primi	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP
média	medie	média	medie	N;FEM;SG	N;INDF;FEM;SG
média	medium	média	medium	N;FEM;SG	N;INDF;MASC;SG
média	medie	média	medie	N;FEM;SG	N;INDF;FEM;SG
média	medie	média	medie	N;FEM;SG	N;INDF;FEM;SG
departamento	departamentul	departamento	departament	N;MASC;SG	N;DEF;MASC;SG
departamento	departament	departamento	departament	N;MASC;SG	N;INDF;MASC;SG
quase	aproape	quase	aproape	ADV	ADV
boa	buna	bom	bun	ADJ;FEM;SG	ADJ;DEF;FEM;SG
boa	bun	bom	bun	ADJ;FEM;SG	ADJ;INDF;MASC;SG
boa	frumos	bom	frumos	ADJ;FEM;SG	ADJ;INDF;MASC;SG
processo	procedeu	processo	procedeu	N;MASC;SG	N;INDF;MASC;SG
processo	proces	processo	proces	N;MASC;SG	N;INDF;MASC;SG
processo	procesului	processo	proces	N;MASC;SG	N;DEF;MASC;SG
processo	procesul	processo	proces	N;MASC;SG	N;DEF;MASC;SG
bom	buna	bom	bun	ADJ;MASC;SG	ADJ;DEF;FEM;SG
bom	bun	bom	bun	ADJ;MASC;SG	ADJ;INDF;MASC;SG
bom	frumos	bom	frumos	ADJ;MASC;SG	ADJ;INDF;MASC;SG
rock	piatra	rock	piatră	N;MASC;SG	N;DEF;FEM;SG
rock	piatra	rock	piatră	N;MASC;SG	N;DEF;FEM;SG
rock	stanca	rock	stancă	N;MASC;SG	N;DEF;FEM;SG
rock	stanca	rock	stancă	N;MASC;SG	N;DEF;FEM;SG
rock	rock	rock	rock	N;MASC;SG	N;INDF;MASC;SG
arte	arta	arte	artă	N;FEM;SG	N;DEF;FEM;SG
arte	arta	arte	artă	N;FEM;SG	N;DEF;FEM;SG
arte	art	arte	art	N;FEM;SG	N;INDF;MASC;SG
total	totalul	total	total	N;MASC;SG	N;DEF;MASC;SG
lei	law	lei	law	N;FEM;SG	N;INDF;MASC;SG
lei	lege	lei	lege	N;FEM;SG	N;INDF;FEM;SG
lei	legea	lei	lege	N;FEM;SG	N;DEF;FEM;SG
importante	importanta	importante	important	ADJ;MASC;SG	ADJ;DEF;FEM;SG
importante	importanta	importante	important	ADJ;MASC;SG	ADJ;DEF;FEM;SG
obras	lucrari	obra	lucrar	N;FEM;PL	N;INDF;FEM;PL
obras	lucrari	obra	lucrar	N;FEM;PL	N;INDF;FEM;PL
presente	prezenta	presente	prezent	ADJ;MASC;SG	ADJ;DEF;FEM;SG
censo	recensamantului	censo	recensamant	N;MASC;SG	N;DEF;MASC;SG
censo	recensamantul	censo	recensamant	N;MASC;SG	N;DEF;MASC;SG
censo	recensamant	censo	recensamant	N;MASC;SG	N;INDF;MASC;SG
língua	limba	língua	limbă	N;FEM;SG	N;DEF;FEM;SG
língua	limba	língua	limbă	N;FEM;SG	N;DEF;FEM;SG
língua	limba	língua	limbă	N;FEM;SG	N;DEF;FEM;SG
língua	limba	língua	limbă	N;FEM;SG	N;DEF;FEM;SG
língua	limbaj	língua	limbaj	N;FEM;SG	N;INDF;MASC;SG
língua	limbajul	língua	limbaj	N;FEM;SG	N;DEF;MASC;SG
sede	setea	sede	sete	N;FEM;SG	N;DEF;FEM;SG
sede	sediu	sede	sediu	N;FEM;SG	N;INDF;MASC;SG
pontos	puncte	ponto	punct	N;MASC;PL	N;INDF;FEM;PL
pontos	puncte	ponto	punct	N;MASC;PL	N;INDF;FEM;PL
pontos	cusaturi	ponto	cusat	N;MASC;PL	N;INDF;FEM;PL
costa	coasta	costa	coastă	N;FEM;SG	N;DEF;FEM;SG
costa	coasta	costa	coastă	N;FEM;SG	N;DEF;FEM;SG
costa	coast	costa	coast	N;FEM;SG	N;INDF;MASC;SG
origem	origine	origem	origine	N;FEM;SG	N;INDF;FEM;SG
origem	originea	origem	origine	N;FEM;SG	N;DEF;FEM;SG
origem	sursa	origem	sursă	N;FEM;SG	N;DEF;FEM;SG
origem	sursa	origem	sursă	N;FEM;SG	N;DEF;FEM;SG
exército	armata	exército	armată	N;MASC;SG	N;DEF;FEM;SG
exército	armata	exército	armată	N;MASC;SG	N;DEF;FEM;SG
exército	army	exército	army	N;MASC;SG	N;INDF;MASC;SG
santo	santo	santo	santo	N;MASC;SG	N;INDF;MASC;SG
santo	sfantul	santo	sfant	N;MASC;SG	N;DEF;MASC;SG
santo	sfantul	santo	sfant	N;MASC;SG	N;DEF;MASC;SG
santo	saint	santo	saint	N;MASC;SG	N;INDF;MASC;SG
santo	sfanta	santo	sfanta	N;MASC;SG	N;DEF;FEM;SG
ouro	golden	ouro	golden	N;MASC;SG	N;INDF;MASC;SG
ouro	aur	ouro	aur	N;MASC;SG	N;INDF;MASC;SG
ouro	aurul	ouro	aur	N;MASC;SG	N;DEF;MASC;SG
federal	federal	federal	federal	ADJ;MASC;SG	ADJ;INDF;MASC;SG
texto	text	texto	text	N;MASC;SG	N;INDF;MASC;SG
texto	textul	texto	text	N;MASC;SG	N;DEF;MASC;SG
membros	membre	membro	membră	N;MASC;PL	N;INDF;FEM;PL
membros	membrele	membro	membră	N;MASC;PL	N;DEF;FEM;PL
membros	membrelor	membro	membră	N;MASC;PL	N;DEF;FEM;PL
membros	membrii	membro	membru	N;MASC;PL	N;DEF;MASC;PL
membros	membri	membro	membru	N;MASC;PL	N;INDF;MASC;PL
altura	inaltimea	altura	inaltime	N;FEM;SG	N;DEF;FEM;SG
cor	culoare	cor	culoare	N;FEM;SG	N;INDF;FEM;SG
cor	culoarea	cor	culoare	N;FEM;SG	N;DEF;FEM;SG
cor	culoare	cor	culoare	N;FEM;SG	N;INDF;FEM;SG
cor	culoarea	cor	culoare	N;FEM;SG	N;DEF;FEM;SG
cor	cor	cor	cor	N;FEM;SG	N;INDF;MASC;SG
direção	directia	direção	directie	N;FEM;SG	N;DEF;FEM;SG
direção	directie	direção	directie	N;FEM;SG	N;INDF;FEM;SG
direção	directie	direção	directie	N;FEM;SG	N;INDF;FEM;SG
direção	directia	direção	directie	N;FEM;SG	N;DEF;FEM;SG
direção	directie	direção	directie	N;FEM;SG	N;INDF;FEM;SG
direção	pozitia	direção	pozitie	N;FEM;SG	N;DEF;FEM;SG
isto	asta	isto	acesta	PRO;MASC;SG	PRO;FEM;SG;3
isto	aceasta	isto	acesta	PRO;MASC;SG	PRO;FEM;SG;3
próprio	proprie	próprio	propriu	ADJ;MASC;SG	ADJ;INDF;FEM;SG
nível	nivelul	nível	nivel	N;MASC;SG	N;DEF;MASC;SG
nível	nivel	nível	nivel	N;MASC;SG	N;INDF;MASC;SG
imagem	poza	imagem	poză	N;FEM;SG	N;DEF;FEM;SG
imagem	poza	imagem	poză	N;FEM;SG	N;DEF;FEM;SG
imagem	imagine	imagem	imagine	N;FEM;SG	N;INDF;FEM;SG
imagem	imaginea	imagem	imagine	N;FEM;SG	N;DEF;FEM;SG
imagem	imagine	imagem	imagine	N;FEM;SG	N;INDF;FEM;SG
usuário	utilizatorul	usuário	utilizator	N;MASC;SG	N;DEF;MASC;SG
usuário	utilizator	usuário	utilizator	N;MASC;SG	N;INDF;MASC;SG
diferentes	diferite	diferente	diferit	ADJ;MASC;PL	ADJ;INDF;FEM;PL
homem	barbat	homem	barbat	N;MASC;SG	N;INDF;MASC;SG
homem	om	homem	om	N;MASC;SG	N;INDF;MASC;SG
homem	omul	homem	om	N;MASC;SG	N;DEF;MASC;SG
homem	barbat	homem	barbat	N;MASC;SG	N;INDF;MASC;SG
conhecida	cunoscut	conhecido	cunoscut	ADJ;FEM;SG	ADJ;INDF;MASC;SG
conhecida	cunoscuta	conhecido	cunoscuta	ADJ;FEM;SG	ADJ;DEF;FEM;SG
criação	crearea	criação	creare	N;FEM;SG	N;DEF;FEM;SG
criação	creatie	criação	creatie	N;FEM;SG	N;INDF;FEM;SG
criação	creare	criação	creare	N;FEM;SG	N;INDF;FEM;SG
criação	crearea	criação	creare	N;FEM;SG	N;DEF;FEM;SG
criação	creare	criação	creare	N;FEM;SG	N;INDF;FEM;SG
construção	cladire	construção	cladire	N;FEM;SG	N;INDF;FEM;SG
construção	cladire	construção	cladire	N;FEM;SG	N;INDF;FEM;SG
construção	cladirea	construção	cladire	N;FEM;SG	N;DEF;FEM;SG
construção	constructie	construção	constructie	N;FEM;SG	N;INDF;FEM;SG
construção	constructie	construção	constructie	N;FEM;SG	N;INDF;FEM;SG
jogador	player	jogador	player	N;MASC;SG	N;INDF;MASC;SG
jogador	jucator	jogador	jucator	N;MASC;SG	N;INDF;MASC;SG
jogador	jucatorul	jogador	jucator	N;MASC;SG	N;DEF;MASC;SG
jogador	jucator	jogador	jucator	N;MASC;SG	N;INDF;MASC;SG
televisão	televizor	televisão	televizor	N;FEM;SG	N;INDF;MASC;SG
televisão	televiziune	televisão	televiziune	N;FEM;SG	N;INDF;FEM;SG
televisão	televiziunea	televisão	televiziune	N;FEM;SG	N;DEF;FEM;SG
revista	revista	revista	revistă	N;FEM;SG	N;DEF;FEM;SG
revista	revista	revista	revistă	N;FEM;SG	N;DEF;FEM;SG
vitória	victorie	vitória	victorie	N;FEM;SG	N;INDF;FEM;SG
vitória	vitória	vitória	vitvrie	N;FEM;SG	N;DEF;FEM;SG
vitória	victorie	vitória	victorie	N;FEM;SG	N;INDF;FEM;SG
vitória	victoria	vitória	victorie	N;FEM;SG	N;DEF;FEM;SG
união	uniunea	união	uniune	N;FEM;SG	N;DEF;FEM;SG
união	sindicat	união	sindica	N;FEM;SG	N;INDF;MASC;SG
união	uniunii	união	uniune	N;FEM;SG	N;DEF;FEM;SG
união	uniune	união	uniune	N;FEM;SG	N;INDF;FEM;SG
cultura	cultura	cultura	cultură	N;FEM;SG	N;DEF;FEM;SG
cultura	cultura	cultura	cultură	N;FEM;SG	N;DEF;FEM;SG
político	politician	político	politician	N;MASC;SG	N;INDF;MASC;SG
canal	canal	canal	canal	N;MASC;SG	N;INDF;MASC;SG
canal	canal	canal	canal	N;MASC;SG	N;INDF;MASC;SG
canal	canalul	canal	canal	N;MASC;SG	N;DEF;MASC;SG
canal	channel	canal	channel	N;MASC;SG	N;INDF;MASC;SG
http	http	http	http	N;MASC;SG	N
papel	hirtie	papel	hirtie	N;MASC;SG	N;INDF;FEM;SG
papel	rolul	papel	rol	N;MASC;SG	N;DEF;MASC;SG
papel	rol	papel	rol	N;MASC;SG	N;INDF;MASC;SG
força	putere	força	putere	N;FEM;SG	N;INDF;FEM;SG
força	puterea	força	putere	N;FEM;SG	N;DEF;FEM;SG
força	forta	força	forta	N;FEM;SG	N;DEF;FEM;SG
força	forta	força	forta	N;FEM;SG	N;DEF;FEM;SG
força	forta	força	forta	N;FEM;SG	N;DEF;FEM;SG
força	forta	força	forta	N;FEM;SG	N;DEF;FEM;SG
lançamento	eliberare	lançamento	eliberare	N;MASC;SG	N;INDF;FEM;SG
lançamento	eliberarea	lançamento	eliberare	N;MASC;SG	N;DEF;FEM;SG
lançamento	lansare	lançamento	lansare	N;MASC;SG	N;INDF;FEM;SG
lançamento	lansarea	lançamento	lansare	N;MASC;SG	N;DEF;FEM;SG
lançamento	lansare	lançamento	lansare	N;MASC;SG	N;INDF;FEM;SG
lançamento	lansarea	lançamento	lansare	N;MASC;SG	N;DEF;FEM;SG
