comparte	distribuie	compartir	distribui	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
barro	lut	barro	lut	N;MASC;SG	N;INDF;MASC;SG
banca	banca	banca	bancă	N;FEM;SG	N;DEF;FEM;SG
banca	bancar	banca	bancar	N;FEM;SG	N;INDF;MASC;SG
banca	bancara	banca	bancara	N;FEM;SG	N;DEF;FEM;SG
banca	bancher	banca	bancher	N;FEM;SG	N;INDF;MASC;SG
banca	bancherul	banca	bancher	N;FEM;SG	N;DEF;MASC;SG
banca	banca	banca	bancă	N;FEM;SG	N;DEF;FEM;SG
banca	banca	banca	bancă	N;FEM;SG	N;DEF;FEM;SG
banca	bank	banca	bank	N;FEM;SG	N;INDF;MASC;SG
únicas	unice	único	unic	ADJ;FEM;PL	ADJ;INDF;FEM;PL
únicas	unici	único	unică	ADJ;FEM;PL	ADJ;INDF;MASC;PL
acompañada	insotit	acompañado	insotit	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
acompañada	insotita	acompañado	insotita	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
luchadores	luptatori	luchador	luptator	N;MASC;PL	N;INDF;MASC;PL
luchadores	luptatori	luchador	luptator	N;MASC;PL	N;INDF;MASC;PL
luchadores	luptatori	luchador	luptator	N;MASC;PL	N;INDF;MASC;PL
edificación	cladire	edificación	cladire	N;FEM;SG	N;INDF;FEM;SG
edificación	cladire	edificación	cladire	N;FEM;SG	N;INDF;FEM;SG
edificación	cladirea	edificación	cladire	N;FEM;SG	N;DEF;FEM;SG
riesgos	pericole	riesgo	pericol	N;MASC;PL	N;INDF;FEM;PL
riesgos	pericolele	riesgo	pericol	N;MASC;PL	N;DEF;FEM;PL
riesgos	riscurile	riesgo	risc	N;MASC;PL	N;DEF;FEM;PL
riesgos	riscuri	riesgo	risc	N;MASC;PL	N;INDF;FEM;PL
riesgos	riscuri	riesgo	risc	N;MASC;PL	N;INDF;FEM;PL
eco	eco	eco	eco		
eco	echo	eco	echo		
polaca	poloneza	polaco	polonez	ADJ;FEM;SG	ADJ;DEF;FEM;SG
polaca	polonez	polaco	polonez	ADJ;FEM;SG	ADJ;INDF;MASC;SG
class	clasa	clas	clasă	N;FEM;SG	N;DEF;FEM;SG
class	clasa	clas	clasă	N;FEM;SG	N;DEF;FEM;SG
presentadora	prezentator	presentador	prezentator	N;FEM;SG	N;INDF;MASC;SG
comisario	comisarul	comisario	comisar	N;MASC;SG	N;DEF;MASC;SG
comisario	comisar	comisario	comisar	N;MASC;SG	N;INDF;MASC;SG
comisario	serif	comisario	serif	N;MASC;SG	N;INDF;MASC;SG
comisario	sheriff	comisario	sheriff	N;MASC;SG	N;INDF;MASC;SG
comisario	inspector	comisario	inspector	N;MASC;SG	N;INDF;MASC;SG
comisario	inspectorul	comisario	inspector	N;MASC;SG	N;DEF;MASC;SG
decenas	duzini	decena	duzin	N;FEM;PL	N;INDF;FEM;PL
campana	clopot	campana	clopot	N;FEM;SG	N;INDF;MASC;SG
campana	clopotul	campana	clopot	N;FEM;SG	N;DEF;MASC;SG
pib	pib	pib	pib	N;MASC;SG	N
tía	matusa	tía	matus	N;FEM;SG	N;DEF;FEM;SG
tía	matusa	tía	matus	N;FEM;SG	N;DEF;FEM;SG
tía	matusa	tía	matus	N;FEM;SG	N;DEF;FEM;SG
rivalidad	rivalitatea	rivalidad	rivalitate	N;FEM;SG	N;DEF;FEM;SG
rivalidad	rivalitate	rivalidad	rivalitate	N;FEM;SG	N;INDF;FEM;SG
húmedo	umed	húmedo	umed	ADJ;MASC;SG	ADJ;INDF;MASC;SG
húmedo	umeda	húmedo	umeda	ADJ;MASC;SG	ADJ;INDF;FEM;SG
húmedo	umed	húmedo	umed	ADJ;MASC;SG	ADJ;INDF;MASC;SG
húmedo	umeda	húmedo	umeda	ADJ;MASC;SG	ADJ;INDF;FEM;SG
embajadores	ambasadorii	embajador	ambasadoriu	N;MASC;PL	N;DEF;MASC;PL
embajadores	ambasadori	embajador	ambasador	N;MASC;PL	N;INDF;MASC;PL
hospitales	spitale	hospital	spital	N;MASC;PL	N;INDF;FEM;PL
hospitales	spitalele	hospital	spital	N;MASC;PL	N;DEF;FEM;PL
astronomía	astronomie	astronomía	astronomie	N;FEM;SG	N;INDF;FEM;SG
leal	loiala	leal	loială	ADJ;SG	ADJ;DEF;FEM;SG
leal	loial	leal	loial	ADJ;SG	ADJ;INDF;MASC;SG
leal	leal	leal	leal	ADJ;SG	ADJ;INDF;MASC;SG
visuales	vizuale	visual	vizual	ADJ;PL	ADJ;INDF;FEM;PL
recopilación	compilarea	recopilación	compilare	N;FEM;SG	N;DEF;FEM;SG
comisiones	comisii	comisión	comisie	N;FEM;PL	N;INDF;FEM;PL
comisiones	comisioane	comisión	comision	N;FEM;PL	N;INDF;FEM;PL
comisiones	comisii	comisión	comisie	N;FEM;PL	N;INDF;FEM;PL
comisiones	comitete	comisión	comitet	N;FEM;PL	N;INDF;FEM;PL
comisiones	comisiile	comisión	comisie	N;FEM;PL	N;DEF;FEM;PL
comisiones	comitetele	comisión	comitet	N;FEM;PL	N;DEF;FEM;PL
detención	arest	detención	arest	N;FEM;SG	N;INDF;MASC;SG
detención	arestarea	detención	arestare	N;FEM;SG	N;DEF;FEM;SG
detención	arestare	detención	arestare	N;FEM;SG	N;INDF;FEM;SG
detención	detentie	detención	detentie	N;FEM;SG	N;INDF;FEM;SG
algoritmo	algoritmul	algoritmo	algoritm	N;MASC;SG	N;DEF;MASC;SG
algoritmo	algoritm	algoritmo	algorit	N;MASC;SG	N;INDF;MASC;SG
inversiones	investitii	inversión	investitii	N;FEM;PL	N;INDF;FEM;PL
inversiones	investitiile	inversión	investitie	N;FEM;PL	N;DEF;FEM;PL
inversiones	investitii	inversión	investitii	N;FEM;PL	N;INDF;FEM;PL
inversiones	investitii	inversión	investitii	N;FEM;PL	N;INDF;FEM;PL
inversiones	investitii	inversión	investitii	N;FEM;PL	N;INDF;FEM;PL
criaturas	creaturile	criatura	creatură	N;FEM;PL	N;DEF;FEM;PL
criaturas	creaturi	criatura	creatură	N;FEM;PL	N;INDF;FEM;PL
mercancías	bunuri	mercancía	bun	N;FEM;PL	N;INDF;FEM;PL
mercancías	marfuri	mercancía	marfă	N;FEM;PL	N;INDF;FEM;PL
mercancías	marfuri	mercancía	marfă	N;FEM;PL	N;INDF;FEM;PL
mercancías	marfuri	mercancía	marfă	N;FEM;PL	N;INDF;FEM;PL
construye	construieste	construir	construi	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
construye	construi	construir	construi	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
agregar	adauga	agregar	adauga	V;NFIN	V;IND;SG;3;IPFV;FIN
agregar	adauga	agregar	adauga	V;NFIN	V;IND;SG;3;IPFV;FIN
marinas	marine	marina	marin	N;FEM;PL	N;INDF;FEM;PL
tela	carpa	tela	carpa	N;FEM;SG	N;DEF;FEM;SG
lorca	lorca	lorca	lorcă	N;FEM;SG	N;DEF;FEM;SG
cantera	cariera	cantera	carieră	N;FEM;SG	N;DEF;FEM;SG
descubridor	descoperitor	descubridor	descoperitor	N;MASC;SG	N;INDF;MASC;SG
combinado	combinat	combinado	combina	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
combinado	combinata	combinado	combinat	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
brothers	fratii	brothers	frate	N;MASC;PL	N;DEF;MASC;PL
brothers	fratii	brothers	frate	N;MASC;PL	N;DEF;MASC;PL
brothers	fratilor	brothers	frate	N;MASC;PL	N;DEF;MASC;PL
circo	circ	circo	circ	N;MASC;SG	N;INDF;MASC;SG
circo	circus	circo	circus	N;MASC;SG	N;INDF;MASC;SG
circo	circul	circo	circ	N;MASC;SG	N;DEF;MASC;SG
robo	jaf	robo	jaf	N;MASC;SG	N;INDF;MASC;SG
robo	jaful	robo	jaf	N;MASC;SG	N;DEF;MASC;SG
robo	spargere	robo	spargere	N;MASC;SG	N;INDF;FEM;SG
modificado	modificat	modificado	modificat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
radial	radial	radial	radial	ADJ;SG	ADJ;INDF;MASC;SG
contactos	contacte	contacto	contact	N;MASC;PL	N;INDF;FEM;PL
contactos	contactele	contacto	contact	N;MASC;PL	N;DEF;FEM;PL
conservado	retinut	conservar	retine	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
conservado	conservata	conservar	conservat	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
conservado	pastrata	conservar	pastrat	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
conservado	conservat	conservar	conserva	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
exploradores	exploratori	explorador	explorator	N;MASC;PL	N;INDF;MASC;PL
pampa	pampas	pampa	pampas	N;FEM;SG	N;INDF;MASC;SG
flauta	flautul	flauta	flaut	N;FEM;SG	N;DEF;MASC;SG
flauta	flaut	flauta	flaut	N;FEM;SG	N;INDF;MASC;SG
hormigón	beton	hormigón	beton	N;MASC;SG	N;INDF;MASC;SG
odio	urii	odio	ură	N;MASC;SG	N;DEF;FEM;SG
odio	ura	odio	ură	N;MASC;SG	N;DEF;FEM;SG
odio	ura	odio	ură	N;MASC;SG	N;DEF;FEM;SG
odio	ura	odio	ură	N;MASC;SG	N;DEF;FEM;SG
odio	ura	odio	ură	N;MASC;SG	N;DEF;FEM;SG
nocturno	nocturn	nocturno	nocturn	ADJ;MASC;SG	ADJ;INDF;MASC;SG
consultas	consultari	consulta	consultar	N;FEM;PL	N;INDF;FEM;PL
consultas	consultarile	consulta	consultare	N;FEM;PL	N;DEF;FEM;PL
consultas	consultarilor	consulta	consultar	N;FEM;PL	N;DEF;MASC;PL
consultas	anchete	consulta	anchetă	N;FEM;PL	N;INDF;FEM;PL
comprobar	verifica	comprobar	verifica	V;NFIN	V;IND;SG;3;IPFV;FIN
comprobar	verifica	comprobar	verifica	V;NFIN	V;IND;SG;3;IPFV;FIN
prosa	proza	prosa	proză	N;FEM;SG	N;DEF;FEM;SG
radicales	radicale	radical	radical	ADJ;PL	ADJ;INDF;FEM;PL
condena	condamnare	condena	condamnare	N;FEM;SG	N;INDF;FEM;SG
condena	condamnarea	condena	condamnare	N;FEM;SG	N;DEF;FEM;SG
connecticut	connecticut	connecticut	connecticut	N;MASC;SG	N;INDF;MASC;SG
discípulo	discipol	discípulo	discipol	N;MASC;SG	N;INDF;MASC;SG
saboya	savoy	saber	savoy	N;FEM;SG	N;INDF;MASC;SG
religiones	religiile	religión	religie	N;FEM;PL	N;DEF;FEM;PL
religiones	religii	religión	religie	N;FEM;PL	N;INDF;FEM;PL
lealtad	loialitate	lealtad	loialitate	N;FEM;SG	N;INDF;FEM;SG
lealtad	loialitatea	lealtad	loialitate	N;FEM;SG	N;DEF;FEM;SG
compañera	companion	compañera	companion	N;FEM;SG	N;INDF;MASC;SG
start	start	start	start	N	N;INDF;MASC;SG
start	pornire	start	pornire	N	N;INDF;FEM;SG
funcional	functional	funcional	functional	ADJ;SG	ADJ;INDF;MASC;SG
funcional	functional	funcional	functional	ADJ;SG	ADJ;INDF;MASC;SG
funcional	functionala	funcional	functional	ADJ;SG	ADJ;DEF;FEM;SG
compostela	compostela	compostela	compostelă	N;FEM;SG	N;DEF;FEM;SG
disparos	focuri	disparo	foc	N;MASC;PL	N;INDF;FEM;PL
cayo	cayo	cayo	cayo	N;MASC;SG	N;INDF;MASC;SG
melbourne	melbourne	melbourne	melbournă	N;MASC;SG	N;INDF;MASC;SG
máscara	masca	máscara	masca	N;FEM;SG	N;DEF;FEM;SG
máscara	masca	máscara	masca	N;FEM;SG	N;DEF;FEM;SG
activista	activist	activista	activist	N;SG	N;INDF;MASC;SG
galardonado	premiat	galardonado	premia	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
galardonado	acordat	galardonado	acordat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
novelista	romancier	novelista	romancier	N;SG	N;INDF;MASC;SG
avanzar	avanseaza	avanzar	avansează	V;NFIN	V;IND;SG;3;IPFV;FIN
puro	pura	puro	pura	ADJ;MASC;SG	ADJ;DEF;FEM;SG
puro	pura	puro	pura	ADJ;MASC;SG	ADJ;DEF;FEM;SG
tomas	focuri	toma	foc	N;FEM;PL	N;INDF;FEM;PL
separada	separat	separado	separat	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
separada	separat	separado	separat	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
separada	separata	separado	separată	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
comprensión	intelegerea	comprensión	intelegere	N;FEM;SG	N;DEF;FEM;SG
comprensión	intelegere	comprensión	intelegere	N;FEM;SG	N;INDF;FEM;SG
comprensión	intelegere	comprensión	intelegere	N;FEM;SG	N;INDF;FEM;SG
dándole	dand	dándole	dand		
medicinales	medicinale	medicinal	medicinal	ADJ;PL	ADJ;INDF;FEM;PL
medicinales	medicamentoase	medicinal	medicamentos	ADJ;PL	ADJ;INDF;FEM;PL
distinguir	distinge	distinguir	distinge	V;NFIN	V;IND;SG;3;PRS;FIN
rodeada	inconjurat	rodeado	inconjura	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
rodeada	inconjurata	rodeado	inconjurat	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
rodeada	inconjurat	rodeado	inconjura	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
compleja	complex	complejo	complex	ADJ;FEM;SG	ADJ;INDF;MASC;SG
compleja	complexa	complejo	complex	ADJ;FEM;SG	ADJ;DEF;FEM;SG
trilogía	trilogia	trilogía	trilogie	N;FEM;SG	N;DEF;FEM;SG
chocolate	ciocolata	chocolate	ciocolată	N;MASC;SG	N;DEF;FEM;SG
chocolate	ciocolata	chocolate	ciocolată	N;MASC;SG	N;DEF;FEM;SG
calzada	causeway	calzada	causeway	N;FEM;SG	N;INDF;MASC;SG
terminada	terminat	terminado	termina	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
tumbas	morminte	tumba	mormânt	N;FEM;PL	N;INDF;FEM;PL
tumbas	mormintele	tumba	mormânt	N;FEM;PL	N;DEF;FEM;PL
tumbas	morminte	tumba	mormânt	N;FEM;PL	N;INDF;FEM;PL
conservar	pastreaza	conservar	pastreză	V;NFIN	V;IND;SG;3;IPFV;FIN
riego	irigare	riego	irigare	N;MASC;SG	N;INDF;FEM;SG
piernas	picioarele	pierna	picior	N;FEM;PL	N;DEF;FEM;PL
piernas	picioare	pierna	picior	N;FEM;PL	N;INDF;FEM;PL
dramático	dramatic	dramático	dramatic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
dramático	dramatica	dramático	dramatică	ADJ;MASC;SG	ADJ;DEF;FEM;SG
sul	sul	sul	sul	N;FEM;SG	N;INDF;MASC;SG
atleta	atlet	atleta	atlet	N;SG	N;INDF;MASC;SG
val	val	val	val	N;MASC;SG	N;INDF;MASC;SG
bonus	bonus	bonu	bonus	N	N;INDF;MASC;SG
bonus	bonusul	bonu	bonus	N	N;DEF;MASC;SG
croata	croata	croata	croată	N;SG	N;DEF;FEM;SG
paquete	parcela	paquete	parcelă	N;SG	N;DEF;FEM;SG
paquete	colet	paquete	colet	N;SG	N;INDF;MASC;SG
paquete	parcela	paquete	parcelă	N;SG	N;DEF;FEM;SG
paquete	pachetul	paquete	pachet	N;SG	N;DEF;MASC;SG
paquete	colet	paquete	colet	N;SG	N;INDF;MASC;SG
paquete	pachet	paquete	pachet	N;SG	N;INDF;MASC;SG
paquete	pachet	paquete	pachet	N;SG	N;INDF;MASC;SG
paquete	haita	paquete	haită	N;SG	N;DEF;FEM;SG
paquete	pack	paquete	pack	N;SG	N;INDF;MASC;SG
paquete	pachet	paquete	pachet	N;SG	N;INDF;MASC;SG
busto	bustul	busto	bust	N;MASC;SG	N;DEF;MASC;SG
busto	bust	busto	bust	N;MASC;SG	N;INDF;MASC;SG
desconocida	necunoscut	desconocido	necunoscut	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
desconocida	necunoscuta	desconocido	necunoscut	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
especialistas	specialisti	especialista	specialist	N;PL	N;INDF;MASC;PL
opuesto	opus	opuesto	opune	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
opuesto	opusa	opuesto	opusa	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
mono	maimuta	mono	maimut	N;MASC;SG	N;DEF;FEM;SG
mono	maimuta	mono	maimut	N;MASC;SG	N;DEF;FEM;SG
trastornos	tulburari	trastorno	tulburar	N;MASC;PL	N;INDF;MASC;PL
rehabilitación	dezintoxicare	rehabilitación	dezintoxicare	N;FEM;SG	N;INDF;FEM;SG
rehabilitación	reabilitare	rehabilitación	reabilitare	N;FEM;SG	N;INDF;FEM;SG
rehabilitación	reabilitare	rehabilitación	reabilitare	N;FEM;SG	N;INDF;FEM;SG
rehabilitación	reabilitarea	rehabilitación	reabilitare	N;FEM;SG	N;DEF;FEM;SG
revelación	apocalipsa	revelación	apocalipsa	N;FEM;SG	N;DEF;FEM;SG
revelación	divulgarea	revelación	divulgare	N;FEM;SG	N;DEF;FEM;SG
revelación	dezvaluirea	revelación	dezvaluire	N;FEM;SG	N;DEF;FEM;SG
revelación	dezvaluire	revelación	dezvaluire	N;FEM;SG	N;INDF;FEM;SG
aluminio	aluminiu	aluminio	aluminiu	N;MASC;SG	N;INDF;MASC;SG
aluminio	aluminiu	aluminio	aluminiu	N;MASC;SG	N;INDF;MASC;SG
infección	infectie	infección	infectie	N;FEM;SG	N;INDF;FEM;SG
navales	navale	naval	naval	ADJ;PL	ADJ;INDF;FEM;PL
largometraje	caracteristica	largometraje	caracteristică	N;MASC;SG	N;DEF;FEM;SG
largometraje	caracteristica	largometraje	caracteristică	N;MASC;SG	N;DEF;FEM;SG
largometraje	trasatura	largometraje	trasatură	N;MASC;SG	N;DEF;FEM;SG
mezquita	moscheea	mezquita	moschee	N;FEM;SG	N;DEF;FEM;SG
mezquita	moschee	mezquita	moschee	N;FEM;SG	N;INDF;FEM;SG
contratos	contractele	contrato	contract	N;MASC;PL	N;DEF;FEM;PL
contratos	contracte	contrato	contract	N;MASC;PL	N;INDF;FEM;PL
guardias	garzi	guardia	garzi	N;PL	N;INDF;FEM;PL
guardias	paznici	guardia	paznic	N;PL	N;INDF;MASC;PL
definida	definita	definido	definita	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
definida	definit	definido	definit	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
terrorista	terorista	terrorista	terorista	N;SG	N;DEF;FEM;SG
terrorista	teroristul	terrorista	terorist	N;SG	N;DEF;MASC;SG
superficial	superficiala	superficial	superficială	ADJ;SG	ADJ;DEF;FEM;SG
superficial	superficiala	superficial	superficială	ADJ;SG	ADJ;DEF;FEM;SG
hardware	hardware	harewar	hardware	N;MASC;SG	N;INDF;MASC
procesamiento	procesarea	procesamiento	procesare	N;MASC;SG	N;DEF;FEM;SG
procesamiento	procesare	procesamiento	procesare	N;MASC;SG	N;INDF;FEM;SG
procesamiento	prelucrarea	procesamiento	prelucrare	N;MASC;SG	N;DEF;FEM;SG
procesamiento	prelucrare	procesamiento	prelucrare	N;MASC;SG	N;INDF;FEM;SG
test	test	test	test	N;MASC;SG	N;INDF;MASC;SG
test	testul	test	test	N;MASC;SG	N;DEF;MASC;SG
test	incercarea	test	incercare	N;MASC;SG	N;DEF;FEM;SG
test	incercare	test	incercare	N;MASC;SG	N;INDF;FEM;SG
test	testare	test	testare	N;MASC;SG	N;INDF;FEM;SG
redactor	editorul	redactor	editor	N;MASC;SG	N;DEF;MASC;SG
redactor	redactor	redactor	redactor	N;MASC;SG	N;INDF;MASC;SG
redactor	editor	redactor	editor	N;MASC;SG	N;INDF;MASC;SG
estratégica	strategica	estratégico	strategica	ADJ;FEM;SG	ADJ;DEF;FEM;SG
estratégica	strategic	estratégico	strategic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
secundarias	secundare	secundario	secundar	ADJ;FEM;PL	ADJ;INDF;FEM;PL
verbo	verb	verbo	verb	N;MASC;SG	N;INDF;MASC;SG
explorador	scout	explorador	scoate	N;MASC;SG	N;INDF;MASC;SG
explorador	explorer	explorador	explorer	N;MASC;SG	N;INDF;MASC;SG
explorador	explorator	explorador	explorator	N;MASC;SG	N;INDF;MASC;SG
explorador	navigator	explorador	navigator	N;MASC;SG	N;INDF;MASC;SG
explorador	browserul	explorador	browser	N;MASC;SG	N;DEF;MASC;SG
explorador	browser	explorador	browser	N;MASC;SG	N;INDF;MASC;SG
cumpleaños	aniversare	cumpleaños	aniversare	N;MASC	N;INDF;FEM;SG
taxonomía	taxonomia	taxonomía	taxonomie	N;FEM;SG	N;DEF;FEM;SG
útiles	utile	útil	util	ADJ;PL	ADJ;INDF;FEM;PL
útiles	folositoare	útil	folositor	ADJ;PL	ADJ;INDF;FEM
mixto	amestecat	mixto	amesteca	ADJ;MASC;SG	ADJ;INDF;MASC;SG
mixto	mixt	mixto	mixt	ADJ;MASC;SG	ADJ;INDF;MASC;SG
mixto	mixta	mixto	mixta	ADJ;MASC;SG	ADJ;DEF;FEM;SG
interino	interimar	interino	interimar	N;MASC;SG	N;INDF;MASC;SG
melodía	melody	melodía	melody	N;FEM;SG	N;INDF;MASC;SG
melodía	melodia	melodía	melodie	N;FEM;SG	N;DEF;FEM;SG
melodía	melodie	melodía	melodie	N;FEM;SG	N;INDF;FEM;SG
melodía	melodie	melodía	melodie	N;FEM;SG	N;INDF;FEM;SG
estimación	estimarea	estimación	estimare	N;FEM;SG	N;DEF;FEM;SG
estimación	estimare	estimación	estimare	N;FEM;SG	N;INDF;FEM;SG
estimación	estimarea	estimación	estimare	N;FEM;SG	N;DEF;FEM;SG
estimación	estimare	estimación	estimare	N;FEM;SG	N;INDF;FEM;SG
afc	afc	afc	afc	N;FEM;SG	N
area	zona	area	zonă	N;FEM;SG	N;DEF;FEM;SG
area	zona	area	zonă	N;FEM;SG	N;DEF;FEM;SG
area	suprafata	area	suprafată	N;FEM;SG	N;DEF;FEM;SG
comunicado	comunicatul	comunicado	comunicat	N;MASC;SG	N;DEF;MASC;SG
comunicado	declaratie	comunicado	declaratie	N;MASC;SG	N;INDF;FEM;SG
comunicado	declaratia	comunicado	declaratie	N;MASC;SG	N;DEF;FEM;SG
ucraniano	ucrainean	ucraniano	ucrainean	ADJ;MASC;SG	ADJ;INDF;MASC;SG
esencia	esenta	esencia	esent	N;FEM;SG	N;DEF;FEM;SG
esencia	esenta	esencia	esent	N;FEM;SG	N;DEF;FEM;SG
seúl	seul	seúl	seu	N;MASC;SG	N;DEF;MASC;SG
seúl	seoul	seúl	seoul	N;MASC;SG	N;DEF;MASC;SG
conversaciones	conversatii	conversación	conversat	N;FEM;PL	N;INDF;FEM;PL
fijo	fixa	fijo	fixa	ADJ;MASC;SG	ADJ;DEF;FEM;SG
fijo	fix	fijo	fix	ADJ;MASC;SG	ADJ;INDF;MASC;SG
fijo	reparat	fijo	repara	ADJ;MASC;SG	ADJ;INDF;MASC;SG
fijo	fixat	fijo	fixat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
subespecies	subspecii	subespecie	subspeciu	N;FEM;PL	N;DEF;FEM;PL
descripciones	descrierile	descripción	descriere	N;FEM;PL	N;DEF;FEM;PL
descripciones	descrieri	descripción	descriere	N;FEM;PL	N;INDF;FEM;PL
bachillerato	bacalaureatul	bachillerato	bacalaureat	N;MASC;SG	N;DEF;MASC;SG
artísticos	artistice	artístico	artistic	ADJ;MASC;PL	ADJ;INDF;FEM;PL
excavaciones	sapaturile	excavación	sapat	N;FEM;PL	N;DEF;FEM;PL
excavaciones	sapaturi	excavación	sapat	N;FEM;PL	N;INDF;FEM;PL
excavaciones	sapaturi	excavación	sapat	N;FEM;PL	N;INDF;FEM;PL
wii	wii	wii	wiu	N;SG	N
pila	baterie	pila	baterie	N;FEM;SG	N;INDF;FEM;SG
pila	bateria	pila	baterie	N;FEM;SG	N;DEF;FEM;SG
pila	gramada	pila	gramadă	N;FEM;SG	N;DEF;FEM;SG
pila	gramada	pila	gramadă	N;FEM;SG	N;DEF;FEM;SG
pila	morman	pila	morman	N;FEM;SG	N;INDF;MASC;SG
pila	gramada	pila	gramadă	N;FEM;SG	N;DEF;FEM;SG
pila	teanc	pila	teanc	N;FEM;SG	N;INDF;MASC;SG
regularmente	regulat	regularmente	regulat	ADV	ADV
caos	mutilare	caos	mutilar	N;MASC	N;INDF;FEM;SG
caos	haosul	caos	haos	N;MASC	N;DEF;MASC;SG
caos	haos	caos	haos	N;MASC	N;INDF;MASC;SG
módulo	modul	módulo	mod	N;MASC;SG	N;DEF;MASC;SG
módulo	modulul	módulo	modul	N;MASC;SG	N;DEF;MASC;SG
eslovenia	slovena	eslovenia	slovena	N;FEM;SG	N;DEF;FEM;SG
turcos	turcii	turco	turc	N;MASC;PL	N;DEF;MASC;PL
turcos	turci	turco	turc	N;MASC;PL	N;INDF;MASC;PL
turcos	turcilor	turco	turcă	N;MASC;PL	N;DEF;MASC;PL
turcos	turci	turco	turc	N;MASC;PL	N;INDF;MASC;PL
sedes	sedii	sede	sedie	N;FEM;PL	N;INDF;FEM;PL
garganta	gatul	garganta	gat	N;FEM;SG	N;DEF;MASC;SG
garganta	defileu	garganta	defileu	N;FEM;SG	N;INDF;MASC;SG
eficiencia	randament	eficiencia	randament	N;FEM;SG	N;INDF;MASC;SG
prohibido	interzis	prohibido	interzice	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
prohibido	interzis	prohibido	interzice	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
prohibido	interzis	prohibido	interzice	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
noruego	norvegiana	noruego	norvegiană	N;MASC;SG	N;DEF;FEM;SG
dulces	dulciuri	dulce	dulce	N;MASC;PL	N;INDF;FEM;PL
dulces	bomboane	dulce	bombon	N;MASC;PL	N;INDF;FEM;PL
dulces	dulciuri	dulce	dulce	N;MASC;PL	N;INDF;FEM;PL
conformada	conformat	conformado	conforma	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
anglo	anglo	anglo	anglo	N;MASC;SG	N;INDF;MASC;SG
grueso	gros	grueso	gros	ADJ;MASC;SG	ADJ;INDF;MASC;SG
grueso	groasa	grueso	gros	ADJ;MASC;SG	ADJ;DEF;FEM;SG
exceso	exces	exceso	exces	N;MASC;SG	N;INDF;MASC;SG
exceso	excesul	exceso	exces	N;MASC;SG	N;DEF;MASC;SG
obtención	obtinerea	obtención	obtinere	N;FEM;SG	N;DEF;FEM;SG
obtención	obtinere	obtención	obtiner	N;FEM;SG	N;INDF;FEM;SG
triángulo	triunghi	triángulo	triunghi	N;MASC;SG	N;INDF;MASC;SG
triángulo	triunghiul	triángulo	triunghi	N;MASC;SG	N;DEF;MASC;SG
bart	bart	bart	bart	N;SG	N;INDF;MASC;SG
clero	clerului	clero	cler	N;MASC;SG	N;DEF;MASC;SG
habsburgo	habsburg	habsburgo	habsburg	N;MASC;SG	N;INDF;MASC;SG
relativo	relativa	relativo	relativa	ADJ;MASC;SG	ADJ;DEF;FEM;SG
cama	patul	cama	pat	N;FEM;SG	N;DEF;MASC;SG
cama	pat	cama	pat	N;FEM;SG	N;INDF;MASC;SG
eficaz	eficienta	eficaz	eficient	ADJ;SG	ADJ;DEF;FEM;SG
eficaz	eficienta	eficaz	eficient	ADJ;SG	ADJ;DEF;FEM;SG
