mai	bolj	mai	bolj	ADV	ADV;CMPR
gen	zvrst	gen	zvrst	N;INDF;MASC;SG	N;NOM;FEM;SG
gen	rodu	gen	rod	N;INDF;MASC;SG	N;GEN;MASC;SG
gen	rod	gen	rod	N;INDF;MASC;SG	N;NOM;MASC;SG
gen	gen	gen	gen	N;INDF;MASC;SG	N;NOM;MASC;SG
aur	zlat	aur	zlat	N;INDF;MASC;SG	N;NOM;MASC;SG
luat	slikano	lua	slikan	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
murit	umrla	muri	umreti	V;MASC;SG;V.PTCP	V;PFV;FEM;SG;V.PTCP
murit	umrl	muri	umreti	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP
pol	pole	pol	poledati	N;INDF;MASC;SG	N;NOM;MASC;SG
pol	drog	pol	droga	N;INDF;MASC;SG	N;NOM;FEM;SG
pol	tečaj	pol	tečaj	N;INDF;MASC;SG	N;NOM;MASC;SG
local	krajevno	local	krajeven	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
local	krajevna	local	krajeven	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
local	krajevni	local	krajeven	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
local	lokalni	local	lokalen	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
local	krajevno	local	krajeven	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
fapt	dejstvo	fapt	dejstvo	N;INDF;MASC;SG	N;NOM;NEUT;SG
devine	postane	deveni	postati	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
profesor	profesorica	profesor	profesorica	N;INDF;MASC;SG	N;NOM;FEM;SG
profesor	profesor	profesor	profesor	N;INDF;MASC;SG	N;NOM;MASC;SG
profesor	profesorja	profesor	profesor	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
profesor	učiteljica	profesor	učiteljica	N;INDF;MASC;SG	N;NOM;FEM;SG
profesor	učitelj	profesor	učitelj	N;INDF;MASC;SG	N;NOM;MASC;SG
cinci	pet	cinci	pet	NUM;PL	NUM;NOM;PL
acolo	tam	acolo	tam	ADV	ADV
centru	središče	centru	središče	N;INDF;MASC;SG	N;NOM;NEUT;SG
centru	center	centru	center	N;INDF;MASC;SG	N;NOM;MASC;SG
centru	središče	centru	središče	N;INDF;MASC;SG	N;NOM;NEUT;SG
centru	center	centru	center	N;INDF;MASC;SG	N;NOM;MASC;SG
contine	vsebuje	contin	vsebovati	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
contine	vsebuje	contin	vsebovati	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
contine	vsebuje	contin	vsebovati	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
sultan	sultan	sultan	sultan	N;INDF;MASC;SG	N;NOM;MASC;SG
initial	začetna	initial	začeten	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
initial	začetno	initial	začeten	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
descoperitor	odkritelj	descoperitor	odkritelj	N;INDF;MASC;SG	N;NOM;MASC;SG
numeroase	številni	numeros	številen	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL
numeroase	številne	numeros	številen	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
body	truplo	body	truplo	N;INDF;MASC;SG	N;NOM;NEUT;SG
body	body	body	body	N;INDF;MASC;SG	N;NOM;MASC;SG
body	telo	body	telo	N;INDF;MASC;SG	N;NOM;NEUT;SG
imagini	podobe	imagine	podoba	N;INDF;FEM;PL	N;NOM;FEM;PL
imagini	slike	imagine	slika	N;INDF;FEM;PL	N;NOM;FEM;PL
imagini	slik	imagine	slika	N;INDF;FEM;PL	N;GEN;FEM;PL
imagini	slike	imagine	slika	N;INDF;FEM;PL	N;NOM;FEM;PL
imagini	slik	imagine	slika	N;INDF;FEM;PL	N;GEN;FEM;PL
succes	uspeh	succes	uspeh	N;INDF;MASC;SG	N;NOM;MASC;SG
succes	uspešnost	succes	uspešnost	N;INDF;MASC;SG	N;NOM;FEM;SG
studii	študije	studiu	študija	N;INDF;FEM;PL	N;NOM;FEM;PL
inclusiv	vključno	inclusiv	vključno	ADV	ADV
primar	župan	primar	župan	N;INDF;MASC;SG	N;NOM;MASC;SG
primar	županja	primar	županja	N;INDF;MASC;SG	N;NOM;FEM;SG
francez	francosko	francez	francoski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
francez	francoska	francez	francoski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
scriitor	pisec	scriitor	pisec	N;INDF;MASC;SG	N;NOM;MASC;SG
scriitor	pisateljica	scriitor	pisateljica	N;INDF;MASC;SG	N;NOM;FEM;SG
scriitor	pisatelj	scriitor	pisatelj	N;INDF;MASC;SG	N;NOM;MASC;SG
single	single	single	singla	N;INDF;MASC;SG	N;NOM;MASC;SG
international	mednarodni	international	mednaroden	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
international	mednarodna	international	mednaroden	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
international	mednarodno	international	mednaroden	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
international	mednarodni	international	mednaroden	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
international	mednarodna	international	mednaroden	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
international	mednarodno	international	mednaroden	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
international	mednarodni	international	mednaroden	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
international	mednarodna	international	mednaroden	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
international	mednarodno	international	mednaroden	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
ministru	ministrica	ministru	ministrica	N;INDF;MASC;SG	N;NOM;FEM;SG
ministru	minister	ministru	minister	N;INDF;MASC;SG	N;NOM;MASC;SG
politic	politično	politic	političen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
politic	politični	politic	političen	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
politic	politično	politic	političen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
politic	politična	politic	političen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
lucrari	dela	lucrar	delo	N;INDF;FEM;PL	N;NOM;NEUT;PL
lucrari	dela	lucrar	delo	N;INDF;FEM;PL	N;NOM;NEUT;PL
publicat	objavljena	publica	objavljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
publicat	objavljeno	publica	objavljen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
publicat	objavljen	publica	objavljen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
curs	potek	curs	potek	N;INDF;MASC;SG	N;NOM;MASC;SG
probabil	verjetno	probabil	verjetno	ADV	ADV
probabil	vrjetno	probabil	vrjetno	ADV	ADV
sistem	sistem	sistem	sistem	N;INDF;MASC;SG	N;NOM;MASC;SG
autor	avtor	autor	avtor	N;INDF;MASC;SG	N;NOM;MASC;SG
mediu	povprečna	mediu	povprečen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
mediu	povprečno	mediu	povprečen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
mediu	srednja	mediu	srednji	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
nivel	nivo	nivel	nivo	N;INDF;MASC;SG	N;NOM;MASC;SG
nivel	stopnja	nivel	stopnja	N;INDF;MASC;SG	N;NOM;FEM;SG
nivel	raven	nivel	raven	N;INDF;MASC;SG	N;NOM;FEM;SG
top	top	top	top	N;INDF;MASC;SG	N;NOM;MASC;SG
top	vrh	top	vrh	N;INDF;MASC;SG	N;NOM;MASC;SG
realizat	dosežen	realiza	dosežen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
realizat	dosežena	realiza	dosežen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
realizat	doseženo	realiza	dosežen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
realizat	doseženo	realiza	dosežen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
filme	filmi	film	film	N;INDF;FEM;PL	N;NOM;MASC;PL
filme	filmi	film	film	N;INDF;FEM;PL	N;NOM;MASC;PL
filme	filme	film	film	N;INDF;FEM;PL	N;ACC;MASC;PL
casatorit	poročen	casatori	poročen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
casatorit	poročena	casatori	poročen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
casatorit	poročen	casatori	poročen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
casatorit	poročena	casatori	poročen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
png	png	png	png	N	N;NOM;MASC;SG
city	mesto	city	mesto	N;INDF;MASC;SG	N;NOM;NEUT;SG
city	mestu	city	mesto	N;INDF;MASC;SG	N;DAT;NEUT;SG
afluent	pritok	afluent	pritok	N;INDF;MASC;SG	N;NOM;MASC;SG
construit	zgrajeno	construi	zgrajen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
construit	zgrajen	construi	zgrajen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
construit	zgrajena	construi	zgrajen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
unit	združena	unit	združen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
unit	združeno	unit	združen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
luni	meseci	lună	mesec	N;INDF;FEM;PL	N;NOM;MASC;PL
luni	mesece	lună	mesec	N;INDF;FEM;PL	N;ACC;MASC;PL
luni	mesecev	lună	mesec	N;INDF;FEM;PL	N;GEN;MASC;PL
zone	območja	zonă	območje	N;INDF;FEM;PL	N;NOM;NEUT;PL
zone	cone	zonă	cona	N;INDF;FEM;PL	N;NOM;FEM;PL
zone	območja	zonă	območje	N;INDF;FEM;PL	N;NOM;NEUT;PL
zone	področja	zonă	področje	N;INDF;FEM;PL	N;NOM;NEUT;PL
zone	površine	zonă	površina	N;INDF;FEM;PL	N;NOM;FEM;PL
radio	radia	radio	radio	N;INDF;MASC;SG	N;GEN;MASC;SG
radio	radio	radio	radio	N;INDF;MASC;SG	N;NOM;MASC;SG
monument	spomenik	monument	spomenik	N;INDF;MASC;SG	N;NOM;MASC;SG
moment	moment	moment	moment	N;INDF;MASC;SG	N;NOM;MASC;SG
moment	trenutek	moment	trenutek	N;INDF;MASC;SG	N;NOM;MASC;SG
km²	km²	km²	km²		
actor	igralec	actor	igralec	N;INDF;MASC;SG	N;NOM;MASC;SG
les	les	les	les	N;INDF;MASC;SG	N;NOM;MASC;SG
total	skupaj	total	skupaj	ADV	ADV
total	totalno	total	totalno	ADV	ADV
total	popolnoma	total	popolnoma	ADV	ADV
conte	štetje	conte	štetje	N;INDF;MASC;SG	N;NOM;NEUT;SG
conte	grof	conte	grof	N;INDF;MASC;SG	N;NOM;MASC;SG
specii	vrste	specie	vrsta	N;INDF;FEM;PL	N;NOM;FEM;PL
membri	člane	membru	član	N;INDF;MASC;PL	N;ACC;MASC;PL
membri	poslanci	membru	poslanec	N;INDF;MASC;PL	N;NOM;MASC;PL
membri	članice	membru	članica	N;INDF;MASC;PL	N;NOM;FEM;PL
membri	člani	membru	član	N;INDF;MASC;PL	N;NOM;MASC;PL
scrie	piši	scrie	pišati	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
euro	evro	euro	evro	N;INDF;MASC	N;NOM;MASC;SG
euro	euro	euro	eura	N;INDF;MASC	N;NOM;MASC;SG
scurt	kratko	scurt	kratko	ADV	ADV
creat	ustvarjen	crea	ustvarjen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
creat	ustvarjeno	crea	ustvarjen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
creat	ustvarjena	crea	ustvarjen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
del	del	del	del	N;INDF;MASC;SG	N;NOM;MASC;SG
locuri	kraji	loc	kraj	N;INDF;FEM;PL	N;NOM;MASC;PL
locuri	sedeže	loc	sedež	N;INDF;FEM;PL	N;ACC;MASC;PL
locuri	sedeži	loc	sedež	N;INDF;FEM;PL	N;NOM;MASC;PL
produs	produkt	produs	produkt	N;INDF;MASC;SG	N;NOM;MASC;SG
produs	proizvod	produs	proizvod	N;INDF;MASC;SG	N;NOM;MASC;SG
produs	izdelek	produs	izdelek	N;INDF;MASC;SG	N;NOM;MASC;SG
condus	zagnan	conduce	zagnan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
declarat	prijavljena	declara	prijavljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
surse	vire	sursă	vir	N;INDF;FEM;PL	N;ACC;MASC;PL
surse	viri	sursă	vir	N;INDF;FEM;PL	N;NOM;MASC;PL
obicei	navada	obicei	navada	N;INDF;MASC;SG	N;NOM;FEM;SG
echipe	ekip	echipă	ekipa	N;INDF;FEM;PL	N;GEN;FEM;PL
echipe	ekipe	echipă	ekipa	N;INDF;FEM;PL	N;NOM;FEM;PL
echipe	moštva	echipă	moštvo	N;INDF;FEM;PL	N;NOM;NEUT;PL
central	osrednje	central	osrednji	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
central	centralno	central	centralno	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
rol	vloga	rol	vloga	N;INDF;MASC;SG	N;NOM;FEM;SG
obtinut	pridobljena	obtine	pridobljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
obtinut	pridobljen	obtine	pridobljen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
obtinut	pridobljeno	obtine	pridobljen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
obtinut	dosežen	obtine	dosežen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
obtinut	dosežena	obtine	dosežen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
obtinut	doseženo	obtine	dosežen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
carti	kartice	carti	kartica	N;INDF;FEM;PL	N;NOM;FEM;PL
carti	kartic	carti	kartica	N;INDF;FEM;PL	N;GEN;FEM;PL
carti	karte	carti	karta	N;INDF;FEM;PL	N;NOM;FEM;PL
carti	knjige	carti	knjiga	N;INDF;FEM;PL	N;NOM;FEM;PL
carti	knjig	carti	knjiga	N;INDF;FEM;PL	N;GEN;FEM;PL
carti	kartice	carti	kartica	N;INDF;FEM;PL	N;NOM;FEM;PL
carti	kartic	carti	kartica	N;INDF;FEM;PL	N;GEN;FEM;PL
carti	karte	carti	karta	N;INDF;FEM;PL	N;NOM;FEM;PL
carti	knjige	carti	knjiga	N;INDF;FEM;PL	N;NOM;FEM;PL
carti	knjig	carti	knjiga	N;INDF;FEM;PL	N;GEN;FEM;PL
carti	kartice	carti	kartica	N;INDF;FEM;PL	N;NOM;FEM;PL
carti	kartic	carti	kartica	N;INDF;FEM;PL	N;GEN;FEM;PL
carti	karte	carti	karta	N;INDF;FEM;PL	N;NOM;FEM;PL
carti	knjige	carti	knjiga	N;INDF;FEM;PL	N;NOM;FEM;PL
carti	knjig	carti	knjiga	N;INDF;FEM;PL	N;GEN;FEM;PL
rock	skalo	rock	skala	N;INDF;MASC;SG	N;ACC;FEM;SG
rock	rock	rock	rock	N;INDF;MASC;SG	N;NOM;MASC;SG
rock	kamen	rock	kamen	N;INDF;MASC;SG	N;NOM;MASC;SG
rock	skala	rock	skala	N;INDF;MASC;SG	N;NOM;FEM;SG
stil	stil	stil	stil	N;INDF;MASC;SG	N;NOM;MASC;SG
stil	slog	stil	slog	N;INDF;MASC;SG	N;NOM;MASC;SG
teatru	gledališče	teatru	gledališče	N;INDF;MASC;SG	N;NOM;NEUT;SG
teatru	gledališče	teatru	gledališče	N;INDF;MASC;SG	N;NOM;NEUT;SG
www	www	www	www	N;INDF;MASC;SG	N;NOM;MASC;SG
post	objava	post	objava	N;INDF;MASC;SG	N;NOM;FEM;SG
post	post	post	post	N;INDF;MASC;SG	N;NOM;MASC;SG
post	objavi	post	objava	N;INDF;MASC;SG	N;DAT;FEM;SG
post	objavo	post	objava	N;INDF;MASC;SG	N;ACC;FEM;SG
romanesc	romunski	romanesc	romunski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
diverse	različni	divers	različen	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL
diverse	različne	divers	različen	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
diverse	razne	divers	razen	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
diverse	razni	divers	razen	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL
director	direktor	director	direktor	N;INDF;MASC;SG	N;NOM;MASC;SG
director	direktorica	director	direktorica	N;INDF;MASC;SG	N;NOM;FEM;SG
director	režiser	director	režiser	N;INDF;MASC;SG	N;NOM;MASC;SG
director	mapa	director	mapa	N;INDF;MASC;SG	N;NOM;FEM;SG
director	imenik	director	imenik	N;INDF;MASC;SG	N;NOM;MASC;SG
militar	vojaška	militar	vojaški	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
militar	vojaški	militar	vojaški	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
militar	vojaško	militar	vojaški	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
state	države	stat	država	N;INDF;FEM;PL	N;NOM;FEM;PL
state	držav	stat	država	N;INDF;FEM;PL	N;GEN;FEM;PL
azi	danes	azi	danes	ADV	ADV
uneori	včasih	uneori	včasih	ADV	ADV
university	univerza	university	univerza	N;INDF;MASC;SG	N;NOM;FEM;SG
cultural	kulturno	cultural	kulturen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
cultural	kulturna	cultural	kulturen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
trimis	poslan	trimite	poslan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
trimis	poslana	trimite	poslan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
trimis	poslano	trimite	poslan	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
bar	bar	bar	bar	N;INDF;MASC;SG	N;NOM;MASC;SG
henric	gašper	henric	gašper	N;INDF;MASC;SG	N;NOM;MASC;SG
folosite	uporabljene	folosit	uporabljen	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL;V.PTCP
folosite	uporabljeni	folosit	uporabljen	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL;V.PTCP
stiinte	vede	stiinte	veda	N;INDF;FEM;PL	N;NOM;FEM;PL
stiinte	ved	stiinte	ved	N;INDF;FEM;PL	N;GEN;FEM;PL
stiinte	vede	stiinte	veda	N;INDF;FEM;PL	N;NOM;FEM;PL
stiinte	ved	stiinte	ved	N;INDF;FEM;PL	N;GEN;FEM;PL
stiinte	vede	stiinte	veda	N;INDF;FEM;PL	N;NOM;FEM;PL
stiinte	ved	stiinte	ved	N;INDF;FEM;PL	N;GEN;FEM;PL
metri	metrov	metru	meter	N;INDF;MASC;PL	N;GEN;MASC;PL
metri	metrov	metru	meter	N;INDF;MASC;PL	N;GEN;MASC;PL
singur	sama	singur	sam	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
singur	enotnega	singur	enoten	ADJ;INDF;MASC;SG	ADJ;GEN;NEUT;SG
singur	samska	singur	samski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
singur	osamljeno	singur	osamljen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
singur	osamljena	singur	osamljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
singur	osamljen	singur	osamljen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
public	javna	public	javen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
caz	case	caz	cas	N;INDF;MASC;SG	N;NOM;MASC;SG
caz	zaboj	caz	zaboj	N;INDF;MASC;SG	N;NOM;MASC;SG
caz	primer	caz	primer	N;INDF;MASC;SG	N;NOM;MASC;SG
probleme	težave	problemă	težava	N;INDF;FEM;PL	N;NOM;FEM;PL
probleme	problemi	problemă	problem	N;INDF;FEM;PL	N;NOM;MASC;PL
probleme	težave	problemă	težava	N;INDF;FEM;PL	N;NOM;FEM;PL
probleme	izdaj	problemă	izdaja	N;INDF;FEM;PL	N;GEN;FEM;PL
probleme	vprašanja	problemă	vprašanje	N;INDF;FEM;PL	N;NOM;NEUT;PL
plan	načrt	plan	načrt	N;INDF;MASC;SG	N;NOM;MASC;SG
plan	plan	plan	plan	N;INDF;MASC;SG	N;NOM;MASC;SG
naturale	naravne	natural	naraven	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
principale	glavne	principal	glaven	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
direct	naravnost	direct	naravnost	ADV	ADV
direct	neposredno	direct	neposredno	ADV	ADV
direct	direktno	direct	direktno	ADV	ADV
direct	neposredno	direct	neposredno	ADV	ADV
sef	poglavar	sef	poglavar	N;INDF;MASC;SG	N;NOM;MASC;SG
sef	načelnik	sef	načelnik	N;INDF;MASC;SG	N;NOM;MASC;SG
sef	poglavar	sef	poglavar	N;INDF;MASC;SG	N;NOM;MASC;SG
sef	načelnik	sef	načelnik	N;INDF;MASC;SG	N;NOM;MASC;SG
final	konec	final	konec	N;INDF;MASC;SG	N;NOM;MASC;SG
adus	prinesel	aduce	prinesti	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP
acord	sporazum	acord	sporazum	N;INDF;MASC;SG	N;NOM;MASC;SG
acord	dogovor	acord	dogovor	N;INDF;MASC;SG	N;NOM;MASC;SG
catolici	katoliki	catolic	katolika	N;INDF;MASC;PL	N;NOM;MASC;PL
press	tiska	press	tisk	N;INDF;MASC;SG	N;GEN;MASC;SG
press	tisk	press	tisk	N;INDF;MASC;SG	N;NOM;MASC;SG
ludovic	ludvik	ludovic	ludvik	N;INDF;MASC;SG	N;NOM;MASC;SG
evenimente	dogodki	eveniment	dogodek	N;INDF;FEM;PL	N;NOM;MASC;PL
evenimente	prireditve	eveniment	prireditev	N;INDF;FEM;PL	N;NOM;FEM;PL
evenimente	dogodke	eveniment	dogodek	N;INDF;FEM;PL	N;ACC;MASC;PL
evenimente	dogodkov	eveniment	dogodek	N;INDF;FEM;PL	N;GEN;MASC;PL
district	okrožje	district	okrožje	N;INDF;MASC;SG	N;NOM;NEUT;SG
poet	pesnik	poet	pesnik	N;INDF;MASC;SG	N;NOM;MASC;SG
poet	pesnika	poet	pesnik	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
poet	pesnica	poet	pesnica	N;INDF;MASC;SG	N;NOM;FEM;SG
fondat	ustanovljena	fonda	ustanovljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
fondat	ustanovljeno	fonda	ustanovljen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
fondat	ustanovljen	fonda	ustanovljen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
fondat	osnovana	fonda	osnovan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
rus	ruska	rus	ruski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
rus	rusko	rus	ruski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
adrian	adrian	adrian	adrian	N;INDF;MASC;SG	N;NOM;MASC;SG
https	https	https	https	N	N;NOM;MASC;SG
romane	romane	roman	roman	N;INDF;FEM;PL	N;ACC;MASC;PL
romane	romanov	roman	roman	N;INDF;FEM;PL	N;GEN;MASC;PL
pas	korak	pas	korak	N;INDF;MASC;SG	N;NOM;MASC;SG
spus	povedal	spune	povedati	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP
paianjeni	pajki	paianjean	pajka	N;INDF;MASC;PL	N;NOM;MASC;PL
biserici	cerkve	biserică	cerkev	N;INDF;FEM;PL	N;NOM;FEM;PL
elemente	postavk	element	postavka	N;INDF;FEM;PL	N;GEN;FEM;PL
elemente	predmeti	element	predmet	N;INDF;FEM;PL	N;NOM;MASC;PL
elemente	postavke	element	postavka	N;INDF;FEM;PL	N;NOM;FEM;PL
elemente	elementi	element	element	N;INDF;FEM;PL	N;NOM;MASC;PL
produse	produkti	produs	produkt	N;INDF;FEM;PL	N;NOM;MASC;PL
produse	proizvodi	produs	proizvod	N;INDF;FEM;PL	N;NOM;MASC;PL
produse	izdelki	produs	izdelek	N;INDF;FEM;PL	N;NOM;MASC;PL
piese	skladbe	piesă	skladba	N;INDF;FEM;PL	N;NOM;FEM;PL
piese	tiri	piesă	tirje	N;INDF;FEM;PL	N;NOM;MASC;PL
piese	deli	piesă	del	N;INDF;FEM;PL	N;NOM;MASC;PL
afaceri	posli	afacere	posel	N;INDF;FEM;PL	N;NOM;MASC;PL
liber	prosto	liber	prosto	ADV	ADV
liber	brezplačno	liber	brezplačno	ADV	ADV
pagini	strani	pagină	stran	N;INDF;FEM;PL	N;NOM;FEM;PL
comunist	komunistično	comunist	komunističen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
comunist	komunistična	comunist	komunističen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
comunist	komunistični	comunist	komunističen	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
britanic	britanski	britanic	britanski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
britanic	britansko	britanic	britanski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
sovietice	sovjetske	sovietic	sovjetski	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
puternic	močan	puternic	močen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
puternic	močna	puternic	močen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
puternic	močan	puternic	močen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
puternic	mogočna	puternic	mogočen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
puternic	močna	puternic	močen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
pierdut	izgubljena	pierdut	izgubljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
pierdut	izgubljeno	pierdut	izgubljen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
pierdut	izgubljen	pierdut	izgubljen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
afara	zunaj	afara	zunaj	ADV	ADV
afara	ven	afara	ven	ADV	ADV
afara	zunaj	afara	zunaj	ADV	ADV
afara	zunaj	afara	zunaj	ADV	ADV
afara	ven	afara	ven	ADV	ADV
afara	zunaj	afara	zunaj	ADV	ADV
germani	nemce	german	nemec	N;INDF;MASC;PL	N;ACC;MASC;PL
germani	nemci	german	nemec	N;INDF;MASC;PL	N;NOM;MASC;PL
