nie	لا	nie	لَا	PART;NEG	PART
warunki	ظروف	warunki	ظَرف	N;NOM;NEUT;PL	N;NOM;INDF;PL
warunki	الظروف	warunki	ظَرف	N;NOM;NEUT;PL	N;NOM;DEF;PL
warunki	الشروط	warunki	شَرط	N;NOM;NEUT;PL	N;NOM;DEF;PL
warunki	شروط	warunki	شَرط	N;NOM;NEUT;PL	N;NOM;INDF;PL
sędzia	القاضي	sędzia	القاضي	N;NOM;MASC;SG	N;NOM;DEF;SG
sędzia	قاض	sędzia	قَاضِي	N;NOM;MASC;SG	N;NOM;INDF;SG
sędzia	حكم	sędzia	حُكم	N;NOM;MASC;SG	N;NOM;INDF;SG
sędzia	الحكم	sędzia	حُكم	N;NOM;MASC;SG	N;NOM;DEF;SG
sędzia	المرجع	sędzia	مَرجِع	N;NOM;MASC;SG	N;NOM;DEF;SG
działania	العمل	działanie	عَمَل	N;NOM;NEUT;SG	N;NOM;DEF;SG
działania	الاجراء	działanie	إِجرَاء	N;NOM;NEUT;SG	N;NOM;DEF;SG
działania	اجراء	działanie	إِجرَاء	N;NOM;NEUT;SG	N;NOM;INDF;SG
działania	الحركة	działanie	حَرَكَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
dzień	يوم	dzień	يَوم	N;NOM;MASC;SG	N;NOM;INDF;SG
wschód	شرق	wschód	شَرق	N;NOM;MASC;SG	N;NOM;INDF;SG
wschód	الشرق	wschód	شَرق	N;NOM;MASC;SG	N;NOM;DEF;SG
wschód	شرق	wschód	شَرق	N;NOM;MASC;SG	N;NOM;INDF;SG
główne	رئيسية	główny	رَئِيسِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
główne	الرئيسية	główny	رَئِيسِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;FEM;SG
pułk	الفوج	pułka	فَوجَة	N;NOM;MASC;SG	N;NOM;DEF;SG
muzyka	موسيقى	muzyka	مُوسِيقِيّ	N;NOM;FEM;SG	N;NOM;INDF;SG
muzyka	موسيقي	muzyka	مُوسِيقِيّ	N;NOM;FEM;SG	N;NOM;INDF;SG
muzyka	الموسيقى	muzyka	الموسيقى	N;NOM;FEM;SG	N;NOM;DEF;SG
prace	اشغال	praca	شُغل	N;NOM;FEM;PL	N;NOM;INDF;PL
prędkość	السرعة	prędkość	سُرعَة	N;NOM;FEM;SG	N;NOM;DEF;SG
prędkość	سرعة	prędkość	سُرعَة	N;NOM;FEM;SG	N;NOM;INDF;SG
francuski	فرنسية	francuski	فَرَنسِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
francuski	فرنسي	francuski	فَرَنسِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
gol	المرمى	gol	مَرمَى	N;NOM;MASC;SG	N;NOM;DEF;SG
gol	هدف	gol	هَدَف	N;NOM;MASC;SG	N;NOM;INDF;SG
gol	الهدف	gol	هَدَف	N;NOM;MASC;SG	N;NOM;DEF;SG
nagroda	الجائزة	nagroda	جَائِزَة	N;NOM;FEM;SG	N;NOM;DEF;SG
nagroda	جائزة	nagroda	جَائِزَة	N;NOM;FEM;SG	N;NOM;INDF;SG
nagroda	الجائزة	nagroda	جَائِزَة	N;NOM;FEM;SG	N;NOM;DEF;SG
nagroda	جائزة	nagroda	جَائِزَة	N;NOM;FEM;SG	N;NOM;INDF;SG
szkoła	مدرسة	szkoła	مَدرَسَة	N;NOM;FEM;SG	N;NOM;INDF;SG
szkoła	المدرسة	szkoła	مَدرَسَة	N;NOM;FEM;SG	N;NOM;DEF;SG
raport	الابلاغ	raport	إِبلَاغ	N;NOM;MASC;SG	N;NOM;DEF;SG
raport	التقرير	raport	تَقرِير	N;NOM;MASC;SG	N;NOM;DEF;SG
raport	تقرير	raport	تَقرِير	N;NOM;MASC;SG	N;NOM;INDF;SG
raport	بلاغ	raport	بَلَغ	N;NOM;MASC;SG	N;NOM;INDF;SG
dowódca	زعيم	dowódca	زَعِيم	N;NOM;MASC;SG	N;NOM;INDF;SG
dowódca	قائد	dowódca	قَائِد	N;NOM;MASC;SG	N;NOM;INDF;SG
dowódca	قائد	dowódca	قَائِد	N;NOM;MASC;SG	N;NOM;INDF;SG
dowódca	القائد	dowódca	قَائِد	N;NOM;MASC;SG	N;NOM;DEF;SG
tutaj	هنا	tutaj	هُنَا	ADV	ADV
prezydent	رئيس	prezydent	رَئِيس	N;NOM;MASC;SG	N;NOM;INDF;SG
prezydent	الرئيس	prezydent	رَئِيس	N;NOM;MASC;SG	N;NOM;DEF;SG
mistrzostwo	البطولة	mistrzostwo	بُطُولَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
mistrzostwo	بطولة	mistrzostwo	بُطُولَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
książę	امير	książę	أَمِير	N;NOM;MASC;SG	N;NOM;INDF;SG
książę	الامير	książę	أَمِير	N;NOM;MASC;SG	N;NOM;DEF;SG
mistrz	معلم	mistrz	مُعَلِّم	N;NOM;MASC;SG	N;NOM;INDF;SG
mistrz	المعلم	mistrz	مُعلِم	N;NOM;MASC;SG	N;NOM;DEF;SG
mistrz	بطل	mistrz	بَطَل	N;NOM;MASC;SG	N;NOM;INDF;SG
mistrz	البطل	mistrz	بَطَل	N;NOM;MASC;SG	N;NOM;DEF;SG
biskup	الاسقف	biskup	الاسقف	N;NOM;MASC;SG	N;NOM;DEF;SG
wielki	الكبير	wielki	كَبِير	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;MASC;SG
wielki	كبيرة	wielki	كَبِير	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
wielki	كبير	wielki	كَبِير	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
pozycja	موقف	pozycja	مَوقِف	N;NOM;FEM;SG	N;NOM;INDF;SG
pozycja	المنصب	pozycja	مَنصِب	N;NOM;FEM;SG	N;NOM;DEF;SG
pozycja	الموضع	pozycja	مُوَضَّع	N;NOM;FEM;SG	N;NOM;DEF;SG
pozycja	الموقف	pozycja	مَوقِف	N;NOM;FEM;SG	N;NOM;DEF;SG
pozycja	العنصر	pozycja	عُنصُر	N;NOM;FEM;SG	N;NOM;DEF;SG
pozycja	عنصر	pozycja	عُنصُر	N;NOM;FEM;SG	N;NOM;INDF;SG
pozycja	بند	pozycja	بَند	N;NOM;FEM;SG	N;NOM;INDF;SG
pozycja	البند	pozycja	بَند	N;NOM;FEM;SG	N;NOM;DEF;SG
hrabstwo	مقاطعة	hrabstwo	مُقَاطَعَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
hrabstwo	المقاطعة	hrabstwo	مُقَاطَعَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
budynek	البناء	budynek	بِنَاء	N;NOM;MASC;SG	N;NOM;DEF;SG
budynek	المبنى	budynek	مَبنَى	N;NOM;MASC;SG	N;NOM;DEF;SG
budynek	مبنى	budynek	مَبنَى	N;NOM;MASC;SG	N;NOM;INDF;SG
budynek	البناية	budynek	بِنَايَة	N;NOM;MASC;SG	N;NOM;DEF;SG
przeszedł	مرت	przejść	مَرّ	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;FEM;SG;3;ACT
aktorka	الممثلة	aktorka	مُمَثَّل	N;NOM;FEM;SG	N;NOM;DEF;SG
aktorka	ممثلة	aktorka	مُمَثِّلَة	N;NOM;FEM;SG	N;NOM;INDF;SG
dom	المنزل	dom	مَنزِل	N;NOM;MASC;SG	N;NOM;DEF;SG
dom	الوطن	dom	وَطَن	N;NOM;MASC;SG	N;NOM;DEF;SG
dom	منزل	dom	مَنزِل	N;NOM;MASC;SG	N;NOM;INDF;SG
dom	البيت	dom	بَيت	N;NOM;MASC;SG	N;NOM;DEF;SG
dom	المنزل	dom	مَنزِل	N;NOM;MASC;SG	N;NOM;DEF;SG
dom	منزل	dom	مَنزِل	N;NOM;MASC;SG	N;NOM;INDF;SG
dom	البيت	dom	بَيت	N;NOM;MASC;SG	N;NOM;DEF;SG
zdjęcia	الصور	zdjęcie	الصور	N;NOM;NEUT;PL	N;NOM;DEF;PL
zdjęcia	صور	zdjęcie	صُورَة	N;NOM;NEUT;PL	N;NOM;INDF;PL
zdjęcia	الصور	zdjęcie	الصور	N;NOM;NEUT;PL	N;NOM;DEF;PL
zdjęcia	صور	zdjęcie	صُورَة	N;NOM;NEUT;PL	N;NOM;INDF;PL
zdjęcia	الصور	zdjęcie	الصور	N;NOM;NEUT;PL	N;NOM;DEF;PL
zdjęcia	صور	zdjęcie	صُورَة	N;NOM;NEUT;PL	N;NOM;INDF;PL
najlepszy	الافضل	dobry	أَفضَل	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;DEF;MASC;SG
najlepszy	افضل	dobry	أَفضَل	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;INDF;MASC;SG
dane	البيانات	dana	بَيَان	N;NOM;FEM;PL	N;NOM;DEF;PL
dane	بيانات	dana	بَيَان	N;NOM;FEM;PL	N;NOM;INDF;PL
związek	علاقة	związek	عَلَاقَة	N;NOM;MASC;SG	N;NOM;INDF;SG
związek	العلاقة	związek	عَلَاقَة	N;NOM;MASC;SG	N;NOM;DEF;SG
związek	النقابة	związek	نِقَابَة	N;NOM;MASC;SG	N;NOM;DEF;SG
związek	نقابة	związek	نِقَابَة	N;NOM;MASC;SG	N;NOM;INDF;SG
związek	الاتحاد	związek	اِتِّحَاد	N;NOM;MASC;SG	N;NOM;DEF;SG
rząd	صف	rząd	صَفّ	N;NOM;MASC;SG	N;NOM;INDF;SG
rząd	الحكومة	rząd	حُكُومَة	N;NOM;MASC;SG	N;NOM;DEF;SG
rząd	حكومة	rząd	حُكُومَة	N;NOM;MASC;SG	N;NOM;INDF;SG
ostatni	الاخيرة	ostatni	أَخِير	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;FEM;SG
ostatni	اخر	ostatni	آخَر	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
ostatni	اخير	ostatni	أَخِير	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
ostatni	الاخير	ostatni	أَخِير	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;MASC;SG
bieg	العتاد	bieg	عِتَاد	N;NOM;MASC;SG	N;NOM;DEF;SG
bieg	ترس	bieg	تَرَسَّ	N;NOM;MASC;SG	N;NOM;INDF;SG
kolor	لون	kolor	لَون	N;NOM;MASC;SG	N;NOM;INDF;SG
kolor	اللون	kolor	لَون	N;NOM;MASC;SG	N;NOM;DEF;SG
kolor	الوان	kolor	لَون	N;NOM;MASC;SG	N;NOM;DEF;SG
kolor	لون	kolor	لَون	N;NOM;MASC;SG	N;NOM;INDF;SG
kolor	اللون	kolor	لَون	N;NOM;MASC;SG	N;NOM;DEF;SG
zawiera	تحتوي	zawierać	اِحتَوَى	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
zawiera	يحتوي	zawierać	اِحتَوَى	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
zawiera	تحوي	zawierać	تَحَوِّي	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;FEM;IND;SG;3;FIN;ACT
zawiera	يشمل	zawierać	شَمِل	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
zawiera	يتضمن	zawierać	تَضَمَّن	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
zawiera	تتضمن	zawierać	تَضَمَّن	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;FEM;IND;SG;3;FIN;ACT
zawiera	تشمل	zawierać	شَمِل	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;FEM;IND;SG;3;FIN;ACT
linia	سطر	linia	سِطر	N;NOM;FEM;SG	N;NOM;INDF;SG
linia	السطر	linia	سِطر	N;NOM;FEM;SG	N;NOM;DEF;SG
linia	الخط	linia	خَطّ	N;NOM;FEM;SG	N;NOM;DEF;SG
linia	خط	linia	خَطّ	N;NOM;FEM;SG	N;NOM;INDF;SG
działacz	ناشط	działacz	نَاشِط	N;NOM;MASC;SG	N;NOM;INDF;SG
działacz	الناشطة	działacz	نَاشِطَة	N;NOM;MASC;SG	N;NOM;DEF;SG
imię	اسم	imię	اِسم	N;NOM;NEUT;SG	N;NOM;INDF;SG
imię	الاسم	imię	اِسم	N;NOM;NEUT;SG	N;NOM;DEF;SG
masa	الكتلة	masa	كُتلَة	N;NOM;FEM;SG	N;NOM;DEF;SG
masa	كتلة	masa	كُتلَة	N;NOM;FEM;SG	N;NOM;INDF;SG
masa	قداس	masa	قداس	N;NOM;FEM;SG	N;NOM;INDF;SG
masa	القداس	masa	قِدَاس	N;NOM;FEM;SG	N;NOM;DEF;SG
rodzina	عائلة	rodzina	عَائِلَة	N;NOM;FEM;SG	N;NOM;INDF;SG
rodzina	الاسرة	rodzina	أُسرَة	N;NOM;FEM;SG	N;NOM;DEF;SG
rodzina	اسرة	rodzina	أُسرَة	N;NOM;FEM;SG	N;NOM;INDF;SG
rodzina	العائلة	rodzina	عَائِلَة	N;NOM;FEM;SG	N;NOM;DEF;SG
postać	شخصية	postać	شَخصِيَّة	N;NOM;FEM;SG	N;NOM;INDF;SG
postać	شكل	postać	شَكل	N;NOM;FEM;SG	N;NOM;INDF;SG
postać	الشكل	postać	شَكل	N;NOM;FEM;SG	N;NOM;DEF;SG
postać	استمارة	postać	اِستِمَارَة	N;NOM;FEM;SG	N;NOM;INDF;SG
postać	النموذج	postać	نَمُوذَج	N;NOM;FEM;SG	N;NOM;DEF;SG
postać	الاحرف	postać	أَحرَف	N;NOM;FEM;SG	N;NOM;DEF;SG
góry	جبال	góra	جَبَل	N;NOM;FEM;PL	N;NOM;INDF;PL
góry	الجبال	góra	جَبَل	N;NOM;FEM;PL	N;NOM;DEF;PL
droga	الطريق	droga	طَرِيق	N;NOM;FEM;SG	N;NOM;DEF;SG
droga	طريق	droga	طَرِيق	N;NOM;FEM;SG	N;NOM;INDF;SG
punkty	النقاط	punkt	نُقطَة	N;NOM;MASC;PL	N;NOM;DEF;PL
punkty	نقاط	punkt	نُقطَة	N;NOM;MASC;PL	N;NOM;INDF;PL
los	القدر	los	قَدر	N;NOM;MASC;SG	N;NOM;DEF;SG
los	مصير	los	مَصِير	N;NOM;MASC;SG	N;NOM;INDF;SG
los	المصير	los	مَصِير	N;NOM;MASC;SG	N;NOM;DEF;SG
kraj	بلد	kraj	بَلَد	N;NOM;MASC;SG	N;NOM;INDF;SG
kraj	البلد	kraj	بَلَد	N;NOM;MASC;SG	N;NOM;DEF;SG
słowo	كلمة	słowo	كَلِمَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
słowo	الكلمة	słowo	كَلِمَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
urząd	المكتب	urząd	مَكتَب	N;NOM;MASC;SG	N;NOM;DEF;SG
urząd	مكتب	urząd	مَكتَب	N;NOM;MASC;SG	N;NOM;INDF;SG
urząd	المنصب	urząd	مَنصِب	N;NOM;MASC;SG	N;NOM;DEF;SG
kategoria	الفئة	kategoria	فِئَة	N;NOM;FEM;SG	N;NOM;DEF;SG
kategoria	فئة	kategoria	فِئَة	N;NOM;FEM;SG	N;NOM;INDF;SG
partia	حفلة	partia	حَفلَة	N;NOM;FEM;SG	N;NOM;INDF;SG
partia	الطرف	partia	طَرَف	N;NOM;FEM;SG	N;NOM;DEF;SG
partia	حزب	partia	حِزب	N;NOM;FEM;SG	N;NOM;INDF;SG
partia	حفل	partia	حَفل	N;NOM;FEM;SG	N;NOM;INDF;SG
partia	الحزب	partia	حِزب	N;NOM;FEM;SG	N;NOM;DEF;SG
partia	دفعة	partia	دَفعَة	N;NOM;FEM;SG	N;NOM;INDF;SG
partia	الدفعة	partia	دَفعَة	N;NOM;FEM;SG	N;NOM;DEF;SG
tablice	لوحات	tablica	لَوحَة	N;NOM;FEM;PL	N;NOM;INDF;PL
tablice	مجالس	tablica	مَجلِس	N;NOM;FEM;PL	N;NOM;INDF;PL
tablice	المجالس	tablica	مَجلِس	N;NOM;FEM;PL	N;NOM;DEF;PL
tablice	الالواح	tablica	لَوح	N;NOM;FEM;PL	N;NOM;DEF;PL
powrócił	عاد	powrócić	عَاد	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;SG;3;ACT
pisarz	الكاتب	pisarz	كَاتِب	N;NOM;MASC;SG	N;NOM;DEF;SG
pisarz	كاتب	pisarz	كَاتِب	N;NOM;MASC;SG	N;NOM;INDF;SG
pisarz	الكاتبة	pisarz	كَاتِب	N;NOM;MASC;SG	N;NOM;DEF;SG
program	البرنامج	program	بَرنَامَج	N;NOM;MASC;SG	N;NOM;DEF;SG
program	برنامج	program	بَرنَامَج	N;NOM;MASC;SG	N;NOM;INDF;SG
program	البرنامج	program	بَرنَامَج	N;NOM;MASC;SG	N;NOM;DEF;SG
program	برنامج	program	بَرنَامَج	N;NOM;MASC;SG	N;NOM;INDF;SG
wzrost	زيادة	wzrost	زِيَادَة	N;NOM;MASC;SG	N;NOM;INDF;SG
wzrost	الزيادة	wzrost	زِيَادَة	N;NOM;MASC;SG	N;NOM;DEF;SG
wzrost	النمو	wzrost	نُمُوّ	N;NOM;MASC;SG	N;NOM;DEF;SG
wzrost	نمو	wzrost	نُمُوّ	N;NOM;MASC;SG	N;NOM;INDF;SG
wzrost	الطول	wzrost	طُول	N;NOM;MASC;SG	N;NOM;DEF;SG
wzrost	الارتفاع	wzrost	اِرتِفَاع	N;NOM;MASC;SG	N;NOM;DEF;SG
wzrost	ارتفاع	wzrost	اِرتِفَاع	N;NOM;MASC;SG	N;NOM;INDF;SG
projekt	مشروع	projekt	مَشرُوع	N;NOM;MASC;SG	N;NOM;INDF;SG
projekt	المشروع	projekt	مَشرُوع	N;NOM;MASC;SG	N;NOM;DEF;SG
projekt	تصميم	projekt	تَصمِيم	N;NOM;MASC;SG	N;NOM;INDF;SG
projekt	التصميم	projekt	تَصمِيم	N;NOM;MASC;SG	N;NOM;DEF;SG
wybrany	مختارة	wybrać	مختارة	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;FEM;SG
wielka	الكبير	wielki	كَبِير	ADJ;NOM;FEM;SG	ADJ;NOM;DEF;MASC;SG
wielka	كبيرة	wielki	كَبِير	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;FEM;SG
wielka	كبير	wielki	كَبِير	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC;SG
badania	اختبارات	badanie	اِختِبَار	N;NOM;NEUT;PL	N;NOM;INDF;PL
badania	الاختبارات	badanie	اِختِبَار	N;NOM;NEUT;PL	N;NOM;DEF;PL
badania	بحوث	badanie	بَحث	N;NOM;NEUT;PL	N;NOM;INDF;PL
badania	الابحاث	badanie	بَحث	N;NOM;NEUT;PL	N;NOM;DEF;PL
badania	ابحاث	badanie	بَحث	N;NOM;NEUT;PL	N;NOM;INDF;PL
badania	البحوث	badanie	بَحث	N;NOM;NEUT;PL	N;NOM;DEF;PL
badania	الدراسات	badanie	دِرَاسَة	N;NOM;NEUT;PL	N;NOM;DEF;PL
badania	دراسات	badanie	دِرَاسَة	N;NOM;NEUT;PL	N;NOM;INDF;PL
oznacza	يعنى	oznaczać	عَنَى	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
oznacza	يعني	oznaczać	عَنَى	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
brytyjski	بريطاني	brytyjski	برِيطَانِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
brytyjski	بريطانية	brytyjski	برِيطَانِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
brytyjski	البريطانية	brytyjski	برِيطَانِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;FEM;SG
produkcja	الصنع	produkcja	صَنع	N;NOM;FEM;SG	N;NOM;DEF;SG
produkcja	تصنيع	produkcja	تَصنِيع	N;NOM;FEM;SG	N;NOM;INDF;SG
produkcja	التصنيع	produkcja	تَصنِيع	N;NOM;FEM;SG	N;NOM;DEF;SG
produkcja	الانتاج	produkcja	إِنتَاج	N;NOM;FEM;SG	N;NOM;DEF;SG
produkcja	انتاج	produkcja	إِنتَاج	N;NOM;FEM;SG	N;NOM;INDF;SG
produkcja	تصنيع	produkcja	تَصنِيع	N;NOM;FEM;SG	N;NOM;INDF;SG
produkcja	التصنيع	produkcja	تَصنِيع	N;NOM;FEM;SG	N;NOM;DEF;SG
wojna	حرب	wojna	حَرب	N;NOM;FEM;SG	N;NOM;INDF;SG
wojna	الحرب	wojna	حَرب	N;NOM;FEM;SG	N;NOM;DEF;SG
województwo	مقاطعة	województwo	مُقَاطَعَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
województwo	المحافظة	województwo	مُحَافَظَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
województwo	محافظة	województwo	مُحَافَظَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
województwo	المقاطعة	województwo	مُقَاطَعَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
angielski	انجليزية	angielski	إِنجلِيزِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
koło	العجلة	koło	عَجَلَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
koło	عجلة	koło	عَجَلَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
koło	الدائرة	koło	دَائِرَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
koło	دائرة	koło	دَائِرَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
północ	شمال	północ	شَمَال	N;NOM;FEM;SG	N;NOM;INDF;SG
północ	الشمال	północ	شَمَال	N;NOM;FEM;SG	N;NOM;DEF;SG
północ	شمال	północ	شَمَال	N;NOM;FEM;SG	N;NOM;INDF;SG
oddział	فرقة	oddział	فِرقَة	N;NOM;MASC;SG	N;NOM;INDF;SG
oddział	الفرقة	oddział	فِرقَة	N;NOM;MASC;SG	N;NOM;DEF;SG
oddział	الفرع	oddział	فَرع	N;NOM;MASC;SG	N;NOM;DEF;SG
oddział	فرع	oddział	فَرع	N;NOM;MASC;SG	N;NOM;INDF;SG
administracyjna	اداري	administracyjny	أَدَارِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC;SG
administracyjna	ادارية	administracyjny	إِدَارِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;FEM;SG
układ	التصميم	układ	تَصمِيم	N;NOM;MASC;SG	N;NOM;DEF;SG
układ	التخطيط	układ	تَخطِيط	N;NOM;MASC;SG	N;NOM;DEF;SG
układ	تخطيط	układ	تَخطِيط	N;NOM;MASC;SG	N;NOM;INDF;SG
układ	نظام	układ	نِظَام	N;NOM;MASC;SG	N;NOM;INDF;SG
układ	النظام	układ	نِظَام	N;NOM;MASC;SG	N;NOM;DEF;SG
układ	المنظومة	układ	مَنظُومَة	N;NOM;MASC;SG	N;NOM;DEF;SG
układ	التعامل	układ	تَعَامُل	N;NOM;MASC;SG	N;NOM;DEF;SG
układ	صفقة	układ	صَفقَة	N;NOM;MASC;SG	N;NOM;INDF;SG
układ	الاتفاق	układ	اِتِّفَاق	N;NOM;MASC;SG	N;NOM;DEF;SG
układ	الصفقة	układ	صَفقَة	N;NOM;MASC;SG	N;NOM;DEF;SG
układ	اتفاق	układ	اِتِّفَاق	N;NOM;MASC;SG	N;NOM;INDF;SG
układ	ترتيب	układ	تَرتِيب	N;NOM;MASC;SG	N;NOM;INDF;SG
układ	الترتيب	układ	تَرتِيب	N;NOM;MASC;SG	N;NOM;DEF;SG
pan	عموم	pan	عُمُوم	N;NOM;MASC;SG	N;NOM;INDF;SG
linie	السطور	linąć	سُطُور	N;NOM;FEM;PL	N;NOM;DEF;PL
linie	الخطوط	linąć	خَطّ	N;NOM;FEM;PL	N;NOM;DEF;PL
linie	خطوط	linąć	خَطّ	N;NOM;FEM;PL	N;NOM;INDF;PL
drugie	الثاني	drugi	ثَانِي	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;MASC;SG
drugie	الثانية	drugi	ثَانِي	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;FEM;SG
główny	رئيسية	główny	رَئِيسِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
główny	الرئيسية	główny	رَئِيسِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;FEM;SG
władze	سلطات	władza	سُلطَة	N;NOM;FEM;PL	N;NOM;INDF;PL
władze	السلطات	władza	سُلطَة	N;NOM;FEM;PL	N;NOM;DEF;PL
liga	الدوري	liga	دَورِيّ	N;NOM;FEM;SG	N;NOM;DEF;SG
niestandardowe	مخصص	upandardowy	مُخَصَّص	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
niestandardowe	مخصصة	upandardowy	مُخَصَّص	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
wysokość	الارتفاع	wysokość	اِرتِفَاع	N;NOM;FEM;SG	N;NOM;DEF;SG
wysokość	الطول	wysokość	طُول	N;NOM;FEM;SG	N;NOM;DEF;SG
wysokość	الارتفاع	wysokość	اِرتِفَاع	N;NOM;FEM;SG	N;NOM;DEF;SG
wysokość	ارتفاع	wysokość	اِرتِفَاع	N;NOM;FEM;SG	N;NOM;INDF;SG
firmy	الشركات	firma	شَرِكَة	N;NOM;FEM;PL	N;NOM;DEF;PL
firmy	شركات	firma	شَرِكَة	N;NOM;FEM;PL	N;NOM;INDF;PL
działa	يعمل	działać	عَمِل	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
działa	يشتغل	działać	اِشتَغَل	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
działa	ينفع	działać	نَفَع	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
książki	الكتب	książka	كِتَاب	N;NOM;FEM;PL	N;NOM;DEF;PL
rosyjski	روسي	rosyjski	رُوسِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
rosyjski	روسية	rosyjski	رُوسِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
rosyjski	الروسية	rosyjski	رُوسِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;FEM;SG
rosyjski	الروسي	rosyjski	رُوسِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;MASC;SG
gatunki	الانواع	gatunek	نَوع	N;NOM;MASC;PL	N;NOM;DEF;PL
amerykańska	امريكية	amerykański	أَمرِيكِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;FEM;SG
amerykańska	امريكي	amerykański	أَمرِيكِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC;SG
mecz	لعبة	mecz	لُعبَة	N;NOM;MASC;SG	N;NOM;INDF;SG
mecz	مباراة	mecz	مُبَارَاة	N;NOM;MASC;SG	N;NOM;INDF;SG
mecz	المباراة	mecz	مُبَارَاة	N;NOM;MASC;SG	N;NOM;DEF;SG
mecz	اللعبة	mecz	لَعبَة	N;NOM;MASC;SG	N;NOM;DEF;SG
mecz	المطابقة	mecz	مُطَابَقَة	N;NOM;MASC;SG	N;NOM;DEF;SG
mecz	مطابقة	mecz	مُطَابَقَة	N;NOM;MASC;SG	N;NOM;INDF;SG
