hän	тя	hän	аз	PRO;NOM;SG;3	PRO;NOM;FEM;SG;3
siirrettiin	прехвърлено	siirtää	прехвърля-(се)	V;IND;PST;FIN;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
siirrettiin	прехвърлени	siirtää	прехвърля-(се)	V;IND;PST;FIN;PASS	V;PFV;INDF;PL;V.PTCP;PASS
siirrettiin	преместен	siirtää	преместя-(се)	V;IND;PST;FIN;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
siirrettiin	прехвърлена	siirtää	прехвърля-(се)	V;IND;PST;FIN;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
viimeinen	последен	viimeinen	последен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
viimeinen	последна	viimeinen	последен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
rummut	барабаните	rumpu	барабан	N;NOM;PL	N;DEF;MASC;PL
rummut	барабани	rumpu	барабам	N;NOM;PL	N;INDF;MASC;PL
pitkä	висок	pitkä	висок	ADJ;NOM;SG	ADJ;INDF;MASC;SG
pitkä	висока	pitkä	висок	ADJ;NOM;SG	ADJ;INDF;FEM;SG
pitkä	дълъг	pitkä	дълъг	ADJ;NOM;SG	ADJ;INDF;MASC;SG
itä	изток	itä	изток	N;NOM;SG	N;INDF;MASC;SG
itä	изток	itä	изток	N;NOM;SG	N;INDF;MASC;SG
maa	държава	maa	държава	N;NOM;SG	N;INDF;FEM;SG
maa	страна	maa	страна	N;NOM;SG	N;INDF;FEM;SG
maa	земя	maa	земя	N;NOM;SG	N;INDF;FEM;SG
maa	земята	maa	земя	N;NOM;SG	N;DEF;FEM;SG
maa	земя	maa	земя	N;NOM;SG	N;INDF;FEM;SG
kausi	сезон	kausi	сезон	N;NOM;SG	N;INDF;MASC;SG
kausi	сезона	kausi	сезон	N;NOM;SG	N;DEF;MASC;SG
artikkeleita	изделия	artikkeli	изделие	N;PRT;PL	N;INDF;NEUT;PL
artikkeleita	статии	artikkeli	статия	N;PRT;PL	N;INDF;FEM;PL
artikkeleita	артикули	artikkeli	артикул	N;PRT;PL	N;INDF;MASC;PL
jälleen	отново	jälleen	отново	ADV	ADV
jälleen	пак	jälleen	пак	ADV	ADV
perustettu	основана	perustaa	основа	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
perustettu	основано	perustaa	основа	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
perustettu	основан	perustaa	основа	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
perustettu	установен	perustaa	установя-(се)	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
perustettu	установена	perustaa	установя-(се)	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
perustettu	установено	perustaa	установя-(се)	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
presidentti	президентът	presidentti	президент	N;NOM;SG	N;DEF;MASC;SG
presidentti	президент	presidentti	президент	N;NOM;SG	N;INDF;MASC;SG
presidentti	председател	presidentti	председател	N;NOM;SG	N;INDF;MASC;SG
pieni	малка	pieni	малък	ADJ;NOM;SG	ADJ;INDF;FEM;SG
pieni	малък	pieni	малък	ADJ;NOM;SG	ADJ;INDF;MASC;SG
pieni	дребен	pieni	дребен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
pieni	малка	pieni	малък	ADJ;NOM;SG	ADJ;INDF;FEM;SG
pieni	малък	pieni	малък	ADJ;NOM;SG	ADJ;INDF;MASC;SG
kirjoitti	написал	kirjoittaa	напиша	V;IND;SG;3;PST;FIN;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
kirjoitti	написа	kirjoittaa	напиша	V;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
ensin	първо	ensin	първо	ADV	ADV
työskenteli	работил	työskennellä	работя	V;IND;SG;3;PST;FIN;ACT	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT
voitto	печалба	voitto	печалба	N;NOM;SG	N;INDF;FEM;SG
voitto	победа	voitto	победа	N;NOM;SG	N;INDF;FEM;SG
voitto	победа	voitto	победа	N;NOM;SG	N;INDF;FEM;SG
merkittävä	забележителен	merkittävä	забележителен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
merkittävä	забележителна	merkittävä	забележителен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
merkittävä	значителен	merkittävä	значителен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
merkittävä	значим	merkittävä	значим	ADJ;NOM;SG	ADJ;INDF;MASC;SG
merkittävä	значителна	merkittävä	значителен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
määrä	обем	määrä	обем	N;NOM;SG	N;INDF;MASC;SG
määrä	сума	määrä	сума	N;NOM;SG	N;INDF;FEM;SG
määrä	количество	määrä	количество	N;NOM;SG	N;INDF;NEUT;SG
määrä	количество	määrä	количество	N;NOM;SG	N;INDF;NEUT;SG
alkaa	започва	alkaa	започвам-(се)	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
alkaa	започва	alkaa	започвам-(се)	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
virallinen	официален	virallinen	официален	ADJ;NOM;SG	ADJ;INDF;MASC;SG
virallinen	официална	virallinen	официален	ADJ;NOM;SG	ADJ;INDF;FEM;SG
yhtiö	дружество	yhtiö	дружество	N;NOM;SG	N;INDF;NEUT;SG
yhtiö	компания	yhtiö	компания	N;NOM;SG	N;INDF;FEM;SG
yhtiö	рота	yhtiö	рота	N;NOM;SG	N;INDF;FEM;SG
yhtiö	фирма	yhtiö	фирма	N;NOM;SG	N;INDF;FEM;SG
tunnettu	позната	tunnettu	познат	ADJ;NOM;SG	ADJ;INDF;FEM;SG
tunnettu	известна	tunnettu	известен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
tunnettu	известен	tunnettu	известен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
tunnettu	прочут	tunnettu	прочут	ADJ;NOM;SG	ADJ;INDF;MASC;SG
tunnettu	прочута	tunnettu	прочутам-се	ADJ;NOM;SG	ADJ;INDF;FEM;SG
tunnettu	известна	tunnettu	известен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
tunnettu	известен	tunnettu	известен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
tunnettu	прочут	tunnettu	прочут	ADJ;NOM;SG	ADJ;INDF;MASC;SG
laivaston	флот	laivasto	флот	N;GEN;SG	N;INDF;MASC;SG
laivaston	флота	laivasto	флот	N;GEN;SG	N;DEF;MASC;SG
laivaston	флот	laivasto	флот	N;GEN;SG	N;INDF;MASC;SG
laji	спорт	laji	спорт	N;NOM;SG	N;INDF;MASC;SG
laji	вид	laji	вид	N;NOM;SG	N;INDF;MASC;SG
oma	собствен	oma	собствен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
oma	собствена	oma	собствен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
saksalainen	германски	saksalainen	германски	ADJ;NOM;SG	ADJ;INDF;MASC;SG
saksalainen	немски	saksalainen	немски	ADJ;NOM;SG	ADJ;INDF;MASC;SG
saksalainen	немска	saksalainen	немски	ADJ;NOM;SG	ADJ;INDF;FEM;SG
saksalainen	германска	saksalainen	германски	ADJ;NOM;SG	ADJ;INDF;FEM;SG
täysin	напълно	täysin	напълно	ADV	ADV
täysin	изцяло	täysin	изцяло	ADV	ADV
täysin	напълно	täysin	напълно	ADV	ADV
täysin	напълно	täysin	напълно	ADV	ADV
joku	някой	joku	някой	PRO;NOM;SG	PRO;NOM;MASC;SG
joku	някой	joku	някой	PRO;NOM;SG	PRO;NOM;MASC;SG
style	стил	style	стил	N;NOM;SG	N;INDF;MASC;SG
huolimatta	въпреки	huolimatta	въпреки	ADP	ADP
britannian	британец	britannia	британец	N;GEN;SG	N;INDF;MASC;SG
johti	доведе	johtaa	доведа	V;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
italian	италианец	italia	италианец	N;GEN;SG	N;INDF;MASC;SG
valtion	щат	valtio	щат	N;GEN;SG	N;INDF;MASC;SG
valtion	държава	valtio	държава	N;GEN;SG	N;INDF;FEM;SG
opiskeli	учил	opiskella	уча-(се)	V;IND;SG;3;PST;FIN;ACT	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT
opiskeli	учила	opiskella	уча-(се)	V;IND;SG;3;PST;FIN;ACT	V;IPFV;INDF;FEM;SG;PST;V.PTCP;ACT
sarja	серия	sarja	серия	N;NOM;SG	N;INDF;FEM;SG
sarja	поредица	sarja	поредица	N;NOM;SG	N;INDF;FEM;SG
sarja	сериал	sarja	сериал	N;NOM;SG	N;INDF;MASC;SG
sarja	сериен	sarja	сериен	N;NOM;SG	N;INDF;MASC;SG
sarja	поредица	sarja	поредица	N;NOM;SG	N;INDF;FEM;SG
sarja	последователност	sarja	последователност	N;NOM;SG	N;INDF;FEM;SG
naisten	жени	nainen	жена	N;GEN;PL	N;INDF;FEM;PL
naisten	жените	nainen	жена	N;GEN;PL	N;DEF;FEM;PL
iii	ііі	iii	ііі	ADJ	ADJ;INDF;MASC;SG
iii	iii	iii	iii	ADJ	ADJ;INDF;MASC;SG
erittäin	много	erittäin	много	ADV	ADV;INDF;PL
erittäin	изключително	erittäin	изключително	ADV	ADV
erittäin	извънредно	erittäin	извънредно	ADV	ADV
ainoastaan	само	ainoastaan	само	ADV	ADV
ainoastaan	единствено	ainoastaan	единствено	ADV	ADV
professori	професор	professori	професор	N;NOM;SG	N;INDF;MASC;SG
miten	как	miten	как	ADV	ADV
armeijan	армията	armeija	армия	N;GEN;SG	N;DEF;FEM;SG
armeijan	армеец	armeija	армеец	N;GEN;SG	N;INDF;MASC;SG
armeijan	армия	armeija	армия	N;GEN;SG	N;INDF;FEM;SG
käytetty	използвано	käyttää	използвам	V;NOM;SG;V.PTCP;PASS	V;IPFV;INDF;NEUT;SG;V.PTCP;PASS
käytetty	използван	käyttää	използвам	V;NOM;SG;V.PTCP;PASS	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
käytetty	използвана	käyttää	използвам	V;NOM;SG;V.PTCP;PASS	V;IPFV;INDF;FEM;SG;V.PTCP;PASS
tammikuussa	януари	tammikuu	януари	N;IN+ESS;SG	N;INDF;MASC;SG
kesällä	лятото	kesä	лято	N;AT+ESS
;SG	N;DEF;NEUT;SG
kesällä	съмър	kesä	съмър	N;AT+ESS
;SG	N;INDF;MASC;SG
kesällä	лято	kesä	лято	N;AT+ESS
;SG	N;INDF;NEUT;SG
länsi	запад	länteä	запад	N;NOM;SG	N;INDF;MASC;SG
länsi	уестърн	länteä	уестърн	N;NOM;SG	N;INDF;MASC;SG
länsi	western	länteä	western	N;NOM;SG	N;INDF;MASC;SG
edustaa	представлява	edustaa	представлявам	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kylä	село	kylä	село	N;NOM;SG	N;INDF;NEUT;SG
palkinnon	награда	palkinto	награда	N;GEN;SG	N;INDF;FEM;SG
lehden	списание	lehti	списание	N;GEN;SG	N;INDF;NEUT;SG
sivu	страница	sivu	страница	N;NOM;SG	N;INDF;FEM;SG
sivu	страницата	sivu	страница	N;NOM;SG	N;DEF;FEM;SG
kilometrin	майл	kilo#metri	майл	N;GEN;SG	N;INDF;MASC;SG
kilometrin	километър	kilo#metri	километър	N;GEN;SG	N;INDF;MASC;SG
kilometrin	миля	kilo#metri	миля	N;GEN;SG	N;INDF;FEM;SG
kilometrin	километър	kilo#metri	километър	N;GEN;SG	N;INDF;MASC;SG
jäsen	член	jäsen	член	N;NOM;SG	N;INDF;MASC;SG
englannin	bulgarian	englanti	bulgarian	N;GEN;SG	N;INDF;MASC;SG
miesten	мъжете	mies	мъж	N;GEN;PL	N;DEF;MASC;PL
miesten	мъже	mies	мъж	N;GEN;PL	N;INDF;MASC;PL
tietoa	информация	tieto	информация	N;PRT;SG	N;INDF;FEM;SG
tietoa	информиране	tieto	информиране	N;PRT;SG	N;INDF;NEUT;SG
tietoa	дейта	tieto	дейт	N;PRT;SG	N;INDF;MASC;SG
tietoa	познаване	tieto	познаване	N;PRT;SG	N;INDF;NEUT;SG
tietoa	знание	tieto	знание	N;PRT;SG	N;INDF;NEUT;SG
tietoa	познание	tieto	познание	N;PRT;SG	N;INDF;NEUT;SG
kokonaan	напълно	kokonaan	напълно	ADV	ADV
suoraan	директно	suoraan	директно	ADV	ADV
suoraan	пряко	suoraan	пряко	ADV	ADV
suoraan	директно	suoraan	директно	ADV	ADV
suoraan	пряко	suoraan	пряко	ADV	ADV
kieli	език	kieli	език	N;NOM;SG	N;INDF;MASC;SG
kieli	езикът	kieli	език	N;NOM;SG	N;DEF;MASC;SG
kieli	езика	kieli	език	N;NOM;SG	N;DEF;MASC;SG
kieli	език	kieli	език	N;NOM;SG	N;INDF;MASC;SG
isä	татко	isä	татко	N;NOM;SG	N;INDF;MASC;SG
isä	тате	isä	аз	N;NOM;SG	N;INDF;FEM;SG
isä	тати	isä	тоти	N;NOM;SG	N;INDF;MASC;SG
isä	татко	isä	татко	N;NOM;SG	N;INDF;MASC;SG
isä	баща	isä	баща	N;NOM;SG	N;INDF;MASC;SG
isä	татко	isä	татко	N;NOM;SG	N;INDF;MASC;SG
hallituksen	правителство	hallitus	правителство	N;GEN;SG	N;INDF;NEUT;SG
kasvaa	расте	kasvaa	раста	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kasvaa	расте	kasvaa	раста	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
poliitikko	политик	poliitikko	политик	N;NOM;SG	N;INDF;MASC;SG
antoi	дала	antaa	дала	V;IND;SG;3;PST;FIN;ACT	V;PFV;INDF;FEM;SG;PST;V.PTCP;ACT
pelin	мач	peli	мач	N;GEN;SG	N;INDF;MASC;SG
pelin	гейм	peli	гейм	N;GEN;SG	N;INDF;MASC;SG
pelin	играта	peli	игра	N;GEN;SG	N;DEF;FEM;SG
pelin	игра	peli	игра	N;GEN;SG	N;INDF;FEM;SG
versio	версия	versio	версия	N;NOM;SG	N;INDF;FEM;SG
vuosien	години	vuosi	година	N;GEN;PL	N;INDF;FEM;PL
vuosien	годините	vuosi	година	N;GEN;PL	N;DEF;FEM;PL
brittiläinen	британска	brittiläinen	британски	ADJ;NOM;SG	ADJ;INDF;FEM;SG
brittiläinen	британски	brittiläinen	британски	ADJ;NOM;SG	ADJ;INDF;MASC;SG
antaa	дава	antaa	давам-(се)	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
sopimuksen	съгласие	sopimus	съгласие	N;GEN;SG	N;INDF;NEUT;SG
sopimuksen	споразумение	sopimus	споразумение	N;GEN;SG	N;INDF;NEUT;SG
sopimuksen	договор	sopimus	договор	N;GEN;SG	N;INDF;MASC;SG
center	център	center	център	N;NOM;SG	N;INDF;MASC;SG
johtaja	директорът	johtaja	директор	N;NOM;SG	N;DEF;MASC;SG
johtaja	режисьор	johtaja	режисьор	N;NOM;SG	N;INDF;MASC;SG
johtaja	директор	johtaja	директор	N;NOM;SG	N;INDF;MASC;SG
johtaja	управител	johtaja	управител	N;NOM;SG	N;INDF;MASC;SG
johtaja	мениджър	johtaja	мениджър	N;NOM;SG	N;INDF;MASC;SG
johtaja	лидер	johtaja	лидер	N;NOM;SG	N;INDF;MASC;SG
johtaja	водач	johtaja	водач	N;NOM;SG	N;INDF;MASC;SG
alla	долу	alla	долу	ADV	ADV
alla	отдолу	alla	отдолу	ADV	ADV
koskaan	някога	koskaan	някога	ADV	ADV
nopeasti	бързо	nopeasti	бързо	ADV	ADV
nopeasti	бързо	nopeasti	бързо	ADV	ADV
single	сингъл	single	сингъл	N;NOM;SG	N;INDF;MASC;SG
yhä	още	yhä	още	ADV	ADV
nimet	наименования	nimi	наименование	N;NOM;PL	N;INDF;NEUT;PL
nimet	имената	nimi	име	N;NOM;PL	N;DEF;NEUT;PL
nimet	имена	nimi	име	N;NOM;PL	N;INDF;NEUT;PL
iso	голям	iso	голям	ADJ;NOM;SG	ADJ;INDF;MASC;SG
iso	голяма	iso	голям	ADJ;NOM;SG	ADJ;INDF;FEM;SG
iso	голям	iso	голям	ADJ;NOM;SG	ADJ;INDF;MASC;SG
iso	голяма	iso	голям	ADJ;NOM;SG	ADJ;INDF;FEM;SG
ruotsalainen	шведска	ruotsalainen	шведски	ADJ;NOM;SG	ADJ;INDF;FEM;SG
ruotsalainen	шведски	ruotsalainen	шведски	ADJ;NOM;SG	ADJ;INDF;MASC;SG
pelannut	играл	pelata	играя	V;NOM;SG;V.PTCP;ACT	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT
uusia	нови	uusi	нов	ADJ;PRT;PL	ADJ;INDF;PL
rakennettu	изградена	rakentaa	изградя	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
rakennettu	построена	rakentaa	построя-(се)	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
rakennettu	построено	rakentaa	построя-(се)	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
rakennettu	построен	rakentaa	построя-(се)	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
rakennettu	изградено	rakentaa	изградя	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
kirja	тефтер	kirja	тефтер	N;NOM;SG	N;INDF;MASC;SG
kirja	книга	kirja	книга	N;NOM;SG	N;INDF;FEM;SG
aluksen	кораб	alus	кораб	N;GEN;SG	N;INDF;MASC;SG
aluksen	съд	alus	съд	N;GEN;SG	N;INDF;MASC;SG
aluksen	кораб	alus	кораб	N;GEN;SG	N;INDF;MASC;SG
uutta	нов	uusi	нов	ADJ;PRT;SG	ADJ;INDF;MASC;SG
uutta	нова	uusi	нов	ADJ;PRT;SG	ADJ;INDF;FEM;SG
ilmoitti	обяви	ilmoittaa	обявя-(се)	V;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
lisää	повече	lisää	повече	ADV	ADV;INDF;PL
lisää	още	lisää	още	ADV	ADV
oikea	истинска	oikea	истински	ADJ;NOM;SG	ADJ;INDF;FEM;SG
oikea	истински	oikea	истински	ADJ;NOM;SG	ADJ;INDF;MASC;SG
nykyinen	текущ	nykyinen	текущ	ADJ;NOM;SG	ADJ;INDF;MASC;SG
nykyinen	текуща	nykyinen	текущ	ADJ;NOM;SG	ADJ;INDF;FEM;SG
jäsenet	членове	jäsen	член	N;NOM;PL	N;INDF;MASC;PL
jäsenet	членовете	jäsen	член	N;NOM;PL	N;DEF;MASC;PL
joulukuussa	декември	joulukuu	декември	N;IN+ESS;SG	N;INDF;MASC;SG
pääasiassa	предимно	pääasiassa	предимно	ADV	ADV
pääasiassa	главно	pääasiassa	главно	ADV	ADV
pääasiassa	основно	pääasiassa	основно	ADV	ADV
pääasiassa	предимно	pääasiassa	предимно	ADV	ADV
pääasiassa	главно	pääasiassa	главно	ADV	ADV
maalia	боя	maali	бой	N;PRT;SG	N;INDF;FEM;SG
maalia	боядисване	maali	боядисване	N;PRT;SG	N;INDF;NEUT;SG
kilpailun	конкуренция	kilpailu	конкуренция	N;GEN;SG	N;INDF;FEM;SG
kilpailun	конкурс	kilpailu	конкурс	N;GEN;SG	N;INDF;MASC;SG
kilpailun	състезание	kilpailu	състезание	N;GEN;SG	N;INDF;NEUT;SG
kilpailun	конкурс	kilpailu	конкурс	N;GEN;SG	N;INDF;MASC;SG
kilpailun	състезание	kilpailu	състезание	N;GEN;SG	N;INDF;NEUT;SG
aikaisemmin	досега	aikaisemmin	досега	ADV	ADV
elokuussa	август	elokuu	август	N;IN+ESS;SG	N;INDF;MASC;SG
ranskalainen	френска	ranskalainen	френски	ADJ;NOM;SG	ADJ;INDF;FEM;SG
ranskalainen	френски	ranskalainen	френски	ADJ;NOM;SG	ADJ;INDF;MASC;SG
eniten	повечето	eniten	повече	ADV	ADV;DEF;PL
vanha	стар	vanha	стар	ADJ;NOM;SG	ADJ;INDF;MASC;SG
vanha	стара	vanha	стар	ADJ;NOM;SG	ADJ;INDF;FEM;SG
www	www	www	www	N;NOM;SG	N;INDF;MASC;SG
luokka	категория	luokka	категория	N;NOM;SG	N;INDF;FEM;SG
luokka	клас	luokka	клас	N;NOM;SG	N;INDF;MASC;SG
luokka	класа	luokka	клас	N;NOM;SG	N;DEF;MASC;SG
oulun	оулу	oulu	оулу	N;GEN;SG	N;INDF;MASC;SG
toiminta	действие	toiminta	действие	N;NOM;SG	N;INDF;NEUT;SG
toiminta	екшън	toiminta	екшън	N;NOM;SG	N;INDF;MASC;SG
toiminta	операцията	toiminta	операция	N;NOM;SG	N;DEF;FEM;SG
toiminta	експлоатация	toiminta	експлоатация	N;NOM;SG	N;INDF;FEM;SG
toiminta	функциониране	toiminta	функциониране	N;NOM;SG	N;INDF;NEUT;SG
toiminta	операция	toiminta	операция	N;NOM;SG	N;INDF;FEM;SG
toiminta	дейност	toiminta	дейност	N;NOM;SG	N;INDF;FEM;SG
toiminta	активност	toiminta	активност	N;NOM;SG	N;INDF;FEM;SG
historia	историята	historia	история	N;NOM;SG	N;DEF;FEM;SG
historia	история	historia	история	N;NOM;SG	N;INDF;FEM;SG
william	уилям	william	уилям	N;NOM;SG	N;INDF;MASC;SG
yliopisto	университет	yli#opisto	университет	N;NOM;SG	N;INDF;MASC;SG
yliopisto	университета	yli#opisto	университет	N;NOM;SG	N;DEF;MASC;SG
yliopisto	колежа	yli#opisto	колеж	N;NOM;SG	N;DEF;MASC;SG
yliopisto	колежът	yli#opisto	колеж	N;NOM;SG	N;DEF;MASC;SG
yliopisto	колеж	yli#opisto	колеж	N;NOM;SG	N;INDF;MASC;SG
lokakuussa	октомври	lokakuu	октомври	N;IN+ESS;SG	N;INDF;MASC;SG
syksyllä	есента	syksy	есен	N;AT+ESS
;SG	N;DEF;FEM;SG
syksyllä	есен	syksy	есен	N;AT+ESS
;SG	N;INDF;FEM;SG
tarkoitus	предназначение	tarkoitus	предназначение	N;NOM;SG	N;INDF;NEUT;SG
tarkoitus	цел	tarkoitus	цел	N;NOM;SG	N;INDF;FEM;SG
sivusto	уебсайт	sivusto	уебсайт	N;NOM;SG	N;INDF;MASC;SG
sivusto	сайт	sivusto	сайт	N;NOM;SG	N;INDF;MASC;SG
sivusto	сайт	sivusto	сайт	N;NOM;SG	N;INDF;MASC;SG
englanti	bulgarian	englanti	bulgarian	N;NOM;SG	N;INDF;MASC;SG
marraskuussa	ноември	marraskuu	ноември	N;IN+ESS;SG	N;INDF;MASC;SG
siksi	следователно	siksi	следователно	ADV	ADV
voittanut	спечели	voittaa	спечеля	V;NOM;SG;V.PTCP;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
mahdollista	възможен	mahdollinen	възможен	ADJ;PRT;SG	ADJ;INDF;MASC;SG
mahdollista	възможна	mahdollinen	възможен	ADJ;PRT;SG	ADJ;INDF;FEM;SG
kuvaa	снимка	kuva	снимка	N;PRT;SG	N;INDF;FEM;SG
kuvaa	снимката	kuva	снимка	N;PRT;SG	N;DEF;FEM;SG
kuvaa	фото	kuva	фото	N;PRT;SG	N;INDF;MASC;SG
kuvaa	снимка	kuva	снимка	N;PRT;SG	N;INDF;FEM;SG
kuvaa	картинка	kuva	картинка	N;PRT;SG	N;INDF;FEM;SG
alusta	перон	alku	перон	N;IN+ABL;SG	N;INDF;MASC;SG
alusta	платформата	alku	платформа	N;IN+ABL;SG	N;DEF;FEM;SG
alusta	платформа	alku	платформа	N;IN+ABL;SG	N;INDF;FEM;SG
alusta	кораб	alku	кораб	N;IN+ABL;SG	N;INDF;MASC;SG
alusta	шасито	alku	шаси	N;IN+ABL;SG	N;DEF;NEUT;SG
alusta	шаси	alku	шаси	N;IN+ABL;SG	N;INDF;NEUT;SG
luku	глава	luku	глава	N;NOM;SG	N;INDF;FEM;SG
luku	брой	luku	брой	N;NOM;SG	N;INDF;MASC;SG
luku	число	luku	число	N;NOM;SG	N;INDF;NEUT;SG
luku	номер	luku	номер	N;NOM;SG	N;INDF;MASC;SG
japanin	япония	japani	япония	N;GEN;SG	N;INDF;FEM;SG
japanin	японец	japani	японец	N;GEN;SG	N;INDF;MASC;SG
säveltäjä	композитор	säveltäjä	композитор	N;NOM;SG	N;INDF;MASC;SG
käyttö	използване	käyttö	използване	N;NOM;SG	N;INDF;NEUT;SG
käyttö	употреба	käyttö	употреба	N;NOM;SG	N;INDF;FEM;SG
käyttö	използване	käyttö	използване	N;NOM;SG	N;INDF;NEUT;SG
käyttö	употреба	käyttö	употреба	N;NOM;SG	N;INDF;FEM;SG
ihmisen	човек	ihminen	човек	N;GEN;SG	N;INDF;MASC;SG
kolmanneksi	трети	kolmas	трети	ADJ;TRANS;SG	ADJ;INDF;MASC;SG
kolmanneksi	трета	kolmas	трети	ADJ;TRANS;SG	ADJ;INDF;FEM;SG
kiinan	порцелан	kiina	порцелам	N;GEN;SG	N;INDF;MASC;SG
kiinan	китай	kiina	китай	N;GEN;SG	N;INDF;MASC;SG
kiinan	чайна	kiina	чаен	N;GEN;SG	N;INDF;FEM;SG
