まで	bis	まで	bis	ADP	ADP
能力	befähigung	能力	befähigung	N	N;NOM;FEM;SG
なし	without	なす	withouen		
空港	flughäfen	空港	flughäfen	N	N;PL
空港	flugplätze	空港	flugplätze	N	N;NOM;FEM;PL
空港	flughäfen	空港	flughäfen	N	N;PL
高速	rasch	高速	rasch	ADJ	ADJ
高速	schneller	高速	schnell	ADJ	ADJ
高速	schnelle	高速	schnell	ADJ	ADJ;NOM;FEM;PL
高速	schnell	高速	schnell	ADJ	ADJ
高速	schnellen	高速	schnell	ADJ	ADJ
言語	programmiersprachen	言語	programmiersprachen	N	N;NOM;FEM;PL
言語	fremdsprachen	言語	fremdsprachen	N	N;NOM;FEM;PL
言語	sprache	言語	sprechen	N	N;NOM;FEM;SG
言語	sprache	言語	sprechen	N	N;NOM;FEM;SG
リリース	freigabe	リリース	freigabe	N	N;NOM;FEM;SG
リリース	pressemitteilungen	リリース	pressemitteilungen	N	N;NOM;FEM;PL
リリース	versionen	リリース	versionen	N	N;NOM;FEM;PL
リリース	veröffentlichungen	リリース	veröffentlichung	N	N;NOM;FEM;PL
会議	tagungen	会議	tagung	N	N;NOM;FEM;PL
会議	versammlungen	会議	versammlingen	N	N;NOM;FEM;PL
会議	tagung	会議	tagung	N	N;NOM;FEM;SG
会議	besprechung	会議	besprechung	N	N;SG
会議	sitzung	会議	sitzung	N	N;SG
バンド	bands	バンド	bands	N	N;NOM;FEM;PL
バンド	bänder	バンド	Band	N	N
追加	hinzufügen	追加	hinfügen	V	V;NFIN
追加	addieren	追加	addieren	V	V;NFIN
追加	fügen	追加	fügen	V	V;NFIN
追加	füge	追加	fügen	V	V;IND;SG;3;PRS;FIN
追加	fügt	追加	fügen	V	V;IND;SG;3;PRS;FIN
追加	anhängen	追加	anhängen	V	V;NFIN
追加	anfügen	追加	anfügen	V	V;NFIN
追加	beifügen	追加	beifügen	V	V;NFIN
移動	bewegen	移動	bewegen	V	V;NFIN
移動	verschieben	移動	verscheiben	V	V;NFIN
移動	bewegt	移動	bewegen	V	V;IND;SG;3;PRS;FIN
移動	bewegen	移動	bewegen	V	V;NFIN
移動	verschieben	移動	verscheiben	V	V;NFIN
移動	bewegt	移動	bewegen	V	V;IND;SG;3;PRS;FIN
オリンピック	olympiade	オリンピック	olympiade	N	N;NOM;FEM;SG
国民	nationen	国民	nation	N	N;NOM;FEM;PL
ファン	ventilatoren	ファン	ventilator	N	N;NOM;PL
ファン	ventilatoren	ファン	ventilator	N	N;NOM;PL
運動	übungen	運動	übungen	V	V;NFIN
運動	bewegungen	運動	bewegungen	V	V;NFIN
環境	umwelt	環境	umwelt	N	N;NOM;FEM;SG
環境	umgebung	環境	Umgebung	N	N;NOM;FEM;SG
大きな	großen	大きな	groß	ADJ	ADJ;PL
大きな	große	大きな	groß	ADJ	ADJ;NOM;FEM;PL
大きな	groß	大きな	groß	ADJ	ADJ
大きな	großes	大きな	groß	ADJ	ADJ;NOM;NEUT;SG
競技	wettkampf	競技	wettkampf	N	N
形式	form	形式	form	N	N;SG
工場	betriebe	工場	betreiben	N	N;NOM;MASC;PL
工場	werke	工場	werk	N	N;NOM;NEUT;PL
工場	werk	工場	werk	N	N;NOM;NEUT;SG
戦闘	bekämpfen	戦闘	bekämpfen	V	V;NFIN
労働	arbeit	労働	arbeit	N	N;NOM;FEM;SG
労働	arbeit	労働	arbeit	N	N;NOM;FEM;SG
事務所	geschäftsstelle	事務所	geschäftsstelle	N	N;NOM;FEM;SG
事務所	amt	事務所	amt	N	N;NOM;NEUT;SG
データ	daten	データ	daten	N	N;NOM;NEUT;PL
オリジナル	originalität	オリジナル	originalität	ADJ	ADJ
オリジナル	originell	オリジナル	originell	ADJ	ADJ
オリジナル	ursprünglich	オリジナル	ursprünglich	ADJ	ADJ
オリジナル	ursprünglichen	オリジナル	ursprünglich	ADJ	ADJ;ACC;SG
オリジナル	original	オリジナル	original	ADJ	ADJ
オリジナル	originell	オリジナル	originell	ADJ	ADJ
オリジナル	originellen	オリジナル	originell	ADJ	ADJ
オリジナル	ursprüngliche	オリジナル	ursprünglich	ADJ	ADJ;NOM;FEM;PL
オリジナル	originalen	オリジナル	original	ADJ	ADJ
オリジナル	originale	オリジナル	original	ADJ	ADJ;NOM;FEM;PL
オリジナル	original	オリジナル	original	ADJ	ADJ
種類	art	種類	art	N	N;NOM;FEM;SG
種類	arten	種類	arten	N	N;PL
種類	typen	種類	typen	N	N;NOM;PL
判断	urteilsvermögen	判断	urteilsvermögen	V	V;NFIN
連邦	vereinigung	連邦	vereinigung	N	N;NOM;FEM;SG
共和国	republik	共和国	republik	N	N;NOM;FEM;SG
引退	ausgemustert	引退	ausmustern	V	V;V.PTCP
引退	zurückgezogen	引退	zurückziehen	V	V;V.PTCP
産業	industrie	産業	industrie	N	N;NOM;FEM;SG
産業	branchen	産業	branchen	N	N;PL
決勝	finale	決勝	final	N	N;NOM;NEUT;SG
系統	linie	系統	linie	N	N
誕生	geburten	誕生	büren	V	V;NFIN
誕生	geburten	誕生	büren	V	V;NFIN
指揮	befehlen	指揮	befehlen	V	V;NFIN
指揮	kommandiert	指揮	kommandieren	V	V;V.PTCP
郵便	mail	郵便	mail	N	N;NOM;FEM;SG
カップ	tassen	カップ	tassen	N	N;NOM;PL
カップ	pokal	カップ	pokal	N	N;NOM;MASC;SG
移転	übertragung	移転	übertragung	V	V;IND;SG;3;PRS;FIN
移転	verlegung	移転	verlegung	V	V
移転	übertragen	移転	übertragen	V	V;V.PTCP
移転	verlegung	移転	verlegung	V	V
ほぼ	beinahe	ほぼ	beinahe	ADV	ADV
ほぼ	nahezu	ほぼ	nahezu	ADV	ADV
ほぼ	fast	ほぼ	fast	ADV	ADV
ほぼ	beinahe	ほぼ	beinahe	ADV	ADV
ほぼ	nahezu	ほぼ	nahezu	ADV	ADV
ほぼ	fast	ほぼ	fast	ADV	ADV
イベント	veranstaltungen	イベント	veranstaltung	N	N;NOM;FEM;PL
イベント	anlässe	イベント	anlassen	N	N;NOM;FEM;PL
ほとんど	beinahe	ほとんど	beinahe	ADV	ADV
ほとんど	nahezu	ほとんど	nahezu	ADV	ADV
ほとんど	fast	ほとんど	fast	ADV	ADV
行動	verhalten	行動	verhalten	V	V;NFIN
行動	verhaltensweisen	行動	verhaltensweisen	V	V;NFIN
行動	verhalten	行動	verhalten	V	V;NFIN
行動	verhaltensweisen	行動	verhaltensweisen	V	V;NFIN
行動	benehmen	行動	benehmen	V	V;NFIN
行動	verhalten	行動	verhalten	V	V;NFIN
行動	verhaltensweisen	行動	verhaltensweisen	V	V;NFIN
重要	wichtig	重要	wichtig	ADJ	ADJ
重要	wichtige	重要	wichtig	ADJ	ADJ;NOM;FEM;PL
重要	wichtiges	重要	wichtig	ADJ	ADJ;NOM;NEUT;SG
重要	wichtiger	重要	wichtig	ADJ	ADJ
重要	wichtigen	重要	wichtig	ADJ	ADJ
電車	bahnhof	電車	bahnhof	N	N;NOM;MASC;SG
電車	zug	電車	zug	N	N;SG
電車	züge	電車	züg	N	N;NOM;MASC;PL
電車	eisenbahnen	電車	eisenbahnen	N	N;NOM;FEM;PL
電車	zug	電車	zug	N	N;SG
クラス	klassen	クラス	klassen	N	N;NOM;PL
クラス	klassen	クラス	klassen	N	N;NOM;PL
普通	gewöhnlichen	普通	gewöhnlich	ADJ	ADJ
普通	normale	普通	normal	ADJ	ADJ;NOM;FEM;PL
普通	normalen	普通	normal	ADJ	ADJ
普通	gewöhnliche	普通	gewöhnlich	ADJ	ADJ;NOM;FEM;PL
普通	normaler	普通	normal	ADJ	ADJ
普通	normale	普通	normal	ADJ	ADJ;NOM;FEM;PL
普通	normalen	普通	normal	ADJ	ADJ
普通	normales	普通	normal	ADJ	ADJ;NOM;NEUT;SG
普通	normal	普通	normal	ADJ	ADJ
施行	erzwungen	施行	erzwingen	V	V;V.PTCP
施行	durchgesetzt	施行	durchsetzen	V	V;V.PTCP
舞台	bühnen	舞台	bühnen	N	N;NOM;PL
舞台	bühnen	舞台	bühnen	N	N;NOM;PL
舞台	bühne	舞台	bühnen	N	N;FEM;SG
舞台	etappe	舞台	etapp	N	N;NOM;FEM;SG
意見	stellungnahme	意見	stellungnahme	N	N;NOM;FEM;SG
意見	meinung	意見	meinung	N	N;NOM;FEM;SG
意見	meinung	意見	meinung	N	N;NOM;FEM;SG
再び	wieder	再び	wieder	ADV	ADV
発見	entdecken	発見	entdecken	V	V;NFIN
発見	entdecken	発見	entdecken	V	V;NFIN
発見	entdecke	発見	entdecken	V	V;IND;SG;3;PRS;FIN
発見	entdecken	発見	entdecken	V	V;NFIN
発見	entdeckungen	発見	entdeckingen	V	V;NFIN
ローマ	roman	ローマ	roman	N	N;NOM;MASC;SG
保護	schützen	保護	schützen	V	V;NFIN
保護	beschützen	保護	beschützen	V	V;NFIN
保護	schützen	保護	schützen	V	V;NFIN
保護	beschützen	保護	beschützen	V	V;NFIN
保護	schutzmaßnahmen	保護	schutzmaßnahmen	V	V;NFIN
少女	mädchen	少女	mädchen	N	N;NOM;FEM;PL
試験	untersuchung	試験	untersuchung	N	N;SG
試験	prüfung	試験	prüfung	N	N;SG
試験	prüfung	試験	prüfung	N	N;SG
きく	ets	きく	ets		
作家	autor	作家	autor	N	N;NOM;MASC;SG
特徴	charakteristiken	特徴	charakteristiken	N	N;NOM;FEM;PL
特徴	funktion	特徴	Funktion	N	N;SG
男性	männer	男性	männer	N	N;NOM;MASC;PL
男性	männchen	男性	männchen	N	N;NOM;PL
男性	männer	男性	männer	N	N;NOM;MASC;PL
男性	herren	男性	herr	N	N;NOM;PL
男性	mensch	男性	mensch	N	N;SG
ケース	fälle	ケース	fallen	N	N;NOM;MASC;PL
ケース	fallbeispiele	ケース	fallbeispiele	N	N;NOM;PL
子供	kinder	子供	kinder	N	N;NOM;NEUT;PL
子供	kindern	子供	kindern	N	N;NOM;NEUT;PL
子供	kinder	子供	kinder	N	N;NOM;NEUT;PL
子供	kindern	子供	kindern	N	N;NOM;NEUT;PL
子供	kind	子供	kind	N	N;NOM;NEUT;SG
評価	bewerten	評価	bewerten	V	V;NFIN
評価	bewertungen	評価	bewertungen	V	V;NFIN
評価	bewertungen	評価	bewertungen	V	V;NFIN
説明	erläuterungen	説明	erläuterung	V	V;NFIN
説明	erklärungen	説明	erklärung	V	V;NFIN
説明	erkläre	説明	erklären	V	V;IND;SG;3;PRS;FIN
説明	erklären	説明	erklären	V	V;NFIN
説明	erläutern	説明	erläutern	V	V;NFIN
装備	anlagen	装備	anlagen	V	V;NFIN
ドル	dollars	ドル	dollars	N	N;NOM;PL
ドル	dollars	ドル	dollars	N	N;NOM;PL
投票	abstimmen	投票	abstimmen	V	V;NFIN
投票	stimmen	投票	stimmen	V	V;NFIN
投票	stimme	投票	stimmen	V	V;IND;SG;3;PRS;FIN
投票	abstimmen	投票	abstimmen	V	V;NFIN
投票	stimmen	投票	stimmen	V	V;NFIN
学科	abteilungen	学科	abteilingen	N	N;NOM;FEM;PL
学科	departements	学科	departements	N	N;NOM;NEUT;SG
登録	registrieren	登録	registrieren	V	V;NFIN
登録	eintragen	登録	eintragen	V	V;NFIN
登録	anmelden	登録	anmelden	V	V;NFIN
登録	anmelden	登録	anmelden	V	V;NFIN
登録	zulassungen	登録	zulassung	V	V;NFIN
登録	anmeldungen	登録	anmeldungen	V	V
ステージ	bühnen	ステージ	bühnen	N	N;NOM;PL
ステージ	bühnen	ステージ	bühnen	N	N;NOM;PL
ステージ	bühne	ステージ	bühnen	N	N;FEM;SG
ステージ	etappe	ステージ	etapp	N	N;NOM;FEM;SG
周辺	umgebung	周辺	Umgebung	N	N;NOM;FEM;SG
言葉	wortes	言葉	wort	N	N;NOM;NEUT;SG
言葉	wort	言葉	wort	N	N;NOM;NEUT;SG
教会	kirchen	教会	Kirche	N	N;PL
教会	kirchen	教会	Kirche	N	N;PL
主張	behaupten	主張	behaupten	V	V;NFIN
主張	beanspruchen	主張	beanspruchen	V	V;NFIN
主張	behauptungen	主張	behauptehen	V	V;NFIN
ロック	schleuse	ロック	schleus	N	N;NOM;FEM;SG
事故	unfall	事故	unfall	N	N
事故	unfall	事故	unfall	N	N
状況	umstände	状況	umstehen	N	N
状況	umstände	状況	umstehen	N	N
家族	familie	家族	familie	N	N;NOM;FEM;SG
表現	ausdrücken	表現	ausdrücken	V	V;NFIN
新しい	neuer	新しい	neu	ADJ	ADJ
新しい	neue	新しい	neu	ADJ	ADJ;NOM;FEM;PL
新しい	neu	新しい	neu	ADJ	ADJ
新しい	neuen	新しい	neu	ADJ	ADJ;ACC;MASC;SG
新しい	neues	新しい	neu	ADJ	ADJ;NOM;NEUT;SG
体重	gewicht	体重	wechen	N	N;NOM;NEUT;SG
血液	blut	血液	bluten	N	N;NOM;NEUT;SG
同意	zustimmen	同意	zustimmen	V	V;NFIN
同意	stimmte	同意	stimmen	V	V;IND;SG;3;PST;FIN
同意	zugestimmt	同意	zustimmen	V	V;V.PTCP
同意	vereinbart	同意	vereinbaren	V	V;V.PTCP
同意	einverstanden	同意	einverstanden	V	V;NFIN
これら	diesen	これら	dies	PRO	PRO;ACC;MASC;SG
これら	diese	これら	dies	PRO	PRO;NOM;FEM;SG
由来	herkunft	由来	herkunft	N	N;NOM;FEM;SG
事実	tatsache	事実	tatsach	ADV	ADV
店舗	läden	店舗	laden	N	N;PL
店舗	läden	店舗	laden	N	N;PL
店舗	geschäft	店舗	schäfen	N	N;NOM;NEUT;SG
店舗	geschäft	店舗	schäfen	N	N;NOM;NEUT;SG
カテゴリ	kategorien	カテゴリ	kategorien	N	N;NOM;FEM;PL
カテゴリ	kategorie	カテゴリ	kategorie	N	N;NOM;FEM;SG
カテゴリ	hauptkategorien	カテゴリ	hauptkategorien	N	N;NOM;PL
カテゴリ	kategorien	カテゴリ	kategorien	N	N;NOM;FEM;PL
カテゴリ	kategorie	カテゴリ	kategorie	N	N;NOM;FEM;SG
カテゴリ	klassen	カテゴリ	klassen	N	N;NOM;PL
メートル	messgeräte	メートル	meßgerät	N	N;NOM;FEM;PL
芸術	kunst	芸術	kunst	N	N;NOM;FEM;SG
芸術	künste	芸術	künsen	N	N;PL
芸術	kunstwerke	芸術	kunstwerk	N	N;NOM;PL
芸術	kunst	芸術	kunst	N	N;NOM;FEM;SG
観光	sehenswürdigkeiten	観光	sehenswürdigkeiten	N	N;NOM;FEM;PL
観光	ausflüge	観光	ausflügen	N	N;NOM;SG
取得	behaupten	取得	behaupten	V	V;NFIN
取得	beanspruchen	取得	beanspruchen	V	V;NFIN
取得	abrufen	取得	abrufen	V	V;NFIN
取得	zurückholen	取得	zurückholen	V	V;NFIN
取得	holen	取得	holen	V	V;NFIN
取得	abholen	取得	abholen	V	V;NFIN
取得	abrufen	取得	abrufen	V	V;NFIN
レコード	aufzeichnung	レコード	aufzeichnung	N	N;NOM;FEM;SG
レコード	datensätze	レコード	datensatz	N	N;NOM;FEM;PL
付近	nähe	付近	nähe	N	N;NOM;FEM;SG
メイン	grundschule	メイン	grundschule	N	N;NOM;FEM;SG
ロード	ladung	ロード	ladung	N	N;SG
ワールド	welt	ワールド	welt	N	N;NOM;FEM;SG
美術	kunstwerke	美術	kunstwerk	N	N;NOM;PL
美術	kunst	美術	kunst	N	N;NOM;FEM;SG
息子	sohn	息子	sohnen	N	N;NOM;MASC;SG
ツアー	besichtigung	ツアー	Besichtigung	N	N;NOM;FEM;SG
ツアー	ausflüge	ツアー	ausflügen	N	N;NOM;SG
市民	bürgerinnen	市民	bürgerinnen	N	N;NOM;PL
自然	natürlichen	自然	natürlich	ADJ	ADJ
自然	natürliches	自然	natürlich	ADJ	ADJ;NOM;NEUT;SG
自然	natürlicher	自然	natürlich	ADJ	ADJ
自然	natürliche	自然	natürlich	ADJ	ADJ;NOM;FEM;PL
自然	naturschutz	自然	naturschutz	ADJ	ADJ
マイル	meile	マイル	meil	N	N;NOM;SG
組合	assoziationen	組合	assoziation	N	N;NOM;FEM;PL
組合	vereinigungen	組合	vereinigung	N	N;NOM;FEM;PL
組合	verbände	組合	verbänden	N	N;NOM;PL
ギター	gitarren	ギター	gitarr	N	N;NOM;FEM;PL
コース	lehrgang	コース	lehrgang	N	N
防衛	verteidigung	防衛	verteidigung	N	N;NOM;FEM;SG
防衛	abwehr	防衛	abwehr	N	N;SG
防衛	selbstverteidigung	防衛	selbstverteidigung	N	N;NOM;FEM;SG
変化	ändern	変化	ändern	V	V;NFIN
変化	wechseln	変化	wechseln	V	V;NFIN
タイプ	art	タイプ	art	N	N;NOM;FEM;SG
南部	süd	南部	süd	N	N;NOM;NEUT;SG
経験	erlebte	経験	erleben	V	V;IND;SG;3;PST;FIN
経験	erfahrenen	経験	erfahren	V	V;NFIN
経験	erfahren	経験	erfahren	V	V;V.PTCP
経験	erleben	経験	erleben	V	V;NFIN
経験	erfahrungen	経験	erfahrung	V	V;NFIN
延長	erweitert	延長	erweitern	V	V;V.PTCP
延長	ausgedehnt	延長	ausdehnen	V	V;V.PTCP
延長	verlängert	延長	verlängern	V	V;V.PTCP
延長	erweiterte	延長	erweitern	V	V;IND;SG;3;PST;FIN
延長	verlängern	延長	verlängern	V	V;NFIN
延長	ausdehnen	延長	ausdehnen	V	V;NFIN
条件	geschäftsbedingungen	条件	geschäftsbedingung	N	N;NOM;FEM;PL
デジタル	digitalen	デジタル	digital	ADJ	ADJ;ACC;MASC;SG
デジタル	digitales	デジタル	digital	ADJ	ADJ;NOM;NEUT;SG
デジタル	digitale	デジタル	digital	ADJ	ADJ;NOM;FEM;PL
デジタル	digital	デジタル	digital	ADJ	ADJ
ポジション	stellungen	ポジション	stellung	N	N;NOM;FEM;PL
名誉	ehrung	名誉	ehrung	N	N;SG
名誉	ehrung	名誉	ehrung	N	N;SG
ソング	lieder	ソング	lasder	N	N;NOM;NEUT;PL
ソング	songs	ソング	songs	N	N;NOM;MASC;PL
ソング	lied	ソング	lied	N	N;NOM;NEUT;SG
ライン	linie	ライン	linie	N	N
ライン	strecke	ライン	strecken	N	N;SG
方向	richtungen	方向	richtung	N	N;NOM;FEM;PL
方向	anreise	方向	anreis	N	N;NOM;SG
方向	orientierung	方向	orientierung	N	N;NOM;FEM;SG
法律	gesetz	法律	gesetz	N	N;NOM;NEUT;SG
提案	schlage	提案	schlage	V	V;SG;FIN
提案	empfehlen	提案	empfehlen	V	V;NFIN
提案	vorschlagen	提案	vorschlagen	V	V;NFIN
提案	anregungen	提案	anregiegen	V	V;NFIN
提案	empfehlungen	提案	empfehlingen	V	V;NFIN
提案	anregungen	提案	anregiegen	V	V;NFIN
効果	auswirkung	効果	auswirkung	N	N;SG
効果	effekte	効果	effekt	N	N;NOM;PL
効果	wirkung	効果	wirkung	N	N;NOM;FEM;SG
効果	effekt	効果	effekt	N	N
効果	effekte	効果	effekt	N	N;NOM;PL
効果	wirkung	効果	wirkung	N	N;NOM;FEM;SG
効果	effekt	効果	effekt	N	N
ミュージック	musik	ミュージック	musik	N	N;NOM;FEM;SG
ヶ月	monaten	ヶ月	Monat	N	N;DAT;MASC;PL
予選	qualifizierung	予選	qualifizierung	N	N;NOM;FEM;SG
予選	qualifikation	予選	qualifikation	N	N;NOM;FEM;SG
解説	erläuterungen	解説	erläuterung	V	V;NFIN
解説	erklärungen	解説	erklärung	V	V;NFIN
解説	erklärungen	解説	erklärung	V	V;NFIN
解説	erläuterungen	解説	erläuterung	V	V;NFIN
職業	beschäftigungen	職業	beschäftigungen	N	N;NOM;FEM;PL
職業	berufe	職業	berufen	N	N;NOM;PL
職業	berufe	職業	berufen	N	N;NOM;PL
職業	beruf	職業	beruf	N	N;SG
職業	berufe	職業	berufen	N	N;NOM;PL
職業	besetzung	職業	Besetzung	N	N;FEM;SG
職業	beruf	職業	beruf	N	N;SG
製品	produkt	製品	produkt	N	N
製品	produkte	製品	produkt	N	N;NOM;NEUT;PL
製品	produkte	製品	produkt	N	N;NOM;NEUT;PL
製品	erzeugnisse	製品	erzeugnis	N	N;NOM;PL
製品	produkt	製品	produkt	N	N
改正	abänderungen	改正	abänderung	V	V;NFIN
改正	änderungen	改正	änderung	V	V;NFIN
徒歩	spaziergang	徒歩	spaziergang	N	N
更新	aktualisierungen	更新	aktualisierung	V	V;NFIN
更新	aktualisieren	更新	aktualisieren	V	V;NFIN
更新	erneuern	更新	erneuern	V	V;NFIN
更新	aktualisieren	更新	aktualisieren	V	V;NFIN
更新	aktualisierungen	更新	aktualisierung	V	V;NFIN
配信	lieferbedingungen	配信	lieferbedingung	V	V;NFIN
配信	übertragung	配信	übertragung	V	V;IND;SG;3;PRS;FIN
配信	übertragen	配信	übertragen	V	V;V.PTCP
はじめ	hajime	はじめ	hajim		
仕事	werk	仕事	werk	N	N;NOM;NEUT;SG
仕事	arbeit	仕事	arbeit	N	N;NOM;FEM;SG
メディア	medien	メディア	medeinen	N	N;NOM;NEUT;PL
図書館	bibliotheken	図書館	bibliothek	N	N
図書館	bibliothek	図書館	bibliothek	N	N;NOM;FEM;SG
図書館	bibliotheken	図書館	bibliothek	N	N
図書館	bibliothek	図書館	bibliothek	N	N;NOM;FEM;SG
外国	ausland	外国	auslinden	N	N;NOM;NEUT;SG
艦隊	fuhrpark	艦隊	fuhrpark	N	N
支配	herrschen	支配	herrschen	V	V;NFIN
強い	starke	強い	stark	ADJ	ADJ;NOM;FEM;PL
強い	stark	強い	stark	ADJ	ADJ
強い	starken	強い	stark	ADJ	ADJ;ACC;PL
バージョン	version	バージョン	version	N	N;NOM;FEM;SG
バージョン	versionen	バージョン	versionen	N	N;NOM;FEM;PL
ポイント	punkten	ポイント	punken	N	N;NOM;MASC;PL
ポイント	punkte	ポイント	punken	N	N;NOM;MASC;PL
執筆	schreiben	執筆	schreiben	V	V;NFIN
執筆	schreibe	執筆	schreibe	V	V;IND;SG;3;PRS;FIN
基準	standards	基準	standards	N	N;NOM
化学	chemie	化学	chemie	N	N;NOM;FEM
化学	chemie	化学	chemie	N	N;NOM;FEM
接続	verbindungen	接続	verbindung	V	V;NFIN
接続	verbinden	接続	verbinden	V	V;NFIN
接続	verbinden	接続	verbinden	V	V;NFIN
接続	verbinde	接続	verbinde	V	V;IND;SG;3;PRS;FIN
勝ち	gewinnen	勝つ	gewinnen	V	V;NFIN
ホテル	hotel	ホテル	Hotel	N	N;NOM;NEUT;SG
ビデオ	video	ビデオ	video	N	N;NOM;NEUT;SG
分割	spalten	分割	spalten	V	V;NFIN
分割	aufteilen	分割	aufteilen	V	V;NFIN
分割	teilen	分割	teilen	V	V;NFIN
分割	aufteilen	分割	aufteilen	V	V;NFIN
分割	geteilt	分割	teilen	V	V;V.PTCP
殺人	morde	殺人	morde	N	N;NOM;PL
報告	melden	報告	melden	V	V;NFIN
報告	reportagen	報告	reportagen	V	V;NFIN
報告	meldungen	報告	meldung	V	V;NFIN
報告	berichten	報告	berichten	V	V;NFIN
マーク	marke	マーク	marken	N	N;NOM;FEM;SG
宣言	erkläre	宣言	erklären	V	V;IND;SG;3;PRS;FIN
宣言	erklären	宣言	erklären	V	V;NFIN
キング	könig	キング	könig	N	N;NOM;SG
拡大	erweitern	拡大	erweitern	V	V;NFIN
拡大	vergrößern	拡大	vergrößern	V	V;NFIN
ベル	glocke	ベル	glock	N	N;NOM;FEM;SG
ベル	glocken	ベル	glock	N	N;NOM;PL
提出	vorzulegen	提出	vorlegen	V	V;NFIN
提出	übermitteln	提出	übermitteln	V	V;NFIN
提出	einreichen	提出	einreichen	V	V;NFIN
提出	senden	提出	senden	V	V;NFIN
提出	einreichen	提出	einreichen	V	V;NFIN
入学	zufahrt	入学	zufahren	V	V;IND;SG;3;PRS;FIN
入学	eintritt	入学	eintreten	V	V;IND;SG;3;PRS;FIN
入学	aufnahmebedingungen	入学	aufnahmebedingung	V	V
入学	eintritt	入学	eintreten	V	V;IND;SG;3;PRS;FIN
支持	unterstützen	支持	unterstützen	V	V;NFIN
復活	auferstehen	復活	auferstehen	V	V;NFIN
博物館	sehenswürdigkeiten	博物館	sehenswürdigkeiten	N	N;NOM;FEM;PL
博物館	museum	博物館	museum	N	N;NOM;NEUT;SG
定義	definitionen	定義	definition	V	V;NFIN
定義	bestimmen	定義	bestimmen	V	V;FIN
定義	definieren	定義	definieren	V	V;NFIN
定義	festlegen	定義	festlegen	V	V;NFIN
定義	definieren	定義	definieren	V	V;NFIN
定義	definitionen	定義	definition	V	V;NFIN
学部	fakultäten	学部	fakultät	N	N;PL
学部	fakultäten	学部	fakultät	N	N;PL
学部	fakultät	学部	fakultät	N	N
学部	dozenten	学部	dozent	N	N;NOM;PL
ユニット	einheiten	ユニット	einheit	N	N;PL
ユニット	einheit	ユニット	einheit	N	N;NOM;FEM;SG
ピアノ	klavier	ピアノ	klavier	N	N;NOM;NEUT;SG
良い	guten	良い	gut	ADJ	ADJ;SG
良い	gute	良い	gut	ADJ	ADJ;NOM;SG
良い	guter	良い	gut	ADJ	ADJ;NOM;MASC
良い	gutes	良い	gut	ADJ	ADJ;NOM;NEUT;SG
良い	gut	良い	gut	ADJ	ADJ
近い	enger	近い	eng	ADJ	ADJ
近い	nähere	近い	nah	ADJ	ADJ;NOM;FEM;SG
近い	näher	近い	nah	ADJ	ADJ
達成	erzielt	達成	erzielen	V	V;V.PTCP
達成	erreicht	達成	erreichen	V	V;V.PTCP
達成	erreichte	達成	erreichen	V	V;IND;SG;3;PST;FIN
見る	sehen	見る	sehen	V	V;NFIN
見る	siehe	見る	sehen	V	V;IMP;SG;FIN
見る	ansehen	見る	ansehen	V	V;NFIN
見る	anzeigen	見る	anzeigen	V	V;NFIN
規定	bestimmungen	規定	bestimmung	V	V;NFIN
規定	vorschriften	規定	vorschreifen	V	V;NFIN
同	identische	同	identisch	ADJ	ADJ;NOM;FEM;PL
同	identischen	同	identisch	ADJ	ADJ
同	identisch	同	identisch	ADJ	ADJ
ライト	beleuchtung	ライト	beleuchtung	N	N;SG
ライト	lampen	ライト	lampen	N	N;PL
ヒット	getroffen	ヒット	treffen|triefen	V	V;V.PTCP
流れ	fließen	流れる	fließen	V	V;NFIN
改造	änderung	改造	änderung	N	N;NOM;FEM;SG
改造	veränderung	改造	veränderung	N	N;NOM;FEM;SG
作業	werk	作業	werk	N	N;NOM;NEUT;SG
作業	arbeit	作業	arbeit	N	N;NOM;FEM;SG
貨物	ladung	貨物	ladung	N	N;SG
サイズ	größe	サイズ	groß	N	N;NOM;FEM;SG
サイズ	größe	サイズ	groß	N	N;NOM;FEM;SG
翻訳	übersetzen	翻訳	übersetzen	V	V;NFIN
翻訳	übersetzen	翻訳	übersetzen	V	V;NFIN
翻訳	übersetzungen	翻訳	übersetzingen	V	V;NFIN
翻訳	übersetzt	翻訳	übersetzen	V	V;V.PTCP
翻訳	übersetzen	翻訳	übersetzen	V	V;NFIN
翻訳	übersetzten	翻訳	übersetzen	V	V;IND;PL;3;PST;FIN
翻訳	übersetzungen	翻訳	übersetzingen	V	V;NFIN
配置	platzierungen	配置	plazierung	V	V;NFIN
配置	arrangement	配置	arrangement	V	V;V.PTCP
