oli	hatte	olema	haben	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
viimane	letzter	viimane	letzt	ADJ;NOM;SG	ADJ;NOM;MASC;SG
viimane	letztes	viimane	letzt	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
sõna	wortes	sõna	wort	N;NOM;SG	N;NOM;NEUT;SG
sõna	wort	sõna	wort	N;NOM;SG	N;NOM;NEUT;SG
maha	hinunter	maha	hinunter	ADV	ADV
maha	abwärts	maha	abwärts	ADV	ADV
maha	unten	maha	unten	ADV	ADV
valitsus	staat	valitsus	staaen	N;NOM;SG	N
kuuluvad	dazugehören	kuuluma	dazugehören	V;IND;PL;3;PRS;FIN;ACT	V;NFIN
kuuluvad	gehören	kuuluma	gehören	V;IND;PL;3;PRS;FIN;ACT	V;IND;3;PRS;FIN
kuuluvad	angehören	kuuluma	angehören	V;IND;PL;3;PRS;FIN;ACT	V;NFIN
praegu	derzeit	praegu	derzeit	ADV	ADV
praegu	zurzeit	praegu	zurzeit	ADV	ADV
hea	guten	hea	gut	ADJ;NOM;SG	ADJ;SG
hea	gute	hea	gut	ADJ;NOM;SG	ADJ;NOM;SG
hea	guter	hea	gut	ADJ;NOM;SG	ADJ;NOM;MASC
hea	gutes	hea	gut	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
hea	gut	hea	gut	ADJ;NOM;SG	ADJ
järve	stausee	järv	stausen	N;IN+ALL;LGSPEC1;SG	N;SG
saada	schicken	saama	schicken	V;NFIN	V;NFIN
saada	senden	saama	senden	V;NFIN	V;NFIN
saada	versenden	saama	versenden	V;NFIN	V;NFIN
saada	abschicken	saama	abschicken	V;NFIN	V;NFIN
koosneb	zusammengesetzt	koosnema	zusammensetzen	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
koosneb	komponiert	koosnema	komponieren	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
algas	begonnen	algama	beginnen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
algas	angefangen	algama	anfangen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
algas	begann	algama	beginnen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
algas	gestartet	algama	starten	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
algas	begonnen	algama	beginnen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
algas	begann	algama	beginnen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
lõpuks	endlich	lõpuks	endlich	ADV	ADV
lõpuks	schließlich	lõpuks	schließlich	ADV	ADV
neli	vier	neli	vier	NUM;NOM;SG	NUM
ees	vorne	ees	vorne	ADV	ADV
ees	vorn	ees	vorn	ADV	ADV
ees	voraus	ees	voraus	ADV	ADV
asula	abrechnung	asul	abrechnung	N;NOM;SG	N;NOM;FEM;SG
asula	ansiedlung	asul	ansiedlung	N;NOM;SG	N;SG
moodustati	gegründet	moodustama	gründen	V;IND;PST;FIN;PASS	V;V.PTCP
moodustati	gebildet	moodustama	bilden	V;IND;PST;FIN;PASS	V;V.PTCP
moodustati	geformt	moodustama	formen	V;IND;PST;FIN;PASS	V;V.PTCP
sõda	krieg	sõda	kriegen	N;NOM;SG	N
midagi	nichts	miski	nichts	PRO;PRT;SG	PRO;INDF
raamatukogu	bibliotheken	raamatu_kogu	bibliothek	N;NOM;SG	N
raamatukogu	bibliothek	raamatu_kogu	bibliothek	N;NOM;SG	N;NOM;FEM;SG
töö	werk	töö	werk	N;NOM;SG	N;NOM;NEUT;SG
töö	arbeit	töö	arbeit	N;NOM;SG	N;NOM;FEM;SG
paavst	papst	paavst	papst	N;NOM;SG	N;NOM;MASC;SG
ajakirjanik	journalisten	aja_kirjanik	journalist	N;NOM;SG	N
abikaasa	ehefrau	abi_kaasa	ehefrau	N;NOM;SG	N;NOM;FEM;SG
hollandi	holländisch	hollandi	holländisch	ADJ	ADJ
hollandi	niederländisch	hollandi	niederländisch	ADJ	ADJ
hollandi	niederländischen	hollandi	niederländisch	ADJ	ADJ;NOM;MASC;PL
ordu	ordnung	ordu	ordnung	N;NOM;SG	N
ordu	auftrag	ordu	auftragen	N;NOM;SG	N;MASC;SG
ordu	bestellung	ordu	bestellung	N;NOM;SG	N;NOM;FEM;SG
mängis	spielte	mängima	spielen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
mängis	gespielt	mängima	spielen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
mängis	abgespielt	mängima	abspielen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
tehtud	hergestellt	tegema	herstellen	V;PST;V.PTCP;PASS	V;V.PTCP
tehtud	machte	tegema	machen	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
tehtud	gemacht	tegema	machen	V;PST;V.PTCP;PASS	V;V.PTCP
tehtud	geschafft	tegema	schaffen	V;PST;V.PTCP;PASS	V;V.PTCP
tehtud	erledigt	tegema	erledigen	V;PST;V.PTCP;PASS	V;V.PTCP
tehtud	getan	tegema	tun	V;PST;V.PTCP;PASS	V;V.PTCP
tehtud	gemacht	tegema	machen	V;PST;V.PTCP;PASS	V;V.PTCP
tehtud	geschafft	tegema	schaffen	V;PST;V.PTCP;PASS	V;V.PTCP
peaaegu	beinahe	pea_aegu	beinahe	ADV	ADV
peaaegu	nahezu	pea_aegu	nahezu	ADV	ADV
peaaegu	fast	pea_aegu	fast	ADV	ADV
peaaegu	beinahe	pea_aegu	beinahe	ADV	ADV
peaaegu	nahezu	pea_aegu	nahezu	ADV	ADV
peaaegu	fast	pea_aegu	fast	ADV	ADV
nüüd	nun	nüüd	nun	ADV	ADV
nüüd	jetzt	nüüd	jetzt	ADV	ADV
inimesed	menschen	inimene	menschen	N;NOM;PL	N;NOM;PL
inimesed	leute	inimene	leute	N;NOM;PL	N;NOM;PL
inimesed	menschen	inimene	menschen	N;NOM;PL	N;NOM;PL
inimesed	personen	inimene	Person	N;NOM;PL	N;NOM;FEM;PL
astus	trat	astuma	treten	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
astus	getreten	astuma	treten	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
abiellus	verheiratete	abi_elluma	verheiraten	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
taas	wieder	taas	wieder	ADV	ADV
vähem	weniger	vähem	weniger	ADV	ADV
vähem	weniger	vähem	weniger	ADV	ADV
asuvad	lokalisiert	asuma	lokalisieren	V;IND;PL;3;PRS;FIN;ACT	V;V.PTCP
anna	geben	andma	geben	V;IMP;SG;2;PRS;FIN;ACT	V;NFIN
anna	schenken	andma	schenken	V;IMP;SG;2;PRS;FIN;ACT	V;NFIN
loodud	geschaffen	looma	schaffen	V;PST;V.PTCP;PASS	V;V.PTCP
loodud	erzeugt	looma	erzeugen	V;PST;V.PTCP;PASS	V;V.PTCP
loodud	erstellt	looma	erstellen	V;PST;V.PTCP;PASS	V;V.PTCP
loodud	erschaffen	looma	erschaffen	V;PST;V.PTCP;PASS	V;V.PTCP
loodud	erstellte	looma	erstellt	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
ala	website	ala	websit	N;NOM;SG	N;SG
ala	seite	ala	seit	N;NOM;SG	N
ala	fläche	ala	fläche	N;NOM;SG	N;NOM;FEM;SG
kirjutas	geschrieben	kirjutama	schreiben	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kirjutas	schrieb	kirjutama	schreiben	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
teatud	gewisse	teatud	gewiß	ADJ;PST;V.PTCP;PASS	ADJ;NOM;FEM;PL
teatud	bestimmte	teatud	bestimmt	ADJ;PST;V.PTCP;PASS	ADJ;NOM;FEM;PL
sissekanne	eingang	sisse_kanne	eingehen	N;NOM;SG	N;SG
sissekanne	eintrag	sisse_kanne	eintrag	N;NOM;SG	N
ametlik	beamter	ametlik	beamt	ADJ;NOM;SG	ADJ
ametlik	offizielles	ametlik	offiziell	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
ametlik	offizieller	ametlik	offiziell	ADJ;NOM;SG	ADJ
ametlik	offiziellen	ametlik	offiziell	ADJ;NOM;SG	ADJ
ametlik	formell	ametlik	formell	ADJ;NOM;SG	ADJ
ametlik	formalen	ametlik	formal	ADJ;NOM;SG	ADJ
ametlik	formal	ametlik	formal	ADJ;NOM;SG	ADJ
miljonit	million	miljon	Million	NUM;NOM;SG	NUM
armee	armee	armee	arme	N;NOM;SG	N;NOM;FEM;SG
teatas	berichtete	teatama	berichten	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
teatas	gemeldet	teatama	melden	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
teatas	berichtet	teatama	berichten	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
teatas	kündigte	teatama	kündigen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
teatas	verkündet	teatama	verkünden	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
teatas	bekanntgegeben	teatama	bekanntgeben	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
teatas	angekündigt	teatama	ankündigen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
väed	soldaten	vägi	soldat	N;NOM;PL	N;PL
annab	gibt	andma	geben	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
annab	schenkt	andma	schenken	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
annab	verleiht	andma	verleihen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
loodi	geschaffen	looma	schaffen	V;IND;PST;FIN;PASS	V;V.PTCP
loodi	erzeugt	looma	erzeugen	V;IND;PST;FIN;PASS	V;V.PTCP
loodi	erstellt	looma	erstellen	V;IND;PST;FIN;PASS	V;V.PTCP
loodi	erschaffen	looma	erschaffen	V;IND;PST;FIN;PASS	V;V.PTCP
loodi	erstellte	looma	erstellt	V;IND;PST;FIN;PASS	V;IND;SG;3;PST;FIN
mõju	auswirkung	mõju	auswirkung	N;NOM;SG	N;SG
mõju	wirkung	mõju	wirkung	N;NOM;SG	N;NOM;FEM;SG
mõju	beeinflussung	mõju	beeinflussung	N;NOM;SG	N;NOM;FEM;SG
mõju	einfluß	mõju	einfluß	N;NOM;SG	N
mõju	wirkung	mõju	wirkung	N;NOM;SG	N;NOM;FEM;SG
mõju	effekt	mõju	effekt	N;NOM;SG	N
mõju	auswirkung	mõju	auswirkung	N;NOM;SG	N;SG
mõju	wirkung	mõju	wirkung	N;NOM;SG	N;NOM;FEM;SG
mõju	effekt	mõju	effekt	N;NOM;SG	N
arutelu	diskussion	arutelu	diskussion	N;NOM;SG	N
arutelu	diskussion	arutelu	diskussion	N;NOM;SG	N
valge	weißen	valge	weiß	ADJ;NOM;SG	ADJ
avati	eröffnet	avama	eröffnen	V;IND;PST;FIN;PASS	V;V.PTCP
avati	geöffnet	avama	öffnen	V;IND;PST;FIN;PASS	V;V.PTCP
avati	öffnete	avama	öffnen	V;IND;PST;FIN;PASS	V;IND;SG;3;PST;FIN
rahvusvaheline	international	rahvus_vaheline	international	ADJ;NOM;SG	ADJ
rahvusvaheline	internationaler	rahvus_vaheline	international	ADJ;NOM;SG	ADJ
inimene	mensch	inimene	mensch	N;NOM;SG	N;SG
ülem	chef	ülem	chef	N;NOM;SG	N;NOM;MASC;SG
ilmunud	erschienen	ilmuma	erscheinen	V;PST;V.PTCP;ACT	V;V.PTCP
ilmunud	schien	ilmuma	scheinen	V;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
ilmunud	erschien	ilmuma	erscheinen	V;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
maja	haus	maja	haus	N;NOM;SG	N;NOM;NEUT;SG
balti	baltische	balti	baltisch	ADJ	ADJ;NOM;FEM;PL
balti	baltischen	balti	baltisch	ADJ	ADJ;NOM;PL
ülikool	hochschule	üli_kool	hochschule	N;NOM;SG	N;NOM;FEM;SG
võru	armbänder	võru	armbänder	ADJ	ADJ
tihti	oft	tihti	oft	ADV	ADV
tihti	oft	tihti	oft	ADV	ADV
tihti	oftmals	tihti	oftmals	ADV	ADV
säilinud	einbehalten	säilima	einbehalten	V;PST;V.PTCP;ACT	V;V.PTCP
säilinud	beibehalten	säilima	beibehalten	V;PST;V.PTCP;ACT	V;V.PTCP
säilinud	behalten	säilima	behalten	V;PST;V.PTCP;ACT	V;NFIN
säilinud	bewahrt	säilima	bewahren	V;PST;V.PTCP;ACT	V;V.PTCP
säilinud	konserviert	säilima	konservieren	V;PST;V.PTCP;ACT	V;V.PTCP
algselt	anfangs	algselt	anfangs	ADV	ADV
ehitatud	aufgebaut	ehitama	aufbauen	V;PST;V.PTCP;PASS	V;V.PTCP
ehitatud	gebaut	ehitama	bauen	V;PST;V.PTCP;PASS	V;V.PTCP
ehitatud	errichtet	ehitama	errichten	V;PST;V.PTCP;PASS	V;V.PTCP
ehitatud	erbaut	ehitama	erbauen	V;PST;V.PTCP;PASS	V;V.PTCP
ehitatud	aufgebaut	ehitama	aufbauen	V;PST;V.PTCP;PASS	V;V.PTCP
ehitatud	gebaut	ehitama	bauen	V;PST;V.PTCP;PASS	V;V.PTCP
ehitatud	konstruiert	ehitama	konstruieren	V;PST;V.PTCP;PASS	V;V.PTCP
kuhu	wo	kuhu	wo	ADV	ADV
kuhu	wohin	kuhu	wohin	ADV	ADV
autor	autor	autor	autor	N;NOM;SG	N;NOM;MASC;SG
hästi	nun	hästi	nun	ADV	ADV
hästi	naja	hästi	naja	ADV	ADV
tegemist	umgang	tegemine	umgehen	N;PRT;SG	N;SG
sisaldab	enthält	sisaldama	enthalten	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
sisaldab	beinhaltet	sisaldama	beinhalten	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
uuesti	wieder	uuesti	wieder	ADV	ADV
professor	professor	professor	professor	N;NOM;SG	N;NOM;MASC;SG
alati	stets	alati	stets	ADV	ADV
alati	immer	alati	immer	ADV	ADV
kaotas	verlor	kaotama	verlieren	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
kaotas	verirrt	kaotama	verirren	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kaotas	verloren	kaotama	verlieren	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
film	kino	film	kino	N;NOM;SG	N;NOM;NEUT;SG
kool	schule	kool	schule	N;NOM;SG	N;NOM;FEM;SG
finaal	finale	finaal	final	N;NOM;SG	N;NOM;NEUT;SG
finaal	abschlussprüfung	finaal	abschlussprüfung	N;NOM;SG	N;NOM;FEM;SG
finaal	finale	finaal	final	N;NOM;SG	N;NOM;NEUT;SG
finaal	endspiel	finaal	endspiel	N;NOM;SG	N;NOM;SG
finaal	endrunde	finaal	endrunde	N;NOM;SG	N;SG
parim	besten	parim	gut	ADJ;NOM;RL;SG	ADJ
parim	schönste	parim	schön	ADJ;NOM;RL;SG	ADJ;NOM;FEM;SG
parim	bestes	parim	gut	ADJ;NOM;RL;SG	ADJ;NOM;NEUT;SG
rajoon	landkreis	rajoon	landkreis	N;NOM;SG	N
eraldi	gesondert	eraldi	gesondert	ADJ	ADJ
eraldi	individuell	eraldi	individuell	ADJ	ADJ
eraldi	getrennte	eraldi	getrennt	ADJ	ADJ;NOM;FEM;PL
mitmed	mehrere	mitu	mehrere	PRO;NOM;PL	PRO;NOM;INDF;PL
surnud	verstorbener	surnud	verstorben	ADJ;PST;V.PTCP;ACT	ADJ
surnud	verstorbene	surnud	verstorben	ADJ;PST;V.PTCP;ACT	ADJ;NOM;FEM;SG
surnud	tot	surnud	tot	ADJ;PST;V.PTCP;ACT	ADJ
elab	lebt	elama	leben	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
elab	wohnt	elama	wohnen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
pikk	lang	pikk	lang	ADJ;NOM;SG	ADJ
pikk	langen	pikk	lang	ADJ;NOM;SG	ADJ
pikk	langer	pikk	lang	ADJ;NOM;SG	ADJ
kõrgus	erhöhung	kõrgus	erhöhung	N;NOM;SG	N;NOM;FEM;SG
kõrgus	größe	kõrgus	groß	N;NOM;SG	N;NOM;FEM;SG
oluline	wichtig	oluline	wichtig	ADJ;NOM;SG	ADJ
oluline	wichtiges	oluline	wichtig	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
oluline	wichtiger	oluline	wichtig	ADJ;NOM;SG	ADJ
oluline	wichtigen	oluline	wichtig	ADJ;NOM;SG	ADJ
laul	lied	laul	lied	N;NOM;SG	N;NOM;NEUT;SG
lihtsalt	gerade	lihtsalt	gerade	ADV	ADV
lihtsalt	eben	lihtsalt	eben	ADV	ADV
lihtsalt	nur	lihtsalt	nur	ADV	ADV
lihtsalt	einfach	lihtsalt	einfach	ADV	ADV
vaba	frei	vaba	frei	ADJ;NOM;SG	ADJ
vaba	kostenlos	vaba	kostenlos	ADJ;NOM;SG	ADJ
kunagi	niemals	kunagi	niemals	ADV	ADV
kunagi	nie	kunagi	nie	ADV	ADV
kunagi	jemals	kunagi	jemals	ADV	ADV
kunagi	je	kunagi	je	ADV	ADV
kunagi	niemals	kunagi	niemals	ADV	ADV
tegutses	handelte	tegutsema	handeln	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
tegutses	agierte	tegutsema	agieren	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
tegutses	gehandelt	tegutsema	handeln	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
india	indischen	india	indisch	ADJ	ADJ;MASC
india	indischer	india	indisch	ADJ	ADJ
india	indische	india	indisch	ADJ	ADJ;NOM;FEM;PL
brasiilia	brasilianischer	brasiilia	brasilianisch	ADJ	ADJ
brasiilia	brasilianische	brasiilia	brasilianisch	ADJ	ADJ;NOM;FEM;PL
brasiilia	brasilianischen	brasiilia	brasilianisch	ADJ	ADJ;NOM;MASC;PL
brasiilia	brasilianer	brasiilia	brasilianer	ADJ	ADJ
kaitse	schutz	kaitse	schutz	N;NOM;SG	N
kaitse	verteidigung	kaitse	verteidigung	N;NOM;SG	N;NOM;FEM;SG
kaitse	abwehr	kaitse	abwehr	N;NOM;SG	N;SG
kaitse	selbstverteidigung	kaitse	selbstverteidigung	N;NOM;SG	N;NOM;FEM;SG
kaitse	verteidigung	kaitse	verteidigung	N;NOM;SG	N;NOM;FEM;SG
kaitse	abwehr	kaitse	abwehr	N;NOM;SG	N;SG
keskmine	nahen	keskmine	nah	ADJ;NOM;SG	ADJ
keskmine	mittlerer	keskmine	mittler	ADJ;NOM;SG	ADJ
keskmine	durchschnittlich	keskmine	durchschnittlich	ADJ;NOM;SG	ADJ
erinevad	verschieden	erinev	verschieden	ADJ;NOM;PL;PRS;V.PTCP;ACT	ADJ
erinevad	verschiedenen	erinev	verschieden	ADJ;NOM;PL;PRS;V.PTCP;ACT	ADJ;NOM;PL
erinevad	unterschiedliche	erinev	unterschiedlich	ADJ;NOM;PL;PRS;V.PTCP;ACT	ADJ;NOM;FEM;PL
erinevad	unterschiedlich	erinev	unterschiedlich	ADJ;NOM;PL;PRS;V.PTCP;ACT	ADJ
erinevad	verschiedene	erinev	verschieden	ADJ;NOM;PL;PRS;V.PTCP;ACT	ADJ;NOM;FEM;PL
tegelikult	eigentlich	tegelikult	eigentlich	ADV	ADV
kõrge	hoch	kõrge	hoch	ADJ;NOM;SG	ADJ
kasutab	verwendungen	kasutama	verwendingen	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
kasutab	verwendet	kasutama	verwenden	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
kasvab	wächst	kasvama	wachsen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kasvab	wachsen	kasvama	wachsen	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
kasvab	anbauen	kasvama	anbauen	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
kasvab	wachsen	kasvama	wachsen	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
kasvab	wächst	kasvama	wachsen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kasvab	wächst	kasvama	wachsen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
võimaldab	ermöglicht	võimaldama	ermöglichen	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
võimaldab	erlaubt	võimaldama	erlauben	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
piirkond	fläche	piirkond	fläche	N;NOM;SG	N;NOM;FEM;SG
leitud	gefunden	leidma	finden	V;PST;V.PTCP;PASS	V;V.PTCP
leitud	fanden	leidma	finden	V;PST;V.PTCP;PASS	V;IND;PL;3;PST;FIN
leitud	fand	leidma	finden	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
liikmed	mitgliedern	liige	mitgliedern	N;NOM;PL	N;NOM;NEUT;PL
liikmed	mitglieder	liige	mitglied	N;NOM;PL	N;NOM;NEUT;PL
kolmas	dritter	kolmas	dritt	ADJ;NOM;SG	ADJ
kolmas	drittel	kolmas	Drittel	ADJ;NOM;SG	ADJ;NOM
tulemused	ergebnisse	tulemus	ergebnis	N;NOM;PL	N;NOM;NEUT;PL
raudtee	schiene	raud_tee	schienen	N;NOM;SG	N
raudtee	bahnlinie	raud_tee	bahnlinie	N;NOM;SG	N;NOM;SG
anda	geben	andma	geben	V;NFIN	V;NFIN
anda	gebe	andma	geben	V;NFIN	V;SBJV;SG;3;PRS;FIN
anda	gib	andma	gib	V;NFIN	V;IND;SG;2;PRS;FIN
anda	schenken	andma	schenken	V;NFIN	V;NFIN
tekkis	entstand	tekkima	entstehen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
tekkis	entstanden	tekkima	entstehen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
leida	findet	leidma	finden	V;NFIN	V;IND;SG;3;PRS;FIN
leida	finden	leidma	finden	V;NFIN	V;NFIN
leida	finde	leidma	finden	V;NFIN	V;IND;SG;2;PRS;FIN
leida	suchen	leidma	suchen	V;NFIN	V;NFIN
algab	fängt	algama	fängen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
algab	beginnt	algama	beginnen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
algab	startet	algama	starten	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
algab	fängt	algama	fängen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
algab	beginnt	algama	beginnen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kasutades	benutzen	kasutama	benutzen	V;V.CVB	V;NFIN
kasutades	verwenden	kasutama	verwenden	V;V.CVB	V;NFIN
mõeldud	beabsichtigte	mõtlema	beabsichtigen	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
mõeldud	beabsichtigt	mõtlema	beabsichtigen	V;PST;V.PTCP;PASS	V;V.PTCP
otsustas	beschlossen	otsustama	beschließen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
otsustas	entschieden	otsustama	entscheiden	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
otsustas	entschied	otsustama	entscheiden	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
otsustas	entschlossen	otsustama	entschlossen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
mõnikord	manchmal	mõni_kord	manchmal	ADV	ADV
mõnikord	mitunter	mõni_kord	mitunter	ADV	ADV
mõnikord	zuweilen	mõni_kord	zuweilen	ADV	ADV
muutus	veränderung	muutus	veränderung	N;NOM;SG	N;NOM;FEM;SG
muutus	änderung	muutus	änderung	N;NOM;SG	N;NOM;FEM;SG
maantee	schnellstraße	maan_tee	schnellstraße	N;NOM;SG	N;NOM;FEM;SG
maantee	landstraße	maan_tee	landstraße	N;NOM;SG	N;NOM;FEM;SG
tekib	entsteht	tekkima	entstehen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
teeb	macht	tegema	machen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
tõenäoliselt	wohl	tõe_näoliselt	wohl	ADV	ADV
krahv	zählung	krahv	zählung	N;NOM;SG	N;SG
juhatuse	vorstand	juhatus	vorstehen	N;GEN;SG	N;SG
mõiste	begriff	mõiste	begreifen	N;NOM;SG	N;MASC;SG
mõiste	konzeption	mõiste	konzeption	N;NOM;SG	N;SG
mõiste	konzept	mõiste	konzept	N;NOM;SG	N;NOM;NEUT;SG
mõiste	begriff	mõiste	begreifen	N;NOM;SG	N;MASC;SG
mere	marine	meri	marin	N;NOM;SG	N;NOM;FEM;SG
must	schwarzer	must	schwarz	ADJ;NOM;SG	ADJ
must	schwarz	must	schwarz	ADJ;NOM;SG	ADJ
must	schwarzen	must	schwarz	ADJ;NOM;SG	ADJ
suhteliselt	vergleichsweise	suhteliselt	vergleichsweise	ADV	ADV
kord	einst	kord	einst	ADV	ADV
kord	einmal	kord	einmal	ADV	ADV
kord	mal	kord	mal	ADV	ADV
kord	sobald	kord	sobald	ADV	ADV
üldiselt	insgesamt	üldiselt	insgesamt	ADV	ADV
aastane	jährlich	aastane	jährlich	ADJ;NOM;SG	ADJ
aastane	jährlichen	aastane	jährlich	ADJ;NOM;SG	ADJ
aastane	jährlich	aastane	jährlich	ADJ;NOM;SG	ADJ
aastane	jährlichen	aastane	jährlich	ADJ;NOM;SG	ADJ
mägi	gebirge	mägi	gebirge	N;NOM;SG	N
võetud	getroffen	võtma	treffen|triefen	V;PST;V.PTCP;PASS	V;V.PTCP
võetud	genommen	võtma	nehmen	V;PST;V.PTCP;PASS	V;V.PTCP
võetud	mitgenommen	võtma	mitnehmen	V;PST;V.PTCP;PASS	V;V.PTCP
võetud	aufgenommen	võtma	aufnehmen	V;PST;V.PTCP;PASS	V;V.PTCP
portugali	portugiesisch	portugali	portugiesisch	ADJ	ADJ
portugali	portugiesischer	portugali	portugiesisch	ADJ	ADJ
portugali	portugiesischen	portugali	portugiesisch	ADJ	ADJ;NOM;MASC;PL
portugali	portugiesische	portugali	portugiesisch	ADJ	ADJ;NOM;FEM;PL
saadud	erhaltene	saadud	erhalten	ADJ;PST;V.PTCP;PASS	ADJ;NOM;FEM;PL
saadud	erhalten	saadud	erhalten	ADJ;PST;V.PTCP;PASS	ADJ;V.PTCP
muuseum	museum	muuseum	museum	N;NOM;SG	N;NOM;NEUT;SG
riiklik	nationaler	riiklik	national	ADJ;NOM;SG	ADJ
riiklik	nationalen	riiklik	national	ADJ;NOM;SG	ADJ;NOM
riiklik	national	riiklik	national	ADJ;NOM;SG	ADJ
filosoofia	philosophie	filosoofia	philosophie	N;NOM;SG	N;NOM;FEM;SG
kuus	sechs	kuus	sechs	NUM;NOM;SG	NUM
kirjutatud	geschrieben	kirjutama	schreiben	V;PST;V.PTCP;PASS	V;V.PTCP
meeskond	team	meeskond	team	N;NOM;SG	N;NOM;NEUT;SG
saavutas	erreicht	saavutama	erreichen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
saavutas	erreichte	saavutama	erreichen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
keskel	mitte	keskel	mitte	ADV	ADV
seadus	gesetz	seadus	gesetz	N;NOM;SG	N;NOM;NEUT;SG
mees	mensch	mees	mensch	N;NOM;SG	N;SG
kuju	form	kuju	form	N;NOM;SG	N;SG
