من	od	مِن	od	ADP	ADP;GEN
صورة	image	صُورَة	image	N;NOM;INDF;SG	N;FEM;POS
صورة	obraz	صُورَة	obraz	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
صورة	obrázek	صُورَة	obrázek	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
صورة	fotka	صُورَة	fotka	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
بطولة	mistrovství	بُطُولَة	mistrovství	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
بطولة	šampionát	بُطُولَة	šampionát	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
بطولة	turnaj	بُطُولَة	turnaj	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
نباتات	rostliny	نَبَات	rostlina	N;NOM;INDF;PL	N;NOM;FEM;PL;POS
الولادة	porod	وِلَادَة	porod	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الولادة	zrození	وِلَادَة	zrození	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الولادة	narození	وِلَادَة	narození	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الولادة	porod	وِلَادَة	porod	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
المملكة	království	مَملَكَة	království	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
المملكة	říše	مَملَكَة	říše	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الدوري	liga	دَورِيّ	liga	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الدوري	ligy	دَورِيّ	liga	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
خلفية	pozadí	خَلفِيَّة	pozadí	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
خلفية	zázemí	خَلفِيَّة	zázemí	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
فقط	jedině	فَقَط	jedině	ADV	ADV;POS
فقط	pouze	فَقَط	pouze	ADV	ADV
فقط	prostě	فَقَط	prostě	ADV	ADV;POS
جائزة	cena	جَائِزَة	cena	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
جائزة	ocenění	جَائِزَة	ocenění	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
جائزة	zadání	جَائِزَة	zadání	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
نظام	systém	نِظَام	systém	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
نظام	system	نِظَام	system	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
قسم	odbor	قِسم	odbor	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
قسم	oddělení	قِسم	oddělení	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
قسم	úsek	قِسم	úsek	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
قسم	oddíl	قِسم	oddíl	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
قسم	sekce	قِسم	sekce	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
فترة	období	فَترَة	období	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
مارس	března	مَارِس	březen	N;GEN;INDF;SG	N;INAN;GEN;MASC;SG;POS
رقم	číslo	رَقم	číslo	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
رقم	počet	رَقم	počet	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
يناير	ledna	يَنَايِر	leden	N;GEN;INDF;SG	N;INAN;GEN;MASC;SG;POS
اللغة	jazyk	لُغَة	jazyk	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
عمل	zaměstnání	عَمَل	zaměstnání	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
عمل	práce	عَمَل	práce	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
عمل	práce	عَمَل	práce	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
عمل	prace	عَمَل	prace	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
عمل	obchod	عَمَل	obchod	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
عمل	podnikání	عَمَل	podnikání	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
عمل	byznys	عَمَل	byznys	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
جنوب	jih	جَنُوب	jih	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
العالمية	univerzální	عَالَمِيّ	univerzální	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
العالمية	celosvětová	عَالَمِيّ	celosvětový	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
العالمية	globální	عَالَمِيّ	globální	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
كبير	velký	كَبِير	velký	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
كبير	velká	كَبِير	velký	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS
كبير	big	كَبِير	big	ADJ;NOM;INDF;MASC;SG	ADJ;POS
الوقت	čas	وَقت	čas	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الوقت	doba	وَقت	doba	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الوقت	time	وَقت	time	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
عملية	proces	عَمَلِيَّة	proces	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
عملية	postup	عَمَلِيَّة	postup	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
عملية	provoz	عَمَلِيَّة	provoz	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
عملية	operace	عَمَلِيَّة	operace	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
مايو	května	مَايُو	květen	N;GEN;INDF;SG	N;INAN;GEN;MASC;SG;POS
فبراير	února	فِبرَايِر	únor	N;GEN;INDF;SG	N;INAN;GEN;MASC;SG;POS
يونيو	června	يُونِيُو	červen	N;GEN;INDF;SG	N;INAN;GEN;MASC;SG;POS
يوليو	července	يُولِيُو	červenec	N;GEN;INDF;SG	N;INAN;GEN;MASC;SG;POS
شمال	sever	شَمَال	sever	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
مراجع	odkazy	مَرجَع	odkaz	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
مراجع	reference	مَرجَع	reference	N;NOM;INDF;PL	N;NOM;FEM;PL;POS
الاتحاد	union	اِتِّحَاد	union	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الاتحاد	svaz	اِتِّحَاد	svaz	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الاتحاد	unie	اِتِّحَاد	unie	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الاتحاد	federace	اِتِّحَاد	federace	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الاتحاد	konfederace	اِتِّحَاد	konfederace	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
عبر	přes	عَبرَ	přes	ADP;ACC	ADP;ACC
عبر	přes	عَبرَ	přes	ADP;ACC	ADP;ACC
استخدام	použití	اِستِخدَام	použití	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
استخدام	používání	اِستِخدَام	používání	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
استخدام	využití	اِستِخدَام	využití	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
استخدام	použití	اِستِخدَام	použití	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
استخدام	užití	اِستِخدَام	užití	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
فريق	mužstvo	فَرِيق	mužstvo	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
فريق	tým	فَرِيق	tým	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
فريق	team	فَرِيق	team	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
العامة	veřejnost	عَامَّة	veřejnost	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
ديسمبر	prosince	دِيسَمبِر	prosinec	N;GEN;INDF;SG	N;INAN;GEN;MASC;SG;POS
كبيرة	velký	كَبِير	velký	ADJ;NOM;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
كبيرة	velká	كَبِير	velký	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG;POS
كبيرة	velký	كَبِير	velký	ADJ;NOM;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
كبيرة	velká	كَبِير	velký	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG;POS
كبيرة	big	كَبِير	big	ADJ;NOM;INDF;FEM;SG	ADJ;POS
الجيش	armáda	جَيش	armáda	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الجيش	armáda	جَيش	armáda	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الجيش	vojsko	جَيش	vojsko	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
نوفمبر	listopadu	نُوفِمبِر	listopad	N;GEN;INDF;SG	N;INAN;GEN;MASC;SG;POS
المديرية	ředitelství	مُدِيرِيّ	ředitelství	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
لاعب	přehrávač	لَاعِب	přehrávač	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
لاعب	hráč	لَاعِب	hráč	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG;POS
الفترة	období	فَترَة	období	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
يجب	musí	وَجَب	muset	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;SG;3;POS;PRS;FIN;ACT
دولة	stát	دَولَة	stát	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
الدولي	mezinárodní	دُوَلِيّ	mezinárodní	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;SG;POS
بلدة	město	بَلدَة	město	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
بلدة	městečko	بَلدَة	městečko	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
درجة	stupeň	دَرَجَة	stupeň	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
الحكومة	vláda	حُكُومَة	vláda	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
القوات	jednotky	قُوَّة	jednotka	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
القوات	vojska	قُوَّة	vojsko	N;NOM;DEF;PL	N;NOM;NEUT;PL;POS
القوات	vojáci	قُوَّة	voják	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL;POS
ليس	není	لَيس	být	V;PFV;MASC;SG;3;ACT	V;IND;SG;3;NEG;PRS;FIN;ACT
ملعب	estadio	مَلعَب	estadio	N;NOM;INDF;SG	N;NOM;MASC;SG;POS
ملعب	hřiště	مَلعَب	hřiště	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
ملعب	stadion	مَلعَب	stadión	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
ملعب	stadium	مَلعَب	stadium	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
متر	metr	مِتر	metr	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
متر	metr	مِتر	metr	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
حالة	stav	حَالَة	stav	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
حالة	status	حَالَة	status	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
حالة	postavení	حَالَة	postavení	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
حالة	pouzdro	حَالَة	pouzdro	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
حالة	případ	حَالَة	případ	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
حالة	stav	حَالَة	stav	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
حالة	podmínka	حَالَة	podmínka	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
الفيلم	film	فِيلم	film	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الفيلم	film	فِيلم	film	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الدول	státy	دَولَة	stát	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL;POS
كلية	ledvina	كُلِّيَّة	ledvina	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
كلية	fakulta	كُلِّيَّة	fakulta	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
الدرجة	stupeň	دَرَجَة	stupeň	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الخاصة	soukromé	خَاصّ	soukromý	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
الخاصة	privátní	خَاصّ	privátní	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
الخاصة	soukromá	خَاصّ	soukromý	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
الخاصة	soukromý	خَاصّ	soukromý	ADJ;NOM;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
الرئيس	prezident	رَئِيس	prezident	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
الرئيس	předseda	رَئِيس	předseda	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
الرئيس	president	رَئِيس	prezident	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
الرئيس	prezidentka	رَئِيس	prezidentka	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الرئيس	náčelník	رَئِيس	náčelník	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
الرئيس	předseda	رَئِيس	předseda	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
الشمالية	severní	شَمَالِيّ	severní	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
بداية	start	بِدَايَة	start	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
بداية	začátek	بِدَايَة	začátek	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
بداية	počátek	بِدَايَة	počátek	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
بداية	začátek	بِدَايَة	začátek	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
شرق	východ	شَرق	východ	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
قوالب	šablony	قَالَب	šablon	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
ويكيبيديا	wikipedie	ويكيبيديا	wikipedie	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
نهاية	konec	نِهَايَة	konec	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
العزلة	izolace	عُزلَة	izolace	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
العزلة	samota	عُزلَة	samota	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
وسط	centrála	وَسط	centrála	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
وسط	střed	وَسط	střed	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
دور	role	دَور	role	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
دور	úloha	دَور	úloha	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
القرية	village	قَريَة	villaga	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
القرية	vesnice	قَريَة	vesnice	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
اليمنية	jemenská	يَمَنِيّ	jemenský	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
السنة	rok	سَنَة	rok	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
السنة	ročník	سَنَة	ročník	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
حكم	rozhodčí	حُكم	rozhodčí	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG;POS
شكل	tvar	شَكل	tvar	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
شكل	forma	شَكل	forma	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
شكل	formulář	شَكل	formulář	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
نسبة	poměr	نِسبَة	poměr	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
نسبة	podíl	نِسبَة	podíl	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
الكتاب	kniha	كِتَاب	kniha	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الكتاب	knížka	كِتَاب	knížka	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الناس	lidi	إِنسَان	člověk	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL;POS
الناس	lidé	إِنسَان	člověk	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL;POS
حرب	válka	حَرب	válka	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
الجهاز	zařízení	جِهَاز	zařízení	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
معظم	většina	مُعظَم	většina	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
دار	dar	دَار	dar	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
الحكم	rozhodčí	حُكم	rozhodčí	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
الحكم	úsudek	حُكم	úsudek	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الحكم	rozsudek	حُكم	rozsudek	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الحكم	vládnutí	حُكم	vládnutí	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الحكم	správa	حُكم	správa	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الشرقية	východní	شَرقِيّ	východní	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
الشرقية	orientální	شَرقِيّ	orientální	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
الشرقية	východní	شَرقِيّ	východní	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
صفحة	strana	صَفحَة	strana	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
صفحة	stránka	صَفحَة	stránka	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
بلدية	obec	بَلَدِيَّة	obec	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
القسم	odbor	قِسم	odbor	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
القسم	oddělení	قِسم	oddělení	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
القسم	úsek	قِسم	úsek	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
القسم	oddíl	قِسم	oddíl	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
القسم	sekce	قِسم	sekce	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
برنامج	program	بَرنَامَج	program	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
برنامج	program	بَرنَامَج	program	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
برنامج	software	بَرنَامَج	software	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
وقت	čas	وَقت	čas	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
وقت	doba	وَقت	doba	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
وقت	time	وَقت	time	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
النظام	systém	نِظَام	systém	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
النظام	system	نِظَام	system	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
النظام	pořádek	نِظَام	pořádek	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
النظام	řád	نِظَام	řád	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
النظام	pořadí	نِظَام	pořadí	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
النظام	objednávka	نِظَام	objednávka	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الجمهورية	republika	جُمهُورِيَّة	republika	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
مدرسة	škola	مَدرَسَة	škola	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
عرض	představení	عَرض	představení	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
عرض	show	عَرض	show	N;NOM;INDF;SG	N;FEM;POS
عرض	prezentace	عَرض	prezentace	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
عرض	zobrazení	عَرض	zobrazení	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
عرض	displej	عَرض	displej	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
عرض	zobrazení	عَرض	zobrazení	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
عرض	výhled	عَرض	výhled	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
عرض	pohled	عَرض	pohled	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
الدولية	mezinárodní	دُوَلِيّ	mezinárodní	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
المعلومات	informace	مَعلُومَة	informace	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
المعلومات	informace	مَعلُومَة	informace	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
المدرسة	škola	مَدرَسَة	škola	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
المقالة	článek	مُقَال	článek	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
العرب	arab	عَرَب	arab	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
التاريخ	datum	تَارِيخ	datum	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
التاريخ	rande	تَارِيخ	rande	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
التاريخ	dějepis	تَارِيخ	dějepis	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
التاريخ	historie	تَارِيخ	historie	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
حركة	návrh	حَرَكَة	návrh	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
حركة	pohyb	حَرَكَة	pohyb	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
حركة	hnutí	حَرَكَة	hnutí	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
حركة	pohyb	حَرَكَة	pohyb	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
المقاطعة	hrabství	مُقَاطَعَة	hrabství	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
المقاطعة	okres	مُقَاطَعَة	okres	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
المقاطعة	provincie	مُقَاطَعَة	provincie	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
المقاطعة	okres	مُقَاطَعَة	okres	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
المقاطعة	okrsek	مُقَاطَعَة	okrsek	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
المقاطعة	bojkot	مُقَاطَعَة	bojkot	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
مسلسل	seriál	مُسَلسَل	seriál	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
مسلسل	řada	مُسَلسَل	řada	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
مسلسل	série	مُسَلسَل	série	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
التعليم	vzdělávání	تَعلِيم	vzdělávání	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
التعليم	školství	تَعلِيم	školství	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
التعليم	vzdělání	تَعلِيم	vzdělání	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
تقرير	zpráva	تَقرِير	zpráva	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
تقرير	report	تَقرِير	report	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
تقرير	hlášení	تَقرِير	hlášení	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
تقرير	nahlášení	تَقرِير	nahlášení	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
المناطق	regiony	مِنطَقَة	region	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL;POS
المناطق	oblasti	مِنطَقَة	oblast	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
المناطق	kraje	مِنطَقَة	kraj	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL;POS
المناطق	plochy	مِنطَقَة	plocha	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
المناطق	oblasti	مِنطَقَة	oblast	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
دول	státy	دَولَة	stát	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
الحالي	současné	حَالِيّ	současný	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG;POS
الحالي	aktuální	حَالِيّ	aktuální	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;SG;POS
الحالي	současná	حَالِيّ	současný	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG;POS
الحالي	současný	حَالِيّ	současný	ADJ;NOM;DEF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
الحالي	přítomen	حَالِيّ	přítomný	ADJ;NOM;DEF;MASC;SG	ADJ;MASC;SG;POS
عضو	členka	عُضو	členka	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
عضو	poslanec	عُضو	poslanec	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG;POS
عضو	člen	عُضو	člen	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG;POS
لغة	jazyk	لُغَة	jazyk	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
الشرق	východ	شَرق	východ	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الشرق	orient	شَرق	orient	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
معركة	bitva	مَعرَكَة	bitva	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
الغربية	západní	غَربِيّ	západní	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
الجزء	part	جُزء	part	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الجزء	část	جُزء	část	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الجزء	segment	جُزء	segment	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
بوابة	gate	بَوَّابَة	gate	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
بوابة	portál	بَوَّابَة	portál	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
مقالة	esej	مَقَالَة	esej	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
مقالة	článek	مَقَالَة	článek	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
قناة	kanál	قَنَاة	kanál	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
قناة	kanál	قَنَاة	kanál	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
المصرية	egyptský	مِصرِيّ	egyptský	ADJ;NOM;DEF;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
المصرية	egyptská	مِصرِيّ	egyptský	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
النوع	žánr	نَوع	žánr	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
النوع	druh	نَوع	druh	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
النوع	typ	نَوع	typ	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
النوع	type	نَوع	typ	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
