din	從	din	從	ADP;ACC	ADP
dreapta	右	dreaptă	右	N;DEF;FEM;SG	N
moment	時刻	moment	時刻	N;INDF;MASC;SG	N
componenta	元件	componenta	元件	N;DEF;FEM;SG	N
cantonul	縣	canton	縣	N;DEF;MASC;SG	N
vârsta	年紀	vârstă	年紀	N;DEF;FEM;SG	N
vârsta	年齡	vârstă	年齡	N;DEF;FEM;SG	N
bază	基地	bază	基地	N;INDF;FEM;SG	N
bază	基礎	bază	基礎	N;INDF;FEM;SG	N
bază	基數	bază	基數	N;INDF;FEM;SG	N
origine	原產	origine	原產	N;INDF;FEM;SG	N
origine	起源	origine	起源	N;INDF;FEM;SG	N
recensământ	人口	recensământ	人口	N;INDF;MASC;SG	N
recensământ	普查	recensământ	普查	N;INDF;MASC;SG	N
actor	男	actor	男	N;INDF;MASC;SG	N
actor	演員	actor	演員	N;INDF;MASC;SG	N
literatură	文獻	literatură	文獻	N;INDF;FEM;SG	N
literatură	文學	literatură	文學	N;INDF;FEM;SG	N
veche	舊	vechi	舊	ADJ;INDF;FEM;SG	ADJ
guvernul	政府	guvern	政府	N;DEF;MASC;SG	N
estul	東	est	東	N;DEF;MASC;SG	N
estul	東部	est	東部	N;DEF;MASC;SG	N
estul	東方	est	東方	N;DEF;MASC;SG	N
estul	東區	est	東區	N;DEF;MASC;SG	N
total	完全	total	完全	ADV	ADV
conte	數	conte	數	N;INDF;MASC;SG	N
conte	伯爵	conte	伯爵	N;INDF;MASC;SG	N
conte	數數	conte	數數	N;INDF;MASC;SG	N
conte	計數	conte	計數	N;INDF;MASC;SG	N
specii	魚種	specie	魚種	N;INDF;FEM;PL	N
specii	物種	specie	物種	N;INDF;FEM;PL	N
cupa	盃	cupă	盃	N;DEF;FEM;SG	N
cupa	杯	cupă	杯	N;DEF;FEM;SG	N
cupa	杯子	cupă	杯子	N;DEF;FEM;SG	N
bătălia	戰	bătălie	戰	N;DEF;FEM;SG	N
bătălia	戰役	bătălie	戰役	N;DEF;FEM;SG	N
bătălia	戰鬥	bătălie	戰鬥	N;DEF;FEM;SG	N
membri	成員	membru	成員	N;INDF;MASC;PL	N
calitate	素質	calitate	素質	N;INDF;FEM;SG	N
calitate	品質	calitate	品質	N;INDF;FEM;SG	N
calitate	優質	calitate	優質	N;INDF;FEM;SG	N
calitate	質量	calitate	質量	N;INDF;FEM;SG	N
scrie	撰寫	scrie	撰寫	V;IND;SG;3;PRS;FIN	V
scrie	寫	scrie	寫	V;IND;SG;3;PRS;FIN	V
scrie	寫信	scrie	寫信	V;IND;SG;3;PRS;FIN	V
scrie	寫入	scrie	寫入	V;IND;SG;3;PRS;FIN	V
uniunii	聯盟	uniune	聯盟	N;DEF;FEM;SG	N
uniunii	工會	uniune	工會	N;DEF;FEM;SG	N
mama	母后	mamă	母后	N;DEF;FEM;SG	N
mama	母親	mamă	母親	N;DEF;FEM;SG	N
campionatul	錦標	campionat	錦標	N;DEF;MASC;SG	N
locuri	地方	loc	地方	N;INDF;FEM;PL	N
locuri	地點	loc	地點	N;INDF;FEM;PL	N
locuri	席位	loc	席位	N;INDF;FEM;PL	N
locuri	座位	loc	座位	N;INDF;FEM;PL	N
mănăstirea	寺院	mănăstire	寺院	N;DEF;FEM;SG	N
produs	商品	produs	商品	N;INDF;MASC;SG	N
produs	產品	produs	產品	N;INDF;MASC;SG	N
produs	產物	produs	產物	N;INDF;MASC;SG	N
președintele	總統	președinte	總統	N;DEF;MASC;SG	N
președintele	主席	președinte	主席	N;DEF;MASC;SG	N
surse	來源	sursă	來源	N;INDF;FEM;PL	N
obicei	習慣	obicei	習慣	N;INDF;MASC;SG	N
compania	公司	companie	公司	N;DEF;FEM;SG	N
echipe	團隊	echipă	團隊	N;INDF;FEM;PL	N
echipe	球隊	echipă	球隊	N;INDF;FEM;PL	N
echipe	隊伍	echipă	隊伍	N;INDF;FEM;PL	N
sezonul	季	sezon	季	N;DEF;MASC;SG	N
sezonul	季節	sezon	季節	N;DEF;MASC;SG	N
liga	聯盟	ligă	聯盟	N;DEF;FEM;SG	N
liga	同盟	ligă	同盟	N;DEF;FEM;SG	N
liga	聯賽	ligă	聯賽	N;DEF;FEM;SG	N
rol	作用	rol	作用	N;INDF;MASC;SG	N
rol	角色	rol	角色	N;INDF;MASC;SG	N
uniunea	聯盟	uniune	聯盟	N;DEF;FEM;SG	N
uniunea	工會	uniune	工會	N;DEF;FEM;SG	N
cărți	紙牌	carte	紙牌	N;INDF;FEM;PL	N
cărți	卡片	carte	卡片	N;INDF;FEM;PL	N
cărți	牌	carte	牌	N;INDF;FEM;PL	N
cărți	圖書	carte	圖書	N;INDF;FEM;PL	N
cărți	書	carte	書	N;INDF;FEM;PL	N
cărți	書籍	carte	書籍	N;INDF;FEM;PL	N
opera	歌劇	operă	歌劇	N;DEF;FEM;SG	N
rock	岩	rock	岩	N;INDF;MASC;SG	N
rock	岩石	rock	岩石	N;INDF;MASC;SG	N
rock	石頭	rock	石頭	N;INDF;MASC;SG	N
rock	搖滾	rock	搖滾	N;INDF;MASC;SG	N
zonă	區	zonă	區	N;INDF;FEM;SG	N
zonă	區域	zonă	區域	N;INDF;FEM;SG	N
zonă	面積	zonă	面積	N;INDF;FEM;SG	N
zonă	地區	zonă	地區	N;INDF;FEM;SG	N
zonă	區域	zonă	區域	N;INDF;FEM;SG	N
zonă	區	zonă	區	N;INDF;FEM;SG	N
stil	樣式	stil	樣式	N;INDF;MASC;SG	N
stil	風格	stil	風格	N;INDF;MASC;SG	N
teatru	電影	teatru	電影	N;INDF;MASC;SG	N
teatru	劇場	teatru	劇場	N;INDF;MASC;SG	N
teatru	戲劇	teatru	戲劇	N;INDF;MASC;SG	N
teatru	劇院	teatru	劇院	N;INDF;MASC;SG	N
teatru	戲院	teatru	戲院	N;INDF;MASC;SG	N
teatru	劇場	teatru	劇場	N;INDF;MASC;SG	N
teatru	戰區	teatru	戰區	N;INDF;MASC;SG	N
teatru	戲劇	teatru	戲劇	N;INDF;MASC;SG	N
teatru	劇院	teatru	劇院	N;INDF;MASC;SG	N
teatru	戲院	teatru	戲院	N;INDF;MASC;SG	N
ziarul	報紙	ziar	報紙	N;DEF;MASC;SG	N
ziarul	報	ziar	報	N;DEF;MASC;SG	N
ziarul	報章	ziar	報章	N;DEF;MASC;SG	N
post	郵政	post	郵政	N;INDF;MASC;SG	N
codul	密碼	cod	密碼	N;DEF;MASC;SG	N
codul	編碼	cod	編碼	N;DEF;MASC;SG	N
codul	碼	cod	碼	N;DEF;MASC;SG	N
fiica	女兒	fiică	女兒	N;DEF;FEM;SG	N
scopul	目標	scop	目標	N;DEF;MASC;SG	N
grupul	群組	grup	群組	N;DEF;MASC;SG	N
grupul	群	grup	群	N;DEF;MASC;SG	N
insula	海島	insulă	海島	N;DEF;FEM;SG	N
insula	島嶼	insulă	島嶼	N;DEF;FEM;SG	N
poziția	職位	poziție	職位	N;DEF;FEM;SG	N
poziția	位置	poziție	位置	N;DEF;FEM;SG	N
poziția	立場	poziție	立場	N;DEF;FEM;SG	N
albumul	相簿	album	相簿	N;DEF;MASC;SG	N
albumul	專輯	album	專輯	N;DEF;MASC;SG	N
șase	六	șase	六	NUM;PL	NUM
șase	六	șase	六	NUM;PL	NUM
director	主任	director	主任	N;INDF;MASC;SG	N
director	司長	director	司長	N;INDF;MASC;SG	N
state	國家	stat	國家	N;INDF;FEM;PL	N
state	國家	stat	國家	N;INDF;FEM;PL	N
state	州	stat	州	N;INDF;FEM;PL	N
university	大學	university	大學	N;INDF;MASC;SG	N
bar	酒吧	bar	酒吧	N;INDF;MASC;SG	N
jumătate	半數	jumătate	半數	N;INDF;FEM;SG	N
capitala	資本	capitală	資本	N;DEF;FEM;SG	N
capitala	首都	capitală	首都	N;DEF;FEM;SG	N
activitate	動態	activitate	動態	N;INDF;FEM;SG	N
activitate	活動	activitate	活動	N;INDF;FEM;SG	N
sfântul	聖人	sfânt	聖人	N;DEF;MASC;SG	N
soția	妻子	soție	妻子	N;DEF;FEM;SG	N
metri	公尺	metru	公尺	N;INDF;MASC;PL	N
metri	米	metru	米	N;INDF;MASC;PL	N
metri	公尺	metru	公尺	N;INDF;MASC;PL	N
imperiului	帝國	imperiu	帝國	N;DEF;MASC;SG	N
nevoie	需求	nevoie	需求	N;INDF;FEM;SG	N
oamenii	人類	om	人類	N;DEF;MASC;PL	N
oamenii	人	om	人	N;DEF;MASC;PL	N
oamenii	人們	om	人	N;DEF;MASC;PL	N;PL
oamenii	人民	om	人民	N;DEF;MASC;PL	N
caz	案例	caz	案例	N;INDF;MASC;SG	N
caz	個案	caz	個案	N;INDF;MASC;SG	N
caz	案件	caz	案件	N;INDF;MASC;SG	N
televiziune	電視	televiziune	電視	N;INDF;FEM;SG	N
televiziune	電視	televiziune	電視	N;INDF;FEM;SG	N
televiziune	電視	televiziune	電視	N;INDF;FEM;SG	N
curtea	法庭	curte	法庭	N;DEF;FEM;SG	N
curtea	法院	curte	法院	N;DEF;FEM;SG	N
probleme	麻煩	problemă	麻煩	N;INDF;FEM;PL	N
plan	計畫	plan	計畫	N;INDF;MASC;SG	N
naturale	天然	natural	天然	ADJ;INDF;FEM;PL	ADJ
facultatea	學院	facultate	學院	N;DEF;FEM;SG	N
facultatea	書院	facultate	書院	N;DEF;FEM;SG	N
facultatea	大學	facultate	大學	N;DEF;FEM;SG	N
pământ	大地	pământ	大地	N;INDF;MASC;SG	N
pământ	陸地	pământ	陸地	N;INDF;MASC;SG	N
pământ	土地	pământ	土地	N;INDF;MASC;SG	N
arte	藝術	artă	藝術	N;INDF;FEM;PL	N
alți	其他	alt	其他	DET;MASC;PL;3	DET
seria	系列	serie	系列	N;DEF;FEM;SG	N
direct	直直	direct	直直	ADV	ADV
direct	直接	direct	直接	ADV	ADV
direct	直接	direct	直接	ADV	ADV
șef	首席	șef	首席	N;INDF;MASC;SG	N
șef	科長	șef	科長	N;INDF;MASC;SG	N
palatul	皇宮	palat	皇宮	N;DEF;MASC;SG	N
palatul	宮殿	palat	宮殿	N;DEF;MASC;SG	N
palatul	王宮	palat	王宮	N;DEF;MASC;SG	N
palatul	宮廷	palat	宮廷	N;DEF;MASC;SG	N
palatul	宮	palat	宮	N;DEF;MASC;SG	N
termenul	任期	termen	任期	N;DEF;MASC;SG	N
termenul	術語	termen	術語	N;DEF;MASC;SG	N
termenul	學期	termen	學期	N;DEF;MASC;SG	N
carte	圖書	carte	圖書	N;INDF;FEM;SG	N
carte	書	carte	書	N;INDF;FEM;SG	N
carte	書籍	carte	書籍	N;INDF;FEM;SG	N
religie	宗教	religie	宗教	N;INDF;FEM;SG	N
religie	宗教	religie	宗教	N;INDF;FEM;SG	N
final	終	final	終	N;INDF;MASC;SG	N
final	結尾	final	結尾	N;INDF;MASC;SG	N
final	決賽	final	決賽	N;INDF;MASC;SG	N
părți	部件	parte	部件	N;INDF;FEM;PL	N
fratele	弟弟	frate	弟弟	N;DEF;MASC;SG	N
fratele	師兄	frate	師兄	N;DEF;MASC;SG	N
fratele	哥哥	frate	哥哥	N;DEF;MASC;SG	N
fratele	兄弟	frate	兄弟	N;DEF;MASC;SG	N
membrii	成員	membru	成員	N;DEF;MASC;PL	N
acord	協定	acord	協定	N;INDF;MASC;SG	N
acord	協議	acord	協議	N;INDF;MASC;SG	N
teatrul	電影	teatru	電影	N;DEF;MASC;SG	N
teatrul	劇場	teatru	劇場	N;DEF;MASC;SG	N
teatrul	戲劇	teatru	戲劇	N;DEF;MASC;SG	N
teatrul	劇院	teatru	劇院	N;DEF;MASC;SG	N
teatrul	戲院	teatru	戲院	N;DEF;MASC;SG	N
teatrul	劇場	teatru	劇場	N;DEF;MASC;SG	N
teatrul	戰區	teatru	戰區	N;DEF;MASC;SG	N
teatrul	戲劇	teatru	戲劇	N;DEF;MASC;SG	N
teatrul	劇院	teatru	劇院	N;DEF;MASC;SG	N
teatrul	戲院	teatru	戲院	N;DEF;MASC;SG	N
stânga	左側	stângă	左側	N;DEF;FEM;SG	N
stânga	左	stângă	左	N;DEF;FEM;SG	N
stânga	左翼	stângă	左翼	N;DEF;FEM;SG	N
stânga	左邊	stângă	左邊	N;DEF;FEM;SG	N
momentul	時刻	moment	時刻	N;DEF;MASC;SG	N
drumul	公路	drum	公路	N;DEF;MASC;SG	N
drumul	道路	drum	道路	N;DEF;MASC;SG	N
drumul	路	drum	路	N;DEF;MASC;SG	N
evenimente	事件	eveniment	事件	N;INDF;FEM;PL	N
evenimente	活動	eveniment	活動	N;INDF;FEM;PL	N
district	區	district	區	N;INDF;MASC;SG	N
district	地區	district	地區	N;INDF;MASC;SG	N
luna	月球	lună	月球	N;DEF;FEM;SG	N
luna	月亮	lună	月亮	N;DEF;FEM;SG	N
luna	月	lună	月	N;DEF;FEM;SG	N
luna	月	lună	月	N;DEF;FEM;SG	N
luna	個	lună	個	N;DEF;FEM;SG	N
luna	月份	lună	月份	N;DEF;FEM;SG	N
publică	公開	publica	公開	V;IND;SG;3;PST;FIN	V
publică	刊登	publica	刊登	V;IND;SG;3;PST;FIN	V
publică	發表	publica	發表	V;IND;SG;3;PST;FIN	V
poet	詩人	poet	詩人	N;INDF;MASC;SG	N
nivelul	層次	nivel	層次	N;DEF;MASC;SG	N
nivelul	級別	nivel	級別	N;DEF;MASC;SG	N
nivelul	等級	nivel	等級	N;DEF;MASC;SG	N
nivelul	關卡	nivel	關卡	N;DEF;MASC;SG	N
observatorul	天文	observator	天文	N;DEF;MASC;SG	N
romane	小說	roman	小說	N;INDF;FEM;PL	N
pas	台階	pas	台階	N;INDF;MASC;SG	N
pas	步驟	pas	步驟	N;INDF;MASC;SG	N
pas	步	pas	步	N;INDF;MASC;SG	N
biserici	教會	biserică	教會	N;INDF;FEM;PL	N
biserici	教堂	biserică	教堂	N;INDF;FEM;PL	N
proiectului	項目	proiect	項目	N;DEF;MASC;SG	N
lumina	光線	lumină	光線	N;DEF;FEM;SG	N
lumina	光	lumină	光	N;DEF;FEM;SG	N
lumina	燈光	lumină	燈光	N;DEF;FEM;SG	N
lumina	光明	lumină	光明	N;DEF;FEM;SG	N
elemente	項目	element	項目	N;INDF;FEM;PL	N
elemente	元素	element	元素	N;INDF;FEM;PL	N
elemente	要件	element	要件	N;INDF;FEM;PL	N
piatră	石	piatră	石	N;INDF;FEM;SG	N
piatră	石頭	piatră	石頭	N;INDF;FEM;SG	N
piatră	岩	piatră	岩	N;INDF;FEM;SG	N
piatră	岩石	piatră	岩石	N;INDF;FEM;SG	N
piatră	石頭	piatră	石頭	N;INDF;FEM;SG	N
piatră	搖滾	piatră	搖滾	N;INDF;FEM;SG	N
produse	商品	produs	商品	N;INDF;FEM;PL	N
produse	產品	produs	產品	N;INDF;FEM;PL	N
produse	產物	produs	產物	N;INDF;FEM;PL	N
produse	商品	produs	商品	N;INDF;FEM;PL	N
produse	產品	produs	產品	N;INDF;FEM;PL	N
piese	曲目	piesă	曲目	N;INDF;FEM;PL	N
piese	軌道	piesă	軌道	N;INDF;FEM;PL	N
piese	部件	piesă	部件	N;INDF;FEM;PL	N
piața	市場	piață	市場	N;DEF;FEM;SG	N
muzica	音樂	muzică	音樂	N;DEF;FEM;SG	N
casă	屋	casă	屋	N;INDF;FEM;SG	N
casă	房屋	casă	房屋	N;INDF;FEM;SG	N
casă	房子	casă	房子	N;INDF;FEM;SG	N
casă	家	casă	家	N;INDF;FEM;SG	N
casă	住家	casă	住家	N;INDF;FEM;SG	N
afaceri	企業	afacere	企業	N;INDF;FEM;PL	N
afaceri	業務	afacere	業務	N;INDF;FEM;PL	N
afaceri	商業	afacere	商業	N;INDF;FEM;PL	N
afaceri	商務	afacere	商務	N;INDF;FEM;PL	N
vestul	西邊	vest	西邊	N;DEF;MASC;SG	N
vestul	西	vest	西	N;DEF;MASC;SG	N
vestul	西部	vest	西部	N;DEF;MASC;SG	N
pagini	頁	pagină	頁	N;INDF;FEM;PL	N
linia	線	linie	線	N;DEF;FEM;SG	N
linia	線路	linie	線路	N;DEF;FEM;SG	N
medie	介質	medie	介質	N;INDF;FEM;SG	N
medie	中型	medie	中型	N;INDF;FEM;SG	N
medie	中	medie	中	N;INDF;FEM;SG	N
medie	媒介	medie	媒介	N;INDF;FEM;SG	N
puterea	力氣	putere	力氣	N;DEF;FEM;SG	N
puterea	強度	putere	強度	N;DEF;FEM;SG	N
puterea	實力	putere	實力	N;DEF;FEM;SG	N
puterea	力量	putere	力量	N;DEF;FEM;SG	N
puterea	體力	putere	體力	N;DEF;FEM;SG	N
puterea	電力	putere	電力	N;DEF;FEM;SG	N
puterea	電源	putere	電源	N;DEF;FEM;SG	N
puterea	動力	putere	動力	N;DEF;FEM;SG	N
puterea	權力	putere	權力	N;DEF;FEM;SG	N
puternic	強壯	puternic	強壯	ADJ;INDF;MASC;SG	ADJ
puternic	強烈	puternic	強烈	ADJ;INDF;MASC;SG	ADJ
puternic	堅強	puternic	堅強	ADJ;INDF;MASC;SG	ADJ
legea	法律	lege	法律	N;DEF;FEM;SG	N
cariera	職業	carieră	職業	N;DEF;FEM;SG	N
rezultat	結果	rezultat	結果	N;INDF;MASC;SG	N
structura	結構	structură	結構	N;DEF;FEM;SG	N
rândul	划	rând	划	N;DEF;MASC;SG	N
rândul	排	rând	排	N;DEF;MASC;SG	N
nordul	北方	nord	北方	N;DEF;MASC;SG	N
nordul	北	nord	北	N;DEF;MASC;SG	N
nordul	北部	nord	北部	N;DEF;MASC;SG	N
nordul	北方	nord	北方	N;DEF;MASC;SG	N
nordul	北部	nord	北部	N;DEF;MASC;SG	N
ușor	容易	ușor	容易	ADV	ADV
putere	力氣	putere	力氣	N;INDF;FEM;SG	N
putere	強度	putere	強度	N;INDF;FEM;SG	N
putere	實力	putere	實力	N;INDF;FEM;SG	N
putere	力量	putere	力量	N;INDF;FEM;SG	N
putere	體力	putere	體力	N;INDF;FEM;SG	N
putere	電力	putere	電力	N;INDF;FEM;SG	N
putere	電源	putere	電源	N;INDF;FEM;SG	N
putere	動力	putere	動力	N;INDF;FEM;SG	N
putere	權力	putere	權力	N;INDF;FEM;SG	N
adevărul	真理	adevăr	真理	N;DEF;MASC;SG	N
adevărul	事實	adevăr	事實	N;DEF;MASC;SG	N
adevărul	真相	adevăr	真相	N;DEF;MASC;SG	N
black	黑	black	黑	N;INDF;MASC;SG	N
black	黑色	black	黑色	N;INDF;MASC;SG	N
black	黑人	black	黑人	N;INDF;MASC;SG	N
ediția	版	ediție	版	N;DEF;FEM;SG	N
castelul	城堡	castel	城堡	N;DEF;MASC;SG	N
castelul	城	castel	城	N;DEF;MASC;SG	N
fiu	兒子	fiu	兒子	N;INDF;MASC;SG	N
naturală	天然	natural	天然	ADJ;INDF;FEM;SG	ADJ
consiliului	安理	consiliu	安理	N;DEF;MASC;SG	N
importantă	重要	important	重要	ADJ;INDF;FEM;SG	ADJ
suprafața	表面	suprafață	表面	N;DEF;FEM;SG	N
suprafața	地面	suprafață	地面	N;DEF;FEM;SG	N
suprafața	地表	suprafață	地表	N;DEF;FEM;SG	N
premii	獎勵	premiu	獎勵	N;INDF;FEM;PL	N
premii	獎	premiu	獎	N;INDF;FEM;PL	N
premii	獎品	premiu	獎品	N;INDF;FEM;PL	N
puncte	點	punct	點	N;INDF;FEM;PL	N
puncte	點數	punct	點數	N;INDF;FEM;PL	N
prințul	王子	prinț	王子	N;DEF;MASC;SG	N
prințul	太子	prinț	太子	N;DEF;MASC;SG	N
prințul	親王	prinț	親王	N;DEF;MASC;SG	N
meteorologie	氣象	meteorologie	氣象	N;INDF;FEM;SG	N
meteorologie	氣象	meteorologie	氣象	N;INDF;FEM;SG	N
lungime	長度	lungime	長度	N;INDF;FEM;SG	N
femei	婦女	femeie	婦女	N;INDF;FEM;PL	N
femei	女性	femeie	女性	N;INDF;FEM;PL	N
școală	學校	școală	學校	N;INDF;FEM;SG	N
șapte	七七	șapte	七七	NUM;PL	NUM
șapte	七	șapte	七	NUM;PL	NUM
șapte	七	șapte	七	NUM;PL	NUM
plante	植物	plantă	植物	N;INDF;FEM;PL	N
ediție	版	ediție	版	N;INDF;FEM;SG	N
hidrologie	水文	hidrologie	水文	N;INDF;FEM;SG	N
ocupat	繁忙	ocupa	繁忙	ADJ;INDF;MASC;SG	ADJ
adesea	時常	adesea	時常	ADV	ADV
adesea	常常	adesea	常常	ADV	ADV
adesea	經常	adesea	經常	ADV	ADV
volumul	體積	volum	體積	N;DEF;MASC;SG	N
volumul	音量	volum	音量	N;DEF;MASC;SG	N
media	媒體	medie	媒體	N;DEF;FEM;SG	N
media	媒介	medie	媒介	N;DEF;FEM;SG	N
permite	允許	permite	允許	V;IND;SG;3;PRS;FIN	V
consiliul	安理	consiliu	安理	N;DEF;MASC;SG	N
punctul	角	punct	角	N;DEF;MASC;SG	N
punctul	點	punct	點	N;DEF;MASC;SG	N
superioară	優越	superior	優越	ADJ;INDF;FEM;SG	ADJ
planet	行星	planet	行星	N;INDF;MASC;SG	N
planet	星球	planet	星球	N;INDF;MASC;SG	N
case	案例	casă	案例	N;INDF;FEM;PL	N
case	個案	casă	個案	N;INDF;FEM;PL	N
case	案件	casă	案件	N;INDF;FEM;PL	N
case	房屋	casă	房屋	N;INDF;FEM;PL	N
case	房子	casă	房子	N;INDF;FEM;PL	N
art	美術	art	美術	N;INDF;MASC;SG	N
art	藝術	art	藝術	N;INDF;MASC;SG	N
art	藝術	art	藝術	N;INDF;MASC;SG	N
politician	政客	politician	政客	N;INDF;MASC;SG	N
politician	政治	politician	政治	N;INDF;MASC;SG	N
scurtă	簡短	scurt	簡短	ADJ;INDF;FEM;SG	ADJ
scurtă	簡短	scurt	簡短	ADJ;INDF;FEM;SG	ADJ
detalii	細節	detaliu	細節	N;INDF;FEM;PL	N
detalii	詳情	detaliu	詳情	N;INDF;FEM;PL	N
detalii	細節	detaliu	細節	N;INDF;FEM;PL	N
detalii	詳細	detaliu	詳細	N;INDF;FEM;PL	N
detalii	詳情	detaliu	詳情	N;INDF;FEM;PL	N
trupele	部隊	trupă	部隊	N;DEF;FEM;PL	N
internet	網路	internet	網路	N;INDF;MASC;SG	N
internet	網際	internet	網際	N;INDF;MASC;SG	N
real	真實	real	真實	ADJ;INDF;MASC;SG	ADJ
cultura	文化	cultură	文化	N;DEF;FEM;SG	N
romanul	小說	roman	小說	N;DEF;MASC;SG	N
problema	問題	problemă	問題	N;DEF;FEM;SG	N
țările	國家	țară	國家	N;DEF;FEM;PL	N
țările	各國	țară	各國	N;DEF;FEM;PL	N
mesaj	留言	mesaj	留言	N;INDF;MASC;SG	N
mesaj	訊息	mesaj	訊息	N;INDF;MASC;SG	N
mesaj	信件	mesaj	信件	N;INDF;MASC;SG	N
hartă	地圖	hartă	地圖	N;INDF;FEM;SG	N
academia	學院	academie	學院	N;DEF;FEM;SG	N
complet	完全	complet	完全	ADV	ADV
cultură	文化	cultură	文化	N;INDF;FEM;SG	N
obiective	目標	obiectiv	目標	N;INDF;FEM;PL	N
obiective	目標	obiectiv	目標	N;INDF;FEM;PL	N
obiective	目標	obiectiv	目標	N;INDF;FEM;PL	N
actriță	女	actriță	女	N;INDF;FEM;SG	N
actriță	女	actriță	女	N;INDF;FEM;SG	N
actriță	演員	actriță	演員	N;INDF;FEM;SG	N
măsură	度量	măsură	度量	N;INDF;FEM;SG	N
măsură	計量	măsură	計量	N;INDF;FEM;SG	N
măsură	量度	măsură	量度	N;INDF;FEM;SG	N
superior	優越	superior	優越	ADJ;INDF;CMPR;MASC;SG	ADJ
joc	比賽	joc	比賽	N;INDF;MASC;SG	N
joc	遊戲	joc	遊戲	N;INDF;MASC;SG	N
parcul	樸	parc	樸	N;DEF;MASC;SG	N
parcul	公園	parc	公園	N;DEF;MASC;SG	N
stare	狀況	stare	狀況	N;INDF;FEM;SG	N
stare	狀態	stare	狀態	N;INDF;FEM;SG	N
stare	現況	stare	現況	N;INDF;FEM;SG	N
stare	國家	stare	國家	N;INDF;FEM;SG	N
stare	州	stare	州	N;INDF;FEM;SG	N
stare	條件	stare	條件	N;INDF;FEM;SG	N
stare	狀況	stare	狀況	N;INDF;FEM;SG	N
procesul	審訊	proces	審訊	N;DEF;MASC;SG	N
procesul	審判	proces	審判	N;DEF;MASC;SG	N
unități	單元	unitate	單元	N;INDF;FEM;PL	N
unități	單位	unitate	單位	N;INDF;FEM;PL	N
cale	路徑	cale	路徑	N;INDF;FEM;SG	N
clasa	階級	clasă	階級	N;DEF;FEM;SG	N
clasa	類	clasă	類	N;DEF;FEM;SG	N
clasa	類別	clasă	類別	N;DEF;FEM;SG	N
clasa	課堂	clasă	課堂	N;DEF;FEM;SG	N
clasa	班級	clasă	班級	N;DEF;FEM;SG	N
proiect	項目	proiect	項目	N;INDF;MASC;SG	N
formează	撥	forma	撥	V;IND;3;PRS;FIN	V
calea	路徑	cale	路徑	N;DEF;FEM;SG	N
stadion	體育	stadion	體育	N;INDF;MASC;SG	N
stadion	球場	stadion	球場	N;INDF;MASC;SG	N
roșu	紅	roșu	紅	N;INDF;MASC;SG	N
roșu	紅色	roșu	紅色	N;INDF;MASC;SG	N
articolele	文章	articol	文章	N;DEF;FEM;PL	N
lupta	格鬥	luptă	格鬥	N;DEF;FEM;SG	N
lupta	打架	luptă	打架	N;DEF;FEM;SG	N
lupta	戰鬥	luptă	戰鬥	N;DEF;FEM;SG	N
lupta	打架	luptă	打架	N;DEF;FEM;SG	N
lupta	戰鬥	luptă	戰鬥	N;DEF;FEM;SG	N
niciodată	從來	niciodată	從來	ADV	ADV
epoca	紀元	epocă	紀元	N;DEF;FEM;SG	N
împăratul	皇帝	împărat	皇帝	N;DEF;MASC;SG	N
împăratul	天皇	împărat	天皇	N;DEF;MASC;SG	N
divizia	組織	divizie	組織	N;DEF;FEM;SG	N
metal	金屬	metal	金屬	N;INDF;MASC;SG	N
monumente	古蹟	monument	古蹟	N;INDF;FEM;PL	N
cursul	課程	curs	課程	N;DEF;MASC;SG	N
construcție	施工	construcție	施工	N;INDF;FEM;SG	N
construcție	建築	construcție	建築	N;INDF;FEM;SG	N
urmează	跟	urma	跟	V;IND;3;PRS;FIN	V
debit	流	debit	流	N;INDF;MASC;SG	N
debit	流程	debit	流程	N;INDF;MASC;SG	N
debit	流動	debit	流動	N;INDF;MASC;SG	N
debit	流量	debit	流量	N;INDF;MASC;SG	N
debit	借方	debit	借方	N;INDF;MASC;SG	N
arată	顯示	arăta	顯示	V;IND;3;PRS;FIN	V
arată	展示	arăta	展示	V;IND;3;PRS;FIN	V
arată	顯示	arăta	顯示	V;IND;3;PRS;FIN	V
acțiune	動作	acțiune	動作	N;INDF;FEM;SG	N
acțiune	行動	acțiune	行動	N;INDF;FEM;SG	N
include	包括	include	包括	V;IND;SG;3;PRS;FIN	V
include	包括	include	包括	V;IND;SG;3;PRS;FIN	V
obține	獲取	obține	獲取	V;IND;SG;3;PRS;FIN	V
obține	獲得	obține	獲得	V;IND;SG;3;PRS;FIN	V
obține	得到	obține	得到	V;IND;SG;3;PRS;FIN	V
league	聯盟	league	聯盟	N;INDF;MASC;SG	N
league	同盟	league	同盟	N;INDF;MASC;SG	N
league	聯賽	league	聯賽	N;INDF;MASC;SG	N
jurnalul	日誌	jurnal	日誌	N;DEF;MASC;SG	N
jurnalul	日刊	jurnal	日刊	N;DEF;MASC;SG	N
jurnalul	日記	jurnal	日記	N;DEF;MASC;SG	N
jurnalul	期刊	jurnal	期刊	N;DEF;MASC;SG	N
jurnalul	日記	jurnal	日記	N;DEF;MASC;SG	N
situația	情況	situație	情況	N;DEF;FEM;SG	N
omul	人	om	人	N;DEF;MASC;SG	N
omul	男人	om	男人	N;DEF;MASC;SG	N
interes	興趣	interes	興趣	N;INDF;MASC;SG	N
interes	利息	interes	利息	N;INDF;MASC;SG	N
