분류	klasifikasi	분류	klasifikasi	N	N;SG
과학	sains	과학	sains	N	N;SG
학력	edukasi	학력	edukasi	N	N;SG
학력	pendidikan	학력	pendidikan	N	N;SG
단체	organisasi	단체	organisasi	N	N;SG
단체	organisasi	단체	organisasi	N	N;SG
평균	maksud	평균	maksud	N	N;SG
시작	awalan	시작	awalan	N	N;SG
시작	startup	시작	startup	N	N
사실	fakta	사실	fakta	N	N;SG
사실	kenyataan	사실	kenyataan	N	N;SG
사실	fakta	사실	fakta	N	N;SG
사실	faktanya	사실	fakta	N	N;SG
중앙	pusat	중앙	pusat	N	N;SG
중앙	pusat	중앙	pusat	N	N;SG
정치적	politik	정치+적	politik	N	N;SG
군인	tentara	군인	tentara	N	N;SG
군인	prajurit	군인	prajurit	N	N;SG
군인	serdadu	군인	serdadu	N	N;SG
군인	tentara	군인	tentara	N	N;SG
군인	prajurit	군인	prajurit	N	N;SG
군인	serdadu	군인	serdadu	N	N;SG
대상	obyek	대상	obyek	N	N;SG
대상	objek	대상	objek	N	N;SG
대상	targetkan	대상	targetkan	N	N;SG
대상	sasaran	대상	sasaran	N	N;SG
대상	target	대상	target	N	N;SG
시설	fasilitas	시설	fasilitas	N	N;SG
시설	fasilitas	시설	fasilitas	N	N;SG
산업	industri	산업	industri	N	N;SG
산업	industri	산업	industri	N	N;SG
산업	industri	산업	industri	N	N;SG
보물	harta	보물	harta	N	N;SG
보물	harta	보물	harta	N	N;SG
박사	doktor	박사	doktor	N	N;SG
오른쪽	kanan	오른쪽	kanan	N	N;SG
지구	bumi	지구	bumi	N	N;SG
낮은	rendah	낮+ㄴ	rendah	ADJ	ADJ;SG
다중	kelipatan	다중	kelipatan	N	N;SG
부문	sektor	부문	sektor	N	N;SG
진행	kemajuan	진행	kemajuan	N	N;SG
진행	perkembangan	진행	perkembangan	N	N;SG
진행	progres	진행	progres	N	N;SG
분쟁	konflik	분쟁	konflik	N	N;SG
분쟁	sengketa	분쟁	sengketa	N	N;SG
분쟁	perselisihan	분쟁	perselisihan	N	N;SG
분쟁	persengketaan	분쟁	persengketaan	N	N;SG
분쟁	konflik	분쟁	konflik	N	N;SG
분쟁	sengketa	분쟁	sengketa	N	N;SG
분쟁	persengketaan	분쟁	persengketaan	N	N;SG
분쟁	perselisihan	분쟁	perselisihan	N	N;SG
보컬	vokal	보+니+ㄴ	vokal	N	N;SG
보컬	vokalis	보+니+ㄴ	vokalis	N	N;SG
보컬	vokal	보+니+ㄴ	vokal	N	N;SG
보컬	vokal	보+니+ㄴ	vokal	N	N;SG
회사	perusahaan	회사	perusahaan	N	N;SG
회사	perusahaan	회사	perusahaan	N	N;SG
통합	integrasi	통합	integrasi	N	N;SG
통합	integrasi	통합	integrasi	N	N;SG
통합	penggabungan	통합	pengabungan	N	N;SG
미디어	media	미디어	media	N	N;SG
미디어	medium	미디어	medium	N	N
미디어	menengah	미디어	menengah	N	N;SG
제목	judul	제목	judul	N	N;SG
제목	subyek	제목	subyek	N	N
제목	subjek	제목	subjek	N	N;SG
제목	perihal	제목	perihal	N	N
제목	gelar	제목	gelar	N	N;SG;ACT
제목	titel	제목	titel	N	N;SG
제목	gelar	제목	gelar	N	N;SG;ACT
제목	jabatan	제목	jabatan	N	N;SG
제목	judul	제목	judul	N	N;SG
코미디	komedi	코미디	komedi	N	N;SG
코미디	komedi	코미디	komedi	N	N;SG
부인	nyonya	부인	nyonya	N	N
우주	semesta	우주	semesta	N	N;SG
우주	ruang	우주	ruang	N	N;SG
우주	spasi	우주	spasi	N	N
우주	angkasa	우주	angkasa	N	N;SG
아주	sangat	아주	sangat	ADV	ADV
사망	kematian	사망	kematian	N	N;SG
사망	almarhum	사망	almarhum	N	N
사망	wafat	사망	wafat	N	N
이용	penggunaan	이용	pengunaan	N	N;SG
뮤지컬	musik	껍지+ㄴ	musik	N	N;SG
뮤지컬	musikal	껍지+ㄴ	musikal	N	N
뮤지컬	musikal	껍지+ㄴ	musikal	N	N
후보	nominasi	후보	nominasi	N	N;SG
후보	calon	후보	calon	N	N;SG
후보	kandidat	후보	kandidat	N	N;SG
후보	calon	후보	calon	N	N;SG
후보	kandidat	후보	kandidat	N	N;SG
졸업생	alumni	졸업생	alumni	N	N;SG
졸업생	lulusan	졸업생	lulusan	N	N;SG
농구	basket	농구	basket	N	N
종류	jenis	종류	jenis	N	N;SG
종류	jenis	종류	jenis	N	N;SG
종류	tipe	종류	tipe	N	N;SG
종료	akhir	종료	akhir	N	N;SG
여전히	masih	여전+히	masih	ADV	ADV
차량	mobil	차량	mobil	N	N;SG
차량	kendaraan	차량	kendaraan	N	N;SG
차량	mobil	차량	mobil	N	N;SG
차량	kendaraan	차량	kendaraan	N	N;SG
그냥	hanya	그냥	hanya	ADV	ADV
부분	bagian	부분	bagian	N	N;SG
부분	sebagian	부분	sebagian	N	N;SG
부분	bagian	부분	bagian	N	N;SG
부분	onderdil	부분	onderdil	N	N
지리	geografi	지리	geografi	N	N;SG
학사	bujangan	학사	bujangan	N	N;SG
학사	sarjana	학사	sarjana	N	N
매년	tahunan	매년	tahunan	N	N;SG
계정	rekening	계정	rekening	N	N;SG
계정	akun	계정	akun	N	N;SG
계정	rekening	계정	rekening	N	N;SG
계정	akun	계정	akun	N	N;SG
작곡가	komposer	작곡가	komposer	N	N;SG
작곡가	penyusun	작곡가	pensusun	N	N;SG
전자	elektronika	전자	elektronika	N	N
전자	elektronik	전자	elektronik	N	N;SG
전자	elektron	전자	elektron	N	N;SG
전자	elektron	전자	elektron	N	N;SG
사회적	sosial	사회+적	sosial	N	N;SG
동물	hewan	동물	hewan	N	N;SG
동물	binatang	동물	binatang	N	N;SG
동물	hewan	동물	hewan	N	N;SG
동물	binatang	동물	binatang	N	N;SG
출처	asal	출처	asal	N	N;SG
출처	sumber	출처	sumber	N	N;SG
출처	sumber	출처	sumber	N	N;SG
거리	kejauhan	거리	kejauhan	N	N;SG
거리	jarak	거리	jarak	N	N;SG
거리	jalanan	거리	jalanan	N	N;SG
거리	street	거리	street	N	N
거리	jalanan	거리	jalanan	N	N;SG
젊은	muda	젊+ㄴ	muda	ADJ	ADJ;SG
멤버	member	멤버	menber		
코치	pelatih	코치	penlatih	N	N;SG
코치	pelatih	코치	penlatih	N	N;SG
충분히	cukup	충분+히	cukup	ADV	ADV
조약	konvensi	조약	konvensi	N	N;SG
조약	perjanjian	조약	perjanjian	N	N;SG
조약	traktat	조약	traktat	N	N
장관	menteri	장관	menteri	N	N;SG
단지	hanya	단지	hanya	ADV	ADV
국회	parlemen	국회	parlemen	N	N;SG
상태	status	상태	status	N	N;SG
상태	negara	상태	negara	N	N;SG
상태	keadaan	상태	keadaan	N	N;SG
공연	kinerja	공연	kinerja	N	N;SG
공연	performa	공연	performa	N	N;SG
공연	suntuk	공연	suntuk	N	N
공연	penampilan	공연	pentampilan	N	N;SG
공연	pertunjukan	공연	pertunjukan	N	N;SG
공연	pertunjukan	공연	pertunjukan	N	N;SG
득점	skor	득점	skor	N	N;SG
득점	skor	득점	skor	N	N;SG
득점	skor	득점	skor	N	N;SG
사랑	rpp	사랑	rpp	N	N;SG
사랑	cinta	사랑	cinta	N	N;SG
아이돌	idola	아이돌	idola	N	N
아이돌	idol	아이돌	idol	N	N
정책	polis	정책	polis	N	N;SG
정책	kebijakan	정책	kebijakan	N	N;SG
정책	kebijakan	정책	kebijakan	N	N;SG
친구	teman	친구	teman	N	N;SG
친구	teman	친구	teman	N	N;SG
친구	sahabat	친구	sahabat	N	N;SG
버전	versi	버전	versi	N	N;SG
버전	versi	버전	versi	N	N;SG
다섯	lima	다섯	lima	NUM	NUM
공간	spasi	공간	spasi	N	N
공간	ruang	공간	ruang	N	N;SG
공간	spasi	공간	spasi	N	N
공간	angkasa	공간	angkasa	N	N;SG
빠른	cepat	빠르+ㄴ	cepat	ADJ	ADJ;SG
구성	konfigurasi	구성	konfigurasi	N	N;SG
구성	mengkonfigurasi	구성	menkonfigurasi	N	N;SG;ACT
문자	teks	문자	teks	N	N;SG
문자	skrip	문자	skrip	N	N;SG
문자	naskah	문자	naskah	N	N;SG
문자	script	문자	script	N	N
문자	tokoh	문자	tokoh	N	N;SG
문자	karakter	문자	karakter	N	N;SG
문자	aksara	문자	aksara	N	N;SG
문자	karakter	문자	karakter	N	N;SG
문자	alphabet	문자	alphabet	N	N
문자	alfabet	문자	alfabet	N	N;SG
문자	abjad	문자	abjad	N	N;SG
문학	sastra	문학	sastra	N	N
문학	sastra	문학	sastra	N	N
문학	puisi	문학	puisi	N	N
에너지	tenaga	에너지	tenaga	N	N;SG
에너지	energi	에너지	energi	N	N;SG
차트	grafik	차트	grafik	N	N
차트	diagram	차트	diagram	N	N;SG
차트	bagan	차트	bagan	N	N;SG
차트	bagan	차트	bagan	N	N;SG
사회주의	sosialisme	사회주의	sosialisme	N	N;SG
사회주의	sosial	사회주의	sosial	N	N;SG
어린이	anak	어린이	anak	N	N;SG
문장	kalimatnya	문장	kalimat	N	N;SG
문장	kalimat	문장	kalimat	N	N;SG
문장	hukuman	문장	hukuman	N	N;SG
문장	kalimat	문장	kalimat	N	N;SG
기사	artikel	기사	artikel	N	N;SG
기사	ksatria	기사	ksatria	N	N;SG
기사	kesatria	기사	kesatria	N	N
기사	pasal	기사	pasal	N	N;SG
기사	artikel	기사	artikel	N	N;SG
짧은	singkat	짧+ㄴ	singkat	ADJ	ADJ;SG
짧은	pendek	짧+ㄴ	pendek	ADJ	ADJ;SG
지도자	pemimpin	지도자	penpimpin	N	N;SG
지도자	pemimpin	지도자	penpimpin	N	N;SG
장소	tempat	장소	tempat	N	N;SG
장소	tempat	장소	tempat	N	N;SG
훨씬	banyak	훨씬	banyak	ADV	ADV
마을	kotamadya	마을	kotamadya	N	N;SG
마을	kota	마을	kota	N	N;SG
마을	desa	마을	desa	N	N;SG
마을	kampung	마을	kampung	N	N;SG
마을	dusun	마을	dusun	N	N;SG
마을	desa	마을	desa	N	N;SG
제품	produk	제품	produk	N	N;SG
제품	produk	제품	produk	N	N;SG
작전	operasi	작전	operasi	N	N;SG
작전	operasi	작전	operasi	N	N;SG
수영	renang	수영	renang	N	N;SG
수영	perenang	수영	penrenang	N	N;SG
수영	renang	수영	renang	N	N;SG
의견	opini	의견	opini	N	N;SG
의견	pendapat	의견	pendapat	N	N;SG
의견	masukan	의견	masukan	N	N;SG
의견	opini	의견	opini	N	N;SG
의견	pendapat	의견	pendapat	N	N;SG
보호	lindungi	보호	lindungi	N	N;SG;ACT
보호	protektif	보호	protektif	N	N
보호	perlindungan	보호	perlindungan	N	N;SG
보호	proteksi	보호	proteksi	N	N;SG
발표	pengumuman	발표	penumuman	N	N;SG
발표	presentasi	발표	presentasi	N	N;SG
발표	pengumuman	발표	penumuman	N	N;SG
획득	akuisisi	획득	akuisisi	N	N;SG
획득	perolehan	획득	perolehan	N	N;SG
요리	hidangan	요리	hidangan	N	N;SG
요리	piring	요리	piring	N	N;SG
요리	masakan	요리	masakan	N	N;SG
인간	manusia	인간	manusia	N	N;SG
인간	manusiawi	인간	manusiawi	N	N
인간	manusia	인간	manusia	N	N;SG
태풍	taufan	태풍	taufan	N	N;SG
태풍	typhoon	태풍	typhoon	N	N
태풍	topan	태풍	topan	N	N;SG
반대	kebalikan	반대	kebalikan	N	N;SG
조직	organisasi	조직	organisasi	N	N;SG
조직	organisasi	조직	organisasi	N	N;SG
조직	jaringan	조직	jaringan	N	N;SG
드래프트	draf	드래프트	draf	N	N;SG
드래프트	draft	드래프트	draft	N	N;SG
드래프트	konsep	드래프트	konsep	N	N;SG
왕조	dinasti	왕조	dinasti	N	N
왕조	dinasti	왕조	dinasti	N	N
혁명	revolusi	혁명	revolusi	N	N;SG
혁명	revolusi	혁명	revolusi	N	N;SG
아름다운	cantik	아름답+ㄴ	cantik	ADJ	ADJ;SG
아름다운	indah	아름답+ㄴ	indah	ADJ	ADJ;SG
건물	bangunan	건물	bangunan	N	N;SG
건물	gedung	건물	gedung	N	N;SG
건물	bangunan	건물	bangunan	N	N;SG
건물	gedung	건물	gedung	N	N;SG
박물관	musium	박물관	musium	N	N
박물관	musium	박물관	musium	N	N
민족	bangsa	민족	bangsa	N	N;SG
음성	suaranya	음성	suara	N	N;SG
음성	pidato	음성	pidato	N	N;SG
음성	ucapan	음성	ucapan	N	N;SG
기획	perencanaan	기획	penrencanaan	N	N;SG
경찰	polisi	경찰	polisi	N	N;SG
경찰	polisi	경찰	polisi	N	N;SG
경찰	kepolisian	경찰	kepolisian	N	N;SG
민주당	demokratik	민주당	demokratik	N	N;SG
민주당	demokratis	민주당	demokratis	N	N;SG
민주당	demokrat	민주당	demokrat	N	N;SG
민주당	demokrasi	민주당	demokrasi	N	N;SG
민주당	demokrat	민주당	demokrat	N	N;SG
픽처스	gambar	픽처스	gambar	N	N;SG
명단	skuat	명단	skuat	N	N;SG
명단	regu	명단	regu	N	N;SG
명단	daftar	명단	daftar	N	N;SG
명단	list	명단	list	N	N
주식회사	perusahaan	주식회사	perusahaan	N	N;SG
주식회사	korporasi	주식회사	korporasi	N	N;SG
공격	serangan	공격	serangan	N	N;SG
공격	penyerangan	공격	penserangan	N	N;SG
공격	serangan	공격	serangan	N	N;SG
공격	penyerangan	공격	penserangan	N	N;SG
공격	serbu	공격	serbu	N	N;SG
공격	serangan	공격	serangan	N	N;SG
공격	penyerangan	공격	penserangan	N	N;SG
동부	timur	동부	timur	N	N;SG
동부	timur	동부	timur	N	N;SG
전문	professional	전문	professional	N	N
전문	spesialisasi	전문	spesialisasi	N	N
환경	lingkungan	환경	lingkungan	N	N;SG
환경	lingkungan	환경	lingkungan	N	N;SG
넓은	lebar	넓+ㄴ	lebar	ADJ	ADJ;SG
기능	fitur	기능	fitur	N	N;SG
기능	fitur	기능	fitur	N	N;SG
기능	fungsionalitas	기능	fungsionalitas	N	N;SG
협회	asosiasi	협회	asosiasi	N	N;SG
협회	asosiasi	협회	asosiasi	N	N;SG
협회	perhimpunan	협회	perhimpunan	N	N;SG
조사	investigasi	조사	investigasi	N	N;SG
조사	penyelidikan	조사	penselidikan	N	N;SG
조사	riset	조사	riset	N	N;SG
조사	penelitian	조사	pentelitian	N	N;SG
학생	pelajar	학생	pelajar	N	N;SG
학생	santri	학생	santri	N	N;SG
학생	mahasiswa	학생	mahasiswa	N	N;SG
학생	murid	학생	murid	N	N;SG
학생	siswa	학생	siswa	N	N;SG
학생	pelajar	학생	pelajar	N	N;SG
학생	mahasiswa	학생	mahasiswa	N	N;SG
학생	murid	학생	murid	N	N;SG
학생	siswa	학생	siswa	N	N;SG
생활	kehidupan	생활	kehidupan	N	N;SG
생활	hidup	생활	hidup	N	N;SG
생활	lifestyle	생활	lifestyle	N	N
법률	hukum	법률	hukum	N	N;SG;ACT
법률	legislasi	법률	legislasi	N	N;SG
법률	hukum	법률	hukum	N	N;SG;ACT
계획	perencanaan	계획	penrencanaan	N	N;SG
계획	rencana	계획	rencana	N	N;SG
계획	rencana	계획	rencana	N	N;SG
카드	kartu	카드	kartu	N	N;SG
카드	kartu	카드	kartu	N	N;SG
촬영	tembak	촬영	tembak	N	N;SG;ACT
촬영	penembakan	촬영	pentembakan	N	N;SG
촬영	bidikan	촬영	bidikan	N	N;SG
시장	pasar	시장	pasar	N	N;SG
시장	pasar	시장	pasar	N	N;SG
소년	bocah	소년	bocah	N	N
시인	penyair	시인	penyair	N	N
시인	pujangga	시인	pujangga	N	N
시인	penyair	시인	penyair	N	N
시인	pujangga	시인	pujangga	N	N
내부	interior	내부	interior	N	N;SG
내부	batin	내부	batin	N	N;SG
논란이	kontroversial	논란+이	kontroversial	N	N;SG
도서관	pustaka	도서관	pustaka	N	N
도서관	perpustakaan	도서관	perpustakaan	N	N;SG
도서관	library	도서관	library	N	N;SG
도서관	pustaka	도서관	pustaka	N	N
도서관	perpustakaan	도서관	perpustakaan	N	N;SG
구성원	anggota	구성원	anggota	N	N;SG
교회	gereja	교회	gereja	N	N;SG
교회	gereja	교회	gereja	N	N;SG
레이블	label	레이블	label	N	N;SG
레이블	label	레이블	label	N	N;SG
연대	resimen	연대	resimen	N	N
연대	solidaritas	연대	solidaritas	N	N
기관	institusi	기관	institusi	N	N;SG
기관	lembaga	기관	lembaga	N	N;SG
붉은	merah	붉+ㄴ	merah	ADJ	ADJ;SG
이론	teori	이론	teori	N	N;SG
이론	teori	이론	teori	N	N;SG
달러	dolar	달러	dolar	N	N;SG
달러	dolar	달러	dolar	N	N;SG
군주	monarki	군주	monarki	N	N;SG
군주	monarki	군주	monarki	N	N;SG
스타디움	stadion	스타디움	stadion	N	N;SG
스타디움	stadium	스타디움	stadium	N	N
헌법	konstitusi	헌법	konstitusi	N	N;SG
다르다	beda	다르+다	beda	ADJ	ADJ;SG
차원	dimensi	차원	dimensi	N	N;SG
차원	dimensi	차원	dimensi	N	N;SG
사단	divisi	사단	divisi	N	N;SG
사단	pembagian	사단	penbagian	N	N;SG
챔피언	juara	챔피언	juara	N	N;SG
챔피언	champion	챔피언	champion	N	N
챔피언	juara	챔피언	juara	N	N;SG
챔피언	champions	챔피언	champions	N	N
출시	rilis	출시	rilis	N	N;SG;ACT
출시	peluncuran	출시	penluncuran	N	N;SG
출시	rilis	출시	rilis	N	N;SG;ACT
자동	auto	자동	auto	N	N;SG
자동	otomotif	자동	otomotif	N	N;SG
자동	automatic	자동	automatic	N	N;SG
신문	koran	신문	koran	N	N;SG
신문	koran	신문	koran	N	N;SG
신문	makalah	신문	makalah	N	N;SG
신문	kertas	신문	kertas	N	N;SG
장군	jendral	장군	jendral	N	N
장군	jenderal	장군	jenderal	N	N;SG
미드필더	gelandang	미드필더	gelandang	N	N;SG
확인	konfirmasi	확인	konfirmasi	N	N;SG
확인	konfirmasi	확인	konfirmasi	N	N;SG
확인	verifikasi	확인	verifikasi	N	N;SG
확인	konfirmasi	확인	konfirmasi	N	N;SG
자녀	anak	자녀	anak	N	N;SG
주간	mingguan	주간	mingguan	N	N;SG
참여	keterlibatan	참여	keterlibatan	N	N;SG
참여	pertunangan	참여	pertunangan	N	N;SG
참여	interaksi	참여	interaksi	N	N;SG
참여	partisipasi	참여	partisipasi	N	N;SG
손자	cucu	손자	cucu	N	N;SG
손자	cucu	손자	cucu	N	N;SG
생산	produksi	생산	produksi	N	N;SG
남성	jantan	남성	jantan	N	N;SG
남성	jantan	남성	jantan	N	N;SG
남성	pria	남성	pria	N	N;SG
남성	pria	남성	pria	N	N;SG
남성	manusia	남성	manusia	N	N;SG
어려운	susah	어렵+ㄴ	susah	ADJ	ADJ;SG
어려운	sulit	어렵+ㄴ	sulit	ADJ	ADJ;SG
어려운	sukar	어렵+ㄴ	sukar	ADJ	ADJ;SG
방법	cara	방법	cara	N	N;SG
방법	metoda	방법	metoda	N	N;SG
방법	metode	방법	metode	N	N;SG
방법	metoda	방법	metoda	N	N;SG
방법	metode	방법	metode	N	N;SG
과정	proses	과정	proses	N	N;SG
과정	kursus	과정	kursus	N	N;SG
과정	kursus	과정	kursus	N	N;SG
등장인물	aksara	등장+인물	aksara	N	N;SG
등장인물	karakter	등장+인물	karakter	N	N;SG
승리	kemenangan	승리	kemenangan	N	N;SG
위원회	komisi	위원회	komisi	N	N;SG
위원회	komite	위원회	komite	N	N;SG
위원회	komite	위원회	komite	N	N;SG
위원회	panitia	위원회	panitia	N	N;SG
수학	matematika	수학	matematika	N	N;SG
수학	matematika	수학	matematika	N	N;SG
수학	matematis	수학	matematis	N	N
수학	matematika	수학	matematika	N	N;SG
수학	matematika	수학	matematika	N	N;SG
콘서트	konser	콘서트	konser	N	N;SG
콘서트	konser	콘서트	konser	N	N;SG
공원	taman	공원	taman	N	N;SG
공원	pertamanan	공원	pertamanan	N	N;SG
공원	taman	공원	taman	N	N;SG
개신교	protestanisme	개신교	protestanisme	N	N
개신교	protestan	개신교	protestan	N	N
개신교	protestan	개신교	protestan	N	N
미사일	rudal	미사+이+ㄹ	rudal	N	N;SG
미사일	roket	미사+이+ㄹ	roket	N	N;SG
미사일	misil	미사+이+ㄹ	misil	N	N;SG
미사일	rudal	미사+이+ㄹ	rudal	N	N;SG
미사일	misil	미사+이+ㄹ	misil	N	N;SG
액션	tindakan	액션	tindakan	N	N;SG
액션	aksi	액션	aksi	N	N;SG
액션	tindakan	액션	tindakan	N	N;SG
액션	aksi	액션	aksi	N	N;SG
가능	kemungkinan	가능	kemungkinan	N	N;SG
사람들	rakyat	사람+들	rakyat	N	N;SG
사람들	orang	사람+들	orang	N	N;SG
예술	seni	예술	seni	N	N;SG
예술	kesenian	예술	kesenian	N	N;SG
예술	seni	예술	seni	N	N;SG
예술	kesenian	예술	kesenian	N	N;SG
자매	saudari	자매	saudari		
공작	adipati	공작	adipati	N	N
형사	detektif	형사	detektif	N	N;SG
국적	kewarganegaraan	국적	kewarganegaraan	N	N;SG
국적	kebangsaan	국적	kebangsaan	N	N;SG
국적	kewarganegaraan	국적	kewarganegaraan	N	N;SG
국적	kebangsaan	국적	kebangsaan	N	N;SG
프로필	profil	프로필	profil	N	N;SG
프로필	profil	프로필	profil	N	N;SG
태양	matahari	태양	matahari	N	N;SG
태양	surya	태양	surya	N	N
악기	instrumen	악기	instrumen	N	N;SG
악기	instrumen	악기	instrumen	N	N;SG
마리	mari	마리	mari		
소설가	novelis	소설가	novelis	N	N
수량	kuantitas	수량	kuantitas	N	N;SG
수량	kuantitas	수량	kuantitas	N	N;SG
수량	jumlah	수량	jumlah	N	N;SG
열차	kereta	열차	kereta	N	N;SG
국기	bendera	국기	bendera	N	N;SG
회원	anggota	회원	anggota	N	N;SG
메달	medal	메달	medal	N	N
메달	medali	메달	medali	N	N;SG
메달	medali	메달	medali	N	N;SG
메달	medali	메달	medali	N	N;SG
연장	ekstensi	연장	ekstensi	N	N
연장	perpanjang	연장	perpanjang	N	N;SG;ACT
연장	kelebihan	연장	kelebihan	N	N;SG
연장	ekstra	연장	ekstra	N	N;SG
연장	tambahan	연장	tambahan	N	N;SG
형태	formulir	형태	formulir	N	N
형태	bentuk	형태	bentuk	N	N;SG
형태	bentuk	형태	bentuk	N	N;SG
검사	inspeksi	검사	inspeksi	N	N
검사	pengujian	검사	penujian	N	N;SG
검사	pemeriksaan	검사	penperiksaan	N	N;SG
아내	isteri	아내	isteri	N	N;SG
아내	istrinya	아내	istri	N	N;SG
아내	istri	아내	istri	N	N;SG
투어	tur	투+어	tur	N	N
투어	wisata	투+어	wisata	N	N;SG
투어	tur	투+어	tur	N	N
투어	wisata	투+어	wisata	N	N;SG
마이크로소프트	mikro	마이크로소프트	mikro	N	N;SG
마이크로소프트	microsoft	마이크로소프트	microsoft	N	N
자막	keterangan	자막	keterangan	N	N;SG
자막	subjudul	자막	subjudul	N	N;SG
자막	subtitel	자막	subtitel	N	N
자막	keterangan	자막	keterangan	N	N;SG
중심	pusat	중심	pusat	N	N;SG
건설	konstruksi	건설	konstruksi	N	N;SG
건설	pembangunan	건설	penbangunan	N	N;SG
확장	ekstensi	확장	ekstensi	N	N
확장	perluasan	확장	perluasan	N	N;SG
확장	ekspansi	확장	ekspansi	N	N;SG
확장	perluas	확장	perluas	N	N;SG;ACT
확장	ekspansi	확장	ekspansi	N	N;SG
공개	publik	공개	publik	N	N
행성	planet	행성	planet	N	N;SG
행성	planet	행성	planet	N	N;SG
정말	sungguh	정말	sungguh	ADV	ADV
결혼	perkawinan	결혼	perkawinan	N	N;SG
결혼	nikah	결혼	nikah	N	N;SG
결혼	pernikahan	결혼	pernikahan	N	N;SG
세로	tegak	세+로	tegak		
출생	kelahiran	출생	kelahiran	N	N;SG
출생	kelahiran	출생	kelahiran	N	N;SG
그들이	mereka	그+들+이	mereka	PRO	PRO;PL;3
신장	ginjal	신장	ginjal	N	N;SG
신장	renai	신장	renai	N	N
신장	ginjal	신장	ginjal	N	N;SG
하루	siang	하루	siang	N	N;SG
하루	hari	하루	hari	N	N;SG
둘째	kedua	둘째	kedua	NUM	NUM
이유	alasan	이유	alasan	N	N;SG
이유	alasannya	이유	alasan	N	N;SG
이유	alasan	이유	alasan	N	N;SG
다소	lumayan	다소	lumayan	N	N
변호사	pengacara	변호사	pengacara	N	N;SG
변호사	pengacara	변호사	pengacara	N	N;SG
변호사	penasihat	변호사	penasihat	N	N;SG
변호사	pengacara	변호사	pengacara	N	N;SG
트랙	lacak	트랙	lacak	N	N;SG;ACT
나무	kayu	나무	kayu	N	N;SG
나무	pohon	나무	pohon	N	N;SG
