اِبتدائی	liht	اِبتدائی	liht	N;NOM;MASC;SG;3	N;NOM;SG
اُستاد	juhendaja	اُستاد	juhendaja	N;NOM;MASC;SG;3	N;NOM;SG
اُستادی	kaval	اُستادی	kaval	ADJ	ADJ;NOM;SG
اِستجابت	heakskiitmine	اِستجابت	heaks_kiitmine	N;NOM;MASC;SG;3	N;NOM;SG
اِستجابت	vastuvõtmine	اِستجابت	vastu_võtmine	N;NOM;MASC;SG;3	N;NOM;SG
اِستحضار	imendumine	اِستحضار	imendumine	N;NOM;MASC;SG;3	N;NOM;SG
اِستحقار	põlgus	اِستحقار	põlg	N;NOM;MASC;SG;3	N;NOM;SG
اِستحقاقی	privilegeeritud	اِستحقاقی	privilegeeri=tud	ADJ;NOM	ADJ;PST;V.PTCP;PASS
اِستحکام	püsivus	اِستحکام	püsivus	N;NOM;MASC;SG;3	N;NOM;SG
اِستحکام	stabiilsus	اِستحکام	stabiilsus	N;NOM;MASC;SG;3	N;NOM;SG
اِستحکام	tugevus	اِستحکام	tugevus	N;NOM;MASC;SG;3	N;NOM;SG
اُستخوانی	vastupidav	اُستخوانی	vastu_pidav	ADJ;NOM	ADJ;NOM;SG;PRS;V.PTCP;ACT
اُستخوانی	tugev	اُستخوانی	tugev	ADJ;NOM	ADJ;NOM;SG
اُستخوانی	tugevad	اُستخوانی	tugev	ADJ;NOM	ADJ;NOM;PL
استرکاری	katmine	استرکاری	katmine	N;NOM;MASC;SG;3	N;NOM;SG
اِستشارہ	konsulteerimine	اِستشارہ	konsulteerimine	N;NOM;MASC;SG;3	N;NOM;SG
اِستصلاح	parandus	اِستصلاح	parandus	N;NOM;MASC;SG;3	N;NOM;SG
اِستصلاح	korrigeerimine	اِستصلاح	korrigeerimine	N;NOM;MASC;SG;3	N;NOM;SG
اِستصلاح	korrektsioon	اِستصلاح	korrektsioon	N;NOM;MASC;SG;3	N;NOM;SG
اِستصلاح	parandamine	اِستصلاح	parandamine	N;NOM;MASC;SG;3	N;NOM;SG
اِستعارہ	metafoor	اِستعارہ	metafoor	N;NOM;MASC;SG;3	N;NOM;SG
اِستعماریت	kolonialismi	اِستعماریت	kolonialism	N;NOM;MASC;SG;3	N;NOM;SG
اِستعمال	toimimine	اِستعمال	toimimine	N;NOM;MASC;SG;3	N;NOM;SG
اِستعمال	toiming	اِستعمال	toiming	N;NOM;MASC;SG;3	N;NOM;SG
اِستعمال	operatsioon	اِستعمال	operatsioon	N;NOM;MASC;SG;3	N;NOM;SG
اِستعمال	taotlus	اِستعمال	taotlus	N;NOM;MASC;SG;3	N;NOM;SG
اِستعمال	rakendus	اِستعمال	rakendus	N;NOM;MASC;SG;3	N;NOM;SG
اِستعمال	kohaldamine	اِستعمال	kohaldamine	N;NOM;MASC;SG;3	N;NOM;SG
اِستعمال	kasutamine	اِستعمال	kasutamine	N;NOM;MASC;SG;3	N;NOM;SG
اِستعمال	kasutus	اِستعمال	kasutus	N;NOM;MASC;SG;3	N;NOM;SG
اِستعمال	tööhõive	اِستعمال	töö_hõive	N;NOM;MASC;SG;3	N;NOM;SG
اِستعمال	use	اِستعمال	uks	N;NOM;MASC;SG;3	N;NOM;SG
اِستعمال	kasutamine	اِستعمال	kasutamine	N;NOM;MASC;SG;3	N;NOM;SG
اِستعمال	kasutus	اِستعمال	kasutus	N;NOM;MASC;SG;3	N;NOM;SG
اِستقداس	pühadus	اِستقداس	pühadus	N;NOM;MASC;SG;3	N;NOM;SG
اِستقرار	jäämine	اِستقرار	jäämine	N;NOM;MASC;SG;3	N;NOM;SG
اِستقرار	kinnitus	اِستقرار	kinnitus	N;NOM;MASC;SG;3	N;NOM;SG
اِستقرار	tunnustamine	اِستقرار	tunnustamine	N;NOM;MASC;SG;3	N;NOM;SG
اِستقرار	tunnustus	اِستقرار	tunnustus	N;NOM;MASC;SG;3	N;NOM;SG
اِستقرار	kajastamine	اِستقرار	kajastamine	N;NOM;MASC;SG;3	N;NOM;SG
اِستقرار	ratifitseerimine	اِستقرار	ratifitseeri=mine	N;NOM;MASC;SG;3	N;NOM;SG
اِستکشاف	ilming	اِستکشاف	ilming	N;NOM;MASC;SG;3	N;NOM;SG
اِستنفار	vastumeelsus	اِستنفار	vastu_meelsus	N;NOM;MASC;SG;3	N;NOM;SG
اُستُواری	tugevus	اُستُواری	tugevus	N;NOM;MASC;SG;3	N;NOM;SG
اُستُواری	määramine	اُستُواری	määramine	N;NOM;MASC;SG;3	N;NOM;SG
اُستُواری	kindlaksmääramine	اُستُواری	kindlaks_määramine	N;NOM;MASC;SG;3	N;NOM;SG
اُستُواری	püsivus	اُستُواری	püsivus	N;NOM;MASC;SG;3	N;NOM;SG
اُستُواری	stabiilsus	اُستُواری	stabiilsus	N;NOM;MASC;SG;3	N;NOM;SG
اُستُوانی	silindrilised	اُستُوانی	silindriline	ADJ;NOM	ADJ;NOM;PL
اِسرار	vaim	اِسرار	vaim	N;NOM;MASC;SG;3	N;NOM;SG
اِسرار	kummitus	اِسرار	kummitus	N;NOM;MASC;SG;3	N;NOM;SG
اِسرار	tont	اِسرار	tont	N;NOM;MASC;SG;3	N;NOM;SG
اِسرار	spectre	اِسرار	spectre	N;NOM;MASC;SG;3	N;NOM;SG
اسفار	maht	اسفار	maht	N;NOM;MASC;SG;3	N;NOM;SG
اسفار	rolls	اسفار	roll	N;NOM;MASC;SG;3	N;NOM;SG
اُسقُف	oda	اُسقُف	oda	N;NOM;MASC;SG;3	N;NOM;SG
اُسقُف	bishop	اُسقُف	bishop	N;NOM;MASC;SG;3	N;NOM;SG
اُسقُف	piiskop	اُسقُف	piiskop	N;NOM;MASC;SG;3	N;NOM;SG
اسلحہ	turvis	اسلحہ	turvis	N;NOM;MASC;SG;3	N;NOM;SG
اسناد	sertifikaadid	سند	sertifikaat	N;NOM;MASC;PL;3	N;NOM;PL
اسناد	tunnistused	سند	tunnistus	N;NOM;MASC;PL;3	N;NOM;PL
اسناد	diplomid	سند	diplom	N;NOM;MASC;PL;3	N;NOM;PL
اسناد	põhjused	سند	põhjus	N;NOM;MASC;PL;3	N;NOM;PL
اِشارات	tähised	اِشار	tähine	N;NOM;MASC;PL;3	N;NOM;PL
اِشارات	sümbolid	اِشار	sümbol	N;NOM;MASC;PL;3	N;NOM;PL
اِشارات	vihjed	اِشار	vihje	N;NOM;MASC;PL;3	N;NOM;PL
اِشارات	sildid	اِشار	silt	N;NOM;MASC;PL;3	N;NOM;PL
اِشارات	märgid	اِشار	märk	N;NOM;MASC;PL;3	N;NOM;PL
اِشارات	vihjed	اِشار	vihje	N;NOM;MASC;PL;3	N;NOM;PL
اِشارہ	tellimus	اِشارہ	tellimus	N;NOM;MASC;SG;3	N;NOM;SG
اِشارہ	järjekord	اِشارہ	järje_kord	N;NOM;MASC;SG;3	N;NOM;SG
اِشارہ	korraldus	اِشارہ	korraldus	N;NOM;MASC;SG;3	N;NOM;SG
اِشارہ	ordu	اِشارہ	ordu	N;NOM;MASC;SG;3	N;NOM;SG
اِشارہ	märk	اِشارہ	märk	N;NOM;MASC;SG;3	N;NOM;SG
اِشارہ	soovitus	اِشارہ	soovitus	N;NOM;MASC;SG;3	N;NOM;SG
اِشارہ	käsk	اِشارہ	käsk	N;NOM;MASC;SG;3	N;NOM;SG
اِشارہ	žest	اِشارہ	žest	N;NOM;MASC;SG;3	N;NOM;SG
اِشارہ	signaal	اِشارہ	signaal	N;NOM;MASC;SG;3	N;NOM;SG
اِشارہ	märguanne	اِشارہ	märguanne	N;NOM;MASC;SG;3	N;NOM;SG
اِشارہ	sümbol	اِشارہ	sümbol	N;NOM;MASC;SG;3	N;NOM;SG
اِشباعی	piklikud	اِشباعی	piklik	ADJ	ADJ;NOM;PL
اِشتراکی	sotsialistliku	اِشتراکی	sotsialistlik	ADJ	ADJ;GEN;SG
اِشتراکی	sotsialistlik	اِشتراکی	sotsialistlik	ADJ	ADJ;NOM;SG
اِشتعالی	provokatiivne	اِشتعالی	provokatiivne	ADJ	ADJ;NOM;SG
اِشتمالی	kommunistliku	اِشتمالی	kommunistlik	ADJ	ADJ;GEN;SG
اِشتمالی	kommunistlik	اِشتمالی	kommunistlik	ADJ	ADJ;NOM;SG
اشخاص	rahvas	اشخاص	rahvas	N;NOM;MASC;SG;3	N;NOM;SG
اشخاص	people	اشخاص	peo_plema	N;NOM;MASC;SG;3	N;NOM;SG
اشراف	aristokraat	اشراف	aristo_kraat	N;NOM;MASC;SG;3	N;NOM;SG
اِشراقیت	kiiritamine	اِشراقیت	kiiritamine	N;NOM;MASC;SG;3	N;NOM;SG
اشعار	karvad	اشعار	karv	N;NOM;MASC;PL;3	N;NOM;PL
اشعار	juuksed	اشعار	juus	N;NOM;MASC;PL;3	N;NOM;PL
اشعار	värsid	اشعار	värss	N;NOM;MASC;PL;3	N;NOM;PL
اشیا	kaubad	شےء	kaup	N;NOM;MASC;PL;3	N;NOM;PL
اشیا	asjad	شےء	asi	N;NOM;MASC;PL;3	N;NOM;PL
اشیا	artiklid	شےء	artikkel	N;NOM;MASC;PL;3	N;NOM;PL
اشیا	mõjud	شےء	mõju	N;NOM;MASC;PL;3	N;NOM;PL
اصالتاً	põhimõtteliselt	اصالتاً	põhi_mõtteliselt	ADV	ADV
اصالتاً	kindlasti	اصالتاً	kindlasti	ADV	ADV
اِصطفاف	liigitamine	اِصطفاف	liigitamine	N;NOM;MASC;SG;3	N;NOM;SG
اِصطفاف	klassifitseerimine	اِصطفاف	klassifitseeri=mine	N;NOM;MASC;SG;3	N;NOM;SG
اِصطفاف	klassifikatsioon	اِصطفاف	klassifikatsioon	N;NOM;MASC;SG;3	N;NOM;SG
اِصطفاف	liigitus	اِصطفاف	liigitus	N;NOM;MASC;SG;3	N;NOM;SG
اِصطلاح	fraas	اِصطلاح	fraas	N;NOM;MASC;SG;3	N;NOM;SG
اِصطلاح	väljend	اِصطلاح	väljend	N;NOM;MASC;SG;3	N;NOM;SG
اِصطلاح	terminoloogia	اِصطلاح	terminoloogia	N;NOM;MASC;SG;3	N;NOM;SG
اصل	tõene	اصل	tõene	ADJ	ADJ;NOM;SG
اصل	puhas	اصل	puhas	ADJ	ADJ;NOM;SG
اصل	reaalne	اصل	reaalne	ADJ	ADJ;NOM;SG
اصل	ehtne	اصل	ehtne	ADJ	ADJ;NOM;SG
اصل	tõeline	اصل	tõeline	ADJ	ADJ;NOM;SG
اصل	standardne	اصل	standardne	ADJ	ADJ;NOM;SG
اصل	tegelik	اصل	tegelik	ADJ	ADJ;NOM;SG
اصل	õiguspärane	اصل	õigus_pärane	ADJ	ADJ;NOM;SG
اصل	originaalne	اصل	originaalne	ADJ	ADJ;NOM;SG
اصل	algne	اصل	algne	ADJ	ADJ;NOM;SG
اصل	tõene	اصل	tõene	ADJ	ADJ;NOM;SG
اصل	puhas	اصل	puhas	ADJ	ADJ;NOM;SG
اصل	reaalne	اصل	reaalne	ADJ	ADJ;NOM;SG
اصل	ehtne	اصل	ehtne	ADJ	ADJ;NOM;SG
اصل	tõeline	اصل	tõeline	ADJ	ADJ;NOM;SG
اصل	standardne	اصل	standardne	ADJ	ADJ;NOM;SG
اصل	tegelik	اصل	tegelik	ADJ	ADJ;NOM;SG
اصل	õiguspärane	اصل	õigus_pärane	ADJ	ADJ;NOM;SG
اصل	originaalne	اصل	originaalne	ADJ	ADJ;NOM;SG
اصل	algne	اصل	algne	ADJ	ADJ;NOM;SG
اِصلاح	täiustamine	اِصلاح	täiustamine	N;NOM;MASC;SG;3	N;NOM;SG
اِصلاح	paranemine	اِصلاح	paranemine	N;NOM;MASC;SG;3	N;NOM;SG
اِصلاح	parandamine	اِصلاح	parandamine	N;NOM;MASC;SG;3	N;NOM;SG
اِصلاح	parandus	اِصلاح	parandus	N;NOM;MASC;SG;3	N;NOM;SG
اِصلاح	korrigeerimine	اِصلاح	korrigeerimine	N;NOM;MASC;SG;3	N;NOM;SG
اِصلاح	korrektsioon	اِصلاح	korrektsioon	N;NOM;MASC;SG;3	N;NOM;SG
اِصلاح	parandamine	اِصلاح	parandamine	N;NOM;MASC;SG;3	N;NOM;SG
اِصلاح	parandamine	اِصلاح	parandamine	N;NOM;MASC;SG;3	N;NOM;SG
اِصلاح	läbivaatamine	اِصلاح	läbi_vaatamine	N;NOM;MASC;SG;3	N;NOM;SG
اِصلاح	muudatus	اِصلاح	muudatus	N;NOM;MASC;SG;3	N;NOM;SG
اِصلاح	taastumine	اِصلاح	taastumine	N;NOM;MASC;SG;3	N;NOM;SG
اِصلاح	taaskasutamine	اِصلاح	taas_kasuta=mine	N;NOM;MASC;SG;3	N;NOM;SG
اِصلاح	reform	اِصلاح	reform	N;NOM;MASC;SG;3	N;NOM;SG
اصلی	elementaarne	اصلی	elementaarne	ADJ	ADJ;NOM;SG
اصلی	puhas	اصلی	puhas	ADJ	ADJ;NOM;SG
اصلی	tõene	اصلی	tõene	ADJ	ADJ;NOM;SG
اصلی	originaalne	اصلی	originaalne	ADJ	ADJ;NOM;SG
اصلی	algne	اصلی	algne	ADJ	ADJ;NOM;SG
اصلی	ehtne	اصلی	ehtne	ADJ	ADJ;NOM;SG
اصلی	hädavajalik	اصلی	häda_vajalik	ADJ	ADJ;NOM;SG
اصلی	elementaarne	اصلی	elementaarne	ADJ	ADJ;NOM;SG
اصلی	puhas	اصلی	puhas	ADJ	ADJ;NOM;SG
اصلی	tõene	اصلی	tõene	ADJ	ADJ;NOM;SG
اصلی	reaalne	اصلی	reaalne	ADJ	ADJ;NOM;SG
اصلی	ehtne	اصلی	ehtne	ADJ	ADJ;NOM;SG
اصلی	tõeline	اصلی	tõeline	ADJ	ADJ;NOM;SG
اصلی	looduslik	اصلی	looduslik	ADJ	ADJ;NOM;SG
اصلی	loomulik	اصلی	loomulik	ADJ	ADJ;NOM;SG
اصلی	naturaalne	اصلی	naturaalne	ADJ	ADJ;NOM;SG
اصلی	looduslikud	اصلی	looduslik	ADJ	ADJ;NOM;PL
اصلی	originaalne	اصلی	originaalne	ADJ	ADJ;NOM;SG
اصلی	algne	اصلی	algne	ADJ	ADJ;NOM;SG
اصلی	ehtne	اصلی	ehtne	ADJ	ADJ;NOM;SG
اصلی	hädavajalik	اصلی	häda_vajalik	ADJ	ADJ;NOM;SG
اصناف	liigid	اصناف	liik	N;NOM;MASC;PL;3	N;NOM;PL
اصناف	sordid	اصناف	sort	N;NOM;MASC;PL;3	N;NOM;PL
اصوات	helid	اصوات	helt	N;NOM;MASC;PL;3	N;NOM;PL
اصوات	hääled	اصوات	hääl	N;NOM;MASC;PL;3	N;NOM;PL
اُصول	õhu	اُصول	õhk	N;NOM;MASC;SG;3	N;NOM;SG
اُصول	õhk	اُصول	õhk	N;NOM;MASC;SG;3	N;NOM;SG
اُصول	air	اُصول	air	N;NOM;MASC;SG;3	N;NOM;SG
اُصول	vesi	اُصول	vesi	N;NOM;MASC;SG;3	N;NOM;SG
اُصول	eeskiri	اُصول	ees_kiri	N;NOM;MASC;SG;3	N;NOM;SG
اُصول	reegel	اُصول	reegel	N;NOM;MASC;SG;3	N;NOM;SG
اُصول	põhimõte	اُصول	põhi_mõte	N;NOM;MASC;SG;3	N;NOM;SG
اُصول	dogma	اُصول	dogma	N;NOM;MASC;SG;3	N;NOM;SG
اُصول	doktriin	اُصول	doktriin	N;NOM;MASC;SG;3	N;NOM;SG
اُصول	tolm	اُصول	tolm	N;NOM;MASC;SG;3	N;NOM;SG
اِضافہ	suurenemine	اِضافہ	suurenemine	N;NOM;MASC;SG;3	N;NOM;SG
اِضافہ	suurendamine	اِضافہ	suurendamine	N;NOM;MASC;SG;3	N;NOM;SG
اِضافہ	anneksioon	اِضافہ	anneksioon	N;NOM;MASC;SG;3	N;NOM;SG
اِضافہ	liitmine	اِضافہ	liitmine	N;NOM;MASC;SG;3	N;NOM;SG
اِضافی	täiendav	اِضافی	täiendav	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
اِضافی	suhteline	اِضافی	suhteline	ADJ	ADJ;NOM;SG
اِضطراب	ärritus	اِضطراب	ärritus	N;NOM;MASC;SG;3	N;NOM;SG
اِضطرار	abitus	اِضطرار	abitus	N;NOM;MASC;SG;3	N;NOM;SG
اِضطرار	rahutus	اِضطرار	rahutus	N;NOM;MASC;SG;3	N;NOM;SG
اِضطرار	ärritus	اِضطرار	ärritus	N;NOM;MASC;SG;3	N;NOM;SG
اضلاع	piirkonnad	ضلع	piirkond	N;NOM;MASC;PL;3	N;NOM;PL
اضلاع	osad	ضلع	osa	N;NOM;MASC;PL;3	N;NOM;PL
اِطلاقی	kohaldatav	اِطلاقی	kohaldatav	ADJ;NOM	ADJ;NOM;SG;PRS;V.PTCP;ACT
اِطلاقی	kohaldatud	اِطلاقی	kohalda=tud	ADJ;NOM	ADJ;PST;V.PTCP;PASS
اِطمینان	meelerahu	اِطمینان	meele_rahu	N;NOM;MASC;SG;3	N;NOM;SG
اِطمینان	lohutus	اِطمینان	lohutus	N;NOM;MASC;SG;3	N;NOM;SG
اِطمینان	usaldus	اِطمینان	usaldus	N;NOM;MASC;SG;3	N;NOM;SG
اِطمینان	rahulolu	اِطمینان	rahul_olu	N;NOM;MASC;SG;3	N;NOM;SG
اِطمینان	enesekindlus	اِطمینان	enese_kindlus	N;NOM;MASC;SG;3	N;NOM;SG
اِطمینان	usaldus	اِطمینان	usaldus	N;NOM;MASC;SG;3	N;NOM;SG
اطوار	käitumine	اطوار	käitumine	N;NOM;MASC;SG;3	N;NOM;SG
اطوار	harjutamine	اطوار	harjutamine	N;NOM;MASC;SG;3	N;NOM;SG
اطوار	tava	اطوار	tava	N;NOM;MASC;SG;3	N;NOM;SG
اطوار	praktika	اطوار	praktika	N;NOM;MASC;SG;3	N;NOM;SG
اطوار	käitumine	اطوار	käitumine	N;NOM;MASC;SG;3	N;NOM;SG
اِعتداد	kaasamine	اِعتداد	kaasamine	N;NOM;MASC;SG;3	N;NOM;SG
اِعتمادی	usaldusväärne	اِعتمادی	usaldus_väärne	ADJ	ADJ;NOM;SG
اعداد	numbrid	عدد	number	N;NOM;MASC;PL;3	N;NOM;PL
اعداد	numbrid	عدد	number	N;NOM;MASC;PL;3	N;NOM;PL
اعصاب	närvid	اعصاب	närv	N;NOM;MASC;PL;3	N;NOM;PL
اعضا	aju	اعضا	aju	N;NOM;MASC;SG;3	N;NOM;SG
اعضا	süda	اعضا	süda	N;NOM;MASC;SG;3	N;NOM;SG
اعضا	maks	اعضا	maks	N;NOM;MASC;SG;3	N;NOM;SG
اعلیٰ	kõrgenenud	اعلیٰ	kõrgenema	ADJ	ADJ;PST;V.PTCP;ACT
اعلیٰ	kõrgendatud	اعلیٰ	kõrgendama	ADJ	ADJ;PST;V.PTCP;PASS
اعلیٰ	ülim	اعلیٰ	ülim	ADJ	ADJ;NOM;CMPR;SG
اعلیٰ	kõrgeim	اعلیٰ	kõrgeim	ADJ	ADJ;NOM;RL;SG
اعلیٰ	suurim	اعلیٰ	suurim	ADJ	ADJ;NOM;RL;SG
اعمال	käitumine	اعمال	käitumine	N;NOM;MASC;SG;3	N;NOM;SG
اعمال	käitumine	اعمال	käitumine	N;NOM;MASC;SG;3	N;NOM;SG
اغراض	otsad	غرض	ots	N;NOM;MASC;PL;3	N;NOM;PL
اغراض	eesmärgid	غرض	ees_märk	N;NOM;MASC;PL;3	N;NOM;PL
اغراض	motiivid	غرض	motiiv	N;NOM;MASC;PL;3	N;NOM;PL
اغراض	vajadused	غرض	vajadus	N;NOM;MASC;PL;3	N;NOM;PL
اِفادیت	kasulikkus	اِفادیت	kasulikkus	N;NOM;MASC;SG;3	N;NOM;SG
افراد	tüübid	فرد	tüüp	N;NOM;MASC;PL;3	N;NOM;PL
افراد	liikmed	فرد	liige	N;NOM;MASC;PL;3	N;NOM;PL
افراد	parlamendiliikmed	فرد	parlamendi_liige	N;NOM;MASC;PL;3	N;NOM;PL
افراد	isikud	فرد	isik	N;NOM;MASC;PL;3	N;NOM;PL
افراد	nimekirjad	فرد	nime_kiri	N;NOM;MASC;PL;3	N;NOM;PL
افراد	loetelud	فرد	loetema	N;NOM;MASC;PL;3	N;NOM;PL
افراد	registrid	فرد	register	N;NOM;MASC;PL;3	N;NOM;PL
افراد	liigid	فرد	liik	N;NOM;MASC;PL;3	N;NOM;PL
افراد	üksikisikud	فرد	üksik_isik	N;NOM;MASC;PL;3	N;NOM;PL
افراز	tõstmine	فرد	tõstmine	N;NOM;MASC;SG;3	N;NOM;SG
افزائش	tootmine	افزائش	tootmine	N;NOM;MASC;SG;3	N;NOM;SG
افزائش	toodang	افزائش	toodang	N;NOM;MASC;SG;3	N;NOM;SG
افزائش	suurenemine	افزائش	suurenemine	N;NOM;MASC;SG;3	N;NOM;SG
افزائش	suurendamine	افزائش	suurendamine	N;NOM;MASC;SG;3	N;NOM;SG
افزائش	võimendamine	افزائش	võimendamine	N;NOM;MASC;SG;3	N;NOM;SG
افزائش	kasv	افزائش	kasv	N;NOM;MASC;SG;3	N;NOM;SG
افزائش	majanduskasv	افزائش	majandus_kasv	N;NOM;MASC;SG;3	N;NOM;SG
افزائش	tootmine	افزائش	tootmine	N;NOM;MASC;SG;3	N;NOM;SG
افزائش	toodang	افزائش	toodang	N;NOM;MASC;SG;3	N;NOM;SG
افزائش	suurenemine	افزائش	suurenemine	N;NOM;MASC;SG;3	N;NOM;SG
افزائش	suurendamine	افزائش	suurendamine	N;NOM;MASC;SG;3	N;NOM;SG
افزائش	võimendamine	افزائش	võimendamine	N;NOM;MASC;SG;3	N;NOM;SG
افزائش	kasv	افزائش	kasv	N;NOM;MASC;SG;3	N;NOM;SG
افزائش	majanduskasv	افزائش	majandus_kasv	N;NOM;MASC;SG;3	N;NOM;SG
افزائش	liitmine	افزائش	liitmine	N;NOM;MASC;SG;3	N;NOM;SG
افسانہ	legend	افسانہ	legend	N;NOM;MASC;SG;3	N;NOM;SG
افسانوی	legendaarne	افسانوی	legendaarne	ADJ	ADJ;NOM;SG
افسانوی	legendaarne	افسانوی	legendaarne	ADJ	ADJ;NOM;SG
افسر	valitseja	افسر	valitseja	N;NOM;MASC;SG;3	N;NOM;SG
افسر	crown	افسر	crown	N;NOM;MASC;SG;3	N;NOM;SG
افسر	kroon	افسر	kroon	N;NOM;MASC;SG;3	N;NOM;SG
افسر	valitseja	افسر	valitseja	N;NOM;MASC;SG;3	N;NOM;SG
افسر	politseinik	افسر	politseinik	N;NOM;MASC;SG;3	N;NOM;SG
افسر	ohvitser	افسر	ohvitser	N;NOM;MASC;SG;3	N;NOM;SG
افسر	crown	افسر	crown	N;NOM;MASC;SG;3	N;NOM;SG
افسر	kroon	افسر	kroon	N;NOM;MASC;SG;3	N;NOM;SG
افسردگی	depressioon	افسردگی	depressioon	N;NOM;FEM;SG;3	N;NOM;SG
افسردگی	kurbus	افسردگی	kurbuma	N;NOM;FEM;SG;3	N;NOM;SG
افسردگی	depressioon	افسردگی	depressioon	N;NOM;FEM;SG;3	N;NOM;SG
افسردہ	kurb	افسردہ	kurb	ADJ	ADJ;NOM;SG
افعال	teod	افعال	tegu	N;NOM;MASC;PL;3	N;NOM;PL
افواہ	kuulujutt	افواہ	kuulu=jutt	N;NOM;MASC;SG;3	N;NOM;SG
اِقتدار	asutus	اِقتدار	asutus	N;NOM;MASC;SG;3	N;NOM;SG
اِقتدار	ametiasutus	اِقتدار	ameti_asutus	N;NOM;MASC;SG;3	N;NOM;SG
اِقتدار	mõju	اِقتدار	mõju	N;NOM;MASC;SG;3	N;NOM;SG
اِقتدار	power	اِقتدار	power	N;NOM;MASC;SG;3	N;NOM;SG
اِقتدار	võim	اِقتدار	võim	N;NOM;MASC;SG;3	N;NOM;SG
اِقتدار	võimsus	اِقتدار	võimsus	N;NOM;MASC;SG;3	N;NOM;SG
اِقتدار	jõud	اِقتدار	jõud	N;NOM;MASC;SG;3	N;NOM;SG
اِقتدار	kontroll	اِقتدار	kontroll	N;NOM;MASC;SG;3	N;NOM;SG
اِقتدار	tõrje	اِقتدار	tõrge	N;NOM;MASC;SG;3	N;NOM;SG
اِقتصاد	majandus	اِقتصاد	majandus	N;NOM;MASC;SG;3	N;NOM;SG
اِقتصادی	majanduslik	اِقتصادی	majanduslik	ADJ	ADJ;NOM;SG
اِقتصار	vähendamine	اِقتصار	vähendamine	N;NOM;MASC;SG;3	N;NOM;SG
اِقتناع	rahulolu	اِقتناع	rahul_olu	N;NOM;MASC;SG;3	N;NOM;SG
اقسام	tüübid	اقسام	tüüp	N;NOM;MASC;PL;3	N;NOM;PL
اقسام	kategooriad	اقسام	kategooria	N;NOM;MASC;PL;3	N;NOM;PL
اقوال	avaldused	اقوال	avaldus	N;NOM;MASC;PL;3	N;NOM;PL
اقوال	arvamused	اقوال	arvamus	N;NOM;MASC;PL;3	N;NOM;PL
اکابر	liidrid	اکابر	liider	N;NOM;MASC;PL;3	N;NOM;PL
اکابر	juhid	اکابر	juht	N;NOM;MASC;PL;3	N;NOM;PL
اِکائی	ühik	اِکائی	ühik	N;NOM;MASC;SG;3	N;NOM;SG
اِکائی	üksus	اِکائی	üksus	N;NOM;MASC;SG;3	N;NOM;SG
اِکتسابی	õpitud	اِکتسابی	õpitud	ADJ	ADJ;PST;V.PTCP;PASS
اِکتسابی	soetatud	اِکتسابی	soetama	ADJ	ADJ;PST;V.PTCP;PASS
اِکتناز	riigikassa	اِکتناز	riigi_kassa	N;NOM;MASC;SG;3	N;NOM;SG
اکثر	enim	اکثر	enim	ADJ	ADJ;NOM;CMPR;SG
اکشر	silp	اکشر	silp	N;NOM;MASC;SG;3	N;NOM;SG
اکیلا	asustamata	اکیلا	asustamata	V;PFV;MASC;SG;V.PTCP;ACT	V;PRIV;V.CVB;ACT
اکیلا	asustamata	اکیلا	asustamata	V;PFV;MASC;SG;V.PTCP;ACT	V;PRIV;V.CVB;ACT
اُکھاڑنا	hävita	اُکھاڑنا	hävitama	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
اُکھاڑنا	hävitada	اُکھاڑنا	hävitama	V;NFIN;ACT	V;NFIN
اُکھاڑنا	lammutada	اُکھاڑنا	lammutama	V;NFIN;ACT	V;NFIN
اُکھڑا	nihkunud	اُکھڑا	nihkuma	V;PFV;MASC;SG;V.PTCP;ACT	V;PST;V.PTCP;ACT
اگرچہ	kuigi	اگرچہ	kuigi	CONJ	CONJ
اگرچہ	ehkki	اگرچہ	ehkki	CONJ	CONJ
اگرچہ	kuigi	اگرچہ	kuigi	CONJ	CONJ
اگرچہ	kuigi	اگرچہ	kuigi	CONJ	CONJ
اگرچہ	ehkki	اگرچہ	ehkki	CONJ	CONJ
اُگھاڑنا	paljastada	اُگھاڑنا	paljastama	V;NFIN;ACT	V;NFIN
اُگھاڑنا	avalikustab	اُگھاڑنا	avalikustama	V;NFIN;ACT	V;IND;SG;3;PRS;FIN;ACT
اُگھاڑنا	avalikustada	اُگھاڑنا	avalikustama	V;NFIN;ACT	V;NFIN
اُگھاڑنا	paljastavad	اُگھاڑنا	paljasta=v	V;NFIN;ACT	V;IND;PL;3;PRS;FIN;ACT
الاپ	laul	الاپ	laul	N;NOM;MASC;SG;3	N;NOM;SG
اُلٹنا	kukutada	اُلٹ	kukutama	V;NFIN;ACT	V;NFIN
اُلجھنا	vaielda	اُلجھنا	vaidlema	V;SG;NFIN;ACT	V;NFIN
الفاظ	terminid	لفظ	termin	N;NOM;MASC;PL;3	N;NOM;PL
الفاظ	sõnad	لفظ	sõna	N;NOM;MASC;PL;3	N;NOM;PL
الگ	eristatav	الگ	eristatav	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
الگ	isoleeritud	الگ	isoleeritud	ADJ	ADJ;PST;V.PTCP;PASS
الگ	lahutatud	الگ	lahutama	ADJ	ADJ;PST;V.PTCP;PASS
