dan	oraz	dan	oraz	CONJ	CONJ
perusahaan	kompania	perusahaan	kompania	N;SG	N;NOM;FEM;SG
perusahaan	firma	perusahaan	firma	N;SG	N;NOM;FEM;SG
perusahaan	przedsiębiorstwo	perusahaan	przedsiębiorstwo	N;SG	N;NOM;NEUT;SG
perusahaan	pracodawca	perusahaan	pracodawca	N;SG	N;NOM;MASC;SG
perusahaan	przedsiębiorstwa	perusahaan	przedsiębiorstwa	N;SG	N;NOM;NEUT;SG
perusahaan	pracodawca	perusahaan	pracodawca	N;SG	N;NOM;MASC;SG
style	styl	style	styl	N	N;NOM;MASC;SG
januari	stycznia	januari	styczeń	N;SG	N;GEN;MASC;SG
januari	styczniu	januari	styczeń	N;SG	N;GEN;MASC;SG
maret	marsz	maret	marsz	N;SG	N;NOM;MASC;SG
paling	najczęściej	paling	często	ADV	ADV;RL
paling	najbardziej	paling	bardzo	ADV	ADV;RL
musim	sezonie	musim	sezon	N;SG	N;INS;MASC;SG
musim	sezon	musim	sezon	N;SG	N;NOM;MASC;SG
bola	sfery	bola	sfery	N;SG	N;ACC;FEM;SG
bola	kuli	bola	kula	N;SG	N;GEN;FEM;SG
bola	piłkę	bola	piłka	N;SG	N;ACC;FEM;SG
bola	piłka	bola	piłka	N;SG	N;NOM;FEM;SG
bola	jaja	bola	jajo	N;SG	N;NOM;NEUT;SG
pemerintah	rząd	penperintah	rząd	N;SG	N;NOM;MASC;SG
setiap	każda	setiap	każdy	DET	DET;NOM;FEM;SG
setiap	każdy	setiap	każdy	DET	DET;NOM;MASC;SG
setiap	każda	setiap	każdy	DET	DET;NOM;FEM;SG
setiap	każdy	setiap	każdy	DET	DET;NOM;MASC;SG
juni	czerwca	juni	czerwiec	N;SG	N;GEN;MASC;SG
muda	młoda	muda	młody	ADJ;SG	ADJ;NOM;FEM;SG
muda	młody	muda	młody	ADJ;SG	ADJ;NOM;MASC;SG
muda	młode	muda	młody	ADJ;SG	ADJ;NOM;NEUT;SG
muda	młodzieńczy	muda	młodzieńczy	ADJ;SG	ADJ;NOM;MASC;SG
desember	grudzień	desember	grudzienie	N;SG	N;NOM;MASC;SG
desember	grudniu	desember	grudzień	N;SG	N;GEN;MASC;SG
desember	grudzień	desember	grudzienie	N;SG	N;NOM;MASC;SG
bidang	dziedzina	bidang	dziedzina	N;SG	N;NOM;FEM;SG
bidang	pole	bidang	pole	N;SG	N;NOM;NEUT;SG
bidang	boisko	bidang	boisko	N;SG	N;NOM;NEUT;SG
kepala	głowę	kepala	głowa	N;SG	N;ACC;FEM;SG
kepala	głowy	kepala	głowa	N;SG	N;ACC;FEM;SG
kepala	głowa	kepala	głowa	N;SG	N;NOM;FEM;SG
kepala	szef	kepala	szef	N;SG	N;NOM;MASC;SG
melakukan	robię	menlakukan	robić	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
melakukan	robi	menlakukan	robić	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
pusat	środek	pusat	środek	N;SG	N;NOM;MASC;SG
pusat	centrum	pusat	centrum	N;SG	N;ACC;NEUT;SG
pusat	ośrodek	pusat	ośrodek	N;SG	N;NOM;MASC;SG
pusat	centrum	pusat	centrum	N;SG	N;ACC;NEUT;SG
pusat	ośrodek	pusat	ośrodek	N;SG	N;NOM;MASC;SG
agustus	sierpnia	agustus	sierpień	N;SG	N;GEN;MASC;SG
agustus	august	agustus	august	N;SG	N;NOM;MASC;SG
internasional	international	internasional	international	ADJ;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
internasional	międzynarodowe	internasional	międzynarodowy	ADJ;SG	ADJ;NOM;NEUT;SG
internasional	międzynarodowy	internasional	międzynarodowy	ADJ;SG	ADJ;NOM;MASC;SG
internasional	międzynarodowa	internasional	międzynarodowy	ADJ;SG	ADJ;NOM;FEM;SG
internasional	międzykulturowego	internasional	międzylturowyry	ADJ;SG	ADJ;ACC;MASC;SG
sumber	źródło	sumber	źródło	N;SG	N;NOM;NEUT;SG
manusia	człowiek	manusia	człowiek	N;SG	N;NOM;MASC;SG
manusia	człowieka	manusia	człowiek	N;SG	N;ACC;MASC;SG
manusia	mężczyzna	manusia	mężczyzna	N;SG	N;NOM;MASC;SG
manusia	człowiek	manusia	człowiek	N;SG	N;NOM;MASC;SG
sejarah	historia	sejarah	historia	N;SG	N;NOM;FEM;SG
sejarah	historii	sejarah	historia	N;SG	N;GEN;FEM;SG
sejarah	historię	sejarah	historia	N;SG	N;ACC;FEM;SG
gereja	kościoła	gereja	kościół	N;SG	N;GEN;MASC;SG
gereja	kościół	gereja	kościół	N;SG	N;NOM;MASC;SG
dasar	podstawowe	dasar	podstawowy	ADJ;SG	ADJ;NOM;NEUT;SG
dasar	podstawowe	dasar	podstawowy	ADJ;SG	ADJ;NOM;NEUT;SG
dasar	podstawowego	dasar	podstawowy	ADJ;SG	ADJ;ACC;MASC;SG
dasar	podstawowy	dasar	podstawowy	ADJ;SG	ADJ;NOM;MASC;SG
pemain	gracz	penmain	gracz	N;SG	N;NOM;MASC;SG
pemain	zawodnik	penmain	zawodnik	N;SG	N;NOM;MASC;SG
pemain	gracza	penmain	gracza	N;SG	N;ACC;MASC;SG
pemain	odtwarzacz	penmain	odtwarzacz	N;SG	N;NOM;MASC;SG
program	programu	program	program	N;SG	N;GEN;MASC;SG
program	program	program	program	N;SG	N;NOM;MASC;SG
program	programu	program	program	N;SG	N;GEN;MASC;SG
program	program	program	program	N;SG	N;NOM;MASC;SG
pesawat	samolot	pesawat	samolot	N;SG	N;NOM;MASC;SG
pesawat	samolotem	pesawat	samolot	N;SG	N;INS;MASC;SG
pesawat	samolot	pesawat	samolot	N;SG	N;NOM;MASC;SG
pesawat	płaszczyzna	pesawat	płaszczyzna	N;SG	N;NOM;FEM;SG
pesawat	samolot	pesawat	samolot	N;SG	N;NOM;MASC;SG
pesawat	samolotem	pesawat	samolot	N;SG	N;INS;MASC;SG
umumnya	generalnie	umumnya	generalnie	ADV	ADV
umumnya	ogólnie	umumnya	ogólnie	ADV	ADV
umumnya	powszechnie	umumnya	powszechnie	ADV	ADV
stasiun	posterunek	stasiun	posterunek	N;SG	N;NOM;MASC;SG
stasiun	stacji	stasiun	stacja	N;SG	N;GEN;FEM;SG
stasiun	stacja	stasiun	stacja	N;SG	N;NOM;FEM;SG
stasiun	dworzec	stasiun	dworzec	N;SG	N;NOM;MASC;SG
stasiun	stacji	stasiun	stacja	N;SG	N;GEN;FEM;SG
akhirnya	ostatecznie	akhirnya	ostatecznie	ADV	ADV
akhirnya	ewentualnie	akhirnya	ewentualnie	ADV	ADV
nebula	mgławicy	nebula	mgławica	N	N;GEN;FEM;SG
nebula	mgławica	nebula	mgławica	N	N;NOM;FEM;SG
nebula	mgławice	nebula	mgławica	N	N;NOM;FEM;PL
bumi	ziemi	bumi	ziemia	N;SG	N;GEN;FEM;SG
bumi	ziemia	bumi	ziemia	N;SG	N;NOM;FEM;SG
bumi	ziemianie	bumi	ziemiana	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
bentuk	kształt	bentuk	kształt	N;SG	N;NOM;MASC;SG
bentuk	kształtu	bentuk	kształt	N;SG	N;GEN;MASC;SG
bentuk	postać	bentuk	postać	N;SG	N;NOM;FEM;SG
bentuk	forma	bentuk	forma	N;SG	N;NOM;FEM;SG
bentuk	formularz	bentuk	formularz	N;SG	N;ACC;MASC;SG
bentuk	formularza	bentuk	formularz	N;SG	N;GEN;MASC;SG
sebelumnya	wcześniej	sebelumnya	wcześnie	ADV	ADV;CMPR
sebelumnya	wcześniej	sebelumnya	wcześnie	ADV	ADV;CMPR
proses	proces	proses	proces	N;SG	N;NOM;MASC;SG
akhir	koniec	akhir	koniec	N;SG	N;NOM;MASC;SG
hasil	rezultat	hasil	rezultat	N;SG	N;NOM;MASC;SG
hasil	efekt	hasil	efekt	N;SG	N;NOM;MASC;SG
hasil	wynik	hasil	wynik	N;SG	N;NOM;MASC;SG
versi	wersja	versi	wersja	N;SG	N;NOM;FEM;SG
versi	wersji	versi	wersja	N;SG	N;GEN;FEM;SG
versi	wersję	versi	wersja	N;SG	N;ACC;FEM;SG
versi	wersji	versi	wersja	N;SG	N;GEN;FEM;SG
pemerintahan	rząd	penperintahan	rząd	N;SG	N;NOM;MASC;SG
pemerintahan	zarządzanie	penperintahan	zarządzać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
republik	republikanów	republik	republikanin	N	N;GEN;MASC;PL
republik	republikanie	republik	republikanie	N	N;NOM;MASC;SG
republik	republika	republik	republik	N	N;NOM;FEM;SG
sering	często	sering	często	ADV	ADV
sering	często	sering	często	ADV	ADV
sering	często	sering	często	ADV	ADV
group	grupie	group	grupa	N	N;DAT;FEM;SG
group	grupy	group	grupa	N	N;ACC;FEM;SG
group	grupa	group	grupa	N	N;NOM;FEM;SG
buku	książkę	buku	książka	N;SG	N;ACC;FEM;SG
buku	książka	buku	książka	N;SG	N;NOM;FEM;SG
suku	plemienia	suku	plemię	N;SG	N;GEN;NEUT;SG
suku	szczep	suku	szczep	N;SG	N;NOM;MASC;SG
suku	plemienia	suku	plemię	N;SG	N;GEN;NEUT;SG
suku	plemiona	suku	plemię	N;SG	N;NOM;NEUT;SG
partai	przyjęcie	partai	przyjąć	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
partai	partia	partai	partia	N;SG	N;NOM;FEM;SG
partai	partii	partai	partia	N;SG	N;GEN;FEM;SG
partai	impreza	partai	impreza	N;SG	N;NOM;FEM;SG
keluarga	rodzina	keluarga	rodzina	N;SG	N;NOM;FEM;SG
keluarga	rodzinka	keluarga	rodzinka	N;SG	N;NOM;FEM;SG
ilmu	nauka	ilmu	nauka	N;SG	N;NOM;FEM;SG
berubah	zmieniono	berrubah	zmienić	V;SG;ACT	V;PFV;IND;0;PST;FIN;ACT
berubah	zmienił	berrubah	zmienić	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
berubah	zmienić	berrubah	zmienić	V;SG;ACT	V;PFV;NFIN;ACT
berubah	zmień	berrubah	zmień	V;SG;ACT	V;PFV;IMP;SG;2;FIN;ACT
pengguna	użytkownika	penguna	użytkownik	N;SG	N;ACC;MASC;SG
pengguna	użytkownik	penguna	użytkownik	N;SG	N;NOM;MASC;SG
luas	teren	luas	teren	N;SG	N;NOM;MASC;SG
luas	powierzchnia	luas	powierzchnia	N;SG	N;NOM;FEM;SG
luas	obszarze	luas	obszarz	N;SG	N;ACC;MASC;SG
luas	obszar	luas	obszar	N;SG	N;NOM;MASC;SG
acara	zdarzenia	acara	zdarzenie	N;SG	N;NOM;NEUT;SG
acara	wydarzenie	acara	wydarzenie	N;SG	N;NOM;NEUT;SG
acara	zdarzenie	acara	zdarzenie	N;SG	N;NOM;NEUT;SG
asal	pochodzenia	asal	pochodzić	N;SG	N;GEN;NEUT;SG
asal	pochodzenie	asal	pochodzenie	N;SG	N;NOM;NEUT;SG
asal	pochodzenie	asal	pochodzenie	N;SG	N;NOM;NEUT;SG
kapal	statek	kapal	statek	N;SG	N;NOM;MASC;SG
kapal	pojemnik	kapal	pojemnik	N;SG	N;NOM;MASC;SG
kapal	statku	kapal	statek	N;SG	N;GEN;MASC;SG
kapal	naczynie	kapal	naczynie	N;SG	N;NOM;NEUT;SG
kapal	statek	kapal	statek	N;SG	N;NOM;MASC;SG
kapal	statkiem	kapal	statek	N;SG	N;INS;MASC;SG
kapal	okręt	kapal	okręt	N;SG	N;NOM;MASC;SG
kapal	łódka	kapal	łódko	N;SG	N;NOM;FEM;SG
bermain	graj	bermain	graj	V;SG;ACT	V;IPFV;IMP;SG;2;FIN;ACT
bermain	zagraj	bermain	zagrać	V;SG;ACT	V;PFV;IMP;SG;2;FIN;ACT
bermain	gra	bermain	grać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kelompok	grupie	kelompok	grupa	N;SG	N;DAT;FEM;SG
kelompok	grupy	kelompok	grupa	N;SG	N;ACC;FEM;SG
kelompok	grupa	kelompok	grupa	N;SG	N;NOM;FEM;SG
kelompok	grupy	kelompok	grupa	N;SG	N;ACC;FEM;SG
agama	religii	agama	religia	N;SG	N;GEN;FEM;SG
agama	wyznanie	agama	wyznanie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
agama	religia	agama	religia	N;SG	N;NOM;FEM;SG
agama	religia	agama	religia	N;SG	N;NOM;FEM;SG
anda	ciebie	anda	ty	PRO;SG;2;FORM	PRO;GEN;MASC;SG;2
anda	ty	anda	ty	PRO;SG;2;FORM	PRO;NOM;MASC;SG;2
memberikan	daje	menberikan	dawać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
memberikan	dawać	menberikan	dawać	V;SG;ACT	V;IPFV;NFIN;ACT
memberikan	dajesz	menberikan	dawać	V;SG;ACT	V;IPFV;IND;SG;2;PRS;FIN;ACT
memberikan	daj	menberikan	dać	V;SG;ACT	V;PFV;IMP;SG;2;FIN;ACT
lama	stary	lama	stary	ADJ;SG	ADJ;NOM;MASC;SG
lama	długa	lama	długi	ADJ;SG	ADJ;NOM;FEM;SG
lama	długie	lama	długi	ADJ;SG	ADJ;NOM;NEUT;SG
batu	kamienia	batu	kamień	N;SG	N;GEN;MASC;SG
batu	kamień	batu	kamień	N;SG	N;NOM;MASC;SG
batu	batu	batu	bat	N;SG	N;NOM;MASC;SG
batu	skała	batu	skała	N;SG	N;NOM;FEM;SG
batu	kamień	batu	kamień	N;SG	N;NOM;MASC;SG
jiwa	duszę	jiwa	dusza	N;SG	N;ACC;FEM;SG
jiwa	dusza	jiwa	dusza	N;SG	N;NOM;FEM;SG
jiwa	dusze	jiwa	dusza	N;SG	N;NOM;FEM;SG
jiwa	duszy	jiwa	dusza	N;SG	N;GEN;FEM;SG
halaman	stronę	halaman	strona	N;SG	N;ACC;FEM;SG
halaman	stronie	halaman	strona	N;SG	N;DAT;FEM;SG
halaman	strona	halaman	strona	N;SG	N;NOM;FEM;SG
hukum	prawo	hukum	prawo	N;SG;ACT	N;NOM;NEUT;SG
orbit	orbity	orbit	orbić	N	N;GEN;FEM;SG
orbit	orbicie	orbit	orbić	N	N;DAT;FEM;SG
orbit	orbitę	orbit	orbić	N	N;ACC;FEM;SG
orbit	orbity	orbit	orbić	N	N;GEN;FEM;SG
masuk	zaloguj	masuk	zalogować	V;SG;ACT	V;PFV;IMP;SG;2;FIN;ACT
pasukan	wojska	pasukan	wojsko	N;SG	N;NOM;NEUT;SG
pasukan	oddział	pasukan	oddział	N;SG	N;NOM;MASC;SG
tokoh	liczby	tokoh	liczba	N;SG	N;ACC;FEM;SG
tokoh	postać	tokoh	postać	N;SG	N;NOM;FEM;SG
tokoh	znak	tokoh	znak	N;SG	N;NOM;MASC;SG
tokoh	charakter	tokoh	charakter	N;SG	N;NOM;MASC;SG
tokoh	rysunek	tokoh	rysunek	N;SG	N;NOM;MASC;SG
tokoh	figura	tokoh	figura	N;SG	N;NOM;FEM;SG
tanpa	bez	tanpa	bez	ADP	ADP
bangsa	narodu	bangsa	naród	N;SG	N;GEN;MASC;SG
bangsa	naród	bangsa	naród	N;SG	N;NOM;MASC;SG
penghargaan	wyróżnienie	penhargaan	wyróżnienie	N;SG	N;NOM;NEUT;SG
penghargaan	nagrodę	penhargaan	nagroda	N;SG	N;ACC;FEM;SG
penghargaan	nagroda	penhargaan	nagroda	N;SG	N;NOM;FEM;SG
penghargaan	wdzięczność	penhargaan	wdzięczność	N;SG	N;NOM;FEM;SG
penghargaan	uznanie	penhargaan	uznanie	N;SG	N;NOM;NEUT;SG
klub	klub	klub	klub	N;SG	N;NOM;MASC;SG
klub	klubie	klub	klub	N;SG	N;DAT;MASC;SG
terkenal	sławne	terkenal	sławny	ADJ;SG;PASS	ADJ;NOM;NEUT;SG
terkenal	sławny	terkenal	sławny	ADJ;SG;PASS	ADJ;NOM;MASC;SG
terkenal	sławna	terkenal	sławna	ADJ;SG;PASS	ADJ;NOM;FEM;SG
ketua	szef	ketua	szef	N;SG	N;NOM;MASC;SG
ketua	przewodniczący	ketua	przewodniczący	N;SG	N;NOM;MASC;SG
ketua	prezes	ketua	prezes	N;SG	N;NOM;MASC;SG
ketua	przewodniczącego	ketua	przewodniczący	N;SG	N;ACC;MASC;SG
ketua	krzesło	ketua	krzesło	N;SG	N;NOM;NEUT;SG
ketua	fotel	ketua	fotel	N;SG	N;NOM;MASC;SG
bintang	gwiazdka	bintang	gwiazdka	N;SG	N;NOM;FEM;SG
bintang	gwiazda	bintang	gwiazda	N;SG	N;NOM;FEM;SG
bintang	gwiazdki	bintang	gwiazdka	N;SG	N;NOM;FEM;SG
bintang	gwiazdek	bintang	gwiazdek	N;SG	N;ACC;FEM;SG
jalur	ścieżkę	jalur	ścieżka	N;SG	N;ACC;FEM;SG
jalur	ścieżka	jalur	ścieżkać	N;SG	N;NOM;FEM;SG
jalur	drogę	jalur	droga	N;SG	N;ACC;FEM;SG
politik	polityka	politik	polityka	N;SG	N;NOM;FEM;SG
politik	polityki	politik	polityka	N;SG	N;GEN;FEM;SG
ibu	mama	ibu	mama	N;SG	N;NOM;FEM;SG
ibu	mamusia	ibu	mamusia	N;SG	N;NOM;FEM;SG
ibu	matka	ibu	matka	N;SG	N;NOM;FEM;SG
tingkat	stawka	tingkat	stawka	N;SG	N;NOM;FEM;SG
tingkat	stopa	tingkat	stopa	N;SG	N;NOM;FEM;SG
tingkat	poziom	tingkat	poziom	N;SG	N;NOM;MASC;SG
tingkat	poziomie	tingkat	poziom	N;SG	N;INS;MASC;SG
tingkat	poziomu	tingkat	poziom	N;SG	N;GEN;MASC;SG
kereta	rydwan	kereta	rydwanin	N;SG	N;NOM;MASC;SG
kereta	pociągiem	kereta	pociąg	N;SG	N;INS;MASC;SG
kereta	pociągu	kereta	pociąg	N;SG	N;GEN;MASC;SG
kereta	pociąg	kereta	pociąg	N;SG	N;NOM;MASC;SG
ruang	pomieszczenie	ruang	pomieszczenie	N;SG	N;NOM;NEUT;SG
ruang	pokój	ruang	pokój	N;SG	N;NOM;MASC;SG
ruang	przestrzeni	ruang	przestrzeń	N;SG	N;GEN;FEM;SG
ruang	przestrzeń	ruang	przestrzeń	N;SG	N;NOM;FEM;SG
tinggal	zostań	tinggal	zostać	V;SG;ACT	V;PFV;IMP;SG;2;FIN;ACT
tinggal	zostać	tinggal	zostać	V;SG;ACT	V;PFV;NFIN;ACT
empat	czterech	empat	cztery	NUM	NUM;ACC;MASC;PL
empat	cztery	empat	cztery	NUM	NUM;ACC;MASC;PL
ekonomi	ekonomia	ekonomi	ekonomia	N;SG	N;NOM;FEM;SG
ekonomi	ekonomii	ekonomi	ekonomia	N;SG	N;GEN;FEM;SG
ekonomi	gospodarka	ekonomi	gospodarka	N;SG	N;NOM;FEM;SG
ekonomi	gospodarki	ekonomi	gospodarka	N;SG	N;GEN;FEM;SG
ekonomi	ekonomia	ekonomi	ekonomia	N;SG	N;NOM;FEM;SG
organisasi	organizacja	organisasi	organizacja	N;SG	N;NOM;FEM;SG
organisasi	organizacji	organisasi	organizacja	N;SG	N;GEN;FEM;SG
organisasi	organizacja	organisasi	organizacja	N;SG	N;NOM;FEM;SG
organisasi	organizacji	organisasi	organizacja	N;SG	N;GEN;FEM;SG
bahan	surowiec	bahan	surowiec	N;SG	N;NOM;MASC;SG
bahan	tworzywo	bahan	tworzywo	N;SG	N;NOM;NEUT;SG
bahan	materiał	bahan	materiał	N;SG	N;NOM;MASC;SG
bahan	składnik	bahan	składnik	N;SG	N;NOM;MASC;SG
api	ogień	api	ogień	N;SG	N;NOM;MASC;SG
api	pożar	api	pożar	N;SG	N;ACC;MASC;SG
ilmiah	naukowy	ilmiah	naukowy	ADJ;SG	ADJ;NOM;MASC;SG
ilmiah	naukowe	ilmiah	naukowy	ADJ;SG	ADJ;NOM;NEUT;SG
video	film	video	film	N;SG	N;ACC;MASC;SG
angkatan	siły	angkatan	siła	N;SG	N;ACC;FEM;SG
angkatan	siła	angkatan	siła	N;SG	N;NOM;FEM;SG
angkatan	klasy	angkatan	klasa	N;SG	N;GEN;FEM;SG
bukan	nie	bukan	nie	PART;NEG	PART;NEG
berkas	plik	berkas	plik	N;SG	N;ACC;MASC;SG
berkas	pliku	berkas	plik	N;SG	N;GEN;MASC;SG
bekerja	pracuj	bekerja	pracować	V;SG;ACT	V;IPFV;IMP;SG;2;FIN;ACT
bekerja	działa	bekerja	działać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
bekerja	dziala	bekerja	dzialać	V;SG;ACT	V;IPFV;IND;SG;PST;FIN;ACT
militer	wojskowy	militer	wojskowy	ADJ;SG	ADJ;NOM;MASC;SG
militer	wojskowe	militer	wojskowy	ADJ;SG	ADJ;NOM;NEUT;SG
putra	putra	putra	putry	N;SG	N;NOM;MASC;SG
putra	synu	putra	syn	N;SG	N;VOC;MASC;SG
putra	syn	putra	syn	N;SG	N;NOM;MASC;SG
langsung	bezpośrednio	langsung	bezpośrednio	ADV	ADV
kaki	nogę	kaki	noga	N;SG	N;ACC;FEM;SG
kaki	noga	kaki	noga	N;SG	N;NOM;FEM;SG
kaki	stopę	kaki	stopa	N;SG	N;ACC;FEM;SG
kaki	stopa	kaki	stopa	N;SG	N;NOM;FEM;SG
kaki	stopie	kaki	stopied	N;SG	N;DAT;FEM;SG
grup	grupie	grup	grupa	N;SG	N;DAT;FEM;SG
grup	grupy	grup	grupa	N;SG	N;ACC;FEM;SG
grup	grupa	grup	grupa	N;SG	N;NOM;FEM;SG
grup	grupy	grup	grupa	N;SG	N;ACC;FEM;SG
label	etykieta	label	etykieta	N;SG	N;NOM;FEM;SG
label	etykiecie	label	etykiet	N;SG	N;GEN;MASC;SG
label	oznakowanie	label	oznakowanie	N;SG	N;NOM;NEUT;SG
kehidupan	życia	kehidupan	życie	N;SG	N;GEN;NEUT;SG
kehidupan	dożywocie	kehidupan	dożywocie	N;SG	N;NOM;NEUT;SG
kehidupan	życie	kehidupan	życie	N;SG	N;NOM;NEUT;SG
bandung	bandung	bandung	bandung	N;SG	N;NOM;MASC;SG
informasi	informacja	informasi	informacja	N;SG	N;NOM;FEM;SG
makanan	żywności	makanan	żywność	N;SG	N;GEN;FEM;SG
makanan	pokarm	makanan	pokarm	N;SG	N;NOM;MASC;SG
makanan	żywność	makanan	żywność	N;SG	N;NOM;FEM;SG
makanan	jedzenie	makanan	jedzenie	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
makanan	żywności	makanan	żywność	N;SG	N;GEN;FEM;SG
makanan	żywność	makanan	żywność	N;SG	N;NOM;FEM;SG
web	sieć	web	sieć	N	N;NOM;FEM;SG
catatan	notatka	catatan	notatka	N;SG	N;NOM;FEM;SG
mencapai	osiągnie	mencapai	osiągnie	V;SG;ACT	V;PFV;IND;SG;3;FUT;FIN;ACT
mencapai	sięga	mencapai	sięga	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
mencapai	osiąga	mencapai	osiągać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
mencapai	osiągnął	mencapai	osiągnąć	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
mencapai	osiągnięto	mencapai	osiągnąć	V;SG;ACT	V;PFV;IND;0;PST;FIN;ACT
cinta	miłość	cinta	miłość	N;SG	N;NOM;FEM;SG
cinta	miłości	cinta	miłość	N;SG	N;GEN;FEM;SG
biasa	zwykły	biasa	zwykły	ADJ;SG	ADJ;NOM;MASC;SG
biasa	regularne	biasa	regularny	ADJ;SG	ADJ;NOM;NEUT;SG
biasa	regularny	biasa	regularny	ADJ;SG	ADJ;NOM;MASC;SG
biasa	normalne	biasa	normalny	ADJ;SG	ADJ;NOM;NEUT;SG
biasa	normalny	biasa	normalny	ADJ;SG	ADJ;NOM;MASC;SG
biasa	normalna	biasa	normalny	ADJ;SG	ADJ;NOM;FEM;SG
mungkin	prawdopodobnie	mungkin	prawdopodobnie	ADV	ADV
meninggal	zmarł	mentinggal	zemrzeć	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
meninggal	zmarły	mentinggal	zemrzeć	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
meninggal	zmarła	mentinggal	zemrzeć	V;SG;ACT	V;PFV;FEM;IND;SG;PST;FIN;ACT
surat	poczta	surat	poczta	N;SG	N;NOM;FEM;SG
surat	list	surat	list	N;SG	N;NOM;MASC;SG
surat	pismo	surat	pismo	N;SG	N;NOM;NEUT;SG
surat	litera	surat	liter	N;SG	N;NOM;FEM;SG
wanita	kobieta	wanita	kobieta	N;SG	N;NOM;FEM;SG
tubuh	ciało	tubuh	ciało	N;SG	N;NOM;NEUT;SG
tubuh	ciała	tubuh	ciało	N;SG	N;GEN;NEUT;SG
tubuh	ciała	tubuh	ciało	N;SG	N;GEN;NEUT;SG
posisi	położenie	posisi	położenie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
posisi	stanowisko	posisi	stanowisko	N;SG	N;NOM;NEUT;SG
posisi	pozycja	posisi	pozycja	N;SG	N;NOM;FEM;SG
posisi	pozycjonowania	posisi	pozycjonowanie	N;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
media	nośnik	media	nośnik	N;SG	N;NOM;MASC;SG
televisi	telewizja	televisi	telewizja	N;SG	N;NOM;FEM;SG
televisi	telewizor	televisi	telewizor	N;SG	N;NOM;MASC;SG
televisi	telewizji	televisi	telewizja	N;SG	N;DAT;FEM;SG
nya	jego	nya	on	PRO	PRO;GEN;MASC;SG;3
nya	go	nya	on	PRO	PRO;ACC;MASC;SG;3
nya	jej	nya	on	PRO	PRO;GEN;FEM;SG;3
nya	ją	nya	on	PRO	PRO;ACC;FEM;SG;3
lisensi	pozwolenia	lisensi	pozwolić	N;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
lisensi	licencji	lisensi	licencja	N;SG	N;GEN;FEM;SG
lisensi	licencja	lisensi	licencja	N;SG	N;NOM;FEM;SG
lisensi	licencji	lisensi	licencja	N;SG	N;GEN;FEM;SG
lisensi	licencja	lisensi	licencja	N;SG	N;NOM;FEM;SG
lisensi	licencji	lisensi	licencja	N;SG	N;GEN;FEM;SG
nomor	numer	nomor	numer	N;SG	N;NOM;MASC;SG
nomor	liczba	nomor	liczba	N;SG	N;NOM;FEM;SG
nomor	liczby	nomor	liczba	N;SG	N;ACC;FEM;SG
zaman	epoka	zaman	epoka	N;SG	N;NOM;FEM;SG
khusus	szczególne	khusus	szczególny	ADJ;SG	ADJ;NOM;NEUT;SG
khusus	konkretne	khusus	konkretny	ADJ;SG	ADJ;NOM;NEUT;SG
khusus	specyficzne	khusus	specyficzny	ADJ;SG	ADJ;NOM;NEUT;SG
khusus	niestandardowe	khusus	upandardowy	ADJ;SG	ADJ;NOM;NEUT;SG
khusus	własny	khusus	własny	ADJ;SG	ADJ;NOM;MASC;SG
khusus	specjalna	khusus	specjalny	ADJ;SG	ADJ;NOM;FEM;SG
khusus	specjalny	khusus	specjalny	ADJ;SG	ADJ;NOM;MASC;SG
khusus	specjalne	khusus	specjalny	ADJ;SG	ADJ;NOM;NEUT;SG
khusus	wyjątkowy	khusus	wyjątkowy	ADJ;SG	ADJ;NOM;MASC;SG
khusus	szczególne	khusus	szczególny	ADJ;SG	ADJ;NOM;NEUT;SG
juara	mistrz	juara	mistrz	N;SG	N;NOM;MASC;SG
berarti	oznacza	berarti	oznaczać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
alam	charakter	alam	charakter	N;SG	N;NOM;MASC;SG
alam	przyroda	alam	przyroda	N;SG	N;NOM;FEM;SG
