per	för	per	för	ADP	ADP
padre	fader	padre	far	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
padre	fadern	padre	far	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
padre	pappa	padre	pappa	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
linea	line	linea	line	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
linea	linje	linea	linje	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
linea	rad	linea	rad	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
linea	linea	linea	linea	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
santa	sankt	santo	sankt	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
santa	saint	santo	saint	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
santa	helgon	santo	helgon	N;FEM;SG	N;NOM;INDF;NEUT;SG
santa	tomte	santo	tom	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
santa	tomten	santo	tomt	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
progetto	projekt	progetto	projekt	N;MASC;SG	N;NOM;INDF;NEUT;SG
progetto	project	progetto	project	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
progetto	projektet	progetto	projekt	N;MASC;SG	N;NOM;DEF;NEUT;SG
progetto	projektets	progetto	projekt	N;MASC;SG	N;GEN;DEF;NEUT;SG
primi	första	primo	en	ADJ;MASC;PL	ADJ;NOM
possono	kan	potere	kunna	V;IND;PL;3;PRS;FIN	V;IND;PRS;FIN;ACT
mai	aldrig	mai	aldrig	ADV	ADV;NEG
sito	webbplatsen	sito	pebbplats	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
sito	site	sito	site	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
sito	webbplats	sito	pebbplats	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
lungo	lång	lungo	lång	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
uso	användning	uso	användning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
uso	användning	uso	användning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
tedesco	tysk	tedesco	tysk	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
tedesco	tyskt	tedesco	tysk	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
uniti	förenade	unito	förenade	ADJ;MASC;PL	ADJ;NOM;PL;PST;V.PTCP
lavoro	job	lavoro	job	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
lavoro	jobb	lavoro	jobb	N;MASC;SG	N;NOM;INDF;NEUT;SG
lavoro	arbete	lavoro	arbete	N;MASC;SG	N;NOM;INDF;NEUT;SG
lavoro	work	lavoro	work	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
isbn	isbn	isbn	isbn	N;MASC;PL	N
giorno	dag	giorno	dag	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
giorno	dagen	giorno	dag	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
giorno	day	giorno	day	N;MASC;SG	N;NOM;INDF;NEUT;SG
principale	huvudsaklig	principale	huvudsaklig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
principale	viktigaste	principale	viktig	ADJ;SG	ADJ;NOM;DEF;RL
termine	term	termine	term	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
termine	termen	termine	term	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
spesso	frekvent	spesso	frekvent	ADV	ADV
spesso	ofta	spesso	ofta	ADV	ADV
spesso	ofta	spesso	ofta	ADV	ADV
regno	kungarike	regno	kungarike	N;MASC;SG	N;NOM;INDF;NEUT;SG
regno	rike	regno	rike	N;MASC;SG	N;NOM;INDF;NEUT;SG
regno	kungariket	regno	kungarik	N;MASC;SG	N;NOM;DEF;NEUT;SG
specie	art	specie	art	N;FEM	N;NOM;INDF;MASC+FEM;SG
specie	arter	specie	art	N;FEM	N;NOM;INDF;MASC+FEM;PL
persone	personer	persona	person	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
persone	människor	persona	människa	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
persone	personer	persona	person	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
persone	folk	persona	folk	N;FEM;PL	N;NOM;INDF;NEUT;PL
pagine	sidorna	pagina	sida	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
pagine	sidor	pagina	sida	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
volte	gånger	volta	gång	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
volte	tider	volta	tid	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
volte	tiderna	volta	tid	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
set	uppsättning	set	uppsättning	N;MASC	N;NOM;INDF;MASC+FEM;SG
set	set	set	se	N;MASC	N;NOM;INDF;NEUT;SG
inizio	start	inizio	star	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
inizio	början	inizio	början	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
jpg	jpg	jpg	jpg	N	N
episodio	avsnitt	episodio	avsnitt	N;MASC;SG	N;NOM;INDF;NEUT;SG
episodio	episod	episodio	episod	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
posizione	ställning	posizione	ställning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
posizione	position	posizione	position	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
posizione	ståndpunkt	posizione	ståndpunkt	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
posizione	befattning	posizione	befattning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
genere	genre	genere	genre	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
genere	kön	genere	kön	N;MASC;SG	N;NOM;INDF;NEUT;SG
genere	släktet	genere	släkte	N;MASC;SG	N;NOM;DEF;NEUT;SG
genere	släkte	genere	släkte	N;MASC;SG	N;NOM;INDF;NEUT;SG
presidente	president	presidente	president	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
presidente	ordförande	presidente	ordförande	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
presidente	ordföranden	presidente	ordförande	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
presidente	talmannen	presidente	talman	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
presidente	styrelseordförande	presidente	styrelseordförande	N;MASC;SG	N;NOM;INDF;NEUT;SG
presidente	ordförande	presidente	ordförande	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
cosa	vad	cosa	vad	PRO;SG	PRO;INDF;NEUT;SG
militare	militärt	militare	militär	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
uomo	mannen	uomo	man	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
uomo	människan	uomo	människa	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
comunque	hursomhelst	comunque	hursomhelst	ADV	ADV;RL
meno	mindre	meno	lite	ADV	ADV;CMPR
campo	field	campo	field	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
campo	fält	campo	fält	N;MASC;SG	N;NOM;INDF;NEUT;SG
campo	fältet	campo	fält	N;MASC;SG	N;NOM;DEF;NEUT;SG
campo	campo	campo	campo	N;MASC;SG	N;NOM;INDF;NEUT;SG
giorni	dagarna	giorno	dag	N;MASC;PL	N;NOM;DEF;MASC+FEM;PL
giorni	dagar	giorno	dag	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
carriera	karriären	carriera	karriär	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
carriera	karriär	carriera	karriär	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
carriera	karriär	carriera	karriär	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
mar	tis	mare	tis	N;MASC;SG	N
scritto	skrev	scrivere	skriva	V;MASC;SG;PST;V.PTCP	V;IMP;PST;FIN;ACT
ora	nu	ora	nu	ADV	ADV
territorio	territoriet	territorio	territorium	N;MASC;SG	N;NOM;DEF;NEUT;SG
territorio	territorium	territorio	territorium	N;MASC;SG	N;NOM;INDF;NEUT;SG
gen	gen	gene	gen	N	N;NOM;INDF;MASC+FEM;SG
quasi	nästan	quasi	nästan	ADV	ADV
quasi	nästan	quasi	nästan	ADV	ADV
terra	jorden	terra	jord	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
terra	earth	terra	earth	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
terra	jord	terra	jord	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
terra	land	terra	land	N;FEM;SG	N;NOM;INDF;NEUT;SG
terra	terra	terra	terra	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
presente	nuvarande	presente	nuvarande	ADJ;SG	ADJ;NOM;PRS;V.PTCP
soprattutto	främst	soprattutto	främst	ADV	ADV;RL
soprattutto	huvudsakligen	soprattutto	huvudsakligen	ADV	ADV
soprattutto	speciellt	soprattutto	speciell	ADV	ADV
soprattutto	särskilt	soprattutto	särskilt	ADV	ADV
soprattutto	oftast	soprattutto	ofta	ADV	ADV;RL
soprattutto	mest	soprattutto	mycket	ADV	ADV;RL
allora	sedan	allora	sedan	ADV	ADV
allora	sen	allora	sen	ADV	ADV
allora	då	allora	då	ADV	ADV
successo	succé	successo	succé	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
successo	framgång	successo	framgång	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ordine	ordningsföljd	ordine	ordningsföljd	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ordine	beställning	ordine	beställning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ordine	ordning	ordine	ordning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
categoria	kategori	categoria	kategori	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
categoria	kategorin	categoria	kategori	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
epoca	epok	epoca	epok	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
produzione	produktionen	produzione	produktion	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
produzione	produktion	produzione	produktion	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
produzione	tillverkning	produzione	tillverkning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
strada	gatan	strada	gata	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
strada	gata	strada	gata	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
strada	landsväg	strada	landsväg	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
strada	road	strada	road	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
strada	väg	strada	väg	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
strada	vägen	strada	väg	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
corpo	body	corpo	body	N;MASC;SG	N
corpo	kropp	corpo	kropp	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
corpo	kroppen	corpo	kropp	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
corpo	kropps	corpo	kropp	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
scrittore	writer	scrittore	prit	N;MASC;SG	N;NOM;INDF;NEUT;SG
lug	lug	lug	lug	N	N;NOM;INDF;MASC+FEM;SG
file	filer	fila	fil	N;MASC	N;NOM;INDF;MASC+FEM;PL
file	akter	fila	akt	N;MASC	N;NOM;INDF;MASC+FEM;PL
file	mappar	fila	mappa	N;MASC	N;NOM;INDF;MASC+FEM;PL
file	arkiv	fila	arkiv	N;MASC	N;NOM;INDF;NEUT;SG
file	file	fila	file	N;MASC	N;NOM;INDF;NEUT;SG
file	fil	fila	fil	N;MASC	N
ultima	senaste	ultimo	sen	ADJ;FEM;SG	ADJ;NOM;DEF;RL
ultima	sista	ultimo	sista	ADJ;FEM;SG	ADJ;NOM;DEF;RL
cura	botemedel	cura	botemedel	N;FEM;SG	N;NOM;INDF;NEUT;SG
cura	kur	cura	kur	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
cura	skötsel	cura	skötsel	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
cura	omsorg	cura	omsorg	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
cura	vård	cura	vård	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
cura	care	cura	care	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
francia	france	francia	fra	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
lingua	lingua	lingua	lingun	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
lingua	språket	lingua	språk	N;FEM;SG	N;NOM;DEF;NEUT;SG
lingua	språk	lingua	språk	N;FEM;SG	N;NOM;INDF;NEUT;SG
zona	zone	zona	zone	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
zona	zonen	zona	zon	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
zona	zon	zona	zon	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
zona	area	zona	are	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
zona	område	zona	område	N;FEM;SG	N;NOM;INDF;NEUT;SG
zona	området	zona	område	N;FEM;SG	N;NOM;DEF;NEUT;SG
zona	yta	zona	yta	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
livello	skikt	livello	skikt	N;MASC;SG	N;NOM;INDF;NEUT;SG
livello	nivå	livello	nivå	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
livello	level	livello	level	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
battaglia	battle	battaglia	battle	N;FEM;SG	N;NOM;INDF;NEUT;SG
battaglia	slaget	battaglia	slag	N;FEM;SG	N;NOM;DEF;NEUT;SG
battaglia	kamp	battaglia	kamp	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
battaglia	strid	battaglia	strid	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
premio	premie	premio	premie	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
premio	pris	premio	pris	N;MASC;SG	N;NOM;INDF;NEUT;SG
premio	utmärkelse	premio	utmärkelse	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
premio	tilldelning	premio	tilldelning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
attrice	aktris	attore	aktris	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
attrice	skådespelerska	attore	skådespelersk	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
momento	stund	momento	stund	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
momento	moment	momento	moment	N;MASC;SG	N;NOM;INDF;NEUT;SG
momento	ögonblick	momento	ögonblick	N;MASC;SG	N;NOM;INDF;NEUT;SG
momento	ögonblicket	momento	ögonblick	N;MASC;SG	N;NOM;DEF;NEUT;SG
mag	mag	mag	mag	N	N
studio	studie	studio	studium	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
studio	studio	studio	studio	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
studio	ateljé	studio	ateljé	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
studio	studion	studio	studion	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
oro	oro	oro	oro	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
oro	guld	oro	guld	N;MASC;SG	N;NOM;INDF;NEUT;SG
singolo	enda	singolo	enda	ADJ;MASC;SG	ADJ;NOM
singolo	ensamstående	singolo	ensamstående	ADJ;MASC;SG	ADJ;NOM
singolo	enstaka	singolo	enstaka	ADJ;MASC;SG	ADJ;NOM
paese	landet	paese	land	N;MASC;SG	N;NOM;DEF;NEUT;SG
paese	land	paese	land	N;MASC;SG	N;NOM;INDF;NEUT;SG
diverse	avvikande	diverso	avvikande	ADJ;FEM;PL	ADJ;NOM;PRS;V.PTCP
diverse	olika	diverso	olik	ADJ;FEM;PL	ADJ;NOM;PL
successivamente	därefter	successivamente	därefter	ADV	ADV
cantante	sångare	cantante	sång	N;SG	N;NOM;INDF;MASC+FEM;SG
cantante	sångerska	cantante	sångerska	N;SG	N;NOM;INDF;MASC+FEM;SG
arte	art	arte	art	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
arte	konsten	arte	konst	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
arte	konst	arte	konst	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
età	ålder	età	ålder	N;FEM	N;NOM;INDF;MASC+FEM;SG
età	åldern	età	ålder	N;FEM	N;NOM;DEF;MASC+FEM;SG
storico	historiskt	storico	historisk	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
storico	historisk	storico	historisk	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
storico	historiskt	storico	historisk	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
storico	historisk	storico	historisk	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
vescovo	biskop	vescovo	biskop	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
area	area	area	are	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
area	område	area	område	N;FEM;SG	N;NOM;INDF;NEUT;SG
area	området	area	område	N;FEM;SG	N;NOM;DEF;NEUT;SG
area	yta	area	yta	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
episodi	episoder	episodio	episod	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
attraverso	igenom	attraverso	igenom	ADP	ADP
attraverso	genom	attraverso	genom	ADP	ADP
possibile	möjligt	possibile	möjlig	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
possibile	möjlig	possibile	möjlig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
nov	nov	nov	nov	N;MASC	N
avere	har	avere	ha	V;NFIN	V;IND;PRS;FIN;ACT
servizio	gudstjänst	servizio	gudstjänst	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
servizio	tjänsten	servizio	tjänst	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
servizio	service	servizio	service	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
servizio	tjänst	servizio	tjänst	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
regista	regissör	regista	regissöra	N;SG	N;NOM;INDF;MASC+FEM;SG
regista	direktören	regista	direktör	N;SG	N;NOM;DEF;MASC+FEM;SG
regista	direktör	regista	direktör	N;SG	N;NOM;INDF;MASC+FEM;SG
punti	prickar	punto	pricka	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
punti	punkter	punto	punkt	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
punti	punkter	punto	punkt	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
punti	punkterna	punto	punkt	N;MASC;PL	N;NOM;DEF;MASC+FEM;PL
repubblica	republik	repubblica	republik	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
repubblica	republiken	repubblica	republik	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
governo	regering	governo	regering	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
governo	regeringen	governo	regering	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
dato	gav	dare	ge	V;MASC;SG;PST;V.PTCP	V;IMP;PST;FIN;ACT
originale	ursprungligt	originale	ursprunglig	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
originale	originellt	originale	originell	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
originale	ursprunglig	originale	ursprunglig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
apr	apr	apr	apr	N;MASC	N
grandi	stora	grande	stor	ADJ;PL	ADJ;NOM;PL
grandi	stora	grande	stor	ADJ;PL	ADJ;NOM;PL
palazzo	palazzo	palazzo	palazzo	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
palazzo	palatset	palazzo	palats	N;MASC;SG	N;NOM;DEF;NEUT;SG
palazzo	palats	palazzo	palats	N;MASC;SG	N;NOM;INDF;NEUT;SG
palazzo	palace	palazzo	palace	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
palazzo	slott	palazzo	slott	N;MASC;SG	N;NOM;INDF;NEUT;SG
giocatore	spelaren	giocatore	spelare	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
università	universitet	università	universitet	N;FEM	N;NOM;INDF;NEUT;SG
università	universiteten	università	universitet	N;FEM	N;NOM;DEF;NEUT;PL
università	university	università	university	N;FEM	N;NOM;INDF;MASC+FEM;SG
università	universitet	università	universitet	N;FEM	N;NOM;INDF;NEUT;SG
università	universitetet	università	universitet	N;FEM	N;NOM;DEF;NEUT;SG
università	högskola	università	högskola	N;FEM	N;NOM;INDF;MASC+FEM;SG
isola	ön	isola	ön	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
quelle	dessa	quello	denna	PRO;FEM;PL	PRO;DEF;PL
capo	kap	capo	kap	N;MASC;SG	N;NOM;INDF;NEUT;SG
capo	mantel	capo	mantel	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
capo	chef	capo	chef	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
capo	chief	capo	chief	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
capo	chefen	capo	chef	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
capo	hövding	capo	hövding	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
capo	chef	capo	chef	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
capo	chefen	capo	chef	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
capo	bossen	capo	boss	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
capo	boss	capo	boss	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
musica	music	musica	music	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
musica	musikåret	musica	musikår	N;FEM;SG	N;NOM;DEF;NEUT;SG
musica	musik	musica	musik	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
divisione	division	divisione	division	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
divisione	delning	divisione	delning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
luogo	ställe	luogo	ställe	N;MASC;SG	N;NOM;INDF;NEUT;SG
luogo	place	luogo	place	N;MASC;SG	N;NOM;INDF;NEUT;SG
luogo	plats	luogo	plats	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ago	nålar	ago	nåla	N	N;NOM;INDF;MASC+FEM;PL
ago	nål	ago	nål	N	N;NOM;INDF;MASC+FEM;SG
dic	dec	dire	de	N	N
nonostante	oaktat	nonostante	oakta	ADV	ADV
sembra	verkar	sembrare	verka	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
sembra	ser	sembrare	se	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
gioco	spel	gioco	spel	N;MASC;SG	N;NOM;INDF;NEUT;SG
gioco	spelet	gioco	spel	N;MASC;SG	N;NOM;DEF;NEUT;SG
gioco	game	gioco	game	N;MASC;SG	N;NOM;INDF;NEUT;SG
gioco	match	gioco	match	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
gioco	vilt	gioco	vilja	N;MASC;SG	N;NOM;INDF;NEUT;SG
terzo	tredje	terzo	tre	ADJ;MASC;SG	ADJ;NOM
ufficiale	officiell	ufficiale	officiell	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
ufficiale	officiellt	ufficiale	officiell	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
luigi	louie	luigi	louie	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vittoria	win	vittoria	pi	N;FEM;SG	N;NOM;INDF;NEUT;SG
vittoria	vinst	vittoria	vinst	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
vittoria	segern	vittoria	seger	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
vittoria	seger	vittoria	sega	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
centrale	centralen	centrale	central	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
centrale	central	centrale	central	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
internazionale	internationell	internazionale	internationell	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
internazionale	internationellt	internazionale	internationell	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
divenne	blev	divenire	bli	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
sei	sex	sei	sex	NUM	NUM;NOM
presenti	nuvarande	presente	nuvarande	ADJ;PL	ADJ;NOM;PRS;V.PTCP
popolazione	populationen	popolazione	population	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
popolazione	befolkning	popolazione	befolkning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
popolazione	befolkningen	popolazione	befolkning	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
popolazione	folkmängd	popolazione	folkmängd	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
popolazione	population	popolazione	population	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
origine	ursprung	origine	ursprung	N;FEM;SG	N;NOM;INDF;NEUT;SG
prodotto	produkten	prodotto	produkt	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
prodotto	produkt	prodotto	produkt	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
presenza	närvaro	presenza	närvaro	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
presenza	förekomst	presenza	förekomst	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
libro	bok	libro	bok	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
libro	book	libro	book	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
scuola	skola	scuola	skola	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
scuola	skolan	scuola	skola	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
immagine	bilden	immagine	bild	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
immagine	bild	immagine	bild	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
immagine	avbild	immagine	avbild	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
immagine	bilden	immagine	bild	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
immagine	image	immagine	image	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
immagine	bild	immagine	bild	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
esercito	militären	esercito	militär	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
esercito	militär	esercito	militär	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
esercito	arméns	esercito	arm	N;MASC;SG	N;GEN;INDF;MASC+FEM;SG
esercito	arme	esercito	arm	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
esercito	armén	esercito	arm	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
esercito	army	esercito	army	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
esercito	armé	esercito	arm	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
deve	måste	dovere	måste	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
autore	författaren	autore	författare	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
autore	upphovsman	autore	upphovsman	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
classifica	rangordningen	classifica	rangordning	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
classifica	rangordning	classifica	rangordning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
classifica	topplista	classifica	topplist	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
personaggio	persona	personaggio	persona	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
personaggio	karaktär	personaggio	karaktär	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
personaggio	tecken	personaggio	tecken	N;MASC;SG	N;NOM;INDF;NEUT;SG
personaggio	rollfigur	personaggio	rollfigur	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
