din	از	din	از	ADP;ACC	ADP
premiul	جایزه	premiu	جایزه	N;DEF;MASC;SG	N;SG
premiul	جایزه	premiu	جایزه	N;DEF;MASC;SG	N;SG
persoane	اشخاص	persoană	شخص	N;INDF;FEM;PL	N;PL
persoane	افراد	persoană	فرد	N;INDF;FEM;PL	N;PL
persoane	مردمان	persoană	مردم	N;INDF;FEM;PL	N;PL
persoane	آدمها	persoană	آدم	N;INDF;FEM;PL	N;PL
exemplu	مثلی	exemplu	مثلی	N;INDF;MASC;SG	N;SG
exemplu	مثال	exemplu	مثال	N;INDF;MASC;SG	N;SG
exemplu	نمونه	exemplu	نمونه	N;INDF;MASC;SG	N;SG
descriere	عنوان	descriere	عنوان	N;INDF;FEM;SG	N;SG
descriere	شرح	descriere	شرح	N;INDF;FEM;SG	N;SG
descriere	توصیف	descriere	توصیف	N;INDF;FEM;SG	N;SG
articol	مطلب	articol	مطلب	N;INDF;MASC;SG	N;SG
articol	مقالۀ	articol	مقالۀ	N;INDF;MASC;SG	N;SG
articol	مقاله	articol	مقاله	N;INDF;MASC;SG	N;SG
nascut	متولد	naște	متولد	ADJ;INDF;MASC;SG	ADJ
nascut	متولد	naște	متولد	ADJ;INDF;MASC;SG	ADJ
numarul	عدد	numar	عدد	N;DEF;MASC;SG	N;SG
numarul	شمارۀ	numar	شمارۀ	N;DEF;MASC;SG	N;SG
numarul	شماره	numar	شماره	N;DEF;MASC;SG	N;SG
comitatul	شهرستان	comitat	شهرستان	N;DEF;MASC;SG	N;SG
comitatul	کانتی	comitat	کانت#کان	N;DEF;MASC;SG	N;SG
harta	نگاشت	hartă	نگاشت#گار	N;DEF;FEM;SG	N;SG
harta	نقشه	hartă	None	N;DEF;FEM;SG	N;SG
harta	نگاشت	hartă	نگاشت#گار	N;DEF;FEM;SG	N;SG
harta	نقشه	hartă	None	N;DEF;FEM;SG	N;SG
jos	پایین	jos	پایین	ADV	ADV;ESS
marea	دریا	mare	دریا	N;DEF;FEM;SG	N;SG
marea	دریای	mare	دریا	N;DEF;FEM;SG	N;SG
deoarece	چون	deoarece	چون	CONJ;POS	CONJ
aproape	تقریباً	aproape	تقریباً	ADV	ADV
aproape	تقریبا	aproape	None	ADV	ADV
raport	گزارش	raport	گزارش	N;INDF;MASC;SG	N;SG
echipa	جوخه	echipă	جوخه	N;DEF;FEM;SG	N;SG
echipa	تیم	echipă	تیم	N;DEF;FEM;SG	N;SG
echipa	تیمی	echipă	تیم	N;DEF;FEM;SG	N;SG
echipa	تیم	echipă	تیم	N;DEF;FEM;SG	N;SG
echipa	تیمی	echipă	تیم	N;DEF;FEM;SG	N;SG
diferite	متفاوت	diferit	متفاوت	ADJ;INDF;FEM;PL	ADJ
baza	پایه	bază	پایه	N;DEF;FEM;SG	N;SG
baza	مبنا	bază	مبنا	N;DEF;FEM;SG	N;SG
baza	پایگاه	bază	None	N;DEF;FEM;SG	N;SG
baza	پایه	bază	پایه	N;DEF;FEM;SG	N;SG
baza	مبنا	bază	مبنا	N;DEF;FEM;SG	N;SG
baza	پایگاه	bază	None	N;DEF;FEM;SG	N;SG
valea	دره	vale	دره	N;DEF;FEM;SG	N;SG
ele	ایشان	el	ایشان	PRO;FEM;PL;3	PRO;PL;3
svg	svg	svg	svg	N	N;SG
zona	منطقه	zonă	منطقه	N;DEF;FEM;SG	N;SG
zona	زون	zonă	زون	N;DEF;FEM;SG	N;SG
zona	منطقه	zonă	منطقه	N;DEF;FEM;SG	N;SG
zona	مساحت	zonă	مساحت	N;DEF;FEM;SG	N;SG
zona	ناحیه	zonă	ناحیه	N;DEF;FEM;SG	N;SG
zona	منطقه	zonă	منطقه	N;DEF;FEM;SG	N;SG
zona	زون	zonă	زون	N;DEF;FEM;SG	N;SG
zona	منطقه	zonă	منطقه	N;DEF;FEM;SG	N;SG
zona	مساحت	zonă	مساحت	N;DEF;FEM;SG	N;SG
zona	ناحیه	zonă	ناحیه	N;DEF;FEM;SG	N;SG
satului	روستای	sat	روستا	N;DEF;MASC;SG	N;SG
satului	دهکده	sat	دهکده	N;DEF;MASC;SG	N;SG
satului	ویلیج	sat	ویلیج	N;DEF;MASC;SG	N;SG
satului	روستا	sat	روستا	N;DEF;MASC;SG	N;SG
imparat	امپراتور	impara	امپراتور	N;INDF;MASC;SG	N;SG
imparat	امپراطور	impara	امپراطور	N;INDF;MASC;SG	N;SG
imparat	امپراتور	impara	امپراتور	N;INDF;MASC;SG	N;SG
imparat	امپراطور	impara	امپراطور	N;INDF;MASC;SG	N;SG
viata	زندگى	viată	زندگى	N;DEF;FEM;SG	N;SG
viata	زندگی	viată	زندگی	N;DEF;FEM;SG	N;SG
viata	زندگى	viată	زندگى	N;DEF;FEM;SG	N;SG
viata	زندگی	viată	زندگی	N;DEF;FEM;SG	N;SG
viata	زندگى	viată	زندگى	N;DEF;FEM;SG	N;SG
viata	زندگی	viată	زندگی	N;DEF;FEM;SG	N;SG
viata	زندگى	viată	زندگى	N;DEF;FEM;SG	N;SG
viata	زندگی	viată	زندگی	N;DEF;FEM;SG	N;SG
viata	زندگى	viată	زندگى	N;DEF;FEM;SG	N;SG
viata	زندگی	viată	زندگی	N;DEF;FEM;SG	N;SG
format	تشکیل	format	تشکیل	N;INDF;MASC;SG	N;SG
format	قالب	format	قالب	N;INDF;MASC;SG	N;SG
format	قالبی	format	قالبی	N;INDF;MASC;SG	N;SG
oameni	افراد	om	فرد	N;INDF;MASC;PL	N;PL
oameni	مردمان	om	مردم	N;INDF;MASC;PL	N;PL
oameni	آدمها	om	آدم	N;INDF;MASC;PL	N;PL
istoric	تاریخی	istoric	تاریخی	ADJ;INDF;MASC;SG	ADJ
istoric	تاریخی	istoric	تاریخی	ADJ;INDF;MASC;SG	ADJ
suprafata	سطح	suprafată	سطح	N;DEF;FEM;SG	N;SG
suprafata	سطحی	suprafată	سطحی	N;DEF;FEM;SG	N;SG
suprafata	منطقه	suprafată	منطقه	N;DEF;FEM;SG	N;SG
suprafata	مساحت	suprafată	مساحت	N;DEF;FEM;SG	N;SG
suprafata	ناحیه	suprafată	ناحیه	N;DEF;FEM;SG	N;SG
suprafata	سطح	suprafată	سطح	N;DEF;FEM;SG	N;SG
suprafata	سطحی	suprafată	سطحی	N;DEF;FEM;SG	N;SG
suprafata	سطح	suprafată	سطح	N;DEF;FEM;SG	N;SG
suprafata	سطحی	suprafată	سطحی	N;DEF;FEM;SG	N;SG
suprafata	سطح	suprafată	سطح	N;DEF;FEM;SG	N;SG
suprafata	سطحی	suprafată	سطحی	N;DEF;FEM;SG	N;SG
suprafata	سطح	suprafată	سطح	N;DEF;FEM;SG	N;SG
suprafata	سطحی	suprafată	سطحی	N;DEF;FEM;SG	N;SG
universitatea	دانشگاه	universitate	دانشگاه	N;DEF;FEM;SG	N;SG
universitatea	qom	universitate	qom	N;DEF;FEM;SG	N;SG
team	تیم	team	تیم	N;INDF;MASC;SG	N;SG
team	تیمی	team	تیم	N;INDF;MASC;SG	N;SG
copii	کودکان	copil	کودک	N;INDF;MASC;PL	N;PL
copii	فرزندان	copil	فرزند	N;INDF;MASC;PL	N;PL
copii	اطفال	copil	None	N;INDF;MASC;PL	N;PL
aproximativ	حدوداً	aproximativ	حدوداً	ADV	ADV
lucru	کار	lucru	کار	N;INDF;MASC;SG	N;SG
lucru	کاری	lucru	کار	N;INDF;MASC;SG	N;SG
cazul	پرونده	caz	پرونده	N;DEF;MASC;SG	N;SG
cazul	کیس	caz	کیس	N;DEF;MASC;SG	N;SG
cazul	مورد	caz	مورد	N;DEF;MASC;SG	N;SG
romani	رومیها	roman	رومی	N;INDF;MASC;PL	N;PL
acum	اکنون	acum	اکنون	ADV	ADV
acum	الان	acum	الان	ADV	ADV
acum	حالا	acum	حالا	ADV	ADV
recensamantul	سرشماری	recensamant	سرشماری	N;DEF;MASC;SG	N;SG
centrul	سنتر	centru	سنتر	N;DEF;MASC;SG	N;SG
centrul	مرکزش	centru	مرکزش	N;DEF;MASC;SG	N;SG
centrul	مرکز	centru	مرکز	N;DEF;MASC;SG	N;SG
centrul	سنتر	centru	سنتر	N;DEF;MASC;SG	N;SG
centrul	مرکز	centru	مرکز	N;DEF;MASC;SG	N;SG
teritoriul	قلمروی	teritoriu	قلمروی	N;DEF;MASC;SG	N;SG
teritoriul	قلمرو	teritoriu	قلمرو	N;DEF;MASC;SG	N;SG
numar	عدد	numar	عدد	N;INDF;MASC;SG	N;SG
numar	شمارۀ	numar	شمارۀ	N;INDF;MASC;SG	N;SG
numar	شماره	numar	شماره	N;INDF;MASC;SG	N;SG
numar	عدد	numar	عدد	N;INDF;MASC;SG	N;SG
numar	شمارۀ	numar	شمارۀ	N;INDF;MASC;SG	N;SG
numar	شماره	numar	شماره	N;INDF;MASC;SG	N;SG
cauza	علت	cauză	علت	N;DEF;FEM;SG	N;SG
cauza	دلیل	cauză	دلیل	N;DEF;FEM;SG	N;SG
cauza	cause	cauză	cause	N;DEF;FEM;SG	N;SG
cauza	علت	cauză	علت	N;DEF;FEM;SG	N;SG
cauza	دلیل	cauză	دلیل	N;DEF;FEM;SG	N;SG
cauza	cause	cauză	cause	N;DEF;FEM;SG	N;SG
engleza	انگلیسی	engleza	انگلیسی	N;DEF;FEM;SG	N;SG
engleza	english	engleza	english	N;DEF;FEM;SG	N;SG
engleza	انگلیسی	engleza	انگلیسی	N;DEF;FEM;SG	N;SG
engleza	english	engleza	english	N;DEF;FEM;SG	N;SG
serie	سری	serie	سری	N;INDF;FEM;SG	N;SG
vechi	کهنه	vechi	کهنه	ADJ;INDF;MASC;SG	ADJ
muntii	کوهها	munte	کوه	N;DEF;MASC;PL	N;PL
muntii	کوهها	munte	کوه	N;DEF;MASC;PL	N;PL
muntii	کوهها	munte	کوه	N;DEF;MASC;PL	N;PL
limbi	زبانهای	limbă	زبان	N;INDF;FEM;PL	N;PL
limbi	زبانها	limbă	زبان	N;INDF;FEM;PL	N;PL
apelor	آبها	apă	آب	N;DEF;FEM;PL	N;PL
apelor	آبهای	apă	آب	N;DEF;FEM;PL	N;PL
fotbal	soccer	fotbal	soccer	N;INDF;MASC;SG	N;SG
fotbal	فوتبال	fotbal	فوتبال	N;INDF;MASC;SG	N;SG
fotbal	football	fotbal	football	N;INDF;MASC;SG	N;SG
fotbal	فوتبال	fotbal	فوتبال	N;INDF;MASC;SG	N;SG
regele	پادشاه	rege	پادشاه	N;DEF;MASC;SG	N;SG
regele	کینگ	rege	کینگ	N;DEF;MASC;SG	N;SG
regele	شاه	rege	شاه	N;DEF;MASC;SG	N;SG
fiul	پسر	fiu	پسر	N;DEF;MASC;SG	N;SG
noua	نو	nou	نو	ADJ;DEF;FEM;SG	ADJ
noua	جدید	nou	جدید	ADJ;DEF;FEM;SG	ADJ
noua	نو	nou	نو	ADJ;DEF;FEM;SG	ADJ
noua	جدید	nou	جدید	ADJ;DEF;FEM;SG	ADJ
evolutia	تکامل	evolutie	تکامل	N;DEF;FEM;SG	N;SG
evolutia	فرگشت	evolutie	فرگشت	N;DEF;FEM;SG	N;SG
evolutia	تحول	evolutie	تحول	N;DEF;FEM;SG	N;SG
evolutia	evolution	evolutie	evolution	N;DEF;FEM;SG	N;SG
evolutia	اوولوشن	evolutie	اوولوشن	N;DEF;FEM;SG	N;SG
evolutia	تکامل	evolutie	تکامل	N;DEF;FEM;SG	N;SG
evolutia	فرگشت	evolutie	فرگشت	N;DEF;FEM;SG	N;SG
evolutia	تحول	evolutie	تحول	N;DEF;FEM;SG	N;SG
evolutia	evolution	evolutie	evolution	N;DEF;FEM;SG	N;SG
evolutia	اوولوشن	evolutie	اوولوشن	N;DEF;FEM;SG	N;SG
evolutia	تکامل	evolutie	تکامل	N;DEF;FEM;SG	N;SG
evolutia	فرگشت	evolutie	فرگشت	N;DEF;FEM;SG	N;SG
evolutia	تحول	evolutie	تحول	N;DEF;FEM;SG	N;SG
evolutia	evolution	evolutie	evolution	N;DEF;FEM;SG	N;SG
evolutia	اوولوشن	evolutie	اوولوشن	N;DEF;FEM;SG	N;SG
viteza	سرعت	viteză	سرعت	N;DEF;FEM;SG	N;SG
viteza	سرعت	viteză	سرعت	N;DEF;FEM;SG	N;SG
palomar	پالومار	palomar	پالومار	N;INDF;MASC;SG	N;SG
orase	شهرها	oras	شهر	N;INDF;FEM;PL	N;PL
orase	شهرها	oras	شهر	N;INDF;FEM;PL	N;PL
orase	شهرها	oras	شهر	N;INDF;FEM;PL	N;PL
orase	شهرها	oras	شهر	N;INDF;FEM;PL	N;PL
institutul	موسسه	institut	None	N;DEF;MASC;SG	N;SG
institutul	مؤسسه	institut	مؤسسه	N;DEF;MASC;SG	N;SG
institutul	انستیتو	institut	انستیتو	N;DEF;MASC;SG	N;SG
satele	روستاها	sat	روستا	N;DEF;FEM;PL	N;PL
satele	روستاهای	sat	روستا	N;DEF;FEM;PL	N;PL
istorice	تاریخی	istoric	تاریخی	ADJ;INDF;FEM;PL	ADJ
articolul	مطلب	articol	مطلب	N;DEF;MASC;SG	N;SG
articolul	مقالۀ	articol	مقالۀ	N;DEF;MASC;SG	N;SG
articolul	مقاله	articol	مقاله	N;DEF;MASC;SG	N;SG
informatii	اطلاعات	informat	اطلاع	N;INDF;FEM;PL	N;PL
informatii	معلومات	informat	معلوم	N;INDF;FEM;PL	N;PL
informatii	اطلاعات	informat	اطلاع	N;INDF;FEM;PL	N;PL
informatii	اطلاعات	informat	اطلاع	N;INDF;FEM;PL	N;PL
informatii	معلومات	informat	معلوم	N;INDF;FEM;PL	N;PL
informatii	اطلاعات	informat	اطلاع	N;INDF;FEM;PL	N;PL
informatii	اطلاعات	informat	اطلاع	N;INDF;FEM;PL	N;PL
informatii	معلومات	informat	معلوم	N;INDF;FEM;PL	N;PL
titlu	تیتر	titlu	تیتر	N;INDF;MASC;SG	N;SG
goluri	اهداف	gol	هدف	N;INDF;FEM;PL	N;PL
album	آلبوم	album	آلبوم	N;INDF;MASC;SG	N;SG
pagina	صفحۀ	pagină	صفحۀ	N;DEF;FEM;SG	N;SG
pagina	صفحه	pagină	صفحه	N;DEF;FEM;SG	N;SG
pagina	صفحۀ	pagină	صفحۀ	N;DEF;FEM;SG	N;SG
pagina	صفحه	pagină	صفحه	N;DEF;FEM;SG	N;SG
imperiul	امپراطوری	imperiu	امپراطوری	N;DEF;MASC;SG	N;SG
imperiul	امپایر	imperiu	امپایر	N;DEF;MASC;SG	N;SG
imperiul	امپراتوری	imperiu	امپراتوری	N;DEF;MASC;SG	N;SG
moartea	مرگ	moarte	مرگ	N;DEF;FEM;SG	N;SG
armata	لشگر	armată	لشگر	N;DEF;FEM;SG	N;SG
armata	ارتش	armată	ارتش	N;DEF;FEM;SG	N;SG
armata	ارتشی	armată	ارتشی	N;DEF;FEM;SG	N;SG
armata	سپاه	armată	سپاه	N;DEF;FEM;SG	N;SG
armata	لشکر	armată	None	N;DEF;FEM;SG	N;SG
armata	ارتش	armată	ارتش	N;DEF;FEM;SG	N;SG
armata	نظامی	armată	نظام	N;DEF;FEM;SG	N;SG
armata	ارتشی	armată	ارتشی	N;DEF;FEM;SG	N;SG
armata	لشگر	armată	لشگر	N;DEF;FEM;SG	N;SG
armata	ارتش	armată	ارتش	N;DEF;FEM;SG	N;SG
armata	ارتشی	armată	ارتشی	N;DEF;FEM;SG	N;SG
armata	سپاه	armată	سپاه	N;DEF;FEM;SG	N;SG
armata	لشکر	armată	None	N;DEF;FEM;SG	N;SG
forma	شکل	formă	شکل	N;DEF;FEM;SG	N;SG
forma	فرم	formă	None	N;DEF;FEM;SG	N;SG
forma	شکل	formă	شکل	N;DEF;FEM;SG	N;SG
forma	شکل	formă	شکل	N;DEF;FEM;SG	N;SG
forma	فرم	formă	None	N;DEF;FEM;SG	N;SG
forma	شکل	formă	شکل	N;DEF;FEM;SG	N;SG
rolul	نقشی	rol	نقش	N;DEF;MASC;SG	N;SG
rolul	رل	rol	رل	N;DEF;MASC;SG	N;SG
rolul	نقش	rol	نقش	N;DEF;MASC;SG	N;SG
mica	کوچک	mic	کوچک	ADJ;DEF;FEM;SG	ADJ
des	اغلب	des	اغلب	ADV	ADV
epoca	قدیمی	epocă	قدیمی	N;DEF;FEM;SG	N;SG
epoca	دوره	epocă	دوره	N;DEF;FEM;SG	N;SG
principal	main	principal	main	N;INDF;MASC;SG	N;SG
principal	ماین	principal	ماین	N;INDF;MASC;SG	N;SG
principal	مدیر	principal	مدیر	N;INDF;MASC;SG	N;SG
carol	کرول	carol	کرول	N;INDF;MASC;SG	N;SG
carol	کارول	carol	کارول	N;INDF;MASC;SG	N;SG
mici	کوچک	mic	کوچک	ADJ;INDF;PL	ADJ
eliberare	نشر	eliberare	نشر	N;INDF;FEM;SG	N;SG
eliberare	آزادسازی	eliberare	آزادسازی	N;INDF;FEM;SG	N;SG
mic	کوچک	mic	کوچک	ADJ;INDF;MASC;SG	ADJ
mic	اندکی	mic	اندکی	ADJ;INDF;MASC;SG	ADJ
mic	کوچک	mic	کوچک	ADJ;INDF;MASC;SG	ADJ
mic	کم	mic	کم	ADJ;INDF;MASC;SG	ADJ
gen	جنسیتی	gen	جنسیتی	N;INDF;MASC;SG	N;SG
gen	جنسیت	gen	جنسیت	N;INDF;MASC;SG	N;SG
gen	ژانر	gen	None	N;INDF;MASC;SG	N;SG
gen	گن	gen	گن	N;INDF;MASC;SG	N;SG
importante	مهم	important	مهم	ADJ;INDF;FEM;PL	ADJ
der	der	der	der	N;INDF;MASC;SG	N;SG
aur	طلای	aur	طلا	N;INDF;MASC;SG	N;SG
aur	gold	aur	gold	N;INDF;MASC;SG	N;SG
aur	طلا	aur	طلا	N;INDF;MASC;SG	N;SG
aur	گلد	aur	گلد	N;INDF;MASC;SG	N;SG
aur	زرین	aur	None	N;INDF;MASC;SG	N;SG
germana	آلمان	germană	آلمان	N;DEF;FEM;SG	N;SG
germana	آلمانی	germană	آلمانی	N;DEF;FEM;SG	N;SG
germana	آلمان	germană	آلمان	N;DEF;FEM;SG	N;SG
germana	آلمانی	germană	آلمانی	N;DEF;FEM;SG	N;SG
orbita	مدار	orbită	مدار	N;DEF;FEM;SG	N;SG
orbita	مدار	orbită	مدار	N;DEF;FEM;SG	N;SG
rotatie	چرخش	rotatie	چرخش	N;INDF;FEM;SG	N;SG
pol	pol	pol	pol	N;INDF;MASC;SG	N;SG
pol	قطب	pol	قطب	N;INDF;MASC;SG	N;SG
pol	تیرک	pol	تیرک	N;INDF;MASC;SG	N;SG
lume	جهان	lume	جهان	N;INDF;FEM;SG	N;SG
lume	دنیا	lume	دنیا	N;INDF;FEM;SG	N;SG
lume	جهانی	lume	جهانی	N;INDF;FEM;SG	N;SG
politica	سیاست	politică	سیاست	N;DEF;FEM;SG	N;SG
politica	سیاست	politică	سیاست	N;DEF;FEM;SG	N;SG
politica	سیاست	politică	سیاست	N;DEF;FEM;SG	N;SG
politica	سیاست	politică	سیاست	N;DEF;FEM;SG	N;SG
revista	مجله	revistă	مجله	N;DEF;FEM;SG	N;SG
revista	مجله	revistă	مجله	N;DEF;FEM;SG	N;SG
profesor	پروفسور	profesor	پروفسور	N;INDF;MASC;SG	N;SG
profesor	پرفسور	profesor	پرفسور	N;INDF;MASC;SG	N;SG
profesor	معلم	profesor	معلم	N;INDF;MASC;SG	N;SG
profesor	معلمی	profesor	معلم	N;INDF;MASC;SG	N;SG
profesor	teacher	profesor	teacher	N;INDF;MASC;SG	N;SG
profesor	آموزگار	profesor	آموزگار	N;INDF;MASC;SG	N;SG
planetelor	سیارات	planetă	سیاره	N;DEF;FEM;PL	N;PL
cinci	پنج	cinci	پنج	NUM;PL	NUM
acolo	آنجا	acolo	آنجا	ADV	ADV;ESS
lumea	جهان	lume	جهان	N;DEF;FEM;SG	N;SG
lumea	دنیا	lume	دنیا	N;DEF;FEM;SG	N;SG
lumea	جهانی	lume	جهانی	N;DEF;FEM;SG	N;SG
muzica	موسیقی	muzică	موسیقی	N;DEF;FEM;SG	N;SG
muzica	موزیک	muzică	موزیک	N;DEF;FEM;SG	N;SG
muzica	موسیقی	muzică	موسیقی	N;DEF;FEM;SG	N;SG
muzica	موزیک	muzică	موزیک	N;DEF;FEM;SG	N;SG
etnica	قومی	etnica	قومی	N;DEF;FEM;SG	N;SG
etnica	نژادی	etnica	نژادی	N;DEF;FEM;SG	N;SG
centru	سنتر	centru	سنتر	N;INDF;MASC;SG	N;SG
centru	مرکزش	centru	مرکزش	N;INDF;MASC;SG	N;SG
centru	مرکز	centru	مرکز	N;INDF;MASC;SG	N;SG
centru	سنتر	centru	سنتر	N;INDF;MASC;SG	N;SG
centru	مرکز	centru	مرکز	N;INDF;MASC;SG	N;SG
istorie	تاریخچه	istorie	تاریخچه	N;INDF;FEM;SG	N;SG
istorie	تاریخ	istorie	تاریخ	N;INDF;FEM;SG	N;SG
districtul	منطقه	district	منطقه	N;DEF;MASC;SG	N;SG
districtul	ناحیه	district	ناحیه	N;DEF;MASC;SG	N;SG
districtul	بخش	district	بخش	N;DEF;MASC;SG	N;SG
altitudine	ارتفاع	altitudine	ارتفاع	N;INDF;FEM;SG	N;SG
regatul	فرمانروایی	regat	فرمانروایی	N;DEF;MASC;SG	N;SG
regatul	پادشاهی	regat	پادشاه	N;DEF;MASC;SG	N;SG
activitatea	فعالیت	activitate	فعالیت	N;DEF;FEM;SG	N;SG
sultan	سلطان	sultan	سلطان	N;INDF;MASC;SG	N;SG
initial	آغازین	initial	None	ADJ;INDF;MASC;SG	ADJ
arta	art	artă	art	N;DEF;FEM;SG	N;SG
arta	هنر	artă	هنر	N;DEF;FEM;SG	N;SG
arta	آرت	artă	آرت	N;DEF;FEM;SG	N;SG
arta	art	artă	art	N;DEF;FEM;SG	N;SG
arta	هنر	artă	هنر	N;DEF;FEM;SG	N;SG
arta	آرت	artă	آرت	N;DEF;FEM;SG	N;SG
body	بدن	body	بدن	N;INDF;MASC;SG	N;SG
body	بدنی	body	بدنی	N;INDF;MASC;SG	N;SG
body	بدنه	body	بدنه	N;INDF;MASC;SG	N;SG
body	جسم	body	جسم	N;INDF;MASC;SG	N;SG
body	b	body	b	N;INDF;MASC;SG	N;SG
imagini	تصاویر	imagine	تصویر	N;INDF;FEM;PL	N;PL
imagini	تصاویر	imagine	تصویر	N;INDF;FEM;PL	N;PL
imagini	عکسها	imagine	عکس	N;INDF;FEM;PL	N;PL
domeniul	دامنه	domeniu	None	N;DEF;MASC;SG	N;SG
scoala	مدرسه	scoală	مدرسه	N;DEF;FEM;SG	N;SG
scoala	مکتب	scoală	مکتب	N;DEF;FEM;SG	N;SG
scoala	مدرسه	scoală	مدرسه	N;DEF;FEM;SG	N;SG
scoala	مکتب	scoală	مکتب	N;DEF;FEM;SG	N;SG
scoala	مدرسه	scoală	مدرسه	N;DEF;FEM;SG	N;SG
scoala	مکتب	scoală	مکتب	N;DEF;FEM;SG	N;SG
scoala	مدرسه	scoală	مدرسه	N;DEF;FEM;SG	N;SG
scoala	مکتب	scoală	مکتب	N;DEF;FEM;SG	N;SG
scoala	مدرسه	scoală	مدرسه	N;DEF;FEM;SG	N;SG
scoala	مکتب	scoală	مکتب	N;DEF;FEM;SG	N;SG
succes	کامیابی	succes	کامیابی	N;INDF;MASC;SG	N;SG
succes	success	succes	success	N;INDF;MASC;SG	N;SG
succes	موفقیت	succes	موفقیت	N;INDF;MASC;SG	N;SG
provincie	ولایت	provincie	ولایت	N;INDF;FEM;SG	N;SG
provincie	استان	provincie	استان	N;INDF;FEM;SG	N;SG
studii	مطالعات	studiu	مطالعه	N;INDF;FEM;PL	N;PL
primar	شهردار	primar	شهردار	N;INDF;MASC;SG	N;SG
primar	ابتدایی	primar	ابتدایی	N;INDF;MASC;SG	N;SG
scriitor	نویسنده	scriitor	نویسنده	N;INDF;MASC;SG	N;SG
sistemul	سامانه	sistem	سامانه	N;DEF;MASC;SG	N;SG
sistemul	سیستم	sistem	سیستم	N;DEF;MASC;SG	N;SG
ziua	روز	zi	روز	N;DEF;FEM;SG	N;SG
ziua	روزی	zi	روز	N;DEF;FEM;SG	N;SG
sur	سور	sur	سور	N;INDF;MASC;SG	N;SG
single	تکی	single	تکی	N;INDF;MASC;SG	N;SG
single	single	single	single	N;INDF;MASC;SG	N;SG
single	تک	single	تک	N;INDF;MASC;SG	N;SG
razboiul	جنگ	razboi	جنگ	N;DEF;MASC;SG	N;SG
razboiul	جنگی	razboi	جنگی	N;DEF;MASC;SG	N;SG
franceza	فرنچ	franceza	فرنچ	N;DEF;FEM;SG	N;SG
franceza	فرانسه	franceza	فرانسه	N;DEF;FEM;SG	N;SG
franceza	فرانسوی	franceza	فرانسوی	N;DEF;FEM;SG	N;SG
franceza	فرنچ	franceza	فرنچ	N;DEF;FEM;SG	N;SG
franceza	فرانسه	franceza	فرانسه	N;DEF;FEM;SG	N;SG
franceza	فرانسوی	franceza	فرانسوی	N;DEF;FEM;SG	N;SG
ministru	وزیر	ministru	وزیر	N;INDF;MASC;SG	N;SG
ministru	وزیری	ministru	وزیری	N;INDF;MASC;SG	N;SG
familie	فامیل	familie	فامیل	N;INDF;FEM;SG	N;SG
familie	خانوادگی	familie	خانوادگی	N;INDF;FEM;SG	N;SG
familie	خانواده	familie	خانواده	N;INDF;FEM;SG	N;SG
politic	سیاسی	politic	سیاسی	ADJ;INDF;MASC;SG	ADJ
functia	کارکرد	functie	None	N;DEF;FEM;SG	N;SG
functia	تابع	functie	None	N;DEF;FEM;SG	N;SG
functia	کارکرد	functie	None	N;DEF;FEM;SG	N;SG
functia	تابع	functie	None	N;DEF;FEM;SG	N;SG
jpl	jpl	jpl	jpl	N;INDF;MASC;SG	N;SG
curs	دوره	curs	دوره	N;INDF;MASC;SG	N;SG
probabil	احتمالا	probabil	احتمالا	ADV	ADV
probabil	احتمالاً	probabil	احتمالاً	ADV	ADV
sistem	سامانه	sistem	سامانه	N;INDF;MASC;SG	N;SG
sistem	سیستم	sistem	سیستم	N;INDF;MASC;SG	N;SG
politice	سیاسی	politic	سیاسی	ADJ;INDF;FEM;PL	ADJ
sudul	جنوب	sud	جنوب	N;DEF;MASC;SG	N;SG
sudul	جنوبی	sud	جنوبی	N;DEF;MASC;SG	N;SG
sudul	ساوت	sud	ساوت	N;DEF;MASC;SG	N;SG
sudul	جنوب	sud	جنوب	N;DEF;MASC;SG	N;SG
sudul	جنوبی	sud	جنوبی	N;DEF;MASC;SG	N;SG
vreme	هوای	vreme	هوا	N;INDF;FEM;SG	N;SG
vreme	هوا	vreme	هوا	N;INDF;FEM;SG	N;SG
autor	مؤلف	autor	مؤلف	N;INDF;MASC;SG	N;SG
autor	نویسندۀ	autor	نویسندۀ	N;INDF;MASC;SG	N;SG
autor	نویسنده	autor	نویسنده	N;INDF;MASC;SG	N;SG
mediu	متوسط	mediu	متوسط	ADJ;INDF;MASC;SG	ADJ
mediu	متوسط	mediu	متوسط	ADJ;INDF;MASC;SG	ADJ
dezambiguizare	ابهامزدایی	dezambiguizare	ابهامزدایی	N;INDF;FEM;SG	N;SG
categoria	مقوله	categorie	مقوله	N;DEF;FEM;SG	N;SG
categoria	دسته	categorie	دسته	N;DEF;FEM;SG	N;SG
nivel	تراز	nivel	تراز	N;INDF;MASC;SG	N;SG
nivel	لول	nivel	None	N;INDF;MASC;SG	N;SG
nivel	سطح	nivel	سطح	N;INDF;MASC;SG	N;SG
top	top	top	top	N;INDF;MASC;SG	N;SG
top	تاپ	top	تاپ	N;INDF;MASC;SG	N;SG
top	اوج	top	اوج	N;INDF;MASC;SG	N;SG
top	فاعل	top	None	N;INDF;MASC;SG	N;SG
cartea	کتاب	carte	کتاب	N;DEF;FEM;SG	N;SG
cartea	کتابی	carte	کتاب	N;DEF;FEM;SG	N;SG
filme	فیلمهایی	film	فیلم	N;INDF;FEM;PL	N;PL
