dan	og	dan	og	CONJ	CONJ
ditebang	fældes	ditebang	fælde	V;SG;PASS	V;IND;PRS;NFIN;PASS
musim	årstid	musim	årstid	N;SG	N;INDF;MASC+FEM;SG
musim	sæsonen	musim	sæson	N;SG	N;DEF;MASC+FEM;SG
musim	sæson	musim	sæson	N;SG	N;INDF;MASC+FEM;SG
bola	sfære	bola	sfære	N;SG	N;INDF;MASC+FEM;SG
bola	bal	bola	bal	N;SG	N;INDF;MASC+FEM;SG
bola	bold	bola	bold	N;SG	N;INDF;MASC+FEM;SG
bola	kugle	bola	kugle	N;SG	N;INDF;MASC+FEM;SG
pemerintah	regering	penperintah	regering	N;SG	N;INDF;MASC+FEM;SG
pemerintah	regeringen	penperintah	regering	N;SG	N;DEF;MASC+FEM;SG
juni	juni	juni	juni	N;SG	N;INDF;MASC+FEM;SG
juni	juni	juni	juni	N;SG	N;INDF;MASC+FEM;SG
juni	june	juni	jun	N;SG	N;INDF;MASC+FEM;SG
muda	ung	muda	ung	ADJ;SG	ADJ;INDF;MASC+FEM;SG
muda	ungdommelig	muda	ungdommelig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
desember	december	desember	december	N;SG	N;INDF;MASC+FEM;SG
desember	dec	desember	dec	N;SG	N;INDF;MASC+FEM;SG
bidang	fagområde	bidang	fagområde	N;SG	N;INDF;NEUT;SG
bidang	felt	bidang	felt	N;SG	N;INDF;NEUT;SG
bidang	område	bidang	område	N;SG	N;INDF;NEUT;SG
bidang	marken	bidang	mark	N;SG	N;DEF;MASC+FEM;SG
kepala	hovede	kepala	hove	N;SG	N;INDF;NEUT;SG
kepala	hovedet	kepala	hoved	N;SG	N;DEF;NEUT;SG
kepala	hoved	kepala	hoved	N;SG	N;INDF;NEUT;SG
kepala	chef	kepala	chef	N;SG	N;INDF;MASC+FEM;SG
kepala	chief	kepala	chief	N;SG	N;INDF;MASC+FEM;SG
kepala	høvding	kepala	høvding	N;SG	N;INDF;MASC+FEM;SG
melakukan	laver	menlakukan	lave	V;SG;ACT	V;IND;PRS;FIN;ACT
pusat	centre	pusat	centre	N;SG	N;INDF;MASC+FEM;SG
pusat	centre	pusat	centre	N;SG	N;INDF;MASC+FEM;SG
pusat	central	pusat	central	N;SG	N;INDF;MASC+FEM;SG
pusat	centrum	pusat	centrum	N;SG	N;INDF;NEUT;SG
pusat	midtpunkt	pusat	midtpunkt	N;SG	N;INDF;NEUT;SG
pusat	center	pusat	center	N;SG	N;INDF;NEUT;SG
pusat	midten	pusat	midte	N;SG	N;DEF;MASC+FEM;SG
pusat	centret	pusat	center	N;SG	N;DEF;NEUT;SG
pusat	centrum	pusat	centrum	N;SG	N;INDF;NEUT;SG
pusat	centre	pusat	centre	N;SG	N;INDF;MASC+FEM;SG
pusat	center	pusat	center	N;SG	N;INDF;NEUT;SG
agustus	august	agustus	august	N;SG	N;INDF;MASC+FEM;SG
agustus	aug	agustus	aug	N;SG	N;INDF;MASC+FEM;SG
internasional	international	internasional	international	ADJ;SG	ADJ;INDF;MASC+FEM;SG
internasional	internationalt	internasional	international	ADJ;SG	ADJ;INDF;NEUT;SG
sumber	kilde	sumber	kilde	N;SG	N;INDF;MASC+FEM;SG
manusia	menneske	manusia	menneske	N;SG	N;INDF;NEUT;SG
manusia	mennesket	manusia	menneske	N;SG	N;DEF;NEUT;SG
manusia	mand	manusia	mand	N;SG	N;INDF;MASC+FEM;SG
manusia	manden	manusia	mand	N;SG	N;DEF;MASC+FEM;SG
sejarah	historik	sejarah	historik	N;SG	N;INDF;MASC+FEM;SG
sejarah	historie	sejarah	historie	N;SG	N;INDF;MASC+FEM;SG
gereja	church	gereja	church	N;SG	N;INDF;MASC+FEM;SG
gereja	kirken	gereja	kirk	N;SG	N;DEF;MASC+FEM;SG
gereja	kirke	gereja	kirke	N;SG	N;INDF;MASC+FEM;SG
dasar	grundlæggende	dasar	grundlæggende	ADJ;SG	ADJ
dasar	grundlæggende	dasar	grundlæggende	ADJ;SG	ADJ
pemain	spilleren	penmain	spiller	N;SG	N;DEF;MASC+FEM;SG
pemain	afspiller	penmain	afspille	N;SG	N;INDF;MASC+FEM;SG
program	program	program	program	N;SG	N;INDF;NEUT;SG
program	programmet	program	program	N;SG	N;DEF;NEUT;SG
program	program	program	program	N;SG	N;INDF;NEUT;SG
program	arbejdsprogram	program	arbejdsprogram	N;SG	N;INDF;NEUT;SG
pesawat	fly	pesawat	fly	N;SG	N;INDF;NEUT;SG
pesawat	luftfartøj	pesawat	luftfartøj	N;SG	N;INDF;NEUT;SG
pesawat	fly	pesawat	fly	N;SG	N;INDF;NEUT;SG
pesawat	fly	pesawat	fly	N;SG	N;INDF;NEUT;SG
pesawat	flyvemaskine	pesawat	flyvemaskine	N;SG	N;INDF;MASC+FEM;SG
juli	juli	juli	juli	N;SG	N;INDF;MASC+FEM;SG
juli	juli	juli	juli	N;SG	N;INDF;MASC+FEM;SG
umumnya	generelt	umumnya	generel	ADV	ADV
umumnya	almindeligvis	umumnya	almindeligvis	ADV	ADV
stasiun	station	stasiun	station	N;SG	N;INDF;MASC+FEM;SG
stasiun	stationen	stasiun	station	N;SG	N;DEF;MASC+FEM;SG
akhirnya	endeligt	akhirnya	endelig	ADV	ADV
akhirnya	endelig	akhirnya	endelig	ADV	ADV
nebula	stjernetåge	nebula	stjernetåge	N	N;INDF;MASC+FEM;SG
nebula	stjernetåger	nebula	stjernetåge	N	N;INDF;MASC+FEM;PL
lahir	fødte	lahir	føde	V;SG;ACT	V;IND;PST;FIN;ACT
lahir	født	lahir	føde	V;SG;ACT	V;INDF;SG;PST;V.PTCP
bumi	jorden	bumi	jord	N;SG	N;DEF;MASC+FEM;SG
bumi	jord	bumi	jord	N;SG	N;INDF;MASC+FEM;SG
bumi	jordens	bumi	jord	N;SG	N;GEN;DEF;MASC+FEM;SG
dilakukan	udfærdiget	dilakukan	udfærdige	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dilakukan	udført	dilakukan	udføre	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dilakukan	gjort	dilakukan	gøre	V;SG;PASS	V;INDF;SG;PST;V.PTCP
bernama	opkaldt	bernama	opkalde	V;SG;ACT	V;INDF;SG;PST;V.PTCP
bernama	navngivet	bernama	navngivet	V;SG;ACT	V;INDF;SG;PST;V.PTCP
bentuk	formen	bentuk	formen	N;SG	N;DEF;MASC+FEM;SG
bentuk	form	bentuk	form	N;SG	N;INDF;MASC+FEM;SG
bentuk	formular	bentuk	formular	N;SG	N;INDF;MASC+FEM;SG
bentuk	blanket	bentuk	blanke	N;SG	N;INDF;NEUT;SG
bentuk	form	bentuk	form	N;SG	N;INDF;MASC+FEM;SG
bentuk	formen	bentuk	formen	N;SG	N;DEF;MASC+FEM;SG
sebelumnya	inden	sebelumnya	inden	ADV	ADV
sebelumnya	før	sebelumnya	før	ADV	ADV
sebelumnya	tidligere	sebelumnya	tidligere	ADV	ADV;CMPR
sebelumnya	tidligere	sebelumnya	tidligere	ADV	ADV;CMPR
februari	februar	februari	februar	N;SG	N;INDF;MASC+FEM;SG
proses	process	proses	process	N;SG	N;INDF;MASC+FEM;SG
proses	proces	proses	proces	N;SG	N;INDF;MASC+FEM;SG
diptera	diptera	diptera	diptera	N	N;INDF;MASC+FEM;SG
akhir	slutning	akhir	slutning	N;SG	N;INDF;MASC+FEM;SG
akhir	afslutning	akhir	afslutning	N;SG	N;INDF;MASC+FEM;SG
akhir	slut	akhir	slut	N;SG	N
akhir	ende	akhir	ende	N;SG	N;INDF;MASC+FEM;SG
akhir	ophør	akhir	ophør	N;SG	N;INDF;NEUT;SG
hasil	udfald	hasil	udfald	N;SG	N;INDF;NEUT;SG
hasil	resultat	hasil	resultat	N;SG	N;INDF;NEUT;SG
hasil	udbytte	hasil	udbytte	N;SG	N;INDF;NEUT;SG
hasil	udbyttet	hasil	udbytte	N;SG	N;DEF;NEUT;SG
hasil	afkast	hasil	afkast	N;SG	N;INDF;NEUT;SG
hasil	resultat	hasil	resultat	N;SG	N;INDF;NEUT;SG
hasil	resultatet	hasil	resultat	N;SG	N;DEF;NEUT;SG
dekat	nær	dekat	nær	ADJ;SG	ADJ;INDF;MASC+FEM;SG
versi	version	versi	version	N;SG	N;INDF;MASC+FEM;SG
versi	versionen	versi	version	N;SG	N;DEF;MASC+FEM;SG
versi	udgave	versi	udgave	N;SG	N;INDF;MASC+FEM;SG
pemerintahan	regering	penperintahan	regering	N;SG	N;INDF;MASC+FEM;SG
pemerintahan	regeringen	penperintahan	regering	N;SG	N;DEF;MASC+FEM;SG
pemerintahan	regeringsførelse	penperintahan	regeringsførelse	N;SG	N;INDF;MASC+FEM;SG
pemerintahan	ledelse	penperintahan	ledelse	N;SG	N;INDF;MASC+FEM;SG
pemerintahan	forvaltning	penperintahan	forvaltning	N;SG	N;INDF;MASC+FEM;SG
pemerintahan	styring	penperintahan	styring	N;SG	N;INDF;MASC+FEM;SG
republik	republikanere	republik	republikaner	N	N;INDF;MASC+FEM;PL
republik	republikaner	republik	republikane	N	N;INDF;MASC+FEM;SG
republik	republikanerne	republik	republikaner	N	N;DEF;MASC+FEM;PL
republik	republik	republik	republik	N	N;INDF;MASC+FEM;SG
republik	republikken	republik	republik	N	N;DEF;MASC+FEM;SG
sering	hyppigt	sering	hyppigt	ADV	ADV
sering	tit	sering	tit	ADV	ADV
sering	ofte	sering	ofte	ADV	ADV
sering	tit	sering	tit	ADV	ADV
sering	ofte	sering	ofte	ADV	ADV
sering	hyppigt	sering	hyppigt	ADV	ADV
group	gruppe	group	gruppe	N	N;INDF;MASC+FEM;SG
group	group	group	group	N	N;INDF;MASC+FEM;SG
group	gruppen	group	gruppe	N	N;DEF;MASC+FEM;SG
buku	bogen	buku	bog	N;SG	N;DEF;MASC+FEM;SG
buku	bog	buku	bog	N;SG	N;INDF;MASC+FEM;SG
suku	stamme	suku	stamme	N;SG	N;INDF;MASC+FEM;SG
suku	stammen	suku	stam	N;SG	N;DEF;MASC+FEM;SG
berhasil	lykkes	berhasil	lykkes	V;SG	V;NFIN;ACT
partai	fest	partai	fest	N;SG	N;INDF;MASC+FEM;SG
partai	part	partai	part	N;SG	N;INDF;MASC+FEM;SG
partai	parti	partai	parti	N;SG	N;INDF;NEUT;SG
keluarga	familien	keluarga	familie	N;SG	N;DEF;MASC+FEM;SG
keluarga	familie	keluarga	familie	N;SG	N;INDF;MASC+FEM;SG
ilmu	naturvidenskab	ilmu	naturvidenskab	N;SG	N;INDF;MASC+FEM;SG
ilmu	videnskab	ilmu	videnskab	N;SG	N;INDF;MASC+FEM;SG
berubah	skifter	berrubah	skifte	V;SG;ACT	V;IND;PRS;FIN;ACT
berubah	ændrer	berrubah	ændre	V;SG;ACT	V;IND;PRS;FIN;ACT
berubah	ændret	berrubah	ændre	V;SG;ACT	V;INDF;SG;PST;V.PTCP
berubah	forandret	berrubah	forandre	V;SG;ACT	V;INDF;SG;PST;V.PTCP
berubah	ændr	berrubah	ændr	V;SG;ACT	V;IMP
pengguna	brugeren	penguna	bruger	N;SG	N;DEF;MASC+FEM;SG
luas	areal	luas	areal	N;SG	N;INDF;NEUT;SG
luas	område	luas	område	N;SG	N;INDF;NEUT;SG
acara	hændelse	acara	hændelse	N;SG	N;INDF;MASC+FEM;SG
acara	begivenheden	acara	begivenhed	N;SG	N;DEF;MASC+FEM;SG
acara	event	acara	event	N;SG	N;INDF;MASC+FEM;SG
acara	begivenhed	acara	begivenhed	N;SG	N;INDF;MASC+FEM;SG
asal	oprindelse	asal	oprindelse	N;SG	N;INDF;MASC+FEM;SG
asal	oprindelsessted	asal	oprindelsessted	N;SG	N;INDF;MASC+FEM;SG
asal	oprindelse	asal	oprindelse	N;SG	N;INDF;MASC+FEM;SG
kapal	fartøj	kapal	fartøj	N;SG	N;INDF;NEUT;SG
kapal	skib	kapal	skib	N;SG	N;INDF;NEUT;SG
kapal	fartøjet	kapal	fartøj	N;SG	N;DEF;NEUT;SG
kapal	skibet	kapal	skib	N;SG	N;DEF;NEUT;SG
kapal	skib	kapal	skib	N;SG	N;INDF;NEUT;SG
kapal	båden	kapal	båd	N;SG	N;DEF;MASC+FEM;SG
kapal	båd	kapal	båd	N;SG	N;INDF;MASC+FEM;SG
bermain	spille	bermain	spille	V;SG;ACT	V;NFIN;ACT
bermain	spiller	bermain	spille	V;SG;ACT	V;IND;PRS;FIN;ACT
bermain	leger	bermain	lege	V;SG;ACT	V;IND;PRS;FIN;ACT
bermain	spiller	bermain	spille	V;SG;ACT	V;IND;PRS;FIN;ACT
bermain	spille	bermain	spille	V;SG;ACT	V;NFIN;ACT
kelompok	gruppe	kelompok	gruppe	N;SG	N;INDF;MASC+FEM;SG
kelompok	group	kelompok	group	N;SG	N;INDF;MASC+FEM;SG
kelompok	gruppen	kelompok	gruppe	N;SG	N;DEF;MASC+FEM;SG
agama	religion	agama	religion	N;SG	N;INDF;MASC+FEM;SG
agama	religions	agama	religions	N;SG	N;INDF;MASC+FEM;SG
anda	du	anda	du	PRO;SG;2;FORM	PRO;NOM;MASC+FEM;SG;2
anda	dig	anda	du	PRO;SG;2;FORM	PRO;ACC;MASC+FEM;SG;2
memberikan	giver	menberikan	give	V;SG;ACT	V;IND;PRS;FIN;ACT
memberikan	giv	menberikan	give	V;SG;ACT	V;IMP
memberikan	giver	menberikan	give	V;SG;ACT	V;IND;PRS;FIN;ACT
memberikan	give	menberikan	give	V;SG;ACT	V;NFIN;ACT
eropa	eu	eropa	eu	N;SG	N;INDF;MASC+FEM;SG
lama	gammelt	lama	gammel	ADJ;SG	ADJ;INDF;NEUT;SG
lama	gammel	lama	gammel	ADJ;SG	ADJ;INDF;MASC+FEM;SG
lama	lang	lama	lang	ADJ;SG	ADJ;INDF;MASC+FEM;SG
batu	sten	batu	sten	N;SG	N;INDF;MASC+FEM;SG
batu	smæk	batu	smæk	N;SG	N;INDF;NEUT;SG
batu	sten	batu	sten	N;SG	N;INDF;MASC+FEM;SG
batu	sten	batu	sten	N;SG	N;INDF;MASC+FEM;SG
batu	rock	batu	rock	N;SG	N;INDF;MASC+FEM;SG
wikipedia	wikipedia	wikipedia	wikipedia	N	N;INDF;MASC+FEM;SG
jiwa	sjælen	jiwa	sjæle	N;SG	N;DEF;MASC+FEM;SG
jiwa	sjæl	jiwa	sjæl	N;SG	N;INDF;MASC+FEM;SG
saja	kun	saja	kun	ADV	ADV
halaman	side	halaman	side	N;SG	N;INDF;MASC+FEM;SG
hukum	jura	hukum	jura	N;SG;ACT	N;INDF;MASC+FEM;SG
hukum	lovgivning	hukum	lovgivning	N;SG;ACT	N;INDF;MASC+FEM;SG
hukum	lov	hukum	lov	N;SG;ACT	N
orbit	orbital	orbit	orbital	N	N;INDF;MASC+FEM;SG
orbit	kredsløb	orbit	kredsløb	N	N;INDF;NEUT;SG
diterbitkan	udstedt	diterbitkan	udstedt	V;SG;PASS	V;INDF;SG;PST;V.PTCP
diterbitkan	offentliggjort	diterbitkan	offentliggjort	V;SG;PASS	V;INDF;SG;PST;V.PTCP
diterbitkan	udkommet	diterbitkan	udkomme	V;SG;PASS	V;INDF;SG;PST;V.PTCP
diterbitkan	udgivet	diterbitkan	udgive	V;SG;PASS	V;INDF;SG;PST;V.PTCP
diterbitkan	offentliggøres	diterbitkan	offentliggøre	V;SG;PASS	V;NFIN;PASS
raya	raya	raya	raya	N;SG	N;INDF;NEUT;SG
pasukan	trup	pasukan	trup	N;SG	N;INDF;MASC+FEM;SG
dirilis	frigjort	dirilis	frigjort	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dirilis	udgivet	dirilis	udgive	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dirilis	løsladt	dirilis	løsladt	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dirilis	frigivet	dirilis	frigiv	V;SG;PASS	V;INDF;SG;PST;V.PTCP
tokoh	tegn	tokoh	tegn	N;SG	N;INDF;NEUT;SG
tokoh	karakter	tokoh	karakter	N;SG	N;INDF;MASC+FEM;SG
tokoh	figur	tokoh	figur	N;SG	N;INDF;MASC+FEM;SG
bangsa	nations	bangsa	nation	N;SG	N;INDF;MASC+FEM;SG
bangsa	nationen	bangsa	nation	N;SG	N;DEF;MASC+FEM;SG
bangsa	nation	bangsa	nation	N;SG	N;INDF;MASC+FEM;SG
tetap	fast	tetap	fast	ADV;SG	ADV
penghargaan	award	penhargaan	award	N;SG	N;INDF;MASC+FEM;SG
penghargaan	tildeling	penhargaan	tildeling	N;SG	N;INDF;MASC+FEM;SG
penghargaan	påskønnelse	penhargaan	påskønnelse	N;SG	N;INDF;MASC+FEM;SG
penghargaan	værdsættelse	penhargaan	værdsættelse	N;SG	N;INDF;MASC+FEM;SG
klub	klub	klub	klub	N;SG	N;INDF;MASC+FEM;SG
klub	club	klub	club	N;SG	N;INDF;MASC+FEM;SG
klub	natklub	klub	natklub	N;SG	N;INDF;MASC+FEM;SG
klub	kølle	klub	kølle	N;SG	N;INDF;MASC+FEM;SG
klub	klubben	klub	klub	N;SG	N;DEF;MASC+FEM;SG
klub	klubhuset	klub	klubhus	N;SG	N;DEF;NEUT;SG
klub	klubhus	klub	klubhus	N;SG	N;INDF;NEUT;SG
terkenal	berømt	terkenal	berømt	ADJ;SG;PASS	ADJ;INDF;SG
terkenal	kendt	terkenal	kendt	ADJ;SG;PASS	ADJ;INDF;SG
terkenal	berygtet	terkenal	berygte	ADJ;SG;PASS	ADJ;INDF;SG
ketua	chef	ketua	chef	N;SG	N;INDF;MASC+FEM;SG
ketua	chief	ketua	chief	N;SG	N;INDF;MASC+FEM;SG
ketua	høvding	ketua	høvding	N;SG	N;INDF;MASC+FEM;SG
ketua	formand	ketua	formand	N;SG	N;INDF;MASC+FEM;SG
ketua	bestyrelsesformand	ketua	bestyrelsesformand	N;SG	N;INDF;MASC+FEM;SG
ketua	stol	ketua	stol	N;SG	N;INDF;MASC+FEM;SG
ketua	stolen	ketua	stol	N;SG	N;DEF;MASC+FEM;SG
gunung	bjerget	gunung	bjerge	N;SG	N;DEF;NEUT;SG
gunung	bjerg	gunung	bjerg	N;SG	N;INDF;NEUT;SG
terbaik	bedste	terbaik	god	ADJ;RL;SG	ADJ;DEF;RL
terbaik	bedst	terbaik	god	ADJ;RL;SG	ADJ;RL
bintang	stjerne	bintang	stjer	N;SG	N;INDF;MASC+FEM;SG
bintang	stjernen	bintang	stjerne	N;SG	N;DEF;MASC+FEM;SG
bintang	stars	bintang	stars	N;SG	N;INDF;NEUT;SG
jalur	sti	jalur	sti	N;SG	N;INDF;MASC+FEM;SG
jalur	stien	jalur	stie	N;SG	N;DEF;MASC+FEM;SG
politik	politik	politik	politik	N;SG	N;INDF;MASC+FEM;SG
ibu	mor	ibu	mor	N;SG	N;INDF;MASC+FEM;SG
ibu	mor	ibu	mor	N;SG	N;INDF;MASC+FEM;SG
ibu	moder	ibu	moder	N;SG	N;INDF;MASC+FEM;SG
tingkat	rate	tingkat	rate	N;SG	N;INDF;MASC+FEM;SG
tingkat	sats	tingkat	sats	N;SG	N;INDF;MASC+FEM;SG
tingkat	niveau	tingkat	niveau	N;SG	N;INDF;NEUT;SG
tingkat	plan	tingkat	plan	N;SG	N;INDF;MASC+FEM;SG
tingkat	level	tingkat	level	N;SG	N;INDF;MASC+FEM;SG
kereta	train	kereta	train	N;SG	N;INDF;MASC+FEM;SG
ruang	værelse	ruang	værelse	N;SG	N;INDF;NEUT;SG
ruang	stue	ruang	stue	N;SG	N;INDF;MASC+FEM;SG
ruang	værelset	ruang	værelse	N;SG	N;DEF;NEUT;SG
ruang	rum	ruang	rum	N;SG	N;INDF;NEUT;SG
ruang	rummet	ruang	rum	N;SG	N;DEF;NEUT;SG
ruang	plads	ruang	plads	N;SG	N;INDF;MASC+FEM;SG
ruang	rumforskning	ruang	rumforskning	N;SG	N;INDF;MASC+FEM;SG
ruang	rum	ruang	rum	N;SG	N;INDF;NEUT;SG
tinggal	bliv	tinggal	bliv	V;SG;ACT	V;IMP
empat	fire	empat	fire	NUM	NUM
ekonomi	økonomi	ekonomi	økonomi	N;SG	N;INDF;MASC+FEM;SG
ekonomi	sparsommelighed	ekonomi	sparsommelighed	N;SG	N;INDF;MASC+FEM;SG
ekonomi	økonomi	ekonomi	økonomi	N;SG	N;INDF;MASC+FEM;SG
ekonomi	økonomien	ekonomi	økonomi	N;SG	N;DEF;MASC+FEM;SG
organisasi	organisation	organisasi	organisation	N;SG	N;INDF;MASC+FEM;SG
organisasi	organisering	organisasi	organisering	N;SG	N;INDF;MASC+FEM;SG
organisasi	tilrettelæggelse	organisasi	tilrettelæggelse	N;SG	N;INDF;MASC+FEM;SG
organisasi	organisationen	organisasi	organisation	N;SG	N;DEF;MASC+FEM;SG
organisasi	organisation	organisasi	organisation	N;SG	N;INDF;MASC+FEM;SG
organisasi	tilrettelæggelse	organisasi	tilrettelæggelse	N;SG	N;INDF;MASC+FEM;SG
organisasi	organisering	organisasi	organisering	N;SG	N;INDF;MASC+FEM;SG
organisasi	organisationen	organisasi	organisation	N;SG	N;DEF;MASC+FEM;SG
bahan	materiale	bahan	materiale	N;SG	N;INDF;NEUT;SG
bahan	materiel	bahan	materiel	N;SG	N;INDF;NEUT;SG
bahan	materiale	bahan	materiale	N;SG	N;INDF;NEUT;SG
bahan	ingrediens	bahan	ingredie	N;SG	N;INDF;MASC+FEM;SG
bahan	bestanddel	bahan	bestanddel	N;SG	N;INDF;MASC+FEM;SG
api	fyr	api	fyr	N;SG	N;INDF;MASC+FEM;SG
api	brand	api	brand	N;SG	N;INDF;MASC+FEM;SG
api	ild	api	ild	N;SG	N;INDF;MASC+FEM;SG
api	api	api	api	N;SG	N;INDF;MASC+FEM;SG
ilmiah	videnskabelig	ilmiah	videnskabelig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
video	videoen	video	videoen	N;SG	N;DEF;MASC+FEM;SG
video	video	video	video	N;SG	N;INDF;MASC+FEM;SG
angkatan	kraft	angkatan	kraft	N;SG	N;INDF;MASC+FEM;SG
angkatan	klasse	angkatan	klasse	N;SG	N;INDF;MASC+FEM;SG
angkatan	klassen	angkatan	klasse	N;SG	N;DEF;MASC+FEM;SG
dibuat	lavet	dibuat	lave	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dibuat	foretaget	dibuat	foretage	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dibuat	skabt	dibuat	skabe	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dibuat	oprettet	dibuat	oprette	V;SG;PASS	V;INDF;SG;PST;V.PTCP
berkas	file	berkas	file	N;SG	N;INDF;MASC+FEM;SG
berkas	filen	berkas	fil	N;SG	N;DEF;MASC+FEM;SG
berkas	fil	berkas	fil	N;SG	N;INDF;MASC+FEM;SG
bekerja	arbejder	bekerja	arbejde	V;SG;ACT	V;IND;PRS;FIN;ACT
bekerja	arbejd	bekerja	arbejd	V;SG;ACT	V;IMP
bekerja	arbejder	bekerja	arbejde	V;SG;ACT	V;IND;PRS;FIN;ACT
bekerja	arbejder	bekerja	arbejde	V;SG;ACT	V;IND;PRS;FIN;ACT
bekerja	virker	bekerja	virke	V;SG;ACT	V;IND;PRS;FIN;ACT
militer	militær	militer	militær	ADJ;SG	ADJ;INDF;MASC+FEM;SG
militer	militært	militer	militært	ADJ;SG	ADJ;INDF;NEUT;SG
putra	søn	putra	søn	N;SG	N;INDF;MASC+FEM;SG
langsung	direkte	langsung	direkte	ADV	ADV
langsung	direkte	langsung	direkte	ADV	ADV
kaki	benet	kaki	ben	N;SG	N;DEF;NEUT;SG
kaki	lår	kaki	lår	N;SG	N;INDF;NEUT;SG
kaki	fod	kaki	fod	N;SG	N;INDF;MASC+FEM;SG
kaki	fod	kaki	fod	N;SG	N;INDF;MASC+FEM;SG
kaki	fods	kaki	fod	N;SG	N;INDF
kaki	foden	kaki	foden	N;SG	N;DEF;MASC+FEM;SG
grup	gruppe	grup	gruppe	N;SG	N;INDF;MASC+FEM;SG
grup	group	grup	group	N;SG	N;INDF;MASC+FEM;SG
grup	gruppen	grup	gruppe	N;SG	N;DEF;MASC+FEM;SG
label	etikette	label	etikette	N;SG	N;INDF;MASC+FEM;SG
label	etiket	label	etike	N;SG	N;INDF;MASC+FEM;SG
label	label	label	label	N;SG	N;INDF;NEUT;SG
kehidupan	liv	kehidupan	liv	N;SG	N;INDF;NEUT;SG
kehidupan	livet	kehidupan	liv	N;SG	N;DEF;NEUT;SG
kehidupan	livstid	kehidupan	livstid	N;SG	N;INDF;MASC+FEM;SG
mendapatkan	får	mendapatkan	få	V;SG;ACT	V;IND;PRS;FIN;ACT
website	website	website	website	N;SG	N;INDF;NEUT;SG
website	hjemmeside	website	hjemmeside	N;SG	N;INDF;MASC+FEM;SG
website	webside	website	webside	N;SG	N;INDF;MASC+FEM;SG
website	hjemmesiden	website	hjemmeside	N;SG	N;DEF;MASC+FEM;SG
website	websted	website	websted	N;SG	N;INDF;MASC+FEM;SG
kelurahan	forstad	kelurahan	forstad	N;SG	N;INDF;MASC+FEM;SG
terbentuk	stiftet	terbentuk	stift	V;SG;PASS	V;INDF;SG;PST;V.PTCP
terbentuk	dannet	terbentuk	danne	V;SG;PASS	V;INDF;SG;PST;V.PTCP
ditemukan	opdaget	ditemukan	opdage	V;SG;PASS	V;INDF;SG;PST;V.PTCP
ditemukan	fundet	ditemukan	finde	V;SG;PASS	V;INDF;SG;PST;V.PTCP
bandung	bandung	bandung	bandung	N;SG	N;INDF;NEUT;SG
informasi	oplysning	informasi	oplysning	N;SG	N;INDF;MASC+FEM;SG
informasi	information	informasi	information	N;SG	N;INDF;MASC+FEM;SG
informasi	underretning	informasi	underretning	N;SG	N;INDF;MASC+FEM;SG
makanan	mad	makanan	mad	N;SG	N;INDF;MASC+FEM;SG
web	web	web	web	N	N;INDF;MASC+FEM;SG
web	www	web	www	N	N;INDF;MASC+FEM;SG
web	spind	web	spind	N	N;INDF;NEUT;SG
catatan	note	catatan	note	N;SG	N;INDF;MASC+FEM;SG
catatan	records	catatan	records	N;SG	N;INDF;NEUT;SG
mencapai	nået	mencapai	nå	V;SG;ACT	V;INDF;SG;PST;V.PTCP
mencapai	nåede	mencapai	nå	V;SG;ACT	V;IND;PST;FIN;ACT
cinta	kærlighed	cinta	kærlighed	N;SG	N;INDF;MASC+FEM;SG
cinta	love	cinta	love	N;SG	N;INDF;MASC+FEM;SG
biasa	sædvanlig	biasa	sædvanlig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
biasa	regelmæssig	biasa	regelmæssig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
biasa	normal	biasa	normal	ADJ;SG	ADJ;INDF;MASC+FEM;SG
mungkin	måske	mungkin	måske	ADV	ADV
mungkin	måske	mungkin	måske	ADV	ADV
mungkin	formentlig	mungkin	formentlig	ADV	ADV
mungkin	sikkert	mungkin	sikkert	ADV	ADV
mungkin	formodentlig	mungkin	formodentlig	ADV	ADV
mungkin	sandsynligvis	mungkin	sandsynligvis	ADV	ADV
surat	mail	surat	mail	N;SG	N;INDF;MASC+FEM;SG
surat	post	surat	post	N;SG	N;INDF;MASC+FEM;SG
surat	brev	surat	brev	N;SG	N;INDF;NEUT;SG
surat	skrivelse	surat	skrivelse	N;SG	N;INDF;MASC+FEM;SG
surat	bogstav	surat	bogstav	N;SG	N;INDF;NEUT;SG
wanita	kvinden	wanita	kvinde	N;SG	N;DEF;MASC+FEM;SG
wanita	kvinde	wanita	kvinde	N;SG	N;INDF;MASC+FEM;SG
tubuh	lig	tubuh	lig	N;SG	N;INDF;NEUT;SG
tubuh	kroppen	tubuh	krop	N;SG	N;DEF;MASC+FEM;SG
tubuh	krop	tubuh	krop	N;SG	N;INDF;MASC+FEM;SG
