ve	och	ve	och	CONJ	CONJ
çocuk	grabb	çocuk	grabb	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
çocuk	grabben	çocuk	grabb	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
çocuk	child	çocuk	child	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sinema	film	sine	film	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sinema	bio	sine	bio	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sinema	biograf	sine	biograf	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ay	månaden	ay	månad	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
ay	månad	ay	månad	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ay	manad	ay	manad	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ay	måne	ay	måne	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ay	månen	ay	måne	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
ay	moon	ay	moon	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
imparatorluğu	imperiet	imparatorluk	imperi	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
imparatorluğu	imperium	imparatorluk	imperium	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
imparatorluğu	rike	imparatorluk	rike	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
imparatorluğu	empire	imparatorluk	empire	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
internet	webb	internet	webb	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
internet	web	internet	web	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
internet	webben	internet	Bebben	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
internet	internet	internet	intern	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
tiyatro	drama	tiyatro	drama	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
tiyatro	dramatik	tiyatro	dramatik	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tiyatro	dramat	tiyatro	dramat	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
tiyatro	teater	tiyatro	teat	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tiyatro	teatern	tiyatro	teat	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
tiyatro	teater	tiyatro	teat	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tiyatro	theatre	tiyatro	theatre	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
bey	bey	bey	bey	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
kazandı	vunnit	kazan	vinna	V;PFV;IND;SG;3;POS;PST	V;V.CVB;ACT
kazandı	vann	kazan	vann	V;PFV;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
karar	beslutet	karar	beslut	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
karar	beslut	karar	beslut	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
karar	beslut	karar	beslut	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
tarih	date	tarih	date	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tarih	dejt	tarih	de	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tarih	datum	tarih	datum	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
tarih	träff	tarih	träff	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tarih	historia	tarih	historia	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tarih	historik	tarih	historik	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tarih	historiken	tarih	historik	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
temel	grundande	temel	grunda	ADJ	ADJ;NOM;PRS;V.PTCP
temel	grundläggande	temel	grundläggande	ADJ	ADJ;NOM;PRS;V.PTCP
temel	grundläggande	temel	grundläggande	ADJ	ADJ;NOM;PRS;V.PTCP
ünlü	berömt	ünlü	beröma	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ünlü	kända	ünlü	känd	ADJ	ADJ;NOM;PL;PST;V.PTCP
ünlü	berömd	ünlü	berömd	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ünlü	känd	ünlü	känd	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ünlü	berömda	ünlü	berömma	ADJ	ADJ;NOM;PL;PST;V.PTCP
kalan	återstår	kal	återstå	V;PFV;IND;POS;PRS;V.PTCP	V;IND;PRS;FIN;ACT
bile	även	bile	även	ADV	ADV
sosyal	socialt	sosyal	social	ADJ	ADJ;NOM;INDF;NEUT;SG
sosyal	sociala	sosyal	social	ADJ	ADJ;NOM;PL
sosyal	social	sosyal	social	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
geldi	anlände	gel	anlände	V;PFV;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
böylece	således	böylece	således	ADV	ADV
böylece	alltså	böylece	alltså	ADV	ADV
böylece	sålunda	böylece	sålunda	ADV	ADV
oy	omröstning	oy	omröstning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
oy	röstning	oy	röstning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
oy	omröstning	oy	omröstning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
oy	röstning	oy	röstning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
oy	omröstning	oy	omröstning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
oy	röstande	oy	röstande	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
geniş	breda	geniş	bred	ADJ	ADJ;NOM;PL
geniş	bred	geniş	bred	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
geniş	brett	geniş	bred	ADJ	ADJ;NOM;INDF;NEUT;SG
geniş	breda	geniş	bred	ADJ	ADJ;NOM;PL
geniş	bred	geniş	bred	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
geniş	brett	geniş	bred	ADJ	ADJ;NOM;INDF;NEUT;SG
geniş	stora	geniş	stor	ADJ	ADJ;NOM;PL
geniş	stor	geniş	stor	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
geniş	stort	geniş	stor	ADJ	ADJ;NOM;INDF;NEUT;SG
geniş	rymligt	geniş	rymlig	ADJ	ADJ;NOM;INDF;NEUT;SG
geniş	rymliga	geniş	rymlig	ADJ	ADJ;NOM;PL
geniş	rymlig	geniş	rymlig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
ev	hem	ev	hem	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
ev	hemmet	ev	hem	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
ev	home	ev	home	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
ev	house	ev	house	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
ev	huset	ev	hus	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
ev	hus	ev	hus	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
hareket	motion	hareket	motion	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
hareket	rörelse	hareket	rörelse	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
hareket	drag	hareket	drag	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
hareket	rörelsen	hareket	rörelse	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
hareket	rörelse	hareket	rörelse	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
hareket	förflyttning	hareket	förflyttning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
bölgesi	region	bölge	region	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
bölgesi	regionen	bölge	region	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
bölgesi	territoriet	bölge	territorium	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
bölgesi	territorium	bölge	territorium	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
sahibi	ägaren	sahip	ägare	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
bilim	vetenskap	bilim	vetenskap	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
bilim	naturvetenskap	bilim	naturvetenskap	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
bilim	vetenskapen	bilim	vetenskap	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
hiç	aldrig	hiç	aldrig	ADV	ADV;NEG
hiç	någonsin	hiç	någonsin	ADV	ADV
ifade	nedfall	ifade	nedfall	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
ifade	deposition	ifade	deposition	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ifade	vittnesmål	ifade	vittnesmål	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
ifade	uttalande	ifade	uttalande	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
ifade	vittnesbörd	ifade	vittnesbörd	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
ifade	vittnesmål	ifade	vittnesmål	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
ifade	uttryck	ifade	uttryck	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
şey	sak	şey	sak	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
şey	thing	şey	thing	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
rapor	anmäl	rapor	anmäl	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
rapor	rapport	rapor	rapport	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
rapor	betänkande	rapor	betänka	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
rapor	anmälan	rapor	anmälan	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
kurulan	grundats	kur	grunda	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.CVB;PASS
altı	sex	altı	sex	NUM	NUM;NOM
dizi	serie	dizi	serie	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
dizi	serien	dizi	serien	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
dizi	ordningsföljd	dizi	ordningsföljd	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
dizi	sekvens	dizi	sekvens	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
dizi	sekvensen	dizi	sekvens	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
ayrı	separerad	ayrı	separerad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ayrı	åtskilda	ayrı	åtskilja	ADJ	ADJ;NOM;PL;PST;V.PTCP
ayrı	separerat	ayrı	separerad	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ayrı	separerade	ayrı	separera	ADJ	ADJ;NOM;PL;PST;V.PTCP
ayrı	avskilda	ayrı	avskild	ADJ	ADJ;NOM;PL;PST;V.PTCP
ayrı	separat	ayrı	separat	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
ayrı	separata	ayrı	separat	ADJ	ADJ;NOM;PL
ayrı	bortsett	ayrı	bortsett	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
şampiyonası	mästerskap	şampiyon	mästerskap	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
şampiyonası	championships	şampiyon	championships	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
şampiyonası	mästerskap	şampiyon	mästerskap	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
şampiyonası	championship	şampiyon	championship	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
şampiyonası	mästerskapet	şampiyon	mästerskap	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
göz	eyes	göz	eyes	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
göz	eye	göz	eye	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
göz	ögat	göz	öga	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
göz	öga	göz	öga	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
televizyon	tv	televizyon	tv	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
televizyon	television	televizyon	television	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
televizyon	televisionen	televizyon	television	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
galatasaray	galatasaray	galatasarayay	galatasaray	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
karasal	markbundna	karasal	markbunden	ADJ	ADJ;NOM;PL;PST;V.PTCP
durum	status	durum	status	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
durum	ställning	durum	ställning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
durum	läget	durum	läge	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
durum	situationen	durum	situation	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
durum	situation	durum	situation	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
durum	skick	durum	skick	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
gelenek	tradition	gelenek	tradition	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
gelenek	traditionen	gelenek	tradition	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
bunlar	dessa	bu	denna	PRO;NOM;PL;3	PRO;DEF;PL
bunlar	dessa	bu	denna	PRO;NOM;PL;3	PRO;DEF;PL
yanlış	felaktigt	yanlış	felaktig	ADJ	ADJ;NOM;INDF;NEUT;SG
yanlış	inkorrekt	yanlış	inkorrekt	ADJ	ADJ;NOM;INDF;NEUT;SG
yanlış	oriktig	yanlış	oriktig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
yanlış	felaktig	yanlış	felaktig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
yanlış	falsk	yanlış	falsk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
yanlış	falska	yanlış	falsk	ADJ	ADJ;NOM;PL
yanlış	falskt	yanlış	falsk	ADJ	ADJ;NOM;INDF;NEUT;SG
al	ta	al	ta	V;PFV;IMP;SG;2;POS;PRS	V;IMP;FIN;ACT
al	hämta	al	hämta	V;PFV;IMP;SG;2;POS;PRS	V;IMP;FIN;ACT
al	skaffa	al	skaffa	V;PFV;IMP;SG;2;POS;PRS	V;IMP;FIN;ACT
ses	sound	ses	sound	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
ses	ljudet	ses	ljud	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
ses	ljud	ses	ljud	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
ses	röst	ses	röst	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ses	voice	ses	voice	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ses	ljudsignal	ses	ljudsignal	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ses	ljud	ses	ljud	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
ses	audio	ses	audio	N;NOM;SG;3	N
ses	buller	ses	buller	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
ses	oväsen	ses	oväs	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
ses	oljud	ses	oljud	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
ses	brus	ses	brus	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
ses	volym	ses	volym	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
milli	nationella	milli	nationell	ADJ	ADJ;NOM;PL
milli	nationellt	milli	nationell	ADJ	ADJ;NOM;INDF;NEUT;SG
milli	nationell	milli	nationell	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
kitap	bok	kitap	bok	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
kitap	book	kitap	book	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ödülleri	belöningar	ödül	belöning	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
ödülleri	utmärkelser	ödül	utmärkelse	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
ödülleri	priser	ödül	pris	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
kaldı	stannat	kal	stanna	V;PFV;IND;SG;3;POS;PST	V;V.CVB;ACT
kaldı	stannade	kal	stanna	V;PFV;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
bakanı	ministern	bakan	minister	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
bakanı	minister	bakan	minister	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
geçti	gått	geç	gå	V;PFV;IND;SG;3;POS;PST	V;V.CVB;ACT
krallık	kungarike	krallık	kungarike	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
krallık	rike	krallık	rike	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
krallık	kungariket	krallık	kungarik	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
başkanlığı	ordförandeskapet	başkanlık	ordförandeskap	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
başkanlığı	ordförandeskap	başkanlık	ordförandeskap	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
başkanlığı	ordförandeskap	başkanlık	ordförandeskap	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
bakanlığı	ministeriet	bakanlık	ministeri	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
bakanlığı	ministerium	bakanlık	ministerium	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
durumu	status	durum	status	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
durumu	ställning	durum	ställning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
durumu	skick	durum	skick	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
kırmızı	röda	kırmızı	röd	ADJ	ADJ;NOM;PL
kırmızı	rött	kırmızı	rött	ADJ	ADJ;NOM;INDF;NEUT;SG
kırmızı	röd	kırmızı	röd	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
yardım	bistånd	yardım	bistånd	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
yardım	stöd	yardım	stöd	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
yardım	assistans	yardım	assista	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
yardım	hjälp	yardım	hjälp	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
oranı	förhållande	oran	förhållande	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
oranı	kvot	oran	kvot	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
oranı	ratio	oran	ratio	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
şarkıcı	sångare	şarkıcı	sång	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
şarkıcı	sångerska	şarkıcı	sångerska	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
hafta	veckan	hafta	vecka	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
hafta	vecka	hafta	vecka	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ekonomik	ekonomiskt	ekonomik	ekonomisk	ADJ	ADJ;NOM;INDF;NEUT;SG
ekonomik	ekonomisk	ekonomik	ekonomisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
ekonomik	ekonomiska	ekonomik	ekonomisk	ADJ	ADJ;NOM;PL
ekonomik	ekonomiskt	ekonomik	ekonomisk	ADJ	ADJ;NOM;INDF;NEUT;SG
ekonomik	sparsam	ekonomik	sparsam	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
adam	kille	adam	kille	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
adam	killen	adam	kill	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
adam	mannen	adam	man	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
adam	människan	adam	människa	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
hizmet	gudstjänst	hizmet	gudstjänst	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
hizmet	tjänsten	hizmet	tjänst	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
hizmet	service	hizmet	service	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
hizmet	tjänst	hizmet	tjänst	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
düzenlenen	innehas	düzenle	inneha	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;IND;PRS;FIN;PASS
düzenlenen	hölls	düzenle	hålla	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;IND;FIN;PASS
düzenlenen	hålls	düzenle	hålla	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;IND;PRS;FIN;PASS
girdi	trädde	gir	träda	V;PFV;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
yıllar	åratal	yıl	åratal	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
yıllar	åren	yıl	år	N;NOM;PL;3	N;NOM;DEF;NEUT;PL
ilan	annons	ilan	annon	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ilan	reklam	ilan	reklam	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ilan	annonsering	ilan	annonsering	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sürekli	konstant	sürekli	konstant	ADV	ADV
sürekli	ständigt	sürekli	ständig	ADV	ADV
sürekli	kontinuerligt	sürekli	kontinuerlig	ADV	ADV
basketbol	basket	basketbol	bask	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
basketbol	basketboll	basketbol	basketboll	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
kullanımı	användning	kullanım	användning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
kullanımı	användning	kullanım	användning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
vardı	hadde	var	ha	V;PFV;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
vardı	hade	var	ha	V;PFV;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
vardı	haft	var	ha	V;PFV;IND;SG;3;POS;PST	V;V.CVB;ACT
benim	mitt	ben	jag	PRO;GEN;SG;1	PRO;DEF;NEUT;SG
benim	min	ben	jag	PRO;GEN;SG;1	PRO;DEF;MASC+FEM;SG
belli	uppenbart	belli	uppenbar	ADJ	ADJ;NOM;INDF;NEUT;SG
belli	självklar	belli	självklar	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
belli	uppenbara	belli	uppenbar	ADJ	ADJ;NOM;PL
belli	uppenbar	belli	uppenbar	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
hızlı	snabbare	hızlı	snabb	ADJ	ADJ;NOM;CMPR
hızlı	snabb	hızlı	snabb	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
hızlı	snabba	hızlı	snabb	ADJ	ADJ;NOM;PL
hızlı	snabb	hızlı	snabb	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
hızlı	snabba	hızlı	snabb	ADJ	ADJ;NOM;PL
hızlı	växlad	hızlı	växla	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
oynadı	spelat	oyna	spela	V;PFV;IND;SG;3;POS;PST	V;V.CVB;ACT
oynadı	spelas	oyna	spela	V;PFV;IND;SG;3;POS;PST	V;IND;FIN;PASS
oynadı	spelade	oyna	spela	V;PFV;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
oynadı	spelades	oyna	spela	V;PFV;IND;SG;3;POS;PST	V;IND;PST;FIN;PASS
kiralık	uthyrning	kiralık	uthyrning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
kiralık	uthyrning	kiralık	uthyrning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
kiralık	hyran	kiralık	hyra	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
aslında	egentligen	aslında	egentligen	ADV	ADV
aslında	faktiskt	aslında	faktisk	ADV	ADV
zaten	redan	zaten	redan	ADV	ADV
madalya	medaljen	madalya	medalj	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
madalya	medalj	madalya	medalj	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
milletvekili	kongressledamot	milletvekili	kongressledamot	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
milletvekili	kongressledamoten	milletvekili	kongressledamot	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
milletvekili	kongressledamot	milletvekili	kongressledamot	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
milletvekili	kongressledamoten	milletvekili	kongressledamot	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
milletvekili	kongressman	milletvekili	kongressman	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sayfası	sida	sayfa	sida	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sayfası	sidan	sayfa	sida	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
değişiklik	ändring	değişiklik	ändring	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
değişiklik	modifiering	değişiklik	modifiering	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
değişiklik	ändring	değişiklik	ändring	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
değişiklik	förändring	değişiklik	förändring	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
maddeler	ämnen	madde	ämne	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
maddeler	substanser	madde	substans	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
kulübü	club	kulüb	club	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
kulübü	klubb	kulüb	klubb	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
kulübü	klubben	kulüb	klubb	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
kulübü	klubba	kulüb	klubba	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tanımlar	definitioner	tanım	definition	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
fark	insikten	fark	insikt	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
fark	förverkligande	fark	förverkligande	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
fark	insikt	fark	insikt	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
fark	skillnad	fark	skillnad	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
fark	skillnaden	fark	skillnad	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
ilçesi	distriktet	ilçe	distrikt	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
ilçesi	distrikt	ilçe	distrikt	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
yalnızca	bara	yalnızca	bara	ADV	ADV
yalnızca	enbart	yalnızca	enbart	ADV	ADV
yalnızca	endast	yalnızca	endast	ADV	ADV
güncelleme	uppdaterar	güncelle	uppdatera	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
baş	head	baş	head	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
baş	huvud	baş	huvud	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
baş	huvudet	baş	huvud	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
düşünüyorum	funderar	düşün	fundera	V;PROG;IND;SG;1;POS;INFM;PRS	V;IND;PRS;FIN;ACT
düşünüyorum	tänker	düşün	tänka	V;PROG;IND;SG;1;POS;INFM;PRS	V;IND;PRS;FIN;ACT
yaşam	life	yaşam	life	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
yaşam	livet	yaşam	liv	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
yaşam	livstid	yaşam	livstid	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
