ve	y	ve	y	CONJ	CONJ
geniş	amplio	geniş	amplio	ADJ	ADJ;MASC;SG
geniş	amplia	geniş	amplio	ADJ	ADJ;FEM;SG
geniş	amplias	geniş	amplio	ADJ	ADJ;FEM;PL
geniş	amplia	geniş	amplio	ADJ	ADJ;FEM;SG
geniş	amplio	geniş	amplio	ADJ	ADJ;MASC;SG
geniş	grande	geniş	grande	ADJ	ADJ;SG
geniş	grandes	geniş	grande	ADJ	ADJ;PL
geniş	amplias	geniş	amplio	ADJ	ADJ;FEM;PL
geniş	espaciosa	geniş	espacioso	ADJ	ADJ;FEM;SG
geniş	amplios	geniş	amplio	ADJ	ADJ;MASC;PL
geniş	amplio	geniş	amplio	ADJ	ADJ;MASC;SG
geniş	espacioso	geniş	espacioso	ADJ	ADJ;MASC;SG
ev	hogar	ev	hogar	N;NOM;SG;3	N;MASC;SG
ev	casa	ev	casa	N;NOM;SG;3	N;FEM;SG
ev	inicio	ev	inicio	N;NOM;SG;3	N;MASC;SG
ev	house	ev	house	N;NOM;SG;3	N;MASC;SG
ev	casita	ev	casita	N;NOM;SG;3	N;FEM;SG
ev	casa	ev	casa	N;NOM;SG;3	N;FEM;SG
yarı	semi	yarı	semi		
hareket	motion	hareket	motion	N;NOM;SG;3	N;MASC;SG
hareket	movimiento	hareket	movimiento	N;NOM;SG;3	N;MASC;SG
hareket	moción	hareket	moción	N;NOM;SG;3	N;FEM;SG
hareket	movimiento	hareket	movimiento	N;NOM;SG;3	N;MASC;SG
hareket	mudanza	hareket	mudanza	N;NOM;SG;3	N;FEM;SG
hareket	movimiento	hareket	movimiento	N;NOM;SG;3	N;MASC;SG
bölgesi	region	bölge	region	N;NOM;SG;3	N;FEM;SG
bölgesi	comarca	bölge	comarca	N;NOM;SG;3	N;FEM;SG
bölgesi	región	bölge	región	N;NOM;SG;3	N;FEM;SG
bölgesi	territorio	bölge	territorio	N;NOM;SG;3	N;MASC;SG
sahibi	propietario	sahip	propietario	N;NOM;SG;3	N;MASC;SG
sahibi	dueño	sahip	dueño	N;NOM;SG;3	N;MASC;SG
sahibi	dueña	sahip	dueña	N;NOM;SG;3	N;FEM;SG
bilim	ciencia	bilim	ciencia	N;NOM;SG;3	N;FEM;SG
üreten	producir	üreten	producir	V;PFV;IND;POS;PRS;V.PTCP;CAUS	V;NFIN
üreten	produciendo	üreten	producir	V;PFV;IND;POS;PRS;V.PTCP;CAUS	V;V.MSDR
sistemi	system	sistem	system	N;ACC;SG;3	N
sistemi	sistema	sistem	sistema	N;ACC;SG;3	N;MASC;SG
ordu	ordu	ordu	ordu		
verdi	dio	ver	dar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
verdi	dió	ver	dar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
yaşayan	vivir	yaşa	vivir	V;PFV;IND;POS;PRS;V.PTCP	V;NFIN
yaşayan	viviendo	yaşa	vivir	V;PFV;IND;POS;PRS;V.PTCP	V;V.MSDR
profesyonel	pro	profesyonel	pro		
süper	super	süper	super		
süper	súper	süper	súper		
hiç	nunca	hiç	nunca	ADV	ADV
hiç	jamás	hiç	jamás	ADV	ADV
ifade	express	ifade	express	N;NOM;SG;3	N;MASC
ifade	deposición	ifade	deposición	N;NOM;SG;3	N;FEM;SG
ifade	declaración	ifade	declaración	N;NOM;SG;3	N;FEM;SG
ifade	afirmación	ifade	afirmación	N;NOM;SG;3	N;FEM;SG
ifade	comunicado	ifade	comunicado	N;NOM;SG;3	N;MASC;SG
ifade	testimonio	ifade	testimonio	N;NOM;SG;3	N;MASC;SG
ifade	expresión	ifade	expresión	N;NOM;SG;3	N;FEM;SG
şey	thing	şey	thing	N;NOM;SG;3	N
şey	cosa	şey	cosa	N;NOM;SG;3	N;FEM;SG
rapor	reporte	rapor	reportar	N;NOM;SG;3	N;MASC;SG
rapor	denuncia	rapor	denuncia	N;NOM;SG;3	N;FEM;SG
rapor	informe	rapor	informe	N;NOM;SG;3	N;MASC;SG
kurulan	funda	kur	funda	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;IND;SG;3;PRS;FIN
altı	seis	altı	seis	NUM	NUM;PL
dizi	serie	dizi	serie	N;NOM;SG;3	N;FEM;SG
dizi	array	dizi	array	N;NOM;SG;3	N;MASC;SG
dizi	matriz	dizi	matriz	N;NOM;SG;3	N;FEM;SG
dizi	secuencia	dizi	secuencia	N;NOM;SG;3	N;FEM;SG
dizi	sucesión	dizi	sucesión	N;NOM;SG;3	N;FEM;SG
ayrı	separadas	ayrı	separado	ADJ	ADJ;FEM;PL;V.PTCP
ayrı	separado	ayrı	separar	ADJ	ADJ;MASC;SG;V.PTCP
ayrı	separada	ayrı	separado	ADJ	ADJ;FEM;SG;V.PTCP
ayrı	separados	ayrı	separado	ADJ	ADJ;MASC;PL;V.PTCP
ayrı	separada	ayrı	separado	ADJ	ADJ;FEM;SG;V.PTCP
ayrı	separado	ayrı	separar	ADJ	ADJ;MASC;SG;V.PTCP
ayrı	separados	ayrı	separado	ADJ	ADJ;MASC;PL;V.PTCP
şampiyonası	campeonato	şampiyon	campeonato	N;NOM;SG;3	N;MASC;SG
şampiyonası	campeonato	şampiyon	campeonato	N;NOM;SG;3	N;MASC;SG
şampiyonası	championship	şampiyon	championship	N;NOM;SG;3	N;MASC;SG
kuvvetleri	fuerzas	kuvvet	fuerza	N;ACC;PL;3	N;FEM;PL
kuvvetleri	forces	kuvvet	force	N;ACC;PL;3	N;FEM
göz	eyes	göz	eye	N;NOM;SG;3	N
göz	ojo	göz	ojo	N;NOM;SG;3	N;MASC;SG
televizyon	televisor	televizyon	televisor	N;NOM;SG;3	N;MASC;SG
televizyon	television	televizyon	television	N;NOM;SG;3	N;FEM;SG
televizyon	televisión	televizyon	televisión	N;NOM;SG;3	N;FEM;SG
galatasaray	liverpool	galatasarayay	liverpool	N;NOM;SG;3	N;MASC;SG
galatasaray	madrid	galatasarayay	madrid	N;NOM;SG;3	N;MASC;SG
sezonu	temporada	sezon	temporada	N;ACC;SG;3	N;FEM;SG
fenerbahçe	fenerbahce	fenerbahç	fenerbahce	N;NOM;SG;3	N;MASC;SG
fenerbahçe	fenerbahçe	fenerbahç	fenerbahçe	N;NOM;SG;3	N;MASC;SG
karasal	terrestre	karasal	terrestre	ADJ	ADJ;SG
karasal	terrenal	karasal	terrenal	ADJ	ADJ;SG
durum	status	durum	status	N;NOM;SG;3	N
durum	estatus	durum	estatus	N;NOM;SG;3	N;MASC
durum	estado	durum	estado	N;NOM;SG;3	N;MASC;SG
durum	situación	durum	situación	N;NOM;SG;3	N;FEM;SG
durum	situacion	durum	situacion	N;NOM;SG;3	N;FEM;SG
durum	situación	durum	situación	N;NOM;SG;3	N;FEM;SG
durum	condicion	durum	condicionr	N;NOM;SG;3	N;FEM;SG
durum	estado	durum	estado	N;NOM;SG;3	N;MASC;SG
durum	condición	durum	condición	N;NOM;SG;3	N;FEM;SG
yıldız	yıldız	yıldız	yıldız		
gelenek	tradición	gelenek	tradición	N;NOM;SG;3	N;FEM;SG
yeri	lugar	yer	lugar	N;ACC;SG;3	N;MASC;SG
yeri	ubicacion	yer	ubicacion	N;ACC;SG;3	N;FEM;SG
yeri	ubicación	yer	ubicación	N;ACC;SG;3	N;FEM;SG
yeri	emplazamiento	yer	emplazamiento	N;ACC;SG;3	N;MASC;SG
yeri	localización	yer	localización	N;ACC;SG;3	N;FEM;SG
kız	gal	kız	gal		
bunlar	éstas	bu	este	PRO;NOM;PL;3	PRO;FEM;PL
bunlar	estos	bu	este	PRO;NOM;PL;3	PRO;MASC;PL
bunlar	estas	bu	este	PRO;NOM;PL;3	PRO;FEM;PL
bunlar	éstos	bu	este	PRO;NOM;PL;3	PRO;MASC;PL
bunlar	esas	bu	ese	PRO;NOM;PL;3	PRO;FEM;PL
bunlar	aquellos	bu	aquel	PRO;NOM;PL;3	PRO;MASC;PL
bunlar	esos	bu	ese	PRO;NOM;PL;3	PRO;MASC;PL
yanlış	incorrecta	yanlış	incorrecto	ADJ	ADJ;FEM;SG
yanlış	incorrectos	yanlış	incorrecto	ADJ	ADJ;MASC;PL
yanlış	incorrectas	yanlış	incorrecto	ADJ	ADJ;FEM;PL
yanlış	incorrecto	yanlış	incorrecto	ADJ	ADJ;MASC;SG
yanlış	equivocado	yanlış	equivocado	ADJ	ADJ;MASC;SG;V.PTCP
yanlış	equivocados	yanlış	equivocado	ADJ	ADJ;MASC;PL;V.PTCP
yanlış	incorrecto	yanlış	incorrecto	ADJ	ADJ;MASC;SG
yanlış	falsa	yanlış	falso	ADJ	ADJ;FEM;SG
yanlış	falso	yanlış	falso	ADJ	ADJ;MASC;SG
yanlış	falsos	yanlış	falso	ADJ	ADJ;MASC;PL
yanlış	falsas	yanlış	falso	ADJ	ADJ;FEM;PL
al	tomar	al	tomar	V;PFV;IMP;SG;2;POS;PRS	V;NFIN
al	conseguir	al	conseguir	V;PFV;IMP;SG;2;POS;PRS	V;NFIN
al	obtener	al	obtener	V;PFV;IMP;SG;2;POS;PRS	V;NFIN
ses	sonido	ses	sonido	N;NOM;SG;3	N;MASC;SG
ses	sound	ses	sound	N;NOM;SG;3	N
ses	voice	ses	voice	N;NOM;SG;3	N
ses	voz	ses	voz	N;NOM;SG;3	N;FEM;SG
ses	audio	ses	audio	N;NOM;SG;3	N;MASC;SG
ses	ruido	ses	ruido	N;NOM;SG;3	N;MASC;SG
ses	volumen	ses	volumen	N;NOM;SG;3	N;MASC;SG
david	jose	david	jose		
milli	nacionales	milli	nacional	ADJ	ADJ;PL
milli	national	milli	national	ADJ	ADJ;SG
milli	nacional	milli	nacional	ADJ	ADJ;SG
kitap	libro	kitap	libro	N;NOM;SG;3	N;MASC;SG
ödülleri	recompensas	ödül	recompensa	N;NOM;PL;3	N;FEM;PL
ödülleri	premios	ödül	premio	N;NOM;PL;3	N;MASC;PL
ödülleri	premios	ödül	premio	N;NOM;PL;3	N;MASC;PL
ödülleri	galardones	ödül	galardón	N;NOM;PL;3	N;MASC;PL
ödülleri	premios	ödül	premio	N;NOM;PL;3	N;MASC;PL
kaldı	permaneciendo	kal	permanecer	V;PFV;IND;SG;3;POS;PST	V;V.MSDR
iii	iii	iii	iii		
bakanı	ministro	bakan	ministro	N;NOM;SG;3	N;MASC;SG
bakanı	pastor	bakan	pastor	N;NOM;SG;3	N;MASC;SG
bakanı	ministra	bakan	ministra	N;NOM;SG;3	N;FEM;SG
geçti	pasó	geç	pasar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
krallık	reino	krallık	reino	N;NOM;SG;3	N;MASC;SG
krallık	kingdom	krallık	kingdom	N;NOM;SG;3	N;MASC;SG
ortak	asociados	ortak	asociado	ADJ	ADJ;MASC;PL;V.PTCP
başkanlığı	presidencia	başkanlık	presidencia	N;NOM;SG;3	N;FEM;SG
başkanlığı	presidencia	başkanlık	presidencia	N;NOM;SG;3	N;FEM;SG
bakanlığı	cancillería	bakanlık	cancillería	N;NOM;SG;3	N;FEM;SG
bakanlığı	ministerio	bakanlık	ministerio	N;NOM;SG;3	N;MASC;SG
durumu	status	durum	status	N;NOM;SG;3	N
durumu	estatus	durum	estatus	N;NOM;SG;3	N;MASC
durumu	estado	durum	estado	N;NOM;SG;3	N;MASC;SG
durumu	situación	durum	situación	N;NOM;SG;3	N;FEM;SG
durumu	condicion	durum	condicionr	N;NOM;SG;3	N;FEM;SG
durumu	estado	durum	estado	N;NOM;SG;3	N;MASC;SG
durumu	condición	durum	condición	N;NOM;SG;3	N;FEM;SG
kırmızı	rojas	kırmızı	rojo	ADJ	ADJ;FEM;PL
kırmızı	roja	kırmızı	rojo	ADJ	ADJ;FEM;SG
atatürk	ataturk	atatürk	ataturk	N;NOM;SG;3	N;MASC;SG
atatürk	atatürk	atatürk	atatürk	N;NOM;SG;3	N;MASC;SG
yardım	asistencia	yardım	asistencia	N;NOM;SG;3	N;FEM;SG
yardım	ayuda	yardım	ayuda	N;NOM;SG;3	N;FEM;SG
serbest	gratis	serbest	gratis		
oranı	tasa	oran	tasa	N;NOM;SG;3	N;FEM;SG
oranı	coeficiente	oran	coeficiente	N;NOM;SG;3	N;MASC;SG
oranı	ratio	oran	ratio	N;NOM;SG;3	N;MASC;SG
oranı	proporción	oran	proporción	N;NOM;SG;3	N;FEM;SG
oranı	cociente	oran	cociente	N;NOM;SG;3	N;MASC;SG
şarkıcı	cantor	şarkıcı	cantor	N;NOM;SG;3	N;MASC;SG
şarkıcı	cantante	şarkıcı	cantante	N;NOM;SG;3	N;SG
katıldı	asistió	kat	asistir	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
bugün	today	bugün	today	N;NOM;SG;3	N
hafta	week	hafta	week	N;NOM;SG;3	N;FEM;SG
hafta	semana	hafta	semana	N;NOM;SG;3	N;FEM;SG
ekonomik	económicas	ekonomik	económico	ADJ	ADJ;FEM;PL
ekonomik	económicos	ekonomik	económico	ADJ	ADJ;MASC;PL
ekonomik	económico	ekonomik	económico	ADJ	ADJ;MASC;SG
ekonomik	economico	ekonomik	economico	ADJ	ADJ;MASC;SG
ekonomik	económica	ekonomik	económico	ADJ	ADJ;FEM;SG
ekonomik	económica	ekonomik	económico	ADJ	ADJ;FEM;SG
adam	adán	adam	adán	N;NOM;SG;3	N;MASC;SG
adam	man	adam	man	N;NOM;SG;3	N
adam	hombre	adam	hombre	N;NOM;SG;3	N;MASC;SG
yayınları	publicaciones	yayın	publicación	N;ACC;PL;3	N;FEM;PL
nehri	rio	nehir	rio	N;ACC;SG;3	N;MASC;SG
nehri	río	nehir	río	N;ACC;SG;3	N;MASC;SG
hizmet	servicio	hizmet	servicio	N;NOM;SG;3	N;MASC;SG
yolu	sendero	yol	sendero	N;ACC;SG;3	N;MASC;SG
yolu	path	yol	path	N;ACC;SG;3	N
yolu	camino	yol	camino	N;ACC;SG;3	N;MASC;SG
yolu	surco	yol	surco	N;ACC;SG;3	N;MASC;SG
girdi	entró	gir	entrar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
çalışma	estudiar	çalış	estudiar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
çalışma	estudia	çalış	estudiar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;PRS;FIN
çalışma	trabajar	çalış	trabajar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
yıllar	años	yıl	año	N;NOM;PL;3	N;MASC;PL
yıllar	anos	yıl	ano	N;NOM;PL;3	N;MASC;PL
ilan	anuncio	ilan	anuncio	N;NOM;SG;3	N;MASC;SG
ilan	publicidad	ilan	publicidad	N;NOM;SG;3	N;FEM;SG
sürekli	constantemente	sürekli	constantemente	ADV	ADV
sonrasında	after	sonra	after	N;ESS;SG;3	N
basketbol	básquetbol	basketbol	básquetbol	N;NOM;SG;3	N;MASC;SG
basketbol	baloncesto	basketbol	baloncesto	N;NOM;SG;3	N;MASC;SG
kullanımı	uso	kullanım	uso	N;NOM;SG;3	N;MASC;SG
kullanımı	utilización	kullanım	utilización	N;NOM;SG;3	N;FEM;SG
kullanımı	uso	kullanım	uso	N;NOM;SG;3	N;MASC;SG
kullanımı	utilización	kullanım	utilización	N;NOM;SG;3	N;FEM;SG
vardı	tuvo	var	tener	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
benim	mío	ben	mío	PRO;GEN;SG;1	PRO;MASC;SG;1
belli	determinados	belli	determinado	ADJ	ADJ;MASC;PL;V.PTCP
belli	obvio	belli	obvio	ADJ	ADJ;MASC;SG
belli	obvia	belli	obvia	ADJ	ADJ;FEM;SG
belli	obvias	belli	obvia	ADJ	ADJ;FEM;PL
belli	evidente	belli	evidente	ADJ	ADJ;SG
öldü	murió	öl	morir	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
hızlı	rápido	hızlı	rápido	ADJ	ADJ;MASC;SG
hızlı	rápido	hızlı	rápido	ADJ	ADJ;MASC;SG
hızlı	rápida	hızlı	rápido	ADJ	ADJ;FEM;SG
oynadı	jugó	oyna	jugar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
kiralık	renta	kiralık	renta	N;NOM;SG;3	N;FEM;SG
zaten	ya	zaten	ya	ADV	ADV
madalya	medalla	madalya	medalla	N;NOM;SG;3	N;FEM;SG
milletvekili	diputada	milletvekili	diputada	N;NOM;SG;3	N;FEM;SG
milletvekili	congresista	milletvekili	congresista	N;NOM;SG;3	N;SG
milletvekili	diputado	milletvekili	diputado	N;NOM;SG;3	N;MASC;SG
hakları	derechos	hak	derecho	N;ACC;PL;3	N;MASC;PL
sayfası	pagina	sayfa	pagina	N;NOM;SG;3	N;FEM;SG
sayfası	página	sayfa	página	N;NOM;SG;3	N;FEM;SG
sayfası	page	sayfa	pager	N;NOM;SG;3	N
değişiklik	modificación	değişiklik	modificación	N;NOM;SG;3	N;FEM;SG
değişiklik	alteración	değişiklik	alteración	N;NOM;SG;3	N;FEM;SG
değişiklik	modificación	değişiklik	modificación	N;NOM;SG;3	N;FEM;SG
değişiklik	cambio	değişiklik	cambio	N;NOM;SG;3	N;MASC;SG
değişiklik	variación	değişiklik	variación	N;NOM;SG;3	N;FEM;SG
beşiktaş	beşiktaş	beşiktaş	beşiktaş	N;NOM;SG;3	N;MASC;SG
maddeler	substancias	madde	substancia	N;NOM;PL;3	N;FEM;PL
maddeler	sustancias	madde	sustancia	N;NOM;PL;3	N;FEM;PL
kulübü	club	kulüb	club	N;NOM;SG;3	N;MASC;SG
kulübü	garrote	kulüb	garrote	N;NOM;SG;3	N;MASC;SG
kulübü	discoteca	kulüb	discoteca	N;NOM;SG;3	N;FEM;SG
tanımlar	definiciones	tanım	definición	N;NOM;PL;3	N;FEM;PL
fark	aviso	fark	aviso	N;NOM;SG;3	N;MASC;SG
fark	preaviso	fark	preaviso	N;NOM;SG;3	N;MASC;SG
fark	realización	fark	realización	N;NOM;SG;3	N;FEM;SG
fark	diferencia	fark	diferencia	N;NOM;SG;3	N;FEM;SG
bölgede	region	bölge	region	N;ESS;SG;3	N;FEM;SG
bölgede	comarca	bölge	comarca	N;ESS;SG;3	N;FEM;SG
bölgede	región	bölge	región	N;ESS;SG;3	N;FEM;SG
ilçesi	distrito	ilçe	distrito	N;NOM;SG;3	N;MASC;SG
yalnızca	únicamente	yalnızca	únicamente	ADV	ADV
yalnızca	solo	yalnızca	solo	ADV	ADV
yalnızca	sólo	yalnızca	sólo	ADV	ADV
yalnızca	solamente	yalnızca	solamente	ADV	ADV
güncelleme	actualizar	güncelle	actualizar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
güncelleme	actualizar	güncelle	actualizar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
güncelleme	actualizando	güncelle	actualizar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
hüseyin	hüseyin	hüsey	hüseyin		
tartışma	debatir	tartış	debatir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
baş	head	baş	head	N;NOM;SG;3	N
baş	cabezal	baş	cabezal	N;NOM;SG;3	N;MASC;SG
baş	cabeza	baş	cabeza	N;NOM;SG;3	N;FEM;SG
düşünüyorum	pensando	düşün	pensar	V;PROG;IND;SG;1;POS;INFM;PRS	V;V.MSDR
düşünüyorum	pensar	düşün	pensar	V;PROG;IND;SG;1;POS;INFM;PRS	V;NFIN
yaşam	vida	yaşam	vida	N;NOM;SG;3	N;FEM;SG
yaşam	life	yaşam	life	N;NOM;SG;3	N
festivali	festival	festivali	festival	N;ACC;SG;3	N;MASC;SG
festivali	fest	festivali	fest	N;ACC;SG;3	N
sona	sona	son	sona		
isim	sustantivo	isim	sustantivo	N;NOM;SG;3	N;MASC;SG
isim	nombre	isim	nombre	N;NOM;SG;3	N;MASC;SG
isim	name	isim	name	N;NOM;SG;3	N
isim	denominación	isim	denominación	N;NOM;SG;3	N;FEM;SG
sonrası	despues	sonra	despue		
gece	nite	gece	nite	N;NOM;SG;3	N
gece	noche	gece	noche	N;NOM;SG;3	N;FEM;SG
gece	night	gece	night	N;NOM;SG;3	N
emin	confiados	emin	confiado	ADJ	ADJ;MASC;PL;V.PTCP
emin	confiado	emin	confiado	ADJ	ADJ;MASC;SG;V.PTCP
emin	confiada	emin	confiado	ADJ	ADJ;FEM;SG;V.PTCP
bilgiler	informaciones	bilgi	información	N;NOM;PL;3	N;FEM;PL
dolayısıyla	ergo	dolayısıyla	ergo		
site	website	sit	website	N;NOM;SG;3	N;MASC;SG
site	web	sit	web	N;NOM;SG;3	N;FEM;SG
site	sitio	sit	sitio	N;NOM;SG;3	N;MASC;SG
site	sitio	sit	sitio	N;NOM;SG;3	N;MASC;SG
site	site	sit	sitir	N;NOM;SG;3	N;MASC;SG
site	escritorio	sit	escritorio	N;NOM;SG;3	N;MASC;SG
sınıf	aula	sınıf	aula	N;NOM;SG;3	N;MASC;SG
sınıf	clase	sınıf	clase	N;NOM;SG;3	N;FEM;SG
sınıf	class	sınıf	clas	N;NOM;SG;3	N;FEM;SG
dizisi	secuencia	dizi	secuencia	N;NOM;SG;3	N;FEM;SG
dizisi	sucesión	dizi	sucesión	N;NOM;SG;3	N;FEM;SG
oyunları	juegos	oyun	juego	N;ACC;PL;3	N;MASC;PL
yapmak	hacer	yap	hacer	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
yapmak	haciendo	yap	hacer	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
teşekkürler	gracias	teşekkür	gracias	N;NOM;PL;3	N
yana	side	yan	sedir		
park	parque	park	parque	N;NOM;SG;3	N;MASC;SG
park	estacionamiento	park	estacionamiento	N;NOM;SG;3	N;MASC;SG
park	aparcamiento	park	aparcamiento	N;NOM;SG;3	N;MASC;SG
park	parqueo	park	parqueo	N;NOM;SG;3	N;MASC;SG
park	parking	park	parking	N;NOM;SG;3	N;MASC;SG
edebiyat	literatura	edebiyat	literatura	N;NOM;SG;3	N;FEM;SG
müzesi	museo	müze	museo	N;ACC;SG;3	N;MASC;SG
haber	noticia	haber	noticia	N;NOM;SG;3	N;FEM;SG
annesi	madre	anne	madre	N;NOM;SG;3	N;FEM;SG
verildi	dado	ver	dar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
çalıştı	trabajó	çalış	trabajar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
çalıştı	funcionó	çalış	funcionar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
yönetimi	gerencia	yönetim	gerencia	N;NOM;SG;3	N;FEM;SG
yönetimi	gestión	yönetim	gestión	N;NOM;SG;3	N;FEM;SG
yönetimi	dirección	yönetim	dirección	N;NOM;SG;3	N;FEM;SG
yönetimi	administración	yönetim	administración	N;NOM;SG;3	N;FEM;SG
yönetimi	administración	yönetim	administración	N;NOM;SG;3	N;FEM;SG
doğum	natalidad	doğum	natalidad	N;NOM;SG;3	N;FEM;SG
doğum	nacimiento	doğum	nacimiento	N;NOM;SG;3	N;MASC;SG
doğum	parto	doğum	parto	N;NOM;SG;3	N;MASC;SG
doğum	cumpleaños	doğum	cumpleaños	N;NOM;SG;3	N;MASC
doğum	maternidad	doğum	maternidad	N;NOM;SG;3	N;FEM;SG
doğum	obstetricia	doğum	obstetricia	N;NOM;SG;3	N;FEM;SG
tane	tane	tane	taner		
güvenlik	seguridad	güvenlik	seguridad	N;NOM;SG;3	N;FEM;SG
güvenlik	inocuidad	güvenlik	inocuidad	N;NOM;SG;3	N;FEM;SG
güvenlik	seguridad	güvenlik	seguridad	N;NOM;SG;3	N;FEM;SG
başkenti	capital	başkent	capital	N;NOM;SG;3	N;FEM;SG
hala	todavía	hala	todavía	ADV	ADV
hala	aún	hala	aún	ADV	ADV
camii	mezquita	camii	mezquita	N;NOM;SG;3	N;FEM;SG
derneği	asociación	dernek	asociación	N;NOM;SG;3	N;FEM;SG
derneği	association	dernek	association	N;NOM;SG;3	N;FEM;SG
kuruldu	fundó	kur	fundar	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
taşıyan	portando	taşı	portar	V;PFV;IND;POS;PRS;V.PTCP	V;V.MSDR
taşıyan	llevando	taşı	llevar	V;PFV;IND;POS;PRS;V.PTCP	V;V.MSDR
enstitüsü	institute	enstitü	institute	N;NOM;SG;3	N;MASC;SG
enstitüsü	instituto	enstitü	instituto	N;NOM;SG;3	N;MASC;SG
öğretim	instrucción	öğretim	instrucción	N;NOM;SG;3	N;FEM;SG
öğretim	claustro	öğretim	claustro	N;NOM;SG;3	N;MASC;SG
öğretim	facultad	öğretim	facultad	N;NOM;SG;3	N;FEM;SG
öğretim	docencia	öğretim	docencia	N;NOM;SG;3	N;FEM;SG
öğretim	enseñanza	öğretim	enseñanza	N;NOM;SG;3	N;FEM;SG
dikkat	atención	dikkat	atención	N;NOM;SG;3	N;FEM;SG
dikkat	atencion	dikkat	atencion	N;NOM;SG;3	N;FEM;SG
takip	vía	takip	vía		
takip	follow	takip	follow		
kanalı	canal	kanalı	canal	N;ACC;SG;3	N;MASC;SG
kanalı	canal	kanalı	canal	N;ACC;SG;3	N;MASC;SG
kanalı	channel	kanalı	channel	N;ACC;SG;3	N;SG
kurulmuş	fundó	kur	fundar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
demir	ancla	demir	ancla		
bilimsel	científicas	bilimsel	científico	ADJ	ADJ;FEM;PL
bilimsel	científico	bilimsel	científico	ADJ	ADJ;MASC;SG
bilimsel	científica	bilimsel	científico	ADJ	ADJ;FEM;SG
arka	back	arka	back		
aşk	amor	aşk	amor	N;NOM;SG;3	N;MASC;SG
aşk	love	aşk	love	N;NOM;SG;3	N
#aaa	#aaa	#aaa	#aaa		
aydın	aydın	ay	aydar		
etkisi	repercusión	etki	repercusión	N;NOM;SG;3	N;FEM;SG
etkisi	impacto	etki	impacto	N;NOM;SG;3	N;MASC;SG
etkisi	influencia	etki	influencia	N;NOM;SG;3	N;FEM;SG
etkisi	efecto	etki	efecto	N;NOM;SG;3	N;MASC;SG
müdürlüğü	dirección	müdürlük	dirección	N;NOM;SG;3	N;FEM;SG
yeşil	verde	yeşil	verde	ADJ	ADJ;SG
yeşil	verdes	yeşil	verde	ADJ	ADJ;PL
grand	grand	grand	grand	N;NOM;SG;3	N;MASC;SG
ailesi	famila	aile	famila	N;NOM;SG;3	N;FEM;SG
ailesi	familia	aile	familia	N;NOM;SG;3	N;FEM;SG
insanlar	humanos	insan	humanos	N;NOM;PL;3	N
insanlar	personas	insan	persona	N;NOM;PL;3	N;FEM;PL
parçası	part	parça	part	N;NOM;SG;3	N
parçası	parte	parça	parte	N;NOM;SG;3	N;FEM;SG
eğitimi	formación	eğitim	formación	N;ACC;SG;3	N;FEM;SG
eğitimi	adiestramiento	eğitim	adiestramiento	N;ACC;SG;3	N;MASC;SG
eğitimi	entrenamiento	eğitim	entrenamiento	N;ACC;SG;3	N;MASC;SG
eğitimi	capacitación	eğitim	capacitación	N;ACC;SG;3	N;FEM;SG
eğitimi	cursillo	eğitim	cursillo	N;ACC;SG;3	N;MASC;SG
eğitimi	tutoría	eğitim	tutoría	N;ACC;SG;3	N;FEM;SG
bilgisayar	computadora	bilgisayar	computador	N;NOM;SG;3	N;FEM;SG
bilgisayar	ordenador	bilgisayar	ordenador	N;NOM;SG;3	N;MASC;SG
bilgisayar	informática	bilgisayar	informática	N;NOM;SG;3	N;FEM;SG
bilgisayar	informática	bilgisayar	informática	N;NOM;SG;3	N;FEM;SG
sınırları	límites	sınır	límite	N;NOM;PL;3	N;MASC;PL
