com	avec	com	avec	ADP	ADP
ilha	isle	ilha	isle	N;FEM;SG	N;FEM;SG
carreira	carrière	carreira	carrière	N;FEM;SG	N;FEM;SG
carreira	carrière	carreira	carrière	N;FEM;SG	N;FEM;SG
campo	champ	campo	champ	N;MASC;SG	N;MASC;SG
campo	domaine	campo	domaine	N;MASC;SG	N;MASC;SG
campo	camp	campo	camp	N;MASC;SG	N;MASC;SG
campo	campement	campo	campement	N;MASC;SG	N;MASC;SG
placar	score	placar	score	N;MASC;SG	N;MASC;SG
placar	partition	placar	partition	N;MASC;SG	N;FEM;SG
uso	utilisation	uso	utilisation	N;MASC;SG	N;FEM;SG
uso	usage	uso	usage	N;MASC;SG	N;MASC;SG
uso	utilisation	uso	utilisation	N;MASC;SG	N;FEM;SG
linha	ligne	linha	ligne	N;FEM;SG	N;FEM;SG
linha	line	linha	line	N;FEM;SG	N;SG
poder	puissance	poder	puissance	N;MASC;SG	N;FEM;SG
reino	royaume	reino	royaume	N;MASC;SG	N;MASC;SG
reino	royaume	reino	royaume	N;MASC;SG	N;MASC;SG
muitas	plusieurs	muito	plusieurs	PRO;FEM;PL	PRO;PL
principais	principales	principal	principal	ADJ;MASC;PL	ADJ;FEM;PL
principais	principaux	principal	principal	ADJ;MASC;PL	ADJ;MASC;PL
conta	compte	conta	compte	N;FEM;SG	N;MASC;SG
tarde	tard	tarde	tard	ADV	ADV
volta	dos	volta	dos	N;FEM;SG	N;MASC;SG
volta	arrière	volta	arrière	N;FEM;SG	N;MASC;SG
volta	retour	volta	retour	N;FEM;SG	N;MASC;SG
vila	ville	vila	ville	N;FEM;SG	N;FEM;SG
vila	village	vila	village	N;FEM;SG	N;MASC;SG
comuna	gmina	comunar	gmina	N;FEM;SG	N;MASC;SG
base	base	base	base	N;FEM;SG	N;FEM;SG
base	base	base	base	N;FEM;SG	N;FEM;SG
base	fondement	base	fondement	N;FEM;SG	N;MASC;SG
frança	france	frança	france	N;FEM;SG	N;FEM;SG
direito	droite	direito	droite	N;MASC;SG	N;FEM;SG
direito	droit	direito	droit	N;MASC;SG	N;MASC;SG
direito	loi	direito	loi	N;MASC;SG	N;FEM;SG
direito	droit	direito	droit	N;MASC;SG	N;MASC;SG
nem	ni	nem	ni	CONJ	CONJ
rede	filet	rede	filet	N;FEM;SG	N;MASC;SG
rede	reseau	rede	reseau	N;FEM;SG	N;MASC;SG
rede	réseau	rede	réseau	N;FEM;SG	N;MASC;SG
jpg	jpg	jpg	jpg	N;MASC;SG	N;MASC;SG
chamado	appelée	chamar	appeler	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
chamado	appelé	chamar	appeler	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
público	audience	público	audience	N;MASC;SG	N;FEM;SG
público	auditoire	público	auditoire	N;MASC;SG	N;MASC;SG
fase	phase	fase	phase	N;FEM;SG	N;FEM;SG
pedro	pierre	pedro	pierre	N;MASC;SG	N;FEM;SG
lisboa	lisbonne	lisboa	lisbonne	N;FEM;SG	N;MASC;SG
capital	majuscule	capital	majuscule	N;MASC;SG	N;FEM;SG
capital	capitale	capital	capitale	N;MASC;SG	N;FEM;SG
capital	capital	capital	capital	N;MASC;SG	N;MASC;SG
ponto	dot	ponto	dot	N;MASC;SG	N;FEM;SG
ponto	point	ponto	point	N;MASC;SG	N;MASC;SG
empresa	compagnie	empresa	compagnie	N;FEM;SG	N;FEM;SG
empresa	société	empresa	société	N;FEM;SG	N;FEM;SG
empresa	enterprise	empresa	enterprise	N;FEM;SG	N;FEM;SG
single	single	single	single	N;MASC;SG	N;MASC;SG
corpo	organisme	corpo	organisme	N;MASC;SG	N;MASC;SG
corpo	carrosserie	corpo	carrosserie	N;MASC;SG	N;FEM;SG
corpo	organe	corpo	organe	N;MASC;SG	N;MASC;SG
corpo	corps	corpo	corps	N;MASC;SG	N;MASC;SG
década	décennie	década	décennie	N;FEM;SG	N;FEM;SG
divisão	division	divisão	division	N;FEM;SG	N;FEM;SG
divisão	circonscription	divisão	circonscription	N;FEM;SG	N;FEM;SG
relação	relation	relação	relation	N;FEM;SG	N;FEM;SG
relação	relation	relação	relation	N;FEM;SG	N;FEM;SG
república	république	república	république	N;FEM;SG	N;FEM;SG
votação	vote	votação	vote	N;FEM;SG	N;MASC;SG
votação	vote	votação	vote	N;FEM;SG	N;MASC;SG
votação	voix	votação	voix	N;FEM;SG	N;FEM;SG
votação	vote	votação	vote	N;FEM;SG	N;MASC;SG
data	date	data	date	N;FEM;SG	N;FEM;SG
agora	désormais	agora	désormais	ADV	ADV
agora	maintenant	agora	maintenant	ADV	ADV
condado	comté	condar	comté	N;MASC;SG	N;MASC;SG
condado	comté	condar	comté	N;MASC;SG	N;MASC;SG
desenvolvimento	developpement	desenvolvimento	developpement	N;MASC;SG	N;MASC;SG
desenvolvimento	développement	desenvolvimento	développement	N;MASC;SG	N;MASC;SG
mil	mille	mil	mille	NUM	NUM
logo	bientôt	logo	bientôt	ADV	ADV
logo	prochainement	logo	prochainement	ADV	ADV
diretor	directeur	diretor	directeur	N;MASC;SG	N;MASC;SG
diretor	directrice	diretor	directrice	N;MASC;SG	N;FEM;SG
diretor	réalisateur	diretor	réalisateur	N;MASC;SG	N;MASC;SG
categoria	catégorie	categoria	catégorie	N;FEM;SG	N;FEM;SG
cintura	taille	cintura	taille	N;FEM;SG	N;FEM;SG
mar	mar	mar	mar	N;MASC;SG	N;MASC;SG
mar	mer	mar	mer	N;MASC;SG	N;FEM;SG
militar	armée	militar	armée	N;MASC;SG	N;FEM;SG
campeão	championne	campeão	champion	N;MASC;SG	N;FEM;SG
campeão	champ	campeão	champ	N;MASC;SG	N;MASC;SG
campeão	champion	campeão	champion	N;MASC;SG	N;MASC;SG
campeão	championne	campeão	champion	N;MASC;SG	N;FEM;SG
campeão	champion	campeão	champion	N;MASC;SG	N;MASC;SG
diz	dire	dizer	dire	V;IND;SG;3;PRS;FIN	V;NFIN
sucesso	succes	sucesso	succe	N;MASC;SG	N;MASC;SG
sucesso	succès	sucesso	succès	N;MASC;SG	N;MASC;SG
sucesso	réussite	sucesso	réussite	N;MASC;SG	N;FEM;SG
original	originale	original	original	ADJ;MASC;SG	ADJ;FEM;SG
original	original	original	original	ADJ;MASC;SG	ADJ;MASC;SG
fora	dehors	fora	dehors	ADV	ADV
fora	dehors	fora	dehors	ADV	ADV
comunidade	commonwealth	comunidade	commonwealth	N;FEM;SG	N;MASC;SG
comunidade	communaute	comunidade	communaute	N;FEM;SG	N;FEM;SG
comunidade	communauté	comunidade	communauté	N;FEM;SG	N;FEM;SG
comunidade	collectivité	comunidade	collectivité	N;FEM;SG	N;FEM;SG
idade	ère	idade	ère	N;FEM;SG	N;FEM;SG
idade	age	idade	age	N;FEM;SG	N;MASC;SG
idade	âge	idade	âge	N;FEM;SG	N;MASC;SG
cinco	cinq	cinco	cinq	NUM	NUM
maioria	majorité	maioria	majorité	N;FEM;SG	N;FEM;SG
tudo	tout	tudo	tout	PRO;MASC;SG	PRO;MASC;SG
tudo	tout	tudo	tout	PRO;MASC;SG	PRO;MASC;SG
recebeu	reçu	receber	recevoir	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
recebeu	reçue	receber	recevoir	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
média	moyenne	média	moyenne	N;FEM;SG	N;FEM;SG
média	médium	média	médium	N;FEM;SG	N;MASC;SG
média	moyenne	média	moyenne	N;FEM;SG	N;FEM;SG
média	milieu	média	milieu	N;FEM;SG	N;MASC;SG
média	avg	média	avg	N;FEM;SG	N;MASC;SG
departamento	département	departamento	département	N;MASC;SG	N;MASC;SG
quase	presque	quase	presque	ADV	ADV
quase	quasi	quase	quasi	ADV	ADV
quase	pratiquement	quase	pratiquement	ADV	ADV
quase	quasiment	quase	quasiment	ADV	ADV
quase	presque	quase	presque	ADV	ADV
boa	bonne	bom	bon	ADJ;FEM;SG	ADJ;FEM;SG
boa	bon	bom	bon	ADJ;FEM;SG	ADJ;MASC;SG
boa	sympa	bom	sympa	ADJ;FEM;SG	ADJ;MASC;SG
boa	gentil	bom	gentil	ADJ;FEM;SG	ADJ;MASC;SG
boa	joli	bom	joli	ADJ;FEM;SG	ADJ;MASC;SG
boa	jolie	bom	joli	ADJ;FEM;SG	ADJ;FEM;SG
processo	processus	processo	processus	N;MASC;SG	N;MASC;SG
último	dernier	último	dernier	ADJ;MASC;SG	ADJ;MASC;SG
último	dernière	último	dernier	ADJ;MASC;SG	ADJ;FEM;SG
bom	bonne	bom	bon	ADJ;MASC;SG	ADJ;FEM;SG
bom	bon	bom	bon	ADJ;MASC;SG	ADJ;MASC;SG
bom	sympa	bom	sympa	ADJ;MASC;SG	ADJ;MASC;SG
bom	gentil	bom	gentil	ADJ;MASC;SG	ADJ;MASC;SG
bom	joli	bom	joli	ADJ;MASC;SG	ADJ;MASC;SG
bom	jolie	bom	joli	ADJ;MASC;SG	ADJ;FEM;SG
milhões	millions	milhão	million	N;MASC;PL	N;MASC;PL
milhões	millions	milhão	million	N;MASC;PL	N;MASC;PL
rock	rock	rock	rock	N;MASC;SG	N;MASC;SG
arte	art	arte	art	N;FEM;SG	N;MASC;SG
total	total	total	total	N;MASC;SG	N;MASC;SG
lei	loi	lei	loi	N;FEM;SG	N;FEM;SG
lei	droit	lei	droit	N;FEM;SG	N;MASC;SG
importante	importante	importante	important	ADJ;MASC;SG	ADJ;FEM;SG
importante	important	importante	important	ADJ;MASC;SG	ADJ;MASC;SG
obras	travaux	obra	travail	N;FEM;PL	N;MASC;PL
obras	œuvres	obra	œuvre	N;FEM;PL	N;FEM;PL
obras	oeuvres	obra	oeuvre	N;FEM;PL	N;FEM;PL
presente	actuel	presente	actuel	ADJ;MASC;SG	ADJ;MASC;SG
presente	présent	presente	présent	ADJ;MASC;SG	ADJ;MASC;SG
presente	présente	presente	présent	ADJ;MASC;SG	ADJ;FEM;SG
censo	recensement	censo	recensement	N;MASC;SG	N;MASC;SG
ficou	resté	ficar	rester	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
ficou	séjourné	ficar	séjourner	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
feito	fait	fazer	faire	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
feito	faite	fazer	faire	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
feito	fabriqué	fazer	fabriquer	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
feito	fait	fazer	faire	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
feito	faite	fazer	faire	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
língua	langue	língua	langue	N;FEM;SG	N;FEM;SG
língua	langage	língua	langage	N;FEM;SG	N;MASC;SG
sede	soif	sede	soif	N;FEM;SG	N;FEM;SG
sede	soif	sede	soif	N;FEM;SG	N;FEM;SG
sede	siège	sede	siège	N;FEM;SG	N;MASC;SG
pontos	dots	ponto	dot	N;MASC;PL	N;MASC;PL
pontos	points	ponto	point	N;MASC;PL	N;MASC;PL
pontos	points	ponto	point	N;MASC;PL	N;MASC;PL
pontos	coutures	ponto	couture	N;MASC;PL	N;FEM;PL
costa	costa	costa	costa	N;FEM;SG	N;MASC;SG
costa	côte	costa	côte	N;FEM;SG	N;FEM;SG
origem	origine	origem	origine	N;FEM;SG	N;FEM;SG
origem	source	origem	source	N;FEM;SG	N;FEM;SG
exército	armée	exército	armée	N;MASC;SG	N;FEM;SG
incluindo	incluant	incluir	inclure	V;V.MSDR	V;PRS;V.PTCP
incluindo	comprenant	incluir	comprendre	V;V.MSDR	V;PRS;V.PTCP
ouro	golden	ouro	golden	N;MASC;SG	N;MASC;SG
federal	fédéral	federal	fédéral	ADJ;MASC;SG	ADJ;MASC;SG
federal	fédérale	federal	fédéral	ADJ;MASC;SG	ADJ;FEM;SG
texto	texte	texto	texte	N;MASC;SG	N;MASC;SG
membros	membres	membro	membre	N;MASC;PL	N;MASC;PL
membros	adhérents	membro	adhérent	N;MASC;PL	N;MASC;PL
altura	taille	altura	taille	N;FEM;SG	N;FEM;SG
altura	hauteur	altura	hauteur	N;FEM;SG	N;FEM;SG
nada	rien	nada	rien	PRO;MASC;SG	PRO;SG
longo	longtemps	longo	longtemps	ADV	ADV
cor	couleur	cor	couleur	N;FEM;SG	N;FEM;SG
cor	couleur	cor	couleur	N;FEM;SG	N;FEM;SG
cor	cor	cor	cor	N;FEM;SG	N;MASC;SG
direção	direction	direção	direction	N;FEM;SG	N;FEM;SG
direção	direction	direção	direction	N;FEM;SG	N;FEM;SG
direção	pilotage	direção	pilotage	N;FEM;SG	N;MASC;SG
direção	rubrique	direção	rubrique	N;FEM;SG	N;FEM;SG
isto	ceci	isto	ceci	PRO;MASC;SG	PRO;SG
isto	cet	isto	ce	PRO;MASC;SG	PRO;SG;3
isto	cela	isto	cela	PRO;MASC;SG	PRO;SG
isto	ce	isto	ce	PRO;MASC;SG	PRO;SG;3
próprio	propre	próprio	propre	ADJ;MASC;SG	ADJ;MASC;SG
nível	niveau	nível	niveau	N;MASC;SG	N;MASC;SG
imagem	photo	imagem	photo	N;FEM;SG	N;FEM;SG
imagem	image	imagem	image	N;FEM;SG	N;FEM;SG
imagem	image	imagem	image	N;FEM;SG	N;FEM;SG
usuário	utilisateur	usuário	utilisateur	N;MASC;SG	N;MASC;SG
usuário	usager	usuário	usager	N;MASC;SG	N;MASC;SG
diferentes	différentes	diferente	différent	ADJ;MASC;PL	ADJ;FEM;PL
diferentes	différents	diferente	différent	ADJ;MASC;PL	ADJ;MASC;PL
homem	man	homem	man	N;MASC;SG	N;MASC;SG
homem	mec	homem	mec	N;MASC;SG	N;MASC;SG
homem	homme	homem	homme	N;MASC;SG	N;MASC;SG
criação	création	criação	création	N;FEM;SG	N;FEM;SG
silva	forgeron	silva	forgeron	N;MASC;SG	N;MASC;SG
construção	batiment	construção	batiment	N;FEM;SG	N;MASC;SG
construção	immeuble	construção	immeuble	N;FEM;SG	N;MASC;SG
construção	bâtiment	construção	bâtiment	N;FEM;SG	N;MASC;SG
construção	construction	construção	construction	N;FEM;SG	N;FEM;SG
jogador	joueur	jogador	joueur	N;MASC;SG	N;MASC;SG
jogador	lecteur	jogador	lecteur	N;MASC;SG	N;MASC;SG
televisão	téléviseur	televisão	téléviseur	N;FEM;SG	N;MASC;SG
televisão	télévision	televisão	télévision	N;FEM;SG	N;FEM;SG
televisão	télé	televisão	télé	N;FEM;SG	N;FEM;SG
social	sociale	social	social	ADJ;MASC;SG	ADJ;FEM;SG
social	social	social	social	ADJ;MASC;SG	ADJ;MASC;SG
revista	revue	revista	revue	N;FEM;SG	N;FEM;SG
revista	magazine	revista	magazine	N;FEM;SG	N;MASC;SG
revista	magasine	revista	magasine	N;FEM;SG	N;MASC;SG
vitória	victoire	vitória	victoire	N;FEM;SG	N;FEM;SG
vitória	victoire	vitória	victoire	N;FEM;SG	N;FEM;SG
união	union	união	union	N;FEM;SG	N;FEM;SG
união	syndicat	união	syndicat	N;FEM;SG	N;MASC;SG
cultura	culture	cultura	culture	N;FEM;SG	N;FEM;SG
político	politicien	político	politicien	N;MASC;SG	N;MASC;SG
canal	canal	canal	canal	N;MASC;SG	N;MASC;SG
canal	canal	canal	canal	N;MASC;SG	N;MASC;SG
canal	chaîne	canal	chaîne	N;MASC;SG	N;FEM;SG
canal	chenal	canal	chenal	N;MASC;SG	N;MASC;SG
canal	channel	canal	channel	N;MASC;SG	N;MASC;SG
http	http	http	http	N;MASC;SG	N;MASC;SG
papel	papier	papel	papier	N;MASC;SG	N;MASC;SG
papel	rôle	papel	rôle	N;MASC;SG	N;MASC;SG
força	résistance	força	résistance	N;FEM;SG	N;FEM;SG
força	solidité	força	solidité	N;FEM;SG	N;FEM;SG
força	force	força	force	N;FEM;SG	N;FEM;SG
força	force	força	force	N;FEM;SG	N;FEM;SG
principalmente	principalement	principalmente	principalement	ADV	ADV
principalmente	essentiellement	principalmente	essentiellement	ADV	ADV
principalmente	principalement	principalmente	principalement	ADV	ADV
principalmente	principalement	principalmente	principalement	ADV	ADV
principalmente	essentiellement	principalmente	essentiellement	ADV	ADV
principalmente	surtout	principalmente	surtout	ADV	ADV
lançamento	release	lançamento	releaser	N;MASC;SG	N;FEM;SG
lançamento	libération	lançamento	libération	N;MASC;SG	N;FEM;SG
lançamento	lancement	lançamento	lancement	N;MASC;SG	N;MASC;SG
lançamento	lancement	lançamento	lancement	N;MASC;SG	N;MASC;SG
personagem	caractère	personagem	caractère	N;MASC;SG	N;MASC;SG
personagem	personnage	personagem	personnage	N;MASC;SG	N;MASC;SG
estilo	style	estilo	style	N;MASC;SG	N;MASC;SG
prêmio	récompense	prêmio	récompense	N;MASC;SG	N;FEM;SG
território	territoire	território	territoire	N;MASC;SG	N;MASC;SG
world	monde	world	monde	N;MASC;SG	N;MASC;SG
mãe	mère	mãe	mère	N;FEM;SG	N;FEM;SG
mãe	maman	mãe	maman	N;FEM;SG	N;FEM;SG
mãe	mère	mãe	mère	N;FEM;SG	N;FEM;SG
mãe	mere	mãe	merer	N;FEM;SG	N;FEM;SG
mãe	maman	mãe	maman	N;FEM;SG	N;FEM;SG
mãe	maman	mãe	maman	N;FEM;SG	N;FEM;SG
primeiros	premières	primeiro	premier	ADJ;MASC;PL	ADJ;FEM;PL
primeiros	premiers	primeiro	premier	ADJ;MASC;PL	ADJ;MASC;PL
europa	europe	europa	europe	N;FEM;SG	N;FEM;SG
existe	existe	existir	exister	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
nunca	jamais	nunca	jamais	ADV	ADV
nunca	jamais	nunca	jamais	ADV	ADV
movimento	motion	movimento	motion	N;MASC;SG	N;FEM;SG
movimento	mouvement	movimento	mouvement	N;MASC;SG	N;MASC;SG
movimento	movement	movimento	movement	N;MASC;SG	N;MASC;SG
movimento	mouvement	movimento	mouvement	N;MASC;SG	N;MASC;SG
pessoa	personne	pessoa	personne	N;FEM;SG	N;FEM;SG
fato	costard	fato	costard	N;MASC;SG	N;MASC;SG
fato	costume	fato	costume	N;MASC;SG	N;MASC;SG
cruz	croix	cruz	croix	N;FEM;SG	N;FEM;SG
espanha	espagne	espanha	espagner	N;FEM;SG	N;MASC;SG
possível	possible	possível	possible	ADJ;MASC;SG	ADJ;MASC;SG
fonte	source	fonte	source	N;FEM;SG	N;FEM;SG
fonte	police	fonte	police	N;FEM;SG	N;FEM;SG
fonte	fontaine	fonte	fontaine	N;FEM;SG	N;FEM;SG
localidades	localités	localidade	localité	N;FEM;PL	N;FEM;PL
localidades	localisations	localidade	localisation	N;FEM;PL	N;FEM;PL
localidades	lieux	localidade	lieu	N;FEM;PL	N;MASC;PL
bairro	arrondissement	bairro	arrondissement	N;MASC;SG	N;MASC;SG
bairro	borough	bairro	borough	N;MASC;SG	N;MASC;SG
bairro	voisinage	bairro	voisinage	N;MASC;SG	N;MASC;SG
bairro	quartier	bairro	quartier	N;MASC;SG	N;MASC;SG
bairro	voisinage	bairro	voisinage	N;MASC;SG	N;MASC;SG
bairro	quartier	bairro	quartier	N;MASC;SG	N;MASC;SG
filha	fille	filha	fille	N;FEM;SG	N;FEM;SG
liga	league	liga	league	N;FEM;SG	N;MASC;SG
liga	ligue	liga	ligue	N;FEM;SG	N;FEM;SG
liga	liga	liga	liga	N;FEM;SG	N;FEM;SG
vice	vice	vice	vice	N;MASC;SG	N;MASC;SG
diversos	divers	diverso	divers	ADJ;MASC;PL	ADJ;MASC;PL
diversos	diverses	diverso	divers	ADJ;MASC;PL	ADJ;FEM;PL
diversos	diverses	diverso	divers	ADJ;MASC;PL	ADJ;FEM;PL
diversos	divers	diverso	divers	ADJ;MASC;PL	ADJ;MASC;PL
sociedade	société	sociedade	société	N;FEM;SG	N;FEM;SG
império	empire	império	empire	N;MASC;SG	N;MASC;SG
episódio	épisode	episódio	épisode	N;MASC;SG	N;MASC;SG
episódio	episode	episódio	episoder	N;MASC;SG	N;MASC;SG
batalha	bataille	batalha	bataille	N;FEM;SG	N;FEM;SG
batalha	combat	batalha	combat	N;FEM;SG	N;MASC;SG
seleção	choix	seleção	choix	N;FEM;SG	N;MASC;SG
seleção	sélection	seleção	sélection	N;FEM;SG	N;FEM;SG
metros	compteurs	metro	compteur	N;MASC;PL	N;MASC;PL
metros	mètres	metro	mètre	N;MASC;PL	N;MASC;PL
metros	mètres	metro	mètre	N;MASC;PL	N;MASC;PL
cidades	villes	cidade	ville	N;FEM;PL	N;FEM;PL
encontra	trouver	encontrar	trouver	V;IND;SG;3;PRS;FIN	V;NFIN
espaço	espace	espaço	espace	N;MASC;SG	N;MASC;SG
único	unique	único	unique	ADJ;MASC;SG	ADJ;MASC;SG
deus	dieu	deu	dieu	N;MASC;SG	N;MASC;SG
clubes	discothèques	clube	discothèque	N;MASC;PL	N;FEM;PL
clubes	clubs	clube	club	N;MASC;PL	N;MASC;PL
filmes	films	filme	film	N;MASC;PL	N;MASC;PL
filmes	films	filme	film	N;MASC;PL	N;MASC;PL
professor	professeur	professor	professeur	N;MASC;SG	N;MASC;SG
professor	professeure	professor	professeur	N;MASC;SG	N;FEM;SG
professor	professeur	professor	professeur	N;MASC;SG	N;MASC;SG
professor	enseignant	professor	enseignant	N;MASC;SG	N;MASC;SG
professor	institutrice	professor	instituteur	N;MASC;SG	N;FEM;SG
modelo	modele	modelo	modele	N;MASC;SG	N;MASC;SG
modelo	modèle	modelo	modèle	N;MASC;SG	N;MASC;SG
modelo	mannequin	modelo	mannequin	N;MASC;SG	N;MASC;SG
modelo	maquette	modelo	maquette	N;MASC;SG	N;FEM;SG
modelo	gabarit	modelo	gabarit	N;MASC;SG	N;MASC;SG
modelo	modèle	modelo	modèle	N;MASC;SG	N;MASC;SG
diversas	diverses	diverso	divers	ADJ;FEM;PL	ADJ;FEM;PL
diversas	divers	diverso	divers	ADJ;FEM;PL	ADJ;MASC;PL
alemão	allemand	alemão	allemand	N;MASC;SG	N;MASC;SG
musical	musicale	musical	musical	ADJ;MASC;SG	ADJ;FEM;SG
musical	musical	musical	musical	ADJ;MASC;SG	ADJ;MASC;SG
somente	uniquement	somente	uniquement	ADV	ADV
somente	seulement	somente	seulement	ADV	ADV
cobertos	couvertes	cobrir	couvert	V;MASC;PL;V.PTCP	V;FEM;PL;PST;V.PTCP
cobertos	couverts	cobrir	couvrir	V;MASC;PL;V.PTCP	V;MASC;PL;PST;V.PTCP
localizado	située	localizar	situer	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
localizado	localisé	localizar	localiser	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
localizado	situé	localizar	situer	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
localizado	localisée	localizar	localiser	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
localizado	localisé	localizar	localiser	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
localizado	localisée	localizar	localiser	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
localizado	localisé	localizar	localiser	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
páginas	pages	página	page	N;FEM;PL	N;FEM;PL
oeste	occident	oeste	occident	N;MASC;SG	N;MASC;SG
oeste	ouest	oeste	ouest	N;MASC;SG	N;MASC;SG
oeste	ouest	oeste	ouest	N;MASC;SG	N;MASC;SG
oeste	western	oeste	western	N;MASC;SG	N;MASC;SG
informações	informations	informação	information	N;FEM;PL	N;FEM;PL
informações	infos	informação	info	N;FEM;PL	N;FEM;PL
informações	renseignements	informação	renseignement	N;FEM;PL	N;MASC;PL
chamada	appeler	chamar	appeler	V;FEM;SG;V.PTCP	V;NFIN
chamada	appelle	chamar	appeler	V;FEM;SG;V.PTCP	V;IND;SG;3;PRS;FIN
chamada	appelée	chamar	appeler	V;FEM;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
chamada	appelé	chamar	appeler	V;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
ator	comédien	ator	comédien	N;MASC;SG	N;MASC;SG
ator	acteur	ator	acteur	N;MASC;SG	N;MASC;SG
popular	populaire	popular	populaire	ADJ;MASC;SG	ADJ;MASC;SG
novamente	encore	novamente	encore	ADV	ADV
estação	station	estação	station	N;FEM;SG	N;FEM;SG
estação	gare	estação	gare	N;FEM;SG	N;FEM;SG
última	dernier	último	dernier	ADJ;FEM;SG	ADJ;MASC;SG
última	dernière	último	dernier	ADJ;FEM;SG	ADJ;FEM;SG
luta	lutte	luta	lutte	N;FEM;SG	N;FEM;SG
luta	lutte	luta	lutte	N;FEM;SG	N;FEM;SG
luta	combat	luta	combat	N;FEM;SG	N;MASC;SG
luta	bagarre	luta	bagarre	N;FEM;SG	N;FEM;SG
disco	disque	disco	disque	N;MASC;SG	N;MASC;SG
disco	disquette	disco	disquette	N;MASC;SG	N;FEM;SG
disco	disque	disco	disque	N;MASC;SG	N;MASC;SG
disco	discothèque	disco	discothèque	N;MASC;SG	N;FEM;SG
disco	disco	disco	disco	N;MASC;SG	N;MASC;SG
criado	créée	criar	créer	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
criado	créé	criar	créer	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
criado	crée	criar	créer	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
estende	étend	estender	étendre	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
festival	festival	festival	festival	N;MASC;SG	N;MASC;SG
festival	fête	festival	fête	N;MASC;SG	N;FEM;SG
general	général	general	général	N;MASC;SG	N;MASC;SG
especial	spécial	especial	spécial	ADJ;MASC;SG	ADJ;MASC;SG
especial	spéciale	especial	spécial	ADJ;MASC;SG	ADJ;FEM;SG
teatro	théatre	teatro	théatre	N;MASC;SG	N;MASC;SG
teatro	théâtre	teatro	théâtre	N;MASC;SG	N;MASC;SG
teatro	théatre	teatro	théatre	N;MASC;SG	N;MASC;SG
teatro	théâtre	teatro	théâtre	N;MASC;SG	N;MASC;SG
seis	six	seis	six	NUM	NUM
considerado	considérée	considerar	considérer	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
considerado	considéré	considerar	considérer	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
problemas	perturbations	problema	perturbation	N;MASC;PL	N;FEM;PL
problemas	problèmes	problema	problème	N;MASC;PL	N;MASC;PL
problemas	problèmes	problema	problème	N;MASC;PL	N;MASC;PL
superior	supérieure	alto	supérieur	ADJ;MASC;SG	ADJ;FEM;SG
superior	supérieur	alto	supérieur	ADJ;MASC;SG	ADJ;MASC;SG
superior	supérieure	alto	supérieur	ADJ;MASC;SG	ADJ;FEM;SG
superior	supérieur	alto	supérieur	ADJ;MASC;SG	ADJ;MASC;SG
superior	superieure	alto	superieur	ADJ;MASC;SG	ADJ;FEM;SG
superior	superieur	alto	superieur	ADJ;MASC;SG	ADJ;MASC;SG
superior	supérieur	alto	supérieur	ADJ;MASC;SG	ADJ;MASC;SG
serviço	service	serviço	service	N;MASC;SG	N;MASC;SG
cinema	cinéma	cinema	cinéma	N;MASC;SG	N;MASC;SG
cinema	ciné	cinema	ciné	N;MASC;SG	N;MASC;SG
cinema	cinéma	cinema	cinéma	N;MASC;SG	N;MASC;SG
cinema	ciné	cinema	ciné	N;MASC;SG	N;MASC;SG
disse	dit	dizer	dire	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
nossa	notre	nosso	son	DET;FEM;SG	DET;MASC;SG
participação	implication	participação	implication	N;FEM;SG	N;FEM;SG
participação	participation	participação	participation	N;FEM;SG	N;FEM;SG
