hän	她	hän	她	PRO;NOM;SG;3	PRO;3
kiinan	中文	kiina	中文	N;GEN;SG	N
mies	男性	mies	男性	N;NOM;SG	N
mies	男	mies	男	N;NOM;SG	N
mies	人	mies	人	N;NOM;SG	N
mies	男人	mies	男人	N;NOM;SG	N
sota	戰	sota	戰	N;NOM;SG	N
sota	戰爭	sota	戰爭	N;NOM;SG	N
etenkin	尤其	etenkin	尤其	ADV	ADV
etenkin	尤其	etenkin	尤其	ADV	ADV
palkinto	戰利	palkinto	戰利	N;NOM;SG	N
palkinto	獎	palkinto	獎	N;NOM;SG	N
palkinto	獎杯	palkinto	獎杯	N;NOM;SG	N
palkinto	獎勵	palkinto	獎勵	N;NOM;SG	N
palkinto	獎賞	palkinto	獎賞	N;NOM;SG	N
palkinto	賞金	palkinto	賞金	N;NOM;SG	N
palkinto	賞	palkinto	賞	N;NOM;SG	N
palkinto	獎品	palkinto	獎品	N;NOM;SG	N
palkinto	獎賞	palkinto	獎賞	N;NOM;SG	N
palkinto	獎	palkinto	獎	N;NOM;SG	N
palkinto	獎	palkinto	獎	N;NOM;SG	N
amerikan	美式	amerikka	美式	N;GEN;SG	N
cupin	盃	cup	盃	N;GEN;SG	N
cupin	杯	cup	杯	N;GEN;SG	N
cupin	杯子	cup	杯子	N;GEN;SG	N
yleisesti	一般	yleisesti	一般	ADV	ADV
varsinkin	尤其	varsinkin	尤其	ADV	ADV
varsinkin	尤其	varsinkin	尤其	ADV	ADV
sivut	頁	sivu	頁	N;NOM;PL	N
cup	盃	cup	盃	N;NOM;SG	N
cup	杯	cup	杯	N;NOM;SG	N
cup	杯子	cup	杯子	N;NOM;SG	N
ryhmä	班長	ryhmä	班長	N;NOM;SG	N
ryhmä	小隊	ryhmä	小隊	N;NOM;SG	N
ryhmä	群組	ryhmä	群組	N;NOM;SG	N
ryhmä	群	ryhmä	群	N;NOM;SG	N
ryhmä	團隊	ryhmä	團隊	N;NOM;SG	N
ryhmä	球隊	ryhmä	球隊	N;NOM;SG	N
ryhmä	隊伍	ryhmä	隊伍	N;NOM;SG	N
sunnuntai	星期	sunnuntai	星期	N;NOM;SG	N
sunnuntai	週日	sunnuntai	週日	N;NOM;SG	N
sunnuntai	星期	sunnuntai	星期	N;NOM;SG	N
sunnuntai	周日	sunnuntai	周日	N;NOM;SG	N
esittää	呈現	esittää	呈現	V;IND;SG;3;PRS;FIN;ACT	V
peli	比賽	peli	比賽	N;NOM;SG	N
peli	遊戲	peli	遊戲	N;NOM;SG	N
kappaleet	曲目	kappale	曲目	N;NOM;PL	N
kappaleet	軌道	kappale	軌道	N;NOM;PL	N
kappaleet	歌曲	kappale	歌曲	N;NOM;PL	N
kappaleet	歌	kappale	歌	N;NOM;PL	N
päivän	白天	päivä	白天	N;GEN;SG	N
puolella	側	puoli	側	N;AT+ESS
;SG	N
asema	狀況	asema	狀況	N;NOM;SG	N
asema	狀態	asema	狀態	N;NOM;SG	N
asema	現況	asema	現況	N;NOM;SG	N
asema	職位	asema	職位	N;NOM;SG	N
asema	位置	asema	位置	N;NOM;SG	N
asema	立場	asema	立場	N;NOM;SG	N
asema	站	asema	站	N;NOM;SG	N
asema	車站	asema	車站	N;NOM;SG	N
historian	歷史	historia	歷史	N;GEN;SG	N
puoli	一	puoli	一	NUM;NOM;SG	NUM
puoli	一半	puoli	一半	NUM;NOM;SG	NUM
formula	公式	formula	公式	N;NOM;SG	N
formula	方程	formula	方程	N;NOM;SG	N
formula	配方	formula	配方	N;NOM;SG	N
pelaa	玩	pelata	玩	V;IMP;SG;2;FIN;ACT	V
pelaa	播放	pelata	播放	V;IMP;SG;2;FIN;ACT	V
pelaa	玩	pelata	玩	V;IMP;SG;2;FIN;ACT	V
pelaa	播放	pelata	播放	V;IMP;SG;2;FIN;ACT	V
puolue	黨	puolue	黨	N;NOM;SG	N
puolue	政黨	puolue	政黨	N;NOM;SG	N
puolue	宴會	puolue	宴會	N;NOM;SG	N
puolue	聚會	puolue	聚會	N;NOM;SG	N
puheenjohtaja	總統	puheen#johtaja	總統	N;NOM;SG	N
puheenjohtaja	主席	puheen#johtaja	主席	N;NOM;SG	N
puheenjohtaja	主席	puheen#johtaja	主席	N;NOM;SG	N
päivää	日子	päivä	日子	N;PRT;SG	N
päivää	天數	päivä	天數	N;PRT;SG	N
piiri	迴路	piiri	迴路	N;NOM;SG	N
piiri	電路	piiri	電路	N;NOM;SG	N
piiri	區	piiri	區	N;NOM;SG	N
piiri	地區	piiri	地區	N;NOM;SG	N
varaus	儲備	varaus	儲備	N;NOM;SG	N
samoin	同樣	samoin	同樣	ADV	ADV
koulu	學校	koulu	學校	N;NOM;SG	N
yritys	公司	yritys	公司	N;NOM;SG	N
yritys	企業	yritys	企業	N;NOM;SG	N
yritys	業務	yritys	業務	N;NOM;SG	N
yritys	商業	yritys	商業	N;NOM;SG	N
yritys	商務	yritys	商務	N;NOM;SG	N
yritys	企業	yritys	企業	N;NOM;SG	N
maanantai	週	maanantai	週	N;NOM;SG	N
maanantai	星期	maanantai	星期	N;NOM;SG	N
elää	生活	elää	生活	V;IND;SG;3;PRS;FIN;ACT	V
elää	直播	elää	直播	V;IND;SG;3;PRS;FIN;ACT	V
radio	電台	radio	電台	N;NOM;SG	N
radio	廣播	radio	廣播	N;NOM;SG	N
radio	廣播	radio	廣播	N;NOM;SG	N
tapauksessa	案例	tapaus	案例	N;IN+ESS;SG	N
tapauksessa	個案	tapaus	個案	N;IN+ESS;SG	N
tapauksessa	案件	tapaus	案件	N;IN+ESS;SG	N
lauantai	星期	lauantai	星期	N;NOM;SG	N
lauantai	週六	lauantai	週六	N;NOM;SG	N
pääosin	大多	pääosin	大多	ADV	ADV
johtaa	領先	johtaa	領先	V;IND;SG;3;PRS;FIN;ACT	V
johtaa	領導	johtaa	領導	V;IND;SG;3;PRS;FIN;ACT	V
johtaa	領先	johtaa	領先	V;IND;SG;3;PRS;FIN;ACT	V
johtaa	帶頭	johtaa	帶頭	V;IND;SG;3;PRS;FIN;ACT	V
musta	黑	musta	黑	N;NOM;SG	N
musta	黑色	musta	黑色	N;NOM;SG	N
musta	黑人	musta	黑人	N;NOM;SG	N
tie	公路	tie	公路	N;NOM;SG	N
tie	道路	tie	道路	N;NOM;SG	N
tie	路	tie	路	N;NOM;SG	N
keisari	皇帝	keisari	皇帝	N;NOM;SG	N
keisari	天皇	keisari	天皇	N;NOM;SG	N
pistettä	點數	piste	點數	N;PRT;SG	N
pistettä	角	piste	角	N;PRT;SG	N
pistettä	點	piste	點	N;PRT;SG	N
saapui	抵達	saapua	抵達	V;IND;SG;3;PST;FIN;ACT	V
saapui	到	saapua	到	V;IND;SG;3;PST;FIN;ACT	V
tuomari	法官	tuomari	法官	N;NOM;SG	N
tuomari	裁判	tuomari	裁判	N;NOM;SG	N
tuomari	裁判	tuomari	裁判	N;NOM;SG	N
musiikin	音樂	musiikki	音樂	N;GEN;SG	N
vaikuttaa	影響	vaikuttaa	影響	V;SG;NFIN;ACT	V
lehti	報紙	lehti	報紙	N;NOM;SG	N
lehti	報	lehti	報	N;NOM;SG	N
lehti	報章	lehti	報章	N;NOM;SG	N
lehti	雜誌	lehti	雜誌	N;NOM;SG	N
lehti	葉子	lehti	葉子	N;NOM;SG	N
lehti	日誌	lehti	日誌	N;NOM;SG	N
lehti	日刊	lehti	日刊	N;NOM;SG	N
lehti	日記	lehti	日記	N;NOM;SG	N
lehti	期刊	lehti	期刊	N;NOM;SG	N
toimintaa	動作	toiminta	動作	N;PRT;SG	N
toimintaa	行動	toiminta	行動	N;PRT;SG	N
toimintaa	活動	toiminta	活動	N;PRT;SG	N
toimintaa	動態	toiminta	動態	N;PRT;SG	N
toimintaa	活動	toiminta	活動	N;PRT;SG	N
piispa	主教	piispa	主教	N;NOM;SG	N
paino	重量	paino	重量	N;NOM;SG	N
paino	體重	paino	體重	N;NOM;SG	N
paino	份量	paino	份量	N;NOM;SG	N
vuosi	年度	vuosi	年度	N;NOM;SG	N
vuosi	年份	vuosi	年份	N;NOM;SG	N
vuosi	年	vuosi	年	N;NOM;SG	N
saari	海島	saari	海島	N;NOM;SG	N
saari	島嶼	saari	島嶼	N;NOM;SG	N
järven	湖泊	järvi	湖泊	N;GEN;SG	N
järven	湖	järvi	湖	N;GEN;SG	N
hallitus	內閣	hallitus	內閣	N;NOM;SG	N
hallitus	政府	hallitus	政府	N;NOM;SG	N
kylän	村	kylä	村	N;GEN;SG	N
kylän	鄉村	kylä	鄉村	N;GEN;SG	N
kylän	村	kylä	村	N;GEN;SG	N
kylän	村落	kylä	村落	N;GEN;SG	N
kylän	村子	kylä	村子	N;GEN;SG	N
pääkaupunki	資本	pää#kaupunki	資本	N;NOM;SG	N
pääkaupunki	首都	pää#kaupunki	首都	N;NOM;SG	N
kierros	游	kierros	游	N;NOM;SG	N
kierros	導覽	kierros	導覽	N;NOM;SG	N
kierros	旅遊	kierros	旅遊	N;NOM;SG	N
kierros	輪	kierros	輪	N;NOM;SG	N
vanhemmat	父母	vanhempi	父母	N;NOM;PL	N
vanhemmat	父母	vanhempi	父母	N;NOM;PL	N
vanhemmat	家長	vanhempi	家長	N;NOM;PL	N
vanhemmat	家長	vanhempi	家長	N;NOM;PL	N
vanhemmat	父母	vanhempi	父母	N;NOM;PL	N
vastaa	回答	vastata	回答	V;IMP;SG;2;FIN;ACT	V
vastaa	回覆	vastata	回覆	V;IMP;SG;2;FIN;ACT	V
keskus	中心	keskus	中心	N;NOM;SG	N
keskus	中心	keskus	中心	N;NOM;SG	N
kilpailu	競爭	kilpailu	競爭	N;NOM;SG	N
kilpailu	競賽	kilpailu	競賽	N;NOM;SG	N
kilpailu	比賽	kilpailu	比賽	N;NOM;SG	N
kilpailu	競賽	kilpailu	競賽	N;NOM;SG	N
joukot	部隊	joukko	部隊	N;NOM;PL	N
maahan	地面	maa	地面	N;IN+ALL;SG	N
valtio	國家	valtio	國家	N;NOM;SG	N
valtio	國家	valtio	國家	N;NOM;SG	N
valtio	州	valtio	州	N;NOM;SG	N
valtio	政府	valtio	政府	N;NOM;SG	N
tiistai	星期	tiistai	星期	N;NOM;SG	N
tiistai	週二	tiistai	週二	N;NOM;SG	N
ura	職業	ura	職業	N;NOM;SG	N
ura	職業	ura	職業	N;NOM;SG	N
painos	版	painos	版	N;NOM;SG	N
erosi	離異	erota	離異	V;IND;SG;3;PST;FIN;ACT	V
erosi	離婚	erota	離婚	V;IND;SG;3;PST;FIN;ACT	V
kirjoittaa	撰寫	kirjoittaa	撰寫	V;IND;SG;3;PRS;FIN;ACT	V
kirjoittaa	寫	kirjoittaa	寫	V;IND;SG;3;PRS;FIN;ACT	V
kirjoittaa	寫信	kirjoittaa	寫信	V;IND;SG;3;PRS;FIN;ACT	V
kirjoittaa	寫入	kirjoittaa	寫入	V;IND;SG;3;PRS;FIN;ACT	V
kirjoittaa	打字	kirjoittaa	打字	V;IND;SG;3;PRS;FIN;ACT	V
kirjoittaa	書寫	kirjoittaa	書寫	V;IND;SG;3;PRS;FIN;ACT	V
kirjoittaa	寫入	kirjoittaa	寫入	V;IND;SG;3;PRS;FIN;ACT	V
kirjoittaa	寫	kirjoittaa	寫	V;IND;SG;3;PRS;FIN;ACT	V
kirjoittaa	撰寫	kirjoittaa	撰寫	V;IND;SG;3;PRS;FIN;ACT	V
taistelu	戰	taistelu	戰	N;NOM;SG	N
taistelu	戰役	taistelu	戰役	N;NOM;SG	N
taistelu	戰鬥	taistelu	戰鬥	N;NOM;SG	N
taistelu	打架	taistelu	打架	N;NOM;SG	N
taistelu	戰鬥	taistelu	戰鬥	N;NOM;SG	N
toimittaja	記者	toimittaja	記者	N;NOM;SG	N
toimittaja	記者	toimittaja	記者	N;NOM;SG	N
toimittaja	編輯	toimittaja	編輯	N;NOM;SG	N
auto	車	auto	車	N;NOM;SG	N
auto	汽車	auto	汽車	N;NOM;SG	N
auto	自動	auto	自動	N;NOM;SG	N
nimeä	名字	nimi	名字	N;PRT;SG	N
nimeä	名稱	nimi	名稱	N;PRT;SG	N
nimeä	姓名	nimi	姓名	N;PRT;SG	N
joen	河	joki	河	N;GEN;SG	N
joen	江河	joki	江河	N;GEN;SG	N
joen	河流	joki	河流	N;GEN;SG	N
joen	丈	joki	丈	N;GEN;SG	N
dvd	dvd	dvd	dvd	N;NOM;SG	N
levyn	相簿	levy	相簿	N;GEN;SG	N
levyn	專輯	levy	專輯	N;GEN;SG	N
levyn	碟片	levy	碟片	N;GEN;SG	N
levyn	碟	levy	碟	N;GEN;SG	N
levyn	磁碟	levy	磁碟	N;GEN;SG	N
levyn	碟片	levy	碟片	N;GEN;SG	N
levyn	碟	levy	碟	N;GEN;SG	N
levyn	磁碟	levy	磁碟	N;GEN;SG	N
asioita	事情	asia	事情	N;PRT;PL	N
perjantai	星期	perjantai	星期	N;NOM;SG	N
perjantai	週	perjantai	週	N;NOM;SG	N
sana	詞	sana	詞	N;NOM;SG	N
sana	單詞	sana	單詞	N;NOM;SG	N
sana	字	sana	字	N;NOM;SG	N
sana	單字	sana	單字	N;NOM;SG	N
arvo	價值	arvo	價值	N;NOM;SG	N
arvo	數值	arvo	數值	N;NOM;SG	N
arvo	值	arvo	值	N;NOM;SG	N
poistaa	刪除	poistaa	刪除	V;IND;SG;PRS;FIN;ACT	V
poistaa	移除	poistaa	移除	V;IND;SG;PRS;FIN;ACT	V
poistaa	刪除	poistaa	刪除	V;IND;SG;PRS;FIN;ACT	V
poistaa	刪去	poistaa	刪去	V;IND;SG;PRS;FIN;ACT	V
keskiviikko	週	keski#viikko	週	N;NOM;SG	N
keskiviikko	星期	keski#viikko	星期	N;NOM;SG	N
torstai	週	torstai	週	N;NOM;SG	N
torstai	星期	torstai	星期	N;NOM;SG	N
väkiluku	人口	väki#luku	人口	N;NOM;SG	N
veli	弟弟	veli	弟弟	N;NOM;SG	N
veli	師兄	veli	師兄	N;NOM;SG	N
veli	哥哥	veli	哥哥	N;NOM;SG	N
veli	兄弟	veli	兄弟	N;NOM;SG	N
voittaja	勝者	voittaja	勝者	N;NOM;SG	N
voittaja	贏家	voittaja	贏家	N;NOM;SG	N
tiedot	資訊	tieto	資訊	N;NOM;PL	N
tiedot	資料	tieto	資料	N;NOM;PL	N
tiedot	細節	tieto	細節	N;NOM;PL	N
tiedot	詳情	tieto	詳情	N;NOM;PL	N
ryhmän	群組	ryhmä	群組	N;GEN;SG	N
ryhmän	群	ryhmä	群	N;GEN;SG	N
kapteeni	機長	kapteeni	機長	N;NOM;SG	N
kapteeni	隊長	kapteeni	隊長	N;NOM;SG	N
osti	購買	ostaa	購買	V;IND;SG;3;PST;FIN;ACT	V
elokuvissa	電影	elo#kuva	電影	N;IN+ESS;PL	N
jää	留	jäädä	留	V;IND;SG;3;PRS;FIN;ACT	V
jää	留下	jäädä	留下	V;IND;SG;3;PRS;FIN;ACT	V
jää	留下	jäädä	留下	V;IND;SG;3;PRS;FIN;ACT	V
kuukauden	月	kuu#kausi	月	N;GEN;SG	N
kuukauden	個	kuu#kausi	個	N;GEN;SG	N
kuukauden	月份	kuu#kausi	月份	N;GEN;SG	N
yhdeksän	九	yhdeksän	九	NUM;NOM;SG	NUM
kasvoi	增加	kasvaa	增加	V;IND;SG;3;PST;FIN;ACT	V
tytär	女兒	tytär	女兒	N;NOM;SG	N
suku	屬	suku	屬	N;NOM;SG	N
suku	家人	suku	家人	N;NOM;SG	N
suku	家屬	suku	家屬	N;NOM;SG	N
suku	家庭	suku	家庭	N;NOM;SG	N
kuoleman	死神	kuolema	死神	N;GEN;SG	N
filosofian	哲學	filosofia	哲學	N;GEN;SG	N
filosofian	理念	filosofia	理念	N;GEN;SG	N
minuuttia	分鐘	minuutti	分鐘	N;PRT;SG	N
seuraa	跟	seurata	跟	V;IMP;SG;2;PRS;FIN;ACT	V
äiti	母后	äiti	母后	N;NOM;SG	N
äiti	母親	äiti	母親	N;NOM;SG	N
silti	然而	silti	然而	ADV	ADV
näyttää	看	näyttää	看	V;IND;SG;3;PRS;FIN;ACT	V
näyttää	顯示	näyttää	顯示	V;IND;SG;3;PRS;FIN;ACT	V
ihmiset	人類	ihminen	人類	N;NOM;PL	N
ihmiset	人	ihminen	人	N;NOM;PL	N
ihmiset	人們	ihminen	人	N;NOM;PL	N;PL
ihmiset	人民	ihminen	人民	N;NOM;PL	N
romaani	小說	romaani	小說	N;NOM;SG	N
linja	線	linja	線	N;NOM;SG	N
linja	線路	linja	線路	N;NOM;SG	N
lasten	兒童	lapsi	兒童	N;GEN;PL	N
senttimetriä	釐米	sentti#metri	釐米	N;PRT;SG	N
senttimetriä	釐米	sentti#metri	釐米	N;PRT;SG	N
korkein	最高	korkea	最高	ADJ;NOM;RL;SG	ADJ
korkein	最高	korkea	最高	ADJ;NOM;RL;SG	ADJ
ilta	晚間	ilta	晚間	N;NOM;SG	N
ilta	晚上	ilta	晚上	N;NOM;SG	N
ilta	傍晚	ilta	傍晚	N;NOM;SG	N
ilta	夜晚	ilta	夜晚	N;NOM;SG	N
ilta	晚上	ilta	晚上	N;NOM;SG	N
ilta	夜	ilta	夜	N;NOM;SG	N
tavallisesti	通常	tavallisesti	通常	ADV	ADV
tavallisesti	通常	tavallisesti	通常	ADV	ADV
valmistunut	畢業	valmistua	畢業	V;NOM;SG;V.PTCP;ACT	V
valmistunut	畢業	valmistua	畢業	V;NOM;SG;V.PTCP;ACT	V
valmistunut	研究	valmistua	研究	V;NOM;SG;V.PTCP;ACT	V
valmistunut	畢業	valmistua	畢業	V;NOM;SG;V.PTCP;ACT	V
lasta	兒童	lapsi	兒童	N;PRT;SG	N
lasta	孩子	lapsi	孩子	N;PRT;SG	N
päivä	白天	päivä	白天	N;NOM;SG	N
ohjaaja	主任	ohjaaja	主任	N;NOM;SG	N
ohjaaja	司長	ohjaaja	司長	N;NOM;SG	N
liittyy	相關	liittyä	相關	V;IND;SG;3;PRS;FIN;ACT	V
muuttaa	改變	muuttaa	改變	V;SG;NFIN;ACT	V
muuttaa	改變	muuttaa	改變	V;SG;NFIN;ACT	V
muuttaa	變更	muuttaa	變更	V;SG;NFIN;ACT	V
muuttaa	變	muuttaa	變	V;SG;NFIN;ACT	V
nimetty	指定	nimetä	指定	V;NOM;SG;V.PTCP;PASS	V
nimetty	提名	nimetä	提名	V;NOM;SG;V.PTCP;PASS	V
muodostaa	形成	muodostaa	形成	V;IND;SG;3;PRS;FIN;ACT	V
tiedosto	文件	tiedosto	文件	N;NOM;SG	N
tiedosto	檔案	tiedosto	檔案	N;NOM;SG	N
malli	模範	malli	模範	N;NOM;SG	N
malli	模型	malli	模型	N;NOM;SG	N
malli	型號	malli	型號	N;NOM;SG	N
malli	模特	malli	模特	N;NOM;SG	N
malli	樣板	malli	樣板	N;NOM;SG	N
malli	模板	malli	模板	N;NOM;SG	N
järvi	湖泊	järvi	湖泊	N;NOM;SG	N
järvi	湖	järvi	湖	N;NOM;SG	N
tieto	知識	tieto	知識	N;NOM;SG	N
musiikkia	音樂	musiikki	音樂	N;PRT;SG	N
koulun	學校	koulu	學校	N;GEN;SG	N
antiikin	古代	antiikki	古代	N;GEN;SG	N
antiikin	文物	antiikki	文物	N;GEN;SG	N
antiikin	古物	antiikki	古物	N;GEN;SG	N
tärkeä	重要	tärkeä	重要	ADJ;NOM;SG	ADJ
elämä	生命	elämä	生命	N;NOM;SG	N
elämä	人生	elämä	人生	N;NOM;SG	N
musiikki	音樂	musiikki	音樂	N;NOM;SG	N
maata	國家	maa	國家	N;PRT;SG	N
maata	陸地	maa	陸地	N;PRT;SG	N
maata	土地	maa	土地	N;PRT;SG	N
kylässä	村	kylä	村	N;IN+ESS;SG	N
kylässä	鄉村	kylä	鄉村	N;IN+ESS;SG	N
kylässä	村	kylä	村	N;IN+ESS;SG	N
kylässä	村落	kylä	村落	N;IN+ESS;SG	N
kylässä	村子	kylä	村子	N;IN+ESS;SG	N
löytää	找到	löytää	找到	V;SG;NFIN;ACT	V
löytää	尋找	löytää	尋找	V;SG;NFIN;ACT	V
kokoelma	收藏	kokoelma	收藏	N;NOM;SG	N
vaiheessa	舞台	vaihe	舞台	N;IN+ESS;SG	N
vaiheessa	階段	vaihe	階段	N;IN+ESS;SG	N
yrittää	嘗試	yrittää	嘗試	V;IND;SG;3;PRS;FIN;ACT	V
pääministeri	總理	pää#ministeri	總理	N;NOM;SG	N
kuvia	影像	kuva	影像	N;PRT;PL	N
kuvia	圖片	kuva	圖片	N;PRT;PL	N
kuvia	像片	kuva	像片	N;PRT;PL	N
kuvia	照片	kuva	照片	N;PRT;PL	N
kuvia	圖片	kuva	圖片	N;PRT;PL	N
kuvia	像片	kuva	像片	N;PRT;PL	N
kuvia	圖畫	kuva	圖畫	N;PRT;PL	N
kuvia	照片	kuva	照片	N;PRT;PL	N
kansanedustaja	議員	kansan#edustaja	議員	N;NOM;SG	N
kansanedustaja	國會	kansan#edustaja	國會	N;NOM;SG	N
armeija	軍方	armeija	軍方	N;NOM;SG	N
armeija	軍事	armeija	軍事	N;NOM;SG	N
armeija	集團	armeija	集團	N;NOM;SG	N
armeija	軍隊	armeija	軍隊	N;NOM;SG	N
armeija	軍	armeija	軍	N;NOM;SG	N
armeija	陸軍	armeija	陸軍	N;NOM;SG	N
ihmisiä	人	ihminen	人	N;PRT;PL	N
ihmisiä	人們	ihminen	人	N;PRT;PL	N;PL
ihmisiä	人民	ihminen	人民	N;PRT;PL	N
tuottaa	生成	tuottaa	生成	V;IND;SG;3;PRS;FIN;ACT	V
muistuttaa	提醒	muistuttaa	提醒	V;IND;SG;3;PRS;FIN;ACT	V
runoilija	詩人	runoilija	詩人	N;NOM;SG	N
kitaristi	吉他	kitaristi	吉他	N;NOM;SG	N
korkeus	海拔	korkeus	海拔	N;NOM;SG	N
korkeus	高度	korkeus	高度	N;NOM;SG	N
korkeus	海拔	korkeus	海拔	N;NOM;SG	N
korkeus	身高	korkeus	身高	N;NOM;SG	N
korkeus	高度	korkeus	高度	N;NOM;SG	N
lopetti	退出	lopettaa	退出	V;IND;SG;3;PST;FIN;ACT	V
valuma	分水	valuma	分水	N;NOM;SG	N
valuma	流域	valuma	流域	N;NOM;SG	N
version	版	versio	版	N;GEN;SG	N
version	版本	versio	版本	N;GEN;SG	N
halusi	通緝	haluta	通緝	V;IND;SG;3;PST;FIN;ACT	V
jokainen	大家	jokainen	大家	PRO;NOM;SG	PRO
muodossa	形式	muoto	形式	N;IN+ESS;SG	N
muodossa	表格	muoto	表格	N;IN+ESS;SG	N
muodossa	格式	muoto	格式	N;IN+ESS;SG	N
muodossa	形式	muoto	形式	N;IN+ESS;SG	N
muodossa	格式	muoto	格式	N;IN+ESS;SG	N
numero	數字	numero	數字	N;NOM;SG	N
numero	數	numero	數	N;NOM;SG	N
numero	號碼	numero	號碼	N;NOM;SG	N
numero	編號	numero	編號	N;NOM;SG	N
perhe	家人	perhe	家人	N;NOM;SG	N
perhe	家屬	perhe	家屬	N;NOM;SG	N
perhe	家庭	perhe	家庭	N;NOM;SG	N
kuvan	照片	kuva	照片	N;GEN;SG	N
kuvan	圖片	kuva	圖片	N;GEN;SG	N
mestaruus	錦標	mestaruus	錦標	N;NOM;SG	N
liitto	聯盟	liitto	聯盟	N;NOM;SG	N
liitto	同盟	liitto	同盟	N;NOM;SG	N
liitto	聯邦	liitto	聯邦	N;NOM;SG	N
tilanne	狀況	tilanne	狀況	N;NOM;SG	N
tilanne	狀態	tilanne	狀態	N;NOM;SG	N
tilanne	現況	tilanne	現況	N;NOM;SG	N
tilanne	情況	tilanne	情況	N;NOM;SG	N
lentoasema	機場	lento#asema	機場	N;NOM;SG	N
osuus	比例	osuus	比例	N;NOM;SG	N
maakunta	省	maa#kunta	省	N;NOM;SG	N
maakunta	省省	maa#kunta	省省	N;NOM;SG	N
maakunta	省份	maa#kunta	省份	N;NOM;SG	N
tohtori	醫師	tohtori	醫師	N;NOM;SG	N
tohtori	醫生	tohtori	醫生	N;NOM;SG	N
tohtori	博士	tohtori	博士	N;NOM;SG	N
rakennus	大樓	rakennus	大樓	N;NOM;SG	N
rakennus	建築	rakennus	建築	N;NOM;SG	N
maissa	國家	maa	國家	N;IN+ESS;PL	N
maissa	各國	maa	各國	N;IN+ESS;PL	N
ohjelman	方案	ohjelma	方案	N;GEN;SG	N
ohjelman	程式	ohjelma	程式	N;GEN;SG	N
ohjelman	方案	ohjelma	方案	N;GEN;SG	N
net	網	net	網	N;NOM;SG	N
artikkelit	文章	artikkeli	文章	N;NOM;PL	N
viikon	星期	viikko	星期	N;GEN;SG	N
viikon	週	viikko	週	N;GEN;SG	N
kuka	誰	kuka	誰	PRO;NOM;SG	PRO
ihminen	人類	ihminen	人類	N;NOM;SG	N
stadion	體育	stadion	體育	N;NOM;SG	N
stadion	球場	stadion	球場	N;NOM;SG	N
puolet	半數	puoli	半數	N;NOM;PL	N
sukunimi	姓	suku#nimi	姓	N;NOM;SG	N
sukunimi	姓氏	suku#nimi	姓氏	N;NOM;SG	N
oikeus	正義	oikeus	正義	N;NOM;SG	N
oikeus	司法	oikeus	司法	N;NOM;SG	N
oikeus	法庭	oikeus	法庭	N;NOM;SG	N
oikeus	法院	oikeus	法院	N;NOM;SG	N
kappaleita	曲目	kappale	曲目	N;PRT;PL	N
kappaleita	軌道	kappale	軌道	N;PRT;PL	N
kappaleita	歌曲	kappale	歌曲	N;PRT;PL	N
kappaleita	歌	kappale	歌	N;PRT;PL	N
lista	名單	lista	名單	N;NOM;SG	N
lista	清單	lista	清單	N;NOM;SG	N
kulttuuri	文化	kulttuuri	文化	N;NOM;SG	N
jalkapallon	足球	jalka#pallo	足球	N;GEN;SG	N
jalkapallon	美式	jalka#pallo	美式	N;GEN;SG	N
jalkapallon	橄欖	jalka#pallo	橄欖	N;GEN;SG	N
tuotanto	產量	tuotanto	產量	N;NOM;SG	N
museo	博物	museo	博物	N;NOM;SG	N
maiden	國家	maa	國家	N;GEN;PL	N
maiden	各國	maa	各國	N;GEN;PL	N
suurempi	更大	suuri	更大	ADJ;NOM;CMPR;SG	ADJ
suurempi	較高	suuri	較高	ADJ;NOM;CMPR;SG	ADJ
suurempi	更高	suuri	更高	ADJ;NOM;CMPR;SG	ADJ
esitys	動議	esitys	動議	N;NOM;SG	N
esitys	運動	esitys	運動	N;NOM;SG	N
esitys	績效	esitys	績效	N;NOM;SG	N
esitys	業績	esitys	業績	N;NOM;SG	N
miehet	男性	mies	男性	N;NOM;PL	N
miehet	男人	mies	男人	N;NOM;PL	N
miehet	男子	mies	男子	N;NOM;PL	N
turnauksen	錦標	turnaus	錦標	N;GEN;SG	N
nuori	年輕	nuori	年輕	ADJ;NOM;SG	ADJ
virallisesti	正式	virallisesti	正式	ADV	ADV
virallisesti	正式	virallisesti	正式	ADV	ADV
hahmo	字元	hahmo	字元	N;NOM;SG	N
hahmo	人物	hahmo	人物	N;NOM;SG	N
hahmo	角色	hahmo	角色	N;NOM;SG	N
hahmo	性格	hahmo	性格	N;NOM;SG	N
hahmo	品格	hahmo	品格	N;NOM;SG	N
hahmo	圖	hahmo	圖	N;NOM;SG	N
uudet	新	uusi	新	ADJ;NOM;PL	ADJ
perheen	家人	perhe	家人	N;GEN;SG	N
perheen	家屬	perhe	家屬	N;GEN;SG	N
perheen	家庭	perhe	家庭	N;GEN;SG	N
näkyy	顯示	näkyä	顯示	V;IND;SG;3;PRS;FIN;ACT	V
kuuluivat	屬	kuulua	屬	V;IND;PL;3;PST;FIN;ACT	V
paikalla	現任	paikka	現任	N;AT+ESS
;SG	N
käy	參觀	käydä	參觀	V;IMP;SG;2;FIN;ACT	V
käy	訪問	käydä	訪問	V;IMP;SG;2;FIN;ACT	V
merkitys	含義	merkitys	含義	N;NOM;SG	N
