van	från	van	från	ADP	ADP
mogelijk	möjliga	mogelijk	möjlig	ADJ	ADJ;NOM;PL
wil	vill	willen	vilja	V;SG;PRS;FIN	V;IND;PRS;FIN;ACT
wil	vill	willen	vilja	V;SG;PRS;FIN	V;IND;PRS;FIN;ACT
moeten	måste	moeten	måste	V;PL;PRS;FIN	V;IND;PRS;FIN;ACT
staten	staterna	state	stat	N;PL	N;NOM;DEF;MASC+FEM;PL
staten	stater	state	stat	N;PL	N;NOM;INDF;MASC+FEM;PL
staten	delstater	state	delstat	N;PL	N;NOM;INDF;MASC+FEM;PL
nam	tog	nemen	ta	V;SG;PST;FIN	V;IND;PST;FIN;ACT
nam	nam	nemen	nam	V;SG;PST;FIN	V;IMP;FIN;ACT
station	järnvägsstation	station	järnvägsstation	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
station	station	station	station	N;NEUT;SG	N;NOM;INDF;NEUT;SG
station	stationen	station	station	N;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
zoon	sonen	zoon	son	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
zoon	son	zoon	son	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
man	mannen	man	man	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
man	människan	man	människa	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
water	vatten	water	vatten	N;NEUT;SG	N;NOM;INDF;NEUT;SG
begin	start	begin	star	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
begin	början	begin	början	N;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
till	til	till	til	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
koning	king	koning	king	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
koning	kungen	koning	kung	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
koning	kung	koning	kung	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
koning	konung	koning	konung	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
slechts	bara	slechts	bara	ADV	ADV
slechts	enbart	slechts	enbart	ADV	ADV
slechts	endast	slechts	endast	ADV	ADV
spelen	spela	spelen	spela	V;NFIN	V;IMP;FIN;ACT
spelen	leker	spelen	leka	V;NFIN	V;IND;PRS;FIN;ACT
spelen	spelar	spelen	spela	V;NFIN	V;IND;PRS;FIN;ACT
spelen	spela	spelen	spela	V;NFIN	V;IMP;FIN;ACT
spelen	leka	spelen	leka	V;NFIN	V;IMP;FIN;ACT
periode	perioden	periode	period	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
periode	period	periode	period	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
periode	tidsperiod	periode	tidsperiod	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
volkstelling	folkräkning	volkstelling	folkräkning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
officiële	officiell	officeel	officiell	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
officiële	officiellt	officeel	officiell	ADJ	ADJ;NOM;INDF;NEUT;SG
officiële	officiella	officeel	officiell	ADJ	ADJ;NOM;PL
lid	medlem	lid	medlem	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
lid	medlemmen	lid	medlem	N;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
lid	ledamot	lid	ledamot	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
titel	bildtext	titel	bildtext	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
titel	avd	titel	avd	N;MASC+FEM;SG	N
titel	avdelning	titel	avdelning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
titel	titel	titel	titel	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
titel	rubrik	titel	rubrik	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
feb	feb	feb	feb	N;MASC+FEM;SG	N
begon	påbörjade	beginnen	påbörja	V;SG;PST;FIN	V;IND;PST;V.PTCP;ACT
begon	började	beginnen	börja	V;SG;PST;FIN	V;IND;PST;FIN;ACT
begon	startade	beginnen	starta	V;SG;PST;FIN	V;IND;PST;FIN;ACT
begon	började	beginnen	börja	V;SG;PST;FIN	V;IND;PST;FIN;ACT
bezocht	besökte	bezoeken	besökte	V;V.PTCP	V;IND;PST;FIN;ACT
nieuw	ny	nieuw	ny	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
nieuw	nya	nieuw	ny	ADJ	ADJ;NOM;PL
nieuw	nytt	nieuw	ny	ADJ	ADJ;NOM;INDF;NEUT;SG
nummer	tal	nummer	tal	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
nummer	antal	nummer	antal	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
nummer	nummer	nummer	nummer	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
nummer	låten	nummer	låt	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
nummer	sång	nummer	sång	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
lang	långa	lang	lång	ADJ	ADJ;NOM;PL
lang	lång	lang	lång	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
tekst	text	tekst	text	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
tekst	texten	tekst	text	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
beste	bästa	goed	bra	ADJ;RL	ADJ;NOM;DEF;RL
apr	apr	apr	apr	N;MASC+FEM;SG	N
vinden	finna	vinden	finna	V;NFIN	V;IMP;FIN;ACT
vinden	hitta	vinden	hitta	V;NFIN	V;IMP;FIN;ACT
vinden	finna	vinden	finna	V;NFIN	V;IMP;FIN;ACT
vinden	hitta	vinden	hitta	V;NFIN	V;IMP;FIN;ACT
pagina	sida	pagina	sida	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
pagina	sidan	pagina	sida	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
noord	norr	noord	norr	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
noord	noord	noord	noord	N;NEUT;SG	N;NOM;INDF;NEUT;SG
bron	källa	bron	källa	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
district	distriktet	district	distrikt	N;NEUT;SG	N;NOM;DEF;NEUT;SG
district	distrikt	district	distrikt	N;NEUT;SG	N;NOM;INDF;NEUT;SG
aug	aug	aug	aug	N;MASC+FEM;SG	N
daarna	sedan	daarna	sedan	ADV	ADV
daarna	sen	daarna	sen	ADV	ADV
daarna	då	daarna	då	ADV	ADV
database	databas	databaas	databa	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
database	databasen	databaas	databas	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
band	band	band	band	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
band	musikgrupp	band	musikgrupp	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
west	väst	west	väst	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
west	väster	west	väster	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
soorten	arter	soort	art	N;PL	N;NOM;INDF;MASC+FEM;PL
soorten	typer	soort	typ	N;PL	N;NOM;INDF;MASC+FEM;PL
dec	dec	dec	de	N;MASC+FEM;SG	N
naast	förutom	naast	förutom	ADP	ADP
vorm	form	vorm	form	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vorm	blankett	vorm	blankett	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vorm	formulär	vorm	formulär	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
vorm	form	vorm	form	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
beschreven	beskrev	beschrijven	beskrev	V;V.PTCP	V;IMP;PST;FIN;ACT
beschreven	beskrivs	beschrijven	beskriva	V;V.PTCP	V;IND;PRS;FIN;PASS
jun	jun	jun	jun	N;MASC+FEM;SG	N
gebouwd	byggde	bouwen	bygga	V;V.PTCP	V;IND;PST;FIN;ACT
huidige	aktuell	huidig	aktuell	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
huidige	nuvarande	huidig	nuvarande	ADJ	ADJ;NOM;PRS;V.PTCP
huidige	aktuellt	huidig	aktuell	ADJ	ADJ;NOM;INDF;NEUT;SG
huidige	aktuella	huidig	aktuell	ADJ	ADJ;NOM;PL
actief	aktiva	actief	aktiv	ADJ	ADJ;NOM;PL
actief	aktiv	actief	aktiv	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
wanneer	när	wanneer	när	ADV	ADV
toont	visar	tonen	visa	V;SG;PRS;FIN	V;IND;PRS;FIN;ACT
toont	visar	tonen	visa	V;SG;PRS;FIN	V;IND;PRS;FIN;ACT
hoe	hur	hoe	hur	ADV	ADV
klasse	klass	klasse	klass	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
klasse	klassen	klasse	klass	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
dag	dag	dag	dag	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
dag	dag	dag	dag	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
dag	dagen	dag	dag	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
dag	day	dag	day	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
artikelen	artiklar	artikel	artikel	N;PL	N;NOM;INDF;MASC+FEM;PL
artikelen	artiklarna	artikel	artikel	N;PL	N;NOM;DEF;MASC+FEM;PL
universiteit	university	universiteit	university	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
universiteit	universitet	universiteit	universitet	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
universiteit	universitetet	universiteit	universitet	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
universiteit	högskola	universiteit	högskola	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
universiteit	högskolan	universiteit	högskola	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
universiteit	högskola	universiteit	högskola	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
zelfs	även	zelfs	även	ADV	ADV
grootste	största	groot	stor	ADJ;RL	ADJ;NOM;DEF;RL
grootste	störst	groot	stor	ADJ;RL	ADJ;NOM;INDF;RL
grootste	störst	groot	stor	ADJ;RL	ADJ;NOM;INDF;RL
grootste	största	groot	stor	ADJ;RL	ADJ;NOM;DEF;RL
grootste	största	groot	stor	ADJ;RL	ADJ;NOM;DEF;RL
grootste	störst	groot	stor	ADJ;RL	ADJ;NOM;INDF;RL
vader	farsan	vader	farsan	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vader	pappa	vader	pappa	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vader	far	vader	far	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vader	fader	vader	far	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vader	fadern	vader	far	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
vader	pappa	vader	pappa	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
belgische	belgiska	belgisch	belgisk	ADJ	ADJ;NOM;PL
belgische	belgisk	belgisch	belgisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
belgische	belgiskt	belgisch	belgisk	ADJ	ADJ;NOM;INDF;NEUT;SG
indeling	uppdelning	indeling	uppdelning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
indeling	fördelning	indeling	fördelning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
indeling	nedbrytning	indeling	nedbrytning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
indeling	layout	indeling	layout	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
indeling	klassificering	indeling	klassificering	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
indeling	formatet	indeling	formate	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
indeling	format	indeling	format	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
jul	jul	jul	jul	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
opnieuw	igen	opnieuw	igen	ADV	ADV
opnieuw	återigen	opnieuw	återigen	ADV	ADV
hadden	had	hebben	had	V;PL;PST;FIN	V;IMP;FIN;ACT
hadden	hadde	hebben	ha	V;PL;PST;FIN	V;IND;PST;FIN;ACT
hadden	hade	hebben	ha	V;PL;PST;FIN	V;IND;PST;FIN;ACT
hadden	haft	hebben	ha	V;PL;PST;FIN	V;V.CVB;ACT
nov	nov	nov	nov	N;MASC+FEM;SG	N
serie	serie	serie	serie	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
serie	serien	serie	serien	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
rol	rollen	rol	roll	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
rol	roll	rol	roll	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
rol	rulle	rol	rulle	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
sep	sep	sep	sep	N;MASC+FEM;SG	N
figuur	figur	figuur	figur	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
figuur	siffra	figuur	siffra	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
oorlog	kriget	oorlog	krig	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
oorlog	krig	oorlog	krig	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
oorlog	krig	oorlog	krig	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
oorlog	wars	oorlog	wars	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
geschiedenis	historia	geschiedenis	historia	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
geschiedenis	historik	geschiedenis	historik	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
geschiedenis	historiken	geschiedenis	historik	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
vervolgens	därefter	vervolgens	därefter	ADV	ADV
landen	länderna	land	land	N;PL	N;NOM;DEF;NEUT;PL
landen	länder	land	land	N;PL	N;NOM;INDF;NEUT;PL
huis	house	huis	house	N;NEUT;SG	N;NOM;INDF;NEUT;SG
huis	huset	huis	hus	N;NEUT;SG	N;NOM;DEF;NEUT;SG
huis	hus	huis	hus	N;NEUT;SG	N;NOM;INDF;NEUT;SG
huis	hem	huis	hem	N;NEUT;SG	N;NOM;INDF;NEUT;SG
huis	hemmet	huis	hem	N;NEUT;SG	N;NOM;DEF;NEUT;SG
huis	home	huis	home	N;NEUT;SG	N;NOM;INDF;NEUT;SG
stond	stod	staan	stå	V;SG;PST;FIN	V;IND;PST;FIN;ACT
stond	stog	staan	sta	V;SG;PST;FIN	V;IMP;FIN;ACT
stond	stått	staan	stå	V;SG;PST;FIN	V;V.CVB;ACT
laten	låt	laten	låta	V;PL;PRS;FIN	V;IMP;FIN;ACT
shift	shift	shift	shift	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
finale	final	finale	final	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
finale	finalen	finale	final	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
finale	final	finale	final	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
finale	final	finale	final	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
finale	finalen	finale	final	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
opgericht	grundats	oprichten	grunda	V;V.PTCP	V;V.CVB;PASS
opgericht	grundades	oprichten	grunda	V;V.PTCP	V;IND;PST;FIN;PASS
nationale	nationella	nationaal	nationell	ADJ	ADJ;NOM;PL
nationale	nationellt	nationaal	nationell	ADJ	ADJ;NOM;INDF;NEUT;SG
nationale	nationell	nationaal	nationell	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
amerikaans	amerikanskt	amerikaans	amerikansk	ADJ	ADJ;NOM;INDF;NEUT;SG
amerikaans	amerikansk	amerikaans	amerikansk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
amerikaans	amerikanska	amerikaans	amerikansk	ADJ	ADJ;NOM;PL
europese	europeisk	Europees	europeisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
europese	europeiskt	Europees	europeisk	ADJ	ADJ;NOM;INDF;NEUT;SG
europese	europeiska	Europees	europeisk	ADJ	ADJ;NOM;PL
terwijl	medan	terwijl	medan	CONJ	CONJ
geheel	hel	geheel	hel	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
geheel	hela	geheel	hel	ADJ	ADJ;NOM;DEF;SG
boek	bok	boek	bok	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
boek	book	boek	book	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
stadium	stadion	stadium	stadion	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
stadium	stadium	stadium	stadium	N;NEUT;SG	N;NOM;INDF;NEUT;SG
stadium	scen	stadium	scen	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
stadium	etapp	stadium	etapp	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
stadium	stadium	stadium	stadium	N;NEUT;SG	N;NOM;INDF;NEUT;SG
stadium	skede	stadium	skede	N;NEUT;SG	N;NOM;INDF;NEUT;SG
altijd	alltid	altijd	alltid	ADV	ADV
vrouw	kvinnan	vrouw	kvinna	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
vrouw	woman	vrouw	woman	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vrouw	kvinna	vrouw	kvinna	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vrouw	hona	vrouw	hona	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vrouw	kvinna	vrouw	kvinna	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vrouw	fru	vrouw	fru	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vrouw	hustru	vrouw	hustru	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vrouw	maka	vrouw	maka	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vrouw	frun	vrouw	fru	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
vele	många	veel	mången	PRO	PRO;INDF;PL
soms	ibland	soms	ibland	ADV	ADV
dood	döda	dood	död	ADJ	ADJ;NOM;PL
dood	dött	dood	döda	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
meestal	vanligtvis	meestal	vanligtvis	ADV	ADV
meestal	vanligen	meestal	vanligen	ADV	ADV
meestal	oftast	meestal	ofta	ADV	ADV;RL
meestal	oftast	meestal	ofta	ADV	ADV;RL
meestal	mest	meestal	mycket	ADV	ADV;RL
vijf	fem	vijf	fem	NUM	NUM;NOM
muziek	music	muziek	music	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
muziek	musikåret	muziek	musikår	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
muziek	musik	muziek	musik	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
partij	party	partij	party	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
partij	fest	partij	fest	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
partij	part	partij	part	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
partij	kalas	partij	kala	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
partij	parti	partij	parti	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
partij	parti	partij	parti	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
partij	sats	partij	sats	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
geval	case	geval	case	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
geval	fodral	geval	fodral	N;NEUT;SG	N;NOM;INDF;NEUT;SG
geval	fallet	geval	fall	N;NEUT;SG	N;NOM;DEF;NEUT;SG
geval	fall	geval	fall	N;NEUT;SG	N;NOM;INDF;NEUT;SG
wereld	world	wereld	world	N;MASC+FEM;SG	N;NOM;NEUT;SG
wereld	värld	wereld	värld	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
wereld	världen	wereld	värld	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
einde	slutet	einde	slut	N;NEUT;SG	N;NOM;DEF;NEUT;SG
einde	end	einde	end	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
einde	slut	einde	slut	N;NEUT;SG	N;NOM;INDF;NEUT;SG
informatie	information	informatie	information	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
achter	bakom	achter	bakom	ADP	ADP
lange	långa	lang	lång	ADJ	ADJ;NOM;PL
lange	lång	lang	lång	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
kinderen	ungar	kind	unge	N;PL	N;NOM;INDF;MASC+FEM;PL
kinderen	barn	kind	barn	N;PL	N;NOM;INDF;NEUT;PL
kinderen	barn	kind	barn	N;PL	N;NOM;INDF;NEUT;PL
open	öppna	open	öppen	ADJ	ADJ;NOM;PL
open	öppen	open	öppen	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
bekende	kända	bekend	känd	ADJ	ADJ;NOM;PL;PST;V.PTCP
bekende	känd	bekend	känd	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
bekende	känt	bekend	känd	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
bekende	erkänt	bekend	erkända	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
united	united	united	united	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
united	enade	united	enade	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
eerder	tidigare	eerder	tidig	ADV	ADV;CMPR
eerder	tidigare	eerder	tidig	ADV	ADV;CMPR
geven	ger	geven	ge	V;NFIN	V;IND;PRS;FIN;ACT
geven	ge	geven	ge	V;NFIN	V;IMP;FIN;ACT
geven	giv	geven	giv	V;NFIN	V;IMP;FIN;ACT
museum	museum	museum	museum	N;NEUT;SG	N;NOM;INDF;NEUT;SG
museum	museet	museum	museet	N;NEUT;SG	N;NOM;DEF;NEUT;SG
nemen	tar	nemen	ta	V;NFIN	V;IND;PRS;FIN;ACT
nemen	ta	nemen	ta	V;NFIN	V;IMP;FIN;ACT
snel	snabb	snel	snabb	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
snel	snabba	snel	snabb	ADJ	ADJ;NOM;PL
snel	snabb	snel	snabb	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
snel	snabba	snel	snabb	ADJ	ADJ;NOM;PL
eind	slutet	eind	slut	N;NEUT;SG	N;NOM;DEF;NEUT;SG
eind	end	eind	end	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
eind	slut	eind	slut	N;NEUT;SG	N;NOM;INDF;NEUT;SG
departement	department	departement	department	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
departement	avdelning	departement	avdelning	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
departement	avdelningen	departement	avdelning	N;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
departement	departementet	departement	departement	N;NEUT;SG	N;NOM;DEF;NEUT;SG
lichaam	body	lichaam	body	N;NEUT;SG	N
lichaam	kropp	lichaam	kropp	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
lichaam	kroppen	lichaam	kropp	N;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
lichaam	kropps	lichaam	kropp	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
census	folkräkning	census	folkräkning	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
gespeeld	lekte	spelen	leka	V;V.PTCP	V;IMP;FIN;ACT
gespeeld	spelat	spelen	spela	V;V.PTCP	V;V.CVB;ACT
gespeeld	spelas	spelen	spela	V;V.PTCP	V;IND;FIN;PASS
gespeeld	spelade	spelen	spela	V;V.PTCP	V;IND;PST;FIN;ACT
gespeeld	spelades	spelen	spela	V;V.PTCP	V;IND;PST;FIN;PASS
bestaan	existera	bestaan	existera	V;NFIN	V;IMP;FIN;ACT
bestaan	existerar	bestaan	existera	V;NFIN	V;IND;PRS;FIN;ACT
bestaan	existera	bestaan	existera	V;NFIN	V;IMP;FIN;ACT
wie	vilka	wie	vilken	PRO;3	PRO;INDF;PL
wie	vem	wie	vem	PRO;3	PRO;INDF;MASC+FEM;SG
iemand	någon	iemand	någon	PRO;3	PRO;INDF;MASC+FEM;SG
iemand	någon	iemand	någon	PRO;3	PRO;INDF;MASC+FEM;SG
iemand	nån	iemand	nån	PRO;3	PRO;INDF;MASC+FEM;SG
iemand	någon	iemand	någon	PRO;3	PRO;INDF;MASC+FEM;SG
iemand	nån	iemand	nån	PRO;3	PRO;INDF;MASC+FEM;SG
wedstrijd	spel	wedstrijd	spel	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
wedstrijd	spelet	wedstrijd	spel	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
wedstrijd	game	wedstrijd	game	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
wedstrijd	match	wedstrijd	match	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
wedstrijd	vilt	wedstrijd	vilja	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
wedstrijd	tävling	wedstrijd	tävling	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
valt	faller	vallen	falla	V;SG;PRS;FIN	V;IND;PRS;FIN;ACT
britse	brittisk	brits	brittisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
britse	brittiska	brits	brittisk	ADJ	ADJ;NOM;PL
britse	brittiskt	brits	brittisk	ADJ	ADJ;NOM;INDF;NEUT;SG
taxonomische	taxonomiska	taxonomisch	taxonomisk	ADJ	ADJ;NOM;PL
school	skola	school	skola	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
school	skolan	school	skola	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
duidelijk	klart	duidelijk	klar	ADJ	ADJ;NOM;INDF;NEUT;SG
duidelijk	tydlig	duidelijk	tydlig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
duidelijk	klart	duidelijk	klar	ADJ	ADJ;NOM;INDF;NEUT;SG
duidelijk	tydligt	duidelijk	tydlig	ADJ	ADJ;NOM;INDF;NEUT;SG
beter	bättre	goed	bra	ADJ;CMPR	ADJ;NOM;CMPR
daarom	alltså	daarom	alltså	ADV	ADV
daarom	därför	daarom	därför	ADV	ADV
versie	version	versie	version	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
versie	versionen	versie	version	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
eiland	ön	eiland	ön	N;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
nooit	aldrig	nooit	aldrig	ADV	ADV;NEG
geeft	returnerar	geven	returnera	V;SG;PRS;FIN	V;IND;PRS;FIN;ACT
geeft	återvänder	geven	återvänd	V;SG;PRS;FIN	V;IND;PRS;FIN;ACT
geeft	returneras	geven	returnera	V;SG;PRS;FIN	V;NFIN;PASS
geeft	ger	geven	ge	V;SG;PRS;FIN	V;IND;PRS;FIN;ACT
geeft	skänker	geven	skänka	V;SG;PRS;FIN	V;IND;PRS;FIN;ACT
diverse	olika	divers	olik	ADJ	ADJ;NOM;PL
diverse	övrigt	divers	övrigt	ADJ	ADJ;NOM;INDF;NEUT;SG
