che	那	che	那	DET	DET
testa	頭部	testa	頭部	N;FEM;SG	N
romanzo	小說	romanzo	小說	N;MASC;SG	N
forte	強壯	forte	強壯	ADJ;SG	ADJ
forte	強烈	forte	強烈	ADJ;SG	ADJ
forte	堅強	forte	堅強	ADJ;SG	ADJ
impero	帝國	impero	帝國	N;MASC;SG	N
diritto	法律	diritto	法律	N;MASC;SG	N
mare	海邊	mare	海邊	N;MASC;SG	N
mare	大海	mare	大海	N;MASC;SG	N
mare	海上	mare	海上	N;MASC;SG	N
mare	海	mare	海	N;MASC;SG	N
unione	聯盟	unione	聯盟	N;FEM;SG	N
unione	工會	unione	工會	N;FEM;SG	N
piazza	平方	piazza	平方	N;FEM;SG	N
piazza	方塊	piazza	方塊	N;FEM;SG	N
piazza	方形	piazza	方形	N;FEM;SG	N
piazza	廣場	piazza	廣場	N;FEM;SG	N
piazza	廣場	piazza	廣場	N;FEM;SG	N
potere	電力	potere	電力	N;MASC;SG	N
potere	電源	potere	電源	N;MASC;SG	N
potere	動力	potere	動力	N;MASC;SG	N
potere	權力	potere	權力	N;MASC;SG	N
senso	感	senso	感	N;MASC;SG	N
rete	網	rete	網	N;FEM;SG	N
rete	網路	rete	網路	N;FEM;SG	N
rete	網	rete	網	N;FEM;SG	N
lato	側	lato	側	N;MASC;SG	N
forza	力氣	forza	力氣	N;FEM;SG	N
forza	強度	forza	強度	N;FEM;SG	N
forza	實力	forza	實力	N;FEM;SG	N
forza	力量	forza	力量	N;FEM;SG	N
forza	體力	forza	體力	N;FEM;SG	N
forza	武力	forza	武力	N;FEM;SG	N
superiore	優越	superiore	優越	ADJ;CMPR;SG	ADJ
superiore	較高	superiore	較高	ADJ;CMPR;SG	ADJ
superiore	更高	superiore	更高	ADJ;CMPR;SG	ADJ
breve	簡短	breve	簡短	ADJ;SG	ADJ
breve	簡短	breve	簡短	ADJ;SG	ADJ
lavori	工作	lavoro	工作	N;MASC;PL	N
fronte	前面	fronte	前面	N;SG	N
fronte	陣線	fronte	陣線	N;SG	N
fronte	額頭	fronte	額頭	N;SG	N
ovest	西邊	ovest	西邊	N;MASC;SG	N
ovest	西	ovest	西	N;MASC;SG	N
ovest	西部	ovest	西部	N;MASC;SG	N
nato	生	nascere	生	V;MASC;SG;PST;V.PTCP	V
nato	誕生	nascere	誕生	V;MASC;SG;PST;V.PTCP	V
nato	出生	nascere	出生	V;MASC;SG;PST;V.PTCP	V
dipartimento	部門	dipartimento	部門	N;MASC;SG	N
passato	過往	passato	過往	N;MASC;SG	N
passato	過去	passato	過去	N;MASC;SG	N
caratteristiche	特徵	caratteristica	特徵	N;FEM;PL	N
caratteristiche	特性	caratteristica	特性	N;FEM;PL	N
caratteristiche	特點	caratteristica	特點	N;FEM;PL	N
caratteristiche	功能	caratteristica	功能	N;FEM;PL	N
caratteristiche	特色	caratteristica	特色	N;FEM;PL	N
caratteristiche	特徵	caratteristica	特徵	N;FEM;PL	N
caratteristiche	特點	caratteristica	特點	N;FEM;PL	N
edizioni	版本	edizione	版本	N;FEM;PL	N
dire	說	dire	說	V;NFIN	V
guida	指南	guida	指南	N;FEM;SG	N
guida	指引	guida	指引	N;FEM;SG	N
guida	嚮導	guida	嚮導	N;FEM;SG	N
diocesi	教區	diocesi	教區	N;FEM	N
consiglio	安理	consiglio	安理	N;MASC;SG	N
villa	別墅	villa	別墅	N;FEM;SG	N
membri	成員	membro	成員	N;MASC;PL	N
problemi	煩惱	problema	煩惱	N;MASC;PL	N
antica	古老	antico	古老	ADJ;FEM;SG	ADJ
problema	問題	problema	問題	N;MASC;SG	N
mano	手	mano	手	N;FEM;SG	N
migliore	更好	migliore	更好	ADJ;CMPR;SG	ADJ
migliore	最好	migliore	最好	ADJ;CMPR;SG	ADJ
parti	部件	parte	部件	N;FEM;PL	N
giornalista	記者	giornalista	記者	N;SG	N
giornalista	記者	giornalista	記者	N;SG	N
festival	節慶	festival	節慶	N;MASC	N
festival	節日	festival	節日	N;MASC	N
valle	河谷	valle	河谷	N;FEM;SG	N
valle	谷	valle	谷	N;FEM;SG	N
valle	山谷	valle	山谷	N;FEM;SG	N
valle	谷地	valle	谷地	N;FEM;SG	N
luce	光線	luce	光線	N;FEM;SG	N
luce	光	luce	光	N;FEM;SG	N
luce	燈光	luce	燈光	N;FEM;SG	N
luce	光明	luce	光明	N;FEM;SG	N
league	聯盟	leaguo	聯盟	N;FEM	N
league	同盟	leaguo	同盟	N;FEM	N
league	聯賽	leaguo	聯賽	N;FEM	N
lista	名單	lista	名單	N;FEM;SG	N
lista	清單	lista	清單	N;FEM;SG	N
ore	小時	ora	小時	N;FEM;PL	N
edificio	大樓	edificio	大樓	N;MASC;SG	N
edificio	建築	edificio	建築	N;MASC;SG	N
dio	神	dio	神	N;MASC;SG	N
casi	案例	caso	案例	N;MASC;PL	N
sinistra	左側	sinistra	左側	N;FEM;SG	N
sinistra	左	sinistra	左	N;FEM;SG	N
sinistra	左翼	sinistra	左翼	N;FEM;SG	N
sinistra	左邊	sinistra	左邊	N;FEM;SG	N
modello	模範	modello	模範	N;MASC;SG	N
modello	模型	modello	模型	N;MASC;SG	N
modello	型號	modello	型號	N;MASC;SG	N
modello	模特	modello	模特	N;MASC;SG	N
modello	樣板	modello	樣板	N;MASC;SG	N
modello	模板	modello	模板	N;MASC;SG	N
aeroporto	機場	aeroporto	機場	N;MASC;SG	N
velocità	速度	velocità	速度	N;FEM	N
velocità	速度	velocità	速度	N;FEM	N
velocità	速	velocità	速	N;FEM	N
imperatore	皇帝	imperatore	皇帝	N;MASC;SG	N
imperatore	天皇	imperatore	天皇	N;MASC;SG	N
movimento	運動	movimento	運動	N;MASC;SG	N
motore	引擎	motore	引擎	N;MASC;SG	N
motore	馬達	motore	馬達	N;MASC;SG	N
motore	電機	motore	電機	N;MASC;SG	N
vero	真實	vero	真實	ADJ;MASC;SG	ADJ
nuovi	新	nuovo	新	ADJ;MASC;PL	ADJ
style	樣式	style	樣式	N	N
style	風格	style	風格	N	N
valore	價值	valore	價值	N;MASC;SG	N
valore	數值	valore	數值	N;MASC;SG	N
valore	值	valore	值	N;MASC;SG	N
gruppi	群組	gruppo	群組	N;MASC;PL	N
gruppi	團體	gruppo	團體	N;MASC;PL	N
love	戀愛	love	戀愛	N	N
love	愛情	love	愛情	N	N
cultura	文化	cultura	文化	N;FEM;SG	N
spazio	太空	spazio	太空	N;MASC;SG	N
spazio	空間	spazio	空間	N;MASC;SG	N
troppo	太	troppo	太	ADV	ADV
amico	隊友	amico	隊友	N;MASC;SG	N
amico	花花	amico	花花	N;MASC;SG	N
amico	朋友	amico	朋友	N;MASC;SG	N
amico	好友	amico	好友	N;MASC;SG	N
membro	會員	membro	會員	N;MASC;SG	N
membro	成員	membro	成員	N;MASC;SG	N
rock	岩	rock	岩	N;MASC	N
rock	岩石	rock	岩石	N;MASC	N
rock	石頭	rock	石頭	N;MASC	N
rock	搖滾	rock	搖滾	N;MASC	N
mezzo	半數	mezzo	半數	N;MASC;SG	N
lunghezza	長度	lunghezza	長度	N;FEM;SG	N
processo	審訊	processo	審訊	N;MASC;SG	N
processo	審判	processo	審判	N;MASC;SG	N
attacco	襲擊	attacco	襲擊	N;MASC;SG	N
proprietà	地產	proprietà	地產	N;FEM	N
proprietà	屬性	proprietà	屬性	N;FEM	N
proprietà	財產	proprietà	財產	N;FEM	N
proprietà	物業	proprietà	物業	N;FEM	N
proprietà	屬性	proprietà	屬性	N;FEM	N
partita	比賽	partita	比賽	N;FEM;SG	N
partita	遊戲	partita	遊戲	N;FEM;SG	N
utilizzato	使用	utilizzare	使用	V;MASC;SG;PST;V.PTCP	V
titoli	證券	titolo	證券	N;MASC;PL	N
titoli	頭銜	titolo	頭銜	N;MASC;PL	N
titoli	職銜	titolo	職銜	N;MASC;PL	N
titoli	標題	titolo	標題	N;MASC;PL	N
colore	色	colore	色	N;MASC;SG	N
colore	彩色	colore	彩色	N;MASC;SG	N
colore	顏色	colore	顏色	N;MASC;SG	N
colore	色彩	colore	色彩	N;MASC;SG	N
colore	彩色	colore	彩色	N;MASC;SG	N
colore	顏色	colore	顏色	N;MASC;SG	N
colore	色彩	colore	色彩	N;MASC;SG	N
antico	古老	antico	古老	ADJ;MASC;SG	ADJ
antico	舊	antico	舊	ADJ;MASC;SG	ADJ
man	人	mano	人	N	N
man	男人	mano	男人	N	N
principe	王子	principe	王子	N;MASC;SG	N
principe	太子	principe	太子	N;MASC;SG	N
principe	親王	principe	親王	N;MASC;SG	N
notte	夜晚	notte	夜晚	N;FEM;SG	N
notte	晚上	notte	晚上	N;FEM;SG	N
notte	夜	notte	夜	N;FEM;SG	N
mese	月	mese	月	N;MASC;SG	N
mese	個	mese	個	N;MASC;SG	N
mese	月份	mese	月份	N;MASC;SG	N
nuove	新	nuovo	新	ADJ;FEM;PL	ADJ
batteria	電池	batteria	電池	N;FEM;SG	N
batteria	電量	batteria	電量	N;FEM;SG	N
batteria	鼓聲	batteria	鼓聲	N;FEM;SG	N
batteria	鼓	batteria	鼓	N;FEM;SG	N
immagini	影像	immagine	影像	N;FEM;PL	N
immagini	圖片	immagine	圖片	N;FEM;PL	N
immagini	圖片	immagine	圖片	N;FEM;PL	N
immagini	像片	immagine	像片	N;FEM;PL	N
immagini	圖畫	immagine	圖畫	N;FEM;PL	N
immagini	照片	immagine	照片	N;FEM;PL	N
argento	銀色	argento	銀色	N;MASC;SG	N
argento	銀	argento	銀	N;MASC;SG	N
poeta	詩人	poeta	詩人	N;MASC;SG	N
tempi	時代	tempo	時代	N;MASC;PL	N
tempi	時報	tempo	時報	N;MASC;PL	N
persona	人格	persona	人格	N;FEM;SG	N
massima	最大	massimo	最大	ADJ;FEM;SG	ADJ
massima	最大	massimo	最大	ADJ;FEM;SG	ADJ
licenza	執照	licenza	執照	N;FEM;SG	N
licenza	執照	licenza	執照	N;FEM;SG	N
licenza	駕照	licenza	駕照	N;FEM;SG	N
template	樣板	templare	樣板	N;MASC	N
template	模板	templare	模板	N;MASC	N
template	樣板	templare	樣板	N;MASC	N
template	模板	templare	模板	N;MASC	N
reti	籃網	rete	籃網	N;FEM;PL	N
reti	漁網	rete	漁網	N;FEM;PL	N
reti	蚊帳	rete	蚊帳	N;FEM;PL	N
reti	網路	rete	網路	N;FEM;PL	N
funzione	功能	funzione	功能	N;FEM;SG	N
funzione	職能	funzione	職能	N;FEM;SG	N
funzione	函數	funzione	函數	N;FEM;SG	N
scena	場景	scena	場景	N;FEM;SG	N
scena	現場	scena	現場	N;FEM;SG	N
cinema	電影	cinema	電影	N;MASC	N
cinema	電影	cinema	電影	N;MASC	N
cinema	電影	cinema	電影	N;MASC	N
cinema	電影	cinema	電影	N;MASC	N
cinema	戲院	cinema	戲院	N;MASC	N
associazione	協會	associazione	協會	N;FEM;SG	N
ragazza	女生	ragazza	女生	N;FEM;SG	N
ragazza	姑娘	ragazza	姑娘	N;FEM;SG	N
ragazza	女孩	ragazza	女孩	N;FEM;SG	N
elementi	元素	elemento	元素	N;MASC;PL	N
elementi	要件	elemento	要件	N;MASC;PL	N
franco	法郎	franco	法郎	N;MASC;SG	N
torre	塔	torre	塔	N;FEM;SG	N
torre	塔台	torre	塔台	N;FEM;SG	N
reale	真實	reale	真實	ADJ;SG	ADJ
corte	法庭	corte	法庭	N;FEM;SG	N
corte	法院	corte	法院	N;FEM;SG	N
compagnia	公司	compagnia	公司	N;FEM;SG	N
produttore	廠	produttore	廠	N;MASC;SG	N
azione	動作	azione	動作	N;FEM;SG	N
azione	行動	azione	行動	N;FEM;SG	N
risultati	成果	risultato	成果	N;MASC;PL	N
risultati	結果	risultato	結果	N;MASC;PL	N
interesse	興趣	interesse	興趣	N;MASC;SG	N
interesse	利息	interesse	利息	N;MASC;SG	N
campione	樣品	campione	樣品	N;MASC;SG	N
campione	抽樣	campione	抽樣	N;MASC;SG	N
campione	樣本	campione	樣本	N;MASC;SG	N
campione	冠軍	campione	冠軍	N;MASC;SG	N
campione	冠軍	campione	冠軍	N;MASC;SG	N
live	活	live	活	N;MASC	N
donne	婦女	donna	婦女	N;FEM;PL	N
donne	女性	donna	女性	N;FEM;PL	N
decide	決定	decidere	決定	V;IND;SG;3;PRS;FIN	V
parla	聊	parlare	聊	V;IND;SG;3;PRS;FIN	V
truppe	部隊	truppa	部隊	N;FEM;PL	N
possibilità	可能	possibilità	可能	N;FEM	N
possibilità	機會	possibilità	機會	N;FEM	N
possibilità	可能	possibilità	可能	N;FEM	N
destra	右	destra	右	N;FEM;SG	N
difesa	辯護	difesa	辯護	N;FEM;SG	N
difesa	國防	difesa	國防	N;FEM;SG	N
difesa	防禦	difesa	防禦	N;FEM;SG	N
difesa	防守	difesa	防守	N;FEM;SG	N
difesa	國防	difesa	國防	N;FEM;SG	N
accordo	和弦	accordo	和弦	N;MASC;SG	N
accordo	弦	accordo	弦	N;MASC;SG	N
accordo	協定	accordo	協定	N;MASC;SG	N
accordo	協議	accordo	協議	N;MASC;SG	N
dimensioni	尺寸	dimensione	尺寸	N;FEM;PL	N
dimensioni	大小	dimensione	大小	N;FEM;PL	N
dimensioni	體積	dimensione	體積	N;FEM;PL	N
dimensioni	尺寸	dimensione	尺寸	N;FEM;PL	N
completamente	完全	completamente	完全	ADV	ADV
completamente	完全	completamente	完全	ADV	ADV
radio	電台	radio	電台	N;FEM	N
radio	廣播	radio	廣播	N;FEM	N
radio	廣播	radio	廣播	N;FEM	N
records	紀錄	records	紀錄	N;MASC	N
sette	七七	sette	七七	NUM	NUM
sette	七	sette	七	NUM	NUM
sette	七	sette	七	NUM	NUM
capitale	資本	capitale	資本	N;FEM;SG	N
capitale	首都	capitale	首都	N;FEM;SG	N
competizioni	競賽	competizione	競賽	N;FEM;PL	N
situazione	情況	situazione	情況	N;FEM;SG	N
parole	詞語	parola	詞語	N;FEM;PL	N
parole	字	parola	字	N;FEM;PL	N
parole	詞	parola	詞	N;FEM;PL	N
aiuto	援助	aiuto	援助	N;MASC;SG	N
effetti	特效	effetto	特效	N;MASC;PL	N
effetti	效應	effetto	效應	N;MASC;PL	N
effetti	效果	effetto	效果	N;MASC;PL	N
rivista	雜誌	rivista	雜誌	N;FEM;SG	N
parco	樸	parco	樸	N;MASC;SG	N
parco	公園	parco	公園	N;MASC;SG	N
incontro	邂逅	incontro	邂逅	N;MASC;SG	N
otto	八	otto	八	NUM	NUM
otto	八	otto	八	NUM	NUM
direzione	方向	direzione	方向	N;FEM;SG	N
richiesta	查詢	richiesta	查詢	N;FEM;SG	N
editore	編輯	editore	編輯	N;MASC;SG	N
risultato	結果	risultato	結果	N;MASC;SG	N
usato	使用	usare	使用	V;MASC;SG;PST;V.PTCP	V
mostra	展示	mostrare	展示	V;IND;SG;3;PRS;FIN	V
mostra	顯示	mostrare	顯示	V;IND;SG;3;PRS;FIN	V
duca	公爵	duca	公爵	N;MASC;SG	N
carica	負載	carica	負載	N;FEM;SG	N
carica	電荷	carica	電荷	N;FEM;SG	N
carica	收費	carica	收費	N;FEM;SG	N
cose	事情	cosa	事情	N;FEM;PL	N
prova	嘗試	provare	嘗試	V;IND;SG;3;PRS;FIN	V
prova	試試	provare	試試	V;IND;SG;3;PRS;FIN	V
qualità	素質	qualità	素質	N;FEM	N
qualità	品質	qualità	品質	N;FEM	N
qualità	優質	qualità	優質	N;FEM	N
qualità	質量	qualità	質量	N;FEM	N
black	黑	black	黑	N	N
black	黑色	black	黑色	N	N
black	黑人	black	黑人	N	N
minuti	分鐘	minuto	分鐘	N;MASC;PL	N
stella	星星	stella	星星	N;FEM;SG	N
stella	恆星	stella	恆星	N;FEM;SG	N
stella	星	stella	星	N;FEM;SG	N
stella	明星	stella	明星	N;FEM;SG	N
porto	埠	porto	埠	N;MASC;SG	N
porto	港口	porto	港口	N;MASC;SG	N
angelo	天使	angelo	天使	N;MASC;SG	N
tecnica	技術	tecnica	技術	N;FEM;SG	N
tecnica	技術	tecnica	技術	N;FEM;SG	N
tecnica	技巧	tecnica	技巧	N;FEM;SG	N
lega	合金	lega	合金	N;FEM;SG	N
lega	聯盟	lega	聯盟	N;FEM;SG	N
lega	同盟	lega	同盟	N;FEM;SG	N
lega	聯賽	lega	聯賽	N;FEM;SG	N
azienda	公司	azienda	公司	N;FEM;SG	N
artista	藝術	artista	藝術	N;SG	N
artista	藝人	artista	藝人	N;SG	N
pure	純粹	pure	純粹	ADV	ADV
record	唱片	record	唱片	N;MASC	N
record	紀錄	record	紀錄	N;MASC	N
record	紀錄	record	紀錄	N;MASC	N
diventa	成	diventare	成	V;IND;SG;3;PRS;FIN	V
mercato	市場	mercato	市場	N;MASC;SG	N
mercato	市場	mercato	市場	N;MASC;SG	N
versioni	版本	versione	版本	N;FEM;PL	N
giocatori	球員	giocatore	球員	N;MASC;PL	N
giocatori	玩家	giocatore	玩家	N;MASC;PL	N
giocatori	賭徒	giocatore	賭徒	N;MASC;PL	N
chiamata	致電	chiamare	致電	V;FEM;SG;PST;V.PTCP	V
chiamata	打電	chiamare	打電	V;FEM;SG;PST;V.PTCP	V
chiamata	呼叫	chiamare	呼叫	V;FEM;SG;PST;V.PTCP	V
stagioni	季	stagione	季	N;FEM;PL	N
stagioni	季節	stagione	季節	N;FEM;PL	N
sale	食鹽	sala	食鹽	N;MASC;SG	N
sale	鹽	sala	鹽	N;MASC;SG	N
libri	圖書	libro	圖書	N;MASC;PL	N
libri	書	libro	書	N;MASC;PL	N
libri	書籍	libro	書籍	N;MASC;PL	N
border	邊界	bordere	邊界	N	N
border	邊框	bordere	邊框	N	N
border	邊境	bordere	邊境	N	N
trovare	找到	trovare	找到	V;NFIN	V
trovare	尋找	trovare	尋找	V;NFIN	V
natura	自然	natura	自然	N;FEM;SG	N
natura	性質	natura	性質	N;FEM;SG	N
tennis	網球	tennis	網球	N;MASC;SG	N
capacità	能力	capacità	能力	N;FEM	N
capacità	容量	capacità	容量	N;FEM	N
capacità	能力	capacità	能力	N;FEM	N
capacità	能力	capacità	能力	N;FEM	N
frazione	分數	frazione	分數	N;FEM;SG	N
nave	船隻	nave	船隻	N;FEM;SG	N
nave	船	nave	船	N;FEM;SG	N
nave	船隻	nave	船隻	N;FEM;SG	N
nave	艦	nave	艦	N;FEM;SG	N
nave	船舶	nave	船舶	N;FEM;SG	N
estate	夏日	estate	夏日	N;FEM;SG	N
estate	夏季	estate	夏季	N;FEM;SG	N
estate	暑假	estate	暑假	N;FEM;SG	N
estate	夏天	estate	夏天	N;FEM;SG	N
volume	體積	volume	體積	N;MASC;SG	N
volume	音量	volume	音量	N;MASC;SG	N
fuoco	消防	fuoco	消防	N;MASC;SG	N
fuoco	火	fuoco	火	N;MASC;SG	N
fuoco	火災	fuoco	火災	N;MASC;SG	N
differenza	差額	differenza	差額	N;FEM;SG	N
differenza	區別	differenza	區別	N;FEM;SG	N
differenza	差別	differenza	差別	N;FEM;SG	N
differenza	差異	differenza	差異	N;FEM;SG	N
gol	目標	gol	目標	N;MASC	N
gol	目標	gol	目標	N;MASC	N
composto	復合	comporre	復合	V;MASC;SG;PST;V.PTCP	V
composto	化合	comporre	化合	V;MASC;SG;PST;V.PTCP	V
campagna	鄉村	campagna	鄉村	N;FEM;SG	N
campagna	鄉下	campagna	鄉下	N;FEM;SG	N
campagna	鄉間	campagna	鄉間	N;FEM;SG	N
campagna	農村	campagna	農村	N;FEM;SG	N
organizzazione	組織	organizzazione	組織	N;FEM;SG	N
organizzazione	組織	organizzazione	組織	N;FEM;SG	N
lago	湖泊	lago	湖泊	N;MASC;SG	N
lago	湖	lago	湖	N;MASC;SG	N
canale	運河	canale	運河	N;MASC;SG	N
canale	頻道	canale	頻道	N;MASC;SG	N
canale	海峽	canale	海峽	N;MASC;SG	N
canale	通道	canale	通道	N;MASC;SG	N
viaggio	航程	viaggio	航程	N;MASC;SG	N
viaggio	旅行	viaggio	旅行	N;MASC;SG	N
viaggio	旅費	viaggio	旅費	N;MASC;SG	N
viaggio	旅遊	viaggio	旅遊	N;MASC;SG	N
viaggio	旅途	viaggio	旅途	N;MASC;SG	N
viaggio	旅程	viaggio	旅程	N;MASC;SG	N
viaggio	旅行	viaggio	旅行	N;MASC;SG	N
viaggio	行程	viaggio	行程	N;MASC;SG	N
tappa	舞台	tappa	舞台	N;FEM;SG	N
tappa	階段	tappa	階段	N;FEM;SG	N
inferiore	更低	inferiore	更低	ADJ;CMPR;SG	ADJ
inferiore	較低	inferiore	較低	ADJ;CMPR;SG	ADJ
ponte	橋	ponte	橋	N;MASC;SG	N
ponte	艦橋	ponte	艦橋	N;MASC;SG	N
ponte	大橋	ponte	大橋	N;MASC;SG	N
ponte	甲板	ponte	甲板	N;MASC;SG	N
materiale	物料	materiale	物料	N;MASC;SG	N
materiale	材質	materiale	材質	N;MASC;SG	N
materiale	材料	materiale	材料	N;MASC;SG	N
pallacanestro	籃球	pallacanestro	籃球	N;FEM	N
comprende	包括	comprendere	包括	V;IND;SG;3;PRS;FIN	V
fisica	物理	fisica	物理	N;FEM;SG	N
fisica	物理	fisica	物理	N;FEM;SG	N
fisica	物理	fisica	物理	N;FEM;SG	N
pilota	試點	pilota	試點	N;MASC;SG	N
cancellare	刪除	cancellare	刪除	V;NFIN	V
cancellare	刪去	cancellare	刪去	V;NFIN	V
contiene	含有	contenere	含有	V;IND;SG;3;PRS;FIN	V
contiene	包含	contenere	包含	V;IND;SG;3;PRS;FIN	V
armi	武器	arma	武器	N;FEM;PL	N
armi	兵器	arma	兵器	N;FEM;PL	N
armi	槍支	arma	槍支	N;FEM;PL	N
armi	槍械	arma	槍械	N;FEM;PL	N
armi	軍	arma	軍	N;FEM;PL	N
relazione	報告	relazione	報告	N;FEM;SG	N
relazione	戀愛	relazione	戀愛	N;FEM;SG	N
relazione	感情	relazione	感情	N;FEM;SG	N
relazione	關係	relazione	關係	N;FEM;SG	N
oggetto	天體	oggetto	天體	N;MASC;SG	N
oggetto	物件	oggetto	物件	N;MASC;SG	N
oggetto	主題	oggetto	主題	N;MASC;SG	N
eventi	事件	evento	事件	N;MASC;PL	N
eventi	活動	evento	活動	N;MASC;PL	N
medico	內科	medico	內科	N;MASC;SG	N
medico	醫療	medico	醫療	N;MASC;SG	N
medico	醫務	medico	醫務	N;MASC;SG	N
medico	醫學	medico	醫學	N;MASC;SG	N
medico	醫師	medico	醫師	N;MASC;SG	N
medico	醫生	medico	醫生	N;MASC;SG	N
medico	博士	medico	博士	N;MASC;SG	N
conto	帳號	conto	帳號	N;MASC;SG	N
conto	帳戶	conto	帳戶	N;MASC;SG	N
semplice	簡單	semplice	簡單	ADJ;SG	ADJ
ministro	大臣	ministro	大臣	N;MASC;SG	N
ministro	部長	ministro	部長	N;MASC;SG	N
motivo	理由	motivo	理由	N;MASC;SG	N
motivo	理性	motivo	理性	N;MASC;SG	N
motivo	原因	motivo	原因	N;MASC;SG	N
sole	太陽	sole	太陽	N;MASC;SG	N
sole	陽光	sole	陽光	N;MASC;SG	N
sole	陽光	sole	陽光	N;MASC;SG	N
prodotti	商品	prodotto	商品	N;MASC;PL	N
prodotti	產品	prodotto	產品	N;MASC;PL	N
prodotti	產物	prodotto	產物	N;MASC;PL	N
prodotti	商品	prodotto	商品	N;MASC;PL	N
prodotti	產品	prodotto	產品	N;MASC;PL	N
sport	體育	sport	體育	N;MASC	N
sport	運動	sport	運動	N;MASC	N
sport	體育	sport	體育	N;MASC	N
sport	運動	sport	運動	N;MASC	N
direttamente	直接	direttamente	直接	ADV	ADV
grafica	圖形	grafica	圖形	N;FEM;SG	N
grafica	圖形	grafica	圖形	N;FEM;SG	N
grafica	繪圖	grafica	繪圖	N;FEM;SG	N
ottenere	獲取	ottenere	獲取	V;NFIN	V
ottenere	獲得	ottenere	獲得	V;NFIN	V
ottenere	得到	ottenere	得到	V;NFIN	V
creare	創建	creare	創建	V;NFIN	V
creare	創建	creare	創建	V;NFIN	V
divisioni	師團	divisione	師團	N;FEM;PL	N
isole	群島	isola	群島	N;FEM;PL	N
isole	島嶼	isola	島嶼	N;FEM;PL	N
colonna	柱	colonna	柱	N;FEM;SG	N
colonna	專欄	colonna	專欄	N;FEM;SG	N
colonna	欄	colonna	欄	N;FEM;SG	N
medaglia	獎章	medaglia	獎章	N;FEM;SG	N
medaglia	勳章	medaglia	勳章	N;FEM;SG	N
medaglia	獎牌	medaglia	獎牌	N;FEM;SG	N
testi	歌詞	testo	歌詞	N;MASC;PL	N
tratto	拉伸	tratto	拉伸	N;MASC;SG	N
tratto	伸展	tratto	伸展	N;MASC;SG	N
vecchio	舊	vecchio	舊	ADJ;MASC;SG	ADJ
matrimonio	婚姻	matrimonio	婚姻	N;MASC;SG	N
matrimonio	婚禮	matrimonio	婚禮	N;MASC;SG	N
onda	浪潮	onda	浪潮	N;FEM;SG	N
onda	波	onda	波	N;FEM;SG	N
onda	波浪	onda	波浪	N;FEM;SG	N
aspetto	外觀	aspetto	外觀	N;MASC;SG	N
aspetto	外表	aspetto	外表	N;MASC;SG	N
aspetto	外貌	aspetto	外貌	N;MASC;SG	N
contratto	合同	contratto	合同	N;MASC;SG	N
contratto	合約	contratto	合約	N;MASC;SG	N
raccolta	收藏	raccolta	收藏	N;FEM;SG	N
mark	標記	mark	標記	N	N
naturale	天然	naturale	天然	ADJ;SG	ADJ
scritta	書寫	scritto	書寫	V;FEM;SG;PST;V.PTCP	V
scritta	撰寫	scritto	撰寫	V;FEM;SG;PST;V.PTCP	V
coppia	夫妻	coppia	夫妻	N;FEM;SG	N
coppia	情侶	coppia	情侶	N;FEM;SG	N
coppia	夫婦	coppia	夫婦	N;FEM;SG	N
coppia	力	coppia	力	N;FEM;SG	N
coppia	扭矩	coppia	扭矩	N;FEM;SG	N
coppia	扭力	coppia	扭力	N;FEM;SG	N
presto	及	presto	及	ADV	ADV
presto	很快	presto	很快	ADV	ADV
vedere	見	vedere	見	V;NFIN	V
condizioni	條件	condizione	條件	N;FEM;PL	N
condizioni	條件	condizione	條件	N;FEM;PL	N
condizioni	狀況	condizione	狀況	N;FEM;PL	N
complesso	複雜	complesso	複雜	ADJ;MASC;SG	ADJ
linee	線	linea	線	N;FEM;PL	N
linee	線	linea	線	N;FEM;PL	N
orchestra	管弦	orchestra	管弦	N;FEM;SG	N
orchestra	樂團	orchestra	樂團	N;FEM;SG	N
settore	部門	settore	部門	N;MASC;SG	N
principalmente	大多	principalmente	大多	ADV	ADV
camera	房間	camera	房間	N;FEM;SG	N
camera	房	camera	房	N;FEM;SG	N
cup	盃	cup	盃	N;MASC	N
cup	杯	cup	杯	N;MASC	N
cup	杯子	cup	杯子	N;MASC	N
comandante	司令	comandante	司令	N;MASC;SG	N
settimana	星期	settimana	星期	N;FEM;SG	N
settimana	週	settimana	週	N;FEM;SG	N
potenza	效力	potenza	效力	N;FEM;SG	N
potenza	電力	potenza	電力	N;FEM;SG	N
potenza	電源	potenza	電源	N;FEM;SG	N
potenza	動力	potenza	動力	N;FEM;SG	N
potenza	權力	potenza	權力	N;FEM;SG	N
collaborazione	協作	collaborazione	協作	N;FEM;SG	N
figura	圖	figura	圖	N;FEM;SG	N
giovani	青年	giovane	青年	N;PL	N
giovani	青春	giovane	青春	N;PL	N
giovani	青少	giovane	青少	N;PL	N
gare	種族	gara	種族	N;FEM;PL	N
croce	尾	croce	尾	N;FEM;SG	N
croce	背面	croce	背面	N;FEM;SG	N
croce	反面	croce	反面	N;FEM;SG	N
croce	十字	croce	十字	N;FEM;SG	N
croce	十字	croce	十字	N;FEM;SG	N
croce	交叉	croce	交叉	N;FEM;SG	N
zone	區	zona	區	N;FEM;PL	N
zone	區域	zona	區域	N;FEM;PL	N
posta	郵件	posta	郵件	N;FEM;SG	N
posta	郵寄	posta	郵寄	N;FEM;SG	N
posta	信件	posta	信件	N;FEM;SG	N
