この	ini	この	ini	DET	DET
誕生	lahir	誕生	lahir	V	V;SG;ACT
指揮	memerintah	指揮	menperintah	V	V;SG;ACT
レース	balapan	レース	balapan	N	N;SG
レース	perlombaan	レース	perlombaan	N	N;SG
レース	ras	レース	ras	N	N;SG
レース	lomba	レース	lomba	N	N;SG
レース	balapan	レース	balapan	N	N;SG
レース	balap	レース	balap	N	N;SG;ACT
レース	racing	レース	racing	N	N
レース	lace	レース	lace	N	N
レース	renda	レース	renda	N	N
郵便	surat	郵便	surat	N	N;SG
郵便	surel	郵便	surel	N	N
項目	entri	項目	entri	N	N;SG
項目	masukan	項目	masukan	N	N;SG
カップ	cangkir	カップ	cangkir	N	N;SG
カップ	gelas	カップ	gelas	N	N;SG
カップ	piala	カップ	piala	N	N;SG
カップ	cangkir	カップ	cangkir	N	N;SG
ラン	lari	ラン	lari	N	N;SG
レイ	sinar	レイ	sinar	N	N;SG
移転	mentransfer	移転	mentransfer	V	V;SG;ACT
ほぼ	hampir	ほぼ	hampir	ADV	ADV
ほぼ	hampir	ほぼ	hampir	ADV	ADV
交差点	perempatan	交差点	perempatan	N	N;SG
交差点	perpotongan	交差点	perpotongan	N	N;SG
交差点	persimpangan	交差点	persimpangan	N	N;SG
イベント	peristiwa	イベント	peristiwa	N	N;SG
イベント	kegiatan	イベント	kegiatan	N	N;SG
イベント	event	イベント	event	N	N
イベント	acara	イベント	acara	N	N;SG
イベント	peristiwa	イベント	peristiwa	N	N;SG
イベント	acara	イベント	acara	N	N;SG
異なる	berbeda	異なる	berbeda	V	V;SG;ACT
出典	sumber	出典	sumber	N	N;SG
出典	sumber	出典	sumber	N	N;SG
ほとんど	hampir	ほとんど	hampir	ADV	ADV
重要	penting	重要	penting	ADJ	ADJ;SG
プロジェクト	proyek	プロジェクト	proyek	N	N;SG
プロジェクト	projek	プロジェクト	projek	N	N;SG
プロジェクト	proyek	プロジェクト	proyek	N	N;SG
電車	kereta	電車	kereta	N	N;SG
建築	arsitektur	建築	arsitektur	N	N;SG
クラス	kelas	クラス	kelas	N	N;SG
クラス	angkatan	クラス	angkatan	N	N;SG
クラス	kelas	クラス	kelas	N	N;SG
普通	biasa	普通	biasa	ADJ	ADJ;SG
普通	normal	普通	normal	ADJ	ADJ;SG
施行	dipaksakan	施行	dipaksakan	V	V;SG;PASS
舞台	tahapan	舞台	tahapan	N	N;SG
舞台	pentas	舞台	pentas	N	N
舞台	tahap	舞台	tahap	N	N;SG
舞台	panggung	舞台	panggung	N	N;SG
意見	opini	意見	opini	N	N;SG
意見	pendapat	意見	pendapat	N	N;SG
意見	opini	意見	opini	N	N;SG
意見	pendapat	意見	pendapat	N	N;SG
再び	lagi	再び	lagi	ADV	ADV
発見	temukan	発見	temukan	V	V;SG;ACT
発見	menemukan	発見	mentemukan	V	V;SG;ACT
保護	melindungi	保護	menlindungi	V	V;SG;ACT
保護	melindungi	保護	menlindungi	V	V;SG;ACT
少女	gadis	少女	gadis	N	N;SG
試験	pemeriksaan	試験	penperiksaan	N	N;SG
試験	ujian	試験	ujian	N	N;SG
試験	ujian	試験	ujian	N	N;SG
作家	pengarang	作家	penarang	N	N;SG
作家	penulis	作家	pentulis	N	N;SG
作家	penulis	作家	pentulis	N	N;SG
作家	penulis	作家	pentulis	N	N;SG
作家	pengarang	作家	penarang	N	N;SG
作家	penulis	作家	pentulis	N	N;SG
作家	pembuat	作家	penbuat	N	N;SG
地球	bumi	地球	bumi	N	N;SG
方法	metoda	方法	metoda	N	N;SG
方法	metode	方法	metode	N	N;SG
特徴	karakteristik	特徴	karakteristik	N	N;SG
特徴	fitur	特徴	fitur	N	N;SG
特徴	fitur	特徴	fitur	N	N;SG
特徴	karakteristik	特徴	karakteristik	N	N;SG
ベース	pangkalan	ベース	pangkalan	N	N;SG
ベース	base	ベース	base	N	N
ベース	markas	ベース	markas	N	N;SG
ベース	bass	ベース	bass	N	N
男性	jantan	男性	jantan	N	N;SG
男性	pria	男性	pria	N	N;SG
男性	pria	男性	pria	N	N;SG
男性	manusia	男性	manusia	N	N;SG
ケース	kasus	ケース	kasus	N	N;SG
ケース	kasusnya	ケース	kasus	N	N;SG
ケース	kasus	ケース	kasus	N	N;SG
子供	anak	子供	anak	N	N;SG
子供	anakan	子供	anakan	N	N;SG
子供	anak	子供	anak	N	N;SG
大臣	menteri	大臣	menteri	N	N;SG
大臣	menteri	大臣	menteri	N	N;SG
コーナー	pojokan	コーナー	pojokan	N	N;SG
コーナー	sudut	コーナー	sudut	N	N;SG
取締役	sutradara	取締役	sutradara	N	N;SG
取締役	direktur	取締役	direktur	N	N;SG
取締役	direksi	取締役	direksi	N	N;SG
取締役	sutradara	取締役	sutradara	N	N;SG
人気	popularitas	人気	popularitas	N	N;SG
説明	jelaskan	説明	jelaskan	V	V;SG;ACT
説明	menjelaskan	説明	menjelaskan	V	V;SG;ACT
ドル	dolar	ドル	dolar	N	N;SG
ドル	dolar	ドル	dolar	N	N;SG
雑誌	majalah	雑誌	majalah	N	N;SG
雑誌	majalah	雑誌	majalah	N	N;SG
学科	departemen	学科	departemen	N	N;SG
学科	departemen	学科	departemen	N	N;SG
パー	nominal	パー	nominal	N	N;SG
登録	daftarkan	登録	daftarkan	V	V;SG;ACT
登録	mendaftar	登録	mendaftar	V	V;SG;ACT
ステージ	tahapan	ステージ	tahapan	N	N;SG
ステージ	pentas	ステージ	pentas	N	N
ステージ	tahap	ステージ	tahap	N	N;SG
ステージ	panggung	ステージ	panggung	N	N;SG
学生	pelajar	学生	pelajar	N	N;SG
学生	santri	学生	santri	N	N;SG
学生	mahasiswa	学生	mahasiswa	N	N;SG
学生	murid	学生	murid	N	N;SG
学生	siswa	学生	siswa	N	N;SG
学生	pelajar	学生	pelajar	N	N;SG
学生	mahasiswa	学生	mahasiswa	N	N;SG
学生	murid	学生	murid	N	N;SG
学生	siswa	学生	siswa	N	N;SG
周辺	sekitarnya	周辺	sekitar	N	N
言葉	kata	言葉	kata	N	N;SG
言葉	kata	言葉	kata	N	N;SG
教会	gereja	教会	gereja	N	N;SG
教会	gereja	教会	gereja	N	N;SG
内閣	kabinet	内閣	kabinet	N	N;SG
主張	mengklaim	主張	menklaim	V	V;SG;ACT
ロック	kunci	ロック	kunci	N	N;SG
ロック	gembok	ロック	gembok	N	N;SG
ロック	batuan	ロック	batuan	N	N;SG
ロック	batu	ロック	batu	N	N;SG
事故	kecelakaan	事故	kecelakaan	N	N;SG
事故	kecelakaan	事故	kecelakaan	N	N;SG
状況	situasi	状況	situasi	N	N;SG
状況	situasi	状況	situasi	N	N;SG
家族	keluarga	家族	keluarga	N	N;SG
家族	famili	家族	famili	N	N;SG
距離	kejauhan	距離	kejauhan	N	N;SG
距離	jarak	距離	jarak	N	N;SG
新しい	baru	新しい	baru	ADJ	ADJ;SG
ホール	lubang	ホール	lubang	N	N;SG
ホール	lobang	ホール	lobang	N	N;SG
ホール	aula	ホール	aula	N	N;SG
血液	darah	血液	darah	N	N;SG
同意	setuju	同意	setuju	V	V;SG;ACT
同意	disepakati	同意	disepakati	V	V;SG;PASS
由来	asal	由来	asal	N	N;SG
平均	maksud	平均	maksud	N	N;SG
店舗	toko	店舗	toko	N	N;SG
店舗	toko	店舗	toko	N	N;SG
店舗	simpan	店舗	simpan	N	N;SG;ACT
店舗	toko	店舗	toko	N	N;SG
メートル	meter	メートル	meter	N	N;SG
メートル	meter	メートル	meter	N	N;SG
メートル	meter	メートル	meter	N	N;SG
芸術	seni	芸術	seni	N	N;SG
芸術	kesenian	芸術	kesenian	N	N;SG
芸術	seni	芸術	seni	N	N;SG
芸術	kesenian	芸術	kesenian	N	N;SG
主人	protagonis	主人	protagonis	N	N
複数	kelipatan	複数	kelipatan	N	N;SG
観光	pariwisata	観光	pariwisata	N	N;SG
観光	wisata	観光	wisata	N	N;SG
観光	wisatawan	観光	wisatawan	N	N;MASC;SG
観光	turis	観光	turis	N	N;SG
観光	tamasya	観光	tamasya	N	N;SG
取得	mengklaim	取得	menklaim	V	V;SG;ACT
取得	ambil	取得	ambil	V	V;SG;ACT
電話	telepon	電話	telepon	N	N;SG
刑事	detektif	刑事	detektif	N	N;SG
レコード	rekor	レコード	rekor	N	N;SG
レコード	rekam	レコード	rekam	N	N;SG
レコード	catatan	レコード	catatan	N	N;SG
レコード	rekor	レコード	rekor	N	N;SG
トップ	puncak	トップ	puncak	N	N;SG
飛行	penerbangan	飛行	penterbangan	N	N;SG
メイン	primer	メイン	primer	N	N;SG
ロード	beban	ロード	beban	N	N;SG
ロード	muat	ロード	muat	N	N;SG;ACT
ロード	muatan	ロード	muatan	N	N;SG
ワールド	dunia	ワールド	dunia	N	N;SG
美術	seni	美術	seni	N	N;SG
美術	kesenian	美術	kesenian	N	N;SG
息子	putra	息子	putra	N	N;SG
息子	anak	息子	anak	N	N;SG
制度	institusi	制度	institusi	N	N;SG
制度	lembaga	制度	lembaga	N	N;SG
ツアー	tur	ツアー	tur	N	N
ツアー	wisata	ツアー	wisata	N	N;SG
ツアー	tur	ツアー	tur	N	N
ツアー	wisata	ツアー	wisata	N	N;SG
スタジオ	studios	スタジオ	studios	N	N
スタジオ	studio	スタジオ	studio	N	N;SG
スタジオ	studio	スタジオ	studio	N	N;SG
市民	warga	市民	warga	N	N;SG
市民	kewarganegaraan	市民	kewarganegaraan	N	N;SG
市民	warga	市民	warga	N	N;SG
自然	alami	自然	alami	ADJ	ADJ;SG
マイル	mil	マイル	mil	N	N;SG
マイル	mil	マイル	mil	N	N;SG
組合	asosiasi	組合	asosiasi	N	N;SG
生徒	pelajar	生徒	pelajar	N	N;SG
生徒	santri	生徒	santri	N	N;SG
生徒	mahasiswa	生徒	mahasiswa	N	N;SG
生徒	murid	生徒	murid	N	N;SG
生徒	siswa	生徒	siswa	N	N;SG
生徒	pupil	生徒	pupil	N	N
生徒	pelajar	生徒	pelajar	N	N;SG
生徒	mahasiswa	生徒	mahasiswa	N	N;SG
生徒	murid	生徒	murid	N	N;SG
生徒	siswa	生徒	siswa	N	N;SG
ギター	guitar	ギター	guitar	N	N
ギター	gitar	ギター	gitar	N	N;SG
コース	kursus	コース	kursus	N	N;SG
コース	kursus	コース	kursus	N	N;SG
防衛	pembela	防衛	penbela	N	N;SG
防衛	pertahanan	防衛	pertahanan	N	N;SG
変化	berubah	変化	berrubah	V	V;SG;ACT
変化	ganti	変化	ganti	V	V;SG;ACT
変化	mengubah	変化	menubah	V	V;SG;ACT
変化	ubah	変化	ubah	V	V;SG;ACT
アナウンサー	penyiar	アナウンサー	pennyiar	N	N;SG
タイプ	jenis	タイプ	jenis	N	N;SG
タイプ	tipe	タイプ	tipe	N	N;SG
議会	parlemen	議会	parlemen	N	N;SG
南部	nambu	南部	nambu	N	N
南部	selatan	南部	selatan	N	N;SG
経験	mengalami	経験	menalami	V	V;SG;ACT
経験	berpengalaman	経験	berpengalaman	V	V;SG;ACT
延長	diperluas	延長	diperluas	V	V;SG;PASS
延長	diperpanjang	延長	diperpanjang	V	V;SG;PASS
延長	memperpanjang	延長	menperpanjang	V	V;SG;ACT
ランド	pembulatan	ランド	penbulatan	N	N;SG
ランド	daratan	ランド	daratan	N	N;SG
ランド	tanah	ランド	tanah	N	N;SG
条件	kondisional	条件	kondisional	N	N
条件	kriteria	条件	kriteria	N	N;SG
条件	ketentuan	条件	ketentuan	N	N;SG
条件	syarat	条件	syarat	N	N;SG
条件	kondisi	条件	kondisi	N	N;SG
条件	syarat	条件	syarat	N	N;SG
条件	kondisi	条件	kondisi	N	N;SG
伝説	legenda	伝説	legenda	N	N;SG
伝説	legendaris	伝説	legendaris	N	N
伝説	legendary	伝説	legendary	N	N
競走	balapan	競走	balapan	N	N;SG
競走	perlombaan	競走	perlombaan	N	N;SG
競走	ras	競走	ras	N	N;SG
競走	lomba	競走	lomba	N	N;SG
競走	balapan	競走	balapan	N	N;SG
競走	balap	競走	balap	N	N;SG;ACT
競走	racing	競走	racing	N	N
ポジション	posisi	ポジション	posisi	N	N;SG
ポジション	jabatan	ポジション	jabatan	N	N;SG
ポジション	posisi	ポジション	posisi	N	N;SG
名誉	kehormatan	名誉	kehormatan	N	N;SG
名誉	kehormatan	名誉	kehormatan	N	N;SG
ソング	lagu	ソング	lagu	N	N;SG
ソング	lagu	ソング	lagu	N	N;SG
ライン	line	ライン	line	N	N
ライン	baris	ライン	baris	N	N;SG
履歴	riwayat	履歴	riwayat	N	N
履歴	sejarah	履歴	sejarah	N	N;SG
方向	arah	方向	arah	N	N;SG
方向	arah	方向	arah	N	N;SG
方向	orientasi	方向	orientasi	N	N;SG
法律	hukum	法律	hukum	N	N;SG;ACT
提案	menyarankan	提案	mensarankan	V	V;SG;ACT
効果	efek	効果	efek	N	N;SG
効果	efek	効果	efek	N	N;SG
ミュージック	musik	ミュージック	musik	N	N;SG
ヶ月	bulan	ヶ月	bulan	N	N;SG
レギュラー	reguler	レギュラー	reguler	N	N;SG
職業	tugas	職業	tugas	N	N;SG
職業	pekerjaan	職業	pekerjaan	N	N;SG
職業	penjajahan	職業	penjajahan	N	N;SG
職業	profesi	職業	profesi	N	N;SG
職業	profesi	職業	profesi	N	N;SG
職業	penjajahan	職業	penjajahan	N	N;SG
職業	pendudukan	職業	pendudukan	N	N;SG
製品	produk	製品	produk	N	N;SG
製品	produk	製品	produk	N	N;SG
速度	kecepatan	速度	kecepatan	N	N;SG
速度	kecepatan	速度	kecepatan	N	N;SG
電子	elektron	電子	elektron	N	N;SG
電子	elektron	電子	elektron	N	N;SG
アイドル	idola	アイドル	idola	N	N
アイドル	idol	アイドル	idol	N	N
更新	perbarui	更新	perbarui	V	V;SG;ACT
配信	siarkan	配信	siarkan	V	V;SG;ACT
仕事	tugas	仕事	tugas	N	N;SG
仕事	pekerjaan	仕事	pekerjaan	N	N;SG
仕事	pekerjaan	仕事	pekerjaan	N	N;SG
仕事	kerja	仕事	kerja	N	N;SG
連盟	konfederasi	連盟	konfederasi	N	N
政策	polis	政策	polis	N	N;SG
政策	kebijakan	政策	kebijakan	N	N;SG
政治家	politisi	政治家	politisi	N	N;SG
政治家	politikus	政治家	politikus	N	N;SG
政治家	politisi	政治家	politisi	N	N;SG
政治家	politikus	政治家	politikus	N	N;SG
メディア	media	メディア	media	N	N;SG
メディア	medium	メディア	medium	N	N
メディア	menengah	メディア	menengah	N	N;SG
図書館	pustaka	図書館	pustaka	N	N
図書館	perpustakaan	図書館	perpustakaan	N	N;SG
図書館	library	図書館	library	N	N;SG
図書館	pustaka	図書館	pustaka	N	N
図書館	perpustakaan	図書館	perpustakaan	N	N;SG
艦隊	armada	艦隊	armada	N	N;SG
支配	memerintah	支配	menperintah	V	V;SG;ACT
強い	tegar	強い	tegar	ADJ	ADJ;SG
強い	kuat	強い	kuat	ADJ	ADJ;SG
バージョン	versi	バージョン	versi	N	N;SG
バージョン	versi	バージョン	versi	N	N;SG
ポイント	titik	ポイント	titik	N	N;SG
ポイント	poin	ポイント	poin	N	N;SG
ポイント	point	ポイント	point	N	N
ポイント	poin	ポイント	poin	N	N;SG
ポイント	titik	ポイント	titik	N	N;SG
ポイント	point	ポイント	point	N	N
旅客	penumpang	旅客	pentumpang	N	N;SG
方針	polis	方針	polis	N	N;SG
方針	kebijakan	方針	kebijakan	N	N;SG
方針	kebijakan	方針	kebijakan	N	N;SG
執筆	menulis	執筆	mentulis	V	V;SG;ACT
タイム	kali	タイム	kali	N	N;SG
タイム	waktu	タイム	waktu	N	N;SG
タイム	waktunya	タイム	waktu	N	N;SG
基準	kriteria	基準	kriteria	N	N;SG
化学	kimiawi	化学	kimiawi	N	N;SG
化学	kimia	化学	kimia	N	N;SG
化学	kimia	化学	kimia	N	N;SG
接続	menyambung	接続	mensambung	V	V;SG;ACT
接続	menyambungkan	接続	mensambungkan	V	V;SG;ACT
接続	menghubungkan	接続	menhubungkan	V	V;SG;ACT
接続	terhubung	接続	terhubung	V	V;SG;PASS
接続	hubungkan	接続	hubungkan	V	V;SG;ACT
接続	terhubung	接続	terhubung	V	V;SG;PASS
勝ち	menangkan	勝つ	mentangkan	V	V;SG;ACT
メーカー	pembuat	メーカー	penbuat	N	N;SG
メーカー	pencipta	メーカー	pencipta	N	N;SG
メーカー	manufaktur	メーカー	manufaktur	N	N
メーカー	produsen	メーカー	produsen	N	N;SG
メーカー	pabrikan	メーカー	pabrikan	N	N;SG
障害	disabilitas	障害	disabilitas	N	N;SG
障害	kecacatan	障害	kecacatan	N	N;SG
ホテル	hotel	ホテル	hotel	N	N;SG
ホテル	hotel	ホテル	hotel	N	N;SG
仕様	spesifikasi	仕様	spesifikasi	N	N
仕様	spesifikasinya	仕様	spesifikasinya	N	N
仕様	spesifikasi	仕様	spesifikasi	N	N
仕様	spesifikasi	仕様	spesifikasi	N	N
将軍	jendral	将軍	jendral	N	N
将軍	jenderal	将軍	jenderal	N	N;SG
ビデオ	video	ビデオ	video	N	N;SG
分割	membelah	分割	menbelah	V	V;SG;ACT
分割	pecah	分割	pecah	V	V;SG;ACT
商業	perdagangan	商業	perdagangan	N	N;SG
商業	komersil	商業	komersil	N	N;SG
殺人	pembunuhan	殺人	penbunuhan	N	N;SG
殺人	pembunuhan	殺人	penbunuhan	N	N;SG
スタイル	gaya	スタイル	gaya	N	N;SG
スタイル	gaya	スタイル	gaya	N	N;SG
スタイル	style	スタイル	style	N	N
リング	cincin	リング	cincin	N	N;SG
リング	cincin	リング	cincin	N	N;SG
報告	lapor	報告	lapor	V	V;SG;ACT
報告	laporkan	報告	laporkan	V	V;SG;ACT
報告	melaporkan	報告	menlaporkan	V	V;SG;ACT
報告	melaporkan	報告	menlaporkan	V	V;SG;ACT
マーク	tanda	マーク	tanda	N	N;SG
宣言	menyatakan	宣言	mennyatakan	V	V;SG;ACT
拡大	memperbesar	拡大	menperbesar	V	V;SG;ACT
拡大	besarkan	拡大	besarkan	V	V;SG;ACT
ベル	lonceng	ベル	lonceng	N	N;SG
提出	kirim	提出	kirim	V	V;SG;ACT
提出	kirimkan	提出	kirimkan	V	V;SG;ACT
地震	gempa	地震	gempa	N	N;SG
博物館	musium	博物館	musium	N	N
博物館	musium	博物館	musium	N	N
週間	minggu	週間	minggu	N	N;SG
週間	minggu	週間	minggu	N	N;SG
週間	mingguan	週間	mingguan	N	N;SG
機構	mekanisme	機構	mekanisme	N	N;SG
定義	jelaskan	定義	jelaskan	V	V;SG;ACT
定義	mendefinisikan	定義	mendefinisikan	V	V;SG;ACT
定義	tentukan	定義	tentukan	V	V;SG;ACT
定義	mendefinisikan	定義	mendefinisikan	V	V;SG;ACT
学部	fakultas	学部	fakultas	N	N;SG
学部	fakultas	学部	fakultas	N	N;SG
直接	langsung	直接	langsung	ADV	ADV
投手	pelempar	投手	penlempar	N	N;SG
投手	pitcher	投手	pitcher	N	N
投手	kendi	投手	kendi	N	N
緯度	lintang	緯度	lintang	N	N
性格	tokoh	性格	tokoh	N	N;SG
性格	karakter	性格	karakter	N	N;SG
性格	kepribadian	性格	kepribadian	N	N;SG
ユニット	satuan	ユニット	satuan	N	N;SG
ユニット	unit	ユニット	unit	N	N;SG
ユニット	satuan	ユニット	satuan	N	N;SG
ユニット	unit	ユニット	unit	N	N;SG
ピアノ	piano	ピアノ	piano	N	N
良い	bagus	良い	bagus	ADJ	ADJ;SG
レベル	aras	レベル	aras	N	N;SG
レベル	tingkat	レベル	tingkat	N	N;SG
レベル	tingkatan	レベル	tingkatan	N	N;SG
レベル	level	レベル	level	N	N
レベル	aras	レベル	aras	N	N;SG
レベル	level	レベル	level	N	N
レベル	tingkatan	レベル	tingkatan	N	N;SG
レベル	tingkat	レベル	tingkat	N	N;SG
政権	rezim	政権	rezim	N	N;SG
達成	raih	達成	raih	V	V;SG;ACT
達成	tercapai	達成	tercapai	V	V;SG;PASS
達成	dicapai	達成	dicapai	V	V;SG;PASS
達成	diraih	達成	diraih	V	V;SG;PASS
達成	berprestasi	達成	berprestasi	V	V;SG;ACT
見る	lihat	見る	lihat	V	V;SG;ACT
見る	melihat	見る	menlihat	V	V;SG;ACT
見る	lihat	見る	lihat	V	V;SG;ACT
空間	ruang	空間	ruang	N	N;SG
空間	spasi	空間	spasi	N	N
空間	angkasa	空間	angkasa	N	N;SG
同	identik	同	identik	ADJ	ADJ;SG
ライト	cahaya	ライト	cahaya	N	N;SG
ライト	lampu	ライト	lampu	N	N;SG
ライト	lampu	ライト	lampu	N	N;SG
ヒット	ramaikan	ヒット	ramaikan	V	V;SG;ACT
ヒット	memukul	ヒット	menpukul	V	V;SG;ACT
ブルー	biru	ブルー	biru	N	N;SG
流れ	mengalir	流れる	menalir	V	V;SG;ACT
流れ	mengalirlah	流れる	menalir	V	V;SG;ACT
ガス	gas	ガス	gas	N	N;SG
作業	pekerjaan	作業	pekerjaan	N	N;SG
作業	kerja	作業	kerja	N	N;SG
貨物	kargo	貨物	kargo	N	N
貨物	muatan	貨物	muatan	N	N;SG
貨物	barangnya	貨物	barang	N	N;SG
貨物	barang	貨物	barang	N	N;SG
貨物	pengangkutan	貨物	penangkutan	N	N;SG
貨物	angkutan	貨物	angkutan	N	N;SG
市場	pasar	市場	pasar	N	N;SG
経度	bujur	経度	bujur	N	N;SG
サイズ	ukuran	サイズ	ukuran	N	N;SG
サイズ	dimensi	サイズ	dimensi	N	N;SG
サイズ	ukuran	サイズ	ukuran	N	N;SG
翻訳	menerjemahkan	翻訳	menterjemahkan	V	V;SG;ACT
翻訳	menerjemahkan	翻訳	menterjemahkan	V	V;SG;ACT
翻訳	terjemahkan	翻訳	terjemahkan	V	V;SG;PASS
コード	kode	コード	kode	N	N;SG
安全	aman	安全	aman	ADJ	ADJ;SG
番目	detik	番目	detik	N	N;SG
被害	kerusakan	被害	kerusakan	N	N;SG
商品	barangnya	商品	barang	N	N;SG
商品	barang	商品	barang	N	N;SG
商品	produk	商品	produk	N	N;SG
商品	komoditi	商品	komoditi	N	N;SG
商品	komoditas	商品	komoditas	N	N;SG
商品	dagangan	商品	dagangan	N	N;SG
商品	barang	商品	barang	N	N;SG
詳細	perincian	詳細	penrincian	N	N;SG
詳細	rincian	詳細	rincian	N	N;SG
備考	catatan	備考	catatan	N	N;SG
単位	satuan	単位	satuan	N	N;SG
単位	unit	単位	unit	N	N;SG
単位	satuan	単位	satuan	N	N;SG
単位	unit	単位	unit	N	N;SG
機械	mesin	機械	mesin	N	N;SG
機械	mesin	機械	mesin	N	N;SG
機械	mesin	機械	mesin	N	N;SG
出版社	penerbit	出版社	penterbit	N	N;SG
革命	revolusi	革命	revolusi	N	N;SG
増加	naikkan	増加	naikkan	V	V;SG;ACT
増加	tingkatkan	増加	tingkatkan	V	V;SG;ACT
増加	meningkat	増加	mentingkat	V	V;SG;ACT
増加	meningkatkan	増加	mentingkatkan	V	V;SG;ACT
増加	meningkat	増加	mentingkat	V	V;SG;ACT
増加	meningkatkan	増加	mentingkatkan	V	V;SG;ACT
軌道	orbit	軌道	orbit	N	N
農業	pertanian	農業	pertanian	N	N;SG
農業	peternakan	農業	peternakan	N	N;SG
農業	pertanian	農業	pertanian	N	N;SG
農業	pertanian	農業	pertanian	N	N;SG
条約	perjanjian	条約	perjanjian	N	N;SG
条約	traktat	条約	traktat	N	N
土曜	sabtu	土曜	sabtu	N	N;SG
理論	teori	理論	teori	N	N;SG
理論	teori	理論	teori	N	N;SG
成長	berkembang	成長	berkembang	V	V;SG;ACT
成長	tumbuh	成長	tumbuh	V	V;SG;ACT
成長	bertumbuh	成長	bertumbuh	V	V;SG;ACT
成長	menumbuhkan	成長	mentumbuhkan	V	V;SG;ACT
海外	perantauan	海外	perantauan	N	N
生物	biologi	生物	biologi	N	N;SG
生物	biologis	生物	biologis	N	N;SG
生物	organisme	生物	organisme	N	N;SG
理解	memahami	理解	menpahami	V	V;SG;ACT
戦士	prajurit	戦士	prajurit	N	N;SG
戦士	pejuang	戦士	pejuang	N	N;SG
戦士	pejuang	戦士	pejuang	N	N;SG
戦士	prajurit	戦士	prajurit	N	N;SG
ジャンル	genre	ジャンル	genre	N	N
ジャンル	genre	ジャンル	genre	N	N
ジャンル	aliran	ジャンル	aliran	N	N;SG
実験	percobaan	実験	percobaan	N	N;SG
実験	eksperimen	実験	eksperimen	N	N;SG
実験	percobaan	実験	percobaan	N	N;SG
実験	eksperimen	実験	eksperimen	N	N;SG
出力	output	出力	output	N	N
出力	keluaran	出力	keluaran	N	N;SG
出力	output	出力	output	N	N
出力	keluaran	出力	keluaran	N	N;SG
師団	divisi	師団	divisi	N	N;SG
師団	pembagian	師団	penbagian	N	N;SG
