dan	un	dan	un	CONJ	CONJ
agustus	augustā	agustus	augusts	N;SG	N;ESS;MASC;SG
internasional	starptautiskā	internasional	starptautiska	ADJ;SG	ADJ;NOM;FEM;SG
sumber	avots	sumber	avots	N;SG	N;NOM;MASC;SG
manusia	cilvēks	manusia	cilvēks	N;SG	N;NOM;MASC;SG
manusia	cilvēka	manusia	cilvēks	N;SG	N;GEN;MASC;SG
manusia	cilvēku	manusia	cilvēks	N;SG	N;ACC;MASC;SG
manusia	cilvēks	manusia	cilvēks	N;SG	N;NOM;MASC;SG
manusia	vīrietis	manusia	vīrietis	N;SG	N;NOM;MASC;SG
sejarah	vēsture	sejarah	vēsture	N;SG	N;NOM;FEM;SG
sejarah	vēsturi	sejarah	vēsture	N;SG	N;ACC;FEM;SG
sejarah	vēsturē	sejarah	vēsture	N;SG	N;ESS;FEM;SG
gereja	baznīca	gereja	baznīca	N;SG	N;NOM;FEM;SG
gereja	baznīcā	gereja	baznīca	N;SG	N;ESS;FEM;SG
pemain	spēlētājs	penmain	spēlētājs	N;SG	N;NOM;MASC;SG
program	programmā	program	programma	N;SG	N;ESS;FEM;SG
program	programma	program	programma	N;SG	N;NOM;FEM;SG
program	programmu	program	programma	N;SG	N;ACC;FEM;SG
program	programmā	program	programma	N;SG	N;ESS;FEM;SG
program	programma	program	programma	N;SG	N;NOM;FEM;SG
program	programmu	program	programma	N;SG	N;ACC;FEM;SG
pesawat	plakne	pesawat	plakne	N;SG	N;NOM;FEM;SG
pesawat	lidmašīna	pesawat	lidmašīna	N;SG	N;NOM;FEM;SG
pesawat	lidmašīna	pesawat	lidmašīna	N;SG	N;NOM;FEM;SG
juli	jūlija	juli	jūlijs	N;SG	N;GEN;MASC;SG
juli	jūlijs	juli	jūlijs	N;SG	N;NOM;MASC;SG
juli	jūlijā	juli	jūlijs	N;SG	N;ESS;MASC;SG
umumnya	parasti	umumnya	parasti	ADV	ADV
stasiun	stacija	stasiun	stacija	N;SG	N;NOM;FEM;SG
stasiun	stacijā	stasiun	stacija	N;SG	N;ESS;FEM;SG
akhirnya	beidzot	akhirnya	beidzot	ADV	ADV
nebula	miglājs	nebula	miglājs	N	N;NOM;MASC;SG
lahir	dzimis	lahir	dzimt	V;SG;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
lahir	dzimusi	lahir	dzimt	V;SG;ACT	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
bumi	zemi	bumi	zeme	N;SG	N;ACC;FEM;SG
bumi	zeme	bumi	zeme	N;SG	N;NOM;FEM;SG
dilakukan	paveikts	dilakukan	paveikt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
dilakukan	darīts	dilakukan	darīt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
dilakukan	izdarīts	dilakukan	izdarīt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
bernama	nosaukta	bernama	nosaukt	V;SG;ACT	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
bernama	nosaukts	bernama	nosaukt	V;SG;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
bentuk	forma	bentuk	forma	N;SG	N;NOM;FEM;SG
bentuk	forma	bentuk	forma	N;SG	N;NOM;FEM;SG
sebelumnya	agrāk	sebelumnya	agrāk	ADV	ADV
februari	februārī	februari	februāris	N;SG	N;ESS;MASC;SG
februari	februāra	februari	februāris	N;SG	N;GEN;MASC;SG
februari	februāris	februari	februāris	N;SG	N;NOM;MASC;SG
proses	process	proses	process	N;SG	N;NOM;MASC;SG
proses	procesā	proses	process	N;SG	N;ESS;MASC;SG
hasil	iznākums	hasil	iznākums	N;SG	N;NOM;MASC;SG
hasil	ražu	hasil	raža	N;SG	N;ACC;FEM;SG
hasil	ražība	hasil	ražība	N;SG	N;NOM;FEM;SG
hasil	rezultāts	hasil	rezultāts	N;SG	N;NOM;MASC;SG
versi	redakcija	versi	redakcija	N;SG	N;NOM;FEM;SG
versi	versija	versi	versija	N;SG	N;NOM;FEM;SG
pemerintahan	valdība	penperintahan	valdība	N;SG	N;NOM;FEM;SG
pemerintahan	pārvaldība	penperintahan	pārvaldība	N;SG	N;NOM;FEM;SG
republik	republikāņu	republik	republikānis	N	N;GEN;MASC;PL
republik	republika	republik	republika	N	N;NOM;FEM;SG
republik	republikas	republik	republika	N	N;NOM;FEM;PL
group	grupu	group	grupa	N	N;ACC;FEM;SG
group	grupa	group	grupa	N	N;NOM;FEM;SG
group	grupas	group	grupa	N	N;NOM;FEM;PL
buku	grāmata	buku	grāmata	N;SG	N;NOM;FEM;SG
buku	grāmatiņa	buku	grāmatiņš	N;SG	N;NOM;FEM;SG
buku	grāmatu	buku	grāmata	N;SG	N;ACC;FEM;SG
suku	cilts	suku	cilts	N;SG	N;NOM;FEM;SG
berhasil	izdodas	berhasil	izdoties	V;SG	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
partai	ballīte	partai	ballīte	N;SG	N;NOM;FEM;SG
partai	partija	partai	partija	N;SG	N;NOM;FEM;SG
partai	puse	partai	puse	N;SG	N;NOM;FEM;SG
keluarga	saime	keluarga	saime	N;SG	N;NOM;FEM;SG
keluarga	ģimene	keluarga	ģimene	N;SG	N;NOM;FEM;SG
keluarga	ģimenē	keluarga	ģimene	N;SG	N;ESS;FEM;SG
ilmu	zinātne	ilmu	zinātne	N;SG	N;NOM;FEM;SG
berubah	maina	berrubah	mainīt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
berubah	mainās	berrubah	mainīties	V;SG;ACT	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
berubah	mainījies	berrubah	mainīties	V;SG;ACT	V;FH;IND;SG;2;POS;REFL;PST;FIN;ACT
berubah	mainīta	berrubah	mainīt	V;SG;ACT	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
berubah	mainīts	berrubah	mainīt	V;SG;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
berubah	mainīt	berrubah	mainīt	V;SG;ACT	V;POS;NFIN
pengguna	lietotājs	penguna	lietotājs	N;SG	N;NOM;MASC;SG
pengguna	lietotāja	penguna	lietotāja	N;SG	N;NOM;MASC;SG
pengguna	lietotājam	penguna	lietotājs	N;SG	N;DAT;MASC;SG
luas	teritorija	luas	teritorija	N;SG	N;NOM;FEM;SG
luas	platība	luas	platība	N;SG	N;NOM;FEM;SG
luas	apgabals	luas	apgabals	N;SG	N;NOM;MASC;SG
luas	laukums	luas	laukums	N;SG	N;NOM;MASC;SG
acara	notikums	acara	notikums	N;SG	N;NOM;MASC;SG
asal	izcelsmi	asal	izcelsme	N;SG	N;ACC;FEM;SG
asal	izcelsme	asal	izcelsme	N;SG	N;NOM;FEM;SG
asal	izcelsmi	asal	izcelsme	N;SG	N;ACC;FEM;SG
asal	izcelsme	asal	izcelsme	N;SG	N;NOM;FEM;SG
kapal	kuģis	kapal	kuģis	N;SG	N;NOM;MASC;SG
kapal	kuģis	kapal	kuģis	N;SG	N;NOM;MASC;SG
kapal	laiva	kapal	laiva	N;SG	N;NOM;FEM;SG
kapal	laivā	kapal	laiva	N;SG	N;ESS;FEM;SG
kapal	laivu	kapal	laiva	N;SG	N;ACC;FEM;SG
bermain	atskaņot	bermain	atskaņot	V;SG;ACT	V;POS;NFIN
bermain	spēlē	bermain	spēlēt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
bermain	spēlēt	bermain	spēlēt	V;SG;ACT	V;POS;NFIN
bermain	spēlē	bermain	spēlēt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
bermain	spēlējas	bermain	spēlēties	V;SG;ACT	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
bermain	spēlējot	bermain	spēlēt	V;SG;ACT	V;V.CVB
kelompok	grupu	kelompok	grupa	N;SG	N;ACC;FEM;SG
kelompok	grupa	kelompok	grupa	N;SG	N;NOM;FEM;SG
agama	reliģija	agama	reliģija	N;SG	N;NOM;FEM;SG
anda	tu	anda	tu	PRO;SG;2;FORM	PRO;NOM;SG;2
anda	tevi	anda	tu	PRO;SG;2;FORM	PRO;ACC;SG;2
anda	tev	anda	tu	PRO;SG;2;FORM	PRO;DAT;SG;2
memberikan	sniedzot	menberikan	sniegt	V;SG;ACT	V;V.CVB
memberikan	iedot	menberikan	iedot	V;SG;ACT	V;POS;NFIN
memberikan	dod	menberikan	dot	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
memberikan	dot	menberikan	dot	V;SG;ACT	V;POS;NFIN
eropa	eiropa	eropa	eiropa	N;SG	N;NOM;FEM;SG
eropa	eiropietis	eropa	eiropietis	N;SG	N;NOM;MASC;SG
lama	vecā	lama	veca	ADJ;SG	ADJ;NOM;FEM;SG
lama	veca	lama	veca	ADJ;SG	ADJ;NOM;FEM;SG
lama	vecs	lama	vecs	ADJ;SG	ADJ;NOM;MASC;SG
lama	garais	lama	garais	ADJ;SG	ADJ;NOM;MASC;SG
lama	gara	lama	garš	ADJ;SG	ADJ;NOM;FEM;SG
lama	garš	lama	garš	ADJ;SG	ADJ;NOM;MASC;SG
batu	akmens	batu	akmens	N;SG	N;NOM;MASC;SG
batu	batu	batu	bats	N;SG	N;ACC;MASC;SG
batu	akmens	batu	akmens	N;SG	N;NOM;MASC;SG
wikipedia	wikipedia	wikipedia	wikipedia	N	N;NOM;MASC;SG
jiwa	dvēseli	jiwa	dvēselis	N;SG	N;ACC;MASC;SG
jiwa	dvēsele	jiwa	dvēsele	N;SG	N;NOM;FEM;SG
halaman	lappuse	halaman	lappuse	N;SG	N;NOM;FEM;SG
halaman	lapa	halaman	lapa	N;SG	N;NOM;FEM;SG
hukum	likums	hukum	likums	N;SG;ACT	N;NOM;MASC;SG
orbit	orbītas	orbit	orbīta	N	N;NOM;FEM;PL
orbit	orbītā	orbit	orbīta	N	N;ESS;FEM;SG
diterbitkan	izdota	diterbitkan	izdot	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
diterbitkan	izsniegta	diterbitkan	izsniegt	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
diterbitkan	izdots	diterbitkan	izdot	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
diterbitkan	izsniegts	diterbitkan	izsniegt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
diterbitkan	publicēts	diterbitkan	publicēt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
diterbitkan	publicēta	diterbitkan	publicēt	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
masuk	pieteikties	masuk	pieteikties	V;SG;ACT	V;POS;REFL;NFIN
pasukan	karaspēku	pasukan	karaspēks	N;SG	N;ACC;MASC;SG
pasukan	karaspēks	pasukan	karaspēks	N;SG	N;NOM;MASC;SG
pasukan	vadu	pasukan	vads	N;SG	N;ACC;MASC;SG
pasukan	karaspēka	pasukan	karaspēks	N;SG	N;GEN;MASC;SG
dirilis	atbrīvota	dirilis	atbrīvot	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
dirilis	atbrīvots	dirilis	atbrīvot	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
tokoh	rakstzīme	tokoh	rakstzīme	N;SG	N;NOM;FEM;SG
tokoh	raksturu	tokoh	raksturs	N;SG	N;ACC;MASC;SG
tokoh	raksturs	tokoh	raksturs	N;SG	N;NOM;MASC;SG
tokoh	attēls	tokoh	attēls	N;SG	N;NOM;MASC;SG
tokoh	attēlā	tokoh	attēls	N;SG	N;ESS;MASC;SG
tanpa	bez	tanpa	bez	ADP	ADP
bangsa	tautu	bangsa	tauta	N;SG	N;ACC;FEM;SG
bangsa	nācija	bangsa	nācija	N;SG	N;NOM;FEM;SG
bangsa	tauta	bangsa	tauta	N;SG	N;NOM;FEM;SG
penghargaan	apbalvošana	penhargaan	apbalvošana	N;SG	N;NOM;FEM;SG
penghargaan	balva	penhargaan	balva	N;SG	N;NOM;FEM;SG
penghargaan	apbalvošana	penhargaan	apbalvošana	N;SG	N;NOM;FEM;SG
penghargaan	balva	penhargaan	balva	N;SG	N;NOM;FEM;SG
penghargaan	piešķiršana	penhargaan	piešķiršana	N;SG	N;NOM;FEM;SG
klub	klubā	klub	klubs	N;SG	N;ESS;MASC;SG
klub	klubs	klub	klubs	N;SG	N;NOM;MASC;SG
klub	kluba	klub	klubs	N;SG	N;NOM;MASC;SG
terkenal	slavena	terkenal	slavena	ADJ;SG;PASS	ADJ;NOM;FEM;SG
terkenal	slavens	terkenal	slavens	ADJ;SG;PASS	ADJ;NOM;MASC;SG
terkenal	slavenais	terkenal	slavenais	ADJ;SG;PASS	ADJ;NOM;MASC;SG
terkenal	slaveno	terkenal	slavens	ADJ;SG;PASS	ADJ;ACC;MASC;SG
ketua	priekšnieks	ketua	priekšnieks	N;SG	N;NOM;MASC;SG
ketua	priekšsēdētāja	ketua	priekšsēdētājs	N;SG	N;NOM;MASC;SG
ketua	priekšsēdētājs	ketua	priekšsēdētājs	N;SG	N;NOM;MASC;SG
ketua	krēslu	ketua	krēsls	N;SG	N;ACC;MASC;SG
ketua	krēsls	ketua	krēsls	N;SG	N;NOM;MASC;SG
ketua	krēsla	ketua	krēsls	N;SG	N;GEN;MASC;SG
gunung	kalns	gunung	kalns	N;SG	N;NOM;MASC;SG
gunung	kalnu	gunung	kalns	N;SG	N;ACC;MASC;SG
gunung	kalna	gunung	kalns	N;SG	N;GEN;MASC;SG
berbeda	atšķirties	berbeda	atšķirties	V;SG;ACT	V;POS;REFL;NFIN
berbeda	atšķiras	berbeda	atšķirties	V;SG;ACT	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
bintang	zvaigzne	bintang	zvaigzne	N;SG	N;NOM;FEM;SG
jalur	ceļš	jalur	ceļš	N;SG	N;NOM;MASC;SG
apa	kas	apa	kas	PRO	PRO;NOM
apa	kāda	apa	kāda	PRO	PRO;NOM;FEM;SG
apa	kāds	apa	kāds	PRO	PRO;NOM;MASC;SG
apa	ko	apa	kas	PRO	PRO;ACC
politik	politika	politik	politika	N;SG	N;NOM;FEM;SG
politik	politikā	politik	politika	N;SG	N;ESS;FEM;SG
sesuatu	kautkas	sesuatu	kautka	N;SG	N;NOM;MASC;SG
ibu	mammu	ibu	mamma	N;SG	N;ACC;FEM;SG
ibu	mammai	ibu	mamma	N;SG	N;DAT;FEM;SG
ibu	mamma	ibu	mamma	N;SG	N;NOM;FEM;SG
ibu	māte	ibu	māte	N;SG	N;NOM;FEM;SG
tingkat	likme	tingkat	likme	N;SG	N;NOM;FEM;SG
tingkat	līmenis	tingkat	līmenis	N;SG	N;NOM;MASC;SG
kereta	kariete	kereta	kariete	N;SG	N;NOM;FEM;SG
kereta	vilciena	kereta	vilciens	N;SG	N;GEN;MASC;SG
kereta	vilciens	kereta	vilciens	N;SG	N;NOM;MASC;SG
kereta	vilcienu	kereta	vilciens	N;SG	N;ACC;MASC;SG
ruang	istaba	ruang	istaba	N;SG	N;NOM;FEM;SG
ruang	istabā	ruang	istaba	N;SG	N;ESS;FEM;SG
ruang	telpa	ruang	telpa	N;SG	N;NOM;FEM;SG
ruang	istabu	ruang	istaba	N;SG	N;ACC;FEM;SG
ruang	telpa	ruang	telpa	N;SG	N;NOM;FEM;SG
ruang	kosmoss	ruang	kosmoss	N;SG	N;NOM;MASC;SG
tinggal	uzturēties	tinggal	uzturēties	V;SG;ACT	V;POS;REFL;NFIN
tinggal	paliec	tinggal	palikt	V;SG;ACT	V;IMP;SG;2;POS;FIN;ACT
tinggal	palikt	tinggal	palikt	V;SG;ACT	V;POS;NFIN
empat	četri	empat	četri	NUM	NUM;NOM;MASC;PL
empat	četras	empat	četras	NUM	NUM;NOM;FEM;PL
empat	četriem	empat	četri	NUM	NUM;DAT;MASC;PL
empat	četrus	empat	četri	NUM	NUM;ACC;MASC;PL
ekonomi	ekonomika	ekonomi	ekonomika	N;SG	N;NOM;FEM;SG
ekonomi	ekonomikā	ekonomi	ekonomika	N;SG	N;ESS;FEM;SG
ekonomi	ekonomika	ekonomi	ekonomika	N;SG	N;NOM;FEM;SG
organisasi	organizācija	organisasi	organizācija	N;SG	N;NOM;FEM;SG
organisasi	organizācija	organisasi	organizācija	N;SG	N;NOM;FEM;SG
bahan	materiāls	bahan	materiāls	N;SG	N;NOM;MASC;SG
bahan	sastāvdaļu	bahan	sastāvdaļa	N;SG	N;ACC;FEM;SG
bahan	sastāvdaļa	bahan	sastāvdaļa	N;SG	N;NOM;FEM;SG
api	ugunsgrēks	api	ugunsgrēks	N;SG	N;NOM;MASC;SG
api	uguns	api	uguns	N;SG	N;NOM;FEM;SG
api	uguni	api	uguns	N;SG	N;ACC;FEM;SG
api	api	api	aps	N;SG	N
api	api	api	aps	N;SG	N
api	apis	api	aps	N;SG	N;NOM;MASC;SG
ilmiah	zinātniskā	ilmiah	zinātniska	ADJ;SG	ADJ;NOM;FEM;SG
ilmiah	zinātniska	ilmiah	zinātniska	ADJ;SG	ADJ;NOM;FEM;SG
ilmiah	zinātniskais	ilmiah	zinātnisks	ADJ;SG	ADJ;NOM;MASC;SG
ilmiah	zinātnisks	ilmiah	zinātnisks	ADJ;SG	ADJ;NOM;MASC;SG
video	video	video	video	N;SG	N
video	video	video	video	N;SG	N
angkatan	spēkā	angkatan	spēks	N;SG	N;ESS;MASC;SG
angkatan	spēka	angkatan	spēks	N;SG	N;GEN;MASC;SG
angkatan	spēks	angkatan	spēks	N;SG	N;NOM;MASC;SG
angkatan	šķira	angkatan	šķirt	N;SG	N;NOM;FEM;SG
angkatan	klase	angkatan	klase	N;SG	N;NOM;FEM;SG
dibuat	izgatavots	dibuat	izgatavot	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
dibuat	radīta	dibuat	radīt	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
dibuat	radīts	dibuat	radīt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
dibuat	izveidots	dibuat	izveidot	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
dibuat	izveidota	dibuat	izveidot	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
bukan	ne	bukan	ne	PART;NEG	PART
berkas	faila	berkas	faila	N;SG	N;NOM;MASC;SG
berkas	fails	berkas	fails	N;SG	N;NOM;MASC;SG
berkas	failu	berkas	fails	N;SG	N;ACC;MASC;SG
bekerja	strādāt	bekerja	strādāt	V;SG;ACT	V;POS;NFIN
bekerja	strādā	bekerja	strādāt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
militer	militāra	militer	militāra	ADJ;SG	ADJ;NOM;FEM;SG
militer	militārā	militer	militāra	ADJ;SG	ADJ;NOM;FEM;SG
militer	militāro	militer	militāra	ADJ;SG	ADJ;ACC;MASC;SG
putra	dēls	putra	dēls	N;SG	N;NOM;MASC;SG
kaki	kāja	kaki	kāja	N;SG	N;NOM;FEM;SG
kaki	pēda	kaki	pēda	N;SG	N;NOM;FEM;SG
kaki	pēdu	kaki	pēda	N;SG	N;ACC;FEM;SG
kaki	kāja	kaki	kāja	N;SG	N;NOM;FEM;SG
grup	grupu	grup	grupa	N;SG	N;ACC;FEM;SG
grup	grupa	grup	grupa	N;SG	N;NOM;FEM;SG
rakyat	tauta	rakyat	tauta	N;SG	N;NOM;FEM;SG
label	marķējums	label	marķējums	N;SG	N;NOM;MASC;SG
label	etiķete	label	etiķete	N;SG	N;NOM;FEM;SG
kehidupan	dzīve	kehidupan	dzīve	N;SG	N;NOM;FEM;SG
kehidupan	dzīvi	kehidupan	dzīve	N;SG	N;ACC;FEM;SG
kehidupan	dzīvība	kehidupan	dzīvība	N;SG	N;NOM;FEM;SG
website	mājaslapa	website	mājaslaps	N;SG	N;NOM;FEM;SG
website	mājaslapā	website	mājaslaps	N;SG	N;ESS;MASC;SG
ditemukan	atrasta	ditemukan	atrast	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
ditemukan	atrasts	ditemukan	atrast	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
informasi	informācija	informasi	informācija	N;SG	N;NOM;FEM;SG
makanan	pārtika	makanan	pārtika	N;SG	N;NOM;FEM;SG
makanan	ēdiens	makanan	ēdiens	N;SG	N;NOM;MASC;SG
makanan	pārtika	makanan	pārtika	N;SG	N;NOM;FEM;SG
web	web	web	web	N	N
web	tīmekļa	web	tīmeklis	N	N;NOM;MASC;SG
catatan	uzskaite	catatan	uzskaite	N;SG	N;NOM;FEM;SG
mencapai	sasniedzot	mencapai	sasniegt	V;SG;ACT	V;V.CVB
mencapai	sasniedz	mencapai	sasniegt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
mencapai	sasniedz	mencapai	sasniegt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
mencapai	sasniegts	mencapai	sasniegt	V;SG;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
mencapai	sasniedza	mencapai	sasniegt	V;SG;ACT	V;FH;IND;3;POS;PST;FIN;ACT
mencapai	sasniegta	mencapai	sasniegt	V;SG;ACT	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
cinta	mīlestība	cinta	mīlestība	N;SG	N;NOM;FEM;SG
cinta	mīla	cinta	mīlēt	N;SG	N;NOM;FEM;SG
biasa	parastā	biasa	parasta	ADJ;SG	ADJ;NOM;FEM;SG
biasa	regulārā	biasa	regulāra	ADJ;SG	ADJ;NOM;FEM;SG
biasa	regulārs	biasa	regulārs	ADJ;SG	ADJ;NOM;MASC;SG
biasa	regulāra	biasa	regulāra	ADJ;SG	ADJ;NOM;FEM;SG
biasa	normāla	biasa	normāls	ADJ;SG	ADJ;NOM;FEM;SG
biasa	normāls	biasa	normāls	ADJ;SG	ADJ;NOM;MASC;SG
meninggal	nomira	mentinggal	nomirt	V;SG;ACT	V;FH;IND;3;POS;PST;FIN;ACT
meninggal	mira	mentinggal	mirt	V;SG;ACT	V;FH;IND;3;POS;PST;FIN;ACT
meninggal	mirusi	mentinggal	mirt	V;SG;ACT	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
meninggal	mirušais	mentinggal	mirt	V;SG;ACT	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
meninggal	miris	mentinggal	mirt	V;SG;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
meninggal	mirušā	mentinggal	mirt	V;SG;ACT	V;PFV;NOM;DEF;FEM;SG;PST;V.PTCP
surat	pasta	surat	pasts	N;SG	N;NOM;MASC;SG
surat	vēstule	surat	vēstule	N;SG	N;NOM;FEM;SG
surat	burts	surat	burts	N;SG	N;NOM;MASC;SG
wanita	sieviete	wanita	sieviete	N;SG	N;NOM;FEM;SG
wanita	sievieti	wanita	sieviete	N;SG	N;ACC;FEM;SG
tubuh	ķermeņa	tubuh	ķermenis	N;SG	N;GEN;MASC;SG
tubuh	ķermenis	tubuh	ķermenis	N;SG	N;NOM;MASC;SG
posisi	amats	posisi	amats	N;SG	N;NOM;MASC;SG
posisi	novietojums	posisi	novietojums	N;SG	N;NOM;MASC;SG
posisi	pozīcija	posisi	pozīcija	N;SG	N;NOM;FEM;SG
posisi	novietojums	posisi	novietojums	N;SG	N;NOM;MASC;SG
posisi	novietošana	posisi	novietošana	N;SG	N;NOM;FEM;SG
media	mediju	media	medijs	N;SG	N;ACC;MASC;SG
televisi	televizors	televisi	televizors	N;SG	N;NOM;MASC;SG
televisi	televīzija	televisi	televīzija	N;SG	N;NOM;FEM;SG
nya	viņa	nya	viņa	PRO	PRO;NOM;FEM;SG;3
nya	viņam	nya	viņš	PRO	PRO;DAT;MASC;SG;3
nya	viņu	nya	viņš	PRO	PRO;ACC;MASC;SG;3
nya	viņai	nya	viņa	PRO	PRO;DAT;FEM;SG;3
nya	viņas	nya	viņa	PRO	PRO;NOM;FEM;PL;3
lisensi	apliecība	lisensi	apliecība	N;SG	N;NOM;FEM;SG
lisensi	licence	lisensi	licence	N;SG	N;NOM;FEM;SG
lisensi	licence	lisensi	licence	N;SG	N;NOM;FEM;SG
nomor	numuru	nomor	numurs	N;SG	N;ACC;MASC;SG
nomor	numurs	nomor	numurs	N;SG	N;NOM;MASC;SG
nomor	skaitlis	nomor	skaitlis	N;SG	N;NOM;MASC;SG
nomor	skaits	nomor	skaits	N;SG	N;NOM;MASC;SG
muncul	parādījās	muncul	parādīties	V;SG;ACT	V;FH;IND;3;POS;REFL;PST;FIN;ACT
muncul	rādās	muncul	rādīties	V;SG;ACT	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
zaman	zaman	zaman	zaman	N;SG	N;NOM;MASC;SG
zaman	laikmets	zaman	laikmets	N;SG	N;NOM;MASC;SG
zaman	ēra	zaman	ēra	N;SG	N;NOM;FEM;SG
khusus	īpaša	khusus	īpaša	ADJ;SG	ADJ;NOM;FEM;SG
khusus	īpašais	khusus	īpašs	ADJ;SG	ADJ;NOM;MASC;SG
khusus	īpašs	khusus	īpašs	ADJ;SG	ADJ;NOM;MASC;SG
khusus	īpašā	khusus	īpaša	ADJ;SG	ADJ;NOM;FEM;SG
juara	čempions	juara	čempions	N;SG	N;NOM;MASC;SG
alam	daba	alam	daba	N;SG	N;NOM;FEM;SG
alam	raksturs	alam	raksturs	N;SG	N;NOM;MASC;SG
alam	dabu	alam	daba	N;SG	N;ACC;FEM;SG
penting	svarīgs	penting	svarīgs	ADJ;SG	ADJ;NOM;MASC;SG
penting	svarīga	penting	svarīga	ADJ;SG	ADJ;NOM;FEM;SG
penting	nozīmīgs	penting	nozīmīgs	ADJ;SG	ADJ;NOM;MASC;SG
penting	būtiska	penting	būtiska	ADJ;SG	ADJ;NOM;FEM;SG
penting	būtisks	penting	būtisks	ADJ;SG	ADJ;NOM;MASC;SG
gelar	grādu	gelar	grāds	N;SG;ACT	N;ACC;MASC;SG
gelar	grāds	gelar	grāds	N;SG;ACT	N;NOM;MASC;SG
gelar	virsraksts	gelar	virsraksts	N;SG;ACT	N;NOM;MASC;SG
gelar	tituls	gelar	tituls	N;SG;ACT	N;NOM;MASC;SG
didirikan	dibināta	didirikan	dibināt	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
didirikan	dibināts	didirikan	dibināt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
didirikan	izveidots	didirikan	izveidot	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
mata	acs	mata	acs	N;SG	N;NOM;FEM;SG
mata	acī	mata	acī	N;SG	N;ESS;FEM;SG
mata	mata	mata	mats	N;SG	N;NOM;MASC;SG
mesin	mašīna	mesin	mašīna	N;SG	N;NOM;FEM;SG
mesin	dzinējs	mesin	dzinējs	N;SG	N;NOM;MASC;SG
mesin	motors	mesin	motors	N;SG	N;NOM;MASC;SG
mesin	motora	mesin	motors	N;SG	N;GEN;MASC;SG
mesin	tehnika	mesin	tehnika	N;SG	N;NOM;FEM;SG
kitab	grāmata	kitab	grāmata	N;SG	N;NOM;FEM;SG
kitab	grāmatiņa	kitab	grāmatiņš	N;SG	N;NOM;FEM;SG
kitab	grāmatu	kitab	grāmata	N;SG	N;ACC;FEM;SG
dianggap	uztverts	dianggap	uztvert	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
dianggap	uztvert	dianggap	uztvert	V;SG;PASS	V;POS;NFIN
