den	den	den	den	PRO;DEF;MASC+FEM;SG	PRO;ACC;MASC+FEM;SG;3
får	får	få	få	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
naturlig	naturligt	naturlig	naturlig	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;NEUT;SG
naturlig	naturlig	naturlig	naturlig	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC+FEM;SG
mest	højst	mycket	højst	ADV;RL	ADV
mest	mest	mycket	mest	ADV;RL	ADV;RL
webbplats	website	pebbplats	website	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
webbplats	hjemmeside	pebbplats	hjemmeside	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
webbplats	webside	pebbplats	webside	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
webbplats	websted	pebbplats	websted	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
webbplats	site	pebbplats	site	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
ger	giver	ge	give	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
ger	giver	ge	give	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
team	team	team	team	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
började	startet	börja	starte	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
började	påbegyndt	börja	påbegynde	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
började	begyndte	börja	begynde	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
började	begyndt	börja	begynde	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
började	startede	börja	starte	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
började	begyndte	börja	begynde	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
hela	hele	hel	hel	ADJ;NOM;DEF;SG	ADJ;DEF;SG
gör	lav	göra	lav	V;IMP;FIN;ACT	V;IMP
gör	foretag	göra	foretag	V;IMP;FIN;ACT	V;IMP
gör	lave	göra	lave	V;IMP;FIN;ACT	V;NFIN;ACT
honom	ham	han	han	PRO;ACC;DEF;MASC+FEM;SG	PRO;ACC;MASC+FEM;SG;3
gick	gik	gå	gå	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
gick	gik	gå	gå	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
kyrka	church	kyrka	church	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
kyrka	kirke	kyrka	kirke	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
distrikt	district	distrikt	district	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
distrikt	distrikt	distrikt	distrikt	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
fuktigt	fugtigt	fuktig	fugtig	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;NEUT;SG
fuktigt	fugtig	fuktig	fugtig	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;MASC+FEM;SG
fuktigt	fugtigt	fuktig	fugtig	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;NEUT;SG
fuktigt	fugtig	fuktig	fugtig	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;MASC+FEM;SG
fuktigt	fugtigt	fuktig	fugtig	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;NEUT;SG
fyra	fire	fyra	fire	NUM;NOM	NUM
eftersom	fordi	eftersom	fordi	CONJ	CONJ
början	begyndelsen	början	begyndelse	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
vann	vandt	vann	vinde	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
vann	vundet	vann	vinde	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
går	går	gå	gå	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
hur	hvordan	hur	hvordan	ADV	ADV
bay	bugt	bay	bugt	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
bay	bay	bay	bay	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
barn	børn	barn	barn	N;NOM;INDF;NEUT;PL	N;INDF;NEUT;PL
barn	unger	barn	unge	N;NOM;INDF;NEUT;PL	N;INDF;MASC+FEM;PL
barn	børn	barn	barn	N;NOM;INDF;NEUT;PL	N;INDF;NEUT;PL
ekonomiska	økonomiske	ekonomisk	økonomisk	ADJ;NOM;PL	ADJ;PL
kunde	kunne	kunna	kunne	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
dem	dem	de	de	PRO;ACC;DEF;PL	PRO;ACC;PL;3
övrigt	diverse	övrigt	diverse	ADJ;NOM;INDF;NEUT;SG	ADJ
hennes	hende	hon	hun	PRO;DEF	PRO;ACC;MASC+FEM;SG;3
argentina	argentinas	argentin	argentinas	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
mountain	bjerg	mountai	bjerg	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
halvöar	halvøer	halvöa	halvøe	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
grund	grundlag	grund	grundlag	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
förekommer	forekommer	förekomma	forekomme	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
förekommer	indtræder	förekomma	indtræde	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
distriktet	distriktet	distrikt	distrikte	N;NOM;DEF;NEUT;SG	N;DEF;NEUT;SG
dam	dæmning	dam	dæmning	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
dam	dige	dam	dige	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
dam	lady	dam	lady	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
dam	frue	dam	frue	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
dam	dame	dam	dame	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
idag	idag	idag	idag	ADV	ADV
skådespelare	skuespiller	skådespelare	skuespiller	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
skådespelare	aktør	skådespelare	aktør	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
personer	personer	person	person	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
personer	mennesker	person	menneske	N;NOM;INDF;MASC+FEM;PL	N;INDF;NEUT;PL
personer	personer	person	person	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
personer	folk	person	folk	N;NOM;INDF;MASC+FEM;PL	N;INDF;NEUT;PL
fanns	eksisteret	finnas	eksistere	V;IND;PST;FIN	V;INDF;SG;PST;V.PTCP
fanns	eksisterede	finnas	eksistere	V;IND;PST;FIN	V;IND;PST;FIN;ACT
spelade	spillet	spela	spille	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
spelade	afspillet	spela	afspil	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
spelade	spillede	spela	spille	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
bli	blive	bli	blive	V;IMP;FIN;ACT	V;NFIN;ACT
endast	kun	endast	kun	ADV	ADV
öar	øer	öar	øe	N;NOM;INDF;MASC+FEM;PL	N;INDF;NEUT;PL
son	søn	son	søn	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
river	flod	riva	flod	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
helt	helt	helt	helt	ADV	ADV
helt	fuldstændigt	helt	fuldstændigt	ADV	ADV
helt	fuldstændig	helt	fuldstændig	ADV	ADV
helt	totalt	helt	totalt	ADV	ADV
artiklar	artikler	artikel	artikel	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
artiklar	genstande	artikel	genstand	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
därefter	derefter	därefter	derefter	ADV	ADV
redan	allerede	redan	allerede	ADV	ADV
känd	kendt	känd	kendt	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;INDF;SG
känd	berømt	känd	berømt	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;INDF;SG
känd	kendt	känd	kendt	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;INDF;SG
departement	ministerier	departement	ministerie	N;NOM;INDF;NEUT;PL	N;INDF;NEUT;PL
departement	departementer	departement	departement	N;NOM;INDF;NEUT;PL	N;INDF;NEUT;PL
departement	afdelinger	departement	afdeling	N;NOM;INDF;NEUT;PL	N;INDF;MASC+FEM;PL
antal	tælling	antal	tælling	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
antal	optælling	antal	optælling	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
antal	greve	antal	grev	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
antal	antal	antal	antal	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
antal	nummer	antal	nummer	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
vill	ønsker	vilja	ønske	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
vill	ønsker	vilja	ønske	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
vill	vil	vilja	ville	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
författare	ophavsmænd	författare	ophavsmand	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
författare	forfattere	författare	forfatter	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
författare	forfattere	författare	forfatter	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
wikipedia	wikipedia	pikipedi	wikipedia	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
vissa	nogle	vissa	nogen	PRO;INDF;PL	PRO;PL
cst	cst	cst	cst	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
äldre	ældre	gammal	gammel	ADJ;NOM;CMPR	ADJ;CMPR
äldre	ældre	gammal	gammel	ADJ;NOM;CMPR	ADJ;CMPR
gamla	gamle	gammal	gammel	ADJ;NOM;PL	ADJ;PL
lag	team	lag	team	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
lag	jura	lag	jura	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
lag	lovgivning	lag	lovgivning	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
lag	lov	lag	lov	N;NOM;INDF;MASC+FEM;SG	N
lag	lag	lag	lag	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
brt	brt	brt	brt	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
innebär	betyder	innebära	betyde	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
diskussion	diskussion	diskussion	diskussion	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
diskussion	drøftelse	diskussion	drøftelse	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
diskussion	debat	diskussion	debat	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
vidare	yderligere	vidare	yderligere	ADV;CMPR	ADV;CMPR
vidare	videre	vidare	videre	ADV;CMPR	ADV
medan	mens	medan	mens	CONJ	CONJ
kommuner	kommuner	kommun	kommune	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
kommuner	kommuner	kommun	kommune	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
kyrkan	kirken	kyrka	kirk	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
bild	billed	bild	billed	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
bild	billede	bild	billede	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
bild	image	bild	image	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
bild	billede	bild	billede	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
vik	fold	vik	fold	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
politiker	politikere	politik	politiker	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
göra	lav	göra	lav	V;IMP;FIN;ACT	V;IMP
göra	foretag	göra	foretag	V;IMP;FIN;ACT	V;IMP
göra	lave	göra	lave	V;IMP;FIN;ACT	V;NFIN;ACT
band	bånd	band	bånd	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
band	band	band	band	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
band	orkester	band	orkester	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
band	tape	band	tape	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
band	bånd	band	bånd	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
band	bånd	band	bånd	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
rock	sten	rock	sten	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
rock	rock	rock	rock	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
söderut	sydpå	söderut	sydpå	ADV	ADV
inåt	indad	inåt	indad	ADV	ADV
inåt	indad	inåt	indad	ADV	ADV
delar	reservedele	del	reservedel	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
delar	dele	del	del	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
delar	delinger	del	deling	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
delar	aktier	del	aktie	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
delar	andele	del	anden	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
auto	auto	auto	auto	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
hett	varmt	hett	varm	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;NEUT;SG
hett	lækker	hett	lække	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;MASC+FEM;SG
hett	varm	hett	varm	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;MASC+FEM;SG
norrut	nordpå	norrut	nordpå	ADV	ADV
säsongen	sæsonen	säsong	sæson	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
poäng	point	poäng	point	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
poäng	scoring	poäng	scoring	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
poäng	snesevis	poäng	snesevis	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
poäng	punkt	poäng	punkt	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
poäng	point	poäng	point	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
istället	istedet	istället	istedet	ADV	ADV
tyska	tysker	tysk	tysker	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
sätt	vej	sätt	vej	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
sätt	måde	sätt	måde	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
wadi	wadi	wadi	wadi	N;NOM;SG	N;INDF;NEUT;SG
stad	town	stad	town	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
stad	by	stad	by	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
stad	storby	stad	storby	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
stad	by	stad	by	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
area	areal	are	areal	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
area	område	are	område	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
därför	derfor	därför	derfor	ADV	ADV
franska	franskmand	fransk	franskmand	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
dominikanska	dominikanske	dominikansk	dominikansk	ADJ;NOM;PL	ADJ;PL
kallas	kaldt	kalla	kalde	V;NFIN;PASS	V;INDF;SG;PST;V.PTCP
kallas	ringet	kalla	ringe	V;NFIN;PASS	V;INDF;SG;PST;V.PTCP
kallas	kaldet	kalla	kalde	V;NFIN;PASS	V;INDF;SG;PST;V.PTCP
österut	østpå	österut	østpå	ADV	ADV
omkring	omkring	omkring	omkring	ADV	ADV
fall	tilfælde	fall	tilfælde	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
fall	efterår	fall	efterår	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
fall	fald	fall	fald	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
tiden	tiden	tid	tid	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
bästa	bedste	bra	god	ADJ;NOM;DEF;RL	ADJ;DEF;RL
bästa	bedst	bra	god	ADJ;NOM;DEF;RL	ADJ;RL
style	stil	style	stil	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
fil	file	fil	file	N	N;INDF;MASC+FEM;SG
fil	filen	fil	fil	N	N;DEF;MASC+FEM;SG
fil	fil	fil	fil	N	N;INDF;MASC+FEM;SG
källa	kilde	källa	kilde	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
bergstopp	bjergtop	bergstopp	bjergtop	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
slutet	slut	slut	slut	N;NOM;DEF;NEUT;SG	N
olympiska	olympiske	olympisk	olympisk	ADJ;NOM;PL	ADJ;PL
isbn	isbn	isbn	isbn	N	N;INDF;MASC+FEM;SG
mätare	målere	mäta	måler	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
mätare	meter	mäta	meter	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
mätare	meter	mäta	meter	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
film	folie	film	folie	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
robert	robert	robert	robert	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
serien	serien	serien	serie	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
bör	bør	böra	burde	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
bra	godt	bra	godt	ADV	ADV
fem	fem	fem	fem	NUM;NOM	NUM
deltog	deltog	delta	deltage	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
deltog	deltaget	delta	deltage	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
deltog	deltog	delta	deltage	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
deltog	deltaget	delta	deltage	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
tysk	tysk	tysk	tysk	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;SG
språk	sprog	språk	sprog	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
språk	sprog	språk	sprog	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
kinesiska	kineser	kinesisk	kineser	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
nuvarande	aktuel	nuvarande	aktuel	ADJ;NOM;PRS;V.PTCP	ADJ;INDF;MASC+FEM;SG
nuvarande	aktuelt	nuvarande	aktuel	ADJ;NOM;PRS;V.PTCP	ADJ;INDF;NEUT;SG
nuvarande	løbende	nuvarande	løbende	ADJ;NOM;PRS;V.PTCP	ADJ
nuvarande	nuværende	nuvarande	nuværende	ADJ;NOM;PRS;V.PTCP	ADJ
nuvarande	nuværende	nuvarande	nuværende	ADJ;NOM;PRS;V.PTCP	ADJ
officiell	officiel	officiell	officiel	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC+FEM;SG
källor	kilder	källa	kilde	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
stort	stor	stor	stor	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;MASC+FEM;SG
stort	stort	stor	stor	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;NEUT;SG
stort	stor	stor	stor	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;MASC+FEM;SG
stort	stort	stor	stor	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;NEUT;SG
sång	vokal	sång	vokal	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
sång	sang	sång	sang	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
sång	sang	sång	sang	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
amerikanska	amerikanske	amerikansk	amerikansk	ADJ;NOM;PL	ADJ;PL
samband	forbindelse	samband	forbindelse	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
samband	tilslutning	samband	tilslutning	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
samband	tilknytning	samband	tilknytning	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
samband	korrelation	samband	korrelation	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
globalt	global	global	global	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;MASC+FEM;SG
egen	egen	egen	egen	ADJ;NOM;MASC+FEM;SG	ADJ;MASC+FEM;SG
egen	eget	egen	egen	ADJ;NOM;MASC+FEM;SG	ADJ;NEUT;SG
kvinnor	hunner	kvinna	hunne	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
kvinnor	kvinder	kvinna	kvinde	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
kvinnor	kvinder	kvinna	kvinde	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
tredje	tredje	tre	tredje	ADJ;NOM	ADJ
blivit	blive	bli	blive	V;V.CVB;ACT	V;NFIN;ACT
art	art	art	art	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
art	kunst	art	kunst	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
art	art	art	art	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
art	dyreart	art	dyreart	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
riket	riget	rike	rige	N;NOM;DEF;NEUT;SG	N;DEF;NEUT;SG
resultat	effektivitet	resultat	effektivitet	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
resultat	ydelse	resultat	ydelse	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
resultat	ydeevne	resultat	yde	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
resultat	præstation	resultat	præstation	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
resultat	resultat	resultat	resultat	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
resultat	resultat	resultat	resultat	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
dessutom	derudover	dessutom	derudover	ADV	ADV
dessutom	herudover	dessutom	herudover	ADV	ADV
enda	enkelt	enda	enkelt	ADJ;NOM	ADJ;INDF;SG
enda	enlige	enda	enlig	ADJ;NOM	ADJ;PL
enda	enlig	enda	enlig	ADJ;NOM	ADJ;INDF;MASC+FEM;SG
kända	berømte	känd	berømt	ADJ;NOM;PL;PST;V.PTCP	ADJ;PL
universitet	university	universitet	university	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
universitet	universitet	universitet	universitet	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
rgb	rgb	rgb	råb	N	N;INDF;NEUT;SG
border	grænse	bord	grænse	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
border	kant	bord	kant	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
musik	musik	musik	musik	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
tillbaka	tilbage	tillbaka	tilbage	ADV	ADV
kung	konge	kung	konge	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
form	form	form	form	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
form	formular	form	formular	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
form	blanket	form	blanke	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
form	form	form	form	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
fått	modtagne	få	modtagne	V;V.CVB;ACT	V;PL;PST;V.PTCP
fått	modtog	få	modtage	V;V.CVB;ACT	V;IND;PST;FIN;ACT
fått	modtaget	få	modtage	V;V.CVB;ACT	V;INDF;SG;PST;V.PTCP
historia	historie	historia	historie	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
historia	historik	historia	historik	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
historia	historie	historia	historie	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
dal	dal	dal	dal	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
dal	dal	dal	dal	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
dal	valley	dal	valley	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
albumet	albummet	album	album	N;NOM;DEF;NEUT;SG	N;DEF;NEUT;SG
samtidigt	samtidig	samtidig	samtidig	ADV	ADV
samtidigt	samtidigt	samtidig	samtidigt	ADV	ADV
män	hanner	man	hanne	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
män	mænd	man	mand	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
män	mænd	man	mand	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
lång	høj	lång	høj	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC+FEM;SG
lång	lang	lång	lang	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC+FEM;SG
alger	algier	alg	algie	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
alger	alger	alg	alge	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
alger	alger	alg	alge	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
gift	gift	gift	gift	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;INDF;SG
gift	gift	gift	gift	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;INDF;SG
gift	gift	gift	gift	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;INDF;SG
album	album	album	album	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
album	plade	album	plade	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
album	album	album	album	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
ner	ned	ner	ned	ADV	ADV
ner	nede	ner	nede	ADV	ADV
innehåller	indholder	innehålla	indholde	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
innehåller	indeholder	innehålla	indeholde	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
innehåller	indeholder	innehålla	indeholde	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
innehåller	indeholde	innehålla	indeholde	V;IND;PRS;FIN;ACT	V;NFIN;ACT
