من	från	مِن	från	ADP	ADP
بلدة	town	بَلدَة	town	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
بلدة	stad	بَلدَة	stad	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
درجة	examen	دَرَجَة	exam	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
درجة	grad	دَرَجَة	grad	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الحكومة	regeringen	حُكُومَة	regering	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
ملعب	estadio	مَلعَب	estadio	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
ملعب	lekplats	مَلعَب	lekplats	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ملعب	lekstuga	مَلعَب	lekstug	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ملعب	stadion	مَلعَب	stadion	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ملعب	stadium	مَلعَب	stadium	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
حالة	status	حَالَة	status	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حالة	ställning	حَالَة	ställning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حالة	case	حَالَة	case	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حالة	fodral	حَالَة	fodral	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
حالة	fall	حَالَة	fall	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
حالة	skick	حَالَة	skick	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
الدول	staterna	دَولَة	stat	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;PL
الدول	länderna	دَولَة	land	N;NOM;DEF;PL	N;NOM;DEF;NEUT;PL
كلية	högskola	كُلِّيَّة	högskola	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
كلية	njure	كُلِّيَّة	njur	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الرئيس	president	رَئِيس	president	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الرئيس	ordföranden	رَئِيس	ordförande	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الرئيس	talmannen	رَئِيس	talman	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الرئيس	chefen	رَئِيس	chef	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الشمالية	norra	شَمَالِيّ	norra	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;DEF;SG
بداية	start	بِدَايَة	star	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
شرق	öst	شَرق	öst	N;NOM;INDF;SG	N
شرق	öster	شَرق	öster	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
شرق	öst	شَرق	öst	N;NOM;INDF;SG	N
قوالب	mallar	قَالَب	malla	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
نهاية	end	نِهَايَة	end	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
نهاية	slut	نِهَايَة	slut	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
العزلة	ensamheten	عُزلَة	ensamhet	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
وسط	central	وَسط	central	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
وسط	medelväg	وَسط	medelväg	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
وسط	middle	وَسط	middle	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
دور	roll	دَور	roll	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
القرية	byn	قَريَة	byn	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
السنة	året	سَنَة	år	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
شكل	form	شَكل	form	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
شكل	blankett	شَكل	blankett	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
شكل	formulär	شَكل	formulär	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
شكل	form	شَكل	form	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
نسبة	förhållande	نِسبَة	förhållande	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
نسبة	kvot	نِسبَة	kvot	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
نسبة	ratio	نِسبَة	ratio	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
نسبة	proportion	نِسبَة	proportion	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
نسبة	andel	نِسبَة	andel	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حرب	krig	حَرب	krig	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
الجهاز	enheten	جِهَاز	enhet	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
معظم	most	مُعظَم	most	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
دار	dar	دَار	dar	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
ثلاثة	tre	ثَلَاثَة	tre	NUM;NOM;INDF;MASC	NUM;NOM
الحكم	domen	حُكم	dom	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الشرقية	östra	شَرقِيّ	östra	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;DEF;SG
الشرقية	östra	شَرقِيّ	östra	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;DEF;SG
صفحة	sida	صَفحَة	sida	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
بلدية	kommun	بَلَدِيَّة	kommun	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
القسم	avdelningen	قِسم	avdelning	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
القسم	departementet	قِسم	departement	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
القسم	sektionen	قِسم	sektion	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
القسم	avsnittet	قِسم	avsnitt	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
برنامج	program	بَرنَامَج	program	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
برنامج	program	بَرنَامَج	program	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
برنامج	software	بَرنَامَج	software	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
برنامج	mjukvara	بَرنَامَج	mjukvara	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
برنامج	programvara	بَرنَامَج	programvar	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
وقت	tid	وَقت	tid	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
وقت	tidpunkt	وَقت	tidpunkt	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
وقت	dags	وَقت	dags	N;NOM;INDF;SG	N;MASC+FEM
وقت	klockslag	وَقت	klockslag	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
النظام	systemet	نِظَام	system	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
الجمهورية	republiken	جُمهُورِيَّة	republik	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
مدرسة	skola	مَدرَسَة	skola	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
عرض	show	عَرض	show	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
عرض	presentation	عَرض	presentation	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
عرض	display	عَرض	display	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
عرض	uppvisning	عَرض	uppvisning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
عرض	utsikt	عَرض	utsikt	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
عرض	vy	عَرض	vy	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
المدرسة	skolan	مَدرَسَة	skola	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
المقالة	artikeln	مُقَال	artikel	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
التاريخ	historiken	تَارِيخ	historik	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
مجال	domän	مَجَال	domän	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حركة	motion	حَرَكَة	motion	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حركة	rörelse	حَرَكَة	rörelse	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حركة	rörelse	حَرَكَة	rörelse	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حركة	förflyttning	حَرَكَة	förflyttning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
المقاطعة	länet	مُقَاطَعَة	län	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
المقاطعة	provinsen	مُقَاطَعَة	provins	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
المقاطعة	distriktet	مُقَاطَعَة	distrikt	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
مسلسل	serie	مُسَلسَل	serie	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
قالب	mall	قَالِب	mall	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تقرير	anmäl	تَقرِير	anmäl	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
تقرير	rapport	تَقرِير	rapport	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تقرير	betänkande	تَقرِير	betänka	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
تقرير	anmälan	تَقرِير	anmälan	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
المناطق	regionerna	مِنطَقَة	region	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;PL
المناطق	distrikten	مِنطَقَة	distrikt	N;NOM;DEF;PL	N;NOM;DEF;NEUT;PL
دول	stater	دَولَة	stat	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
دول	delstater	دَولَة	delstat	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
الحالي	nuvarande	حَالِيّ	nuvarande	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;PRS;V.PTCP
الحالي	nuvarande	حَالِيّ	nuvarande	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;PRS;V.PTCP
عضو	medlem	عُضو	medlem	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
عضو	ledamot	عُضو	ledamot	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
لغة	språk	لُغَة	språk	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
الشرق	öst	شَرق	öst	N;NOM;DEF;SG	N
الشرق	orienten	شَرق	orient	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
معركة	battle	مَعرَكَة	battle	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
معركة	kamp	مَعرَكَة	kamp	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
معركة	strid	مَعرَكَة	strid	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الغربية	västra	غَربِيّ	onstra	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;DEF;SG
الجزء	delen	جُزء	del	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الجزء	segmentet	جُزء	segment	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
بوابة	gate	بَوَّابَة	gate	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
بوابة	grind	بَوَّابَة	grind	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
بوابة	portal	بَوَّابَة	portal	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
بوابة	gateway	بَوَّابَة	gateway	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مقالة	uppsats	مَقَالَة	uppsats	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مقالة	artikel	مَقَالَة	artikel	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
قناة	canal	قَنَاة	canal	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
قناة	kanal	قَنَاة	kanal	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
قناة	kanal	قَنَاة	kanal	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
قناة	channel	قَنَاة	channel	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
علماء	forskare	عَالِم	forskare	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
مناطق	regioner	مِنطَقَة	region	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
مناطق	områden	مِنطَقَة	område	N;NOM;INDF;PL	N;NOM;INDF;NEUT;PL
مناطق	zoner	مِنطَقَة	zon	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
مناطق	områden	مِنطَقَة	område	N;NOM;INDF;PL	N;NOM;INDF;NEUT;PL
شهر	månad	شَهر	månad	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
شهر	manad	شَهر	manad	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
سلسلة	serie	سِلسِلَة	serie	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
سلسلة	snöre	سِلسِلَة	snöra	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
سلسلة	sträng	سِلسِلَة	sträng	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
سلسلة	string	سِلسِلَة	string	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
سلسلة	kedja	سِلسِلَة	kedja	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
جديدة	ny	جَدِيد	ny	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
جديدة	nytt	جَدِيد	ny	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
فيديو	filmklipp	فِيدِيُو	filmklipp	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
فيديو	video	فِيدِيُو	vide	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
فيديو	videoklipp	فِيدِيُو	videoklipp	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
جمهورية	republik	جُمهُورِيَّة	republik	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
عالم	world	عَالَم	world	N;NOM;INDF;SG	N;NOM;NEUT;SG
عالم	värld	عَالَم	värld	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
عالم	vetenskapsman	عَالَم	vetenskapsman	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الدم	blodet	دَم	blod	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
وزارة	ministerium	وِزَارَة	ministerium	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
الجزيرة	ön	جَزِيرَة	ön	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
المجلس	council	مَجلِس	council	N;NOM;DEF;SG	N
المجلس	rådet	مَجلِس	råd	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
شركات	företag	شَرِكَة	företag	N;NOM;INDF;PL	N;NOM;INDF;NEUT;PL
مستوى	nivå	مُستَوَى	nivå	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مستوى	level	مُستَوَى	level	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مختلفة	avvikande	مُختَلِف	avvikande	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PRS;V.PTCP
عبارة	fras	عِبَارَة	fra	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
عبارة	färja	عِبَارَة	färja	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ممثل	ombud	مُمَثِّل	ombud	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
ممثل	representant	مُمَثِّل	representant	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ممثل	aktör	مُمَثِّل	aktör	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ممثل	skådespelare	مُمَثِّل	skådespelare	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
المجتمع	sällskapet	مُجتَمَع	sällskap	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
المجتمع	samhället	مُجتَمَع	samhälle	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
المجتمع	communityn	مُجتَمَع	communityn	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
المجتمع	gemenskapen	مُجتَمَع	gemenskap	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
حزب	party	حِزب	party	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
حزب	fest	حِزب	fest	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حزب	part	حِزب	part	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حزب	kalas	حِزب	kala	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
حزب	parti	حِزب	parti	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
هنا	här	هُنَا	här	ADV	ADV
ثلاث	tre	ثَلَاثَة	tre	NUM;NOM;INDF;FEM	NUM;NOM
الجامعة	universitetet	جَامِعَة	universitet	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
الجامعة	högskolan	جَامِعَة	högskola	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
نهر	river	نَهر	riva	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
نهر	flod	نَهر	flod	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الدكتور	läkaren	دُكتُور	läkare	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
شارك	dela	شَارَك	dela	V;PFV;MASC;SG;3;ACT	V;IMP;FIN;ACT
غرب	väst	غَرب	väst	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
غرب	väster	غَرب	väster	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
معلومات	upplysningar	مَعلُومَة	upplysning	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
معلومات	uppgifter	مَعلُومَة	uppgift	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
العلم	vetenskapen	عِلم	vetenskap	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
العلم	flaggan	عِلم	flagga	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
شخص	person	شَخص	person	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
عهد	förbund	عَهد	förbund	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
تابعة	underordnat	تَابِع	underordnad	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
تابعة	underordnad	تَابِع	underordnad	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
الميلاد	födseln	مِيلَاد	födsel	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الشركة	företaget	شَرِكَة	företag	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
العصر	eftermiddagen	عَصر	eftermiddag	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الفريق	laget	فَرِيق	lag	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
مجلة	tidskrift	مَجَلَّة	tidskrift	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مجلة	tidning	مَجَلَّة	tidning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مجلة	magasin	مَجَلَّة	magasin	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
الثورة	revolutionen	ثَورَة	revolution	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
المسلمين	muslimerna	مُسلِم	muslim	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;PL
العاصمة	kapitalet	عَاصِمَة	kapital	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
العاصمة	huvudstaden	عَاصِمَة	huvudstad	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الحركة	rörelsen	حَرَكَة	rörelse	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
جانب	sido	جَانِب	sido	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
جانب	aspekt	جَانِب	aspekt	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مواقع	platser	مَوقِع	plats	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
مواقع	platser	مَوقِع	plats	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
مواقع	webbplatser	مَوقِع	pebbplats	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
مشروع	projekt	مَشرُوع	projekt	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
مشروع	project	مَشرُوع	project	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الرئيسية	viktigaste	رَئِيسِيّ	viktig	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;DEF;RL
مكتب	kontor	مَكتَب	kontor	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
مكتب	office	مَكتَب	office	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مكتب	skrivbord	مَكتَب	skrivbord	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
جنس	kön	جنس	kön	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
عنوان	adress	عُنوَان	adress	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
عنوان	address	عُنوَان	address	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
عنوان	avd	عُنوَان	avd	N;NOM;INDF;SG	N
عنوان	avdelning	عُنوَان	avdelning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
عنوان	titel	عُنوَان	titel	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
عنوان	rubrik	عُنوَان	rubrik	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الشمس	sön	شَمس	sön	N;NOM;DEF;SG	N
جزء	del	جُزء	del	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
طول	längd	طُول	längd	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مقالات	artiklar	مَقَالَة	artikel	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
مقالات	uppsatser	مَقَالَة	uppsats	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
المجموعة	gruppen	مَجمُوعَة	grupp	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
المجموعة	samlingen	مَجمُوعَة	samling	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
النادي	klubben	نَادِي	klubb	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
دراسة	studie	دِرَاسَة	studium	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
سبب	anledning	سَبَب	anledning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
سبب	förnuft	سَبَب	förnuft	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
سبب	skäl	سَبَب	skäl	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
سبب	orsak	سَبَب	orsak	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
سبب	orsak	سَبَب	orsak	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
صفحات	sidor	صَفحَة	sida	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
دورة	kretslopp	دَورَة	kretslopp	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
دورة	cykel	دَورَة	cykel	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
المحيطة	omgivande	مُحِيط	omgivande	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;PRS;V.PTCP
حياة	life	حَيَاة	life	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حياة	livstid	حَيَاة	livstid	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حياة	liv	حَيَاة	liv	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
ذكور	män	ذَكّ	man	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
ذكور	hanar	ذَكّ	hane	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
القانون	lagen	قَانُون	lag	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الرابع	fjärde	رَابِع	fyra	ADJ;NOM;DEF;MASC;SG	ADJ;NOM
شخصية	karaktär	شَخصِيَّة	karaktär	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
شخصية	tecken	شَخصِيَّة	tecken	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
شخصية	rollfigur	شَخصِيَّة	rollfigur	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
شخصية	personlighet	شَخصِيَّة	personlighet	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
المقالات	artiklarna	المقالات	artikel	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;PL
تحديث	uppdatering	تَحدِيث	uppdatering	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تحديث	uppdatering	تَحدِيث	uppdatering	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
جديد	ny	جَدِيد	ny	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
جديد	nytt	جَدِيد	ny	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
الطريق	vägen	طَرِيق	väg	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
يعمل	funkar	عَمِل	funka	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;PRS;FIN;ACT
يعمل	arbetar	عَمِل	arbeta	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;PRS;FIN;ACT
يعمل	fungerar	عَمِل	fungera	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;PRS;FIN;ACT
يعمل	jobbar	عَمِل	jobba	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;PRS;FIN;ACT
يعمل	fungerar	عَمِل	fungera	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;PRS;FIN;ACT
يعمل	arbetar	عَمِل	arbeta	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;PRS;FIN;ACT
صغيرة	liten	صَغِير	liten	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
نقل	transfer	نَقل	transfer	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
نقل	överlåtelse	نَقل	överlåtelse	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
نقل	överföring	نَقل	överföring	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
نقل	transport	نَقل	transport	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
نقل	transport	نَقل	transport	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
منظمة	organisation	مُنَظَّمَة	organisation	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
