dan	y	dan	y	CONJ	CONJ
nebula	nebulosas	nebula	nebulosa	N	N;FEM;PL
bumi	earth	bumi	earth	N;SG	N
bumi	tierra	bumi	tierra	N;SG	N;FEM;SG
bumi	bumi	bumi	bumi	N;SG	N;MASC;SG
bentuk	forma	bentuk	forma	N;SG	N;FEM;SG
bentuk	forma	bentuk	forma	N;SG	N;FEM;SG
bentuk	formulario	bentuk	formulario	N;SG	N;MASC;SG
sebelumnya	antes	sebelumnya	antes	ADV	ADV
sebelumnya	antes	sebelumnya	antes	ADV	ADV
sebelumnya	anteriormente	sebelumnya	anteriormente	ADV	ADV
februari	febrero	februari	febrero	N;SG	N
proses	proceso	proses	proceso	N;SG	N;MASC;SG
diptera	diptera	diptera	dipterar	N	N;SG
akhir	end	akhir	end	N;SG	N
akhir	fin	akhir	fin	N;SG	N;MASC;SG
akhir	final	akhir	final	N;SG	N;MASC;SG
hasil	rendimiento	hasil	rendimiento	N;SG	N;MASC;SG
hasil	resultado	hasil	resultado	N;SG	N;MASC;SG
versi	version	versi	version	N;SG	N;FEM;SG
versi	versión	versi	versión	N;SG	N;FEM;SG
pemerintahan	gobierno	penperintahan	gobierno	N;SG	N;MASC;SG
pemerintahan	gobernanza	penperintahan	gobernanza	N;SG	N;FEM;SG
pemerintahan	gobernación	penperintahan	gobernación	N;SG	N;FEM;SG
pemerintahan	gobierno	penperintahan	gobierno	N;SG	N;MASC;SG
pemerintahan	gobernabilidad	penperintahan	gobernabilidad	N;SG	N;FEM;SG
republik	republik	republik	republik	N	N;FEM;SG
republik	republicanos	republik	republicano	N	N;MASC;PL
republik	republicano	republik	republicano	N	N;MASC;SG
republik	republic	republik	republic	N	N
republik	republica	republik	republica	N	N;FEM;SG
republik	república	republik	república	N	N;FEM;SG
sering	frecuentemente	sering	frecuentemente	ADV	ADV
sering	frecuentemente	sering	frecuentemente	ADV	ADV
group	grupo	group	grupo	N	N;MASC;SG
group	group	group	group	N	N
buku	libro	buku	libro	N;SG	N;MASC;SG
suku	tribu	suku	tribu	N;SG	N;FEM;SG
berhasil	triunfar	berhasil	triunfar	V;SG	V;NFIN
partai	parte	partai	parte	N;SG	N;FEM;SG
partai	partido	partai	partido	N;SG	N;MASC;SG
partai	fiesta	partai	fiesta	N;SG	N;FEM;SG
partai	party	partai	party	N;SG	N
keluarga	familia	keluarga	familia	N;SG	N;FEM;SG
keluarga	famila	keluarga	famila	N;SG	N;FEM;SG
keluarga	familia	keluarga	familia	N;SG	N;FEM;SG
ilmu	ciencia	ilmu	ciencia	N;SG	N;FEM;SG
berubah	cambiar	berrubah	cambiar	V;SG;ACT	V;NFIN
berubah	cambiando	berrubah	cambiar	V;SG;ACT	V;V.MSDR
berubah	cambió	berrubah	cambiar	V;SG;ACT	V;IND;SG;3;PST;FIN
berubah	cambiar	berrubah	cambiar	V;SG;ACT	V;NFIN
berubah	cambia	berrubah	cambiar	V;SG;ACT	V;IND;SG;3;PRS;FIN
pengguna	usuario	penguna	usuario	N;SG	N;MASC;SG
luas	wide	luas	wide	N;SG	N
luas	ancho	luas	ancho	N;SG	N;MASC;SG
luas	superficie	luas	superficie	N;SG	N;FEM;SG
luas	zona	luas	zona	N;SG	N;FEM;SG
luas	area	luas	area	N;SG	N;FEM;SG
luas	área	luas	área	N;SG	N;FEM;SG
acara	acontecimiento	acara	acontecimiento	N;SG	N;MASC;SG
acara	evento	acara	evento	N;SG	N;MASC;SG
asal	procedencia	asal	procedencia	N;SG	N;FEM;SG
asal	origen	asal	origen	N;SG	N;MASC;SG
asal	origen	asal	origen	N;SG	N;MASC;SG
kapal	recipiente	kapal	recipiente	N;SG	N;MASC;SG
kapal	embarcación	kapal	embarcación	N;SG	N;FEM;SG
kapal	buque	kapal	buque	N;SG	N;MASC;SG
kapal	barco	kapal	barco	N;SG	N;MASC;SG
kapal	nave	kapal	nave	N;SG	N;FEM;SG
kapal	buque	kapal	buque	N;SG	N;MASC;SG
kapal	barca	kapal	barca	N;SG	N;FEM;SG
kapal	barco	kapal	barco	N;SG	N;MASC;SG
kapal	embarcación	kapal	embarcación	N;SG	N;FEM;SG
kapal	bote	kapal	bote	N;SG	N;MASC;SG
kapal	lancha	kapal	lancha	N;SG	N;FEM;SG
bermain	juegue	bermain	jugar	V;SG;ACT	V;IMP;SG;3;FIN
bermain	juega	bermain	jugar	V;SG;ACT	V;IND;SG;3;PRS;FIN
bermain	jugar	bermain	jugar	V;SG;ACT	V;NFIN
bermain	reproducir	bermain	reproducir	V;SG;ACT	V;NFIN
bermain	juega	bermain	jugar	V;SG;ACT	V;IND;SG;3;PRS;FIN
bermain	jugando	bermain	jugar	V;SG;ACT	V;V.MSDR
bermain	tocando	bermain	tocar	V;SG;ACT	V;V.MSDR
bermain	jugar	bermain	jugar	V;SG;ACT	V;NFIN
kelompok	grupo	kelompok	grupo	N;SG	N;MASC;SG
kelompok	group	kelompok	group	N;SG	N
agama	religion	agama	religion	N;SG	N;FEM;SG
agama	religión	agama	religión	N;SG	N;FEM;SG
anda	te	anda	tú	PRO;SG;2;FORM	PRO;SG;2
anda	tú	anda	tú	PRO;SG;2;FORM	PRO;NOM;SG;2
anda	usted	anda	tú	PRO;SG;2;FORM	PRO;SG;2;FORM
anda	vos	anda	vo	PRO;SG;2;FORM	PRO;SG;2
memberikan	dandole	menberikan	dandole	V;SG;ACT	V;V.MSDR
memberikan	regalando	menberikan	regalar	V;SG;ACT	V;V.MSDR
memberikan	dando	menberikan	dar	V;SG;ACT	V;V.MSDR
memberikan	concediendo	menberikan	conceder	V;SG;ACT	V;V.MSDR
memberikan	conceder	menberikan	conceder	V;SG;ACT	V;NFIN
memberikan	otorgando	menberikan	otorgar	V;SG;ACT	V;V.MSDR
memberikan	dar	menberikan	dar	V;SG;ACT	V;NFIN
eropa	europa	eropa	europa	N;SG	N;FEM;SG
lama	viejo	lama	viejo	ADJ;SG	ADJ;MASC;SG
lama	antiguo	lama	antiguo	ADJ;SG	ADJ;MASC;SG
lama	antigua	lama	antiguo	ADJ;SG	ADJ;FEM;SG
lama	vieja	lama	viejo	ADJ;SG	ADJ;FEM;SG
lama	largo	lama	largo	ADJ;SG	ADJ;MASC;SG
lama	larga	lama	largo	ADJ;SG	ADJ;FEM;SG
batu	gema	batu	gema	N;SG	N;FEM;SG
batu	stone	batu	stone	N;SG	N
batu	piedra	batu	piedra	N;SG	N;FEM;SG
batu	batu	batu	batu	N;SG	N;MASC;SG
batu	piedra	batu	piedra	N;SG	N;FEM;SG
batu	roca	batu	roca	N;SG	N;FEM;SG
batu	rock	batu	rock	N;SG	N;MASC;SG
wikipedia	wikipedia	wikipedia	wikipedia	N	N;FEM;SG
jiwa	alma	jiwa	alma	N;SG	N;FEM;SG
jiwa	soul	jiwa	soul	N;SG	N;SG
saja	únicamente	saja	únicamente	ADV	ADV
saja	solo	saja	solo	ADV	ADV
saja	sólo	saja	sólo	ADV	ADV
saja	solamente	saja	solamente	ADV	ADV
halaman	pagina	halaman	pagina	N;SG	N;FEM;SG
halaman	página	halaman	página	N;SG	N;FEM;SG
halaman	page	halaman	pager	N;SG	N
hukum	derecho	hukum	derecho	N;SG;ACT	N;MASC;SG
hukum	legislación	hukum	legislación	N;SG;ACT	N;FEM;SG
hukum	ley	hukum	ley	N;SG;ACT	N;FEM;SG
orbit	orbitales	orbit	orbital	N	N;MASC;PL
orbit	órbita	orbit	órbita	N	N;FEM;SG
orbit	orbita	orbit	orbitar	N	N;FEM;SG
orbit	órbitas	orbit	órbita	N	N;FEM;PL
orbit	orbita	orbit	orbitar	N	N;FEM;SG
raya	raya	raya	raya	N;SG	N;FEM;SG
masuk	ingresar	masuk	ingresar	V;SG;ACT	V;NFIN
pasukan	tropa	pasukan	tropa	N;SG	N;FEM;SG
pasukan	pelotón	pasukan	pelotón	N;SG	N;MASC;SG
pasukan	squad	pasukan	squad	N;SG	N
pasukan	escuadra	pasukan	escuadra	N;SG	N;FEM;SG
pasukan	escuadrón	pasukan	escuadrón	N;SG	N;MASC;SG
pasukan	tropa	pasukan	tropa	N;SG	N;FEM;SG
tokoh	carácter	tokoh	carácter	N;SG	N;MASC;SG
tokoh	caracter	tokoh	caracter	N;SG	N;MASC;SG
tokoh	personaje	tokoh	personaje	N;SG	N;MASC;SG
tokoh	figura	tokoh	figura	N;SG	N;FEM;SG
tokoh	cifra	tokoh	cifra	N;SG	N;FEM;SG
tanpa	sin	tanpa	sin	ADP	ADP
bangsa	nación	bangsa	nación	N;SG	N;FEM;SG
bangsa	nacion	bangsa	nacion	N;SG	N;FEM;SG
bangsa	nation	bangsa	nation	N;SG	N
penghargaan	laudo	penhargaan	laudo	N;SG	N;MASC;SG
penghargaan	adjudicación	penhargaan	adjudicación	N;SG	N;FEM;SG
penghargaan	premio	penhargaan	premio	N;SG	N;MASC;SG
penghargaan	galardón	penhargaan	galardón	N;SG	N;MASC;SG
penghargaan	agradecimiento	penhargaan	agradecimiento	N;SG	N;MASC;SG
penghargaan	apreciación	penhargaan	apreciación	N;SG	N;FEM;SG
penghargaan	aprecio	penhargaan	aprecio	N;SG	N;MASC;SG
klub	club	klub	club	N;SG	N;MASC;SG
klub	garrote	klub	garrote	N;SG	N;MASC;SG
klub	discoteca	klub	discoteca	N;SG	N;FEM;SG
klub	trébol	klub	trébol	N;SG	N;MASC;SG
terkenal	famosa	terkenal	famoso	ADJ;SG;PASS	ADJ;FEM;SG
terkenal	famoso	terkenal	famoso	ADJ;SG;PASS	ADJ;MASC;SG
terkenal	renombrada	terkenal	renombrado	ADJ;SG;PASS	ADJ;FEM;SG;V.PTCP
terkenal	renombrado	terkenal	renombrado	ADJ;SG;PASS	ADJ;MASC;SG;V.PTCP
terkenal	notorio	terkenal	notorio	ADJ;SG;PASS	ADJ;MASC;SG
terkenal	notoria	terkenal	notoria	ADJ;SG;PASS	ADJ;FEM;SG
ketua	anciano	ketua	anciano	N;SG	N;MASC;SG
ketua	elder	ketua	elder	N;SG	N;MASC;SG
ketua	jefa	ketua	jefa	N;SG	N;FEM;SG
ketua	jefe	ketua	jefe	N;SG	N;MASC;SG
ketua	presidenta	ketua	presidenta	N;SG	N;FEM;SG
ketua	presidente	ketua	presidente	N;SG	N;MASC;SG
ketua	cátedra	ketua	cátedra	N;SG	N;FEM;SG
ketua	silla	ketua	silla	N;SG	N;FEM;SG
gunung	montaña	gunung	montaña	N;SG	N;FEM;SG
gunung	monte	gunung	monte	N;SG	N;MASC;SG
gunung	montura	gunung	montura	N;SG	N;FEM;SG
gunung	montaña	gunung	montaña	N;SG	N;FEM;SG
meskipun	aunque	meskipun	aunque	CONJ	CONJ
meskipun	aunque	meskipun	aunque	CONJ	CONJ
cara	cara	cara	cara	N;SG	N;FEM;SG
berbeda	difiere	berbeda	diferir	V;SG;ACT	V;IND;SG;3;PRS;FIN
bintang	bintang	bintang	bintang	N;SG	N;FEM;SG
bintang	estrella	bintang	estrella	N;SG	N;FEM;SG
bintang	star	bintang	star	N;SG	N
bintang	stars	bintang	star	N;SG	N
jalur	sendero	jalur	sendero	N;SG	N;MASC;SG
jalur	path	jalur	path	N;SG	N
jalur	camino	jalur	camino	N;SG	N;MASC;SG
jalur	surco	jalur	surco	N;SG	N;MASC;SG
apa	qué	apa	qué	PRO	PRO;SG
politik	politica	politik	politica	N;SG	N;FEM;SG
politik	política	politik	política	N;SG	N;FEM;SG
ibu	mamá	ibu	mamá	N;SG	N;FEM;SG
ibu	mama	ibu	mama	N;SG	N;FEM;SG
ibu	mom	ibu	mom	N;SG	N
ibu	madre	ibu	madre	N;SG	N;FEM;SG
tingkat	tasa	tingkat	tasa	N;SG	N;FEM;SG
tingkat	nivel	tingkat	nivel	N;SG	N;MASC;SG
tingkat	level	tingkat	level	N;SG	N
kereta	carro	kereta	carro	N;SG	N;MASC;SG
kereta	carroza	kereta	carroza	N;SG	N;FEM;SG
kereta	train	kereta	train	N;SG	N
kereta	entreno	kereta	entreno	N;SG	N;MASC;SG
kereta	tren	kereta	tren	N;SG	N;MASC;SG
ruang	sala	ruang	sala	N;SG	N;FEM;SG
ruang	habitación	ruang	habitación	N;SG	N;FEM;SG
ruang	space	ruang	spacer	N;SG	N
ruang	espacio	ruang	espacio	N;SG	N;MASC;SG
tinggal	quédate	tinggal	quédate	V;SG;ACT	V;IND;SG;2;PRS;FIN
tinggal	quedo	tinggal	quedar	V;SG;ACT	V;IND;SG;1;PRS;FIN
tinggal	quedate	tinggal	quedate	V;SG;ACT	V;IND;SG;2;PRS;FIN
empat	cuatro	empat	cuatro	NUM	NUM;PL
ekonomi	economía	ekonomi	economía	N;SG	N;FEM;SG
ekonomi	economia	ekonomi	economia	N;SG	N;FEM;SG
ekonomi	economía	ekonomi	economía	N;SG	N;FEM;SG
organisasi	organizacion	organisasi	organizacion	N;SG	N;FEM;SG
organisasi	organización	organisasi	organización	N;SG	N;FEM;SG
organisasi	organizacion	organisasi	organizacion	N;SG	N;FEM;SG
organisasi	organización	organisasi	organización	N;SG	N;FEM;SG
bahan	material	bahan	material	N;SG	N;MASC;SG
bahan	material	bahan	material	N;SG	N;MASC;SG
bahan	ingrediente	bahan	ingrediente	N;SG	N;MASC;SG
api	incendio	api	incendio	N;SG	N;MASC;SG
api	fuego	api	fuego	N;SG	N;MASC;SG
api	api	api	api	N;SG	N;FEM;SG
api	api	api	api	N;SG	N;FEM;SG
ilmiah	científico	ilmiah	científico	ADJ;SG	ADJ;MASC;SG
ilmiah	científica	ilmiah	científico	ADJ;SG	ADJ;FEM;SG
video	vídeo	video	vídeo	N;SG	N;MASC;SG
video	video	video	video	N;SG	N;MASC;SG
terakhir	último	terakhir	último	ADJ;RL;SG	ADJ;MASC;SG
terakhir	última	terakhir	último	ADJ;RL;SG	ADJ;FEM;SG
angkatan	fuerza	angkatan	fuerza	N;SG	N;FEM;SG
angkatan	force	angkatan	force	N;SG	N
angkatan	clase	angkatan	clase	N;SG	N;FEM;SG
angkatan	class	angkatan	clas	N;SG	N;FEM;SG
dibuat	creó	dibuat	crear	V;SG;PASS	V;IND;SG;3;PST;FIN
berkas	files	berkas	fil	N;SG	N
berkas	fichero	berkas	fichero	N;SG	N;MASC;SG
berkas	expediente	berkas	expediente	N;SG	N;MASC;SG
berkas	archivo	berkas	archivo	N;SG	N;MASC;SG
bekerja	trabaje	bekerja	trabaje	V;SG;ACT	V;SBJV;SG;3;PRS;FIN
bekerja	trabajar	bekerja	trabajar	V;SG;ACT	V;NFIN
bekerja	trabajando	bekerja	trabajar	V;SG;ACT	V;V.MSDR
bekerja	funcionando	bekerja	funcionar	V;SG;ACT	V;V.MSDR
bekerja	trabajar	bekerja	trabajar	V;SG;ACT	V;NFIN
bekerja	trabaja	bekerja	trabajar	V;SG;ACT	V;IND;SG;3;PRS;FIN
bekerja	funciona	bekerja	funcionar	V;SG;ACT	V;IND;SG;3;PRS;FIN
militer	militar	militer	militar	ADJ;SG	ADJ;SG
putra	putra	putra	putra	N;SG	N;SG
putra	hijo	putra	hijo	N;SG	N;MASC;SG
langsung	directamente	langsung	directamente	ADV	ADV
langsung	directamente	langsung	directamente	ADV	ADV
kaki	pata	kaki	pata	N;SG	N;FEM;SG
kaki	pierna	kaki	pierna	N;SG	N;FEM;SG
kaki	foot	kaki	foot	N;SG	N
kaki	pie	kaki	pie	N;SG	N;MASC;SG
grup	grupo	grup	grupo	N;SG	N;MASC;SG
grup	group	grup	group	N;SG	N
rakyat	folk	rakyat	folk	N;SG	N;SG
rakyat	pueblo	rakyat	pueblo	N;SG	N;MASC;SG
rakyat	gente	rakyat	gente	N;SG	N;FEM;SG
label	label	label	label	N;SG	N;SG
label	etiqueta	label	etiqueta	N;SG	N;FEM;SG
kehidupan	vida	kehidupan	vida	N;SG	N;FEM;SG
kehidupan	life	kehidupan	life	N;SG	N
mendapatkan	recibiendo	mendapatkan	recibir	V;SG;ACT	V;V.MSDR
mendapatkan	consiguiendo	mendapatkan	conseguir	V;SG;ACT	V;V.MSDR
mendapatkan	obteniendo	mendapatkan	obtener	V;SG;ACT	V;V.MSDR
website	website	website	website	N;SG	N;MASC;SG
website	web	website	web	N;SG	N;FEM;SG
website	sitio	website	sitio	N;SG	N;MASC;SG
kelurahan	suburbio	kelurahan	suburbio	N;SG	N;MASC;SG
ditemukan	descubierto	ditemukan	descubrir	V;SG;PASS	V;MASC;SG;PST;V.PTCP
ditemukan	descubrió	ditemukan	descubrir	V;SG;PASS	V;IND;SG;3;PST;FIN
kurang	menos	kurang	menos	ADV;SG	ADV
bandung	bandung	bandung	bandung	N;SG	N;MASC;SG
informasi	información	informasi	información	N;SG	N;FEM;SG
informasi	informacion	informasi	informacion	N;SG	N;FEM;SG
makanan	alimentación	makanan	alimentación	N;SG	N;FEM;SG
makanan	alimento	makanan	alimento	N;SG	N;MASC;SG
makanan	comida	makanan	comida	N;SG	N;FEM;SG
web	web	web	web	N	N;FEM;SG
web	telaraña	web	telaraña	N	N;FEM;SG
catatan	note	catatan	notar	N;SG	N
catatan	nota	catatan	nota	N;SG	N;FEM;SG
catatan	records	catatan	records	N;SG	N;MASC
catatan	notes	catatan	note	N;SG	N
mencapai	alcanzando	mencapai	alcanzar	V;SG;ACT	V;V.MSDR
mencapai	alcanzar	mencapai	alcanzar	V;SG;ACT	V;NFIN
mencapai	alcanza	mencapai	alcanzar	V;SG;ACT	V;IND;SG;3;PRS;FIN
mencapai	alcanzó	mencapai	alcanzar	V;SG;ACT	V;IND;SG;3;PST;FIN
mencapai	logrando	mencapai	lograr	V;SG;ACT	V;V.MSDR
mencapai	lograr	mencapai	lograr	V;SG;ACT	V;NFIN
cinta	amor	cinta	amor	N;SG	N;MASC;SG
cinta	love	cinta	love	N;SG	N
biasa	habitual	biasa	habitual	ADJ;SG	ADJ;SG
biasa	usual	biasa	usual	ADJ;SG	ADJ;SG
biasa	normal	biasa	normal	ADJ;SG	ADJ;SG
mungkin	quizás	mungkin	quizás	ADV	ADV
mungkin	quizá	mungkin	quizá	ADV	ADV
mungkin	quizás	mungkin	quizás	ADV	ADV
mungkin	quizá	mungkin	quizá	ADV	ADV
mungkin	probablemente	mungkin	probablemente	ADV	ADV
meninggal	murió	mentinggal	morir	V;SG;ACT	V;IND;SG;3;PST;FIN
meninggal	murio	mentinggal	murio	V;SG;ACT	V;IND;SG;1;PRS;FIN
surat	correo	surat	correo	N;SG	N;MASC;SG
surat	correspondencia	surat	correspondencia	N;SG	N;FEM;SG
surat	mail	surat	mail	N;SG	N;MASC;SG
surat	letra	surat	letra	N;SG	N;FEM;SG
surat	carta	surat	carta	N;SG	N;FEM;SG
wanita	mujer	wanita	mujer	N;SG	N;FEM;SG
wanita	mujer	wanita	mujer	N;SG	N;FEM;SG
tubuh	cuerpo	tubuh	cuerpo	N;SG	N;MASC;SG
tubuh	cadáver	tubuh	cadáver	N;SG	N;MASC;SG
tubuh	body	tubuh	body	N;SG	N
posisi	posicion	posisi	posicion	N;SG	N;FEM;SG
posisi	posición	posisi	posición	N;SG	N;FEM;SG
posisi	posicionamiento	posisi	posicionamiento	N;SG	N;MASC;SG
media	media	media	media	N;SG	N;FEM;SG
televisi	televisor	televisi	televisor	N;SG	N;MASC;SG
televisi	television	televisi	television	N;SG	N;FEM;SG
televisi	televisión	televisi	televisión	N;SG	N;FEM;SG
nya	él	nya	él	PRO	PRO;MASC;SG;3
nya	ella	nya	él	PRO	PRO;FEM;SG;3
lisensi	licencia	lisensi	licencia	N;SG	N;FEM;SG
lisensi	licencia	lisensi	licencia	N;SG	N;FEM;SG
nomor	número	nomor	número	N;SG	N;MASC;SG
nomor	numero	nomor	numero	N;SG	N;MASC;SG
muncul	apareció	muncul	aparecer	V;SG;ACT	V;IND;SG;3;PST;FIN
muncul	aparecer	muncul	aparecer	V;SG;ACT	V;NFIN
muncul	aparece	muncul	aparecer	V;SG;ACT	V;IND;SG;3;PRS;FIN
zaman	zaman	zaman	zamar	N;SG	N;MASC;SG
khusus	específica	khusus	específico	ADJ;SG	ADJ;FEM;SG
khusus	especifico	khusus	especifico	ADJ;SG	ADJ;MASC;SG
khusus	específico	khusus	específico	ADJ;SG	ADJ;MASC;SG
khusus	personalizado	khusus	personalizado	ADJ;SG	ADJ;MASC;SG;V.PTCP
khusus	personalizada	khusus	personalizado	ADJ;SG	ADJ;FEM;SG;V.PTCP
khusus	especial	khusus	especial	ADJ;SG	ADJ;SG
khusus	especial	khusus	especial	ADJ;SG	ADJ;SG
juara	campeón	juara	campeón	N;SG	N;MASC;SG
juara	campeona	juara	campeona	N;SG	N;FEM;SG
juara	campeon	juara	campeon	N;SG	N;MASC;SG
juara	champion	juara	champion	N;SG	N;MASC;SG
juara	champions	juara	championso	N;SG	N;FEM;SG
berarti	significa	berarti	significar	V;SG;ACT	V;IND;SG;3;PRS;FIN
alam	alam	alam	alam	N;SG	N;MASC;SG
alam	naturaleza	alam	naturaleza	N;SG	N;FEM;SG
alam	nature	alam	nature	N;SG	N
penting	urgente	penting	urgente	ADJ;SG	ADJ;SG
penting	importante	penting	importante	ADJ;SG	ADJ;SG
penting	imprescindible	penting	imprescindible	ADJ;SG	ADJ;SG
penting	indispensable	penting	indispensable	ADJ;SG	ADJ;SG
penting	esencial	penting	esencial	ADJ;SG	ADJ;SG
gelar	grado	gelar	grado	N;SG;ACT	N;MASC;SG
gelar	licenciatura	gelar	licenciatura	N;SG;ACT	N;FEM;SG
gelar	titulo	gelar	titulo	N;SG;ACT	N;MASC;SG
gelar	título	gelar	título	N;SG;ACT	N;MASC;SG
didirikan	fundó	didirikan	fundar	V;SG;PASS	V;IND;SG;3;PST;FIN
didirikan	funda	didirikan	funda	V;SG;PASS	V;IND;SG;3;PRS;FIN
didirikan	erigió	didirikan	eregir	V;SG;PASS	V;IND;SG;3;PST;FIN
mata	eyes	mata	eye	N;SG	N
mata	ojo	mata	ojo	N;SG	N;MASC;SG
mesin	máquina	mesin	máquina	N;SG	N;FEM;SG
mesin	maquina	mesin	maquina	N;SG	N;FEM;SG
mesin	motor	mesin	motor	N;SG	N;MASC;SG
mesin	maquinaria	mesin	maquinaria	N;SG	N;FEM;SG
mesin	maquinaria	mesin	maquinaria	N;SG	N;FEM;SG
kitab	libro	kitab	libro	N;SG	N;MASC;SG
distrik	distrito	distrik	distrito	N;SG	N;MASC;SG
jaringan	network	jaringan	network	N;SG	N;SG
jaringan	red	jaringan	red	N;SG	N;FEM;SG
hubungan	parentesco	hubungan	parentesco	N;SG	N;MASC;SG
hubungan	relación	hubungan	relación	N;SG	N;FEM;SG
hubungan	relacion	hubungan	relacion	N;SG	N;FEM;SG
hubungan	relación	hubungan	relación	N;SG	N;FEM;SG
perempuan	mujer	perempuan	mujer	N;SG	N;FEM;SG
perempuan	mujer	perempuan	mujer	N;SG	N;FEM;SG
perempuan	hembra	perempuan	hembra	N;SG	N;FEM;SG
perempuan	mujer	perempuan	mujer	N;SG	N;FEM;SG
episode	episodios	episode	episodio	N	N;MASC;PL
episode	episodio	episode	episodio	N	N;MASC;SG
piala	trofeo	piala	trofeo	N;SG	N;MASC;SG
piala	taza	piala	taza	N;SG	N;FEM;SG
piala	copa	piala	copa	N;SG	N;FEM;SG
piala	cup	piala	cupo	N;SG	N;FEM;SG
kegiatan	actividad	kegiatan	actividad	N;SG	N;FEM;SG
minor	minor	minor	minor	N	N
istilah	término	istilah	término	N;SG	N;MASC;SG
budaya	cultivo	budaya	cultivo	N;SG	N;MASC;SG
budaya	cultura	budaya	cultura	N;SG	N;FEM;SG
budaya	cultura	budaya	cultura	N;SG	N;FEM;SG
stadion	stadion	stadion	stadion	N;SG	N;MASC;SG
stadion	estadio	stadion	estadio	N;SG	N;MASC;SG
stadion	stadium	stadion	stadium	N;SG	N;MASC;SG
merah	roja	merah	rojo	ADJ;SG	ADJ;FEM;SG
permukaan	superficie	permukaan	superficie	N;SG	N;FEM;SG
terutama	particularmente	terutama	particularmente	ADV;RL;SG	ADV
terutama	especialmente	terutama	especialmente	ADV;RL;SG	ADV
terutama	especialmente	terutama	especialmente	ADV;RL;SG	ADV
terutama	principalmente	terutama	principalmente	ADV;RL;SG	ADV
terutama	principalmente	terutama	principalmente	ADV;RL;SG	ADV
terutama	primordialmente	terutama	primordialmente	ADV;RL;SG	ADV
terutama	especialmente	terutama	especialmente	ADV;RL;SG	ADV
lima	cinco	lima	cinco	NUM	NUM;PL
pantai	playa	pantai	playa	N;SG	N;FEM;SG
pantai	playa	pantai	playa	N;SG	N;FEM;SG
teknologi	técnico	teknologi	técnico	N;SG	N;MASC;SG
teknologi	tech	teknologi	tech	N;SG	N
teknologi	tecnología	teknologi	tecnología	N;SG	N;FEM;SG
teknologi	technologies	teknologi	technologie	N;SG	N
teknologi	tecnología	teknologi	tecnología	N;SG	N;FEM;SG
teknologi	tecnologia	teknologi	tecnologia	N;SG	N;FEM;SG
teknologi	tecnología	teknologi	tecnología	N;SG	N;FEM;SG
menyatakan	declarar	mennyatakan	declarar	V;SG;ACT	V;NFIN
menyatakan	declara	mennyatakan	declarar	V;SG;ACT	V;IND;SG;3;PRS;FIN
menyatakan	declare	mennyatakan	declarar	V;SG;ACT	V;IMP;SG;3;FIN
menyatakan	declaro	mennyatakan	declarar	V;SG;ACT	V;IND;SG;1;PRS;FIN
menyatakan	declara	mennyatakan	declarar	V;SG;ACT	V;IND;SG;3;PRS;FIN
menyatakan	afirmando	mennyatakan	afirmar	V;SG;ACT	V;V.MSDR
cerita	historia	cerita	historia	N;SG	N;FEM;SG
cerita	story	cerita	story	N;SG	N
penerbangan	vuelo	penterbangan	vuelo	N;SG	N;MASC;SG
penerbangan	aviation	penterbangan	aviation	N;SG	N;MASC;SG
penerbangan	aviación	penterbangan	aviación	N;SG	N;FEM;SG
dewan	tabla	dewan	tabla	N;SG	N;FEM;SG
dewan	tablón	dewan	tablón	N;SG	N;MASC;SG
dewan	tablero	dewan	tablero	N;SG	N;MASC;SG
dewan	junta	dewan	junta	N;SG	N;FEM;SG
dewan	concilio	dewan	concilio	N;SG	N;MASC;SG
dewan	consejo	dewan	consejo	N;SG	N;MASC;SG
dewan	concejo	dewan	concejo	N;SG	N;MASC;SG
liga	liga	liga	liga	N;SG	N;FEM;SG
liga	league	liga	league	N;SG	N;FEM;SG
liga	liga	liga	liga	N;SG	N;FEM;SG
tujuan	gol	tujuan	gol	N;SG	N;MASC;SG
tujuan	meta	tujuan	meta	N;SG	N;FEM;SG
tujuan	objetivo	tujuan	objetivo	N;SG	N;MASC;SG
tujuan	portería	tujuan	portería	N;SG	N;FEM;SG
tujuan	destino	tujuan	destino	N;SG	N;MASC;SG
tujuan	proposito	tujuan	proposito	N;SG	N;MASC;SG
tujuan	finalidad	tujuan	finalidad	N;SG	N;FEM;SG
tujuan	propósito	tujuan	propósito	N;SG	N;MASC;SG
tujuan	objetivo	tujuan	objetivo	N;SG	N;MASC;SG
penyanyi	cantor	pennyanyi	cantor	N;SG	N;MASC;SG
penyanyi	cantante	pennyanyi	cantante	N;SG	N;SG
bangunan	edificio	bangunan	edificio	N;SG	N;MASC;SG
bangunan	edificación	bangunan	edificación	N;SG	N;FEM;SG
bangunan	construcción	bangunan	construcción	N;SG	N;FEM;SG
periode	periodo	periode	periodo	N;SG	N;MASC;SG
periode	período	periode	período	N;SG	N;MASC;SG
seni	arts	seni	arts	N;SG	N
seni	arte	seni	arte	N;SG	N;SG
seni	arte	seni	arte	N;SG	N;SG
pertandingan	cerilla	pertandingan	cerilla	N;SG	N;FEM;SG
pertandingan	partido	pertandingan	partido	N;SG	N;MASC;SG
pertandingan	coincidencia	pertandingan	coincidencia	N;SG	N;FEM;SG
pertandingan	match	pertandingan	match	N;SG	N;MASC;SG
pangeran	principe	pangeran	principe	N;SG	N;MASC;SG
