kategória	categoria	kategória	categoria	N;NOM;FEM;SG	N;FEM;SG
augusta	augusto	augusta	augusto	N;INAN;GEN;MASC;SG	N;MASC;SG
augusta	august	augusta	august	N;INAN;GEN;MASC;SG	N;MASC;SG
augusta	agosto	augusta	agosto	N;INAN;GEN;MASC;SG	N;MASC;SG
augusta	augusta	augusta	augusta	N;INAN;GEN;MASC;SG	N;FEM;SG
veľké	grande	veľký	grande	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
veľké	grande	veľký	grande	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
školy	escolas	škola	escola	N;NOM;FEM;PL	N;FEM;PL
nový	novo	nový	novo	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
nový	nova	nový	novo	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;SG
obsahuje	contém	obsahovať	conter	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
správa	relatório	správa	relatório	N;NOM;FEM;SG	N;MASC;SG
správa	recado	správa	recado	N;NOM;FEM;SG	N;MASC;SG
správa	mensagem	správa	mensagem	N;NOM;FEM;SG	N;FEM;SG
správa	administração	správa	administração	N;NOM;FEM;SG	N;FEM;SG
štát	país	štát	país	N;INAN;NOM;MASC;SG	N;MASC;SG
štát	state	štát	state	N;INAN;NOM;MASC;SG	N;MASC;SG
štát	estado	štát	estado	N;INAN;NOM;MASC;SG	N;MASC;SG
hráč	player	hráč	player	N;ANIM;NOM;MASC;SG	N;MASC;SG
hráč	reprodutor	hráč	reprodutor	N;ANIM;NOM;MASC;SG	N;MASC;SG
hráč	jogador	hráč	jogador	N;ANIM;NOM;MASC;SG	N;MASC;SG
hráč	gamer	hráč	gamer	N;ANIM;NOM;MASC;SG	N;MASC;SG
júna	june	jún	june	N;INAN;GEN;MASC;SG	N;FEM;SG
júna	junho	jún	junho	N;INAN;GEN;MASC;SG	N;MASC;SG
cesta	path	cesta	path	N;NOM;FEM;SG	N;MASC;SG
cesta	caminho	cesta	caminho	N;NOM;FEM;SG	N;MASC;SG
cesta	rota	cesta	rota	N;NOM;FEM;SG	N;FEM;SG
cesta	percurso	cesta	percurso	N;NOM;FEM;SG	N;MASC;SG
cesta	viagem	cesta	viagem	N;NOM;FEM;SG	N;FEM;SG
cesta	jornada	cesta	jornada	N;NOM;FEM;SG	N;FEM;SG
cesta	journey	cesta	journey	N;NOM;FEM;SG	N;MASC;SG
cesta	maneira	cesta	maneira	N;NOM;FEM;SG	N;FEM;SG
cesta	way	cesta	way	N;NOM;FEM;SG	N;MASC;SG
cesta	rodoviário	cesta	rodoviário	N;NOM;FEM;SG	N;MASC;SG
cesta	estrada	cesta	estrada	N;NOM;FEM;SG	N;FEM;SG
cesta	road	cesta	road	N;NOM;FEM;SG	N;MASC;SG
apríla	april	apríl	april	N;INAN;GEN;MASC;SG	N;FEM;SG
apríla	abril	apríl	abril	N;INAN;GEN;MASC;SG	N;MASC;SG
krajiny	pais	krajina	pai	N;NOM;FEM;PL	N;MASC;PL
krajiny	paisagens	krajina	paisagem	N;NOM;FEM;PL	N;FEM;PL
krajiny	países	krajina	país	N;NOM;FEM;PL	N;MASC;PL
začala	iniciado	začať	iniciar	V;PFV;FEM;SG;POS;PST;V.PTCP	V;MASC;SG;V.PTCP
začala	comecei	začať	começar	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;1;PST;FIN
začala	começou	začať	começar	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
začala	iniciou	začať	iniciar	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
začala	começou	začať	começar	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
spacewatch	spacewatch	spacena	spacewatch	N;ANIM;NOM;MASC;SG	N;MASC;SG
ceny	preços	cena	preço	N;NOM;FEM;PL	N;MASC;PL
ceny	prémios	cena	prémio	N;NOM;FEM;PL	N;MASC;PL
ceny	prêmios	cena	prêmio	N;NOM;FEM;PL	N;MASC;PL
žilo	viveu	žiť	viver	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
žilo	vivi	žiť	viver	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;IND;SG;1;PST;FIN
žilo	vivido	žiť	viver	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;MASC;SG;V.PTCP
číslo	número	číslo	número	N;NOM;NEUT;SG	N;MASC;SG
číslo	numero	číslo	numero	N;NOM;NEUT;SG	N;MASC;SG
typ	type	typ	type	N;INAN;NOM;MASC;SG	N;MASC;SG
typ	tipo	typ	tipo	N;INAN;NOM;MASC;SG	N;MASC;SG
politik	político	politik	político	N;ANIM;NOM;MASC;SG	N;MASC;SG
politik	politico	politik	politico	N;ANIM;NOM;MASC;SG	N;MASC;SG
následne	posteriormente	následne	posteriormente	ADV	ADV
následne	subsequentemente	následne	subsequentemente	ADV	ADV
rôznych	diversos	rôzny	diverso	ADJ;GEN;MASC;PL	ADJ;MASC;PL
júla	julho	júla	julho	N;INAN;NOM;MASC;SG	N;MASC;SG
práve	só	práve	só	ADV	ADV
práve	apenas	práve	apenas	ADV	ADV
čas	hora	čas	hora	N;INAN;NOM;MASC;SG	N;FEM;SG
čas	horário	čas	horário	N;INAN;NOM;MASC;SG	N;MASC;SG
čas	tempo	čas	tempo	N;INAN;NOM;MASC;SG	N;MASC;SG
čas	time	čas	time	N;INAN;NOM;MASC;SG	N;MASC;SG
prípade	case	prípad	case	N;INAN;NOM;MASC;SG	N;MASC;SG
prípade	caso	prípad	caso	N;INAN;NOM;MASC;SG	N;MASC;SG
novembra	novembro	november	novembro	N;INAN;GEN;MASC;SG	N;MASC;SG
víťaz	vencedor	víťaz	vencedor	N;ANIM;NOM;MASC;SG	N;MASC;SG
víťaz	ganhador	víťaz	ganhador	N;ANIM;NOM;MASC;SG	N;MASC;SG
víťaz	vencedora	víťaz	vencedor	N;ANIM;NOM;MASC;SG	N;FEM;SG
decembra	dezembro	december	dezembro	N;INAN;GEN;MASC;SG	N;MASC;SG
hlavné	principal	hlavný	principal	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
galaxia	galaxy	galaxia	galaxy	N;NOM;FEM;SG	N;MASC;SG
galaxia	galáxia	galaxia	galáxia	N;NOM;FEM;SG	N;FEM;SG
vrátane	inclusive	vrátane	inclusive	ADV	ADV
troch	tres	tri	tres	NUM;GEN;MASC;PL	NUM
troch	três	tri	três	NUM;GEN;MASC;PL	NUM
postupne	gradualmente	postupne	gradualmente	ADV	ADV
práce	trabalhos	práca	trabalho	N;NOM;FEM;PL	N;MASC;PL
veľká	grande	veľký	grande	ADJ;NOM;FEM;SG	ADJ;MASC;SG
veľká	grande	veľký	grande	ADJ;NOM;FEM;SG	ADJ;MASC;SG
množstvo	quantia	množstvo	quantia	N;NOM;NEUT;SG	N;FEM;SG
množstvo	quantidade	množstvo	quantidade	N;NOM;NEUT;SG	N;FEM;SG
množstvo	montante	množstvo	montante	N;NOM;NEUT;SG	N;MASC;SG
množstvo	quantidade	množstvo	quantidade	N;NOM;NEUT;SG	N;FEM;SG
opäť	novamente	opäť	novamente	ADV	ADV
priezvisko	apelido	priezvisko	apelido	N;NOM;NEUT;SG	N;MASC;SG
priezvisko	sobrenome	priezvisko	sobrenome	N;NOM;NEUT;SG	N;MASC;SG
otec	pai	otec	pai	N;ANIM;NOM;MASC;SG	N;MASC;SG
otec	papai	otec	papar	N;ANIM;NOM;MASC;SG	N;MASC;SG
otec	pai	otec	pai	N;ANIM;NOM;MASC;SG	N;MASC;SG
otec	padre	otec	padre	N;ANIM;NOM;MASC;SG	N;MASC;SG
svete	world	svet	world	N;INAN;ESS;MASC;SG	N;MASC;SG
svete	mundo	svet	mundo	N;INAN;ESS;MASC;SG	N;MASC;SG
podobne	similarmente	podobne	similarmente	ADV	ADV
stránky	sítios	stránka	sítio	N;NOM;FEM;PL	N;MASC;PL
stránky	sites	stránka	site	N;NOM;FEM;PL	N;MASC;PL
stránky	páginas	stránka	página	N;NOM;FEM;PL	N;FEM;PL
diela	obras	dielo	obra	N;NOM;NEUT;PL	N;FEM;PL
diela	trabalhos	dielo	trabalho	N;NOM;NEUT;PL	N;MASC;PL
poloha	posição	poloha	posição	N;NOM;FEM;SG	N;FEM;SG
poloha	localização	poloha	localização	N;NOM;FEM;SG	N;FEM;SG
typu	type	typ	type	N;INAN;GEN;MASC;SG	N;MASC;SG
typu	tipo	typ	tipo	N;INAN;GEN;MASC;SG	N;MASC;SG
deň	dia	deň	dia	N;INAN;NOM;MASC;SG	N;MASC;SG
druhý	segunda	druhý	segundo	ADJ;INAN;NOM;MASC;SG	ADJ;FEM;SG
články	artigos	článok	artigo	N;INAN;NOM;MASC;PL	N;MASC;PL
vtedy	então	vtedy	então	ADV	ADV
vtedy	depois	vtedy	depois	ADV	ADV
jedna	um	jeden	um	NUM;NOM;FEM;SG	NUM
jedna	uma	jeden	um	NUM;NOM;FEM;SG	NUM
každý	cada	každý	cada	DET;ANIM;NOM;MASC;SG	DET;FEM;SG
každý	cada	každý	cada	DET;ANIM;NOM;MASC;SG	DET;FEM;SG
obrázok	foto	obrázok	foto	N;INAN;NOM;MASC;SG	N;FEM;SG
obrázok	fotografia	obrázok	fotografia	N;INAN;NOM;MASC;SG	N;FEM;SG
obrázok	imagem	obrázok	imagem	N;INAN;NOM;MASC;SG	N;FEM;SG
obrázok	image	obrázok	image	N;INAN;NOM;MASC;SG	N;MASC;SG
obrázok	imagem	obrázok	imagem	N;INAN;NOM;MASC;SG	N;FEM;SG
obrázok	figura	obrázok	figura	N;INAN;NOM;MASC;SG	N;FEM;SG
obrázok	figure	obrázok	figure	N;INAN;NOM;MASC;SG	N;MASC;SG
celý	inteiro	celý	inteiro	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;SG
členovia	sócios	člen	sócio	N;ANIM;NOM;MASC;PL	N;MASC;PL
členovia	membros	člen	membro	N;ANIM;NOM;MASC;PL	N;MASC;PL
stále	ainda	stále	ainda	ADV	ADV
jednotky	unidades	jednotka	unidade	N;NOM;FEM;PL	N;FEM;PL
jednotky	tropas	jednotka	tropa	N;NOM;FEM;PL	N;FEM;PL
priemerný	médio	priemerný	médio	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;SG
priemerný	medíocre	priemerný	medíocre	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;SG
diskusia	discussão	diskusi	discussão	N;NOM;FEM;SG	N;FEM;SG
diskusia	debate	diskusi	debate	N;NOM;FEM;SG	N;MASC;SG
program	programa	program	programa	N;INAN;NOM;MASC;SG	N;MASC;SG
program	agenda	program	agenda	N;INAN;NOM;MASC;SG	N;FEM;SG
program	programa	program	programa	N;INAN;NOM;MASC;SG	N;MASC;SG
gitara	guitarra	gitaer	guitarra	N;NOM;FEM;SG	N;FEM;SG
gitara	violão	gitaer	violão	N;NOM;FEM;SG	N;MASC;SG
jedným	um	jeden	um	NUM;INS;MASC;SG	NUM
jedným	uma	jeden	um	NUM;INS;MASC;SG	NUM
článku	artigo	článok	artigo	N;INAN;GEN;MASC;SG	N;MASC;SG
hudobný	musical	hudobný	musical	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
kolo	colo	kolo	colo	N;NOM;NEUT;SG	N;MASC;SG
kolo	lap	kolo	lap	N;NOM;NEUT;SG	N;MASC;SG
kolo	redonda	kolo	redonda	N;NOM;NEUT;SG	N;FEM;SG
kolo	redondo	kolo	redonder	N;NOM;NEUT;SG	N;MASC;SG
kolo	ronda	kolo	ronda	N;NOM;NEUT;SG	N;FEM;SG
kolo	round	kolo	round	N;NOM;NEUT;SG	N;MASC;SG
kolo	rodada	kolo	rodada	N;NOM;NEUT;SG	N;FEM;SG
začali	começaram	začať	começar	V;PFV;MASC;PL;POS;PST;V.PTCP	V;IND;PL;3;FIN
začali	começaram	začať	começar	V;PFV;MASC;PL;POS;PST;V.PTCP	V;IND;PL;3;FIN
strana	partido	strana	partido	N;NOM;FEM;SG	N;MASC;SG
strana	party	strana	party	N;NOM;FEM;SG	N;MASC;SG
strana	festa	strana	festa	N;NOM;FEM;SG	N;FEM;SG
strana	pagina	strana	pagina	N;NOM;FEM;SG	N;FEM;SG
strana	página	strana	página	N;NOM;FEM;SG	N;FEM;SG
strana	page	strana	pagar	N;NOM;FEM;SG	N;MASC;SG
strana	lateral	strana	lateral	N;NOM;FEM;SG	N;MASC;SG
strana	lado	strana	lado	N;NOM;FEM;SG	N;MASC;SG
strana	side	strana	side	N;NOM;FEM;SG	N;MASC;SG
taktiež	igualmente	taktiež	igualmente	ADV	ADV
taktiež	também	taktiež	também	ADV	ADV
obdobia	períodos	obdobie	período	N;NOM;NEUT;PL	N;MASC;PL
dobe	hora	dobe	hora	N;DAT;FEM;SG	N;FEM;SG
dobe	horário	dobe	horário	N;DAT;FEM;SG	N;MASC;SG
dobe	tempo	dobe	tempo	N;DAT;FEM;SG	N;MASC;SG
dobe	time	dobe	time	N;DAT;FEM;SG	N;MASC;SG
autor	autor	autor	autor	N;ANIM;NOM;MASC;SG	N;MASC;SG
autor	autora	autor	autora	N;ANIM;NOM;MASC;SG	N;FEM;SG
park	parque	park	parque	N;INAN;NOM;MASC;SG	N;MASC;SG
park	park	park	park	N;INAN;NOM;MASC;SG	N;MASC;SG
popis	legenda	popis	legenda	N;INAN;NOM;MASC;SG	N;FEM;SG
popis	descrição	popis	descrição	N;INAN;NOM;MASC;SG	N;FEM;SG
cena	preço	cena	preço	N;NOM;FEM;SG	N;MASC;SG
cena	price	cena	price	N;NOM;FEM;SG	N;MASC;SG
pravdepodobne	provavelmente	pravdepodobne	provavelmente	ADV	ADV
pravdepodobne	provavelmente	pravdepodobne	provavelmente	ADV	ADV
nová	novo	nový	novo	ADJ;NOM;FEM;SG	ADJ;MASC;SG
nová	nova	nový	novo	ADJ;NOM;FEM;SG	ADJ;FEM;SG
rieky	rios	rieka	rio	N;NOM;FEM;PL	N;MASC;PL
rôzne	diferente	rôzny	diferente	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
obdobie	periodo	obdobie	periodo	N;NOM;NEUT;SG	N;MASC;SG
obdobie	período	obdobie	período	N;NOM;NEUT;SG	N;MASC;SG
škola	escola	škola	escola	N;NOM;FEM;SG	N;FEM;SG
klubu	club	klub	club	N;INAN;GEN;MASC;SG	N;MASC;SG
klubu	clube	klub	clube	N;INAN;GEN;MASC;SG	N;MASC;SG
februára	fevereiro	február	fevereiro	N;INAN;GEN;MASC;SG	N;MASC;SG
františek	františek	františek	františek	N;ANIM;NOM;MASC;SG	N;MASC;SG
františek	francisco	františek	francisco	N;ANIM;NOM;MASC;SG	N;MASC;SG
františek	francis	františek	franci	N;ANIM;NOM;MASC;SG	N;MASC;SG
františek	ferenc	františek	ferenc	N;ANIM;NOM;MASC;SG	N;MASC;SG
albumy	álbuns	album	álbum	N;INAN;NOM;MASC;PL	N;MASC;PL
dielo	trabalho	dielo	trabalho	N;NOM;NEUT;SG	N;MASC;SG
nakoniec	eventualmente	nakoniec	eventualmente	ADV	ADV
väčšina	most	väčšina	most	N;NOM;FEM;SG	N;MASC;SG
väčšina	maioria	väčšina	maioria	N;NOM;FEM;SG	N;FEM;SG
zápasy	partidas	zápas	partida	N;INAN;NOM;MASC;PL	N;FEM;PL
zápasy	correspondências	zápas	correspondência	N;INAN;NOM;MASC;PL	N;FEM;PL
zápasy	fósforos	zápas	fósforo	N;INAN;NOM;MASC;PL	N;MASC;PL
zápasy	lutas	zápas	luta	N;INAN;NOM;MASC;PL	N;FEM;PL
zápasy	combates	zápas	combate	N;INAN;NOM;MASC;PL	N;MASC;PL
zápasy	brigas	zápas	briga	N;INAN;NOM;MASC;PL	N;FEM;PL
zápasy	games	zápas	game	N;INAN;NOM;MASC;PL	N;MASC;PL
zápasy	jogos	zápas	jogo	N;INAN;NOM;MASC;PL	N;MASC;PL
turnaj	torneio	turnaj	torneio	N;INAN;NOM;MASC;SG	N;MASC;SG
rovnako	igualmente	rovnako	igualmente	ADV	ADV
rovnako	mesmo	rovnako	mesmo	ADV	ADV
druh	type	druh	type	N;INAN;NOM;MASC;SG	N;MASC;SG
druh	tipo	druh	tipo	N;INAN;NOM;MASC;SG	N;MASC;SG
druh	espécie	druh	espécie	N;INAN;NOM;MASC;SG	N;FEM;SG
stavby	construções	stavba	construção	N;NOM;FEM;PL	N;FEM;PL
stavby	estruturas	stavba	estrutura	N;NOM;FEM;PL	N;FEM;PL
priamo	diretamente	priamo	diretamente	ADV	ADV
priamo	directamente	priamo	directamente	ADV	ADV
metrov	contadores	meter	contador	N;INAN;GEN;MASC;PL	N;MASC;PL
metrov	metros	meter	metro	N;INAN;GEN;MASC;PL	N;MASC;PL
metrov	medidores	meter	medidor	N;INAN;GEN;MASC;PL	N;MASC;PL
metrov	metros	meter	metro	N;INAN;GEN;MASC;PL	N;MASC;PL
albumu	álbum	album	álbum	N;INAN;GEN;MASC;SG	N;MASC;SG
albumu	album	album	album	N;INAN;GEN;MASC;SG	N;MASC;SG
funkcia	função	funkcia	função	N;NOM;FEM;SG	N;FEM;SG
funkcia	característica	funkcia	característica	N;NOM;FEM;SG	N;FEM;SG
funkcia	funcionalidade	funkcia	funcionalidade	N;NOM;FEM;SG	N;FEM;SG
von	fora	von	fora	ADV	ADV
článkov	artigos	článok	artigo	N;INAN;GEN;MASC;PL	N;MASC;PL
štátov	estados	štát	estado	N;INAN;GEN;MASC;PL	N;MASC;PL
južnej	sulista	južný	sulista	ADJ;GEN;FEM;SG	ADJ;MASC;SG
južnej	meridional	južný	meridional	ADJ;GEN;FEM;SG	ADJ;MASC;SG
piesne	músicas	piesne	música	N;NOM;FEM;PL	N;FEM;PL
piesne	canções	piesne	canção	N;NOM;FEM;PL	N;FEM;PL
verzia	versão	verzia	versão	N;NOM;FEM;SG	N;FEM;SG
hoci	embora	hoci	embora	CONJ	CONJ
hoci	embora	hoci	embora	CONJ	CONJ
image	image	imag	image	N;INAN;NOM;MASC;SG	N;MASC;SG
image	imagem	imag	imagem	N;INAN;NOM;MASC;SG	N;FEM;SG
rad	série	rad	série	N;INAN;NOM;MASC;SG	N;FEM;SG
rad	rad	rad	rad	N;INAN;NOM;MASC;SG	N;MASC;SG
rad	fila	rad	fila	N;INAN;NOM;MASC;SG	N;FEM;SG
rad	fileira	rad	fileira	N;INAN;NOM;MASC;SG	N;FEM;SG
rad	row	rad	row	N;INAN;NOM;MASC;SG	N;MASC;SG
európe	europa	európa	europa	N;DAT;FEM;SG	N;FEM;SG
členom	membro	člen	membro	N;ANIM;INS;MASC;SG	N;MASC;SG
zatiaľ	entretanto	zatiaľ	entretanto	ADV	ADV
výška	elevação	výška	elevação	N;NOM;FEM;SG	N;FEM;SG
výška	altura	výška	altura	N;NOM;FEM;SG	N;FEM;SG
túto	este	táto	este	DET;ACC;FEM;SG	DET;MASC;SG
túto	esse	táto	esse	DET;ACC;FEM;SG	DET;MASC;SG
stav	status	stav	status	N;INAN;NOM;MASC;SG	N;MASC;SG
stav	estatuto	stav	estatuto	N;INAN;NOM;MASC;SG	N;MASC;SG
stav	estado	stav	estado	N;INAN;NOM;MASC;SG	N;MASC;SG
stav	condição	stav	condição	N;INAN;NOM;MASC;SG	N;FEM;SG
stav	estado	stav	estado	N;INAN;NOM;MASC;SG	N;MASC;SG
william	william	willia	williar	N;ANIM;NOM;MASC;SG	N;MASC;SG
william	willian	willia	willian	N;ANIM;NOM;MASC;SG	N;MASC;SG
william	guilherme	willia	guilherme	N;ANIM;NOM;MASC;SG	N;MASC;SG
krajine	país	krajina	país	N;DAT;FEM;SG	N;MASC;SG
právo	direito	právo	direito	N;NOM;NEUT;SG	N;MASC;SG
právo	direita	právo	direita	N;NOM;NEUT;SG	N;FEM;SG
právo	lei	právo	lei	N;NOM;NEUT;SG	N;FEM;SG
právo	direito	právo	direito	N;NOM;NEUT;SG	N;MASC;SG
právo	law	právo	law	N;NOM;NEUT;SG	N;MASC;SG
stretnutie	nomeação	stretnutie	nomeação	N;NOM;NEUT;SG	N;FEM;SG
stretnutie	marcação	stretnutie	marcação	N;NOM;NEUT;SG	N;FEM;SG
stretnutie	encontro	stretnutie	encontro	N;NOM;NEUT;SG	N;MASC;SG
stretnutie	reunião	stretnutie	reunião	N;NOM;NEUT;SG	N;FEM;SG
stretnutie	reunião	stretnutie	reunião	N;NOM;NEUT;SG	N;FEM;SG
stretnutie	reencontro	stretnutie	reencontro	N;NOM;NEUT;SG	N;MASC;SG
oficiálne	oficialmente	oficiálne	oficialmente	ADV	ADV
vznikla	surgiu	vzniknúť	surgir	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
univerzity	universidades	univerzita	universidade	N;NOM;FEM;PL	N;FEM;PL
viacerých	múltiplas	viacero	múltiplo	ADJ;ANIM;GEN;MASC;PL	ADJ;FEM;PL
viacerých	múltiplos	viacero	múltiplo	ADJ;ANIM;GEN;MASC;PL	ADJ;MASC;PL
tímov	equipas	tím	equipa	N;INAN;GEN;MASC;PL	N;FEM;PL
tímov	equipes	tím	equipe	N;INAN;GEN;MASC;PL	N;FEM;PL
tímov	times	tím	time	N;INAN;GEN;MASC;PL	N;MASC;PL
rozhodca	juíz	rozhodca	juíz	N;ANIM;NOM;MASC;SG	N;MASC;SG
rozhodca	juíza	rozhodca	juíza	N;ANIM;NOM;MASC;SG	N;FEM;SG
rozhodca	juiz	rozhodca	juiz	N;ANIM;NOM;MASC;SG	N;MASC;SG
rozhodca	árbitro	rozhodca	árbitro	N;ANIM;NOM;MASC;SG	N;MASC;SG
rozhodca	árbitro	rozhodca	árbitro	N;ANIM;NOM;MASC;SG	N;MASC;SG
rozhodca	ref	rozhodca	ref	N;ANIM;NOM;MASC;SG	N;MASC;SG
bystrici	bystrica	bystrica	bystrica	N;DAT;FEM;SG	N;MASC;SG
zmysle	significado	zmysel	significado	N;INAN;NOM;MASC;SG	N;MASC;SG
informácie	informações	informácia	informação	N;NOM;FEM;PL	N;FEM;PL
bystrica	bystrica	bystrica	bystrica	N;NOM;FEM;SG	N;MASC;SG
deti	crianças	dieťa	criança	N;NOM;NEUT;PL	N;FEM;PL
deti	filhos	dieťa	filho	N;NOM;NEUT;PL	N;MASC;PL
deti	miúdos	dieťa	miúdo	N;NOM;NEUT;PL	N;MASC;PL
deti	crianças	dieťa	criança	N;NOM;NEUT;PL	N;FEM;PL
deti	filhos	dieťa	filho	N;NOM;NEUT;PL	N;MASC;PL
deti	bebés	dieťa	bebé	N;NOM;NEUT;PL	N;MASC;PL
deti	bebês	dieťa	bebês	N;NOM;NEUT;PL	N;MASC;PL
malo	tive	mať	ter	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;IND;SG;1;PST;FIN
malo	teve	mať	ter	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
malo	deveria	mať	dever	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;COND;SG;3;FIN
rakúsko	áustria	rakúsko	áustria	N;NOM;NEUT;SG	N;FEM;SG
rakúsko	austria	rakúsko	austria	N;NOM;NEUT;SG	N;FEM;SG
znamená	significa	znamenať	significar	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
severnej	setentrional	severný	setentrional	ADJ;GEN;FEM;SG	ADJ;MASC;SG
dom	casa	dom	casa	N;INAN;NOM;MASC;SG	N;FEM;SG
dom	dom	dom	dom	N;INAN;NOM;MASC;SG	N;MASC;SG
vody	águas	voda	água	N;GEN;FEM;PL	N;FEM;PL
vody	águas	voda	água	N;GEN;FEM;PL	N;FEM;PL
vody	aguas	voda	agua	N;GEN;FEM;PL	N;FEM;PL
patria	pertencem	patriť	pertencer	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IND;PL;3;PRS;FIN
patria	pertencer	patriť	pertencer	V;IPFV;IND;PL;3;POS;PRS;FIN	V;NFIN
www	www	www	www	N;INAN;NOM;MASC;SG	N;MASC;SG
vždy	sempre	vždy	sempre	ADV	ADV
práva	permissões	právo	permissão	N;NOM;NEUT;PL	N;FEM;PL
práva	direitos	právo	direito	N;NOM;NEUT;PL	N;MASC;PL
ľudia	humanos	človek	humano	N;ANIM;NOM;MASC;PL	N;MASC;PL
ľudia	pessoas	človek	pessoa	N;ANIM;NOM;MASC;PL	N;FEM;PL
známe	conhecida	známy	conhecido	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
známe	conhecido	známy	conhecido	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
známe	familiar	známy	familiar	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
herečka	atriz	herečka	atriz	N;NOM;FEM;SG	N;FEM;SG
herečka	actriz	herečka	actriz	N;NOM;FEM;SG	N;FEM;SG
hrad	castelo	hrad	castelo	N;INAN;NOM;MASC;SG	N;MASC;SG
menej	menos	málo	menos	ADV;CMPR	ADV
menej	menos	málo	menos	ADV;CMPR	ADV
hier	games	hier	game	N;GEN;FEM;PL	N;MASC;PL
hier	jogos	hier	jogo	N;GEN;FEM;PL	N;MASC;PL
bgcolor	bgcolor	bgcolor	bgcolor	N;NOM;MASC;SG	N;MASC;SG
známa	conhecida	známy	conhecido	ADJ;NOM;FEM;SG	ADJ;FEM;SG
známa	conhecido	známy	conhecido	ADJ;NOM;FEM;SG	ADJ;MASC;SG
les	floresta	les	floresta	N;INAN;NOM;MASC;SG	N;FEM;SG
les	bosque	les	bosque	N;INAN;NOM;MASC;SG	N;MASC;SG
les	les	les	les	N;INAN;NOM;MASC;SG	N;MASC;SG
les	floresta	les	floresta	N;INAN;NOM;MASC;SG	N;FEM;SG
les	bosque	les	bosque	N;INAN;NOM;MASC;SG	N;MASC;SG
les	forest	les	forest	N;INAN;NOM;MASC;SG	N;MASC;SG
systému	system	systém	syetir	N;INAN;GEN;MASC;SG	N;MASC;SG
systému	sistema	systém	sistema	N;INAN;GEN;MASC;SG	N;MASC;SG
štyri	quatro	štyri	quatro	NUM;INAN;NOM;MASC;PL	NUM
lode	barcos	loď	barco	N;NOM;FEM;PL	N;MASC;PL
lode	navios	loď	navio	N;NOM;FEM;PL	N;MASC;PL
lode	naves	loď	nave	N;NOM;FEM;PL	N;FEM;PL
banská	banská	banský	banskar	N;NOM;FEM;SG	N;MASC;SG
banská	mineira	banský	mineira	N;NOM;FEM;SG	N;FEM;SG
banská	mineração	banský	mineração	N;NOM;FEM;SG	N;FEM;SG
básnik	poeta	básnik	poeta	N;ANIM;NOM;MASC;SG	N;MASC;SG
básnik	poetisa	básnik	poetisa	N;ANIM;NOM;MASC;SG	N;FEM;SG
úplne	absolutamente	úplne	absolutamente	ADV	ADV
úplne	totalmente	úplne	totalmente	ADV	ADV
úplne	completamente	úplne	completamente	ADV	ADV
úplne	totalmente	úplne	totalmente	ADV	ADV
úplne	completamente	úplne	completamente	ADV	ADV
dní	dias	deň	dia	N;INAN;GEN;MASC;PL	N;MASC;PL
ďalší	seguinte	ďalší	seguinte	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
ďalší	próxima	ďalší	próximo	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;SG
skladateľ	compositor	skladateľ	compositor	N;ANIM;NOM;MASC;SG	N;MASC;SG
skladateľ	compositora	skladateľ	compositora	N;ANIM;NOM;MASC;SG	N;FEM;SG
skladateľ	compositor	skladateľ	compositor	N;ANIM;NOM;MASC;SG	N;MASC;SG
skladateľ	compositora	skladateľ	compositora	N;ANIM;NOM;MASC;SG	N;FEM;SG
rozdiel	diferenca	rozdiel	diferenca	N;INAN;NOM;MASC;SG	N;FEM;SG
