dari	از	dari	از	ADP	ADP
eropa	اروپا	eropa	اروپا	N;SG	N;SG
eropa	جاده	eropa	جاده	N;SG	N;SG
eropa	اروپایی	eropa	اروپایی	N;SG	N;SG
lama	کهنه	lama	کهنه	ADJ;SG	ADJ
lama	طولانی	lama	طولانی	ADJ;SG	ADJ
lama	دراز	lama	دراز	ADJ;SG	ADJ
batu	سنگ	batu	سنگ	N;SG	N;SG
batu	استون	batu	استون	N;SG	N;SG
batu	سنگی	batu	سنگی	N;SG	N;SG
batu	سنگسار	batu	سنگسار	N;SG	N;SG
batu	باتو	batu	باتو	N;SG	N;SG
batu	سنگی	batu	سنگی	N;SG	N;SG
batu	صخره	batu	None	N;SG	N;SG
batu	راک	batu	راک	N;SG	N;SG
wikipedia	ویکیپدیا	wikipedia	ویکیپدیا	N	N;SG
wikipedia	ویکیپدیای	wikipedia	ویکیپدیا	N	N;SG
jiwa	نفس	jiwa	نفس	N;SG	N;SG
jiwa	سول	jiwa	سول	N;SG	N;SG
jiwa	نفسی	jiwa	نفس	N;SG	N;SG
saja	تنها	saja	تنها	ADV	ADV
halaman	صفحۀ	halaman	صفحۀ	N;SG	N;SG
halaman	صفحه	halaman	صفحه	N;SG	N;SG
hukum	قانون	hukum	قانون	N;SG;ACT	N;SG
hukum	قانونی	hukum	قانونی	N;SG;ACT	N;SG
orbit	اوربیتال	orbit	اوربیتال	N	N;SG
orbit	مداری	orbit	مداری	N	N;SG
orbit	مدار	orbit	مدار	N	N;SG
orbit	مدارهای	orbit	مدار	N	N;PL
raya	رایا	raya	رایا	N;SG	N;SG
pasukan	جوخه	pasukan	جوخه	N;SG	N;SG
pasukan	قافله	pasukan	قافله	N;SG	N;SG
tokoh	شکلی	tokoh	شکل	N;SG	N;SG
tokoh	شخصیت	tokoh	شخصیت	N;SG	N;SG
tokoh	نویسه	tokoh	نویسه	N;SG	N;SG
tokoh	شکل	tokoh	شکل	N;SG	N;SG
tanpa	بدون	tanpa	بدون	ADP	ADP
bangsa	ملت	bangsa	ملت	N;SG	N;SG
bangsa	ملتی	bangsa	ملت	N;SG	N;SG
penghargaan	جایزه	penhargaan	جایزه	N;SG	N;SG
penghargaan	تشکر	penhargaan	تشکر	N;SG	N;SG
penghargaan	قدردانی	penhargaan	قدردانی	N;SG	N;SG
penghargaan	پاس	penhargaan	پاس	N;SG	N;SG
klub	باشگاه	klub	باشگاه	N;SG	N;SG
klub	چماق	klub	چماق	N;SG	N;SG
klub	کلاب	klub	کلاب	N;SG	N;SG
klub	کلوب	klub	کلوب	N;SG	N;SG
klub	کلوپ	klub	کلوپ	N;SG	N;SG
klub	خاج	klub	خاج	N;SG	N;SG
terkenal	معروف	terkenal	معروف	ADJ;SG;PASS	ADJ
terkenal	دارای	terkenal	دارا	ADJ;SG;PASS	ADJ
ketua	صندلی	ketua	صندلی	N;SG	N;SG
gunung	کوهستانی	gunung	کوهستانی	N;SG	N;SG
gunung	کوهی	gunung	None	N;SG	N;SG
gunung	کوه	gunung	کوه	N;SG	N;SG
gunung	کوهستان	gunung	کوهستان	N;SG	N;SG
gunung	کوه	gunung	کوه	N;SG	N;SG
gunung	طور	gunung	طور	N;SG	N;SG
gunung	کوهستان	gunung	کوهستان	N;SG	N;SG
terbaik	بهترین	terbaik	به	ADJ;RL;SG	ADJ;RL
meskipun	هرچند	meskipun	هرچند	CONJ	CONJ
meskipun	اگرچه	meskipun	اگرچه	CONJ	CONJ
meskipun	گرچه	meskipun	گرچه	CONJ	CONJ
meskipun	هرچند	meskipun	هرچند	CONJ	CONJ
meskipun	اگرچه	meskipun	اگرچه	CONJ	CONJ
meskipun	گرچه	meskipun	گرچه	CONJ	CONJ
cara	کارا	cara	کارا	N;SG	N;SG
bintang	استار	bintang	استار	N;SG	N;SG
bintang	ستاره	bintang	ستاره	N;SG	N;SG
jalur	راه	jalur	راه	N;SG	N;SG
jalur	مسیر	jalur	مسیر	N;SG	N;SG
politik	سیاست	politik	سیاست	N;SG	N;SG
ibu	مادر	ibu	مادر	N;SG	N;SG
ibu	مامان	ibu	مامان	N;SG	N;SG
ibu	مادر	ibu	مادر	N;SG	N;SG
ibu	مادری	ibu	مادر	N;SG	N;SG
tingkat	نرخ	tingkat	نرخ	N;SG	N;SG
tingkat	سطح	tingkat	سطح	N;SG	N;SG
tingkat	تراز	tingkat	تراز	N;SG	N;SG
tingkat	لول	tingkat	None	N;SG	N;SG
tingkat	سطح	tingkat	سطح	N;SG	N;SG
kereta	ارابه	kereta	ارابه	N;SG	N;SG
kereta	قطار	kereta	قطار	N;SG	N;SG
ruang	اتاق	ruang	None	N;SG	N;SG
ruang	اتاقی	ruang	اتاقی	N;SG	N;SG
ruang	اطاق	ruang	اطاق	N;SG	N;SG
ruang	فضای	ruang	فضا	N;SG	N;SG
ruang	فضا	ruang	فضا	N;SG	N;SG
ruang	فضایی	ruang	فضا	N;SG	N;SG
ruang	فاصله	ruang	فاصله	N;SG	N;SG
tinggal	بمان	tinggal	None	V;SG;ACT	V;IMP;SG;2
tinggal	بمانی	tinggal	بمانی	V;SG;ACT	V;IMP;2
tinggal	بمانم	tinggal	ممتم	V;SG;ACT	V;SBJV;SG;1;PRS
ekonomi	اقتصاد	ekonomi	اقتصاد	N;SG	N;SG
ekonomi	اقتصادی	ekonomi	اقتصادی	N;SG	N;SG
ekonomi	اقتصاد	ekonomi	اقتصاد	N;SG	N;SG
organisasi	سازمانی	organisasi	None	N;SG	N;SG
organisasi	سازمان	organisasi	سازمان	N;SG	N;SG
organisasi	سازماندهی	organisasi	سازماندهی	N;SG	N;SG
organisasi	سازمان	organisasi	سازمان	N;SG	N;SG
organisasi	سازماندهی	organisasi	سازماندهی	N;SG	N;SG
api	آتشسوزی	api	آتشسوزی	N;SG	N;SG
api	آتش	api	آتش	N;SG	N;SG
api	آتیش	api	آتیش	N;SG	N;SG
api	api	api	api	N;SG	N;SG
api	شعله	api	شعله	N;SG	N;SG
video	ویدیویی	video	ویدیویی	N;SG	N;SG
video	ویدئویی	video	ویدئویی	N;SG	N;SG
video	ویدیوی	video	ویدیو	N;SG	N;SG
video	ویدئو	video	ویدئو	N;SG	N;SG
video	ویدیو	video	ویدیو	N;SG	N;SG
video	ویدئوی	video	ویدئوی	N;SG	N;SG
video	ویدیو	video	ویدیو	N;SG	N;SG
terakhir	واپسین	terakhir	واپسین	ADJ;RL;SG	ADJ;RL
terakhir	آخرین	terakhir	آخرین	ADJ;RL;SG	ADJ;RL
terakhir	اخرین	terakhir	اخرین	ADJ;RL;SG	ADJ;RL
angkatan	زور	angkatan	زور	N;SG	N;SG
angkatan	اجباری	angkatan	اجباری	N;SG	N;SG
angkatan	نیرو	angkatan	نیرو	N;SG	N;SG
angkatan	اجبار	angkatan	اجبار	N;SG	N;SG
angkatan	رده	angkatan	رده	N;SG	N;SG
angkatan	ردۀ	angkatan	ردۀ	N;SG	N;SG
angkatan	کلاس	angkatan	کلاس	N;SG	N;SG
angkatan	class	angkatan	class	N;SG	N;SG
angkatan	کلاسی	angkatan	کلاسی	N;SG	N;SG
berkas	پرونده	berkas	پرونده	N;SG	N;SG
putra	پوترا	putra	پوترا	N;SG	N;SG
putra	پسر	putra	پسر	N;SG	N;SG
langsung	مستقیما	langsung	None	ADV	ADV
langsung	مستقیماً	langsung	مستقیماً	ADV	ADV
kaki	پای	kaki	پا	N;SG	N;SG
kaki	پاش	kaki	پاش	N;SG	N;SG
kaki	ساق	kaki	None	N;SG	N;SG
kaki	پا	kaki	پا	N;SG	N;SG
kaki	پایی	kaki	پا	N;SG	N;SG
kaki	پای	kaki	پا	N;SG	N;SG
kaki	فوت	kaki	فوت	N;SG	N;SG
kaki	پیاده	kaki	پیاده	N;SG	N;SG
kaki	پا	kaki	پا	N;SG	N;SG
kaki	نوازش	kaki	نوازش	N;SG	N;SG
kaki	پا	kaki	پا	N;SG	N;SG
grup	گروهبندی	grup	گروهبندی	N;SG	N;SG
grup	گروپ	grup	گروپ	N;SG	N;SG
grup	گروه	grup	گروه	N;SG	N;SG
rakyat	مردم	rakyat	مردم	N;SG	N;SG
label	برچسبها	label	برچسب	N;SG	N;SG
label	برچسبها	label	برچسب	N;SG	N;SG
kehidupan	زندگى	kehidupan	زندگى	N;SG	N;SG
kehidupan	زندگی	kehidupan	زندگی	N;SG	N;SG
website	سایت	website	سایت	N;SG	N;SG
website	وبگاه	website	وبگاه	N;SG	N;SG
website	وبسایت	website	وبسایت	N;SG	N;SG
kelurahan	حومه	kelurahan	حومه	N;SG	N;SG
bandung	باندونگ	bandung	باندونگ	N;SG	N;SG
makanan	غذایی	makanan	غذا	N;SG	N;SG
makanan	خوراک	makanan	خوراک	N;SG	N;SG
makanan	غذا	makanan	غذا	N;SG	N;SG
web	تار	web	تار	N	N;SG
web	وب	web	وب	N	N;SG
web	وبی	web	وبی	N	N;SG
catatan	یادداشت	catatan	یادداشت	N;SG	N;SG
catatan	نکته	catatan	نکته	N;SG	N;SG
catatan	نوت	catatan	نوت	N;SG	N;SG
catatan	رکوردز	catatan	رکوردز	N;SG	N;SG
catatan	نوت	catatan	نوت	N;SG	N;SG
mencapai	میرسد	mencapai	میرسد	V;SG;ACT	V;SG;3;PRS
cinta	دوست	cinta	دوست	N;SG	N;SG
cinta	عشق	cinta	عشق	N;SG	N;SG
cinta	عشقی	cinta	None	N;SG	N;SG
cinta	عاشق	cinta	عاشق	N;SG	N;SG
biasa	معمول	biasa	معمول	ADJ;SG	ADJ
biasa	همیشگی	biasa	همیشگی	ADJ;SG	ADJ
biasa	منظم	biasa	منظم	ADJ;SG	ADJ
biasa	نرمال	biasa	نرمال	ADJ;SG	ADJ
biasa	عادی	biasa	عادی	ADJ;SG	ADJ
biasa	معمولی	biasa	معمولی	ADJ;SG	ADJ
biasa	طبیعی	biasa	طبیعی	ADJ;SG	ADJ
mungkin	شاید	mungkin	شاید	ADV	ADV
mungkin	احتمالا	mungkin	احتمالا	ADV	ADV
mungkin	احتمالاً	mungkin	احتمالاً	ADV	ADV
surat	نامۀ	surat	نامۀ	N;SG	N;SG
surat	نامه	surat	نامه	N;SG	N;SG
surat	حرف	surat	حرف	N;SG	N;SG
surat	نامه	surat	نامه	N;SG	N;SG
wanita	خانما	wanita	خانما	N;SG	N;SG
wanita	زن	wanita	زن	N;SG	N;SG
wanita	زنی	wanita	زن	N;SG	N;SG
tubuh	بدن	tubuh	بدن	N;SG	N;SG
tubuh	بدنی	tubuh	بدنی	N;SG	N;SG
tubuh	بدنه	tubuh	بدنه	N;SG	N;SG
tubuh	جسم	tubuh	جسم	N;SG	N;SG
tubuh	b	tubuh	b	N;SG	N;SG
juta	میلیون	juta	میلیون	NUM	NUM
posisi	موضع	posisi	موضع	N;SG	N;SG
posisi	موقعیت	posisi	موقعیت	N;SG	N;SG
media	رسانه	media	رسانه	N;SG	N;SG
televisi	تلویزیون	televisi	تلویزیون	N;SG	N;SG
nya	او	nya	او	PRO	PRO;SG;3
nya	او	nya	او	PRO	PRO;SG;3
nya	او	nya	او	PRO	PRO;SG;3
lisensi	گواهینامه	lisensi	گواهینامه	N;SG	N;SG
lisensi	مجوز	lisensi	مجوز	N;SG	N;SG
lisensi	جواز	lisensi	جواز	N;SG	N;SG
nomor	عدد	nomor	عدد	N;SG	N;SG
nomor	شمارۀ	nomor	شمارۀ	N;SG	N;SG
nomor	شماره	nomor	شماره	N;SG	N;SG
nomor	عدد	nomor	عدد	N;SG	N;SG
zaman	زمان	zaman	زمان	N;SG	N;SG
zaman	zaman	zaman	None	N;SG	N;SG
zaman	دوران	zaman	دوره	N;SG	N;SG
zaman	عصری	zaman	عصری	N;SG	N;SG
khusus	مشخص	khusus	مشخص	ADJ;SG	ADJ
khusus	ویژه	khusus	ویژه	ADJ;SG	ADJ
juara	قهرمان	juara	قهرمان	N;SG	N;SG
juara	پهلوان	juara	None	N;SG	N;SG
juara	champion	juara	None	N;SG	N;SG
alam	سرشت	alam	None	N;SG	N;SG
alam	طبیعت	alam	طبیعت	N;SG	N;SG
penting	ضروری	penting	ضروری	ADJ;SG	ADJ
penting	مهم	penting	مهم	ADJ;SG	ADJ
penting	ضروری	penting	ضروری	ADJ;SG	ADJ
gelar	درجه	gelar	درجه	N;SG;ACT	N;SG
mata	چشم	mata	چشم	N;SG	N;SG
mata	چشم	mata	چشم	N;SG	N;SG
mata	چشمی	mata	چشم	N;SG	N;SG
mata	ماتا	mata	ماتا	N;SG	N;SG
mesin	ماشینی	mesin	ماشینی	N;SG	N;SG
mesin	ماشین	mesin	ماشین	N;SG	N;SG
mesin	دستگاه	mesin	دستگاه	N;SG	N;SG
mesin	موتور	mesin	موتور	N;SG	N;SG
kitab	کتاب	kitab	کتاب	N;SG	N;SG
kitab	کتابی	kitab	کتاب	N;SG	N;SG
distrik	منطقه	distrik	منطقه	N;SG	N;SG
distrik	ناحیه	distrik	ناحیه	N;SG	N;SG
distrik	بخش	distrik	بخش	N;SG	N;SG
jaringan	شبکه	jaringan	شبکه	N;SG	N;SG
jaringan	شبکه	jaringan	شبکه	N;SG	N;SG
jaringan	network	jaringan	network	N;SG	N;SG
jaringan	بافت	jaringan	بافت	N;SG	N;SG
jaringan	بافتی	jaringan	بافت#باب	N;SG	N;SG
hubungan	رابطه	hubungan	رابطه	N;SG	N;SG
hubungan	رابطه	hubungan	رابطه	N;SG	N;SG
hubungan	نسبتی	hubungan	نسبت	N;SG	N;SG
hubungan	ارتباط	hubungan	ارتباط	N;SG	N;SG
hubungan	رابطه	hubungan	رابطه	N;SG	N;SG
perempuan	زن	perempuan	زن	N;SG	N;SG
perempuan	زنی	perempuan	زن	N;SG	N;SG
perempuan	نسوان	perempuan	نسوان	N;SG	N;SG
perempuan	زن	perempuan	زن	N;SG	N;SG
perempuan	مؤنث	perempuan	مؤنث	N;SG	N;SG
perempuan	مونث	perempuan	مونث	N;SG	N;SG
perempuan	ماده	perempuan	ماده	N;SG	N;SG
sosial	سوسیال	sosial	سوسیال	N;SG	N;SG
episode	قسمتهای	episode	قسمت	N	N;PL
episode	قسمت	episode	قسمت	N	N;SG
episode	اپیزود	episode	اپیزود	N	N;SG
piala	فنجان	piala	None	N;SG	N;SG
piala	جامی	piala	جام	N;SG	N;SG
piala	کاپ	piala	کاپ	N;SG	N;SG
piala	جام	piala	جام	N;SG	N;SG
kegiatan	فعالیت	kegiatan	فعالیت	N;SG	N;SG
minor	خردسال	minor	خردسال	N	N;SG
minor	کوچکی	minor	کوچک	N	N;SG
istilah	ترم	istilah	ترم	N;SG	N;SG
istilah	اصطلاح	istilah	None	N;SG	N;SG
budaya	تمدن	budaya	تمدن	N;SG	N;SG
budaya	فرهنگی	budaya	فرهنگی	N;SG	N;SG
budaya	فرهنگ	budaya	فرهنگ	N;SG	N;SG
budaya	فرهنگی	budaya	فرهنگی	N;SG	N;SG
stadion	ورزشگاه	stadion	ورزشگاه	N;SG	N;SG
permukaan	سطح	permukaan	سطح	N;SG	N;SG
permukaan	سطحی	permukaan	سطحی	N;SG	N;SG
terutama	اساسا	terutama	اساساً	ADV;RL;SG	ADV
terutama	عمدتاً	terutama	عمدتا	ADV;RL;SG	ADV
terutama	عمدتاً	terutama	عمدتا	ADV;RL;SG	ADV
terutama	مخصوصا	terutama	مخصوصا	ADV;RL;SG	ADV
lima	پنج	lima	پنج	NUM	NUM
pantai	بیچ	pantai	بیچ	N;SG	N;SG
pantai	ساحل	pantai	ساحل	N;SG	N;SG
teknologi	فناوری	teknologi	فناوری	N;SG	N;SG
teknologi	تکنولوژی	teknologi	None	N;SG	N;SG
teknologi	فناوری	teknologi	فناوری	N;SG	N;SG
teknologi	تکنولوژی	teknologi	None	N;SG	N;SG
cerita	داستان	cerita	داستان	N;SG	N;SG
cerita	داستانی	cerita	داستان	N;SG	N;SG
cerita	قصه	cerita	None	N;SG	N;SG
cerita	داستان	cerita	داستان	N;SG	N;SG
penerbangan	پروازی	penterbangan	پروازی	N;SG	N;SG
penerbangan	پرواز	penterbangan	پرواز	N;SG	N;SG
penerbangan	هوانوردی	penterbangan	هوانوردی	N;SG	N;SG
penerbangan	هواپیمایی	penterbangan	هواپیمایی	N;SG	N;SG
dewan	دوان	dewan	دوان	N;SG	N;SG
dewan	بورد	dewan	بورد#بور	N;SG	N;SG
dewan	تخته	dewan	تخته	N;SG	N;SG
dewan	شورای	dewan	شورا	N;SG	N;SG
dewan	شورا	dewan	شورا	N;SG	N;SG
dewan	انجمن	dewan	انجمن	N;SG	N;SG
terbesar	بزرگترین	terbesar	بزرگ	ADJ;RL;SG	ADJ;RL
terbesar	بزرگترین	terbesar	بزرگ	ADJ;RL;SG	ADJ;RL
liga	فرسنگ	liga	فرسنگ	N;SG	N;SG
liga	لیگا	liga	لیگا	N;SG	N;SG
liga	لیگ	liga	لیگ	N;SG	N;SG
tujuan	گل	tujuan	گل	N;SG	N;SG
tujuan	هدف	tujuan	هدف	N;SG	N;SG
tujuan	مقصد	tujuan	مقصد	N;SG	N;SG
tujuan	مقصود	tujuan	مقصود	N;SG	N;SG
tujuan	هدفی	tujuan	هدفی	N;SG	N;SG
tujuan	عینی	tujuan	عینی	N;SG	N;SG
penyanyi	خواننده	pennyanyi	خواننده	N;SG	N;SG
bangunan	ساختن	bangunan	ساختن	N;SG	N;SG
bangunan	ساختمانی	bangunan	ساختمان	N;SG	N;SG
bangunan	ساختمان	bangunan	ساختمان	N;SG	N;SG
periode	دوره	periode	دوره	N;SG	N;SG
periode	پریود	periode	پریود	N;SG	N;SG
periode	دورۀ	periode	دورۀ	N;SG	N;SG
periode	دوران	periode	دوره	N;SG	N;SG
seni	arts	seni	arts	N;SG	N;SG
seni	هنر	seni	هنر	N;SG	N;SG
seni	art	seni	art	N;SG	N;SG
seni	هنر	seni	هنر	N;SG	N;SG
seni	آرت	seni	آرت	N;SG	N;SG
pertandingan	کبریت	pertandingan	کبریت	N;SG	N;SG
pertandingan	تطبیق	pertandingan	None	N;SG	N;SG
pertandingan	مسابقه	pertandingan	مسابقه	N;SG	N;SG
pertandingan	کبریت	pertandingan	کبریت	N;SG	N;SG
pertandingan	تطابق	pertandingan	تطابق	N;SG	N;SG
pangeran	پرنس	pangeran	پرنس	N;SG	N;SG
pangeran	پرینس	pangeran	پرینس	N;SG	N;SG
pangeran	شاهزاده	pangeran	شاهزاده	N;SG	N;SG
badan	بدن	badan	بدن	N;SG	N;SG
badan	بدنی	badan	بدنی	N;SG	N;SG
badan	بدنه	badan	بدنه	N;SG	N;SG
badan	جسم	badan	جسم	N;SG	N;SG
badan	b	badan	b	N;SG	N;SG
badan	سازمان	badan	سازمان	N;SG	N;SG
badan	نمایندگی	badan	نمایندگی	N;SG	N;SG
badan	آژانس	badan	آژانس	N;SG	N;SG
buah	میوه	buah	میوه	N;SG	N;SG
buah	میوه	buah	میوه	N;SG	N;SG
jenderal	ژنرال	jenderal	ژنرال	N;SG	N;SG
jenderal	جنرال	jenderal	جنرال	N;SG	N;SG
pembangunan	توسعه	penbangunan	توسعه	N;SG	N;SG
pembangunan	ساخت	penbangunan	ساخت	N;SG	N;SG
pembangunan	سازندگی	penbangunan	سازندگی	N;SG	N;SG
pembangunan	ساختمان	penbangunan	ساختمان	N;SG	N;SG
putih	سفید	putih	سفید	ADJ;SG	ADJ
teknik	تکنیک	teknik	تکنیک	N;SG	N;SG
teknik	مهندسی	teknik	مهندسی	N;SG	N;SG
pecahan	کسر	pecahan	کسر	N;SG	N;SG
pecahan	کسر	pecahan	کسر	N;SG	N;SG
industri	صنعت	industri	صنعت	N;SG	N;SG
industri	صنعتی	industri	صنعتی	N;SG	N;SG
agung	عالی	agung	عالی	ADJ;SG	ADJ
pasar	مارکت	pasar	مارکت	N;SG	N;SG
pasar	بازار	pasar	بازار	N;SG	N;SG
pasar	مارکیت	pasar	مارکیت	N;SG	N;SG
pasar	بازاری	pasar	بازاری	N;SG	N;SG
tentara	سرباز	tentara	سرباز	N;SG	N;SG
tentara	سربازی	tentara	سربازی	N;SG	N;SG
tentara	لشگر	tentara	لشگر	N;SG	N;SG
tentara	ارتش	tentara	ارتش	N;SG	N;SG
tentara	ارتشی	tentara	ارتشی	N;SG	N;SG
tentara	سپاه	tentara	سپاه	N;SG	N;SG
tentara	لشکر	tentara	None	N;SG	N;SG
gambar	عکسه	gambar	عکسه	N;SG	N;SG
gambar	عکس	gambar	عکس	N;SG	N;SG
gambar	پیکچرز	gambar	پیکچرز	N;SG	N;SG
gambar	عکس	gambar	عکس	N;SG	N;SG
gambar	تصویر	gambar	تصویر	N;SG	N;SG
gambar	نگاره	gambar	نگاره	N;SG	N;SG
gambar	ترسیم	gambar	ترسیم	N;SG	N;SG
gambar	نقاشی	gambar	نقاشی	N;SG	N;SG
gambar	کشیدن	gambar	کشیدن	N;SG	N;SG
bank	بنک	bank	بنک	N;SG	N;SG
bank	بانک	bank	بانک	N;SG	N;SG
bank	بنکس	bank	بنکس	N;SG	N;SG
bank	بنک	bank	بنک	N;SG	N;SG
bank	بانک	bank	بانک	N;SG	N;SG
nilai	نرخ	nilai	نرخ	N;SG	N;SG
menerima	میپذیرد	menterima	پرفت#پیر	V;SG;ACT	V;SG;3;PRS
menerima	پذیرد	menterima	پذیرفت#پذیر	V;SG;ACT	V;SBJV;SG;3;PRS
band	بند	band	بند	N	N;SG
band	گروه	band	گروه	N	N;SG
guru	master	guru	master	N;SG	N;SG
guru	استادی	guru	استاد	N;SG	N;SG
guru	ارباب	guru	ارباب	N;SG	N;SG
guru	استاد	guru	استاد	N;SG	N;SG
guru	معلم	guru	معلم	N;SG	N;SG
guru	معلمی	guru	معلم	N;SG	N;SG
guru	teacher	guru	teacher	N;SG	N;SG
guru	آموزگار	guru	آموزگار	N;SG	N;SG
guru	معلم	guru	معلم	N;SG	N;SG
guru	مدرس	guru	مدرس	N;SG	N;SG
kawasan	منطقه	kawasan	منطقه	N;SG	N;SG
kawasan	مساحت	kawasan	مساحت	N;SG	N;SG
kawasan	ناحیه	kawasan	ناحیه	N;SG	N;SG
kawasan	منطقه	kawasan	منطقه	N;SG	N;SG
kawasan	ناحیه	kawasan	ناحیه	N;SG	N;SG
kawasan	استان	kawasan	استان	N;SG	N;SG
kawasan	منطقۀ	kawasan	منطقۀ	N;SG	N;SG
background	زمینه	background	زمینه	N	N;SG
ingin	میخواهد	ingin	خواست#خواه	V;SG;ACT	V;SG;3;PRS
masalah	مسئله	masalah	مسئله	N;SG	N;SG
masalah	مشکل	masalah	مشکل	N;SG	N;SG
masalah	مسئله	masalah	مسئله	N;SG	N;SG
masalah	مشکلی	masalah	مشکل	N;SG	N;SG
masalah	مشکل	masalah	مشکل	N;SG	N;SG
masalah	دردسر	masalah	دردسر	N;SG	N;SG
masalah	زحمت	masalah	زحمت	N;SG	N;SG
pihak	مهمانی	pihak	مهمان	N;SG	N;SG
pihak	پارتی	pihak	پارت	N;SG	N;SG
pihak	مهمونی	pihak	مهمونی	N;SG	N;SG
pihak	حزب	pihak	حزب	N;SG	N;SG
pihak	جشن	pihak	جشن	N;SG	N;SG
kerja	کار	kerja	کار	N;SG	N;SG
kerja	کاری	kerja	کار	N;SG	N;SG
serial	متوالی	serial	متوالی	N	N;SG
serial	سریالی	serial	None	N	N;SG
serial	سریالهای	serial	سریال	N	N;PL
sultan	سلطان	sultan	سلطان	N	N;SG
tanaman	زراعت	tanaman	زراعت	N;SG	N;SG
tanaman	گیاهی	tanaman	گیاهی	N;SG	N;SG
tanaman	نیروگاه	tanaman	نیروگاه	N;SG	N;SG
tanaman	پلنت	tanaman	پلنت	N;SG	N;SG
tanaman	گیاه	tanaman	گیاه	N;SG	N;SG
tanaman	برش	tanaman	None	N;SG	N;SG
penulis	نویسنده	pentulis	نویسنده	N;SG	N;SG
penulis	مؤلف	pentulis	مؤلف	N;SG	N;SG
penulis	نویسندۀ	pentulis	نویسندۀ	N;SG	N;SG
penulis	نویسنده	pentulis	نویسنده	N;SG	N;SG
gol	گل	gol	گل	N;SG	N;SG
gol	gol	gol	gol	N;SG	N;SG
gol	گل	gol	گل	N;SG	N;SG
gol	هدف	gol	هدف	N;SG	N;SG
pertempuran	مقابله	pertempuran	مقابله	N;SG	N;SG
pertempuran	نبرد	pertempuran	None	N;SG	N;SG
pertempuran	رزم	pertempuran	رزم	N;SG	N;SG
pertempuran	کارزار	pertempuran	کارزار	N;SG	N;SG
pertempuran	بتل	pertempuran	بتل	N;SG	N;SG
pertempuran	نبرد	pertempuran	None	N;SG	N;SG
selalu	همیشه	selalu	همیشه	ADV	ADV
alat	ابزار	alat	ابزار	N;SG	N;SG
alat	ابزار	alat	ابزار	N;SG	N;SG
pemimpin	لیدر	penpimpin	لیدر	N;SG	N;SG
pemimpin	رهبر	penpimpin	رهبر	N;SG	N;SG
permainan	بازی	permainan	بازی	N;SG	N;SG
permainan	گیم	permainan	گیم	N;SG	N;SG
permainan	بازی	permainan	بازی	N;SG	N;SG
keras	دشوار	keras	دشوار	ADJ;SG	ADJ
keras	بلند	keras	بلند	ADJ;SG	ADJ
perubahan	تغییر	perubahan	تغییر	N;SG	N;SG
model	model	model	model	N;SG	N;SG
model	مدل	model	مدل	N;SG	N;SG
warna	رنگ	warna	رنگ	N;SG	N;SG
warna	رنگ	warna	رنگ	N;SG	N;SG
taman	park	taman	park	N;SG	N;SG
taman	پارک	taman	None	N;SG	N;SG
taman	باغچه	taman	باغچه	N;SG	N;SG
taman	باغ	taman	باغ	N;SG	N;SG
taman	گاردن	taman	گاردن	N;SG	N;SG
taman	بهشت	taman	بهشت	N;SG	N;SG
datang	بیا	datang	آمد#آ	V;SG;ACT	V;IMP;SG;2
datang	بیاید	datang	آمد#آ	V;SG;ACT	V;SBJV;SG;3;PRS
datang	میاد	datang	میاد	V;SG;ACT	V;SG;2;PRS
produksi	تولید	produksi	تولید	N;SG	N;SG
depan	جبهه	depan	جبهه	N;SG	N;SG
depan	جلو	depan	جلو	N;SG	N;SG
operasi	عمل	operasi	عمل	N;SG	N;SG
operasi	جراحی	operasi	جراحی	N;SG	N;SG
karier	حرفه	karier	None	N;SG	N;SG
karier	شغل	karier	شغل	N;SG	N;SG
benar	راست	benar	راست	ADJ;SG	ADJ
benar	درست	benar	درست	ADJ;SG	ADJ
aktor	هنرپیشه	aktor	هنرپیشه	N;SG	N;SG
aktor	بازیگر	aktor	بازیگر	N;SG	N;SG
aktor	actor	aktor	actor	N;SG	N;SG
undang	دعوت	undang	دعوت	N;SG	N;SG
menulis	نوشت	mentulis	نوشت#نویس	V;SG;ACT	V;SG;3;PST
menulis	بنویسد	mentulis	نوشت#نویس	V;SG;ACT	V;SBJV;SG;3;PRS
menulis	مینویسد	mentulis	نمود#آ	V;SG;ACT	V;SG;3;PRS
menulis	نوشتم	mentulis	نوشت#نویس	V;SG;ACT	V;SG;1;PST
contoh	نمونه	contoh	نمونه	N;SG	N;SG
contoh	نمونه	contoh	نمونه	N;SG	N;SG
contoh	نمونۀ	contoh	نمونۀ	N;SG	N;SG
contoh	مثال	contoh	مثال	N;SG	N;SG
contoh	مثلی	contoh	مثلی	N;SG	N;SG
contoh	مثال	contoh	مثال	N;SG	N;SG
contoh	نمونه	contoh	نمونه	N;SG	N;SG
belakang	عقب	belakang	عقب	N;SG	N;SG
belakang	عقب	belakang	عقب	N;SG	N;SG
hampir	تقریباً	hampir	تقریباً	ADV	ADV
hampir	تقریبا	hampir	None	ADV	ADV
komputer	رایانه	komputer	رایانه	N;SG	N;SG
komputer	کامپیوتر	komputer	کامپیو	N;SG	N;SG
komputer	رایانه	komputer	رایانه	N;SG	N;SG
komputer	رایانش	komputer	رایانش	N;SG	N;SG
komputer	رایانه	komputer	رایانه	N;SG	N;SG
komputer	کامپیوتر	komputer	کامپیو	N;SG	N;SG
