על	despre	על	despre	ADP	ADP;ACC
זהב	aurul	זהב	aur	N;MASC;SG	N;DEF;MASC;SG
עולם	lumea	עולם	lume	N;MASC;SG	N;DEF;FEM;SG
עולם	lume	עולם	lume	N;MASC;SG	N;INDF;FEM;SG
יד	mînă	יד	mînă	N;FEM;SG	N;INDF;FEM;SG
יד	mana	יד	mană	N;FEM;SG	N;DEF;FEM;SG
יד	mână	יד	mână	N;FEM;SG	N;INDF;FEM;SG
יד	mâna	יד	mână	N;FEM;SG	N;DEF;FEM;SG
מדינה	țară	מדינה	țară	N;FEM;SG	N;INDF;FEM;SG
מדינה	tara	מדינה	tară	N;FEM;SG	N;DEF;FEM;SG
מדינה	țara	מדינה	țară	N;FEM;SG	N;DEF;FEM;SG
מדינה	ţara	מדינה	gară	N;FEM;SG	N;DEF;FEM;SG
מדינה	ţară	מדינה	ţară	N;FEM;SG	N;INDF;FEM;SG
מדינה	stare	מדינה	stare	N;FEM;SG	N;INDF;FEM;SG
מדינה	stat	מדינה	stat	N;FEM;SG	N;INDF;MASC;SG
מדינה	statul	מדינה	stat	N;FEM;SG	N;DEF;MASC;SG
ארגון	organizare	ארגון	organizare	N;MASC;SG	N;INDF;FEM;SG
ארגון	organizația	ארגון	organizație	N;MASC;SG	N;DEF;FEM;SG
ארגון	organizație	ארגון	organizație	N;MASC;SG	N;INDF;FEM;SG
ארגון	organizare	ארגון	organizare	N;MASC;SG	N;INDF;FEM;SG
ארגון	organizația	ארגון	organizație	N;MASC;SG	N;DEF;FEM;SG
ארגון	organizarea	ארגון	organizare	N;MASC;SG	N;DEF;FEM;SG
ארגון	organizație	ארגון	organizație	N;MASC;SG	N;INDF;FEM;SG
לכתוב	scrieti	כתב	scrieti	V;NFIN;ACT	V;IND;SG;2;PRS;FIN
לכתוב	scrieți	כתב	scrie	V;NFIN;ACT	V;IND;PL;2;PRS;FIN
לכתוב	scriu	כתב	scrie	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
לכתוב	scrie	כתב	scrie	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
שונה	shauna	שונה	shauna		
גדולה	mare	גדול	mare	ADJ;FEM;SG	ADJ;INDF;MASC;SG
קשה	greu	קשה	greu	ADV	ADV
קשה	tare	קשה	tare	ADV	ADV
קשה	greu	קשה	greu	ADV	ADV
קשה	dificil	קשה	dificil	ADV	ADV
אור	light	אור	light		
אוכלוסייה	populaţia	אוכלוסייה	populagie	N;FEM;SG	N;DEF;FEM;SG
אוכלוסייה	populație	אוכלוסייה	populație	N;FEM;SG	N;INDF;FEM;SG
אוכלוסייה	populația	אוכלוסייה	populație	N;FEM;SG	N;DEF;FEM;SG
הקהילה	comunitate	הקהיל	comunitate	N;FEM;SG	N;INDF;FEM;SG
הקהילה	comunitatea	הקהיל	comunitate	N;FEM;SG	N;DEF;FEM;SG
כנגד	împotriva	כנגד	împotriva	ADP	ADP;GEN
קיים	existent	קיים	existent	ADJ;MASC;SG	ADJ;INDF;MASC;SG
קיים	existentă	קיים	existent	ADJ;MASC;SG	ADJ;INDF;FEM;SG
מחוז	judetul	מחוז	judet	N;MASC;SG	N;DEF;MASC;SG
מחוז	comitatul	מחוז	comitat	N;MASC;SG	N;DEF;MASC;SG
מחוז	județul	מחוז	județ	N;MASC;SG	N;DEF;MASC;SG
מחוז	provincie	מחוז	provincie	N;MASC;SG	N;INDF;FEM;SG
מחוז	provincia	מחוז	provincie	N;MASC;SG	N;DEF;FEM;SG
מחוז	districtul	מחוז	district	N;MASC;SG	N;DEF;MASC;SG
מחוז	district	מחוז	district	N;MASC;SG	N;INDF;MASC;SG
תואר	diploma	תואר	diploma	N;MASC;SG	N;DEF;FEM;SG
תואר	grad	תואר	grad	N;MASC;SG	N;INDF;MASC;SG
תואר	gradul	תואר	grad	N;MASC;SG	N;DEF;MASC;SG
תואר	diplomă	תואר	diplomă	N;MASC;SG	N;INDF;FEM;SG
סדרת	serie	סדרה	serie	N;FEM;SG	N;INDF;FEM;SG
סדרת	seria	סדרה	serie	N;FEM;SG	N;DEF;FEM;SG
למצוא	găsiți	מצא	găsi	V;NFIN;ACT	V;IND;PL;2;IPFV;FIN
למצוא	găseşte	מצא	găsea	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
למצוא	găsește	מצא	găsi	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
עבודה	job	עבודה	job	N;FEM;SG	N;INDF;MASC;SG
עבודה	munca	עבודה	muncă	N;FEM;SG	N;DEF;FEM;SG
עבודה	lucru	עבודה	lucru	N;FEM;SG	N;INDF;MASC;SG
עבודה	muncă	עבודה	muncă	N;FEM;SG	N;INDF;FEM;SG
חשוב	importanta	חשוב	important	ADJ;MASC;SG	ADJ;DEF;FEM;SG
חשוב	importantă	חשוב	important	ADJ;MASC;SG	ADJ;INDF;FEM;SG
תבנית	tipar	תבנית	tipar	N;FEM;SG	N;INDF;MASC;SG
תבנית	model	תבנית	model	N;FEM;SG	N;INDF;MASC;SG
תבנית	formatul	תבנית	format	N;FEM;SG	N;DEF;MASC;SG
תבנית	format	תבנית	format	N;FEM;SG	N;INDF;MASC;SG
אמריקאים	americanilor	אמריקני	american	N;MASC;PL	N;DEF;MASC;PL
אמריקאים	americanii	אמריקני	american	N;MASC;PL	N;DEF;MASC;PL
דרום	sudul	דרום	sud	N;MASC;SG	N;DEF;MASC;SG
דרום	sud	דרום	sud	N;MASC;SG	N;INDF;MASC;SG
דרום	south	דרום	south	N;MASC;SG	N;INDF;MASC;SG
דרום	sudul	דרום	sud	N;MASC;SG	N;DEF;MASC;SG
זכויות	drepturile	זכות	drept	N;FEM;PL	N;DEF;FEM;PL
זכויות	drepturi	זכות	drept	N;FEM;PL	N;INDF;FEM;PL
אולי	poate	אולי	poate	ADV	ADV
אולי	poate	אולי	poate	ADV	ADV
לקבל	acceptăm	קיבל	accepta	V;NFIN;ACT	V;IND;PL;1;PRS;FIN
לקבל	acceptă	קיבל	accepta	V;NFIN;ACT	V;IND;SG;3;PST;FIN
לקבל	accepta	קיבל	accepta	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
לקבל	accept	קיבל	accept	V;NFIN;ACT	V;IND;SG;1;PRS;FIN
לקבל	obține	קיבל	obține	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
מבנה	structură	מבנה	structură	N;MASC;SG	N;INDF;FEM;SG
מבנה	structura	מבנה	structură	N;MASC;SG	N;DEF;FEM;SG
מבנה	structurii	מבנה	structură	N;MASC;SG	N;DEF;FEM;SG
להשתמש	utilizează	השתמש	utiliza	V;NFIN	V;IND;3;PRS;FIN
להשתמש	folosește	השתמש	folosi	V;NFIN	V;IND;SG;3;PRS;FIN
בסיס	baza	בסיס	bază	N;MASC;SG	N;DEF;FEM;SG
בסיס	bază	בסיס	bază	N;MASC;SG	N;INDF;FEM;SG
מין	min	מין	min		
משנה	materia	משנה	materie	N;MASC;SG	N;DEF;FEM;SG
משנה	materie	משנה	materie	N;MASC;SG	N;INDF;FEM;SG
אינטרנט	web	אינטרנט	web		
נקודות	puncte	נקודה	punct	N;FEM;PL	N;INDF;FEM;PL
נקודות	puncte	נקודה	punct	N;FEM;PL	N;INDF;FEM;PL
קבוצה	grupa	קבוצה	grupă	N;FEM;SG	N;DEF;FEM;SG
קבוצה	grup	קבוצה	grup	N;FEM;SG	N;INDF;MASC;SG
קבוצה	grupul	קבוצה	grup	N;FEM;SG	N;DEF;MASC;SG
קבוצה	grupă	קבוצה	grupă	N;FEM;SG	N;INDF;FEM;SG
קבוצה	echipă	קבוצה	echipă	N;FEM;SG	N;INDF;FEM;SG
קבוצה	echipa	קבוצה	echipă	N;FEM;SG	N;DEF;FEM;SG
קבוצה	team	קבוצה	team	N;FEM;SG	N;INDF;MASC;SG
הקרב	luptă	הקרב	luptă	N;MASC;SG	N;INDF;FEM;SG
הקרב	bătălia	הקרב	bătălie	N;MASC;SG	N;DEF;FEM;SG
הקרב	bătălie	הקרב	bătălie	N;MASC;SG	N;INDF;FEM;SG
שירים	poezii	שיר	poezie	N;MASC;PL	N;INDF;FEM;PL
שירים	poemele	שיר	poem	N;MASC;PL	N;DEF;FEM;PL
שירים	poeziile	שיר	poezie	N;MASC;PL	N;DEF;FEM;PL
שירים	poeme	שיר	poem	N;MASC;PL	N;INDF;FEM;PL
שירים	cantece	שיר	cantec	N;MASC;PL	N;INDF;FEM;PL
שירים	cântece	שיר	cântec	N;MASC;PL	N;INDF;FEM;PL
שירים	melodii	שיר	melodie	N;MASC;PL	N;INDF;FEM;PL
עת	timp	עת	timp	N;FEM;SG	N;INDF;MASC;SG
עת	ora	עת	oră	N;FEM;SG	N;DEF;FEM;SG
עת	timpul	עת	timp	N;FEM;SG	N;DEF;MASC;SG
תפקיד	rolul	תפקיד	rol	N;MASC;SG	N;DEF;MASC;SG
תפקיד	rol	תפקיד	rol	N;MASC;SG	N;INDF;MASC;SG
יחסית	comparativ	יחסית	comparativ	ADV	ADV
יחסית	relativ	יחסית	relativ	ADV	ADV
שערים	porţile	שער	porgă	N;MASC;PL	N;DEF;FEM;PL
שערים	porți	שער	poartă	N;MASC;PL	N;INDF;FEM;PL
שערים	portaluri	שער	portal	N;MASC;PL	N;INDF;FEM;PL
שערים	obiectivele	שער	obiectiv	N;MASC;PL	N;DEF;FEM;PL
שערים	goluri	שער	gol	N;MASC;PL	N;INDF;FEM;PL
שערים	obiective	שער	obiectiv	N;MASC;PL	N;INDF;FEM;PL
מערכות	sisteme	מערכת	sistem	N;FEM;PL	N;INDF;FEM;PL
ליצור	creează	יצר	crea	V;NFIN;ACT	V;IND;3;PRS;FIN
מטרים	metri	מטר	metru	N;MASC;PL	N;INDF;MASC;PL
מטרים	contoare	מטר	contoare	N;MASC;PL	N;INDF;FEM;PL
מטרים	metri	מטר	metru	N;MASC;PL	N;INDF;MASC;PL
ליד	lângă	ליד	lângă	ADP	ADP;ACC
שר	canto	שר	canto	N;MASC;SG	N;INDF;MASC;SG
שר	ministru	שר	ministru	N;MASC;SG	N;INDF;MASC;SG
שר	ministrul	שר	ministru	N;MASC;SG	N;DEF;MASC;SG
קו	linia	קו	linie	N;MASC;SG	N;DEF;FEM;SG
קו	linie	קו	linie	N;MASC;SG	N;INDF;FEM;SG
כסף	argint	כסף	argint	N;MASC;SG	N;INDF;MASC;SG
כסף	silver	כסף	silver	N;MASC;SG	N;INDF;MASC;SG
כסף	argintiu	כסף	argintiu	N;MASC;SG	N;INDF;MASC;SG
תמונות	poze	תמונה	poză	N;FEM;PL	N;INDF;FEM;PL
תמונות	fotografiile	תמונה	fotografie	N;FEM;PL	N;DEF;FEM;PL
תמונות	fotografii	תמונה	fotografie	N;FEM;PL	N;INDF;FEM;PL
תמונות	imagini	תמונה	imagine	N;FEM;PL	N;INDF;FEM;PL
תמונות	poze	תמונה	poză	N;FEM;PL	N;INDF;FEM;PL
תמונות	imagini	תמונה	imagine	N;FEM;PL	N;INDF;FEM;PL
תמונות	imaginile	תמונה	imagine	N;FEM;PL	N;DEF;FEM;PL
נשיא	președintele	נשיא	președinte	N;MASC;SG	N;DEF;MASC;SG
נשיא	preşedinte	נשיא	preşedinte	N;MASC;SG	N;INDF;MASC;SG
נשיא	preşedintele	נשיא	președinte	N;MASC;SG	N;DEF;MASC;SG
נשיא	președinte	נשיא	președinte	N;MASC;SG	N;INDF;MASC;SG
נשיא	presedinte	נשיא	presedinte	N;MASC;SG	N;INDF;MASC;SG
מוזיקה	muzică	הוזיק	muzică	N;FEM;SG	N;INDF;FEM;SG
מוזיקה	muzica	הוזיק	muzică	N;FEM;SG	N;DEF;FEM;SG
מצב	stare	מצב	stare	N;MASC;SG	N;INDF;FEM;SG
מצב	starea	מצב	stare	N;MASC;SG	N;DEF;FEM;SG
מצב	status	מצב	status	N;MASC;SG	N;INDF;MASC;SG
מצב	statutul	מצב	statut	N;MASC;SG	N;DEF;MASC;SG
מצב	statut	מצב	statut	N;MASC;SG	N;INDF;MASC;SG
מצב	regim	מצב	regim	N;MASC;SG	N;INDF;MASC;SG
מצב	modul	מצב	mod	N;MASC;SG	N;DEF;MASC;SG
מצב	mode	מצב	mode	N;MASC;SG	N;INDF;MASC;SG
מצב	mod	מצב	mod	N;MASC;SG	N;INDF;MASC;SG
מצב	situatie	מצב	situatie	N;MASC;SG	N;INDF;FEM;SG
מצב	situația	מצב	situație	N;MASC;SG	N;DEF;FEM;SG
מצב	situaţia	מצב	situaţia	N;MASC;SG	N;DEF;FEM;SG
מצב	situație	מצב	situație	N;MASC;SG	N;INDF;FEM;SG
מצב	stare	מצב	stare	N;MASC;SG	N;INDF;FEM;SG
מצב	condiția	מצב	condiție	N;MASC;SG	N;DEF;FEM;SG
מצב	condiție	מצב	condiție	N;MASC;SG	N;INDF;FEM;SG
היסטוריה	istoricul	היסטוריה	istoric	N;FEM;SG	N;DEF;MASC;SG
היסטוריה	istorie	היסטוריה	istorie	N;FEM;SG	N;INDF;FEM;SG
היסטוריה	istoria	היסטוריה	istorie	N;FEM;SG	N;DEF;FEM;SG
שינוי	schimbare	שינוי	schimbare	N;MASC;SG	N;INDF;FEM;SG
שינוי	schimbarea	שינוי	schimbare	N;MASC;SG	N;DEF;FEM;SG
כדורגל	fotbal	כדורגל	fotbal	N;MASC;SG	N;INDF;MASC;SG
כדורגל	fotbal	כדורגל	fotbal	N;MASC;SG	N;INDF;MASC;SG
כדורגל	football	כדורגל	football	N;MASC;SG	N;INDF;MASC;SG
כדורגל	fotbalul	כדורגל	fotbal	N;MASC;SG	N;DEF;MASC;SG
ביקורת	critica	ביקורת	critică	N;FEM;SG	N;DEF;FEM;SG
ביקורת	critica	ביקורת	critică	N;FEM;SG	N;DEF;FEM;SG
ביקורת	recenzie	ביקורת	recenzie	N;FEM;SG	N;INDF;FEM;SG
ביקורת	revizuirea	ביקורת	revizuire	N;FEM;SG	N;DEF;FEM;SG
ביקורת	revizuire	ביקורת	revizuire	N;FEM;SG	N;INDF;FEM;SG
חודשים	lunile	חודש	lună	N;MASC;PL	N;DEF;FEM;PL
חודשים	luni	חודש	lună	N;MASC;PL	N;INDF;FEM;PL
שחקן	player	שחקן	player	N;MASC;SG	N;INDF;MASC;SG
שחקן	jucator	שחקן	jucator	N;MASC;SG	N;INDF;MASC;SG
שחקן	jucătorul	שחקן	jucător	N;MASC;SG	N;DEF;MASC;SG
שחקן	jucător	שחקן	jucător	N;MASC;SG	N;INDF;MASC;SG
שחקן	actor	שחקן	actor	N;MASC;SG	N;INDF;MASC;SG
שחקן	actorul	שחקן	actor	N;MASC;SG	N;DEF;MASC;SG
משפט	proces	משפט	proces	N;MASC;SG	N;INDF;MASC;SG
משפט	procesul	משפט	proces	N;MASC;SG	N;DEF;MASC;SG
משפט	tribunal	משפט	tribunal	N;MASC;SG	N;INDF;MASC;SG
משפט	curtea	משפט	curte	N;MASC;SG	N;DEF;FEM;SG
משפט	court	משפט	court	N;MASC;SG	N;INDF;MASC;SG
משפט	curte	משפט	curte	N;MASC;SG	N;INDF;FEM;SG
משפט	instanță	משפט	instanță	N;MASC;SG	N;INDF;FEM;SG
משפט	teză	משפט	teză	N;MASC;SG	N;INDF;FEM;SG
משפט	frază	משפט	frază	N;MASC;SG	N;INDF;FEM;SG
משפט	sentinta	משפט	sentintă	N;MASC;SG	N;DEF;FEM;SG
אמריקאי	american	אמריקני	american	ADJ;MASC;SG	ADJ;INDF;MASC;SG
אמריקאי	americană	אמריקני	american	ADJ;MASC;SG	ADJ;INDF;FEM;SG
אמריקאי	americancă	אמריקני	americanc	ADJ;MASC;SG	ADJ;INDF;FEM;SG
סרטים	pelicule	סרט	pelicul	N;MASC;PL	N;INDF;FEM;PL
סרטים	filme	סרט	film	N;MASC;PL	N;INDF;FEM;PL
סרטים	filme	סרט	film	N;MASC;PL	N;INDF;FEM;PL
סרטים	filmele	סרט	filme	N;MASC;PL	N;DEF;FEM;PL
משפחה	familie	משפחה	familie	N;FEM;SG	N;INDF;FEM;SG
משפחה	familia	משפחה	familie	N;FEM;SG	N;DEF;FEM;SG
במקביל	simultan	במקביל	simultan	ADV	ADV
במקביל	paralel	במקביל	paralel	ADV	ADV
מזרח	est	מזרח	est	N;MASC;SG	N;INDF;MASC;SG
מזרח	estul	מזרח	est	N;MASC;SG	N;DEF;MASC;SG
ערים	oraşe	עיר	orac	N;FEM;PL	N;INDF;FEM;PL
ערים	oraşe	עיר	orac	N;FEM;PL	N;INDF;FEM;PL
ערים	oraşele	עיר	oraș	N;FEM;PL	N;DEF;FEM;PL
ערים	orase	עיר	oras	N;FEM;PL	N;INDF;FEM;PL
ערים	orasele	עיר	oras	N;FEM;PL	N;DEF;FEM;PL
ערים	orașe	עיר	oraș	N;FEM;PL	N;INDF;FEM;PL
תהליך	procedeu	תהליך	procedeu	N;MASC;SG	N;INDF;MASC;SG
תהליך	proces	תהליך	proces	N;MASC;SG	N;INDF;MASC;SG
תהליך	procesului	תהליך	proces	N;MASC;SG	N;DEF;MASC;SG
תהליך	procesul	תהליך	proces	N;MASC;SG	N;DEF;MASC;SG
חי	live	חי	livă		
חי	vie	חי	viu		
שיר	shir	שיר	shir	N;MASC;SG	N;INDF;MASC;SG
שיר	poem	שיר	poem	N;MASC;SG	N;INDF;MASC;SG
שיר	poezie	שיר	poezie	N;MASC;SG	N;INDF;FEM;SG
שיר	cantec	שיר	cantec	N;MASC;SG	N;INDF;MASC;SG
שיר	song	שיר	song	N;MASC;SG	N;INDF;MASC;SG
שיר	melodie	שיר	melodie	N;MASC;SG	N;INDF;FEM;SG
שיר	cântec	שיר	cântec	N;MASC;SG	N;INDF;MASC;SG
טלוויזיה	televizor	טלוויזיה	televizor	N;FEM;SG	N;INDF;MASC;SG
טלוויזיה	televiziune	טלוויזיה	televiziune	N;FEM;SG	N;INDF;FEM;SG
טלוויזיה	televiziunea	טלוויזיה	televiziune	N;FEM;SG	N;DEF;FEM;SG
השתתף	participă	השתתף	participa	V;MASC;SG;3;PST	V;IND;SG;3;PST;FIN
אישים	personalitati	אישים	personalitati	N;MASC;PL	N;INDF;MASC;PL
אישים	personalităţi	אישים	personalitar	N;MASC;PL	N;INDF;FEM;PL
גבוהה	înaltă	גבוה	înalt	ADJ;FEM;SG	ADJ;INDF;FEM;SG
גבוהה	inalta	גבוה	inalta	ADJ;FEM;SG	ADJ;DEF;FEM;SG
גבוהה	înalt	גבוה	înalt	ADJ;FEM;SG	ADJ;INDF;MASC;SG
גבוהה	înaltă	גבוה	înalt	ADJ;FEM;SG	ADJ;INDF;FEM;SG
גבוהה	inalt	גבוה	inalt	ADJ;FEM;SG	ADJ;INDF;MASC;SG
גבוהה	inalta	גבוה	inalta	ADJ;FEM;SG	ADJ;DEF;FEM;SG
מעט	ușor	מעט	ușor	ADV	ADV
חברות	societăți	חברה	societate	N;FEM;PL	N;INDF;FEM;PL
חברות	companii	חברה	companie	N;FEM;PL	N;INDF;FEM;PL
חברות	companiile	חברה	companie	N;FEM;PL	N;DEF;FEM;PL
חברות	iubitele	חברה	iubită	N;FEM;PL	N;DEF;FEM;PL
חברות	prietenele	חברה	prieten	N;FEM;PL	N;DEF;FEM;PL
סיים	termină	סיים	termina	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN
מבצע	operație	מבצע	operație	N;MASC;SG	N;INDF;FEM;SG
מבצע	operațiune	מבצע	operațiune	N;MASC;SG	N;INDF;FEM;SG
מבצע	operațiunea	מבצע	operațiune	N;MASC;SG	N;DEF;FEM;SG
מבצע	operaţiunea	מבצע	operagiune	N;MASC;SG	N;DEF;FEM;SG
רמת	ramat	רמה	ramat	N;FEM;SG	N;INDF;MASC;SG
רשת	plasa	רשת	plasa	N;FEM;SG	N;DEF;FEM;SG
רשת	net	רשת	net	N;FEM;SG	N;INDF;MASC;SG
רשת	plasă	רשת	plasă	N;FEM;SG	N;INDF;FEM;SG
רשת	fileu	רשת	fileu	N;FEM;SG	N;INDF;MASC;SG
רשת	grila	רשת	grilă	N;FEM;SG	N;DEF;FEM;SG
רשת	grilă	רשת	grilă	N;FEM;SG	N;INDF;FEM;SG
רשת	reţeaua	רשת	regea	N;FEM;SG	N;DEF;FEM;SG
רשת	retea	רשת	retea	N;FEM;SG	N;DEF;FEM;SG
רשת	rețea	רשת	rețea	N;FEM;SG	N;INDF;FEM;SG
רשת	network	רשת	network	N;FEM;SG	N;INDF;MASC;SG
הערכים	valori	הערך	valoare	N;MASC;PL	N;INDF;FEM;PL
הערכים	valorile	הערך	valoare	N;MASC;PL	N;DEF;FEM;PL
רקע	fundal	רקע	fundal	N;MASC;SG	N;INDF;MASC;SG
רקע	fundalul	רקע	fundal	N;MASC;SG	N;DEF;MASC;SG
תיאטרון	teatrul	תיאטרון	teatru	N;MASC;SG	N;DEF;MASC;SG
תיאטרון	teatru	תיאטרון	teatru	N;MASC;SG	N;INDF;MASC;SG
תיאטרון	teatrul	תיאטרון	teatru	N;MASC;SG	N;DEF;MASC;SG
תיאטרון	teatru	תיאטרון	teatru	N;MASC;SG	N;INDF;MASC;SG
צורך	necesitate	צורך	necesitate	N;MASC;SG	N;INDF;FEM;SG
צורך	necesitatea	צורך	necesitate	N;MASC;SG	N;DEF;FEM;SG
צורך	nevoie	צורך	nevoie	N;MASC;SG	N;INDF;FEM;SG
חדשה	nou	חדש	nou	ADJ;FEM;SG	ADJ;INDF;MASC;SG
חדשה	noua	חדש	nou	ADJ;FEM;SG	ADJ;DEF;FEM;SG
אלבום	album	אלבום	album	N;MASC;SG	N;INDF;MASC;SG
אלבום	albumul	אלבום	album	N;MASC;SG	N;DEF;MASC;SG
גן	genă	גן	genă	N;MASC;SG	N;INDF;FEM;SG
גן	gena	גן	genă	N;MASC;SG	N;DEF;FEM;SG
גן	grădină	גן	grădină	N;MASC;SG	N;INDF;FEM;SG
גן	grădina	גן	grădină	N;MASC;SG	N;DEF;FEM;SG
גן	gradina	גן	gradină	N;MASC;SG	N;DEF;FEM;SG
תמיד	mereu	תמיד	mereu	ADV	ADV
תמיד	întotdeauna	תמיד	întotdeauna	ADV	ADV
מחקר	studiul	מחקר	studiu	N;MASC;SG	N;DEF;MASC;SG
מחקר	studiu	מחקר	studiu	N;MASC;SG	N;INDF;MASC;SG
מחקר	cercetare	מחקר	cercetare	N;MASC;SG	N;INDF;FEM;SG
מחקר	cercetarea	מחקר	cercetare	N;MASC;SG	N;DEF;FEM;SG
תרבות	cultura	תרבות	cultură	N;FEM;SG	N;DEF;FEM;SG
תרבות	cultură	תרבות	cultură	N;FEM;SG	N;INDF;FEM;SG
עונה	anotimpul	עונה	anotimp	N;FEM;SG	N;DEF;MASC;SG
עונה	sezonul	עונה	sezon	N;FEM;SG	N;DEF;MASC;SG
עונה	sezon	עונה	sezon	N;FEM;SG	N;INDF;MASC;SG
עונה	anotimp	עונה	anotimp	N;FEM;SG	N;INDF;MASC;SG
חשיבות	importanța	חשיבות	importanță	N;FEM;SG	N;DEF;FEM;SG
חשיבות	importanță	חשיבות	importanță	N;FEM;SG	N;INDF;FEM;SG
חשיבות	semnificatie	חשיבות	semnificatie	N;FEM;SG	N;INDF;FEM;SG
חשיבות	semnificația	חשיבות	semnificație	N;FEM;SG	N;DEF;FEM;SG
חשיבות	semnificație	חשיבות	semnificație	N;FEM;SG	N;INDF;FEM;SG
סיום	completarea	סיום	completare	N;MASC;SG	N;DEF;FEM;SG
סיום	finalizarea	סיום	finalizare	N;MASC;SG	N;DEF;FEM;SG
סיום	finalizare	סיום	finalizare	N;MASC;SG	N;INDF;FEM;SG
סיום	completare	סיום	completare	N;MASC;SG	N;INDF;FEM;SG
סיום	sfârșit	סיום	sfârșit	N;MASC;SG	N;INDF;MASC;SG
סיום	final	סיום	final	N;MASC;SG	N;INDF;MASC;SG
סיום	absolvirea	סיום	absolvire	N;MASC;SG	N;DEF;FEM;SG
סיום	absolvire	סיום	absolvire	N;MASC;SG	N;INDF;FEM;SG
הכוחות	puterile	הכוחה	putere	N;FEM;PL	N;DEF;FEM;PL
הכוחות	puteri	הכוחה	putere	N;FEM;PL	N;INDF;FEM;PL
הכוחות	competențe	הכוחה	competență	N;FEM;PL	N;INDF;FEM;PL
הכוחות	forţele	הכוחה	forgă	N;FEM;PL	N;DEF;FEM;PL
הכוחות	forțe	הכוחה	forță	N;FEM;PL	N;INDF;FEM;PL
הכוחות	forțele	הכוחה	forță	N;FEM;PL	N;DEF;FEM;PL
שי	shay	שי	shay		
שי	shi	שי	shă		
כדור	sferă	כדור	sferă	N;MASC;SG	N;INDF;FEM;SG
כדור	sfera	כדור	sferă	N;MASC;SG	N;DEF;FEM;SG
כדור	minge	כדור	minge	N;MASC;SG	N;INDF;FEM;SG
כדור	mingea	כדור	minge	N;MASC;SG	N;DEF;FEM;SG
כדור	bilă	כדור	bilă	N;MASC;SG	N;INDF;FEM;SG
כדור	bila	כדור	bilă	N;MASC;SG	N;DEF;FEM;SG
כדור	glonț	כדור	glonț	N;MASC;SG	N;INDF;MASC;SG
כדור	bullet	כדור	bullet	N;MASC;SG	N;INDF;MASC;SG
שער	gate	שער	gate	N;MASC;SG	N;INDF;MASC;SG
שער	poarta	שער	poartă	N;MASC;SG	N;DEF;FEM;SG
שער	gol	שער	gol	N;MASC;SG	N;INDF;MASC;SG
שער	obiectiv	שער	obiectiv	N;MASC;SG	N;INDF;MASC;SG
שער	scopul	שער	scop	N;MASC;SG	N;DEF;MASC;SG
גבוה	înaltă	גבוה	înalt	ADJ;MASC;SG	ADJ;INDF;FEM;SG
גבוה	inalta	גבוה	inalta	ADJ;MASC;SG	ADJ;DEF;FEM;SG
גבוה	înalt	גבוה	înalt	ADJ;MASC;SG	ADJ;INDF;MASC;SG
גבוה	înaltă	גבוה	înalt	ADJ;MASC;SG	ADJ;INDF;FEM;SG
גבוה	inalt	גבוה	inalt	ADJ;MASC;SG	ADJ;INDF;MASC;SG
גבוה	inalta	גבוה	inalta	ADJ;MASC;SG	ADJ;DEF;FEM;SG
אכן	intradevar	אכן	intradevar	ADV	ADV
פה	aici	פה	aici	ADV	ADV
בלי	fără	בלי	fără	ADP	ADP;ACC
סמל	simbol	סמל	simbol	N;MASC;SG	N;INDF;MASC;SG
סמל	simbolul	סמל	simbol	N;MASC;SG	N;DEF;MASC;SG
סמל	sergent	סמל	sergent	N;MASC;SG	N;INDF;MASC;SG
סמל	pictograma	סמל	pictogramă	N;MASC;SG	N;DEF;FEM;SG
סמל	pictogramă	סמל	pictogramă	N;MASC;SG	N;INDF;FEM;SG
סמל	icoana	סמל	icoană	N;MASC;SG	N;DEF;FEM;SG
גביע	trofeu	גביע	trofeu	N;MASC;SG	N;INDF;MASC;SG
גביע	trofeul	גביע	trofeu	N;MASC;SG	N;DEF;MASC;SG
גביע	cupa	גביע	cupă	N;MASC;SG	N;DEF;FEM;SG
גביע	cupă	גביע	cupă	N;MASC;SG	N;INDF;FEM;SG
גביע	ceașcă	גביע	ceașcă	N;MASC;SG	N;INDF;FEM;SG
קיימת	existent	קיים	existent	ADJ;FEM;SG	ADJ;INDF;MASC;SG
קיימת	existentă	קיים	existent	ADJ;FEM;SG	ADJ;INDF;FEM;SG
דולר	dolarul	דולר	dolar	N;MASC;SG	N;DEF;MASC;SG
דולר	dolar	דולר	dolar	N;MASC;SG	N;INDF;MASC;SG
הופיע	apărut	הופיע	apărea	V;MASC;SG;3;PST;ACT	V;MASC;SG;V.PTCP
מדליות	medalii	מדלית	medalie	N;FEM;PL	N;INDF;FEM;PL
מדליות	medaliile	מדלית	medalie	N;FEM;PL	N;DEF;FEM;PL
חיילים	soldaţi	חייל	soldag	N;MASC;PL	N;INDF;MASC;PL
חיילים	soldați	חייל	soldat	N;MASC;PL	N;INDF;MASC;PL
