ve	un	ve	un	CONJ	CONJ
görmek	redz	gör	redzēt	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;FH;IND;3;POS;PRS;FIN;ACT
görmek	skatīt	gör	skatīt	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;POS;NFIN
sessiz	kluss	sessiz	kluss	ADJ	ADJ;NOM;MASC;SG
sessiz	klusa	sessiz	klusa	ADJ	ADJ;NOM;FEM;SG
sessiz	kluss	sessiz	kluss	ADJ	ADJ;NOM;MASC;SG
antrenör	pasniedzējs	antrenör	pasniedzējs	N;NOM;SG;3	N;NOM;MASC;SG
antrenör	treneris	antrenör	treneris	N;NOM;SG;3	N;NOM;MASC;SG
eğlence	jautrība	eğlence	jautrība	N;NOM;SG;3	N;NOM;FEM;SG
eğlence	atpūta	eğlence	atpūst	N;NOM;SG;3	N;NOM;FEM;SG
eğlence	izklaide	eğlence	izklaide	N;NOM;SG;3	N;NOM;FEM;SG
miktarı	apjoms	miktar	apjoms	N;NOM;SG;3	N;NOM;MASC;SG
miktarı	apmērs	miktar	apmērs	N;NOM;SG;3	N;NOM;MASC;SG
miktarı	summa	miktar	summa	N;NOM;SG;3	N;NOM;FEM;SG
miktarı	daudzums	miktar	daudzums	N;NOM;SG;3	N;NOM;MASC;SG
maçlar	spēles	maç	spēle	N;NOM;PL;3	N;NOM;FEM;PL
parçalar	gabali	parça	gabals	N;NOM;PL;3	N;NOM;MASC;PL
parçalar	daļas	parça	daļa	N;NOM;PL;3	N;NOM;FEM;PL
parçalar	detaļas	parça	detaļa	N;NOM;PL;3	N;NOM;FEM;PL
parçalar	komponenti	parça	komponents	N;NOM;PL;3	N;NOM;MASC;PL
parçalar	sastāvdaļas	parça	sastāvdaļa	N;NOM;PL;3	N;NOM;FEM;PL
parçalar	komponentes	parça	komponente	N;NOM;PL;3	N;NOM;FEM;PL
görüldü	redzējusi	gör	redzēt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
görüldü	redzējis	gör	redzēt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
yapılar	konstrukcijas	yap	konstrukcija	N;NOM;PL;3	N;NOM;FEM;PL
yapılar	struktūras	yap	struktūra	N;NOM;PL;3	N;NOM;FEM;PL
mükemmel	perfekta	mükemmel	perfekts	ADJ	ADJ;NOM;FEM;SG
mükemmel	ideāla	mükemmel	ideāla	ADJ	ADJ;NOM;FEM;SG
mükemmel	perfekts	mükemmel	perfekts	ADJ	ADJ;NOM;MASC;SG
mükemmel	lielisks	mükemmel	lielisks	ADJ	ADJ;NOM;MASC;SG
mükemmel	izcila	mükemmel	izcils	ADJ	ADJ;NOM;FEM;SG
mükemmel	izcils	mükemmel	izcils	ADJ	ADJ;NOM;MASC;SG
felsefesi	filozofija	felsefe	filozofija	N;NOM;SG;3	N;NOM;FEM;SG
görünümü	izskats	görün	izskats	N;NOM;SG;3	N;NOM;MASC;SG
görünümü	skats	görün	skats	N;NOM;SG;3	N;NOM;MASC;SG
trafik	satiksme	trafik	satiksme	N;NOM;SG;3	N;NOM;FEM;SG
trafik	satiksmes	trafik	satiksme	N;NOM;SG;3	N;NOM;FEM;SG
dinamo	dinamo	dinamo	dinams	N;NOM;SG;3	N
ittifak	alianse	ittifak	alianse	N;NOM;SG;3	N;NOM;FEM;SG
günler	dienas	gün	diena	N;NOM;PL;3	N;NOM;FEM;PL
bölgeler	reģioni	bölge	reģions	N;NOM;PL;3	N;NOM;MASC;PL
bölgeler	apgabali	bölge	apgabali	N;NOM;PL;3	N;NOM;MASC;PL
bölgeler	rajoni	bölge	rajons	N;NOM;PL;3	N;NOM;MASC;PL
bölgeler	zonas	bölge	zona	N;NOM;PL;3	N;NOM;FEM;PL
bölgeler	jomas	bölge	joma	N;NOM;PL;3	N;NOM;FEM;PL
bölgeler	apgabali	bölge	apgabali	N;NOM;PL;3	N;NOM;MASC;PL
bölgeler	teritorijas	bölge	teritorija	N;NOM;PL;3	N;NOM;FEM;PL
bölgeler	platības	bölge	platība	N;NOM;PL;3	N;NOM;FEM;PL
muharebe	kauja	muharebe	kauja	N;NOM;SG;3	N;NOM;FEM;SG
muharebe	cīņa	muharebe	cīņa	N;NOM;SG;3	N;NOM;FEM;SG
turnuvası	turnīrs	turnuva	turnīrs	N;NOM;SG;3	N;NOM;MASC;SG
yıldızlar	zvaigznes	yıl	zvaigzne	N;NOM;PL;3	N;NOM;FEM;PL
turnuva	turnīrs	tur	turnīrs	N;NOM;SG;3	N;NOM;MASC;SG
okudu	pētīta	oku	pētīt	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
okudu	pētīts	oku	pētīt	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
taarruz	uzbrukums	taarruz	uzbrukums	N;NOM;SG;3	N;NOM;MASC;SG
yazılar	izstrādājumi	yazı	izstrādājums	N;NOM;PL;3	N;NOM;MASC;PL
yazılar	panti	yazı	pants	N;NOM;PL;3	N;NOM;MASC;PL
post	pasts	post	pasts		
post	post	post	post		
düzeni	dibināšana	düzen	dibināšana	N;NOM;SG;3	N;NOM;FEM;SG
düzeni	veidošanās	düzen	veidošanās	N;NOM;SG;3	N;NOM;FEM;SG
düzeni	veidošana	düzen	veidošana	N;NOM;SG;3	N;NOM;FEM;SG
düzeni	izvietojums	düzen	izvietojums	N;NOM;SG;3	N;NOM;MASC;SG
düzeni	izkārtojums	düzen	izkārtojums	N;NOM;SG;3	N;NOM;MASC;SG
hürriyet	brīvība	hürriyet	brīvība	N;NOM;SG;3	N;NOM;FEM;SG
hürriyet	brīvība	hürriyet	brīvība	N;NOM;SG;3	N;NOM;FEM;SG
uygulamaları	lietojumprogrammas	uygulama	lietojumprogramma	N;NOM;PL;3	N;NOM;FEM;PL
uygulamaları	pieteikumi	uygulama	pieteikums	N;NOM;PL;3	N;NOM;MASC;PL
uygulamaları	lietojumi	uygulama	lietojums	N;NOM;PL;3	N;NOM;MASC;PL
uygulamaları	lietotnes	uygulama	lietotne	N;NOM;PL;3	N;NOM;FEM;PL
uygulamaları	prakses	uygulama	prakse	N;NOM;PL;3	N;NOM;FEM;PL
uygulamaları	aplikācijas	uygulama	aplikācija	N;NOM;PL;3	N;NOM;FEM;PL
playstation	playstation	playstation	playstation	N;NOM;SG;3	N
ürünler	priekšmeti	ürün	priekšmets	N;NOM;PL;3	N;NOM;MASC;PL
ürünler	posteņi	ürün	postenis	N;NOM;PL;3	N;NOM;MASC;PL
ürünler	preces	ürün	prece	N;NOM;PL;3	N;NOM;FEM;PL
ürünler	izstrādājumi	ürün	izstrādājums	N;NOM;PL;3	N;NOM;MASC;PL
ürünler	produkti	ürün	produkts	N;NOM;PL;3	N;NOM;MASC;PL
ürünler	ražojumi	ürün	ražojums	N;NOM;PL;3	N;NOM;MASC;PL
olağanüstü	ārkārtējs	olağanüstü	ārkārtējs	ADJ	ADJ;NOM;MASC;SG
olağanüstü	izcils	olağanüstü	izcils	ADJ	ADJ;NOM;MASC;SG
gene	atkal	gene	atkal	ADV	ADV
gene	vēlreiz	gene	vēlreiz	ADV	ADV
geliştirilmiş	uzlabota	geliş	uzlabot	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
geliştirilmiş	uzlabots	geliş	uzlabot	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
geliştirilmiş	uzlabojies	geliş	uzlaboties	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
geliştirilmiş	pastiprināta	geliş	pastiprināt	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
geliştirilmiş	uzlabots	geliş	uzlabot	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
geliştirilmiş	attīstīta	geliş	attīstīt	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
geliştirilmiş	izstrādāts	geliş	izstrādāt	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
kardeşler	māsas	kardeş	māsa	N;NOM;PL;3	N;NOM;FEM;PL
kardeşler	brāļi	kardeş	brālis	N;NOM;PL;3	N;NOM;MASC;PL
kardeşler	brāļi	kardeş	brālis	N;NOM;PL;3	N;NOM;MASC;PL
ücretsiz	brīva	ücretsiz	brīva	ADJ	ADJ;NOM;FEM;SG
ücretsiz	brīvs	ücretsiz	brīvs	ADJ	ADJ;NOM;MASC;SG
oluşturmak	izveidot	oluş	izveidot	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;POS;NFIN
oluşturmak	radīt	oluş	radīt	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;POS;NFIN
oluşturmak	veidot	oluş	veidot	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;POS;NFIN
bisiklet	velo	bisiklet	velt	N;NOM;SG;3	N
bisiklet	riteņbraukšanas	bisiklet	riteņbraukšana	N;NOM;SG;3	N;NOM;FEM;SG
bisiklet	velosipēds	bisiklet	velosipēds	N;NOM;SG;3	N;NOM;MASC;SG
bisiklet	velosipēda	bisiklet	velosipēds	N;NOM;SG;3	N;NOM;MASC;SG
bisiklet	velosipēds	bisiklet	velosipēds	N;NOM;SG;3	N;NOM;MASC;SG
bilinmeyen	nezināma	bil	nezināt	V;PFV;IND;NEG;PRS;V.PTCP;PASS	V;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
bilinmeyen	nezināms	bil	nezināt	V;PFV;IND;NEG;PRS;V.PTCP;PASS	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
faaliyetleri	darbības	faaliyet	darbība	N;NOM;PL;3	N;NOM;FEM;PL
faaliyetleri	aktivitātes	faaliyet	aktivitāte	N;NOM;PL;3	N;NOM;FEM;PL
yayıncılık	publicēšana	yayıncılık	publicēšana	N;NOM;SG;3	N;NOM;FEM;SG
yayıncılık	izdošana	yayıncılık	izdošana	N;NOM;SG;3	N;NOM;FEM;SG
yayıncılık	publikācija	yayıncılık	publikācija	N;NOM;SG;3	N;NOM;FEM;SG
yayıncılık	publicēšana	yayıncılık	publicēšana	N;NOM;SG;3	N;NOM;FEM;SG
yayıncılık	publikācija	yayıncılık	publikācija	N;NOM;SG;3	N;NOM;FEM;SG
kuramı	teorija	kuram	teorija	N;NOM;SG;3	N;NOM;FEM;SG
sözleşmesi	līgums	sözleşme	līgums	N;NOM;SG;3	N;NOM;MASC;SG
açıklandı	paziņots	açıkla	paziņot	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
yararlı	lietderīga	yararlı	lietderīga	ADJ	ADJ;NOM;FEM;SG
yararlı	noderīgs	yararlı	noderīgs	ADJ	ADJ;NOM;MASC;SG
yararlı	noderīgas	yararlı	noderīga	ADJ	ADJ;NOM;FEM;PL
yararlı	noderīga	yararlı	noderīga	ADJ	ADJ;NOM;FEM;SG
yararlı	noderīga	yararlı	noderīga	ADJ	ADJ;NOM;FEM;SG
gönderdi	nosūtīta	gönder	nosūtīt	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
gönderdi	nosūtīja	gönder	nosūtīt	V;PFV;IND;SG;3;POS;PST	V;FH;IND;3;POS;PST;FIN;ACT
gönderdi	nosūtīts	gönder	nosūtīt	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
cezası	sods	ceza	sods	N;NOM;SG;3	N;NOM;MASC;SG
cezası	sods	ceza	sods	N;NOM;SG;3	N;NOM;MASC;SG
lake	ezers	lake	ezers	N;NOM;SG;3	N;NOM;MASC;SG
konum	amats	konum	amats	N;NOM;SG;3	N;NOM;MASC;SG
konum	novietojums	konum	novietojums	N;NOM;SG;3	N;NOM;MASC;SG
konum	pozīcija	konum	pozīcija	N;NOM;SG;3	N;NOM;FEM;SG
konum	vieta	konum	vieta	N;NOM;SG;3	N;NOM;FEM;SG
konum	novietojums	konum	novietojums	N;NOM;SG;3	N;NOM;MASC;SG
örnekler	piemēri	örnek	piemērs	N;NOM;PL;3	N;NOM;MASC;PL
örnekler	paraugi	örnek	paraugs	N;NOM;PL;3	N;NOM;MASC;PL
yöneticisi	administrators	yönetici	administrators	N;NOM;SG;3	N;NOM;MASC;SG
yöneticisi	pārvaldnieks	yönetici	pārvaldnieks	N;NOM;SG;3	N;NOM;MASC;SG
yöneticisi	vadītājs	yönetici	vadītājs	N;NOM;SG;3	N;NOM;MASC;SG
görünüm	izskats	görün	izskats	N;NOM;SG;3	N;NOM;MASC;SG
görünüm	displejs	görün	displejs	N;NOM;SG;3	N;NOM;MASC;SG
görünüm	displeja	görün	displeja	N;NOM;SG;3	N;NOM;FEM;SG
görünüm	skats	görün	skats	N;NOM;SG;3	N;NOM;MASC;SG
ahşap	koksne	ahşap	koksne	N;NOM;SG;3	N;NOM;FEM;SG
ahşap	koks	ahşap	koks	N;NOM;SG;3	N;NOM;MASC;SG
ahşap	koksne	ahşap	koksne	N;NOM;SG;3	N;NOM;FEM;SG
emniyet	drošums	emniyet	drošums	N;NOM;SG;3	N;NOM;MASC;SG
emniyet	drošība	emniyet	drošība	N;NOM;SG;3	N;NOM;FEM;SG
resimler	attēli	resim	attēls	N;NOM;PL;3	N;NOM;MASC;PL
resimler	attēli	resim	attēls	N;NOM;PL;3	N;NOM;MASC;PL
resimler	bildes	resim	bilde	N;NOM;PL;3	N;NOM;FEM;PL
resimler	gleznas	resim	glezna	N;NOM;PL;3	N;NOM;FEM;PL
resimler	fotoattēli	resim	fotoattēls	N;NOM;PL;3	N;NOM;MASC;PL
resimler	attēli	resim	attēls	N;NOM;PL;3	N;NOM;MASC;PL
resimler	fotogrāfijas	resim	fotogrāfija	N;NOM;PL;3	N;NOM;FEM;PL
resimler	bildes	resim	bilde	N;NOM;PL;3	N;NOM;FEM;PL
çekilmiş	atsaukts	çek	atsaukt	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
çekilmiş	anulēta	çek	anulēt	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
yüzü	seju	yüz	seja	N;ACC;SG;3	N;ACC;FEM;SG
yayınlanmış	publicēts	yayınla	publicēt	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
yayınlanmış	publicēta	yayınla	publicēt	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
kimlik	identifikācija	kimlik	identifikācija	N;NOM;SG;3	N;NOM;FEM;SG
kimlik	identificēšana	kimlik	identificēšana	N;NOM;SG;3	N;NOM;FEM;SG
kimlik	personība	kimlik	personība	N;NOM;SG;3	N;NOM;FEM;SG
kimlik	identitāte	kimlik	identitāte	N;NOM;SG;3	N;NOM;FEM;SG
görevleri	nodokļi	görev	nodoklis	N;NOM;PL;3	N;NOM;MASC;PL
görevleri	nodevas	görev	nodeva	N;NOM;PL;3	N;NOM;FEM;PL
görevleri	pienākumi	görev	pienākums	N;NOM;PL;3	N;NOM;MASC;PL
görevleri	lomas	görev	loma	N;NOM;PL;3	N;NOM;FEM;PL
eleştiriler	kritiķi	eleştiri	kritiķis	N;NOM;PL;3	N;NOM;MASC;PL
sayılar	cipari	say	cipars	N;NOM;PL;3	N;NOM;MASC;PL
sayılar	skaitļi	say	skaitļi	N;NOM;PL;3	N;NOM;MASC;PL
sayılar	numuri	say	numurs	N;NOM;PL;3	N;NOM;MASC;PL
sayılar	skaitļi	say	skaitļi	N;NOM;PL;3	N;NOM;MASC;PL
deprem	zemestrīces	deprem	zemestrīce	N;NOM;SG;3	N;NOM;FEM;SG
deprem	zemestrīce	deprem	zemestrīce	N;NOM;SG;3	N;NOM;FEM;SG
deprem	zemestrīces	deprem	zemestrīce	N;NOM;SG;3	N;NOM;FEM;SG
kullanılmış	lietots	kullan	lietot	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
kullanılmış	izmantotais	kullan	izmantot	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
kullanılmış	izmantots	kullan	izmantot	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
kullanılmış	lietota	kullan	lietot	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
kuvvetler	spēki	kuvvet	spēks	N;NOM;PL;3	N;NOM;MASC;PL
değerleri	vērtības	değer	vērtība	N;NOM;PL;3	N;NOM;FEM;PL
mektup	vēstule	mektup	vēstule	N;NOM;SG;3	N;NOM;FEM;SG
mektup	burts	mektup	burts	N;NOM;SG;3	N;NOM;MASC;SG
kamera	kamera	kamera	kamers	N;NOM;SG;3	N;NOM;FEM;SG
muş	mus	i	mēs		
mini	mini	mini	mīt		
kaldırıldı	izņemts	kal	izņemt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
kaldırıldı	noņemts	kal	noņemt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
örnekleri	piemērus	örnek	piemērs	N;ACC;PL;3	N;ACC;MASC;PL
örnekleri	paraugus	örnek	paraugs	N;ACC;PL;3	N;ACC;MASC;PL
ifadesi	izteiksme	ifade	izteiksme	N;NOM;SG;3	N;NOM;FEM;SG
ifadesi	izpausme	ifade	izpausme	N;NOM;SG;3	N;NOM;FEM;SG
ifadesi	liecība	ifade	liecība	N;NOM;SG;3	N;NOM;FEM;SG
parlamentosu	parlaments	parlamentosu	parlaments	N;NOM;SG;3	N;NOM;MASC;SG
tahmini	prognoze	tahmin	prognoze	N;NOM;SG;3	N;NOM;FEM;SG
tahmini	novērtējums	tahmin	novērtējums	N;NOM;SG;3	N;NOM;MASC;SG
analiz	analytics	analiz	analytics	N;NOM;SG;3	N;NOM;MASC;SG
analiz	analīze	analiz	analīze	N;NOM;SG;3	N;NOM;FEM;SG
ekran	ekrāns	ekran	ekrāns	N;NOM;SG;3	N;NOM;MASC;SG
ekran	monitors	ekran	monitors	N;NOM;SG;3	N;NOM;MASC;SG
ekran	displejs	ekran	displejs	N;NOM;SG;3	N;NOM;MASC;SG
ekran	displeja	ekran	displeja	N;NOM;SG;3	N;NOM;FEM;SG
parçacık	fragments	parçacık	fragments	N;NOM;SG;3	N;NOM;MASC;SG
parçacık	daļiņa	parçacık	daļiņa	N;NOM;SG;3	N;NOM;FEM;SG
rakibi	konkurents	rakip	konkurents	N;NOM;SG;3	N;NOM;MASC;SG
rakibi	pretinieks	rakip	pretinieks	N;NOM;SG;3	N;NOM;MASC;SG
sanatçılar	izpildītāji	sanatçı	izpildītājs	N;NOM;PL;3	N;NOM;MASC;PL
sanatçılar	izpildītāji	sanatçı	izpildītājs	N;NOM;PL;3	N;NOM;MASC;PL
sanatçılar	mākslinieki	sanatçı	mākslinieks	N;NOM;PL;3	N;NOM;MASC;PL
sözlük	vārdnīca	sözlük	vārdnīca	N;NOM;SG;3	N;NOM;FEM;SG
sözlük	vārdnīca	sözlük	vārdnīca	N;NOM;SG;3	N;NOM;FEM;SG
sözlük	vārdnīca	sözlük	vārdnīca	N;NOM;SG;3	N;NOM;FEM;SG
yolculuk	ceļošana	yolculuk	ceļošana	N;NOM;SG;3	N;NOM;FEM;SG
yolculuk	brauciens	yolculuk	brauciens	N;NOM;SG;3	N;NOM;MASC;SG
yolculuk	ceļojums	yolculuk	ceļojums	N;NOM;SG;3	N;NOM;MASC;SG
yolculuk	brauciens	yolculuk	brauciens	N;NOM;SG;3	N;NOM;MASC;SG
yolculuk	brauciens	yolculuk	brauciens	N;NOM;SG;3	N;NOM;MASC;SG
yolculuk	ceļojums	yolculuk	ceļojums	N;NOM;SG;3	N;NOM;MASC;SG
havaalanı	lidosta	havaalanı	lidosta	N;NOM;SG;3	N;NOM;FEM;SG
havaalanı	lidlauks	havaalanı	lidlauks	N;NOM;SG;3	N;NOM;MASC;SG
psikolojik	psiholoģisko	psikolojik	psiholoģisks	ADJ	ADJ;ACC;MASC;SG
psikolojik	psiholoģiskā	psikolojik	psiholoģiska	ADJ	ADJ;NOM;FEM;SG
psikolojik	psiholoģiska	psikolojik	psiholoģiska	ADJ	ADJ;NOM;FEM;SG
ilgisi	nozīmība	ilgi	nozīmība	N;NOM;SG;3	N;NOM;FEM;SG
sayısal	digitālā	sayısal	digitāls	ADJ	ADJ;NOM;FEM;SG
sayısal	digitālais	sayısal	digitāls	ADJ	ADJ;NOM;MASC;SG
kapasitesi	jauda	kapasite	jauda	N;NOM;SG;3	N;NOM;FEM;SG
kapasitesi	ietilpība	kapasite	ietilpība	N;NOM;SG;3	N;NOM;FEM;SG
kapasitesi	spēja	kapasite	spēja	N;NOM;SG;3	N;NOM;FEM;SG
kapasitesi	kapacitāte	kapasite	kapacitāte	N;NOM;SG;3	N;NOM;FEM;SG
şehirleri	pilsētas	şehir	pilsēta	N;NOM;PL;3	N;NOM;FEM;PL
alfabesi	alfabēts	alfabe	alfabēt	N;NOM;SG;3	N;NOM;MASC;SG
sıralaması	ranga	sırala	ranga	N;NOM;SG;3	N;NOM;MASC;SG
mühendisi	inženieris	mühendis	inženieris	N;NOM;SG;3	N;NOM;MASC;SG
orkestrası	orķestris	orkestra	orķestris	N;NOM;SG;3	N;NOM;MASC;SG
atlético	atletico	atlético	atleticāt	N;NOM;SG;3	N
arkadaşlar	draugi	arkadaş	draugs	N;NOM;PL;3	N;NOM;MASC;PL
duyurdu	paziņots	duyur	paziņot	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
duyurdu	paziņoja	duyur	paziņot	V;PFV;IND;SG;3;POS;PST	V;FH;IND;3;POS;PST;FIN;ACT
rahat	mierīgs	rahat	mierīgs	ADJ	ADJ;NOM;MASC;SG
rahat	ērtas	rahat	ērta	ADJ	ADJ;NOM;FEM;PL
rahat	ērts	rahat	ērts	ADJ	ADJ;NOM;MASC;SG
değiştirildi	mainīta	değiş	mainīt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
değiştirildi	mainīts	değiş	mainīt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
değiştirildi	modificēts	değiş	modificēt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
değiştirildi	pārveidota	değiş	pārveidot	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
değiştirildi	mainīts	değiş	mainīt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
değiştirildi	pārveidots	değiş	pārveidot	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
anahtar	atslēga	anahtar	atslēgt	N;NOM;SG;3	N;NOM;FEM;SG
anahtar	taustiņš	anahtar	taustiņš	N;NOM;SG;3	N;NOM;MASC;SG
bayanlar	dāmas	bayan	dāma	N;NOM;PL;3	N;NOM;FEM;PL
açılmış	atvērts	aç	atvērts	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
açılmış	atvērta	aç	atvērt	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
yollar	takas	yol	taka	N;NOM;PL;3	N;NOM;FEM;PL
yollar	ceļi	yol	ceļš	N;NOM;PL;3	N;NOM;MASC;PL
yollar	veidi	yol	veids	N;NOM;PL;3	N;NOM;MASC;PL
yollar	ceļi	yol	ceļš	N;NOM;PL;3	N;NOM;MASC;PL
gemileri	kuģus	gemi	kuģis	N;ACC;PL;3	N;ACC;MASC;PL
havacılık	aviācija	havacılık	aviācija	N;NOM;SG;3	N;NOM;FEM;SG
firma	firma	firma	firma	N;NOM;SG;3	N;NOM;FEM;SG
firma	sabiedrība	firma	sabiedrība	N;NOM;SG;3	N;NOM;FEM;SG
firma	uzņēmums	firma	uzņēmums	N;NOM;SG;3	N;NOM;MASC;SG
firma	kompānija	firma	kompānija	N;NOM;SG;3	N;NOM;FEM;SG
sundu	uzrādīts	sun	uzrādīt	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
alıyor	ņemot	al	ņemt	V;PROG;IND;SG;3;POS;INFM;PRS	V;V.CVB
sayfalar	lapas	sayfa	lapa	N;NOM;PL;3	N;NOM;FEM;PL
sayfalar	lappuses	sayfa	lappuse	N;NOM;PL;3	N;NOM;FEM;PL
yorumlar	pārskatīšanas	yorum	pārskatīšana	N;NOM;PL;3	N;NOM;FEM;PL
yorumlar	pārskati	yorum	pārskats	N;NOM;PL;3	N;NOM;MASC;PL
yorumlar	piezīmes	yorum	piezīme	N;NOM;PL;3	N;NOM;FEM;PL
yorumlar	komentāri	yorum	komentārs	N;NOM;PL;3	N;NOM;MASC;PL
yorumlar	apsvērumi	yorum	apsvērums	N;NOM;PL;3	N;NOM;MASC;PL
yorumlar	atsauksmes	yorum	atsauksme	N;NOM;PL;3	N;NOM;FEM;PL
izleyen	skatos	izle	skats	V;PFV;IND;POS;PRS;V.PTCP	V;FH;IND;SG;1;POS;REFL;PRS;FIN;ACT
izleyen	skatās	izle	skatīties	V;PFV;IND;POS;PRS;V.PTCP	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
izleyen	vērot	izle	vērot	V;PFV;IND;POS;PRS;V.PTCP	V;POS;NFIN
komuta	pavēlniecība	komut	pavēlniecība	N;NOM;SG;3	N;NOM;FEM;SG
komuta	komanda	komut	komanda	N;NOM;SG;3	N;NOM;FEM;SG
komuta	vadība	komut	vadība	N;NOM;SG;3	N;NOM;FEM;SG
kuşlar	putni	kuş	putnis	N;NOM;PL;3	N;NOM;MASC;PL
yaralandı	ievainots	yarala	ievainot	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
önlemek	novērš	önle	novērst	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;FH;IND;3;POS;PRS;FIN;ACT
önlemek	novērst	önle	novērst	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;POS;NFIN
notlar	piezīmes	not	piezīme	N;NOM;PL;3	N;NOM;FEM;PL
notlar	pakāpes	not	pakāpe	N;NOM;PL;3	N;NOM;FEM;PL
garip	nepāra	garip	nepārs		
heyeti	delegācija	heyet	delegācija	N;NOM;SG;3	N;NOM;FEM;SG
kişiliği	personība	kişilik	personība	N;NOM;SG;3	N;NOM;FEM;SG
çalışmak	studē	çalış	studēt	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;FH;IND;3;POS;PRS;FIN;ACT
çalışmak	mācās	çalış	mācīties	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
