con	مع	con	مَعَ	ADP	ADP;ACC
premio	الجائزة	premio	جَائِزَة	N;MASC;SG	N;NOM;DEF;SG
premio	جائزة	premio	جَائِزَة	N;MASC;SG	N;NOM;INDF;SG
premio	الجائزة	premio	جَائِزَة	N;MASC;SG	N;NOM;DEF;SG
premio	جائزة	premio	جَائِزَة	N;MASC;SG	N;NOM;INDF;SG
hace	يصنع	hacer	صَنَع	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
hace	يجعل	hacer	جَعَل	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
edición	تحرير	edición	تَحرِير	N;FEM;SG	N;NOM;INDF;SG
edición	تعديل	edición	تَعدِيل	N;FEM;SG	N;NOM;INDF;SG
edición	التحرير	edición	تَحرِير	N;FEM;SG	N;NOM;DEF;SG
edición	الطبعة	edición	طَبعَة	N;FEM;SG	N;NOM;DEF;SG
edición	اصدار	edición	إِصدَار	N;FEM;SG	N;NOM;INDF;SG
edición	طبعة	edición	طبعة	N;FEM;SG	N;NOM;INDF;SG
edición	الاصدار	edición	إِصدَار	N;FEM;SG	N;NOM;DEF;SG
edición	التعديل	edición	تَعدِيل	N;FEM;SG	N;NOM;DEF;SG
edición	تحرير	edición	تَحرِير	N;FEM;SG	N;NOM;INDF;SG
edición	التحرير	edición	تَحرِير	N;FEM;SG	N;NOM;DEF;SG
premios	جوائز	premio	جَائِزَة	N;MASC;PL	N;NOM;INDF;PL
premios	الجوائز	premio	جَائِزَة	N;MASC;PL	N;NOM;DEF;PL
premios	جوائز	premio	جَائِزَة	N;MASC;PL	N;NOM;INDF;PL
premios	الجوائز	premio	جَائِزَة	N;MASC;PL	N;NOM;DEF;PL
sitio	الحصار	sitio	حِصَار	N;MASC;SG	N;NOM;DEF;SG
sitio	حصار	sitio	حِصَار	N;MASC;SG	N;NOM;INDF;SG
segundo	ثانيا	segundo	ثَانِي	ADJ;MASC;SG	ADJ;ACC;INDF;MASC;SG
segundo	الثاني	segundo	ثَانِي	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;SG
segundo	الثانية	segundo	ثَانِي	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;SG
mar	البحر	mar	بَحر	N;SG	N;NOM;DEF;SG
mar	بحر	mar	بَحر	N;SG	N;NOM;INDF;SG
mar	المحيط	mar	مُحِيط	N;SG	N;NOM;DEF;SG
orden	امر	orden	أَمر	N;MASC;SG	N;NOM;INDF;SG
orden	طلب	orden	طَلَب	N;MASC;SG	N;NOM;INDF;SG
orden	ترتيب	orden	تَرتِيب	N;MASC;SG	N;NOM;INDF;SG
orden	الطلب	orden	طَلَب	N;MASC;SG	N;NOM;DEF;SG
orden	النظام	orden	نِظَام	N;MASC;SG	N;NOM;DEF;SG
estadounidense	امريكية	estadounidense	أَمرِيكِيّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
estadounidense	امريكي	estadounidense	أَمرِيكِيّ	ADJ;SG	ADJ;NOM;INDF;MASC;SG
agua	الماء	agua	مَاء	N;FEM;SG	N;NOM;DEF;SG
agua	ماء	agua	مَاء	N;FEM;SG	N;NOM;INDF;SG
tierra	الارض	tierra	أَرض	N;FEM;SG	N;NOM;DEF;SG
tierra	الارض	tierra	أَرض	N;FEM;SG	N;NOM;DEF;SG
tierra	تربة	tierra	تَربَة	N;FEM;SG	N;NOM;INDF;SG
tierra	التربة	tierra	تَرَبَّة	N;FEM;SG	N;NOM;DEF;SG
título	اللقب	título	لَقَب	N;MASC;SG	N;NOM;DEF;SG
título	العنوان	título	عُنوَان	N;MASC;SG	N;NOM;DEF;SG
título	عنوان	título	عُنوَان	N;MASC;SG	N;NOM;INDF;SG
ellos	هم	él	هُوَ	PRO;MASC;PL;3	PRO;NOM;MASC;PL;3
ellos	هم	él	هُوَ	PRO;MASC;PL;3	PRO;NOM;MASC;PL;3
earth	الارض	earth	أَرض	N	N;NOM;DEF;SG
división	شعبة	división	شُعبَة	N;FEM;SG	N;NOM;INDF;SG
división	الشعبة	división	شُعبَة	N;FEM;SG	N;NOM;DEF;SG
canción	الاغنية	canción	أَغنِيّ	N;FEM;SG	N;NOM;DEF;SG
canción	اغنية	canción	أَغنِيّ	N;FEM;SG	N;NOM;INDF;SG
fecha	موعد	fecha	مَوعِد	N;FEM;SG	N;NOM;INDF;SG
fecha	الموعد	fecha	مَوعِد	N;FEM;SG	N;NOM;DEF;SG
fecha	التاريخ	fecha	تَارِيخ	N;FEM;SG	N;NOM;DEF;SG
fecha	تاريخ	fecha	تَارِيخ	N;FEM;SG	N;NOM;INDF;SG
república	الجمهورية	república	جُمهُورِيَّة	N;FEM;SG	N;NOM;DEF;SG
república	جمهورية	república	جُمهُورِيَّة	N;FEM;SG	N;NOM;INDF;SG
trabajo	الوظيفة	trabajo	وَظِيفَة	N;MASC;SG	N;NOM;DEF;SG
trabajo	وظيفة	trabajo	وَظِيفَة	N;MASC;SG	N;NOM;INDF;SG
trabajo	الشغل	trabajo	شُغل	N;MASC;SG	N;NOM;DEF;SG
trabajo	عمل	trabajo	عَمَل	N;MASC;SG	N;NOM;INDF;SG
trabajo	العمل	trabajo	عَمَل	N;MASC;SG	N;NOM;DEF;SG
trabajo	عمل	trabajo	عَمَل	N;MASC;SG	N;NOM;INDF;SG
caso	القضية	caso	قَضِيَّة	N;MASC;SG	N;NOM;DEF;SG
caso	حالة	caso	حَالَة	N;MASC;SG	N;NOM;INDF;SG
caso	قضية	caso	قَضِيَّة	N;MASC;SG	N;NOM;INDF;SG
caso	الحالة	caso	حَالَة	N;MASC;SG	N;NOM;DEF;SG
obras	اشغال	obra	شُغل	N;FEM;PL	N;NOM;INDF;PL
obras	المسرحيات	obra	مَسرَحِيّ	N;FEM;PL	N;NOM;DEF;PL
obras	مسرحيات	obra	مَسرَحِيّ	N;FEM;PL	N;NOM;INDF;PL
color	لون	color	لَون	N;MASC;SG	N;NOM;INDF;SG
color	اللون	color	لَون	N;MASC;SG	N;NOM;DEF;SG
color	الوان	color	لَون	N;MASC;SG	N;NOM;DEF;SG
color	لون	color	لَون	N;MASC;SG	N;NOM;INDF;SG
color	اللون	color	لَون	N;MASC;SG	N;NOM;DEF;SG
distrito	المنطقة	distrito	مِنطَقَة	N;MASC;SG	N;NOM;DEF;SG
distrito	المقاطعة	distrito	مُقَاطَعَة	N;MASC;SG	N;NOM;DEF;SG
distrito	منطقة	distrito	مِنطَقَة	N;MASC;SG	N;NOM;INDF;SG
superficie	السطح	superficie	سَطح	N;FEM;SG	N;NOM;DEF;SG
superficie	مساحة	superficie	مِسَاحَة	N;FEM;SG	N;NOM;INDF;SG
superficie	المساحة	superficie	مِسَاحَة	N;FEM;SG	N;NOM;DEF;SG
superficie	منطقة	superficie	مِنطَقَة	N;FEM;SG	N;NOM;INDF;SG
superficie	المنطقة	superficie	مِنطَقَة	N;FEM;SG	N;NOM;DEF;SG
copa	كوب	copa	كُوب	N;FEM;SG	N;NOM;INDF;SG
copa	فنجان	copa	فنجان	N;FEM;SG	N;NOM;INDF;SG
copa	الكوب	copa	كُوب	N;FEM;SG	N;NOM;DEF;SG
línea	سطر	línea	سِطر	N;FEM;SG	N;NOM;INDF;SG
línea	السطر	línea	سِطر	N;FEM;SG	N;NOM;DEF;SG
línea	الخط	línea	خَطّ	N;FEM;SG	N;NOM;DEF;SG
línea	خط	línea	خَطّ	N;FEM;SG	N;NOM;INDF;SG
siguiente	القادم	siguiente	قَادِم	ADJ;SG	ADJ;NOM;DEF;MASC;SG
siguiente	التالي	siguiente	تَالِي	ADJ;SG	ADJ;NOM;DEF;MASC;SG
área	مساحة	área	مِسَاحَة	N;FEM;SG	N;NOM;INDF;SG
área	المساحة	área	مِسَاحَة	N;FEM;SG	N;NOM;DEF;SG
área	منطقة	área	مِنطَقَة	N;FEM;SG	N;NOM;INDF;SG
área	المنطقة	área	مِنطَقَة	N;FEM;SG	N;NOM;DEF;SG
censo	التعداد	censo	تَعدَاد	N;MASC;SG	N;NOM;DEF;SG
liga	الدوري	liga	دَورِيّ	N;FEM;SG	N;NOM;DEF;SG
muerte	الموت	muerte	مَوت	N;FEM;SG	N;NOM;DEF;SG
muerte	الوفاة	muerte	وَفَاة	N;FEM;SG	N;NOM;DEF;SG
muerte	وفاة	muerte	وَفَاة	N;FEM;SG	N;NOM;INDF;SG
política	السياسة	política	سِيَاسَة	N;FEM;SG	N;NOM;DEF;SG
política	سياسة	política	سِيَاسَة	N;FEM;SG	N;NOM;INDF;SG
política	السياسة	política	سِيَاسَة	N;FEM;SG	N;NOM;DEF;SG
política	سياسة	política	سِيَاسَة	N;FEM;SG	N;NOM;INDF;SG
largo	طويلا	largo	طَوِيل	ADJ;MASC;SG	ADJ;ACC;INDF;MASC;SG
largo	طويلة	largo	طَوِيل	ADJ;MASC;SG	ADJ;NOM;INDF;FEM;SG
largo	طويل	largo	طَوِيل	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
hijo	الابن	hijo	اِبن	N;MASC;SG	N;NOM;DEF;SG
hecho	مصنوع	hecho	مَصنُوع	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
hecho	معمول	hecho	مَعمُول	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
carrera	مسير	carrera	مَسِير	N;FEM;SG	N;NOM;INDF;SG
carrera	المهنة	carrera	مُهَنِّئ	N;FEM;SG	N;NOM;DEF;SG
carrera	مهنة	carrera	مِهنَة	N;FEM;SG	N;NOM;INDF;SG
carrera	السباق	carrera	سِبَاق	N;FEM;SG	N;NOM;DEF;SG
carrera	سباق	carrera	سِبَاق	N;FEM;SG	N;NOM;INDF;SG
carrera	العرق	carrera	عِرق	N;FEM;SG	N;NOM;DEF;SG
pueblo	بلدة	pueblo	بَلدَة	N;MASC;SG	N;NOM;INDF;SG
pueblo	المدينة	pueblo	مَدِينَة	N;MASC;SG	N;NOM;DEF;SG
pueblo	البلدة	pueblo	بَلدَة	N;MASC;SG	N;NOM;DEF;SG
pueblo	قرية	pueblo	قَريَة	N;MASC;SG	N;NOM;INDF;SG
pueblo	القرية	pueblo	قَريَة	N;MASC;SG	N;NOM;DEF;SG
departamento	القسم	departamento	قِسم	N;MASC;SG	N;NOM;DEF;SG
departamento	قسم	departamento	قِسم	N;MASC;SG	N;NOM;INDF;SG
departamento	الادارة	departamento	إِدَارَة	N;MASC;SG	N;NOM;DEF;SG
departamento	شقة	departamento	شَقَّة	N;MASC;SG	N;NOM;INDF;SG
departamento	الشقة	departamento	شَقَّة	N;MASC;SG	N;NOM;DEF;SG
departamento	شقه	departamento	شَقه	N;MASC;SG	N;NOM;INDF;SG
localidades	اماكن	localidad	إِمكَان	N;FEM;PL	N;NOM;INDF;PL
localidades	الاماكن	localidad	مَكَان	N;FEM;PL	N;NOM;DEF;PL
localidades	مواقع	localidad	مَوقِع	N;FEM;PL	N;NOM;INDF;PL
localidades	المواقع	localidad	مَوقِع	N;FEM;PL	N;NOM;DEF;PL
veces	اوقات	vez	وَقت	N;FEM;PL	N;NOM;INDF;PL
veces	المرات	vez	مَرَّة	N;FEM;PL	N;NOM;DEF;PL
veces	مرات	vez	مَرَّة	N;FEM;PL	N;NOM;INDF;PL
veces	الاوقات	vez	وَقت	N;FEM;PL	N;NOM;DEF;PL
reino	مملكة	reino	مَملَكَة	N;MASC;SG	N;NOM;INDF;SG
reino	المملكة	reino	مَملَكَة	N;MASC;SG	N;NOM;DEF;SG
central	مركزية	central	مَركَزِيّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
central	مركزي	central	مركزي	ADJ;SG	ADJ;NOM;INDF;MASC;SG
ejemplo	العينة	ejemplo	عَينَة	N;MASC;SG	N;NOM;DEF;SG
ejemplo	عينة	ejemplo	عَيِّنَة	N;MASC;SG	N;NOM;INDF;SG
ejemplo	مثال	ejemplo	مِثَال	N;MASC;SG	N;NOM;INDF;SG
ejemplo	المثال	ejemplo	مِثَال	N;MASC;SG	N;NOM;DEF;SG
género	النوع	género	نَوع	N;MASC;SG	N;NOM;DEF;SG
campo	الريف	campo	رِيف	N;MASC;SG	N;NOM;DEF;SG
campo	الميدان	campo	مَيدَان	N;MASC;SG	N;NOM;DEF;SG
campo	حقل	campo	حقل	N;MASC;SG	N;NOM;INDF;SG
campo	الحقل	campo	حَقل	N;MASC;SG	N;NOM;DEF;SG
campo	ميدان	campo	مَيدَان	N;MASC;SG	N;NOM;INDF;SG
campo	المخيم	campo	مُخَيَّم	N;MASC;SG	N;NOM;DEF;SG
campo	مخيم	campo	مُخَيَّم	N;MASC;SG	N;NOM;INDF;SG
campo	معسكر	campo	مُعَسكَر	N;MASC;SG	N;NOM;INDF;SG
campo	المعسكر	campo	مُعَسكَر	N;MASC;SG	N;NOM;DEF;SG
isla	الجزيرة	isla	جَزِيرَة	N;FEM;SG	N;NOM;DEF;SG
isla	جزيرة	isla	جَزِيرَة	N;FEM;SG	N;NOM;INDF;SG
hacer	جعل	hacer	جَعَل	V;NFIN	V;PFV;MASC;SG;3;ACT
hacer	صنع	hacer	صَنَع	V;NFIN	V;PFV;MASC;SG;3;ACT
hacer	اجعل	hacer	أَجعَل	V;NFIN	V;PFV;MASC;SG;3;ACT
hacer	اصنع	hacer	أَصنَع	V;NFIN	V;PFV;MASC;SG;3;ACT
hacer	جعل	hacer	جَعَل	V;NFIN	V;PFV;MASC;SG;3;ACT
hacer	صنع	hacer	صَنَع	V;NFIN	V;PFV;MASC;SG;3;ACT
conocido	المعروفة	conocido	مَعرُوف	ADJ;MASC;SG;V.PTCP	ADJ;NOM;DEF;FEM;SG
conocido	معلوم	conocido	مَعلُوم	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
conocido	معروف	conocido	مَعرُوف	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
conocido	معروفة	conocido	مَعرُوف	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;FEM;SG
conocido	المعروف	conocido	مَعرُوف	ADJ;MASC;SG;V.PTCP	ADJ;NOM;DEF;MASC;SG
países	بلدان	país	بَلَد	N;MASC;PL	N;NOM;INDF;PL
países	البلدان	país	بَلَد	N;MASC;PL	N;NOM;DEF;PL
países	الدول	país	دَولَة	N;MASC;PL	N;NOM;DEF;PL
frente	واجهة	frente	وَاجِهَة	N	N;NOM;INDF;SG
frente	جبهة	frente	جَبهَة	N	N;NOM;INDF;SG
frente	الجبهة	frente	جَبهَة	N	N;NOM;DEF;SG
frente	جبهة	frente	جَبهَة	N	N;NOM;INDF;SG
frente	الجبهة	frente	جَبهَة	N	N;NOM;DEF;SG
director	مديرة	director	مُدِيرَة	N;MASC;SG	N;NOM;INDF;SG
director	مدير	director	مُدِير	N;MASC;SG	N;NOM;INDF;SG
director	المديرة	director	مُدِير	N;MASC;SG	N;NOM;DEF;SG
director	المدير	director	مُدِير	N;MASC;SG	N;NOM;DEF;SG
director	المخرج	director	مُخرِج	N;MASC;SG	N;NOM;DEF;SG
director	مخرج	director	مَخرَج	N;MASC;SG	N;NOM;INDF;SG
días	الايام	día	يَوم	N;MASC;PL	N;NOM;DEF;PL
días	ايام	día	يَوم	N;MASC;PL	N;NOM;INDF;PL
española	اسبانية	español	إِسبَانِيّ	ADJ;FEM;SG	ADJ;NOM;INDF;FEM;SG
española	اسباني	español	إِسبَانِيّ	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
versión	النسخة	versión	نُسخَة	N;FEM;SG	N;NOM;DEF;SG
versión	اصدار	versión	إِصدَار	N;FEM;SG	N;NOM;INDF;SG
versión	الاصدار	versión	إِصدَار	N;FEM;SG	N;NOM;DEF;SG
actual	الحالي	actual	حَالِيّ	ADJ;SG	ADJ;NOM;DEF;MASC;SG
momento	توقيت	momento	تَوقِيت	N;MASC;SG	N;NOM;INDF;SG
momento	التوقيت	momento	تَوقِيت	N;MASC;SG	N;NOM;DEF;SG
momento	اللحظة	momento	لَحظَة	N;MASC;SG	N;NOM;DEF;SG
lista	استعداد	lista	اِستِعدَاد	N;FEM;SG	N;NOM;INDF;SG
lista	قائمة	lista	قَائِمَة	N;FEM;SG	N;NOM;INDF;SG
lista	القائمة	lista	قَائِمَة	N;FEM;SG	N;NOM;DEF;SG
densidad	كثافة	densidad	كَثَافَة	N;FEM;SG	N;NOM;INDF;SG
densidad	الكثافة	densidad	كَثَّافَة	N;FEM;SG	N;NOM;DEF;SG
campeonato	البطولة	campeonato	بُطُولَة	N;MASC;SG	N;NOM;DEF;SG
campeonato	بطولة	campeonato	بُطُولَة	N;MASC;SG	N;NOM;INDF;SG
ejército	الجيش	ejército	جَيش	N;MASC;SG	N;NOM;DEF;SG
ejército	الجيش	ejército	جَيش	N;MASC;SG	N;NOM;DEF;SG
ejército	جيش	ejército	جَيش	N;MASC;SG	N;NOM;INDF;SG
estación	المحطة	estación	مَحَطَّة	N;FEM;SG	N;NOM;DEF;SG
estación	محطة	estación	مَحَطَّة	N;FEM;SG	N;NOM;INDF;SG
observatorio	المرصد	observatorio	مَرصَد	N;MASC;SG	N;NOM;DEF;SG
observatorio	مرصد	observatorio	مَرصَد	N;MASC;SG	N;NOM;INDF;SG
desarrollo	التنمية	desarrollo	تَنمِيَة	N;MASC;SG	N;NOM;DEF;SG
desarrollo	تنمية	desarrollo	تَنمِيَة	N;MASC;SG	N;NOM;INDF;SG
desarrollo	التطوير	desarrollo	تَطوِير	N;MASC;SG	N;NOM;DEF;SG
escuela	مدرسة	escuela	مَدرَسَة	N;FEM;SG	N;NOM;INDF;SG
escuela	المدرسة	escuela	مَدرَسَة	N;FEM;SG	N;NOM;DEF;SG
programa	البرنامج	programa	بَرنَامَج	N;MASC;SG	N;NOM;DEF;SG
programa	برنامج	programa	بَرنَامَج	N;MASC;SG	N;NOM;INDF;SG
programa	البرنامج	programa	بَرنَامَج	N;MASC;SG	N;NOM;DEF;SG
programa	برنامج	programa	بَرنَامَج	N;MASC;SG	N;NOM;INDF;SG
información	الاعلام	información	إِعلَام	N;FEM;SG	N;NOM;DEF;SG
importante	هام	importante	هَامّ	ADJ;SG	ADJ;NOM;INDF;MASC;SG
importante	مهم	importante	مُهِمّ	ADJ;SG	ADJ;NOM;INDF;MASC;SG
último	الاخيرة	último	أَخِير	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;SG
último	اخر	último	آخَر	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
último	اخير	último	أَخِير	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
último	الاخير	último	أَخِير	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;SG
canciones	اغان	canción	أَغَان	N;FEM;PL	N;NOM;INDF;PL
canciones	اغاني	canción	اغاني	N;FEM;PL	N;NOM;INDF;PL
uso	الاستعمال	uso	اِستِعمَال	N;MASC;SG	N;NOM;DEF;SG
uso	الاستخدام	uso	اِستِخدَام	N;MASC;SG	N;NOM;DEF;SG
uso	استعمال	uso	اِستِعمَال	N;MASC;SG	N;NOM;INDF;SG
uso	الاستعمال	uso	اِستِعمَال	N;MASC;SG	N;NOM;DEF;SG
uso	استخدام	uso	اِستِخدَام	N;MASC;SG	N;NOM;INDF;SG
uso	الاستخدام	uso	اِستِخدَام	N;MASC;SG	N;NOM;DEF;SG
juegos	المباريات	juego	مُبَارَاة	N;MASC;PL	N;NOM;DEF;PL
juegos	الالعاب	juego	لَعب	N;MASC;PL	N;NOM;DEF;PL
juegos	مباريات	juego	مُبَارَاة	N;MASC;PL	N;NOM;INDF;PL
base	القاعدة	base	قَاعِدَة	N;SG	N;NOM;DEF;SG
base	قاعدة	base	قَاعِدَة	N;SG	N;NOM;INDF;SG
punto	نقطة	punto	نُقطَة	N;MASC;SG	N;NOM;INDF;SG
punto	نقطة	punto	نُقطَة	N;MASC;SG	N;NOM;INDF;SG
punto	النقطة	punto	نُقطَة	N;MASC;SG	N;NOM;DEF;SG
posición	موقف	posición	مَوقِف	N;FEM;SG	N;NOM;INDF;SG
posición	المنصب	posición	مَنصِب	N;FEM;SG	N;NOM;DEF;SG
posición	الموضع	posición	مُوَضَّع	N;FEM;SG	N;NOM;DEF;SG
posición	الموقف	posición	مَوقِف	N;FEM;SG	N;NOM;DEF;SG
ubicación	موضع	ubicación	مَوضِع	N;FEM;SG	N;NOM;INDF;SG
ubicación	الموضع	ubicación	مُوَضَّع	N;FEM;SG	N;NOM;DEF;SG
ubicación	موقع	ubicación	مَوقِع	N;FEM;SG	N;NOM;INDF;SG
ubicación	الموقع	ubicación	مَوقِع	N;FEM;SG	N;NOM;DEF;SG
ubicación	المكان	ubicación	مَكَان	N;FEM;SG	N;NOM;DEF;SG
partidos	المباريات	partido	مُبَارَاة	N;MASC;PL	N;NOM;DEF;PL
partidos	مباريات	partido	مُبَارَاة	N;MASC;PL	N;NOM;INDF;PL
grupos	الجماعات	grupo	جَمَاعَة	N;MASC;PL	N;NOM;DEF;PL
grupos	المجموعات	grupo	مَجمُوعَة	N;MASC;PL	N;NOM;DEF;PL
grupos	مجموعات	grupo	مَجمُوعَة	N;MASC;PL	N;NOM;INDF;PL
miembros	الاعضاء	miembro	عُضو	N;MASC;PL	N;NOM;DEF;PL
miembros	اعضاء	miembro	عُضو	N;MASC;PL	N;NOM;INDF;PL
capital	العاصمة	capital	عَاصِمَة	N;FEM;SG	N;NOM;DEF;SG
capital	عاصمة	capital	عَاصِمَة	N;FEM;SG	N;NOM;INDF;SG
teatro	المسرح	teatro	مَسرَح	N;MASC;SG	N;NOM;DEF;SG
teatro	مسرح	teatro	مَسرَح	N;MASC;SG	N;NOM;INDF;SG
teatro	المسرح	teatro	مَسرَح	N;MASC;SG	N;NOM;DEF;SG
teatro	مسرح	teatro	مَسرَح	N;MASC;SG	N;NOM;INDF;SG
datos	البيانات	dato	بَيَان	N;MASC;PL	N;NOM;DEF;PL
datos	بيانات	dato	بَيَان	N;MASC;PL	N;NOM;INDF;PL
manera	الطريق	manera	طَرِيق	N;FEM;SG	N;NOM;DEF;SG
manera	طريقة	manera	طَرِيقَة	N;FEM;SG	N;NOM;INDF;SG
manera	الطريقة	manera	طَرِيقَة	N;FEM;SG	N;NOM;DEF;SG
laboratorio	المختبر	laboratorio	مُختَبَر	N;MASC;SG	N;NOM;DEF;SG
laboratorio	مختبر	laboratorio	مُختَبِر	N;MASC;SG	N;NOM;INDF;SG
laboratorio	المختبر	laboratorio	مُختَبَر	N;MASC;SG	N;NOM;DEF;SG
laboratorio	مختبر	laboratorio	مُختَبِر	N;MASC;SG	N;NOM;INDF;SG
laboratorio	المعمل	laboratorio	مُعمَل	N;MASC;SG	N;NOM;DEF;SG
laboratorio	معمل	laboratorio	مُعمَل	N;MASC;SG	N;NOM;INDF;SG
socorro	الاغاثة	socorro	إِغَاثَة	N;MASC;SG	N;NOM;DEF;SG
socorro	اغاثة	socorro	إِغَاثَة	N;MASC;SG	N;NOM;INDF;SG
libro	الكتاب	libro	كِتَاب	N;MASC;SG	N;NOM;DEF;SG
libro	كتاب	libro	كِتَاب	N;MASC;SG	N;NOM;INDF;SG
estudios	الاستديوهات	estudio	اِستَدَاو	N;MASC;PL	N;NOM;DEF;PL
estudios	ستوديوهات	estudio	ستوديوهات	N;MASC;PL	N;NOM;INDF;PL
estudios	الدراسات	estudio	دِرَاسَة	N;MASC;PL	N;NOM;DEF;PL
estudios	دراسات	estudio	دِرَاسَة	N;MASC;PL	N;NOM;INDF;PL
diferentes	مختلفين	diferente	مُختَلِف	ADJ;PL	ADJ;ACC;INDF;MASC;PL
nivel	مستوى	nivel	مُستَوَى	N;MASC;SG	N;NOM;INDF;SG
nivel	المستوى	nivel	مُستَوَى	N;MASC;SG	N;NOM;DEF;SG
mayoría	الاغلبية	mayoría	أَغلَبِيَّة	N;FEM;SG	N;NOM;DEF;SG
mayoría	اغلبية	mayoría	أَغلَبِيَّة	N;FEM;SG	N;NOM;INDF;SG
mayoría	الغالبية	mayoría	غَالِبِيَّة	N;FEM;SG	N;NOM;DEF;SG
unión	النقابة	unión	نِقَابَة	N;FEM;SG	N;NOM;DEF;SG
unión	نقابة	unión	نِقَابَة	N;FEM;SG	N;NOM;INDF;SG
unión	الاتحاد	unión	اِتِّحَاد	N;FEM;SG	N;NOM;DEF;SG
unión	ترابط	unión	رَابَط	N;FEM;SG	N;NOM;INDF;SG
unión	الترابط	unión	تَرَابُط	N;FEM;SG	N;NOM;DEF;SG
edad	السن	edad	سِنّ	N;FEM;SG	N;NOM;DEF;SG
edad	العمر	edad	عُمر	N;FEM;SG	N;NOM;DEF;SG
artículos	مقالات	artículo	مَقَالَة	N;MASC;PL	N;NOM;INDF;PL
artículos	المقالات	artículo	المقالات	N;MASC;PL	N;NOM;DEF;PL
artículos	الاصناف	artículo	إِصنَاف	N;MASC;PL	N;NOM;DEF;PL
artículos	عناصر	artículo	عُنصُر	N;MASC;PL	N;NOM;INDF;PL
artículos	بنود	artículo	بَند	N;MASC;PL	N;NOM;INDF;PL
artículos	البنود	artículo	بَند	N;MASC;PL	N;NOM;DEF;PL
artículos	العناصر	artículo	عُنصُر	N;MASC;PL	N;NOM;DEF;PL
juego	لعبة	juego	لُعبَة	N;MASC;SG	N;NOM;INDF;SG
juego	مباراة	juego	مُبَارَاة	N;MASC;SG	N;NOM;INDF;SG
juego	المباراة	juego	مُبَارَاة	N;MASC;SG	N;NOM;DEF;SG
juego	اللعبة	juego	لَعبَة	N;MASC;SG	N;NOM;DEF;SG
juego	القمار	juego	قَمَار	N;MASC;SG	N;NOM;DEF;SG
juego	المقامرة	juego	مُقَامَرَة	N;MASC;SG	N;NOM;DEF;SG
arte	الفن	arte	فَنّ	N;SG	N;NOM;DEF;SG
especies	الانواع	especie	نَوع	N;FEM;PL	N;NOM;DEF;PL
estilo	اسلوب	estilo	أُسلُوب	N;MASC;SG	N;NOM;INDF;SG
estilo	النمط	estilo	نَمَط	N;MASC;SG	N;NOM;DEF;SG
estilo	الاسلوب	estilo	أُسلُوب	N;MASC;SG	N;NOM;DEF;SG
estilo	التصميم	estilo	تَصمِيم	N;MASC;SG	N;NOM;DEF;SG
cine	السينما	cine	سِينَمَا	N;MASC;SG	N;NOM;DEF;SG
cine	الفيلم	cine	فِيلم	N;MASC;SG	N;NOM;DEF;SG
cine	فيلم	cine	فِيلم	N;MASC;SG	N;NOM;INDF;SG
cine	الفلم	cine	فَلَّم	N;MASC;SG	N;NOM;DEF;SG
cine	الفيلم	cine	فِيلم	N;MASC;SG	N;NOM;DEF;SG
cine	فيلم	cine	فِيلم	N;MASC;SG	N;NOM;INDF;SG
proyecto	مشروع	proyecto	مَشرُوع	N;MASC;SG	N;NOM;INDF;SG
proyecto	المشروع	proyecto	مَشرُوع	N;MASC;SG	N;NOM;DEF;SG
center	المركز	center	مَركَز	N;MASC;SG	N;NOM;DEF;SG
center	المنتصف	center	مُنتَصَف	N;MASC;SG	N;NOM;DEF;SG
center	الوسط	center	وَسط	N;MASC;SG	N;NOM;DEF;SG
center	مركز	center	مَركَز	N;MASC;SG	N;NOM;INDF;SG
selección	انتقاء	selección	اِنتِقَاء	N;FEM;SG	N;NOM;INDF;SG
selección	الانتقاء	selección	اِنتِقَاء	N;FEM;SG	N;NOM;DEF;SG
selección	اختيار	selección	اِختِيَار	N;FEM;SG	N;NOM;INDF;SG
selección	الاختيار	selección	اِختِيَار	N;FEM;SG	N;NOM;DEF;SG
selección	التحديد	selección	تَحدِيد	N;FEM;SG	N;NOM;DEF;SG
costa	الساحل	costa	سَاحِل	N;FEM;SG	N;NOM;DEF;SG
equipos	المعدات	equipo	مُعَدَّات	N;MASC;PL	N;NOM;DEF;PL
equipos	معدات	equipo	مُعَدَّات	N;MASC;PL	N;NOM;INDF;PL
