yleiset	frequentes	yleinen	frequente	ADJ;NOM;PL	ADJ;MASC;PL
kameran	câmara	kamera	câmara	N;GEN;SG	N;FEM;SG
kameran	camera	kamera	camera	N;GEN;SG	N;FEM;SG
kameran	câmera	kamera	câmera	N;GEN;SG	N;FEM;SG
rautaa	ferro	rauta	ferro	N;PRT;SG	N;MASC;SG
lähetetty	expedido	lähettää	expedir	V;NOM;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
lähetetty	enviado	lähettää	enviar	V;NOM;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
lähetetty	enviada	lähettää	enviar	V;NOM;SG;V.PTCP;PASS	V;FEM;SG;V.PTCP
lähetetty	enviou	lähettää	enviar	V;NOM;SG;V.PTCP;PASS	V;IND;SG;3;PST;FIN
lähetetty	enviado	lähettää	enviar	V;NOM;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
lähetetty	publicado	lähettää	publicar	V;NOM;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
lähetetty	postado	lähettää	postar	V;NOM;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
lähetetty	postou	lähettää	postar	V;NOM;SG;V.PTCP;PASS	V;IND;SG;3;PST;FIN
lähetetty	postei	lähettää	postar	V;NOM;SG;V.PTCP;PASS	V;IND;SG;1;PST;FIN
lähetetty	publicou	lähettää	publicar	V;NOM;SG;V.PTCP;PASS	V;IND;SG;3;PST;FIN
georgiassa	georgia	georgia	georgia	N;IN+ESS;SG	N;FEM;SG
georgiassa	geórgia	georgia	geórgia	N;IN+ESS;SG	N;FEM;SG
kielitieteilijä	linguista	kieli#tieteilijä	linguista	N;NOM;SG	N;MASC;SG
toimet	atividades	toimi	atividade	N;NOM;PL	N;FEM;PL
toimet	actividades	toimi	actividade	N;NOM;PL	N;FEM;PL
toimet	acções	toimi	acção	N;NOM;PL	N;FEM;PL
toimet	ações	toimi	ação	N;NOM;PL	N;FEM;PL
apostoli	apóstolo	apostoli	apóstolo	N;NOM;SG	N;MASC;SG
apostoli	mensageiro	apostoli	mensageiro	N;NOM;SG	N;MASC;SG
uskollinen	fiel	uskollinen	fiel	ADJ;NOM;SG	ADJ;MASC;SG
uskollinen	leal	uskollinen	leal	ADJ;NOM;SG	ADJ;MASC;SG
uskollinen	fiel	uskollinen	fiel	ADJ;NOM;SG	ADJ;MASC;SG
eng	eng	eng	eng	N;NOM;SG	N;MASC;SG
shakespeare	shakespeare	shakespearet#	shakespeare	N;NOM;SG	N;MASC;SG
richardson	richardson	richardson	richardson	N;NOM;SG	N;MASC;SG
serbien	sérvios	serbi	sérvio	N;GEN;PL	N;MASC;PL
valvoa	monitorar	valvoa	monitorar	V;SG;NFIN;ACT	V;NFIN
valvoa	monitora	valvoa	monitora	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
valvoa	supervisionar	valvoa	supervisionar	V;SG;NFIN;ACT	V;NFIN
valvoa	supervisionar	valvoa	supervisionar	V;SG;NFIN;ACT	V;NFIN
hun	hun	hun	hun	N;NOM;SG	N;MASC;SG
oppinut	aprendi	oppia	aprender	V;NOM;SG;V.PTCP;ACT	V;IND;SG;1;PST;FIN
oppinut	aprendeu	oppia	aprender	V;NOM;SG;V.PTCP;ACT	V;IND;SG;3;PST;FIN
oppinut	aprendido	oppia	aprender	V;NOM;SG;V.PTCP;ACT	V;MASC;SG;V.PTCP
mississippi	mississippi	missi#ssippi	mississippi	N;NOM;SG	N;MASC;SG
mississippi	mississipi	missi#ssippi	mississipiar	N;NOM;SG	N;MASC;SG
mississippi	mississípi	missi#ssippi	mississípi	N;NOM;SG	N;MASC;SG
linnaan	castelo	linnaan	castelo	N;IN+ALL;SG	N;MASC;SG
intialaiset	indianos	intialainen	indiano	N;NOM;PL	N;MASC;PL
intialaiset	índios	intialainen	índio	N;NOM;PL	N;MASC;PL
heimot	tribos	heimo	tribo	N;NOM;PL	N;MASC;PL
birmingham	birmingham	birmingham	birminghar	N;NOM;SG	N;MASC;SG
keskusteluja	chats	keskustelu	chats	N;PRT;PL	N;MASC;PL
keskusteluja	papos	keskustelu	papo	N;PRT;PL	N;MASC;PL
keskusteluja	conversas	keskustelu	conversa	N;PRT;PL	N;FEM;PL
keskusteluja	debates	keskustelu	debate	N;PRT;PL	N;MASC;PL
keskusteluja	conversas	keskustelu	conversa	N;PRT;PL	N;FEM;PL
keskusteluja	discussões	keskustelu	discussão	N;PRT;PL	N;FEM;PL
laita	colocar	laittaa	colocar	V;IMP;SG;2;FIN;ACT	V;NFIN
laita	pôr	laittaa	pôr	V;IMP;SG;2;FIN;ACT	V;NFIN
laita	posta	laittaa	pôr	V;IMP;SG;2;FIN;ACT	V;FEM;SG;V.PTCP
murhasi	assassinado	murhata	assassinar	V;IND;SG;3;PST;FIN;ACT	V;MASC;SG;V.PTCP
murhasi	assassinada	murhata	assassinar	V;IND;SG;3;PST;FIN;ACT	V;FEM;SG;V.PTCP
hampaat	dentes	hammas	dente	N;NOM;PL	N;MASC;PL
tulevia	próximas	tuleva	próximo	ADJ;PRT;PL	ADJ;FEM;PL
tulevia	próximos	tuleva	próximo	ADJ;PRT;PL	ADJ;MASC;PL
todennäköisyys	probabilidade	toden#näköisyys	probabilidade	N;NOM;SG	N;FEM;SG
todennäköisyys	probabilidade	toden#näköisyys	probabilidade	N;NOM;SG	N;FEM;SG
sidney	sidney	sidney	sidney	N;NOM;SG	N;MASC;SG
kuvattuna	fotografada	kuvata	fotografar	V;FRML;SG;V.PTCP;PASS	V;FEM;SG;V.PTCP
kuvattuna	fotografado	kuvata	fotografado	V;FRML;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
kuvattuna	fotografou	kuvata	fotografar	V;FRML;SG;V.PTCP;PASS	V;IND;SG;3;PST;FIN
fantasia	fantasias	fantanen	fantasia	N;PRT;PL	N;FEM;PL
bonsai	bonsai	bonsai	bonsar	N;NOM;SG	N;MASC;SG
salin	ginásio	sali	ginásio	N;GEN;SG	N;MASC;SG
salin	academia	sali	academia	N;GEN;SG	N;FEM;SG
salin	ginástica	sali	ginástica	N;GEN;SG	N;FEM;SG
salin	sal	sali	sal	N;GEN;SG	N;MASC;SG
huone	sala	huone	sala	N;NOM;SG	N;FEM;SG
huone	quarto	huone	quarto	N;NOM;SG	N;MASC;SG
cool	cool	cool	cool	N;NOM;SG	N;MASC;SG
suoritettu	completou	suorittaa	completar	V;NOM;SG;V.PTCP;PASS	V;IND;SG;3;PST;FIN
suoritettu	concluída	suorittaa	concluído	V;NOM;SG;V.PTCP;PASS	V;FEM;SG;V.PTCP
suoritettu	concluído	suorittaa	concluir	V;NOM;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
suoritettu	cumprida	suorittaa	cumprir	V;NOM;SG;V.PTCP;PASS	V;FEM;SG;V.PTCP
suoritettu	concretizou	suorittaa	concretizar	V;NOM;SG;V.PTCP;PASS	V;IND;SG;3;PST;FIN
sunnuntaina	domingo	sunnuntai	domingo	N;FRML;SG	N;MASC;SG
applen	maçã	appli	maçã	N;GEN;SG	N;FEM;SG
applen	maça	appli	maça	N;GEN;SG	N;FEM;SG
applen	apple	appli	applar	N;GEN;SG	N;FEM;SG
iloinen	feliz	iloinen	feliz	ADJ;NOM;SG	ADJ;MASC;SG
matematiikka	matemática	matematiikka	matemática	N;NOM;SG	N;FEM;SG
matematiikka	matemática	matematiikka	matemática	N;NOM;SG	N;FEM;SG
matematiikka	aritmética	matematiikka	aritmético	N;NOM;SG	N;FEM;SG
matematiikka	matemática	matematiikka	matemática	N;NOM;SG	N;FEM;SG
latviassa	letónia	latvia	letónia	N;IN+ESS;SG	N;FEM;SG
latviassa	letônia	latvia	letônia	N;IN+ESS;SG	N;FEM;SG
konsensus	consenso	konsensus	consenso	N;NOM;SG	N;MASC;SG
näyttelyssä	exibição	näyttely	exibição	N;IN+ESS;SG	N;FEM;SG
näyttelyssä	exposição	näyttely	exposição	N;IN+ESS;SG	N;FEM;SG
kasvatus	paternidade	kasvatus	paternidade	N;NOM;SG	N;FEM;SG
kasvatus	foster	kasvatus	foster	N;NOM;SG	N;MASC;SG
kasvatus	procriação	kasvatus	procriação	N;NOM;SG	N;FEM;SG
kasvatus	reprodução	kasvatus	reprodução	N;NOM;SG	N;FEM;SG
kasvatus	nutri	kasvatus	nutrir	N;NOM;SG	N;MASC;SG
vuokra	aluguel	vuokra	aluguel	N;NOM;SG	N;MASC;SG
vuokra	aluguel	vuokra	aluguel	N;NOM;SG	N;MASC;SG
vuokra	renda	vuokra	renda	N;NOM;SG	N;FEM;SG
säilyttämistä	retenção	säilyttäminen	retenção	N;PRT;SG	N;FEM;SG
rikas	rico	rikas	rico	ADJ;NOM;SG	ADJ;MASC;SG
rikas	rica	rikas	rico	ADJ;NOM;SG	ADJ;FEM;SG
mittakaavassa	balança	mitta#kaava	balança	N;IN+ESS;SG	N;FEM;SG
mittakaavassa	escala	mitta#kaava	escala	N;IN+ESS;SG	N;FEM;SG
läpimitta	diâmetro	läpi#mitta	diâmetro	N;NOM;SG	N;MASC;SG
läpimitta	diagonal	läpi#mitta	diagonal	N;NOM;SG	N;MASC;SG
valvonta	controle	valvonta	controle	N;NOM;SG	N;MASC;SG
valvonta	control	valvonta	control	N;NOM;SG	N;MASC;SG
valvonta	controlo	valvonta	controlo	N;NOM;SG	N;MASC;SG
valvonta	acompanhamento	valvonta	acompanhamento	N;NOM;SG	N;MASC;SG
valvonta	monitorização	valvonta	monitorização	N;NOM;SG	N;FEM;SG
valvonta	monitoramento	valvonta	monitoramento	N;NOM;SG	N;MASC;SG
valvonta	vigilância	valvonta	vigilância	N;NOM;SG	N;FEM;SG
valvonta	supervisão	valvonta	supervisão	N;NOM;SG	N;FEM;SG
taisto	battle	taisto	battle	N;NOM;SG	N;MASC;SG
taisto	batalha	taisto	batalha	N;NOM;SG	N;FEM;SG
tuhoutunut	destruído	tuhoutua	destruir	V;NOM;SG;V.PTCP;ACT	V;MASC;SG;V.PTCP
tuhoutunut	destruída	tuhoutua	destruir	V;NOM;SG;V.PTCP;ACT	V;FEM;SG;V.PTCP
eesti	eesti	eesti	eestir	N;NOM;SG	N;MASC;SG
suositeltu	recomendada	suositella	recomendar	V;NOM;SG;V.PTCP;PASS	V;FEM;SG;V.PTCP
suositeltu	recomendado	suositella	recomendar	V;NOM;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
suositeltu	recomendou	suositella	recomendar	V;NOM;SG;V.PTCP;PASS	V;IND;SG;3;PST;FIN
suositeltu	caracterizado	suositella	caracterizado	V;NOM;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
osastolla	ward	osasto	ward	N;AT+ESS
;SG	N;MASC;SG
perinteitä	tradições	perinne	tradição	N;PRT;PL	N;FEM;PL
perinteitä	tradições	perinne	tradição	N;PRT;PL	N;FEM;PL
nero	gênio	nero	gênio	N;NOM;SG	N;MASC;SG
nero	genialidade	nero	genialidade	N;NOM;SG	N;FEM;SG
nero	génio	nero	génio	N;NOM;SG	N;MASC;SG
nero	nero	nero	nero	N;NOM;SG	N;MASC;SG
patricia	patrícia	patrici	patrícia	N;NOM;SG	N;FEM;SG
patricia	patricia	patrici	patricia	N;NOM;SG	N;FEM;SG
löydä	encontrar	löydä	encontrar	V;IMP;SG;2;FIN;ACT	V;NFIN
löydä	descobrir	löydä	descobrir	V;IMP;SG;2;FIN;ACT	V;NFIN
gustafsson	gustafsson	gustafsson	gustafsson	N;NOM;SG	N;MASC;SG
tintti	tintin	tintti	tintin	N;NOM;SG	N;MASC;SG
luontoa	natureza	luonto	natureza	N;PRT;SG	N;FEM;SG
perhonen	butterfly	perhonen	butterfly	N;NOM;SG	N;MASC;SG
perhonen	borboleta	perhonen	borboleta	N;NOM;SG	N;FEM;SG
vankeja	presidiários	vanki	presidiário	N;PRT;PL	N;MASC;PL
vankeja	prisioneiras	vanki	prisioneiro	N;PRT;PL	N;FEM;PL
vankeja	presos	vanki	preso	N;PRT;PL	N;MASC;PL
vankeja	prisioneiros	vanki	prisioneiro	N;PRT;PL	N;MASC;PL
viiva	dash	viiva	dash	N;NOM;SG	N;MASC;SG
viiva	traço	viiva	traço	N;NOM;SG	N;MASC;SG
viiva	line	viiva	line	N;NOM;SG	N;MASC;SG
viiva	linha	viiva	linha	N;NOM;SG	N;FEM;SG
uudistus	reforma	uudistus	reforma	N;NOM;SG	N;FEM;SG
yhdistäminen	agregação	yhdistäminen	agregação	N;NOM;SG	N;FEM;SG
yhdistäminen	totalização	yhdistäminen	totalização	N;NOM;SG	N;FEM;SG
yhdistäminen	fusão	yhdistäminen	fusão	N;NOM;SG	N;FEM;SG
yhdistäminen	junção	yhdistäminen	junção	N;NOM;SG	N;FEM;SG
yhdistäminen	mesclagem	yhdistäminen	mesclagem	N;NOM;SG	N;FEM;SG
yhdistäminen	mesclagem	yhdistäminen	mesclagem	N;NOM;SG	N;FEM;SG
yhdistäminen	conexão	yhdistäminen	conexão	N;NOM;SG	N;FEM;SG
vieraita	forasteiros	vieras	forasteiro	N;PRT;PL	N;MASC;PL
vieraita	visitantes	vieras	visitante	N;PRT;PL	N;PL
vieraita	hóspedes	vieras	hóspede	N;PRT;PL	N;MASC;PL
vieraita	convidados	vieras	convidado	N;PRT;PL	N;MASC;PL
manga	manga	manga	mangar	N;NOM;SG	N;FEM;SG
manga	mangá	manga	mangar	N;NOM;SG	N;MASC;SG
varattiin	reservado	varata	reservar	V;IND;PST;FIN;PASS	V;MASC;SG;V.PTCP
tietoinen	consciente	tietoinen	consciente	ADJ;NOM;SG	ADJ;MASC;SG
tietoinen	consciente	tietoinen	consciente	ADJ;NOM;SG	ADJ;MASC;SG
kulttuurien	culturas	kulttuuri	cultura	N;GEN;PL	N;FEM;PL
debyytti	estréia	debyyttää	estréia	N;NOM;SG	N;FEM;SG
debyytti	estreia	debyyttää	estreia	N;NOM;SG	N;FEM;SG
raskaansarjan	heavyweight	raskaan#sarja	heavyweight	N;GEN;SG	N;MASC;SG
musiikillisesti	musicalmente	musiikillisesti	musicalmente	ADV	ADV
lausutaan	pronunciado	lausua	pronunciar	V;IND;PRS;FIN;PASS	V;MASC;SG;V.PTCP
lausutaan	pronunciada	lausua	pronunciar	V;IND;PRS;FIN;PASS	V;FEM;SG;V.PTCP
toimitus	envio	toimitus	envio	N;NOM;SG	N;MASC;SG
toimitus	frete	toimitus	frete	N;NOM;SG	N;MASC;SG
toimitus	remessa	toimitus	remessa	N;NOM;SG	N;FEM;SG
toimitus	delivery	toimitus	delivery	N;NOM;SG	N;MASC;SG
toimitus	entrega	toimitus	entrega	N;NOM;SG	N;FEM;SG
toimitus	veiculação	toimitus	veiculação	N;NOM;SG	N;FEM;SG
vika	falha	vika	falha	N;NOM;SG	N;FEM;SG
vika	defeito	vika	defeito	N;NOM;SG	N;MASC;SG
vika	bicho	vika	bicho	N;NOM;SG	N;MASC;SG
vika	bug	vika	bug	N;NOM;SG	N;MASC;SG
vika	insecto	vika	insecto	N;NOM;SG	N;MASC;SG
vika	inseto	vika	inseto	N;NOM;SG	N;MASC;SG
wrc	wrc	wrc	wrc	N;NOM;SG	N;MASC;SG
perusteltu	justificado	perustella	justificar	V;NOM;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
perusteltu	justificada	perustella	justificar	V;NOM;SG;V.PTCP;PASS	V;FEM;SG;V.PTCP
perusteltu	fundamentado	perustella	fundamentado	V;NOM;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
ilmiötä	fenômeno	ilmiö	fenômeno	N;PRT;SG	N;MASC;SG
ilmiötä	fenómeno	ilmiö	fenómeno	N;PRT;SG	N;MASC;SG
ilmiötä	fenômeno	ilmiö	fenômeno	N;PRT;SG	N;MASC;SG
draama	drama	draama	drama	N;NOM;SG	N;MASC;SG
kaasun	gas	kaasu	gas	N;GEN;SG	N;MASC;SG
kaasun	gás	kaasu	gás	N;GEN;SG	N;MASC;SG
journalisti	jornalista	journalisti	jornalista	N;NOM;SG	N;MASC;SG
marin	marin	mari	marin	N;NOM;SG	N;MASC;SG
marin	marín	mari	marín	N;NOM;SG	N;MASC;SG
rahoitusta	financiamento	rahoitus	financiamento	N;PRT;SG	N;MASC;SG
rahoitusta	financiamento	rahoitus	financiamento	N;PRT;SG	N;MASC;SG
aktivisti	activista	aktivisti	activista	N;NOM;SG	N;MASC;SG
aktivisti	ativista	aktivisti	ativista	N;NOM;SG	N;MASC;SG
vision	visão	visio	visão	N;GEN;SG	N;FEM;SG
vision	vision	visio	vision	N;GEN;SG	N;MASC;SG
haku	pesquisa	haku	pesquisa	N;NOM;SG	N;FEM;SG
haku	busca	haku	busca	N;NOM;SG	N;FEM;SG
myrskyn	tempestade	myrsky	tempestade	N;GEN;SG	N;FEM;SG
myrskyn	storm	myrsky	storm	N;GEN;SG	N;MASC;SG
pimeä	escura	pimeä	escuro	ADJ;NOM;SG	ADJ;FEM;SG
pimeä	sombrio	pimeä	sombrio	ADJ;NOM;SG	ADJ;MASC;SG
pimeä	escuro	pimeä	escuro	ADJ;NOM;SG	ADJ;MASC;SG
väitteitä	alegações	väite	alegação	N;PRT;PL	N;FEM;PL
sallii	permitindo	sallia	permitir	V;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
sallii	permite	sallia	permitir	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
sallii	autoriza	sallia	autorizar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
käännöksiä	traduções	käännös	tradução	N;PRT;PL	N;FEM;PL
dell	dell	dell	dell	N;NOM;SG	N;MASC;SG
iskujen	atentados	isku	atentado	N;GEN;PL	N;MASC;PL
iskujen	ataques	isku	ataque	N;GEN;PL	N;MASC;PL
robertson	robertson	robertson	robertson	N;NOM;SG	N;MASC;SG
ram	ram	ram	ram	N;NOM;SG	N;MASC;SG
ram	carneiro	ram	carneiro	N;NOM;SG	N;MASC;SG
fyysisesti	fisicamente	fyysisesti	fisicamente	ADV	ADV
anatoli	anatoly	anatoli	anatoly	N;NOM;SG	N;MASC;SG
avain	chave	avain	chave	N;NOM;SG	N;FEM;SG
avain	tecla	avain	tecla	N;NOM;SG	N;FEM;SG
avain	key	avain	key	N;NOM;SG	N;MASC;SG
tuomarina	juíz	tuomari	juíz	N;FRML;SG	N;MASC;SG
tuomarina	juíza	tuomari	juíza	N;FRML;SG	N;FEM;SG
tuomarina	juiz	tuomari	juiz	N;FRML;SG	N;MASC;SG
pohjaa	fundo	pohja	fundo	N;PRT;SG	N;MASC;SG
pohjaa	bottom	pohja	bottom	N;PRT;SG	N;MASC;SG
christine	cristina	christine	cristina	N;NOM;SG	N;FEM;SG
christine	christine	christine	christine	N;NOM;SG	N;FEM;SG
veljet	irmãos	veli	irmão	N;NOM;PL	N;MASC;PL
veljet	brothers	veli	brother	N;NOM;PL	N;MASC;PL
veljet	irmaos	veli	irmao	N;NOM;PL	N;MASC;PL
kutsun	convite	kutsu	convite	N;GEN;SG	N;MASC;SG
piirtää	desenhar	piirtää	desenhar	V;IND;SG;FIN;ACT	V;NFIN
piirtää	desenha	piirtää	desenhar	V;IND;SG;FIN;ACT	V;IND;SG;3;PRS;FIN
piirtää	desenha	piirtää	desenhar	V;IND;SG;FIN;ACT	V;IND;SG;3;PRS;FIN
piirtää	desenhar	piirtää	desenhar	V;IND;SG;FIN;ACT	V;NFIN
piirtää	desenhando	piirtää	desenhar	V;IND;SG;FIN;ACT	V;V.MSDR
studion	estudio	studio	estudio	N;GEN;SG	N;MASC;SG
studion	ateliê	studio	ateliê	N;GEN;SG	N;MASC;SG
studion	studio	studio	studio	N;GEN;SG	N;MASC;SG
studion	estúdio	studio	estúdio	N;GEN;SG	N;MASC;SG
kirjastossa	biblioteca	kirjasto	biblioteca	N;IN+ESS;SG	N;FEM;SG
kirkkaus	brilho	kirkkaus	brilho	N;NOM;SG	N;MASC;SG
aito	verdadeiro	aito	verdadeiro	ADJ;NOM;SG	ADJ;MASC;SG
aito	verdadeira	aito	verdadeiro	ADJ;NOM;SG	ADJ;FEM;SG
aito	genuíno	aito	genuíno	ADJ;NOM;SG	ADJ;MASC;SG
aito	genuína	aito	genuíno	ADJ;NOM;SG	ADJ;FEM;SG
aito	autêntico	aito	autêntico	ADJ;NOM;SG	ADJ;MASC;SG
aito	autêntica	aito	autêntico	ADJ;NOM;SG	ADJ;FEM;SG
aito	legítima	aito	legítimo	ADJ;NOM;SG	ADJ;FEM;SG
aito	legítimo	aito	legítimo	ADJ;NOM;SG	ADJ;MASC;SG
muuri	parede	muuri	parede	N;NOM;SG	N;FEM;SG
muuri	muro	muuri	muro	N;NOM;SG	N;MASC;SG
muuri	mural	muuri	mural	N;NOM;SG	N;MASC;SG
muuri	muralha	muuri	muralha	N;NOM;SG	N;FEM;SG
moldovan	moldavo	moldova	moldavo	N;GEN;SG	N;MASC;SG
moldovan	moldávia	moldova	moldávia	N;GEN;SG	N;FEM;SG
tang	tang	tang	tang	N;NOM;SG	N;MASC;SG
lisääntynyt	aumentado	lisääntyä	aumentar	V;NOM;SG;V.PTCP;ACT	V;MASC;SG;V.PTCP
lisääntynyt	aumentou	lisääntyä	aumentar	V;NOM;SG;V.PTCP;ACT	V;IND;SG;3;PST;FIN
lisääntynyt	aumentada	lisääntyä	aumentar	V;NOM;SG;V.PTCP;ACT	V;FEM;SG;V.PTCP
munat	ovos	muna	ovo	N;NOM;PL	N;MASC;PL
munat	tomates	muna	tomate	N;NOM;PL	N;MASC;PL
munat	bolas	muna	bola	N;NOM;PL	N;FEM;PL
munat	bailes	muna	baile	N;NOM;PL	N;MASC;PL
munat	ovos	muna	ovo	N;NOM;PL	N;MASC;PL
tulokas	novata	tulokas	novato	N;NOM;SG	N;FEM;SG
tulokas	novato	tulokas	novato	N;NOM;SG	N;MASC;SG
tallinnassa	tallinn	tallinta	tallinn	N;IN+ESS;SG	N;MASC;SG
elli	elli	elli	elli	N;NOM;SG	N;MASC;SG
elli	helena	elli	heleno	N;NOM;SG	N;FEM;SG
elli	helen	elli	helen	N;NOM;SG	N;FEM;SG
tuomioistuin	tribunal	tuomio#istuin	tribunal	N;NOM;SG	N;MASC;SG
tuomioistuin	corte	tuomio#istuin	corte	N;NOM;SG	N;MASC;SG
yhtälö	equação	yhtälö	equação	N;NOM;SG	N;FEM;SG
libanonin	libanesa	libanon	libanês	N;GEN;SG	N;FEM;SG
libanonin	libanês	libanon	libanês	N;GEN;SG	N;MASC;SG
libanonin	líbano	libanon	líbano	N;GEN;SG	N;MASC;SG
teot	atos	teko	ato	N;NOM;PL	N;MASC;PL
teot	actos	teko	acto	N;NOM;PL	N;MASC;PL
nestettä	liquido	neste	líquido	N;PRT;SG	N;MASC;SG
päätökset	decisões	päätös	decisão	N;NOM;PL	N;FEM;PL
koiria	cães	koira	cão	N;PRT;PL	N;MASC;PL
koiria	cachorros	koira	cachorro	N;PRT;PL	N;MASC;PL
ranskalaisia	franceses	ranska#lainen	francês	N;PRT;PL	N;MASC;PL
riian	riga	riian	riga	N;GEN;SG	N;MASC;SG
brien	brie	brien	brie	N;NOM;SG	N;MASC;SG
avenue	avenida	avetua	avenida	N;NOM;SG	N;FEM;SG
avenue	avenue	avetua	avenue	N;NOM;SG	N;MASC;SG
yötä	noite	yö	noite	N;PRT;SG	N;FEM;SG
yötä	night	yö	night	N;PRT;SG	N;MASC;SG
suunnitelmia	planos	suunnitelma	plano	N;PRT;PL	N;MASC;PL
polttaa	queimar	polttaa	queimar	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
polttaa	queimando	polttaa	queimar	V;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
polttaa	queimar	polttaa	queimar	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
polttaa	fumar	polttaa	fumar	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
polttaa	fuma	polttaa	fumar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
taitoja	skills	taito	skill	N;PRT;PL	N;MASC;PL
taitoja	habilidades	taito	habilidade	N;PRT;PL	N;FEM;PL
taitoja	aptidões	taito	aptidão	N;PRT;PL	N;FEM;PL
taitoja	competências	taito	competência	N;PRT;PL	N;FEM;PL
prikaati	brigada	prikaati	brigado	N;NOM;SG	N;FEM;SG
vapautuu	lançado	vapautua	lançar	V;IND;SG;3;PRS;FIN;ACT	V;MASC;SG;V.PTCP
vapautuu	libertado	vapautua	libertar	V;IND;SG;3;PRS;FIN;ACT	V;MASC;SG;V.PTCP
vapautuu	liberado	vapautua	liberar	V;IND;SG;3;PRS;FIN;ACT	V;MASC;SG;V.PTCP
vapautuu	liberada	vapautua	liberar	V;IND;SG;3;PRS;FIN;ACT	V;FEM;SG;V.PTCP
vapautuu	divulgado	vapautua	divulgar	V;IND;SG;3;PRS;FIN;ACT	V;MASC;SG;V.PTCP
vapautuu	solto	vapautua	solto	V;IND;SG;3;PRS;FIN;ACT	V;MASC;SG;V.PTCP
winston	winston	winston	winston	N;NOM;SG	N;MASC;SG
liha	carne	liha	carne	N;NOM;SG	N;FEM;SG
liha	meat	liha	meat	N;NOM;SG	N;MASC;SG
liha	carne	liha	carne	N;NOM;SG	N;FEM;SG
liha	polpa	liha	polpa	N;NOM;SG	N;FEM;SG
rikhard	richard	rikhard	richard	N;NOM;SG	N;MASC;SG
rikhard	ricardo	rikhard	ricardo	N;NOM;SG	N;MASC;SG
nesteen	liquido	neste	líquido	N;GEN;SG	N;MASC;SG
poikkeus	excepção	poikkeus	excepção	N;NOM;SG	N;FEM;SG
poikkeus	exceção	poikkeus	exceção	N;NOM;SG	N;FEM;SG
poikkeus	isenção	poikkeus	isenção	N;NOM;SG	N;FEM;SG
poikkeus	derrogação	poikkeus	derrogação	N;NOM;SG	N;FEM;SG
demokratia	democracia	demokratia	democracia	N;NOM;SG	N;FEM;SG
kieltäytyy	recusando	kieltäytyä	recusar	V;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
älykäs	esperta	älykäs	esperto	ADJ;NOM;SG	ADJ;FEM;SG
älykäs	esperto	älykäs	esperto	ADJ;NOM;SG	ADJ;MASC;SG
älykäs	inteligente	älykäs	inteligente	ADJ;NOM;SG	ADJ;MASC;SG
älykäs	inteligente	älykäs	inteligente	ADJ;NOM;SG	ADJ;MASC;SG
älykäs	esperta	älykäs	esperto	ADJ;NOM;SG	ADJ;FEM;SG
älykäs	esperto	älykäs	esperto	ADJ;NOM;SG	ADJ;MASC;SG
älykäs	inteligente	älykäs	inteligente	ADJ;NOM;SG	ADJ;MASC;SG
automaattinen	automático	automaattinen	automático	ADJ;NOM;SG	ADJ;MASC;SG
automaattinen	automático	automaattinen	automático	ADJ;NOM;SG	ADJ;MASC;SG
automaattinen	automática	automaattinen	automático	ADJ;NOM;SG	ADJ;FEM;SG
tumman	escura	tumma	escuro	ADJ;GEN;SG	ADJ;FEM;SG
tumman	sombrio	tumma	sombrio	ADJ;GEN;SG	ADJ;MASC;SG
tumman	escuro	tumma	escuro	ADJ;GEN;SG	ADJ;MASC;SG
fleming	fleming	fleming	fleming	N;NOM;SG	N;MASC;SG
sandra	sandra	sandra	sandra	N;NOM;SG	N;FEM;SG
rakennelmat	construções	rakennelma	construção	N;NOM;PL	N;FEM;PL
etninen	étnico	etninen	étnico	ADJ;NOM;SG	ADJ;MASC;SG
hypännyt	pulou	hypätä	pular	V;NOM;SG;V.PTCP;ACT	V;IND;SG;3;PST;FIN
hypännyt	saltou	hypätä	saltar	V;NOM;SG;V.PTCP;ACT	V;IND;SG;3;PST;FIN
halu	desejo	halu	desejo	N;NOM;SG	N;MASC;SG
tanssia	dançar	tanssia	dançar	V;SG;NFIN;ACT	V;NFIN
