hän	그녀는	hän	그녀+는	PRO;NOM;SG;3	PRO
voittaja	우승자	voittaja	우승자	N;NOM;SG	N
voittaja	승자	voittaja	승자	N;NOM;SG	N
tiedot	정보	tieto	정보	N;NOM;PL	N
tiedot	정보	tieto	정보	N;NOM;PL	N
tiedot	자료	tieto	자료	N;NOM;PL	N
tiedot	데이터	tieto	데이터	N;NOM;PL	N
tiedot	세부사항	tieto	세부+사항	N;NOM;PL	N
ryhmän	집단	ryhmä	집단	N;GEN;SG	N
kapteeni	대위	kapteeni	대위	N;NOM;SG	N
kapteeni	선장	kapteeni	선장	N;NOM;SG	N
elokuvissa	영화	elo#kuva	영화	N;IN+ESS;PL	N
jää	머무르지	jäädä	머무르+지	V;IND;SG;3;PRS;FIN;ACT	V
jää	머물러	jäädä	머무르+어	V;IND;SG;3;PRS;FIN;ACT	V
jää	머무르고	jäädä	머무르+고	V;IND;SG;3;PRS;FIN;ACT	V
selvästi	명백히	selvästi	명백+히	ADV	ADV
selvästi	명백히	selvästi	명백+히	ADV	ADV
kuoleman	죽음	kuolema	죽음	N;GEN;SG	N
kuoleman	사망	kuolema	사망	N;GEN;SG	N
filosofian	철학	filosofia	철학	N;GEN;SG	N
äiti	어머니	äiti	어머니	N;NOM;SG	N
silti	아직	silti	아직	ADV	ADV
ihmiset	인간들	ihminen	인간+들	N;NOM;PL	N
ihmiset	인간	ihminen	인간	N;NOM;PL	N
ihmiset	국민	ihminen	국민	N;NOM;PL	N
ihmiset	사람	ihminen	사람	N;NOM;PL	N
ihmiset	사람들	ihminen	사람+들	N;NOM;PL	N
romaani	소설	romaani	소설	N;NOM;SG	N
lasten	어린이들	lapsi	어린이+들	N;GEN;PL	N
lasten	자녀	lapsi	자녀	N;GEN;PL	N
lasten	어린이	lapsi	어린이	N;GEN;PL	N
lasten	아이들	lapsi	아이+들	N;GEN;PL	N
ilta	저녁	ilta	저녁	N;NOM;SG	N
tavallisesti	일반적으로	tavallisesti	일반+적+으로	ADV	ADV
tavallisesti	일반적으로	tavallisesti	일반+적+으로	ADV	ADV
päivä	하루	päivä	하루	N;NOM;SG	N
ohjaaja	감독	ohjaaja	감독	N;NOM;SG	N
arkkitehti	건축가	arkkitehti	건축가	N;NOM;SG	N
arkkitehti	건축	arkkitehti	건축	N;NOM;SG	N
muuttaa	바뀌기	muuttaa	바뀌+기	V;SG;NFIN;ACT	V
muuttaa	바뀌기	muuttaa	바뀌+기	V;SG;NFIN;ACT	V
muuttaa	바꾸기	muuttaa	바꾸+기	V;SG;NFIN;ACT	V
tiedosto	파일	tiedosto	파일	N;NOM;SG	N
malli	모델	malli	모델	N;NOM;SG	N
malli	모형	malli	모형	N;NOM;SG	N
malli	템플릿	malli	템플릿	N;NOM;SG	N
järvi	호수	järvi	호수	N;NOM;SG	N
tieto	지식인	tieto	지식인	N;NOM;SG	N
tieto	지식	tieto	지식	N;NOM;SG	N
musiikkia	음악	musiikki	음악	N;PRT;SG	N
musiikkia	뮤직	musiikki	뮤직	N;PRT;SG	N
koulun	학교	koulu	학교	N;GEN;SG	N
koulun	학교는	koulu	학교+는	N;GEN;SG	N
antiikin	골동품	antiikki	골동품	N;GEN;SG	N
antiikin	고대	antiikki	고대	N;GEN;SG	N
antiikin	고고학	antiikki	고고학	N;GEN;SG	N
antiikin	골동품	antiikki	골동품	N;GEN;SG	N
tarkoituksena	목적	tarkoitus	목적	N;FRML;SG	N
elämä	생명	elämä	생명	N;NOM;SG	N
elämä	생활	elämä	생활	N;NOM;SG	N
elämä	인생	elämä	인생	N;NOM;SG	N
musiikki	음악	musiikki	음악	N;NOM;SG	N
musiikki	뮤직	musiikki	뮤직	N;NOM;SG	N
maata	나라	maa	나라	N;PRT;SG	N
maata	국가	maa	국가	N;PRT;SG	N
kylässä	마을	kylä	마을	N;IN+ESS;SG	N
ulkopuolella	밖에서	ulkopuolella	밖+에서	ADV	ADV
löytää	찾기	löytää	찾+기	V;SG;NFIN;ACT	V
löytää	찾기	löytää	찾+기	V;SG;NFIN;ACT	V
kokoelma	컴필레이션	kokoelma	컴필레이션	N;NOM;SG	N
kokoelma	모음집	kokoelma	모음집	N;NOM;SG	N
vaiheessa	무대	vaihe	무대	N;IN+ESS;SG	N
kuvia	그림	kuva	그림	N;PRT;PL	N
kuvia	사진	kuva	사진	N;PRT;PL	N
kuvia	사진들	kuva	사진+들	N;PRT;PL	N
kuvia	사진	kuva	사진	N;PRT;PL	N
kuvia	사진들	kuva	사진+들	N;PRT;PL	N
kuvia	픽처스	kuva	픽처스	N;PRT;PL	N
armeija	군사	armeija	군사	N;NOM;SG	N
armeija	육군	armeija	육군	N;NOM;SG	N
armeija	군대	armeija	군대	N;NOM;SG	N
ihmisiä	국민	ihminen	국민	N;PRT;PL	N
ihmisiä	사람	ihminen	사람	N;PRT;PL	N
ihmisiä	사람들	ihminen	사람+들	N;PRT;PL	N
kenraali	장군	kenraali	장군	N;NOM;SG	N
kenraali	일반	kenraali	일반	N;NOM;SG	N
runoilija	시인	runoilija	시인	N;NOM;SG	N
korkeus	키는	korkeus	키+는	N;NOM;SG	N
lopetti	끝내기	lopettaa	끝내+기	V;IND;SG;3;PST;FIN;ACT	V
lopetti	중단됨	lopettaa	중단+되+ㄴ	V;IND;SG;3;PST;FIN;ACT	V
jatkaa	계속하기	jatkaa	계속+하+기	V;IND;SG;3;PRS;FIN;ACT	V
version	버전	versio	버전	N;GEN;SG	N
muodossa	형태	muoto	형태	N;IN+ESS;SG	N
muodossa	양식	muoto	양식	N;IN+ESS;SG	N
muodossa	포맷	muoto	포맷	N;IN+ESS;SG	N
numero	숫자	numero	숫자	N;NOM;SG	N
numero	번호	numero	번호	N;NOM;SG	N
kuvan	사진	kuva	사진	N;GEN;SG	N
kuvan	그림	kuva	그림	N;GEN;SG	N
liitto	동맹	liitto	동맹	N;NOM;SG	N
liitto	연맹	liitto	연맹	N;NOM;SG	N
liitto	연방	liitto	연방	N;NOM;SG	N
todennäköisesti	아마도	toden#näköisesti	아마도	ADV	ADV
todennäköisesti	아마	toden#näköisesti	아마	ADV	ADV
tilanne	상태	tilanne	상태	N;NOM;SG	N
tilanne	상황	tilanne	상황	N;NOM;SG	N
tilanne	상황이	tilanne	상황+이	N;NOM;SG	N
lentoasema	공항	lento#asema	공항	N;NOM;SG	N
lentoasema	국제공항	lento#asema	국제공항	N;NOM;SG	N
osuus	비율	osuus	비율	N;NOM;SG	N
osuus	공유	osuus	공유	N;NOM;SG	N
rakennus	건물	rakennus	건물	N;NOM;SG	N
rakennus	건축	rakennus	건축	N;NOM;SG	N
rakennus	빌딩	rakennus	빌딩	N;NOM;SG	N
ohjelman	프로그램	ohjelma	프로그램	N;GEN;SG	N
punainen	붉은	punainen	붉+ㄴ	ADJ;NOM;SG	ADJ
artikkelit	기사	artikkeli	기사	N;NOM;PL	N
ihminen	사람	ihminen	사람	N;NOM;SG	N
ihminen	인간	ihminen	인간	N;NOM;SG	N
ihminen	인체	ihminen	인체	N;NOM;SG	N
stadion	경기장	stadion	경기장	N;NOM;SG	N
stadion	스타디움	stadion	스타디움	N;NOM;SG	N
korkea	높음	korkea	높음	ADJ;NOM;SG	ADJ
sukunimi	성씨	suku#nimi	성씨	N;NOM;SG	N
oikeus	법정	oikeus	법정	N;NOM;SG	N
oikeus	재판소	oikeus	재판소	N;NOM;SG	N
kappaleita	트랙	kappale	트랙	N;PRT;PL	N
kappaleita	노래	kappale	노래	N;PRT;PL	N
lista	목록	lista	목록	N;NOM;SG	N
lista	명단	lista	명단	N;NOM;SG	N
kulttuuri	문화	kulttuuri	문화	N;NOM;SG	N
takana	뒤에	takana	뒤+에	ADV	ADV
jalkapallon	축구	jalka#pallo	축구	N;GEN;SG	N
jalkapallon	미식축구	jalka#pallo	미식+축구	N;GEN;SG	N
jalkapallon	풋볼	jalka#pallo	풋볼	N;GEN;SG	N
tuotanto	생산	tuotanto	생산	N;NOM;SG	N
tuotanto	제작	tuotanto	제작	N;NOM;SG	N
museo	박물관	museo	박물관	N;NOM;SG	N
valkoinen	하얗게	valkoinen	하얗+게	ADJ;NOM;SG	ADJ
esitys	모션	esitys	모션	N;NOM;SG	N
esitys	공연	esitys	공연	N;NOM;SG	N
esitys	성능	esitys	성능	N;NOM;SG	N
miehet	멘트	mies	멘트	N;NOM;PL	N
miehet	남성	mies	남성	N;NOM;PL	N
miehet	남자	mies	남자	N;NOM;PL	N
turnauksen	토너먼트	turnaus	토너먼트	N;GEN;SG	N
turnauksen	대회	turnaus	대회	N;GEN;SG	N
nuori	젊은	nuori	젊+ㄴ	ADJ;NOM;SG	ADJ
virallisesti	공식적으로	virallisesti	공식+적+으로	ADV	ADV
hahmo	성격	hahmo	성격	N;NOM;SG	N
hahmo	문자	hahmo	문자	N;NOM;SG	N
hahmo	인물	hahmo	인물	N;NOM;SG	N
hahmo	그림	hahmo	그림	N;NOM;SG	N
näkyy	표시됨	näkyä	표시+되+ㄴ	V;IND;SG;3;PRS;FIN;ACT	V
paikalla	현재	paikka	현재	N;AT+ESS
;SG	N
paikalla	선물	paikka	선물	N;AT+ESS
;SG	N
käy	방문하기	käydä	방문+하+기	V;IMP;SG;2;FIN;ACT	V
merkitys	관련성	merkitys	관련성	N;NOM;SG	N
merkitys	중요성	merkitys	중요성	N;NOM;SG	N
merkitys	의미	merkitys	의미	N;NOM;SG	N
julkaissut	출판됨	julkaista	출판+되+ㄴ	V;NOM;SG;V.PTCP;ACT	V
sanoi	말했다	sanoa	말하+었+다	V;IND;SG;3;PST;FIN;ACT	V
nainen	여자	nainen	여자	N;NOM;SG	N
nainen	여성	nainen	여성	N;NOM;SG	N
nainen	여성	nainen	여성	N;NOM;SG	N
mestari	챔피언	mestari	챔피언	N;NOM;SG	N
mestari	마스터스	mestari	마스터스	N;NOM;SG	N
mestari	챔피언	mestari	챔피언	N;NOM;SG	N
päättyy	끝내기	päättyä	끝내+기	V;IND;SG;3;PRS;FIN;ACT	V
poistettiin	삭제됨	poistaa	삭제되+ㄴ	V;IND;PST;FIN;PASS	V
poistettiin	삭제함	poistaa	삭제+하+ㅁ	V;IND;PST;FIN;PASS	V
poistettiin	삭제되었습니다	poistaa	삭제+되+었+습니다	V;IND;PST;FIN;PASS	V
poistettiin	삭제됨	poistaa	삭제되+ㄴ	V;IND;PST;FIN;PASS	V
poistettiin	삭제되었습니다	poistaa	삭제+되+었+습니다	V;IND;PST;FIN;PASS	V
ammatti	전문	ammatti	전문	N;NOM;SG	N
ammatti	직업	ammatti	직업	N;NOM;SG	N
ammatti	점령	ammatti	점령	N;NOM;SG	N
radan	트랙	rata	트랙	N;GEN;SG	N
radan	추적	rata	추적	N;GEN;SG	N
auton	자동차	auto	자동차	N;GEN;SG	N
auton	차량	auto	차량	N;GEN;SG	N
alueilla	영역	alue	영역	N;AT+ESS
;PL	N
lyhyt	짧은	lyhyt	짧+ㄴ	ADJ;NOM;SG	ADJ
paikka	장소	paikka	장소	N;NOM;SG	N
muoto	형태	muoto	형태	N;NOM;SG	N
muoto	모양	muoto	모양	N;NOM;SG	N
muoto	형태	muoto	형태	N;NOM;SG	N
muoto	양식	muoto	양식	N;NOM;SG	N
muoto	포맷	muoto	포맷	N;NOM;SG	N
elämän	생명	elämä	생명	N;GEN;SG	N
elämän	생활	elämä	생활	N;GEN;SG	N
elämän	인생	elämä	인생	N;GEN;SG	N
löydetty	발견됨	löytää	발견+되+ㄴ	V;NOM;SG;V.PTCP;PASS	V
löydetty	찾았다	löytää	찾+았+다	V;NOM;SG;V.PTCP;PASS	V
löydetty	찾았습니다	löytää	찾+았+습니다	V;NOM;SG;V.PTCP;PASS	V
löydetty	발견됨	löytää	발견+되+ㄴ	V;NOM;SG;V.PTCP;PASS	V
sopimus	거래	sopimus	거래	N;NOM;SG	N
sopimus	협정	sopimus	협정	N;NOM;SG	N
sopimus	합의	sopimus	합의	N;NOM;SG	N
sopimus	계약	sopimus	계약	N;NOM;SG	N
sopimus	조약	sopimus	조약	N;NOM;SG	N
käytöstä	행동	käyttö	행동	N;IN+ABL;SG	N
käytöstä	동작	käyttö	동작	N;IN+ABL;SG	N
käytöstä	행위	käyttö	행위	N;IN+ABL;SG	N
uran	경력	ura	경력	N;GEN;SG	N
uran	직업	ura	직업	N;GEN;SG	N
useimmiten	주로	useimmiten	주로	ADV	ADV
äänestys	투표	äänestys	투표	N;NOM;SG	N
äänestys	투표	äänestys	투표	N;NOM;SG	N
stadium	경기장	stadium	경기장	N;NOM;SG	N
stadium	스타디움	stadium	스타디움	N;NOM;SG	N
suuntaan	방향	suunta	방향	N;IN+ALL;SG	N
alueet	지역	alue	지역	N;NOM;PL	N
alueet	영역	alue	영역	N;NOM;PL	N
tehtävä	할당	tehtävä	할당	N;NOM;SG	N
tehtävä	작업	tehtävä	작업	N;NOM;SG	N
tehtävä	선교	tehtävä	선교	N;NOM;SG	N
henkilöä	사람	henkilö	사람	N;PRT;SG	N
käyttäjän	사용자	käyttäjä	사용자	N;GEN;SG	N
ongelmia	문제	ongelma	문제	N;PRT;PL	N
ongelmia	문제	ongelma	문제	N;PRT;PL	N
ongelmia	쟁점	ongelma	쟁점	N;PRT;PL	N
ongelmia	문제	ongelma	문제	N;PRT;PL	N
myi	팔렸다	myydä	팔리+었+다	V;IND;SG;3;PST;FIN;ACT	V
maailmassa	세상	maailma	세상	N;IN+ESS;SG	N
maailmassa	세계	maailma	세계	N;IN+ESS;SG	N
ongelma	문제	ongelma	문제	N;NOM;SG	N
koneen	머신	kone	머신	N;GEN;SG	N
koneen	기계	kone	기계	N;GEN;SG	N
sijoitus	투자	sijoitus	투자	N;NOM;SG	N
sijoitus	투자	sijoitus	투자	N;NOM;SG	N
max	최대	max	최대	N;NOM;SG	N
lisätä	추가하기	lisätä	추가+하+기	V;SG;NFIN;ACT	V
taistelun	전투	taistelu	전투	N;GEN;SG	N
eteenpäin	앞으로	eteenpäin	앞+으로	ADV	ADV
tavoitteena	조준	tavoite	조준	N;FRML;SG	N
päättää	결정하기	päättää	결정+하+기	V;IND;SG;3;PRS;FIN;ACT	V
tietoja	정보	tieto	정보	N;PRT;PL	N
tietoja	정보	tieto	정보	N;PRT;PL	N
tietoja	자료	tieto	자료	N;PRT;PL	N
tietoja	데이터	tieto	데이터	N;PRT;PL	N
vaikutteita	영향	vaikute	영향	N;PRT;PL	N
uudestaan	다시	uudestaan	다시	ADV	ADV
uudestaan	또다시	uudestaan	또다시	ADV	ADV
ääni	소리	ääni	소리	N;NOM;SG	N
ääni	목소리	ääni	목소리	N;NOM;SG	N
ääni	음성	ääni	음성	N;NOM;SG	N
ääni	오디오	ääni	오디오	N;NOM;SG	N
lähteet	출처	lähteä	출처	N;NOM;PL	N
listan	목록	lista	목록	N;GEN;SG	N
listan	명단	lista	명단	N;GEN;SG	N
vaikutus	영향	vaikutus	영향	N;NOM;SG	N
vaikutus	영향	vaikutus	영향	N;NOM;SG	N
vaikutus	효과	vaikutus	효과	N;NOM;SG	N
vaikutus	영향	vaikutus	영향	N;NOM;SG	N
vaikutus	효과	vaikutus	효과	N;NOM;SG	N
syytä	비난	syy	비난	N;PRT;SG	N
kirjallisuuden	문학	kirjallisuus	문학	N;GEN;SG	N
kirjallisuuden	문학	kirjallisuus	문학	N;GEN;SG	N
komentaja	지휘관	komentaja	지휘관	N;NOM;SG	N
komentaja	사령관	komentaja	사령관	N;NOM;SG	N
data	자료	data	자료	N;NOM;SG	N
data	데이터	data	데이터	N;NOM;SG	N
naiset	여자들	nainen	여자+들	N;NOM;PL	N
naiset	여자	nainen	여자	N;NOM;PL	N
naiset	여성	nainen	여성	N;NOM;PL	N
jakaa	공유해	jakaa	공유+하+어	V;SG;NFIN;ACT	V
jakaa	공유하기	jakaa	공유+하+기	V;SG;NFIN;ACT	V
ulkonäkö	외모	ulko#näkö	외모	N;NOM;SG	N
ulkonäkö	출연	ulko#näkö	출연	N;NOM;SG	N
ulkonäkö	외모	ulko#näkö	외모	N;NOM;SG	N
ulkonäkö	모양	ulko#näkö	모양	N;NOM;SG	N
ulkonäkö	출연	ulko#näkö	출연	N;NOM;SG	N
toimitusjohtaja	최고경영자	toimitus#johtaja	최고+경영자	N;NOM;SG	N
toisinaan	가끔	toisinaan	가끔	ADV	ADV
toisinaan	때때로	toisinaan	때때로	ADV	ADV
toisinaan	가끔	toisinaan	가끔	ADV	ADV
toisinaan	때때로	toisinaan	때때로	ADV	ADV
varmaan	아마도	varmaan	아마도	ADV	ADV
varmaan	아마	varmaan	아마	ADV	ADV
tarina	이야기	tarina	이야기	N;NOM;SG	N
tarina	스토리	tarina	스토리	N;NOM;SG	N
tarina	소식	tarina	소식	N;NOM;SG	N
rooli	역할	rooli	역할	N;NOM;SG	N
todella	정말로	todella	정말로	ADV	ADV
todella	정말	todella	정말	ADV	ADV
puolustaja	수비수	puolustaja	수비수	N;NOM;SG	N
asukkaita	주민들	asukas	주민+들	N;PRT;PL	N
historiaa	역사	historia	역사	N;PRT;SG	N
historiaa	내역	historia	내역	N;PRT;SG	N
historiaa	기록	historia	기록	N;PRT;SG	N
pohjoiseen	북부	pohjoinen	북부	N;IN+ALL;SG	N
pohjoiseen	북쪽	pohjoinen	북+쪽	N;IN+ALL;SG	N
eläkkeelle	은퇴	eläke	은퇴	N;AT+ALL;SG	N
eläkkeelle	은퇴	eläke	은퇴	N;AT+ALL;SG	N
eläkkeelle	은퇴	eläke	은퇴	N;AT+ALL;SG	N
eläkkeelle	퇴직	eläke	퇴직	N;AT+ALL;SG	N
eläkkeelle	은퇴	eläke	은퇴	N;AT+ALL;SG	N
eläkkeelle	퇴직	eläke	퇴직	N;AT+ALL;SG	N
laki	법칙	laki	법칙	N;NOM;SG	N
laki	법률	laki	법률	N;NOM;SG	N
laki	법학	laki	법학	N;NOM;SG	N
heimo	부족	heimo	부족	N;NOM;SG	N
valmentaja	코치	valmentaja	코치	N;NOM;SG	N
tuki	지원	tuki	지원	N;NOM;SG	N
tuki	후원	tuki	후원	N;NOM;SG	N
teksti	텍스트	teksti	텍스트	N;NOM;SG	N
teksti	문자	teksti	문자	N;NOM;SG	N
teksti	문구	teksti	문구	N;NOM;SG	N
show	공연	show	공연	N;NOM;SG	N
lapset	애들	lapsi	애+들	N;NOM;PL	N
lapset	아이들	lapsi	아이+들	N;NOM;PL	N
lapset	어린이	lapsi	어린이	N;NOM;PL	N
lapset	어린이들	lapsi	어린이+들	N;NOM;PL	N
lapset	자녀	lapsi	자녀	N;NOM;PL	N
lapset	어린이	lapsi	어린이	N;NOM;PL	N
lapset	아이들	lapsi	아이+들	N;NOM;PL	N
lähetti	전송	lähettää	전송	N;NOM;SG	N
ohjelma	프로그램	ohjelma	프로그램	N;NOM;SG	N
raja	한계	raja	한계	N;NOM;SG	N
raja	제한	raja	제한	N;NOM;SG	N
raja	경계	raja	경계	N;NOM;SG	N
raja	국경	raja	국경	N;NOM;SG	N
raja	경계	raja	경계	N;NOM;SG	N
liike	업체	liike	업체	N;NOM;SG	N
liike	사업	liike	사업	N;NOM;SG	N
liike	모션	liike	모션	N;NOM;SG	N
liike	운동	liike	운동	N;NOM;SG	N
yhdistys	협회	yhdistys	협회	N;NOM;SG	N
vaihtelee	다양함	vaihdella	다양+하+ㅁ	V;IND;SG;3;PRS;FIN;ACT	V
kisat	게임	kisa	게임	N;NOM;PL	N
laaja	넓은	laaja	넓+ㄴ	ADJ;NOM;SG	ADJ
laaja	넓은	laaja	넓+ㄴ	ADJ;NOM;SG	ADJ
talli	안정화	talli	안정화	N;NOM;SG	N
talli	안정환	talli	안정환	N;NOM;SG	N
talli	안정적	talli	안정+적	N;NOM;SG	N
paavi	교황	paavi	교황	N;NOM;SG	N
luultavasti	아마도	luultavasti	아마도	ADV	ADV
luultavasti	아마	luultavasti	아마	ADV	ADV
nimitys	예약	nimitys	예약	N;NOM;SG	N
nimitys	명명법	nimitys	명명법	N;NOM;SG	N
henkilöt	국민	henkilö	국민	N;NOM;PL	N
henkilöt	사람	henkilö	사람	N;NOM;PL	N
henkilöt	사람들	henkilö	사람+들	N;NOM;PL	N
vettä	물이	vesi	물+이	N;PRT;SG	N
power	전력	power	전력	N;NOM;SG	N
power	권력	power	권력	N;NOM;SG	N
video	비디오	video	비디오	N;NOM;SG	N
tutkimuksen	공부	tutkimus	공부	N;GEN;SG	N
tutkimuksen	연구	tutkimus	연구	N;GEN;SG	N
tutkimuksen	설문조사	tutkimus	설문조사	N;GEN;SG	N
tutkimuksen	조사	tutkimus	조사	N;GEN;SG	N
tutkimuksen	연구	tutkimus	연구	N;GEN;SG	N
seurakunta	교회	seura#kunta	교회	N;NOM;SG	N
elämää	생명	elämä	생명	N;PRT;SG	N
elämää	생활	elämä	생활	N;PRT;SG	N
elämää	인생	elämä	인생	N;PRT;SG	N
osasto	부서	osasto	부서	N;NOM;SG	N
osasto	제목	osasto	제목	N;NOM;SG	N
kilpailut	대회	kilpailu	대회	N;NOM;PL	N
käyttäjät	사용자	käyttäjä	사용자	N;NOM;PL	N
käyttäjät	사용자	käyttäjä	사용자	N;NOM;PL	N
jakso	섹션	jaksaa	섹션	N;NOM;SG	N
jakso	기간	jaksaa	기간	N;NOM;SG	N
jakso	시대	jaksaa	시대	N;NOM;SG	N
vaikea	어려운	vaikea	어렵+ㄴ	ADJ;NOM;SG	ADJ
yksin	홀로	yksin	홀로	ADV	ADV
yksin	혼자	yksin	혼자	ADV	ADV
kesto	기간	kesto	기간	N;NOM;SG	N
laivasto	해군	laivasto	해군	N;NOM;SG	N
laivasto	함대	laivasto	함대	N;NOM;SG	N
tekijä	인자	tekijä	인자	N;NOM;SG	N
tekijä	요인	tekijä	요인	N;NOM;SG	N
tekijä	작가	tekijä	작가	N;NOM;SG	N
tekijä	저자	tekijä	저자	N;NOM;SG	N
tekijä	제작자	tekijä	제작자	N;NOM;SG	N
tekijä	작성자	tekijä	작성자	N;NOM;SG	N
kehitys	개발	kehitys	개발	N;NOM;SG	N
kehitys	발달	kehitys	발달	N;NOM;SG	N
kehitys	진화	kehitys	진화	N;NOM;SG	N
kehitys	진화론	kehitys	진화론	N;NOM;SG	N
osat	부품	osa	부품	N;NOM;PL	N
osat	부분	osa	부분	N;NOM;PL	N
osat	구성요소	osa	구성+요소	N;NOM;PL	N
osat	부품	osa	부품	N;NOM;PL	N
osat	성분	osa	성분	N;NOM;PL	N
operaatio	작동	operaatio	작동	N;NOM;SG	N
operaatio	작전	operaatio	작전	N;NOM;SG	N
tutkimus	공부	tutkimus	공부	N;NOM;SG	N
tutkimus	연구	tutkimus	연구	N;NOM;SG	N
tutkimus	조사	tutkimus	조사	N;NOM;SG	N
tutkimus	수사	tutkimus	수사	N;NOM;SG	N
tutkimus	설문조사	tutkimus	설문조사	N;NOM;SG	N
tutkimus	조사	tutkimus	조사	N;NOM;SG	N
tutkimus	연구	tutkimus	연구	N;NOM;SG	N
löysi	찾았다	löytää	찾+았+다	V;IND;SG;3;PST;FIN;ACT	V
löysi	찾았습니다	löytää	찾+았+습니다	V;IND;SG;3;PST;FIN;ACT	V
löysi	발견됨	löytää	발견+되+ㄴ	V;IND;SG;3;PST;FIN;ACT	V
kone	머신	kone	머신	N;NOM;SG	N
kone	기계	kone	기계	N;NOM;SG	N
kone	비행기	kone	비행기	N;NOM;SG	N
maailmaa	세상	maailma	세상	N;PRT;SG	N
maailmaa	세계	maailma	세계	N;PRT;SG	N
erät	상품	erä	상품	N;NOM;PL	N
erät	항목	erä	항목	N;NOM;PL	N
erät	품목	erä	품목	N;NOM;PL	N
erät	아이템	erä	아이템	N;NOM;PL	N
albumia	앨범	albumi	앨범	N;PRT;SG	N
albumia	음반	albumi	음반	N;PRT;SG	N
suunniteltu	예정된	suunnitella	예정+되+ㄴ	V;NOM;SG;V.PTCP;PASS	V
roolit	역할	rooli	역할	N;NOM;PL	N
työn	직업	työ	직업	N;GEN;SG	N
työn	직장	työ	직장	N;GEN;SG	N
työn	작업	työ	작업	N;GEN;SG	N
palkinnot	보상	palkinto	보상	N;NOM;PL	N
palkinnot	수상	palkinto	수상	N;NOM;PL	N
pelaajan	재생기	pelaaja	재생기	N;GEN;SG	N
pelaajan	선수	pelaaja	선수	N;GEN;SG	N
teokset	작동	teos	작동	N;NOM;PL	N
teokset	작품	teos	작품	N;NOM;PL	N
pisteitä	점수	piste	점수	N;PRT;PL	N
tyypillisesti	일반적으로	tyypillisesti	일반+적+으로	ADV	ADV
saatu	받았습니다	saada	받+았+습니다	V;NOM;SG;V.PTCP;PASS	V
saatu	받은	saada	받+ㄴ	V;NOM;SG;V.PTCP;PASS	V
työtä	직업	työ	직업	N;PRT;SG	N
työtä	직장	työ	직장	N;PRT;SG	N
työtä	작업	työ	작업	N;PRT;SG	N
leveys	위도	leveys	위도	N;NOM;SG	N
leveys	너비	leveys	너비	N;NOM;SG	N
omistaja	소유자	omistaja	소유자	N;NOM;SG	N
laina	융자	laina	융자	N;NOM;SG	N
laina	대출	laina	대출	N;NOM;SG	N
rakennuksen	건물	rakennus	건물	N;GEN;SG	N
rakennuksen	건축	rakennus	건축	N;GEN;SG	N
rakennuksen	빌딩	rakennus	빌딩	N;GEN;SG	N
ohjaus	통제	ohjaus	통제	N;NOM;SG	N
ohjaus	제어	ohjaus	제어	N;NOM;SG	N
ohjaus	복음	ohjaus	복음	N;NOM;SG	N
ohjaus	스티어링	ohjaus	스티어링	N;NOM;SG	N
ohjaus	핸들링	ohjaus	핸들링	N;NOM;SG	N
jatkuvasti	지속적으로	jatkuvasti	지속+적+으로	ADV	ADV
jatkuvasti	끊임없이	jatkuvasti	끊임없이	ADV	ADV
jatkuvasti	지속적으로	jatkuvasti	지속+적+으로	ADV	ADV
kysymys	질문	kysymys	질문	N;NOM;SG	N
tunnus	기호	tunnus	기호	N;NOM;SG	N
tunnus	상징	tunnus	상징	N;NOM;SG	N
esimerkki	예제	esi#merkki	예제	N;NOM;SG	N
esimerkki	예시	esi#merkki	예시	N;NOM;SG	N
merkitystä	관련성	merkitys	관련성	N;PRT;SG	N
asukkaat	주민들	asukas	주민+들	N;NOM;PL	N
muutoksia	변화	muutos	변화	N;PRT;PL	N
muutoksia	변경	muutos	변경	N;PRT;PL	N
vesi	물이	vesi	물+이	N;NOM;SG	N
lakkautettiin	폐지됨	lakkauttaa	폐지+되+ㄴ	V;IND;PST;FIN;PASS	V
opettaja	교사	opettaja	교사	N;NOM;SG	N
opettaja	스승	opettaja	스승	N;NOM;SG	N
lehdet	나뭇잎	lehti	나뭇잎	N;NOM;PL	N
lehdet	신문	lehti	신문	N;NOM;PL	N
teatteri	연극	teatteri	연극	N;NOM;SG	N
teatteri	극장	teatteri	극장	N;NOM;SG	N
teatteri	영화관	teatteri	영화관	N;NOM;SG	N
teatteri	연극	teatteri	연극	N;NOM;SG	N
teatteri	극장	teatteri	극장	N;NOM;SG	N
loi	만들었습니다	luo	만들+었+습니다	V;IND;SG;3;PST;FIN;ACT	V
keskustelua	논의	keskustelu	논의	N;PRT;SG	N
keskustelua	대화	keskustelu	대화	N;PRT;SG	N
keskustelua	논쟁	keskustelu	논쟁	N;PRT;SG	N
moottori	모터	moottori	모터	N;NOM;SG	N
moottori	전동기	moottori	전동기	N;NOM;SG	N
matkan	여행	matka	여행	N;GEN;SG	N
matkan	여행	matka	여행	N;GEN;SG	N
aloittaa	시작하기	aloittaa	시작+하+기	V;IND;SG;3;PRS;FIN;ACT	V
leo	사자자리	leo	사자자리	N;NOM;SG	N
mahdollisuus	가능성	mahdollisuus	가능성	N;NOM;SG	N
kanava	채널	kanava	채널	N;NOM;SG	N
erikseen	따로	erikseen	따로	ADV	ADV
erikseen	별도로	erikseen	별도+로	ADV	ADV
erikseen	따로	erikseen	따로	ADV	ADV
