con	ar	con	ar	ADP	ADP
color	krāsu	color	krāsa	N;MASC;SG	N;ACC;FEM;SG
color	krāsa	color	krāsa	N;MASC;SG	N;NOM;FEM;SG
distrito	rajons	distrito	rajons	N;MASC;SG	N;NOM;MASC;SG
distrito	apgabals	distrito	apgabals	N;MASC;SG	N;NOM;MASC;SG
superficie	virsma	superficie	virsma	N;FEM;SG	N;NOM;FEM;SG
superficie	teritorija	superficie	teritorija	N;FEM;SG	N;NOM;FEM;SG
superficie	platība	superficie	platība	N;FEM;SG	N;NOM;FEM;SG
superficie	apgabals	superficie	apgabals	N;FEM;SG	N;NOM;MASC;SG
superficie	laukums	superficie	laukums	N;FEM;SG	N;NOM;MASC;SG
copa	kauss	copa	kauss	N;FEM;SG	N;NOM;MASC;SG
muchos	daudziem	mucho	daudzi	PRO;MASC;PL	PRO;DAT;MASC;PL
muchos	daudzi	mucho	daudzi	PRO;MASC;PL	PRO;NOM;MASC;PL
muchos	daudzus	mucho	daudzi	PRO;MASC;PL	PRO;ACC;MASC;PL
muchos	daudzas	mucho	daudzas	PRO;MASC;PL	PRO;NOM;FEM;PL
línea	līnija	línea	līnija	N;FEM;SG	N;NOM;FEM;SG
área	teritorija	área	teritorija	N;FEM;SG	N;NOM;FEM;SG
área	platība	área	platība	N;FEM;SG	N;NOM;FEM;SG
área	apgabals	área	apgabals	N;FEM;SG	N;NOM;MASC;SG
área	laukums	área	laukums	N;FEM;SG	N;NOM;MASC;SG
grandes	lielie	grande	liels	ADJ;PL	ADJ;NOM;MASC;PL
grandes	lielas	grande	liela	ADJ;PL	ADJ;NOM;FEM;PL
grandes	lieli	grande	liels	ADJ;PL	ADJ;NOM;MASC;PL
grandes	lieli	grande	liels	ADJ;PL	ADJ;NOM;MASC;PL
censo	skaitīšana	censo	skaitīšana	N;MASC;SG	N;NOM;FEM;SG
liga	līga	liga	līga	N;FEM;SG	N;NOM;FEM;SG
liga	liga	liga	ligt	N;FEM;SG	N;NOM;FEM;SG
estas	šīs	este	šī	PRO;FEM;PL	PRO;NOM;FEM;PL
estas	šie	este	šis	PRO;FEM;PL	PRO;NOM;MASC;PL
muerte	nāve	muerte	nāve	N;FEM;SG	N;NOM;FEM;SG
muerte	nāves	muerte	nāve	N;FEM;SG	N;NOM;FEM;SG
política	politika	política	politika	N;FEM;SG	N;NOM;FEM;SG
política	politikā	política	politika	N;FEM;SG	N;ESS;FEM;SG
política	politika	política	politika	N;FEM;SG	N;NOM;FEM;SG
política	politikā	política	politika	N;FEM;SG	N;ESS;FEM;SG
menos	mazāk	menos	mazi	ADV	ADV;CMPR
largo	garais	largo	garais	ADJ;MASC;SG	ADJ;NOM;MASC;SG
largo	gara	largo	garš	ADJ;MASC;SG	ADJ;NOM;FEM;SG
largo	garš	largo	garš	ADJ;MASC;SG	ADJ;NOM;MASC;SG
buenos	labas	buen	laba	ADJ;MASC;PL	ADJ;NOM;FEM;PL
hijo	dēls	hijo	dēls	N;MASC;SG	N;NOM;MASC;SG
algunas	dažas	alguno	daža	PRO;FEM;PL	PRO;NOM;FEM;PL
algunas	dažiem	alguno	dažs	PRO;FEM;PL	PRO;DAT;MASC;PL
algunas	daži	alguno	dažs	PRO;FEM;PL	PRO;NOM;MASC;PL
carrera	karjeru	carrera	karjera	N;FEM;SG	N;ACC;FEM;SG
carrera	karjera	carrera	karjera	N;FEM;SG	N;NOM;FEM;SG
carrera	rase	carrera	rase	N;FEM;SG	N;NOM;FEM;SG
carrera	skrējiens	carrera	skrējiens	N;FEM;SG	N;NOM;MASC;SG
carrera	carrera	carrera	carrera	N;FEM;SG	N;NOM;MASC;SG
pueblo	pilsēta	pueblo	pilsēta	N;MASC;SG	N;NOM;FEM;SG
pueblo	tauta	pueblo	tauta	N;MASC;SG	N;NOM;FEM;SG
pueblo	ciema	pueblo	ciems	N;MASC;SG	N;GEN;MASC;SG
pueblo	ciemata	pueblo	ciemats	N;MASC;SG	N;GEN;MASC;SG
pueblo	ciems	pueblo	ciems	N;MASC;SG	N;NOM;MASC;SG
pueblo	ciematu	pueblo	ciemats	N;MASC;SG	N;ACC;MASC;SG
pueblo	ciemu	pueblo	ciems	N;MASC;SG	N;ACC;MASC;SG
pueblo	ciemats	pueblo	ciemats	N;MASC;SG	N;NOM;MASC;SG
departamento	departamentā	departamento	departaments	N;MASC;SG	N;ESS;MASC;SG
departamento	departaments	departamento	departaments	N;MASC;SG	N;NOM;MASC;SG
departamento	dzīvoklis	departamento	dzīvoklis	N;MASC;SG	N;NOM;MASC;SG
departamento	dzīvoklī	departamento	dzīvoklis	N;MASC;SG	N;ESS;MASC;SG
localidades	vietām	localidad	vieta	N;FEM;PL	N;DAT;FEM;PL
localidades	vietas	localidad	vieta	N;FEM;PL	N;NOM;FEM;PL
localidades	vietas	localidad	vieta	N;FEM;PL	N;NOM;FEM;PL
localidades	apvidi	localidad	apvide	N;FEM;PL	N;NOM;MASC;PL
veces	laiki	vez	laiks	N;FEM;PL	N;NOM;MASC;PL
reino	karaliste	reino	karaliste	N;MASC;SG	N;NOM;FEM;SG
central	centrālā	central	centrāla	ADJ;SG	ADJ;NOM;FEM;SG
central	centrālais	central	centrāls	ADJ;SG	ADJ;NOM;MASC;SG
ejemplo	izlase	ejemplo	izlase	N;MASC;SG	N;NOM;FEM;SG
ejemplo	paraugs	ejemplo	paraugs	N;MASC;SG	N;NOM;MASC;SG
ejemplo	piemērs	ejemplo	piemērs	N;MASC;SG	N;NOM;MASC;SG
género	žanrs	género	žanrs	N;MASC;SG	N;NOM;MASC;SG
género	dzimumu	género	dzimums	N;MASC;SG	N;ACC;MASC;SG
género	dzimums	género	dzimums	N;MASC;SG	N;NOM;MASC;SG
género	ģints	género	ģints	N;MASC;SG	N;NOM;FEM;SG
padre	tēvam	padre	tēvs	N;MASC;SG	N;DAT;MASC;SG
padre	tēva	padre	tēvs	N;MASC;SG	N;GEN;MASC;SG
padre	tēvs	padre	tēvs	N;MASC;SG	N;NOM;MASC;SG
isbn	isbn	isbn	isbn	N	N
campo	lauks	campo	lauks	N;MASC;SG	N;NOM;MASC;SG
campo	lauka	campo	lauks	N;MASC;SG	N;GEN;MASC;SG
campo	nometne	campo	nometne	N;MASC;SG	N;NOM;FEM;SG
campo	nometnē	campo	nometne	N;MASC;SG	N;ESS;FEM;SG
isla	sala	isla	sals	N;FEM;SG	N;NOM;FEM;SG
hacer	padarīt	hacer	padarīt	V;NFIN	V;POS;NFIN
hacer	padarītu	hacer	padarīt	V;NFIN	V;COND;POS;FIN;ACT
hacer	padarot	hacer	padarīt	V;NFIN	V;V.CVB
http	http	http	http	N	N
países	valstīm	país	valsts	N;MASC;PL	N;DAT;FEM;PL
países	valstis	país	valsts	N;MASC;PL	N;NOM;FEM;PL
frente	fronte	frente	fronte	N	N;NOM;FEM;SG
frente	priekšpusē	frente	priekšpuse	N	N;ESS;FEM;SG
frente	pieres	frente	piere	N	N;NOM;FEM;PL
antonio	tonijs	antonio	tonijs	N;MASC;SG	N;NOM;MASC;SG
director	direktora	director	direktors	N;MASC;SG	N;GEN;MASC;SG
director	direktors	director	direktors	N;MASC;SG	N;NOM;MASC;SG
director	direktore	director	direktore	N;MASC;SG	N;NOM;FEM;SG
director	režisors	director	režisors	N;MASC;SG	N;NOM;MASC;SG
días	dienām	día	diena	N;MASC;PL	N;DAT;FEM;PL
días	dienās	día	diena	N;MASC;PL	N;ESS;FEM;PL
días	dienas	día	diena	N;MASC;PL	N;NOM;FEM;PL
versión	redakcija	versión	redakcija	N;FEM;SG	N;NOM;FEM;SG
versión	versija	versión	versija	N;FEM;SG	N;NOM;FEM;SG
varias	vairākas	varios	vairākas	PRO;FEM;PL	PRO;NOM;FEM;PL
varias	vairāki	varios	vairāki	PRO;FEM;PL	PRO;NOM;MASC;PL
actual	pašreizējais	actual	pašreizējs	ADJ;SG	ADJ;NOM;MASC;SG
actual	pašreizējo	actual	pašreizēja	ADJ;SG	ADJ;ACC;MASC;SG
actual	pašreizējā	actual	pašreizēja	ADJ;SG	ADJ;NOM;FEM;SG
momento	moments	momento	moments	N;MASC;SG	N;NOM;MASC;SG
momento	brīdis	momento	brīdis	N;MASC;SG	N;NOM;MASC;SG
momento	mirklis	momento	mirklis	N;MASC;SG	N;NOM;MASC;SG
lista	sarakstu	lista	saraksts	N;FEM;SG	N;ACC;MASC;SG
lista	saraksta	lista	saraksts	N;FEM;SG	N;GEN;MASC;SG
lista	uzskaitījums	lista	uzskaitījums	N;FEM;SG	N;NOM;MASC;SG
lista	saraksts	lista	saraksts	N;FEM;SG	N;NOM;MASC;SG
densidad	blīvums	densidad	blīvums	N;FEM;SG	N;NOM;MASC;SG
campeonato	hokejā	campeonato	hokejs	N;MASC;SG	N;ESS;MASC;SG
campeonato	čempionāts	campeonato	čempionāts	N;MASC;SG	N;NOM;MASC;SG
campeonato	motokrosā	campeonato	motokross	N;MASC;SG	N;ESS;MASC;SG
campeonato	čempionāta	campeonato	čempionāts	N;MASC;SG	N;GEN;MASC;SG
tarde	vēlu	tarde	vēlu	ADV	ADV
ejército	armija	ejército	armija	N;MASC;SG	N;NOM;FEM;SG
porque	jo	porque	jo	CONJ	CONJ
estación	stacija	estación	stacija	N;FEM;SG	N;NOM;FEM;SG
estación	stacijā	estación	stacija	N;FEM;SG	N;ESS;FEM;SG
observatorio	observatorija	observatorio	observatorija	N;MASC;SG	N;NOM;FEM;SG
actualmente	pašlaik	actualmente	pašlaik	ADV	ADV
actualmente	šobrīd	actualmente	šobrīd	ADV	ADV
actualmente	patlaban	actualmente	patlaban	ADV	ADV
desarrollo	attīstība	desarrollo	attīstība	N;MASC;SG	N;NOM;FEM;SG
desarrollo	izstrāde	desarrollo	izstrāde	N;MASC;SG	N;NOM;FEM;SG
desarrollo	attīstīšana	desarrollo	attīstīšana	N;MASC;SG	N;NOM;FEM;SG
escuela	skola	escuela	skola	N;FEM;SG	N;NOM;FEM;SG
escuela	skolu	escuela	skola	N;FEM;SG	N;ACC;FEM;SG
escuela	skolā	escuela	skola	N;FEM;SG	N;ESS;FEM;SG
programa	programmā	programa	programma	N;MASC;SG	N;ESS;FEM;SG
programa	programma	programa	programma	N;MASC;SG	N;NOM;FEM;SG
programa	programmu	programa	programma	N;MASC;SG	N;ACC;FEM;SG
programa	programmā	programa	programma	N;MASC;SG	N;ESS;FEM;SG
programa	programma	programa	programma	N;MASC;SG	N;NOM;FEM;SG
programa	programmu	programa	programma	N;MASC;SG	N;ACC;FEM;SG
información	info	información	info	N;FEM;SG	N
información	informācija	información	informācija	N;FEM;SG	N;NOM;FEM;SG
importante	svarīgs	importante	svarīgs	ADJ;SG	ADJ;NOM;MASC;SG
importante	svarīga	importante	svarīga	ADJ;SG	ADJ;NOM;FEM;SG
importante	nozīmīgs	importante	nozīmīgs	ADJ;SG	ADJ;NOM;MASC;SG
último	pēdējo	último	pēdējais	ADJ;MASC;SG	ADJ;ACC;MASC;SG
último	pēdējais	último	pēdējs	ADJ;MASC;SG	ADJ;NOM;MASC;SG
último	pēdējā	último	pēdējā	ADJ;MASC;SG	ADJ;NOM;FEM;SG
último	jaunākais	último	jauns	ADJ;MASC;SG	ADJ;NOM;CMPR;MASC;SG
canciones	dziesmas	canción	dziesma	N;FEM;PL	N;NOM;FEM;PL
uso	lietošana	uso	lietošana	N;MASC;SG	N;NOM;FEM;SG
uso	izmantošana	uso	izmantošana	N;MASC;SG	N;NOM;FEM;SG
uso	lietojums	uso	lietojums	N;MASC;SG	N;NOM;MASC;SG
uso	lietošana	uso	lietošana	N;MASC;SG	N;NOM;FEM;SG
uso	lietojums	uso	lietojums	N;MASC;SG	N;NOM;MASC;SG
uso	izmantošana	uso	izmantošana	N;MASC;SG	N;NOM;FEM;SG
juegos	spēļu	juego	spēle	N;MASC;PL	N;GEN;FEM;PL
juegos	spēles	juego	spēle	N;MASC;PL	N;NOM;FEM;PL
localidad	apvidus	localidad	apvidus	N;FEM;SG	N;NOM;MASC;SG
base	pamatne	base	pamatne	N;SG	N;NOM;FEM;SG
base	pamats	base	pamats	N;SG	N;NOM;MASC;SG
base	bāze	base	bāze	N;SG	N;NOM;FEM;SG
punto	punkts	punto	punkts	N;MASC;SG	N;NOM;MASC;SG
posición	amats	posición	amats	N;FEM;SG	N;NOM;MASC;SG
posición	novietojums	posición	novietojums	N;FEM;SG	N;NOM;MASC;SG
posición	pozīcija	posición	pozīcija	N;FEM;SG	N;NOM;FEM;SG
ubicación	izvietojums	ubicación	izvietojums	N;FEM;SG	N;NOM;MASC;SG
ubicación	izvietošanu	ubicación	izvietošana	N;FEM;SG	N;ACC;FEM;SG
ubicación	ievietošana	ubicación	ievietošana	N;FEM;SG	N;NOM;FEM;SG
ubicación	izvietošana	ubicación	izvietošana	N;FEM;SG	N;NOM;FEM;SG
ubicación	vieta	ubicación	vieta	N;FEM;SG	N;NOM;FEM;SG
ubicación	novietojums	ubicación	novietojums	N;FEM;SG	N;NOM;MASC;SG
grupos	grupām	grupo	grupa	N;MASC;PL	N;DAT;FEM;PL
grupos	grupas	grupo	grupa	N;MASC;PL	N;NOM;FEM;PL
miembros	locekļi	miembro	loceklis	N;MASC;PL	N;NOM;MASC;PL
miembros	dalībnieki	miembro	dalībnieks	N;MASC;PL	N;NOM;MASC;PL
miembros	deputāti	miembro	deputāts	N;MASC;PL	N;NOM;MASC;PL
miembros	biedri	miembro	biedrs	N;MASC;PL	N;NOM;MASC;PL
pedro	pīters	pedro	pīters	N;MASC;SG	N;NOM;MASC;SG
pedro	pēteris	pedro	pēteris	N;MASC;SG	N;NOM;MASC;SG
capital	kapitāls	capital	kapitāls	N;FEM;SG	N;NOM;MASC;SG
capital	galvaspilsēta	capital	galvaspilsēta	N;FEM;SG	N;NOM;FEM;SG
primeros	pirmās	primero	pirmā	ADJ;MASC;PL	ADJ;NOM;DEF;FEM;PL
primeros	pirmie	primero	pirmais	ADJ;MASC;PL	ADJ;NOM;DEF;MASC;PL
teatro	teātrī	teatro	teātris	N;MASC;SG	N;ESS;MASC;SG
teatro	teātris	teatro	teātris	N;MASC;SG	N;NOM;MASC;SG
teatro	teātra	teatro	teātris	N;MASC;SG	N;GEN;MASC;SG
laboratorio	laboratoriju	laboratorio	laboratorija	N;MASC;SG	N;ACC;FEM;SG
laboratorio	laboratorijā	laboratorio	laboratorija	N;MASC;SG	N;ESS;FEM;SG
laboratorio	laboratorija	laboratorio	laboratorija	N;MASC;SG	N;NOM;FEM;SG
laboratorio	laboratorijā	laboratorio	laboratorija	N;MASC;SG	N;ESS;FEM;SG
laboratorio	laboratorija	laboratorio	laboratorija	N;MASC;SG	N;NOM;FEM;SG
socorro	atvieglojums	socorro	atvieglojums	N;MASC;SG	N;NOM;MASC;SG
libro	grāmata	libro	grāmata	N;MASC;SG	N;NOM;FEM;SG
libro	grāmatiņa	libro	grāmatiņš	N;MASC;SG	N;NOM;FEM;SG
libro	grāmatu	libro	grāmata	N;MASC;SG	N;ACC;FEM;SG
estudios	studijas	estudio	studija	N;MASC;PL	N;NOM;FEM;PL
estudios	pētījumi	estudio	pētījums	N;MASC;PL	N;NOM;MASC;PL
diferentes	dažādi	diferente	dažāds	ADJ;PL	ADJ;NOM;MASC;PL
diferentes	dažādas	diferente	dažāda	ADJ;PL	ADJ;NOM;FEM;PL
barcelona	barselona	barcelona	barselons	N;FEM;SG	N;NOM;FEM;SG
nivel	līmenis	nivel	līmenis	N;MASC;SG	N;NOM;MASC;SG
mayoría	vairākums	mayoría	vairākums	N;FEM;SG	N;NOM;MASC;SG
mayoría	vairākumu	mayoría	vairākums	N;FEM;SG	N;ACC;MASC;SG
unión	savienība	unión	savienība	N;FEM;SG	N;NOM;FEM;SG
unión	savienošana	unión	savienošana	N;FEM;SG	N;NOM;FEM;SG
unión	savienošanas	unión	savienošana	N;FEM;SG	N;NOM;FEM;SG
edad	vecums	edad	vecums	N;FEM;SG	N;NOM;MASC;SG
artículos	izstrādājumi	artículo	izstrādājums	N;MASC;PL	N;NOM;MASC;PL
artículos	panti	artículo	pants	N;MASC;PL	N;NOM;MASC;PL
artículos	priekšmeti	artículo	priekšmets	N;MASC;PL	N;NOM;MASC;PL
artículos	posteņi	artículo	postenis	N;MASC;PL	N;NOM;MASC;PL
juego	spēle	juego	spēle	N;MASC;SG	N;NOM;FEM;SG
arte	māksla	arte	māksla	N;SG	N;NOM;FEM;SG
arte	māksla	arte	māksla	N;SG	N;NOM;FEM;SG
arte	noformējums	arte	noformējums	N;SG	N;NOM;MASC;SG
especies	sugas	especie	suga	N;FEM;PL	N;NOM;FEM;PL
europa	eiropa	europa	eiropa	N;FEM;SG	N;NOM;FEM;SG
estilo	stils	estilo	stils	N;MASC;SG	N;NOM;MASC;SG
cine	kino	cine	kino	N;MASC;SG	N
cine	filma	cine	filma	N;MASC;SG	N;NOM;FEM;SG
cine	filmu	cine	filma	N;MASC;SG	N;ACC;FEM;SG
cine	kino	cine	kino	N;MASC;SG	N
cine	plēve	cine	plēve	N;MASC;SG	N;NOM;FEM;SG
cine	filma	cine	filma	N;MASC;SG	N;NOM;FEM;SG
proyecto	projekta	proyecto	projekts	N;MASC;SG	N;GEN;MASC;SG
proyecto	projekts	proyecto	projekts	N;MASC;SG	N;NOM;MASC;SG
center	centrs	center	centrs	N;MASC;SG	N;NOM;MASC;SG
center	centrā	center	centrs	N;MASC;SG	N;ESS;MASC;SG
selección	izvēle	selección	izvēle	N;FEM;SG	N;NOM;FEM;SG
selección	atlase	selección	atlase	N;FEM;SG	N;NOM;FEM;SG
selección	izlase	selección	izlase	N;FEM;SG	N;NOM;FEM;SG
costa	piekraste	costa	piekraste	N;FEM;SG	N;NOM;FEM;SG
costa	krasts	costa	krasts	N;FEM;SG	N;NOM;MASC;SG
costa	piekraste	costa	piekraste	N;FEM;SG	N;NOM;FEM;SG
equipos	iekārtas	equipo	iekārta	N;MASC;PL	N;NOM;FEM;PL
equipos	komandām	equipo	komanda	N;MASC;PL	N;DAT;FEM;PL
equipos	komandas	equipo	komanda	N;MASC;PL	N;NOM;FEM;PL
origen	izcelsmi	origen	izcelsme	N;MASC;SG	N;ACC;FEM;SG
origen	izcelsme	origen	izcelsme	N;MASC;SG	N;NOM;FEM;SG
origen	avots	origen	avots	N;MASC;SG	N;NOM;MASC;SG
origen	izcelsmi	origen	izcelsme	N;MASC;SG	N;ACC;FEM;SG
origen	izcelsme	origen	izcelsme	N;MASC;SG	N;NOM;FEM;SG
código	kods	código	kods	N;MASC;SG	N;NOM;MASC;SG
museo	muzeju	museo	muzejs	N;MASC;SG	N;ACC;MASC;SG
museo	muzeja	museo	muzejs	N;MASC;SG	N;GEN;MASC;SG
museo	muzejā	museo	muzejs	N;MASC;SG	N;ESS;MASC;SG
museo	muzejs	museo	muzejs	N;MASC;SG	N;NOM;MASC;SG
puntos	punkti	punto	punkts	N;MASC;PL	N;NOM;MASC;PL
puntos	punktus	punto	punkts	N;MASC;PL	N;ACC;MASC;PL
puntos	punkti	punto	punkts	N;MASC;PL	N;NOM;MASC;PL
puntos	punktus	punto	punkts	N;MASC;PL	N;ACC;MASC;PL
puntos	šuves	punto	šuve	N;MASC;PL	N;NOM;FEM;PL
militar	militāra	militar	militāra	ADJ;SG	ADJ;NOM;FEM;SG
militar	militārā	militar	militāra	ADJ;SG	ADJ;NOM;FEM;SG
militar	militāro	militar	militāra	ADJ;SG	ADJ;ACC;MASC;SG
américa	amerika	américa	amerika	N;FEM;SG	N;NOM;FEM;SG
américa	amerikā	américa	amerika	N;FEM;SG	N;ESS;FEM;SG
américa	ameriku	américa	amerika	N;FEM;SG	N;ACC;FEM;SG
américa	amerika	américa	amerika	N;FEM;SG	N;NOM;FEM;SG
producción	izlaide	producción	izlaide	N;FEM;SG	N;NOM;FEM;SG
producción	izvadi	producción	izvads	N;FEM;SG	N;NOM;MASC;SG
producción	produkcija	producción	produkcija	N;FEM;SG	N;NOM;FEM;SG
producción	ražošana	producción	ražošana	N;FEM;SG	N;NOM;FEM;SG
producción	produkcija	producción	produkcija	N;FEM;SG	N;NOM;FEM;SG
wikipedia	wikipedia	wikipedia	wikipedia	N;FEM;SG	N;NOM;MASC;SG
plantas	augi	planta	augs	N;FEM;PL	N;NOM;MASC;PL
plantas	rūpnīcas	planta	rūpnīca	N;FEM;PL	N;NOM;FEM;PL
plantas	stādi	planta	stāds	N;FEM;PL	N;NOM;MASC;PL
comenzó	sākts	comenzar	sākt	V;IND;SG;3;PST;FIN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
comenzó	sākta	comenzar	sākt	V;IND;SG;3;PST;FIN	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
comenzó	sākās	comenzar	sākties	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;REFL;PST;FIN;ACT
comenzó	sākās	comenzar	sākties	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;REFL;PST;FIN;ACT
siempre	vienmēr	siempre	vienmēr	ADV	ADV
metros	metri	metro	metrs	N;MASC;PL	N;NOM;MASC;PL
metros	skaitītāji	metro	skaitītājs	N;MASC;PL	N;NOM;MASC;PL
metros	mērītāji	metro	mērītājs	N;MASC;PL	N;NOM;MASC;PL
metros	metri	metro	metrs	N;MASC;PL	N;NOM;MASC;PL
metros	metrus	metro	metrs	N;MASC;PL	N;ACC;MASC;PL
oro	zeltā	oro	zelts	N;MASC;SG	N;ESS;MASC;SG
oro	zelts	oro	zelts	N;MASC;SG	N;NOM;MASC;SG
posteriormente	vēlāk	posteriormente	vēlu	ADV	ADV;CMPR
casi	gandrīz	casi	gandrīz	ADV	ADV
casi	gandrīz	casi	gandrīz	ADV	ADV
construcción	ēka	construcción	ēka	N;FEM;SG	N;NOM;FEM;SG
construcción	celtniecība	construcción	celtniecība	N;FEM;SG	N;NOM;FEM;SG
construcción	būve	construcción	būve	N;FEM;SG	N;NOM;FEM;SG
construcción	uzbūve	construcción	uzbūve	N;FEM;SG	N;NOM;FEM;SG
construcción	būvniecība	construcción	būvniecība	N;FEM;SG	N;NOM;FEM;SG
construcción	konstrukcija	construcción	konstrukcija	N;FEM;SG	N;NOM;FEM;SG
local	vietējā	local	vietējs	ADJ;SG	ADJ;NOM;FEM;SG
local	vietējais	local	vietējs	ADJ;SG	ADJ;NOM;MASC;SG
local	lokāla	local	lokāls	ADJ;SG	ADJ;NOM;FEM;SG
local	lokālā	local	lokāls	ADJ;SG	ADJ;NOM;FEM;SG
francés	francūzis	francés	francūzis	N;MASC;SG	N;NOM;MASC;SG
cultura	kultūra	cultura	kultūra	N;FEM;SG	N;NOM;FEM;SG
santiago	džeimss	santiago	džeimss	N;MASC;SG	N;NOM;MASC;SG
santiago	džeims	santiago	džeims	N;MASC;SG	N;NOM;MASC;SG
santiago	santjago	santiago	santjagot	N;MASC;SG	N
cerca	tuvu	cerca	tuvu	ADV	ADV
cerca	tuvu	cerca	tuvu	ADV	ADV
cerca	netālu	cerca	netālu	ADV	ADV
cerca	netālu	cerca	netālu	ADV	ADV
estudio	pētījums	estudio	pētījums	N;MASC;SG	N;NOM;MASC;SG
estudio	izpēte	estudio	izpēte	N;MASC;SG	N;NOM;FEM;SG
estudio	pētījuma	estudio	pētījums	N;MASC;SG	N;GEN;MASC;SG
estudio	studijā	estudio	studija	N;MASC;SG	N;ESS;FEM;SG
estudio	studija	estudio	studija	N;MASC;SG	N;NOM;FEM;SG
principales	galvenās	principal	galvenā	ADJ;PL	ADJ;NOM;FEM;PL
usuario	lietotājs	usuario	lietotājs	N;MASC;SG	N;NOM;MASC;SG
usuario	lietotāja	usuario	lietotāja	N;MASC;SG	N;NOM;MASC;SG
usuario	lietotājam	usuario	lietotājs	N;MASC;SG	N;DAT;MASC;SG
finalmente	beidzot	finalmente	beidzot	ADV	ADV
cinco	piecus	cinco	pieci	NUM;PL	NUM;ACC;MASC;PL
cinco	piecas	cinco	piecas	NUM;PL	NUM;NOM;FEM;PL
cinco	pieciem	cinco	pieci	NUM;PL	NUM;DAT;MASC;PL
cinco	pieci	cinco	pieci	NUM;PL	NUM;NOM;MASC;PL
anterior	iepriekšējā	anterior	iepriekšējs	ADJ;SG	ADJ;NOM;FEM;SG
anterior	iepriekšējais	anterior	iepriekšējs	ADJ;SG	ADJ;NOM;MASC;SG
cargo	kravai	cargo	krava	N;MASC;SG	N;DAT;FEM;SG
cargo	krava	cargo	krava	N;MASC;SG	N;NOM;FEM;SG
batalla	kaujā	batalla	kaujā	N;FEM;SG	N;ESS;FEM;SG
batalla	kauja	batalla	kauja	N;FEM;SG	N;NOM;FEM;SG
batalla	cīņa	batalla	cīņa	N;FEM;SG	N;NOM;FEM;SG
derecho	likums	derecho	likums	N;MASC;SG	N;NOM;MASC;SG
imagen	attēla	imagen	attēls	N;FEM;SG	N;GEN;MASC;SG
imagen	attēls	imagen	attēls	N;FEM;SG	N;NOM;MASC;SG
imagen	attēlu	imagen	attēls	N;FEM;SG	N;ACC;MASC;SG
gracias	pateicība	gracias	pateicība	N	N;NOM;FEM;SG
puerto	portu	puerto	ports	N;MASC;SG	N;ACC;MASC;SG
puerto	ostā	puerto	osta	N;MASC;SG	N;ESS;FEM;SG
puerto	osta	puerto	osta	N;MASC;SG	N;NOM;FEM;SG
puerto	ostu	puerto	osta	N;MASC;SG	N;ACC;FEM;SG
torneo	turnīrs	torneo	turnīrs	N;MASC;SG	N;NOM;MASC;SG
mucho	daudz	mucho	daudz	ADV	ADV
social	sociāla	social	sociāla	ADJ;SG	ADJ;NOM;FEM;SG
social	sociālais	social	sociāls	ADJ;SG	ADJ;NOM;MASC;SG
social	sociālā	social	sociāls	ADJ;SG	ADJ;NOM;FEM;SG
social	sociāls	social	sociāls	ADJ;SG	ADJ;NOM;MASC;SG
millones	miljoni	millón	miljons	N;MASC;PL	N;NOM;MASC;PL
millones	miljonos	millón	miljons	N;MASC;PL	N;ESS;MASC;PL
millones	miljoniem	millón	miljons	N;MASC;PL	N;DAT;MASC;PL
millones	miljoni	millón	miljons	N;MASC;PL	N;NOM;MASC;PL
comunidad	kopienu	comunidad	kopiena	N;FEM;SG	N;ACC;MASC;SG
comunidad	kopiena	comunidad	kopiena	N;FEM;SG	N;NOM;FEM;SG
acuerdo	vienošanās	acuerdo	vienošanās	N;MASC;SG	N;NOM;FEM;SG
acuerdo	nolīgumu	acuerdo	nolīgums	N;MASC;SG	N;ACC;MASC;SG
acuerdo	nolīgums	acuerdo	nolīgums	N;MASC;SG	N;NOM;MASC;SG
acuerdo	izvietojums	acuerdo	izvietojums	N;MASC;SG	N;NOM;MASC;SG
acuerdo	vienošanās	acuerdo	vienošanās	N;MASC;SG	N;NOM;FEM;SG
acuerdo	izkārtojums	acuerdo	izkārtojums	N;MASC;SG	N;NOM;MASC;SG
lado	pusē	lado	puse	N;MASC;SG	N;ESS;FEM;SG
colombia	kolumbija	colombia	kolumbija	N;FEM;SG	N;NOM;FEM;SG
colombia	kolumbija	colombia	kolumbija	N;FEM;SG	N;NOM;FEM;SG
servicio	serviss	servicio	serviss	N;MASC;SG	N;NOM;MASC;SG
servicio	apkalpošana	servicio	apkalpošana	N;MASC;SG	N;NOM;FEM;SG
servicio	pakalpojumu	servicio	pakalpojums	N;MASC;SG	N;ACC;MASC;SG
servicio	dienests	servicio	dienests	N;MASC;SG	N;NOM;MASC;SG
servicio	pakalpojums	servicio	pakalpojums	N;MASC;SG	N;NOM;MASC;SG
rock	akmens	rock	akmens	N;MASC;SG	N;NOM;MASC;SG
político	politiskā	político	politiska	ADJ;MASC;SG	ADJ;NOM;FEM;SG
películas	filmas	película	filma	N;FEM;PL	N;NOM;FEM;PL
películas	filmas	película	filma	N;FEM;PL	N;NOM;FEM;PL
películas	kino	película	kino	N;FEM;PL	N
