एक	satu	एक	satu	NUM	NUM
अतिरिक्त	ekstra	अतिरिक्त	ekstra	N;NOM;MASC;SG;3	N;SG
अतिरिक्त	tambahan	अतिरिक्त	tambahan	N;NOM;MASC;SG;3	N;SG
पिता	ayah	पिता	ayah	N;NOM;MASC;SG;3	N;SG
पिता	bapak	पिता	bapak	N;NOM;MASC;SG;3	N;SG
समाज	masyarakat	समाज	masyarakat	N;NOM;MASC;SG;3	N;SG
दुनिया	dunia	दुनिया	dunia	N;NOM;FEM;SG;3	N;SG
आधुनिक	modern	आधुनिक	modern	ADJ	ADJ;SG
ध्यान	meditasi	ध्यान	meditasi	N;NOM;MASC;SG;3	N;SG
ध्यान	perhatian	ध्यान	perhatian	N;NOM;MASC;SG;3	N;SG
दे	memberi	दे	menberi	V;FIN;ACT	V;SG;ACT
दे	berikan	दे	berrikan	V;FIN;ACT	V;SG;ACT
दे	beri	दे	beri	V;FIN;ACT	V;SG;ACT
दे	memberikan	दे	menberikan	V;FIN;ACT	V;SG;ACT
सभा	jemaat	सभा	jemaat	N;NOM;FEM;SG;3	N;SG
सभा	assembly	सभा	assembly	N;NOM;FEM;SG;3	N
सभा	perakitan	सभा	perakitan	N;NOM;FEM;SG;3	N;SG
सभा	majelis	सभा	majelis	N;NOM;FEM;SG;3	N;SG
सभा	pengumpulan	सभा	penkumpulan	N;NOM;FEM;SG;3	N;SG
परिवार	keluarga	परिवार	keluarga	N;NOM;MASC;SG;3	N;SG
परिवार	famili	परिवार	famili	N;NOM;MASC;SG;3	N;SG
विषय	topik	विषय	topik	N;NOM;MASC;SG;3	N;SG
विषय	topik	विषय	topik	N;NOM;MASC;SG;3	N;SG
विषय	subyek	विषय	subyek	N;NOM;MASC;SG;3	N
विषय	subjek	विषय	subjek	N;NOM;MASC;SG;3	N;SG
विषय	subyek	विषय	subyek	N;NOM;MASC;SG;3	N
विषय	subjek	विषय	subjek	N;NOM;MASC;SG;3	N;SG
विषय	perihal	विषय	perihal	N;NOM;MASC;SG;3	N
अधिकार	hak	अधिकार	hak	N;NOM;MASC;SG;3	N;SG
रंग	warna	रंग	warna	N;NOM;MASC;SG;3	N;SG
रंग	warna	रंग	warna	N;NOM;MASC;SG;3	N;SG
रंग	warna	रंग	warna	N;NOM;MASC;SG;3	N;SG
रंग	warna	रंग	warna	N;NOM;MASC;SG;3	N;SG
खेल	putar	खेल	putar	N;NOM;MASC;SG;3	N;SG
खेल	olahraga	खेल	olahraga	N;NOM;MASC;SG;3	N;SG
खेल	permainan	खेल	permainan	N;NOM;MASC;SG;3	N;SG
खेल	game	खेल	game	N;NOM;MASC;SG;3	N;SG
खेल	permainan	खेल	permainan	N;NOM;MASC;SG;3	N;SG
खेल	game	खेल	game	N;NOM;MASC;SG;3	N;SG
खेल	olahraga	खेल	olahraga	N;NOM;MASC;SG;3	N;SG
पता	alamat	पता	alamat	N;NOM;MASC;SG;3	N;SG
पता	alamat	पता	alamat	N;NOM;MASC;SG;3	N;SG
शक्ति	kekuatan	शक्ति	kekuatan	N;NOM;FEM;SG;3	N;SG
शक्ति	tenaga	शक्ति	tenaga	N;NOM;FEM;SG;3	N;SG
शक्ति	kekuasaan	शक्ति	kekuasaan	N;NOM;FEM;SG;3	N;SG
शक्ति	kekuatan	शक्ति	kekuatan	N;NOM;FEM;SG;3	N;SG
शक्ति	daya	शक्ति	daya	N;NOM;FEM;SG;3	N;SG
कला	seni	कला	seni	N;NOM;FEM;SG;3	N;SG
कला	kesenian	कला	kesenian	N;NOM;FEM;SG;3	N;SG
कला	seni	कला	seni	N;NOM;FEM;SG;3	N;SG
कला	kesenian	कला	kesenian	N;NOM;FEM;SG;3	N;SG
घर	rumah	घर	rumah	N;NOM;MASC;SG;3	N;SG
घर	rumah	घर	rumah	N;NOM;MASC;SG;3	N;SG
प्रक्रिया	proses	प्रक्रिया	proses	N;NOM;FEM;SG;3	N;SG
प्रक्रिया	proses	प्रक्रिया	proses	N;NOM;FEM;SG;3	N;SG
प्रक्रिया	prosedur	प्रक्रिया	prosedur	N;NOM;FEM;SG;3	N;SG
सेना	tentara	सेना	tentara	N;NOM;FEM;SG;3	N;SG
पार्टी	partai	पार्टी	partai	N;NOM;FEM;SG;3	N;SG
पार्टी	pesta	पार्टी	pesta	N;NOM;FEM;SG;3	N;SG
पार्टी	pihak	पार्टी	pihak	N;NOM;FEM;SG;3	N;SG
रेलवे	apian	रेलवे	apian	N;NOM;MASC;SG;3	N;SG
अंत	akhir	अंत	akhir	N;NOM;MASC;SG;3	N;SG
दशक	dekade	दशक	dekade	N;NOM;MASC;SG;3	N;SG
पूरी	utuh	पूरा	utuh	ADJ;NOM;FEM;SG	ADJ;SG
क्या	apa	क्या	apa	PRO	PRO
संबंध	hubungan	संबंध	hubungan	N;NOM;MASC;SG;3	N;SG
संबंध	hubungan	संबंध	hubungan	N;NOM;MASC;SG;3	N;SG
संबंध	hubungan	संबंध	hubungan	N;NOM;MASC;SG;3	N;SG
संबंध	relasi	संबंध	relasi	N;NOM;MASC;SG;3	N;SG
संबंध	ikatan	संबंध	ikatan	N;NOM;MASC;SG;3	N;SG
संबंध	hubungan	संबंध	hubungan	N;NOM;MASC;SG;3	N;SG
संबंध	relasi	संबंध	relasi	N;NOM;MASC;SG;3	N;SG
प्रदर्शन	kinerja	प्रदर्शन	kinerja	N;NOM;MASC;SG;3	N;SG
प्रदर्शन	performa	प्रदर्शन	performa	N;NOM;MASC;SG;3	N;SG
प्रदर्शन	suntuk	प्रदर्शन	suntuk	N;NOM;MASC;SG;3	N
प्रदर्शन	penampilan	प्रदर्शन	pentampilan	N;NOM;MASC;SG;3	N;SG
प्रदर्शन	pertunjukan	प्रदर्शन	pertunjukan	N;NOM;MASC;SG;3	N;SG
प्रदर्शन	tampilan	प्रदर्शन	tampilan	N;NOM;MASC;SG;3	N;SG
प्रदर्शन	display	प्रदर्शन	display	N;NOM;MASC;SG;3	N
प्रदर्शन	pencahayaan	प्रदर्शन	pencahayaan	N;NOM;MASC;SG;3	N;SG
प्रदर्शन	bukaan	प्रदर्शन	bukaan	N;NOM;MASC;SG;3	N;SG
प्रदर्शन	eksposur	प्रदर्शन	eksposur	N;NOM;MASC;SG;3	N;SG
प्रदर्शन	pemaparan	प्रदर्शन	penpaparan	N;NOM;MASC;SG;3	N;SG
मार्ग	rute	मार्ग	rute	N;NOM;MASC;SG;3	N;SG
पर्यटन	pariwisata	पर्यटन	pariwisata	N;NOM;MASC;SG;3	N;SG
पर्यटन	wisata	पर्यटन	wisata	N;NOM;MASC;SG;3	N;SG
ज्ञान	pengetahuan	ज्ञान	pengetahuan	N;NOM;MASC;SG;3	N;SG
लगा	merasa	लगा	menrasa	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
अक्सर	sering	अक्सर	sering	ADV	ADV
अक्सर	seringkali	अक्सर	seringkali	ADV	ADV
अक्सर	sering	अक्सर	sering	ADV	ADV
सहायता	bantu	सहायता	bantu	N;NOM;FEM;SG;3	N;SG;ACT
सहायता	bantuan	सहायता	bantuan	N;NOM;FEM;SG;3	N;SG
सहायता	dukungan	सहायता	dukungan	N;NOM;FEM;SG;3	N;SG
सहायता	dukung	सहायता	dukung	N;NOM;FEM;SG;3	N;SG;ACT
सहायता	mendukung	सहायता	mendukung	N;NOM;FEM;SG;3	N;SG;ACT
सहायता	bantuan	सहायता	bantuan	N;NOM;FEM;SG;3	N;SG
मृत्यु	kematian	मृत्यु	kematian	N;NOM;FEM;SG;3	N;SG
तैयार	siap	तैयार	siap	ADJ	ADJ;SG
आवश्यक	penting	आवश्यक	penting	ADJ	ADJ;SG
उत्पादन	produksi	उत्पादन	produksi	N;NOM;MASC;SG;3	N;SG
रोग	penyakit	रोग	pensakit	N;NOM;MASC;SG;3	N;SG
शताब्दी	abad	शताब्दी	abad	N;NOM;FEM;SG;3	N;SG
संघ	perserikatan	संघ	perserikatan	N;NOM;MASC;SG;3	N;SG
संघ	federasi	संघ	federasi	N;NOM;MASC;SG;3	N;SG
संघ	asosiasi	संघ	asosiasi	N;NOM;MASC;SG;3	N;SG
संघ	perhimpunan	संघ	perhimpunan	N;NOM;MASC;SG;3	N;SG
यात्रा	perjalanan	यात्रा	perjalanan	N;NOM;FEM;SG;3	N;SG
यात्रा	wisata	यात्रा	wisata	N;NOM;FEM;SG;3	N;SG
यात्रा	perjalanan	यात्रा	perjalanan	N;NOM;FEM;SG;3	N;SG
मात्रा	jumlah	मात्रा	jumlah	N;NOM;FEM;SG;3	N;SG
मात्रा	kuantitas	मात्रा	kuantitas	N;NOM;FEM;SG;3	N;SG
मात्रा	jumlah	मात्रा	jumlah	N;NOM;FEM;SG;3	N;SG
जगह	jarak	जगह	jarak	N;NOM;FEM;SG;3	N;SG
जगह	spasi	जगह	spasi	N;NOM;FEM;SG;3	N
जगह	tempat	जगह	tempat	N;NOM;FEM;SG;3	N;SG
जगह	ruang	जगह	ruang	N;NOM;FEM;SG;3	N;SG
जगह	spasi	जगह	spasi	N;NOM;FEM;SG;3	N
जगह	angkasa	जगह	angkasa	N;NOM;FEM;SG;3	N;SG
लोक	publik	लोक	publik	N;NOM;MASC;SG;3	N
लोक	kaum	लोक	kaum	N;NOM;MASC;SG;3	N;SG
लोक	rakyat	लोक	rakyat	N;NOM;MASC;SG;3	N;SG
पूरा	kenyang	पूरा	kenyang	ADJ;NOM;MASC;SG	ADJ;SG
पूरा	penuh	पूरा	penuh	ADJ;NOM;MASC;SG	ADJ;SG
पूरा	utuh	पूरा	utuh	ADJ;NOM;MASC;SG	ADJ;SG
पूरा	komplit	पूरा	komplit	ADJ;NOM;MASC;SG	ADJ;SG
पूरा	lengkap	पूरा	lengkap	ADJ;NOM;MASC;SG	ADJ;SG
आवश्यकता	persyaratan	आवश्यकता	persyaratan	N;NOM;FEM;SG;3	N;SG
नई	baru	नया	baru	ADJ;NOM;FEM;SG	ADJ;SG
चिकित्सा	kedokteran	चिकित्सा	kedokteran	N;NOM;FEM;SG;3	N;SG
चिकित्सा	medis	चिकित्सा	medis	N;NOM;FEM;SG;3	N;SG
चिकित्सा	terapi	चिकित्सा	terapi	N;NOM;FEM;SG;3	N;SG
कार्यक्रम	program	कार्यक्रम	program	N;NOM;MASC;SG;3	N;SG
कार्यक्रम	peristiwa	कार्यक्रम	peristiwa	N;NOM;MASC;SG;3	N;SG
कार्यक्रम	kegiatan	कार्यक्रम	kegiatan	N;NOM;MASC;SG;3	N;SG
कार्यक्रम	event	कार्यक्रम	event	N;NOM;MASC;SG;3	N
कार्यक्रम	acara	कार्यक्रम	acara	N;NOM;MASC;SG;3	N;SG
कार्यक्रम	program	कार्यक्रम	program	N;NOM;MASC;SG;3	N;SG
कार्यक्रम	peristiwa	कार्यक्रम	peristiwa	N;NOM;MASC;SG;3	N;SG
कार्यक्रम	acara	कार्यक्रम	acara	N;NOM;MASC;SG;3	N;SG
कार्यक्रम	program	कार्यक्रम	program	N;NOM;MASC;SG;3	N;SG
भगवान	tuhan	भगवान	tuhan	N;NOM;MASC;SG;3	N;SG
भगवान	bhagawan	भगवान	bhagawan	N;NOM;MASC;SG;3	N
भगवान	tuhan	भगवान	tuhan	N;NOM;MASC;SG;3	N;SG
लिखा	menulis	लिख	mentulis	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
संस्थान	institut	संस्थान	institut	N;NOM;MASC;PL;3	N
संस्कृति	kultur	संस्कृति	kultur	N;NOM;FEM;SG;3	N
संस्कृति	kebudayaan	संस्कृति	kebudayaan	N;NOM;FEM;SG;3	N;SG
संस्कृति	budaya	संस्कृति	budaya	N;NOM;FEM;SG;3	N;SG
परिवर्तन	konversi	परिवर्तन	konversi	N;NOM;MASC;SG;3	N;SG
परिवर्तन	peralihan	परिवर्तन	peralihan	N;NOM;MASC;SG;3	N;SG
परिवर्तन	transisi	परिवर्तन	transisi	N;NOM;MASC;SG;3	N;SG
परिवर्तन	perubahan	परिवर्तन	perubahan	N;NOM;MASC;SG;3	N;SG
परिवर्तन	transformasi	परिवर्तन	transformasi	N;NOM;MASC;SG;3	N;SG
परिवर्तन	perubahan	परिवर्तन	perubahan	N;NOM;MASC;SG;3	N;SG
टीम	tim	टीम	tim	N;NOM;FEM;SG;3	N;SG
टीम	tim	टीम	tim	N;NOM;FEM;SG;3	N;SG
चर्चा	diskusi	चर्चा	diskusi	N;NOM;FEM;SG;3	N;SG
संगठन	organisasi	संगठन	organisasi	N;NOM;MASC;SG;3	N;SG
संगठन	organisasi	संगठन	organisasi	N;NOM;MASC;SG;3	N;SG
संगठन	organisasi	संगठन	organisasi	N;NOM;MASC;SG;3	N;SG
शैली	gaya	शैली	gaya	N;NOM;FEM;SG;3	N;SG
शैली	style	शैली	style	N;NOM;FEM;SG;3	N
तुलना	perbandingan	तुलना	perbandingan	N;NOM;FEM;SG;3	N;SG
स्कूल	sekolah	स्कूल	sekolah	N;NOM;MASC;SG;3	N;SG
स्कूल	sekolah	स्कूल	sekolah	N;NOM;MASC;SG;3	N;SG
पुस्तक	kitab	पुस्तक	kitab	N;NOM;FEM;SG;3	N;SG
पुस्तक	buku	पुस्तक	buku	N;NOM;FEM;SG;3	N;SG
लेखक	penulis	लेखक	pentulis	N;NOM;MASC;SG;3	N;SG
लेखक	pengarang	लेखक	penarang	N;NOM;MASC;SG;3	N;SG
लेखक	penulis	लेखक	pentulis	N;NOM;MASC;SG;3	N;SG
लेखक	penulis	लेखक	pentulis	N;NOM;MASC;SG;3	N;SG
लेखक	pengarang	लेखक	penarang	N;NOM;MASC;SG;3	N;SG
लेखक	penulis	लेखक	pentulis	N;NOM;MASC;SG;3	N;SG
लेखक	pembuat	लेखक	penbuat	N;NOM;MASC;SG;3	N;SG
संस्करण	edition	संस्करण	edition	N;NOM;MASC;SG;3	N
संस्करण	edisi	संस्करण	edisi	N;NOM;MASC;SG;3	N;SG
संस्करण	versi	संस्करण	versi	N;NOM;MASC;SG;3	N;SG
संस्करण	versi	संस्करण	versi	N;NOM;MASC;SG;3	N;SG
संस्करण	edisi	संस्करण	edisi	N;NOM;MASC;SG;3	N;SG
खिलाड़ी	pemain	खिलाडी	penmain	N;NOM;MASC;SG;3	N;SG
खिलाड़ी	atlet	खिलाडी	atlet	N;NOM;MASC;SG;3	N;SG
खिलाड़ी	atlit	खिलाडी	atlit	N;NOM;MASC;SG;3	N;SG
खिलाड़ी	player	खिलाडी	player	N;NOM;MASC;SG;3	N
खिलाड़ी	pemain	खिलाडी	penmain	N;NOM;MASC;SG;3	N;SG
खिलाड़ी	pemutar	खिलाडी	penputar	N;NOM;MASC;SG;3	N;SG
ट्रेन	kereta	ट्रेन	kereta	N;NOM;FEM;SG;3	N;SG
आकार	bentuk	आकार	bentuk	N;NOM;MASC;SG;3	N;SG
आकार	bentuk	आकार	bentuk	N;NOM;MASC;SG;3	N;SG
आकार	ukuran	आकार	ukuran	N;NOM;MASC;SG;3	N;SG
आकार	ukuran	आकार	ukuran	N;NOM;MASC;SG;3	N;SG
सीमा	batas	सीमा	batas	N;NOM;FEM;SG;3	N;SG
सीमा	batas	सीमा	batas	N;NOM;FEM;SG;3	N;SG
सीमा	perbatasan	सीमा	perbatasan	N;NOM;FEM;SG;3	N;SG
सीमा	tepi	सीमा	tepi	N;NOM;FEM;SG;3	N;SG
सीमा	tepian	सीमा	tepian	N;NOM;FEM;SG;3	N;SG
सीमा	rentang	सीमा	rentang	N;NOM;FEM;SG;3	N;SG
सीमा	kisaran	सीमा	kisaran	N;NOM;FEM;SG;3	N;SG
सीमा	jangkauan	सीमा	jangkauan	N;NOM;FEM;SG;3	N;SG
सीमा	batas	सीमा	batas	N;NOM;FEM;SG;3	N;SG
व्यवस्था	pengaturan	व्यवस्था	penaturan	N;NOM;FEM;SG;3	N;SG
राजधानी	ibukota	राजधानी	ibukota	N;NOM;FEM;SG;3	N;SG
राजधानी	ibukota	राजधानी	ibukota	N;NOM;FEM;SG;3	N;SG
राजधानी	modal	राजधानी	modal	N;NOM;FEM;SG;3	N;SG
दर्शन	filsafat	दर्शन	filsafat	N;NOM;MASC;SG;3	N
दर्शन	filosofi	दर्शन	filosofi	N;NOM;MASC;SG;3	N;SG
दर्शन	penglihatan	दर्शन	penlihatan	N;NOM;MASC;SG;3	N;SG
विधि	metoda	विधि	metoda	N;NOM;FEM;SG;3	N;SG
विधि	metode	विधि	metode	N;NOM;FEM;SG;3	N;SG
विधि	hukum	विधि	hukum	N;NOM;FEM;SG;3	N;SG;ACT
विधि	metoda	विधि	metoda	N;NOM;FEM;SG;3	N;SG
विधि	metode	विधि	metode	N;NOM;FEM;SG;3	N;SG
विधि	moda	विधि	moda	N;NOM;FEM;SG;3	N;SG
विधि	modus	विधि	modus	N;NOM;FEM;SG;3	N;SG
अवधि	durasi	अवधि	durasi	N;NOM;FEM;SG;3	N;SG
अवधि	periode	अवधि	periode	N;NOM;FEM;SG;3	N;SG
अवधि	periode	अवधि	periode	N;NOM;FEM;SG;3	N;SG
दृष्टि	visual	दृष्टि	visual	N;NOM;FEM;SG;3	N
दृष्टि	penglihatan	दृष्टि	penlihatan	N;NOM;FEM;SG;3	N;SG
सिद्धांत	teori	सिद्धान्त	teori	N;NOM;MASC;SG;3	N;SG
सिद्धांत	siddhanta	सिद्धान्त	siddhanta	N;NOM;MASC;SG;3	N
सिद्धांत	prinsip	सिद्धान्त	prinsip	N;NOM;MASC;SG;3	N;SG
सिद्धांत	dogma	सिद्धान्त	dogma	N;NOM;MASC;SG;3	N
कलाकार	seniman	कलाकार	seniman	N;NOM;MASC;SG;3	N;SG
कलाकार	artis	कलाकार	artis	N;NOM;MASC;SG;3	N;SG
कलाकार	artis	कलाकार	artis	N;NOM;MASC;SG;3	N;SG
कलाकार	seniman	कलाकार	seniman	N;NOM;MASC;SG;3	N;SG
बैंक	bank	बैंक	bank	N;NOM;MASC;SG;3	N;SG
बैंक	bank	बैंक	bank	N;NOM;MASC;SG;3	N;SG
अंतिम	terakhir	अंतिम	terakhir	ADJ;NOM	ADJ;RL;SG
विशिष्ट	spesifik	विशिष्ट	spesifik	ADJ	ADJ;SG
विशिष्ट	khusus	विशिष्ट	khusus	ADJ	ADJ;SG
विशिष्ट	terhormat	विशिष्ट	terhormat	ADJ	ADJ;RL;SG
समर्थन	dukungan	समर्थन	dukungan	N;NOM;MASC;SG;3	N;SG
समर्थन	dukung	समर्थन	dukung	N;NOM;MASC;SG;3	N;SG;ACT
समर्थन	mendukung	समर्थन	mendukung	N;NOM;MASC;SG;3	N;SG;ACT
समर्थन	dukungan	समर्थन	dukungan	N;NOM;MASC;SG;3	N;SG
समर्थन	dukungan	समर्थन	dukungan	N;NOM;MASC;SG;3	N;SG
व्यापार	perdagangan	व्यापार	perdagangan	N;NOM;MASC;SG;3	N;SG
व्यापार	trading	व्यापार	trading	N;NOM;MASC;SG;3	N
व्यापार	bisnis	व्यापार	bisnis	N;NOM;MASC;SG;3	N;SG
व्यापार	perdagangan	व्यापार	perdagangan	N;NOM;MASC;SG;3	N;SG
प्रयास	upaya	प्रयास	upaya	N;NOM;MASC;SG;3	N;SG
प्रयास	usaha	प्रयास	usaha	N;NOM;MASC;SG;3	N;SG
प्रयास	upaya	प्रयास	upaya	N;NOM;MASC;SG;3	N;SG
महिला	wanita	महिला	wanita	N;NOM;FEM;SG;3	N;SG
महिला	perempuan	महिला	perempuan	N;NOM;FEM;SG;3	N;SG
महिला	nyonya	महिला	nyonya	N;NOM;FEM;SG;3	N
महिला	permpuan	महिला	permpuan	N;NOM;FEM;SG;3	N;SG
महिला	betina	महिला	betina	N;NOM;FEM;SG;3	N;SG
महिला	perempuan	महिला	perempuan	N;NOM;FEM;SG;3	N;SG
परियोजना	proyek	परियोजना	proyek	N;NOM;FEM;SG;3	N;SG
परियोजना	projek	परियोजना	projek	N;NOM;FEM;SG;3	N;SG
नामांकन	nominasi	नामांकन	nominasi	N;NOM;MASC;SG;3	N;SG
नामांकन	penunjukan	नामांकन	pentunjukan	N;NOM;MASC;SG;3	N;SG
अभिनेता	aktor	अभिनेता	aktor	N;NOM;MASC;SG;3	N;SG
अभिनेता	aktor	अभिनेता	aktor	N;NOM;MASC;SG;3	N;SG
क्षमता	kapasitas	क्षमता	kapasitas	N;NOM;FEM;SG;3	N;SG
क्षमता	kemampuan	क्षमता	kemampuan	N;NOM;FEM;SG;3	N;SG
क्षमता	kapabilitas	क्षमता	kapabilitas	N;NOM;FEM;SG;3	N;SG
क्षमता	kemampuan	क्षमता	kemampuan	N;NOM;FEM;SG;3	N;SG
क्षमता	kapabilitas	क्षमता	kapabilitas	N;NOM;FEM;SG;3	N;SG
क्षमता	kemampuan	क्षमता	kemampuan	N;NOM;FEM;SG;3	N;SG
क्षमता	potensi	क्षमता	potensi	N;NOM;FEM;SG;3	N;SG
क्षमता	potensial	क्षमता	potensial	N;NOM;FEM;SG;3	N;SG
पाया	menemukan	पा	mentemukan	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
पाया	mendapati	पा	mendapati	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
पाया	nemu	पा	ne	V;PFV;MASC;SG;V.PTCP;ACT	V
गति	gerakan	गति	gerakan	N;NOM;FEM;SG;3	N;SG
गति	gerak	गति	gerak	N;NOM;FEM;SG;3	N;SG;ACT
गति	kecepatan	गति	kecepatan	N;NOM;FEM;SG;3	N;SG
गति	kecepatan	गति	kecepatan	N;NOM;FEM;SG;3	N;SG
गति	gerakan	गति	gerakan	N;NOM;FEM;SG;3	N;SG
गति	pergerakan	गति	pergerakan	N;NOM;FEM;SG;3	N;SG
लेने	mengambil	ले	menambil	V;MASC;NFIN;ACT	V;SG;ACT
पुत्र	putra	पुत्र	putra	N;NOM;MASC;SG;3	N;SG
पुत्र	anak	पुत्र	anak	N;NOM;MASC;SG;3	N;SG
शासन	kaidah	शासन	kaidah	N;NOM;MASC;SG;3	N;SG
शासन	peraturan	शासन	peraturan	N;NOM;MASC;SG;3	N;SG
शासन	aturan	शासन	aturan	N;NOM;MASC;SG;3	N;SG
शासन	pemerintahan	शासन	penperintahan	N;NOM;MASC;SG;3	N;SG
शासन	rezim	शासन	rezim	N;NOM;MASC;SG;3	N;SG
नियंत्रण	kendali	नियंत्रण	kendali	N;NOM;MASC;SG;3	N;SG
नियंत्रण	kontrol	नियंत्रण	kontrol	N;NOM;MASC;SG;3	N;SG;ACT
नियंत्रण	pengendalian	नियंत्रण	penkendalian	N;NOM;MASC;SG;3	N;SG
नियंत्रण	kontrol	नियंत्रण	kontrol	N;NOM;MASC;SG;3	N;SG;ACT
नियंत्रण	kendali	नियंत्रण	kendali	N;NOM;MASC;SG;3	N;SG
वर्णन	uraian	वर्णन	uraian	N;NOM;MASC;SG;3	N;SG
वर्णन	deskripsi	वर्णन	deskripsi	N;NOM;MASC;SG;3	N;SG
वर्णन	keterangan	वर्णन	keterangan	N;NOM;MASC;SG;3	N;SG
क्रिकेट	jangkrik	क्रिकेट	jangkrik	N;NOM;MASC;SG;3	N;SG
क्रिकेट	kriket	क्रिकेट	kriket	N;NOM;MASC;SG;3	N;SG
योजना	skema	योजना	skema	N;NOM;FEM;SG;3	N;SG
योजना	rencana	योजना	rencana	N;NOM;FEM;SG;3	N;SG
आरम्भ	permulaan	आरम्भ	permulaan	N;NOM;MASC;SG;3	N;SG
स्थानीय	lokal	स्थानीय	lokal	ADJ;NOM	ADJ;SG
स्थानीय	lokal	स्थानीय	lokal	ADJ;NOM	ADJ;SG
स्थानीय	setempat	स्थानीय	setempat	ADJ;NOM	ADJ;SG
