この	aquesta	この	aquest	DET	DET;FEM;SG
結論	conclusió	結論	conclusió	N	N;FEM;SG
秘書	secretaris	秘書	secretari	N	N;MASC;PL
秘書	secretàries	秘書	secretari	N	N;FEM;PL
秘書	secretària	秘書	secretària	N	N;FEM;SG
秘書	secretari	秘書	secretari	N	N;MASC;SG
ウォーター	aigua	ウォーター	aigua	N	N;FEM;SG
属性	atribut	属性	atribut	N	N;MASC;SG
属性	propietats	属性	propietat	N	N;FEM;PL
属性	atributs	属性	atribut	N	N;MASC;PL
アーカイブ	arxiu	アーカイブ	arxiu	N	N;MASC;SG
アーカイブ	arxius	アーカイブ	arxiu	N	N;MASC;PL
騎兵	cavalleria	騎兵	cavalleria	N	N;FEM;SG
衝撃	impacte	衝撃	impacte	N	N;MASC;SG
衝撃	xoc	衝撃	xoc	N	N;MASC;SG
ユニオン	unió	ユニオン	unió	N	N;FEM;SG
瞬間	moment	瞬間	moment	N	N;MASC;SG
中断	avortar	中断	avortar	V	V;NFIN
歯科	odontologia	歯科	odontologia	N	N;FEM;SG
招待	convida	招待	convidar	V	V;IND;SG;3;PRS;FIN
オーナー	propietari	オーナー	propietari	N	N;MASC;SG
オーナー	propietaris	オーナー	propietari	N	N;MASC;PL
グラフ	diagrames	グラフ	diagrama	N	N;MASC;PL
縮小	encongeix	縮小	encongir	V	V;IND;SG;3;PRS;FIN
認証	verificació	認証	verificació	N	N;FEM;SG
認証	autenticació	認証	autenticació	N	N;FEM;SG
認証	verificació	認証	verificació	N	N;FEM;SG
本当に	realment	本当に	realment	ADV	ADV
婦人	ladies	婦人	ladia	N	N
チャンス	oportunitat	チャンス	oportunitat	N	N;FEM;SG
リアル	real	リアル	real	ADJ	ADJ;SG
ギタリスト	guitarrista	ギタリスト	guitarrista	N	N;SG
メイド	donzelles	メイド	donzella	N	N;FEM;PL
階段	escales	階段	escala	N	N;FEM;PL
条例	ordenança	条例	ordenança	N	N;FEM;SG
条例	ordenances	条例	ordenança	N	N;FEM;PL
ヘリコプター	helicòpter	ヘリコプター	helicòpter	N	N;MASC;SG
フォーク	folk	フォーク	folk	N	N;MASC;SG
ブリッジ	pont	ブリッジ	pont	N	N;MASC;SG
ルーム	sala	ルーム	sala	N	N;FEM;SG
ルーム	habitació	ルーム	habitació	N	N;FEM;SG
ルーム	habitacions	ルーム	habitació	N	N;FEM;PL
ルーム	sales	ルーム	sala	N	N;FEM;PL
反映	reflecteixen	反映	reflectir	V	V;IND;PL;3;PRS;FIN
反映	reflecteix	反映	reflectir	V	V;IND;SG;3;PRS;FIN
反映	reflectir	反映	reflectir	V	V;NFIN
ピアニスト	pianista	ピアニスト	pianista	N	N;SG
原理	principis	原理	principi	N	N;MASC;PL
予約	cita	予約	citar	V	V;IND;SG;3;PRS;FIN
予約	reserva	予約	reservar	V	V;IND;SG;3;PRS;FIN
送る	envia	送る	enviar	V	V;IND;SG;3;PRS;FIN
戦術	tàctiques	戦術	tàctic	N	N;FEM;PL
戦術	tàctica	戦術	tàctica	N	N;FEM;SG
スピン	espín	スピン	espín	N	N;MASC;SG
レーザー	làser	レーザー	làser	N	N;MASC;SG
間違い	errors	間違い	error	N	N;MASC;PL
間違い	error	間違い	error	N	N;MASC;SG
走り	executa	走る	executar	V	V;IND;SG;3;PRS;FIN
忍者	ninges	忍者	ninga	N	N;MASC;PL
ユーザ	usuari	ユーザ	usuari	N	N;MASC;SG
ユーザ	usuaris	ユーザ	usuari	N	N;MASC;PL
海峡	estret	海峡	estret	N	N;MASC;SG
海峡	canal	海峡	canal	N	N;MASC;SG
氏名	denominació	氏名	denominació	N	N;FEM;SG
ラーメン	ramen	ラーメン	ramen	N	N;MASC;SG
スポット	lloc	スポット	lloc	N	N;MASC;SG
スポット	llocs	スポット	lloc	N	N;MASC;PL
酸素	oxigen	酸素	oxigen	N	N;MASC;SG
要件	exigència	要件	exigència	N	N;FEM;SG
要件	requeriments	要件	requeriment	N	N;MASC;PL
要件	requisits	要件	requisit	N	N;MASC;PL
チャンピオンシップ	campionat	チャンピオンシップ	campionat	N	N;MASC;SG
チャンピオンシップ	championship	チャンピオンシップ	championship	N	N;MASC;SG
プロセス	procés	プロセス	procés	N	N;MASC;SG
プロセス	processos	プロセス	procés	N	N;MASC;PL
友達	amics	友達	amic	N	N;MASC;PL
友達	amistats	友達	amistat	N	N;FEM;PL
友達	amistat	友達	amistat	N	N;FEM;SG
友達	amic	友達	amic	N	N;MASC;SG
ガイドライン	orientacions	ガイドライン	orientació	N	N;FEM;PL
ガイドライン	directrius	ガイドライン	directriu	N	N;FEM;PL
リポーター	reporters	リポーター	reporter	N	N;MASC;PL
リポーター	reporter	リポーター	reporter	N	N;MASC;SG
飛行場	aeròdrom	飛行場	aeròdrom	N	N;MASC;SG
登記	matriculació	登記	matriculació	N	N;FEM;SG
登記	inscripció	登記	inscripció	N	N;FEM;SG
レディ	senyora	レディ	senyora	N	N;FEM;SG
ついに	finalment	ついに	finalment	ADV	ADV
損害	danys	損害	dany	N	N;MASC;PL
ボート	embarcacions	ボート	embarcació	N	N;FEM;PL
ボート	vaixells	ボート	vaixell	N	N;MASC;PL
ボート	barques	ボート	barca	N	N;FEM;PL
ボート	vaixell	ボート	vaixell	N	N;MASC;SG
サーキット	circuit	サーキット	circuit	N	N;MASC;SG
道具	equipaments	道具	equipament	N	N;MASC;PL
道具	equipament	道具	equipament	N	N;MASC;SG
道具	eina	道具	eina	N	N;FEM;SG
道具	eines	道具	eina	N	N;FEM;PL
道具	instrument	道具	instrument	N	N;MASC;SG
粒子	partícules	粒子	partícula	N	N;FEM;PL
謝罪	disculpa	謝罪	disculpa	V	V;IND;SG;3;PRS;FIN
比率	proporció	比率	proporció	N	N;FEM;SG
比率	ràtio	比率	ràtio	N	N;FEM;SG
比率	proporció	比率	proporció	N	N;FEM;SG
牧場	ranxo	牧場	ranxar	N	N;MASC;SG
牧場	ranch	牧場	ranch	N	N;MASC;SG
ビール	cervesa	ビール	cervesa	N	N;FEM;SG
ビール	cerveses	ビール	cervesa	N	N;FEM;PL
美人	belleses	美人	bellès	N	N;FEM;PL
リレー	relleus	リレー	relleu	N	N;MASC;PL
バイク	motos	バイク	moto	N	N;FEM;PL
バイク	motocicleta	バイク	motocicleta	N	N;FEM;SG
ボクサー	boxejador	ボクサー	boxejador	N	N;MASC;SG
ドクター	metge	ドクター	metge	N	N;MASC;SG
ドクター	doctor	ドクター	doctor	N	N;MASC;SG
告知	preavís	告知	preavir	V	V;SBJV;SG;3;PRS;FIN
当局	autoritats	当局	autoritat	N	N;FEM;PL
コーポレーション	corporació	コーポレーション	corporació	N	N;FEM;SG
研究員	investigador	研究員	investigador	N	N;MASC;SG
ハーフ	meitat	ハーフ	meitat	N	N;FEM;SG
定理	teorema	定理	teorema	N	N;MASC;SG
幸せ	feliç	幸せ	feliç	ADJ	ADJ;SG
人種	cursa	人種	cursa	N	N;FEM;SG
運河	canal	運河	canal	N	N;MASC;SG
運河	canals	運河	canal	N	N;MASC;PL
グローバル	global	グローバル	global	ADJ	ADJ;SG
グローバル	globals	グローバル	global	ADJ	ADJ;PL
農民	pagesos	農民	pagès	N	N;MASC;PL
農民	camperols	農民	camperol	N	N;MASC;PL
台詞	diàleg	台詞	diàleg	N	N;MASC;SG
候補	candidats	候補	candidat	N	N;MASC;PL
候補	candidates	候補	candidata	N	N;FEM;PL
候補	aspirants	候補	aspirant	N	N;PL
候補	candidata	候補	candidata	N	N;FEM;SG
候補	candidat	候補	candidat	N	N;MASC;SG
彗星	cometa	彗星	cometa	N	N;MASC;SG
彗星	cometes	彗星	cometa	N	N;MASC;PL
アナウンス	anunciar	アナウンス	anunciar	V	V;NFIN
ウエスト	cintura	ウエスト	cintura	N	N;FEM;SG
大使館	ambaixades	大使館	ambaixada	N	N;FEM;PL
大使館	ambaixada	大使館	ambaixada	N	N;FEM;SG
食事	àpat	食事	àpat	N	N;MASC;SG
食事	àpats	食事	àpat	N	N;MASC;PL
食事	menjars	食事	menjar	N	N;MASC;PL
豊富	abundant	豊富	abundar	ADJ	ADJ;SG
豊富	abundants	豊富	abundant	ADJ	ADJ;PL
バイト	byte	バイト	byte	N	N;MASC;SG
バイト	bytes	バイト	byta	N	N;MASC;PL
バイト	octets	バイト	octet	N	N;MASC;PL
避難	evacuar	避難	evacuar	V	V;NFIN
テーブル	quadres	テーブル	quadre	N	N;MASC;PL
テーブル	taules	テーブル	taula	N	N;FEM;PL
シード	llavor	シード	llavor	N	N;FEM;SG
サマー	estiu	サマー	estiu	N	N;MASC;SG
併合	consolidació	併合	consolidació	N	N;FEM;SG
併合	annexió	併合	annexió	N	N;FEM;SG
プログラミング	programacions	プログラミング	programació	N	N;FEM;PL
プログラミング	programació	プログラミング	programació	N	N;FEM;SG
頻繁	freqüent	頻繁	freqüent	ADJ	ADJ;SG
頻繁	freqüents	頻繁	freqüent	ADJ	ADJ;PL
差分	diferències	差分	diferència	N	N;FEM;PL
差分	diferència	差分	diferència	N	N;FEM;SG
ネコ	gats	ネコ	gat	N	N;MASC;PL
ネコ	gat	ネコ	gat	N	N;MASC;SG
才能	talent	才能	talent	N	N;MASC;SG
ゲージ	gàlib	ゲージ	gàlib	N	N;MASC;SG
マスク	màscares	マスク	màscara	N	N;FEM;PL
マスク	caretes	マスク	careta	N	N;FEM;PL
公国	principat	公国	principar	N	N;MASC;SG
公国	ducat	公国	ducar	N	N;MASC;SG
圧倒的	aclaparador	圧倒的	aclaparador	ADJ	ADJ;MASC;SG
バレー	vall	バレー	vall	N	N;FEM;SG
金額	imports	金額	import	N	N;MASC;PL
金額	quantitat	金額	quantitat	N	N;FEM;SG
金額	import	金額	import	N	N;MASC;SG
金額	quantia	金額	quantia	N	N;FEM;SG
チップ	fitxes	チップ	fitxa	N	N;FEM;PL
チップ	xip	チップ	xip	N	N;MASC;SG
アルコール	alcohol	アルコール	alcohol	N	N;MASC;SG
釧路	kushiro	釧路	kushiro		
同	camarada	同	camarada	ADJ	ADJ;MASC;SG
同	camarades	同	camarat	ADJ	ADJ;MASC;PL;V.PTCP
テープ	cinta	テープ	cinta	N	N;FEM;SG
要因	factors	要因	factor	N	N;MASC;PL
マネジメント	gestió	マネジメント	gestió	N	N;FEM;SG
サーバ	servidors	サーバ	servidor	N	N;MASC;PL
サーバ	servidor	サーバ	servidor	N	N;MASC;SG
所有者	propietari	所有者	propietari	N	N;MASC;SG
所有者	propietaris	所有者	propietari	N	N;MASC;PL
弱い	dèbil	弱い	dèbil	ADJ	ADJ;SG
弱い	feble	弱い	feble	ADJ	ADJ;SG
祝日	festes	祝日	festa	N	N;FEM;PL
祝日	festius	祝日	festiu	N	N;MASC;PL
祝日	vacances	祝日	vacança	N	N;FEM;PL
マーケット	mercat	マーケット	mercat	N	N;MASC;SG
マーケット	mercats	マーケット	mercat	N	N;MASC;PL
マーケット	mercat	マーケット	mercat	N	N;MASC;SG
デッキ	baralla	デッキ	baralla	N	N;FEM;SG
年金	pensió	年金	pensió	N	N;FEM;SG
年金	pensions	年金	pensió	N	N;FEM;PL
バランス	balanç	バランス	balanç	N	N;MASC;SG
バランス	saldo	バランス	saldo	N	N;MASC;SG
バランス	equilibri	バランス	equilibri	N	N;MASC;SG
審判	fallada	審判	fallada	N	N;FEM;SG
審判	judici	審判	judici	N	N;MASC;SG
タンパク	proteïna	タンパク	proteïna	N	N;FEM;SG
タンパク	proteïnes	タンパク	proteïna	N	N;FEM;PL
予測	preveure	予測	preveure	V	V;NFIN
予測	predir	予測	predir	V	V;NFIN
暗号	xifratge	暗号	xifratge	N	N;MASC;SG
暗号	xifratge	暗号	xifratge	N	N;MASC;SG
暗号	criptografia	暗号	criptografia	N	N;FEM;SG
栄養	nutrició	栄養	nutrició	N	N;FEM;SG
不安	ansiosa	不安	ansiós	ADJ	ADJ;FEM;SG
食べる	menja	食べる	menjar	V	V;IND;SG;3;PRS;FIN
検事	fiscal	検事	fiscal	N	N;SG
遊び	reprodueix	遊ぶ	reproduir	V	V;IND;SG;3;PRS;FIN
ショック	xoc	ショック	xoc	N	N;MASC;SG
フェイス	fe	フェイス	fe	N	N;FEM;SG
体操	gimnasta	体操	gimnasta	N	N;FEM;SG
体操	gimnàstica	体操	gimnàstica	N	N;FEM;SG
体操	gimnastes	体操	gimnasta	N	N;FEM;PL
チェロ	violoncel	チェロ	violoncel	N	N;MASC;SG
チェロ	violoncelista	チェロ	violoncelista	N	N;SG
ワーク	treball	ワーク	treball	N	N;MASC;SG
プライバシー	privadesa	プライバシー	privadesa	N	N;FEM;SG
プライバシー	privacitat	プライバシー	privacitat	N	N;FEM;SG
濃度	concentració	濃度	concentració	N	N;FEM;SG
単語	paraules	単語	paraula	N	N;FEM;PL
テキスト	text	テキスト	text	N	N;MASC;SG
テキスト	textos	テキスト	text	N	N;MASC;PL
品質	qualitat	品質	qualitat	N	N;FEM;SG
工芸	ofici	工芸	ofici	N	N;MASC;SG
工芸	artesania	工芸	artesania	N	N;FEM;SG
主婦	mestresses	主婦	mestressa	N	N;FEM;PL
倉庫	magatzem	倉庫	magatzem	N	N;MASC;SG
倉庫	magatzems	倉庫	magatzem	N	N;MASC;PL
珍しい	inusual	珍しい	inusual	ADJ	ADJ;SG
誰	algú	誰	algú	PRO	PRO;SG
艦船	naus	艦船	nau	N	N;FEM;PL
艦船	vaixells	艦船	vaixell	N	N;MASC;PL
学問	aprenentatge	学問	aprenentatge	N	N;MASC;SG
復元	restaurar	復元	restaurar	V	V;NFIN
復元	restaura	復元	restaura	V	V;IND;SG;3;PRS;FIN
死ぬ	morir	死ぬ	morir	V	V;NFIN
ベクトル	vector	ベクトル	vector	N	N;MASC;SG
津波	tsunami	津波	tsunami	N	N;MASC;SG
津波	tsunamis	津波	tsunami	N	N;MASC;PL
美女	belleses	美女	bellès	N	N;FEM;PL
水泳	nedador	水泳	nedador	N	N;MASC;SG
水泳	natació	水泳	natació	N	N;FEM;SG
ダンサー	ballarines	ダンサー	ballarina	N	N;FEM;PL
ダンサー	ballarins	ダンサー	ballarí	N	N;MASC;PL
ダンサー	ballarí	ダンサー	ballarí	N	N;MASC;SG
ダンサー	dancer	ダンサー	dancer	N	N
ダンサー	ballarina	ダンサー	ballarina	N	N;FEM;SG
考古学	arqueòleg	考古学	arqueòleg	N	N;MASC;SG
考古学	arqueologia	考古学	arqueologia	N	N;FEM;SG
征服	conquerir	征服	conquerir	V	V;NFIN
監査	auditoria	監査	auditoria	N	N;FEM;SG
監査	auditories	監査	auditoria	N	N;FEM;PL
早い	primerenc	早い	primerenc	ADJ	ADJ;MASC;SG
通路	passatge	通路	passatge	N	N;MASC;SG
港湾	port	港湾	port	N	N;MASC;SG
集会	assemblea	集会	assemblea	N	N;FEM;SG
切り替え	canvia	切り替える	canviar	V	V;IND;SG;3;PRS;FIN
切り替え	commuta	切り替える	commutar	V	V;IND;SG;3;PRS;FIN
嫌い	odi	嫌い	odi		
サイン	rètols	サイン	rètol	N	N;MASC;PL
サイン	senyals	サイン	senyal	N	N;MASC;PL
サイン	signe	サイン	signe	N	N;MASC;SG
密度	densitat	密度	densitat	N	N;FEM;SG
建築物	edificacions	建築物	edificació	N	N;FEM;PL
建築物	edificis	建築物	edifici	N	N;MASC;PL
方程式	equació	方程式	equació	N	N;FEM;SG
方程式	equacions	方程式	equació	N	N;FEM;PL
スイッチ	commutadors	スイッチ	commutador	N	N;MASC;PL
スイッチ	interruptor	スイッチ	interruptor	N	N;MASC;SG
花火	focs	花火	foc	N	N;MASC;PL
ゆめ	yume	ゆめ	yume		
宿泊	allotjament	宿泊	allotjament	N	N;MASC;SG
宿泊	hostalatge	宿泊	hostalatge	N	N;MASC;SG
宿泊	allotjament	宿泊	allotjament	N	N;MASC;SG
洪水	inundació	洪水	inundació	N	N;FEM;SG
洪水	inundacions	洪水	inundació	N	N;FEM;PL
ナス	albergínia	ナス	albergínia	N	N;FEM;SG
ナス	albergínies	ナス	albergínia	N	N;FEM;PL
保証	garanties	保証	garantia	N	N;FEM;PL
三十	trenta	三十	trenta	NUM	NUM;PL
コイン	monedes	コイン	moneda	N	N;FEM;PL
コイン	moneda	コイン	moneda	N	N;FEM;SG
踊り	ballar	踊り	ballar	V	V;NFIN
刑務所	presons	刑務所	presó	N	N;FEM;PL
刑務所	presó	刑務所	presó	N	N;FEM;SG
重力	gravitació	重力	gravitació	N	N;FEM;SG
重力	gravetat	重力	gravetat	N	N;FEM;SG
ドメイン	dominis	ドメイン	domini	N	N;MASC;PL
ドメイン	domini	ドメイン	domini	N	N;MASC;SG
パーティ	partit	パーティ	partit	N	N;MASC;SG
パーティ	festa	パーティ	festa	N	N;FEM;SG
パーティ	parts	パーティ	part	N	N;FEM;PL
ジャージー	jersei	ジャージー	jersei	N	N;MASC;SG
彫刻	escultura	彫刻	escultura	N	N;FEM;SG
彫刻	escultor	彫刻	escultor	N	N;MASC;SG
彫刻	escultures	彫刻	escultura	N	N;FEM;PL
砂漠	desert	砂漠	desert	N	N;MASC;SG
砂漠	deserts	砂漠	desert	N	N;MASC;PL
砲撃	bombardeig	砲撃	bombardeig	N	N;MASC;SG
科目	assignatures	科目	assignatura	N	N;FEM;PL
曲線	revolts	曲線	revolt	N	N;MASC;PL
恐竜	dinosaure	恐竜	dinosaure	N	N;MASC;SG
恐竜	dinosaures	恐竜	dinosaure	N	N;MASC;PL
レビュー	crítiques	レビュー	crítica	N	N;FEM;PL
レビュー	revisions	レビュー	revisió	N	N;FEM;PL
レビュー	revisió	レビュー	revisió	N	N;FEM;SG
セックス	sexe	セックス	sexe	N	N;MASC;SG
出品	llistat	出品	llistat	N	N;MASC;SG
ピア	parell	ピア	parell	N	N;MASC;SG
パレード	desfilada	パレード	desfilada	N	N;FEM;SG
パレード	rua	パレード	rua	N	N;FEM;SG
ゴム	cautxú	ゴム	cautxú	N	N;MASC;SG
警察官	policies	警察官	policia	N	N;PL
警察官	policia	警察官	policia	N	N;SG
メロディ	melodies	メロディ	melodia	N	N;FEM;PL
メロディ	melodia	メロディ	melodia	N	N;FEM;SG
メロディ	sintonia	メロディ	sintonia	N	N;FEM;SG
カレー	curri	カレー	curri	N	N;MASC;SG
妖精	fada	妖精	fada	N	N;FEM;SG
昆虫	insectes	昆虫	insecte	N	N;MASC;PL
昆虫	insecte	昆虫	insecte	N	N;MASC;SG
墓地	cementiris	墓地	cementiri	N	N;MASC;PL
墓地	cementiri	墓地	cementiri	N	N;MASC;SG
野菜	hortalisses	野菜	hortalissa	N	N;FEM;PL
野菜	verdures	野菜	verdura	N	N;FEM;PL
野菜	verdura	野菜	verdurar	N	N;FEM;SG
叔父	oncle	叔父	oncle	N	N;MASC;SG
コンクリート	formigó	コンクリート	formigó	N	N;MASC;SG
エントリー	entrada	エントリー	entrada	N	N;FEM;SG
釣り	pesca	釣り	pesca	N	N;FEM;SG
ストア	botiga	ストア	botiga	N	N;FEM;SG
フロー	flux	フロー	flux	N	N;MASC;SG
フロー	cabal	フロー	cabal	N	N;MASC;SG
ノーベル	nobel	ノーベル	nobel	N	N;MASC;SG
センチメートル	centímetres	センチメートル	centímetre	N	N;MASC;PL
センチメートル	centímetre	センチメートル	centímetre	N	N;MASC;SG
スクリーン	pantalla	スクリーン	pantalla	N	N;FEM;SG
シェル	projectils	シェル	projectil	N	N;MASC;PL
シェル	closques	シェル	closca	N	N;FEM;PL
グラス	vidre	グラス	vidre	N	N;MASC;SG
後輩	juniors	後輩	junior	N	N;PL
雰囲気	atmosfera	雰囲気	atmosfera	N	N;FEM;SG
恒星	estrella	恒星	estrella	N	N;FEM;SG
防波	escullera	防波	escullera	N	N;FEM;SG
上回る	excedeixen	上回る	excedir	V	V;IND;PL;3;PRS;FIN
本	honda	本	honda	N	N;MASC;SG
スカウト	explorador	スカウト	explorador	N	N;MASC;SG
職人	artesans	職人	artesà	N	N;MASC;PL
調理	cuinar	調理	cuinar	V	V;NFIN
スキル	aptituds	スキル	aptitud	N	N;FEM;PL
スキル	competències	スキル	competència	N	N;FEM;PL
スキル	destresa	スキル	destresa	N	N;FEM;SG
サイクル	cicles	サイクル	cicle	N	N;MASC;PL
サイクル	cicle	サイクル	cicle	N	N;MASC;SG
吹き替え	doblatge	吹き替える	doblatge	N	N;MASC;SG
フォーラム	fòrums	フォーラム	fòrum	N	N;MASC;PL
フォーラム	fòrum	フォーラム	fòrum	N	N;MASC;SG
書き込み	escriu	書き込み	escriure	V	V;IND;SG;3;PRS;FIN
貫通	penetren	貫通	penetrar	V	V;IND;PL;3;PRS;FIN
シェア	compartició	シェア	compartició	N	N;FEM;SG
シェア	participacions	シェア	participació	N	N;FEM;PL
悲劇	tragèdies	悲劇	tragèdia	N	N;FEM;PL
悲劇	tragèdia	悲劇	tragèdia	N	N;FEM;SG
分散	variància	分散	variància	N	N;FEM;SG
マリン	marine	マリン	marine	N	N;SG
繊維	fibres	繊維	fibres	N	N;FEM;PL
待ち	espereu	待つ	esperar	V	V;IND;PL;1;PRS;FIN
待ち	espera	待つ	esperar	V	V;IND;SG;3;PRS;FIN
エンターテイメント	entreteniment	エンターテイメント	entreteniment	N	N;MASC;SG
演習	exercicis	演習	exercici	N	N;MASC;PL
演習	maniobres	演習	maniobra	N	N;FEM;PL
検出	detecta	検出	detectar	V	V;IND;SG;3;PRS;FIN
コンテナ	recipient	コンテナ	recipient	N	N;MASC;SG
コンテナ	contenidors	コンテナ	contenidor	N	N;MASC;PL
コンテナ	recipients	コンテナ	recipient	N	N;MASC;PL
アンテナ	antena	アンテナ	antena	N	N;FEM;SG
チケット	bitllets	チケット	bitllet	N	N;MASC;PL
チケット	entrades	チケット	entrada	N	N;FEM;PL
チケット	bitllet	チケット	bitllet	N	N;MASC;SG
フォト	foto	フォト	foto	N	N;FEM;SG
石炭	carbó	石炭	carbó	N	N;MASC;SG
グラム	grams	グラム	gram	N	N;MASC;PL
ループ	bucles	ループ	bucla	N	N;MASC;PL
ループ	bucle	ループ	bucle	N	N;MASC;SG
ラジ	raj	ラジ	raj	N	N;MASC;SG
開く	obre	開く	obrir	V	V;IND;SG;3;PRS;FIN
電圧	tensió	電圧	tensió	N	N;FEM;SG
ライター	escriptor	ライター	escriptor	N	N;MASC;SG
ライター	encenedor	ライター	encenedor	N	N;MASC;SG
歩行	passeig	歩行	passeig	N	N;MASC;SG
割引	descompte	割引	descompte	N	N;MASC;SG
割引	descomptes	割引	descompte	N	N;MASC;PL
割引	rebaixes	割引	rebaixa	N	N;FEM;PL
影響	influència	影響	influència	N	N;FEM;SG
カテゴリー	categoria	カテゴリー	categoria	N	N;FEM;SG
カテゴリー	categories	カテゴリー	categoria	N	N;FEM;PL
純粋	purs	純粋	purs	ADJ	ADJ;MASC;PL
純粋	pura	純粋	pur	ADJ	ADJ;FEM;SG
純粋	pur	純粋	pur	ADJ	ADJ;MASC;SG
役職	posició	役職	posició	N	N;FEM;SG
役職	títols	役職	títol	N	N;MASC;PL
薬物	drogues	薬物	droga	N	N;FEM;PL
薬物	fàrmacs	薬物	fàrmac	N	N;MASC;PL
薬物	droga	薬物	droga	N	N;FEM;SG
踊る	ballar	踊る	ballar	V	V;NFIN
渓谷	congost	渓谷	congost	N	N;MASC;SG
天文台	observatori	天文台	observatori	N	N;MASC;SG
ドット	punts	ドット	punt	N	N;MASC;PL
果実	fruit	果実	fruit	N	N;MASC;SG
果実	fruita	果実	fruita	N	N;FEM;SG
果実	fruites	果実	fruita	N	N;FEM;PL
果実	fruits	果実	fruit	N	N;MASC;PL
魅力	encant	魅力	encant	N	N;MASC;SG
玩具	joguina	玩具	joguina		
広がる	escampa	広がる	escampar	V	V;IND;SG;3;PRS;FIN
大気	atmosfera	大気	atmosfera	N	N;FEM;SG
エンターテインメント	entreteniment	エンターテインメント	entreteniment	N	N;MASC;SG
交戦	incorre	交戦	incorre	V	V;SBJV;SG;3;PRS;FIN
カーブ	revolts	カーブ	revolt	N	N;MASC;PL
荷物	equipatges	荷物	equipatge	N	N;MASC;PL
荷物	equipatge	荷物	equipatge	N	N;MASC;SG
アイデア	idees	アイデア	idea	N	N;FEM;PL
アイデア	idea	アイデア	idea	N	N;FEM;SG
弾薬	municions	弾薬	munició	N	N;FEM;PL
弾薬	munició	弾薬	munició	N	N;FEM;SG
エレベーター	ascensor	エレベーター	ascensor	N	N;MASC;SG
花嫁	núvia	花嫁	núvia	N	N;FEM;SG
マウント	muntatge	マウント	muntatge	N	N;MASC;SG
動物園	zoo	動物園	zoo	N	N;MASC;SG
音楽家	músic	音楽家	músic	N	N;MASC;SG
ソックス	sox	ソックス	sox	N	N;MASC;PL
ソックス	mitjons	ソックス	mitjó	N	N;MASC;PL
予防	prevenció	予防	prevenció	N	N;FEM;SG
友情	amistat	友情	amistat	N	N;FEM;SG
機材	equipaments	機材	equipament	N	N;MASC;PL
機材	equipament	機材	equipament	N	N;MASC;SG
コンパクト	compacte	コンパクト	compacte	ADJ	ADJ;MASC;SG
コンパクト	compacta	コンパクト	compactar	ADJ	ADJ;FEM;SG
反射	reflexió	反射	reflexió	N	N;FEM;SG
反射	reflexions	反射	reflexió	N	N;FEM;PL
死体	cadàver	死体	cadàver	N	N;MASC;SG
フォーマット	formatació	フォーマット	formatació	N	N;FEM;SG
バルブ	vàlvules	バルブ	vàlvula	N	N;FEM;PL
鉱物	minerals	鉱物	mineral	N	N;MASC;PL
幸福	felicitat	幸福	felicitat	N	N;FEM;SG
振動	vibracions	振動	vibració	N	N;FEM;PL
振動	vibració	振動	vibració	N	N;FEM;SG
山地	muntanyes	山地	muntanya	N	N;FEM;PL
汚染	contaminació	汚染	contaminació	N	N;FEM;SG
メニュー	menú	メニュー	menú	N	N;MASC;SG
メニュー	menús	メニュー	menús	N	N;MASC;PL
火星	mars	火星	mar	N	N;MASC;PL
細菌	bacteris	細菌	bacteri	N	N;MASC;PL
中尉	tinent	中尉	tinent	N	N;SG
民主主義	democràcia	民主主義	democràcia	N	N;FEM;SG
背中	esquena	背中	esquena	N	N;FEM;SG
キュー	cua	キュー	cua	N	N;FEM;SG
キュー	cues	キュー	cua	N	N;FEM;PL
元素	elements	元素	element	N	N;MASC;PL
元素	element	元素	element	N	N;MASC;SG
性的	sexual	性的	sexual	ADJ	ADJ;SG
王女	princesa	王女	princesa	N	N;FEM;SG
母音	vocals	母音	vocal	N	N;FEM;PL
シンボル	símbols	シンボル	símbol	N	N;MASC;PL
情熱	passió	情熱	passió	N	N;FEM;SG
太鼓	drum	太鼓	drum	N	N;MASC;SG
太鼓	tambor	太鼓	tambor	N	N;MASC;SG
太鼓	tambors	太鼓	tambor	N	N;MASC;PL
所得	ingrés	所得	ingrés	N	N;MASC;SG
所得	ingressos	所得	ingrés	N	N;MASC;PL
集める	recollir	集める	recollir	V	V;NFIN
多目的	polivalent	多目的	polivalent	ADJ	ADJ;SG
カタログ	catàlegs	カタログ	catàleg	N	N;MASC;PL
カタログ	catàleg	カタログ	catàleg	N	N;MASC;SG
カタログ	catàlegs	カタログ	catàleg	N	N;MASC;PL
カタログ	catàleg	カタログ	catàleg	N	N;MASC;SG
保全	conservació	保全	conservació	N	N;FEM;SG
保全	preservació	保全	preservació	N	N;FEM;SG
卒業生	alumni	卒業生	alumnar	N	N;MASC;SG
有権	electors	有権	elector	N	N;MASC;PL
有権	votants	有権	votant	N	N;PL
焼き	cremar	焼く	cremar	V	V;NFIN
婚約	compromís	婚約	compromís	N	N;MASC;SG
マニア	mania	マニア	mania	N	N;FEM;SG
繰り返す	repeteix	繰り返す	repetir	V	V;IND;SG;3;PRS;FIN
サイエンス	ciència	サイエンス	ciència	N	N;FEM;SG
サイエンス	ciències	サイエンス	ciència	N	N;FEM;PL
アパート	apartament	アパート	apartament	N	N;MASC;SG
アパート	apartaments	アパート	apartament	N	N;MASC;PL
