que	at	que	at	CONJ	CONJ
línea	strek	línea	strek	N;FEM;SG	N;INDF;MASC;SG
línea	linje	línea	linje	N;FEM;SG	N;INDF;FEM;SG
línea	line	línea	line	N;FEM;SG	N;INDF;FEM;SG
francisco	francisco	francisco	francisco	N;MASC;SG	N
francisco	francis	francisco	francis	N;MASC;SG	N
área	areal	área	areal	N;FEM;SG	N;INDF;NEUT;SG
área	område	área	område	N;FEM;SG	N;INDF;NEUT;SG
área	området	área	område	N;FEM;SG	N;DEF;NEUT;SG
área	area	área	area	N;FEM;SG	N;INDF;MASC;SG
grandes	store	grande	stor	ADJ;PL	ADJ;PL
liga	league	liga	league	N;FEM;SG	N;INDF;MASC;SG
liga	forbund	liga	forbunde	N;FEM;SG	N;INDF;NEUT;SG
muerte	døden	muerte	død	N;FEM;SG	N;DEF;MASC;SG
muerte	død	muerte	død	N;FEM;SG	N;INDF;MASC;SG
muerte	death	muerte	death	N;FEM;SG	N
muerte	dødsstraff	muerte	dødsstraff	N;FEM;SG	N;INDF;FEM;SG
política	policy	política	policy	N;FEM;SG	N;INDF;NEUT;SG
política	politikk	política	politikk	N;FEM;SG	N;INDF;MASC;SG
largo	lenge	largo	lenge	ADJ;MASC;SG	ADJ
largo	lang	largo	lang	ADJ;MASC;SG	ADJ;INDF;SG
buenos	flinke	buen	flink	ADJ;MASC;PL	ADJ;PL
hijo	sønn	hijo	sønn	N;MASC;SG	N;INDF;MASC;SG
hijo	son	hijo	son	N;MASC;SG	N;INDF;MASC;SG
hecho	lagd	hecho	leggje	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
hecho	gjort	hecho	gjere	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
hecho	ferdig	hecho	ferdig	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG
carrera	karriere	carrera	karriere	N;FEM;SG	N;INDF;FEM;SG
carrera	karrieren	carrera	karriere	N;FEM;SG	N;DEF;MASC;SG
carrera	kappløp	carrera	kappløp	N;FEM;SG	N;INDF;NEUT;SG
carrera	rase	carrera	rase	N;FEM;SG	N;INDF;MASC;SG
carrera	race	carrera	race	N;FEM;SG	N
carrera	carrera	carrera	carrere	N;FEM;SG	N;INDF;MASC;SG
pueblo	byen	pueblo	by	N;MASC;SG	N;DEF;MASC;SG
pueblo	by	pueblo	by	N;MASC;SG	N;INDF;MASC;SG
pueblo	pueblo	pueblo	pueblo	N;MASC;SG	N;INDF;MASC;SG
pueblo	mennesker	pueblo	menneske	N;MASC;SG	N;INDF;MASC;SG
pueblo	landsby	pueblo	landsby	N;MASC;SG	N;INDF;MASC;SG
pueblo	village	pueblo	village	N;MASC;SG	N;INDF;MASC;SG
pueblo	bygda	pueblo	bygd	N;MASC;SG	N;DEF;FEM;SG
departamento	avdeling	departamento	avdeling	N;MASC;SG	N;INDF;FEM;SG
departamento	department	departamento	department	N;MASC;SG	N;INDF;NEUT;SG
departamento	departement	departamento	departement	N;MASC;SG	N;INDF;NEUT;SG
departamento	leilighet	departamento	leilighet	N;MASC;SG	N;INDF;FEM;SG
localidades	stader	localidad	stad	N;FEM;PL	N;INDF;MASC;PL
localidades	steder	localidad	stede	N;FEM;PL	N;INDF;MASC;PL
localidades	plasseringer	localidad	plasseringe	N;FEM;PL	N;INDF;FEM;PL
localidades	steder	localidad	stede	N;FEM;PL	N;INDF;MASC;PL
hizo	gjorde	hacer	gjere	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
veces	tidspunkter	vez	tidspunkt	N;FEM;PL	N;INDF;FEM;PL
veces	tider	vez	tid	N;FEM;PL	N;INDF;FEM;PL
veces	tidene	vez	tid	N;FEM;PL	N;DEF;FEM;PL
veces	ganger	vez	gange	N;FEM;PL	N;INDF;MASC;PL
reino	kingdom	reino	kingdom	N;MASC;SG	N;INDF;MASC;SG
reino	kongedømme	reino	kongedømme	N;MASC;SG	N;INDF;NEUT;SG
central	sentral	central	sentral	ADJ;SG	ADJ;INDF;SG
central	sentralt	central	sentral	ADJ;SG	ADJ;INDF;NEUT;SG
ejemplo	utvalg	ejemplo	utvalg	N;MASC;SG	N;INDF;NEUT;SG
ejemplo	eksempel	ejemplo	eksempel	N;MASC;SG	N;INDF;NEUT;SG
ejemplo	eksempel	ejemplo	eksempel	N;MASC;SG	N;INDF;NEUT;SG
género	sjanger	género	sjanger	N;MASC;SG	N;INDF;MASC;SG
género	kjønn	género	kjønn	N;MASC;SG	N;INDF;NEUT;SG
padre	far	padre	far	N;MASC;SG	N;INDF;MASC;SG
padre	fader	padre	fad	N;MASC;SG	N;INDF;FEM;SG
padre	father	padre	father	N;MASC;SG	N;INDF;MASC;SG
padre	pater	padre	pater	N;MASC;SG	N;INDF;MASC;SG
campo	landsbygda	campo	landsbygd	N;MASC;SG	N;DEF;FEM;SG
campo	field	campo	field	N;MASC;SG	N;INDF;NEUT;SG
campo	feltet	campo	felt	N;MASC;SG	N;DEF;NEUT;SG
campo	felt	campo	felt	N;MASC;SG	N;INDF;NEUT;SG
campo	jorde	campo	jorde	N;MASC;SG	N;INDF;NEUT;SG
campo	leiren	campo	leir	N;MASC;SG	N;DEF;MASC;SG
campo	leirskole	campo	leirskole	N;MASC;SG	N;INDF;MASC;SG
campo	leir	campo	ly	N;MASC;SG	N;INDF;MASC;SG
campo	camp	campo	camp	N;MASC;SG	N;INDF;MASC;SG
campo	campo	campo	campo	N;MASC;SG	N;INDF;MASC;SG
isla	øya	isla	øy	N;FEM;SG	N;DEF;FEM;SG
isla	island	isla	island	N;FEM;SG	N;INDF;NEUT;SG
isla	øy	isla	øy	N;FEM;SG	N;INDF;FEM;SG
isla	isla	isla	isle	N;FEM;SG	N;INDF;MASC;SG
hacer	lage	hacer	lage	V;NFIN	V;NFIN
hacer	lage	hacer	lage	V;NFIN	V;NFIN
conocido	kjent	conocido	kjent	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG
conocido	bekjent	conocido	bekjent	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
http	http	http	http	N	N;INDF;MASC;SG
países	landene	país	land	N;MASC;PL	N;DEF;FEM;PL
frente	front	frente	front	N	N;INDF;MASC;SG
frente	foran	frente	foran	N	N;INDF;MASC;SG
frente	pannen	frente	pann	N	N;DEF;MASC;SG
frente	panne	frente	panne	N	N;INDF;FEM;SG
frente	panna	frente	panne	N	N;DEF;FEM;SG
frente	panne	frente	panne	N	N;INDF;FEM;SG
antonio	anthony	antonio	anthony	N;MASC;SG	N;INDF;MASC;SG
antonio	tony	antonio	tony	N;MASC;SG	N;INDF;MASC;SG
antonio	antony	antonio	antony	N;MASC;SG	N;INDF;MASC;SG
antonio	antonius	antonio	antonius	N;MASC;SG	N;INDF;MASC;SG
antonio	antonio	antonio	antonio	N;MASC;SG	N;INDF;MASC;SG
director	direktør	director	direktør	N;MASC;SG	N;INDF;MASC;SG
director	regissør	director	regissør	N;MASC;SG	N;INDF;MASC;SG
días	dager	día	dag	N;MASC;PL	N;INDF;FEM;PL
días	dagene	día	dag	N;MASC;PL	N;DEF;FEM;PL
versión	versjonen	versión	versjon	N;FEM;SG	N;DEF;MASC;SG
versión	versjon	versión	versjon	N;FEM;SG	N;INDF;MASC;SG
momento	timing	momento	timing	N;MASC;SG	N;INDF;MASC;SG
momento	timingen	momento	timing	N;MASC;SG	N;DEF;MASC;SG
momento	moment	momento	moment	N;MASC;SG	N;INDF;NEUT;SG
momento	øyeblikket	momento	øyeblikk	N;MASC;SG	N;DEF;NEUT;SG
momento	øyeblikk	momento	øyeblikk	N;MASC;SG	N;INDF;MASC;SG
lista	liste	lista	liste	N;FEM;SG	N;INDF;FEM;SG
lista	list	lista	list	N;FEM;SG	N;INDF;FEM;SG
lista	listen	lista	list	N;FEM;SG	N;DEF;MASC;SG
densidad	tetthet	densidad	tetthet	N;FEM;SG	N;INDF;MASC;SG
campeonato	mesterskap	campeonato	mesterskap	N;MASC;SG	N;INDF;NEUT;SG
campeonato	allround	campeonato	allround	N;MASC;SG	N;INDF;MASC;SG
campeonato	mesterskap	campeonato	mesterskap	N;MASC;SG	N;INDF;NEUT;SG
campeonato	championship	campeonato	championship	N;MASC;SG	N;INDF;MASC;SG
tienen	har	tener	ha	V;IND;PL;3;PRS;FIN	V;IND;PRS;FIN
ejército	militæret	ejército	militær	N;MASC;SG	N;DEF;NEUT;SG
ejército	army	ejército	army	N;MASC;SG	N
ejército	hær	ejército	hær	N;MASC;SG	N;INDF;MASC;SG
ejército	hæren	ejército	hær	N;MASC;SG	N;DEF;MASC;SG
ejército	armé	ejército	armé	N;MASC;SG	N;INDF;MASC;SG
porque	fordi	porque	fordi	CONJ	CONJ
estación	stasjon	estación	stasjon	N;FEM;SG	N;INDF;MASC;SG
estación	holdeplass	estación	holdeplass	N;FEM;SG	N;INDF;MASC;SG
observatorio	observatory	observatorio	observatory	N;MASC;SG	N;INDF;MASC;SG
observatorio	observatorium	observatorio	observatorium	N;MASC;SG	N;INDF;NEUT;SG
desarrollo	utvikling	desarrollo	utvikling	N;MASC;SG	N;INDF;FEM;SG
escuela	skolen	escuela	skole	N;FEM;SG	N;DEF;MASC;SG
escuela	skole	escuela	skole	N;FEM;SG	N;INDF;MASC;SG
escuela	skulen	escuela	skule	N;FEM;SG	N;DEF;MASC;SG
escuela	skule	escuela	skule	N;FEM;SG	N;INDF;MASC;SG
programa	program	programa	program	N;MASC;SG	N;INDF;NEUT;SG
información	info	información	info	N;FEM;SG	N;INDF;MASC;SG
información	informasjon	información	informasjon	N;FEM;SG	N;INDF;MASC;SG
información	informasjon	información	informasjon	N;FEM;SG	N;INDF;MASC;SG
información	informasjonen	información	informasjon	N;FEM;SG	N;DEF;MASC;SG
importante	viktig	importante	viktig	ADJ;SG	ADJ;INDF;NEUT;SG
último	siste	último	sist	ADJ;MASC;SG	ADJ;DEF;SG
último	siste	último	sist	ADJ;MASC;SG	ADJ;DEF;SG
uso	bruken	uso	bruk	N;MASC;SG	N;DEF;MASC;SG
uso	bruk	uso	bruk	N;MASC;SG	N;INDF;MASC;SG
uso	bruken	uso	bruk	N;MASC;SG	N;DEF;MASC;SG
juegos	kamper	juego	kamp	N;MASC;PL	N;INDF;FEM;PL
localidad	ortsteil	localidad	ortsteil	N;FEM;SG	N;INDF;MASC;SG
base	base	base	base	N;SG	N;INDF;MASC;SG
base	basen	base	base	N;SG	N;DEF;MASC;SG
punto	punto	punto	punto	N;MASC;SG	N;INDF;MASC;SG
punto	prikk	punto	prikk	N;MASC;SG	N;INDF;MASC;SG
punto	poeng	punto	poeng	N;MASC;SG	N;INDF;NEUT;SG
punto	punkt	punto	punkt	N;MASC;SG	N;INDF;NEUT;SG
punto	point	punto	poin	N;MASC;SG	N;INDF;MASC;SG
posición	stilling	posición	stilling	N;FEM;SG	N;INDF;FEM;SG
posición	posisjon	posición	posisjon	N;FEM;SG	N;INDF;MASC;SG
alemania	wehrmacht	alemania	wehrmacht	N;FEM;SG	N;INDF;SG
ubicación	plassering	ubicación	plassering	N;FEM;SG	N;INDF;FEM;SG
ubicación	plasseringen	ubicación	plassering	N;FEM;SG	N;DEF;MASC;SG
ubicación	beliggenhet	ubicación	beliggenhet	N;FEM;SG	N;DEF;MASC;SG
ubicación	lokalisering	ubicación	lokalisering	N;FEM;SG	N;INDF;FEM;SG
ubicación	lokasjon	ubicación	lokasjon	N;FEM;SG	N;INDF;MASC;SG
ubicación	posisjon	ubicación	posisjon	N;FEM;SG	N;INDF;MASC;SG
ubicación	plassering	ubicación	plassering	N;FEM;SG	N;INDF;FEM;SG
partidos	fyrstikkene	partido	fyrstikke	N;MASC;PL	N;DEF;FEM;PL
partidos	kamper	partido	kamp	N;MASC;PL	N;INDF;FEM;PL
grupos	grupper	grupo	gruppe	N;MASC;PL	N;INDF;FEM;PL
grupos	gruppene	grupo	gruppe	N;MASC;PL	N;DEF;FEM;PL
miembros	medlemmer	miembro	medlem	N;MASC;PL	N;INDF;MASC;PL
miembros	medlemmene	miembro	medlem	N;MASC;PL	N;DEF;MASC;PL
miembros	medlemer	miembro	medlem	N;MASC;PL	N;INDF;MASC;PL
pedro	peter	pedro	peter	N;MASC;SG	N;INDF;MASC;SG
capital	kapital	capital	kapital	N;FEM;SG	N;INDF;MASC;SG
capital	capital	capital	capital	N;FEM;SG	N;INDF;NEUT;SG
capital	hovedstad	capital	hovedstad	N;FEM;SG	N;INDF;MASC;SG
primeros	tidlige	primero	tidlig	ADJ;MASC;PL	ADJ;PL
teatro	theater	teatro	theater	N;MASC;SG	N;INDF;NEUT;SG
teatro	teater	teatro	teater	N;MASC;SG	N;INDF;NEUT;SG
teatro	teater	teatro	teater	N;MASC;SG	N;INDF;NEUT;SG
teatro	theatre	teatro	theatre	N;MASC;SG	N;INDF;NEUT;SG
datos	dataene	dato	data	N;MASC;PL	N;DEF;FEM;PL
manera	veg	manera	veg	N;FEM;SG	N;INDF;MASC;SG
manera	måte	manera	måte	N;FEM;SG	N;INDF;MASC;SG
manera	way	manera	way	N;FEM;SG	N
laboratorio	laboratorium	laboratorio	laboratorium	N;MASC;SG	N;INDF;NEUT;SG
laboratorio	laboratorium	laboratorio	laboratorium	N;MASC;SG	N;INDF;NEUT;SG
laboratorio	lab	laboratorio	lab	N;MASC;SG	N;INDF;SG
socorro	relieff	socorro	relieff	N;MASC;SG	N;INDF;MASC;SG
socorro	lettelse	socorro	lettelse	N;MASC;SG	N;INDF;MASC;SG
libro	bok	libro	bok	N;MASC;SG	N;INDF;FEM;SG
estudios	studier	estudio	studie	N;MASC;PL	N;INDF;MASC;PL
diferentes	ulike	diferente	ulik	ADJ;PL	ADJ;PL
diferentes	forskjellige	diferente	forskjellig	ADJ;PL	ADJ;PL
barcelona	barcelonas	barcelona	barcelon	N;FEM;SG	N;GEN;DEF;FEM;SG
barcelona	barcelona	barcelona	barcelon	N;FEM;SG	N;INDF;FEM;SG
nivel	niva	nivel	niv	N;MASC;SG	N;INDF;NEUT;SG
nivel	nivå	nivel	nivå	N;MASC;SG	N;INDF;NEUT;SG
nivel	nivået	nivel	nivå	N;MASC;SG	N;DEF;NEUT;SG
nivel	level	nivel	level	N;MASC;SG	N;INDF;MASC;SG
llamado	ringt	llamado	ringe	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
llamado	kalt	llamado	kalle	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG
mayoría	flertall	mayoría	flertall	N;FEM;SG	N;INDF;NEUT;SG
mayoría	majoritet	mayoría	majoritet	N;FEM;SG	N;INDF;MASC;SG
mayoría	flertallet	mayoría	flertall	N;FEM;SG	N;DEF;NEUT;SG
unión	union	unión	union	N;FEM;SG	N;INDF;MASC;SG
unión	fagforening	unión	fagforening	N;FEM;SG	N;INDF;FEM;SG
unión	unionen	unión	union	N;FEM;SG	N;DEF;MASC;SG
unión	bånd	unión	bånd	N;FEM;SG	N;INDF;NEUT;SG
edad	åge	edad	åge	N;FEM;SG	N;INDF;MASC;SG
edad	age	edad	age	N;FEM;SG	N;INDF;MASC;SG
edad	alder	edad	alder	N;FEM;SG	N;INDF;MASC;SG
edad	alderen	edad	alder	N;FEM;SG	N;DEF;MASC;SG
artículos	artikler	artículo	artikke	N;MASC;PL	N;INDF;FEM;PL
artículos	varer	artículo	vare	N;MASC;PL	N;INDF;FEM;PL
artículos	elementer	artículo	elementer	N;MASC;PL	N;INDF;NEUT;PL
artículos	gjenstander	artículo	gjenstand	N;MASC;PL	N;INDF;MASC;PL
juego	spilling	juego	spilling	N;MASC;SG	N;INDF;FEM;SG
juego	spill	juego	spill	N;MASC;SG	N;INDF;NEUT;SG
juego	kampstart	juego	kampstart	N;MASC;SG	N;INDF;MASC;SG
juego	game	juego	game	N;MASC;SG	N
juego	gambling	juego	gambling	N;MASC;SG	N;INDF;FEM;SG
arte	art	arte	art	N;SG	N;INDF;MASC;SG
arte	kunst	arte	kunst	N;SG	N;INDF;FEM;SG
arte	kunstverket	arte	kunstverk	N;SG	N;DEF;NEUT;SG
arte	kunstverk	arte	kunstverk	N;SG	N;INDF;NEUT;SG
arte	grafikk	arte	grafikk	N;SG	N;INDF;MASC;SG
especies	arter	especie	arter	N;FEM;PL	N;INDF;FEM;PL
europa	europe	europa	europe	N;FEM;SG	N;INDF;MASC;SG
europa	europa	europa	europa	N;FEM;SG	N;DEF;NEUT;SG
europa	europa	europa	europa	N;FEM;SG	N;DEF;NEUT;SG
estilo	stil	estilo	stil	N;MASC;SG	N;INDF;MASC;SG
estilo	style	estilo	style	N;MASC;SG	N
cine	kino	cine	kino	N;MASC;SG	N;INDF;MASC;SG
cine	cinema	cine	cinema	N;MASC;SG	N
cine	movie	cine	movie	N;MASC;SG	N;INDF
cine	film	cine	film	N;MASC;SG	N;INDF;MASC;SG
cine	kino	cine	kino	N;MASC;SG	N;INDF;MASC;SG
cine	kinoer	cine	kino	N;MASC;SG	N;INDF;MASC;SG
cine	film	cine	film	N;MASC;SG	N;INDF;MASC;SG
proyecto	project	proyecto	project	N;MASC;SG	N;INDF;NEUT;SG
proyecto	prosjekt	proyecto	prosjekt	N;MASC;SG	N;INDF;NEUT;SG
center	sentrum	center	sentrum	N;MASC;SG	N;INDF;NEUT;SG
center	center	center	cente	N;MASC;SG	N;INDF;NEUT;SG
center	senter	center	senter	N;MASC;SG	N;INDF;NEUT;SG
selección	utvalg	selección	utvalg	N;FEM;SG	N;INDF;NEUT;SG
selección	utvalget	selección	utvalg	N;FEM;SG	N;DEF;NEUT;SG
costa	costa	costa	coste	N;FEM;SG	N
costa	kystlinjen	costa	kystlinje	N;FEM;SG	N;DEF;MASC;SG
costa	kystlinje	costa	kystlinje	N;FEM;SG	N;INDF;FEM;SG
costa	kyst	costa	kyst	N;FEM;SG	N;INDF;NEUT;SG
costa	kysten	costa	kyst	N;FEM;SG	N;DEF;MASC;SG
costa	coast	costa	co	N;FEM;SG	N
equipos	lagene	equipo	lage	N;MASC;PL	N;DEF;FEM;PL
origen	opprinnelse	origen	opprinnelse	N;MASC;SG	N;INDF;MASC;SG
origen	opphav	origen	opphav	N;MASC;SG	N;INDF;NEUT;SG
origen	kilde	origen	kild	N;MASC;SG	N;INDF;MASC;SG
origen	opprinnelsen	origen	opprinnels	N;MASC;SG	N;DEF;MASC;SG
código	kode	código	kode	N;MASC;SG	N;INDF;MASC;SG
código	koden	código	kode	N;MASC;SG	N;DEF;MASC;SG
museo	museum	museo	museum	N;MASC;SG	N;INDF;NEUT;SG
puntos	prikker	punto	prikke	N;MASC;PL	N;INDF;FEM;PL
puntos	punkter	punto	punkter	N;MASC;PL	N;INDF;FEM;PL
militar	militær	militar	militær	ADJ;SG	ADJ;INDF;SG
américa	amerika	américa	amerika	N;FEM;SG	N;INDF;MASC;SG
américa	america	américa	america	N;FEM;SG	N;INDF;MASC;SG
américa	amerika	américa	amerika	N;FEM;SG	N;INDF;MASC;SG
producción	produksjonen	producción	produksjon	N;FEM;SG	N;DEF;MASC;SG
producción	produksjon	producción	produksjon	N;FEM;SG	N;INDF;MASC;SG
tener	har	tener	ha	V;NFIN	V;IND;PRS;FIN
tener	ha	tener	ha	V;NFIN	V;IMP;FIN
wikipedia	wikipedia	wikipedia	wikipedia	N;FEM;SG	N;DEF;NEUT;SG
plantas	planter	planta	plante	N;FEM;PL	N;INDF;FEM;PL
plantas	planter	planta	plante	N;FEM;PL	N;INDF;FEM;PL
comenzó	begynte	comenzar	begynne	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
comenzó	begynte	comenzar	begynne	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
debe	må	deber	måtte	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
siempre	alltid	siempre	alltid	ADV	ADV
metros	meter	metro	meter	N;MASC;PL	N;INDF;MASC;PL
metros	meter	metro	meter	N;MASC;PL	N;INDF;MASC;PL
oro	golden	oro	gold	N;MASC;SG	N;DEF;MASC;SG
oro	gyllen	oro	gyll	N;MASC;SG	N;INDF;MASC;SG
oro	gyllent	oro	gyllent	N;MASC;SG	N;INDF;NEUT;SG
oro	gull	oro	gull	N;MASC;SG	N;INDF;NEUT;SG
casi	nesten	casi	nesten	ADV	ADV
casi	nesten	casi	nesten	ADV	ADV
construcción	bygningen	construcción	bygning	N;FEM;SG	N;DEF;MASC;SG
construcción	building	construcción	building	N;FEM;SG	N;INDF;FEM;SG
construcción	bygge	construcción	bygge	N;FEM;SG	N;INDF;NEUT;SG
construcción	bygning	construcción	bygning	N;FEM;SG	N;INDF;MASC;SG
construcción	bygging	construcción	bygging	N;FEM;SG	N;INDF;FEM;SG
construcción	konstruksjon	construcción	konstruksjon	N;FEM;SG	N;INDF;MASC;SG
local	lokalt	local	lokal	ADJ;SG	ADJ;INDF;NEUT;SG
local	lokal	local	lokal	ADJ;SG	ADJ;INDF;SG
francés	franskmannen	francés	franskmann	N;MASC;SG	N;DEF;MASC;SG
francés	franskmann	francés	franskmann	N;MASC;SG	N;INDF;MASC;SG
francés	fransk	francés	fransk	N;MASC;SG	N;INDF;MASC;SG
cultura	kulturen	cultura	kultur	N;FEM;SG	N;DEF;MASC;SG
cultura	kultur	cultura	kultur	N;FEM;SG	N;INDF;MASC;SG
santiago	james	santiago	james	N;MASC;SG	N;INDF;MASC;SG
santiago	santiago	santiago	santiago	N;MASC;SG	N;INDF;MASC;SG
estudio	studie	estudio	studium	N;MASC;SG	N;INDF;MASC;SG
estudio	atelier	estudio	atelium	N;MASC;SG	N;INDF;NEUT;SG
estudio	studio	estudio	studio	N;MASC;SG	N;INDF;NEUT;SG
usuario	brukeren	usuario	bruker	N;MASC;SG	N;DEF;MASC;SG
cinco	fem	cinco	fem	NUM;PL	NUM;PL
cargo	frakt	cargo	frakt	N;MASC;SG	N;INDF;MASC;SG
cargo	last	cargo	last	N;MASC;SG	N;INDF;MASC;SG
cargo	ladning	cargo	ladning	N;MASC;SG	N;INDF;FEM;SG
cargo	belastning	cargo	belastning	N;MASC;SG	N;INDF;FEM;SG
batalla	kamp	batalla	kamp	N;FEM;SG	N;INDF;MASC;SG
batalla	slaget	batalla	slag	N;FEM;SG	N;DEF;NEUT;SG
derecho	jus	derecho	jus	N;MASC;SG	N;INDF;FEM;SG
derecho	loven	derecho	lov	N;MASC;SG	N;DEF;MASC;SG
derecho	lov	derecho	lov	N;MASC;SG	N;INDF;FEM;SG
imagen	bildet	imagen	bilde	N;FEM;SG	N;DEF;NEUT;SG
imagen	bilde	imagen	bilde	N;FEM;SG	N;INDF;NEUT;SG
gracias	takk	gracias	takk	N	N;INDF;FEM;SG
gracias	takke	gracias	takke	N	N;INDF;MASC;SG
kitt	kitt	kitt	kitt	N;MASC;SG	N;INDF;MASC;SG
puerto	puerto	puerto	puerto	N;MASC;SG	N;INDF;MASC;SG
puerto	port	puerto	port	N;MASC;SG	N;INDF;FEM;SG
puerto	havn	puerto	havn	N;MASC;SG	N;INDF;MASC;SG
puerto	harbour	puerto	harbour	N;MASC;SG	N;INDF;NEUT;SG
torneo	turnering	torneo	turnering	N;MASC;SG	N;INDF;FEM;SG
social	sosialt	social	sosial	ADJ;SG	ADJ;INDF;NEUT;SG
social	sosial	social	sosial	ADJ;SG	ADJ;INDF;SG
millones	millioner	millón	million	N;MASC;PL	N;INDF;MASC;PL
comunidad	fellesskap	comunidad	fellesskap	N;FEM;SG	N;INDF;NEUT;SG
comunidad	samfunnet	comunidad	samfunn	N;FEM;SG	N;DEF;NEUT;SG
comunidad	samfunn	comunidad	samfunn	N;FEM;SG	N;INDF;NEUT;SG
comunidad	fellesskapet	comunidad	fellesskap	N;FEM;SG	N;DEF;NEUT;SG
fin	avslutt	fin	avslutt	N;MASC;SG	N;INDF;MASC;SG
fin	ende	fin	ende	N;MASC;SG	N;INDF;MASC;SG
fin	slutt	fin	slutt	N;MASC;SG	N;INDF;MASC;SG
acuerdo	enighet	acuerdo	enighet	N;MASC;SG	N;INDF;FEM;SG
acuerdo	avtale	acuerdo	avtale	N;MASC;SG	N;INDF;MASC;SG
lado	sida	lado	side	N;MASC;SG	N;DEF;FEM;SG
lado	side	lado	side	N;MASC;SG	N;INDF;FEM;SG
colombia	colombias	colombia	colombias	N;FEM;SG	N
colombia	colombias	colombia	colombias	N;FEM;SG	N
colombia	colombia	colombia	colombi	N;FEM;SG	N;INDF;MASC;SG
servicio	servise	servicio	servise	N;MASC;SG	N;INDF;NEUT;SG
servicio	tjeneste	servicio	tjeneste	N;MASC;SG	N;INDF;FEM;SG
servicio	service	servicio	service	N;MASC;SG	N;INDF;MASC;SG
rock	bergart	rock	bergar	N;MASC;SG	N;INDF;MASC;SG
rock	stein	rock	stein	N;MASC;SG	N;INDF;MASC;SG
rock	rock	rock	rock	N;MASC;SG	N;INDF;MASC;SG
político	politisk	político	politisk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
películas	filmer	película	film	N;FEM;PL	N;INDF;FEM;PL
películas	filmer	película	film	N;FEM;PL	N;INDF;FEM;PL
ver	skjønner	ver	skjønne	V;NFIN	V;IND;PRS;FIN
ver	sjå	ver	sjå	V;NFIN	V;IMP;FIN
pesar	anger	pesar	anger	N	N;INDF;MASC;SG
pesar	angre	pesar	angre	N	N;INDF;MASC;SG
mediante	gjennom	mediante	gjennom	ADP	ADP
mediante	igjennom	mediante	igjennom	ADP	ADP
popular	populært	popular	populær	ADJ;SG	ADJ;INDF;NEUT;SG
popular	populær	popular	populær	ADJ;SG	ADJ;INDF;SG
tal	tal	tal	tal	N	N;INDF;NEUT;SG
tal	sådan	tal	sådan	N	N;INDF;MASC;SG
alto	høgt	alto	høg	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
alto	holdt	alto	hold	ADJ;MASC;SG	ADJ;INDF;NEUT;SG;V.PTCP
cuerpo	body	cuerpo	body	N;MASC;SG	N
cuerpo	legeme	cuerpo	legeme	N;MASC;SG	N;INDF;NEUT;SG
cuerpo	kropp	cuerpo	kropp	N;MASC;SG	N;INDF;MASC;SG
cuerpo	kroppen	cuerpo	kropp	N;MASC;SG	N;DEF;MASC;SG
sino	men	sino	men	CONJ	CONJ
disco	album	disco	album	N;MASC;SG	N;INDF;NEUT;SG
disco	albumet	disco	album	N;MASC;SG	N;DEF;NEUT;SG
disco	disko	disco	disko	N;MASC;SG	N;INDF;MASC;SG
disco	disco	disco	disco	N;MASC;SG	N;INDF;MASC;SG
disco	disc	disco	disc	N;MASC;SG	N;INDF;MASC;SG
disco	disk	disco	disk	N;MASC;SG	N;INDF;MASC;SG
sociedad	society	sociedad	society	N;FEM;SG	N;INDF;NEUT;SG
sociedad	samfunnet	sociedad	samfunn	N;FEM;SG	N;DEF;NEUT;SG
sociedad	samfunn	sociedad	samfunn	N;FEM;SG	N;INDF;NEUT;SG
sociedad	samliv	sociedad	samliv	N;FEM;SG	N;INDF;NEUT;SG
sociedad	partnerskap	sociedad	partnerskap	N;FEM;SG	N;INDF;NEUT;SG
sociedad	kompaniskap	sociedad	kompaniskap	N;FEM;SG	N;INDF;MASC;SG
sociedad	sociedad	sociedad	sociedad	N;FEM;SG	N;INDF;MASC;SG
tema	emne	tema	emne	N;MASC;SG	N;INDF;NEUT;SG
tema	tema	tema	tema	N;MASC;SG	N;INDF;NEUT;SG
tema	tema	tema	tema	N;MASC;SG	N;INDF;NEUT;SG
tema	emne	tema	emne	N;MASC;SG	N;INDF;NEUT;SG
tema	subjekt	tema	subjekt	N;MASC;SG	N;INDF;NEUT;SG
dirección	retning	dirección	retning	N;FEM;SG	N;INDF;FEM;SG
dirección	retningen	dirección	retning	N;FEM;SG	N;DEF;MASC;SG
dirección	management	dirección	management	N;FEM;SG	N;INDF;NEUT;SG
