per	pentru	per	pentru	ADP	ADP;ACC
uomo	om	uomo	om	N;MASC;SG	N;INDF;MASC;SG
uomo	omul	uomo	om	N;MASC;SG	N;DEF;MASC;SG
uomo	barbat	uomo	barbat	N;MASC;SG	N;INDF;MASC;SG
comunque	oricum	comunque	oricum	ADV	ADV
campo	camp	campo	camp	N;MASC;SG	N;INDF;MASC;SG
campo	campul	campo	camp	N;MASC;SG	N;DEF;MASC;SG
campo	field	campo	field	N;MASC;SG	N;INDF;MASC;SG
campo	teren	campo	teren	N;MASC;SG	N;INDF;MASC;SG
giorni	zilele	giorno	zi	N;MASC;PL	N;DEF;FEM;PL
giorni	zile	giorno	zi	N;MASC;PL	N;INDF;FEM;PL
carriera	cariera	carriera	carieră	N;FEM;SG	N;DEF;FEM;SG
carriera	cariera	carriera	carieră	N;FEM;SG	N;DEF;FEM;SG
scritto	scrise	scrivere	scrie	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
ora	acum	ora	acum	ADV	ADV
territorio	teritoriu	territorio	teritoriu	N;MASC;SG	N;INDF;MASC;SG
territorio	teritoriul	territorio	teritoriu	N;MASC;SG	N;DEF;MASC;SG
gen	gen	gene	gen	N	N;INDF;MASC;SG
quasi	aproape	quasi	aproape	ADV	ADV
terra	earth	terra	earth	N;FEM;SG	N
terra	pamantul	terra	pamant	N;FEM;SG	N;DEF;MASC;SG
terra	teren	terra	teren	N;FEM;SG	N;INDF;MASC;SG
terra	land	terra	land	N;FEM;SG	N;INDF;MASC;SG
terra	terra	terra	terru	N;FEM;SG	N;DEF;FEM;SG
presente	prezenta	presente	prezent	ADJ;SG	ADJ;DEF;FEM;SG
allora	atunci	allora	atunci	ADV	ADV
allora	apoi	allora	apoi	ADV	ADV
successo	succes	successo	succes	N;MASC;SG	N;INDF;MASC;SG
successo	succesul	successo	succes	N;MASC;SG	N;DEF;MASC;SG
opere	lucrari	opera	lucrar	N;FEM;PL	N;INDF;FEM;PL
opere	lucrari	opera	lucrar	N;FEM;PL	N;INDF;FEM;PL
ordine	comanda	ordine	comandă	N;MASC;SG	N;DEF;FEM;SG
ordine	ordinea	ordine	ordine	N;MASC;SG	N;DEF;FEM;SG
ordine	comanda	ordine	comandă	N;MASC;SG	N;DEF;FEM;SG
ordine	ordine	ordine	ordine	N;MASC;SG	N;INDF;FEM;SG
ordine	ordin	ordine	ordin	N;MASC;SG	N;INDF;MASC;SG
categoria	categoria	categoria	categorie	N;FEM;SG	N;DEF;FEM;SG
categoria	categorie	categoria	categorie	N;FEM;SG	N;INDF;FEM;SG
epoca	epoca	epoca	epocă	N;FEM;SG	N;DEF;FEM;SG
produzione	producere	produzione	producere	N;FEM;SG	N;INDF;FEM;SG
produzione	productie	produzione	productie	N;FEM;SG	N;INDF;FEM;SG
produzione	productia	produzione	productie	N;FEM;SG	N;DEF;FEM;SG
produzione	productie	produzione	productie	N;FEM;SG	N;INDF;FEM;SG
strada	street	strada	street	N;FEM;SG	N;INDF;MASC;SG
strada	strada	strada	stradă	N;FEM;SG	N;DEF;FEM;SG
strada	strada	strada	stradă	N;FEM;SG	N;DEF;FEM;SG
strada	drum	strada	drum	N;FEM;SG	N;INDF;MASC;SG
strada	drumul	strada	drum	N;FEM;SG	N;DEF;MASC;SG
strada	road	strada	road	N;FEM;SG	N;INDF;MASC;SG
corpo	body	corpo	body	N;MASC;SG	N;INDF;MASC;SG
corpo	organism	corpo	organism	N;MASC;SG	N;INDF;MASC;SG
corpo	corp	corpo	corp	N;MASC;SG	N;INDF;MASC;SG
corpo	corpul	corpo	corp	N;MASC;SG	N;DEF;MASC;SG
corpo	trup	corpo	trup	N;MASC;SG	N;INDF;MASC;SG
scrittore	scriitorul	scrittore	scriitor	N;MASC;SG	N;DEF;MASC;SG
scrittore	scriitor	scrittore	scriitor	N;MASC;SG	N;INDF;MASC;SG
lug	lug	lug	luge	N	N;INDF;MASC;SG
file	fisiere	fila	fisier	N;MASC	N;INDF;FEM;PL
file	fisiere	fila	fisier	N;MASC	N;INDF;FEM;PL
file	dosare	fila	dosare	N;MASC	N;INDF;FEM;PL
file	fisierul	fila	fisier	N;MASC	N;DEF;MASC;SG
file	fisier	fila	fisier	N;MASC	N;INDF;MASC;SG
file	fisier	fila	fisier	N;MASC	N;INDF;MASC;SG
file	dosar	fila	dosar	N;MASC	N;INDF;MASC;SG
cura	leac	cura	leac	N;FEM;SG	N;INDF;MASC;SG
cura	cura	cura	cură	N;FEM;SG	N;INDF;FEM;SG
cura	ingrijire	cura	ingrijire	N;FEM;SG	N;INDF;FEM;SG
cura	ingrijire	cura	ingrijire	N;FEM;SG	N;INDF;FEM;SG
cura	grija	cura	grijă	N;FEM;SG	N;DEF;FEM;SG
francia	france	francia	francă	N;FEM;SG	N;INDF;MASC;SG
lingua	lingua	lingua	lingua	N;FEM;SG	N;DEF;FEM;SG
lingua	limba	lingua	limbă	N;FEM;SG	N;DEF;FEM;SG
lingua	limba	lingua	limbă	N;FEM;SG	N;DEF;FEM;SG
lingua	limbaj	lingua	limbaj	N;FEM;SG	N;INDF;MASC;SG
lingua	limbajul	lingua	limbaj	N;FEM;SG	N;DEF;MASC;SG
zona	zona	zona	zonă	N;FEM;SG	N;DEF;FEM;SG
zona	zona	zona	zonă	N;FEM;SG	N;DEF;FEM;SG
zona	zona	zona	zonă	N;FEM;SG	N;DEF;FEM;SG
zona	zona	zona	zonă	N;FEM;SG	N;DEF;FEM;SG
zona	suprafata	zona	suprafată	N;FEM;SG	N;DEF;FEM;SG
livello	strat	livello	strat	N;MASC;SG	N;INDF;MASC;SG
livello	stratul	livello	strat	N;MASC;SG	N;DEF;MASC;SG
livello	nivelul	livello	nivel	N;MASC;SG	N;DEF;MASC;SG
livello	nivel	livello	nivel	N;MASC;SG	N;INDF;MASC;SG
battaglia	lupta	battaglia	luptă	N;FEM;SG	N;DEF;FEM;SG
battaglia	batalia	battaglia	batalie	N;FEM;SG	N;DEF;FEM;SG
battaglia	batalie	battaglia	batalie	N;FEM;SG	N;INDF;FEM;SG
premio	premiu	premio	premiu	N;MASC;SG	N;INDF;MASC;SG
premio	premiul	premio	premiu	N;MASC;SG	N;DEF;MASC;SG
premio	premiu	premio	premiu	N;MASC;SG	N;INDF;MASC;SG
premio	premiul	premio	premiu	N;MASC;SG	N;DEF;MASC;SG
attrice	actrita	attore	actrita	N;FEM;SG	N;DEF;FEM;SG
attrice	actrita	attore	actrita	N;FEM;SG	N;DEF;FEM;SG
ott	ott	ott	ott	N	N;INDF;MASC;SG
momento	moment	momento	moment	N;MASC;SG	N;INDF;MASC;SG
momento	momentul	momento	moment	N;MASC;SG	N;DEF;MASC;SG
mag	mag	mag	mag	N	N;INDF;MASC;SG
studio	studiul	studio	studiu	N;MASC;SG	N;DEF;MASC;SG
studio	studiu	studio	studiu	N;MASC;SG	N;INDF;MASC;SG
studio	studio	studio	studio	N;MASC;SG	N;INDF;MASC;SG
studio	studioul	studio	studio	N;MASC;SG	N;DEF;MASC;SG
oro	aur	oro	aur	N;MASC;SG	N;INDF;MASC;SG
oro	aurul	oro	aur	N;MASC;SG	N;DEF;MASC;SG
singolo	singura	singolo	singur	ADJ;MASC;SG	ADJ;DEF;FEM;SG
singolo	singur	singolo	singur	ADJ;MASC;SG	ADJ;INDF;MASC;SG
paese	tara	paese	tară	N;MASC;SG	N;DEF;FEM;SG
paese	tara	paese	tară	N;MASC;SG	N;DEF;FEM;SG
paese	tara	paese	tară	N;MASC;SG	N;DEF;FEM;SG
paese	tara	paese	tară	N;MASC;SG	N;DEF;FEM;SG
paese	tara	paese	tară	N;MASC;SG	N;DEF;FEM;SG
diverse	diferite	diverso	diferit	ADJ;FEM;PL	ADJ;INDF;FEM;PL
successivamente	ulterior	successivamente	ulterior	ADV	ADV
cantante	singer	cantante	singer	N;SG	N;INDF;MASC;SG
cantante	cantaret	cantante	cantaret	N;SG	N;INDF;MASC;SG
arte	arta	arte	artă	N;FEM;SG	N;DEF;FEM;SG
arte	arta	arte	artă	N;FEM;SG	N;DEF;FEM;SG
arte	art	arte	art	N;FEM;SG	N;INDF;MASC;SG
età	varsta	età	varsta	N;FEM	N;DEF;FEM;SG
età	varsta	età	varsta	N;FEM	N;DEF;FEM;SG
età	varsta	età	varsta	N;FEM	N;DEF;FEM;SG
storico	istorica	storico	istorică	ADJ;MASC;SG	ADJ;DEF;FEM;SG
storico	istoric	storico	istoric	ADJ;MASC;SG	ADJ;INDF;MASC;SG
storico	istoric	storico	istoric	ADJ;MASC;SG	ADJ;INDF;MASC;SG
storico	istorica	storico	istorică	ADJ;MASC;SG	ADJ;DEF;FEM;SG
storico	istoric	storico	istoric	ADJ;MASC;SG	ADJ;INDF;MASC;SG
vescovo	episcop	vescovo	episcop	N;MASC;SG	N;INDF;MASC;SG
vescovo	bishop	vescovo	bishop	N;MASC;SG	N;INDF;MASC;SG
vescovo	episcopul	vescovo	episcop	N;MASC;SG	N;DEF;MASC;SG
squadre	echipele	squadra	echipă	N;FEM;PL	N;DEF;FEM;PL
squadre	echipe	squadra	echipă	N;FEM;PL	N;INDF;FEM;PL
precedente	precedenta	precedente	precedent	ADJ;SG	ADJ;DEF;FEM;SG
area	zona	area	zonă	N;FEM;SG	N;DEF;FEM;SG
area	zona	area	zonă	N;FEM;SG	N;DEF;FEM;SG
area	suprafata	area	suprafată	N;FEM;SG	N;DEF;FEM;SG
episodi	episoadele	episodio	episod	N;MASC;PL	N;DEF;FEM;PL
episodi	episoade	episodio	episod	N;MASC;PL	N;INDF;FEM;PL
attraverso	prin	attraverso	prin	ADP	ADP;ACC
possibile	posibila	possibile	posibil	ADJ;SG	ADJ;DEF;FEM;SG
possibile	posibila	possibile	posibil	ADJ;SG	ADJ;DEF;FEM;SG
servizio	serviciu	servizio	serviciu	N;MASC;SG	N;INDF;MASC;SG
servizio	serviciul	servizio	serviciu	N;MASC;SG	N;DEF;MASC;SG
servizio	service	servizio	servic	N;MASC;SG	N;INDF;FEM;SG
regista	director	regista	director	N;SG	N;INDF;MASC;SG
regista	regizor	regista	regizor	N;SG	N;INDF;MASC;SG
punti	puncte	punto	punct	N;MASC;PL	N;INDF;FEM;PL
punti	puncte	punto	punct	N;MASC;PL	N;INDF;FEM;PL
repubblica	republica	repubblica	republică	N;FEM;SG	N;DEF;FEM;SG
repubblica	republica	repubblica	republică	N;FEM;SG	N;DEF;FEM;SG
governo	guvernul	governo	guvern	N;MASC;SG	N;DEF;MASC;SG
governo	guvernare	governo	guvernare	N;MASC;SG	N;INDF;FEM;SG
governo	guvern	governo	guvern	N;MASC;SG	N;INDF;MASC;SG
originale	originala	originale	original	ADJ;SG	ADJ;DEF;FEM;SG
originale	original	originale	original	ADJ;SG	ADJ;INDF;MASC;SG
originale	originala	originale	original	ADJ;SG	ADJ;DEF;FEM;SG
grandi	mari	grande	mare	ADJ;PL	ADJ;INDF;PL
palazzo	palazzo	palazzo	palazzo	N;MASC;SG	N;INDF;MASC;SG
palazzo	palatul	palazzo	palat	N;MASC;SG	N;DEF;MASC;SG
palazzo	palat	palazzo	palat	N;MASC;SG	N;INDF;MASC;SG
palazzo	palace	palazzo	palac	N;MASC;SG	N;INDF;MASC;SG
giocatore	player	giocatore	player	N;MASC;SG	N;INDF;MASC;SG
giocatore	jucator	giocatore	jucator	N;MASC;SG	N;INDF;MASC;SG
giocatore	jucatorul	giocatore	jucator	N;MASC;SG	N;DEF;MASC;SG
giocatore	jucator	giocatore	jucator	N;MASC;SG	N;INDF;MASC;SG
università	facultate	università	facultate	N;FEM	N;INDF;FEM;SG
università	university	università	university	N;FEM	N;INDF;MASC;SG
università	universitate	università	universitate	N;FEM	N;INDF;FEM;SG
università	universitatea	università	universitate	N;FEM	N;DEF;FEM;SG
isola	insula	isola	insulă	N;FEM;SG	N;DEF;FEM;SG
isola	insula	isola	insulă	N;FEM;SG	N;DEF;FEM;SG
quelle	acelea	quello	acela	PRO;FEM;PL	PRO;FEM;PL;3
quelle	alea	quello	acela	PRO;FEM;PL	PRO;FEM;PL;3
capo	cape	capo	cape	N;MASC;SG	N;INDF;MASC;SG
capo	pelerina	capo	pelerină	N;MASC;SG	N;DEF;FEM;SG
capo	pelerina	capo	pelerină	N;MASC;SG	N;DEF;FEM;SG
capo	sef	capo	sef	N;MASC;SG	N;INDF;MASC;SG
capo	sef	capo	sef	N;MASC;SG	N;INDF;MASC;SG
capo	capo	capo	capo	N;MASC;SG	N;INDF;MASC;SG
capo	boss	capo	boss	N;MASC;SG	N;INDF;MASC;SG
musica	muzica	musica	muzică	N;FEM;SG	N;DEF;FEM;SG
musica	muzica	musica	muzică	N;FEM;SG	N;DEF;FEM;SG
divisione	divizia	divisione	divizie	N;FEM;SG	N;DEF;FEM;SG
divisione	divizare	divisione	divizare	N;FEM;SG	N;INDF;FEM;SG
divisione	diviziunea	divisione	diviziune	N;FEM;SG	N;DEF;FEM;SG
divisione	diviziune	divisione	diviziune	N;FEM;SG	N;INDF;FEM;SG
divisione	divizie	divisione	divizie	N;FEM;SG	N;INDF;FEM;SG
luogo	locul	luogo	loc	N;MASC;SG	N;DEF;MASC;SG
luogo	loc	luogo	loc	N;MASC;SG	N;INDF;MASC;SG
ago	ac	ago	ac	N	N;INDF;MASC;SG
ago	acului	ago	ac	N	N;DEF;MASC;SG
ago	acul	ago	ac	N	N;DEF;MASC;SG
dic	dec	dire	dec	N	N;INDF;MASC
napoli	neapole	napola	neapol	N;MASC;SG	N;INDF;MASC;SG
parigi	parisul	parigo	paris	N;MASC;SG	N;DEF;MASC;SG
sembra	pare	sembrare	părea	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
gioco	joc	gioco	joc	N;MASC;SG	N;INDF;MASC;SG
gioco	jocul	gioco	joc	N;MASC;SG	N;DEF;MASC;SG
ufficiale	oficial	ufficiale	oficial	ADJ;SG	ADJ;INDF;MASC;SG
ufficiale	oficiala	ufficiale	oficială	ADJ;SG	ADJ;DEF;FEM;SG
ufficiale	oficiala	ufficiale	oficială	ADJ;SG	ADJ;DEF;FEM;SG
luigi	ludovic	luigi	ludovic	N;MASC;SG	N;INDF;MASC;SG
luigi	luigi	luigi	luig	N;MASC;SG	N;INDF;MASC;SG
vittoria	victorie	vittoria	victorie	N;FEM;SG	N;INDF;FEM;SG
vittoria	vittoria	vittoria	vittorie	N;FEM;SG	N;DEF;FEM;SG
vittoria	victorie	vittoria	victorie	N;FEM;SG	N;INDF;FEM;SG
vittoria	victoria	vittoria	victorie	N;FEM;SG	N;DEF;FEM;SG
internazionale	international	internazionale	international	ADJ;SG	ADJ;INDF;MASC;SG
internazionale	international	internazionale	international	ADJ;SG	ADJ;INDF;MASC;SG
internazionale	internationala	internazionale	international	ADJ;SG	ADJ;DEF;FEM;SG
internazionale	internationala	internazionale	international	ADJ;SG	ADJ;DEF;FEM;SG
internazionale	international	internazionale	international	ADJ;SG	ADJ;INDF;MASC;SG
popolazione	populatia	popolazione	populatie	N;FEM;SG	N;DEF;FEM;SG
popolazione	populatie	popolazione	populatie	N;FEM;SG	N;INDF;FEM;SG
popolazione	populatia	popolazione	populatie	N;FEM;SG	N;DEF;FEM;SG
origine	origine	origine	origine	N;FEM;SG	N;INDF;FEM;SG
origine	originea	origine	origine	N;FEM;SG	N;DEF;FEM;SG
prodotto	produsul	prodotto	produs	N;MASC;SG	N;DEF;MASC;SG
prodotto	produs	prodotto	produs	N;MASC;SG	N;INDF;MASC;SG
libro	cartii	libro	carte	N;MASC;SG	N;DEF;FEM;SG
libro	cartea	libro	carte	N;MASC;SG	N;DEF;FEM;SG
libro	carte	libro	carte	N;MASC;SG	N;INDF;FEM;SG
scuola	scoala	scuola	scoală	N;FEM;SG	N;DEF;FEM;SG
scuola	scoala	scuola	scoală	N;FEM;SG	N;DEF;FEM;SG
scuola	scoala	scuola	scoală	N;FEM;SG	N;DEF;FEM;SG
scuola	scoala	scuola	scoală	N;FEM;SG	N;DEF;FEM;SG
scuola	scoala	scuola	scoală	N;FEM;SG	N;DEF;FEM;SG
immagine	poza	immagine	poză	N;FEM;SG	N;DEF;FEM;SG
immagine	poza	immagine	poză	N;FEM;SG	N;DEF;FEM;SG
immagine	imagine	immagine	imagine	N;FEM;SG	N;INDF;FEM;SG
immagine	imaginea	immagine	imagine	N;FEM;SG	N;DEF;FEM;SG
immagine	imagine	immagine	imagine	N;FEM;SG	N;INDF;FEM;SG
esercito	armata	esercito	armată	N;MASC;SG	N;DEF;FEM;SG
esercito	militara	esercito	militară	N;MASC;SG	N;DEF;FEM;SG
esercito	armata	esercito	armată	N;MASC;SG	N;DEF;FEM;SG
esercito	armata	esercito	armată	N;MASC;SG	N;DEF;FEM;SG
esercito	army	esercito	army	N;MASC;SG	N;INDF;MASC;SG
autore	autor	autore	autor	N;MASC;SG	N;INDF;MASC;SG
autore	autorul	autore	autor	N;MASC;SG	N;DEF;MASC;SG
classifica	clasament	classifica	clasament	N;FEM;SG	N;INDF;MASC;SG
classifica	clasament	classifica	clasament	N;FEM;SG	N;INDF;MASC;SG
classifica	clasamentul	classifica	clasament	N;FEM;SG	N;DEF;MASC;SG
classifica	clasament	classifica	clasament	N;FEM;SG	N;INDF;MASC;SG
classifica	clasamentul	classifica	clasament	N;FEM;SG	N;DEF;MASC;SG
personaggio	persona	personaggio	persona	N;MASC;SG	N;DEF;FEM;SG
personaggio	personaj	personaggio	personaj	N;MASC;SG	N;INDF;MASC;SG
personaggio	caracterul	personaggio	caracter	N;MASC;SG	N;DEF;MASC;SG
personaggio	caracter	personaggio	caracter	N;MASC;SG	N;INDF;MASC;SG
importante	importanta	importante	important	ADJ;SG	ADJ;DEF;FEM;SG
importante	importanta	importante	important	ADJ;SG	ADJ;DEF;FEM;SG
torneo	turneul	torneo	turneu	N;MASC;SG	N;DEF;MASC;SG
torneo	turneu	torneo	turneu	N;MASC;SG	N;INDF;MASC;SG
torneo	turnir	torneo	turnir	N;MASC;SG	N;INDF;MASC;SG
quelli	acelea	quello	acela	PRO;MASC;PL	PRO;FEM;PL;3
quelli	alea	quello	acela	PRO;MASC;PL	PRO;FEM;PL;3
comunità	comunitate	comunità	comunitate	N;FEM	N;INDF;FEM;SG
comunità	comunitatea	comunità	comunitate	N;FEM	N;DEF;FEM;SG
madre	mama	madre	mamă	N;FEM;SG	N;DEF;FEM;SG
madre	mama	madre	mamă	N;FEM;SG	N;DEF;FEM;SG
stazione	statie	stazione	statie	N;FEM;SG	N;INDF;FEM;SG
stazione	gara	stazione	gară	N;FEM;SG	N;DEF;FEM;SG
stazione	statia	stazione	statie	N;FEM;SG	N;DEF;FEM;SG
stazione	statie	stazione	statie	N;FEM;SG	N;INDF;FEM;SG
stazione	statie	stazione	statie	N;FEM;SG	N;INDF;FEM;SG
stazione	gara	stazione	gară	N;FEM;SG	N;DEF;FEM;SG
vari	diverse	vario	divers	ADJ;MASC;PL	ADJ;INDF;FEM;PL
vari	diverse	vario	divers	ADJ;MASC;PL	ADJ;INDF;FEM;PL
studi	studii	studio	studiu	N;MASC;PL	N;INDF;FEM;PL
studi	studiile	studio	studiu	N;MASC;PL	N;DEF;FEM;PL
fonte	sursa	fonte	sursă	N;FEM;SG	N;DEF;FEM;SG
fonte	sursa	fonte	sursă	N;FEM;SG	N;DEF;FEM;SG
acqua	apa	acqua	apă	N;FEM;SG	N;DEF;FEM;SG
acqua	apa	acqua	apă	N;FEM;SG	N;DEF;FEM;SG
cinque	cinci	cinque	cinci	NUM	NUM;PL
basso	scazuta	basso	scazuta	ADJ;MASC;SG	ADJ;DEF;FEM;SG
basso	scazut	basso	scazut	ADJ;MASC;SG	ADJ;INDF;MASC;SG
partito	party	partito	party	N;MASC;SG	N;INDF;MASC;SG
partito	petrecere	partito	petrecere	N;MASC;SG	N;INDF;FEM;SG
partito	partid	partito	partid	N;MASC;SG	N;INDF;MASC;SG
unità	unitati	unità	unitati	N;FEM	N;INDF;FEM;PL
unità	unitati	unità	unitati	N;FEM	N;INDF;FEM;PL
unità	unitati	unità	unitati	N;FEM	N;INDF;FEM;PL
unità	unitate	unità	unitate	N;FEM	N;INDF;FEM;SG
unità	unitatea	unità	unitate	N;FEM	N;DEF;FEM;SG
unità	unitate	unità	unitate	N;FEM	N;INDF;FEM;SG
unità	unitatea	unità	unitate	N;FEM	N;DEF;FEM;SG
fonti	sursele	fonte	sursă	N;FEM;PL	N;DEF;FEM;PL
fonti	surse	fonte	sursă	N;FEM;PL	N;INDF;FEM;PL
marcatori	markeri	marcatore	marker	N;MASC;PL	N;INDF;MASC;PL
politica	politica	politica	politică	N;FEM;SG	N;DEF;FEM;SG
politica	politica	politica	politică	N;FEM;SG	N;DEF;FEM;SG
lei	ea	lei	el	PRO;SG;3	PRO;FEM;SG;3
metri	metri	metro	metru	N;MASC;PL	N;INDF;MASC;PL
metri	contoare	metro	contoare	N;MASC;PL	N;INDF;FEM;PL
metri	metri	metro	metru	N;MASC;PL	N;INDF;MASC;PL
alto	inalta	alto	inalta	ADJ;MASC;SG	ADJ;DEF;FEM;SG
alto	inalta	alto	inalta	ADJ;MASC;SG	ADJ;DEF;FEM;SG
alto	inalt	alto	inalt	ADJ;MASC;SG	ADJ;INDF;MASC;SG
alto	inalta	alto	inalta	ADJ;MASC;SG	ADJ;DEF;FEM;SG
alto	inalt	alto	inalt	ADJ;MASC;SG	ADJ;INDF;MASC;SG
alto	inalta	alto	inalta	ADJ;MASC;SG	ADJ;DEF;FEM;SG
top	top	top	top	N	N;INDF;MASC;SG
top	topul	top	top	N	N;DEF;MASC;SG
testo	text	testo	text	N;MASC;SG	N;INDF;MASC;SG
testo	textul	testo	text	N;MASC;SG	N;DEF;MASC;SG
tour	tour	tour	tour	N;MASC	N;INDF;MASC;SG
tour	tur	tour	tur	N;MASC	N;INDF;MASC;SG
tour	turul	tour	tur	N;MASC	N;DEF;MASC;SG
tour	turneu	tour	turneu	N;MASC	N;INDF;MASC;SG
tour	excursii	tour	excursie	N;MASC	N;INDF;FEM;PL
tour	tururi	tour	tur	N;MASC	N;INDF;FEM;PL
dati	date	dato	dată	N;MASC;PL	N;INDF;FEM;PL
dati	datele	dato	dată	N;MASC;PL	N;DEF;FEM;PL
teatro	teatrul	teatro	teatru	N;MASC;SG	N;DEF;MASC;SG
teatro	teatru	teatro	teatru	N;MASC;SG	N;INDF;MASC;SG
teatro	teatrul	teatro	teatru	N;MASC;SG	N;DEF;MASC;SG
teatro	teatru	teatro	teatru	N;MASC;SG	N;INDF;MASC;SG
procedura	procedura	procedura	procedură	N;FEM;SG	N;DEF;FEM;SG
procedura	procedura	procedura	procedură	N;FEM;SG	N;DEF;FEM;SG
cardinale	cardinal	cardinale	cardinal	N;MASC;SG	N;INDF;MASC;SG
cardinale	cardinalul	cardinale	cardinal	N;MASC;SG	N;DEF;MASC;SG
unico	unicat	unico	unica	ADJ;MASC;SG	ADJ;INDF;MASC;SG
unico	unic	unico	unic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
unico	unica	unico	unică	ADJ;MASC;SG	ADJ;DEF;FEM;SG
uomini	barbatii	uomo	barbat	N;MASC;PL	N;DEF;MASC;PL
ricerca	cautare	ricerca	cautare	N;FEM;SG	N;INDF;FEM;SG
ricerca	cautare	ricerca	cautare	N;FEM;SG	N;INDF;FEM;SG
ricerca	cercetare	ricerca	cercetare	N;FEM;SG	N;INDF;FEM;SG
ricerca	cercetarea	ricerca	cercetare	N;FEM;SG	N;DEF;FEM;SG
principali	principale	principale	principal	ADJ;PL	ADJ;INDF;FEM;PL
massimo	maxim	massimo	maxim	ADJ;MASC;SG	ADJ;INDF;MASC;SG
massimo	maxim	massimo	maxim	ADJ;MASC;SG	ADJ;INDF;MASC;SG
stile	stil	stile	stil	N;MASC;SG	N;INDF;MASC;SG
stile	stilul	stile	stil	N;MASC;SG	N;DEF;MASC;SG
donna	femeie	donna	femeie	N;FEM;SG	N;INDF;FEM;SG
donna	donna	donna	donnă	N;FEM;SG	N;DEF;FEM;SG
donna	femeie	donna	femeie	N;FEM;SG	N;INDF;FEM;SG
donna	femela	donna	femelă	N;FEM;SG	N;DEF;FEM;SG
donna	femela	donna	femelă	N;FEM;SG	N;DEF;FEM;SG
superficie	suprafata	superficie	suprafată	N;FEM;SG	N;DEF;FEM;SG
superficie	suprafata	superficie	suprafată	N;FEM;SG	N;DEF;FEM;SG
superficie	suprafata	superficie	suprafată	N;FEM;SG	N;DEF;FEM;SG
superficie	suprafata	superficie	suprafată	N;FEM;SG	N;DEF;FEM;SG
superficie	suprafata	superficie	suprafată	N;FEM;SG	N;DEF;FEM;SG
alta	inalta	alto	inalta	ADJ;FEM;SG	ADJ;DEF;FEM;SG
alta	inalta	alto	inalta	ADJ;FEM;SG	ADJ;DEF;FEM;SG
alta	inalt	alto	inalt	ADJ;FEM;SG	ADJ;INDF;MASC;SG
alta	inalta	alto	inalta	ADJ;FEM;SG	ADJ;DEF;FEM;SG
alta	inalt	alto	inalt	ADJ;FEM;SG	ADJ;INDF;MASC;SG
alta	inalta	alto	inalta	ADJ;FEM;SG	ADJ;DEF;FEM;SG
castello	castle	castello	castle	N;MASC;SG	N;INDF;MASC;SG
castello	castel	castello	castel	N;MASC;SG	N;INDF;MASC;SG
castello	castelul	castello	castel	N;MASC;SG	N;DEF;MASC;SG
distretto	districtul	distretto	district	N;MASC;SG	N;DEF;MASC;SG
distretto	district	distretto	district	N;MASC;SG	N;INDF;MASC;SG
nota	nota	nota	notă	N;FEM;SG	N;DEF;FEM;SG
nota	nota	nota	notă	N;FEM;SG	N;DEF;FEM;SG
mesi	lunile	mese	lună	N;MASC;PL	N;DEF;FEM;PL
mesi	luni	mese	lună	N;MASC;PL	N;INDF;FEM;PL
moglie	sotie	moglie	sotie	N;FEM;SG	N;INDF;FEM;SG
moglie	sotia	moglie	sotie	N;FEM;SG	N;DEF;FEM;SG
moglie	sotia	moglie	sotie	N;FEM;SG	N;DEF;FEM;SG
moglie	sotie	moglie	sotie	N;FEM;SG	N;INDF;FEM;SG
moglie	nevasta	moglie	nevastă	N;FEM;SG	N;DEF;FEM;SG
ritorno	retur	ritorno	retur	N;MASC;SG	N;INDF;MASC;SG
ritorno	intoarcere	ritorno	intoarcere	N;MASC;SG	N;INDF;FEM;SG
ritorno	spate	ritorno	spate	N;MASC;SG	N;INDF;MASC;SG
costruzione	constructie	costruzione	constructie	N;FEM;SG	N;INDF;FEM;SG
costruzione	constructie	costruzione	constructie	N;FEM;SG	N;INDF;FEM;SG
subito	imediat	subito	imediat	ADV	ADV
totale	totala	totale	total	ADJ;SG	ADJ;DEF;FEM;SG
canzone	cantec	canzone	cantec	N;FEM;SG	N;INDF;MASC;SG
canzone	song	canzone	song	N;FEM;SG	N;INDF;MASC;SG
canzone	melodie	canzone	melodie	N;FEM;SG	N;INDF;FEM;SG
canzone	cantec	canzone	cantec	N;FEM;SG	N;INDF;MASC;SG
vista	vista	vista	vista	N;FEM;SG	N;DEF;FEM;SG
vista	vizualizare	vista	vizualizare	N;FEM;SG	N;INDF;FEM;SG
vista	vedere	vista	vedere	N;FEM;SG	N;INDF;FEM;SG
detto	spuse	dire	spune	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
detto	spus	dire	spune	V;MASC;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
attuale	actual	attuale	actual	ADJ;SG	ADJ;INDF;MASC;SG
attuale	actuala	attuale	actual	ADJ;SG	ADJ;DEF;FEM;SG
note	note	nota	notă	N;FEM;PL	N;INDF;FEM;PL
varie	diverse	vario	divers	ADJ;FEM;PL	ADJ;INDF;FEM;PL
varie	diverse	vario	divers	ADJ;FEM;PL	ADJ;INDF;FEM;PL
altezza	inaltimea	altezza	inaltime	N;FEM;SG	N;DEF;FEM;SG
