من	od	مِن	od	ADP	ADP;GEN
الاسم	názov	اِسم	názov	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الاسم	meno	اِسم	meno	N;NOM;DEF;SG	N;NOM;NEUT;SG
ولد	chlapček	وَلَد	chlapček	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
ولد	chalan	وَلَد	chalan	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
ولد	chlapec	وَلَد	chlapec	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
البحر	more	بَحر	more	N;NOM;DEF;SG	N;NOM;NEUT;SG
البحر	mori	بَحر	more	N;NOM;DEF;SG	N;NOM;NEUT;SG
البحر	mora	بَحر	mora	N;NOM;DEF;SG	N;NOM;FEM;SG
شركة	firma	شَرِكَة	firm	N;NOM;INDF;SG	N;NOM;FEM;SG
شركة	firma	شَرِكَة	firm	N;NOM;INDF;SG	N;NOM;FEM;SG
شركة	spoločnosť	شَرِكَة	spoločnosť	N;NOM;INDF;SG	N;NOM;FEM;SG
فيلم	film	فِيلم	film	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
فيلم	film	فِيلم	film	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
صورة	foto	صُورَة	foto	N;NOM;INDF;SG	N;NOM;NEUT;SG
صورة	fotografia	صُورَة	fotografia	N;NOM;INDF;SG	N;NOM;FEM;SG
صورة	fotka	صُورَة	fotka	N;NOM;INDF;SG	N;NOM;FEM;SG
صورة	image	صُورَة	imag	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
صورة	obrázok	صُورَة	obrázok	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
صورة	obraz	صُورَة	obraz	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
صورة	fotka	صُورَة	fotka	N;NOM;INDF;SG	N;NOM;FEM;SG
صورة	obrázok	صُورَة	obrázok	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
صورة	obraz	صُورَة	obraz	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
بطولة	turnaj	بُطُولَة	turnaj	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
وفيات	úmrtia	وَفَاة	úmrtie	N;NOM;INDF;PL	N;NOM;NEUT;PL
نباتات	rastliny	نَبَات	rastlina	N;NOM;INDF;PL	N;NOM;FEM;PL
الولادة	narodenie	وِلَادَة	narodenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الولادة	pôrod	وِلَادَة	pôrod	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الولادة	narodenie	وِلَادَة	narodenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الولادة	pôrod	وِلَادَة	pôrod	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المملكة	kráľovstvo	مَملَكَة	kráľovstvo	N;NOM;DEF;SG	N;NOM;NEUT;SG
المملكة	ríša	مَملَكَة	ríša	N;NOM;DEF;SG	N;NOM;FEM;SG
المملكة	saudská	مَملَكَة	saudský	N;NOM;DEF;SG	N;NOM;FEM;SG
الدوري	league	دَورِيّ	leaga	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الدوري	liga	دَورِيّ	liga	N;NOM;DEF;SG	N;NOM;FEM;SG
خلفية	pozadie	خَلفِيَّة	pozadie	N;NOM;INDF;SG	N;NOM;NEUT;SG
خلفية	minulosť	خَلفِيَّة	minulosť	N;NOM;INDF;SG	N;NOM;FEM;SG
خلفية	pozadí	خَلفِيَّة	pozadie	N;NOM;INDF;SG	N;NOM;NEUT;SG
فقط	jedine	فَقَط	jedine	ADV	ADV
فقط	práve	فَقَط	práve	ADV	ADV
جائزة	ocenenie	جَائِزَة	ocenenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
جائزة	zadanie	جَائِزَة	zadanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
نظام	systém	نِظَام	systém	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
نظام	sústava	نِظَام	sústava	N;NOM;INDF;SG	N;NOM;FEM;SG
قسم	oddelenie	قِسم	oddelenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
قسم	oddiel	قِسم	oddlieť	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
قسم	časť	قِسم	časť	N;NOM;INDF;SG	N;NOM;FEM;SG
قسم	úsek	قِسم	úsek	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
قسم	sekcia	قِسم	sekcia	N;NOM;INDF;SG	N;NOM;FEM;SG
السعودية	saudská	سَعُودِيَّة	saudský	N;NOM;DEF;SG	N;NOM;FEM;SG
فترة	obdobie	فَترَة	obdobie	N;NOM;INDF;SG	N;NOM;NEUT;SG
فترة	doba	فَترَة	doba	N;NOM;INDF;SG	N;NOM;FEM;SG
فترة	lehota	فَترَة	lehota	N;NOM;INDF;SG	N;NOM;FEM;SG
مارس	marca	مَارِس	marec	N;GEN;INDF;SG	N;INAN;GEN;MASC;SG
رقم	číslo	رَقم	číslo	N;NOM;INDF;SG	N;NOM;NEUT;SG
رقم	počet	رَقم	počet	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
رقم	čislo	رَقم	čislo	N;NOM;INDF;SG	N;NOM;NEUT;SG
يناير	januára	يَنَايِر	január	N;GEN;INDF;SG	N;INAN;GEN;MASC;SG
اللغة	jazyk	لُغَة	jazyk	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
عمل	zamestnanie	عَمَل	zamestnanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
عمل	praca	عَمَل	praca	N;NOM;INDF;SG	N;NOM;FEM;SG
عمل	práca	عَمَل	práca	N;NOM;INDF;SG	N;NOM;FEM;SG
عمل	dielo	عَمَل	dielo	N;NOM;INDF;SG	N;NOM;NEUT;SG
عمل	praca	عَمَل	praca	N;NOM;INDF;SG	N;NOM;FEM;SG
عمل	práca	عَمَل	práca	N;NOM;INDF;SG	N;NOM;FEM;SG
عمل	podnikanie	عَمَل	podnikanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
عمل	biznis	عَمَل	biznis	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
عمل	business	عَمَل	business	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
جنوب	juhu	جَنُوب	juh	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
جنوب	juhu	جَنُوب	juh	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
جنوب	juh	جَنُوب	juh	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
العالمية	univerzálny	عَالَمِيّ	univerzálny	ADJ;NOM;DEF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
العالمية	univerzálne	عَالَمِيّ	univerzálny	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
العالمية	globálny	عَالَمِيّ	globálny	ADJ;NOM;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG
العالمية	globálna	عَالَمِيّ	globálny	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
العالمية	globálne	عَالَمِيّ	globálny	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
كبير	veľký	كَبِير	veľký	ADJ;NOM;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
كبير	veľké	كَبِير	veľký	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
كبير	veľká	كَبِير	veľký	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
الوقت	čas	وَقت	čas	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الوقت	doba	وَقت	doba	N;NOM;DEF;SG	N;NOM;FEM;SG
عملية	proces	عَمَلِيَّة	proces	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
عملية	fungovanie	عَمَلِيَّة	fungovanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
عملية	operácia	عَمَلِيَّة	operácia	N;NOM;INDF;SG	N;NOM;FEM;SG
عملية	prevádzka	عَمَلِيَّة	prevádzka	N;NOM;INDF;SG	N;NOM;FEM;SG
مايو	mája	مَايُو	máj	N;GEN;INDF;SG	N;INAN;GEN;MASC;SG
فبراير	februára	فِبرَايِر	február	N;GEN;INDF;SG	N;INAN;GEN;MASC;SG
يونيو	júna	يُونِيُو	jún	N;GEN;INDF;SG	N;INAN;GEN;MASC;SG
شمال	sever	شَمَال	sever	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
مراجع	odkazy	مَرجَع	odkaz	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
مراجع	referencie	مَرجَع	referencia	N;NOM;INDF;PL	N;NOM;FEM;PL
الاتحاد	únia	اِتِّحَاد	únia	N;NOM;DEF;SG	N;NOM;FEM;SG
الاتحاد	federácia	اِتِّحَاد	federácia	N;NOM;DEF;SG	N;NOM;FEM;SG
الاتحاد	konfederácia	اِتِّحَاد	konfederácia	N;NOM;DEF;SG	N;NOM;FEM;SG
العراق	irak	عِرَاق	irak	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
سبتمبر	septembra	سِبتَمبِر	september	N;GEN;INDF;SG	N;INAN;GEN;MASC;SG
عبر	cez	عَبرَ	cez	ADP;ACC	ADP;ACC
عبر	cez	عَبرَ	cez	ADP;ACC	ADP;ACC
استخدام	používanie	اِستِخدَام	používanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
استخدام	používanie	اِستِخدَام	používanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
استخدام	použitie	اِستِخدَام	použitie	N;NOM;INDF;SG	N;NOM;NEUT;SG
فريق	mužstvo	فَرِيق	mužstvo	N;NOM;INDF;SG	N;NOM;NEUT;SG
فريق	tím	فَرِيق	tím	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
العامة	public	عَامَّة	publica	N;NOM;DEF;SG	N;NOM;FEM;SG
العامة	verejnosť	عَامَّة	verejnosť	N;NOM;DEF;SG	N;NOM;FEM;SG
يقدر	cení	قَدَّر	ceniť	V;IPFV;MASC;IND;SG;3;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
ديسمبر	decembra	دِيسَمبِر	december	N;GEN;INDF;SG	N;INAN;GEN;MASC;SG
ديسمبر	decembri	دِيسَمبِر	december	N;GEN;INDF;SG	N;INAN;GEN;MASC;SG
ديسمبر	decembru	دِيسَمبِر	december	N;GEN;INDF;SG	N;INAN;GEN;MASC;SG
كبيرة	veľké	كَبِير	veľký	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
كبيرة	veľká	كَبِير	veľký	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
كبيرة	veľký	كَبِير	veľký	ADJ;NOM;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
كبيرة	veľký	كَبِير	veľký	ADJ;NOM;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
كبيرة	veľké	كَبِير	veľký	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
كبيرة	veľká	كَبِير	veľký	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
الجيش	armáda	جَيش	armáda	N;NOM;DEF;SG	N;NOM;FEM;SG
الجيش	vojsko	جَيش	vojsko	N;NOM;DEF;SG	N;NOM;NEUT;SG
الجيش	armáda	جَيش	armáda	N;NOM;DEF;SG	N;NOM;FEM;SG
الجيش	vojsko	جَيش	vojsko	N;NOM;DEF;SG	N;NOM;NEUT;SG
المساكن	bývania	مَسكَن	bývanie	N;NOM;DEF;PL	N;NOM;NEUT;PL
المساكن	obydlia	مَسكَن	obydlie	N;NOM;DEF;PL	N;NOM;NEUT;PL
المساكن	byty	مَسكَن	byt	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
نوفمبر	novembra	نُوفِمبِر	november	N;GEN;INDF;SG	N;INAN;GEN;MASC;SG
المديرية	riaditeľstvo	مُدِيرِيّ	riaditeľstvo	N;NOM;DEF;SG	N;NOM;NEUT;SG
لاعب	player	لَاعِب	player	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
لاعب	hráč	لَاعِب	hráč	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
لاعب	prehrávač	لَاعِب	prehrávač	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
الفترة	obdobie	فَترَة	obdobie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الفترة	doba	فَترَة	doba	N;NOM;DEF;SG	N;NOM;FEM;SG
الفترة	lehota	فَترَة	lehota	N;NOM;DEF;SG	N;NOM;FEM;SG
يجب	musí	وَجَب	musieť	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
دولة	štát	دَولَة	štát	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
الدولي	medzinárodný	دُوَلِيّ	medzinárodný	ADJ;NOM;DEF;MASC;SG	ADJ;INAN;NOM;MASC;SG
الدولي	medzinárodná	دُوَلِيّ	medzinárodný	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
الدولي	medzinárodné	دُوَلِيّ	medzinárodný	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
كتب	napísal	كَتَب	napísať	V;PFV;MASC;SG;3;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
بلدة	mesto	بَلدَة	mesto	N;NOM;INDF;SG	N;NOM;NEUT;SG
بلدة	mesta	بَلدَة	mesto	N;NOM;INDF;SG	N;NOM;NEUT;SG
بلدة	mestečko	بَلدَة	mestečko	N;NOM;INDF;SG	N;NOM;NEUT;SG
درجة	stupeň	دَرَجَة	stupeň	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
الحكومة	vláda	حُكُومَة	vláda	N;NOM;DEF;SG	N;NOM;FEM;SG
القوات	jednotky	قُوَّة	jednotka	N;NOM;DEF;PL	N;NOM;FEM;PL
القوات	oddiely	قُوَّة	oddiel	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
القوات	vojaci	قُوَّة	vojaci	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL
ملعب	estadio	مَلعَب	estadio	N;NOM;INDF;SG	N;NOM;NEUT;SG
ملعب	ihrisko	مَلعَب	ihrisko	N;NOM;INDF;SG	N;NOM;NEUT;SG
ملعب	štadión	مَلعَب	štadión	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
متر	meter	مِتر	meter	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
متر	meter	مِتر	meter	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
متر	merač	مِتر	merač	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
حالة	stav	حَالَة	stav	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
حالة	status	حَالَة	status	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
حالة	štatút	حَالَة	štatút	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
حالة	postavenie	حَالَة	postavenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
حالة	case	حَالَة	cas	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
حالة	prípade	حَالَة	prípad	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
حالة	prípad	حَالَة	prípad	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
حالة	kufrík	حَالَة	kufrík	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
حالة	stav	حَالَة	stav	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
حالة	podmienka	حَالَة	podmienka	N;NOM;INDF;SG	N;NOM;FEM;SG
الفيلم	film	فِيلم	film	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الفيلم	film	فِيلم	film	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الدول	stavy	دَولَة	stav	N;NOM;DEF;PL	N;NOM;FEM;PL
الدول	štáty	دَولَة	štát	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
الدول	štáty	دَولَة	štát	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
الدول	krajiny	دَولَة	krajina	N;NOM;DEF;PL	N;NOM;FEM;PL
كلية	kolégium	كُلِّيَّة	kolégium	N;NOM;INDF;SG	N;NOM;NEUT;SG
كلية	fakulta	كُلِّيَّة	fakult	N;NOM;INDF;SG	N;NOM;FEM;SG
مليون	milióna	مِليُون	milióna	NUM;NOM;INDF;SG	NUM;NOM;MASC;SG
مليون	milión	مِليُون	milión	NUM;NOM;INDF;SG	NUM;NOM;NEUT;SG
الدرجة	stupeň	دَرَجَة	stupeň	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الخاصة	súkromný	خَاصّ	súkromný	ADJ;NOM;DEF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
الخاصة	súkromná	خَاصّ	súkromný	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
الخاصة	súkromné	خَاصّ	súkromný	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
الرئيس	prezidentka	رَئِيس	prezidentka	N;NOM;DEF;SG	N;NOM;FEM;SG
الرئيس	prezident	رَئِيس	prezident	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
الرئيس	predseda	رَئِيس	predseda	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
الرئيس	veliteľ	رَئِيس	veliteľ	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
الرئيس	náčelník	رَئِيس	náčelník	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
الرئيس	predseda	رَئِيس	predseda	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
الشمالية	severný	شَمَالِيّ	severný	ADJ;NOM;DEF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
الشمالية	severné	شَمَالِيّ	severný	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
الشمالية	severná	شَمَالِيّ	severný	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
بداية	začiatok	بِدَايَة	začiatok	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
بداية	zaciatok	بِدَايَة	zaciatok	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
بداية	štart	بِدَايَة	štart	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
بداية	začiatok	بِدَايَة	začiatok	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
شرق	východ	شَرق	východ	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
الكثير	mnohé	كَثِير	mnohý	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
قوالب	šablóny	قَالَب	šablón	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
نهاية	koniec	نِهَايَة	koniec	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
العزلة	izolácia	عُزلَة	izolácia	N;NOM;DEF;SG	N;NOM;FEM;SG
وسط	central	وَسط	centrať	N;NOM;INDF;SG	N;NOM;NEUT;SG
وسط	stred	وَسط	stred	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
دور	rola	دَور	rol	N;NOM;INDF;SG	N;NOM;FEM;SG
دور	úloha	دَور	úloha	N;NOM;INDF;SG	N;NOM;FEM;SG
القرية	dedinka	قَريَة	dedinka	N;NOM;DEF;SG	N;NOM;FEM;SG
القرية	dedina	قَريَة	dedina	N;NOM;DEF;SG	N;NOM;FEM;SG
القرية	obec	قَريَة	obec	N;NOM;DEF;SG	N;NOM;FEM;SG
السنة	rok	سَنَة	rok	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
حكم	rozhodca	حُكم	rozhodca	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
شكل	tvar	شَكل	tvar	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
شكل	tvare	شَكل	tvar	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
شكل	formulár	شَكل	formulár	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
شكل	forma	شَكل	forma	N;NOM;INDF;SG	N;NOM;FEM;SG
نسبة	pomer	نِسبَة	pomer	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
الكتاب	kniha	كِتَاب	kniha	N;NOM;DEF;SG	N;NOM;FEM;SG
الناس	ludia	إِنسَان	ludia	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL
الناس	ľudia	إِنسَان	človek	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL
المغرب	maroko	مَغرِب	maroko	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
حرب	vojna	حَرب	vojna	N;NOM;INDF;SG	N;NOM;FEM;SG
الجهاز	zariadenie	جِهَاز	zariadenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الجهاز	prístroj	جِهَاز	prístroj	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الجهاز	pomôcka	جِهَاز	pomôcka	N;NOM;DEF;SG	N;NOM;FEM;SG
معظم	väčšina	مُعظَم	väčšina	N;NOM;INDF;SG	N;NOM;FEM;SG
دار	dar	دَار	dar	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
القاهرة	káhire	قَاهِرَة	káhira	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
ثلاثة	tri	ثَلَاثَة	tri	NUM;NOM;INDF;MASC	NUM;INAN;NOM;MASC;PL
ثلاثة	traja	ثَلَاثَة	tri	NUM;NOM;INDF;MASC	NUM;ANIM;NOM;MASC;PL
الحكم	rozhodca	حُكم	rozhodca	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
الحكم	rozsudok	حُكم	rozsudok	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الحكم	úsudok	حُكم	úsudok	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الحكم	riadenie	حُكم	riadenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الشرقية	východná	شَرقِيّ	východný	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
الشرقية	východné	شَرقِيّ	východný	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
الشرقية	východný	شَرقِيّ	východný	ADJ;NOM;DEF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
الشرقية	orientálne	شَرقِيّ	orientálne	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
الشرقية	východná	شَرقِيّ	východný	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
الشرقية	východné	شَرقِيّ	východný	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
الشرقية	východný	شَرقِيّ	východný	ADJ;NOM;DEF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
صفحة	strana	صَفحَة	strana	N;NOM;INDF;SG	N;NOM;FEM;SG
صفحة	stránka	صَفحَة	stránka	N;NOM;INDF;SG	N;NOM;FEM;SG
بلدية	samospráva	بَلَدِيَّة	samosprávať	N;NOM;INDF;SG	N;NOM;FEM;SG
بلدية	obec	بَلَدِيَّة	obec	N;NOM;INDF;SG	N;NOM;FEM;SG
القسم	oddelenie	قِسم	oddelenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
القسم	oddiel	قِسم	oddlieť	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
القسم	časť	قِسم	časť	N;NOM;DEF;SG	N;NOM;FEM;SG
القسم	úsek	قِسم	úsek	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
القسم	sekcia	قِسم	sekcia	N;NOM;DEF;SG	N;NOM;FEM;SG
برنامج	programe	بَرنَامَج	program	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
برنامج	program	بَرنَامَج	program	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
برنامج	program	بَرنَامَج	program	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
برنامج	programe	بَرنَامَج	program	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
برنامج	softvér	بَرنَامَج	softvéra	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
برنامج	software	بَرنَامَج	softareň	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
وقت	čas	وَقت	čas	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
وقت	doba	وَقت	doba	N;NOM;INDF;SG	N;NOM;FEM;SG
النظام	systém	نِظَام	systém	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
النظام	sústava	نِظَام	sústava	N;NOM;DEF;SG	N;NOM;FEM;SG
النظام	poradie	نِظَام	poradie	N;NOM;DEF;SG	N;NOM;NEUT;SG
النظام	objednávka	نِظَام	objednávka	N;NOM;DEF;SG	N;NOM;FEM;SG
النظام	poriadok	نِظَام	poriadok	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الجمهورية	republika	جُمهُورِيَّة	republika	N;NOM;DEF;SG	N;NOM;FEM;SG
مدرسة	skola	مَدرَسَة	skola	N;NOM;INDF;SG	N;NOM;FEM;SG
مدرسة	škola	مَدرَسَة	škola	N;NOM;INDF;SG	N;NOM;FEM;SG
عرض	predstavenie	عَرض	predstavenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
عرض	prezentácia	عَرض	prezentácia	N;NOM;INDF;SG	N;NOM;FEM;SG
عرض	zobrazenie	عَرض	zobrazenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
عرض	výhľad	عَرض	výhľad	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
عرض	pohľad	عَرض	pohľad	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
عرض	zobrazenie	عَرض	zobrazenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
الدولية	medzinárodný	دُوَلِيّ	medzinárodný	ADJ;NOM;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG
الدولية	medzinárodná	دُوَلِيّ	medzinárodný	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
الدولية	medzinárodné	دُوَلِيّ	medzinárodný	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
المعلومات	informácie	مَعلُومَة	informácia	N;NOM;DEF;PL	N;NOM;FEM;PL
المعلومات	informácie	مَعلُومَة	informácia	N;NOM;DEF;PL	N;NOM;FEM;PL
المدرسة	skola	مَدرَسَة	skola	N;NOM;DEF;SG	N;NOM;FEM;SG
المدرسة	škola	مَدرَسَة	škola	N;NOM;DEF;SG	N;NOM;FEM;SG
المقالة	článok	مُقَال	článok	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
العرب	arab	عَرَب	arab	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
التاريخ	dátum	تَارِيخ	dátum	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
التاريخ	história	تَارِيخ	história	N;NOM;DEF;SG	N;NOM;FEM;SG
حركة	návrh	حَرَكَة	návrh	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
حركة	pohyb	حَرَكَة	pohyb	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
حركة	presun	حَرَكَة	presun	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
حركة	premiestňovanie	حَرَكَة	premiestňovanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
حركة	pohyb	حَرَكَة	pohyb	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
حركة	hnutie	حَرَكَة	hnutie	N;NOM;INDF;SG	N;NOM;NEUT;SG
المقاطعة	county	مُقَاطَعَة	count	N;NOM;DEF;SG	N;NOM;MASC;SG
المقاطعة	provincia	مُقَاطَعَة	provincie	N;NOM;DEF;SG	N;NOM;FEM;SG
المقاطعة	obvod	مُقَاطَعَة	obvod	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المقاطعة	okrsok	مُقَاطَعَة	okrsok	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
