uma	ühe	um	üks	NUM	NUM;GEN;SG
partido	peole	partido	pidu	N;MASC;SG	N;AT+ALL;SG
começou	alanud	começar	algama	V;IND;SG;3;PST;FIN	V;PST;V.PTCP;ACT
começou	algas	começar	algama	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
começou	hakkas	começar	hakkama	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
começou	alustas	começar	alustama	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
começou	algas	começar	algama	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
começou	alanud	começar	algama	V;IND;SG;3;PST;FIN	V;PST;V.PTCP;ACT
passou	kulutatud	passar	kulutama	V;IND;SG;3;PST;FIN	V;PST;V.PTCP;PASS
passou	läbis	passar	läbima	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
ilha	saart	ilha	saar	N;FEM;SG	N;PRT;SG
ilha	saar	ilha	saar	N;FEM;SG	N;NOM;SG
carreira	karjäär	carreira	karjäär	N;FEM;SG	N;NOM;SG
carreira	karjääri	carreira	karjäär	N;FEM;SG	N;PRT;SG
carreira	karjäär	carreira	karjäär	N;FEM;SG	N;NOM;SG
carreira	karjääri	carreira	karjäär	N;FEM;SG	N;PRT;SG
campo	põld	campo	põld	N;MASC;SG	N;NOM;SG
campo	väli	campo	väli	N;MASC;SG	N;NOM;SG
campo	laagri	campo	laager	N;MASC;SG	N;NOM;SG
campo	laager	campo	laager	N;MASC;SG	N;NOM;SG
campo	laagris	campo	laager	N;MASC;SG	N;IN+ESS;SG
campo	campo	campo	campo	N;MASC;SG	N;NOM;SG
placar	skoor	placar	skoor	N;MASC;SG	N;NOM;SG
placar	punktisumma	placar	punkti_summa	N;MASC;SG	N;NOM;SG
uso	kasutamine	uso	kasutamine	N;MASC;SG	N;NOM;SG
uso	kasutus	uso	kasutus	N;MASC;SG	N;NOM;SG
uso	use	uso	uks	N;MASC;SG	N;NOM;SG
uso	kasutamine	uso	kasutamine	N;MASC;SG	N;NOM;SG
uso	kasutamiseks	uso	kasutamine	N;MASC;SG	N;TRANS;SG
uso	kasutus	uso	kasutus	N;MASC;SG	N;NOM;SG
linha	liin	linha	liin	N;FEM;SG	N;NOM;SG
linha	joone	linha	joon	N;FEM;SG	N;GEN;SG
linha	joon	linha	joon	N;FEM;SG	N;NOM;SG
linha	rida	linha	rida	N;FEM;SG	N;NOM;SG
poder	power	poder	power	N;MASC;SG	N;NOM;SG
poder	võimu	poder	võim	N;MASC;SG	N;PRT;SG
poder	võim	poder	võim	N;MASC;SG	N;NOM;SG
poder	võimsus	poder	võimsus	N;MASC;SG	N;NOM;SG
poder	jõud	poder	jõud	N;MASC;SG	N;NOM;SG
reino	kuningriik	reino	kuning_riik	N;MASC;SG	N;NOM;SG
muitas	paljud	muito	palju	PRO;FEM;PL	PRO;NOM;PL
muitas	paljusid	muito	palju	PRO;FEM;PL	PRO;PRT;PL
principais	peamised	principal	peamine	ADJ;MASC;PL	ADJ;NOM;PL
conta	konto	conta	konto	N;FEM;SG	N;NOM;SG
tarde	hilja	tarde	hilja	ADV	ADV
volta	volta	volta	volta	N;FEM;SG	N;NOM;SG
vila	linn	vila	linn	N;FEM;SG	N;NOM;SG
vila	linna	vila	linn	N;FEM;SG	N;IN+ALL;LGSPEC1;SG
vila	vila	vila	vila	N;FEM;SG	N;NOM;SG
vila	küla	vila	küla	N;FEM;SG	N;NOM;SG
vila	külas	vila	küla	N;FEM;SG	N;IN+ESS;SG
política	poliitika	política	poliitika	N;FEM;SG	N;NOM;SG
política	poliitikast	política	poliitika	N;FEM;SG	N;IN+ABL;SG
política	poliitika	política	poliitika	N;FEM;SG	N;NOM;SG
base	baasi	base	baas	N;FEM;SG	N;PRT;SG
base	baas	base	baas	N;FEM;SG	N;NOM;SG
base	alus	base	alus	N;FEM;SG	N;NOM;SG
base	alus	base	alus	N;FEM;SG	N;NOM;SG
frança	prantsusmaa	frança	prantsus_maa	N;FEM;SG	N;NOM;SG
direito	õigus	direito	õigus	N;MASC;SG	N;NOM;SG
direito	seadus	direito	seadus	N;MASC;SG	N;NOM;SG
real	royal	real	royal	N;MASC;SG	N;NOM;SG
rede	neto	rede	neto	N;FEM;SG	N;NOM;SG
rede	võrk	rede	võrk	N;FEM;SG	N;NOM;SG
rede	net	rede	net	N;FEM;SG	N;NOM;SG
rede	võrk	rede	võrk	N;FEM;SG	N;NOM;SG
rede	võrgu	rede	võrk	N;FEM;SG	N;NOM;SG
rede	võrgustik	rede	võrgustik	N;FEM;SG	N;NOM;SG
jpg	jpg	jpg	jpg	N;MASC;SG	N
chamado	helistas	chamar	helistama	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
público	publik	público	publik	N;MASC;SG	N;NOM;SG
público	avalikkus	público	avalikkus	N;MASC;SG	N;NOM;SG
fase	etapp	fase	etapp	N;FEM;SG	N;NOM;SG
fase	faasi	fase	faas	N;FEM;SG	N;PRT;SG
fase	faas	fase	faas	N;FEM;SG	N;NOM;SG
pedro	pedro	pedro	pedro	N;MASC;SG	N;NOM;SG
pedro	peter	pedro	peter	N;MASC;SG	N;NOM;SG
pedro	peeter	pedro	peeter	N;MASC;SG	N;NOM;SG
lisboa	lissaboni	lisboa	lissabon	N;FEM;SG	N;PRT;SG
lisboa	lissabonis	lisboa	lissabon	N;FEM;SG	N;IN+ESS;SG
capital	pealinn	capital	pea_linn	N;MASC;SG	N;NOM;SG
capital	kapital	capital	kapital	N;MASC;SG	N;NOM;SG
ponto	täpp	ponto	täpp	N;MASC;SG	N;NOM;SG
ponto	täppi	ponto	täpp	N;MASC;SG	N;PRT;SG
ponto	punkt	ponto	punkt	N;MASC;SG	N;NOM;SG
ponto	punkti	ponto	punkt	N;MASC;SG	N;PRT;SG
ponto	point	ponto	point	N;MASC;SG	N;NOM;SG
empresa	äriühing	empresa	äri_ühing	N;FEM;SG	N;NOM;SG
empresa	ettevõte	empresa	ette_võte	N;FEM;SG	N;NOM;SG
empresa	seltskond	empresa	seltskond	N;FEM;SG	N;NOM;SG
empresa	enterprise	empresa	enterpris	N;FEM;SG	N;NOM;SG
empresa	ettevõte	empresa	ette_võte	N;FEM;SG	N;NOM;SG
empresa	ettevõtlus	empresa	ette_võtlus	N;FEM;SG	N;NOM;SG
single	valla	single	vald	N;MASC;SG	N;NOM;SG
corpo	keha	corpo	keha	N;MASC;SG	N;NOM;SG
década	aastakümne	década	aasta_kümme	N;FEM;SG	N;NOM;SG
divisão	diviis	divisão	diviis	N;FEM;SG	N;NOM;SG
divisão	rajoon	divisão	rajoon	N;FEM;SG	N;NOM;SG
divisão	osakond	divisão	osakond	N;FEM;SG	N;NOM;SG
relação	seos	relação	seos	N;FEM;SG	N;NOM;SG
relação	suhe	relação	suhe	N;FEM;SG	N;NOM;SG
relação	seos	relação	seos	N;FEM;SG	N;NOM;SG
república	vabariik	república	vaba_riik	N;FEM;SG	N;NOM;SG
votação	hääletus	votação	hääletus	N;FEM;SG	N;NOM;SG
votação	hääletamine	votação	hääletamine	N;FEM;SG	N;NOM;SG
votação	hääletus	votação	hääletus	N;FEM;SG	N;NOM;SG
votação	hääletamine	votação	hääletamine	N;FEM;SG	N;NOM;SG
data	kuupäev	data	kuu_päev	N;FEM;SG	N;NOM;SG
agora	nüüd	agora	nüüd	ADV	ADV
condado	maakond	condar	maakond	N;MASC;SG	N;NOM;SG
condado	maakonda	condar	maakond	N;MASC;SG	N;IN+ALL;LGSPEC1;SG
desenvolvimento	arendamine	desenvolvimento	arendamine	N;MASC;SG	N;NOM;SG
desenvolvimento	arendus	desenvolvimento	arendus	N;MASC;SG	N;NOM;SG
desenvolvimento	areng	desenvolvimento	areng	N;MASC;SG	N;NOM;SG
mil	tuhat	mil	tuhat	NUM	NUM;NOM;SG
logo	varsti	logo	varsti	ADV	ADV
diretor	direktor	diretor	direktor	N;MASC;SG	N;NOM;SG
diretor	režissöör	diretor	režissöör	N;MASC;SG	N;NOM;SG
diretor	lavastaja	diretor	lavastaja	N;MASC;SG	N;NOM;SG
diretor	vanglaülem	diretor	vangla_ülem	N;MASC;SG	N;NOM;SG
categoria	kategooria	categoria	kategooria	N;FEM;SG	N;NOM;SG
mar	mar	mar	mar	N;MASC;SG	N;NOM;SG
mar	meri	mar	meri	N;MASC;SG	N;NOM;SG
mar	mere	mar	meri	N;MASC;SG	N;NOM;SG
militar	sõjaväe	militar	sõja_vägi	N;MASC;SG	N;NOM;SG
militar	sõjavägi	militar	sõja_vägi	N;MASC;SG	N;NOM;SG
campeão	tšempion	campeão	tšempion	N;MASC;SG	N;NOM;SG
campeão	tšempion	campeão	tšempion	N;MASC;SG	N;NOM;SG
diz	ütleb	dizer	ütlema	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
sucesso	edu	sucesso	edu	N;MASC;SG	N;NOM;SG
francisco	francisco	francisco	francisco	N;MASC;SG	N;NOM;SG
francisco	francis	francisco	francis	N;MASC;SG	N;NOM;SG
original	originaalne	original	originaalne	ADJ;MASC;SG	ADJ;NOM;SG
original	algne	original	algne	ADJ;MASC;SG	ADJ;NOM;SG
fora	väljaspool	fora	väljas_pool	ADV	ADV
fora	väljas	fora	väljas	ADV	ADV
fora	välja	fora	välja	ADV	ADV
fora	väljas	fora	väljas	ADV	ADV
comunidade	ühendus	comunidade	ühendus	N;FEM;SG	N;NOM;SG
comunidade	ühendus	comunidade	ühendus	N;FEM;SG	N;NOM;SG
comunidade	kogukond	comunidade	kogukond	N;FEM;SG	N;NOM;SG
idade	age	idade	age	N;FEM;SG	N;NOM;SG
idade	vanust	idade	vanu	N;FEM;SG	N;PRT;SG
idade	vanus	idade	vanus	N;FEM;SG	N;NOM;SG
cinco	viis	cinco	viis	NUM	NUM;NOM;SG
maioria	enamus	maioria	enamus	N;FEM;SG	N;NOM;SG
recebeu	saadi	receber	saama	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;PASS
recebeu	laekunud	receber	laekuma	V;IND;SG;3;PST;FIN	V;PST;V.PTCP;ACT
média	andmekandja	média	andme_kandja	N;FEM;SG	N;NOM;SG
média	avg	média	avg	N;FEM;SG	N;NOM;SG
departamento	osakond	departamento	osakond	N;MASC;SG	N;NOM;SG
quase	peaaegu	quase	pea_aegu	ADV	ADV
quase	peaaegu	quase	pea_aegu	ADV	ADV
boa	tubli	bom	tubli	ADJ;FEM;SG	ADJ;NOM;SG
boa	hea	bom	hea	ADJ;FEM;SG	ADJ;NOM;SG
boa	mõnus	bom	mõnus	ADJ;FEM;SG	ADJ;NOM;SG
boa	kena	bom	kena	ADJ;FEM;SG	ADJ;NOM;SG
dentro	sees	dentro	sees	ADV	ADV
processo	protsess	processo	protsess	N;MASC;SG	N;NOM;SG
processo	protsessi	processo	protsess	N;MASC;SG	N;PRT;SG
último	viimasena	último	viimane	ADJ;MASC;SG	ADJ;FRML;SG
último	viimane	último	viimane	ADJ;MASC;SG	ADJ;NOM;SG
bom	tubli	bom	tubli	ADJ;MASC;SG	ADJ;NOM;SG
bom	hea	bom	hea	ADJ;MASC;SG	ADJ;NOM;SG
bom	mõnus	bom	mõnus	ADJ;MASC;SG	ADJ;NOM;SG
bom	kena	bom	kena	ADJ;MASC;SG	ADJ;NOM;SG
rock	kalju	rock	kalju	N;MASC;SG	N;NOM;SG
rock	rock	rock	rock	N;MASC;SG	N;NOM;SG
rock	kivi	rock	kivi	N;MASC;SG	N;NOM;SG
arte	art	arte	art	N;FEM;SG	N;NOM;SG
arte	kunsti	arte	kunst	N;FEM;SG	N;PRT;SG
arte	kunst	arte	kunst	N;FEM;SG	N;NOM;SG
lei	seadus	lei	seadus	N;FEM;SG	N;NOM;SG
importante	tähtis	importante	tähtis	ADJ;MASC;SG	ADJ;NOM;SG
importante	oluline	importante	oluline	ADJ;MASC;SG	ADJ;NOM;SG
censo	loenduse	censo	loendus	N;MASC;SG	N;GEN;SG
censo	loendus	censo	loenduma	N;MASC;SG	N;NOM;SG
ficou	jäi	ficar	jääma	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
feito	tehtud	fazer	tegema	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
feito	tehtud	fazer	tegema	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
central	kesk	central	kesk	N;FEM;SG	N;NOM;SG
central	keskosa	central	kesk_osa	N;FEM;SG	N;NOM;SG
língua	keele	língua	keel	N;FEM;SG	N;GEN;SG
língua	keel	língua	keel	N;FEM;SG	N;NOM;SG
língua	keele	língua	keel	N;FEM;SG	N;GEN;SG
sede	janu	sede	janu	N;FEM;SG	N;NOM;SG
sede	janu	sede	janu	N;FEM;SG	N;NOM;SG
sede	staap	sede	staap	N;FEM;SG	N;NOM;SG
sede	peakorter	sede	pea_korter	N;FEM;SG	N;NOM;SG
pontos	täpid	ponto	täpp	N;MASC;PL	N;NOM;PL
pontos	punktid	ponto	punkt	N;MASC;PL	N;NOM;PL
pontos	punktid	ponto	punkt	N;MASC;PL	N;NOM;PL
costa	costa	costa	costa	N;FEM;SG	N;NOM;SG
costa	rannik	costa	rannik	N;FEM;SG	N;NOM;SG
costa	ranniku	costa	rannik	N;FEM;SG	N;NOM;SG
origem	päritolu	origem	pärit_olu	N;FEM;SG	N;NOM;SG
origem	allika	origem	allikas	N;FEM;SG	N;GEN;SG
origem	allikat	origem	allikas	N;FEM;SG	N;PRT;SG
origem	allikas	origem	allikas	N;FEM;SG	N;NOM;SG
exército	armee	exército	armee	N;MASC;SG	N;NOM;SG
exército	sõjavägi	exército	sõja_vägi	N;MASC;SG	N;NOM;SG
santo	santo	santo	santo	N;MASC;SG	N;NOM;SG
santo	pühak	santo	pühak	N;MASC;SG	N;NOM;SG
santo	saint	santo	saint	N;MASC;SG	N;NOM;SG
santo	pühal	santo	püha	N;MASC;SG	N;AT+ESS
;SG
ouro	golden	ouro	golden	N;MASC;SG	N;NOM;SG
ouro	kuld	ouro	kuld	N;MASC;SG	N;NOM;SG
ouro	kulda	ouro	kuld	N;MASC;SG	N;PRT;SG
ouro	kullast	ouro	kuld	N;MASC;SG	N;IN+ABL;SG
federal	föderaalne	federal	föderaalne	ADJ;MASC;SG	ADJ;NOM;SG
texto	tekst	texto	tekst	N;MASC;SG	N;NOM;SG
texto	teksti	texto	tekst	N;MASC;SG	N;PRT;SG
membros	jäsemed	membro	jäsemed	N;MASC;PL	N;NOM;PL
membros	liikmed	membro	liige	N;MASC;PL	N;NOM;PL
membros	parlamendiliikmed	membro	parlamendi_liige	N;MASC;PL	N;NOM;PL
altura	kõrgus	altura	kõrgus	N;FEM;SG	N;NOM;SG
nada	midagi	nada	miski	PRO;MASC;SG	PRO;PRT;SG
cor	värv	cor	värv	N;FEM;SG	N;NOM;SG
cor	värvi	cor	värv	N;FEM;SG	N;PRT;SG
cor	värvus	cor	värvus	N;FEM;SG	N;NOM;SG
cor	värv	cor	värv	N;FEM;SG	N;NOM;SG
cor	värvi	cor	värv	N;FEM;SG	N;PRT;SG
direção	suund	direção	suund	N;FEM;SG	N;NOM;SG
direção	direktoraat	direção	direktoraat	N;FEM;SG	N;NOM;SG
direção	rubriik	direção	rubriik	N;FEM;SG	N;NOM;SG
direção	suund	direção	suund	N;FEM;SG	N;NOM;SG
isto	see	isto	see	PRO;MASC;SG	PRO;NOM;SG
isto	selle	isto	see	PRO;MASC;SG	PRO;GEN;SG
isto	seda	isto	see	PRO;MASC;SG	PRO;PRT;SG
nível	taseme	nível	tase	N;MASC;SG	N;GEN;SG
nível	tase	nível	tase	N;MASC;SG	N;NOM;SG
nível	tasand	nível	tasand	N;MASC;SG	N;NOM;SG
imagem	pilt	imagem	pilt	N;FEM;SG	N;NOM;SG
imagem	pildi	imagem	pilt	N;FEM;SG	N;GEN;SG
imagem	pilt	imagem	pilt	N;FEM;SG	N;NOM;SG
imagem	pildi	imagem	pilt	N;FEM;SG	N;GEN;SG
usuário	kasutaja	usuário	kasutaja	N;MASC;SG	N;NOM;SG
diferentes	erinevad	diferente	erinev	ADJ;MASC;PL	ADJ;NOM;PL;PRS;V.PTCP;ACT
homem	mehel	homem	mees	N;MASC;SG	N;AT+ESS
;SG
homem	mees	homem	mees	N;MASC;SG	N;NOM;SG
homem	man	homem	man	N;MASC;SG	N;NOM;SG
conhecida	teadaolev	conhecido	teada_olev	ADJ;FEM;SG	ADJ;NOM;SG;PRS;V.PTCP;ACT
conhecida	tuntud	conhecido	tuntud	ADJ;FEM;SG	ADJ;PST;V.PTCP;PASS
criação	loomine	criação	loomine	N;FEM;SG	N;NOM;SG
criação	looming	criação	looming	N;FEM;SG	N;NOM;SG
criação	loomine	criação	loomine	N;FEM;SG	N;NOM;SG
silva	silva	silva	silv	N;MASC;SG	N;NOM;SG
silva	smithi	silva	smith	N;MASC;SG	N;PRT;SG
silva	smith	silva	smith	N;MASC;SG	N;NOM;SG
construção	hoone	construção	hoone	N;FEM;SG	N;NOM;SG
construção	ehitamine	construção	ehitamine	N;FEM;SG	N;NOM;SG
construção	ehitis	construção	ehitis	N;FEM;SG	N;NOM;SG
construção	ehitamine	construção	ehitamine	N;FEM;SG	N;NOM;SG
construção	ehitus	construção	ehitus	N;FEM;SG	N;NOM;SG
construção	konstruktsioon	construção	konstruktsioon	N;FEM;SG	N;NOM;SG
jogador	mängija	jogador	mängija	N;MASC;SG	N;NOM;SG
televisão	televiisor	televisão	televiisor	N;FEM;SG	N;NOM;SG
televisão	televisiooni	televisão	televisioon	N;FEM;SG	N;PRT;SG
televisão	televisioon	televisão	televisioon	N;FEM;SG	N;NOM;SG
social	sotsiaalne	social	sotsiaalne	ADJ;MASC;SG	ADJ;NOM;SG
revista	ajakiri	revista	aja_kiri	N;FEM;SG	N;NOM;SG
vitória	win	vitória	win	N;FEM;SG	N;NOM;SG
vitória	võidu	vitória	võit	N;FEM;SG	N;GEN;SG
vitória	võitu	vitória	võit	N;FEM;SG	N;PRT;SG
vitória	võit	vitória	võit	N;FEM;SG	N;NOM;SG
vitória	victoria	vitória	victoria	N;FEM;SG	N;NOM;SG
união	liit	união	liit	N;FEM;SG	N;NOM;SG
união	liidu	união	liit	N;FEM;SG	N;GEN;SG
cultura	kultuuri	cultura	kultuur	N;FEM;SG	N;PRT;SG
cultura	kultuur	cultura	kultuur	N;FEM;SG	N;NOM;SG
político	poliitik	político	poliitik	N;MASC;SG	N;NOM;SG
canal	kanal	canal	kana	N;MASC;SG	N;AT+ESS
;SG
http	http	http	http	N;MASC;SG	N;NOM
papel	paber	papel	paber	N;MASC;SG	N;NOM;SG
papel	rollis	papel	roll	N;MASC;SG	N;IN+ESS;SG
papel	roll	papel	roll	N;MASC;SG	N;NOM;SG
papel	rolli	papel	roll	N;MASC;SG	N;PRT;SG
força	jõudu	força	jõud	N;FEM;SG	N;PRT;SG
força	tugevus	força	tugevus	N;FEM;SG	N;NOM;SG
força	force	força	force	N;FEM;SG	N;NOM;SG
força	jõud	força	jõud	N;FEM;SG	N;NOM;SG
força	jõuga	força	jõud	N;FEM;SG	N;COM;SG
principalmente	peamiselt	principalmente	peamiselt	ADV	ADV
principalmente	põhiliselt	principalmente	põhiliselt	ADV	ADV
principalmente	peamiselt	principalmente	peamiselt	ADV	ADV
principalmente	peamiselt	principalmente	peamiselt	ADV	ADV
principalmente	enamjaolt	principalmente	enam_jaolt	ADV	ADV
principalmente	enamasti	principalmente	enamasti	ADV	ADV
lançamento	vabastamine	lançamento	vabastamine	N;MASC;SG	N;NOM;SG
lançamento	start	lançamento	start	N;MASC;SG	N;NOM;SG
lançamento	käivitamine	lançamento	käivitamine	N;MASC;SG	N;NOM;SG
personagem	karakter	personagem	karakter	N;MASC;SG	N;NOM;SG
personagem	iseloomu	personagem	ise_loom	N;MASC;SG	N;PRT;SG
personagem	tegelane	personagem	tegelane	N;MASC;SG	N;NOM;SG
personagem	iseloom	personagem	ise_loom	N;MASC;SG	N;NOM;SG
estilo	stiil	estilo	stiil	N;MASC;SG	N;NOM;SG
prêmio	auhinna	prêmio	au_hind	N;MASC;SG	N;GEN;SG
prêmio	auhind	prêmio	au_hind	N;MASC;SG	N;NOM;SG
prêmio	auhinnaks	prêmio	au_hind	N;MASC;SG	N;TRANS;SG
prêmio	auhind	prêmio	au_hind	N;MASC;SG	N;NOM;SG
território	territoorium	território	territoorium	N;MASC;SG	N;NOM;SG
território	territooriumi	território	territoorium	N;MASC;SG	N;PRT;SG
world	maailma	world	maa_ilm	N;MASC;SG	N;PRT;SG
world	maailm	world	maa_ilm	N;MASC;SG	N;NOM;SG
mãe	ema	mãe	ema	N;FEM;SG	N;NOM;SG
mãe	ema	mãe	ema	N;FEM;SG	N;NOM;SG
mãe	ema	mãe	ema	N;FEM;SG	N;NOM;SG
europa	euroopa	europa	euroopa	N;FEM;SG	N;NOM;SG
europa	europe	europa	europe	N;FEM;SG	N;NOM;SG
europa	europa	europa	europa	N;FEM;SG	N;NOM;SG
existe	eksisteerib	existir	eksisteerima	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
nunca	kunagi	nunca	kunagi	ADV	ADV
nunca	kunagi	nunca	kunagi	ADV	ADV
movimento	liikumine	movimento	liikumine	N;MASC;SG	N;NOM;SG
movimento	liikumine	movimento	liikumine	N;MASC;SG	N;NOM;SG
santos	pühakud	santo	pühak	N;MASC;PL	N;NOM;PL
santos	pühakute	santo	pühak	N;MASC;PL	N;GEN;PL
pessoa	inimene	pessoa	inimene	N;FEM;SG	N;NOM;SG
pessoa	isik	pessoa	isik	N;FEM;SG	N;NOM;SG
fato	tõsiasi	fato	tõsi_asi	N;MASC;SG	N;NOM;SG
fato	fakt	fato	fakt	N;MASC;SG	N;NOM;SG
fato	ülikond	fato	ülikond	N;MASC;SG	N;NOM;SG
cruz	cruz	cruz	cruz	N;FEM;SG	N;NOM;SG
cruz	rist	cruz	rist	N;FEM;SG	N;NOM;SG
cruz	cross	cruz	cross	N;FEM;SG	N;NOM;SG
possível	võimalik	possível	võimalik	ADJ;MASC;SG	ADJ;NOM;SG
fonte	allika	fonte	allikas	N;FEM;SG	N;GEN;SG
fonte	allikat	fonte	allikas	N;FEM;SG	N;PRT;SG
fonte	allikas	fonte	allikas	N;FEM;SG	N;NOM;SG
fonte	fondi	fonte	fond	N;FEM;SG	N;GEN;SG
fonte	font	fonte	font	N;FEM;SG	N;NOM;SG
fonte	purskkaev	fonte	purskkaev	N;FEM;SG	N;NOM;SG
localidades	asukohad	localidade	asu_koht	N;FEM;PL	N;NOM;PL
bairro	linnaosa	bairro	linna_osa	N;MASC;SG	N;NOM;SG
bairro	naabrus	bairro	naabrus	N;MASC;SG	N;NOM;SG
bairro	naabrus	bairro	naabrus	N;MASC;SG	N;NOM;SG
bairro	ümbruskond	bairro	ümbruskond	N;MASC;SG	N;NOM;SG
acima	eespool	acima	ees_pool	ADV	ADV
acima	ülalpool	acima	ülal_pool	ADV	ADV
acima	ülal	acima	ülal	ADV	ADV
filha	tütar	filha	tütar	N;FEM;SG	N;NOM;SG
liga	league	liga	league	N;FEM;SG	N;NOM;SG
sim	jah	sim	jah	ADV	ADV
sim	jah	sim	jah	ADV	ADV
sociedade	ühiskond	sociedade	ühiskond	N;FEM;SG	N;NOM;SG
império	impeerium	império	impeerium	N;MASC;SG	N;NOM;SG
império	impeeriumi	império	impeerium	N;MASC;SG	N;PRT;SG
episódio	episood	episódio	episoo	N;MASC;SG	N;NOM;SG
batalha	lahing	batalha	lahing	N;FEM;SG	N;NOM;SG
seleção	valimine	seleção	valimine	N;FEM;SG	N;NOM;SG
seleção	valik	seleção	valik	N;FEM;SG	N;NOM;SG
cidades	linnad	cidade	linn	N;FEM;PL	N;NOM;PL
americana	ameeriklane	americana	ameeriklane	N;FEM;SG	N;NOM;SG
americana	american	americana	american	N;FEM;SG	N;NOM;SG
americana	americana	americana	american	N;FEM;SG	N;NOM;SG
encontra	leida	encontrar	leidma	V;IND;SG;3;PRS;FIN	V;NFIN
espaço	kosmos	espaço	kosmos	N;MASC;SG	N;NOM;SG
espaço	ruum	espaço	ruum	N;MASC;SG	N;NOM;SG
espaço	ruumi	espaço	ruum	N;MASC;SG	N;PRT;SG
único	kordumatu	único	kordumatu	ADJ;MASC;SG	ADJ;NOM;SG
único	ainulaadne	único	ainu_laadne	ADJ;MASC;SG	ADJ;NOM;SG
único	unikaalne	único	unikaalne	ADJ;MASC;SG	ADJ;NOM;SG
conjunto	komplekti	conjunto	komplekt	N;MASC;SG	N;PRT;SG
conjunto	komplekt	conjunto	komplekt	N;MASC;SG	N;NOM;SG
conjunto	määra	conjunto	määr	N;MASC;SG	N;PRT;SG
conjunto	ansambel	conjunto	ansambel	N;MASC;SG	N;NOM;SG
deus	jumal	deu	jumal	N;MASC;SG	N;NOM;SG
clubes	klubid	clube	klubi	N;MASC;PL	N;NOM;PL
filmes	filmid	filme	film	N;MASC;PL	N;NOM;PL
filmes	filmid	filme	film	N;MASC;PL	N;NOM;PL
professor	professor	professor	professor	N;MASC;SG	N;NOM;SG
professor	õpetaja	professor	õpetaja	N;MASC;SG	N;NOM;SG
modelo	mudel	modelo	mudel	N;MASC;SG	N;NOM;SG
modelo	modell	modelo	modell	N;MASC;SG	N;NOM;SG
modelo	näidis	modelo	näidima	N;MASC;SG	N;NOM;SG
modelo	mall	modelo	mall	N;MASC;SG	N;NOM;SG
modelo	malli	modelo	mall	N;MASC;SG	N;PRT;SG
alemão	sakslane	alemão	sakslane	N;MASC;SG	N;NOM;SG
administrativa	haldus	administrativo	haldus	N;FEM;SG	N;NOM;SG
somente	ainult	somente	ainult	ADV	ADV
cobertos	hõlmatud	cobrir	hõlmatud	V;MASC;PL;V.PTCP	V;PST;V.PTCP;PASS
cobertos	kaetud	cobrir	katma	V;MASC;PL;V.PTCP	V;PST;V.PTCP;PASS
localizado	asub	localizar	asuma	V;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN;ACT
páginas	lehekülgi	página	lehe_külg	N;FEM;PL	N;PRT;PL
páginas	lehed	página	leht	N;FEM;PL	N;NOM;PL
páginas	leheküljed	página	lehe_külg	N;FEM;PL	N;NOM;PL
oeste	west	oeste	west	N;MASC;SG	N;NOM;SG
oeste	lääs	oeste	lääs	N;MASC;SG	N;NOM;SG
oeste	lääne	oeste	lääs	N;MASC;SG	N;NOM;SG
oeste	läänemaa	oeste	lääne_maa	N;MASC;SG	N;NOM;SG
oeste	lääne	oeste	lääs	N;MASC;SG	N;NOM;SG
oeste	western	oeste	western	N;MASC;SG	N;NOM;SG
chamada	helistas	chamar	helistama	V;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
ator	näitleja	ator	näitleja	N;MASC;SG	N;NOM;SG
popular	populaarne	popular	populaarne	ADJ;MASC;SG	ADJ;NOM;SG
novamente	uuesti	novamente	uuesti	ADV	ADV
novamente	taas	novamente	taas	ADV	ADV
novamente	jälle	novamente	jälle	ADV	ADV
estação	jaamas	estação	jaam	N;FEM;SG	N;IN+ESS;SG
estação	jaam	estação	jaam	N;FEM;SG	N;NOM;SG
estação	jaama	estação	jaam	N;FEM;SG	N;NOM;SG
última	viimasena	último	viimane	ADJ;FEM;SG	ADJ;FRML;SG
última	viimane	último	viimane	ADJ;FEM;SG	ADJ;NOM;SG
luta	võitlus	luta	võitlus	N;FEM;SG	N;NOM;SG
luta	võitle	luta	võitlema	N;FEM;SG	N;NOM;SG
luta	võitlus	luta	võitlus	N;FEM;SG	N;NOM;SG
disco	ketta	disco	ketas	N;MASC;SG	N;NOM;SG
disco	ketas	disco	ketas	N;MASC;SG	N;NOM;SG
disco	ketta	disco	ketas	N;MASC;SG	N;NOM;SG
