die	το	die	ο	DET;DEF	DET;NOM;DEF;NEUT;SG
speel	παίζω	speel	παίζω	V;PRS	V;IPFV;IND;SG;1;PRS;FIN;ACT
speel	παίζει	speel	παίζω	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;ACT
wel	λοιπόν	wel	λοιπόν	ADV	ADV
stigting	ίδρυση	stigting	ίδρυση	N;SG	N;NOM;FEM;SG
stigting	σχηματισμός	stigting	σχηματισμός	N;SG	N;NOM;MASC;SG
stigting	σχηματισμό	stigting	σχηματισμός	N;SG	N;ACC;MASC;SG
streek	περιφέρεια	streek	περιφέρεια	N;SG	N;NOM;FEM;SG
streek	περιοχή	streek	περιοχή	N;SG	N;NOM;FEM;SG
rivier	ποταμός	rivier	ποταμός	N;SG	N;NOM;MASC;SG
rivier	ποτάμι	rivier	ποτάμι	N;SG	N;NOM;NEUT;SG
jan	ιαν	jan	ιαν		
ses	έξι	ses	έξι	NUM	NUM;NOM;MASC;PL
ses	εξι	ses	εξι	NUM	NUM
grond	χώμα	grond	χώμα	N;SG	N;NOM;NEUT;SG
grond	έδαφος	grond	έδαφος	N;SG	N;NOM;NEUT;SG
grond	γη	grond	γη	N;SG	N;NOM;FEM;SG
grond	στεριά	grond	στεριά	N;SG	N;NOM;FEM;SG
grond	έδαφος	grond	έδαφος	N;SG	N;NOM;NEUT;SG
spesies	ειδη	spesie	ειδη	N;PL	N;NOM;NEUT;PL
spesies	είδη	spesie	είδος	N;PL	N;NOM;NEUT;PL
beroep	επάγγελμα	beroep	επάγγελμα	N;SG	N;NOM;NEUT;SG
verklaar	δηλώνονται	verklaar	δηλώνω	V;PRS	V;IPFV;IND;PL;3;PRS;FIN;PASS
verklaar	δηλώνεται	verklaar	δηλώνω	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;PASS
gedoen	έγινε	doen	γίνομαι	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
gedoen	εγινε	doen	εγίνομαι	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
lede	έλη	lid	έλος	N;PL	N;NOM;NEUT;PL
lede	μέλη	lid	μέλος	N;PL	N;NOM;NEUT;PL
lede	μελη	lid	μέλος	N;PL	N;NOM;NEUT;PL
historiese	ιστορική	histories	ιστορικός	ADJ;NOM	ADJ;NOM;FEM;SG
historiese	ιστορικός	histories	ιστορικός	ADJ;NOM	ADJ;NOM;MASC;SG
historiese	ιστορικές	histories	ιστορικός	ADJ;NOM	ADJ;NOM;FEM;PL
historiese	ιστορική	histories	ιστορικός	ADJ;NOM	ADJ;NOM;FEM;SG
historiese	ιστορικός	histories	ιστορικός	ADJ;NOM	ADJ;NOM;MASC;SG
minister	υπουργός	minister	υπουργός	N;SG	N;NOM;MASC;SG
span	ομαδα	span	ομαδα	N;SG	N;NOM;FEM;SG
span	ομάδα	span	ομάδα	N;SG	N;ACC;FEM;SG
ontwikkeling	εξέλιξη	ontwikkeling	εξέλιξη	N;SG	N;ACC;FEM;SG
ontwikkeling	ανάπτυξη	ontwikkeling	ανάπτυξη	N;SG	N;ACC;FEM;SG
ontwikkeling	αναπτυξη	ontwikkeling	αναπτυξη	N;SG	N;NOM;FEM;SG
dele	μέρη	deel	μέρος	N;PL	N;NOM;NEUT;PL
distrik	περιφέρεια	distrik	περιφέρεια	N;SG	N;NOM;FEM;SG
gewen	κέρδισα	wen	κέρδισα	V;PST;V.PTCP	V;PFV;IND;SG;1;PST;FIN;ACT
gewen	κέρδισε	wen	κερδίζω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
god	θεός	god	θεός	N;SG	N;NOM;MASC;SG
pad	οδός	pad	οδός	N;SG	N;NOM;FEM;SG
pad	δρόμος	pad	δρόμος	N;SG	N;NOM;MASC;SG
pad	δρόμο	pad	δρόμος	N;SG	N;ACC;MASC;SG
militêre	στρατιωτικός	militêr	στρατιωτικός	ADJ;NOM	ADJ;NOM;MASC;SG
militêre	στρατιωτική	militêr	στρατιωτικός	ADJ;NOM	ADJ;NOM;FEM;SG
militêre	στρατιωτικοί	militêr	στρατιωτικός	ADJ;NOM	ADJ;NOM;MASC;PL
inligting	πληροφορία	inligting	πληροφορία	N;SG	N;ACC;FEM;SG
inligting	πληροφόρηση	inligting	πληροφόρηση	N;SG	N;ACC;FEM;SG
veroorsaak	προκαλώντας	veroorsaak	προκαλώ	V;PRS	V;IPFV;V.CVB;ACT
ontdek	ανακαλύψτε	ontdek	ανακαλύπτω	V;PRS	V;PFV;IMP;PL;2;FIN;ACT
oorspronklike	αυθεντικό	oorspronklik	αυθεντικός	ADJ;NOM	ADJ;NOM;NEUT;SG
oorspronklike	αρχική	oorspronklik	αρχικός	ADJ;NOM	ADJ;NOM;FEM;SG
oorspronklike	αρχικό	oorspronklik	αρχικός	ADJ;NOM	ADJ;NOM;NEUT;SG
oorspronklike	αρχικός	oorspronklik	αρχικός	ADJ;NOM	ADJ;NOM;MASC;SG
katolieke	καθολική	katoliek	καθολικός	ADJ;NOM	ADJ;NOM;FEM;SG
katolieke	καθολικές	katoliek	καθολικός	ADJ;NOM	ADJ;NOM;FEM;PL
katolieke	καθολικό	katoliek	καθολικός	ADJ;NOM	ADJ;NOM;NEUT;SG
katolieke	καθολικός	katoliek	καθολικός	ADJ;NOM	ADJ;NOM;MASC;SG
katolieke	καθολικοί	katoliek	καθολικός	ADJ;NOM	ADJ;NOM;MASC;PL
boek	βιβλιο	boek	βιβλιός	N;SG	N;NOM;NEUT;SG
boek	βιβλίο	boek	βιβλίο	N;SG	N;NOM;NEUT;SG
artikels	άρθρα	artikel	άρθρο	N;PL	N;NOM;NEUT;PL
artikels	τεχνουργήματα	artikel	τεχνούργημα	N;PL	N;NOM;NEUT;PL
artikels	τμήματα	artikel	τμήμα	N;PL	N;NOM;NEUT;PL
artikels	ενότητες	artikel	ενότητα	N;PL	N;NOM;FEM;PL
opgerig	ανεγέρθηκε	opgerig	ανεγέρω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
opgerig	κατασκευασμένο	opgerig	κατασκευασμένος	V;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
opgerig	κατασκευασμένη	opgerig	κατασκευασμένος	V;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
opgerig	κατασκευάστηκε	opgerig	κατασκευάζω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
aanvanklik	αρχικώς	aanvanklik	αρχικώς	ADV	ADV
aanvanklik	αρχικά	aanvanklik	αρχικά	ADV	ADV
kalender	ημερολόγιο	kalender	ημερολόγιο	N;SG	N;NOM;NEUT;SG
wet	νόμο	wet	νόμος	N;SG	N;ACC;MASC;SG
wet	δίκαιο	wet	δίκαιο	N;SG	N;NOM;NEUT;SG
wet	νόμος	wet	νόμος	N;SG	N;NOM;MASC;SG
wet	πράξη	wet	πράξη	N;SG	N;ACC;FEM;SG
predikant	κλήρου	predikant	κλήρου	N;SG	N;GEN;MASC;SG
gevind	βρέθηκαν	vind	βρίσκω	V;PST;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
gevind	βρεθηκε	vind	βρίσκω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
gevind	βρήκα	vind	βρήκα	V;PST;V.PTCP	V;PFV;IND;SG;1;PST;FIN;ACT
gevind	βρήκε	vind	βρίσκω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
gevind	βρέθηκε	vind	βρίσκω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
omgewing	περιβάλλον	omgewing	περιβάλλον	N;SG	N;NOM;NEUT;SG
omgewing	έκταση	omgewing	έκταση	N;SG	N;ACC;FEM;SG
omgewing	εμβαδόν	omgewing	εμβαδόν	N;SG	N;NOM;NEUT;SG
omgewing	περιοχή	omgewing	περιοχή	N;SG	N;NOM;FEM;SG
omgewing	περιοχη	omgewing	περιοχος	N;SG	N;NOM;FEM;SG
lid	μέλος	lid	μέλος	N;SG	N;NOM;NEUT;SG
lid	βουλευτής	lid	βουλευτής	N;SG	N;NOM;MASC;SG
lid	μελος	lid	μελος	N;SG	N;NOM;NEUT;SG
grens	σύνορο	grens	σύνορο	N;SG	N;NOM;NEUT;SG
skeidsregter	διαιτητή	skeidsregter	διαιτητής	N;SG	N;ACC;MASC;SG
skeidsregter	διαιτητής	skeidsregter	διαιτητής	N;SG	N;NOM;MASC;SG
ouderdom	ηλικίας	ouderdom	ηλικία	N;SG	N;GEN;FEM;SG
ouderdom	ηλικία	ouderdom	ηλικία	N;SG	N;NOM;FEM;SG
ouderdom	ηλικια	ouderdom	ηλικια	N;SG	N;NOM;FEM;SG
diens	υπηρεσία	diens	υπηρεσία	N;SG	N;NOM;FEM;SG
diens	εξυπηρέτηση	diens	εξυπηρέτηση	N;SG	N;ACC;FEM;SG
noordelike	βορειοανατολική	noordelik	βορειοανατολικός	ADJ;NOM	ADJ;NOM;FEM;SG
noordelike	βόρειος	noordelik	βόρειος	ADJ;NOM	ADJ;NOM;MASC;SG
noordelike	βόρειο	noordelik	βόρειο	ADJ;NOM	ADJ;NOM;NEUT;SG
vind	βρείτε	vind	βρίσκω	V;PRS	V;PFV;IMP;PL;2;FIN;ACT
vind	βρες	vind	βρες	V;PRS	V;IPFV;IND;SG;1;PRS;FIN;ACT
vind	βρω	vind	βρω	V;PRS	V;IPFV;IND;SG;1;FIN;ACT
woorde	λογια	woord	λογιο	N;PL	N;NOM;NEUT;PL
woorde	λόγια	woord	λόγος	N;PL	N;NOM;NEUT;PL
woorde	λέξεις	woord	λέξη	N;PL	N;NOM;FEM;PL
verkiesing	εκλογή	verkiesing	εκλογή	N;SG	N;NOM;FEM;SG
verbind	συνδεδεμένη	verbind	συνδέδω	V;PRS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
verbind	συνδεδεμένοι	verbind	συνδεδεμένοι	V;PRS	V;PFV;NOM;MASC;PL;V.PTCP;PASS
verbind	συνδέονται	verbind	συνδέω	V;PRS	V;IPFV;IND;PL;3;PRS;FIN;PASS
verbind	συνδεδεμένος	verbind	συνδεδεμένος	V;PRS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
verbind	συνδεθείτε	verbind	συνδέω	V;PRS	V;PFV;IMP;PL;2;FIN;ACT
geval	περίπτωση	geval	περίπτωση	N;SG	N;ACC;FEM;SG
geval	υποθεση	geval	υποθεση	N;SG	N;NOM;FEM;SG
geval	υπόθεση	geval	υπόθεση	N;SG	N;NOM;FEM;SG
unie	ένωση	unie	ένωση	N;SG	N;NOM;FEM;SG
unie	ενωση	unie	ενωση	N;SG	N;NOM;FEM;SG
unie	συνδικάτο	unie	συνδικάτο	N;SG	N;NOM;NEUT;SG
unie	σωματείο	unie	σωματείο	N;SG	N;NOM;NEUT;SG
griekse	ελληνίδα	grieks	ελληνίδα	N;SG	N;NOM;FEM;SG
werke	δουλειές	werk	δουλειή	N;PL	N;NOM;FEM;PL
werke	εργασίες	werk	εργασία	N;PL	N;NOM;FEM;PL
sterre	σπαρκς	sterr	σπαρκς	N;PL	N
sterre	σπίθες	sterr	σπίθη	N;PL	N;NOM;FEM;PL
sterre	κάγκελα	sterr	κάγκελος	N;PL	N;NOM;NEUT;PL
sterre	μπαρ	sterr	μπαρ	N;PL	N;NOM;NEUT;PL
sterre	ράβδοι	sterr	ράβδος	N;PL	N;NOM;FEM;PL
sterre	μπάρες	sterr	μπάρα	N;PL	N;NOM;FEM;PL
sterre	άστρα	sterr	άστρα	N;PL	N;NOM;NEUT;PL
sterre	αστέρια	sterr	αστέριος	N;PL	N;NOM;NEUT;PL
sterre	αστεράκια	sterr	αστεράκιο	N;PL	N;NOM;NEUT;PL
slag	μαχη	slag	μαχη	N;SG	N;ACC;FEM;SG
slag	μάχη	slag	μάχη	N;SG	N;ACC;FEM;SG
deelstaat	κράτος	deelstaat	κράτος	N;SG	N;NOM;NEUT;SG
deelstaat	πολιτεία	deelstaat	πολιτεία	N;SG	N;ACC;FEM;SG
oseaan	ωκεανού	oseaan	ωκεανός	N;SG	N;GEN;NEUT;SG
oseaan	ωκεανό	oseaan	ωκεανός	N;SG	N;VOC;MASC;SG
museum	μουσείο	museum	μουσείο	N;SG	N;NOM;NEUT;SG
probeer	δοκιμάστε	probeer	δοκιμάζω	V;PRS	V;PFV;IMP;PL;2;FIN;ACT
bome	δένδρα	bome	δένδρος	N;PL	N;NOM;NEUT;PL
bome	δέντρα	bome	δέντρο	N;PL	N;NOM;NEUT;PL
gemeentes	ενορίες	gemeente	ενορία	N;PL	N;NOM;FEM;PL
kilometer	χιλιόμετρο	kilometer	χιλιόμετρο	N;SG	N;NOM;NEUT;SG
stelsel	συστημα	stelsel	συστημα	N;SG	N;NOM;NEUT;SG
stelsel	σύστημα	stelsel	σύστημα	N;SG	N;NOM;NEUT;SG
raad	συμβουλή	raad	συμβουλής	N;SG	N;NOM;FEM;SG
raad	συμβούλιο	raad	συμβούλιο	N;SG	N;NOM;NEUT;SG
dorpe	πόλεις	dorpe	πόλη	N;PL	N;NOM;FEM;PL
stede	πόλεων	stede	πόλη	N;PL	N;GEN;FEM;PL
stede	πόλεις	stede	πόλη	N;PL	N;NOM;FEM;PL
klub	λέσχη	klub	λέσχω	N;SG	N;NOM;FEM;SG
vader	πατερα	vader	πατέρα	N;SG	N;VOC;MASC;SG
vader	πατέρας	vader	πατέρα	N;SG	N;NOM;MASC;SG
vader	πατέρα	vader	πατέρα	N;SG	N;ACC;MASC;SG
vader	πάτερ	vader	πάτερ	N;SG	N;VOC;MASC;SG
ster	αστέρας	ster	αστέρα	N;SG	N;NOM;MASC;SG
ster	αστέρι	ster	αστέρι	N;SG	N;NOM;NEUT;SG
almal	ολοι	almal	ολος	PRO	PRO;NOM;MASC;PL;3
almal	ολοι	almal	ολος	PRO	PRO;NOM;MASC;PL;3
vanuit	απο	vanuit	απο	ADP	ADP
vanuit	από	vanuit	από	ADP	ADP
skakel	καλέστε	skakel	καλώ	V;PRS	V;PFV;IMP;PL;2;FIN;ACT
genus	γένος	genus	γένος	N;SG	N;NOM;NEUT;SG
genus	γένους	genus	γένος	N;SG	N;GEN;NEUT;SG
weke	βδομάδες	week	βδομάδα	N;PL	N;NOM;FEM;PL
weke	εβδομάδων	week	εβδομάδα	N;PL	N;GEN;FEM;PL
weke	εβδομάδες	week	εβδομάδα	N;PL	N;NOM;FEM;PL
generaal	στρατηγός	generaal	στρατηγός	N;SG	N;NOM;MASC;SG
vergadering	συνάντηση	vergadering	συνάντηση	N;SG	N;ACC;FEM;SG
vergadering	σύσκεψη	vergadering	σύσκεψη	N;SG	N;ACC;FEM;SG
vergadering	συνεδρίαση	vergadering	συνεδρίαση	N;SG	N;NOM;FEM;SG
orde	τάξη	orde	τάξη	N;SG	N;NOM;FEM;SG
orde	παραγγελία	orde	παραγγελία	N;SG	N;NOM;FEM;SG
orde	σειρά	orde	σειρά	N;SG	N;ACC;FEM;SG
orde	διαταγή	orde	διαταγή	N;SG	N;ACC;FEM;SG
loop	περπατώντας	loop	περπατώ	V;PRS	V;IPFV;V.CVB;ACT
nooit	ποτέ	nooit	ποτέ	ADV	ADV
nooit	ποτε	nooit	ποτε	ADV	ADV
antieke	αρχαίος	antiek	αρχαίος	ADJ;NOM	ADJ;NOM;MASC;SG
antieke	αρχαίο	antiek	αρχαίος	ADJ;NOM	ADJ;NOM;NEUT;SG
antieke	αρχαία	antiek	αρχαίος	ADJ;NOM	ADJ;NOM;FEM;SG
uitgawe	έκδοση	uitgawe	έκδοση	N;SG	N;ACC;FEM;SG
uitgawe	εκδοση	uitgawe	εκδοση	N;SG	N;NOM;FEM;SG
verkry	αποκτήσει	verkry	αποκτώ	V;PRS	V;PFV;NFIN;ACT
verkry	αποκτήσει	verkry	αποκτώ	V;PRS	V;PFV;NFIN;ACT
verkoop	πωλείται	verkoop	πωλώ	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;PASS
verkoop	πωλούνται	verkoop	πωλώ	V;PRS	V;IPFV;IND;PL;3;PRS;FIN;PASS
voël	μπερντ	voël	μπερντ	N;SG	N
voël	πουλί	voël	πουλί	N;SG	N;NOM;NEUT;SG
voël	πτηνό	voël	πτηνός	N;SG	N;NOM;NEUT;SG
hoër	υψηλότερη	hoog	ψηλός	ADJ;NOM;CMPR	ADJ;NOM;CMPR;FEM;SG
hoër	υψηλότερο	hoog	ψηλός	ADJ;NOM;CMPR	ADJ;NOM;CMPR;NEUT;SG
lei	οδηγήσει	lei	οδηγώ	V;PRS	V;PFV;NFIN;ACT
groei	ανάπτυξη	groei	ανάπτυξη	N;SG	N;ACC;FEM;SG
groei	μεγέθυνση	groei	μεγέθυνση	N;SG	N;ACC;FEM;SG
foto	φώτο	foto	φώτος	N;SG	N;ACC;FEM;SG
foto	φωτογραφία	foto	φωτογραφία	N;SG	N;ACC;FEM;SG
foto	φωτό	foto	φωτός	N;SG	N;ACC;FEM;SG
gevestig	εγκατεστημένος	vestig	εγκατεστημένος	V;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
verloor	χαμένος	verloor	χαμένος	V;PRS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
verloor	χαμένη	verloor	χαμένος	V;PRS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
verloor	χάσει	verloor	χάνω	V;PRS	V;PFV;NFIN;ACT
verloor	χαμένοι	verloor	χάνω	V;PRS	V;PFV;NOM;MASC;PL;V.PTCP;PASS
sewe	επτά	sewe	επτά	NUM	NUM;NOM;MASC;PL
sewe	εφτά	sewe	εφτά	NUM	NUM;NOM;NEUT;PL
oorspronklik	αρχικώς	oorspronklik	αρχικώς	ADV	ADV
oorspronklik	αρχικά	oorspronklik	αρχικά	ADV	ADV
voorbeeld	δείγμα	voorbeeld	δείγμα	N;SG	N;NOM;NEUT;SG
voorbeeld	παράδειγμα	voorbeeld	παράδειγμα	N;SG	N;NOM;NEUT;SG
voorbeeld	παραδειγμα	voorbeeld	παραδειγμα	N;SG	N;NOM;NEUT;SG
voorsitter	πολυθρόνα	voorsitter	πολυθρόνω	N;SG	N;NOM;FEM;SG
voorsitter	καρέκλα	voorsitter	καρέκλος	N;SG	N;NOM;FEM;SG
sterf	πεθάνει	sterf	πεθαίνω	V;PRS	V;PFV;NFIN;ACT
verskil	διαφωνείτε	verskil	διαφωνώ	V;PRS	V;IPFV;IND;PL;2;PRS;FIN;ACT
verskil	διαφωνούν	verskil	διαφωνώ	V;PRS	V;PFV;IND;PL;3;FIN;PASS
verskil	διαφωνώ	verskil	διαφωνώ	V;PRS	V;IPFV;IND;SG;1;PRS;FIN;ACT
bevestig	επαληθεύεται	bevestig	επαληθεύω	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;PASS
bevestig	επιβεβαιώνω	bevestig	επιβεβαιώνω	V;PRS	V;IPFV;IND;SG;1;PRS;FIN;ACT
bevestig	επιβεβαιώσει	bevestig	επιβεβαιώνω	V;PRS	V;PFV;IND;SG;3;FIN;ACT
bepaal	καθορίζεται	bepaal	καθορίζω	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;PASS
bepaal	αποφασισμένη	bepaal	αποφασίζω	V;PRS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
bepaal	καθορίζει	bepaal	καθορίζω	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;ACT
klas	τάξη	klas	τάξη	N;SG	N;NOM;FEM;SG
klas	κλάση	klas	κλάση	N;SG	N;NOM;FEM;SG
klas	μάθημα	klas	μάθημα	N;SG	N;NOM;NEUT;SG
vertoon	αποκαλύψει	vertoon	αποκαλύπτω	V;PRS	V;PFV;3;NFIN;ACT
vertoon	εμφανίζεται	vertoon	εμφανίζω	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;PASS
altyd	πάντα	altyd	πάντα	ADV	ADV
altyd	πάντοτε	altyd	πάντοτε	ADV	ADV
altyd	παντα	altyd	παντα	ADV	ADV
punt	ντοτ	punt	ντοτ	N;SG	N
punt	τελεία	punt	τελεία	N;SG	N;NOM;FEM;SG
punt	σημειο	punt	σημειο	N;SG	N;NOM;NEUT;SG
punt	σημείο	punt	σημείο	N;SG	N;NOM;NEUT;SG
vroue	γυναίκες	vrou	γυναίκα	N;PL	N;NOM;FEM;PL
vroue	γυναικες	vrou	γυναίκα	N;PL	N;NOM;FEM;PL
week	βδομάδα	week	βδομάδα	N;SG	N;ACC;FEM;SG
week	εβδομάδα	week	εβδομάδα	N;SG	N;ACC;FEM;SG
stadium	στάδιο	stadium	στάδιο	N;SG	N;NOM;NEUT;SG
vervaardig	παράγεται	vervaardig	παράγω	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;PASS
vervaardig	παράγουν	vervaardig	παράγω	V;PRS	V;IPFV;IND;PL;3;PRS;FIN;ACT
geskep	δημιουργήθηκε	skep	δημιουργώ	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
geskep	δημιούργησε	skep	δημιουργώ	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
geskep	δημιουργήθηκαν	skep	δημιουργώ	V;PST;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
openbare	δημόσιες	openbaar	δημόσιος	ADJ;NOM	ADJ;NOM;FEM;PL
openbare	δημόσια	openbaar	δημόσιος	ADJ;NOM	ADJ;NOM;FEM;SG
openbare	δημόσιος	openbaar	δημόσιος	ADJ;NOM	ADJ;NOM;MASC;SG
oud	παλαιά	oud	παλιός	ADV	ADV
oud	παλιά	oud	παλιός	ADV	ADV
akteur	ηθοποιός	akteur	ηθοποιός	N;SG	N;NOM;MASC;SG
totale	συνολο	totaal	συνολο	N;SG	N;NEUT;SG
totale	σύνολο	totaal	σύνολο	N;SG	N;NOM;NEUT;SG
natuurlike	φυσική	natuurlik	φυσικός	ADJ;NOM	ADJ;NOM;FEM;SG
natuurlike	φυσικό	natuurlik	φυσικός	ADJ;NOM	ADJ;NOM;NEUT;SG
natuurlike	φυσικός	natuurlik	φυσικός	ADJ;NOM	ADJ;NOM;MASC;SG
natuurlike	φυσικές	natuurlik	φυσικός	ADJ;NOM	ADJ;NOM;FEM;PL
loopbaan	σταδιοδρομία	loopbaan	σταδιοδρομία	N;SG	N;NOM;FEM;SG
loopbaan	καριέρα	loopbaan	καριέρα	N;SG	N;ACC;FEM;SG
skep	δημιουργήστε	skep	δημιουργώ	V;PRS	V;PFV;IMP;PL;2;FIN;ACT
olimpiese	ολυμπιακή	olimpies	ολυμπιακός	ADJ;NOM	ADJ;NOM;FEM;SG
olimpiese	ολυμπιακός	olimpies	ολυμπιακός	ADJ;NOM	ADJ;NOM;MASC;SG
dogter	θυγατέρα	dogter	θυγατέρα	N;SG	N;NOM;FEM;SG
dogter	κόρη	dogter	κόρη	N;SG	N;NOM;FEM;SG
dogter	κορη	dogter	κορη	N;SG	N;ACC;FEM;SG
dra	συμβάλει	dra	συμβάλλω	V;PRS	V;PFV;NFIN;ACT
verteenwoordig	εκπροσωπείται	verteenwoordig	εκπροσωπώ	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;PASS
verteenwoordig	εκπροσωπούνται	verteenwoordig	εκπροσωπώ	V;PRS	V;IPFV;IND;PL;3;PRS;FIN;PASS
verteenwoordig	εκπροσωπεί	verteenwoordig	εκπροσωπώ	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;ACT
verteenwoordig	αντιπροσωπεύει	verteenwoordig	αντιπροσωπεύω	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;ACT
verteenwoordig	αναπαριστά	verteenwoordig	αναπαριστώ	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;ACT
verteenwoordig	αντιπροσωπεύουν	verteenwoordig	αντιπροσωπεύω	V;PRS	V;IPFV;IND;PL;3;PRS;FIN;ACT
boeke	βιβλία	boeke	βιβλία	N;PL	N;NOM;NEUT;PL
boeke	βιβλια	boeke	βιβλια	N;PL	N;NOM;NEUT;PL
geplaas	δημοσιεύτηκε	plaas	δημοσιεύω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
geplaas	καταχωρήθηκε	plaas	καταχωρώ	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
geplaas	δημοσιεύθηκε	plaas	δημοσιεύω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
geplaas	δημοσίευσε	plaas	δημοσιεύω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
etniese	εθνοτική	etnies	εθνοτικός	ADJ;NOM	ADJ;NOM;FEM;SG
kus	ακτή	kus	ακτός	N;SG	N;NOM;FEM;SG
gepubliseer	ζήσε	publiseer	ζώ	V;PST;V.PTCP	V;PFV;IND;SG;1;PST;FIN;ACT
gepubliseer	ζήσω	publiseer	ζώ	V;PST;V.PTCP	V;PFV;IND;SG;1;FIN;ACT
gepubliseer	δημοσιεύθηκε	publiseer	δημοσιεύω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
gepubliseer	δημοσιευθεί	publiseer	δημοσιεύω	V;PST;V.PTCP	V;PFV;NFIN;PASS
gepubliseer	δημοσιεύτηκε	publiseer	δημοσιεύω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
bring	φέρτε	bring	φέρω	V;PRS	V;PFV;IMP;PL;2;PRS;FIN;ACT
bring	φέρει	bring	φέρω	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;ACT
geld	χρήμα	geld	χρήμα	N;SG	N;NOM;NEUT;SG
erken	παραδεχτώ	erken	παράδεχος	V;PRS	V;IPFV;IND;SG;1;PRS;FIN;ACT
leier	ηγέτης	leier	ηγέτης	N;SG	N;NOM;MASC;SG
leier	αρχηγός	leier	αρχηγός	N;SG	N;NOM;MASC;SG
boom	δέντρο	boom	δέντρο	N;SG	N;NOM;NEUT;SG
boom	δένδρο	boom	δένδρο	N;SG	N;NOM;NEUT;SG
boom	δεντρο	boom	δεντρο	N;SG	N;NOM;NEUT;SG
rolprent	ταινία	rolprent	ταινία	N;SG	N;NOM;FEM;SG
rolprent	ταινια	rolprent	ταινιά	N;SG	N;NOM;FEM;SG
rolprent	μεμβράνη	rolprent	μεμβράνη	N;SG	N;NOM;FEM;SG
rolprent	ταινία	rolprent	ταινία	N;SG	N;NOM;FEM;SG
rolprent	ταινια	rolprent	ταινιά	N;SG	N;NOM;FEM;SG
rolprent	φιλμ	rolprent	φιλμ	N;SG	N;NOM;NEUT;SG
westelike	δυτική	westelik	δυτικός	ADJ;NOM	ADJ;NOM;FEM;SG
tradisionele	παραδοσιακό	tradisioneel	παραδοσιακός	ADJ;NOM	ADJ;NOM;NEUT;SG
tradisionele	παραδοσιακή	tradisioneel	παραδοσιακός	ADJ;NOM	ADJ;NOM;FEM;SG
tradisionele	παραδοσιακές	tradisioneel	παραδοσιακός	ADJ;NOM	ADJ;NOM;FEM;PL
tradisionele	παραδοσιακός	tradisioneel	παραδοσιακός	ADJ;NOM	ADJ;NOM;MASC;SG
beweging	κίνηση	beweging	κίνηση	N;SG	N;ACC;FEM;SG
beweging	μετακίνηση	beweging	μετακίνηση	N;SG	N;ACC;FEM;SG
beweging	κίνημα	beweging	κίνημα	N;SG	N;NOM;NEUT;SG
beweging	κίνηση	beweging	κίνηση	N;SG	N;ACC;FEM;SG
japannese	γιαπωνέζικο	japannees	γιαπωνέζικος	ADJ;NOM	ADJ;NOM;NEUT;SG
diere	ζώα	dier	ζώο	N;PL	N;NOM;NEUT;PL
beter	καλύτερα	goed	καλά	ADV;CMPR	ADV;CMPR
beter	καλυτερα	goed	καλυτερα	ADV;CMPR	ADV
