dari	سے	dari	سے	ADP	ADP
sejarah	تواریخ	sejarah	تواریخ	N;SG	N;NOM;MASC;SG;3
gereja	عبادت	gereja	عبادت	N;SG	N;NOM;FEM;SG;3
gereja	عبادت	gereja	عبادت	N;SG	N;NOM;FEM;SG;3
dasar	ذلیل	dasar	ذلیل	ADJ;SG	ADJ
dasar	اساسی	dasar	اساسی	ADJ;SG	ADJ
diri	نفس	diri	نفس	N;SG	N;NOM;MASC;SG;3
pemain	کھلاڑی.	penmain	کھلاڑی.	N;SG	N;NOM;MASC;SG;3
bicara	(	bicara	(		
pesawat	علم	pesawat	علم	N;SG	N;NOM;MASC;SG;3
umumnya	عموماً	umumnya	عموماً	ADV	ADV
stasiun	مرتبہ	stasiun	مرتبہ	N;SG	N;NOM;MASC;SG;3
akhirnya	بالآخر	akhirnya	بالآخر	ADV	ADV
jika	اگرچہ.	jika	اگرچہ.	CONJ	CONJ
jika	اگرچہ	jika	اگرچہ	CONJ	CONJ
bumi	دنیا	bumi	دنیا	N;SG	N;NOM;FEM;SG;3
bentuk	انداز	bentuk	انداز	N;SG	N;NOM;MASC;SG;3
bentuk	صورت	bentuk	صورت	N;SG	N;NOM;MASC;SG;3
bentuk	انداز	bentuk	انداز	N;SG	N;NOM;MASC;SG;3
bentuk	صورت	bentuk	صورت	N;SG	N;NOM;MASC;SG;3
bentuk	قاعدہ	bentuk	قاعدہ	N;SG	N;NOM;MASC;SG;3
bentuk	جنس	bentuk	جنس	N;SG	N;NOM;MASC;SG;3
bentuk	نقشہ	bentuk	نقشہ	N;SG	N;NOM;MASC;SG;3
bentuk	خاکہ	bentuk	خاکہ	N;SG	N;NOM;MASC;SG;3
bentuk	قسم	bentuk	قسم	N;SG	N;NOM;MASC;SG;3
bentuk	جماعت	bentuk	جماعت	N;SG	N;NOM;FEM;SG;3
bentuk	ضابطہ	bentuk	ضابطہ	N;SG	N;NOM;MASC;SG;3
bentuk	رسم	bentuk	رسم	N;SG	N;NOM;FEM;SG;3
bentuk	قاعدہ	bentuk	قاعدہ	N;SG	N;NOM;MASC;SG;3
bentuk	جنس	bentuk	جنس	N;SG	N;NOM;MASC;SG;3
bentuk	نقشہ	bentuk	نقشہ	N;SG	N;NOM;MASC;SG;3
bentuk	خاکہ	bentuk	خاکہ	N;SG	N;NOM;MASC;SG;3
bentuk	قسم	bentuk	قسم	N;SG	N;NOM;MASC;SG;3
bentuk	جماعت	bentuk	جماعت	N;SG	N;NOM;FEM;SG;3
bentuk	ضابطہ	bentuk	ضابطہ	N;SG	N;NOM;MASC;SG;3
bentuk	رسم	bentuk	رسم	N;SG	N;NOM;FEM;SG;3
bentuk	شکل	bentuk	شکل	N;SG	N;NOM;MASC;SG;3
sebelumnya	آگے	sebelumnya	آگے	ADV	ADV;NOM;MASC;SG;3
akhir	تباہی	akhir	تباہی	N;SG	N;NOM;MASC;SG;3
akhir	جواز	akhir	جواز	N;SG	N;NOM;MASC;SG;3
hasil	حاصل	hasil	حاصل	N;SG	N;NOM;MASC;SG;3
hasil	پیداوار	hasil	پیداوار	N;SG	N;NOM;MASC;SG;3
hasil	حاصل	hasil	حاصل	N;SG	N;NOM;MASC;SG;3
hasil	حاصل	hasil	حاصل	N;SG	N;NOM;MASC;SG;3
hasil	نتیجہ	hasil	نتیجہ	N;SG	N;NOM;MASC;SG;3
dekat	ممنوع.	dekat	ممنوع.	ADJ;SG	ADJ
dekat	محدود	dekat	محدود	ADJ;SG	ADJ
dekat	پوشیدہ	dekat	پوشیدہ	ADJ;SG	ADJ
dekat	بند	dekat	بند	ADJ;SG	ADJ
dekat	ٹھوس	dekat	ٹھوس	ADJ;SG	ADJ
dekat	محصور	dekat	محصور	ADJ;SG	ADJ
dekat	بھاری	dekat	بھاری	ADJ;SG	ADJ
dekat	مرتکز	dekat	مرتکز	ADJ;SG	ADJ
dekat	متصل	dekat	متصل	ADJ;SG	ADJ
dekat	ممنوع.	dekat	ممنوع.	ADJ;SG	ADJ
dekat	محدود	dekat	محدود	ADJ;SG	ADJ
dekat	پوشیدہ	dekat	پوشیدہ	ADJ;SG	ADJ
dekat	بند	dekat	بند	ADJ;SG	ADJ
dekat	ٹھوس	dekat	ٹھوس	ADJ;SG	ADJ
dekat	محصور	dekat	محصور	ADJ;SG	ADJ
dekat	بھاری	dekat	بھاری	ADJ;SG	ADJ
dekat	مرتکز	dekat	مرتکز	ADJ;SG	ADJ
dekat	متصل	dekat	متصل	ADJ;SG	ADJ
dekat	مماثل	dekat	مماثل	ADJ;SG	ADJ
dekat	مشابہ	dekat	مشابہ	ADJ;SG	ADJ
dekat	مماثل	dekat	مماثل	ADJ;SG	ADJ
dekat	مشابہ	dekat	مشابہ	ADJ;SG	ADJ
pemerintahan	حکومت	penperintahan	حکومت	N;SG	N;NOM;FEM;SG;3
pemerintahan	حکمرانی.	penperintahan	حکمرانی.	N;SG	N;NOM;MASC;SG;3
pemerintahan	قبضہ	penperintahan	قبضہ	N;SG	N;NOM;MASC;SG;3
pemerintahan	اختیار	penperintahan	اختیار	N;SG	N;NOM;MASC;SG;3
pemerintahan	قدرت	penperintahan	قدرت	N;SG	N;NOM;MASC;SG;3
sering	عموماً	sering	عموماً	ADV	ADV
sering	عموماً	sering	عموماً	ADV	ADV
group	گروہ	group	گروہ	N	N;NOM;MASC;SG;3
group	جمعیت	group	جمعیت	N	N;NOM;MASC;SG;3
group	گروہ	group	گروہ	N	N;NOM;MASC;SG;3
group	جمعیت	group	جمعیت	N	N;NOM;MASC;SG;3
group	جماعت	group	جماعت	N	N;NOM;FEM;SG;3
buku	رسالہ	buku	رسالہ	N;SG	N;NOM;MASC;SG;3
buku	جریدہ	buku	جریدہ	N;SG	N;NOM;MASC;SG;3
buku	لیبل	buku	لیبل	N;SG	N;NOM;MASC;SG;3
suku	گھرانہ	suku	گھرانہ	N;SG	N;NOM;MASC;SG;3
suku	قبیلہ	suku	قبیلہ	N;SG	N;NOM;MASC;SG;3
suku	گھرانہ	suku	گھرانہ	N;SG	N;NOM;MASC;SG;3
partai	دعوت	partai	دعوت	N;SG	N;NOM;FEM;SG;3
keluarga	ذات	keluarga	ذات	N;SG	N;NOM;FEM;SG;3
berubah	بدلنا	berrubah	بدل	V;SG;ACT	V;MASC;SG;NFIN;ACT
pengguna	تمتع	penguna	تمتع	N;SG	N;NOM;MASC;SG;3
luas	رقبہ	luas	رقبہ	N;SG	N;NOM;MASC;SG;3
acara	واقعہ	acara	واقعہ	N;SG	N;NOM;MASC;SG;3
kapal	بادبانی	kapal	بادبانی	N;SG	N;NOM;MASC;SG;3
kelompok	گروہ	kelompok	گروہ	N;SG	N;NOM;MASC;SG;3
kelompok	جمعیت	kelompok	جمعیت	N;SG	N;NOM;MASC;SG;3
kelompok	گروہ	kelompok	گروہ	N;SG	N;NOM;MASC;SG;3
kelompok	جمعیت	kelompok	جمعیت	N;SG	N;NOM;MASC;SG;3
kelompok	جماعت	kelompok	جماعت	N;SG	N;NOM;FEM;SG;3
agama	مذہب	agama	مذہب	N;SG	N;NOM;MASC;SG;3
anda	آپ	anda	آپ	PRO;SG;2;FORM	PRO;ACC
memberikan	لگانا	menberikan	لگا	V;SG;ACT	V;MASC;SG;NFIN;ACT
memberikan	پڑھنا	menberikan	پڑھ	V;SG;ACT	V;MASC;SG;NFIN;ACT
memberikan	بتانا	menberikan	بتا	V;SG;ACT	V;MASC;SG;NFIN;ACT
memberikan	بولنا	menberikan	بول	V;SG;ACT	V;MASC;SG;NFIN;ACT
memberikan	سنانا	menberikan	سنا	V;SG;ACT	V;MASC;SG;NFIN;ACT
memberikan	کہنا	menberikan	کہہ	V;SG;ACT	V;MASC;NFIN
batu	دولت	batu	دولت	N;SG	N;NOM;FEM;SG;3
jiwa	روح	jiwa	روح	N;SG	N;NOM;MASC;SG;3
hukum	لحاظ	hukum	لحاظ	N;SG;ACT	N;NOM;MASC;SG;3
hukum	معمول	hukum	معمول	N;SG;ACT	N;NOM;MASC;SG;3
hukum	قاعدہ	hukum	قاعدہ	N;SG;ACT	N;NOM;MASC;SG;3
hukum	لحاظ	hukum	لحاظ	N;SG;ACT	N;NOM;MASC;SG;3
hukum	معمول	hukum	معمول	N;SG;ACT	N;NOM;MASC;SG;3
pasukan	مجمع	pasukan	مجمع	N;SG	N;NOM;MASC;SG;3
tokoh	انفرادیت	tokoh	انفرادیت	N;SG	N;NOM;MASC;SG;3
tokoh	شخص	tokoh	شخص	N;SG	N;NOM;MASC;SG;3
tokoh	علامت	tokoh	علامت	N;SG	N;NOM;MASC;SG;3
tokoh	فرد	tokoh	فرد	N;SG	N;NOM;MASC;SG;3
tokoh	کردار	tokoh	کردار	N;SG	N;NOM;MASC;SG;3
tokoh	مثال	tokoh	مثال	N;SG	N;NOM;MASC;SG;3
tokoh	نقشہ	tokoh	نقشہ	N;SG	N;NOM;MASC;SG;3
tokoh	خاکہ	tokoh	خاکہ	N;SG	N;NOM;MASC;SG;3
tokoh	زائچہ	tokoh	زائچہ	N;SG	N;NOM;MASC;SG;3
bangsa	قوم	bangsa	قوم	N;SG	N;NOM;MASC;SG;3
tapi	اگرچہ	tapi	اگرچہ	CONJ	CONJ
tapi	اگرچہ	tapi	اگرچہ	CONJ	CONJ
penghargaan	انعام	penhargaan	انعام	N;SG	N;NOM;MASC;SG;3
penghargaan	سزا	penhargaan	سزا	N;SG	N;NOM;MASC;SG;3
klub	گروہ	klub	گروہ	N;SG	N;NOM;MASC;SG;3
klub	گروہ	klub	گروہ	N;SG	N;NOM;MASC;SG;3
terkenal	نامور	terkenal	نامور	ADJ;SG;PASS	ADJ
terkenal	معروف	terkenal	معروف	ADJ;SG;PASS	ADJ
terkenal	ممتاز	terkenal	ممتاز	ADJ;SG;PASS	ADJ
terkenal	مشہور	terkenal	مشہور	ADJ;SG;PASS	ADJ
terkenal	بدنام	terkenal	بدنام	ADJ;SG;PASS	ADJ;NOM;MASC;SG
ketua	برتر	ketua	برتر	N;SG	N;NOM;MASC;SG;3
gunung	تودہ	gunung	تودہ	N;SG	N;NOM;MASC;SG;3
gunung	پربت	gunung	پربت	N;SG	N;NOM;MASC;SG;3
gunung	تودہ	gunung	تودہ	N;SG	N;NOM;MASC;SG;3
gunung	پہاڑ	gunung	پہاڑ	N;SG	N;NOM;MASC;SG;3
gunung	منصب	gunung	منصب	N;SG	N;NOM;MASC;SG;3
terbaik	پسندیدہ	terbaik	پسندیدہ	ADJ;RL;SG	ADJ
terbaik	چیدہ	terbaik	چیدہ	ADJ;RL;SG	ADJ
meskipun	اگرچہ	meskipun	اگرچہ	CONJ	CONJ
bintang	ستارہ	bintang	ستارہ	N;SG	N;NOM;MASC;SG;3
bintang	ستارہ	bintang	ستارہ	N;SG	N;NOM;MASC;SG;3
ibu	سبب	ibu	سبب	N;SG	N;ACC;MASC;SG;3
tingkat	درجہ	tingkat	درجہ	N;SG	N;NOM;MASC;SG;3
tingkat	شرح	tingkat	شرح	N;SG	N;NOM;FEM;SG;3
tingkat	درجہ	tingkat	درجہ	N;SG	N;NOM;MASC;SG;3
tingkat	مزاج	tingkat	مزاج	N;SG	N;NOM;MASC;SG;3
tingkat	مزاج	tingkat	مزاج	N;SG	N;NOM;MASC;SG;3
ruang	اوطاق	ruang	اوطاق	N;SG	N;NOM;MASC;SG;3
ruang	اوطاق	ruang	اوطاق	N;SG	N;NOM;MASC;SG;3
ruang	سمائی	ruang	سمائی	N;SG	N;NOM;MASC;SG;3
ruang	طباعت	ruang	طباعت	N;SG	N;NOM;MASC;SG;3
tinggal	روک	tinggal	روک	V;SG;ACT	V;ACT
ekonomi	معاشیات	ekonomi	معاشیات	N;SG	N;NOM;MASC;SG;3
organisasi	سلیقہ	organisasi	سلیقہ	N;SG	N;NOM;MASC;SG;3
organisasi	صفائی.	organisasi	صفائی.	N;SG	N;NOM;MASC;SG;3
bahan	کپڑا	bahan	کپڑا	N;SG	N;NOM;MASC;SG;3
bahan	مادّہ	bahan	مادّہ	N;SG	N;NOM;MASC;SG;3
bahan	کپڑا	bahan	کپڑا	N;SG	N;NOM;MASC;SG;3
bahan	مادّی	bahan	مادّی	N;SG	N;NOM;MASC;SG;3
bahan	مادّہ	bahan	مادّہ	N;SG	N;NOM;MASC;SG;3
api	جذبہ	api	جذبہ	N;SG	N;NOM;MASC;SG;3
api	سوزش	api	سوزش	N;SG	N;NOM;FEM;SG;3
api	روشنی	api	روشنی	N;SG	N;NOM;MASC;SG;3
api	چمک	api	چمک	N;SG	N;NOM;MASC;SG;3
api	حرارت	api	حرارت	N;SG	N;NOM;MASC;SG;3
api	بخار	api	بخار	N;SG	N;NOM;MASC;SG;3
ilmiah	منظم	ilmiah	منظم	ADJ;SG	ADJ
ilmiah	سائنسی	ilmiah	سائنسی	ADJ;SG	ADJ
video	ویڈیو	video	ویڈیو	N;SG	N;NOM;MASC;SG;3
terakhir	سابقہ	terakhir	سابقہ	ADJ;RL;SG	ADJ
terakhir	واحد	terakhir	واحد	ADJ;RL;SG	ADJ
terakhir	سابقہ	terakhir	سابقہ	ADJ;RL;SG	ADJ
terakhir	واحد	terakhir	واحد	ADJ;RL;SG	ADJ
angkatan	اہمیت	angkatan	اہمیت	N;SG	N;NOM;MASC;SG;3
angkatan	اثر	angkatan	اثر	N;SG	N;NOM;MASC;SG;3
angkatan	قوت	angkatan	قوت	N;SG	N;NOM;FEM;SG;3
angkatan	اہمیت	angkatan	اہمیت	N;SG	N;NOM;MASC;SG;3
angkatan	اثر	angkatan	اثر	N;SG	N;NOM;MASC;SG;3
angkatan	قوت	angkatan	قوت	N;SG	N;NOM;FEM;SG;3
angkatan	زبردستی	angkatan	زبردستی	N;SG	N;NOM;MASC;SG;3
angkatan	زور	angkatan	زور	N;SG	N;NOM;MASC;SG;3
angkatan	انداز	angkatan	انداز	N;SG	N;NOM;MASC;SG;3
angkatan	وضعداری	angkatan	وضعداری	N;SG	N;NOM;MASC;SG;3
angkatan	ڈویژن	angkatan	ڈویژن	N;SG	N;NOM;MASC;SG;3
bekerja	کوٹنا	bekerja	کوٹنا	V;SG;ACT	V;SG;NFIN;ACT
bekerja	پھڑکنا	bekerja	پھڑک	V;SG;ACT	V;SG;NFIN;ACT
bekerja	سنبھالنا	bekerja	سنبھال	V;SG;ACT	V;MASC;SG;NFIN;ACT
bekerja	چلانا	bekerja	چلا	V;SG;ACT	V;MASC;SG;NFIN;ACT
bekerja	کوٹنا	bekerja	کوٹنا	V;SG;ACT	V;SG;NFIN;ACT
bekerja	پھڑکنا	bekerja	پھڑک	V;SG;ACT	V;SG;NFIN;ACT
bekerja	سنبھالنا	bekerja	سنبھال	V;SG;ACT	V;MASC;SG;NFIN;ACT
bekerja	چلانا	bekerja	چلا	V;SG;ACT	V;MASC;SG;NFIN;ACT
bekerja	کارکردگی.	bekerja	کارکردگی.	V;SG;ACT	V;SG;FIN;ACT
militer	عسکری	militer	عسکری	ADJ;SG	ADJ
putra	قبیلے	putra	قبیلہ	N;SG	N;NOM;MASC;SG;3
putra	بیٹا	putra	بیٹا	N;SG	N;NOM;MASC;SG;3
putra	قبیلے	putra	قبیلہ	N;SG	N;NOM;MASC;SG;3
grup	گروہ	grup	گروہ	N;SG	N;NOM;MASC;SG;3
grup	جمعیت	grup	جمعیت	N;SG	N;NOM;MASC;SG;3
grup	گروہ	grup	گروہ	N;SG	N;NOM;MASC;SG;3
grup	جمعیت	grup	جمعیت	N;SG	N;NOM;MASC;SG;3
grup	جماعت	grup	جماعت	N;SG	N;NOM;FEM;SG;3
rakyat	خلقت	rakyat	خلقت	N;SG	N;NOM;MASC;SG;3
rakyat	قبیلہ	rakyat	قبیلہ	N;SG	N;NOM;MASC;SG;3
rakyat	نسل	rakyat	نسل	N;SG	N;NOM;MASC;SG;3
perdana	پہلا	perdana	پہلا	ADJ;SG	ADJ;NOM;MASC;SG
perdana	بنیادی	perdana	بنیادی	ADJ;SG	ADJ
label	کارڈ	label	کارڈ	N;SG	N;NOM;MASC;SG;3
kehidupan	زندگی	kehidupan	زندگی	N;SG	N;NOM;FEM;SG;3
kehidupan	موقع	kehidupan	موقع	N;SG	N;NOM;MASC;SG;3
kehidupan	اتفاق	kehidupan	اتفاق	N;SG	N;NOM;MASC;SG;3
kehidupan	اعمال	kehidupan	اعمال	N;SG	N;NOM;MASC;SG;3
kehidupan	زندگی	kehidupan	زندگی	N;SG	N;NOM;FEM;SG;3
kehidupan	موقع	kehidupan	موقع	N;SG	N;NOM;MASC;SG;3
kehidupan	اتفاق	kehidupan	اتفاق	N;SG	N;NOM;MASC;SG;3
kehidupan	اعمال	kehidupan	اعمال	N;SG	N;NOM;MASC;SG;3
kehidupan	حیات	kehidupan	شریک_حیات	N;SG	N;NOM;MASC;SG;3
makanan	خوراک	makanan	خوراک	N;SG	N;NOM;FEM;SG;3
makanan	غذا	makanan	غذا	N;SG	N;NOM;FEM;SG;3
catatan	پیغام	catatan	پیغام	N;SG	N;NOM;MASC;SG;3
catatan	نوعیت	catatan	نوعیت	N;SG	N;NOM;FEM;SG;3
catatan	مشاہدہ	catatan	مشاہدہ	N;SG	N;NOM;MASC;SG;3
catatan	لہجہ	catatan	لہجہ	N;SG	N;NOM;MASC;SG;3
cinta	محبت	cinta	محبت	N;SG	N;NOM;FEM;SG;3
cinta	محبت	cinta	محبت	N;SG	N;NOM;FEM;SG;3
biasa	منظم	biasa	منظم	ADJ;SG	ADJ
biasa	مستقل	biasa	مستقل	ADJ;SG	ADJ
biasa	مربوط	biasa	مربوط	ADJ;SG	ADJ
biasa	مکمل	biasa	مکمل	ADJ;SG	ADJ
mungkin	شاید	mungkin	شاید	ADV	ADV
mungkin	غالباً	mungkin	غالباً	ADV	ADV
wanita	ملازمہ	wanita	ملازمہ	N;SG	N;NOM;MASC;SG;3
wanita	عورت	wanita	عورت	N;SG	N;NOM;MASC;SG;3
wanita	ملازمہ	wanita	ملازمہ	N;SG	N;NOM;MASC;SG;3
wanita	عورت	wanita	عورت	N;SG	N;NOM;MASC;SG;3
wanita	زن	wanita	زن	N;SG	N;NOM;MASC;SG;3
tubuh	مقدار	tubuh	مقدار	N;SG	N;NOM;MASC;SG;3
tubuh	جسم	tubuh	جسم	N;SG	N;NOM;MASC;SG;3
tubuh	فرد	tubuh	فرد	N;SG	N;NOM;MASC;SG;3
tubuh	آدمی	tubuh	آدمی	N;SG	N;NOM;MASC;SG;3
posisi	مرتبہ	posisi	مرتبہ	N;SG	N;NOM;MASC;SG;3
posisi	موقف	posisi	موقف	N;SG	N;NOM;MASC;SG;3
posisi	ترتیب	posisi	ترتیب	N;SG	N;NOM;FEM;SG;3
posisi	روزگار	posisi	روزگار	N;SG	N;NOM;MASC;SG;3
posisi	کیفیت	posisi	کیفیت	N;SG	N;NOM;FEM;SG;3
nya	وہ	nya	وہ	PRO	PRO;NOM;SG;3
lisensi	اسلحہ	lisensi	اسلحہ	N;SG	N;NOM;MASC;SG;3
lisensi	اجازت	lisensi	اجازت	N;SG	N;NOM;FEM;SG;3
lisensi	اجازہ	lisensi	اجازہ	N;SG	N;NOM;MASC;SG;3
lisensi	اشاعت	lisensi	اشاعت	N;SG	N;NOM;MASC;SG;3
lisensi	رخصت	lisensi	رخصت	N;SG	N;NOM;FEM;SG;3
lisensi	صداقت.	lisensi	صداقت.	N;SG	N;NOM;MASC;SG;3
lisensi	سند	lisensi	سند	N;SG	N;NOM;MASC;SG;3
nomor	ٹولی	nomor	ٹولی	N;SG	N;NOM;FEM;SG;3
nomor	کمپنی	nomor	کمپنی	N;SG	N;NOM;FEM;SG;3
nomor	گروہ	nomor	گروہ	N;SG	N;NOM;MASC;SG;3
nomor	جماعت	nomor	جماعت	N;SG	N;NOM;FEM;SG;3
nomor	رقص	nomor	رقص	N;SG	N;NOM;MASC;SG;3
khusus	واضح	khusus	واضح	ADJ;SG	ADJ
khusus	مطلوبہ	khusus	مطلوبہ	ADJ;SG	ADJ
khusus	امتیازی	khusus	امتیازی	ADJ;SG	ADJ
khusus	اعلیٰ	khusus	اعلیٰ	ADJ;SG	ADJ
khusus	مقررہ	khusus	مقررہ	ADJ;SG	ADJ
alam	حالت	alam	حالت	N;SG	N;NOM;FEM;SG;3
alam	قسم	alam	قسم	N;SG	N;NOM;MASC;SG;3
penting	فوری	penting	فوری	ADJ;SG	ADJ
penting	بنیادی	penting	بنیادی	ADJ;SG	ADJ
penting	لازمی	penting	لازمی	ADJ;SG	ADJ
gelar	نسبت	gelar	نسبت	N;SG;ACT	N;NOM;MASC;SG;3
mata	آنکھ	mata	آنکھ	N;SG	N;NOM;MASC;SG;3
mata	بصارت	mata	بصارت	N;SG	N;NOM;MASC;SG;3
mata	شعور	mata	شعور	N;SG	N;NOM;MASC;SG;3
mesin	کل	mesin	کل	N;SG	N;NOM;MASC;SG;3
mesin	مشین	mesin	مشین	N;SG	N;NOM;MASC;SG;3
mesin	انجن	mesin	انجن	N;SG	N;NOM;MASC;SG;3
mesin	مشین	mesin	مشین	N;SG	N;NOM;MASC;SG;3
mesin	ذرائع	mesin	ذرائع	N;SG	N;NOM;MASC;SG;3
bahkan	بلکہ	bahkan	بلکہ	CONJ	CONJ
bahkan	بلکہ	bahkan	بلکہ	CONJ	CONJ
kitab	رسالہ	kitab	رسالہ	N;SG	N;NOM;MASC;SG;3
kitab	جریدہ	kitab	جریدہ	N;SG	N;NOM;MASC;SG;3
kitab	لیبل	kitab	لیبل	N;SG	N;NOM;MASC;SG;3
jaringan	ریل	jaringan	ریل	N;SG	N;NOM;MASC;SG;3
jaringan	نسیج	jaringan	نسیج	N;SG	N;NOM;MASC;SG;3
hubungan	تعلق	hubungan	تعلق	N;SG	N;NOM;MASC;SG;3
hubungan	رشتہ	hubungan	رشتہ	N;SG	N;NOM;MASC;SG;3
hubungan	رشتہ	hubungan	رشتہ	N;SG	N;NOM;MASC;SG;3
hubungan	ربط	hubungan	ربط	N;SG	N;NOM;MASC;SG;3
hubungan	رشتہ	hubungan	رشتہ	N;SG	N;NOM;MASC;SG;3
perempuan	ملازمہ	perempuan	ملازمہ	N;SG	N;NOM;MASC;SG;3
perempuan	عورت	perempuan	عورت	N;SG	N;NOM;MASC;SG;3
perempuan	ملازمہ	perempuan	ملازمہ	N;SG	N;NOM;MASC;SG;3
perempuan	عورت	perempuan	عورت	N;SG	N;NOM;MASC;SG;3
perempuan	زن	perempuan	زن	N;SG	N;NOM;MASC;SG;3
perempuan	پرزہ	perempuan	پرزہ	N;SG	N;NOM;MASC;SG;3
perempuan	عورت	perempuan	عورت	N;SG	N;NOM;MASC;SG;3
perempuan	پرزہ	perempuan	پرزہ	N;SG	N;NOM;MASC;SG;3
perempuan	عورت	perempuan	عورت	N;SG	N;NOM;MASC;SG;3
piala	پیالی	piala	پیالی	N;SG	N;NOM;FEM;SG;3
kegiatan	تابکاری	kegiatan	تابکاری	N;SG	N;NOM;MASC;SG;3
kegiatan	مصروفیت	kegiatan	مصروفیت	N;SG	N;NOM;MASC;SG;3
istilah	اصطلاح	istilah	اصطلاح	N;SG	N;NOM;MASC;SG;3
istilah	b	istilah	b	N;SG	N;NOM;MASC;SG;3
merah	اشتراکی	merah	اشتراکی	ADJ;SG	ADJ
merah	سرخ	merah	سرخ	ADJ;SG	ADJ
merah	روسی	merah	روسی	ADJ;SG	ADJ
terutama	خصوصاً	terutama	خصوصاً	ADV;RL;SG	ADV
terutama	خصوصاً	terutama	خصوصاً	ADV;RL;SG	ADV
cerita	کہانی	cerita	کہانی	N;SG	N;NOM;FEM;SG;3
dewan	کونسل	dewan	کونسل	N;SG	N;NOM;FEM;SG;3
tujuan	مقصد	tujuan	مقصد	N;SG	N;NOM;MASC;SG;3
tujuan	ہدف	tujuan	ہدف	N;SG	N;NOM;MASC;SG;3
tujuan	نشانہ	tujuan	نشانہ	N;SG	N;NOM;MASC;SG;3
tujuan	مقصد	tujuan	مقصد	N;SG	N;NOM;MASC;SG;3
tujuan	منتہا	tujuan	منتہا	N;SG	N;NOM;MASC;SG;3
tujuan	ہدف	tujuan	ہدف	N;SG	N;NOM;MASC;SG;3
tujuan	غایت	tujuan	غایت	N;SG	N;NOM;MASC;SG;3
bangunan	اسکول	bangunan	اسکول	N;SG	N;NOM;MASC;SG;3
pertandingan	بیاہ	pertandingan	بیاہ	N;SG	N;NOM;MASC;SG;3
pertandingan	شادی	pertandingan	شادی	N;SG	N;NOM;FEM;SG;3
pertandingan	بیاہ	pertandingan	بیاہ	N;SG	N;NOM;MASC;SG;3
pertandingan	شادی	pertandingan	شادی	N;SG	N;NOM;FEM;SG;3
melawan	خلاف	menlawan	خلاف	ADP;SG;ACT	ADP
bergabung	باندھنا	bergabung	باندھنا	V;SG;ACT	V;NFIN;ACT
badan	مقدار	badan	مقدار	N;SG	N;NOM;MASC;SG;3
badan	جسم	badan	جسم	N;SG	N;NOM;MASC;SG;3
badan	فرد	badan	فرد	N;SG	N;NOM;MASC;SG;3
badan	آدمی	badan	آدمی	N;SG	N;NOM;MASC;SG;3
badan	توسط	badan	توسط	N;SG	N;NOM;MASC;SG;3
badan	وساطت	badan	وساطت	N;SG	N;NOM;MASC;SG;3
badan	واسطہ	badan	واسطہ	N;SG	N;NOM;MASC;SG;3
badan	ذریعہ	badan	ذریعہ	N;SG	N;NOM;MASC;SG;3
badan	توسط	badan	توسط	N;SG	N;NOM;MASC;SG;3
badan	وساطت	badan	وساطت	N;SG	N;NOM;MASC;SG;3
badan	واسطہ	badan	واسطہ	N;SG	N;NOM;MASC;SG;3
buah	ترکاری	buah	ترکاری	N;SG	N;NOM;FEM;SG;3
buah	اولاد	buah	اولاد	N;SG	N;NOM;MASC;SG;3
buah	ترکاری	buah	ترکاری	N;SG	N;NOM;FEM;SG;3
buah	اولاد	buah	اولاد	N;SG	N;NOM;MASC;SG;3
jenderal	برتر	jenderal	برتر	N;SG	N;NOM;MASC;SG;3
jenderal	برتر	jenderal	برتر	N;SG	N;NOM;MASC;SG;3
pembangunan	تکمیل	penbangunan	تکمیل	N;SG	N;NOM;MASC;SG;3
pembangunan	تشکیل	penbangunan	تشکیل	N;SG	N;NOM;MASC;SG;3
pembangunan	تعمیر	penbangunan	تعمیر	N;SG	N;NOM;FEM;SG;3
pembangunan	تشکیل	penbangunan	تشکیل	N;SG	N;NOM;MASC;SG;3
putih	شفاف	putih	شفاف	ADJ;SG	ADJ
putih	شفاف	putih	شفاف	ADJ;SG	ADJ
putih	سفید	putih	سفید	ADJ;SG	ADJ
menemukan	جاننا	mentemukan	جان	V;SG;ACT	V;MASC;SG;NFIN;ACT
teknik	تکنیک	teknik	تکنیک	N;SG	N;NOM;MASC;SG;3
teknik	انجینئری	teknik	انجینئری	N;SG	N;NOM;MASC;SG;3
melihat	دیکھنا	menlihat	دیکھ	V;SG;ACT	V;NFIN
melihat	دیکھنا	menlihat	دیکھ	V;SG;ACT	V;NFIN
agung	اہم	agung	اہم	ADJ;SG	ADJ
agung	ممتاز	agung	ممتاز	ADJ;SG	ADJ
agung	شاندار	agung	شاندار	ADJ;SG	ADJ
agung	وسیع	agung	وسیع	ADJ;SG	ADJ
agung	پُرشکوہ	agung	پُرشکوہ	ADJ;SG	ADJ
agung	ماہر	agung	ماہر	ADJ;SG	ADJ
agung	نمایاں	agung	نمایاں	ADJ;SG	ADJ
agung	اہم	agung	اہم	ADJ;SG	ADJ
agung	ممتاز	agung	ممتاز	ADJ;SG	ADJ
agung	شاندار	agung	شاندار	ADJ;SG	ADJ
agung	وسیع	agung	وسیع	ADJ;SG	ADJ
agung	پُرشکوہ	agung	پُرشکوہ	ADJ;SG	ADJ
agung	ماہر	agung	ماہر	ADJ;SG	ADJ
agung	نمایاں	agung	نمایاں	ADJ;SG	ADJ
