que	bahwa	que	bahwa	CONJ	CONJ
servicio	layanan	servicio	layanan	N;MASC;SG	N;SG
servicio	pelayanan	servicio	penlayanan	N;MASC;SG	N;SG
rock	batuan	rock	batuan	N;MASC;SG	N;SG
rock	batu	rock	batu	N;MASC;SG	N;SG
películas	bioskop	película	bioskop	N;FEM;PL	N
ver	lihat	ver	lihat	V;NFIN	V;SG;ACT
ver	melihat	ver	menlihat	V;NFIN	V;SG;ACT
ver	lihat	ver	lihat	V;NFIN	V;SG;ACT
pesar	penyesalan	pesar	pensesalan	N	N;SG
mediante	melalui	mediante	melalui	ADP	ADP
popular	populer	popular	populer	ADJ;SG	ADJ;SG
alto	tinggi	alto	tinggi	ADJ;MASC;SG	ADJ;SG
cuerpo	bodi	cuerpo	bodi	N;MASC;SG	N;SG
cuerpo	tubuh	cuerpo	tubuh	N;MASC;SG	N;SG
cuerpo	badan	cuerpo	badan	N;MASC;SG	N;SG
disco	album	disco	album	N;MASC;SG	N;SG
disco	cakram	disco	cakram	N;MASC;SG	N;SG
disco	cakram	disco	cakram	N;MASC;SG	N;SG
finales	final	final	final	N;MASC;PL	N
finales	final	final	final	N;MASC;PL	N
sociedad	masyarakat	sociedad	masyarakat	N;FEM;SG	N;SG
sociedad	kerjasama	sociedad	kerjasama	N;FEM;SG	N;SG
sociedad	kemitraan	sociedad	kemitraan	N;FEM;SG	N;SG
tema	topik	tema	topik	N;MASC;SG	N;SG
tema	theme	tema	theme	N;MASC;SG	N
tema	temanya	tema	tema	N;MASC;SG	N;SG
tema	tema	tema	tema	N;MASC;SG	N;SG
tema	subyek	tema	subyek	N;MASC;SG	N
tema	subjek	tema	subjek	N;MASC;SG	N;SG
tema	perihal	tema	perihal	N;MASC;SG	N
dirección	arah	dirección	arah	N;FEM;SG	N;SG
dirección	direktorat	dirección	direktorat	N;FEM;SG	N;SG
dirección	manajemen	dirección	manajemen	N;FEM;SG	N;SG
dirección	pengelolaan	dirección	penkelolaan	N;FEM;SG	N;SG
dirección	alamat	dirección	alamat	N;FEM;SG	N;SG
última	terakhir	último	terakhir	ADJ;FEM;SG	ADJ;RL;SG
última	terbaru	último	terbaru	ADJ;FEM;SG	ADJ;RL;SG
original	asli	original	asli	ADJ;SG	ADJ;SG
estadio	arena	estadio	arena	N;MASC;SG	N;SG
estadio	gelanggang	estadio	gelanggang	N;MASC;SG	N;SG
estadio	stadion	estadio	stadion	N;MASC;SG	N;SG
estadio	stadium	estadio	stadium	N;MASC;SG	N
ley	hukum	ley	hukum	N;FEM;SG	N;SG;ACT
oeste	barat	oeste	barat	N;MASC;SG	N;SG
oeste	barat	oeste	barat	N;MASC;SG	N;SG
cambio	perubahan	cambio	perubahan	N;MASC;SG	N;SG
cambio	tukar	cambio	tukar	N;MASC;SG	N;SG;ACT
cambio	pertukaran	cambio	pertukaran	N;MASC;SG	N;SG
cambio	bursa	cambio	bursa	N;MASC;SG	N;SG
style	gaya	style	gaya	N	N;SG
style	style	style	style	N	N
jugador	player	jugador	player	N;MASC;SG	N
jugador	pemain	jugador	penmain	N;MASC;SG	N;SG
jugador	pemutar	jugador	penputar	N;MASC;SG	N;SG
jugador	penjudi	jugador	penjudi	N;MASC;SG	N;SG
jugador	gamer	jugador	gamer	N;MASC;SG	N;SG
instituto	institut	instituto	institut	N;MASC;SG	N
público	pemirsa	público	penpirsa	N;MASC;SG	N;SG
público	penonton	público	pentonton	N;MASC;SG	N;SG
público	pemirsa	público	penpirsa	N;MASC;SG	N;SG
público	publik	público	publik	N;MASC;SG	N
miembro	anggota	miembro	anggota	N;MASC;SG	N;SG
superior	unggul	superior	unggul	ADJ;SG	ADJ;SG
superior	tinggi	superior	tinggi	ADJ;SG	ADJ;SG
media	media	media	media	N;FEM;SG	N;SG
parque	taman	parque	taman	N;MASC;SG	N;SG
llegó	tiba	llegar	tiba	V;IND;SG;3;PST;FIN	V;SG
archivo	arsipkan	archivo	arsipkan	N;MASC;SG	N;SG
archivo	arsip	archivo	arsip	N;MASC;SG	N;SG
archivo	berkas	archivo	berkas	N;MASC;SG	N;SG
archivo	file	archivo	file	N;MASC;SG	N;SG
archivo	arsip	archivo	arsip	N;MASC;SG	N;SG
ahora	sekarang	ahora	sekarang	ADV	ADV
world	dunia	world	dunia	N	N;SG
cruz	ekor	cruz	ekor	N;FEM;SG	N;SG
cruz	lintas	cruz	lintas	N;FEM;SG	N;SG;ACT
cruz	palang	cruz	palang	N;FEM;SG	N;SG;ACT
cabo	kopral	cabo	kopral	N;MASC;SG	N
red	jaringan	red	jaringan	N;FEM;SG	N;SG
red	jaringannya	red	jaringan	N;FEM;SG	N;SG
red	petak	red	petak	N;FEM;SG	N;SG
red	jaring	red	jaring	N;FEM;SG	N;SG;ACT
canal	kanal	canal	kanal	N;MASC;SG	N
canal	terusan	canal	terusan	N;MASC;SG	N;SG
canal	kanal	canal	kanal	N;MASC;SG	N
canal	channel	canal	channel	N;MASC;SG	N
canal	saluran	canal	saluran	N;MASC;SG	N;SG
movimiento	gerakan	movimiento	gerakan	N;MASC;SG	N;SG
movimiento	gerak	movimiento	gerak	N;MASC;SG	N;SG;ACT
movimiento	gerakan	movimiento	gerakan	N;MASC;SG	N;SG
movimiento	pergerakan	movimiento	pergerakan	N;MASC;SG	N;SG
revista	majalah	revista	majalah	N;FEM;SG	N;SG
revista	jurnal	revista	jurnal	N;FEM;SG	N;SG
éxito	kesuksesan	éxito	kesuksesan	N;MASC;SG	N;SG
éxito	keberhasilan	éxito	keberhasilan	N;MASC;SG	N;SG
relación	hubungan	relación	hubungan	N;FEM;SG	N;SG
relación	relasi	relación	relasi	N;FEM;SG	N;SG
relación	hubungan	relación	hubungan	N;FEM;SG	N;SG
plaza	persegi	plaza	persegi	N;FEM;SG	N;SG
plaza	kuadrat	plaza	kuadrat	N;FEM;SG	N;SG
grande	besar	grande	besar	ADJ;SG	ADJ;SG
grande	besar	grande	besar	ADJ;SG	ADJ;SG
distribución	distribusi	distribución	distribusi	N;FEM;SG	N;SG
compañía	perusahaan	compañía	perusahaan	N;FEM;SG	N;SG
proceso	proses	proceso	proses	N;MASC;SG	N;SG
territorio	wilayah	territorio	wilayah	N;MASC;SG	N;SG
territorio	teritori	territorio	teritori	N;MASC;SG	N;SG
dice	berkata	decir	berkata	V;IND;SG;3;PRS;FIN	V;SG;ACT
dice	mengatakan	decir	menkatakan	V;IND;SG;3;PRS;FIN	V;SG;ACT
hombre	pria	hombre	pria	N;MASC;SG	N;SG
hombre	manusia	hombre	manusia	N;MASC;SG	N;SG
voz	suaranya	voz	suara	N;FEM;SG	N;SG
década	dekade	década	dekade	N;FEM;SG	N;SG
madre	ibu	madre	ibu	N;FEM;SG	N;SG
organización	organisasi	organización	organisasi	N;FEM;SG	N;SG
organización	organisasi	organización	organisasi	N;FEM;SG	N;SG
monte	gunung	monte	gunung	N;MASC;SG	N;SG
monte	kait	monte	kait	N;MASC;SG	N;SG
aún	masih	aún	masih	ADV	ADV
decir	katakan	decir	katakan	V;NFIN	V;SG;ACT
decir	katakanlah	decir	katakan	V;NFIN	V;SG;ACT
decir	beritahu	decir	beritahu	V;NFIN	V;SG;ACT
decir	katakan	decir	katakan	V;NFIN	V;SG;ACT
sede	markas	sede	markas	N;FEM;SG	N;SG
resultado	hasil	resultado	hasil	N;MASC;SG	N;SG
calle	jalanan	calle	jalanan	N;FEM;SG	N;SG
calle	street	calle	street	N;FEM;SG	N
papel	koran	papel	koran	N;MASC;SG	N;SG
papel	makalah	papel	makalah	N;MASC;SG	N;SG
papel	kertas	papel	kertas	N;MASC;SG	N;SG
aparece	muncul	aparecer	muncul	V;IND;SG;3;PRS;FIN	V;SG;ACT
empresa	perusahaan	empresa	perusahaan	N;FEM;SG	N;SG
empresa	bisnis	empresa	bisnis	N;FEM;SG	N;SG
empresa	enterprise	empresa	enterprise	N;FEM;SG	N
propio	sendiri	propio	sendiri	ADJ;MASC;SG	ADJ;SG
mapa	peta	mapa	peta	N;MASC;SG	N;SG
mapa	peta	mapa	peta	N;MASC;SG	N;SG
civil	sipil	civil	sipil	ADJ;SG	ADJ;SG
civil	sipil	civil	sipil	ADJ;SG	ADJ;SG
civil	sipil	civil	sipil	ADJ;SG	ADJ;SG
educación	edukasi	educación	edukasi	N;FEM;SG	N;SG
educación	pendidikan	educación	pendidikan	N;FEM;SG	N;SG
educación	edukasi	educación	edukasi	N;FEM;SG	N;SG
educación	pendidikan	educación	pendidikan	N;FEM;SG	N;SG
término	istilah	término	istilah	N;MASC;SG	N;SG
alta	tinggi	alto	tinggi	ADJ;FEM;SG	ADJ;SG
edificio	bangunan	edificio	bangunan	N;MASC;SG	N;SG
edificio	gedung	edificio	gedung	N;MASC;SG	N;SG
fallecimiento	kematian	fallecimiento	kematian	N;MASC;SG	N;SG
fallecimiento	wafatnya	fallecimiento	wafat	N;MASC;SG	N;SG
antiguo	kuno	antiguo	kuno	ADJ;MASC;SG	ADJ;SG
antiguo	tua	antiguo	tua	ADJ;MASC;SG	ADJ;SG
antiguo	lama	antiguo	lama	ADJ;MASC;SG	ADJ;SG
natural	alami	natural	alami	ADJ;SG	ADJ;SG
paso	langkah	paso	langkah	N;MASC;SG	N;SG
mujer	isteri	mujer	isteri	N;FEM;SG	N;SG
mujer	istrinya	mujer	istri	N;FEM;SG	N;SG
mujer	istri	mujer	istri	N;FEM;SG	N;SG
mujer	wanita	mujer	wanita	N;FEM;SG	N;SG
mujer	perempuan	mujer	perempuan	N;FEM;SG	N;SG
mujer	permpuan	mujer	permpuan	N;FEM;SG	N;SG
mujer	betina	mujer	betina	N;FEM;SG	N;SG
mujer	perempuan	mujer	perempuan	N;FEM;SG	N;SG
mujer	wanita	mujer	wanita	N;FEM;SG	N;SG
mujer	perempuan	mujer	perempuan	N;FEM;SG	N;SG
fuerza	kekuatan	fuerza	kekuatan	N;FEM;SG	N;SG
fuerza	angkatan	fuerza	angkatan	N;FEM;SG	N;SG
fuerza	paksa	fuerza	paksa	N;FEM;SG	N;SG;ACT
etc	dll	etcétera	dll		
villa	vila	villa	vila	N;FEM;SG	N;SG
villa	villa	villa	villa	N;FEM;SG	N
villa	kampung	villa	kampung	N;FEM;SG	N;SG
villa	dusun	villa	dusun	N;FEM;SG	N;SG
villa	desa	villa	desa	N;FEM;SG	N;SG
campeón	juara	campeón	juara	N;MASC;SG	N;SG
campeón	champion	campeón	champion	N;MASC;SG	N
autor	pengarang	autor	penarang	N;MASC;SG	N;SG
autor	penulis	autor	pentulis	N;MASC;SG	N;SG
autor	pembuat	autor	penbuat	N;MASC;SG	N;SG
modo	moda	modo	moda	N;MASC;SG	N;SG
modo	modus	modo	modus	N;MASC;SG	N;SG
conjunto	setel	conjunto	setel	N;MASC;SG	N;SG;ACT
único	unik	único	unik	ADJ;MASC;SG	ADJ;SG
actor	aktor	actor	aktor	N;MASC;SG	N;SG
antigua	kuno	antiguo	kuno	ADJ;FEM;SG	ADJ;SG
antigua	tua	antiguo	tua	ADJ;FEM;SG	ADJ;SG
antigua	lama	antiguo	lama	ADJ;FEM;SG	ADJ;SG
especial	spesial	especial	spesial	ADJ;SG	ADJ;SG
especial	khusus	especial	khusus	ADJ;SG	ADJ;SG
especial	istimewa	especial	istimewa	ADJ;SG	ADJ;SG
especial	spesial	especial	spesial	ADJ;SG	ADJ;SG
especial	khusus	especial	khusus	ADJ;SG	ADJ;SG
interior	batin	interior	batin	N;MASC;SG	N;SG
interior	interior	interior	interior	N;MASC;SG	N;SG
control	kendali	control	kendali	N;MASC;SG	N;SG
control	kontrol	control	kontrol	N;MASC;SG	N;SG;ACT
control	pengendalian	control	penkendalian	N;MASC;SG	N;SG
consejo	nasihat	consejo	nasihat	N;MASC;SG	N;SG
consejo	nasehat	consejo	nasehat	N;MASC;SG	N;SG
consejo	saran	consejo	saran	N;MASC;SG	N;SG
consejo	tips	consejo	tips	N;MASC;SG	N;SG
consejo	kiat	consejo	kiat	N;MASC;SG	N;SG
consejo	majelis	consejo	majelis	N;MASC;SG	N;SG
consejo	dewan	consejo	dewan	N;MASC;SG	N;SG
menor	kecil	menor	kecil	ADJ;SG	ADJ;SG
seis	enam	seis	enam	NUM;PL	NUM
libre	bebas	libre	bebas	ADJ;SG	ADJ;SG
llegar	tiba	llegar	tiba	V;NFIN	V;SG
valle	lembah	valle	lembah	N;MASC;SG	N;SG
festival	festival	festival	festival	N;MASC;SG	N
personaje	tokoh	personaje	tokoh	N;MASC;SG	N;SG
personaje	karakter	personaje	karakter	N;MASC;SG	N;SG
trata	memperlakukan	tratar	menperlakukan	V;IND;SG;3;PRS;FIN	V;SG;ACT
principalmente	terutama	principalmente	terutama	ADV	ADV;RL;SG
principalmente	terutama	principalmente	terutama	ADV	ADV;RL;SG
castillo	kastil	castillo	kastil	N;MASC;SG	N
castillo	istana	castillo	istana	N;MASC;SG	N;SG
castillo	benteng	castillo	benteng	N;MASC;SG	N
cantante	penyanyi	cantante	pennyanyi	N;SG	N;SG
referencia	patokan	referencia	patokan	N;FEM;SG	N
referencia	referensi	referencia	referensi	N;FEM;SG	N;SG
referencia	acuan	referencia	acuan	N;FEM;SG	N;SG
referencia	referensi	referencia	referensi	N;FEM;SG	N;SG
referencia	rujukan	referencia	rujukan	N;FEM;SG	N;SG
resto	istirahat	resto	istirahat	N;MASC;SG	N;SG
editorial	penerbit	editorial	penterbit	N;FEM;SG	N;SG
editorial	penerbit	editorial	penterbit	N;FEM;SG	N;SG
editorial	terbitan	editorial	terbitan	N;FEM;SG	N;SG
editorial	penerbitan	editorial	penterbitan	N;FEM;SG	N;SG
editorial	publikasi	editorial	publikasi	N;FEM;SG	N
editorial	editorial	editorial	editorial	N;FEM;SG	N
deporte	olahraga	deporte	olahraga	N;MASC;SG	N;SG
deporte	olahraga	deporte	olahraga	N;MASC;SG	N;SG
espacio	jarak	espacio	jarak	N;MASC;SG	N;SG
espacio	spasi	espacio	spasi	N;MASC;SG	N
espacio	ruang	espacio	ruang	N;MASC;SG	N;SG
espacio	spasi	espacio	spasi	N;MASC;SG	N
espacio	angkasa	espacio	angkasa	N;MASC;SG	N;SG
asociación	kerjasama	asociación	kerjasama	N;FEM;SG	N;SG
asociación	kemitraan	asociación	kemitraan	N;FEM;SG	N;SG
asociación	asosiasi	asociación	asosiasi	N;FEM;SG	N;SG
asociación	perhimpunan	asociación	perhimpunan	N;FEM;SG	N;SG
acción	tindakan	acción	tindakan	N;FEM;SG	N;SG
acción	aksi	acción	aksi	N;FEM;SG	N;SG
hermano	saudara	hermano	saudara	N;MASC;SG	N;SG
hermano	kakak	hermano	kakak	N;MASC;SG	N;SG
fundación	fondasi	fundación	fondasi	N;FEM;SG	N;SG
fundación	yayasan	fundación	yayasan	N;FEM;SG	N;SG
fundación	pondasi	fundación	pondasi	N;FEM;SG	N;SG
blanco	putih	blanco	putih	ADJ;MASC;SG	ADJ;SG
blanco	kosong	blanco	kosong	ADJ;MASC;SG	ADJ;SG
profesional	profesional	profesional	profesional	ADJ;SG	ADJ;SG
episodio	episode	episodio	episode	N;MASC;SG	N
imperio	imperium	imperio	imperium	N;MASC;SG	N
imperio	kekaisaran	imperio	kekaisaran	N;MASC;SG	N;SG
ganó	dimenangkan	ganar	dimenangkan	V;IND;SG;3;PST;FIN	V;SG;PASS
nunca	pernah	nunca	pernah	ADV	ADV
investigación	investigasi	investigación	investigasi	N;FEM;SG	N;SG
investigación	penyelidikan	investigación	penselidikan	N;FEM;SG	N;SG
investigación	penyelidikan	investigación	penselidikan	N;FEM;SG	N;SG
investigación	pertanyaan	investigación	pertanyaan	N;FEM;SG	N;SG
investigación	riset	investigación	riset	N;FEM;SG	N;SG
investigación	penelitian	investigación	pentelitian	N;FEM;SG	N;SG
prefijo	awalan	prefegir	awalan	N;MASC;SG	N;SG
prefijo	prefiks	prefegir	prefiks	N;MASC;SG	N
estar	menjadi	estar	menjadi	V;NFIN	V;SG;ACT
modelo	model	modelo	model	N;MASC;SG	N;SG
svg	svg	svg	svg	N;MASC;SG	N
favor	nikmat	favor	nikmat	N;MASC;SG	N;SG
actividad	kegiatan	actividad	kegiatan	N;FEM;SG	N;SG
joven	mudanya	joven	muda	N;SG	N;SG
formación	latihan	formación	latihan	N;FEM;SG	N;SG
formación	pelatihan	formación	penlatihan	N;FEM;SG	N;SG
formación	pembentukan	formación	penbentukan	N;FEM;SG	N;SG
formación	formasi	formación	formasi	N;FEM;SG	N;SG
incluyendo	termasuk	incluir	termasuk	V;V.MSDR	V
planta	tanaman	planta	tanaman	N;FEM;SG	N;SG
planta	tumbuhan	planta	tumbuhan	N;FEM;SG	N;SG
planta	tanaman	planta	tanaman	N;FEM;SG	N;SG
planta	tumbuhan	planta	tumbuhan	N;FEM;SG	N;SG
planta	lantai	planta	lantai	N;FEM;SG	N;SG
planta	lantainya	planta	lantai	N;FEM;SG	N;SG
período	periode	período	periode	N;MASC;SG	N;SG
ronda	ronda	ronda	ronda	N;FEM;SG	N
ronda	ronde	ronda	ronde	N;FEM;SG	N
clase	angkatan	clase	angkatan	N;FEM;SG	N;SG
clase	kelas	clase	kelas	N;FEM;SG	N;SG
especialmente	terutama	especialmente	terutama	ADV	ADV;RL;SG
especialmente	khususnya	especialmente	khususnya	ADV	ADV
especialmente	terutama	especialmente	terutama	ADV	ADV;RL;SG
especialmente	khususnya	especialmente	khususnya	ADV	ADV
especialmente	terutama	especialmente	terutama	ADV	ADV;RL;SG
oficina	biro	oficina	biro	N;FEM;SG	N;SG
oficina	perkantoran	oficina	perkantoran	N;FEM;SG	N;SG
oficina	kantor	oficina	kantor	N;FEM;SG	N;SG
oficina	kantoran	oficina	kantoran	N;FEM;SG	N;SG
pasó	berlalu	pasar	berlalu	V;IND;SG;3;PST;FIN	V;SG;ACT
pasó	dilewati	pasar	dilewati	V;IND;SG;3;PST;FIN	V;SG;PASS
pasó	lulus	pasar	lulus	V;IND;SG;3;PST;FIN	V;SG
pasó	terjadi	pasar	terjadi	V;IND;SG;3;PST;FIN	V;SG;PASS
longitud	bujur	longitud	bujur	N;FEM;SG	N;SG
arquitectura	arsitektur	arquitectura	arsitektur	N;FEM;SG	N;SG
creación	pembuatan	creación	penbuatan	N;FEM;SG	N;SG
creación	ciptaan	creación	ciptaan	N;FEM;SG	N;SG
creación	penciptaan	creación	penciptaan	N;FEM;SG	N;SG
creación	kreasi	creación	kreasi	N;FEM;SG	N;SG;ACT
barrio	lingkungan	barrio	lingkungan	N;MASC;SG	N;SG
barrio	lingkungan	barrio	lingkungan	N;MASC;SG	N;SG
argentino	argentina	argentino	argentina	N;MASC;SG	N;SG
argentino	argentina	argentino	argentina	N;MASC;SG	N;SG
novela	novel	novela	novel	N;FEM;SG	N
razas	trah	raza	trah	N;FEM;PL	N
academia	akademi	academia	akademi	N;FEM;SG	N;SG
academia	akademisi	academia	akademisi	N;FEM;SG	N;SG
jefe	ketua	jefe	ketua	N;MASC;SG	N;SG
jefe	kepala	jefe	kepala	N;MASC;SG	N;SG
defensa	pembela	defensa	penbela	N;SG	N;SG
defensa	pertahanan	defensa	pertahanan	N;SG	N;SG
defensa	pembela	defensa	penbela	N;SG	N;SG
defensa	pertahanan	defensa	pertahanan	N;SG	N;SG
honor	kehormatan	honor	kehormatan	N;MASC;SG	N;SG
honor	kehormatan	honor	kehormatan	N;MASC;SG	N;SG
incluye	termasuk	incluir	termasuk	V;IND;SG;3;PRS;FIN	V
incluye	sertakan	incluir	sertakan	V;IND;SG;3;PRS;FIN	V
incluye	cantumkan	incluir	cantumkan	V;IND;SG;3;PRS;FIN	V;SG;ACT
incluye	menyertakan	incluir	menyertakan	V;IND;SG;3;PRS;FIN	V
incluye	termasuk	incluir	termasuk	V;IND;SG;3;PRS;FIN	V
incluye	sertakan	incluir	sertakan	V;IND;SG;3;PRS;FIN	V
incluye	mencakup	incluir	mencakup	V;IND;SG;3;PRS;FIN	V;SG;ACT
incluye	menyertakan	incluir	menyertakan	V;IND;SG;3;PRS;FIN	V
amor	rpp	amor	rpp	N;MASC;SG	N;SG
amor	cinta	amor	cinta	N;MASC;SG	N;SG
fuente	sumber	fuente	sumber	N;FEM;SG	N;SG
fuente	font	fuente	font	N;FEM;SG	N
fuente	huruf	fuente	huruf	N;FEM;SG	N;SG
fuente	pancuran	fuente	pancuran	N;FEM;SG	N;SG
fuente	mancur	fuente	mancur	N;FEM;SG	N;SG
situación	status	situación	status	N;FEM;SG	N;SG
situación	situasi	situación	situasi	N;FEM;SG	N;SG
existe	ada	existir	ada	V;IND;SG;3;PRS;FIN	V;SG
ellas	mereka	él	mereka	PRO;FEM;PL;3	PRO;PL;3
ellas	mereka	él	mereka	PRO;FEM;PL;3	PRO;PL;3
ministro	menteri	ministro	menteri	N;MASC;SG	N;SG
interés	minat	interés	minat	N;MASC;SG	N;SG
texto	teks	texto	teks	N;MASC;SG	N;SG
actriz	aktris	actriz	aktris	N;FEM;SG	N;SG
persona	orang	persona	orang	N;FEM;SG	N;SG
capacidad	kapabilitas	capacidad	kapabilitas	N;FEM;SG	N;SG
capacidad	kemampuan	capacidad	kemampuan	N;FEM;SG	N;SG
capacidad	kapasitas	capacidad	kapasitas	N;FEM;SG	N;SG
capacidad	kemampuan	capacidad	kemampuan	N;FEM;SG	N;SG
capacidad	kapabilitas	capacidad	kapabilitas	N;FEM;SG	N;SG
capacidad	kemampuan	capacidad	kemampuan	N;FEM;SG	N;SG
participó	berpartisipasi	participar	berpartisipasi	V;IND;SG;3;PST;FIN	V;SG;ACT
cantidad	jumlah	cantidad	jumlah	N;FEM;SG	N;SG
cantidad	kuantitas	cantidad	kuantitas	N;FEM;SG	N;SG
cantidad	jumlah	cantidad	jumlah	N;FEM;SG	N;SG
luz	cahaya	luz	cahaya	N;FEM;SG	N;SG
luz	lampu	luz	lampu	N;FEM;SG	N;SG
baja	baja	baja	baja	N;FEM;SG	N
paz	kedamaian	paz	kedamaian	N;FEM;SG	N;SG
paz	perdamaian	paz	perdamaian	N;FEM;SG	N;SG
vuelta	pangkuan	vuelta	pangkuan	N;FEM;SG	N;SG
noche	petang	noche	petang	N;FEM;SG	N;SG
noche	sore	noche	sore	N;FEM;SG	N;SG
noche	malam	noche	malam	N;FEM;SG	N;SG
noche	malam	noche	malam	N;FEM;SG	N;SG
muestra	memperlihatkan	mostrar	menperlihatkan	V;IND;SG;3;PRS;FIN	V;SG;ACT
muestra	menunjukkan	mostrar	mentunjukkan	V;IND;SG;3;PRS;FIN	V;SG;ACT
muestra	menampilkan	mostrar	mentampilkan	V;IND;SG;3;PRS;FIN	V;SG;ACT
personal	personal	personal	personal	ADJ;SG	ADJ;SG
personal	pribadi	personal	pribadi	ADJ;SG	ADJ;SG
aeropuerto	bandara	aeropuerto	bandara	N;MASC;SG	N;SG
apoyo	dukungan	apoyo	dukungan	N;MASC;SG	N;SG
apoyo	dukung	apoyo	dukung	N;MASC;SG	N;SG;ACT
apoyo	mendukung	apoyo	mendukung	N;MASC;SG	N;SG;ACT
semana	minggu	semana	minggu	N;FEM;SG	N;SG
palacio	istana	palacio	istana	N;MASC;SG	N;SG
propia	sendiri	propio	sendiri	ADJ;FEM;SG	ADJ;SG
pacífico	damai	pacífico	damai	ADJ;MASC;SG	ADJ;SG
escritor	penulis	escritor	pentulis	N;MASC;SG	N;SG
profesor	profesor	profesor	profesor	N;MASC;SG	N;SG
profesor	professor	profesor	professor	N;MASC;SG	N
profesor	guru	profesor	guru	N;MASC;SG	N;SG
comuna	komune	comuna	komune	N;FEM;SG	N
diseño	disain	diseño	disain	N;MASC;SG	N;SG
diseño	design	diseño	design	N;MASC;SG	N;SG
diseño	desain	diseño	desain	N;MASC;SG	N;SG
negro	hitam	negro	hitam	ADJ;MASC;SG	ADJ;SG
camino	jalur	camino	jalur	N;MASC;SG	N;SG
camino	jalan	camino	jalan	N;MASC;SG	N;SG;ACT
ayuda	bantu	ayuda	bantu	N;FEM;SG	N;SG;ACT
ayuda	bantuan	ayuda	bantuan	N;FEM;SG	N;SG
causa	penyebab	causa	pensebab	N;FEM;SG	N;SG
causa	penyebabnya	causa	pensebab	N;FEM;SG	N;SG
causa	penyebab	causa	pensebab	N;FEM;SG	N;SG
horario	jadwal	horario	jadwal	N;MASC;SG	N;SG
horario	jam	horario	jam	N;MASC;SG	N;SG
horario	jadwal	horario	jadwal	N;MASC;SG	N;SG
tamaño	ukuran	tamaño	ukuran	N;MASC;SG	N;SG
principio	prinsip	principio	prinsip	N;MASC;SG	N;SG
principio	prinsipnya	principio	prinsipnya	N;MASC;SG	N;SG
periodo	periode	periodo	periode	N;MASC;SG	N;SG
nacimiento	kelahiran	nacimiento	kelahiran	N;MASC;SG	N;SG
etapa	fase	etapa	fase	N;FEM;SG	N
etapa	pentas	etapa	pentas	N;FEM;SG	N
etapa	tahap	etapa	tahap	N;FEM;SG	N;SG
etapa	panggung	etapa	panggung	N;FEM;SG	N;SG
actualidad	arus	actualidad	arus	N;FEM;SG	N;SG
actualidad	topikal	actualidad	topikal	N;FEM;SG	N
pequeño	kecil	pequeño	kecil	ADJ;MASC;SG	ADJ;SG
pequeño	kecil	pequeño	kecil	ADJ;MASC;SG	ADJ;SG
pequeño	kecil	pequeño	kecil	ADJ;MASC;SG	ADJ;SG
pequeño	mungil	pequeño	mungil	ADJ;MASC;SG	ADJ;SG
única	unik	único	unik	ADJ;FEM;SG	ADJ;SG
ediciones	sunting	edición	sunting	N;FEM;PL	N
ediciones	penyuntingan	edición	penyuntingan	N;FEM;PL	N
ediciones	suntingan	edición	suntingan	N;FEM;PL	N
debut	debut	debut	debut	N;MASC;SG	N;SG
debut	debutnya	debut	debut	N;MASC;SG	N;SG
congreso	kongres	congreso	kongres	N;MASC;SG	N;SG
guitarra	guitar	guitarra	guitar	N;FEM;SG	N
guitarra	gitar	guitarra	gitar	N;FEM;SG	N;SG
qué	apa	qué	apa	PRO;SG	PRO
partes	onderdil	parte	onderdil	N;FEM;PL	N
text	teks	text	teks	N	N;SG
lengua	lidah	lengua	lidah	N;FEM;SG	N;SG
lengua	bahasa	lengua	bahasa	N;FEM;SG	N;SG
torre	tower	torre	tower	N;FEM;SG	N
torre	menara	torre	menara	N;FEM;SG	N;SG
dado	diberikan	dar	diberikan	V;MASC;SG;PST;V.PTCP	V;SG;PASS
dado	diberi	dar	diberi	V;MASC;SG;PST;V.PTCP	V;SG;PASS
sencillo	simple	sencillo	simple	ADJ;MASC;SG	ADJ
sencillo	simpel	sencillo	simpel	ADJ;MASC;SG	ADJ;SG
sencillo	sederhana	sencillo	sederhana	ADJ;MASC;SG	ADJ;SG
sencillo	tunggal	sencillo	tunggal	ADJ;MASC;SG	ADJ;SG
sencillo	gampang	sencillo	gampang	ADJ;MASC;SG	ADJ;SG
sencillo	mudah	sencillo	mudah	ADJ;MASC;SG	ADJ;SG
participación	keterlibatan	participación	keterlibatan	N;FEM;SG	N;SG
participación	keterlibatannya	participación	keterlibatan	N;FEM;SG	N;SG
participación	partisipasi	participación	partisipasi	N;FEM;SG	N;SG
fuerte	tegar	fuerte	tegar	ADJ;SG	ADJ;SG
fuerte	kuat	fuerte	kuat	ADJ;SG	ADJ;SG
jugadores	gamers	jugador	gamers	N;MASC;PL	N
seguridad	satpam	seguridad	satpam	N;FEM;SG	N;SG
seguridad	sekuriti	seguridad	sekuriti	N;FEM;SG	N
seguridad	keamanan	seguridad	keamanan	N;FEM;SG	N;SG
seguridad	keselamatan	seguridad	keselamatan	N;FEM;SG	N;SG
seguridad	keamanan	seguridad	keamanan	N;FEM;SG	N;SG
administración	manajemen	administración	manajemen	N;FEM;SG	N;SG
administración	pengelolaan	administración	penkelolaan	N;FEM;SG	N;SG
administración	administrasi	administración	administrasi	N;FEM;SG	N;SG
