もの	saker	もの	sak	N	N;NOM;INDF;MASC+FEM;PL
戦争	wars	戦争	wars	N	N;NOM;INDF;MASC+FEM;SG
部分	delen	部分	del	N	N;NOM;DEF;MASC+FEM;SG
部分	del	部分	del	N	N;NOM;INDF;MASC+FEM;SG
番号	tal	番号	tal	N	N;NOM;INDF;NEUT;SG
番号	antal	番号	antal	N	N;NOM;INDF;NEUT;SG
番号	nummer	番号	nummer	N	N;NOM;INDF;NEUT;SG
当初	inledningsvis	当初	inledningsvis	N	N;NOM;INDF;MASC+FEM;SG
期間	löptid	期間	löptid	N	N;NOM;INDF;MASC+FEM;SG
期間	längd	期間	längd	N	N;NOM;INDF;MASC+FEM;SG
期間	varaktighet	期間	varaktighet	N	N;NOM;INDF;MASC+FEM;SG
期間	perioden	期間	period	N	N;NOM;DEF;MASC+FEM;SG
期間	period	期間	period	N	N;NOM;INDF;MASC+FEM;SG
期間	tidsperiod	期間	tidsperiod	N	N;NOM;INDF;MASC+FEM;SG
場所	ställe	場所	ställe	N	N;NOM;INDF;NEUT;SG
場所	place	場所	place	N	N;NOM;INDF;NEUT;SG
場所	plats	場所	plats	N	N;NOM;INDF;MASC+FEM;SG
場所	platsen	場所	plats	N	N;NOM;DEF;MASC+FEM;SG
場所	läge	場所	läge	N	N;NOM;INDF;NEUT;SG
場所	plats	場所	plats	N	N;NOM;INDF;MASC+FEM;SG
場所	platser	場所	plats	N	N;NOM;INDF;MASC+FEM;PL
場所	ställen	場所	ställe	N	N;NOM;INDF;NEUT;PL
技術	technology	技術	technology	N	N;NOM;INDF;MASC+FEM;SG
技術	tekniken	技術	teknik	N	N;NOM;DEF;MASC+FEM;SG
技術	teknik	技術	teknik	N	N;NOM;INDF;MASC+FEM;SG
技術	teknologi	技術	teknologi	N	N;NOM;INDF;MASC+FEM;SG
海軍	flotta	海軍	flotta	N	N;NOM;INDF;MASC+FEM;SG
海軍	navy	海軍	navy	N	N;NOM;INDF;NEUT;SG
海軍	flottan	海軍	flottan	N	N;NOM;DEF;MASC+FEM;SG
海軍	marinen	海軍	marin	N	N;NOM;DEF;MASC+FEM;SG
リンク	länka	リンク	länka	V	V;IMP;FIN;ACT
リンク	anknyter	リンク	anknyta	V	V;IND;PRS;FIN;ACT
道路	vägar	道路	väg	N	N;NOM;INDF;MASC+FEM;PL
道路	landsväg	道路	landsväg	N	N;NOM;INDF;MASC+FEM;SG
道路	road	道路	road	N	N;NOM;INDF;MASC+FEM;SG
道路	väg	道路	väg	N	N;NOM;INDF;MASC+FEM;SG
道路	vägen	道路	väg	N	N;NOM;DEF;MASC+FEM;SG
システム	systemet	システム	system	N	N;NOM;DEF;NEUT;SG
システム	system	システム	system	N	N;NOM;INDF;NEUT;SG
システム	system	システム	system	N	N;NOM;INDF;NEUT;SG
システム	systems	システム	system	N	N;NOM;INDF;NEUT;SG
モデル	modeller	モデル	modell	N	N;NOM;INDF;MASC+FEM;PL
モデル	modellerna	モデル	modell	N	N;NOM;DEF;MASC+FEM;PL
モデル	förlagor	モデル	förlaga	N	N;NOM;INDF;MASC+FEM;PL
モデル	modellen	モデル	modell	N	N;NOM;DEF;MASC+FEM;SG
モデル	förebild	モデル	förebild	N	N;NOM;INDF;MASC+FEM;SG
モデル	model	モデル	model	N	N;NOM;INDF;MASC+FEM;SG
モデル	förlaga	モデル	förlaga	N	N;NOM;INDF;MASC+FEM;SG
モデル	modell	モデル	modell	N	N;NOM;INDF;MASC+FEM;SG
対応	korrespondens	対応	korrespond	N	N;NOM;INDF;MASC+FEM;SG
列車	tåget	列車	tågen	N	N;NOM;DEF;NEUT;SG
列車	train	列車	train	N	N;NOM;INDF;MASC+FEM;SG
列車	tåg	列車	tåg	N	N;NOM;INDF;NEUT;SG
列車	tågen	列車	tågen	N	N;NOM;DEF;NEUT;PL
列車	tåg	列車	tåg	N	N;NOM;INDF;NEUT;SG
科学	vetenskap	科学	vetenskap	N	N;NOM;INDF;MASC+FEM;SG
科学	naturvetenskap	科学	naturvetenskap	N	N;NOM;INDF;MASC+FEM;SG
科学	vetenskapen	科学	vetenskap	N	N;NOM;DEF;MASC+FEM;SG
理由	anledningar	理由	anledning	N	N;NOM;INDF;MASC+FEM;PL
理由	orsaker	理由	orsak	N	N;NOM;INDF;MASC+FEM;PL
理由	skäl	理由	skäl	N	N;NOM;INDF;NEUT;SG
理由	anledning	理由	anledning	N	N;NOM;INDF;MASC+FEM;SG
理由	förnuft	理由	förnuft	N	N;NOM;INDF;NEUT;SG
理由	skäl	理由	skäl	N	N;NOM;INDF;NEUT;SG
理由	orsak	理由	orsak	N	N;NOM;INDF;MASC+FEM;SG
そして	och	そして	och	CONJ	CONJ
一	en	一	en	NUM	NUM;NOM;INDF;MASC+FEM;SG
一	ett	一	en	NUM	NUM;NOM;INDF;NEUT;SG
ブロック	kvarter	ブロック	kvarter	N	N;NOM;INDF;NEUT;PL
ブロック	blockeringar	ブロック	blockering	N	N;NOM;INDF;MASC+FEM;PL
ブロック	block	ブロック	block	N	N;NOM;INDF;NEUT;SG
ブロック	blocket	ブロック	block	N	N;NOM;DEF;NEUT;SG
ブロック	blockering	ブロック	blockering	N	N;NOM;INDF;MASC+FEM;SG
ブロック	block	ブロック	block	N	N;NOM;INDF;NEUT;SG
車両	fordon	車両	fordon	N	N;NOM;INDF;NEUT;PL
車両	fordon	車両	fordon	N	N;NOM;INDF;NEUT;PL
車両	fordonets	車両	fordon	N	N;GEN;DEF;NEUT;SG
車両	fordonet	車両	fordon	N	N;NOM;DEF;NEUT;SG
自動車	bil	自動車	bil	N	N;NOM;INDF;MASC+FEM;SG
自動車	bil	自動車	bil	N	N;NOM;INDF;MASC+FEM;SG
人口	populationer	人口	population	N	N;NOM;INDF;MASC+FEM;PL
人口	befolkningar	人口	befolkning	N	N;NOM;INDF;MASC+FEM;PL
人口	populationen	人口	population	N	N;NOM;DEF;MASC+FEM;SG
人口	befolkning	人口	befolkning	N	N;NOM;INDF;MASC+FEM;SG
人口	befolkningen	人口	befolkning	N	N;NOM;DEF;MASC+FEM;SG
人口	folkmängd	人口	folkmängd	N	N;NOM;INDF;MASC+FEM;SG
人口	population	人口	population	N	N;NOM;INDF;MASC+FEM;SG
特に	särskilt	特に	särskilt	ADV	ADV
特に	speciellt	特に	speciell	ADV	ADV
特に	särskilt	特に	särskilt	ADV	ADV
営業	affärsverksamhet	営業	affärsverksamhet	N	N;NOM;INDF;MASC+FEM;SG
営業	affärer	営業	affär	N	N;NOM;INDF;MASC+FEM;PL
営業	business	営業	business	N	N;NOM;INDF;NEUT;SG
営業	företag	営業	företag	N	N;NOM;INDF;NEUT;PL
営業	näringsliv	営業	näringsliv	N	N;NOM;INDF;NEUT;SG
新聞	tidningen	新聞	tidning	N	N;NOM;DEF;MASC+FEM;SG
新聞	tidningspapper	新聞	tidningspapper	N	N;NOM;INDF;NEUT;PL
新聞	tidning	新聞	tidning	N	N;NOM;INDF;MASC+FEM;SG
新聞	dagstidning	新聞	dagstidning	N	N;NOM;INDF;MASC+FEM;SG
新聞	dagstidningar	新聞	dagstidning	N	N;NOM;INDF;MASC+FEM;PL
新聞	tidningar	新聞	tidning	N	N;NOM;INDF;MASC+FEM;PL
連続	kontinuerlig	連続	kontinuerlig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
連続	kontinuerliga	連続	kontinuerlig	ADJ	ADJ;NOM;PL
連続	fortlöpande	連続	fortlöpande	ADJ	ADJ;NOM;PRS;V.PTCP
政府	regering	政府	regering	N	N;NOM;INDF;MASC+FEM;SG
政府	regeringen	政府	regering	N	N;NOM;DEF;MASC+FEM;SG
構成	strukturera	構成	strukturera	V	V;IMP;FIN;ACT
最大	maximum	最大	maximum	N	N;NOM;INDF;NEUT;SG
キャラクター	karaktär	キャラクター	karaktär	N	N;NOM;INDF;MASC+FEM;SG
キャラクター	tecken	キャラクター	tecken	N	N;NOM;INDF;NEUT;SG
キャラクター	rollfigur	キャラクター	rollfigur	N	N;NOM;INDF;MASC+FEM;SG
キャラクター	tecken	キャラクター	tecken	N	N;NOM;INDF;NEUT;SG
キャラクター	figurer	キャラクター	figur	N	N;NOM;INDF;MASC+FEM;PL
キャラクター	karaktärer	キャラクター	karaktär	N	N;NOM;INDF;MASC+FEM;PL
小説	novell	小説	novell	N	N;NOM;INDF;MASC+FEM;SG
小説	romanen	小説	roman	N	N;NOM;DEF;MASC+FEM;SG
小説	roman	小説	roman	N	N;NOM;INDF;MASC+FEM;SG
小説	romaner	小説	roman	N	N;NOM;INDF;MASC+FEM;PL
小説	noveller	小説	novell	N	N;NOM;INDF;MASC+FEM;PL
機関	organen	機関	organ	N	N;NOM;DEF;NEUT;PL
機関	organ	機関	organ	N	N;NOM;INDF;NEUT;SG
機関	institution	機関	institution	N	N;NOM;INDF;MASC+FEM;SG
機関	institutionen	機関	institution	N	N;NOM;DEF;MASC+FEM;SG
機関	institutioner	機関	institution	N	N;NOM;INDF;MASC+FEM;PL
機関	institut	機関	institut	N	N;NOM;INDF;NEUT;SG
機関	institutionerna	機関	institution	N	N;NOM;DEF;MASC+FEM;PL
参照	referera	参照	referera	V	V;IMP;FIN;ACT
メンバー	medlem	メンバー	medlem	N	N;NOM;INDF;MASC+FEM;SG
メンバー	medlemmen	メンバー	medlem	N	N;NOM;DEF;MASC+FEM;SG
メンバー	ledamot	メンバー	ledamot	N	N;NOM;INDF;MASC+FEM;SG
メンバー	medlemmars	メンバー	medlem	N	N;GEN;INDF;MASC+FEM;PL
メンバー	medlemmarna	メンバー	medlem	N	N;NOM;DEF;MASC+FEM;PL
メンバー	medlemmar	メンバー	medlem	N	N;NOM;INDF;MASC+FEM;PL
メンバー	ledamöter	メンバー	ledamot	N	N;NOM;INDF;MASC+FEM;PL
発行	utgivande	発行	utgivande	N	N;NOM;INDF;NEUT;SG
発行	utgivande	発行	utgivande	N	N;NOM;INDF;NEUT;SG
発行	utgivning	発行	utgivning	N	N;NOM;INDF;MASC+FEM;SG
発行	emission	発行	emission	N	N;NOM;INDF;MASC+FEM;SG
発行	emission	発行	emission	N	N;NOM;INDF;MASC+FEM;SG
画像	avbildningar	画像	avbildning	N	N;NOM;INDF;MASC+FEM;PL
画像	bilder	画像	bild	N	N;NOM;INDF;MASC+FEM;PL
画像	bilden	画像	bild	N	N;NOM;DEF;MASC+FEM;SG
画像	bild	画像	bild	N	N;NOM;INDF;MASC+FEM;SG
画像	avbild	画像	avbild	N	N;NOM;INDF;MASC+FEM;SG
画像	bilden	画像	bild	N	N;NOM;DEF;MASC+FEM;SG
画像	image	画像	image	N	N;NOM;INDF;MASC+FEM;SG
画像	bild	画像	bild	N	N;NOM;INDF;MASC+FEM;SG
状態	stat	状態	stat	N	N;NOM;INDF;MASC+FEM;SG
状態	delstat	状態	delstad	N	N;NOM;INDF;MASC+FEM;SG
状態	skick	状態	skick	N	N;NOM;INDF;NEUT;SG
状態	villkor	状態	villkor	N	N;NOM;INDF;NEUT;PL
名称	valör	名称	valör	N	N;NOM;INDF;MASC+FEM;SG
名称	benämning	名称	benämning	N	N;NOM;INDF;MASC+FEM;SG
名称	namn	名称	namn	N	N;NOM;INDF;NEUT;SG
名称	name	名称	name	N	N;NOM;INDF;NEUT;SG
名称	namn	名称	namn	N	N;NOM;INDF;NEUT;SG
ダム	dam	ダム	dam	N	N;NOM;INDF;MASC+FEM;SG
ダム	dammen	ダム	damm	N	N;NOM;DEF;MASC+FEM;SG
ダム	damm	ダム	damm	N	N;NOM;INDF;MASC+FEM;SG
ホーム	hem	ホーム	hem	N	N;NOM;INDF;NEUT;SG
ホーム	hemmet	ホーム	hem	N	N;NOM;DEF;NEUT;SG
ホーム	home	ホーム	home	N	N;NOM;INDF;NEUT;SG
投稿	publicera	投稿	publicera	V	V;IMP;FIN;ACT
投稿	publicerar	投稿	publicera	V	V;IND;PRS;FIN;ACT
名前	namn	名前	namn	N	N;NOM;INDF;NEUT;SG
名前	name	名前	name	N	N;NOM;INDF;NEUT;SG
名前	namn	名前	namn	N	N;NOM;INDF;NEUT;SG
施設	anläggningar	施設	anläggning	N	N;NOM;INDF;MASC+FEM;PL
施設	faciliteter	施設	facilitet	N	N;NOM;INDF;MASC+FEM;PL
施設	institution	施設	institution	N	N;NOM;INDF;MASC+FEM;SG
施設	institutionen	施設	institution	N	N;NOM;DEF;MASC+FEM;SG
施設	anläggning	施設	anläggning	N	N;NOM;INDF;MASC+FEM;SG
製造	tillverkas	製造	tillverka	V	V;IND;PRS;FIN;PASS
独立	självständig	独立	självständig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
独立	självständiga	独立	självständig	ADJ	ADJ;NOM;PL
独立	oberoende	独立	oberoende	ADJ	ADJ;NOM;PRS;V.PTCP
独立	självständigt	独立	självständig	ADJ	ADJ;NOM;INDF;NEUT;SG
独立	fristående	独立	fristående	ADJ	ADJ;NOM;PRS;V.PTCP
独立	oberoende	独立	oberoende	ADJ	ADJ;NOM;PRS;V.PTCP
独立	självständigt	独立	självständig	ADJ	ADJ;NOM;INDF;NEUT;SG
物語	monogatari	物語	monogatari	N	N;NOM;INDF;MASC+FEM;SG
物語	berättelse	物語	berättelse	N	N;NOM;INDF;MASC+FEM;SG
物語	händelse	物語	händelse	N	N;NOM;INDF;MASC+FEM;SG
物語	story	物語	story	N	N;NOM;INDF;MASC+FEM;SG
物語	historia	物語	historia	N	N;NOM;INDF;MASC+FEM;SG
物語	berättelse	物語	berättelse	N	N;NOM;INDF;MASC+FEM;SG
神社	helgedom	神社	helgedom	N	N;NOM;INDF;MASC+FEM;SG
企画	planering	企画	planering	N	N;NOM;INDF;MASC+FEM;SG
企業	företagsamhet	企業	företagsamhet	N	N;NOM;INDF;MASC+FEM;SG
企業	näringsliv	企業	näringsliv	N	N;NOM;INDF;NEUT;SG
企業	företag	企業	företag	N	N;NOM;INDF;NEUT;PL
企業	enterprise	企業	enterprise	N	N;NOM;INDF;NEUT;SG
航空	luftfart	航空	luftfart	N	N;NOM;INDF;MASC+FEM;SG
航空	air	航空	air	N	N;NOM;INDF;MASC+FEM;SG
航空	luft	航空	luft	N	N;NOM;INDF;MASC+FEM;SG
スーパー	super	スーパー	sup	N	N;NOM;INDF;MASC+FEM;SG
帝国	imperiet	帝国	imperi	N	N;NOM;DEF;NEUT;SG
帝国	imperium	帝国	imperium	N	N;NOM;INDF;NEUT;SG
帝国	rike	帝国	rike	N	N;NOM;INDF;NEUT;SG
帝国	empire	帝国	empire	N	N;NOM;INDF;NEUT;SG
トン	ton	トン	ton	N	N;NOM;INDF;NEUT;SG
トン	ton	トン	ton	N	N;NOM;INDF;NEUT;SG
トン	massvis	トン	massvis	N	N;NOM;INDF;MASC+FEM;SG
トン	ton	トン	ton	N	N;NOM;INDF;NEUT;SG
トン	ton	トン	ton	N	N;NOM;INDF;NEUT;SG
影響	påverka	影響	påverka	V	V;IMP;FIN;ACT
勝利	vinna	勝利	vinna	V	V;IMP;FIN;ACT
勝利	vinn	勝利	vinna	V	V;IMP;FIN;ACT
勝利	vinner	勝利	vinna	V	V;IND;PRS;FIN;ACT
勝利	segra	勝利	segra	V	V;IMP;FIN;ACT
勝利	vinna	勝利	vinna	V	V;IMP;FIN;ACT
デザイン	mönster	デザイン	mönster	N	N;NOM;INDF;NEUT;SG
デザイン	konstruktioner	デザイン	konstruktion	N	N;NOM;INDF;MASC+FEM;PL
デザイン	utformning	デザイン	utformning	N	N;NOM;INDF;MASC+FEM;SG
デザイン	konstruktion	デザイン	konstruktion	N	N;NOM;INDF;MASC+FEM;SG
デザイン	design	デザイン	desig	N	N;NOM;INDF;MASC+FEM;SG
デザイン	utformning	デザイン	utformning	N	N;NOM;INDF;MASC+FEM;SG
本社	huvudkontor	本社	huvudkontor	N	N;NOM;INDF;NEUT;SG
本社	huvudkontoret	本社	huvudkontor	N	N;NOM;DEF;NEUT;SG
本社	högkvarter	本社	högkvart	N	N;NOM;INDF;NEUT;SG
本社	högkvarteret	本社	högkvarter	N	N;NOM;DEF;NEUT;SG
人間	människa	人間	människa	N	N;NOM;INDF;MASC+FEM;SG
交通	trafik	交通	trafik	N	N;NOM;INDF;MASC+FEM;SG
交通	trafiken	交通	trafik	N	N;NOM;DEF;MASC+FEM;SG
交通	transporter	交通	transport	N	N;NOM;INDF;MASC+FEM;PL
交通	transport	交通	transport	N	N;NOM;INDF;MASC+FEM;SG
交通	transporter	交通	transport	N	N;NOM;INDF;MASC+FEM;PL
交通	transport	交通	transport	N	N;NOM;INDF;MASC+FEM;SG
組織	organisation	組織	organisation	N	N;NOM;INDF;MASC+FEM;SG
組織	organisationen	組織	organisation	N	N;NOM;DEF;MASC+FEM;SG
組織	organisering	組織	organisering	N	N;NOM;INDF;MASC+FEM;SG
組織	organisation	組織	organisation	N	N;NOM;INDF;MASC+FEM;SG
組織	organisationen	組織	organisation	N	N;NOM;DEF;MASC+FEM;SG
組織	organisering	組織	organisering	N	N;NOM;INDF;MASC+FEM;SG
構造	strukturerna	構造	struktur	N	N;NOM;DEF;MASC+FEM;PL
構造	konstruktioner	構造	konstruktion	N	N;NOM;INDF;MASC+FEM;PL
構造	strukturer	構造	struktur	N	N;NOM;INDF;MASC+FEM;PL
構造	strukturen	構造	struktur	N	N;NOM;DEF;MASC+FEM;SG
構造	struktur	構造	struktur	N	N;NOM;INDF;MASC+FEM;SG
サービス	tjänster	サービス	tjänst	N	N;NOM;INDF;MASC+FEM;PL
サービス	gudstjänst	サービス	gudstjänst	N	N;NOM;INDF;MASC+FEM;SG
サービス	tjänsten	サービス	tjänst	N	N;NOM;DEF;MASC+FEM;SG
サービス	service	サービス	service	N	N;NOM;INDF;MASC+FEM;SG
サービス	tjänst	サービス	tjänst	N	N;NOM;INDF;MASC+FEM;SG
統合	konsolidera	統合	konsolidera	V	V;IMP;FIN;ACT
統合	befästa	統合	befästa	V	V;IMP;FIN;ACT
統合	sammanfoga	統合	sammanfoga	V	V;IMP;FIN;ACT
テーマ	teman	テーマ	teman	N	N;NOM;INDF;NEUT;PL
テーマ	tema	テーマ	tema	N	N;NOM;INDF;NEUT;SG
面積	area	面積	are	N	N;NOM;INDF;MASC+FEM;SG
面積	område	面積	område	N	N;NOM;INDF;NEUT;SG
面積	området	面積	område	N	N;NOM;DEF;NEUT;SG
面積	yta	面積	yta	N	N;NOM;INDF;MASC+FEM;SG
エンジン	motorns	エンジン	motor	N	N;GEN;DEF;MASC+FEM;SG
エンジン	motor	エンジン	motor	N	N;NOM;INDF;MASC+FEM;SG
エンジン	motorn	エンジン	motor	N	N;NOM;DEF;MASC+FEM;SG
エンジン	motorer	エンジン	motor	N	N;NOM;INDF;MASC+FEM;PL
ビル	räkning	ビル	räkning	N	N;NOM;INDF;MASC+FEM;SG
日本語	japanska	日本語	japansk	N	N;NOM;INDF;MASC+FEM;SG
日本語	japaner	日本語	japan	N	N;NOM;INDF;MASC+FEM;PL
設定	fälla	設定	fälla	V	V;IMP;FIN;ACT
設定	konfigurera	設定	konfigurera	V	V;IMP;FIN;ACT
設定	konfigurera	設定	konfigurera	V	V;IMP;FIN;ACT
設定	anpassa	設定	anpassa	V	V;IMP;FIN;ACT
ライブ	live	ライブ	live	N	N;NOM;INDF;NEUT;SG
含む	innehåller	含む	innehålla	V	V;IND;PRS;FIN;ACT
含む	inkluderar	含む	inkludera	V	V;IND;PRS;FIN;ACT
含む	innefattar	含む	innefatta	V	V;IND;PRS;FIN;ACT
含む	ingår	含む	ingå	V	V;IND;PRS;FIN;ACT
含む	inbegriper	含む	inbegripa	V	V;IND;PRS;FIN;ACT
専門	expertis	専門	expertis	N	N;NOM;INDF;MASC+FEM;SG
専門	sakkunskap	専門	sakkunskap	N	N;NOM;INDF;MASC+FEM;SG
機能	funktion	機能	funktion	N	N;NOM;INDF;MASC+FEM;SG
機能	funktionen	機能	funktion	N	N;NOM;DEF;MASC+FEM;SG
機能	befattning	機能	befattning	N	N;NOM;INDF;MASC+FEM;SG
機能	funktioner	機能	funktion	N	N;NOM;INDF;MASC+FEM;PL
機能	funktionen	機能	funktion	N	N;NOM;DEF;MASC+FEM;SG
機能	funktionalitet	機能	funktionalitet	N	N;NOM;INDF;MASC+FEM;SG
身長	höjden	身長	höjd	N	N;NOM;DEF;MASC+FEM;SG
身長	längd	身長	längd	N	N;NOM;INDF;MASC+FEM;SG
所在	platser	所在	plats	N	N;NOM;INDF;MASC+FEM;PL
所在	platsen	所在	plats	N	N;NOM;DEF;MASC+FEM;SG
所在	läge	所在	läge	N	N;NOM;INDF;NEUT;SG
所在	plats	所在	plats	N	N;NOM;INDF;MASC+FEM;SG
運転	köra	運転	köra	V	V;IMP;FIN;ACT
運転	kör	運転	köra	V	V;IMP;FIN;ACT
写真	photo	写真	photo	N	N;NOM;INDF;MASC+FEM;SG
写真	foto	写真	foto	N	N;NOM;INDF;NEUT;SG
写真	fotografering	写真	fotografering	N	N;NOM;INDF;MASC+FEM;SG
写真	fotografi	写真	fotografi	N	N;NOM;INDF;NEUT;SG
写真	foto	写真	foto	N	N;NOM;INDF;NEUT;SG
写真	fotografi	写真	fotografi	N	N;NOM;INDF;NEUT;SG
写真	bilden	写真	bild	N	N;NOM;DEF;MASC+FEM;SG
写真	bild	写真	bild	N	N;NOM;INDF;MASC+FEM;SG
書店	bokhandel	書店	bokhandel	N	N;NOM;INDF;MASC+FEM;SG
書店	bokhandeln	書店	bokhandel	N	N;NOM;DEF;MASC+FEM;SG
高い	höga	高い	hög	ADJ	ADJ;NOM;PL
高い	hög	高い	hög	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
高い	högt	高い	hög	ADJ	ADJ;NOM;INDF;NEUT;SG
高い	lång	高い	lång	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
高い	dyra	高い	dyr	ADJ	ADJ;NOM;PL
高い	dyr	高い	dy	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
高い	dyrt	高い	dyr	ADJ	ADJ;NOM;INDF;NEUT;SG
宇宙	universum	宇宙	universum	N	N;NOM;INDF;NEUT;SG
管理	hantera	管理	hantera	V	V;IMP;FIN;ACT
バー	stång	バー	stång	N	N;NOM;INDF;MASC+FEM;SG
バー	galler	バー	galler	N	N;NOM;INDF;NEUT;SG
バー	bars	バー	bars	N	N;NOM;INDF;NEUT;SG
バー	barer	バー	bar	N	N;NOM;INDF;MASC+FEM;PL
バー	bar	バー	ba	N	N;NOM;INDF;NEUT;SG
部隊	trupp	部隊	trupp	N	N;NOM;INDF;MASC+FEM;SG
公園	parken	公園	park	N	N;NOM;DEF;MASC+FEM;SG
公園	park	公園	park	N	N;NOM;INDF;MASC+FEM;SG
公園	stadsparken	公園	stadspark	N	N;NOM;DEF;MASC+FEM;SG
公園	parker	公園	park	N	N;NOM;INDF;MASC+FEM;PL
公園	parks	公園	park	N	N;NOM;INDF;MASC+FEM;SG
スポーツ	sporten	スポーツ	sport	N	N;NOM;DEF;MASC+FEM;SG
スポーツ	sport	スポーツ	sport	N	N;NOM;INDF;MASC+FEM;SG
スポーツ	idrott	スポーツ	idrott	N	N;NOM;INDF;MASC+FEM;SG
スポーツ	idrotten	スポーツ	idrott	N	N;NOM;DEF;MASC+FEM;SG
スポーツ	sporter	スポーツ	sport	N	N;NOM;INDF;MASC+FEM;PL
スポーツ	sport	スポーツ	sport	N	N;NOM;INDF;MASC+FEM;SG
スポーツ	idrott	スポーツ	idrott	N	N;NOM;INDF;MASC+FEM;SG
スポーツ	sports	スポーツ	sport	N	N;NOM;INDF;MASC+FEM;SG
脚本	manus	脚本	manus	N	N;NOM;INDF;NEUT;SG
脚本	manus	脚本	manus	N	N;NOM;INDF;NEUT;SG
脚本	skript	脚本	skript	N	N;NOM;INDF;NEUT;SG
目的	mål	目的	mål	N	N;NOM;INDF;NEUT;SG
目的	syften	目的	syfte	N	N;NOM;INDF;NEUT;PL
目的	målsättningar	目的	målsättning	N	N;NOM;INDF;MASC+FEM;PL
目的	syften	目的	syfte	N	N;NOM;INDF;NEUT;PL
目的	syfte	目的	syfte	N	N;NOM;INDF;NEUT;SG
目的	ändamål	目的	ändamål	N	N;NOM;INDF;NEUT;SG
目的	målsättning	目的	målsättning	N	N;NOM;INDF;MASC+FEM;SG
目的	objektiv	目的	objektiv	N	N;NOM;INDF;MASC+FEM;SG
カード	cards	カード	card	N	N;NOM;INDF;NEUT;SG
カード	kortspel	カード	kortspel	N	N;NOM;INDF;NEUT;SG
カード	kortet	カード	kort	N	N;NOM;DEF;NEUT;SG
基本	grundprinciper	基本	grundprincip	N	N;NOM;INDF;MASC+FEM;PL
基本	grundprinciperna	基本	grundprincip	N	N;NOM;DEF;MASC+FEM;PL
基本	grunderna	基本	grund	N	N;NOM;DEF;MASC+FEM;PL
基本	basics	基本	basics	N	N;NOM;INDF;MASC+FEM;SG
基本	basic	基本	basic	N	N;NOM;INDF;MASC+FEM;SG
女優	skådespelerskor	女優	skådespelerska	N	N;NOM;INDF;MASC+FEM;PL
女優	aktris	女優	aktris	N	N;NOM;INDF;MASC+FEM;SG
女優	skådespelerska	女優	skådespelersk	N	N;NOM;INDF;MASC+FEM;SG
不明	okända	不明	okänd	ADJ	ADJ;NOM;PL;PST;V.PTCP
不明	okänd	不明	okänd	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
不明	okänt	不明	okän	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
タイトル	rubriker	タイトル	rubrik	N	N;NOM;INDF;MASC+FEM;PL
タイトル	titlar	タイトル	titla	N	N;NOM;INDF;MASC+FEM;PL
タイトル	avd	タイトル	avd	N	N
タイトル	avdelning	タイトル	avdelning	N	N;NOM;INDF;MASC+FEM;SG
タイトル	titel	タイトル	titel	N	N;NOM;INDF;MASC+FEM;SG
タイトル	rubrik	タイトル	rubrik	N	N;NOM;INDF;MASC+FEM;SG
政治	politik	政治	politik	N	N;NOM;INDF;MASC+FEM;SG
政治	politiker	政治	politik	N	N;NOM;INDF;MASC+FEM;PL
電気	el	電気	el	N	N;NOM;INDF;NEUT;SG
電気	elektricitet	電気	elektricitet	N	N;NOM;INDF;MASC+FEM;SG
電気	electric	電気	electric	N	N;NOM;INDF;NEUT;SG
警察	polis	警察	polis	N	N;NOM;INDF;MASC+FEM;SG
警察	poliser	警察	polis	N	N;NOM;INDF;MASC+FEM;PL
警察	polisen	警察	polis	N	N;NOM;DEF;MASC+FEM;SG
作成	skapa	作成	skapa	V	V;IMP;FIN;ACT
作成	skapar	作成	skapa	V	V;IND;PRS;FIN;ACT
作成	skapade	作成	skapa	V	V;IND;PST;FIN;ACT
作成	skapats	作成	skapa	V	V;V.CVB;PASS
作成	skapades	作成	skapa	V	V;IND;PST;FIN;PASS
ガン	pistol	ガン	pistol	N	N;NOM;INDF;MASC+FEM;SG
ガン	gun	ガン	gun	N	N;NOM;INDF;MASC+FEM;SG
スター	stjärnan	スター	stjärna	N	N;NOM;DEF;MASC+FEM;SG
スター	stjärna	スター	stjärna	N	N;NOM;INDF;MASC+FEM;SG
スター	star	スター	star	N	N;NOM;INDF;MASC+FEM;SG
自由	gratis	自由	gratis	ADJ	ADJ;NOM
自由	fri	自由	fri	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
自由	ledig	自由	ledig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
自由	fria	自由	fri	ADJ	ADJ;NOM;PL
陸軍	arméns	陸軍	arm	N	N;GEN;INDF;MASC+FEM;SG
陸軍	arme	陸軍	arm	N	N;NOM;INDF;MASC+FEM;SG
陸軍	armén	陸軍	arm	N	N;NOM;DEF;MASC+FEM;SG
陸軍	army	陸軍	army	N	N;NOM;INDF;MASC+FEM;SG
陸軍	armé	陸軍	arm	N	N;NOM;INDF;MASC+FEM;SG
表示	visa	表示	visa	V	V;IMP;FIN;ACT
