categoría	kategori	categoría	kategori	N;FEM;SG	N;INDF;MASC+FEM;SG
earth	jord	earth	jord	N	N;INDF;MASC+FEM;SG
earth	jordens	earth	jord	N	N;GEN;DEF;MASC+FEM;SG
están	er	estar	være	V;IND;PL;3;PRS;FIN	V;IND;PRS;FIN;ACT
división	afdeling	división	afdeling	N;FEM;SG	N;INDF;MASC+FEM;SG
división	opdeling	división	opdeling	N;FEM;SG	N;INDF;MASC+FEM;SG
división	division	división	division	N;FEM;SG	N;INDF;MASC+FEM;SG
división	hovedgruppe	división	hovedgruppe	N;FEM;SG	N;INDF;MASC+FEM;SG
canción	sang	canción	sang	N;FEM;SG	N;INDF;MASC+FEM;SG
fecha	date	fecha	date	N;FEM;SG	N;INDF;MASC+FEM;SG
fecha	dato	fecha	dato	N;FEM;SG	N;INDF;MASC+FEM;SG
república	republik	república	republik	N;FEM;SG	N;INDF;MASC+FEM;SG
república	republikken	república	republik	N;FEM;SG	N;DEF;MASC+FEM;SG
trabajo	jobbet	trabajo	job	N;MASC;SG	N;DEF;NEUT;SG
trabajo	job	trabajo	job	N;MASC;SG	N;INDF;NEUT;SG
trabajo	arbejde	trabajo	arbejde	N;MASC;SG	N;INDF;NEUT;SG
trabajo	arbejdet	trabajo	arbejde	N;MASC;SG	N;DEF;NEUT;SG
especie	art	especie	art	N;FEM;SG	N;INDF;MASC+FEM;SG
especie	dyreart	especie	dyreart	N;FEM;SG	N;INDF;MASC+FEM;SG
luis	ludvig	luis	ludvig	N;MASC;SG	N;INDF;MASC+FEM;SG
luis	ludwig	luis	ludwig	N;MASC;SG	N;INDF;MASC+FEM;SG
dentro	indvendigt	dentro	indvendig	ADV	ADV
dentro	indenfor	dentro	indenfor	ADV	ADV
dentro	inde	dentro	inde	ADV	ADV
color	farve	color	farve	N;MASC;SG	N;INDF;MASC+FEM;SG
color	farve	color	farve	N;MASC;SG	N;INDF;MASC+FEM;SG
distrito	distriktet	distrito	distrikte	N;MASC;SG	N;DEF;NEUT;SG
distrito	district	distrito	district	N;MASC;SG	N;INDF;NEUT;SG
distrito	distrikt	distrito	distrikt	N;MASC;SG	N;INDF;NEUT;SG
superficie	overflade	superficie	overflad	N;FEM;SG	N;INDF;MASC+FEM;SG
superficie	overfladen	superficie	overflad	N;FEM;SG	N;DEF;MASC+FEM;SG
superficie	areal	superficie	areal	N;FEM;SG	N;INDF;NEUT;SG
superficie	område	superficie	område	N;FEM;SG	N;INDF;NEUT;SG
copa	kop	copa	kop	N;FEM;SG	N;INDF;MASC+FEM;SG
copa	pokalen	copa	pokal	N;FEM;SG	N;DEF;MASC+FEM;SG
copa	cup	copa	cup	N;FEM;SG	N;INDF;MASC+FEM;SG
línea	streg	línea	strige	N;FEM;SG	N;INDF;MASC+FEM;SG
línea	linje	línea	linje	N;FEM;SG	N;INDF;MASC+FEM;SG
línea	linie	línea	linie	N;FEM;SG	N;INDF;MASC+FEM;SG
francisco	frans	francisco	frans	N;MASC;SG	N;INDF;MASC+FEM;SG
siguiente	næste	siguiente	næste	ADJ;SG	ADJ
área	areal	área	areal	N;FEM;SG	N;INDF;NEUT;SG
área	område	área	område	N;FEM;SG	N;INDF;NEUT;SG
grandes	store	grande	stor	ADJ;PL	ADJ;PL
grandes	store	grande	stor	ADJ;PL	ADJ;PL
censo	optælling	censo	optælling	N;MASC;SG	N;INDF;MASC+FEM;SG
censo	folketælling	censo	folketælling	N;MASC;SG	N;INDF;MASC+FEM;SG
liga	league	liga	league	N;FEM;SG	N;INDF;MASC+FEM;SG
liga	ligaen	liga	liga	N;FEM;SG	N;DEF;MASC+FEM;SG
liga	liga	liga	liga	N;FEM;SG	N;INDF;MASC+FEM;SG
liga	liga	liga	liga	N;FEM;SG	N;INDF;MASC+FEM;SG
estas	disse	este	denne	PRO;FEM;PL	PRO;PL
muerte	død	muerte	død	N;FEM;SG	N;INDF;MASC+FEM;SG
muerte	døden	muerte	død	N;FEM;SG	N;DEF;MASC+FEM;SG
política	politik	política	politik	N;FEM;SG	N;INDF;MASC+FEM;SG
política	politik	política	politik	N;FEM;SG	N;INDF;MASC+FEM;SG
menos	mindre	menos	mindre	ADV	ADV;CMPR
largo	lang	largo	lang	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
buenos	gode	buen	god	ADJ;MASC;PL	ADJ;PL
hijo	søn	hijo	søn	N;MASC;SG	N;INDF;MASC+FEM;SG
hecho	færdig	hecho	færdig	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC+FEM;SG
algunas	nogle	alguno	nogen	PRO;FEM;PL	PRO;PL
carrera	karriere	carrera	karriere	N;FEM;SG	N;INDF;MASC+FEM;SG
carrera	karrieren	carrera	karriere	N;FEM;SG	N;DEF;MASC+FEM;SG
carrera	kapløb	carrera	kapløb	N;FEM;SG	N;INDF;NEUT;SG
carrera	race	carrera	race	N;FEM;SG	N;INDF;MASC+FEM;SG
carrera	kapsejlads	carrera	kapsejlads	N;FEM;SG	N;INDF;MASC+FEM;SG
pueblo	town	pueblo	town	N;MASC;SG	N;INDF;MASC+FEM;SG
pueblo	byen	pueblo	by	N;MASC;SG	N;DEF;MASC+FEM;SG
pueblo	by	pueblo	by	N;MASC;SG	N;INDF;MASC+FEM;SG
pueblo	landsbyen	pueblo	landsby	N;MASC;SG	N;DEF;MASC+FEM;SG
pueblo	landsby	pueblo	landsby	N;MASC;SG	N;INDF;MASC+FEM;SG
departamento	afdeling	departamento	afdeling	N;MASC;SG	N;INDF;MASC+FEM;SG
departamento	departement	departamento	departement	N;MASC;SG	N;INDF;NEUT;SG
departamento	afdelingen	departamento	afdeling	N;MASC;SG	N;DEF;MASC+FEM;SG
departamento	lejligheden	departamento	lejlighed	N;MASC;SG	N;DEF;MASC+FEM;SG
departamento	lejlighed	departamento	lejlighed	N;MASC;SG	N;INDF;MASC+FEM;SG
localidades	pladser	localidad	plads	N;FEM;PL	N;INDF;MASC+FEM;PL
localidades	steder	localidad	sted	N;FEM;PL	N;INDF;NEUT;PL
localidades	placeringer	localidad	placering	N;FEM;PL	N;INDF;MASC+FEM;PL
localidades	steder	localidad	sted	N;FEM;PL	N;INDF;NEUT;PL
localidades	lokaliteter	localidad	lokalitet	N;FEM;PL	N;INDF;MASC+FEM;PL
localidades	lokalområder	localidad	lokalområder	N;FEM;PL	N;INDF;NEUT;PL
localidades	lokaliteter	localidad	lokalitet	N;FEM;PL	N;INDF;MASC+FEM;PL
hizo	gjorde	hacer	gøre	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
veces	tidspunkter	vez	tidspunkt	N;FEM;PL	N;INDF;NEUT;PL
veces	gange	vez	gang	N;FEM;PL	N;INDF;MASC+FEM;PL
veces	tiderne	vez	tid	N;FEM;PL	N;DEF;MASC+FEM;PL
veces	tider	vez	tid	N;FEM;PL	N;INDF;MASC+FEM;PL
reino	kongeriget	reino	kongerig	N;MASC;SG	N;DEF;NEUT;SG
reino	kongerige	reino	kongerig	N;MASC;SG	N;INDF;NEUT;SG
central	centralt	central	centralt	ADJ;SG	ADJ;INDF;NEUT;SG
ejemplo	prøven	ejemplo	prøve	N;MASC;SG	N;DEF;MASC+FEM;SG
ejemplo	stikprøve	ejemplo	stikprøve	N;MASC;SG	N;INDF;MASC+FEM;SG
ejemplo	eksempel	ejemplo	eksempel	N;MASC;SG	N;INDF;NEUT;SG
género	genre	género	genre	N;MASC;SG	N;INDF;MASC+FEM;SG
género	køn	género	køn	N;MASC;SG	N;INDF;MASC+FEM;SG
género	slægt	género	slægge	N;MASC;SG	N;INDF;MASC+FEM;SG
padre	far	padre	far	N;MASC;SG	N;INDF;MASC+FEM;SG
padre	fader	padre	fade	N;MASC;SG	N;INDF;MASC+FEM;SG
isbn	isbn	isbn	isbn	N	N;INDF;MASC+FEM;SG
campo	landskab	campo	landskab	N;MASC;SG	N;INDF;NEUT;SG
campo	fagområde	campo	fagområde	N;MASC;SG	N;INDF;NEUT;SG
campo	felt	campo	felt	N;MASC;SG	N;INDF;NEUT;SG
campo	område	campo	område	N;MASC;SG	N;INDF;NEUT;SG
campo	marken	campo	mark	N;MASC;SG	N;DEF;MASC+FEM;SG
campo	lejren	campo	lejr	N;MASC;SG	N;DEF;MASC+FEM;SG
campo	lejr	campo	lejr	N;MASC;SG	N;INDF;MASC+FEM;SG
isla	øen	isla	ø	N;FEM;SG	N;DEF;MASC+FEM;SG
hacer	lav	hacer	lav	V;NFIN	V;IMP
hacer	foretag	hacer	foretag	V;NFIN	V;IMP
hacer	lave	hacer	lave	V;NFIN	V;NFIN;ACT
conocido	kendt	conocido	kendt	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG
conocido	bekendt	conocido	bekendt	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG
http	http	http	http	N	N;INDF;MASC+FEM;SG
países	landene	país	land	N;MASC;PL	N;DEF;NEUT;PL
países	lande	país	land	N;MASC;PL	N;INDF;NEUT;PL
frente	front	frente	front	N	N;INDF;MASC+FEM;SG
frente	pande	frente	pande	N	N;INDF;MASC+FEM;SG
frente	panden	frente	pande	N	N;DEF;MASC+FEM;SG
frente	pande	frente	pande	N	N;INDF;MASC+FEM;SG
frente	bryn	frente	bryn	N	N;INDF;MASC+FEM;SG
antonio	antonius	antonio	antonius	N;MASC;SG	N;INDF;MASC+FEM;SG
director	direktør	director	direktør	N;MASC;SG	N;INDF;MASC+FEM;SG
director	instruktør	director	instruktør	N;MASC;SG	N;INDF;MASC+FEM;SG
director	direktøren	director	direktør	N;MASC;SG	N;DEF;MASC+FEM;SG
director	bestyrelsesmedlem	director	bestyrelsesmedlem	N;MASC;SG	N;INDF;NEUT;SG
días	dage	día	dag	N;MASC;PL	N;INDF;MASC+FEM;PL
partir	afrejse	partir	afrejse	N	N;INDF;MASC+FEM;SG
versión	version	versión	version	N;FEM;SG	N;INDF;MASC+FEM;SG
versión	versionen	versión	version	N;FEM;SG	N;DEF;MASC+FEM;SG
versión	udgave	versión	udgave	N;FEM;SG	N;INDF;MASC+FEM;SG
actual	aktuel	actual	aktuel	ADJ;SG	ADJ;INDF;MASC+FEM;SG
actual	aktuelt	actual	aktuel	ADJ;SG	ADJ;INDF;NEUT;SG
actual	løbende	actual	løbende	ADJ;SG	ADJ
actual	nuværende	actual	nuværende	ADJ;SG	ADJ
momento	timing	momento	timing	N;MASC;SG	N;INDF;MASC+FEM;SG
momento	moment	momento	moment	N;MASC;SG	N;INDF;NEUT;SG
momento	øjeblik	momento	øjeblik	N;MASC;SG	N;INDF;NEUT;SG
lista	liste	lista	liste	N;FEM;SG	N;INDF;MASC+FEM;SG
lista	list	lista	list	N;FEM;SG	N;INDF;MASC+FEM;SG
densidad	densitet	densidad	densitet	N;FEM;SG	N;INDF;NEUT;SG
densidad	massefylde	densidad	massefylde	N;FEM;SG	N;INDF;MASC+FEM;SG
densidad	befolkningstæthed	densidad	befolkningstæthed	N;FEM;SG	N;INDF;MASC+FEM;SG
densidad	vægtfylde	densidad	vægtfylde	N;FEM;SG	N;INDF;MASC+FEM;SG
densidad	tæthed	densidad	tæthed	N;FEM;SG	N;INDF;MASC+FEM;SG
campeonato	mesterskabet	campeonato	mesterskab	N;MASC;SG	N;DEF;NEUT;SG
campeonato	mesterskab	campeonato	mesterskab	N;MASC;SG	N;INDF;NEUT;SG
campeonato	championship	campeonato	championship	N;MASC;SG	N;INDF;MASC+FEM;SG
tarde	sent	tarde	sent	ADV	ADV
tienen	har	tener	have	V;IND;PL;3;PRS;FIN	V;IND;PRS;FIN;ACT
tienen	have	tener	have	V;IND;PL;3;PRS;FIN	V;NFIN;ACT
ejército	militæret	ejército	militær	N;MASC;SG	N;DEF;NEUT;SG
ejército	hær	ejército	hær	N;MASC;SG	N;INDF;MASC+FEM;SG
ejército	hæren	ejército	hær	N;MASC;SG	N;DEF;MASC+FEM;SG
ejército	hærens	ejército	hær	N;MASC;SG	N;GEN;DEF;MASC+FEM;SG
ejército	army	ejército	army	N;MASC;SG	N;INDF;MASC+FEM;SG
porque	fordi	porque	fordi	CONJ	CONJ
estación	station	estación	station	N;FEM;SG	N;INDF;MASC+FEM;SG
estación	stationen	estación	station	N;FEM;SG	N;DEF;MASC+FEM;SG
observatorio	overvågningscenter	observatorio	overvågningscenter	N;MASC;SG	N;INDF;NEUT;SG
observatorio	observatoriet	observatorio	observatorium	N;MASC;SG	N;DEF;NEUT;SG
observatorio	observatorium	observatorio	observatorium	N;MASC;SG	N;INDF;NEUT;SG
desarrollo	udviklingen	desarrollo	udvikling	N;MASC;SG	N;DEF;MASC+FEM;SG
desarrollo	udvikling	desarrollo	udvikling	N;MASC;SG	N;INDF;MASC+FEM;SG
escuela	skolen	escuela	skole	N;FEM;SG	N;DEF;MASC+FEM;SG
escuela	school	escuela	school	N;FEM;SG	N;INDF;MASC+FEM;SG
escuela	skole	escuela	skole	N;FEM;SG	N;INDF;MASC+FEM;SG
programa	program	programa	program	N;MASC;SG	N;INDF;NEUT;SG
programa	programmet	programa	program	N;MASC;SG	N;DEF;NEUT;SG
programa	program	programa	program	N;MASC;SG	N;INDF;NEUT;SG
programa	arbejdsprogram	programa	arbejdsprogram	N;MASC;SG	N;INDF;NEUT;SG
información	info	información	info	N;FEM;SG	N;INDF;NEUT;SG
información	oplysning	información	oplysning	N;FEM;SG	N;INDF;MASC+FEM;SG
información	information	información	information	N;FEM;SG	N;INDF;MASC+FEM;SG
información	underretning	información	underretning	N;FEM;SG	N;INDF;MASC+FEM;SG
importante	vigtig	importante	vigtig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
importante	vigtigt	importante	vigtig	ADJ;SG	ADJ;INDF;NEUT;SG
último	sidste	último	sidste	ADJ;MASC;SG	ADJ
último	seneste	último	sen	ADJ;MASC;SG	ADJ;DEF;RL
canciones	sange	canción	sang	N;FEM;PL	N;INDF;MASC+FEM;PL
uso	brug	uso	brug	N;MASC;SG	N;INDF;MASC+FEM;SG
uso	anvendelse	uso	anvendelse	N;MASC;SG	N;INDF;MASC+FEM;SG
juegos	kampe	juego	kamp	N;MASC;PL	N;INDF;MASC+FEM;PL
localidad	lokalområde	localidad	lokalområde	N;FEM;SG	N;INDF;NEUT;SG
localidad	lokalitet	localidad	lokalitet	N;FEM;SG	N;INDF;MASC+FEM;SG
base	base	base	base	N;SG	N;INDF;MASC+FEM;SG
base	basen	base	base	N;SG	N;DEF;MASC+FEM;SG
punto	punto	punto	punto	N;MASC;SG	N;INDF;MASC+FEM;SG
punto	prik	punto	prik	N;MASC;SG	N;INDF;MASC+FEM;SG
punto	punkt	punto	punkt	N;MASC;SG	N;INDF;NEUT;SG
punto	point	punto	point	N;MASC;SG	N;INDF;NEUT;SG
posición	position	posición	position	N;FEM;SG	N;INDF;MASC+FEM;SG
posición	stilling	posición	stilling	N;FEM;SG	N;INDF;MASC+FEM;SG
posición	holdning	posición	holdning	N;FEM;SG	N;INDF;MASC+FEM;SG
alemania	værnemagten	alemania	værnemagt	N;FEM;SG	N;DEF;MASC+FEM;SG
ubicación	placering	ubicación	placering	N;FEM;SG	N;INDF;MASC+FEM;SG
ubicación	lokalisering	ubicación	lokalisering	N;FEM;SG	N;INDF;MASC+FEM;SG
ubicación	beliggenhed	ubicación	beliggenhed	N;FEM;SG	N;INDF;MASC+FEM;SG
ubicación	sted	ubicación	sted	N;FEM;SG	N;INDF;NEUT;SG
ubicación	placering	ubicación	placering	N;FEM;SG	N;INDF;MASC+FEM;SG
ubicación	lokation	ubicación	lokation	N;FEM;SG	N;INDF;MASC+FEM;SG
partidos	tændstikker	partido	tændstik	N;MASC;PL	N;INDF;MASC+FEM;PL
partidos	kampe	partido	kamp	N;MASC;PL	N;INDF;MASC+FEM;PL
grupos	grupper	grupo	gruppe	N;MASC;PL	N;INDF;MASC+FEM;PL
grupos	grupperne	grupo	gruppe	N;MASC;PL	N;DEF;MASC+FEM;PL
miembros	medlemskaber	miembro	medlemskab	N;MASC;PL	N;INDF;NEUT;PL
miembros	medlemmer	miembro	medlem	N;MASC;PL	N;INDF;NEUT;PL
miembros	medlemmerne	miembro	medlem	N;MASC;PL	N;DEF;NEUT;PL
capital	hovedstaden	capital	hovedstad	N;FEM;SG	N;DEF;MASC+FEM;SG
capital	kapitalen	capital	kapital	N;FEM;SG	N;DEF;MASC+FEM;SG
capital	hovedstad	capital	hovedstad	N;FEM;SG	N;INDF;MASC+FEM;SG
capital	kapital	capital	kapital	N;FEM;SG	N;INDF;NEUT;SG
primeros	første	primero	første	ADJ;MASC;PL	ADJ
teatro	teatret	teatro	teater	N;MASC;SG	N;DEF;NEUT;SG
teatro	teater	teatro	teater	N;MASC;SG	N;INDF;NEUT;SG
teatro	biograf	teatro	biograf	N;MASC;SG	N;INDF;MASC+FEM;SG
teatro	teatret	teatro	teater	N;MASC;SG	N;DEF;NEUT;SG
teatro	teater	teatro	teater	N;MASC;SG	N;INDF;NEUT;SG
datos	oplysninger	dato	oplysning	N;MASC;PL	N;INDF;MASC+FEM;PL
datos	data	dato	data	N;MASC;PL	N;INDF;NEUT;PL
manera	vej	manera	vej	N;FEM;SG	N;INDF;MASC+FEM;SG
manera	måde	manera	måde	N;FEM;SG	N;INDF;MASC+FEM;SG
laboratorio	laboratoriet	laboratorio	laboratorium	N;MASC;SG	N;DEF;NEUT;SG
laboratorio	laboratorium	laboratorio	laboratorium	N;MASC;SG	N;INDF;NEUT;SG
laboratorio	laboratorie	laboratorio	laboratorie	N;MASC;SG	N;INDF;NEUT;SG
laboratorio	laboratoriet	laboratorio	laboratorium	N;MASC;SG	N;DEF;NEUT;SG
laboratorio	laboratorium	laboratorio	laboratorium	N;MASC;SG	N;INDF;NEUT;SG
laboratorio	lab	laboratorio	lab	N;MASC;SG	N;INDF;NEUT;SG
laboratorio	laboratorie	laboratorio	laboratorie	N;MASC;SG	N;INDF;NEUT;SG
socorro	lindring	socorro	lindring	N;MASC;SG	N;INDF;MASC+FEM;SG
socorro	relief	socorro	relief	N;MASC;SG	N;INDF;MASC+FEM;SG
socorro	lettelse	socorro	lettelse	N;MASC;SG	N;INDF;MASC+FEM;SG
libro	bogen	libro	bog	N;MASC;SG	N;DEF;MASC+FEM;SG
libro	bog	libro	bog	N;MASC;SG	N;INDF;MASC+FEM;SG
estudios	studierne	estudio	studium	N;MASC;PL	N;DEF;NEUT;PL
estudios	undersøgelser	estudio	undersøgelse	N;MASC;PL	N;INDF;MASC+FEM;PL
estudios	studier	estudio	studi	N;MASC;PL	N;INDF;NEUT;PL
diferentes	forskellige	diferente	forskellig	ADJ;PL	ADJ;PL
diferentes	anderledes	diferente	anderledes	ADJ;PL	ADJ
nivel	niveau	nivel	niveau	N;MASC;SG	N;INDF;NEUT;SG
nivel	plan	nivel	plan	N;MASC;SG	N;INDF;MASC+FEM;SG
nivel	level	nivel	level	N;MASC;SG	N;INDF;MASC+FEM;SG
mayoría	majoritet	mayoría	majoritet	N;FEM;SG	N;INDF;MASC+FEM;SG
mayoría	flertal	mayoría	flertal	N;FEM;SG	N;INDF;NEUT;SG
mayoría	flertallet	mayoría	flertal	N;FEM;SG	N;DEF;NEUT;SG
unión	union	unión	union	N;FEM;SG	N;INDF;MASC+FEM;SG
unión	fagforening	unión	fagforening	N;FEM;SG	N;INDF;MASC+FEM;SG
unión	fagforeningen	unión	fagforening	N;FEM;SG	N;DEF;MASC+FEM;SG
unión	unionen	unión	union	N;FEM;SG	N;DEF;MASC+FEM;SG
unión	hygge	unión	hygge	N;FEM;SG	N;INDF;MASC+FEM;SG
edad	alder	edad	alder	N;FEM;SG	N;INDF;MASC+FEM;SG
edad	alderen	edad	alder	N;FEM;SG	N;DEF;MASC+FEM;SG
artículos	artikler	artículo	artikel	N;MASC;PL	N;INDF;MASC+FEM;PL
artículos	genstande	artículo	genstand	N;MASC;PL	N;INDF;MASC+FEM;PL
artículos	artiklerne	artículo	artikel	N;MASC;PL	N;DEF;MASC+FEM;PL
artículos	punkterne	artículo	punkt	N;MASC;PL	N;DEF;NEUT;PL
artículos	poster	artículo	post	N;MASC;PL	N;INDF;MASC+FEM;PL
artículos	genstande	artículo	genstand	N;MASC;PL	N;INDF;MASC+FEM;PL
artículos	punkter	artículo	punkt	N;MASC;PL	N;INDF;NEUT;PL
juego	gaming	juego	gaming	N;MASC;SG	N;INDF;MASC+FEM;SG
juego	kamp	juego	kamp	N;MASC;SG	N;INDF;MASC+FEM;SG
juego	spil	juego	spil	N;MASC;SG	N;INDF;NEUT;SG
juego	leg	juego	leg	N;MASC;SG	N;INDF;MASC+FEM;SG
juego	gambling	juego	gambling	N;MASC;SG	N;INDF;MASC+FEM;SG
juego	hasardspil	juego	hasardspil	N;MASC;SG	N;INDF;NEUT;SG
arte	kunst	arte	kunst	N;SG	N;INDF;MASC+FEM;SG
arte	art	arte	art	N;SG	N;INDF;MASC+FEM;SG
arte	kunsten	arte	kunst	N;SG	N;DEF;MASC+FEM;SG
arte	kunst	arte	kunst	N;SG	N;INDF;MASC+FEM;SG
arte	grafik	arte	grafik	N;SG	N;INDF;MASC+FEM;SG
arte	kunstværk	arte	kunstværk	N;SG	N;INDF;NEUT;SG
especies	dyrearter	especie	dyrearter	N;FEM;PL	N;INDF;NEUT;PL
especies	arter	especie	arte	N;FEM;PL	N;INDF;MASC+FEM;PL
europa	eu	europa	eu	N;FEM;SG	N;INDF;MASC+FEM;SG
estilo	stil	estilo	stil	N;MASC;SG	N;INDF;MASC+FEM;SG
estilo	styling	estilo	styling	N;MASC;SG	N;INDF;MASC+FEM;SG
cine	biografen	cine	biograf	N;MASC;SG	N;DEF;MASC+FEM;SG
cine	biograf	cine	biograf	N;MASC;SG	N;INDF;MASC+FEM;SG
cine	folie	cine	folie	N;MASC;SG	N;INDF;MASC+FEM;SG
proyecto	projekt	proyecto	projekt	N;MASC;SG	N;INDF;NEUT;SG
proyecto	project	proyecto	project	N;MASC;SG	N;INDF;MASC+FEM;SG
proyecto	projektet	proyecto	projekt	N;MASC;SG	N;DEF;NEUT;SG
center	centrum	center	centrum	N;MASC;SG	N;INDF;NEUT;SG
center	midtpunkt	center	midtpunkt	N;MASC;SG	N;INDF;NEUT;SG
center	center	center	center	N;MASC;SG	N;INDF;NEUT;SG
center	midten	center	midte	N;MASC;SG	N;DEF;MASC+FEM;SG
selección	udvælgelse	selección	udvælgelse	N;FEM;SG	N;INDF;MASC+FEM;SG
selección	markering	selección	markering	N;FEM;SG	N;INDF;MASC+FEM;SG
selección	valg	selección	valg	N;FEM;SG	N;INDF;NEUT;SG
selección	udvalg	selección	udvalg	N;FEM;SG	N;INDF;NEUT;SG
costa	kystlinje	costa	kystlinje	N;FEM;SG	N;INDF;MASC+FEM;SG
costa	kyst	costa	kyst	N;FEM;SG	N;INDF;MASC+FEM;SG
equipos	holdene	equipo	holde	N;MASC;PL	N;DEF;MASC+FEM;PL
equipos	teams	equipo	teams	N;MASC;PL	N;INDF;NEUT;PL
origen	oprindelse	origen	oprindelse	N;MASC;SG	N;INDF;MASC+FEM;SG
origen	oprindelsessted	origen	oprindelsessted	N;MASC;SG	N;INDF;MASC+FEM;SG
origen	kilde	origen	kilde	N;MASC;SG	N;INDF;MASC+FEM;SG
origen	oprindelse	origen	oprindelse	N;MASC;SG	N;INDF;MASC+FEM;SG
código	kode	código	kode	N;MASC;SG	N;INDF;MASC+FEM;SG
código	koden	código	koden	N;MASC;SG	N;DEF;MASC+FEM;SG
museo	museum	museo	museum	N;MASC;SG	N;INDF;NEUT;SG
museo	museet	museo	museum	N;MASC;SG	N;DEF;NEUT;SG
puntos	prikker	punto	prikke	N;MASC;PL	N;INDF;MASC+FEM;PL
puntos	punkterne	punto	punkt	N;MASC;PL	N;DEF;NEUT;PL
puntos	pointer	punto	pointer	N;MASC;PL	N;INDF;MASC+FEM;PL
puntos	punkter	punto	punkt	N;MASC;PL	N;INDF;NEUT;PL
militar	militær	militar	militær	ADJ;SG	ADJ;INDF;MASC+FEM;SG
militar	militært	militar	militært	ADJ;SG	ADJ;INDF;NEUT;SG
américa	amerika	américa	amerika	N;FEM;SG	N;INDF;MASC+FEM;SG
ubicado	beliggende	ubicado	beliggende	ADJ;MASC;SG;V.PTCP	ADJ
producción	output	producción	output	N;FEM;SG	N;INDF;NEUT;SG
producción	produktion	producción	produktion	N;FEM;SG	N;INDF;MASC+FEM;SG
producción	uddata	producción	uddata	N;FEM;SG	N;INDF;NEUT;SG
producción	produktion	producción	produktion	N;FEM;SG	N;INDF;MASC+FEM;SG
producción	fremstilling	producción	fremstilling	N;FEM;SG	N;INDF;MASC+FEM;SG
tener	har	tener	have	V;NFIN	V;IND;PRS;FIN;ACT
tener	have	tener	have	V;NFIN	V;NFIN;ACT
wikipedia	wikipedia	wikipedia	wikipedia	N;FEM;SG	N;INDF;MASC+FEM;SG
plantas	planter	planta	planter	N;FEM;PL	N;INDF;MASC+FEM;PL
comenzó	startet	comenzar	starte	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
comenzó	påbegyndt	comenzar	påbegynde	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
comenzó	begyndte	comenzar	begynde	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
comenzó	begyndt	comenzar	begynde	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
comenzó	startede	comenzar	starte	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
comenzó	begyndte	comenzar	begynde	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
debe	skylder	deber	skylde	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
debe	må	deber	måtte	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
debe	skal	deber	skulle	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
siempre	altid	siempre	altid	ADV	ADV
metros	målere	metro	måler	N;MASC;PL	N;INDF;MASC+FEM;PL
metros	meter	metro	meter	N;MASC;PL	N;INDF;MASC+FEM;PL
metros	meter	metro	meter	N;MASC;PL	N;INDF;MASC+FEM;PL
metros	meter	metro	meter	N;MASC;PL	N;INDF;MASC+FEM;PL
oro	gylden	oro	gyld	N;MASC;SG	N;DEF;MASC+FEM;SG
oro	golden	oro	gold	N;MASC;SG	N;DEF;MASC+FEM;SG
oro	guld	oro	guld	N;MASC;SG	N;INDF;NEUT;SG
posteriormente	senere	posteriormente	senere	ADV	ADV;CMPR
casi	næsten	casi	næsten	ADV	ADV
casi	næsten	casi	næsten	ADV	ADV
local	lokal	local	lokal	ADJ;SG	ADJ;INDF;MASC+FEM;SG
francés	franskmand	francés	franskmand	N;MASC;SG	N;INDF;MASC+FEM;SG
francés	franskmanden	francés	franskmand	N;MASC;SG	N;DEF;MASC+FEM;SG
francés	franskmand	francés	franskmand	N;MASC;SG	N;INDF;MASC+FEM;SG
cultura	kulturen	cultura	kultur	N;FEM;SG	N;DEF;MASC+FEM;SG
cultura	kultur	cultura	kultur	N;FEM;SG	N;INDF;MASC+FEM;SG
cerca	tæt	cerca	tæt	ADV	ADV
estudio	undersøgelse	estudio	undersøgelse	N;MASC;SG	N;INDF;MASC+FEM;SG
estudio	studie	estudio	studie	N;MASC;SG	N;INDF;NEUT;SG
estudio	atelier	estudio	atelier	N;MASC;SG	N;INDF;NEUT;SG
estudio	studie	estudio	studie	N;MASC;SG	N;INDF;NEUT;SG
estudio	studiet	estudio	studium	N;MASC;SG	N;DEF;NEUT;SG
principales	vigtigste	principal	vigtig	ADJ;PL	ADJ;DEF;RL
usuario	brugeren	usuario	bruger	N;MASC;SG	N;DEF;MASC+FEM;SG
finalmente	endeligt	finalmente	endelig	ADV	ADV
finalmente	endelig	finalmente	endelig	ADV	ADV
cinco	fem	cinco	fem	NUM;PL	NUM
