dan	och	dan	och	CONJ	CONJ
masyarakat	communityn	masyarakat	communityn	N;SG	N;NOM;DEF;MASC+FEM;SG
masyarakat	gemenskapen	masyarakat	gemenskap	N;SG	N;NOM;DEF;MASC+FEM;SG
masyarakat	gemenskap	masyarakat	gemenskap	N;SG	N;NOM;INDF;MASC+FEM;SG
masyarakat	samhälle	masyarakat	samhälle	N;SG	N;NOM;INDF;NEUT;SG
masyarakat	community	masyarakat	community	N;SG	N;NOM;INDF;MASC+FEM;SG
masyarakat	sällskapet	masyarakat	sällskap	N;SG	N;NOM;DEF;NEUT;SG
masyarakat	samhälle	masyarakat	samhälle	N;SG	N;NOM;INDF;NEUT;SG
masyarakat	samhället	masyarakat	samhälle	N;SG	N;NOM;DEF;NEUT;SG
pernah	aldrig	pernah	aldrig	ADV	ADV;NEG
pernah	någonsin	pernah	någonsin	ADV	ADV
tiga	tre	tiga	tre	NUM	NUM;NOM
jalan	landsväg	jalan	landsväg	N;SG;ACT	N;NOM;INDF;MASC+FEM;SG
jalan	road	jalan	road	N;SG;ACT	N;NOM;INDF;MASC+FEM;SG
jalan	väg	jalan	väg	N;SG;ACT	N;NOM;INDF;MASC+FEM;SG
jalan	vägen	jalan	väg	N;SG;ACT	N;NOM;DEF;MASC+FEM;SG
musik	music	musik	music	N;SG	N;NOM;INDF;MASC+FEM;SG
musik	musikåret	musik	musikår	N;SG	N;NOM;DEF;NEUT;SG
musik	musik	musik	musik	N;SG	N;NOM;INDF;MASC+FEM;SG
musik	musikal	musik	musikal	N;SG	N;NOM;INDF;MASC+FEM;SG
planet	planet	planet	plan	N;SG	N;NOM;DEF;NEUT;SG
planet	planeten	planet	plan	N;SG	N;NOM;DEF;MASC+FEM;SG
umum	allmän	umum	allmän	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
kerusakan	förödelse	kerusakan	förödelse	N;SG	N;NOM;INDF;MASC+FEM;SG
kerusakan	ödeläggelse	kerusakan	ödeläggelse	N;SG	N;NOM;INDF;MASC+FEM;SG
kerusakan	skada	kerusakan	skada	N;SG	N;NOM;INDF;MASC+FEM;SG
kerusakan	skadestånd	kerusakan	skadestånd	N;SG	N;NOM;INDF;NEUT;SG
kecil	liten	kecil	liten	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
kecil	lilla	kecil	liten	ADJ;SG	ADJ;NOM;DEF;SG
kecil	liten	kecil	liten	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
kecil	minderårig	kecil	minderårig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
kecil	liten	kecil	liten	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
menteri	sekreteraren	menteri	sekreterare	N;SG	N;NOM;DEF;MASC+FEM;SG
menteri	ministern	menteri	minister	N;SG	N;NOM;DEF;MASC+FEM;SG
menteri	minister	menteri	minister	N;SG	N;NOM;INDF;MASC+FEM;SG
lagi	igen	lagi	igen	ADV	ADV
lagi	återigen	lagi	återigen	ADV	ADV
lagi	mera	lagi	mycket	ADV	ADV;CMPR
lagi	mer	lagi	mycket	ADV	ADV;CMPR
jumlah	belopp	jumlah	belopp	N;SG	N;NOM;INDF;NEUT;SG
jumlah	summan	jumlah	summan	N;SG	N;NOM;DEF;MASC+FEM;SG
jumlah	sum	jumlah	sum	N;SG	N;NOM;INDF;NEUT;SG
jumlah	summa	jumlah	summa	N;SG	N;NOM;INDF;MASC+FEM;SG
jumlah	belopp	jumlah	belopp	N;SG	N;NOM;INDF;NEUT;SG
jumlah	mängd	jumlah	mängd	N;SG	N;NOM;INDF;MASC+FEM;SG
jumlah	mängd	jumlah	mängd	N;SG	N;NOM;INDF;MASC+FEM;SG
jumlah	kvantitet	jumlah	kvantitet	N;SG	N;NOM;INDF;MASC+FEM;SG
kata	ord	kata	ord	N;SG	N;NOM;INDF;NEUT;SG
kata	word	kata	word	N;SG	N;NOM;INDF;NEUT;SG
kata	ord	kata	ord	N;SG	N;NOM;INDF;NEUT;SG
kata	kata	kata	kata	N;SG	N;NOM;INDF;NEUT;SG
penduduk	boende	penduduk	boende	N;SG	N;NOM;INDF;NEUT;SG
penduduk	populationen	penduduk	population	N;SG	N;NOM;DEF;MASC+FEM;SG
penduduk	befolkning	penduduk	befolkning	N;SG	N;NOM;INDF;MASC+FEM;SG
penduduk	befolkningen	penduduk	befolkning	N;SG	N;NOM;DEF;MASC+FEM;SG
penduduk	folkmängd	penduduk	folkmängd	N;SG	N;NOM;INDF;MASC+FEM;SG
penduduk	population	penduduk	population	N;SG	N;NOM;INDF;MASC+FEM;SG
bawah	botten	bawah	botten	N;SG	N;NOM;DEF;MASC+FEM;SG
sebelum	före	sebelum	före	ADP	ADP
awal	tidig	awal	tidig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
artikel	artikeln	artikel	artikel	N;SG	N;NOM;DEF;MASC+FEM;SG
artikel	artikel	artikel	artikel	N;SG	N;NOM;INDF;MASC+FEM;SG
tanduk	hornen	tanduk	horn	N	N;NOM;DEF;NEUT;PL
tanduk	hornen	tanduk	horn	N	N;NOM;DEF;NEUT;PL
tanduk	hornet	tanduk	horn	N	N;NOM;DEF;NEUT;SG
karya	mästerverk	karya	mästerverk	N;SG	N;NOM;INDF;NEUT;SG
tanah	land	tanah	land	N;SG	N;NOM;INDF;NEUT;SG
tanah	jord	tanah	jord	N;SG	N;NOM;INDF;MASC+FEM;SG
tanah	marken	tanah	mark	N;SG	N;NOM;DEF;MASC+FEM;SG
tanah	ground	tanah	ground	N;SG	N
jpg	jpg	jpg	jpg	N	N
abad	sekel	abad	sekel	N;SG	N;NOM;INDF;NEUT;SG
abad	århundrade	abad	århundrad	N;SG	N;NOM;INDF;NEUT;SG
abad	århundradet	abad	århundrad	N;SG	N;NOM;DEF;NEUT;SG
perusahaan	corporation	perusahaan	corporation	N;SG	N;NOM;INDF;MASC+FEM;SG
perusahaan	sällskap	perusahaan	sällskap	N;SG	N;NOM;INDF;NEUT;SG
perusahaan	bolag	perusahaan	bolag	N;SG	N;NOM;INDF;NEUT;SG
perusahaan	företaget	perusahaan	företag	N;SG	N;NOM;DEF;NEUT;SG
perusahaan	arbetsgivares	perusahaan	arbetsgivare	N;SG	N;NOM;INDF;MASC+FEM;SG
perusahaan	bolag	perusahaan	bolag	N;SG	N;NOM;INDF;NEUT;SG
perusahaan	arbetsgivaren	perusahaan	arbetsgivare	N;SG	N;NOM;DEF;MASC+FEM;SG
perusahaan	arbetsgivarens	perusahaan	arbetsgivare	N;SG	N;GEN;DEF;MASC+FEM;SG
perusahaan	arbetsgivares	perusahaan	arbetsgivare	N;SG	N;NOM;INDF;MASC+FEM;SG
style	stil	style	stil	N	N;NOM;INDF;MASC+FEM;SG
style	style	style	style	N	N;NOM;INDF;MASC+FEM;SG
cukup	nog	cukup	nog	ADV	ADV
cukup	tillräckligt	cukup	tillräcklig	ADV	ADV
januari	januari	januari	januari	N;SG	N;NOM;INDF;MASC+FEM;SG
maret	marsch	maret	marsch	N;SG	N;NOM;INDF;MASC+FEM;SG
maret	march	maret	march	N;SG	N;NOM;INDF;MASC+FEM;SG
maret	demonstrationståg	maret	demonstrationståg	N;SG	N;NOM;INDF;NEUT;SG
maret	mars	maret	mars	N;SG	N;NOM;INDF;MASC+FEM;SG
paling	mest	paling	mycket	ADV	ADV;RL
musim	årstid	musim	årstid	N;SG	N;NOM;INDF;MASC+FEM;SG
musim	säsong	musim	säsong	N;SG	N;NOM;INDF;MASC+FEM;SG
musim	säsongen	musim	säsong	N;SG	N;NOM;DEF;MASC+FEM;SG
musim	seasons	musim	seasons	N;SG	N;NOM;INDF;NEUT;SG
bola	bola	bola	bola	N;SG	N;NOM;INDF;NEUT;SG
bola	sfären	bola	sfär	N;SG	N;NOM;DEF;MASC+FEM;SG
bola	klot	bola	klo	N;SG	N;NOM;INDF;NEUT;SG
bola	sfär	bola	sfär	N;SG	N;NOM;INDF;MASC+FEM;SG
bola	bal	bola	bal	N;SG	N;NOM;INDF;MASC+FEM;SG
bola	ball	bola	ball	N;SG	N;NOM;INDF;MASC+FEM;SG
bola	boll	bola	boll	N;SG	N;NOM;INDF;MASC+FEM;SG
pemerintah	regering	penperintah	regering	N;SG	N;NOM;INDF;MASC+FEM;SG
pemerintah	regeringen	penperintah	regering	N;SG	N;NOM;DEF;MASC+FEM;SG
setiap	varenda	setiap	varenda	DET	DET;INDF;SG
setiap	varje	setiap	varje	DET	DET;INDF;SG
setiap	varje	setiap	varje	DET	DET;INDF;SG
juni	juni	juni	juni	N;SG	N;NOM;INDF;MASC+FEM;SG
juni	juni	juni	juni	N;SG	N;NOM;INDF;MASC+FEM;SG
juni	june	juni	jun	N;SG	N;NOM;INDF;MASC+FEM;SG
muda	ung	muda	ung	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
muda	ungdomlig	muda	ungdomlig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
desember	december	desember	december	N;SG	N;NOM;INDF;MASC+FEM;SG
desember	dec	desember	de	N;SG	N
bidang	fields	bidang	field	N;SG	N;NOM;INDF;MASC+FEM;SG
bidang	fält	bidang	fält	N;SG	N;NOM;INDF;NEUT;SG
bidang	fälten	bidang	fält	N;SG	N;NOM;DEF;MASC+FEM;SG
bidang	field	bidang	field	N;SG	N;NOM;INDF;MASC+FEM;SG
bidang	fält	bidang	fält	N;SG	N;NOM;INDF;NEUT;SG
bidang	fältet	bidang	fält	N;SG	N;NOM;DEF;NEUT;SG
kepala	head	kepala	head	N;SG	N;NOM;INDF;MASC+FEM;SG
kepala	huvud	kepala	huvud	N;SG	N;NOM;INDF;NEUT;SG
kepala	huvudet	kepala	huvud	N;SG	N;NOM;DEF;NEUT;SG
kepala	chef	kepala	chef	N;SG	N;NOM;INDF;MASC+FEM;SG
kepala	chief	kepala	chief	N;SG	N;NOM;INDF;MASC+FEM;SG
kepala	chefen	kepala	chef	N;SG	N;NOM;DEF;MASC+FEM;SG
kepala	hövding	kepala	hövding	N;SG	N;NOM;INDF;MASC+FEM;SG
melakukan	gör	menlakukan	göra	V;SG;ACT	V;IMP;FIN;ACT
pusat	centralen	pusat	central	N;SG	N;NOM;DEF;MASC+FEM;SG
pusat	central	pusat	central	N;SG	N;NOM;INDF;MASC+FEM;SG
pusat	centrum	pusat	centrum	N;SG	N;NOM;INDF;NEUT;SG
pusat	center	pusat	cent	N;SG	N;NOM;INDF;NEUT;SG
pusat	mitten	pusat	mitt	N;SG	N;NOM;DEF;MASC+FEM;SG
pusat	centrumet	pusat	centrum	N;SG	N;NOM;DEF;NEUT;SG
pusat	centrum	pusat	centrum	N;SG	N;NOM;INDF;NEUT;SG
pusat	centre	pusat	cena	N;SG	N;NOM;INDF;NEUT;SG
agustus	august	agustus	august	N;SG	N;NOM;INDF;MASC+FEM;SG
agustus	augusti	agustus	augusti	N;SG	N;NOM;INDF;MASC+FEM;SG
agustus	aug	agustus	aug	N;SG	N
international	internationalen	international	international	N	N;NOM;DEF;MASC+FEM;SG
international	international	international	international	N	N;NOM;INDF;MASC+FEM;SG
internasional	internationell	internasional	internationell	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
internasional	internationellt	internasional	internationell	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
sumber	källa	sumber	källa	N;SG	N;NOM;INDF;MASC+FEM;SG
manusia	människa	manusia	människa	N;SG	N;NOM;INDF;MASC+FEM;SG
manusia	mannen	manusia	man	N;SG	N;NOM;DEF;MASC+FEM;SG
manusia	människan	manusia	människa	N;SG	N;NOM;DEF;MASC+FEM;SG
sejarah	historia	sejarah	historia	N;SG	N;NOM;INDF;MASC+FEM;SG
sejarah	historik	sejarah	historik	N;SG	N;NOM;INDF;MASC+FEM;SG
sejarah	historiken	sejarah	historik	N;SG	N;NOM;DEF;MASC+FEM;SG
gereja	kyrkan	gereja	kyrka	N;SG	N;NOM;DEF;MASC+FEM;SG
gereja	kyrka	gereja	kyrka	N;SG	N;NOM;INDF;MASC+FEM;SG
dasar	grundläggande	dasar	grundläggande	ADJ;SG	ADJ;NOM;PRS;V.PTCP
dasar	grundläggande	dasar	grundläggande	ADJ;SG	ADJ;NOM;PRS;V.PTCP
diri	self	diri	self	N;SG	N;NOM;INDF;NEUT;SG
pemain	spelaren	penmain	spelare	N;SG	N;NOM;DEF;MASC+FEM;SG
program	program	program	program	N;SG	N;NOM;INDF;NEUT;SG
program	programmet	program	program	N;SG	N;NOM;DEF;NEUT;SG
program	program	program	program	N;SG	N;NOM;INDF;NEUT;SG
program	programmet	program	program	N;SG	N;NOM;DEF;NEUT;SG
program	program	program	program	N;SG	N;NOM;INDF;NEUT;SG
pesawat	flygplan	pesawat	flygplan	N;SG	N;NOM;INDF;NEUT;SG
pesawat	luftfartyg	pesawat	luftfartyg	N;SG	N;NOM;INDF;NEUT;SG
pesawat	planet	pesawat	plan	N;SG	N;NOM;DEF;NEUT;SG
pesawat	plan	pesawat	plan	N;SG	N;NOM;INDF;NEUT;SG
pesawat	flygplan	pesawat	flygplan	N;SG	N;NOM;INDF;NEUT;SG
juli	juli	juli	juli	N;SG	N;NOM;INDF;MASC+FEM;SG
juli	juli	juli	juli	N;SG	N;NOM;INDF;MASC+FEM;SG
umumnya	generellt	umumnya	generellt	ADV	ADV
stasiun	järnvägsstation	stasiun	järnvägsstation	N;SG	N;NOM;INDF;MASC+FEM;SG
stasiun	station	stasiun	station	N;SG	N;NOM;INDF;NEUT;SG
stasiun	stationen	stasiun	station	N;SG	N;NOM;DEF;MASC+FEM;SG
akhirnya	slutligen	akhirnya	slutligen	ADV	ADV
akhirnya	äntligen	akhirnya	äntligen	ADV	ADV
nebula	nebulosan	nebula	nebulosa	N	N;NOM;DEF;MASC+FEM;SG
nebula	nebulosor	nebula	nebulosa	N	N;NOM;INDF;MASC+FEM;PL
bumi	jorden	bumi	jord	N;SG	N;NOM;DEF;MASC+FEM;SG
bumi	earth	bumi	earth	N;SG	N;NOM;INDF;MASC+FEM;SG
bumi	jord	bumi	jord	N;SG	N;NOM;INDF;MASC+FEM;SG
bentuk	formulär	bentuk	formulär	N;SG	N;NOM;INDF;NEUT;SG
bentuk	form	bentuk	form	N;SG	N;NOM;INDF;MASC+FEM;SG
bentuk	blankett	bentuk	blankett	N;SG	N;NOM;INDF;MASC+FEM;SG
bentuk	formulär	bentuk	formulär	N;SG	N;NOM;INDF;NEUT;SG
bentuk	form	bentuk	form	N;SG	N;NOM;INDF;MASC+FEM;SG
sebelumnya	förut	sebelumnya	förut	ADV	ADV
sebelumnya	tidigare	sebelumnya	tidig	ADV	ADV;CMPR
sebelumnya	tidigare	sebelumnya	tidig	ADV	ADV;CMPR
februari	februari	februari	februari	N;SG	N;NOM;INDF;MASC+FEM;SG
proses	process	proses	process	N;SG	N;NOM;INDF;MASC+FEM;SG
proses	processen	proses	process	N;SG	N;NOM;DEF;MASC+FEM;SG
diptera	diptera	diptera	diptera	N	N;NOM;INDF;MASC+FEM;SG
akhir	slutet	akhir	slut	N;SG	N;NOM;DEF;NEUT;SG
akhir	end	akhir	end	N;SG	N;NOM;INDF;MASC+FEM;SG
akhir	slut	akhir	slut	N;SG	N;NOM;INDF;NEUT;SG
hasil	utfall	hasil	utfall	N;SG	N;NOM;INDF;NEUT;SG
hasil	resultat	hasil	resultat	N;SG	N;NOM;INDF;NEUT;SG
hasil	avkastning	hasil	avkastning	N;SG	N;NOM;INDF;MASC+FEM;SG
hasil	resultat	hasil	resultat	N;SG	N;NOM;INDF;NEUT;SG
hasil	resultatet	hasil	resultat	N;SG	N;NOM;DEF;NEUT;SG
versi	version	versi	version	N;SG	N;NOM;INDF;MASC+FEM;SG
versi	versionen	versi	version	N;SG	N;NOM;DEF;MASC+FEM;SG
pemerintahan	regering	penperintahan	regering	N;SG	N;NOM;INDF;MASC+FEM;SG
pemerintahan	regeringen	penperintahan	regering	N;SG	N;NOM;DEF;MASC+FEM;SG
pemerintahan	styre	penperintahan	styre	N;SG	N;NOM;INDF;NEUT;SG
pemerintahan	styrning	penperintahan	styrning	N;SG	N;NOM;INDF;MASC+FEM;SG
republik	republikan	republik	republika	N	N;NOM;INDF;MASC+FEM;SG
republik	republik	republik	republik	N	N;NOM;INDF;MASC+FEM;SG
republik	republiken	republik	republik	N	N;NOM;DEF;MASC+FEM;SG
sering	frekvent	sering	frekvent	ADV	ADV
sering	ofta	sering	ofta	ADV	ADV
sering	ofta	sering	ofta	ADV	ADV
sering	frekvent	sering	frekvent	ADV	ADV
group	gruppen	group	grupp	N	N;NOM;DEF;MASC+FEM;SG
group	grupp	group	grupp	N	N;NOM;INDF;MASC+FEM;SG
buku	bok	buku	bok	N;SG	N;NOM;INDF;MASC+FEM;SG
buku	book	buku	book	N;SG	N;NOM;INDF;MASC+FEM;SG
suku	stam	suku	stam	N;SG	N;NOM;INDF;MASC+FEM;SG
suku	stammen	suku	stam	N;SG	N;NOM;DEF;MASC+FEM;SG
suku	tribal	suku	tribal	N;SG	N;NOM;INDF;MASC+FEM;SG
berhasil	lyckas	berhasil	lycka	V;SG	V;NFIN;PASS
partai	party	partai	party	N;SG	N;NOM;INDF;NEUT;SG
partai	fest	partai	fest	N;SG	N;NOM;INDF;MASC+FEM;SG
partai	part	partai	part	N;SG	N;NOM;INDF;MASC+FEM;SG
partai	kalas	partai	kala	N;SG	N;NOM;INDF;NEUT;SG
partai	parti	partai	parti	N;SG	N;NOM;INDF;NEUT;SG
keluarga	familjen	keluarga	familj	N;SG	N;NOM;DEF;MASC+FEM;SG
keluarga	familj	keluarga	familj	N;SG	N;NOM;INDF;MASC+FEM;SG
keluarga	family	keluarga	family	N;SG	N;NOM;INDF;NEUT;SG
keluarga	släkt	keluarga	släkt	N;SG	N;NOM;INDF;MASC+FEM;SG
ilmu	vetenskap	ilmu	vetenskap	N;SG	N;NOM;INDF;MASC+FEM;SG
ilmu	naturvetenskap	ilmu	naturvetenskap	N;SG	N;NOM;INDF;MASC+FEM;SG
ilmu	vetenskapen	ilmu	vetenskap	N;SG	N;NOM;DEF;MASC+FEM;SG
berubah	ändra	berrubah	ändra	V;SG;ACT	V;IMP;FIN;ACT
berubah	ändrar	berrubah	ändra	V;SG;ACT	V;IND;PRS;FIN;ACT
berubah	byta	berrubah	byta	V;SG;ACT	V;NFIN;ACT
berubah	ändra	berrubah	ändra	V;SG;ACT	V;IMP;FIN;ACT
berubah	byt	berrubah	byta	V;SG;ACT	V;IMP;FIN;ACT
berubah	byta	berrubah	byta	V;SG;ACT	V;NFIN;ACT
pengguna	användaren	penguna	användare	N;SG	N;NOM;DEF;MASC+FEM;SG
luas	wide	luas	wide	N;SG	N;NOM;INDF;NEUT;SG
luas	area	luas	are	N;SG	N;NOM;INDF;MASC+FEM;SG
luas	område	luas	område	N;SG	N;NOM;INDF;NEUT;SG
luas	området	luas	område	N;SG	N;NOM;DEF;NEUT;SG
luas	yta	luas	yta	N;SG	N;NOM;INDF;MASC+FEM;SG
acara	evenemang	acara	evenemang	N;SG	N;NOM;INDF;NEUT;SG
acara	händelse	acara	händelse	N;SG	N;NOM;INDF;MASC+FEM;SG
acara	evenemang	acara	evenemang	N;SG	N;NOM;INDF;NEUT;SG
acara	event	acara	event	N;SG	N;NOM;INDF;NEUT;SG
acara	evenemanget	acara	evenemang	N;SG	N;NOM;DEF;NEUT;SG
asal	ursprung	asal	ursprung	N;SG	N;NOM;INDF;NEUT;SG
asal	ursprung	asal	ursprung	N;SG	N;NOM;INDF;NEUT;SG
kapal	farkost	kapal	farkost	N;SG	N;NOM;INDF;MASC+FEM;SG
kapal	fartyg	kapal	fartyg	N;SG	N;NOM;INDF;NEUT;SG
kapal	fartygets	kapal	fartyg	N;SG	N;GEN;DEF;NEUT;SG
kapal	kärl	kapal	kärl	N;SG	N;NOM;INDF;NEUT;SG
kapal	fartyg	kapal	fartyg	N;SG	N;NOM;INDF;NEUT;SG
kapal	fartygets	kapal	fartyg	N;SG	N;GEN;DEF;NEUT;SG
kapal	skepp	kapal	skepp	N;SG	N;NOM;INDF;NEUT;SG
kapal	fartyg	kapal	fartyg	N;SG	N;NOM;INDF;NEUT;SG
kapal	skepp	kapal	skepp	N;SG	N;NOM;INDF;NEUT;SG
kapal	båt	kapal	båt	N;SG	N;NOM;INDF;MASC+FEM;SG
bermain	spela	bermain	spela	V;SG;ACT	V;IMP;FIN;ACT
bermain	spelar	bermain	spela	V;SG;ACT	V;IND;PRS;FIN;ACT
bermain	leker	bermain	leka	V;SG;ACT	V;IND;PRS;FIN;ACT
bermain	spelar	bermain	spela	V;SG;ACT	V;IND;PRS;FIN;ACT
bermain	spela	bermain	spela	V;SG;ACT	V;IMP;FIN;ACT
bermain	leka	bermain	leka	V;SG;ACT	V;IMP;FIN;ACT
kelompok	gruppen	kelompok	grupp	N;SG	N;NOM;DEF;MASC+FEM;SG
kelompok	grupp	kelompok	grupp	N;SG	N;NOM;INDF;MASC+FEM;SG
agama	religion	agama	religion	N;SG	N;NOM;INDF;MASC+FEM;SG
anda	ni	anda	ni	PRO;SG;2;FORM	PRO;NOM;DEF;MASC+FEM;SG
anda	dig	anda	du	PRO;SG;2;FORM	PRO;ACC;DEF;MASC+FEM;SG
anda	du	anda	du	PRO;SG;2;FORM	PRO;NOM;DEF;MASC+FEM;SG
memberikan	ger	menberikan	ge	V;SG;ACT	V;IND;PRS;FIN;ACT
memberikan	beviljar	menberikan	bevilja	V;SG;ACT	V;IND;PRS;FIN;ACT
memberikan	ge	menberikan	ge	V;SG;ACT	V;IMP;FIN;ACT
memberikan	giv	menberikan	giv	V;SG;ACT	V;IMP;FIN;ACT
eropa	europe	eropa	europe	N;SG	N;NOM
eropa	europé	eropa	europé	N;SG	N;NOM;INDF;MASC+FEM;SG
lama	gammal	lama	gammal	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
lama	gammalt	lama	gammal	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
lama	lång	lama	lång	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
batu	sten	batu	sten	N;SG	N;NOM;INDF;MASC+FEM;SG
batu	batu	batu	batu	N;SG	N;NOM;INDF;NEUT;SG
batu	klippan	batu	klippa	N;SG	N;NOM;DEF;MASC+FEM;SG
batu	sten	batu	sten	N;SG	N;NOM;INDF;MASC+FEM;SG
batu	rock	batu	rock	N;SG	N;NOM;INDF;MASC+FEM;SG
wikipedia	wikipedia	wikipedia	pikipedi	N	N;NOM;INDF;MASC+FEM;SG
jiwa	soul	jiwa	soul	N;SG	N;NOM;INDF;MASC+FEM;SG
jiwa	själ	jiwa	själ	N;SG	N;NOM;INDF;MASC+FEM;SG
saja	bara	saja	bara	ADV	ADV
saja	enbart	saja	enbart	ADV	ADV
saja	endast	saja	endast	ADV	ADV
halaman	sida	halaman	sida	N;SG	N;NOM;INDF;MASC+FEM;SG
halaman	sidan	halaman	sida	N;SG	N;NOM;DEF;MASC+FEM;SG
hukum	juridik	hukum	juridik	N;SG;ACT	N;NOM;INDF;MASC+FEM;SG
hukum	lagen	hukum	lag	N;SG;ACT	N;NOM;DEF;MASC+FEM;SG
hukum	lag	hukum	lag	N;SG;ACT	N;NOM;INDF;MASC+FEM;SG
hukum	law	hukum	law	N;SG;ACT	N;NOM;INDF;MASC+FEM;SG
orbit	orbital	orbit	orbital	N	N;NOM;INDF;MASC+FEM;SG
orbit	omloppsbana	orbit	omloppsbana	N	N;NOM;DEF;MASC+FEM;SG
orbit	bana	orbit	bana	N	N;NOM;INDF;MASC+FEM;SG
orbit	banor	orbit	bana	N	N;NOM;INDF;MASC+FEM;PL
raya	raya	raya	raya	N;SG	N;NOM;INDF;MASC+FEM;SG
pasukan	trupp	pasukan	trupp	N;SG	N;NOM;INDF;MASC+FEM;SG
pasukan	truppen	pasukan	trupp	N;SG	N;NOM;DEF;MASC+FEM;SG
pasukan	trupp	pasukan	trupp	N;SG	N;NOM;INDF;MASC+FEM;SG
pasukan	squad	pasukan	squad	N;SG	N;NOM;INDF;MASC+FEM;SG
pasukan	trupp	pasukan	trupp	N;SG	N;NOM;INDF;MASC+FEM;SG
dirilis	släpps	dirilis	släppa	V;SG;PASS	V;IND;PRS;FIN;PASS
dirilis	släppts	dirilis	släppa	V;SG;PASS	V;V.CVB;PASS
tokoh	karaktär	tokoh	karaktär	N;SG	N;NOM;INDF;MASC+FEM;SG
tokoh	tecken	tokoh	tecken	N;SG	N;NOM;INDF;NEUT;SG
tokoh	rollfigur	tokoh	rollfigur	N;SG	N;NOM;INDF;MASC+FEM;SG
tokoh	figur	tokoh	figur	N;SG	N;NOM;INDF;MASC+FEM;SG
tokoh	siffra	tokoh	siffra	N;SG	N;NOM;INDF;MASC+FEM;SG
tanpa	utan	tanpa	utan	ADP	ADP
bangsa	nations	bangsa	nation	N;SG	N;NOM;INDF;MASC+FEM;SG
bangsa	nationen	bangsa	nation	N;SG	N;NOM;DEF;MASC+FEM;SG
bangsa	nation	bangsa	nation	N;SG	N;NOM;INDF;MASC+FEM;SG
tetap	fast	tetap	fast	ADV;SG	ADV
penghargaan	awards	penhargaan	acard	N;SG	N;NOM;INDF;MASC+FEM;SG
penghargaan	utmärkelse	penhargaan	utmärkelse	N;SG	N;NOM;INDF;MASC+FEM;SG
penghargaan	tilldelning	penhargaan	tilldelning	N;SG	N;NOM;INDF;MASC+FEM;SG
penghargaan	uppskattning	penhargaan	uppskattning	N;SG	N;NOM;INDF;MASC+FEM;SG
klub	club	klub	club	N;SG	N;NOM;INDF;NEUT;SG
klub	klubb	klub	klubb	N;SG	N;NOM;INDF;MASC+FEM;SG
klub	klubben	klub	klubb	N;SG	N;NOM;DEF;MASC+FEM;SG
klub	klubba	klub	klubba	N;SG	N;NOM;INDF;MASC+FEM;SG
klub	klubbhuset	klub	klubbhus	N;SG	N;NOM;DEF;NEUT;SG
terkenal	berömt	terkenal	beröma	ADJ;SG;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
terkenal	berömd	terkenal	berömd	ADJ;SG;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
terkenal	känd	terkenal	känd	ADJ;SG;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
terkenal	ökänd	terkenal	ökänd	ADJ;SG;PASS	ADJ;NOM;INDF;MASC+FEM;SG
ketua	äldste	ketua	gammal	N;SG	N;SG
ketua	chef	ketua	chef	N;SG	N;NOM;INDF;MASC+FEM;SG
ketua	chief	ketua	chief	N;SG	N;NOM;INDF;MASC+FEM;SG
ketua	chefen	ketua	chef	N;SG	N;NOM;DEF;MASC+FEM;SG
ketua	hövding	ketua	hövding	N;SG	N;NOM;INDF;MASC+FEM;SG
ketua	styrelseordförande	ketua	styrelseordförande	N;SG	N;NOM;INDF;NEUT;SG
ketua	ordförande	ketua	ordförande	N;SG	N;NOM;INDF;MASC+FEM;SG
ketua	stol	ketua	stol	N;SG	N;NOM;INDF;MASC+FEM;SG
gunung	mountain	gunung	mountai	N;SG	N;NOM;INDF;MASC+FEM;SG
gunung	berg	gunung	berg	N;SG	N;NOM;INDF;NEUT;SG
gunung	berget	gunung	berge	N;SG	N;NOM;DEF;NEUT;SG
gunung	berget	gunung	berge	N;SG	N;NOM;DEF;NEUT;SG
gunung	berg	gunung	berg	N;SG	N;NOM;INDF;NEUT;SG
gunung	fjällen	gunung	fjälle	N;SG	N;NOM;DEF;MASC+FEM;SG
terbaik	bästa	terbaik	bra	ADJ;RL;SG	ADJ;NOM;DEF;RL
cara	sätt	cara	sätt	N;SG	N;NOM;INDF;NEUT;SG
bintang	bintang	bintang	bintang	N;SG	N;NOM;INDF;NEUT;SG
bintang	stjärnan	bintang	stjärna	N;SG	N;NOM;DEF;MASC+FEM;SG
